date_time,Leeton_maxtempC,Leeton_mintempC,Leeton_totalSnow_cm,Leeton_sunHour,Leeton_uvIndex,Leeton_uvIndex,Leeton_moon_illumination,Leeton_moonrise,Leeton_moonset,Leeton_sunrise,Leeton_sunset,Leeton_DewPointC,Leeton_FeelsLikeC,Leeton_HeatIndexC,Leeton_WindChillC,Leeton_WindGustKmph,Leeton_cloudcover,Leeton_humidity,Leeton_precipMM,Leeton_pressure,Leeton_tempC,Leeton_visibility,Leeton_winddirDegree,Leeton_windspeedKmph
2020-01-11 21:00:00,29,15,0.0,14.2,6,1,100,08:04 PM,05:13 AM,05:13 AM,07:31 PM,2,24,24,23,36,0,29,0.0,1013,23,10,209,23
2020-01-12 00:00:00,33,14,0.0,14.2,7,1,83,08:54 PM,06:19 AM,05:14 AM,07:31 PM,4,18,19,18,24,0,42,0.0,1014,18,10,193,14
2020-01-12 03:00:00,33,14,0.0,14.2,7,1,83,08:54 PM,06:19 AM,05:14 AM,07:31 PM,4,14,15,14,22,0,51,0.0,1014,15,10,188,13
2020-01-12 06:00:00,33,14,0.0,14.2,7,1,83,08:54 PM,06:19 AM,05:14 AM,07:31 PM,8,17,17,17,24,1,56,0.0,1015,17,10,130,18
2020-01-12 09:00:00,33,14,0.0,14.2,7,6,83,08:54 PM,06:19 AM,05:14 AM,07:31 PM,10,23,23,24,24,1,43,0.0,1015,24,10,81,21
2020-01-12 12:00:00,33,14,0.0,14.2,7,7,83,08:54 PM,06:19 AM,05:14 AM,07:31 PM,8,28,28,29,17,4,27,0.0,1013,29,10,75,15
2020-01-12 15:00:00,33,14,0.0,14.2,7,8,83,08:54 PM,06:19 AM,05:14 AM,07:31 PM,6,30,30,32,13,13,20,0.0,1010,32,10,107,11
2020-01-12 18:00:00,33,14,0.0,14.2,7,1,83,08:54 PM,06:19 AM,05:14 AM,07:31 PM,7,29,29,31,22,19,22,0.0,1010,31,10,117,15
2020-01-12 21:00:00,33,14,0.0,14.2,7,1,83,08:54 PM,06:19 AM,05:14 AM,07:31 PM,9,29,29,28,37,10,34,0.0,1012,28,10,84,24
2020-01-13 00:00:00,35,18,0.0,14.2,7,1,76,09:39 PM,07:28 AM,05:15 AM,07:31 PM,10,23,23,22,44,9,48,0.0,1014,22,10,69,29
2020-01-13 03:00:00,35,18,0.0,14.2,7,1,76,09:39 PM,07:28 AM,05:15 AM,07:31 PM,10,19,19,19,39,9,56,0.0,1015,19,10,69,26
2020-01-13 06:00:00,35,18,0.0,14.2,7,1,76,09:39 PM,07:28 AM,05:15 AM,07:31 PM,10,19,19,19,31,10,55,0.0,1016,19,10,63,24
2020-01-13 09:00:00,35,18,0.0,14.2,7,6,76,09:39 PM,07:28 AM,05:15 AM,07:31 PM,10,24,24,24,25,9,41,0.0,1016,24,10,54,22
2020-01-13 12:00:00,35,18,0.0,14.2,7,8,76,09:39 PM,07:28 AM,05:15 AM,07:31 PM,9,29,29,31,18,7,27,0.0,1014,31,10,39,15
2020-01-13 15:00:00,35,18,0.0,14.2,7,8,76,09:39 PM,07:28 AM,05:15 AM,07:31 PM,8,32,32,34,10,18,20,0.0,1011,34,10,49,8
2020-01-13 18:00:00,35,18,0.0,14.2,7,1,76,09:39 PM,07:28 AM,05:15 AM,07:31 PM,8,31,31,33,10,24,22,0.0,1010,33,10,20,7
2020-01-13 21:00:00,35,18,0.0,14.2,7,1,76,09:39 PM,07:28 AM,05:15 AM,07:31 PM,9,31,31,30,12,20,30,0.0,1011,30,10,56,6
2020-01-14 00:00:00,35,24,0.0,14.2,8,1,69,10:18 PM,08:38 AM,05:16 AM,07:31 PM,9,27,27,26,24,35,35,0.0,1012,26,10,93,13
2020-01-14 03:00:00,35,24,0.0,14.2,8,1,69,10:18 PM,08:38 AM,05:16 AM,07:31 PM,11,25,25,25,24,58,40,0.0,1013,25,10,70,14
2020-01-14 06:00:00,35,24,0.0,14.2,8,1,69,10:18 PM,08:38 AM,05:16 AM,07:31 PM,13,26,26,25,22,50,46,0.0,1014,25,10,47,15
2020-01-14 09:00:00,35,24,0.0,14.2,8,7,69,10:18 PM,08:38 AM,05:16 AM,07:31 PM,13,29,29,29,24,32,39,0.0,1015,29,10,28,20
2020-01-14 12:00:00,35,24,0.0,14.2,8,8,69,10:18 PM,08:38 AM,05:16 AM,07:31 PM,12,31,31,32,19,38,29,0.0,1013,32,10,51,17
2020-01-14 15:00:00,35,24,0.0,14.2,8,8,69,10:18 PM,08:38 AM,05:16 AM,07:31 PM,10,33,33,34,14,44,24,0.0,1010,34,10,53,12
2020-01-14 18:00:00,35,24,0.0,14.2,8,1,69,10:18 PM,08:38 AM,05:16 AM,07:31 PM,10,32,32,33,12,21,24,0.0,1009,33,10,46,8
2020-01-14 21:00:00,35,24,0.0,14.2,8,1,69,10:18 PM,08:38 AM,05:16 AM,07:31 PM,10,31,31,30,14,9,31,0.0,1010,30,10,40,7
2020-01-15 00:00:00,32,24,0.0,10.0,7,1,61,10:54 PM,09:48 AM,05:17 AM,07:30 PM,11,27,27,26,27,18,40,0.0,1010,26,10,62,14
2020-01-15 03:00:00,32,24,0.0,10.0,7,1,61,10:54 PM,09:48 AM,05:17 AM,07:30 PM,13,25,25,24,32,15,50,0.0,1010,24,10,69,18
2020-01-15 06:00:00,32,24,0.0,10.0,7,1,61,10:54 PM,09:48 AM,05:17 AM,07:30 PM,15,26,26,24,25,22,55,0.0,1011,24,10,49,19
2020-01-15 09:00:00,32,24,0.0,10.0,7,7,61,10:54 PM,09:48 AM,05:17 AM,07:30 PM,15,30,30,30,22,60,42,0.5,1011,30,9,17,18
2020-01-15 12:00:00,32,24,0.0,10.0,7,6,61,10:54 PM,09:48 AM,05:17 AM,07:30 PM,16,29,29,28,18,80,48,0.4,1010,28,9,76,15
2020-01-15 15:00:00,32,24,0.0,10.0,7,6,61,10:54 PM,09:48 AM,05:17 AM,07:30 PM,17,30,30,29,21,75,48,0.9,1008,29,9,92,17
2020-01-15 18:00:00,32,24,0.0,10.0,7,1,61,10:54 PM,09:48 AM,05:17 AM,07:30 PM,18,30,30,29,32,72,60,3.1,1006,29,8,67,19
2020-01-15 21:00:00,32,24,0.0,10.0,7,1,61,10:54 PM,09:48 AM,05:17 AM,07:30 PM,19,28,28,26,31,58,76,6.8,1008,26,4,32,16
2020-01-16 00:00:00,31,21,0.0,10.0,6,1,54,11:29 PM,10:55 AM,05:18 AM,07:30 PM,19,26,26,23,21,69,82,6.1,1007,23,6,56,11
2020-01-16 03:00:00,31,21,0.0,10.0,6,1,54,11:29 PM,10:55 AM,05:18 AM,07:30 PM,19,22,24,22,21,79,85,5.2,1006,22,7,58,11
2020-01-16 06:00:00,31,21,0.0,10.0,6,1,54,11:29 PM,10:55 AM,05:18 AM,07:30 PM,18,25,25,22,14,78,79,1.9,1006,22,8,31,9
2020-01-16 09:00:00,31,21,0.0,10.0,6,6,54,11:29 PM,10:55 AM,05:18 AM,07:30 PM,18,27,27,26,11,78,63,0.3,1006,26,10,220,9
2020-01-16 12:00:00,31,21,0.0,10.0,6,6,54,11:29 PM,10:55 AM,05:18 AM,07:30 PM,17,30,30,29,12,93,48,0.3,1004,29,10,262,10
2020-01-16 15:00:00,31,21,0.0,10.0,6,7,54,11:29 PM,10:55 AM,05:18 AM,07:30 PM,17,31,31,31,19,81,43,0.2,1003,31,10,215,17
2020-01-16 18:00:00,31,21,0.0,10.0,6,1,54,11:29 PM,10:55 AM,05:18 AM,07:30 PM,11,29,29,30,26,24,31,0.1,1003,30,10,218,20
2020-01-16 21:00:00,31,21,0.0,10.0,6,1,54,11:29 PM,10:55 AM,05:18 AM,07:30 PM,7,30,30,28,30,0,35,0.0,1005,28,10,212,22
2020-01-17 00:00:00,32,15,0.0,14.1,7,1,47,No moonrise,12:02 PM,05:19 AM,07:30 PM,7,20,22,20,20,3,47,0.0,1007,20,10,197,15
2020-01-17 03:00:00,32,15,0.0,14.1,7,1,47,No moonrise,12:02 PM,05:19 AM,07:30 PM,7,15,16,15,14,5,57,0.0,1007,16,10,212,10
2020-01-17 06:00:00,32,15,0.0,14.1,7,1,47,No moonrise,12:02 PM,05:19 AM,07:30 PM,7,15,15,15,10,3,57,0.0,1008,15,10,217,8
2020-01-17 09:00:00,32,15,0.0,14.1,7,6,47,No moonrise,12:02 PM,05:19 AM,07:30 PM,8,21,22,21,6,1,44,0.0,1008,21,10,254,6
2020-01-17 12:00:00,32,15,0.0,14.1,7,7,47,No moonrise,12:02 PM,05:19 AM,07:30 PM,6,27,27,28,10,0,26,0.0,1006,28,10,275,9
2020-01-17 15:00:00,32,15,0.0,14.1,7,8,47,No moonrise,12:02 PM,05:19 AM,07:30 PM,2,29,29,31,12,0,16,0.0,1004,31,10,268,10
2020-01-17 18:00:00,32,15,0.0,14.1,7,1,47,No moonrise,12:02 PM,05:19 AM,07:30 PM,3,28,28,30,12,0,18,0.0,1005,30,10,266,9
2020-01-17 21:00:00,32,15,0.0,14.1,7,1,47,No moonrise,12:02 PM,05:19 AM,07:30 PM,10,26,26,26,26,40,39,0.1,1007,26,10,131,17
2020-01-18 00:00:00,32,21,0.0,14.1,6,1,40,12:02 AM,01:08 PM,05:20 AM,07:29 PM,14,25,25,23,34,30,55,0.0,1007,23,10,68,24
2020-01-18 03:00:00,32,21,0.0,14.1,6,1,40,12:02 AM,01:08 PM,05:20 AM,07:29 PM,13,21,22,21,35,15,61,0.0,1007,21,10,71,24
2020-01-18 06:00:00,32,21,0.0,14.1,6,1,40,12:02 AM,01:08 PM,05:20 AM,07:29 PM,13,21,23,21,29,25,58,0.0,1008,21,10,70,23
2020-01-18 09:00:00,32,21,0.0,14.1,6,7,40,12:02 AM,01:08 PM,05:20 AM,07:29 PM,13,26,26,25,27,17,47,0.0,1008,25,10,67,23
2020-01-18 12:00:00,32,21,0.0,14.1,6,8,40,12:02 AM,01:08 PM,05:20 AM,07:29 PM,12,30,30,30,15,23,32,0.0,1006,30,10,52,13
2020-01-18 15:00:00,32,21,0.0,14.1,6,8,40,12:02 AM,01:08 PM,05:20 AM,07:29 PM,10,31,31,32,7,42,25,0.0,1004,32,10,49,6
2020-01-18 18:00:00,32,21,0.0,14.1,6,1,40,12:02 AM,01:08 PM,05:20 AM,07:29 PM,11,29,29,30,7,46,33,0.0,1004,30,10,149,5
2020-01-18 21:00:00,32,21,0.0,14.1,6,1,40,12:02 AM,01:08 PM,05:20 AM,07:29 PM,13,27,27,27,24,46,43,0.0,1006,27,10,119,16
2020-01-19 00:00:00,32,22,0.0,8.8,7,1,32,12:36 AM,02:13 PM,05:21 AM,07:29 PM,15,26,26,24,36,63,56,0.1,1006,24,9,61,25
2020-01-19 03:00:00,32,22,0.0,8.8,7,1,32,12:36 AM,02:13 PM,05:21 AM,07:29 PM,15,25,25,22,29,81,62,0.5,1005,22,9,55,20
2020-01-19 06:00:00,32,22,0.0,8.8,7,1,32,12:36 AM,02:13 PM,05:21 AM,07:29 PM,14,25,25,22,22,80,61,0.7,1006,22,9,62,16
2020-01-19 09:00:00,32,22,0.0,8.8,7,5,32,12:36 AM,02:13 PM,05:21 AM,07:29 PM,15,26,26,25,19,80,55,0.8,1006,25,10,57,14
2020-01-19 12:00:00,32,22,0.0,8.8,7,6,32,12:36 AM,02:13 PM,05:21 AM,07:29 PM,14,30,30,30,15,62,38,0.3,1003,30,9,257,12
2020-01-19 15:00:00,32,22,0.0,8.8,7,7,32,12:36 AM,02:13 PM,05:21 AM,07:29 PM,14,30,30,30,19,71,39,0.6,1000,30,10,169,16
2020-01-19 18:00:00,32,22,0.0,8.8,7,1,32,12:36 AM,02:13 PM,05:21 AM,07:29 PM,15,29,29,27,18,73,56,1.9,1001,27,10,115,13
2020-01-19 21:00:00,32,22,0.0,8.8,7,1,32,12:36 AM,02:13 PM,05:21 AM,07:29 PM,16,26,26,23,19,74,67,2.7,1002,23,8,94,14
2020-01-20 00:00:00,28,20,0.0,9.9,5,1,25,01:14 AM,03:18 PM,05:22 AM,07:29 PM,16,21,22,21,22,79,75,1.1,1002,21,9,84,15
2020-01-20 03:00:00,28,20,0.0,9.9,5,1,25,01:14 AM,03:18 PM,05:22 AM,07:29 PM,16,20,20,20,19,82,77,0.2,1001,20,10,87,12
2020-01-20 06:00:00,28,20,0.0,9.9,5,1,25,01:14 AM,03:18 PM,05:22 AM,07:29 PM,16,21,23,21,9,58,72,0.1,1001,21,9,36,5
2020-01-20 09:00:00,28,20,0.0,9.9,5,5,25,01:14 AM,03:18 PM,05:22 AM,07:29 PM,14,21,24,21,22,68,61,4.6,1001,21,8,120,14
2020-01-20 12:00:00,28,20,0.0,9.9,5,6,25,01:14 AM,03:18 PM,05:22 AM,07:29 PM,10,26,26,25,20,79,40,2.4,1002,25,9,203,15
2020-01-20 15:00:00,28,20,0.0,9.9,5,6,25,01:14 AM,03:18 PM,05:22 AM,07:29 PM,6,26,26,28,22,84,25,0.1,1001,28,10,259,19
2020-01-20 18:00:00,28,20,0.0,9.9,5,1,25,01:14 AM,03:18 PM,05:22 AM,07:29 PM,6,26,26,27,24,61,28,0.0,1002,27,10,273,19
2020-01-20 21:00:00,28,20,0.0,9.9,5,1,25,01:14 AM,03:18 PM,05:22 AM,07:29 PM,10,26,26,23,20,33,48,0.0,1004,23,10,256,14
2020-01-21 00:00:00,29,18,0.0,13.4,6,1,18,01:54 AM,04:21 PM,05:23 AM,07:28 PM,13,20,21,20,18,18,64,0.0,1004,20,10,268,13
2020-01-21 03:00:00,29,18,0.0,13.4,6,1,18,01:54 AM,04:21 PM,05:23 AM,07:28 PM,14,18,18,18,17,47,76,0.0,1005,18,10,257,12
2020-01-21 06:00:00,29,18,0.0,13.4,6,1,18,01:54 AM,04:21 PM,05:23 AM,07:28 PM,14,18,18,18,16,63,79,0.0,1007,18,10,245,13
2020-01-21 09:00:00,29,18,0.0,13.4,6,5,18,01:54 AM,04:21 PM,05:23 AM,07:28 PM,13,23,23,22,16,27,59,0.0,1009,22,10,249,14
2020-01-21 12:00:00,29,18,0.0,13.4,6,7,18,01:54 AM,04:21 PM,05:23 AM,07:28 PM,11,26,26,26,15,28,40,0.0,1009,26,10,262,13
2020-01-21 15:00:00,29,18,0.0,13.4,6,7,18,01:54 AM,04:21 PM,05:23 AM,07:28 PM,9,27,27,28,15,19,30,0.0,1007,28,10,275,13
2020-01-21 18:00:00,29,18,0.0,13.4,6,1,18,01:54 AM,04:21 PM,05:23 AM,07:28 PM,8,27,27,28,18,7,29,0.0,1007,28,10,277,14
2020-01-21 21:00:00,29,18,0.0,13.4,6,1,18,01:54 AM,04:21 PM,05:23 AM,07:28 PM,8,25,25,25,9,5,34,0.0,1008,25,10,244,6
2020-01-22 00:00:00,36,21,0.0,14.0,8,1,11,02:39 AM,05:22 PM,05:24 AM,07:28 PM,8,24,24,23,12,4,38,0.0,1008,23,10,103,6
2020-01-22 03:00:00,36,21,0.0,14.0,8,1,11,02:39 AM,05:22 PM,05:24 AM,07:28 PM,8,22,24,22,21,3,41,0.0,1007,22,10,40,10
2020-01-22 06:00:00,36,21,0.0,14.0,8,1,11,02:39 AM,05:22 PM,05:24 AM,07:28 PM,8,24,24,23,27,2,39,0.0,1008,23,10,29,17
2020-01-22 09:00:00,36,21,0.0,14.0,8,7,11,02:39 AM,05:22 PM,05:24 AM,07:28 PM,7,28,28,29,29,3,26,0.0,1007,29,10,241,23
2020-01-22 12:00:00,36,21,0.0,14.0,8,8,11,02:39 AM,05:22 PM,05:24 AM,07:28 PM,5,32,32,34,31,5,17,0.0,1005,34,10,348,27
2020-01-22 15:00:00,36,21,0.0,14.0,8,9,11,02:39 AM,05:22 PM,05:24 AM,07:28 PM,3,34,34,36,31,5,13,0.0,1003,36,10,333,27
2020-01-22 18:00:00,36,21,0.0,14.0,8,1,11,02:39 AM,05:22 PM,05:24 AM,07:28 PM,4,33,33,35,28,4,14,0.0,1001,35,10,341,20
2020-01-22 21:00:00,36,21,0.0,14.0,8,1,11,02:39 AM,05:22 PM,05:24 AM,07:28 PM,5,29,29,32,35,3,18,0.0,1000,32,10,131,18
2020-01-23 00:00:00,29,21,0.0,12.2,7,1,3,03:30 AM,06:17 PM,05:25 AM,07:27 PM,3,28,28,30,44,5,17,0.0,998,30,10,9,23
2020-01-23 03:00:00,29,21,0.0,12.2,7,1,3,03:30 AM,06:17 PM,05:25 AM,07:27 PM,-1,29,29,31,50,33,13,0.0,996,31,10,234,28
2020-01-23 06:00:00,29,21,0.0,12.2,7,1,3,03:30 AM,06:17 PM,05:25 AM,07:27 PM,8,26,26,25,42,46,41,0.0,999,25,10,282,29
2020-01-23 09:00:00,29,21,0.0,12.2,7,6,3,03:30 AM,06:17 PM,05:25 AM,07:27 PM,13,25,25,23,18,53,51,0.0,1002,23,10,249,15
2020-01-23 12:00:00,29,21,0.0,12.2,7,7,3,03:30 AM,06:17 PM,05:25 AM,07:27 PM,11,27,27,27,23,74,37,0.1,1003,27,9,278,20
2020-01-23 15:00:00,29,21,0.0,12.2,7,6,3,03:30 AM,06:17 PM,05:25 AM,07:27 PM,10,28,28,29,34,84,30,0.2,1002,29,9,283,29
2020-01-23 18:00:00,29,21,0.0,12.2,7,1,3,03:30 AM,06:17 PM,05:25 AM,07:27 PM,9,26,26,26,32,42,33,0.1,1003,26,10,249,27
2020-01-23 21:00:00,29,21,0.0,12.2,7,1,3,03:30 AM,06:17 PM,05:25 AM,07:27 PM,9,22,22,22,22,12,44,0.0,1005,22,10,204,16
2020-01-24 00:00:00,27,16,0.0,14.0,6,1,0,04:24 AM,07:08 PM,05:26 AM,07:27 PM,7,19,19,19,22,6,46,0.0,1007,19,10,192,15
2020-01-24 03:00:00,27,16,0.0,14.0,6,1,0,04:24 AM,07:08 PM,05:26 AM,07:27 PM,6,17,17,17,18,6,46,0.0,1008,17,10,203,12
2020-01-24 06:00:00,27,16,0.0,14.0,6,1,0,04:24 AM,07:08 PM,05:26 AM,07:27 PM,4,17,17,17,15,4,43,0.0,1010,17,10,200,12
2020-01-24 09:00:00,27,16,0.0,14.0,6,5,0,04:24 AM,07:08 PM,05:26 AM,07:27 PM,4,20,21,20,17,1,34,0.0,1012,20,10,213,14
2020-01-24 12:00:00,27,16,0.0,14.0,6,6,0,04:24 AM,07:08 PM,05:26 AM,07:27 PM,1,24,24,24,17,0,23,0.0,1012,24,10,226,15
2020-01-24 15:00:00,27,16,0.0,14.0,6,7,0,04:24 AM,07:08 PM,05:26 AM,07:27 PM,0,25,25,27,20,0,18,0.0,1011,27,10,221,17
2020-01-24 18:00:00,27,16,0.0,14.0,6,1,0,04:24 AM,07:08 PM,05:26 AM,07:27 PM,2,25,25,26,14,1,22,0.0,1011,26,10,213,11
2020-01-24 21:00:00,27,16,0.0,14.0,6,1,0,04:24 AM,07:08 PM,05:26 AM,07:27 PM,3,22,22,22,8,1,29,0.0,1012,22,10,187,4
2020-01-25 00:00:00,32,17,0.0,14.0,7,1,0,05:21 AM,07:52 PM,05:27 AM,07:26 PM,4,20,20,20,12,0,36,0.0,1013,20,10,153,6
2020-01-25 03:00:00,32,17,0.0,14.0,7,1,0,05:21 AM,07:52 PM,05:27 AM,07:26 PM,5,18,18,18,15,0,43,0.0,1013,18,10,159,7
2020-01-25 06:00:00,32,17,0.0,14.0,7,1,0,05:21 AM,07:52 PM,05:27 AM,07:26 PM,6,19,19,19,12,0,43,0.0,1014,19,10,168,7
2020-01-25 09:00:00,32,17,0.0,14.0,7,6,0,05:21 AM,07:52 PM,05:27 AM,07:26 PM,6,23,23,24,11,0,32,0.0,1014,24,10,170,9
2020-01-25 12:00:00,32,17,0.0,14.0,7,7,0,05:21 AM,07:52 PM,05:27 AM,07:26 PM,4,27,27,29,9,0,21,0.0,1012,29,10,182,8
2020-01-25 15:00:00,32,17,0.0,14.0,7,8,0,05:21 AM,07:52 PM,05:27 AM,07:26 PM,3,29,29,31,10,0,16,0.0,1010,31,10,202,9
2020-01-25 18:00:00,32,17,0.0,14.0,7,1,0,05:21 AM,07:52 PM,05:27 AM,07:26 PM,4,28,28,30,19,0,19,0.0,1010,30,10,214,14
2020-01-25 21:00:00,32,17,0.0,14.0,7,1,0,05:21 AM,07:52 PM,05:27 AM,07:26 PM,5,25,25,26,23,0,25,0.0,1011,26,10,211,13
2020-01-26 00:00:00,34,21,0.0,14.0,8,1,4,06:19 AM,08:30 PM,05:28 AM,07:26 PM,6,24,24,23,18,0,33,0.0,1011,23,10,180,9
2020-01-26 03:00:00,34,21,0.0,14.0,8,1,4,06:19 AM,08:30 PM,05:28 AM,07:26 PM,7,21,22,21,13,0,39,0.0,1011,21,10,146,6
2020-01-26 06:00:00,34,21,0.0,14.0,8,1,4,06:19 AM,08:30 PM,05:28 AM,07:26 PM,7,23,23,22,10,0,38,0.0,1012,22,10,183,6
2020-01-26 09:00:00,34,21,0.0,14.0,8,7,4,06:19 AM,08:30 PM,05:28 AM,07:26 PM,7,27,27,28,13,0,27,0.0,1012,28,10,216,11
2020-01-26 12:00:00,34,21,0.0,14.0,8,8,4,06:19 AM,08:30 PM,05:28 AM,07:26 PM,4,30,30,32,16,0,18,0.0,1012,32,10,224,14
2020-01-26 15:00:00,34,21,0.0,14.0,8,8,4,06:19 AM,08:30 PM,05:28 AM,07:26 PM,4,32,32,34,14,2,15,0.0,1010,34,10,220,13
2020-01-26 18:00:00,34,21,0.0,14.0,8,1,4,06:19 AM,08:30 PM,05:28 AM,07:26 PM,5,31,31,33,15,1,18,0.0,1010,33,10,219,10
2020-01-26 21:00:00,34,21,0.0,14.0,8,1,4,06:19 AM,08:30 PM,05:28 AM,07:26 PM,6,27,27,29,16,1,24,0.0,1011,29,10,222,8
2020-01-27 00:00:00,37,22,0.0,14.0,8,1,11,07:17 AM,09:04 PM,05:29 AM,07:25 PM,8,25,25,26,20,1,32,0.0,1012,26,10,171,10
2020-01-27 03:00:00,37,22,0.0,14.0,8,1,11,07:17 AM,09:04 PM,05:29 AM,07:25 PM,8,25,25,23,19,0,39,0.0,1012,23,10,119,9
2020-01-27 06:00:00,37,22,0.0,14.0,8,1,11,07:17 AM,09:04 PM,05:29 AM,07:25 PM,13,25,25,23,13,1,53,0.0,1012,23,10,99,8
2020-01-27 09:00:00,37,22,0.0,14.0,8,7,11,07:17 AM,09:04 PM,05:29 AM,07:25 PM,13,29,29,29,6,0,39,0.0,1012,29,10,146,4
2020-01-27 12:00:00,37,22,0.0,14.0,8,8,11,07:17 AM,09:04 PM,05:29 AM,07:25 PM,9,33,33,34,12,1,21,0.0,1011,34,10,227,10
2020-01-27 15:00:00,37,22,0.0,14.0,8,9,11,07:17 AM,09:04 PM,05:29 AM,07:25 PM,5,35,35,37,19,3,14,0.0,1009,37,10,247,17
2020-01-27 18:00:00,37,22,0.0,14.0,8,1,11,07:17 AM,09:04 PM,05:29 AM,07:25 PM,5,33,33,34,23,10,16,0.0,1009,34,10,234,17
2020-01-27 21:00:00,37,22,0.0,14.0,8,1,11,07:17 AM,09:04 PM,05:29 AM,07:25 PM,3,32,32,30,23,26,19,0.0,1010,30,10,195,12
2020-01-28 00:00:00,35,22,0.0,14.0,8,1,18,08:14 AM,09:34 PM,05:30 AM,07:25 PM,3,27,27,26,21,11,23,0.0,1011,26,10,203,10
2020-01-28 03:00:00,35,22,0.0,14.0,8,1,18,08:14 AM,09:34 PM,05:30 AM,07:25 PM,4,24,24,23,18,0,28,0.0,1011,23,10,204,8
2020-01-28 06:00:00,35,22,0.0,14.0,8,1,18,08:14 AM,09:34 PM,05:30 AM,07:25 PM,6,24,24,24,10,0,31,0.0,1012,24,10,244,6
2020-01-28 09:00:00,35,22,0.0,14.0,8,7,18,08:14 AM,09:34 PM,05:30 AM,07:25 PM,4,27,27,29,12,0,22,0.0,1013,29,10,243,10
2020-01-28 12:00:00,35,22,0.0,14.0,8,8,18,08:14 AM,09:34 PM,05:30 AM,07:25 PM,1,32,32,34,19,21,13,0.0,1012,34,10,236,16
2020-01-28 15:00:00,35,22,0.0,14.0,8,8,18,08:14 AM,09:34 PM,05:30 AM,07:25 PM,1,33,33,35,22,18,12,0.0,1010,35,10,229,19
2020-01-28 18:00:00,35,22,0.0,14.0,8,1,18,08:14 AM,09:34 PM,05:30 AM,07:25 PM,2,30,30,32,23,32,15,0.0,1011,32,10,210,17
2020-01-28 21:00:00,35,22,0.0,14.0,8,1,18,08:14 AM,09:34 PM,05:30 AM,07:25 PM,5,27,27,28,24,18,24,0.0,1013,28,10,190,13
2020-01-29 00:00:00,37,22,0.0,13.9,8,1,26,09:10 AM,10:02 PM,05:31 AM,07:24 PM,6,25,25,25,25,2,30,0.0,1013,25,10,187,12
2020-01-29 03:00:00,37,22,0.0,13.9,8,1,26,09:10 AM,10:02 PM,05:31 AM,07:24 PM,6,24,24,23,23,0,33,0.0,1014,23,10,174,11
2020-01-29 06:00:00,37,22,0.0,13.9,8,1,26,09:10 AM,10:02 PM,05:31 AM,07:24 PM,7,24,24,22,12,0,36,0.0,1015,22,10,132,7
2020-01-29 09:00:00,37,22,0.0,13.9,8,7,26,09:10 AM,10:02 PM,05:31 AM,07:24 PM,6,27,27,28,12,0,26,0.0,1016,28,10,147,10
2020-01-29 12:00:00,37,22,0.0,13.9,8,8,26,09:10 AM,10:02 PM,05:31 AM,07:24 PM,3,32,32,34,17,0,15,0.0,1014,34,10,196,14
2020-01-29 15:00:00,37,22,0.0,13.9,8,9,26,09:10 AM,10:02 PM,05:31 AM,07:24 PM,-0,35,35,36,18,0,10,0.0,1011,36,10,211,16
2020-01-29 18:00:00,37,22,0.0,13.9,8,1,26,09:10 AM,10:02 PM,05:31 AM,07:24 PM,-0,32,32,34,19,0,11,0.0,1011,34,10,203,12
2020-01-29 21:00:00,37,22,0.0,13.9,8,1,26,09:10 AM,10:02 PM,05:31 AM,07:24 PM,1,28,28,30,19,0,16,0.0,1012,30,10,189,9
2020-01-30 00:00:00,41,22,0.0,13.9,8,1,33,10:04 AM,10:29 PM,05:32 AM,07:23 PM,2,25,25,26,22,0,21,0.0,1012,26,10,126,10
2020-01-30 03:00:00,41,22,0.0,13.9,8,1,33,10:04 AM,10:29 PM,05:32 AM,07:23 PM,10,25,25,23,26,0,49,0.0,1013,23,10,85,13
2020-01-30 06:00:00,41,22,0.0,13.9,8,1,33,10:04 AM,10:29 PM,05:32 AM,07:23 PM,15,25,25,23,25,0,61,0.0,1014,23,10,59,16
2020-01-30 09:00:00,41,22,0.0,13.9,8,8,33,10:04 AM,10:29 PM,05:32 AM,07:23 PM,14,31,31,31,19,0,40,0.0,1014,31,10,31,15
2020-01-30 12:00:00,41,22,0.0,13.9,8,9,33,10:04 AM,10:29 PM,05:32 AM,07:23 PM,9,37,37,37,13,0,19,0.0,1012,37,10,234,12
2020-01-30 15:00:00,41,22,0.0,13.9,8,10,33,10:04 AM,10:29 PM,05:32 AM,07:23 PM,5,41,41,40,10,1,12,0.0,1009,40,10,325,9
2020-01-30 18:00:00,41,22,0.0,13.9,8,1,33,10:04 AM,10:29 PM,05:32 AM,07:23 PM,4,38,38,39,9,1,12,0.0,1009,39,10,324,6
2020-01-30 21:00:00,41,22,0.0,13.9,8,1,33,10:04 AM,10:29 PM,05:32 AM,07:23 PM,3,37,37,36,14,0,15,0.0,1009,36,10,226,7
2020-01-31 00:00:00,44,29,0.0,13.9,9,1,37,10:58 AM,10:57 PM,05:33 AM,07:22 PM,4,31,31,32,20,3,18,0.0,1010,32,10,118,9
2020-01-31 03:00:00,44,29,0.0,13.9,9,1,37,10:58 AM,10:57 PM,05:33 AM,07:22 PM,4,27,27,29,26,4,20,0.0,1010,29,10,65,13
2020-01-31 06:00:00,44,29,0.0,13.9,9,1,37,10:58 AM,10:57 PM,05:33 AM,07:22 PM,10,30,30,31,31,5,27,0.0,1011,31,10,25,19
