date_time,Mareeba_maxtempC,Mareeba_mintempC,Mareeba_totalSnow_cm,Mareeba_sunHour,Mareeba_uvIndex,Mareeba_uvIndex,Mareeba_moon_illumination,Mareeba_moonrise,Mareeba_moonset,Mareeba_sunrise,Mareeba_sunset,Mareeba_DewPointC,Mareeba_FeelsLikeC,Mareeba_HeatIndexC,Mareeba_WindChillC,Mareeba_WindGustKmph,Mareeba_cloudcover,Mareeba_humidity,Mareeba_precipMM,Mareeba_pressure,Mareeba_tempC,Mareeba_visibility,Mareeba_winddirDegree,Mareeba_windspeedKmph
2019-12-04 00:00:00,35,20,0.0,13.1,7,1,48,12:04 PM,12:15 AM,05:36 AM,06:41 PM,20,22,23,22,5,83,97,0.0,1010,22,1,55,3
2019-12-04 03:00:00,35,20,0.0,13.1,7,1,48,12:04 PM,12:15 AM,05:36 AM,06:41 PM,19,20,20,20,3,61,96,0.0,1009,20,1,115,1
2019-12-04 06:00:00,35,20,0.0,13.1,7,1,48,12:04 PM,12:15 AM,05:36 AM,06:41 PM,19,23,23,22,3,18,82,0.0,1010,22,7,94,2
2019-12-04 09:00:00,35,20,0.0,13.1,7,7,48,12:04 PM,12:15 AM,05:36 AM,06:41 PM,16,30,30,30,6,5,48,0.0,1011,30,10,48,5
2019-12-04 12:00:00,35,20,0.0,13.1,7,8,48,12:04 PM,12:15 AM,05:36 AM,06:41 PM,13,34,34,34,12,18,28,0.0,1010,34,10,42,11
2019-12-04 15:00:00,35,20,0.0,13.1,7,8,48,12:04 PM,12:15 AM,05:36 AM,06:41 PM,14,33,33,33,18,18,32,0.0,1008,33,10,52,15
2019-12-04 18:00:00,35,20,0.0,13.1,7,8,48,12:04 PM,12:15 AM,05:36 AM,06:41 PM,18,33,33,31,16,11,61,0.0,1009,31,10,56,12
2019-12-04 21:00:00,35,20,0.0,13.1,7,1,48,12:04 PM,12:15 AM,05:36 AM,06:41 PM,20,30,30,28,10,40,87,0.1,1011,28,10,49,6
2019-12-05 00:00:00,34,20,0.0,13.1,6,1,55,12:52 PM,12:52 AM,05:36 AM,06:41 PM,19,23,23,22,7,46,94,0.0,1011,22,5,52,4
2019-12-05 03:00:00,34,20,0.0,13.1,6,1,55,12:52 PM,12:52 AM,05:36 AM,06:41 PM,19,20,20,20,5,47,95,0.0,1010,20,2,77,3
2019-12-05 06:00:00,34,20,0.0,13.1,6,1,55,12:52 PM,12:52 AM,05:36 AM,06:41 PM,19,21,23,21,5,45,89,0.0,1012,21,7,44,3
2019-12-05 09:00:00,34,20,0.0,13.1,6,7,55,12:52 PM,12:52 AM,05:36 AM,06:41 PM,16,29,29,28,6,16,53,0.0,1013,28,10,31,5
2019-12-05 12:00:00,34,20,0.0,13.1,6,8,55,12:52 PM,12:52 AM,05:36 AM,06:41 PM,14,33,33,33,10,23,31,0.0,1011,33,10,28,8
2019-12-05 15:00:00,34,20,0.0,13.1,6,8,55,12:52 PM,12:52 AM,05:36 AM,06:41 PM,16,32,32,32,15,59,40,0.1,1010,32,9,45,13
2019-12-05 18:00:00,34,20,0.0,13.1,6,6,55,12:52 PM,12:52 AM,05:36 AM,06:41 PM,19,32,32,29,14,76,71,0.3,1010,29,9,60,10
2019-12-05 21:00:00,34,20,0.0,13.1,6,1,55,12:52 PM,12:52 AM,05:36 AM,06:41 PM,20,29,29,26,11,67,92,0.6,1012,26,10,58,6
2019-12-06 00:00:00,32,19,0.0,13.1,6,1,62,01:39 PM,01:29 AM,05:36 AM,06:42 PM,20,21,22,21,9,87,97,0.2,1011,21,3,66,5
2019-12-06 03:00:00,32,19,0.0,13.1,6,1,62,01:39 PM,01:29 AM,05:36 AM,06:42 PM,19,19,19,19,4,80,98,0.0,1011,19,7,118,2
2019-12-06 06:00:00,32,19,0.0,13.1,6,1,62,01:39 PM,01:29 AM,05:36 AM,06:42 PM,19,21,23,21,2,47,89,0.0,1012,21,10,95,1
2019-12-06 09:00:00,32,19,0.0,13.1,6,7,62,01:39 PM,01:29 AM,05:36 AM,06:42 PM,15,28,28,27,8,22,52,0.0,1013,27,10,52,6
2019-12-06 12:00:00,32,19,0.0,13.1,6,8,62,01:39 PM,01:29 AM,05:36 AM,06:42 PM,15,32,32,31,9,18,38,0.0,1011,31,10,69,8
2019-12-06 15:00:00,32,19,0.0,13.1,6,8,62,01:39 PM,01:29 AM,05:36 AM,06:42 PM,17,32,32,31,10,55,42,0.1,1009,31,9,55,9
2019-12-06 18:00:00,32,19,0.0,13.1,6,6,62,01:39 PM,01:29 AM,05:36 AM,06:42 PM,19,33,33,30,12,75,73,4.3,1011,30,8,66,8
2019-12-06 21:00:00,32,19,0.0,13.1,6,1,62,01:39 PM,01:29 AM,05:36 AM,06:42 PM,19,31,31,28,9,77,88,6.3,1012,28,8,80,5
2019-12-07 00:00:00,35,19,0.0,13.1,6,1,70,02:26 PM,02:03 AM,05:37 AM,06:42 PM,20,24,24,23,5,54,91,2.1,1012,23,9,50,3
2019-12-07 03:00:00,35,19,0.0,13.1,6,1,70,02:26 PM,02:03 AM,05:37 AM,06:42 PM,19,20,20,20,3,47,96,0.0,1012,20,10,63,1
2019-12-07 06:00:00,35,19,0.0,13.1,6,1,70,02:26 PM,02:03 AM,05:37 AM,06:42 PM,18,21,23,21,1,21,87,0.0,1013,21,10,81,1
2019-12-07 09:00:00,35,19,0.0,13.1,6,7,70,02:26 PM,02:03 AM,05:37 AM,06:42 PM,16,30,30,29,3,7,51,0.0,1013,29,10,48,3
2019-12-07 12:00:00,35,19,0.0,13.1,6,8,70,02:26 PM,02:03 AM,05:37 AM,06:42 PM,15,35,35,34,6,32,32,0.0,1011,34,10,58,6
2019-12-07 15:00:00,35,19,0.0,13.1,6,7,70,02:26 PM,02:03 AM,05:37 AM,06:42 PM,18,30,30,29,11,63,56,1.0,1009,29,9,59,9
2019-12-07 18:00:00,35,19,0.0,13.1,6,5,70,02:26 PM,02:03 AM,05:37 AM,06:42 PM,19,26,26,24,12,29,73,0.5,1011,24,10,52,8
2019-12-07 21:00:00,35,19,0.0,13.1,6,1,70,02:26 PM,02:03 AM,05:37 AM,06:42 PM,18,21,22,21,12,61,86,0.1,1013,21,10,58,7
2019-12-08 00:00:00,34,17,0.0,13.1,6,1,77,03:14 PM,02:39 AM,05:37 AM,06:43 PM,18,19,19,19,9,58,95,0.0,1012,19,5,72,5
2019-12-08 03:00:00,34,17,0.0,13.1,6,1,77,03:14 PM,02:39 AM,05:37 AM,06:43 PM,17,18,18,18,8,43,97,0.0,1012,18,2,96,4
2019-12-08 06:00:00,34,17,0.0,13.1,6,1,77,03:14 PM,02:39 AM,05:37 AM,06:43 PM,17,19,19,19,4,21,86,0.0,1013,19,7,137,3
2019-12-08 09:00:00,34,17,0.0,13.1,6,7,77,03:14 PM,02:39 AM,05:37 AM,06:43 PM,11,26,26,27,7,4,44,0.0,1014,27,10,103,6
2019-12-08 12:00:00,34,17,0.0,13.1,6,8,77,03:14 PM,02:39 AM,05:37 AM,06:43 PM,8,31,31,33,14,4,22,0.0,1012,33,10,89,12
2019-12-08 15:00:00,34,17,0.0,13.1,6,8,77,03:14 PM,02:39 AM,05:37 AM,06:43 PM,8,31,31,33,18,2,22,0.0,1010,33,10,90,16
2019-12-08 18:00:00,34,17,0.0,13.1,6,8,77,03:14 PM,02:39 AM,05:37 AM,06:43 PM,13,32,32,31,17,0,51,0.0,1012,31,10,78,12
2019-12-08 21:00:00,34,17,0.0,13.1,6,1,77,03:14 PM,02:39 AM,05:37 AM,06:43 PM,16,30,30,28,13,5,81,0.0,1014,28,10,91,8
2019-12-09 00:00:00,30,16,0.0,13.1,7,1,84,04:04 PM,03:16 AM,05:37 AM,06:44 PM,16,20,21,20,12,35,94,0.0,1014,20,5,104,6
2019-12-09 03:00:00,30,16,0.0,13.1,7,1,84,04:04 PM,03:16 AM,05:37 AM,06:44 PM,16,16,16,16,10,83,97,0.0,1013,16,1,104,5
2019-12-09 06:00:00,30,16,0.0,13.1,7,1,84,04:04 PM,03:16 AM,05:37 AM,06:44 PM,15,18,18,18,10,45,87,0.0,1015,18,7,99,7
2019-12-09 09:00:00,30,16,0.0,13.1,7,6,84,04:04 PM,03:16 AM,05:37 AM,06:44 PM,13,24,24,24,14,6,53,0.0,1015,24,10,92,12
2019-12-09 12:00:00,30,16,0.0,13.1,7,7,84,04:04 PM,03:16 AM,05:37 AM,06:44 PM,11,28,28,29,18,1,33,0.0,1013,29,10,89,15
2019-12-09 15:00:00,30,16,0.0,13.1,7,7,84,04:04 PM,03:16 AM,05:37 AM,06:44 PM,13,29,29,29,19,3,36,0.0,1012,29,10,90,17
2019-12-09 18:00:00,30,16,0.0,13.1,7,7,84,04:04 PM,03:16 AM,05:37 AM,06:44 PM,16,28,28,27,16,3,60,0.0,1012,27,10,99,12
2019-12-09 21:00:00,30,16,0.0,13.1,7,1,84,04:04 PM,03:16 AM,05:37 AM,06:44 PM,17,26,26,23,13,25,84,0.0,1014,23,10,108,8
2019-12-10 00:00:00,29,19,0.0,10.7,7,1,92,04:56 PM,03:55 AM,05:37 AM,06:44 PM,18,20,21,20,12,46,94,0.0,1013,20,5,114,7
2019-12-10 03:00:00,29,19,0.0,10.7,7,1,92,04:56 PM,03:55 AM,05:37 AM,06:44 PM,18,19,19,19,12,52,95,0.0,1011,19,2,114,6
2019-12-10 06:00:00,29,19,0.0,10.7,7,1,92,04:56 PM,03:55 AM,05:37 AM,06:44 PM,19,21,23,21,12,46,88,0.0,1012,21,7,110,8
2019-12-10 09:00:00,29,19,0.0,10.7,7,6,92,04:56 PM,03:55 AM,05:37 AM,06:44 PM,19,26,26,25,15,56,71,0.2,1012,25,10,109,13
2019-12-10 12:00:00,29,19,0.0,10.7,7,6,92,04:56 PM,03:55 AM,05:37 AM,06:44 PM,18,29,29,28,19,77,54,0.2,1011,28,10,105,17
2019-12-10 15:00:00,29,19,0.0,10.7,7,6,92,04:56 PM,03:55 AM,05:37 AM,06:44 PM,18,31,31,29,19,85,52,0.2,1010,29,10,110,16
2019-12-10 18:00:00,29,19,0.0,10.7,7,6,92,04:56 PM,03:55 AM,05:37 AM,06:44 PM,20,30,30,27,15,67,72,0.1,1010,27,10,118,12
2019-12-10 21:00:00,29,19,0.0,10.7,7,1,92,04:56 PM,03:55 AM,05:37 AM,06:44 PM,20,26,26,23,12,80,86,0.2,1012,23,10,107,9
2019-12-11 00:00:00,31,20,0.0,10.7,6,1,99,05:51 PM,04:37 AM,05:38 AM,06:45 PM,20,21,22,21,12,79,93,0.2,1011,21,5,106,8
2019-12-11 03:00:00,31,20,0.0,10.7,6,1,99,05:51 PM,04:37 AM,05:38 AM,06:45 PM,19,20,20,20,12,71,95,0.2,1009,20,7,103,7
2019-12-11 06:00:00,31,20,0.0,10.7,6,1,99,05:51 PM,04:37 AM,05:38 AM,06:45 PM,19,21,23,21,11,65,89,0.1,1010,21,10,107,8
2019-12-11 09:00:00,31,20,0.0,10.7,6,6,99,05:51 PM,04:37 AM,05:38 AM,06:45 PM,19,28,28,26,16,74,66,0.1,1011,26,10,107,13
2019-12-11 12:00:00,31,20,0.0,10.7,6,7,99,05:51 PM,04:37 AM,05:38 AM,06:45 PM,18,32,32,30,18,57,49,0.0,1009,30,10,98,15
2019-12-11 15:00:00,31,20,0.0,10.7,6,8,99,05:51 PM,04:37 AM,05:38 AM,06:45 PM,19,32,32,30,17,60,51,0.1,1008,30,10,108,14
2019-12-11 18:00:00,31,20,0.0,10.7,6,6,99,05:51 PM,04:37 AM,05:38 AM,06:45 PM,20,30,30,27,15,79,71,0.3,1008,27,9,111,12
2019-12-11 21:00:00,31,20,0.0,10.7,6,1,99,05:51 PM,04:37 AM,05:38 AM,06:45 PM,20,26,26,23,12,78,89,0.4,1010,23,9,107,8
2019-12-12 00:00:00,31,19,0.0,12.0,6,1,100,06:48 PM,05:24 AM,05:38 AM,06:45 PM,20,20,21,20,10,92,96,0.1,1009,20,3,114,6
2019-12-12 03:00:00,31,19,0.0,12.0,6,1,100,06:48 PM,05:24 AM,05:38 AM,06:45 PM,19,19,19,19,9,100,98,0.0,1008,19,0,111,5
2019-12-12 06:00:00,31,19,0.0,12.0,6,1,100,06:48 PM,05:24 AM,05:38 AM,06:45 PM,19,21,23,21,9,67,89,0.0,1010,21,7,108,6
2019-12-12 09:00:00,31,19,0.0,12.0,6,7,100,06:48 PM,05:24 AM,05:38 AM,06:45 PM,19,28,28,27,13,28,63,0.0,1010,27,10,88,11
2019-12-12 12:00:00,31,19,0.0,12.0,6,8,100,06:48 PM,05:24 AM,05:38 AM,06:45 PM,19,32,32,30,16,57,50,0.2,1009,30,9,81,13
2019-12-12 15:00:00,31,19,0.0,12.0,6,7,100,06:48 PM,05:24 AM,05:38 AM,06:45 PM,19,32,32,30,17,74,52,1.8,1007,30,8,81,12
2019-12-12 18:00:00,31,19,0.0,12.0,6,6,100,06:48 PM,05:24 AM,05:38 AM,06:45 PM,20,31,31,29,13,25,71,0.9,1009,29,9,72,8
2019-12-12 21:00:00,31,19,0.0,12.0,6,1,100,06:48 PM,05:24 AM,05:38 AM,06:45 PM,20,29,29,26,9,44,91,0.0,1011,26,5,95,6
2019-12-13 00:00:00,36,18,0.0,13.1,7,1,87,07:47 PM,06:16 AM,05:38 AM,06:46 PM,19,21,22,21,8,88,97,0.0,1010,21,1,129,4
2019-12-13 03:00:00,36,18,0.0,13.1,7,1,87,07:47 PM,06:16 AM,05:38 AM,06:46 PM,18,18,18,18,8,60,97,0.0,1010,18,1,129,4
2019-12-13 06:00:00,36,18,0.0,13.1,7,1,87,07:47 PM,06:16 AM,05:38 AM,06:46 PM,17,20,20,20,5,13,84,0.0,1011,20,7,152,3
2019-12-13 09:00:00,36,18,0.0,13.1,7,7,87,07:47 PM,06:16 AM,05:38 AM,06:46 PM,13,28,28,29,6,2,44,0.0,1011,29,10,108,5
2019-12-13 12:00:00,36,18,0.0,13.1,7,8,87,07:47 PM,06:16 AM,05:38 AM,06:46 PM,10,33,33,35,16,4,22,0.0,1010,35,10,89,14
2019-12-13 15:00:00,36,18,0.0,13.1,7,8,87,07:47 PM,06:16 AM,05:38 AM,06:46 PM,10,33,33,35,18,3,22,0.0,1008,35,10,94,16
2019-12-13 18:00:00,36,18,0.0,13.1,7,8,87,07:47 PM,06:16 AM,05:38 AM,06:46 PM,14,33,33,32,16,1,45,0.0,1008,32,10,81,10
2019-12-13 21:00:00,36,18,0.0,13.1,7,1,87,07:47 PM,06:16 AM,05:38 AM,06:46 PM,17,31,31,28,12,0,74,0.0,1010,28,10,74,6
2019-12-14 00:00:00,39,19,0.0,13.1,8,1,79,08:45 PM,07:12 AM,05:39 AM,06:47 PM,17,22,23,22,7,2,85,0.0,1010,22,10,86,3
2019-12-14 03:00:00,39,19,0.0,13.1,8,1,79,08:45 PM,07:12 AM,05:39 AM,06:47 PM,17,19,19,19,6,4,85,0.0,1010,19,10,189,3
2019-12-14 06:00:00,39,19,0.0,13.1,8,1,79,08:45 PM,07:12 AM,05:39 AM,06:47 PM,16,22,23,22,4,5,71,0.0,1011,22,10,279,2
2019-12-14 09:00:00,39,19,0.0,13.1,8,8,79,08:45 PM,07:12 AM,05:39 AM,06:47 PM,14,32,32,32,2,6,38,0.0,1011,32,10,319,2
2019-12-14 12:00:00,39,19,0.0,13.1,8,9,79,08:45 PM,07:12 AM,05:39 AM,06:47 PM,11,37,37,38,3,9,21,0.0,1009,38,10,120,3
2019-12-14 15:00:00,39,19,0.0,13.1,8,8,79,08:45 PM,07:12 AM,05:39 AM,06:47 PM,13,34,34,35,11,9,29,0.0,1007,35,10,37,10
2019-12-14 18:00:00,39,19,0.0,13.1,8,8,79,08:45 PM,07:12 AM,05:39 AM,06:47 PM,16,33,33,31,13,62,51,0.1,1007,31,10,38,9
2019-12-14 21:00:00,39,19,0.0,13.1,8,1,79,08:45 PM,07:12 AM,05:39 AM,06:47 PM,17,31,31,27,7,36,69,0.1,1010,27,10,99,4
2019-12-15 00:00:00,38,20,0.0,9.4,7,1,72,09:41 PM,08:12 AM,05:39 AM,06:47 PM,17,26,26,23,5,7,76,0.0,1010,23,10,46,3
2019-12-15 03:00:00,38,20,0.0,9.4,7,1,72,09:41 PM,08:12 AM,05:39 AM,06:47 PM,17,21,22,21,8,60,82,0.1,1009,21,10,84,4
2019-12-15 06:00:00,38,20,0.0,9.4,7,1,72,09:41 PM,08:12 AM,05:39 AM,06:47 PM,18,22,23,22,5,81,78,0.1,1010,22,10,93,3
2019-12-15 09:00:00,38,20,0.0,9.4,7,7,72,09:41 PM,08:12 AM,05:39 AM,06:47 PM,17,32,32,30,5,77,48,0.1,1011,30,10,254,4
2019-12-15 12:00:00,38,20,0.0,9.4,7,8,72,09:41 PM,08:12 AM,05:39 AM,06:47 PM,15,37,37,37,6,44,28,0.0,1009,37,10,350,5
2019-12-15 15:00:00,38,20,0.0,9.4,7,7,72,09:41 PM,08:12 AM,05:39 AM,06:47 PM,17,29,29,28,11,60,60,4.1,1007,28,9,139,8
2019-12-15 18:00:00,38,20,0.0,9.4,7,5,72,09:41 PM,08:12 AM,05:39 AM,06:47 PM,17,25,25,22,12,78,75,4.2,1009,22,8,85,6
2019-12-15 21:00:00,38,20,0.0,9.4,7,1,72,09:41 PM,08:12 AM,05:39 AM,06:47 PM,17,21,22,21,7,80,78,3.9,1011,21,8,84,4
2019-12-16 00:00:00,36,19,0.0,13.1,7,1,65,10:33 PM,09:13 AM,05:40 AM,06:48 PM,17,20,20,20,8,39,83,1.4,1010,20,9,89,4
2019-12-16 03:00:00,36,19,0.0,13.1,7,1,65,10:33 PM,09:13 AM,05:40 AM,06:48 PM,18,19,19,19,5,44,91,0.0,1009,19,5,76,3
2019-12-16 06:00:00,36,19,0.0,13.1,7,1,65,10:33 PM,09:13 AM,05:40 AM,06:48 PM,19,21,23,21,4,49,88,0.0,1011,21,7,86,3
2019-12-16 09:00:00,36,19,0.0,13.1,7,7,65,10:33 PM,09:13 AM,05:40 AM,06:48 PM,16,30,30,29,5,18,53,0.0,1011,29,10,62,5
2019-12-16 12:00:00,36,19,0.0,13.1,7,8,65,10:33 PM,09:13 AM,05:40 AM,06:48 PM,13,34,34,34,9,16,29,0.0,1010,34,10,68,8
2019-12-16 15:00:00,36,19,0.0,13.1,7,7,65,10:33 PM,09:13 AM,05:40 AM,06:48 PM,17,33,33,32,11,75,40,0.8,1007,32,9,71,9
2019-12-16 18:00:00,36,19,0.0,13.1,7,6,65,10:33 PM,09:13 AM,05:40 AM,06:48 PM,17,31,31,29,14,24,55,0.4,1008,29,10,62,9
2019-12-16 21:00:00,36,19,0.0,13.1,7,1,65,10:33 PM,09:13 AM,05:40 AM,06:48 PM,18,28,28,26,11,24,84,0.0,1010,26,5,63,6
2019-12-17 00:00:00,35,18,0.0,13.1,7,1,58,11:22 PM,10:13 AM,05:40 AM,06:48 PM,18,21,21,21,8,30,95,0.0,1010,21,2,91,4
2019-12-17 03:00:00,35,18,0.0,13.1,7,1,58,11:22 PM,10:13 AM,05:40 AM,06:48 PM,17,18,18,18,4,12,91,0.0,1009,18,7,91,2
2019-12-17 06:00:00,35,18,0.0,13.1,7,1,58,11:22 PM,10:13 AM,05:40 AM,06:48 PM,16,20,22,20,4,2,77,0.0,1010,20,10,179,3
2019-12-17 09:00:00,35,18,0.0,13.1,7,7,58,11:22 PM,10:13 AM,05:40 AM,06:48 PM,13,29,29,29,5,2,42,0.0,1011,29,10,129,4
2019-12-17 12:00:00,35,18,0.0,13.1,7,8,58,11:22 PM,10:13 AM,05:40 AM,06:48 PM,11,33,33,34,17,3,24,0.0,1009,34,10,89,14
2019-12-17 15:00:00,35,18,0.0,13.1,7,8,58,11:22 PM,10:13 AM,05:40 AM,06:48 PM,12,32,32,33,21,3,27,0.0,1008,33,10,88,18
2019-12-17 18:00:00,35,18,0.0,13.1,7,8,58,11:22 PM,10:13 AM,05:40 AM,06:48 PM,16,34,34,31,16,1,57,0.0,1009,31,10,70,12
2019-12-17 21:00:00,35,18,0.0,13.1,7,1,58,11:22 PM,10:13 AM,05:40 AM,06:48 PM,18,32,32,29,12,26,87,0.0,1011,29,5,77,7
2019-12-18 00:00:00,31,18,0.0,13.1,6,1,50,No moonrise,11:13 AM,05:40 AM,06:49 PM,18,22,22,22,12,80,97,0.0,1011,22,1,86,6
2019-12-18 03:00:00,31,18,0.0,13.1,6,1,50,No moonrise,11:13 AM,05:40 AM,06:49 PM,18,18,18,18,14,70,96,0.0,1010,18,1,85,8
2019-12-18 06:00:00,31,18,0.0,13.1,6,1,50,No moonrise,11:13 AM,05:40 AM,06:49 PM,18,20,20,20,14,49,87,0.0,1012,20,7,90,9
2019-12-18 09:00:00,31,18,0.0,13.1,6,7,50,No moonrise,11:13 AM,05:40 AM,06:49 PM,17,26,26,25,16,16,61,0.0,1013,25,10,94,13
2019-12-18 12:00:00,31,18,0.0,13.1,6,8,50,No moonrise,11:13 AM,05:40 AM,06:49 PM,16,30,30,30,18,7,42,0.0,1011,30,10,93,16
2019-12-18 15:00:00,31,18,0.0,13.1,6,8,50,No moonrise,11:13 AM,05:40 AM,06:49 PM,17,32,32,31,19,17,42,0.0,1010,31,10,89,16
2019-12-18 18:00:00,31,18,0.0,13.1,6,7,50,No moonrise,11:13 AM,05:40 AM,06:49 PM,19,31,31,29,15,53,68,0.1,1010,29,10,92,12
2019-12-18 21:00:00,31,18,0.0,13.1,6,1,50,No moonrise,11:13 AM,05:40 AM,06:49 PM,20,29,29,27,12,61,90,0.3,1012,27,10,101,8
2019-12-19 00:00:00,30,19,0.0,10.7,6,1,43,12:07 AM,12:11 PM,05:41 AM,06:49 PM,20,23,23,22,12,58,96,0.2,1012,22,5,106,8
2019-12-19 03:00:00,30,19,0.0,10.7,6,1,43,12:07 AM,12:11 PM,05:41 AM,06:49 PM,19,19,19,19,12,58,96,0.0,1011,19,2,110,8
2019-12-19 06:00:00,30,19,0.0,10.7,6,1,43,12:07 AM,12:11 PM,05:41 AM,06:49 PM,18,20,20,20,10,44,90,0.0,1012,20,7,114,7
2019-12-19 09:00:00,30,19,0.0,10.7,6,6,43,12:07 AM,12:11 PM,05:41 AM,06:49 PM,17,25,25,25,15,70,65,0.1,1013,25,9,108,13
2019-12-19 12:00:00,30,19,0.0,10.7,6,6,43,12:07 AM,12:11 PM,05:41 AM,06:49 PM,17,30,30,29,17,85,50,0.3,1012,29,9,103,15
2019-12-19 15:00:00,30,19,0.0,10.7,6,6,43,12:07 AM,12:11 PM,05:41 AM,06:49 PM,17,30,30,30,17,84,47,0.4,1010,30,9,104,15
2019-12-19 18:00:00,30,19,0.0,10.7,6,6,43,12:07 AM,12:11 PM,05:41 AM,06:49 PM,18,30,30,27,16,34,66,0.1,1011,27,10,105,12
2019-12-19 21:00:00,30,19,0.0,10.7,6,1,43,12:07 AM,12:11 PM,05:41 AM,06:49 PM,18,26,26,24,12,34,89,0.0,1012,24,5,115,8
2019-12-20 00:00:00,31,18,0.0,10.7,6,1,36,12:50 AM,01:08 PM,05:41 AM,06:50 PM,18,20,20,20,10,83,97,0.0,1012,20,1,115,5
2019-12-20 03:00:00,31,18,0.0,10.7,6,1,36,12:50 AM,01:08 PM,05:41 AM,06:50 PM,18,18,18,18,10,100,98,0.0,1011,18,0,108,5
2019-12-20 06:00:00,31,18,0.0,10.7,6,1,36,12:50 AM,01:08 PM,05:41 AM,06:50 PM,18,20,20,20,10,82,91,0.1,1012,20,7,95,7
2019-12-20 09:00:00,31,18,0.0,10.7,6,6,36,12:50 AM,01:08 PM,05:41 AM,06:50 PM,18,26,26,25,14,82,67,0.2,1012,25,9,88,11
2019-12-20 12:00:00,31,18,0.0,10.7,6,6,36,12:50 AM,01:08 PM,05:41 AM,06:50 PM,18,31,31,30,16,49,48,0.1,1011,30,10,81,14
2019-12-20 15:00:00,31,18,0.0,10.7,6,7,36,12:50 AM,01:08 PM,05:41 AM,06:50 PM,18,31,31,30,17,56,51,0.1,1010,30,10,78,15
2019-12-20 18:00:00,31,18,0.0,10.7,6,6,36,12:50 AM,01:08 PM,05:41 AM,06:50 PM,19,30,30,26,15,78,73,0.1,1010,26,10,84,12
2019-12-20 21:00:00,31,18,0.0,10.7,6,1,36,12:50 AM,01:08 PM,05:41 AM,06:50 PM,19,27,27,24,13,69,92,0.1,1012,24,5,93,9
2019-12-21 00:00:00,30,18,0.0,13.1,6,1,28,01:33 AM,02:05 PM,05:42 AM,06:50 PM,18,20,21,20,11,60,96,0.0,1011,20,2,105,6
2019-12-21 03:00:00,30,18,0.0,13.1,6,1,28,01:33 AM,02:05 PM,05:42 AM,06:50 PM,18,18,18,18,10,68,97,0.0,1011,18,2,108,6
2019-12-21 06:00:00,30,18,0.0,13.1,6,1,28,01:33 AM,02:05 PM,05:42 AM,06:50 PM,18,19,19,19,8,46,89,0.0,1012,19,7,100,6
2019-12-21 09:00:00,30,18,0.0,13.1,6,7,28,01:33 AM,02:05 PM,05:42 AM,06:50 PM,17,26,26,25,15,16,62,0.0,1012,25,10,90,13
2019-12-21 12:00:00,30,18,0.0,13.1,6,7,28,01:33 AM,02:05 PM,05:42 AM,06:50 PM,16,30,30,29,18,29,46,0.0,1011,29,10,90,15
2019-12-21 15:00:00,30,18,0.0,13.1,6,7,28,01:33 AM,02:05 PM,05:42 AM,06:50 PM,17,30,30,30,17,45,47,0.0,1010,30,10,94,15
2019-12-21 18:00:00,30,18,0.0,13.1,6,7,28,01:33 AM,02:05 PM,05:42 AM,06:50 PM,18,28,28,27,15,25,65,0.0,1011,27,10,96,11
2019-12-21 21:00:00,30,18,0.0,13.1,6,1,28,01:33 AM,02:05 PM,05:42 AM,06:50 PM,19,27,27,24,10,43,89,0.0,1012,24,5,108,6
2019-12-22 00:00:00,31,19,0.0,12.0,6,1,21,02:15 AM,03:02 PM,05:42 AM,06:51 PM,19,21,22,21,9,86,97,0.0,1012,21,1,108,5
2019-12-22 03:00:00,31,19,0.0,12.0,6,1,21,02:15 AM,03:02 PM,05:42 AM,06:51 PM,19,19,19,19,9,100,98,0.0,1011,19,0,102,5
2019-12-22 06:00:00,31,19,0.0,12.0,6,1,21,02:15 AM,03:02 PM,05:42 AM,06:51 PM,19,21,22,21,7,78,91,0.1,1012,21,7,94,5
2019-12-22 09:00:00,31,19,0.0,12.0,6,6,21,02:15 AM,03:02 PM,05:42 AM,06:51 PM,19,27,27,25,12,58,67,0.0,1012,25,10,85,10
2019-12-22 12:00:00,31,19,0.0,12.0,6,8,21,02:15 AM,03:02 PM,05:42 AM,06:51 PM,18,31,31,30,14,66,48,0.1,1010,30,10,87,12
2019-12-22 15:00:00,31,19,0.0,12.0,6,7,21,02:15 AM,03:02 PM,05:42 AM,06:51 PM,17,31,31,30,15,44,46,0.0,1009,30,10,95,13
2019-12-22 18:00:00,31,19,0.0,12.0,6,7,21,02:15 AM,03:02 PM,05:42 AM,06:51 PM,19,29,29,27,14,15,67,0.0,1009,27,10,98,11
2019-12-22 21:00:00,31,19,0.0,12.0,6,1,21,02:15 AM,03:02 PM,05:42 AM,06:51 PM,19,27,27,25,12,42,90,0.0,1011,25,5,100,7
2019-12-23 00:00:00,32,19,0.0,13.1,6,1,14,02:59 AM,04:00 PM,05:43 AM,06:51 PM,19,21,22,21,10,87,97,0.0,1012,21,1,96,6
2019-12-23 03:00:00,32,19,0.0,13.1,6,1,14,02:59 AM,04:00 PM,05:43 AM,06:51 PM,19,20,20,20,9,83,97,0.0,1011,20,1,102,5
2019-12-23 06:00:00,32,19,0.0,13.1,6,1,14,02:59 AM,04:00 PM,05:43 AM,06:51 PM,19,21,21,21,8,71,90,0.0,1011,21,7,111,5
