date_time,Katherine_maxtempC,Katherine_mintempC,Katherine_totalSnow_cm,Katherine_sunHour,Katherine_uvIndex,Katherine_uvIndex,Katherine_moon_illumination,Katherine_moonrise,Katherine_moonset,Katherine_sunrise,Katherine_sunset,Katherine_DewPointC,Katherine_FeelsLikeC,Katherine_HeatIndexC,Katherine_WindChillC,Katherine_WindGustKmph,Katherine_cloudcover,Katherine_humidity,Katherine_precipMM,Katherine_pressure,Katherine_tempC,Katherine_visibility,Katherine_winddirDegree,Katherine_windspeedKmph
2020-02-20 00:00:00,37,26,0.0,6.4,8,1,7,03:32 AM,04:49 PM,06:39 AM,07:10 PM,23,32,32,28,23,6,72,0.0,1005,28,10,309,13
2020-02-20 03:00:00,37,26,0.0,6.4,8,1,7,03:32 AM,04:49 PM,06:39 AM,07:10 PM,24,30,30,27,13,18,83,0.0,1005,27,10,296,8
2020-02-20 06:00:00,37,26,0.0,6.4,8,1,7,03:32 AM,04:49 PM,06:39 AM,07:10 PM,24,29,29,26,13,61,93,0.7,1007,26,10,7,8
2020-02-20 09:00:00,37,26,0.0,6.4,8,6,7,03:32 AM,04:49 PM,06:39 AM,07:10 PM,25,36,36,30,18,87,73,0.8,1009,30,9,301,14
2020-02-20 12:00:00,37,26,0.0,6.4,8,7,7,03:32 AM,04:49 PM,06:39 AM,07:10 PM,23,38,38,32,14,83,59,0.1,1007,32,10,254,13
2020-02-20 15:00:00,37,26,0.0,6.4,8,8,7,03:32 AM,04:49 PM,06:39 AM,07:10 PM,20,41,41,37,13,74,38,0.4,1004,37,9,164,11
2020-02-20 18:00:00,37,26,0.0,6.4,8,7,7,03:32 AM,04:49 PM,06:39 AM,07:10 PM,23,38,38,32,12,89,59,0.1,1004,32,10,82,7
2020-02-20 21:00:00,37,26,0.0,6.4,8,1,7,03:32 AM,04:49 PM,06:39 AM,07:10 PM,23,34,34,30,23,86,90,4.5,1008,30,7,289,13
2020-02-21 00:00:00,36,23,0.0,10.3,7,1,0,04:25 AM,05:38 PM,06:40 AM,07:09 PM,23,27,27,24,32,82,91,5.3,1009,24,7,303,17
2020-02-21 03:00:00,36,23,0.0,10.3,7,1,0,04:25 AM,05:38 PM,06:40 AM,07:09 PM,22,26,26,23,23,76,92,7.5,1008,23,7,329,11
2020-02-21 06:00:00,36,23,0.0,10.3,7,1,0,04:25 AM,05:38 PM,06:40 AM,07:09 PM,22,26,26,24,15,71,92,1.4,1009,24,10,279,9
2020-02-21 09:00:00,36,23,0.0,10.3,7,6,0,04:25 AM,05:38 PM,06:40 AM,07:09 PM,23,31,31,28,17,77,75,1.4,1010,28,9,255,12
2020-02-21 12:00:00,36,23,0.0,10.3,7,8,0,04:25 AM,05:38 PM,06:40 AM,07:09 PM,23,38,38,33,14,16,55,0.0,1008,33,10,223,12
2020-02-21 15:00:00,36,23,0.0,10.3,7,9,0,04:25 AM,05:38 PM,06:40 AM,07:09 PM,21,40,40,36,16,24,42,0.0,1005,36,10,153,14
2020-02-21 18:00:00,36,23,0.0,10.3,7,8,0,04:25 AM,05:38 PM,06:40 AM,07:09 PM,22,37,37,33,8,10,54,0.0,1005,33,10,134,4
2020-02-21 21:00:00,36,23,0.0,10.3,7,1,0,04:25 AM,05:38 PM,06:40 AM,07:09 PM,20,32,32,30,9,6,58,0.0,1007,30,10,6,4
2020-02-22 00:00:00,37,25,0.0,11.6,8,1,0,05:18 AM,06:23 PM,06:40 AM,07:09 PM,21,30,30,27,18,4,68,0.0,1007,27,10,299,9
2020-02-22 03:00:00,37,25,0.0,11.6,8,1,0,05:18 AM,06:23 PM,06:40 AM,07:09 PM,23,28,28,25,18,3,85,0.0,1007,25,10,309,10
2020-02-22 06:00:00,37,25,0.0,11.6,8,1,0,05:18 AM,06:23 PM,06:40 AM,07:09 PM,23,27,27,25,15,5,89,0.0,1007,25,10,295,8
2020-02-22 09:00:00,37,25,0.0,11.6,8,7,0,05:18 AM,06:23 PM,06:40 AM,07:09 PM,24,34,34,29,13,12,73,0.0,1009,29,10,250,11
2020-02-22 12:00:00,37,25,0.0,11.6,8,8,0,05:18 AM,06:23 PM,06:40 AM,07:09 PM,21,40,40,35,9,4,46,0.0,1007,35,10,171,8
2020-02-22 15:00:00,37,25,0.0,11.6,8,9,0,05:18 AM,06:23 PM,06:40 AM,07:09 PM,19,40,40,37,15,11,35,0.0,1004,37,10,153,13
2020-02-22 18:00:00,37,25,0.0,11.6,8,8,0,05:18 AM,06:23 PM,06:40 AM,07:09 PM,22,38,38,34,1,28,49,0.0,1003,34,10,32,1
2020-02-22 21:00:00,37,25,0.0,11.6,8,1,0,05:18 AM,06:23 PM,06:40 AM,07:09 PM,19,32,32,30,10,6,53,0.0,1006,30,10,343,5
2020-02-23 00:00:00,37,26,0.0,11.6,8,1,0,06:09 AM,07:05 PM,06:40 AM,07:08 PM,23,29,29,27,19,3,78,0.0,1006,27,10,291,11
2020-02-23 03:00:00,37,26,0.0,11.6,8,1,0,06:09 AM,07:05 PM,06:40 AM,07:08 PM,24,29,29,26,22,33,91,0.0,1005,26,10,287,14
2020-02-23 06:00:00,37,26,0.0,11.6,8,1,0,06:09 AM,07:05 PM,06:40 AM,07:08 PM,25,30,30,26,15,93,93,0.0,1006,26,10,271,10
2020-02-23 09:00:00,37,26,0.0,11.6,8,7,0,06:09 AM,07:05 PM,06:40 AM,07:08 PM,24,33,33,28,14,49,79,0.0,1008,28,10,281,13
2020-02-23 12:00:00,37,26,0.0,11.6,8,8,0,06:09 AM,07:05 PM,06:40 AM,07:08 PM,20,38,38,35,10,3,41,0.0,1006,35,10,240,9
2020-02-23 15:00:00,37,26,0.0,11.6,8,9,0,06:09 AM,07:05 PM,06:40 AM,07:08 PM,16,38,38,37,9,47,28,0.0,1004,37,10,192,8
2020-02-23 18:00:00,37,26,0.0,11.6,8,8,0,06:09 AM,07:05 PM,06:40 AM,07:08 PM,19,36,36,33,5,16,43,0.0,1003,33,10,188,3
2020-02-23 21:00:00,37,26,0.0,11.6,8,1,0,06:09 AM,07:05 PM,06:40 AM,07:08 PM,20,32,32,29,30,13,63,0.0,1006,29,10,306,15
2020-02-24 00:00:00,37,27,0.0,11.6,8,1,0,06:58 AM,07:44 PM,06:40 AM,07:08 PM,24,31,31,27,24,40,87,0.0,1007,27,10,296,16
2020-02-24 03:00:00,37,27,0.0,11.6,8,1,0,06:58 AM,07:44 PM,06:40 AM,07:08 PM,25,31,31,27,26,82,87,0.0,1006,27,10,279,20
2020-02-24 06:00:00,37,27,0.0,11.6,8,1,0,06:58 AM,07:44 PM,06:40 AM,07:08 PM,24,30,30,27,19,43,85,0.0,1006,27,10,300,13
2020-02-24 09:00:00,37,27,0.0,11.6,8,7,0,06:58 AM,07:44 PM,06:40 AM,07:08 PM,25,34,34,29,17,29,78,0.0,1007,29,10,289,15
2020-02-24 12:00:00,37,27,0.0,11.6,8,8,0,06:58 AM,07:44 PM,06:40 AM,07:08 PM,20,38,38,35,15,0,41,0.0,1005,35,10,254,13
2020-02-24 15:00:00,37,27,0.0,11.6,8,9,0,06:58 AM,07:44 PM,06:40 AM,07:08 PM,16,38,38,37,15,23,29,0.0,1002,37,10,284,13
2020-02-24 18:00:00,37,27,0.0,11.6,8,8,0,06:58 AM,07:44 PM,06:40 AM,07:08 PM,18,33,33,32,32,5,44,0.0,1003,32,10,297,15
2020-02-24 21:00:00,37,27,0.0,11.6,8,1,0,06:58 AM,07:44 PM,06:40 AM,07:08 PM,23,32,32,28,36,12,74,0.0,1005,28,10,307,21
2020-02-25 00:00:00,33,26,0.0,7.6,8,1,8,07:46 AM,08:21 PM,06:41 AM,07:07 PM,24,31,31,27,27,39,84,0.0,1006,27,10,304,18
2020-02-25 03:00:00,33,26,0.0,7.6,8,1,8,07:46 AM,08:21 PM,06:41 AM,07:07 PM,24,30,30,26,26,83,88,0.0,1005,26,10,296,18
2020-02-25 06:00:00,33,26,0.0,7.6,8,1,8,07:46 AM,08:21 PM,06:41 AM,07:07 PM,24,31,31,27,26,100,86,0.0,1005,27,10,295,19
2020-02-25 09:00:00,33,26,0.0,7.6,8,6,8,07:46 AM,08:21 PM,06:41 AM,07:07 PM,25,33,33,29,22,78,79,0.0,1006,29,10,283,18
2020-02-25 12:00:00,33,26,0.0,7.6,8,8,8,07:46 AM,08:21 PM,06:41 AM,07:07 PM,24,39,39,33,26,45,58,0.0,1005,33,10,287,23
2020-02-25 15:00:00,33,26,0.0,7.6,8,7,8,07:46 AM,08:21 PM,06:41 AM,07:07 PM,23,37,37,32,9,67,59,0.0,1002,32,10,217,6
2020-02-25 18:00:00,33,26,0.0,7.6,8,6,8,07:46 AM,08:21 PM,06:41 AM,07:07 PM,22,33,33,30,8,76,62,0.2,1002,30,9,333,4
2020-02-25 21:00:00,33,26,0.0,7.6,8,1,8,07:46 AM,08:21 PM,06:41 AM,07:07 PM,22,32,32,29,33,44,64,0.0,1004,29,10,307,19
2020-02-26 00:00:00,31,25,0.0,6.3,6,1,15,08:32 AM,08:57 PM,06:41 AM,07:07 PM,24,32,32,28,30,59,82,0.8,1004,28,10,303,21
2020-02-26 03:00:00,31,25,0.0,6.3,6,1,15,08:32 AM,08:57 PM,06:41 AM,07:07 PM,24,30,30,27,33,56,88,7.3,1002,27,7,299,16
2020-02-26 06:00:00,31,25,0.0,6.3,6,1,15,08:32 AM,08:57 PM,06:41 AM,07:07 PM,24,29,29,26,35,73,86,3.5,1002,26,7,312,20
2020-02-26 09:00:00,31,25,0.0,6.3,6,6,15,08:32 AM,08:57 PM,06:41 AM,07:07 PM,24,29,29,26,41,73,85,5.5,1004,26,7,317,22
2020-02-26 12:00:00,31,25,0.0,6.3,6,7,15,08:32 AM,08:57 PM,06:41 AM,07:07 PM,24,36,36,31,42,83,68,2.8,1003,31,7,303,26
2020-02-26 15:00:00,31,25,0.0,6.3,6,6,15,08:32 AM,08:57 PM,06:41 AM,07:07 PM,25,34,34,29,42,73,78,8.2,1000,29,3,305,21
2020-02-26 18:00:00,31,25,0.0,6.3,6,6,15,08:32 AM,08:57 PM,06:41 AM,07:07 PM,24,29,29,26,41,69,93,9.5,1001,26,3,320,21
2020-02-26 21:00:00,31,25,0.0,6.3,6,1,15,08:32 AM,08:57 PM,06:41 AM,07:07 PM,24,28,28,25,38,86,95,25.7,1004,25,5,358,18
2020-02-27 00:00:00,29,24,0.0,6.3,6,1,23,09:18 AM,09:33 PM,06:41 AM,07:06 PM,23,27,27,24,23,96,94,3.1,1003,24,7,347,15
2020-02-27 03:00:00,29,24,0.0,6.3,6,1,23,09:18 AM,09:33 PM,06:41 AM,07:06 PM,24,28,28,25,35,91,95,17.4,1003,25,5,355,19
2020-02-27 06:00:00,29,24,0.0,6.3,6,1,23,09:18 AM,09:33 PM,06:41 AM,07:06 PM,23,27,27,25,29,76,91,3.6,1005,25,7,1,19
2020-02-27 09:00:00,29,24,0.0,6.3,6,6,23,09:18 AM,09:33 PM,06:41 AM,07:06 PM,24,30,30,26,25,63,85,3.7,1007,26,8,3,17
2020-02-27 12:00:00,29,24,0.0,6.3,6,6,23,09:18 AM,09:33 PM,06:41 AM,07:06 PM,24,31,31,27,27,100,82,0.3,1003,27,2,2,23
2020-02-27 15:00:00,29,24,0.0,6.3,6,6,23,09:18 AM,09:33 PM,06:41 AM,07:06 PM,24,33,33,29,26,100,78,0.0,1001,29,10,359,23
2020-02-27 18:00:00,29,24,0.0,6.3,6,6,23,09:18 AM,09:33 PM,06:41 AM,07:06 PM,24,31,31,27,27,100,84,0.3,1002,27,10,14,19
2020-02-27 21:00:00,29,24,0.0,6.3,6,1,23,09:18 AM,09:33 PM,06:41 AM,07:06 PM,24,29,29,26,27,61,90,0.2,1005,26,10,29,17
2020-02-28 00:00:00,32,25,0.0,7.6,6,1,30,10:04 AM,10:08 PM,06:41 AM,07:06 PM,24,28,28,25,26,76,92,1.8,1005,25,9,29,16
2020-02-28 03:00:00,32,25,0.0,7.6,6,1,30,10:04 AM,10:08 PM,06:41 AM,07:06 PM,23,27,27,25,21,86,93,2.8,1005,25,7,33,13
2020-02-28 06:00:00,32,25,0.0,7.6,6,1,30,10:04 AM,10:08 PM,06:41 AM,07:06 PM,23,27,27,25,24,80,92,0.2,1006,25,9,44,14
2020-02-28 09:00:00,32,25,0.0,7.6,6,6,30,10:04 AM,10:08 PM,06:41 AM,07:06 PM,24,32,32,28,24,80,82,1.2,1007,28,10,37,18
2020-02-28 12:00:00,32,25,0.0,7.6,6,7,30,10:04 AM,10:08 PM,06:41 AM,07:06 PM,24,38,38,32,24,89,64,1.3,1006,32,10,38,18
2020-02-28 15:00:00,32,25,0.0,7.6,6,7,30,10:04 AM,10:08 PM,06:41 AM,07:06 PM,25,38,38,31,35,77,69,8.0,1004,31,3,23,17
2020-02-28 18:00:00,32,25,0.0,7.6,6,6,30,10:04 AM,10:08 PM,06:41 AM,07:06 PM,25,31,31,27,14,54,87,8.2,1005,27,3,17,7
2020-02-28 21:00:00,32,25,0.0,7.6,6,1,30,10:04 AM,10:08 PM,06:41 AM,07:06 PM,24,29,29,26,12,57,87,9.5,1007,26,3,38,5
2020-02-29 00:00:00,33,25,0.0,7.6,6,1,38,10:50 AM,10:46 PM,06:42 AM,07:05 PM,24,29,29,26,14,77,89,1.8,1008,26,10,41,7
2020-02-29 03:00:00,33,25,0.0,7.6,6,1,38,10:50 AM,10:46 PM,06:42 AM,07:05 PM,23,28,28,25,11,85,90,2.0,1007,25,10,58,6
2020-02-29 06:00:00,33,25,0.0,7.6,6,1,38,10:50 AM,10:46 PM,06:42 AM,07:05 PM,23,27,27,25,10,25,90,0.0,1007,25,10,1,5
2020-02-29 09:00:00,33,25,0.0,7.6,6,7,38,10:50 AM,10:46 PM,06:42 AM,07:05 PM,24,33,33,29,9,12,75,0.0,1009,29,10,23,8
2020-02-29 12:00:00,33,25,0.0,7.6,6,7,38,10:50 AM,10:46 PM,06:42 AM,07:05 PM,23,38,38,33,9,61,55,0.1,1007,33,10,4,8
2020-02-29 15:00:00,33,25,0.0,7.6,6,7,38,10:50 AM,10:46 PM,06:42 AM,07:05 PM,24,39,39,33,5,84,58,3.0,1005,33,7,50,3
2020-02-29 18:00:00,33,25,0.0,7.6,6,6,38,10:50 AM,10:46 PM,06:42 AM,07:05 PM,25,36,36,30,5,74,79,6.2,1005,30,7,195,3
2020-02-29 21:00:00,33,25,0.0,7.6,6,1,38,10:50 AM,10:46 PM,06:42 AM,07:05 PM,24,31,31,27,15,58,83,13.1,1008,27,3,312,7
2020-03-01 00:00:00,32,24,0.0,7.6,6,1,44,11:39 AM,11:27 PM,06:42 AM,07:04 PM,24,27,27,25,17,86,96,3.1,1008,25,7,261,11
2020-03-01 03:00:00,32,24,0.0,7.6,6,1,44,11:39 AM,11:27 PM,06:42 AM,07:04 PM,23,27,27,24,5,89,95,5.7,1007,24,8,213,3
2020-03-01 06:00:00,32,24,0.0,7.6,6,1,44,11:39 AM,11:27 PM,06:42 AM,07:04 PM,23,27,27,25,17,100,94,0.4,1008,25,2,70,10
2020-03-01 09:00:00,32,24,0.0,7.6,6,6,44,11:39 AM,11:27 PM,06:42 AM,07:04 PM,23,29,29,26,13,73,87,0.4,1009,26,5,46,9
2020-03-01 12:00:00,32,24,0.0,7.6,6,7,44,11:39 AM,11:27 PM,06:42 AM,07:04 PM,24,39,39,32,4,54,61,0.2,1008,32,10,249,3
2020-03-01 15:00:00,32,24,0.0,7.6,6,7,44,11:39 AM,11:27 PM,06:42 AM,07:04 PM,24,38,38,32,8,75,65,3.7,1005,32,7,204,5
2020-03-01 18:00:00,32,24,0.0,7.6,6,6,44,11:39 AM,11:27 PM,06:42 AM,07:04 PM,25,34,34,29,9,70,79,6.4,1006,29,7,64,4
2020-03-01 21:00:00,32,24,0.0,7.6,6,1,44,11:39 AM,11:27 PM,06:42 AM,07:04 PM,24,30,30,26,11,58,91,10.6,1008,26,3,317,5
2020-03-02 00:00:00,33,21,0.0,9.0,6,1,51,12:29 PM,No moonset,06:42 AM,07:04 PM,24,29,29,25,15,52,92,0.7,1008,25,5,56,9
2020-03-02 03:00:00,33,21,0.0,9.0,6,1,51,12:29 PM,No moonset,06:42 AM,07:04 PM,24,28,28,25,10,82,91,1.4,1007,25,10,350,5
2020-03-02 06:00:00,33,21,0.0,9.0,6,1,51,12:29 PM,No moonset,06:42 AM,07:04 PM,23,28,28,25,6,87,91,0.9,1007,25,10,348,3
2020-03-02 09:00:00,33,21,0.0,9.0,6,6,51,12:29 PM,No moonset,06:42 AM,07:04 PM,24,33,33,29,8,76,73,1.0,1008,29,9,336,6
2020-03-02 12:00:00,33,21,0.0,9.0,6,7,51,12:29 PM,No moonset,06:42 AM,07:04 PM,23,38,38,33,13,94,56,0.0,1006,33,10,335,12
2020-03-02 15:00:00,33,21,0.0,9.0,6,6,51,12:29 PM,No moonset,06:42 AM,07:04 PM,25,34,34,29,30,56,80,10.5,1004,29,3,290,14
2020-03-02 18:00:00,33,21,0.0,9.0,6,5,51,12:29 PM,No moonset,06:42 AM,07:04 PM,23,28,28,25,13,54,92,5.9,1005,25,7,303,7
2020-03-02 21:00:00,33,21,0.0,9.0,6,1,51,12:29 PM,No moonset,06:42 AM,07:04 PM,24,21,25,21,19,76,92,5.9,1007,21,7,334,10
2020-03-03 00:00:00,32,25,0.0,7.6,7,1,58,01:23 PM,12:10 AM,06:42 AM,07:03 PM,24,28,28,25,18,28,93,0.0,1006,25,10,344,11
2020-03-03 03:00:00,32,25,0.0,7.6,7,1,58,01:23 PM,12:10 AM,06:42 AM,07:03 PM,24,28,28,25,21,41,94,0.0,1005,25,10,348,13
2020-03-03 06:00:00,32,25,0.0,7.6,7,1,58,01:23 PM,12:10 AM,06:42 AM,07:03 PM,24,28,28,25,23,76,95,0.3,1005,25,10,348,14
2020-03-03 09:00:00,32,25,0.0,7.6,7,6,58,01:23 PM,12:10 AM,06:42 AM,07:03 PM,24,32,32,27,24,96,84,0.1,1007,27,10,339,20
2020-03-03 12:00:00,32,25,0.0,7.6,7,7,58,01:23 PM,12:10 AM,06:42 AM,07:03 PM,25,38,38,31,30,72,69,1.4,1005,31,10,320,21
2020-03-03 15:00:00,32,25,0.0,7.6,7,7,58,01:23 PM,12:10 AM,06:42 AM,07:03 PM,25,38,38,32,38,65,66,0.3,1002,32,10,328,23
2020-03-03 18:00:00,32,25,0.0,7.6,7,6,58,01:23 PM,12:10 AM,06:42 AM,07:03 PM,25,32,32,27,27,55,85,3.0,1003,27,7,320,15
2020-03-03 21:00:00,32,25,0.0,7.6,7,1,58,01:23 PM,12:10 AM,06:42 AM,07:03 PM,24,29,29,26,25,88,91,3.1,1006,26,7,332,14
2020-03-04 00:00:00,32,25,0.0,9.0,6,1,65,02:17 PM,12:58 AM,06:42 AM,07:02 PM,24,29,29,25,22,74,94,0.1,1005,25,10,333,14
2020-03-04 03:00:00,32,25,0.0,9.0,6,1,65,02:17 PM,12:58 AM,06:42 AM,07:02 PM,24,28,28,25,24,32,93,0.0,1004,25,10,324,15
2020-03-04 06:00:00,32,25,0.0,9.0,6,1,65,02:17 PM,12:58 AM,06:42 AM,07:02 PM,24,28,28,25,22,74,94,0.3,1005,25,10,326,13
2020-03-04 09:00:00,32,25,0.0,9.0,6,6,65,02:17 PM,12:58 AM,06:42 AM,07:02 PM,24,32,32,28,17,75,80,0.0,1006,28,10,293,15
2020-03-04 12:00:00,32,25,0.0,9.0,6,7,65,02:17 PM,12:58 AM,06:42 AM,07:02 PM,23,37,37,32,14,57,61,0.1,1004,32,10,274,12
2020-03-04 15:00:00,32,25,0.0,9.0,6,7,65,02:17 PM,12:58 AM,06:42 AM,07:02 PM,23,37,37,32,17,94,61,0.0,1002,32,10,268,15
2020-03-04 18:00:00,32,25,0.0,9.0,6,7,65,02:17 PM,12:58 AM,06:42 AM,07:02 PM,24,34,34,29,14,8,72,0.0,1003,29,10,269,9
2020-03-04 21:00:00,32,25,0.0,9.0,6,1,65,02:17 PM,12:58 AM,06:42 AM,07:02 PM,23,29,29,27,15,5,80,0.0,1006,27,10,314,8
2020-03-05 00:00:00,32,24,0.0,8.9,7,1,73,03:15 PM,01:52 AM,06:43 AM,07:02 PM,23,29,29,26,15,26,85,0.0,1005,26,10,309,8
2020-03-05 03:00:00,32,24,0.0,8.9,7,1,73,03:15 PM,01:52 AM,06:43 AM,07:02 PM,23,27,27,25,16,87,88,0.1,1005,25,10,309,8
2020-03-05 06:00:00,32,24,0.0,8.9,7,1,73,03:15 PM,01:52 AM,06:43 AM,07:02 PM,22,26,26,24,11,21,87,0.0,1006,24,10,281,6
2020-03-05 09:00:00,32,24,0.0,8.9,7,7,73,03:15 PM,01:52 AM,06:43 AM,07:02 PM,22,31,31,28,8,24,71,0.0,1007,28,10,276,7
2020-03-05 12:00:00,32,24,0.0,8.9,7,7,73,03:15 PM,01:52 AM,06:43 AM,07:02 PM,22,35,35,31,10,85,58,0.2,1006,31,10,200,8
2020-03-05 15:00:00,32,24,0.0,8.9,7,7,73,03:15 PM,01:52 AM,06:43 AM,07:02 PM,22,37,37,32,8,68,56,0.2,1004,32,10,198,7
2020-03-05 18:00:00,32,24,0.0,8.9,7,8,73,03:15 PM,01:52 AM,06:43 AM,07:02 PM,23,35,35,30,12,19,66,0.0,1005,30,10,197,7
2020-03-05 21:00:00,32,24,0.0,8.9,7,1,73,03:15 PM,01:52 AM,06:43 AM,07:02 PM,22,30,30,27,8,27,71,0.0,1008,27,10,160,4
2020-03-06 00:00:00,33,25,0.0,8.9,8,1,80,04:12 PM,02:49 AM,06:43 AM,07:01 PM,21,29,29,27,7,44,73,0.0,1008,27,10,185,4
2020-03-06 03:00:00,33,25,0.0,8.9,8,1,80,04:12 PM,02:49 AM,06:43 AM,07:01 PM,22,28,28,26,1,28,78,0.0,1007,26,10,216,1
2020-03-06 06:00:00,33,25,0.0,8.9,8,1,80,04:12 PM,02:49 AM,06:43 AM,07:01 PM,22,27,27,25,4,34,81,0.0,1008,25,10,260,2
2020-03-06 09:00:00,33,25,0.0,8.9,8,8,80,04:12 PM,02:49 AM,06:43 AM,07:01 PM,23,34,34,30,5,16,64,0.0,1010,30,10,142,4
2020-03-06 12:00:00,33,25,0.0,8.9,8,8,80,04:12 PM,02:49 AM,06:43 AM,07:01 PM,22,37,37,33,12,49,52,0.0,1008,33,10,185,10
2020-03-06 15:00:00,33,25,0.0,8.9,8,7,80,04:12 PM,02:49 AM,06:43 AM,07:01 PM,22,37,37,33,12,100,54,0.0,1007,33,10,177,9
2020-03-06 18:00:00,33,25,0.0,8.9,8,7,80,04:12 PM,02:49 AM,06:43 AM,07:01 PM,24,35,35,30,14,82,68,0.0,1007,30,10,144,8
2020-03-06 21:00:00,33,25,0.0,8.9,8,1,80,04:12 PM,02:49 AM,06:43 AM,07:01 PM,23,31,31,28,12,64,74,0.0,1010,28,10,104,6
2020-03-07 00:00:00,34,26,0.0,10.3,8,1,87,05:08 PM,03:51 AM,06:43 AM,07:01 PM,23,30,30,27,10,30,77,0.0,1010,27,10,142,5
2020-03-07 03:00:00,34,26,0.0,10.3,8,1,87,05:08 PM,03:51 AM,06:43 AM,07:01 PM,22,29,29,26,7,25,80,0.0,1008,26,10,142,4
2020-03-07 06:00:00,34,26,0.0,10.3,8,1,87,05:08 PM,03:51 AM,06:43 AM,07:01 PM,22,28,28,26,12,29,81,0.0,1009,26,10,146,6
2020-03-07 09:00:00,34,26,0.0,10.3,8,8,87,05:08 PM,03:51 AM,06:43 AM,07:01 PM,23,34,34,30,9,25,66,0.0,1010,30,10,126,8
2020-03-07 12:00:00,34,26,0.0,10.3,8,8,87,05:08 PM,03:51 AM,06:43 AM,07:01 PM,21,36,36,32,10,24,52,0.0,1009,32,10,125,9
2020-03-07 15:00:00,34,26,0.0,10.3,8,7,87,05:08 PM,03:51 AM,06:43 AM,07:01 PM,21,38,38,34,9,64,49,0.0,1007,34,10,149,8
2020-03-07 18:00:00,34,26,0.0,10.3,8,8,87,05:08 PM,03:51 AM,06:43 AM,07:01 PM,23,35,35,30,13,38,66,0.0,1007,30,10,126,8
2020-03-07 21:00:00,34,26,0.0,10.3,8,1,87,05:08 PM,03:51 AM,06:43 AM,07:01 PM,23,32,32,28,9,67,71,0.1,1009,28,10,127,5
2020-03-08 00:00:00,33,25,0.0,7.6,7,1,95,06:01 PM,04:53 AM,06:43 AM,07:00 PM,23,30,30,27,13,79,77,0.1,1009,27,10,149,6
2020-03-08 03:00:00,33,25,0.0,7.6,7,1,95,06:01 PM,04:53 AM,06:43 AM,07:00 PM,23,29,29,26,12,50,85,2.7,1008,26,7,68,6
2020-03-08 06:00:00,33,25,0.0,7.6,7,1,95,06:01 PM,04:53 AM,06:43 AM,07:00 PM,23,27,27,25,9,23,88,0.0,1008,25,10,124,5
2020-03-08 09:00:00,33,25,0.0,7.6,7,7,95,06:01 PM,04:53 AM,06:43 AM,07:00 PM,23,34,34,30,14,19,65,0.0,1009,30,10,110,12
2020-03-08 12:00:00,33,25,0.0,7.6,7,7,95,06:01 PM,04:53 AM,06:43 AM,07:00 PM,21,37,37,33,19,82,51,0.4,1007,33,10,100,16
2020-03-08 15:00:00,33,25,0.0,7.6,7,7,95,06:01 PM,04:53 AM,06:43 AM,07:00 PM,22,37,37,33,15,75,53,0.5,1005,33,10,138,12
2020-03-08 18:00:00,33,25,0.0,7.6,7,6,95,06:01 PM,04:53 AM,06:43 AM,07:00 PM,23,34,34,30,9,65,68,0.5,1006,30,10,158,5
2020-03-08 21:00:00,33,25,0.0,7.6,7,1,95,06:01 PM,04:53 AM,06:43 AM,07:00 PM,23,30,30,27,10,73,77,2.1,1009,27,9,325,5
2020-03-09 00:00:00,33,24,0.0,8.8,7,1,100,06:52 PM,05:57 AM,06:43 AM,06:59 PM,23,29,29,26,4,27,83,0.0,1008,26,10,285,2
2020-03-09 03:00:00,33,24,0.0,8.8,7,1,100,06:52 PM,05:57 AM,06:43 AM,06:59 PM,23,28,28,25,11,42,86,0.0,1007,25,10,215,6
2020-03-09 06:00:00,33,24,0.0,8.8,7,1,100,06:52 PM,05:57 AM,06:43 AM,06:59 PM,21,26,26,24,9,24,83,0.0,1007,24,10,124,4
2020-03-09 09:00:00,33,24,0.0,8.8,7,7,100,06:52 PM,05:57 AM,06:43 AM,06:59 PM,19,30,30,29,14,15,56,0.0,1009,29,10,127,11
2020-03-09 12:00:00,33,24,0.0,8.8,7,7,100,06:52 PM,05:57 AM,06:43 AM,06:59 PM,20,35,35,32,17,82,47,0.6,1008,32,9,131,14
2020-03-09 15:00:00,33,24,0.0,8.8,7,7,100,06:52 PM,05:57 AM,06:43 AM,06:59 PM,18,35,35,33,15,81,41,0.6,1006,33,9,135,12
2020-03-09 18:00:00,33,24,0.0,8.8,7,8,100,06:52 PM,05:57 AM,06:43 AM,06:59 PM,19,34,34,31,18,18,59,0.0,1006,31,10,51,9
2020-03-09 21:00:00,33,24,0.0,8.8,7,1,100,06:52 PM,05:57 AM,06:43 AM,06:59 PM,18,31,31,27,14,10,61,0.0,1009,27,10,267,6
2020-03-10 00:00:00,34,23,0.0,11.6,7,1,100,07:40 PM,06:59 AM,06:43 AM,06:59 PM,19,26,26,25,4,21,72,0.0,1008,25,10,334,2
2020-03-10 03:00:00,34,23,0.0,11.6,7,1,100,07:40 PM,06:59 AM,06:43 AM,06:59 PM,19,25,25,24,12,9,75,0.0,1008,24,10,283,6
2020-03-10 06:00:00,34,23,0.0,11.6,7,1,100,07:40 PM,06:59 AM,06:43 AM,06:59 PM,19,25,25,23,11,8,79,0.0,1008,23,10,308,6
2020-03-10 09:00:00,34,23,0.0,11.6,7,7,100,07:40 PM,06:59 AM,06:43 AM,06:59 PM,21,30,30,27,8,6,67,0.0,1010,27,10,239,6
