date_time,Melville_maxtempC,Melville_mintempC,Melville_totalSnow_cm,Melville_sunHour,Melville_uvIndex,Melville_uvIndex,Melville_moon_illumination,Melville_moonrise,Melville_moonset,Melville_sunrise,Melville_sunset,Melville_DewPointC,Melville_FeelsLikeC,Melville_HeatIndexC,Melville_WindChillC,Melville_WindGustKmph,Melville_cloudcover,Melville_humidity,Melville_precipMM,Melville_pressure,Melville_tempC,Melville_visibility,Melville_winddirDegree,Melville_windspeedKmph
2020-03-09 15:00:00,16,8,0.0,11.4,4,5,100,06:59 PM,07:32 AM,07:14 AM,06:54 PM,2,14,15,14,31,4,40,0.0,1026,15,10,229,22
2020-03-09 18:00:00,16,8,0.0,11.4,4,5,100,06:59 PM,07:32 AM,07:14 AM,06:54 PM,2,15,15,15,35,12,42,0.0,1025,15,10,222,21
2020-03-09 21:00:00,16,8,0.0,11.4,4,1,100,06:59 PM,07:32 AM,07:14 AM,06:54 PM,3,12,14,12,35,46,50,0.0,1026,14,10,224,18
2020-03-10 00:00:00,14,7,0.0,7.2,4,1,100,08:15 PM,08:05 AM,07:13 AM,06:56 PM,3,10,12,10,37,46,53,0.0,1025,12,10,226,19
2020-03-10 03:00:00,14,7,0.0,7.2,4,1,100,08:15 PM,08:05 AM,07:13 AM,06:56 PM,3,9,11,9,32,8,55,0.0,1023,11,10,229,17
2020-03-10 06:00:00,14,7,0.0,7.2,4,3,100,08:15 PM,08:05 AM,07:13 AM,06:56 PM,5,8,11,8,33,31,67,0.0,1022,11,10,227,18
2020-03-10 09:00:00,14,7,0.0,7.2,4,4,100,08:15 PM,08:05 AM,07:13 AM,06:56 PM,7,9,11,9,33,63,76,0.0,1021,11,10,229,20
2020-03-10 12:00:00,14,7,0.0,7.2,4,3,100,08:15 PM,08:05 AM,07:13 AM,06:56 PM,8,12,14,12,32,54,71,0.0,1019,14,10,224,21
2020-03-10 15:00:00,14,7,0.0,7.2,4,3,100,08:15 PM,08:05 AM,07:13 AM,06:56 PM,9,12,14,12,41,81,70,0.1,1017,14,7,218,25
2020-03-10 18:00:00,14,7,0.0,7.2,4,3,100,08:15 PM,08:05 AM,07:13 AM,06:56 PM,9,11,13,11,49,100,73,0.3,1014,13,2,220,27
2020-03-10 21:00:00,14,7,0.0,7.2,4,1,100,08:15 PM,08:05 AM,07:13 AM,06:56 PM,9,10,12,10,48,90,74,0.3,1014,10,5,231,26
2020-03-11 00:00:00,12,7,0.0,11.5,2,1,84,09:32 PM,08:37 AM,07:11 AM,06:57 PM,8,7,10,7,41,76,78,0.4,1015,8,10,268,23
2020-03-11 03:00:00,12,7,0.0,11.5,2,1,84,09:32 PM,08:37 AM,07:11 AM,06:57 PM,4,7,10,7,31,91,67,0.1,1017,10,10,326,20
2020-03-11 06:00:00,12,7,0.0,11.5,2,3,84,09:32 PM,08:37 AM,07:11 AM,06:57 PM,2,6,8,6,17,68,65,0.0,1018,8,10,221,12
2020-03-11 09:00:00,12,7,0.0,11.5,2,3,84,09:32 PM,08:37 AM,07:11 AM,06:57 PM,-1,6,8,6,13,20,56,0.0,1020,8,10,9,10
2020-03-11 12:00:00,12,7,0.0,11.5,2,3,84,09:32 PM,08:37 AM,07:11 AM,06:57 PM,-5,8,9,8,10,44,36,0.0,1020,9,10,12,9
2020-03-11 15:00:00,12,7,0.0,11.5,2,4,84,09:32 PM,08:37 AM,07:11 AM,06:57 PM,-6,10,11,10,7,37,30,0.0,1019,11,10,32,6
2020-03-11 18:00:00,12,7,0.0,11.5,2,4,84,09:32 PM,08:37 AM,07:11 AM,06:57 PM,-5,11,11,11,5,44,31,0.0,1018,11,10,114,4
2020-03-11 21:00:00,12,7,0.0,11.5,2,1,84,09:32 PM,08:37 AM,07:11 AM,06:57 PM,-4,8,9,8,9,37,40,0.0,1019,9,10,166,7
2020-03-12 00:00:00,8,7,0.0,5.7,3,1,76,10:47 PM,09:09 AM,07:10 AM,06:58 PM,-1,8,9,8,7,27,49,0.0,1020,9,10,142,5
2020-03-12 03:00:00,8,7,0.0,5.7,3,1,76,10:47 PM,09:09 AM,07:10 AM,06:58 PM,1,8,8,8,7,5,58,0.0,1019,8,10,111,6
2020-03-12 06:00:00,8,7,0.0,5.7,3,3,76,10:47 PM,09:09 AM,07:10 AM,06:58 PM,2,7,8,7,7,22,68,0.0,1020,8,10,86,5
2020-03-12 09:00:00,8,7,0.0,5.7,3,2,76,10:47 PM,09:09 AM,07:10 AM,06:58 PM,2,5,7,5,13,67,68,0.0,1021,7,10,76,9
2020-03-12 12:00:00,8,7,0.0,5.7,3,2,76,10:47 PM,09:09 AM,07:10 AM,06:58 PM,3,6,8,6,17,92,71,0.0,1022,8,10,111,13
2020-03-12 15:00:00,8,7,0.0,5.7,3,2,76,10:47 PM,09:09 AM,07:10 AM,06:58 PM,4,6,8,6,20,100,72,0.0,1021,8,10,118,15
2020-03-12 18:00:00,8,7,0.0,5.7,3,2,76,10:47 PM,09:09 AM,07:10 AM,06:58 PM,5,6,8,6,21,93,79,0.0,1021,8,10,113,15
2020-03-12 21:00:00,8,7,0.0,5.7,3,1,76,10:47 PM,09:09 AM,07:10 AM,06:58 PM,5,5,8,5,25,87,83,0.0,1021,8,10,105,17
2020-03-13 00:00:00,18,9,0.0,7.2,3,1,69,No moonrise,09:42 AM,07:08 AM,06:59 PM,6,5,8,5,36,100,85,0.1,1020,8,7,114,23
2020-03-13 03:00:00,18,9,0.0,7.2,3,1,69,No moonrise,09:42 AM,07:08 AM,06:59 PM,8,6,9,6,46,100,92,0.3,1017,9,2,129,27
2020-03-13 06:00:00,18,9,0.0,7.2,3,3,69,No moonrise,09:42 AM,07:08 AM,06:59 PM,10,7,11,7,58,100,96,0.8,1013,11,5,151,32
2020-03-13 09:00:00,18,9,0.0,7.2,3,3,69,No moonrise,09:42 AM,07:08 AM,06:59 PM,11,8,11,8,61,100,96,3.1,1010,11,9,173,34
2020-03-13 12:00:00,18,9,0.0,7.2,3,3,69,No moonrise,09:42 AM,07:08 AM,06:59 PM,11,10,12,10,49,98,93,4.2,1007,12,8,215,28
2020-03-13 15:00:00,18,9,0.0,7.2,3,5,69,No moonrise,09:42 AM,07:08 AM,06:59 PM,9,14,15,14,42,63,70,0.0,1008,15,10,251,24
2020-03-13 18:00:00,18,9,0.0,7.2,3,5,69,No moonrise,09:42 AM,07:08 AM,06:59 PM,1,15,16,15,45,12,36,0.0,1012,16,10,280,28
2020-03-13 21:00:00,18,9,0.0,7.2,3,1,69,No moonrise,09:42 AM,07:08 AM,06:59 PM,-3,10,12,10,41,47,35,0.0,1017,12,10,297,26
2020-03-14 00:00:00,11,5,0.0,11.6,3,1,62,12:00 AM,10:19 AM,07:06 AM,07:00 PM,-3,6,10,6,41,55,41,0.0,1020,10,10,320,27
2020-03-14 03:00:00,11,5,0.0,11.6,3,1,62,12:00 AM,10:19 AM,07:06 AM,07:00 PM,-4,3,7,3,34,6,45,0.0,1022,7,10,305,24
2020-03-14 06:00:00,11,5,0.0,11.6,3,3,62,12:00 AM,10:19 AM,07:06 AM,07:00 PM,-4,2,6,2,33,2,49,0.0,1024,6,10,302,23
2020-03-14 09:00:00,11,5,0.0,11.6,3,3,62,12:00 AM,10:19 AM,07:06 AM,07:00 PM,-5,2,6,2,30,4,47,0.0,1026,6,10,292,23
2020-03-14 12:00:00,11,5,0.0,11.6,3,3,62,12:00 AM,10:19 AM,07:06 AM,07:00 PM,-5,5,8,5,23,4,40,0.0,1026,8,10,287,20
2020-03-14 15:00:00,11,5,0.0,11.6,3,4,62,12:00 AM,10:19 AM,07:06 AM,07:00 PM,-4,8,10,8,22,20,37,0.0,1026,10,10,293,19
2020-03-14 18:00:00,11,5,0.0,11.6,3,3,62,12:00 AM,10:19 AM,07:06 AM,07:00 PM,-4,8,10,8,26,51,37,0.0,1026,10,10,310,19
2020-03-14 21:00:00,11,5,0.0,11.6,3,1,62,12:00 AM,10:19 AM,07:06 AM,07:00 PM,-2,6,9,6,27,64,46,0.1,1028,9,8,317,19
2020-03-15 00:00:00,9,4,0.0,11.6,2,1,55,01:11 AM,11:00 AM,07:05 AM,07:01 PM,-0,3,6,3,23,75,63,0.4,1029,6,4,213,17
2020-03-15 03:00:00,9,4,0.0,11.6,2,1,55,01:11 AM,11:00 AM,07:05 AM,07:01 PM,-0,2,5,2,17,94,70,0.2,1029,5,5,16,14
2020-03-15 06:00:00,9,4,0.0,11.6,2,1,55,01:11 AM,11:00 AM,07:05 AM,07:01 PM,-2,1,4,1,15,74,64,0.1,1029,4,10,19,12
2020-03-15 09:00:00,9,4,0.0,11.6,2,2,55,01:11 AM,11:00 AM,07:05 AM,07:01 PM,-3,2,5,2,17,47,57,0.0,1032,5,10,7,13
2020-03-15 12:00:00,9,4,0.0,11.6,2,3,55,01:11 AM,11:00 AM,07:05 AM,07:01 PM,-6,4,7,4,15,17,39,0.0,1032,7,10,119,13
2020-03-15 15:00:00,9,4,0.0,11.6,2,3,55,01:11 AM,11:00 AM,07:05 AM,07:01 PM,-9,7,9,7,14,6,27,0.0,1031,9,10,237,12
2020-03-15 18:00:00,9,4,0.0,11.6,2,3,55,01:11 AM,11:00 AM,07:05 AM,07:01 PM,-9,6,9,6,19,0,29,0.0,1031,9,10,7,15
2020-03-15 21:00:00,9,4,0.0,11.6,2,1,55,01:11 AM,11:00 AM,07:05 AM,07:01 PM,-8,4,7,4,23,1,35,0.0,1033,7,10,20,17
2020-03-16 00:00:00,6,1,0.0,8.8,2,1,47,02:17 AM,11:47 AM,07:03 AM,07:02 PM,-8,2,6,2,24,2,36,0.0,1034,6,10,37,17
2020-03-16 03:00:00,6,1,0.0,8.8,2,1,47,02:17 AM,11:47 AM,07:03 AM,07:02 PM,-10,-1,3,-1,27,2,37,0.0,1034,3,10,45,20
2020-03-16 06:00:00,6,1,0.0,8.8,2,2,47,02:17 AM,11:47 AM,07:03 AM,07:02 PM,-12,-3,2,-3,24,4,37,0.0,1035,2,10,48,19
2020-03-16 09:00:00,6,1,0.0,8.8,2,2,47,02:17 AM,11:47 AM,07:03 AM,07:02 PM,-10,-3,2,-3,23,0,43,0.0,1036,2,10,63,18
2020-03-16 12:00:00,6,1,0.0,8.8,2,1,47,02:17 AM,11:47 AM,07:03 AM,07:02 PM,-3,1,5,1,19,34,57,0.0,1035,5,10,90,17
2020-03-16 15:00:00,6,1,0.0,8.8,2,2,47,02:17 AM,11:47 AM,07:03 AM,07:02 PM,-1,2,6,2,23,98,65,0.0,1034,6,10,123,19
2020-03-16 18:00:00,6,1,0.0,8.8,2,2,47,02:17 AM,11:47 AM,07:03 AM,07:02 PM,-1,2,6,2,25,87,64,0.1,1032,6,10,137,20
2020-03-16 21:00:00,6,1,0.0,8.8,2,1,47,02:17 AM,11:47 AM,07:03 AM,07:02 PM,-1,1,5,1,28,81,68,0.0,1032,5,10,138,21
2020-03-17 00:00:00,11,6,0.0,7.4,2,1,40,03:16 AM,12:38 PM,07:01 AM,07:03 PM,0,1,5,1,26,100,70,0.0,1030,5,10,137,18
2020-03-17 03:00:00,11,6,0.0,7.4,2,1,40,03:16 AM,12:38 PM,07:01 AM,07:03 PM,2,3,6,3,24,100,77,0.0,1028,6,10,147,17
2020-03-17 06:00:00,11,6,0.0,7.4,2,2,40,03:16 AM,12:38 PM,07:01 AM,07:03 PM,5,3,6,3,22,100,91,0.1,1025,6,10,150,15
2020-03-17 09:00:00,11,6,0.0,7.4,2,2,40,03:16 AM,12:38 PM,07:01 AM,07:03 PM,6,5,7,5,13,100,93,0.2,1023,7,7,125,9
2020-03-17 12:00:00,11,6,0.0,7.4,2,2,40,03:16 AM,12:38 PM,07:01 AM,07:03 PM,6,7,8,7,9,99,87,0.4,1021,8,5,157,6
2020-03-17 15:00:00,11,6,0.0,7.4,2,3,40,03:16 AM,12:38 PM,07:01 AM,07:03 PM,6,9,11,9,17,88,75,0.0,1019,11,10,260,13
2020-03-17 18:00:00,11,6,0.0,7.4,2,4,40,03:16 AM,12:38 PM,07:01 AM,07:03 PM,5,9,11,9,25,52,69,0.0,1020,11,10,267,18
2020-03-17 21:00:00,11,6,0.0,7.4,2,1,40,03:16 AM,12:38 PM,07:01 AM,07:03 PM,5,8,10,8,24,11,71,0.0,1023,10,10,284,14
2020-03-18 00:00:00,11,5,0.0,11.6,3,1,33,04:08 AM,01:35 PM,07:00 AM,07:04 PM,3,6,8,6,25,9,69,0.0,1026,8,10,311,16
2020-03-18 03:00:00,11,5,0.0,11.6,3,1,33,04:08 AM,01:35 PM,07:00 AM,07:04 PM,-1,4,7,4,22,0,59,0.0,1028,7,10,335,16
2020-03-18 06:00:00,11,5,0.0,11.6,3,3,33,04:08 AM,01:35 PM,07:00 AM,07:04 PM,-1,4,6,4,13,6,62,0.0,1030,6,10,246,10
2020-03-18 09:00:00,11,5,0.0,11.6,3,3,33,04:08 AM,01:35 PM,07:00 AM,07:04 PM,-2,5,6,5,9,14,56,0.0,1032,6,10,40,7
2020-03-18 12:00:00,11,5,0.0,11.6,3,3,33,04:08 AM,01:35 PM,07:00 AM,07:04 PM,-5,9,9,9,7,14,38,0.0,1033,9,10,76,6
2020-03-18 15:00:00,11,5,0.0,11.6,3,4,33,04:08 AM,01:35 PM,07:00 AM,07:04 PM,-5,9,10,9,10,23,34,0.0,1032,10,10,184,9
2020-03-18 18:00:00,11,5,0.0,11.6,3,2,33,04:08 AM,01:35 PM,07:00 AM,07:04 PM,-4,6,8,6,16,42,42,0.0,1032,8,10,184,13
2020-03-18 21:00:00,11,5,0.0,11.6,3,1,33,04:08 AM,01:35 PM,07:00 AM,07:04 PM,-3,5,7,5,21,100,50,0.0,1032,7,10,163,15
2020-03-19 00:00:00,12,7,0.0,6.2,3,1,25,04:52 AM,02:33 PM,06:58 AM,07:05 PM,-0,4,7,4,21,100,61,0.2,1030,7,7,148,15
2020-03-19 03:00:00,12,7,0.0,6.2,3,1,25,04:52 AM,02:33 PM,06:58 AM,07:05 PM,3,5,7,5,16,100,79,3.6,1028,7,3,122,12
2020-03-19 06:00:00,12,7,0.0,6.2,3,2,25,04:52 AM,02:33 PM,06:58 AM,07:05 PM,6,4,7,4,22,100,93,6.4,1026,7,7,86,15
2020-03-19 09:00:00,12,7,0.0,6.2,3,2,25,04:52 AM,02:33 PM,06:58 AM,07:05 PM,7,5,8,5,26,100,93,0.2,1025,8,7,77,18
2020-03-19 12:00:00,12,7,0.0,6.2,3,2,25,04:52 AM,02:33 PM,06:58 AM,07:05 PM,7,8,10,8,17,99,85,0.3,1025,10,5,68,12
2020-03-19 15:00:00,12,7,0.0,6.2,3,3,25,04:52 AM,02:33 PM,06:58 AM,07:05 PM,8,11,12,11,11,97,76,0.0,1024,12,10,67,9
2020-03-19 18:00:00,12,7,0.0,6.2,3,3,25,04:52 AM,02:33 PM,06:58 AM,07:05 PM,8,11,12,11,11,99,78,0.0,1024,12,10,60,8
2020-03-19 21:00:00,12,7,0.0,6.2,3,1,25,04:52 AM,02:33 PM,06:58 AM,07:05 PM,7,10,11,10,8,100,79,0.0,1025,11,10,85,6
2020-03-20 00:00:00,19,9,0.0,6.3,3,1,18,05:30 AM,03:34 PM,06:56 AM,07:06 PM,5,8,9,8,10,100,77,0.0,1023,9,10,97,7
2020-03-20 03:00:00,19,9,0.0,6.3,3,1,18,05:30 AM,03:34 PM,06:56 AM,07:06 PM,6,7,9,7,17,100,81,0.1,1020,9,7,165,12
2020-03-20 06:00:00,19,9,0.0,6.3,3,2,18,05:30 AM,03:34 PM,06:56 AM,07:06 PM,8,8,9,8,18,100,90,0.3,1018,9,1,193,11
2020-03-20 09:00:00,19,9,0.0,6.3,3,3,18,05:30 AM,03:34 PM,06:56 AM,07:06 PM,11,10,11,10,26,100,98,0.5,1016,11,3,212,14
2020-03-20 12:00:00,19,9,0.0,6.3,3,3,18,05:30 AM,03:34 PM,06:56 AM,07:06 PM,13,13,14,13,36,100,95,0.9,1014,14,7,217,18
2020-03-20 15:00:00,19,9,0.0,6.3,3,4,18,05:30 AM,03:34 PM,06:56 AM,07:06 PM,15,17,17,17,48,93,87,0.3,1012,17,5,223,24
2020-03-20 18:00:00,19,9,0.0,6.3,3,4,18,05:30 AM,03:34 PM,06:56 AM,07:06 PM,15,18,18,18,58,76,79,0.3,1010,18,10,235,29
2020-03-20 21:00:00,19,9,0.0,6.3,3,1,18,05:30 AM,03:34 PM,06:56 AM,07:06 PM,13,18,18,18,42,65,76,0.1,1012,18,10,255,20
2020-03-21 00:00:00,10,5,0.0,11.6,3,1,11,06:02 AM,04:33 PM,06:54 AM,07:08 PM,10,15,16,15,41,54,68,0.1,1015,16,10,293,23
2020-03-21 03:00:00,10,5,0.0,11.6,3,1,11,06:02 AM,04:33 PM,06:54 AM,07:08 PM,2,8,11,8,39,50,55,0.0,1018,11,10,325,27
2020-03-21 06:00:00,10,5,0.0,11.6,3,3,11,06:02 AM,04:33 PM,06:54 AM,07:08 PM,-2,4,7,4,30,37,52,0.0,1022,7,10,222,23
2020-03-21 09:00:00,10,5,0.0,11.6,3,2,11,06:02 AM,04:33 PM,06:54 AM,07:08 PM,-5,2,5,2,26,35,48,0.0,1025,5,10,4,21
2020-03-21 12:00:00,10,5,0.0,11.6,3,3,11,06:02 AM,04:33 PM,06:54 AM,07:08 PM,-7,3,7,3,21,52,37,0.0,1027,7,10,5,18
2020-03-21 15:00:00,10,5,0.0,11.6,3,3,11,06:02 AM,04:33 PM,06:54 AM,07:08 PM,-7,8,9,8,13,1,30,0.0,1027,9,10,123,12
2020-03-21 18:00:00,10,5,0.0,11.6,3,3,11,06:02 AM,04:33 PM,06:54 AM,07:08 PM,-7,8,10,8,11,7,30,0.0,1027,10,10,247,9
2020-03-21 21:00:00,10,5,0.0,11.6,3,1,11,06:02 AM,04:33 PM,06:54 AM,07:08 PM,-8,6,8,6,15,18,33,0.0,1029,8,10,18,12
2020-03-22 00:00:00,5,2,0.0,8.9,2,1,4,06:30 AM,05:33 PM,06:53 AM,07:09 PM,-9,3,6,3,24,27,34,0.0,1031,6,10,14,17
2020-03-22 03:00:00,5,2,0.0,8.9,2,1,4,06:30 AM,05:33 PM,06:53 AM,07:09 PM,-9,-0,4,-0,30,44,38,0.0,1033,4,10,28,22
2020-03-22 06:00:00,5,2,0.0,8.9,2,1,4,06:30 AM,05:33 PM,06:53 AM,07:09 PM,-9,-3,2,-3,30,83,42,0.0,1034,2,10,44,23
2020-03-22 09:00:00,5,2,0.0,8.9,2,2,4,06:30 AM,05:33 PM,06:53 AM,07:09 PM,-10,-3,2,-3,26,82,39,0.0,1037,2,10,50,21
2020-03-22 12:00:00,5,2,0.0,8.9,2,1,4,06:30 AM,05:33 PM,06:53 AM,07:09 PM,-7,-0,4,-0,20,61,45,0.0,1038,4,10,76,17
2020-03-22 15:00:00,5,2,0.0,8.9,2,3,4,06:30 AM,05:33 PM,06:53 AM,07:09 PM,-5,2,5,2,19,57,49,0.0,1037,5,10,106,16
2020-03-22 18:00:00,5,2,0.0,8.9,2,2,4,06:30 AM,05:33 PM,06:53 AM,07:09 PM,-4,0,4,0,23,21,55,0.0,1038,4,10,117,19
2020-03-22 21:00:00,5,2,0.0,8.9,2,1,4,06:30 AM,05:33 PM,06:53 AM,07:09 PM,-4,-2,3,-2,27,39,59,0.0,1039,3,10,113,21
2020-03-23 00:00:00,6,1,0.0,6.3,2,1,0,06:56 AM,06:31 PM,06:51 AM,07:10 PM,-4,-2,3,-2,27,100,59,0.0,1038,3,10,112,21
2020-03-23 03:00:00,6,1,0.0,6.3,2,1,0,06:56 AM,06:31 PM,06:51 AM,07:10 PM,-3,-2,3,-2,30,100,64,0.0,1037,3,10,112,22
2020-03-23 06:00:00,6,1,0.0,6.3,2,1,0,06:56 AM,06:31 PM,06:51 AM,07:10 PM,-2,-2,3,-2,33,100,68,0.0,1035,3,10,107,24
2020-03-23 09:00:00,6,1,0.0,6.3,2,1,0,06:56 AM,06:31 PM,06:51 AM,07:10 PM,-0,-0,4,-0,32,100,72,0.0,1034,4,10,108,24
2020-03-23 12:00:00,6,1,0.0,6.3,2,2,0,06:56 AM,06:31 PM,06:51 AM,07:10 PM,2,1,5,1,32,100,82,0.6,1031,5,10,106,24
2020-03-23 15:00:00,6,1,0.0,6.3,2,2,0,06:56 AM,06:31 PM,06:51 AM,07:10 PM,4,1,5,1,36,100,90,4.0,1025,5,8,91,26
2020-03-23 18:00:00,6,1,0.0,6.3,2,2,0,06:56 AM,06:31 PM,06:51 AM,07:10 PM,5,2,6,2,40,100,91,7.2,1020,5,6,71,28
2020-03-23 21:00:00,6,1,0.0,6.3,2,1,0,06:56 AM,06:31 PM,06:51 AM,07:10 PM,5,2,6,2,33,100,90,3.0,1016,2,5,150,22
2020-03-24 00:00:00,10,3,0.0,11.6,2,1,0,07:20 AM,07:30 PM,06:49 AM,07:11 PM,2,1,4,1,30,97,82,0.3,1015,2,5,345,22
2020-03-24 03:00:00,10,3,0.0,11.6,2,1,0,07:20 AM,07:30 PM,06:49 AM,07:11 PM,0,-1,4,-1,27,72,79,0.0,1016,4,10,330,20
2020-03-24 06:00:00,10,3,0.0,11.6,2,2,0,07:20 AM,07:30 PM,06:49 AM,07:11 PM,-0,-1,4,-1,27,23,77,0.0,1017,4,10,331,19
2020-03-24 09:00:00,10,3,0.0,11.6,2,2,0,07:20 AM,07:30 PM,06:49 AM,07:11 PM,-1,1,4,1,24,9,68,0.0,1019,4,10,338,18
2020-03-24 12:00:00,10,3,0.0,11.6,2,3,0,07:20 AM,07:30 PM,06:49 AM,07:11 PM,-0,5,8,5,17,4,56,0.0,1020,8,10,339,15
2020-03-24 15:00:00,10,3,0.0,11.6,2,3,0,07:20 AM,07:30 PM,06:49 AM,07:11 PM,1,8,10,8,17,8,54,0.0,1020,10,10,342,14
2020-03-24 18:00:00,10,3,0.0,11.6,2,3,0,07:20 AM,07:30 PM,06:49 AM,07:11 PM,2,6,9,6,21,17,62,0.0,1020,9,10,239,17
2020-03-24 21:00:00,10,3,0.0,11.6,2,1,0,07:20 AM,07:30 PM,06:49 AM,07:11 PM,1,4,7,4,20,11,67,0.0,1022,7,10,14,15
2020-03-25 00:00:00,8,5,0.0,6.3,3,1,3,07:44 AM,08:27 PM,06:48 AM,07:12 PM,1,4,6,4,21,10,68,0.0,1022,6,10,36,15
2020-03-25 03:00:00,8,5,0.0,6.3,3,1,3,07:44 AM,08:27 PM,06:48 AM,07:12 PM,1,2,5,2,22,44,75,0.0,1020,5,10,60,15
2020-03-25 06:00:00,8,5,0.0,6.3,3,2,3,07:44 AM,08:27 PM,06:48 AM,07:12 PM,2,2,5,2,20,97,79,0.0,1020,5,10,79,14
2020-03-25 09:00:00,8,5,0.0,6.3,3,2,3,07:44 AM,08:27 PM,06:48 AM,07:12 PM,3,3,6,3,23,100,79,0.1,1020,6,10,92,17
2020-03-25 12:00:00,8,5,0.0,6.3,3,2,3,07:44 AM,08:27 PM,06:48 AM,07:12 PM,2,4,7,4,29,100,70,0.1,1019,7,10,94,23
2020-03-25 15:00:00,8,5,0.0,6.3,3,2,3,07:44 AM,08:27 PM,06:48 AM,07:12 PM,2,4,8,4,30,100,65,0.0,1017,8,10,78,24
2020-03-25 18:00:00,8,5,0.0,6.3,3,2,3,07:44 AM,08:27 PM,06:48 AM,07:12 PM,1,3,7,3,31,100,66,0.0,1017,7,10,63,23
2020-03-25 21:00:00,8,5,0.0,6.3,3,1,3,07:44 AM,08:27 PM,06:48 AM,07:12 PM,-0,2,6,2,28,73,65,0.0,1018,6,10,50,21
2020-03-26 00:00:00,12,3,0.0,11.6,3,1,11,08:08 AM,09:27 PM,06:46 AM,07:13 PM,-1,1,5,1,25,19,67,0.0,1018,5,10,33,18
2020-03-26 03:00:00,12,3,0.0,11.6,3,1,11,08:08 AM,09:27 PM,06:46 AM,07:13 PM,-1,-0,4,-0,23,16,72,0.0,1018,4,10,23,17
2020-03-26 06:00:00,12,3,0.0,11.6,3,2,11,08:08 AM,09:27 PM,06:46 AM,07:13 PM,-1,-1,3,-1,22,3,74,0.0,1018,3,10,15,16
2020-03-26 09:00:00,12,3,0.0,11.6,3,2,11,08:08 AM,09:27 PM,06:46 AM,07:13 PM,-2,1,4,1,17,5,64,0.0,1019,4,10,14,13
2020-03-26 12:00:00,12,3,0.0,11.6,3,3,11,08:08 AM,09:27 PM,06:46 AM,07:13 PM,-2,7,9,7,10,5,48,0.0,1017,9,10,84,9
2020-03-26 15:00:00,12,3,0.0,11.6,3,4,11,08:08 AM,09:27 PM,06:46 AM,07:13 PM,0,11,12,11,10,1,44,0.0,1016,12,10,222,9
2020-03-26 18:00:00,12,3,0.0,11.6,3,3,11,08:08 AM,09:27 PM,06:46 AM,07:13 PM,1,8,10,8,17,18,54,0.0,1014,10,10,196,14
2020-03-26 21:00:00,12,3,0.0,11.6,3,1,11,08:08 AM,09:27 PM,06:46 AM,07:13 PM,3,4,7,4,27,46,69,0.0,1013,6,10,198,19
2020-03-27 00:00:00,16,9,0.0,10.3,3,1,18,08:33 AM,10:26 PM,06:44 AM,07:14 PM,5,4,7,4,32,48,74,0.0,1011,5,10,222,21
2020-03-27 03:00:00,16,9,0.0,10.3,3,1,18,08:33 AM,10:26 PM,06:44 AM,07:14 PM,5,6,9,6,29,68,77,0.0,1009,9,10,234,18
2020-03-27 06:00:00,16,9,0.0,10.3,3,2,18,08:33 AM,10:26 PM,06:44 AM,07:14 PM,6,7,9,7,25,78,80,0.1,1008,9,10,250,16
2020-03-27 09:00:00,16,9,0.0,10.3,3,4,18,08:33 AM,10:26 PM,06:44 AM,07:14 PM,6,9,11,9,19,71,75,0.0,1010,11,10,290,13
2020-03-27 12:00:00,16,9,0.0,10.3,3,4,18,08:33 AM,10:26 PM,06:44 AM,07:14 PM,5,13,13,13,17,37,57,0.0,1011,13,10,327,13
2020-03-27 15:00:00,16,9,0.0,10.3,3,5,18,08:33 AM,10:26 PM,06:44 AM,07:14 PM,1,16,16,16,19,0,37,0.0,1012,16,10,235,15
2020-03-27 18:00:00,16,9,0.0,10.3,3,3,18,08:33 AM,10:26 PM,06:44 AM,07:14 PM,-2,14,15,14,24,25,32,0.0,1014,15,10,16,17
2020-03-27 21:00:00,16,9,0.0,10.3,3,1,18,08:33 AM,10:26 PM,06:44 AM,07:14 PM,0,11,13,11,18,50,40,0.0,1016,12,10,127,12
2020-03-28 00:00:00,12,5,0.0,6.4,4,1,25,09:01 AM,11:27 PM,06:43 AM,07:15 PM,2,10,12,10,10,23,50,0.0,1018,10,10,230,6
2020-03-28 03:00:00,12,5,0.0,6.4,4,1,25,09:01 AM,11:27 PM,06:43 AM,07:15 PM,1,9,10,9,15,57,55,0.0,1018,10,10,56,10
2020-03-28 06:00:00,12,5,0.0,6.4,4,2,25,09:01 AM,11:27 PM,06:43 AM,07:15 PM,2,8,9,8,16,55,61,0.0,1019,9,10,77,10
2020-03-28 09:00:00,12,5,0.0,6.4,4,4,25,09:01 AM,11:27 PM,06:43 AM,07:15 PM,2,9,10,9,13,64,57,0.0,1021,10,10,102,9
2020-03-28 12:00:00,12,5,0.0,6.4,4,3,25,09:01 AM,11:27 PM,06:43 AM,07:15 PM,2,11,12,11,9,61,53,0.1,1020,12,7,148,8
2020-03-28 15:00:00,12,5,0.0,6.4,4,2,25,09:01 AM,11:27 PM,06:43 AM,07:15 PM,4,9,10,9,12,86,67,0.5,1019,10,4,123,9
2020-03-28 18:00:00,12,5,0.0,6.4,4,2,25,09:01 AM,11:27 PM,06:43 AM,07:15 PM,5,7,9,7,20,100,77,1.4,1018,9,9,102,14
2020-03-28 21:00:00,12,5,0.0,6.4,4,1,25,09:01 AM,11:27 PM,06:43 AM,07:15 PM,8,6,8,6,30,100,91,2.9,1018,8,8,84,20
