date_time,Blackwater_maxtempC,Blackwater_mintempC,Blackwater_totalSnow_cm,Blackwater_sunHour,Blackwater_uvIndex,Blackwater_uvIndex,Blackwater_moon_illumination,Blackwater_moonrise,Blackwater_moonset,Blackwater_sunrise,Blackwater_sunset,Blackwater_DewPointC,Blackwater_FeelsLikeC,Blackwater_HeatIndexC,Blackwater_WindChillC,Blackwater_WindGustKmph,Blackwater_cloudcover,Blackwater_humidity,Blackwater_precipMM,Blackwater_pressure,Blackwater_tempC,Blackwater_visibility,Blackwater_winddirDegree,Blackwater_windspeedKmph
2019-12-04 00:00:00,36,23,0.0,13.3,8,1,48,11:43 AM,12:08 AM,05:09 AM,06:39 PM,5,28,28,27,51,2,25,0.0,1010,27,10,163,27
2019-12-04 03:00:00,36,23,0.0,13.3,8,1,48,11:43 AM,12:08 AM,05:09 AM,06:39 PM,4,24,24,24,53,1,28,0.0,1010,24,10,150,28
2019-12-04 06:00:00,36,23,0.0,13.3,8,1,48,11:43 AM,12:08 AM,05:09 AM,06:39 PM,3,24,24,25,42,0,24,0.0,1012,25,10,147,31
2019-12-04 09:00:00,36,23,0.0,13.3,8,8,48,11:43 AM,12:08 AM,05:09 AM,06:39 PM,3,28,28,30,33,0,19,0.0,1012,30,10,136,28
2019-12-04 12:00:00,36,23,0.0,13.3,8,8,48,11:43 AM,12:08 AM,05:09 AM,06:39 PM,2,32,32,34,19,0,13,0.0,1011,34,10,150,16
2019-12-04 15:00:00,36,23,0.0,13.3,8,9,48,11:43 AM,12:08 AM,05:09 AM,06:39 PM,0,34,34,36,10,0,10,0.0,1008,36,10,155,8
2019-12-04 18:00:00,36,23,0.0,13.3,8,1,48,11:43 AM,12:08 AM,05:09 AM,06:39 PM,-1,36,36,34,18,0,12,0.0,1009,34,10,137,10
2019-12-04 21:00:00,36,23,0.0,13.3,8,1,48,11:43 AM,12:08 AM,05:09 AM,06:39 PM,1,34,34,31,32,0,19,0.0,1011,31,10,101,15
2019-12-05 00:00:00,38,22,0.0,13.3,8,1,55,12:33 PM,12:44 AM,05:10 AM,06:40 PM,13,27,27,25,26,0,58,0.0,1012,25,10,103,13
2019-12-05 03:00:00,38,22,0.0,13.3,8,1,55,12:33 PM,12:44 AM,05:10 AM,06:40 PM,16,25,25,22,24,1,67,0.0,1012,22,10,131,13
2019-12-05 06:00:00,38,22,0.0,13.3,8,1,55,12:33 PM,12:44 AM,05:10 AM,06:40 PM,9,25,25,24,18,3,40,0.0,1013,24,10,135,12
2019-12-05 09:00:00,38,22,0.0,13.3,8,7,55,12:33 PM,12:44 AM,05:10 AM,06:40 PM,12,30,30,30,14,3,33,0.0,1013,30,10,91,12
2019-12-05 12:00:00,38,22,0.0,13.3,8,9,55,12:33 PM,12:44 AM,05:10 AM,06:40 PM,9,34,34,35,8,5,22,0.0,1011,35,10,200,6
2019-12-05 15:00:00,38,22,0.0,13.3,8,9,55,12:33 PM,12:44 AM,05:10 AM,06:40 PM,4,36,36,37,8,3,13,0.0,1008,37,10,248,7
2019-12-05 18:00:00,38,22,0.0,13.3,8,1,55,12:33 PM,12:44 AM,05:10 AM,06:40 PM,2,38,38,36,10,1,15,0.0,1008,36,10,242,6
2019-12-05 21:00:00,38,22,0.0,13.3,8,1,55,12:33 PM,12:44 AM,05:10 AM,06:40 PM,10,36,36,33,30,0,33,0.0,1010,33,10,88,15
2019-12-06 00:00:00,39,24,0.0,13.3,8,1,62,01:23 PM,01:17 AM,05:10 AM,06:41 PM,16,29,29,27,24,0,57,0.0,1010,27,10,7,12
2019-12-06 03:00:00,39,24,0.0,13.3,8,1,62,01:23 PM,01:17 AM,05:10 AM,06:41 PM,18,26,26,24,15,2,68,0.0,1010,24,10,19,8
2019-12-06 06:00:00,39,24,0.0,13.3,8,1,62,01:23 PM,01:17 AM,05:10 AM,06:41 PM,18,27,27,26,14,1,62,0.0,1012,26,10,241,10
2019-12-06 09:00:00,39,24,0.0,13.3,8,8,62,01:23 PM,01:17 AM,05:10 AM,06:41 PM,17,31,31,30,12,3,45,0.0,1012,30,10,338,11
2019-12-06 12:00:00,39,24,0.0,13.3,8,9,62,01:23 PM,01:17 AM,05:10 AM,06:41 PM,11,36,36,36,13,8,23,0.0,1009,36,10,312,12
2019-12-06 15:00:00,39,24,0.0,13.3,8,9,62,01:23 PM,01:17 AM,05:10 AM,06:41 PM,7,38,38,39,11,6,15,0.0,1006,39,10,322,10
2019-12-06 18:00:00,39,24,0.0,13.3,8,1,62,01:23 PM,01:17 AM,05:10 AM,06:41 PM,8,34,34,36,28,4,19,0.0,1007,36,10,130,15
2019-12-06 21:00:00,39,24,0.0,13.3,8,1,62,01:23 PM,01:17 AM,05:10 AM,06:41 PM,14,31,31,31,44,1,37,0.0,1009,31,10,11,26
2019-12-07 00:00:00,39,24,0.0,13.3,8,1,70,02:13 PM,01:50 AM,05:10 AM,06:41 PM,17,29,29,28,36,0,52,0.0,1010,28,10,234,22
2019-12-07 03:00:00,39,24,0.0,13.3,8,1,70,02:13 PM,01:50 AM,05:10 AM,06:41 PM,17,26,26,25,21,0,62,0.0,1010,25,10,356,12
2019-12-07 06:00:00,39,24,0.0,13.3,8,1,70,02:13 PM,01:50 AM,05:10 AM,06:41 PM,17,27,27,26,21,0,59,0.0,1011,26,10,338,17
2019-12-07 09:00:00,39,24,0.0,13.3,8,8,70,02:13 PM,01:50 AM,05:10 AM,06:41 PM,16,32,32,31,19,0,40,0.0,1012,31,10,318,17
2019-12-07 12:00:00,39,24,0.0,13.3,8,9,70,02:13 PM,01:50 AM,05:10 AM,06:41 PM,8,37,37,37,8,2,19,0.0,1009,37,10,285,8
2019-12-07 15:00:00,39,24,0.0,13.3,8,9,70,02:13 PM,01:50 AM,05:10 AM,06:41 PM,2,39,39,39,2,1,10,0.0,1007,39,10,265,2
2019-12-07 18:00:00,39,24,0.0,13.3,8,1,70,02:13 PM,01:50 AM,05:10 AM,06:41 PM,4,40,40,37,20,0,16,0.0,1008,37,10,117,10
2019-12-07 21:00:00,39,24,0.0,13.3,8,1,70,02:13 PM,01:50 AM,05:10 AM,06:41 PM,13,38,38,35,36,0,40,0.0,1011,35,10,41,22
2019-12-08 00:00:00,40,23,0.0,13.3,8,1,77,03:04 PM,02:22 AM,05:10 AM,06:42 PM,17,30,30,28,28,1,56,0.0,1012,28,10,33,18
2019-12-08 03:00:00,40,23,0.0,13.3,8,1,77,03:04 PM,02:22 AM,05:10 AM,06:42 PM,16,25,25,24,22,2,63,0.0,1012,24,10,56,13
2019-12-08 06:00:00,40,23,0.0,13.3,8,1,77,03:04 PM,02:22 AM,05:10 AM,06:42 PM,16,26,26,25,17,4,59,0.0,1014,25,10,48,12
2019-12-08 09:00:00,40,23,0.0,13.3,8,8,77,03:04 PM,02:22 AM,05:10 AM,06:42 PM,13,30,30,30,14,4,38,0.0,1015,30,10,30,12
2019-12-08 12:00:00,40,23,0.0,13.3,8,9,77,03:04 PM,02:22 AM,05:10 AM,06:42 PM,10,35,35,36,14,1,21,0.0,1013,36,10,26,12
2019-12-08 15:00:00,40,23,0.0,13.3,8,9,77,03:04 PM,02:22 AM,05:10 AM,06:42 PM,7,39,39,39,19,3,14,0.0,1010,39,10,49,16
2019-12-08 18:00:00,40,23,0.0,13.3,8,1,77,03:04 PM,02:22 AM,05:10 AM,06:42 PM,8,38,38,37,46,3,20,0.0,1011,37,10,42,30
2019-12-08 21:00:00,40,23,0.0,13.3,8,1,77,03:04 PM,02:22 AM,05:10 AM,06:42 PM,9,36,36,34,45,3,31,0.0,1014,34,10,37,28
2019-12-09 00:00:00,38,22,0.0,13.3,8,1,84,03:56 PM,02:56 AM,05:10 AM,06:43 PM,12,28,28,26,27,4,48,0.0,1015,26,10,31,16
2019-12-09 03:00:00,38,22,0.0,13.3,8,1,84,03:56 PM,02:56 AM,05:10 AM,06:43 PM,16,25,25,22,24,4,67,0.0,1016,22,10,71,14
2019-12-09 06:00:00,38,22,0.0,13.3,8,1,84,03:56 PM,02:56 AM,05:10 AM,06:43 PM,17,25,25,23,24,7,70,0.0,1017,23,10,84,18
2019-12-09 09:00:00,38,22,0.0,13.3,8,7,84,03:56 PM,02:56 AM,05:10 AM,06:43 PM,14,29,29,29,28,6,43,0.0,1018,29,10,70,25
2019-12-09 12:00:00,38,22,0.0,13.3,8,8,84,03:56 PM,02:56 AM,05:10 AM,06:43 PM,11,34,34,35,31,4,24,0.0,1016,35,10,66,27
2019-12-09 15:00:00,38,22,0.0,13.3,8,9,84,03:56 PM,02:56 AM,05:10 AM,06:43 PM,10,36,36,37,34,12,19,0.0,1014,37,10,76,30
2019-12-09 18:00:00,38,22,0.0,13.3,8,1,84,03:56 PM,02:56 AM,05:10 AM,06:43 PM,10,37,37,35,46,10,25,0.0,1014,35,10,71,31
2019-12-09 21:00:00,38,22,0.0,13.3,8,1,84,03:56 PM,02:56 AM,05:10 AM,06:43 PM,13,35,35,32,48,6,42,0.0,1017,32,10,49,30
2019-12-10 00:00:00,38,20,0.0,13.3,8,1,92,04:51 PM,03:33 AM,05:11 AM,06:43 PM,16,28,28,25,31,6,67,0.0,1017,25,10,44,19
2019-12-10 03:00:00,38,20,0.0,13.3,8,1,92,04:51 PM,03:33 AM,05:11 AM,06:43 PM,18,20,21,20,22,43,87,0.0,1016,20,10,58,13
2019-12-10 06:00:00,38,20,0.0,13.3,8,1,92,04:51 PM,03:33 AM,05:11 AM,06:43 PM,18,22,23,22,22,56,82,0.0,1016,22,10,66,17
2019-12-10 09:00:00,38,20,0.0,13.3,8,7,92,04:51 PM,03:33 AM,05:11 AM,06:43 PM,15,28,28,28,26,18,47,0.0,1016,28,10,67,22
2019-12-10 12:00:00,38,20,0.0,13.3,8,9,92,04:51 PM,03:33 AM,05:11 AM,06:43 PM,9,34,34,35,29,0,22,0.0,1014,35,10,73,25
2019-12-10 15:00:00,38,20,0.0,13.3,8,9,92,04:51 PM,03:33 AM,05:11 AM,06:43 PM,6,37,37,38,27,4,15,0.0,1011,38,10,92,24
2019-12-10 18:00:00,38,20,0.0,13.3,8,1,92,04:51 PM,03:33 AM,05:11 AM,06:43 PM,5,38,38,37,38,6,16,0.0,1012,37,10,76,22
2019-12-10 21:00:00,38,20,0.0,13.3,8,1,92,04:51 PM,03:33 AM,05:11 AM,06:43 PM,9,38,38,34,42,2,33,0.0,1014,34,10,40,23
2019-12-11 00:00:00,38,20,0.0,13.3,8,1,99,05:48 PM,04:13 AM,05:11 AM,06:44 PM,13,26,26,25,22,1,59,0.0,1014,25,10,20,12
2019-12-11 03:00:00,38,20,0.0,13.3,8,1,99,05:48 PM,04:13 AM,05:11 AM,06:44 PM,16,20,20,20,19,2,80,0.0,1013,20,10,31,10
2019-12-11 06:00:00,38,20,0.0,13.3,8,1,99,05:48 PM,04:13 AM,05:11 AM,06:44 PM,18,21,23,21,15,27,80,0.0,1014,21,10,46,10
2019-12-11 09:00:00,38,20,0.0,13.3,8,7,99,05:48 PM,04:13 AM,05:11 AM,06:44 PM,14,28,28,28,9,16,48,0.0,1013,28,10,40,8
2019-12-11 12:00:00,38,20,0.0,13.3,8,8,99,05:48 PM,04:13 AM,05:11 AM,06:44 PM,11,34,34,35,15,3,24,0.0,1011,35,10,55,13
2019-12-11 15:00:00,38,20,0.0,13.3,8,9,99,05:48 PM,04:13 AM,05:11 AM,06:44 PM,9,37,37,38,19,7,18,0.0,1009,38,10,76,17
2019-12-11 18:00:00,38,20,0.0,13.3,8,1,99,05:48 PM,04:13 AM,05:11 AM,06:44 PM,10,39,39,36,29,14,23,0.0,1009,36,10,142,17
2019-12-11 21:00:00,38,20,0.0,13.3,8,1,99,05:48 PM,04:13 AM,05:11 AM,06:44 PM,11,36,36,32,42,10,34,0.0,1011,32,10,88,24
2019-12-12 00:00:00,39,20,0.0,13.3,8,1,100,06:47 PM,04:58 AM,05:11 AM,06:45 PM,15,28,28,26,42,4,57,0.0,1011,26,10,50,27
2019-12-12 03:00:00,39,20,0.0,13.3,8,1,100,06:47 PM,04:58 AM,05:11 AM,06:45 PM,17,21,22,21,20,6,79,0.0,1011,21,10,47,13
2019-12-12 06:00:00,39,20,0.0,13.3,8,1,100,06:47 PM,04:58 AM,05:11 AM,06:45 PM,18,24,24,22,13,22,78,0.0,1012,22,10,51,10
2019-12-12 09:00:00,39,20,0.0,13.3,8,7,100,06:47 PM,04:58 AM,05:11 AM,06:45 PM,16,29,29,28,13,10,49,0.0,1012,28,10,30,11
2019-12-12 12:00:00,39,20,0.0,13.3,8,9,100,06:47 PM,04:58 AM,05:11 AM,06:45 PM,13,34,34,35,6,2,27,0.0,1009,35,10,234,5
2019-12-12 15:00:00,39,20,0.0,13.3,8,9,100,06:47 PM,04:58 AM,05:11 AM,06:45 PM,9,38,38,38,2,5,17,0.0,1006,38,10,179,2
2019-12-12 18:00:00,39,20,0.0,13.3,8,1,100,06:47 PM,04:58 AM,05:11 AM,06:45 PM,9,38,38,37,28,4,23,0.0,1007,37,10,81,14
2019-12-12 21:00:00,39,20,0.0,13.3,8,1,100,06:47 PM,04:58 AM,05:11 AM,06:45 PM,9,36,36,33,31,3,28,0.0,1009,33,10,51,15
2019-12-13 00:00:00,40,22,0.0,13.3,8,1,87,07:46 PM,05:49 AM,05:11 AM,06:45 PM,12,29,29,27,23,1,44,0.0,1009,27,10,43,11
2019-12-13 03:00:00,40,22,0.0,13.3,8,1,87,07:46 PM,05:49 AM,05:11 AM,06:45 PM,14,25,25,23,22,0,60,0.0,1010,23,10,41,10
2019-12-13 06:00:00,40,22,0.0,13.3,8,1,87,07:46 PM,05:49 AM,05:11 AM,06:45 PM,15,26,26,24,17,0,56,0.0,1011,24,10,238,12
2019-12-13 09:00:00,40,22,0.0,13.3,8,8,87,07:46 PM,05:49 AM,05:11 AM,06:45 PM,12,30,30,31,9,0,35,0.0,1012,31,10,204,8
2019-12-13 12:00:00,40,22,0.0,13.3,8,9,87,07:46 PM,05:49 AM,05:11 AM,06:45 PM,7,36,36,37,9,3,17,0.0,1009,37,10,158,8
2019-12-13 15:00:00,40,22,0.0,13.3,8,9,87,07:46 PM,05:49 AM,05:11 AM,06:45 PM,2,39,39,40,18,5,10,0.0,1006,40,10,192,15
2019-12-13 18:00:00,40,22,0.0,13.3,8,1,87,07:46 PM,05:49 AM,05:11 AM,06:45 PM,1,39,39,37,17,6,12,0.0,1006,37,10,143,11
2019-12-13 21:00:00,40,22,0.0,13.3,8,1,87,07:46 PM,05:49 AM,05:11 AM,06:45 PM,3,36,36,33,31,6,16,0.0,1008,33,10,130,15
2019-12-14 00:00:00,38,22,0.0,13.3,8,1,79,08:44 PM,06:44 AM,05:12 AM,06:46 PM,14,29,29,27,27,9,53,0.0,1010,27,10,95,13
2019-12-14 03:00:00,38,22,0.0,13.3,8,1,79,08:44 PM,06:44 AM,05:12 AM,06:46 PM,20,25,25,23,23,5,82,0.0,1010,23,10,53,12
2019-12-14 06:00:00,38,22,0.0,13.3,8,1,79,08:44 PM,06:44 AM,05:12 AM,06:46 PM,20,26,26,24,17,6,78,0.0,1011,24,10,43,12
2019-12-14 09:00:00,38,22,0.0,13.3,8,8,79,08:44 PM,06:44 AM,05:12 AM,06:46 PM,15,31,31,31,12,11,43,0.0,1010,31,10,73,10
2019-12-14 12:00:00,38,22,0.0,13.3,8,9,79,08:44 PM,06:44 AM,05:12 AM,06:46 PM,10,35,35,36,5,13,21,0.0,1008,36,10,153,5
2019-12-14 15:00:00,38,22,0.0,13.3,8,9,79,08:44 PM,06:44 AM,05:12 AM,06:46 PM,8,37,37,38,9,9,16,0.0,1005,38,10,214,8
2019-12-14 18:00:00,38,22,0.0,13.3,8,1,79,08:44 PM,06:44 AM,05:12 AM,06:46 PM,8,39,39,36,16,5,21,0.0,1006,36,10,135,9
2019-12-14 21:00:00,38,22,0.0,13.3,8,1,79,08:44 PM,06:44 AM,05:12 AM,06:46 PM,15,37,37,34,32,3,52,0.0,1008,34,10,32,20
2019-12-15 00:00:00,37,22,0.0,13.4,8,1,72,09:39 PM,07:44 AM,05:12 AM,06:47 PM,17,28,28,26,17,4,69,0.0,1009,26,10,41,10
2019-12-15 03:00:00,37,22,0.0,13.4,8,1,72,09:39 PM,07:44 AM,05:12 AM,06:47 PM,17,25,25,22,6,4,73,0.0,1009,22,10,104,3
2019-12-15 06:00:00,37,22,0.0,13.4,8,1,72,09:39 PM,07:44 AM,05:12 AM,06:47 PM,17,26,26,24,9,4,66,0.0,1010,24,10,66,7
2019-12-15 09:00:00,37,22,0.0,13.4,8,7,72,09:39 PM,07:44 AM,05:12 AM,06:47 PM,17,31,31,30,8,4,48,0.0,1011,30,10,20,6
2019-12-15 12:00:00,37,22,0.0,13.4,8,9,72,09:39 PM,07:44 AM,05:12 AM,06:47 PM,15,35,35,35,5,17,30,0.0,1008,35,10,19,4
2019-12-15 15:00:00,37,22,0.0,13.4,8,9,72,09:39 PM,07:44 AM,05:12 AM,06:47 PM,12,36,36,37,5,24,23,0.0,1006,37,10,80,4
2019-12-15 18:00:00,37,22,0.0,13.4,8,1,72,09:39 PM,07:44 AM,05:12 AM,06:47 PM,11,33,33,34,19,17,25,0.0,1006,34,10,74,10
2019-12-15 21:00:00,37,22,0.0,13.4,8,1,72,09:39 PM,07:44 AM,05:12 AM,06:47 PM,17,34,34,32,35,6,49,0.0,1008,32,10,41,21
2019-12-16 00:00:00,41,23,0.0,13.4,8,1,65,10:29 PM,08:47 AM,05:12 AM,06:47 PM,19,29,29,27,29,3,66,0.0,1009,27,10,39,18
2019-12-16 03:00:00,41,23,0.0,13.4,8,1,65,10:29 PM,08:47 AM,05:12 AM,06:47 PM,19,26,26,24,15,4,75,0.0,1010,24,10,55,9
2019-12-16 06:00:00,41,23,0.0,13.4,8,1,65,10:29 PM,08:47 AM,05:12 AM,06:47 PM,19,27,27,25,10,4,70,0.0,1011,25,10,48,8
2019-12-16 09:00:00,41,23,0.0,13.4,8,8,65,10:29 PM,08:47 AM,05:12 AM,06:47 PM,17,32,32,31,9,3,45,0.0,1012,31,10,215,8
2019-12-16 12:00:00,41,23,0.0,13.4,8,9,65,10:29 PM,08:47 AM,05:12 AM,06:47 PM,12,37,37,37,7,11,24,0.0,1009,37,10,211,6
2019-12-16 15:00:00,41,23,0.0,13.4,8,10,65,10:29 PM,08:47 AM,05:12 AM,06:47 PM,8,41,41,40,13,6,14,0.0,1006,40,10,160,11
2019-12-16 18:00:00,41,23,0.0,13.4,8,1,65,10:29 PM,08:47 AM,05:12 AM,06:47 PM,6,41,41,40,24,4,15,0.0,1006,40,10,104,14
2019-12-16 21:00:00,41,23,0.0,13.4,8,1,65,10:29 PM,08:47 AM,05:12 AM,06:47 PM,6,40,40,38,29,3,20,0.0,1007,38,10,123,14
2019-12-17 00:00:00,40,25,0.0,13.4,8,1,58,11:16 PM,09:50 AM,05:13 AM,06:48 PM,10,31,31,30,14,2,34,0.0,1008,30,10,96,7
2019-12-17 03:00:00,40,25,0.0,13.4,8,1,58,11:16 PM,09:50 AM,05:13 AM,06:48 PM,15,26,26,26,20,4,51,0.0,1009,26,10,96,9
2019-12-17 06:00:00,40,25,0.0,13.4,8,1,58,11:16 PM,09:50 AM,05:13 AM,06:48 PM,18,27,27,26,28,1,63,0.0,1011,26,10,90,21
2019-12-17 09:00:00,40,25,0.0,13.4,8,8,58,11:16 PM,09:50 AM,05:13 AM,06:48 PM,19,33,33,31,28,0,50,0.0,1012,31,10,72,25
2019-12-17 12:00:00,40,25,0.0,13.4,8,9,58,11:16 PM,09:50 AM,05:13 AM,06:48 PM,16,38,38,37,23,4,30,0.0,1010,37,10,68,20
2019-12-17 15:00:00,40,25,0.0,13.4,8,9,58,11:16 PM,09:50 AM,05:13 AM,06:48 PM,13,39,39,39,24,19,22,0.0,1008,39,10,81,21
2019-12-17 18:00:00,40,25,0.0,13.4,8,1,58,11:16 PM,09:50 AM,05:13 AM,06:48 PM,17,38,38,37,46,12,41,0.0,1009,37,10,66,34
2019-12-17 21:00:00,40,25,0.0,13.4,8,1,58,11:16 PM,09:50 AM,05:13 AM,06:48 PM,20,36,36,33,58,15,65,0.0,1012,33,10,60,42
2019-12-18 00:00:00,37,21,0.0,13.4,8,1,50,11:58 PM,10:52 AM,05:13 AM,06:48 PM,18,29,29,26,49,32,73,0.0,1014,26,10,71,35
2019-12-18 03:00:00,37,21,0.0,13.4,8,1,50,11:58 PM,10:52 AM,05:13 AM,06:48 PM,17,22,25,22,33,41,76,0.0,1015,22,10,83,23
2019-12-18 06:00:00,37,21,0.0,13.4,8,1,50,11:58 PM,10:52 AM,05:13 AM,06:48 PM,17,25,25,22,28,44,71,0.0,1016,22,10,88,22
2019-12-18 09:00:00,37,21,0.0,13.4,8,7,50,11:58 PM,10:52 AM,05:13 AM,06:48 PM,14,28,28,27,30,16,48,0.0,1017,27,10,88,26
2019-12-18 12:00:00,37,21,0.0,13.4,8,8,50,11:58 PM,10:52 AM,05:13 AM,06:48 PM,12,32,32,33,31,5,29,0.0,1014,33,10,90,27
2019-12-18 15:00:00,37,21,0.0,13.4,8,9,50,11:58 PM,10:52 AM,05:13 AM,06:48 PM,10,35,35,36,31,4,21,0.0,1011,36,10,90,27
2019-12-18 18:00:00,37,21,0.0,13.4,8,1,50,11:58 PM,10:52 AM,05:13 AM,06:48 PM,12,37,37,35,44,3,30,0.0,1012,35,10,67,30
2019-12-18 21:00:00,37,21,0.0,13.4,8,1,50,11:58 PM,10:52 AM,05:13 AM,06:48 PM,15,34,34,32,53,3,52,0.0,1015,32,10,58,35
2019-12-19 00:00:00,36,19,0.0,13.4,8,1,43,No moonrise,11:53 AM,05:14 AM,06:49 PM,16,25,25,24,37,5,70,0.0,1016,24,10,64,24
2019-12-19 03:00:00,36,19,0.0,13.4,8,1,43,No moonrise,11:53 AM,05:14 AM,06:49 PM,16,20,20,20,26,29,80,0.0,1015,20,10,85,16
2019-12-19 06:00:00,36,19,0.0,13.4,8,1,43,No moonrise,11:53 AM,05:14 AM,06:49 PM,16,21,23,21,25,47,73,0.0,1016,21,10,98,19
2019-12-19 09:00:00,36,19,0.0,13.4,8,7,43,No moonrise,11:53 AM,05:14 AM,06:49 PM,14,27,27,26,28,17,49,0.0,1016,26,10,87,25
2019-12-19 12:00:00,36,19,0.0,13.4,8,8,43,No moonrise,11:53 AM,05:14 AM,06:49 PM,12,31,31,32,27,3,30,0.0,1014,32,10,85,24
2019-12-19 15:00:00,36,19,0.0,13.4,8,9,43,No moonrise,11:53 AM,05:14 AM,06:49 PM,10,34,34,36,26,3,21,0.0,1012,36,10,87,22
2019-12-19 18:00:00,36,19,0.0,13.4,8,1,43,No moonrise,11:53 AM,05:14 AM,06:49 PM,11,36,36,35,36,3,27,0.0,1012,35,10,70,23
2019-12-19 21:00:00,36,19,0.0,13.4,8,1,43,No moonrise,11:53 AM,05:14 AM,06:49 PM,14,34,34,32,46,2,47,0.0,1015,32,10,56,28
2019-12-20 00:00:00,37,18,0.0,13.4,8,1,36,12:38 AM,12:53 PM,05:14 AM,06:49 PM,16,25,25,24,32,1,70,0.0,1015,24,10,53,20
2019-12-20 03:00:00,37,18,0.0,13.4,8,1,36,12:38 AM,12:53 PM,05:14 AM,06:49 PM,17,19,19,19,20,8,86,0.0,1015,19,10,71,11
2019-12-20 06:00:00,37,18,0.0,13.4,8,1,36,12:38 AM,12:53 PM,05:14 AM,06:49 PM,17,21,23,21,19,26,77,0.0,1016,21,10,86,15
2019-12-20 09:00:00,37,18,0.0,13.4,8,7,36,12:38 AM,12:53 PM,05:14 AM,06:49 PM,14,28,28,27,21,11,46,0.0,1016,27,10,95,18
2019-12-20 12:00:00,37,18,0.0,13.4,8,8,36,12:38 AM,12:53 PM,05:14 AM,06:49 PM,10,32,32,33,24,2,24,0.0,1013,33,10,90,21
2019-12-20 15:00:00,37,18,0.0,13.4,8,9,36,12:38 AM,12:53 PM,05:14 AM,06:49 PM,8,35,35,36,30,1,17,0.0,1011,36,10,86,26
2019-12-20 18:00:00,37,18,0.0,13.4,8,1,36,12:38 AM,12:53 PM,05:14 AM,06:49 PM,8,38,38,36,43,0,22,0.0,1012,36,10,69,27
2019-12-20 21:00:00,37,18,0.0,13.4,8,1,36,12:38 AM,12:53 PM,05:14 AM,06:49 PM,12,36,36,33,47,0,43,0.0,1014,33,10,56,27
2019-12-21 00:00:00,38,18,0.0,13.3,8,1,28,01:18 AM,01:53 PM,05:15 AM,06:50 PM,15,25,25,24,31,4,73,0.0,1015,24,10,62,18
2019-12-21 03:00:00,38,18,0.0,13.3,8,1,28,01:18 AM,01:53 PM,05:15 AM,06:50 PM,17,18,18,18,23,46,90,0.0,1015,18,10,79,13
2019-12-21 06:00:00,38,18,0.0,13.3,8,1,28,01:18 AM,01:53 PM,05:15 AM,06:50 PM,17,21,22,21,23,74,81,0.0,1016,21,10,82,18
2019-12-21 09:00:00,38,18,0.0,13.3,8,6,28,01:18 AM,01:53 PM,05:15 AM,06:50 PM,14,28,28,27,23,26,49,0.0,1016,27,10,80,20
2019-12-21 12:00:00,38,18,0.0,13.3,8,8,28,01:18 AM,01:53 PM,05:15 AM,06:50 PM,10,33,33,34,25,1,25,0.0,1014,34,10,87,22
2019-12-21 15:00:00,38,18,0.0,13.3,8,9,28,01:18 AM,01:53 PM,05:15 AM,06:50 PM,8,37,37,38,30,3,17,0.0,1011,38,10,92,26
2019-12-21 18:00:00,38,18,0.0,13.3,8,1,28,01:18 AM,01:53 PM,05:15 AM,06:50 PM,8,39,39,36,42,3,20,0.0,1012,36,10,73,26
2019-12-21 21:00:00,38,18,0.0,13.3,8,1,28,01:18 AM,01:53 PM,05:15 AM,06:50 PM,14,36,36,33,44,1,48,0.0,1013,33,10,49,25
2019-12-22 00:00:00,39,18,0.0,13.4,8,1,21,01:57 AM,02:53 PM,05:15 AM,06:50 PM,17,25,25,24,27,0,78,0.0,1013,24,10,27,15
2019-12-22 03:00:00,39,18,0.0,13.4,8,1,21,01:57 AM,02:53 PM,05:15 AM,06:50 PM,17,19,19,19,17,2,90,0.0,1013,19,10,49,8
2019-12-22 06:00:00,39,18,0.0,13.4,8,1,21,01:57 AM,02:53 PM,05:15 AM,06:50 PM,17,21,23,21,14,4,79,0.0,1014,21,10,61,10
2019-12-22 09:00:00,39,18,0.0,13.4,8,7,21,01:57 AM,02:53 PM,05:15 AM,06:50 PM,15,28,28,28,14,2,48,0.0,1014,28,10,49,13
2019-12-22 12:00:00,39,18,0.0,13.4,8,9,21,01:57 AM,02:53 PM,05:15 AM,06:50 PM,12,34,34,35,18,2,25,0.0,1012,35,10,72,16
2019-12-22 15:00:00,39,18,0.0,13.4,8,9,21,01:57 AM,02:53 PM,05:15 AM,06:50 PM,10,38,38,39,23,5,18,0.0,1009,39,10,81,21
2019-12-22 18:00:00,39,18,0.0,13.4,8,1,21,01:57 AM,02:53 PM,05:15 AM,06:50 PM,9,40,40,38,40,2,19,0.0,1009,38,10,83,23
2019-12-22 21:00:00,39,18,0.0,13.4,8,1,21,01:57 AM,02:53 PM,05:15 AM,06:50 PM,14,39,39,35,43,0,48,0.0,1012,35,10,55,25
2019-12-23 00:00:00,37,20,0.0,13.3,8,1,14,02:38 AM,03:55 PM,05:16 AM,06:51 PM,18,29,29,26,32,0,76,0.0,1013,26,10,41,19
2019-12-23 03:00:00,37,20,0.0,13.3,8,1,14,02:38 AM,03:55 PM,05:16 AM,06:51 PM,19,20,21,20,28,32,91,0.0,1013,20,10,64,16
2019-12-23 06:00:00,37,20,0.0,13.3,8,1,14,02:38 AM,03:55 PM,05:16 AM,06:51 PM,19,23,23,22,27,75,81,0.0,1015,22,10,68,21
