date_time,Moree_maxtempC,Moree_mintempC,Moree_totalSnow_cm,Moree_sunHour,Moree_uvIndex,Moree_uvIndex,Moree_moon_illumination,Moree_moonrise,Moree_moonset,Moree_sunrise,Moree_sunset,Moree_DewPointC,Moree_FeelsLikeC,Moree_HeatIndexC,Moree_WindChillC,Moree_WindGustKmph,Moree_cloudcover,Moree_humidity,Moree_precipMM,Moree_pressure,Moree_tempC,Moree_visibility,Moree_winddirDegree,Moree_windspeedKmph
2020-02-28 12:00:00,30,21,0.0,12.8,7,7,30,09:29 AM,09:16 PM,05:51 AM,06:35 PM,5,27,27,28,21,0,23,0.0,1010,28,10,205,19
2020-02-28 15:00:00,30,21,0.0,12.8,7,7,30,09:29 AM,09:16 PM,05:51 AM,06:35 PM,4,28,28,30,20,0,20,0.0,1008,30,10,201,17
2020-02-28 18:00:00,30,21,0.0,12.8,7,1,30,09:29 AM,09:16 PM,05:51 AM,06:35 PM,5,26,26,27,21,0,25,0.0,1009,27,10,194,12
2020-02-28 21:00:00,30,21,0.0,12.8,7,1,30,09:29 AM,09:16 PM,05:51 AM,06:35 PM,7,24,24,24,21,2,33,0.0,1011,24,10,183,10
2020-02-29 00:00:00,32,20,0.0,12.8,7,1,38,10:21 AM,09:48 PM,05:51 AM,06:34 PM,9,22,24,22,23,4,43,0.0,1012,22,10,128,11
2020-02-29 03:00:00,32,20,0.0,12.8,7,1,38,10:21 AM,09:48 PM,05:51 AM,06:34 PM,13,20,21,20,22,4,64,0.0,1012,20,10,75,12
2020-02-29 06:00:00,32,20,0.0,12.8,7,1,38,10:21 AM,09:48 PM,05:51 AM,06:34 PM,17,21,23,21,21,3,76,0.0,1013,21,10,71,13
2020-02-29 09:00:00,32,20,0.0,12.8,7,7,38,10:21 AM,09:48 PM,05:51 AM,06:34 PM,17,27,27,25,21,3,62,0.0,1014,25,10,45,17
2020-02-29 12:00:00,32,20,0.0,12.8,7,8,38,10:21 AM,09:48 PM,05:51 AM,06:34 PM,14,30,30,30,18,8,40,0.0,1012,30,10,17,16
2020-02-29 15:00:00,32,20,0.0,12.8,7,8,38,10:21 AM,09:48 PM,05:51 AM,06:34 PM,12,31,31,32,12,8,30,0.0,1010,32,10,20,10
2020-02-29 18:00:00,32,20,0.0,12.8,7,1,38,10:21 AM,09:48 PM,05:51 AM,06:34 PM,13,29,29,30,14,33,36,0.0,1011,30,10,72,8
2020-02-29 21:00:00,32,20,0.0,12.8,7,1,38,10:21 AM,09:48 PM,05:51 AM,06:34 PM,15,28,28,27,24,26,48,0.0,1012,27,10,66,13
2020-03-01 00:00:00,32,23,0.0,11.9,7,1,44,11:15 AM,10:22 PM,05:52 AM,06:33 PM,18,27,27,25,33,14,62,0.0,1012,25,10,38,21
2020-03-01 03:00:00,32,23,0.0,11.9,7,1,44,11:15 AM,10:22 PM,05:52 AM,06:33 PM,18,25,25,23,31,61,73,0.1,1012,23,10,30,21
2020-03-01 06:00:00,32,23,0.0,11.9,7,1,44,11:15 AM,10:22 PM,05:52 AM,06:33 PM,18,25,25,23,28,82,76,0.1,1014,23,10,30,21
2020-03-01 09:00:00,32,23,0.0,11.9,7,6,44,11:15 AM,10:22 PM,05:52 AM,06:33 PM,19,28,28,26,26,77,63,0.1,1014,26,10,14,22
2020-03-01 12:00:00,32,23,0.0,11.9,7,7,44,11:15 AM,10:22 PM,05:52 AM,06:33 PM,16,31,31,31,20,43,42,0.0,1013,31,10,223,18
2020-03-01 15:00:00,32,23,0.0,11.9,7,8,44,11:15 AM,10:22 PM,05:52 AM,06:33 PM,14,32,32,32,13,17,34,0.0,1011,32,10,321,11
2020-03-01 18:00:00,32,23,0.0,11.9,7,1,44,11:15 AM,10:22 PM,05:52 AM,06:33 PM,14,30,30,30,5,9,40,0.0,1011,30,10,121,4
2020-03-01 21:00:00,32,23,0.0,11.9,7,1,44,11:15 AM,10:22 PM,05:52 AM,06:33 PM,14,28,28,27,24,7,45,0.0,1011,27,10,39,12
2020-03-02 00:00:00,35,23,0.0,12.8,8,1,51,12:11 PM,11:01 PM,05:53 AM,06:32 PM,15,26,26,25,32,6,51,0.0,1012,25,10,40,15
2020-03-02 03:00:00,35,23,0.0,12.8,8,1,51,12:11 PM,11:01 PM,05:53 AM,06:32 PM,15,25,25,24,29,4,59,0.0,1011,24,10,46,15
2020-03-02 06:00:00,35,23,0.0,12.8,8,1,51,12:11 PM,11:01 PM,05:53 AM,06:32 PM,17,25,25,24,28,3,65,0.0,1013,24,10,34,18
2020-03-02 09:00:00,35,23,0.0,12.8,8,7,51,12:11 PM,11:01 PM,05:53 AM,06:32 PM,17,29,29,28,23,4,53,0.0,1014,28,10,240,18
2020-03-02 12:00:00,35,23,0.0,12.8,8,8,51,12:11 PM,11:01 PM,05:53 AM,06:32 PM,14,33,33,33,15,5,33,0.0,1012,33,10,323,13
2020-03-02 15:00:00,35,23,0.0,12.8,8,8,51,12:11 PM,11:01 PM,05:53 AM,06:32 PM,11,34,34,35,5,17,24,0.0,1010,35,10,287,4
2020-03-02 18:00:00,35,23,0.0,12.8,8,1,51,12:11 PM,11:01 PM,05:53 AM,06:32 PM,13,31,31,32,3,21,31,0.0,1011,32,10,119,1
2020-03-02 21:00:00,35,23,0.0,12.8,8,1,51,12:11 PM,11:01 PM,05:53 AM,06:32 PM,15,29,29,29,15,12,44,0.0,1012,29,10,137,9
2020-03-03 00:00:00,33,25,0.0,12.8,8,1,58,01:08 PM,11:46 PM,05:53 AM,06:31 PM,15,28,28,27,17,8,47,0.0,1012,27,10,114,9
2020-03-03 03:00:00,33,25,0.0,12.8,8,1,58,01:08 PM,11:46 PM,05:53 AM,06:31 PM,14,27,27,26,18,6,46,0.0,1011,26,10,61,9
2020-03-03 06:00:00,33,25,0.0,12.8,8,1,58,01:08 PM,11:46 PM,05:53 AM,06:31 PM,14,26,26,25,27,5,48,0.0,1013,25,10,54,15
2020-03-03 09:00:00,33,25,0.0,12.8,8,7,58,01:08 PM,11:46 PM,05:53 AM,06:31 PM,16,30,30,29,21,5,46,0.0,1014,29,10,34,15
2020-03-03 12:00:00,33,25,0.0,12.8,8,8,58,01:08 PM,11:46 PM,05:53 AM,06:31 PM,16,33,33,32,12,18,37,0.0,1013,32,10,49,10
2020-03-03 15:00:00,33,25,0.0,12.8,8,8,58,01:08 PM,11:46 PM,05:53 AM,06:31 PM,15,32,32,32,8,41,35,0.0,1011,32,10,65,6
2020-03-03 18:00:00,33,25,0.0,12.8,8,1,58,01:08 PM,11:46 PM,05:53 AM,06:31 PM,17,29,29,28,19,25,50,0.0,1012,28,10,150,12
2020-03-03 21:00:00,33,25,0.0,12.8,8,1,58,01:08 PM,11:46 PM,05:53 AM,06:31 PM,17,28,28,27,26,17,56,0.0,1014,27,10,97,17
2020-03-04 00:00:00,30,23,0.0,12.8,7,1,65,02:06 PM,No moonset,05:54 AM,06:30 PM,17,26,26,25,26,16,60,0.0,1014,25,10,50,17
2020-03-04 03:00:00,30,23,0.0,12.8,7,1,65,02:06 PM,No moonset,05:54 AM,06:30 PM,16,25,25,24,25,11,64,0.0,1014,24,10,53,17
2020-03-04 06:00:00,30,23,0.0,12.8,7,1,65,02:06 PM,No moonset,05:54 AM,06:30 PM,16,25,25,23,26,21,66,0.0,1015,23,10,52,18
2020-03-04 09:00:00,30,23,0.0,12.8,7,7,65,02:06 PM,No moonset,05:54 AM,06:30 PM,16,27,27,26,31,40,57,0.0,1015,26,10,55,26
2020-03-04 12:00:00,30,23,0.0,12.8,7,7,65,02:06 PM,No moonset,05:54 AM,06:30 PM,16,30,30,29,32,52,46,0.0,1013,29,10,55,28
2020-03-04 15:00:00,30,23,0.0,12.8,7,7,65,02:06 PM,No moonset,05:54 AM,06:30 PM,17,30,30,29,32,59,47,0.0,1010,29,10,38,26
2020-03-04 18:00:00,30,23,0.0,12.8,7,1,65,02:06 PM,No moonset,05:54 AM,06:30 PM,17,28,28,27,36,58,55,0.3,1011,27,10,47,25
2020-03-04 21:00:00,30,23,0.0,12.8,7,1,65,02:06 PM,No moonset,05:54 AM,06:30 PM,18,27,27,25,43,67,63,0.2,1012,25,10,56,31
2020-03-05 00:00:00,24,16,0.0,8.0,5,1,73,03:04 PM,12:36 AM,05:55 AM,06:29 PM,17,26,26,24,41,58,66,0.1,1012,24,10,55,30
2020-03-05 03:00:00,24,16,0.0,8.0,5,1,73,03:04 PM,12:36 AM,05:55 AM,06:29 PM,17,25,25,24,35,57,69,0.0,1011,24,10,39,26
2020-03-05 06:00:00,24,16,0.0,8.0,5,1,73,03:04 PM,12:36 AM,05:55 AM,06:29 PM,17,25,25,23,45,80,70,0.0,1011,23,10,37,33
2020-03-05 09:00:00,24,16,0.0,8.0,5,5,73,03:04 PM,12:36 AM,05:55 AM,06:29 PM,17,25,25,23,51,72,70,0.3,1011,23,7,33,40
2020-03-05 12:00:00,24,16,0.0,8.0,5,5,73,03:04 PM,12:36 AM,05:55 AM,06:29 PM,18,26,26,24,45,88,70,3.6,1009,24,6,27,37
2020-03-05 15:00:00,24,16,0.0,8.0,5,5,73,03:04 PM,12:36 AM,05:55 AM,06:29 PM,20,26,26,24,40,80,80,12.6,1007,24,6,39,29
2020-03-05 18:00:00,24,16,0.0,8.0,5,1,73,03:04 PM,12:36 AM,05:55 AM,06:29 PM,21,21,25,21,40,73,85,7.8,1007,21,7,18,26
2020-03-05 21:00:00,24,16,0.0,8.0,5,1,73,03:04 PM,12:36 AM,05:55 AM,06:29 PM,21,18,20,18,43,63,87,6.3,1008,18,4,12,23
2020-03-06 00:00:00,29,22,0.0,10.6,6,1,80,03:59 PM,01:34 AM,05:55 AM,06:28 PM,22,21,23,21,37,86,91,5.1,1008,21,6,241,20
2020-03-06 03:00:00,29,22,0.0,10.6,6,1,80,03:59 PM,01:34 AM,05:55 AM,06:28 PM,21,25,25,23,25,81,92,5.5,1009,23,7,339,14
2020-03-06 06:00:00,29,22,0.0,10.6,6,1,80,03:59 PM,01:34 AM,05:55 AM,06:28 PM,21,25,25,22,18,78,91,2.3,1010,22,8,263,11
2020-03-06 09:00:00,29,22,0.0,10.6,6,6,80,03:59 PM,01:34 AM,05:55 AM,06:28 PM,20,27,27,25,17,85,75,0.3,1012,25,9,219,14
2020-03-06 12:00:00,29,22,0.0,10.6,6,6,80,03:59 PM,01:34 AM,05:55 AM,06:28 PM,19,29,29,28,19,61,59,0.1,1011,28,10,221,17
2020-03-06 15:00:00,29,22,0.0,10.6,6,7,80,03:59 PM,01:34 AM,05:55 AM,06:28 PM,17,30,30,29,21,45,49,0.0,1010,29,10,228,18
2020-03-06 18:00:00,29,22,0.0,10.6,6,1,80,03:59 PM,01:34 AM,05:55 AM,06:28 PM,15,28,28,27,28,22,50,0.0,1011,27,10,233,19
2020-03-06 21:00:00,29,22,0.0,10.6,6,1,80,03:59 PM,01:34 AM,05:55 AM,06:28 PM,15,25,25,24,33,13,56,0.0,1013,24,10,221,19
2020-03-07 00:00:00,30,20,0.0,12.7,7,1,87,04:51 PM,02:38 AM,05:56 AM,06:27 PM,15,22,25,22,28,11,65,0.0,1013,22,10,207,16
2020-03-07 03:00:00,30,20,0.0,12.7,7,1,87,04:51 PM,02:38 AM,05:56 AM,06:27 PM,15,21,22,21,23,6,72,0.0,1012,21,10,198,13
2020-03-07 06:00:00,30,20,0.0,12.7,7,1,87,04:51 PM,02:38 AM,05:56 AM,06:27 PM,16,21,21,21,18,5,74,0.0,1013,21,10,191,10
2020-03-07 09:00:00,30,20,0.0,12.7,7,6,87,04:51 PM,02:38 AM,05:56 AM,06:27 PM,16,25,25,25,13,5,61,0.0,1014,25,10,145,10
2020-03-07 12:00:00,30,20,0.0,12.7,7,7,87,04:51 PM,02:38 AM,05:56 AM,06:27 PM,16,29,29,28,6,48,48,0.0,1013,28,10,87,5
2020-03-07 15:00:00,30,20,0.0,12.7,7,6,87,04:51 PM,02:38 AM,05:56 AM,06:27 PM,16,30,30,30,5,52,44,0.0,1011,30,10,118,4
2020-03-07 18:00:00,30,20,0.0,12.7,7,1,87,04:51 PM,02:38 AM,05:56 AM,06:27 PM,17,28,28,28,18,36,51,0.0,1012,28,10,166,11
2020-03-07 21:00:00,30,20,0.0,12.7,7,1,87,04:51 PM,02:38 AM,05:56 AM,06:27 PM,17,26,26,25,33,66,62,0.1,1014,25,10,107,23
2020-03-08 00:00:00,26,21,0.0,10.6,5,1,95,05:39 PM,03:46 AM,05:57 AM,06:25 PM,16,25,25,23,30,52,66,0.0,1014,23,10,74,21
2020-03-08 03:00:00,26,21,0.0,10.6,5,1,95,05:39 PM,03:46 AM,05:57 AM,06:25 PM,15,22,25,22,21,59,66,0.1,1014,22,10,74,15
2020-03-08 06:00:00,26,21,0.0,10.6,5,1,95,05:39 PM,03:46 AM,05:57 AM,06:25 PM,14,21,24,21,17,84,65,0.0,1015,21,10,83,12
2020-03-08 09:00:00,26,21,0.0,10.6,5,5,95,05:39 PM,03:46 AM,05:57 AM,06:25 PM,14,22,25,22,14,96,63,0.1,1016,22,10,83,11
2020-03-08 12:00:00,26,21,0.0,10.6,5,5,95,05:39 PM,03:46 AM,05:57 AM,06:25 PM,16,26,26,25,10,69,58,0.0,1015,25,10,66,8
2020-03-08 15:00:00,26,21,0.0,10.6,5,7,95,05:39 PM,03:46 AM,05:57 AM,06:25 PM,17,27,27,26,8,49,58,0.0,1013,26,10,193,6
2020-03-08 18:00:00,26,21,0.0,10.6,5,1,95,05:39 PM,03:46 AM,05:57 AM,06:25 PM,17,26,26,25,13,33,60,0.0,1013,25,10,193,9
2020-03-08 21:00:00,26,21,0.0,10.6,5,1,95,05:39 PM,03:46 AM,05:57 AM,06:25 PM,17,25,25,23,31,68,68,0.3,1015,23,9,82,20
2020-03-09 00:00:00,22,18,0.0,9.2,5,1,100,06:23 PM,04:55 AM,05:57 AM,06:24 PM,17,22,25,22,31,83,73,0.6,1015,22,9,56,20
2020-03-09 03:00:00,22,18,0.0,9.2,5,1,100,06:23 PM,04:55 AM,05:57 AM,06:24 PM,16,21,22,21,21,82,75,1.2,1015,21,10,77,14
2020-03-09 06:00:00,22,18,0.0,9.2,5,1,100,06:23 PM,04:55 AM,05:57 AM,06:24 PM,16,21,21,21,18,56,75,0.5,1015,21,10,86,13
2020-03-09 09:00:00,22,18,0.0,9.2,5,6,100,06:23 PM,04:55 AM,05:57 AM,06:24 PM,16,22,23,22,22,64,69,0.0,1017,22,10,67,17
2020-03-09 12:00:00,22,18,0.0,9.2,5,5,100,06:23 PM,04:55 AM,05:57 AM,06:24 PM,16,25,25,22,19,86,70,0.9,1016,22,10,57,15
2020-03-09 15:00:00,22,18,0.0,9.2,5,5,100,06:23 PM,04:55 AM,05:57 AM,06:24 PM,17,21,21,21,14,75,82,3.8,1014,21,9,60,10
2020-03-09 18:00:00,22,18,0.0,9.2,5,1,100,06:23 PM,04:55 AM,05:57 AM,06:24 PM,17,19,19,19,28,80,85,4.5,1015,19,8,65,19
2020-03-09 21:00:00,22,18,0.0,9.2,5,1,100,06:23 PM,04:55 AM,05:57 AM,06:24 PM,16,19,19,19,27,80,86,4.3,1017,19,8,71,18
2020-03-10 00:00:00,25,17,0.0,12.7,5,1,100,07:04 PM,06:05 AM,05:58 AM,06:23 PM,16,18,18,18,16,48,87,1.4,1017,18,9,75,10
2020-03-10 03:00:00,25,17,0.0,12.7,5,1,100,07:04 PM,06:05 AM,05:58 AM,06:23 PM,15,18,18,18,14,31,87,0.0,1016,18,10,103,8
2020-03-10 06:00:00,25,17,0.0,12.7,5,1,100,07:04 PM,06:05 AM,05:58 AM,06:23 PM,15,18,18,18,16,32,84,0.0,1017,18,10,121,10
2020-03-10 09:00:00,25,17,0.0,12.7,5,6,100,07:04 PM,06:05 AM,05:58 AM,06:23 PM,15,21,23,21,18,59,68,0.0,1018,21,10,98,14
2020-03-10 12:00:00,25,17,0.0,12.7,5,5,100,07:04 PM,06:05 AM,05:58 AM,06:23 PM,15,25,25,23,13,54,63,0.0,1017,23,10,64,11
2020-03-10 15:00:00,25,17,0.0,12.7,5,6,100,07:04 PM,06:05 AM,05:58 AM,06:23 PM,15,26,26,24,7,24,57,0.0,1015,24,10,44,6
2020-03-10 18:00:00,25,17,0.0,12.7,5,1,100,07:04 PM,06:05 AM,05:58 AM,06:23 PM,16,25,25,23,7,56,63,0.1,1015,23,10,95,4
2020-03-10 21:00:00,25,17,0.0,12.7,5,1,100,07:04 PM,06:05 AM,05:58 AM,06:23 PM,16,21,22,21,22,75,72,0.4,1017,21,10,76,13
2020-03-11 00:00:00,27,19,0.0,12.6,5,1,84,07:43 PM,07:14 AM,05:59 AM,06:22 PM,15,20,20,20,24,69,74,0.2,1018,20,10,68,15
2020-03-11 03:00:00,27,19,0.0,12.6,5,1,84,07:43 PM,07:14 AM,05:59 AM,06:22 PM,15,19,19,19,18,55,74,0.0,1017,19,10,69,12
2020-03-11 06:00:00,27,19,0.0,12.6,5,1,84,07:43 PM,07:14 AM,05:59 AM,06:22 PM,15,19,19,19,12,36,75,0.0,1019,19,10,93,8
2020-03-11 09:00:00,27,19,0.0,12.6,5,6,84,07:43 PM,07:14 AM,05:59 AM,06:22 PM,14,22,23,22,13,38,64,0.0,1020,22,10,102,11
2020-03-11 12:00:00,27,19,0.0,12.6,5,6,84,07:43 PM,07:14 AM,05:59 AM,06:22 PM,14,26,26,25,10,69,51,0.0,1019,25,10,88,9
2020-03-11 15:00:00,27,19,0.0,12.6,5,6,84,07:43 PM,07:14 AM,05:59 AM,06:22 PM,14,27,27,26,9,43,46,0.0,1017,26,10,83,8
2020-03-11 18:00:00,27,19,0.0,12.6,5,1,84,07:43 PM,07:14 AM,05:59 AM,06:22 PM,14,26,26,25,11,23,53,0.0,1017,25,10,74,7
2020-03-11 21:00:00,27,19,0.0,12.6,5,1,84,07:43 PM,07:14 AM,05:59 AM,06:22 PM,15,22,22,22,27,54,64,0.0,1019,22,10,69,17
2020-03-12 00:00:00,27,18,0.0,12.6,5,1,76,08:22 PM,08:22 AM,05:59 AM,06:21 PM,13,20,20,20,29,39,64,0.0,1020,20,10,74,19
2020-03-12 03:00:00,27,18,0.0,12.6,5,1,76,08:22 PM,08:22 AM,05:59 AM,06:21 PM,12,18,18,18,21,18,66,0.0,1020,18,10,96,13
2020-03-12 06:00:00,27,18,0.0,12.6,5,1,76,08:22 PM,08:22 AM,05:59 AM,06:21 PM,12,18,18,18,19,9,68,0.0,1021,18,10,117,12
2020-03-12 09:00:00,27,18,0.0,12.6,5,6,76,08:22 PM,08:22 AM,05:59 AM,06:21 PM,12,21,22,21,20,6,58,0.0,1022,21,10,104,16
2020-03-12 12:00:00,27,18,0.0,12.6,5,7,76,08:22 PM,08:22 AM,05:59 AM,06:21 PM,12,26,26,25,16,15,44,0.0,1019,25,10,109,14
2020-03-12 15:00:00,27,18,0.0,12.6,5,7,76,08:22 PM,08:22 AM,05:59 AM,06:21 PM,11,27,27,27,14,19,37,0.0,1017,27,10,121,12
2020-03-12 18:00:00,27,18,0.0,12.6,5,1,76,08:22 PM,08:22 AM,05:59 AM,06:21 PM,12,26,26,26,15,15,42,0.0,1017,26,10,115,10
2020-03-12 21:00:00,27,18,0.0,12.6,5,1,76,08:22 PM,08:22 AM,05:59 AM,06:21 PM,12,22,22,22,24,15,54,0.0,1018,22,10,87,15
2020-03-13 00:00:00,27,17,0.0,12.2,6,1,69,09:03 PM,09:30 AM,06:00 AM,06:20 PM,12,19,19,19,26,16,63,0.0,1019,19,10,79,17
2020-03-13 03:00:00,27,17,0.0,12.2,6,1,69,09:03 PM,09:30 AM,06:00 AM,06:20 PM,11,17,17,17,21,16,67,0.0,1018,17,10,94,14
2020-03-13 06:00:00,27,17,0.0,12.2,6,1,69,09:03 PM,09:30 AM,06:00 AM,06:20 PM,10,17,17,17,20,9,66,0.0,1019,17,10,104,13
2020-03-13 09:00:00,27,17,0.0,12.2,6,6,69,09:03 PM,09:30 AM,06:00 AM,06:20 PM,11,20,22,20,16,2,56,0.0,1019,20,10,93,13
2020-03-13 12:00:00,27,17,0.0,12.2,6,6,69,09:03 PM,09:30 AM,06:00 AM,06:20 PM,11,25,25,24,11,8,43,0.0,1016,24,10,134,10
2020-03-13 15:00:00,27,17,0.0,12.2,6,7,69,09:03 PM,09:30 AM,06:00 AM,06:20 PM,9,26,26,27,13,9,33,0.0,1013,27,10,185,11
2020-03-13 18:00:00,27,17,0.0,12.2,6,1,69,09:03 PM,09:30 AM,06:00 AM,06:20 PM,8,25,25,25,17,7,34,0.0,1013,25,10,195,10
2020-03-13 21:00:00,27,17,0.0,12.2,6,1,69,09:03 PM,09:30 AM,06:00 AM,06:20 PM,8,24,24,22,18,8,39,0.0,1014,22,10,214,9
2020-03-14 00:00:00,29,18,0.0,12.2,6,1,62,09:45 PM,10:36 AM,06:00 AM,06:19 PM,8,20,21,20,16,8,46,0.0,1013,20,10,123,8
2020-03-14 03:00:00,29,18,0.0,12.2,6,1,62,09:45 PM,10:36 AM,06:00 AM,06:19 PM,12,18,18,18,17,8,68,0.0,1012,18,10,63,10
2020-03-14 06:00:00,29,18,0.0,12.2,6,1,62,09:45 PM,10:36 AM,06:00 AM,06:19 PM,14,18,18,18,15,9,77,0.0,1013,18,10,61,10
2020-03-14 09:00:00,29,18,0.0,12.2,6,6,62,09:45 PM,10:36 AM,06:00 AM,06:19 PM,13,22,23,22,7,6,61,0.0,1013,22,10,63,5
2020-03-14 12:00:00,29,18,0.0,12.2,6,7,62,09:45 PM,10:36 AM,06:00 AM,06:19 PM,11,26,26,26,10,15,41,0.0,1011,26,10,147,9
2020-03-14 15:00:00,29,18,0.0,12.2,6,7,62,09:45 PM,10:36 AM,06:00 AM,06:19 PM,10,27,27,28,19,11,32,0.0,1009,28,10,169,17
2020-03-14 18:00:00,29,18,0.0,12.2,6,1,62,09:45 PM,10:36 AM,06:00 AM,06:19 PM,12,28,28,27,35,11,45,0.0,1010,27,10,171,24
2020-03-14 21:00:00,29,18,0.0,12.2,6,1,62,09:45 PM,10:36 AM,06:00 AM,06:19 PM,13,26,26,23,40,19,54,0.0,1012,23,10,139,26
2020-03-15 00:00:00,27,19,0.0,11.6,6,1,55,10:31 PM,11:42 AM,06:01 AM,06:17 PM,12,21,22,21,28,37,58,0.0,1012,21,10,124,19
2020-03-15 03:00:00,27,19,0.0,11.6,6,1,55,10:31 PM,11:42 AM,06:01 AM,06:17 PM,12,20,20,20,22,63,60,0.0,1013,20,10,141,14
2020-03-15 06:00:00,27,19,0.0,11.6,6,1,55,10:31 PM,11:42 AM,06:01 AM,06:17 PM,12,19,19,19,27,57,60,0.0,1014,19,10,149,19
2020-03-15 09:00:00,27,19,0.0,11.6,6,6,55,10:31 PM,11:42 AM,06:01 AM,06:17 PM,12,23,23,22,30,21,52,0.0,1015,22,10,136,24
2020-03-15 12:00:00,27,19,0.0,11.6,6,7,55,10:31 PM,11:42 AM,06:01 AM,06:17 PM,12,26,26,26,26,10,43,0.0,1014,26,10,133,23
2020-03-15 15:00:00,27,19,0.0,11.6,6,7,55,10:31 PM,11:42 AM,06:01 AM,06:17 PM,12,27,27,27,23,16,38,0.0,1013,27,10,156,19
2020-03-15 18:00:00,27,19,0.0,11.6,6,1,55,10:31 PM,11:42 AM,06:01 AM,06:17 PM,12,26,26,25,33,25,43,0.0,1014,25,10,149,22
2020-03-15 21:00:00,27,19,0.0,11.6,6,1,55,10:31 PM,11:42 AM,06:01 AM,06:17 PM,11,22,22,22,36,23,50,0.0,1017,22,10,121,22
2020-03-16 00:00:00,26,17,0.0,11.6,6,1,47,11:21 PM,12:44 PM,06:02 AM,06:16 PM,11,19,19,19,24,12,57,0.0,1018,19,10,129,15
2020-03-16 03:00:00,26,17,0.0,11.6,6,1,47,11:21 PM,12:44 PM,06:02 AM,06:16 PM,10,17,17,17,20,8,62,0.0,1018,17,10,135,13
2020-03-16 06:00:00,26,17,0.0,11.6,6,1,47,11:21 PM,12:44 PM,06:02 AM,06:16 PM,10,17,17,17,22,5,62,0.0,1019,17,10,141,14
2020-03-16 09:00:00,26,17,0.0,11.6,6,6,47,11:21 PM,12:44 PM,06:02 AM,06:16 PM,11,21,22,21,21,3,53,0.0,1020,21,10,128,17
2020-03-16 12:00:00,26,17,0.0,11.6,6,7,47,11:21 PM,12:44 PM,06:02 AM,06:16 PM,11,26,26,25,17,32,41,0.0,1019,25,10,125,14
2020-03-16 15:00:00,26,17,0.0,11.6,6,7,47,11:21 PM,12:44 PM,06:02 AM,06:16 PM,11,26,26,26,19,34,39,0.0,1018,26,10,134,15
2020-03-16 18:00:00,26,17,0.0,11.6,6,1,47,11:21 PM,12:44 PM,06:02 AM,06:16 PM,12,25,25,25,28,25,43,0.0,1019,25,10,145,19
2020-03-16 21:00:00,26,17,0.0,11.6,6,1,47,11:21 PM,12:44 PM,06:02 AM,06:16 PM,11,25,25,22,36,27,50,0.0,1021,22,10,119,23
2020-03-17 00:00:00,27,17,0.0,11.6,6,1,40,No moonrise,01:43 PM,06:02 AM,06:15 PM,11,20,21,20,30,26,58,0.0,1023,20,10,116,19
2020-03-17 03:00:00,27,17,0.0,11.6,6,1,40,No moonrise,01:43 PM,06:02 AM,06:15 PM,10,17,17,17,23,20,62,0.0,1023,17,10,126,14
2020-03-17 06:00:00,27,17,0.0,11.6,6,1,40,No moonrise,01:43 PM,06:02 AM,06:15 PM,10,17,17,17,20,13,63,0.0,1024,17,10,130,13
2020-03-17 09:00:00,27,17,0.0,11.6,6,6,40,No moonrise,01:43 PM,06:02 AM,06:15 PM,9,20,22,20,20,6,49,0.0,1025,20,10,125,16
2020-03-17 12:00:00,27,17,0.0,11.6,6,6,40,No moonrise,01:43 PM,06:02 AM,06:15 PM,8,25,25,25,14,10,36,0.0,1023,25,10,131,13
2020-03-17 15:00:00,27,17,0.0,11.6,6,7,40,No moonrise,01:43 PM,06:02 AM,06:15 PM,8,26,26,27,11,12,31,0.0,1021,27,10,139,9
2020-03-17 18:00:00,27,17,0.0,11.6,6,1,40,No moonrise,01:43 PM,06:02 AM,06:15 PM,9,25,25,25,15,12,37,0.0,1022,25,10,152,9
2020-03-17 21:00:00,27,17,0.0,11.6,6,1,40,No moonrise,01:43 PM,06:02 AM,06:15 PM,11,25,25,22,26,19,49,0.0,1023,22,10,104,15
2020-03-18 00:00:00,27,17,0.0,11.6,6,1,33,12:13 AM,02:36 PM,06:03 AM,06:14 PM,12,20,21,20,24,26,62,0.0,1023,20,10,71,15
2020-03-18 03:00:00,27,17,0.0,11.6,6,1,33,12:13 AM,02:36 PM,06:03 AM,06:14 PM,12,18,18,18,19,22,70,0.0,1024,18,10,71,12
2020-03-18 06:00:00,27,17,0.0,11.6,6,1,33,12:13 AM,02:36 PM,06:03 AM,06:14 PM,12,17,17,17,17,13,71,0.0,1025,17,10,72,11
2020-03-18 09:00:00,27,17,0.0,11.6,6,6,33,12:13 AM,02:36 PM,06:03 AM,06:14 PM,11,21,22,21,13,7,56,0.0,1026,21,10,90,10
2020-03-18 12:00:00,27,17,0.0,11.6,6,6,33,12:13 AM,02:36 PM,06:03 AM,06:14 PM,10,25,25,25,9,4,40,0.0,1024,25,10,155,8
2020-03-18 15:00:00,27,17,0.0,11.6,6,7,33,12:13 AM,02:36 PM,06:03 AM,06:14 PM,9,26,26,27,10,8,32,0.0,1021,27,10,203,9
2020-03-18 18:00:00,27,17,0.0,11.6,6,1,33,12:13 AM,02:36 PM,06:03 AM,06:14 PM,9,25,25,25,13,12,36,0.0,1022,25,10,221,8
2020-03-18 21:00:00,27,17,0.0,11.6,6,1,33,12:13 AM,02:36 PM,06:03 AM,06:14 PM,9,24,24,23,13,6,41,0.0,1023,23,10,197,6
