date_time,Ashburton_maxtempC,Ashburton_mintempC,Ashburton_totalSnow_cm,Ashburton_sunHour,Ashburton_uvIndex,Ashburton_uvIndex,Ashburton_moon_illumination,Ashburton_moonrise,Ashburton_moonset,Ashburton_sunrise,Ashburton_sunset,Ashburton_DewPointC,Ashburton_FeelsLikeC,Ashburton_HeatIndexC,Ashburton_WindChillC,Ashburton_WindGustKmph,Ashburton_cloudcover,Ashburton_humidity,Ashburton_precipMM,Ashburton_pressure,Ashburton_tempC,Ashburton_visibility,Ashburton_winddirDegree,Ashburton_windspeedKmph
2020-02-19 12:00:00,7,2,1.0,5.1,2,2,15,06:11 AM,02:13 PM,08:20 AM,06:38 PM,5,2,7,2,49,100,90,1.6,1021,7,9,248,28
2020-02-19 15:00:00,7,2,1.0,5.1,2,2,15,06:11 AM,02:13 PM,08:20 AM,06:38 PM,5,2,7,2,51,100,90,0.3,1019,7,10,234,30
2020-02-19 18:00:00,7,2,1.0,5.1,2,2,15,06:11 AM,02:13 PM,08:20 AM,06:38 PM,5,2,6,2,54,93,89,0.0,1017,6,10,237,30
2020-02-19 21:00:00,7,2,1.0,5.1,2,1,15,06:11 AM,02:13 PM,08:20 AM,06:38 PM,5,2,6,2,55,89,89,0.2,1016,2,10,230,32
2020-02-20 00:00:00,8,2,0.0,6.7,2,1,7,07:00 AM,03:12 PM,08:18 AM,06:40 PM,6,3,7,3,58,100,93,0.0,1013,7,10,223,36
2020-02-20 03:00:00,8,2,0.0,6.7,2,1,7,07:00 AM,03:12 PM,08:18 AM,06:40 PM,6,3,8,3,66,100,92,0.3,1011,8,10,221,40
2020-02-20 06:00:00,8,2,0.0,6.7,2,2,7,07:00 AM,03:12 PM,08:18 AM,06:40 PM,6,3,8,3,68,100,92,0.0,1008,8,10,221,41
2020-02-20 09:00:00,8,2,0.0,6.7,2,2,7,07:00 AM,03:12 PM,08:18 AM,06:40 PM,7,3,8,3,87,100,96,2.8,1007,8,7,225,50
2020-02-20 12:00:00,8,2,0.0,6.7,2,1,7,07:00 AM,03:12 PM,08:18 AM,06:40 PM,2,-4,3,-4,61,100,92,0.0,1011,3,10,299,37
2020-02-20 15:00:00,8,2,0.0,6.7,2,1,7,07:00 AM,03:12 PM,08:18 AM,06:40 PM,-1,-2,4,-2,63,81,68,0.3,1017,4,10,289,40
2020-02-20 18:00:00,8,2,0.0,6.7,2,2,7,07:00 AM,03:12 PM,08:18 AM,06:40 PM,-2,-3,3,-3,43,9,75,0.0,1021,3,10,283,24
2020-02-20 21:00:00,8,2,0.0,6.7,2,1,7,07:00 AM,03:12 PM,08:18 AM,06:40 PM,-1,-3,2,-3,36,59,80,0.0,1024,2,10,270,18
2020-02-21 00:00:00,8,2,0.0,5.1,2,1,0,07:41 AM,04:15 PM,08:16 AM,06:42 PM,-0,-2,2,-2,35,79,84,0.0,1026,2,10,254,18
2020-02-21 03:00:00,8,2,0.0,5.1,2,1,0,07:41 AM,04:15 PM,08:16 AM,06:42 PM,1,-1,4,-1,46,71,82,0.1,1024,4,10,240,25
2020-02-21 06:00:00,8,2,0.0,5.1,2,1,0,07:41 AM,04:15 PM,08:16 AM,06:42 PM,2,-1,4,-1,53,79,85,0.0,1025,4,10,243,28
2020-02-21 09:00:00,8,2,0.0,5.1,2,2,0,07:41 AM,04:15 PM,08:16 AM,06:42 PM,3,0,5,0,59,73,85,0.0,1024,5,10,235,35
2020-02-21 12:00:00,8,2,0.0,5.1,2,2,0,07:41 AM,04:15 PM,08:16 AM,06:42 PM,5,3,8,3,59,78,81,0.0,1025,8,10,236,39
2020-02-21 15:00:00,8,2,0.0,5.1,2,2,0,07:41 AM,04:15 PM,08:16 AM,06:42 PM,5,3,8,3,61,80,84,0.0,1023,8,10,233,40
2020-02-21 18:00:00,8,2,0.0,5.1,2,2,0,07:41 AM,04:15 PM,08:16 AM,06:42 PM,5,2,7,2,63,81,88,0.0,1022,7,10,232,39
2020-02-21 21:00:00,8,2,0.0,5.1,2,1,0,07:41 AM,04:15 PM,08:16 AM,06:42 PM,5,2,7,2,70,94,89,0.0,1021,7,10,234,42
2020-02-22 00:00:00,9,6,0.0,6.8,2,1,0,08:12 AM,05:22 PM,08:14 AM,06:43 PM,6,2,7,2,79,100,88,0.0,1020,7,10,240,47
2020-02-22 03:00:00,9,6,0.0,6.8,2,1,0,08:12 AM,05:22 PM,08:14 AM,06:43 PM,7,3,8,3,80,100,92,0.0,1018,8,10,237,47
2020-02-22 06:00:00,9,6,0.0,6.8,2,2,0,08:12 AM,05:22 PM,08:14 AM,06:43 PM,8,4,9,4,78,100,95,0.0,1019,9,10,245,45
2020-02-22 09:00:00,9,6,0.0,6.8,2,2,0,08:12 AM,05:22 PM,08:14 AM,06:43 PM,8,5,9,5,71,100,92,0.3,1020,9,2,265,42
2020-02-22 12:00:00,9,6,0.0,6.8,2,3,0,08:12 AM,05:22 PM,08:14 AM,06:43 PM,5,4,9,4,62,56,78,0.0,1023,9,10,270,41
2020-02-22 15:00:00,9,6,0.0,6.8,2,2,0,08:12 AM,05:22 PM,08:14 AM,06:43 PM,4,4,8,4,60,63,76,0.0,1023,8,10,270,38
2020-02-22 18:00:00,9,6,0.0,6.8,2,2,0,08:12 AM,05:22 PM,08:14 AM,06:43 PM,5,2,7,2,51,100,86,0.0,1024,7,10,255,30
2020-02-22 21:00:00,9,6,0.0,6.8,2,1,0,08:12 AM,05:22 PM,08:14 AM,06:43 PM,6,2,6,2,48,100,94,1.0,1024,6,9,243,28
2020-02-23 00:00:00,10,7,0.0,5.2,2,1,0,08:38 AM,06:29 PM,08:12 AM,06:45 PM,6,2,7,2,52,100,97,0.0,1022,7,10,229,31
2020-02-23 03:00:00,10,7,0.0,5.2,2,1,0,08:38 AM,06:29 PM,08:12 AM,06:45 PM,10,6,11,6,91,100,95,1.1,1016,11,9,242,54
2020-02-23 06:00:00,10,7,0.0,5.2,2,3,0,08:38 AM,06:29 PM,08:12 AM,06:45 PM,9,6,10,6,86,100,93,0.0,1016,10,10,250,49
2020-02-23 09:00:00,10,7,0.0,5.2,2,3,0,08:38 AM,06:29 PM,08:12 AM,06:45 PM,9,6,10,6,77,100,92,0.2,1018,10,2,259,45
2020-02-23 12:00:00,10,7,0.0,5.2,2,3,0,08:38 AM,06:29 PM,08:12 AM,06:45 PM,7,6,10,6,65,62,86,0.0,1021,10,10,278,39
2020-02-23 15:00:00,10,7,0.0,5.2,2,2,0,08:38 AM,06:29 PM,08:12 AM,06:45 PM,6,5,9,5,42,100,84,0.1,1022,9,10,288,28
2020-02-23 18:00:00,10,7,0.0,5.2,2,2,0,08:38 AM,06:29 PM,08:12 AM,06:45 PM,6,7,8,7,8,100,86,0.0,1024,8,10,316,6
2020-02-23 21:00:00,10,7,0.0,5.2,2,1,0,08:38 AM,06:29 PM,08:12 AM,06:45 PM,6,6,7,6,10,100,90,0.2,1024,7,2,136,7
2020-02-24 00:00:00,9,5,0.0,5.2,2,1,0,08:59 AM,07:36 PM,08:10 AM,06:47 PM,6,4,7,4,28,100,98,0.2,1022,7,2,162,15
2020-02-24 03:00:00,9,5,0.0,5.2,2,1,0,08:59 AM,07:36 PM,08:10 AM,06:47 PM,8,5,9,5,61,100,97,0.3,1018,9,2,229,36
2020-02-24 06:00:00,9,5,0.0,5.2,2,2,0,08:59 AM,07:36 PM,08:10 AM,06:47 PM,8,4,8,4,68,98,95,0.0,1014,8,10,229,42
2020-02-24 09:00:00,9,5,0.0,5.2,2,2,0,08:59 AM,07:36 PM,08:10 AM,06:47 PM,8,3,8,3,78,100,94,0.2,1012,8,2,234,48
2020-02-24 12:00:00,9,5,0.0,5.2,2,2,0,08:59 AM,07:36 PM,08:10 AM,06:47 PM,9,5,9,5,74,100,97,0.0,1010,9,10,247,43
2020-02-24 15:00:00,9,5,0.0,5.2,2,2,0,08:59 AM,07:36 PM,08:10 AM,06:47 PM,8,5,9,5,66,100,92,2.1,1009,9,9,262,41
2020-02-24 18:00:00,9,5,0.0,5.2,2,2,0,08:59 AM,07:36 PM,08:10 AM,06:47 PM,4,1,6,1,58,81,87,1.9,1009,6,9,280,33
2020-02-24 21:00:00,9,5,0.0,5.2,2,1,0,08:59 AM,07:36 PM,08:10 AM,06:47 PM,3,1,5,1,44,39,83,0.1,1010,5,10,281,24
2020-02-25 00:00:00,5,0,1.1,5.2,1,1,8,09:18 AM,08:41 PM,08:08 AM,06:49 PM,2,0,5,0,43,79,80,0.0,1010,5,10,277,25
2020-02-25 03:00:00,5,0,1.1,5.2,1,1,8,09:18 AM,08:41 PM,08:08 AM,06:49 PM,1,-2,3,-2,39,99,89,0.1,1008,3,7,256,22
2020-02-25 06:00:00,5,0,1.1,5.2,1,1,8,09:18 AM,08:41 PM,08:08 AM,06:49 PM,2,-2,3,-2,47,100,87,0.0,1007,3,10,266,27
2020-02-25 09:00:00,5,0,1.1,5.2,1,1,8,09:18 AM,08:41 PM,08:08 AM,06:49 PM,2,-2,4,-2,45,100,88,0.5,1005,4,7,267,29
2020-02-25 12:00:00,5,0,1.1,5.2,1,2,8,09:18 AM,08:41 PM,08:08 AM,06:49 PM,1,0,5,0,51,68,75,1.2,1004,5,10,268,35
2020-02-25 15:00:00,5,0,1.1,5.2,1,1,8,09:18 AM,08:41 PM,08:08 AM,06:49 PM,-0,-4,3,-4,65,78,79,2.1,1002,3,0,284,42
2020-02-25 18:00:00,5,0,1.1,5.2,1,1,8,09:18 AM,08:41 PM,08:08 AM,06:49 PM,-2,-5,2,-5,59,75,77,0.7,1002,2,0,283,34
2020-02-25 21:00:00,5,0,1.1,5.2,1,1,8,09:18 AM,08:41 PM,08:08 AM,06:49 PM,-4,-7,0,-7,61,85,76,0.7,1002,0,5,288,32
2020-02-26 00:00:00,4,-2,0.0,6.8,1,1,15,09:36 AM,09:47 PM,08:06 AM,06:50 PM,-3,-7,-0,-7,55,61,80,0.1,1004,-0,0,293,29
2020-02-26 03:00:00,4,-2,0.0,6.8,1,1,15,09:36 AM,09:47 PM,08:06 AM,06:50 PM,-2,-6,1,-6,58,71,83,0.1,1004,1,0,285,32
2020-02-26 06:00:00,4,-2,0.0,6.8,1,1,15,09:36 AM,09:47 PM,08:06 AM,06:50 PM,-1,-4,2,-4,60,85,78,0.5,1007,2,0,300,34
2020-02-26 09:00:00,4,-2,0.0,6.8,1,1,15,09:36 AM,09:47 PM,08:06 AM,06:50 PM,-2,-4,2,-4,54,76,76,0.1,1010,2,9,307,31
2020-02-26 12:00:00,4,-2,0.0,6.8,1,2,15,09:36 AM,09:47 PM,08:06 AM,06:50 PM,-2,-1,4,-1,50,17,65,0.0,1013,4,10,300,34
2020-02-26 15:00:00,4,-2,0.0,6.8,1,1,15,09:36 AM,09:47 PM,08:06 AM,06:50 PM,-1,-1,4,-1,39,61,69,0.1,1013,4,10,281,26
2020-02-26 18:00:00,4,-2,0.0,6.8,1,1,15,09:36 AM,09:47 PM,08:06 AM,06:50 PM,-1,-3,2,-3,31,78,84,0.0,1011,2,10,261,15
2020-02-26 21:00:00,4,-2,0.0,6.8,1,1,15,09:36 AM,09:47 PM,08:06 AM,06:50 PM,0,-2,3,-2,27,86,87,0.0,1010,-2,10,237,14
2020-02-27 00:00:00,5,-1,0.6,8.4,1,1,23,09:53 AM,10:52 PM,08:04 AM,06:52 PM,3,1,3,1,14,100,98,0.6,1005,3,2,193,10
2020-02-27 03:00:00,5,-1,0.6,8.4,1,1,23,09:53 AM,10:52 PM,08:04 AM,06:52 PM,4,0,4,0,33,100,99,8.8,993,4,5,122,19
2020-02-27 06:00:00,5,-1,0.6,8.4,1,1,23,09:53 AM,10:52 PM,08:04 AM,06:52 PM,4,-1,4,-1,56,99,95,8.6,993,4,5,9,34
2020-02-27 09:00:00,5,-1,0.6,8.4,1,1,23,09:53 AM,10:52 PM,08:04 AM,06:52 PM,2,-2,3,-2,42,89,91,0.1,1000,3,5,339,26
2020-02-27 12:00:00,5,-1,0.6,8.4,1,2,23,09:53 AM,10:52 PM,08:04 AM,06:52 PM,1,-1,5,-1,44,33,78,0.0,1006,5,10,329,32
2020-02-27 15:00:00,5,-1,0.6,8.4,1,1,23,09:53 AM,10:52 PM,08:04 AM,06:52 PM,-1,-0,5,-0,39,85,67,0.1,1010,5,10,321,28
2020-02-27 18:00:00,5,-1,0.6,8.4,1,2,23,09:53 AM,10:52 PM,08:04 AM,06:52 PM,-0,-0,2,-0,15,13,83,0.0,1013,2,10,308,9
2020-02-27 21:00:00,5,-1,0.6,8.4,1,1,23,09:53 AM,10:52 PM,08:04 AM,06:52 PM,0,-1,2,-1,8,100,84,0.0,1015,-1,10,233,5
2020-02-28 00:00:00,11,3,0.0,5.3,2,1,30,10:10 AM,11:58 PM,08:02 AM,06:54 PM,-0,1,3,1,13,100,78,0.0,1015,3,10,175,9
2020-02-28 03:00:00,11,3,0.0,5.3,2,1,30,10:10 AM,11:58 PM,08:02 AM,06:54 PM,2,1,5,1,30,84,81,0.0,1011,5,10,185,20
2020-02-28 06:00:00,11,3,0.0,5.3,2,1,30,10:10 AM,11:58 PM,08:02 AM,06:54 PM,4,-1,4,-1,42,100,97,5.1,1007,4,7,166,26
2020-02-28 09:00:00,11,3,0.0,5.3,2,2,30,10:10 AM,11:58 PM,08:02 AM,06:54 PM,7,4,8,4,41,100,99,6.0,1003,8,7,219,22
2020-02-28 12:00:00,11,3,0.0,5.3,2,3,30,10:10 AM,11:58 PM,08:02 AM,06:54 PM,10,7,11,7,60,100,97,0.3,1002,11,2,236,40
2020-02-28 15:00:00,11,3,0.0,5.3,2,2,30,10:10 AM,11:58 PM,08:02 AM,06:54 PM,8,5,9,5,63,100,94,0.1,999,9,10,230,41
2020-02-28 18:00:00,11,3,0.0,5.3,2,2,30,10:10 AM,11:58 PM,08:02 AM,06:54 PM,8,5,9,5,64,100,95,0.0,996,9,10,219,43
2020-02-28 21:00:00,11,3,0.0,5.3,2,1,30,10:10 AM,11:58 PM,08:02 AM,06:54 PM,9,5,9,5,66,100,94,0.2,992,5,2,210,45
2020-02-29 00:00:00,4,-0,0.7,6.9,1,1,38,10:29 AM,No moonset,08:00 AM,06:56 PM,8,4,9,4,86,100,93,0.0,988,9,10,201,55
2020-02-29 03:00:00,4,-0,0.7,6.9,1,1,38,10:29 AM,No moonset,08:00 AM,06:56 PM,6,2,7,2,57,100,95,10.1,984,7,5,268,36
2020-02-29 06:00:00,4,-0,0.7,6.9,1,1,38,10:29 AM,No moonset,08:00 AM,06:56 PM,1,-2,4,-2,56,69,83,0.7,985,4,5,268,32
2020-02-29 09:00:00,4,-0,0.7,6.9,1,1,38,10:29 AM,No moonset,08:00 AM,06:56 PM,-2,-4,2,-4,54,73,75,0.1,987,2,5,259,32
2020-02-29 12:00:00,4,-0,0.7,6.9,1,2,38,10:29 AM,No moonset,08:00 AM,06:56 PM,-1,-4,3,-4,64,51,76,0.0,988,3,10,251,43
2020-02-29 15:00:00,4,-0,0.7,6.9,1,1,38,10:29 AM,No moonset,08:00 AM,06:56 PM,-2,-3,3,-3,70,78,69,1.0,988,3,0,252,45
2020-02-29 18:00:00,4,-0,0.7,6.9,1,1,38,10:29 AM,No moonset,08:00 AM,06:56 PM,-2,-5,2,-5,69,64,74,0.0,989,2,10,250,36
2020-02-29 21:00:00,4,-0,0.7,6.9,1,1,38,10:29 AM,No moonset,08:00 AM,06:56 PM,-1,-0,4,-0,63,98,79,0.0,989,-0,2,247,36
2020-03-01 00:00:00,6,1,0.0,7.0,2,1,44,10:51 AM,01:04 AM,07:58 AM,06:57 PM,-2,-4,2,-4,64,34,76,0.0,991,2,10,252,34
2020-03-01 03:00:00,6,1,0.0,7.0,2,1,44,10:51 AM,01:04 AM,07:58 AM,06:57 PM,-1,-3,3,-3,54,85,74,0.1,990,3,2,254,30
2020-03-01 06:00:00,6,1,0.0,7.0,2,2,44,10:51 AM,01:04 AM,07:58 AM,06:57 PM,-1,-3,2,-3,48,49,77,0.0,990,2,10,251,26
2020-03-01 09:00:00,6,1,0.0,7.0,2,2,44,10:51 AM,01:04 AM,07:58 AM,06:57 PM,-1,-2,4,-2,44,53,74,0.0,991,4,10,251,27
2020-03-01 12:00:00,6,1,0.0,7.0,2,2,44,10:51 AM,01:04 AM,07:58 AM,06:57 PM,0,1,6,1,45,72,67,0.0,992,6,10,261,32
2020-03-01 15:00:00,6,1,0.0,7.0,2,1,44,10:51 AM,01:04 AM,07:58 AM,06:57 PM,1,-0,5,-0,45,87,78,0.8,990,5,10,250,29
2020-03-01 18:00:00,6,1,0.0,7.0,2,1,44,10:51 AM,01:04 AM,07:58 AM,06:57 PM,2,1,4,1,27,100,86,0.4,988,4,10,222,15
2020-03-01 21:00:00,6,1,0.0,7.0,2,1,44,10:51 AM,01:04 AM,07:58 AM,06:57 PM,4,1,4,1,16,100,97,1.2,985,1,9,171,13
2020-03-02 00:00:00,5,2,1.1,11.0,1,1,51,11:18 AM,02:12 AM,07:56 AM,06:59 PM,4,-1,4,-1,35,100,97,2.0,986,4,0,308,28
2020-03-02 03:00:00,5,2,1.1,11.0,1,1,51,11:18 AM,02:12 AM,07:56 AM,06:59 PM,4,2,5,2,15,100,96,0.2,984,5,10,263,13
2020-03-02 06:00:00,5,2,1.1,11.0,1,1,51,11:18 AM,02:12 AM,07:56 AM,06:59 PM,3,0,4,0,21,87,95,1.3,987,4,2,327,17
2020-03-02 09:00:00,5,2,1.1,11.0,1,2,51,11:18 AM,02:12 AM,07:56 AM,06:59 PM,1,-2,3,-2,42,8,84,0.0,991,3,10,309,26
2020-03-02 12:00:00,5,2,1.1,11.0,1,2,51,11:18 AM,02:12 AM,07:56 AM,06:59 PM,-1,-0,5,-0,40,25,67,0.0,994,5,10,295,30
2020-03-02 15:00:00,5,2,1.1,11.0,1,1,51,11:18 AM,02:12 AM,07:56 AM,06:59 PM,-2,-1,5,-1,44,56,64,0.2,996,5,10,285,31
2020-03-02 18:00:00,5,2,1.1,11.0,1,2,51,11:18 AM,02:12 AM,07:56 AM,06:59 PM,-1,-2,3,-2,33,32,78,0.0,997,3,10,268,19
2020-03-02 21:00:00,5,2,1.1,11.0,1,1,51,11:18 AM,02:12 AM,07:56 AM,06:59 PM,-1,-3,2,-3,37,41,82,0.0,999,2,10,265,20
2020-03-03 00:00:00,6,0,0.4,7.2,2,1,58,11:53 AM,03:20 AM,07:54 AM,07:01 PM,-1,-3,2,-3,36,33,83,0.0,1001,2,10,266,19
2020-03-03 03:00:00,6,0,0.4,7.2,2,1,58,11:53 AM,03:20 AM,07:54 AM,07:01 PM,-1,-4,0,-4,28,89,91,0.1,1000,0,10,260,13
2020-03-03 06:00:00,6,0,0.4,7.2,2,2,58,11:53 AM,03:20 AM,07:54 AM,07:01 PM,-1,-3,1,-3,26,49,85,0.0,1000,1,10,252,12
2020-03-03 09:00:00,6,0,0.4,7.2,2,1,58,11:53 AM,03:20 AM,07:54 AM,07:01 PM,0,0,4,0,23,72,79,0.1,1001,4,10,298,14
2020-03-03 12:00:00,6,0,0.4,7.2,2,3,58,11:53 AM,03:20 AM,07:54 AM,07:01 PM,1,2,6,2,30,29,73,0.0,1004,6,10,308,23
2020-03-03 15:00:00,6,0,0.4,7.2,2,2,58,11:53 AM,03:20 AM,07:54 AM,07:01 PM,2,2,6,2,33,81,73,0.4,1007,6,9,307,24
2020-03-03 18:00:00,6,0,0.4,7.2,2,1,58,11:53 AM,03:20 AM,07:54 AM,07:01 PM,2,0,4,0,21,85,88,0.3,1010,4,7,292,12
2020-03-03 21:00:00,6,0,0.4,7.2,2,1,58,11:53 AM,03:20 AM,07:54 AM,07:01 PM,2,2,3,2,10,50,88,0.0,1011,3,10,259,6
2020-03-04 00:00:00,9,3,0.0,5.8,2,1,65,12:37 PM,04:25 AM,07:52 AM,07:02 PM,2,2,3,2,10,100,88,0.0,1012,3,10,221,6
2020-03-04 03:00:00,9,3,0.0,5.8,2,1,65,12:37 PM,04:25 AM,07:52 AM,07:02 PM,4,4,5,4,5,100,94,0.7,1009,5,9,191,5
2020-03-04 06:00:00,9,3,0.0,5.8,2,1,65,12:37 PM,04:25 AM,07:52 AM,07:02 PM,4,1,4,1,14,100,97,1.6,1007,4,9,110,11
2020-03-04 09:00:00,9,3,0.0,5.8,2,1,65,12:37 PM,04:25 AM,07:52 AM,07:02 PM,4,1,4,1,30,100,98,2.1,1005,4,9,141,17
2020-03-04 12:00:00,9,3,0.0,5.8,2,2,65,12:37 PM,04:25 AM,07:52 AM,07:02 PM,6,4,6,4,20,99,97,4.3,1003,6,7,137,12
2020-03-04 15:00:00,9,3,0.0,5.8,2,2,65,12:37 PM,04:25 AM,07:52 AM,07:02 PM,8,6,9,6,34,100,94,0.6,1001,9,2,250,20
2020-03-04 18:00:00,9,3,0.0,5.8,2,2,65,12:37 PM,04:25 AM,07:52 AM,07:02 PM,7,4,7,4,31,100,97,0.4,1001,7,10,248,17
2020-03-04 21:00:00,9,3,0.0,5.8,2,1,65,12:37 PM,04:25 AM,07:52 AM,07:02 PM,6,5,6,5,10,100,99,0.1,1000,6,0,253,5
2020-03-05 00:00:00,4,-2,0.1,5.8,1,1,73,01:33 PM,05:26 AM,07:50 AM,07:04 PM,6,6,6,6,2,100,98,0.0,999,6,0,17,1
2020-03-05 03:00:00,4,-2,0.1,5.8,1,1,73,01:33 PM,05:26 AM,07:50 AM,07:04 PM,4,0,4,0,31,100,97,1.4,996,4,9,69,17
2020-03-05 06:00:00,4,-2,0.1,5.8,1,1,73,01:33 PM,05:26 AM,07:50 AM,07:04 PM,3,-1,4,-1,40,96,97,2.7,993,4,7,41,24
2020-03-05 09:00:00,4,-2,0.1,5.8,1,1,73,01:33 PM,05:26 AM,07:50 AM,07:04 PM,3,-1,4,-1,49,100,94,4.0,992,4,6,26,30
2020-03-05 12:00:00,4,-2,0.1,5.8,1,1,73,01:33 PM,05:26 AM,07:50 AM,07:04 PM,3,-1,4,-1,46,100,91,4.6,993,4,6,14,30
2020-03-05 15:00:00,4,-2,0.1,5.8,1,1,73,01:33 PM,05:26 AM,07:50 AM,07:04 PM,2,-1,4,-1,37,100,90,0.1,996,4,7,337,23
2020-03-05 18:00:00,4,-2,0.1,5.8,1,1,73,01:33 PM,05:26 AM,07:50 AM,07:04 PM,3,-0,2,-0,18,84,90,0.1,999,-0,10,328,14
2020-03-05 21:00:00,4,-2,0.1,5.8,1,1,73,01:33 PM,05:26 AM,07:50 AM,07:04 PM,3,-2,-0,-2,14,100,94,0.0,1000,-2,10,299,10
2020-03-06 00:00:00,6,3,0.0,7.2,1,1,80,02:42 PM,06:17 AM,07:48 AM,07:06 PM,2,2,3,2,9,66,93,0.0,999,3,10,279,6
2020-03-06 03:00:00,6,3,0.0,7.2,1,1,80,02:42 PM,06:17 AM,07:48 AM,07:06 PM,4,4,4,4,5,100,95,0.6,999,4,9,234,4
2020-03-06 06:00:00,6,3,0.0,7.2,1,1,80,02:42 PM,06:17 AM,07:48 AM,07:06 PM,4,1,4,1,15,83,96,2.6,1002,4,6,340,13
2020-03-06 09:00:00,6,3,0.0,7.2,1,1,80,02:42 PM,06:17 AM,07:48 AM,07:06 PM,1,-0,4,-0,31,76,83,0.1,1005,4,9,298,19
2020-03-06 12:00:00,6,3,0.0,7.2,1,2,80,02:42 PM,06:17 AM,07:48 AM,07:06 PM,2,3,6,3,21,100,79,0.0,1007,6,10,288,17
2020-03-06 15:00:00,6,3,0.0,7.2,1,1,80,02:42 PM,06:17 AM,07:48 AM,07:06 PM,2,-0,5,-0,46,53,82,0.5,1009,5,10,325,31
2020-03-06 18:00:00,6,3,0.0,7.2,1,1,80,02:42 PM,06:17 AM,07:48 AM,07:06 PM,1,-1,3,-1,33,83,86,0.2,1012,3,9,316,19
2020-03-06 21:00:00,6,3,0.0,7.2,1,1,80,02:42 PM,06:17 AM,07:48 AM,07:06 PM,1,-1,3,-1,24,15,90,0.0,1016,3,10,294,13
2020-03-07 00:00:00,9,3,0.0,5.8,3,1,87,04:01 PM,07:00 AM,07:46 AM,07:07 PM,2,0,3,0,19,19,91,0.0,1017,3,10,287,11
2020-03-07 03:00:00,9,3,0.0,5.8,3,1,87,04:01 PM,07:00 AM,07:46 AM,07:07 PM,4,2,5,2,18,85,96,0.0,1017,5,2,252,10
2020-03-07 06:00:00,9,3,0.0,5.8,3,2,87,04:01 PM,07:00 AM,07:46 AM,07:07 PM,7,4,7,4,26,100,98,0.0,1016,7,10,251,17
2020-03-07 09:00:00,9,3,0.0,5.8,3,2,87,04:01 PM,07:00 AM,07:46 AM,07:07 PM,6,3,7,3,36,88,93,0.0,1017,7,10,246,22
2020-03-07 12:00:00,9,3,0.0,5.8,3,2,87,04:01 PM,07:00 AM,07:46 AM,07:07 PM,6,5,9,5,46,100,86,0.1,1017,9,10,239,30
2020-03-07 15:00:00,9,3,0.0,5.8,3,2,87,04:01 PM,07:00 AM,07:46 AM,07:07 PM,7,5,9,5,51,100,88,0.1,1015,9,10,230,34
2020-03-07 18:00:00,9,3,0.0,5.8,3,2,87,04:01 PM,07:00 AM,07:46 AM,07:07 PM,6,3,7,3,58,93,94,0.0,1014,7,10,217,33
2020-03-07 21:00:00,9,3,0.0,5.8,3,1,87,04:01 PM,07:00 AM,07:46 AM,07:07 PM,6,3,5,3,66,100,92,0.1,1010,3,10,218,40
2020-03-08 00:00:00,8,4,0.0,5.8,2,1,95,05:26 PM,07:35 AM,07:44 AM,07:09 PM,7,2,8,2,85,100,97,0.0,1006,8,10,214,50
2020-03-08 03:00:00,8,4,0.0,5.8,2,1,95,05:26 PM,07:35 AM,07:44 AM,07:09 PM,6,3,8,3,68,59,90,5.0,1005,8,8,245,40
2020-03-08 06:00:00,8,4,0.0,5.8,2,2,95,05:26 PM,07:35 AM,07:44 AM,07:09 PM,5,1,6,1,45,75,94,0.0,1006,6,10,244,25
2020-03-08 09:00:00,8,4,0.0,5.8,2,2,95,05:26 PM,07:35 AM,07:44 AM,07:09 PM,5,2,6,2,40,100,88,0.4,1006,6,10,244,26
2020-03-08 12:00:00,8,4,0.0,5.8,2,2,95,05:26 PM,07:35 AM,07:44 AM,07:09 PM,5,3,8,3,50,75,82,0.6,1008,8,9,259,34
2020-03-08 15:00:00,8,4,0.0,5.8,2,2,95,05:26 PM,07:35 AM,07:44 AM,07:09 PM,4,3,7,3,53,78,77,0.8,1007,7,10,263,36
2020-03-08 18:00:00,8,4,0.0,5.8,2,1,95,05:26 PM,07:35 AM,07:44 AM,07:09 PM,3,0,5,0,46,66,88,0.4,1008,5,10,261,27
2020-03-08 21:00:00,8,4,0.0,5.8,2,1,95,05:26 PM,07:35 AM,07:44 AM,07:09 PM,2,-1,4,-1,48,13,86,0.0,1010,4,10,275,26
2020-03-09 00:00:00,8,2,0.0,5.9,2,1,100,06:52 PM,08:03 AM,07:41 AM,07:11 PM,1,-2,3,-2,47,49,86,0.0,1012,3,10,280,24
2020-03-09 03:00:00,8,2,0.0,5.9,2,1,100,06:52 PM,08:03 AM,07:41 AM,07:11 PM,2,-1,4,-1,48,79,90,0.2,1014,4,9,287,24
2020-03-09 06:00:00,8,2,0.0,5.9,2,2,100,06:52 PM,08:03 AM,07:41 AM,07:11 PM,1,-2,3,-2,38,26,89,0.0,1016,3,10,285,18
2020-03-09 09:00:00,8,2,0.0,5.9,2,2,100,06:52 PM,08:03 AM,07:41 AM,07:11 PM,2,1,5,1,33,66,82,0.0,1017,5,10,279,21
2020-03-09 12:00:00,8,2,0.0,5.9,2,2,100,06:52 PM,08:03 AM,07:41 AM,07:11 PM,4,4,8,4,35,100,75,0.0,1017,8,10,251,25
2020-03-09 15:00:00,8,2,0.0,5.9,2,2,100,06:52 PM,08:03 AM,07:41 AM,07:11 PM,5,1,6,1,50,100,97,2.3,1015,6,9,222,29
