date_time,Manjimup_maxtempC,Manjimup_mintempC,Manjimup_totalSnow_cm,Manjimup_sunHour,Manjimup_uvIndex,Manjimup_uvIndex,Manjimup_moon_illumination,Manjimup_moonrise,Manjimup_moonset,Manjimup_sunrise,Manjimup_sunset,Manjimup_DewPointC,Manjimup_FeelsLikeC,Manjimup_HeatIndexC,Manjimup_WindChillC,Manjimup_WindGustKmph,Manjimup_cloudcover,Manjimup_humidity,Manjimup_precipMM,Manjimup_pressure,Manjimup_tempC,Manjimup_visibility,Manjimup_winddirDegree,Manjimup_windspeedKmph
2020-01-31 03:00:00,19,8,0.0,9.8,4,1,37,11:04 AM,11:00 PM,05:35 AM,07:23 PM,7,8,8,8,8,78,92,0.1,1012,8,10,235,4
2020-01-31 06:00:00,19,8,0.0,9.8,4,1,37,11:04 AM,11:00 PM,05:35 AM,07:23 PM,7,10,10,10,8,69,83,0.2,1013,10,10,214,5
2020-01-31 09:00:00,19,8,0.0,9.8,4,4,37,11:04 AM,11:00 PM,05:35 AM,07:23 PM,5,15,16,15,11,73,51,0.1,1014,16,9,206,9
2020-01-31 12:00:00,19,8,0.0,9.8,4,4,37,11:04 AM,11:00 PM,05:35 AM,07:23 PM,5,19,19,19,14,68,40,0.0,1015,19,10,211,12
2020-01-31 15:00:00,19,8,0.0,9.8,4,5,37,11:04 AM,11:00 PM,05:35 AM,07:23 PM,6,18,18,18,15,64,44,0.0,1015,18,10,213,13
2020-01-31 18:00:00,19,8,0.0,9.8,4,1,37,11:04 AM,11:00 PM,05:35 AM,07:23 PM,6,17,19,17,13,26,54,0.0,1016,17,10,209,10
2020-01-31 21:00:00,19,8,0.0,9.8,4,1,37,11:04 AM,11:00 PM,05:35 AM,07:23 PM,7,15,18,15,9,9,78,0.0,1018,15,10,200,4
2020-02-01 00:00:00,24,8,0.0,13.9,5,1,49,11:59 AM,11:30 PM,05:36 AM,07:22 PM,7,12,13,12,5,24,93,0.0,1019,12,7,188,3
2020-02-01 03:00:00,24,8,0.0,13.9,5,1,49,11:59 AM,11:30 PM,05:36 AM,07:22 PM,7,8,8,8,4,31,95,0.0,1019,8,5,197,2
2020-02-01 06:00:00,24,8,0.0,13.9,5,1,49,11:59 AM,11:30 PM,05:36 AM,07:22 PM,8,11,11,11,3,30,83,0.0,1020,11,10,195,3
2020-02-01 09:00:00,24,8,0.0,13.9,5,4,49,11:59 AM,11:30 PM,05:36 AM,07:22 PM,8,16,16,16,7,47,60,0.0,1022,16,10,189,6
2020-02-01 12:00:00,24,8,0.0,13.9,5,6,49,11:59 AM,11:30 PM,05:36 AM,07:22 PM,8,21,21,21,9,51,45,0.0,1021,21,10,198,8
2020-02-01 15:00:00,24,8,0.0,13.9,5,6,49,11:59 AM,11:30 PM,05:36 AM,07:22 PM,8,24,24,23,14,0,37,0.0,1020,23,10,191,12
2020-02-01 18:00:00,24,8,0.0,13.9,5,1,49,11:59 AM,11:30 PM,05:36 AM,07:22 PM,10,21,23,21,16,10,55,0.0,1021,21,10,184,13
2020-02-01 21:00:00,24,8,0.0,13.9,5,1,49,11:59 AM,11:30 PM,05:36 AM,07:22 PM,11,18,21,18,15,52,87,0.0,1022,18,7,163,9
2020-02-02 00:00:00,30,10,0.0,13.3,5,1,57,12:55 PM,No moonset,05:37 AM,07:21 PM,10,14,17,14,12,100,98,0.0,1023,14,0,135,6
2020-02-02 03:00:00,30,10,0.0,13.3,5,1,57,12:55 PM,No moonset,05:37 AM,07:21 PM,10,9,10,9,12,100,99,0.0,1023,10,0,115,6
2020-02-02 06:00:00,30,10,0.0,13.3,5,1,57,12:55 PM,No moonset,05:37 AM,07:21 PM,10,11,12,11,12,87,91,0.0,1023,12,3,111,7
2020-02-02 09:00:00,30,10,0.0,13.3,5,5,57,12:55 PM,No moonset,05:37 AM,07:21 PM,10,18,18,18,10,41,63,0.0,1023,18,10,108,9
2020-02-02 12:00:00,30,10,0.0,13.3,5,7,57,12:55 PM,No moonset,05:37 AM,07:21 PM,9,26,26,26,10,2,35,0.0,1022,26,10,112,8
2020-02-02 15:00:00,30,10,0.0,13.3,5,7,57,12:55 PM,No moonset,05:37 AM,07:21 PM,8,28,28,29,11,6,26,0.0,1020,29,10,131,9
2020-02-02 18:00:00,30,10,0.0,13.3,5,1,57,12:55 PM,No moonset,05:37 AM,07:21 PM,10,27,27,27,16,5,45,0.0,1020,27,10,143,13
2020-02-02 21:00:00,30,10,0.0,13.3,5,1,57,12:55 PM,No moonset,05:37 AM,07:21 PM,12,26,26,24,19,8,79,0.0,1021,24,10,122,13
2020-02-03 00:00:00,33,11,0.0,13.8,7,1,64,01:53 PM,12:01 AM,05:38 AM,07:21 PM,11,18,20,18,18,27,90,0.0,1021,19,10,101,12
2020-02-03 03:00:00,33,11,0.0,13.8,7,1,64,01:53 PM,12:01 AM,05:38 AM,07:21 PM,10,10,11,10,19,47,94,0.0,1021,11,7,94,11
2020-02-03 06:00:00,33,11,0.0,13.8,7,1,64,01:53 PM,12:01 AM,05:38 AM,07:21 PM,10,12,13,12,17,43,87,0.0,1021,13,5,85,12
2020-02-03 09:00:00,33,11,0.0,13.8,7,5,64,01:53 PM,12:01 AM,05:38 AM,07:21 PM,10,19,19,19,14,9,58,0.0,1021,19,10,80,12
2020-02-03 12:00:00,33,11,0.0,13.8,7,7,64,01:53 PM,12:01 AM,05:38 AM,07:21 PM,9,27,27,28,11,0,31,0.0,1019,28,10,85,10
2020-02-03 15:00:00,33,11,0.0,13.8,7,8,64,01:53 PM,12:01 AM,05:38 AM,07:21 PM,7,30,30,33,10,1,20,0.0,1017,33,10,101,9
2020-02-03 18:00:00,33,11,0.0,13.8,7,1,64,01:53 PM,12:01 AM,05:38 AM,07:21 PM,8,31,31,31,15,3,31,0.0,1016,31,10,105,12
2020-02-03 21:00:00,33,11,0.0,13.8,7,1,64,01:53 PM,12:01 AM,05:38 AM,07:21 PM,12,33,33,29,21,6,61,0.0,1017,29,10,97,15
2020-02-04 00:00:00,34,14,0.0,13.3,7,1,72,02:52 PM,12:36 AM,05:39 AM,07:20 PM,11,26,26,23,22,12,77,0.0,1017,23,10,85,14
2020-02-04 03:00:00,34,14,0.0,13.3,7,1,72,02:52 PM,12:36 AM,05:39 AM,07:20 PM,11,14,15,14,23,35,77,0.0,1016,15,10,79,15
2020-02-04 06:00:00,34,14,0.0,13.3,7,1,72,02:52 PM,12:36 AM,05:39 AM,07:20 PM,11,17,17,17,22,71,68,0.1,1015,17,10,75,14
2020-02-04 09:00:00,34,14,0.0,13.3,7,6,72,02:52 PM,12:36 AM,05:39 AM,07:20 PM,11,21,21,21,16,51,55,0.1,1015,21,10,71,12
2020-02-04 12:00:00,34,14,0.0,13.3,7,7,72,02:52 PM,12:36 AM,05:39 AM,07:20 PM,11,28,28,28,12,9,34,0.0,1014,28,10,86,10
2020-02-04 15:00:00,34,14,0.0,13.3,7,7,72,02:52 PM,12:36 AM,05:39 AM,07:20 PM,10,31,31,32,9,35,26,0.0,1013,32,10,82,8
2020-02-04 18:00:00,34,14,0.0,13.3,7,1,72,02:52 PM,12:36 AM,05:39 AM,07:20 PM,11,33,33,33,13,57,30,0.1,1012,33,10,83,10
2020-02-04 21:00:00,34,14,0.0,13.3,7,1,72,02:52 PM,12:36 AM,05:39 AM,07:20 PM,12,34,34,31,21,9,48,0.0,1012,31,10,94,13
2020-02-05 00:00:00,40,18,0.0,13.8,8,1,79,03:54 PM,01:17 AM,05:40 AM,07:19 PM,13,28,28,26,20,14,65,0.0,1012,26,10,85,12
2020-02-05 03:00:00,40,18,0.0,13.8,8,1,79,03:54 PM,01:17 AM,05:40 AM,07:19 PM,12,18,18,18,21,11,67,0.0,1011,18,10,70,13
2020-02-05 06:00:00,40,18,0.0,13.8,8,1,79,03:54 PM,01:17 AM,05:40 AM,07:19 PM,11,21,21,21,19,4,56,0.0,1011,21,10,68,12
2020-02-05 09:00:00,40,18,0.0,13.8,8,7,79,03:54 PM,01:17 AM,05:40 AM,07:19 PM,11,27,27,27,13,5,38,0.0,1011,27,10,61,12
2020-02-05 12:00:00,40,18,0.0,13.8,8,9,79,03:54 PM,01:17 AM,05:40 AM,07:19 PM,9,34,34,35,11,3,20,0.0,1010,35,10,139,10
2020-02-05 15:00:00,40,18,0.0,13.8,8,9,79,03:54 PM,01:17 AM,05:40 AM,07:19 PM,6,39,39,39,12,3,14,0.0,1008,39,10,307,10
2020-02-05 18:00:00,40,18,0.0,13.8,8,1,79,03:54 PM,01:17 AM,05:40 AM,07:19 PM,8,36,36,36,13,0,25,0.0,1008,36,10,250,10
2020-02-05 21:00:00,40,18,0.0,13.8,8,1,79,03:54 PM,01:17 AM,05:40 AM,07:19 PM,13,35,35,33,10,0,52,0.0,1009,33,10,112,5
2020-02-06 00:00:00,40,19,0.0,13.8,8,1,87,04:54 PM,02:05 AM,05:41 AM,07:18 PM,12,28,28,26,13,0,61,0.0,1008,26,10,36,6
2020-02-06 03:00:00,40,19,0.0,13.8,8,1,87,04:54 PM,02:05 AM,05:41 AM,07:18 PM,12,19,19,19,13,0,63,0.0,1008,19,10,20,6
2020-02-06 06:00:00,40,19,0.0,13.8,8,1,87,04:54 PM,02:05 AM,05:41 AM,07:18 PM,11,21,21,21,11,0,54,0.0,1008,21,10,15,6
2020-02-06 09:00:00,40,19,0.0,13.8,8,7,87,04:54 PM,02:05 AM,05:41 AM,07:18 PM,12,29,29,29,8,1,36,0.0,1009,29,10,121,7
2020-02-06 12:00:00,40,19,0.0,13.8,8,9,87,04:54 PM,02:05 AM,05:41 AM,07:18 PM,11,37,37,37,14,3,21,0.0,1008,37,10,333,12
2020-02-06 15:00:00,40,19,0.0,13.8,8,9,87,04:54 PM,02:05 AM,05:41 AM,07:18 PM,8,37,37,38,19,2,17,0.0,1006,38,10,315,17
2020-02-06 18:00:00,40,19,0.0,13.8,8,1,87,04:54 PM,02:05 AM,05:41 AM,07:18 PM,10,34,34,34,14,1,33,0.0,1007,34,10,264,11
2020-02-06 21:00:00,40,19,0.0,13.8,8,1,87,04:54 PM,02:05 AM,05:41 AM,07:18 PM,13,34,34,31,10,4,63,0.0,1008,31,10,231,5
2020-02-07 00:00:00,34,17,0.0,13.8,7,1,95,05:52 PM,03:01 AM,05:42 AM,07:17 PM,13,28,28,25,14,5,73,0.0,1008,25,10,338,6
2020-02-07 03:00:00,34,17,0.0,13.8,7,1,95,05:52 PM,03:01 AM,05:42 AM,07:17 PM,14,17,17,17,16,4,83,0.0,1008,17,10,346,8
2020-02-07 06:00:00,34,17,0.0,13.8,7,1,95,05:52 PM,03:01 AM,05:42 AM,07:17 PM,16,18,20,18,13,6,84,0.0,1008,18,10,322,8
2020-02-07 09:00:00,34,17,0.0,13.8,7,6,95,05:52 PM,03:01 AM,05:42 AM,07:17 PM,15,26,26,24,9,3,59,0.0,1009,24,10,320,8
2020-02-07 12:00:00,34,17,0.0,13.8,7,8,95,05:52 PM,03:01 AM,05:42 AM,07:17 PM,10,30,30,31,13,1,29,0.0,1008,31,10,307,12
2020-02-07 15:00:00,34,17,0.0,13.8,7,8,95,05:52 PM,03:01 AM,05:42 AM,07:17 PM,9,31,31,33,15,2,24,0.0,1007,33,10,279,13
2020-02-07 18:00:00,34,17,0.0,13.8,7,1,95,05:52 PM,03:01 AM,05:42 AM,07:17 PM,14,29,29,29,13,18,54,0.0,1008,29,10,224,11
2020-02-07 21:00:00,34,17,0.0,13.8,7,1,95,05:52 PM,03:01 AM,05:42 AM,07:17 PM,16,28,28,26,10,69,91,0.0,1010,26,7,163,6
2020-02-08 00:00:00,34,14,0.0,13.3,6,1,100,06:46 PM,04:04 AM,05:43 AM,07:16 PM,16,21,23,21,8,97,96,0.0,1010,21,1,138,5
2020-02-08 03:00:00,34,14,0.0,13.3,6,1,100,06:46 PM,04:04 AM,05:43 AM,07:16 PM,15,15,15,15,8,100,99,0.0,1009,15,0,292,4
2020-02-08 06:00:00,34,14,0.0,13.3,6,1,100,06:46 PM,04:04 AM,05:43 AM,07:16 PM,15,16,16,16,8,82,93,0.0,1008,16,3,311,5
2020-02-08 09:00:00,34,14,0.0,13.3,6,6,100,06:46 PM,04:04 AM,05:43 AM,07:16 PM,15,23,23,23,8,31,65,0.0,1009,23,10,271,6
2020-02-08 12:00:00,34,14,0.0,13.3,6,8,100,06:46 PM,04:04 AM,05:43 AM,07:16 PM,11,31,31,32,11,4,29,0.0,1007,32,10,300,9
2020-02-08 15:00:00,34,14,0.0,13.3,6,8,100,06:46 PM,04:04 AM,05:43 AM,07:16 PM,11,30,30,31,17,5,32,0.0,1006,31,10,276,15
2020-02-08 18:00:00,34,14,0.0,13.3,6,1,100,06:46 PM,04:04 AM,05:43 AM,07:16 PM,13,25,25,23,19,32,61,0.0,1009,23,10,242,15
2020-02-08 21:00:00,34,14,0.0,13.3,6,1,100,06:46 PM,04:04 AM,05:43 AM,07:16 PM,12,19,22,19,18,85,77,0.0,1012,19,10,239,12
2020-02-09 00:00:00,23,9,0.0,13.7,5,1,100,07:34 PM,05:13 AM,05:44 AM,07:15 PM,9,14,16,14,15,54,82,0.1,1013,14,10,216,9
2020-02-09 03:00:00,23,9,0.0,13.7,5,1,100,07:34 PM,05:13 AM,05:44 AM,07:15 PM,8,9,9,9,11,11,90,0.0,1014,9,7,209,5
2020-02-09 06:00:00,23,9,0.0,13.7,5,1,100,07:34 PM,05:13 AM,05:44 AM,07:15 PM,7,11,11,11,10,24,82,0.0,1015,11,5,194,6
2020-02-09 09:00:00,23,9,0.0,13.7,5,5,100,07:34 PM,05:13 AM,05:44 AM,07:15 PM,7,17,17,17,12,11,51,0.0,1016,17,10,184,11
2020-02-09 12:00:00,23,9,0.0,13.7,5,6,100,07:34 PM,05:13 AM,05:44 AM,07:15 PM,6,21,22,21,15,0,37,0.0,1016,21,10,190,13
2020-02-09 15:00:00,23,9,0.0,13.7,5,6,100,07:34 PM,05:13 AM,05:44 AM,07:15 PM,5,22,22,22,17,0,34,0.0,1014,22,10,185,15
2020-02-09 18:00:00,23,9,0.0,13.7,5,1,100,07:34 PM,05:13 AM,05:44 AM,07:15 PM,5,19,19,19,16,0,47,0.0,1015,19,10,174,13
2020-02-09 21:00:00,23,9,0.0,13.7,5,1,100,07:34 PM,05:13 AM,05:44 AM,07:15 PM,7,15,17,15,15,0,72,0.0,1016,15,10,158,9
2020-02-10 00:00:00,28,8,0.0,13.7,6,1,83,08:16 PM,06:24 AM,05:45 AM,07:14 PM,7,11,12,11,15,1,88,0.0,1016,11,10,139,7
2020-02-10 03:00:00,28,8,0.0,13.7,6,1,83,08:16 PM,06:24 AM,05:45 AM,07:14 PM,7,7,8,7,14,3,93,0.0,1016,8,10,127,7
2020-02-10 06:00:00,28,8,0.0,13.7,6,1,83,08:16 PM,06:24 AM,05:45 AM,07:14 PM,7,9,10,9,14,2,84,0.0,1017,10,10,121,8
2020-02-10 09:00:00,28,8,0.0,13.7,6,5,83,08:16 PM,06:24 AM,05:45 AM,07:14 PM,7,17,17,17,12,0,53,0.0,1017,17,10,118,10
2020-02-10 12:00:00,28,8,0.0,13.7,6,6,83,08:16 PM,06:24 AM,05:45 AM,07:14 PM,5,25,25,25,10,0,29,0.0,1016,25,10,112,9
2020-02-10 15:00:00,28,8,0.0,13.7,6,7,83,08:16 PM,06:24 AM,05:45 AM,07:14 PM,5,26,26,28,13,0,24,0.0,1014,28,10,118,11
2020-02-10 18:00:00,28,8,0.0,13.7,6,1,83,08:16 PM,06:24 AM,05:45 AM,07:14 PM,7,26,26,26,18,0,36,0.0,1014,26,10,118,14
2020-02-10 21:00:00,28,8,0.0,13.7,6,1,83,08:16 PM,06:24 AM,05:45 AM,07:14 PM,8,27,27,24,19,0,59,0.0,1015,24,10,105,12
2020-02-11 00:00:00,31,11,0.0,13.7,7,1,75,08:55 PM,07:37 AM,05:46 AM,07:13 PM,9,18,21,18,18,6,79,0.0,1016,18,10,99,11
2020-02-11 03:00:00,31,11,0.0,13.7,7,1,75,08:55 PM,07:37 AM,05:46 AM,07:13 PM,9,10,11,10,19,23,88,0.0,1015,11,10,88,12
2020-02-11 06:00:00,31,11,0.0,13.7,7,1,75,08:55 PM,07:37 AM,05:46 AM,07:13 PM,10,12,13,12,19,24,80,0.0,1015,13,10,79,13
2020-02-11 09:00:00,31,11,0.0,13.7,7,5,75,08:55 PM,07:37 AM,05:46 AM,07:13 PM,10,20,20,20,15,6,55,0.0,1015,20,10,69,13
2020-02-11 12:00:00,31,11,0.0,13.7,7,7,75,08:55 PM,07:37 AM,05:46 AM,07:13 PM,11,27,27,28,12,10,35,0.0,1013,28,10,56,10
2020-02-11 15:00:00,31,11,0.0,13.7,7,8,75,08:55 PM,07:37 AM,05:46 AM,07:13 PM,11,30,30,31,12,26,30,0.0,1012,31,10,36,10
2020-02-11 18:00:00,31,11,0.0,13.7,7,1,75,08:55 PM,07:37 AM,05:46 AM,07:13 PM,13,31,31,30,14,41,43,0.0,1012,30,10,39,10
2020-02-11 21:00:00,31,11,0.0,13.7,7,1,75,08:55 PM,07:37 AM,05:46 AM,07:13 PM,15,32,32,28,15,33,70,0.0,1013,28,10,31,9
2020-02-12 00:00:00,35,15,0.0,13.3,7,1,68,09:31 PM,08:47 AM,05:47 AM,07:12 PM,15,25,25,23,16,30,82,0.0,1014,23,10,32,10
2020-02-12 03:00:00,35,15,0.0,13.3,7,1,68,09:31 PM,08:47 AM,05:47 AM,07:12 PM,15,16,16,16,14,43,92,0.0,1013,16,7,39,8
2020-02-12 06:00:00,35,15,0.0,13.3,7,1,68,09:31 PM,08:47 AM,05:47 AM,07:12 PM,15,17,17,17,13,45,87,0.0,1014,17,5,46,8
2020-02-12 09:00:00,35,15,0.0,13.3,7,6,68,09:31 PM,08:47 AM,05:47 AM,07:12 PM,14,23,23,23,9,26,59,0.0,1014,23,10,41,8
2020-02-12 12:00:00,35,15,0.0,13.3,7,7,68,09:31 PM,08:47 AM,05:47 AM,07:12 PM,13,32,32,32,3,20,33,0.0,1013,32,10,74,3
2020-02-12 15:00:00,35,15,0.0,13.3,7,6,68,09:31 PM,08:47 AM,05:47 AM,07:12 PM,14,29,29,29,6,44,48,0.6,1012,29,9,169,5
2020-02-12 18:00:00,35,15,0.0,13.3,7,1,68,09:31 PM,08:47 AM,05:47 AM,07:12 PM,17,18,18,18,15,78,94,2.7,1013,18,9,157,10
2020-02-12 21:00:00,35,15,0.0,13.3,7,1,68,09:31 PM,08:47 AM,05:47 AM,07:12 PM,17,17,17,17,11,88,98,3.1,1014,17,8,115,6
2020-02-13 00:00:00,30,13,0.0,10.9,5,1,60,10:06 PM,09:57 AM,05:48 AM,07:11 PM,16,16,16,16,8,72,99,0.3,1014,16,10,122,4
2020-02-13 03:00:00,30,13,0.0,10.9,5,1,60,10:06 PM,09:57 AM,05:48 AM,07:11 PM,15,15,15,15,7,89,99,0.1,1013,15,6,113,4
2020-02-13 06:00:00,30,13,0.0,10.9,5,1,60,10:06 PM,09:57 AM,05:48 AM,07:11 PM,15,16,16,16,4,77,94,0.0,1013,16,3,151,3
2020-02-13 09:00:00,30,13,0.0,10.9,5,6,60,10:06 PM,09:57 AM,05:48 AM,07:11 PM,16,23,23,23,4,27,70,0.0,1014,23,10,164,4
2020-02-13 12:00:00,30,13,0.0,10.9,5,7,60,10:06 PM,09:57 AM,05:48 AM,07:11 PM,15,29,29,29,8,31,43,0.0,1014,29,10,246,6
2020-02-13 15:00:00,30,13,0.0,10.9,5,6,60,10:06 PM,09:57 AM,05:48 AM,07:11 PM,16,26,26,25,13,62,60,0.2,1013,25,10,206,11
2020-02-13 18:00:00,30,13,0.0,10.9,5,1,60,10:06 PM,09:57 AM,05:48 AM,07:11 PM,17,20,20,20,14,86,83,0.5,1014,20,10,183,11
2020-02-13 21:00:00,30,13,0.0,10.9,5,1,60,10:06 PM,09:57 AM,05:48 AM,07:11 PM,16,16,16,16,12,100,93,0.0,1015,16,10,151,8
2020-02-14 00:00:00,33,16,0.0,12.1,6,1,53,10:41 PM,11:05 AM,05:49 AM,07:10 PM,16,14,16,14,10,100,94,0.4,1015,14,10,133,6
2020-02-14 03:00:00,33,16,0.0,12.1,6,1,53,10:41 PM,11:05 AM,05:49 AM,07:10 PM,16,17,17,17,16,98,97,0.7,1014,17,7,134,11
2020-02-14 06:00:00,33,16,0.0,12.1,6,1,53,10:41 PM,11:05 AM,05:49 AM,07:10 PM,16,17,17,17,14,96,94,0.0,1014,17,5,122,9
2020-02-14 09:00:00,33,16,0.0,12.1,6,6,53,10:41 PM,11:05 AM,05:49 AM,07:10 PM,16,21,21,21,14,73,77,0.0,1014,21,10,100,11
2020-02-14 12:00:00,33,16,0.0,12.1,6,7,53,10:41 PM,11:05 AM,05:49 AM,07:10 PM,14,28,28,28,12,23,44,0.0,1013,28,10,79,10
2020-02-14 15:00:00,33,16,0.0,12.1,6,8,53,10:41 PM,11:05 AM,05:49 AM,07:10 PM,14,31,31,31,11,30,35,0.0,1010,31,10,102,8
2020-02-14 18:00:00,33,16,0.0,12.1,6,1,53,10:41 PM,11:05 AM,05:49 AM,07:10 PM,15,29,29,28,17,22,50,0.0,1009,28,10,142,10
2020-02-14 21:00:00,33,16,0.0,12.1,6,1,53,10:41 PM,11:05 AM,05:49 AM,07:10 PM,16,29,29,26,21,8,67,0.0,1009,26,10,89,13
2020-02-15 00:00:00,30,15,0.0,13.3,7,1,45,11:19 PM,12:12 PM,05:50 AM,07:09 PM,15,25,25,23,19,3,73,0.0,1008,23,10,70,11
2020-02-15 03:00:00,30,15,0.0,13.3,7,1,45,11:19 PM,12:12 PM,05:50 AM,07:09 PM,15,19,19,19,14,0,76,0.0,1006,19,10,137,7
2020-02-15 06:00:00,30,15,0.0,13.3,7,1,45,11:19 PM,12:12 PM,05:50 AM,07:09 PM,15,20,20,20,8,0,77,0.0,1007,20,10,298,5
2020-02-15 09:00:00,30,15,0.0,13.3,7,7,45,11:19 PM,12:12 PM,05:50 AM,07:09 PM,16,27,27,26,10,0,58,0.0,1007,26,10,290,9
2020-02-15 12:00:00,30,15,0.0,13.3,7,7,45,11:19 PM,12:12 PM,05:50 AM,07:09 PM,16,30,30,30,14,3,44,0.0,1008,30,10,255,12
2020-02-15 15:00:00,30,15,0.0,13.3,7,6,45,11:19 PM,12:12 PM,05:50 AM,07:09 PM,16,28,28,27,18,29,54,0.0,1008,27,10,231,16
2020-02-15 18:00:00,30,15,0.0,13.3,7,1,45,11:19 PM,12:12 PM,05:50 AM,07:09 PM,16,20,22,20,15,75,78,0.0,1010,20,10,222,12
2020-02-15 21:00:00,30,15,0.0,13.3,7,1,45,11:19 PM,12:12 PM,05:50 AM,07:09 PM,15,17,17,17,12,87,92,0.0,1011,17,10,222,8
2020-02-16 00:00:00,24,11,0.0,8.5,5,1,38,11:59 PM,01:18 PM,05:50 AM,07:08 PM,14,15,14,15,11,93,95,0.1,1012,14,7,234,7
2020-02-16 03:00:00,24,11,0.0,8.5,5,1,38,11:59 PM,01:18 PM,05:50 AM,07:08 PM,12,13,12,13,9,100,99,0.1,1012,12,0,264,5
2020-02-16 06:00:00,24,11,0.0,8.5,5,1,38,11:59 PM,01:18 PM,05:50 AM,07:08 PM,13,14,14,14,9,94,92,0.0,1013,14,3,266,6
2020-02-16 09:00:00,24,11,0.0,8.5,5,4,38,11:59 PM,01:18 PM,05:50 AM,07:08 PM,14,19,20,19,10,88,71,0.0,1014,19,10,240,9
2020-02-16 12:00:00,24,11,0.0,8.5,5,5,38,11:59 PM,01:18 PM,05:50 AM,07:08 PM,14,25,25,24,13,99,55,0.2,1015,24,10,235,11
2020-02-16 15:00:00,24,11,0.0,8.5,5,5,38,11:59 PM,01:18 PM,05:50 AM,07:08 PM,13,24,24,23,15,94,56,0.4,1015,23,10,223,13
2020-02-16 18:00:00,24,11,0.0,8.5,5,1,38,11:59 PM,01:18 PM,05:50 AM,07:08 PM,12,19,19,19,13,83,67,0.1,1016,19,10,206,10
2020-02-16 21:00:00,24,11,0.0,8.5,5,1,38,11:59 PM,01:18 PM,05:50 AM,07:08 PM,11,14,14,14,10,56,79,0.1,1018,14,10,182,7
2020-02-17 00:00:00,26,10,0.0,13.3,5,1,30,No moonrise,02:21 PM,05:51 AM,07:07 PM,10,11,11,11,10,53,93,0.0,1020,11,7,170,5
2020-02-17 03:00:00,26,10,0.0,13.3,5,1,30,No moonrise,02:21 PM,05:51 AM,07:07 PM,10,10,10,10,10,100,98,0.0,1020,10,0,155,5
2020-02-17 06:00:00,26,10,0.0,13.3,5,1,30,No moonrise,02:21 PM,05:51 AM,07:07 PM,9,11,12,11,11,84,87,0.0,1022,12,3,132,6
2020-02-17 09:00:00,26,10,0.0,13.3,5,5,30,No moonrise,02:21 PM,05:51 AM,07:07 PM,8,17,18,17,10,34,55,0.0,1023,17,10,130,9
2020-02-17 12:00:00,26,10,0.0,13.3,5,6,30,No moonrise,02:21 PM,05:51 AM,07:07 PM,7,24,24,23,10,1,36,0.0,1023,23,10,133,9
2020-02-17 15:00:00,26,10,0.0,13.3,5,6,30,No moonrise,02:21 PM,05:51 AM,07:07 PM,7,25,25,25,13,2,31,0.0,1022,25,10,146,12
2020-02-17 18:00:00,26,10,0.0,13.3,5,1,30,No moonrise,02:21 PM,05:51 AM,07:07 PM,8,22,24,22,17,0,46,0.0,1022,22,10,132,14
2020-02-17 21:00:00,26,10,0.0,13.3,5,1,30,No moonrise,02:21 PM,05:51 AM,07:07 PM,7,19,22,19,19,0,62,0.0,1023,19,10,118,12
2020-02-18 00:00:00,26,11,0.0,12.1,6,1,22,12:43 AM,03:22 PM,05:52 AM,07:06 PM,7,14,16,14,19,0,70,0.0,1024,15,10,98,12
2020-02-18 03:00:00,26,11,0.0,12.1,6,1,22,12:43 AM,03:22 PM,05:52 AM,07:06 PM,7,10,11,10,20,1,76,0.0,1023,11,10,85,12
2020-02-18 06:00:00,26,11,0.0,12.1,6,1,22,12:43 AM,03:22 PM,05:52 AM,07:06 PM,8,11,12,11,19,3,75,0.0,1023,12,10,78,13
2020-02-18 09:00:00,26,11,0.0,12.1,6,4,22,12:43 AM,03:22 PM,05:52 AM,07:06 PM,8,16,18,16,15,35,58,0.0,1022,17,10,79,13
2020-02-18 12:00:00,26,11,0.0,12.1,6,5,22,12:43 AM,03:22 PM,05:52 AM,07:06 PM,8,24,24,23,13,100,37,0.0,1020,23,10,90,11
2020-02-18 15:00:00,26,11,0.0,12.1,6,7,22,12:43 AM,03:22 PM,05:52 AM,07:06 PM,7,25,25,26,12,67,29,0.0,1018,26,10,91,10
2020-02-18 18:00:00,26,11,0.0,12.1,6,1,22,12:43 AM,03:22 PM,05:52 AM,07:06 PM,7,25,25,25,15,35,34,0.0,1017,25,10,94,11
2020-02-18 21:00:00,26,11,0.0,12.1,6,1,22,12:43 AM,03:22 PM,05:52 AM,07:06 PM,9,25,25,22,21,81,55,0.0,1017,22,10,95,12
2020-02-19 00:00:00,32,13,0.0,13.5,7,1,15,01:32 AM,04:18 PM,05:53 AM,07:05 PM,11,18,21,18,18,40,78,0.0,1018,18,10,93,12
2020-02-19 03:00:00,32,13,0.0,13.5,7,1,15,01:32 AM,04:18 PM,05:53 AM,07:05 PM,11,12,13,12,17,37,87,0.0,1017,13,10,88,10
2020-02-19 06:00:00,32,13,0.0,13.5,7,1,15,01:32 AM,04:18 PM,05:53 AM,07:05 PM,12,14,14,14,16,35,84,0.0,1017,14,10,87,11
2020-02-19 09:00:00,32,13,0.0,13.5,7,5,15,01:32 AM,04:18 PM,05:53 AM,07:05 PM,11,20,20,20,12,13,61,0.0,1017,20,10,93,10
2020-02-19 12:00:00,32,13,0.0,13.5,7,7,15,01:32 AM,04:18 PM,05:53 AM,07:05 PM,10,28,28,28,10,17,33,0.0,1015,28,10,108,9
