date_time,Bulls_maxtempC,Bulls_mintempC,Bulls_totalSnow_cm,Bulls_sunHour,Bulls_uvIndex,Bulls_uvIndex,Bulls_moon_illumination,Bulls_moonrise,Bulls_moonset,Bulls_sunrise,Bulls_sunset,Bulls_DewPointC,Bulls_FeelsLikeC,Bulls_HeatIndexC,Bulls_WindChillC,Bulls_WindGustKmph,Bulls_cloudcover,Bulls_humidity,Bulls_precipMM,Bulls_pressure,Bulls_tempC,Bulls_visibility,Bulls_winddirDegree,Bulls_windspeedKmph
2020-03-02 00:00:00,26,15,0.0,8.9,6,1,51,12:35 PM,11:16 PM,06:06 AM,06:49 PM,9,17,17,17,38,0,59,0.0,1018,17,10,108,27
2020-03-02 03:00:00,26,15,0.0,8.9,6,1,51,12:35 PM,11:16 PM,06:06 AM,06:49 PM,8,15,15,15,39,0,60,0.0,1018,15,10,98,27
2020-03-02 06:00:00,26,15,0.0,8.9,6,1,51,12:35 PM,11:16 PM,06:06 AM,06:49 PM,7,14,15,14,39,0,58,0.0,1019,15,10,93,27
2020-03-02 09:00:00,26,15,0.0,8.9,6,5,51,12:35 PM,11:16 PM,06:06 AM,06:49 PM,7,18,18,18,38,7,51,0.0,1019,18,10,85,29
2020-03-02 12:00:00,26,15,0.0,8.9,6,5,51,12:35 PM,11:16 PM,06:06 AM,06:49 PM,9,25,25,23,30,46,41,0.0,1018,23,10,79,26
2020-03-02 15:00:00,26,15,0.0,8.9,6,6,51,12:35 PM,11:16 PM,06:06 AM,06:49 PM,9,25,25,26,28,99,34,0.0,1016,26,10,82,23
2020-03-02 18:00:00,26,15,0.0,8.9,6,1,51,12:35 PM,11:16 PM,06:06 AM,06:49 PM,8,26,26,25,28,67,35,0.0,1016,25,10,90,17
2020-03-02 21:00:00,26,15,0.0,8.9,6,1,51,12:35 PM,11:16 PM,06:06 AM,06:49 PM,7,26,26,23,28,2,41,0.0,1017,23,10,96,14
2020-03-03 00:00:00,31,18,0.0,11.6,7,1,58,01:34 PM,No moonset,06:07 AM,06:48 PM,8,21,21,21,30,0,43,0.0,1017,21,10,89,16
2020-03-03 03:00:00,31,18,0.0,11.6,7,1,58,01:34 PM,No moonset,06:07 AM,06:48 PM,8,19,19,19,31,0,49,0.0,1017,19,10,86,18
2020-03-03 06:00:00,31,18,0.0,11.6,7,1,58,01:34 PM,No moonset,06:07 AM,06:48 PM,9,18,18,18,33,0,54,0.0,1018,18,10,81,22
2020-03-03 09:00:00,31,18,0.0,11.6,7,6,58,01:34 PM,No moonset,06:07 AM,06:48 PM,9,21,21,21,29,0,47,0.0,1018,21,10,76,23
2020-03-03 12:00:00,31,18,0.0,11.6,7,7,58,01:34 PM,No moonset,06:07 AM,06:48 PM,9,27,27,28,20,0,32,0.0,1016,28,10,71,17
2020-03-03 15:00:00,31,18,0.0,11.6,7,8,58,01:34 PM,No moonset,06:07 AM,06:48 PM,7,29,29,30,16,3,23,0.0,1014,30,10,78,13
2020-03-03 18:00:00,31,18,0.0,11.6,7,1,58,01:34 PM,No moonset,06:07 AM,06:48 PM,6,29,29,29,19,16,25,0.0,1013,29,10,99,12
2020-03-03 21:00:00,31,18,0.0,11.6,7,1,58,01:34 PM,No moonset,06:07 AM,06:48 PM,6,30,30,27,20,21,33,0.0,1014,27,10,109,9
2020-03-04 00:00:00,34,20,0.0,10.2,7,1,65,02:32 PM,12:00 AM,06:08 AM,06:47 PM,6,27,27,24,20,2,35,0.0,1013,24,10,85,10
2020-03-04 03:00:00,34,20,0.0,10.2,7,1,65,02:32 PM,12:00 AM,06:08 AM,06:47 PM,5,21,22,21,24,3,36,0.0,1012,21,10,73,12
2020-03-04 06:00:00,34,20,0.0,10.2,7,1,65,02:32 PM,12:00 AM,06:08 AM,06:47 PM,6,21,21,21,19,33,37,0.0,1012,21,10,70,10
2020-03-04 09:00:00,34,20,0.0,10.2,7,7,65,02:32 PM,12:00 AM,06:08 AM,06:47 PM,6,26,26,25,13,65,30,0.0,1012,25,10,48,9
2020-03-04 12:00:00,34,20,0.0,10.2,7,8,65,02:32 PM,12:00 AM,06:08 AM,06:47 PM,4,30,30,32,7,7,17,0.0,1011,32,10,87,6
2020-03-04 15:00:00,34,20,0.0,10.2,7,8,65,02:32 PM,12:00 AM,06:08 AM,06:47 PM,3,31,31,33,10,19,15,0.0,1009,33,10,218,9
2020-03-04 18:00:00,34,20,0.0,10.2,7,1,65,02:32 PM,12:00 AM,06:08 AM,06:47 PM,5,30,30,30,22,10,22,0.0,1009,30,10,196,16
2020-03-04 21:00:00,34,20,0.0,10.2,7,1,65,02:32 PM,12:00 AM,06:08 AM,06:47 PM,5,31,31,28,18,35,32,0.0,1009,28,10,150,8
2020-03-05 00:00:00,34,20,0.0,11.6,7,1,73,03:30 PM,12:51 AM,06:09 AM,06:46 PM,6,26,26,24,13,63,35,0.0,1008,24,10,127,6
2020-03-05 03:00:00,34,20,0.0,11.6,7,1,73,03:30 PM,12:51 AM,06:09 AM,06:46 PM,5,21,22,21,14,7,36,0.0,1007,21,10,111,6
2020-03-05 06:00:00,34,20,0.0,11.6,7,1,73,03:30 PM,12:51 AM,06:09 AM,06:46 PM,5,21,21,21,14,7,35,0.0,1008,21,10,91,7
2020-03-05 09:00:00,34,20,0.0,11.6,7,7,73,03:30 PM,12:51 AM,06:09 AM,06:46 PM,5,26,26,26,12,8,27,0.0,1008,26,10,165,9
2020-03-05 12:00:00,34,20,0.0,11.6,7,8,73,03:30 PM,12:51 AM,06:09 AM,06:46 PM,4,31,31,33,12,10,17,0.0,1007,33,10,308,11
2020-03-05 15:00:00,34,20,0.0,11.6,7,8,73,03:30 PM,12:51 AM,06:09 AM,06:46 PM,7,31,31,32,18,10,21,0.0,1005,32,10,237,15
2020-03-05 18:00:00,34,20,0.0,11.6,7,1,73,03:30 PM,12:51 AM,06:09 AM,06:46 PM,10,28,28,28,23,5,37,0.0,1004,28,10,225,17
2020-03-05 21:00:00,34,20,0.0,11.6,7,1,73,03:30 PM,12:51 AM,06:09 AM,06:46 PM,13,29,29,25,20,4,54,0.0,1005,25,10,229,12
2020-03-06 00:00:00,23,15,0.0,6.2,6,1,80,04:25 PM,01:50 AM,06:09 AM,06:44 PM,16,22,23,22,13,8,69,0.0,1005,22,10,248,8
2020-03-06 03:00:00,23,15,0.0,6.2,6,1,80,04:25 PM,01:50 AM,06:09 AM,06:44 PM,18,20,20,20,17,20,87,0.0,1005,20,10,263,10
2020-03-06 06:00:00,23,15,0.0,6.2,6,1,80,04:25 PM,01:50 AM,06:09 AM,06:44 PM,17,19,19,19,20,46,87,0.0,1006,19,10,272,13
2020-03-06 09:00:00,23,15,0.0,6.2,6,5,80,04:25 PM,01:50 AM,06:09 AM,06:44 PM,16,20,21,20,22,86,75,0.0,1008,20,10,273,17
2020-03-06 12:00:00,23,15,0.0,6.2,6,5,80,04:25 PM,01:50 AM,06:09 AM,06:44 PM,15,25,25,22,22,83,66,0.1,1009,22,10,262,18
2020-03-06 15:00:00,23,15,0.0,6.2,6,5,80,04:25 PM,01:50 AM,06:09 AM,06:44 PM,15,25,25,23,24,66,62,0.1,1009,23,10,251,20
2020-03-06 18:00:00,23,15,0.0,6.2,6,1,80,04:25 PM,01:50 AM,06:09 AM,06:44 PM,16,22,23,22,24,65,69,0.0,1011,22,10,248,17
2020-03-06 21:00:00,23,15,0.0,6.2,6,1,80,04:25 PM,01:50 AM,06:09 AM,06:44 PM,16,18,19,18,21,64,80,0.1,1013,18,10,251,13
2020-03-07 00:00:00,25,20,0.0,8.9,5,1,87,05:16 PM,02:54 AM,06:10 AM,06:43 PM,16,17,19,17,17,85,79,0.0,1014,17,10,249,11
2020-03-07 03:00:00,25,20,0.0,8.9,5,1,87,05:16 PM,02:54 AM,06:10 AM,06:43 PM,16,20,20,20,15,84,76,0.0,1014,20,10,237,11
2020-03-07 06:00:00,25,20,0.0,8.9,5,1,87,05:16 PM,02:54 AM,06:10 AM,06:43 PM,16,20,20,20,15,87,74,0.1,1015,20,10,238,10
2020-03-07 09:00:00,25,20,0.0,8.9,5,5,87,05:16 PM,02:54 AM,06:10 AM,06:43 PM,15,23,23,22,14,89,65,0.0,1016,22,10,236,11
2020-03-07 12:00:00,25,20,0.0,8.9,5,6,87,05:16 PM,02:54 AM,06:10 AM,06:43 PM,15,26,26,25,16,58,55,0.1,1016,25,10,229,14
2020-03-07 15:00:00,25,20,0.0,8.9,5,5,87,05:16 PM,02:54 AM,06:10 AM,06:43 PM,15,26,26,25,21,35,56,0.0,1016,25,10,233,18
2020-03-07 18:00:00,25,20,0.0,8.9,5,1,87,05:16 PM,02:54 AM,06:10 AM,06:43 PM,16,23,23,22,22,62,69,0.0,1016,22,10,227,18
2020-03-07 21:00:00,25,20,0.0,8.9,5,1,87,05:16 PM,02:54 AM,06:10 AM,06:43 PM,17,20,20,20,18,62,83,0.0,1017,20,10,217,12
2020-03-08 00:00:00,33,18,0.0,11.6,7,1,95,06:02 PM,04:03 AM,06:11 AM,06:42 PM,17,19,19,19,14,60,87,0.0,1017,19,10,206,9
2020-03-08 03:00:00,33,18,0.0,11.6,7,1,95,06:02 PM,04:03 AM,06:11 AM,06:42 PM,17,18,18,18,10,17,91,0.0,1016,18,10,190,6
2020-03-08 06:00:00,33,18,0.0,11.6,7,1,95,06:02 PM,04:03 AM,06:11 AM,06:42 PM,16,19,19,19,7,22,87,0.0,1016,19,10,193,4
2020-03-08 09:00:00,33,18,0.0,11.6,7,6,95,06:02 PM,04:03 AM,06:11 AM,06:42 PM,15,23,23,23,4,13,63,0.0,1016,23,10,151,3
2020-03-08 12:00:00,33,18,0.0,11.6,7,8,95,06:02 PM,04:03 AM,06:11 AM,06:42 PM,13,30,30,31,3,4,35,0.0,1015,31,10,74,3
2020-03-08 15:00:00,33,18,0.0,11.6,7,8,95,06:02 PM,04:03 AM,06:11 AM,06:42 PM,12,30,30,31,10,7,33,0.0,1013,31,10,180,8
2020-03-08 18:00:00,33,18,0.0,11.6,7,1,95,06:02 PM,04:03 AM,06:11 AM,06:42 PM,15,26,26,25,21,12,55,0.0,1014,25,10,226,15
2020-03-08 21:00:00,33,18,0.0,11.6,7,1,95,06:02 PM,04:03 AM,06:11 AM,06:42 PM,15,21,23,21,23,16,62,0.0,1014,21,10,186,12
2020-03-09 00:00:00,32,22,0.0,11.6,7,1,100,06:44 PM,05:14 AM,06:12 AM,06:41 PM,14,20,22,20,35,8,54,0.0,1015,20,10,114,21
2020-03-09 03:00:00,32,22,0.0,11.6,7,1,100,06:44 PM,05:14 AM,06:12 AM,06:41 PM,14,25,25,23,41,9,56,0.0,1015,23,10,99,28
2020-03-09 06:00:00,32,22,0.0,11.6,7,1,100,06:44 PM,05:14 AM,06:12 AM,06:41 PM,14,25,25,23,39,20,57,0.0,1015,23,10,91,26
2020-03-09 09:00:00,32,22,0.0,11.6,7,6,100,06:44 PM,05:14 AM,06:12 AM,06:41 PM,13,26,26,24,33,33,50,0.0,1016,24,10,90,25
2020-03-09 12:00:00,32,22,0.0,11.6,7,7,100,06:44 PM,05:14 AM,06:12 AM,06:41 PM,12,28,28,29,24,24,37,0.0,1014,29,10,95,21
2020-03-09 15:00:00,32,22,0.0,11.6,7,8,100,06:44 PM,05:14 AM,06:12 AM,06:41 PM,10,31,31,32,21,19,26,0.0,1012,32,10,108,16
2020-03-09 18:00:00,32,22,0.0,11.6,7,1,100,06:44 PM,05:14 AM,06:12 AM,06:41 PM,10,30,30,30,24,17,31,0.0,1011,30,10,142,15
2020-03-09 21:00:00,32,22,0.0,11.6,7,1,100,06:44 PM,05:14 AM,06:12 AM,06:41 PM,11,30,30,27,22,12,43,0.0,1012,27,10,154,10
2020-03-10 00:00:00,34,22,0.0,11.6,8,1,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,11,26,26,24,17,12,48,0.0,1012,24,10,128,8
2020-03-10 03:00:00,34,22,0.0,11.6,8,1,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,10,24,24,22,19,14,47,0.0,1011,22,10,111,10
2020-03-10 06:00:00,34,22,0.0,11.6,8,1,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,9,24,24,22,21,14,44,0.0,1012,22,10,98,12
2020-03-10 09:00:00,34,22,0.0,11.6,8,7,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,10,27,27,26,17,13,35,0.0,1013,26,10,100,13
2020-03-10 12:00:00,34,22,0.0,11.6,8,8,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,9,31,31,32,11,17,24,0.0,1012,32,10,128,10
2020-03-10 15:00:00,34,22,0.0,11.6,8,8,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,9,32,32,33,12,12,22,0.0,1010,33,10,157,9
2020-03-10 18:00:00,34,22,0.0,11.6,8,1,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,8,32,32,32,22,12,25,0.0,1010,32,10,184,14
2020-03-10 21:00:00,34,22,0.0,11.6,8,1,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,7,33,33,29,22,8,31,0.0,1011,29,10,139,10
2020-03-11 00:00:00,36,22,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,5,28,28,26,23,4,30,0.0,1010,26,10,107,12
2020-03-11 03:00:00,36,22,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,5,24,24,23,31,7,32,0.0,1010,23,10,86,17
2020-03-11 06:00:00,36,22,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,9,25,25,23,28,11,40,0.0,1011,23,10,83,17
2020-03-11 09:00:00,36,22,0.0,11.6,8,7,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,11,28,28,28,18,14,36,0.0,1010,28,10,75,14
2020-03-11 12:00:00,36,22,0.0,11.6,8,8,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,10,33,33,34,9,12,22,0.0,1009,34,10,112,8
2020-03-11 15:00:00,36,22,0.0,11.6,8,8,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,9,33,33,35,15,8,21,0.0,1007,35,10,202,13
2020-03-11 18:00:00,36,22,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,11,30,30,30,28,3,34,0.0,1007,30,10,209,22
2020-03-11 21:00:00,36,22,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,13,29,29,27,22,5,51,0.0,1009,27,10,216,13
2020-03-12 00:00:00,31,19,0.0,11.6,7,1,76,08:39 PM,08:45 AM,06:14 AM,06:37 PM,14,25,25,24,11,7,64,0.0,1010,24,10,235,6
2020-03-12 03:00:00,31,19,0.0,11.6,7,1,76,08:39 PM,08:45 AM,06:14 AM,06:37 PM,15,20,20,20,9,6,72,0.0,1010,20,10,247,5
2020-03-12 06:00:00,31,19,0.0,11.6,7,1,76,08:39 PM,08:45 AM,06:14 AM,06:37 PM,13,20,21,20,9,7,66,0.0,1011,20,10,227,6
2020-03-12 09:00:00,31,19,0.0,11.6,7,6,76,08:39 PM,08:45 AM,06:14 AM,06:37 PM,11,25,25,23,12,8,48,0.0,1013,23,10,209,10
2020-03-12 12:00:00,31,19,0.0,11.6,7,7,76,08:39 PM,08:45 AM,06:14 AM,06:37 PM,10,28,28,29,15,14,31,0.0,1013,29,10,221,13
2020-03-12 15:00:00,31,19,0.0,11.6,7,7,76,08:39 PM,08:45 AM,06:14 AM,06:37 PM,12,29,29,29,24,13,35,0.0,1012,29,10,234,20
2020-03-12 18:00:00,31,19,0.0,11.6,7,1,76,08:39 PM,08:45 AM,06:14 AM,06:37 PM,14,26,26,25,28,5,48,0.0,1014,25,10,200,20
2020-03-12 21:00:00,31,19,0.0,11.6,7,1,76,08:39 PM,08:45 AM,06:14 AM,06:37 PM,13,25,25,24,31,5,52,0.0,1016,24,10,138,19
2020-03-13 00:00:00,31,19,0.0,11.6,7,1,69,09:19 PM,09:54 AM,06:14 AM,06:36 PM,13,21,23,21,37,4,58,0.0,1017,21,10,110,26
2020-03-13 03:00:00,31,19,0.0,11.6,7,1,69,09:19 PM,09:54 AM,06:14 AM,06:36 PM,12,20,20,20,34,3,61,0.0,1017,20,10,105,23
2020-03-13 06:00:00,31,19,0.0,11.6,7,1,69,09:19 PM,09:54 AM,06:14 AM,06:36 PM,12,19,19,19,31,4,62,0.0,1018,19,10,110,22
2020-03-13 09:00:00,31,19,0.0,11.6,7,6,69,09:19 PM,09:54 AM,06:14 AM,06:36 PM,13,22,22,22,31,5,56,0.0,1019,22,10,97,26
2020-03-13 12:00:00,31,19,0.0,11.6,7,7,69,09:19 PM,09:54 AM,06:14 AM,06:36 PM,12,28,28,28,28,6,38,0.0,1017,28,10,87,24
2020-03-13 15:00:00,31,19,0.0,11.6,7,8,69,09:19 PM,09:54 AM,06:14 AM,06:36 PM,13,31,31,31,21,7,32,0.0,1014,31,10,84,18
2020-03-13 18:00:00,31,19,0.0,11.6,7,1,69,09:19 PM,09:54 AM,06:14 AM,06:36 PM,12,29,29,29,21,21,35,0.0,1014,29,10,94,15
2020-03-13 21:00:00,31,19,0.0,11.6,7,1,69,09:19 PM,09:54 AM,06:14 AM,06:36 PM,12,27,27,26,27,58,40,0.0,1014,26,10,101,14
2020-03-14 00:00:00,26,21,0.0,6.1,6,1,62,10:01 PM,11:02 AM,06:15 AM,06:34 PM,12,26,26,24,25,79,40,0.1,1014,24,10,90,15
2020-03-14 03:00:00,26,21,0.0,6.1,6,1,62,10:01 PM,11:02 AM,06:15 AM,06:34 PM,13,26,26,26,23,77,44,0.1,1014,26,10,76,14
2020-03-14 06:00:00,26,21,0.0,6.1,6,1,62,10:01 PM,11:02 AM,06:15 AM,06:34 PM,13,26,26,26,22,68,47,0.0,1014,26,10,60,14
2020-03-14 09:00:00,26,21,0.0,6.1,6,6,62,10:01 PM,11:02 AM,06:15 AM,06:34 PM,14,26,26,25,22,66,49,0.1,1014,25,10,67,14
2020-03-14 12:00:00,26,21,0.0,6.1,6,6,62,10:01 PM,11:02 AM,06:15 AM,06:34 PM,15,26,26,25,17,77,53,0.4,1012,25,9,69,12
2020-03-14 15:00:00,26,21,0.0,6.1,6,5,62,10:01 PM,11:02 AM,06:15 AM,06:34 PM,16,26,26,25,17,73,60,0.6,1010,25,9,59,11
2020-03-14 18:00:00,26,21,0.0,6.1,6,1,62,10:01 PM,11:02 AM,06:15 AM,06:34 PM,17,26,26,24,17,67,66,1.4,1008,24,9,63,11
2020-03-14 21:00:00,26,21,0.0,6.1,6,1,62,10:01 PM,11:02 AM,06:15 AM,06:34 PM,18,22,24,22,18,66,79,2.6,1008,22,8,73,10
2020-03-15 00:00:00,28,20,0.0,8.8,6,1,55,10:46 PM,12:08 PM,06:16 AM,06:33 PM,18,21,24,21,21,67,80,1.3,1007,21,10,172,12
2020-03-15 03:00:00,28,20,0.0,8.8,6,1,55,10:46 PM,12:08 PM,06:16 AM,06:33 PM,18,21,23,21,19,59,86,0.9,1006,21,9,344,11
2020-03-15 06:00:00,28,20,0.0,8.8,6,1,55,10:46 PM,12:08 PM,06:16 AM,06:33 PM,19,20,21,20,16,47,89,0.0,1007,20,10,320,11
2020-03-15 09:00:00,28,20,0.0,8.8,6,6,55,10:46 PM,12:08 PM,06:16 AM,06:33 PM,18,26,26,24,18,71,74,0.0,1009,24,10,302,14
2020-03-15 12:00:00,28,20,0.0,8.8,6,7,55,10:46 PM,12:08 PM,06:16 AM,06:33 PM,17,28,28,28,19,33,52,0.0,1009,28,10,285,17
2020-03-15 15:00:00,28,20,0.0,8.8,6,7,55,10:46 PM,12:08 PM,06:16 AM,06:33 PM,17,28,28,27,27,30,56,0.0,1008,27,10,276,24
2020-03-15 18:00:00,28,20,0.0,8.8,6,1,55,10:46 PM,12:08 PM,06:16 AM,06:33 PM,18,24,24,23,21,63,71,0.0,1010,23,10,274,17
2020-03-15 21:00:00,28,20,0.0,8.8,6,1,55,10:46 PM,12:08 PM,06:16 AM,06:33 PM,18,21,21,21,14,72,84,0.0,1012,21,10,284,9
2020-03-16 00:00:00,25,18,0.0,11.6,5,1,47,11:36 PM,01:11 PM,06:16 AM,06:32 PM,18,19,19,19,12,65,90,0.1,1012,19,10,288,7
2020-03-16 03:00:00,25,18,0.0,11.6,5,1,47,11:36 PM,01:11 PM,06:16 AM,06:32 PM,17,19,19,19,10,65,92,0.2,1012,19,10,292,6
2020-03-16 06:00:00,25,18,0.0,11.6,5,1,47,11:36 PM,01:11 PM,06:16 AM,06:32 PM,17,20,20,20,11,79,83,0.1,1013,20,10,288,7
2020-03-16 09:00:00,25,18,0.0,11.6,5,5,47,11:36 PM,01:11 PM,06:16 AM,06:32 PM,15,22,22,22,12,59,68,0.2,1014,22,10,263,9
2020-03-16 12:00:00,25,18,0.0,11.6,5,5,47,11:36 PM,01:11 PM,06:16 AM,06:32 PM,14,25,25,24,12,54,55,0.1,1013,24,10,240,10
2020-03-16 15:00:00,25,18,0.0,11.6,5,6,47,11:36 PM,01:11 PM,06:16 AM,06:32 PM,14,26,26,25,19,43,51,0.1,1012,25,10,250,16
2020-03-16 18:00:00,25,18,0.0,11.6,5,1,47,11:36 PM,01:11 PM,06:16 AM,06:32 PM,14,23,23,22,15,5,61,0.0,1013,22,10,253,12
2020-03-16 21:00:00,25,18,0.0,11.6,5,1,47,11:36 PM,01:11 PM,06:16 AM,06:32 PM,15,19,19,19,11,31,76,0.0,1013,19,10,291,6
2020-03-17 00:00:00,24,16,0.0,6.1,5,1,40,No moonrise,02:09 PM,06:17 AM,06:31 PM,16,18,18,18,14,82,85,0.1,1013,18,10,335,8
2020-03-17 03:00:00,24,16,0.0,6.1,5,1,40,No moonrise,02:09 PM,06:17 AM,06:31 PM,16,18,18,18,16,82,89,0.2,1013,18,9,319,10
2020-03-17 06:00:00,24,16,0.0,6.1,5,1,40,No moonrise,02:09 PM,06:17 AM,06:31 PM,15,18,18,18,15,78,83,0.1,1014,18,10,333,10
2020-03-17 09:00:00,24,16,0.0,6.1,5,5,40,No moonrise,02:09 PM,06:17 AM,06:31 PM,14,21,21,21,19,84,68,0.3,1014,21,10,313,15
2020-03-17 12:00:00,24,16,0.0,6.1,5,5,40,No moonrise,02:09 PM,06:17 AM,06:31 PM,14,25,25,23,26,87,56,0.4,1013,23,9,281,21
2020-03-17 15:00:00,24,16,0.0,6.1,5,5,40,No moonrise,02:09 PM,06:17 AM,06:31 PM,14,23,23,22,35,89,59,1.3,1013,22,8,283,26
2020-03-17 18:00:00,24,16,0.0,6.1,5,1,40,No moonrise,02:09 PM,06:17 AM,06:31 PM,15,20,20,20,38,100,73,3.0,1014,20,7,263,23
2020-03-17 21:00:00,24,16,0.0,6.1,5,1,40,No moonrise,02:09 PM,06:17 AM,06:31 PM,12,17,17,17,27,92,74,2.3,1015,17,8,252,15
2020-03-18 00:00:00,22,15,0.0,8.8,5,1,33,12:28 AM,03:01 PM,06:18 AM,06:29 PM,11,16,16,16,23,68,73,0.1,1016,16,10,263,13
2020-03-18 03:00:00,22,15,0.0,8.8,5,1,33,12:28 AM,03:01 PM,06:18 AM,06:29 PM,11,15,15,15,21,56,74,0.1,1017,15,10,271,12
2020-03-18 06:00:00,22,15,0.0,8.8,5,1,33,12:28 AM,03:01 PM,06:18 AM,06:29 PM,10,15,15,15,22,74,73,0.4,1018,15,9,255,13
2020-03-18 09:00:00,22,15,0.0,8.8,5,4,33,12:28 AM,03:01 PM,06:18 AM,06:29 PM,9,18,18,18,23,79,57,0.4,1019,18,10,233,17
2020-03-18 12:00:00,22,15,0.0,8.8,5,5,33,12:28 AM,03:01 PM,06:18 AM,06:29 PM,8,21,22,21,22,78,43,0.2,1019,21,10,231,19
2020-03-18 15:00:00,22,15,0.0,8.8,5,6,33,12:28 AM,03:01 PM,06:18 AM,06:29 PM,8,21,23,21,25,59,45,0.1,1019,21,10,235,21
2020-03-18 18:00:00,22,15,0.0,8.8,5,1,33,12:28 AM,03:01 PM,06:18 AM,06:29 PM,9,18,18,18,22,12,55,0.0,1021,18,10,232,15
2020-03-18 21:00:00,22,15,0.0,8.8,5,1,33,12:28 AM,03:01 PM,06:18 AM,06:29 PM,10,16,16,16,16,13,67,0.0,1022,16,10,200,9
2020-03-19 00:00:00,27,13,0.0,11.6,6,1,25,01:23 AM,03:48 PM,06:18 AM,06:28 PM,10,15,15,15,17,13,72,0.0,1023,15,10,155,9
2020-03-19 03:00:00,27,13,0.0,11.6,6,1,25,01:23 AM,03:48 PM,06:18 AM,06:28 PM,10,14,14,14,13,15,76,0.0,1023,14,10,133,7
2020-03-19 06:00:00,27,13,0.0,11.6,6,1,25,01:23 AM,03:48 PM,06:18 AM,06:28 PM,9,13,14,13,15,21,72,0.0,1023,14,10,116,10
2020-03-19 09:00:00,27,13,0.0,11.6,6,5,25,01:23 AM,03:48 PM,06:18 AM,06:28 PM,9,18,18,18,17,35,56,0.0,1024,18,10,106,13
2020-03-19 12:00:00,27,13,0.0,11.6,6,6,25,01:23 AM,03:48 PM,06:18 AM,06:28 PM,7,25,25,24,13,13,35,0.0,1023,24,10,88,11
2020-03-19 15:00:00,27,13,0.0,11.6,6,7,25,01:23 AM,03:48 PM,06:18 AM,06:28 PM,6,25,25,26,10,10,27,0.0,1021,26,10,84,8
2020-03-19 18:00:00,27,13,0.0,11.6,6,1,25,01:23 AM,03:48 PM,06:18 AM,06:28 PM,7,26,26,25,13,12,35,0.0,1022,25,10,130,8
2020-03-19 21:00:00,27,13,0.0,11.6,6,1,25,01:23 AM,03:48 PM,06:18 AM,06:28 PM,8,22,25,22,20,29,46,0.0,1022,22,10,158,10
2020-03-20 00:00:00,31,20,0.0,11.6,7,1,18,02:19 AM,04:29 PM,06:19 AM,06:27 PM,5,20,20,20,13,47,37,0.0,1021,20,10,113,6
2020-03-20 03:00:00,31,20,0.0,11.6,7,1,18,02:19 AM,04:29 PM,06:19 AM,06:27 PM,4,21,22,21,19,42,32,0.0,1020,21,10,98,11
2020-03-20 06:00:00,31,20,0.0,11.6,7,1,18,02:19 AM,04:29 PM,06:19 AM,06:27 PM,5,24,24,22,29,33,32,0.0,1020,22,10,72,18
2020-03-20 09:00:00,31,20,0.0,11.6,7,6,18,02:19 AM,04:29 PM,06:19 AM,06:27 PM,8,25,25,24,18,26,34,0.0,1021,24,10,48,12
2020-03-20 12:00:00,31,20,0.0,11.6,7,7,18,02:19 AM,04:29 PM,06:19 AM,06:27 PM,11,28,28,29,14,26,34,0.0,1020,29,10,130,13
2020-03-20 15:00:00,31,20,0.0,11.6,7,7,18,02:19 AM,04:29 PM,06:19 AM,06:27 PM,13,29,29,30,15,39,37,0.0,1018,30,10,310,13
2020-03-20 18:00:00,31,20,0.0,11.6,7,1,18,02:19 AM,04:29 PM,06:19 AM,06:27 PM,14,27,27,26,15,22,50,0.0,1019,26,10,226,10
2020-03-20 21:00:00,31,20,0.0,11.6,7,1,18,02:19 AM,04:29 PM,06:19 AM,06:27 PM,14,26,26,24,9,36,68,0.1,1020,24,10,181,4
2020-03-21 00:00:00,30,18,0.0,10.2,7,1,11,03:15 AM,05:06 PM,06:20 AM,06:25 PM,15,20,20,20,7,54,72,0.1,1019,20,9,205,4
2020-03-21 03:00:00,30,18,0.0,10.2,7,1,11,03:15 AM,05:06 PM,06:20 AM,06:25 PM,15,19,19,19,7,10,77,0.0,1019,19,10,240,4
2020-03-21 06:00:00,30,18,0.0,10.2,7,1,11,03:15 AM,05:06 PM,06:20 AM,06:25 PM,15,19,19,19,9,7,76,0.0,1020,19,10,36,5
2020-03-21 09:00:00,30,18,0.0,10.2,7,6,11,03:15 AM,05:06 PM,06:20 AM,06:25 PM,15,24,24,24,12,12,59,0.0,1021,24,10,34,9
