date_time,Canala_maxtempC,Canala_mintempC,Canala_totalSnow_cm,Canala_sunHour,Canala_uvIndex,Canala_uvIndex,Canala_moon_illumination,Canala_moonrise,Canala_moonset,Canala_sunrise,Canala_sunset,Canala_DewPointC,Canala_FeelsLikeC,Canala_HeatIndexC,Canala_WindChillC,Canala_WindGustKmph,Canala_cloudcover,Canala_humidity,Canala_precipMM,Canala_pressure,Canala_tempC,Canala_visibility,Canala_winddirDegree,Canala_windspeedKmph
2019-12-04 00:00:00,26,24,0.0,12.0,6,1,48,11:34 AM,No moonset,05:05 AM,06:27 PM,21,26,26,24,15,43,80,0.1,1013,24,10,93,12
2019-12-04 03:00:00,26,24,0.0,12.0,6,1,48,11:34 AM,No moonset,05:05 AM,06:27 PM,21,26,26,24,17,86,82,0.4,1012,24,9,95,13
2019-12-04 06:00:00,26,24,0.0,12.0,6,1,48,11:34 AM,No moonset,05:05 AM,06:27 PM,20,26,26,24,14,85,79,0.6,1012,24,9,103,11
2019-12-04 09:00:00,26,24,0.0,12.0,6,6,48,11:34 AM,No moonset,05:05 AM,06:27 PM,20,27,27,25,13,83,70,0.3,1013,25,9,80,12
2019-12-04 12:00:00,26,24,0.0,12.0,6,7,48,11:34 AM,No moonset,05:05 AM,06:27 PM,19,27,27,26,11,55,65,0.2,1013,26,10,66,9
2019-12-04 15:00:00,26,24,0.0,12.0,6,7,48,11:34 AM,No moonset,05:05 AM,06:27 PM,18,27,27,26,7,21,63,0.0,1011,26,10,58,6
2019-12-04 18:00:00,26,24,0.0,12.0,6,1,48,11:34 AM,No moonset,05:05 AM,06:27 PM,18,27,27,25,5,39,64,0.0,1012,25,10,87,4
2019-12-04 21:00:00,26,24,0.0,12.0,6,1,48,11:34 AM,No moonset,05:05 AM,06:27 PM,19,26,26,25,5,26,68,0.0,1013,25,10,112,4
2019-12-05 00:00:00,26,24,0.0,10.8,7,1,55,12:24 PM,12:32 AM,05:05 AM,06:28 PM,19,26,26,24,8,20,73,0.0,1013,24,10,110,6
2019-12-05 03:00:00,26,24,0.0,10.8,7,1,55,12:24 PM,12:32 AM,05:05 AM,06:28 PM,20,26,26,24,10,38,76,0.0,1012,24,10,132,7
2019-12-05 06:00:00,26,24,0.0,10.8,7,1,55,12:24 PM,12:32 AM,05:05 AM,06:28 PM,20,26,26,24,11,83,76,0.1,1012,24,10,131,9
2019-12-05 09:00:00,26,24,0.0,10.8,7,6,55,12:24 PM,12:32 AM,05:05 AM,06:28 PM,20,27,27,26,12,84,72,0.1,1013,26,10,92,10
2019-12-05 12:00:00,26,24,0.0,10.8,7,7,55,12:24 PM,12:32 AM,05:05 AM,06:28 PM,20,28,28,26,12,72,70,0.1,1012,26,10,79,10
2019-12-05 15:00:00,26,24,0.0,10.8,7,7,55,12:24 PM,12:32 AM,05:05 AM,06:28 PM,20,28,28,26,13,46,67,0.0,1011,26,10,93,12
2019-12-05 18:00:00,26,24,0.0,10.8,7,1,55,12:24 PM,12:32 AM,05:05 AM,06:28 PM,20,27,27,26,16,34,71,0.0,1012,26,10,104,13
2019-12-05 21:00:00,26,24,0.0,10.8,7,1,55,12:24 PM,12:32 AM,05:05 AM,06:28 PM,21,27,27,25,19,35,77,0.0,1013,25,10,110,15
2019-12-06 00:00:00,26,24,0.0,13.2,6,1,62,01:13 PM,01:06 AM,05:06 AM,06:28 PM,21,27,27,25,21,46,80,0.1,1012,25,10,114,17
2019-12-06 03:00:00,26,24,0.0,13.2,6,1,62,01:13 PM,01:06 AM,05:06 AM,06:28 PM,21,26,26,24,21,71,82,0.3,1011,24,9,116,16
2019-12-06 06:00:00,26,24,0.0,13.2,6,1,62,01:13 PM,01:06 AM,05:06 AM,06:28 PM,21,26,26,24,20,59,81,0.3,1012,24,9,111,15
2019-12-06 09:00:00,26,24,0.0,13.2,6,7,62,01:13 PM,01:06 AM,05:06 AM,06:28 PM,21,27,27,26,19,24,74,0.0,1013,26,10,99,16
2019-12-06 12:00:00,26,24,0.0,13.2,6,7,62,01:13 PM,01:06 AM,05:06 AM,06:28 PM,21,28,28,26,20,2,72,0.0,1012,26,10,93,17
2019-12-06 15:00:00,26,24,0.0,13.2,6,7,62,01:13 PM,01:06 AM,05:06 AM,06:28 PM,21,28,28,26,20,15,75,0.0,1011,26,10,101,18
2019-12-06 18:00:00,26,24,0.0,13.2,6,1,62,01:13 PM,01:06 AM,05:06 AM,06:28 PM,21,27,27,25,23,30,78,0.0,1012,25,10,104,20
2019-12-06 21:00:00,26,24,0.0,13.2,6,1,62,01:13 PM,01:06 AM,05:06 AM,06:28 PM,21,27,27,25,24,23,81,0.0,1013,25,10,111,19
2019-12-07 00:00:00,27,24,0.0,13.2,7,1,70,02:02 PM,01:40 AM,05:06 AM,06:29 PM,21,26,26,24,18,25,82,0.0,1013,24,10,119,14
2019-12-07 03:00:00,27,24,0.0,13.2,7,1,70,02:02 PM,01:40 AM,05:06 AM,06:29 PM,21,26,26,24,14,29,81,0.0,1012,24,10,129,10
2019-12-07 06:00:00,27,24,0.0,13.2,7,1,70,02:02 PM,01:40 AM,05:06 AM,06:29 PM,21,27,27,25,13,47,78,0.0,1012,25,10,131,10
2019-12-07 09:00:00,27,24,0.0,13.2,7,7,70,02:02 PM,01:40 AM,05:06 AM,06:29 PM,21,29,29,26,13,46,73,0.0,1013,26,10,107,11
2019-12-07 12:00:00,27,24,0.0,13.2,7,7,70,02:02 PM,01:40 AM,05:06 AM,06:29 PM,22,29,29,27,14,19,77,0.0,1013,27,10,86,12
2019-12-07 15:00:00,27,24,0.0,13.2,7,7,70,02:02 PM,01:40 AM,05:06 AM,06:29 PM,22,29,29,26,12,4,78,0.0,1012,26,10,85,10
2019-12-07 18:00:00,27,24,0.0,13.2,7,1,70,02:02 PM,01:40 AM,05:06 AM,06:29 PM,23,29,29,26,8,9,82,0.0,1013,26,10,105,7
2019-12-07 21:00:00,27,24,0.0,13.2,7,1,70,02:02 PM,01:40 AM,05:06 AM,06:29 PM,23,28,28,25,7,17,86,0.0,1014,25,10,112,6
2019-12-08 00:00:00,27,25,0.0,9.5,7,1,77,02:52 PM,02:13 AM,05:06 AM,06:30 PM,23,28,28,25,7,21,86,0.0,1014,25,10,107,5
2019-12-08 03:00:00,27,25,0.0,9.5,7,1,77,02:52 PM,02:13 AM,05:06 AM,06:30 PM,23,28,28,25,7,37,86,0.0,1013,25,10,128,5
2019-12-08 06:00:00,27,25,0.0,9.5,7,1,77,02:52 PM,02:13 AM,05:06 AM,06:30 PM,22,28,28,26,8,67,82,0.0,1014,26,10,128,6
2019-12-08 09:00:00,27,25,0.0,9.5,7,7,77,02:52 PM,02:13 AM,05:06 AM,06:30 PM,22,30,30,27,9,56,76,0.0,1015,27,10,98,8
2019-12-08 12:00:00,27,25,0.0,9.5,7,6,77,02:52 PM,02:13 AM,05:06 AM,06:30 PM,23,30,30,27,12,64,76,1.1,1015,27,9,87,9
2019-12-08 15:00:00,27,25,0.0,9.5,7,6,77,02:52 PM,02:13 AM,05:06 AM,06:30 PM,22,30,30,27,11,82,75,4.2,1014,27,7,87,6
2019-12-08 18:00:00,27,25,0.0,9.5,7,1,77,02:52 PM,02:13 AM,05:06 AM,06:30 PM,23,30,30,27,13,77,79,6.2,1015,27,7,75,7
2019-12-08 21:00:00,27,25,0.0,9.5,7,1,77,02:52 PM,02:13 AM,05:06 AM,06:30 PM,23,29,29,26,13,79,83,8.2,1016,26,6,61,6
2019-12-09 00:00:00,27,25,0.0,10.8,6,1,84,03:44 PM,02:48 AM,05:06 AM,06:30 PM,23,29,29,26,13,87,84,7.6,1016,26,5,103,7
2019-12-09 03:00:00,27,25,0.0,10.8,6,1,84,03:44 PM,02:48 AM,05:06 AM,06:30 PM,23,28,28,26,12,82,86,1.4,1015,26,9,125,8
2019-12-09 06:00:00,27,25,0.0,10.8,6,1,84,03:44 PM,02:48 AM,05:06 AM,06:30 PM,23,28,28,26,16,75,87,1.9,1015,26,8,110,11
2019-12-09 09:00:00,27,25,0.0,10.8,6,7,84,03:44 PM,02:48 AM,05:06 AM,06:30 PM,23,29,29,26,13,50,84,0.1,1016,26,10,86,10
2019-12-09 12:00:00,27,25,0.0,10.8,6,6,84,03:44 PM,02:48 AM,05:06 AM,06:30 PM,23,29,29,26,14,46,81,0.8,1016,26,10,88,11
2019-12-09 15:00:00,27,25,0.0,10.8,6,6,84,03:44 PM,02:48 AM,05:06 AM,06:30 PM,23,29,29,27,21,72,79,2.0,1015,27,9,98,14
2019-12-09 18:00:00,27,25,0.0,10.8,6,1,84,03:44 PM,02:48 AM,05:06 AM,06:30 PM,23,29,29,26,22,72,83,1.1,1015,26,10,104,16
2019-12-09 21:00:00,27,25,0.0,10.8,6,1,84,03:44 PM,02:48 AM,05:06 AM,06:30 PM,23,28,28,25,21,75,87,0.2,1016,25,9,112,17
2019-12-10 00:00:00,26,23,0.0,13.3,6,1,92,04:37 PM,03:26 AM,05:06 AM,06:31 PM,23,27,27,25,22,73,87,0.1,1015,25,10,110,18
2019-12-10 03:00:00,26,23,0.0,13.3,6,1,92,04:37 PM,03:26 AM,05:06 AM,06:31 PM,22,27,27,25,21,60,86,0.1,1014,25,10,101,17
2019-12-10 06:00:00,26,23,0.0,13.3,6,1,92,04:37 PM,03:26 AM,05:06 AM,06:31 PM,22,27,27,25,21,56,84,0.0,1014,25,10,102,17
2019-12-10 09:00:00,26,23,0.0,13.3,6,7,92,04:37 PM,03:26 AM,05:06 AM,06:31 PM,21,27,27,25,18,58,78,0.1,1015,25,10,100,15
2019-12-10 12:00:00,26,23,0.0,13.3,6,7,92,04:37 PM,03:26 AM,05:06 AM,06:31 PM,20,27,27,26,16,15,73,0.0,1013,26,10,90,14
2019-12-10 15:00:00,26,23,0.0,13.3,6,7,92,04:37 PM,03:26 AM,05:06 AM,06:31 PM,20,27,27,26,14,7,71,0.0,1012,26,10,91,13
2019-12-10 18:00:00,26,23,0.0,13.3,6,1,92,04:37 PM,03:26 AM,05:06 AM,06:31 PM,20,27,27,25,21,32,75,0.0,1012,25,10,122,18
2019-12-10 21:00:00,26,23,0.0,13.3,6,1,92,04:37 PM,03:26 AM,05:06 AM,06:31 PM,19,25,25,23,17,44,78,0.1,1014,23,10,132,14
2019-12-11 00:00:00,24,21,0.0,13.2,6,1,99,05:34 PM,04:06 AM,05:07 AM,06:31 PM,18,25,25,22,9,19,77,0.0,1013,22,10,158,7
2019-12-11 03:00:00,24,21,0.0,13.2,6,1,99,05:34 PM,04:06 AM,05:07 AM,06:31 PM,17,21,23,21,9,0,75,0.0,1012,21,10,194,8
2019-12-11 06:00:00,24,21,0.0,13.2,6,1,99,05:34 PM,04:06 AM,05:07 AM,06:31 PM,15,21,22,21,10,0,69,0.0,1012,21,10,187,8
2019-12-11 09:00:00,24,21,0.0,13.2,6,6,99,05:34 PM,04:06 AM,05:07 AM,06:31 PM,15,25,25,23,10,0,62,0.0,1013,23,10,136,9
2019-12-11 12:00:00,24,21,0.0,13.2,6,6,99,05:34 PM,04:06 AM,05:07 AM,06:31 PM,16,25,25,24,13,2,61,0.0,1012,24,10,76,12
2019-12-11 15:00:00,24,21,0.0,13.2,6,6,99,05:34 PM,04:06 AM,05:07 AM,06:31 PM,16,26,26,24,14,12,62,0.0,1011,24,10,88,12
2019-12-11 18:00:00,24,21,0.0,13.2,6,1,99,05:34 PM,04:06 AM,05:07 AM,06:31 PM,17,25,25,24,15,36,66,0.0,1011,24,10,106,13
2019-12-11 21:00:00,24,21,0.0,13.2,6,1,99,05:34 PM,04:06 AM,05:07 AM,06:31 PM,18,25,25,23,18,57,71,0.0,1013,23,10,107,15
2019-12-12 00:00:00,25,23,0.0,13.3,5,1,100,06:31 PM,04:51 AM,05:07 AM,06:32 PM,18,25,25,23,19,57,74,0.1,1012,23,10,98,16
2019-12-12 03:00:00,25,23,0.0,13.3,5,1,100,06:31 PM,04:51 AM,05:07 AM,06:32 PM,17,25,25,23,19,51,72,0.1,1011,23,10,102,15
2019-12-12 06:00:00,25,23,0.0,13.3,5,1,100,06:31 PM,04:51 AM,05:07 AM,06:32 PM,17,25,25,23,16,40,69,0.0,1012,23,10,107,13
2019-12-12 09:00:00,25,23,0.0,13.3,5,6,100,06:31 PM,04:51 AM,05:07 AM,06:32 PM,17,25,25,24,14,13,65,0.0,1013,24,10,100,12
2019-12-12 12:00:00,25,23,0.0,13.3,5,6,100,06:31 PM,04:51 AM,05:07 AM,06:32 PM,17,26,26,24,12,1,62,0.0,1012,24,10,73,11
2019-12-12 15:00:00,25,23,0.0,13.3,5,6,100,06:31 PM,04:51 AM,05:07 AM,06:32 PM,17,26,26,25,10,23,61,0.0,1010,25,10,74,9
2019-12-12 18:00:00,25,23,0.0,13.3,5,1,100,06:31 PM,04:51 AM,05:07 AM,06:32 PM,18,26,26,24,13,62,68,0.1,1011,24,10,102,11
2019-12-12 21:00:00,25,23,0.0,13.3,5,1,100,06:31 PM,04:51 AM,05:07 AM,06:32 PM,19,25,25,24,20,62,77,0.3,1013,24,10,95,17
2019-12-13 00:00:00,24,23,0.0,10.8,5,1,87,07:31 PM,05:42 AM,05:07 AM,06:33 PM,19,25,25,23,23,67,78,0.4,1012,23,10,102,19
2019-12-13 03:00:00,24,23,0.0,10.8,5,1,87,07:31 PM,05:42 AM,05:07 AM,06:33 PM,19,25,25,23,19,75,78,0.7,1011,23,10,100,15
2019-12-13 06:00:00,24,23,0.0,10.8,5,1,87,07:31 PM,05:42 AM,05:07 AM,06:33 PM,19,25,25,23,19,85,76,0.7,1012,23,10,100,15
2019-12-13 09:00:00,24,23,0.0,10.8,5,5,87,07:31 PM,05:42 AM,05:07 AM,06:33 PM,18,26,26,24,18,78,70,0.5,1013,24,10,92,14
2019-12-13 12:00:00,24,23,0.0,10.8,5,6,87,07:31 PM,05:42 AM,05:07 AM,06:33 PM,18,26,26,24,15,53,67,0.3,1012,24,10,85,13
2019-12-13 15:00:00,24,23,0.0,10.8,5,5,87,07:31 PM,05:42 AM,05:07 AM,06:33 PM,18,26,26,24,14,54,67,0.0,1011,24,10,85,12
2019-12-13 18:00:00,24,23,0.0,10.8,5,1,87,07:31 PM,05:42 AM,05:07 AM,06:33 PM,18,26,26,24,15,66,69,0.0,1011,24,10,89,13
2019-12-13 21:00:00,24,23,0.0,10.8,5,1,87,07:31 PM,05:42 AM,05:07 AM,06:33 PM,18,26,26,24,15,44,70,0.1,1013,24,10,90,13
2019-12-14 00:00:00,25,23,0.0,12.0,5,1,79,08:29 PM,06:37 AM,05:08 AM,06:33 PM,18,25,25,24,16,49,70,0.0,1012,24,10,103,13
2019-12-14 03:00:00,25,23,0.0,12.0,5,1,79,08:29 PM,06:37 AM,05:08 AM,06:33 PM,18,25,25,23,16,88,71,0.1,1011,23,10,109,12
2019-12-14 06:00:00,25,23,0.0,12.0,5,1,79,08:29 PM,06:37 AM,05:08 AM,06:33 PM,18,25,25,23,17,87,72,0.1,1012,23,10,101,13
2019-12-14 09:00:00,25,23,0.0,12.0,5,5,79,08:29 PM,06:37 AM,05:08 AM,06:33 PM,18,26,26,25,17,88,65,0.2,1012,25,9,97,14
2019-12-14 12:00:00,25,23,0.0,12.0,5,7,79,08:29 PM,06:37 AM,05:08 AM,06:33 PM,17,27,27,25,18,60,61,0.1,1011,25,10,80,15
2019-12-14 15:00:00,25,23,0.0,12.0,5,7,79,08:29 PM,06:37 AM,05:08 AM,06:33 PM,17,26,26,25,13,12,62,0.0,1010,25,10,82,11
2019-12-14 18:00:00,25,23,0.0,12.0,5,1,79,08:29 PM,06:37 AM,05:08 AM,06:33 PM,19,26,26,25,14,46,69,0.1,1010,25,10,100,12
2019-12-14 21:00:00,25,23,0.0,12.0,5,1,79,08:29 PM,06:37 AM,05:08 AM,06:33 PM,20,26,26,24,18,77,76,0.3,1012,24,9,105,15
2019-12-15 00:00:00,25,23,0.0,10.8,6,1,72,09:24 PM,07:38 AM,05:08 AM,06:34 PM,20,26,26,24,20,77,80,0.6,1011,24,9,108,16
2019-12-15 03:00:00,25,23,0.0,10.8,6,1,72,09:24 PM,07:38 AM,05:08 AM,06:34 PM,20,26,26,24,21,76,80,0.5,1010,24,9,112,17
2019-12-15 06:00:00,25,23,0.0,10.8,6,1,72,09:24 PM,07:38 AM,05:08 AM,06:34 PM,20,26,26,24,21,61,78,0.1,1010,24,10,110,17
2019-12-15 09:00:00,25,23,0.0,10.8,6,6,72,09:24 PM,07:38 AM,05:08 AM,06:34 PM,19,27,27,25,19,26,71,0.0,1011,25,10,105,17
2019-12-15 12:00:00,25,23,0.0,10.8,6,6,72,09:24 PM,07:38 AM,05:08 AM,06:34 PM,20,27,27,25,19,42,70,0.0,1011,25,10,97,17
2019-12-15 15:00:00,25,23,0.0,10.8,6,6,72,09:24 PM,07:38 AM,05:08 AM,06:34 PM,20,27,27,25,19,74,72,0.1,1010,25,10,102,16
2019-12-15 18:00:00,25,23,0.0,10.8,6,1,72,09:24 PM,07:38 AM,05:08 AM,06:34 PM,20,27,27,25,18,64,74,0.2,1010,25,10,107,15
2019-12-15 21:00:00,25,23,0.0,10.8,6,1,72,09:24 PM,07:38 AM,05:08 AM,06:34 PM,20,26,26,25,20,64,77,0.1,1011,25,9,109,17
2019-12-16 00:00:00,26,23,0.0,13.3,7,1,65,10:15 PM,08:39 AM,05:08 AM,06:34 PM,20,26,26,24,19,25,78,0.0,1011,24,10,112,15
2019-12-16 03:00:00,26,23,0.0,13.3,7,1,65,10:15 PM,08:39 AM,05:08 AM,06:34 PM,19,25,25,24,16,34,77,0.0,1009,24,10,114,13
2019-12-16 06:00:00,26,23,0.0,13.3,7,1,65,10:15 PM,08:39 AM,05:08 AM,06:34 PM,19,26,26,24,14,24,74,0.0,1010,24,10,115,11
2019-12-16 09:00:00,26,23,0.0,13.3,7,7,65,10:15 PM,08:39 AM,05:08 AM,06:34 PM,19,27,27,25,13,14,68,0.0,1010,25,10,99,11
2019-12-16 12:00:00,26,23,0.0,13.3,7,7,65,10:15 PM,08:39 AM,05:08 AM,06:34 PM,18,27,27,26,12,0,63,0.0,1009,26,10,79,10
2019-12-16 15:00:00,26,23,0.0,13.3,7,7,65,10:15 PM,08:39 AM,05:08 AM,06:34 PM,19,27,27,25,9,22,66,0.0,1008,25,10,91,8
2019-12-16 18:00:00,26,23,0.0,13.3,7,1,65,10:15 PM,08:39 AM,05:08 AM,06:34 PM,19,27,27,25,10,53,69,0.0,1008,25,10,111,9
2019-12-16 21:00:00,26,23,0.0,13.3,7,1,65,10:15 PM,08:39 AM,05:08 AM,06:34 PM,20,27,27,25,12,46,74,0.0,1009,25,10,119,10
2019-12-17 00:00:00,27,24,0.0,13.3,7,1,58,11:02 PM,09:42 AM,05:09 AM,06:35 PM,20,27,27,25,10,18,77,0.0,1009,25,10,130,8
2019-12-17 03:00:00,27,24,0.0,13.3,7,1,58,11:02 PM,09:42 AM,05:09 AM,06:35 PM,20,26,26,24,7,19,78,0.0,1008,24,10,172,5
2019-12-17 06:00:00,27,24,0.0,13.3,7,1,58,11:02 PM,09:42 AM,05:09 AM,06:35 PM,19,26,26,24,7,5,74,0.0,1008,24,10,208,5
2019-12-17 09:00:00,27,24,0.0,13.3,7,7,58,11:02 PM,09:42 AM,05:09 AM,06:35 PM,19,27,27,26,8,0,65,0.0,1009,26,10,145,6
2019-12-17 12:00:00,27,24,0.0,13.3,7,7,58,11:02 PM,09:42 AM,05:09 AM,06:35 PM,19,28,28,27,10,1,64,0.0,1009,27,10,52,9
2019-12-17 15:00:00,27,24,0.0,13.3,7,6,58,11:02 PM,09:42 AM,05:09 AM,06:35 PM,21,29,29,27,11,27,68,0.0,1008,27,10,89,9
2019-12-17 18:00:00,27,24,0.0,13.3,7,1,58,11:02 PM,09:42 AM,05:09 AM,06:35 PM,21,29,29,26,14,73,73,0.1,1008,26,10,141,12
2019-12-17 21:00:00,27,24,0.0,13.3,7,1,58,11:02 PM,09:42 AM,05:09 AM,06:35 PM,21,27,27,25,14,54,76,0.1,1010,25,9,184,12
2019-12-18 00:00:00,26,23,0.0,13.3,7,1,50,11:46 PM,10:43 AM,05:09 AM,06:36 PM,20,26,26,24,15,19,78,0.0,1010,24,10,210,12
2019-12-18 03:00:00,26,23,0.0,13.3,7,1,50,11:46 PM,10:43 AM,05:09 AM,06:36 PM,20,26,26,24,14,15,79,0.0,1009,24,10,201,12
2019-12-18 06:00:00,26,23,0.0,13.3,7,1,50,11:46 PM,10:43 AM,05:09 AM,06:36 PM,19,26,26,24,12,4,77,0.0,1009,24,10,200,10
2019-12-18 09:00:00,26,23,0.0,13.3,7,7,50,11:46 PM,10:43 AM,05:09 AM,06:36 PM,19,27,27,25,10,13,68,0.0,1011,25,10,157,8
2019-12-18 12:00:00,26,23,0.0,13.3,7,7,50,11:46 PM,10:43 AM,05:09 AM,06:36 PM,20,28,28,26,15,26,67,0.0,1010,26,10,89,13
2019-12-18 15:00:00,26,23,0.0,13.3,7,7,50,11:46 PM,10:43 AM,05:09 AM,06:36 PM,21,28,28,26,23,27,72,0.0,1010,26,10,112,20
2019-12-18 18:00:00,26,23,0.0,13.3,7,1,50,11:46 PM,10:43 AM,05:09 AM,06:36 PM,21,28,28,26,26,53,73,0.0,1010,26,10,116,22
2019-12-18 21:00:00,26,23,0.0,13.3,7,1,50,11:46 PM,10:43 AM,05:09 AM,06:36 PM,21,27,27,25,26,55,76,0.0,1012,25,10,111,22
2019-12-19 00:00:00,27,25,0.0,12.0,7,1,43,No moonrise,11:43 AM,05:10 AM,06:36 PM,21,27,27,25,27,37,77,0.0,1012,25,10,112,22
2019-12-19 03:00:00,27,25,0.0,12.0,7,1,43,No moonrise,11:43 AM,05:10 AM,06:36 PM,21,27,27,25,18,11,77,0.0,1010,25,10,137,14
2019-12-19 06:00:00,27,25,0.0,12.0,7,1,43,No moonrise,11:43 AM,05:10 AM,06:36 PM,20,27,27,25,12,17,75,0.0,1011,25,10,161,9
2019-12-19 09:00:00,27,25,0.0,12.0,7,7,43,No moonrise,11:43 AM,05:10 AM,06:36 PM,21,28,28,26,15,33,71,0.0,1012,26,10,130,13
2019-12-19 12:00:00,27,25,0.0,12.0,7,6,43,No moonrise,11:43 AM,05:10 AM,06:36 PM,22,29,29,27,28,57,75,0.0,1011,27,10,105,24
2019-12-19 15:00:00,27,25,0.0,12.0,7,6,43,No moonrise,11:43 AM,05:10 AM,06:36 PM,22,29,29,26,30,87,78,0.2,1010,26,10,111,26
2019-12-19 18:00:00,27,25,0.0,12.0,7,1,43,No moonrise,11:43 AM,05:10 AM,06:36 PM,23,29,29,26,32,84,81,0.5,1011,26,9,116,26
2019-12-19 21:00:00,27,25,0.0,12.0,7,1,43,No moonrise,11:43 AM,05:10 AM,06:36 PM,23,28,28,26,32,76,84,0.5,1012,26,9,115,25
2019-12-20 00:00:00,27,25,0.0,10.8,6,1,36,12:27 AM,12:42 PM,05:10 AM,06:37 PM,23,28,28,25,30,74,85,0.5,1012,25,10,115,24
2019-12-20 03:00:00,27,25,0.0,10.8,6,1,36,12:27 AM,12:42 PM,05:10 AM,06:37 PM,22,27,27,25,26,76,86,0.9,1010,25,10,117,21
2019-12-20 06:00:00,27,25,0.0,10.8,6,1,36,12:27 AM,12:42 PM,05:10 AM,06:37 PM,22,28,28,25,25,73,84,0.9,1010,25,10,114,19
2019-12-20 09:00:00,27,25,0.0,10.8,6,7,36,12:27 AM,12:42 PM,05:10 AM,06:37 PM,22,29,29,26,22,60,78,0.1,1011,26,10,106,19
2019-12-20 12:00:00,27,25,0.0,10.8,6,6,36,12:27 AM,12:42 PM,05:10 AM,06:37 PM,22,30,30,27,22,52,75,0.2,1011,27,10,104,19
2019-12-20 15:00:00,27,25,0.0,10.8,6,6,36,12:27 AM,12:42 PM,05:10 AM,06:37 PM,22,29,29,27,26,76,77,0.8,1010,27,9,106,20
2019-12-20 18:00:00,27,25,0.0,10.8,6,1,36,12:27 AM,12:42 PM,05:10 AM,06:37 PM,23,29,29,26,27,86,80,0.8,1010,26,9,109,21
2019-12-20 21:00:00,27,25,0.0,10.8,6,1,36,12:27 AM,12:42 PM,05:10 AM,06:37 PM,23,28,28,26,26,72,84,0.2,1012,26,9,110,20
2019-12-21 00:00:00,26,24,0.0,12.0,6,1,28,01:08 AM,01:42 PM,05:11 AM,06:37 PM,23,28,28,25,27,53,85,0.1,1012,25,10,112,21
2019-12-21 03:00:00,26,24,0.0,12.0,6,1,28,01:08 AM,01:42 PM,05:11 AM,06:37 PM,22,28,28,25,23,56,85,0.1,1010,25,10,114,19
2019-12-21 06:00:00,26,24,0.0,12.0,6,1,28,01:08 AM,01:42 PM,05:11 AM,06:37 PM,22,28,28,25,22,52,83,0.0,1011,25,10,112,18
2019-12-21 09:00:00,26,24,0.0,12.0,6,7,28,01:08 AM,01:42 PM,05:11 AM,06:37 PM,22,29,29,26,21,51,81,0.0,1012,26,10,102,18
2019-12-21 12:00:00,26,24,0.0,12.0,6,6,28,01:08 AM,01:42 PM,05:11 AM,06:37 PM,23,29,29,26,24,54,83,0.2,1011,26,10,99,21
2019-12-21 15:00:00,26,24,0.0,12.0,6,6,28,01:08 AM,01:42 PM,05:11 AM,06:37 PM,23,28,28,26,27,78,85,0.8,1010,26,10,104,22
2019-12-21 18:00:00,26,24,0.0,12.0,6,1,28,01:08 AM,01:42 PM,05:11 AM,06:37 PM,23,28,28,25,26,77,86,0.8,1011,25,10,109,22
2019-12-21 21:00:00,26,24,0.0,12.0,6,1,28,01:08 AM,01:42 PM,05:11 AM,06:37 PM,22,27,27,25,27,90,88,0.1,1012,25,10,105,22
2019-12-22 00:00:00,25,23,0.0,12.0,5,1,21,01:48 AM,02:40 PM,05:11 AM,06:38 PM,22,26,26,24,26,88,87,0.1,1011,24,10,102,22
2019-12-22 03:00:00,25,23,0.0,12.0,5,1,21,01:48 AM,02:40 PM,05:11 AM,06:38 PM,21,26,26,24,25,83,86,0.1,1010,24,10,106,22
2019-12-22 06:00:00,25,23,0.0,12.0,5,1,21,01:48 AM,02:40 PM,05:11 AM,06:38 PM,20,25,25,23,25,76,83,0.0,1011,23,10,105,22
2019-12-22 09:00:00,25,23,0.0,12.0,5,5,21,01:48 AM,02:40 PM,05:11 AM,06:38 PM,20,26,26,24,24,68,78,0.0,1012,24,10,100,21
2019-12-22 12:00:00,25,23,0.0,12.0,5,6,21,01:48 AM,02:40 PM,05:11 AM,06:38 PM,19,26,26,25,22,46,73,0.0,1011,25,10,97,19
2019-12-22 15:00:00,25,23,0.0,12.0,5,7,21,01:48 AM,02:40 PM,05:11 AM,06:38 PM,20,27,27,25,21,17,72,0.0,1010,25,10,100,18
2019-12-22 18:00:00,25,23,0.0,12.0,5,1,21,01:48 AM,02:40 PM,05:11 AM,06:38 PM,20,26,26,25,24,54,76,0.1,1010,25,10,110,21
2019-12-22 21:00:00,25,23,0.0,12.0,5,1,21,01:48 AM,02:40 PM,05:11 AM,06:38 PM,20,26,26,24,27,80,82,0.1,1012,24,10,106,23
2019-12-23 00:00:00,25,23,0.0,13.3,5,1,14,02:30 AM,03:41 PM,05:12 AM,06:38 PM,20,25,25,23,29,71,81,0.1,1012,23,10,102,25
2019-12-23 03:00:00,25,23,0.0,13.3,5,1,14,02:30 AM,03:41 PM,05:12 AM,06:38 PM,19,25,25,23,30,61,78,0.1,1011,23,10,104,26
2019-12-23 06:00:00,25,23,0.0,13.3,5,1,14,02:30 AM,03:41 PM,05:12 AM,06:38 PM,18,25,25,23,24,62,73,0.0,1011,23,10,110,21
2019-12-23 09:00:00,25,23,0.0,13.3,5,6,14,02:30 AM,03:41 PM,05:12 AM,06:38 PM,17,25,25,24,21,38,67,0.0,1012,24,10,107,18
