date_time,Bungendore_maxtempC,Bungendore_mintempC,Bungendore_totalSnow_cm,Bungendore_sunHour,Bungendore_uvIndex,Bungendore_uvIndex,Bungendore_moon_illumination,Bungendore_moonrise,Bungendore_moonset,Bungendore_sunrise,Bungendore_sunset,Bungendore_DewPointC,Bungendore_FeelsLikeC,Bungendore_HeatIndexC,Bungendore_WindChillC,Bungendore_WindGustKmph,Bungendore_cloudcover,Bungendore_humidity,Bungendore_precipMM,Bungendore_pressure,Bungendore_tempC,Bungendore_visibility,Bungendore_winddirDegree,Bungendore_windspeedKmph
2020-04-18 18:00:00,17,4,0.0,8.7,4,1,15,01:41 AM,03:30 PM,06:28 AM,05:34 PM,5,15,17,15,12,4,65,0.0,1013,15,10,345,8
2020-04-18 21:00:00,17,4,0.0,8.7,4,1,15,01:41 AM,03:30 PM,06:28 AM,05:34 PM,5,11,14,11,8,5,83,0.0,1015,11,10,178,4
2020-04-19 00:00:00,16,5,0.0,8.7,4,1,8,02:37 AM,04:00 PM,06:29 AM,05:33 PM,6,8,9,8,5,15,89,0.0,1015,8,10,113,3
2020-04-19 03:00:00,16,5,0.0,8.7,4,1,8,02:37 AM,04:00 PM,06:29 AM,05:33 PM,5,6,6,6,3,27,90,0.0,1015,6,10,72,1
2020-04-19 06:00:00,16,5,0.0,8.7,4,1,8,02:37 AM,04:00 PM,06:29 AM,05:33 PM,3,5,5,5,4,37,90,0.0,1015,5,10,46,2
2020-04-19 09:00:00,16,5,0.0,8.7,4,4,8,02:37 AM,04:00 PM,06:29 AM,05:33 PM,5,11,11,11,5,13,70,0.0,1015,11,10,16,3
2020-04-19 12:00:00,16,5,0.0,8.7,4,4,8,02:37 AM,04:00 PM,06:29 AM,05:33 PM,3,14,14,14,10,4,46,0.0,1014,14,10,212,8
2020-04-19 15:00:00,16,5,0.0,8.7,4,5,8,02:37 AM,04:00 PM,06:29 AM,05:33 PM,3,15,15,15,10,7,43,0.0,1012,15,10,321,9
2020-04-19 18:00:00,16,5,0.0,8.7,4,1,8,02:37 AM,04:00 PM,06:29 AM,05:33 PM,4,13,16,13,7,13,59,0.0,1014,13,10,163,4
2020-04-19 21:00:00,16,5,0.0,8.7,4,1,8,02:37 AM,04:00 PM,06:29 AM,05:33 PM,6,9,11,9,5,39,85,0.0,1016,9,5,58,3
2020-04-20 00:00:00,14,8,0.0,8.7,3,1,0,03:33 AM,04:27 PM,06:30 AM,05:32 PM,8,9,9,9,7,54,94,0.0,1015,9,7,225,5
2020-04-20 03:00:00,14,8,0.0,8.7,3,1,0,03:33 AM,04:27 PM,06:30 AM,05:32 PM,6,8,8,8,10,52,85,0.0,1014,8,10,326,6
2020-04-20 06:00:00,14,8,0.0,8.7,3,1,0,03:33 AM,04:27 PM,06:30 AM,05:32 PM,3,6,8,6,17,48,73,0.0,1015,8,10,322,10
2020-04-20 09:00:00,14,8,0.0,8.7,3,4,0,03:33 AM,04:27 PM,06:30 AM,05:32 PM,3,8,10,8,24,47,61,0.0,1015,10,10,309,18
2020-04-20 12:00:00,14,8,0.0,8.7,3,4,0,03:33 AM,04:27 PM,06:30 AM,05:32 PM,4,10,13,10,36,50,56,0.0,1013,13,10,304,26
2020-04-20 15:00:00,14,8,0.0,8.7,3,4,0,03:33 AM,04:27 PM,06:30 AM,05:32 PM,6,12,14,12,34,48,59,0.0,1012,14,10,300,25
2020-04-20 18:00:00,14,8,0.0,8.7,3,1,0,03:33 AM,04:27 PM,06:30 AM,05:32 PM,7,11,13,11,28,19,69,0.0,1014,13,10,298,18
2020-04-20 21:00:00,14,8,0.0,8.7,3,1,0,03:33 AM,04:27 PM,06:30 AM,05:32 PM,7,9,10,9,22,14,80,0.0,1017,10,10,308,12
