date_time,Deniliquin_maxtempC,Deniliquin_mintempC,Deniliquin_totalSnow_cm,Deniliquin_sunHour,Deniliquin_uvIndex,Deniliquin_uvIndex,Deniliquin_moon_illumination,Deniliquin_moonrise,Deniliquin_moonset,Deniliquin_sunrise,Deniliquin_sunset,Deniliquin_DewPointC,Deniliquin_FeelsLikeC,Deniliquin_HeatIndexC,Deniliquin_WindChillC,Deniliquin_WindGustKmph,Deniliquin_cloudcover,Deniliquin_humidity,Deniliquin_precipMM,Deniliquin_pressure,Deniliquin_tempC,Deniliquin_visibility,Deniliquin_winddirDegree,Deniliquin_windspeedKmph
2020-03-18 15:00:00,31,19,0.0,11.6,7,8,33,12:17 AM,03:12 PM,06:21 AM,06:34 PM,8,29,29,31,18,10,25,0.0,1020,31,10,322,16
2020-03-18 18:00:00,31,19,0.0,11.6,7,1,33,12:17 AM,03:12 PM,06:21 AM,06:34 PM,8,27,27,28,19,14,29,0.0,1020,28,10,340,11
2020-03-18 21:00:00,31,19,0.0,11.6,7,1,33,12:17 AM,03:12 PM,06:21 AM,06:34 PM,8,25,25,25,22,15,33,0.0,1021,25,10,354,10
2020-03-19 00:00:00,34,22,0.0,11.6,7,1,25,01:13 AM,03:58 PM,06:22 AM,06:33 PM,7,24,24,24,22,13,35,0.0,1020,24,10,349,10
2020-03-19 03:00:00,34,22,0.0,11.6,7,1,25,01:13 AM,03:58 PM,06:22 AM,06:33 PM,7,24,24,22,20,22,38,0.0,1020,22,10,345,10
2020-03-19 06:00:00,34,22,0.0,11.6,7,1,25,01:13 AM,03:58 PM,06:22 AM,06:33 PM,8,24,24,22,18,17,39,0.0,1021,22,10,347,9
2020-03-19 09:00:00,34,22,0.0,11.6,7,7,25,01:13 AM,03:58 PM,06:22 AM,06:33 PM,8,27,27,27,19,16,31,0.0,1021,27,10,341,14
2020-03-19 12:00:00,34,22,0.0,11.6,7,8,25,01:13 AM,03:58 PM,06:22 AM,06:33 PM,8,30,30,32,22,14,23,0.0,1020,32,10,339,19
2020-03-19 15:00:00,34,22,0.0,11.6,7,8,25,01:13 AM,03:58 PM,06:22 AM,06:33 PM,8,31,31,33,27,13,21,0.0,1017,33,10,337,23
2020-03-19 18:00:00,34,22,0.0,11.6,7,1,25,01:13 AM,03:58 PM,06:22 AM,06:33 PM,8,29,29,31,28,13,24,0.0,1016,31,10,346,17
2020-03-19 21:00:00,34,22,0.0,11.6,7,1,25,01:13 AM,03:58 PM,06:22 AM,06:33 PM,7,27,27,29,36,9,25,0.0,1015,29,10,350,19
2020-03-20 00:00:00,25,17,0.0,11.6,6,1,18,02:09 AM,04:38 PM,06:23 AM,06:31 PM,8,26,26,26,32,6,33,0.0,1015,26,10,287,18
2020-03-20 03:00:00,25,17,0.0,11.6,6,1,18,02:09 AM,04:38 PM,06:23 AM,06:31 PM,5,21,21,21,25,7,35,0.0,1015,21,10,246,15
2020-03-20 06:00:00,25,17,0.0,11.6,6,1,18,02:09 AM,04:38 PM,06:23 AM,06:31 PM,7,18,18,18,24,2,49,0.0,1016,18,10,242,16
2020-03-20 09:00:00,25,17,0.0,11.6,6,5,18,02:09 AM,04:38 PM,06:23 AM,06:31 PM,8,20,20,20,22,0,49,0.0,1018,20,10,247,17
2020-03-20 12:00:00,25,17,0.0,11.6,6,6,18,02:09 AM,04:38 PM,06:23 AM,06:31 PM,9,24,24,24,23,1,38,0.0,1018,24,10,250,20
2020-03-20 15:00:00,25,17,0.0,11.6,6,6,18,02:09 AM,04:38 PM,06:23 AM,06:31 PM,10,25,25,25,26,1,38,0.0,1016,25,10,238,23
2020-03-20 18:00:00,25,17,0.0,11.6,6,1,18,02:09 AM,04:38 PM,06:23 AM,06:31 PM,10,22,22,22,24,0,48,0.0,1017,22,10,221,16
2020-03-20 21:00:00,25,17,0.0,11.6,6,1,18,02:09 AM,04:38 PM,06:23 AM,06:31 PM,10,19,19,19,26,0,56,0.0,1019,19,10,206,16
2020-03-21 00:00:00,25,13,0.0,11.6,6,1,11,03:07 AM,05:14 PM,06:24 AM,06:30 PM,9,15,16,15,24,0,65,0.0,1019,16,10,192,15
2020-03-21 03:00:00,25,13,0.0,11.6,6,1,11,03:07 AM,05:14 PM,06:24 AM,06:30 PM,9,13,14,13,21,2,74,0.0,1019,14,10,196,13
2020-03-21 06:00:00,25,13,0.0,11.6,6,1,11,03:07 AM,05:14 PM,06:24 AM,06:30 PM,9,12,13,12,18,3,80,0.0,1020,13,10,200,11
2020-03-21 09:00:00,25,13,0.0,11.6,6,5,11,03:07 AM,05:14 PM,06:24 AM,06:30 PM,9,16,17,16,15,22,60,0.0,1021,17,10,202,12
2020-03-21 12:00:00,25,13,0.0,11.6,6,6,11,03:07 AM,05:14 PM,06:24 AM,06:30 PM,7,22,22,22,15,43,37,0.0,1020,22,10,219,13
2020-03-21 15:00:00,25,13,0.0,11.6,6,6,11,03:07 AM,05:14 PM,06:24 AM,06:30 PM,5,24,24,25,17,22,28,0.0,1018,25,10,230,14
2020-03-21 18:00:00,25,13,0.0,11.6,6,1,11,03:07 AM,05:14 PM,06:24 AM,06:30 PM,5,22,22,22,19,5,32,0.0,1018,22,10,215,12
2020-03-21 21:00:00,25,13,0.0,11.6,6,1,11,03:07 AM,05:14 PM,06:24 AM,06:30 PM,4,19,19,19,23,3,39,0.0,1019,19,10,223,11
2020-03-22 00:00:00,24,13,0.0,11.6,5,1,4,04:04 AM,05:45 PM,06:25 AM,06:28 PM,6,16,16,16,22,9,50,0.0,1020,16,10,212,11
2020-03-22 03:00:00,24,13,0.0,11.6,5,1,4,04:04 AM,05:45 PM,06:25 AM,06:28 PM,7,13,14,13,21,13,64,0.0,1020,14,10,198,11
2020-03-22 06:00:00,24,13,0.0,11.6,5,1,4,04:04 AM,05:45 PM,06:25 AM,06:28 PM,8,12,13,12,18,13,72,0.0,1021,13,10,202,11
2020-03-22 09:00:00,24,13,0.0,11.6,5,5,4,04:04 AM,05:45 PM,06:25 AM,06:28 PM,8,17,17,17,19,8,56,0.0,1023,17,10,204,15
2020-03-22 12:00:00,24,13,0.0,11.6,5,6,4,04:04 AM,05:45 PM,06:25 AM,06:28 PM,8,22,23,22,22,9,42,0.0,1022,22,10,216,19
2020-03-22 15:00:00,24,13,0.0,11.6,5,6,4,04:04 AM,05:45 PM,06:25 AM,06:28 PM,7,24,24,24,25,11,34,0.0,1021,24,10,216,22
2020-03-22 18:00:00,24,13,0.0,11.6,5,1,4,04:04 AM,05:45 PM,06:25 AM,06:28 PM,7,24,24,23,29,6,41,0.0,1021,23,10,182,20
2020-03-22 21:00:00,24,13,0.0,11.6,5,1,4,04:04 AM,05:45 PM,06:25 AM,06:28 PM,5,21,23,21,33,1,50,0.0,1024,21,10,172,21
2020-03-23 00:00:00,24,10,0.0,11.6,5,1,0,05:01 AM,06:14 PM,06:25 AM,06:27 PM,6,13,16,13,35,0,63,0.0,1025,15,10,181,23
2020-03-23 03:00:00,24,10,0.0,11.6,5,1,0,05:01 AM,06:14 PM,06:25 AM,06:27 PM,6,9,11,9,31,6,68,0.0,1025,11,10,186,20
2020-03-23 06:00:00,24,10,0.0,11.6,5,1,0,05:01 AM,06:14 PM,06:25 AM,06:27 PM,4,8,10,8,27,5,68,0.0,1025,10,10,181,17
2020-03-23 09:00:00,24,10,0.0,11.6,5,4,0,05:01 AM,06:14 PM,06:25 AM,06:27 PM,4,14,14,14,20,8,51,0.0,1025,14,10,169,15
2020-03-23 12:00:00,24,10,0.0,11.6,5,6,0,05:01 AM,06:14 PM,06:25 AM,06:27 PM,2,20,21,20,15,7,30,0.0,1024,20,10,166,13
2020-03-23 15:00:00,24,10,0.0,11.6,5,6,0,05:01 AM,06:14 PM,06:25 AM,06:27 PM,-0,23,23,23,14,5,22,0.0,1022,23,10,172,12
2020-03-23 18:00:00,24,10,0.0,11.6,5,1,0,05:01 AM,06:14 PM,06:25 AM,06:27 PM,1,21,22,21,22,4,29,0.0,1022,21,10,185,12
2020-03-23 21:00:00,24,10,0.0,11.6,5,1,0,05:01 AM,06:14 PM,06:25 AM,06:27 PM,5,17,19,17,28,6,50,0.0,1023,17,10,185,16
2020-03-24 00:00:00,23,10,0.0,11.6,5,1,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,6,12,14,12,24,17,65,0.0,1023,13,10,175,14
2020-03-24 03:00:00,23,10,0.0,11.6,5,1,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,6,9,11,9,19,18,73,0.0,1022,11,10,183,11
2020-03-24 06:00:00,23,10,0.0,11.6,5,1,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,6,9,10,9,17,18,76,0.0,1022,10,10,180,10
2020-03-24 09:00:00,23,10,0.0,11.6,5,4,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,7,14,15,14,12,11,60,0.0,1022,15,10,180,9
2020-03-24 12:00:00,23,10,0.0,11.6,5,6,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,5,21,21,21,12,18,36,0.0,1021,21,10,218,10
2020-03-24 15:00:00,23,10,0.0,11.6,5,6,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,2,23,23,23,12,23,26,0.0,1019,23,10,239,10
2020-03-24 18:00:00,23,10,0.0,11.6,5,1,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,2,21,21,21,12,38,29,0.0,1019,21,10,220,7
2020-03-24 21:00:00,23,10,0.0,11.6,5,1,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,3,18,18,18,15,46,37,0.0,1020,18,10,192,8
2020-03-25 00:00:00,23,11,0.0,11.6,5,1,3,06:52 AM,07:07 PM,06:27 AM,06:24 PM,6,15,15,15,19,53,56,0.0,1020,15,10,185,12
2020-03-25 03:00:00,23,11,0.0,11.6,5,1,3,06:52 AM,07:07 PM,06:27 AM,06:24 PM,7,12,13,12,19,32,70,0.0,1020,13,10,181,12
2020-03-25 06:00:00,23,11,0.0,11.6,5,1,3,06:52 AM,07:07 PM,06:27 AM,06:24 PM,7,10,11,10,16,21,75,0.0,1021,11,10,196,10
2020-03-25 09:00:00,23,11,0.0,11.6,5,5,3,06:52 AM,07:07 PM,06:27 AM,06:24 PM,6,15,16,15,16,25,54,0.0,1021,16,10,197,13
2020-03-25 12:00:00,23,11,0.0,11.6,5,6,3,06:52 AM,07:07 PM,06:27 AM,06:24 PM,4,22,22,22,19,32,32,0.0,1021,22,10,196,17
2020-03-25 15:00:00,23,11,0.0,11.6,5,6,3,06:52 AM,07:07 PM,06:27 AM,06:24 PM,4,24,24,23,24,15,28,0.0,1019,23,10,197,21
2020-03-25 18:00:00,23,11,0.0,11.6,5,1,3,06:52 AM,07:07 PM,06:27 AM,06:24 PM,5,24,24,22,34,5,40,0.0,1020,22,10,192,23
2020-03-25 21:00:00,23,11,0.0,11.6,5,1,3,06:52 AM,07:07 PM,06:27 AM,06:24 PM,6,20,24,20,33,4,57,0.0,1022,20,10,186,21
2020-03-26 00:00:00,26,10,0.0,11.6,6,1,11,07:47 AM,07:34 PM,06:28 AM,06:23 PM,6,13,16,13,30,1,64,0.0,1022,15,10,178,18
2020-03-26 03:00:00,26,10,0.0,11.6,6,1,11,07:47 AM,07:34 PM,06:28 AM,06:23 PM,6,10,12,10,27,0,68,0.0,1022,12,10,170,16
2020-03-26 06:00:00,26,10,0.0,11.6,6,1,11,07:47 AM,07:34 PM,06:28 AM,06:23 PM,5,9,11,9,25,0,70,0.0,1023,11,10,158,15
2020-03-26 09:00:00,26,10,0.0,11.6,6,5,11,07:47 AM,07:34 PM,06:28 AM,06:23 PM,8,16,16,16,20,0,58,0.0,1024,16,10,117,15
2020-03-26 12:00:00,26,10,0.0,11.6,6,6,11,07:47 AM,07:34 PM,06:28 AM,06:23 PM,9,23,23,23,15,0,42,0.0,1023,23,10,100,13
2020-03-26 15:00:00,26,10,0.0,11.6,6,7,11,07:47 AM,07:34 PM,06:28 AM,06:23 PM,9,26,26,26,12,18,35,0.0,1021,26,10,104,11
2020-03-26 18:00:00,26,10,0.0,11.6,6,1,11,07:47 AM,07:34 PM,06:28 AM,06:23 PM,9,25,25,23,16,28,41,0.0,1021,23,10,124,9
2020-03-26 21:00:00,26,10,0.0,11.6,6,1,11,07:47 AM,07:34 PM,06:28 AM,06:23 PM,9,20,21,20,22,26,47,0.0,1022,20,10,126,11
2020-03-27 00:00:00,27,15,0.0,11.6,6,1,18,08:42 AM,08:02 PM,06:29 AM,06:21 PM,10,18,18,18,21,33,60,0.0,1023,18,10,64,10
2020-03-27 03:00:00,27,15,0.0,11.6,6,1,18,08:42 AM,08:02 PM,06:29 AM,06:21 PM,11,17,17,17,20,22,70,0.0,1023,17,10,53,10
2020-03-27 06:00:00,27,15,0.0,11.6,6,1,18,08:42 AM,08:02 PM,06:29 AM,06:21 PM,10,16,16,16,22,17,71,0.0,1024,16,10,73,12
2020-03-27 09:00:00,27,15,0.0,11.6,6,5,18,08:42 AM,08:02 PM,06:29 AM,06:21 PM,10,19,21,19,20,17,57,0.0,1025,19,10,68,15
2020-03-27 12:00:00,27,15,0.0,11.6,6,6,18,08:42 AM,08:02 PM,06:29 AM,06:21 PM,9,25,25,25,17,18,38,0.0,1023,25,10,61,15
2020-03-27 15:00:00,27,15,0.0,11.6,6,7,18,08:42 AM,08:02 PM,06:29 AM,06:21 PM,7,26,26,27,15,17,29,0.0,1021,27,10,68,13
2020-03-27 18:00:00,27,15,0.0,11.6,6,1,18,08:42 AM,08:02 PM,06:29 AM,06:21 PM,7,26,26,24,16,11,34,0.0,1020,24,10,98,9
2020-03-27 21:00:00,27,15,0.0,11.6,6,1,18,08:42 AM,08:02 PM,06:29 AM,06:21 PM,6,21,22,21,21,9,40,0.0,1021,21,10,114,10
2020-03-28 00:00:00,27,18,0.0,10.2,6,1,25,09:39 AM,08:33 PM,06:30 AM,06:20 PM,6,19,19,19,24,18,44,0.0,1021,19,10,106,12
2020-03-28 03:00:00,27,18,0.0,10.2,6,1,25,09:39 AM,08:33 PM,06:30 AM,06:20 PM,8,18,18,18,25,26,54,0.0,1021,18,10,81,13
2020-03-28 06:00:00,27,18,0.0,10.2,6,1,25,09:39 AM,08:33 PM,06:30 AM,06:20 PM,11,18,18,18,27,69,62,0.1,1021,18,10,53,17
2020-03-28 09:00:00,27,18,0.0,10.2,6,5,25,09:39 AM,08:33 PM,06:30 AM,06:20 PM,11,20,23,20,25,87,55,0.1,1022,20,10,40,19
2020-03-28 12:00:00,27,18,0.0,10.2,6,5,25,09:39 AM,08:33 PM,06:30 AM,06:20 PM,9,25,25,24,22,50,39,0.0,1020,24,10,37,19
2020-03-28 15:00:00,27,18,0.0,10.2,6,7,25,09:39 AM,08:33 PM,06:30 AM,06:20 PM,8,26,26,27,21,23,31,0.0,1018,27,10,31,18
2020-03-28 18:00:00,27,18,0.0,10.2,6,1,25,09:39 AM,08:33 PM,06:30 AM,06:20 PM,8,28,28,26,17,19,37,0.0,1017,26,10,44,11
2020-03-28 21:00:00,27,18,0.0,10.2,6,1,25,09:39 AM,08:33 PM,06:30 AM,06:20 PM,8,24,24,22,20,26,42,0.0,1017,22,10,56,9
2020-03-29 00:00:00,29,19,0.0,11.6,6,1,32,10:36 AM,09:07 PM,06:30 AM,06:18 PM,9,21,23,21,28,28,47,0.0,1016,21,10,38,14
2020-03-29 03:00:00,29,19,0.0,11.6,6,1,32,10:36 AM,09:07 PM,06:30 AM,06:18 PM,11,21,22,21,29,23,54,0.0,1015,21,10,33,16
2020-03-29 06:00:00,29,19,0.0,11.6,6,1,32,10:36 AM,09:07 PM,06:30 AM,06:18 PM,12,21,21,21,28,23,57,0.0,1015,21,10,32,17
2020-03-29 09:00:00,29,19,0.0,11.6,6,6,32,10:36 AM,09:07 PM,06:30 AM,06:18 PM,13,24,24,24,30,23,51,0.0,1015,24,10,15,23
2020-03-29 12:00:00,29,19,0.0,11.6,6,7,32,10:36 AM,09:07 PM,06:30 AM,06:18 PM,13,27,27,27,30,40,41,0.0,1013,27,10,239,26
2020-03-29 15:00:00,29,19,0.0,11.6,6,6,32,10:36 AM,09:07 PM,06:30 AM,06:18 PM,15,26,26,25,32,51,57,1.2,1010,25,9,297,26
2020-03-29 18:00:00,29,19,0.0,11.6,6,1,32,10:36 AM,09:07 PM,06:30 AM,06:18 PM,17,21,22,21,14,52,75,1.9,1011,21,9,173,10
2020-03-29 21:00:00,29,19,0.0,11.6,6,1,32,10:36 AM,09:07 PM,06:30 AM,06:18 PM,17,19,19,19,10,65,83,2.0,1011,19,10,97,5
2020-03-30 00:00:00,25,16,0.0,11.6,5,1,40,11:35 AM,09:47 PM,06:31 AM,06:17 PM,16,19,19,19,16,35,85,0.7,1011,19,10,60,8
2020-03-30 03:00:00,25,16,0.0,11.6,5,1,40,11:35 AM,09:47 PM,06:31 AM,06:17 PM,16,18,18,18,18,16,88,0.0,1010,18,10,173,9
2020-03-30 06:00:00,25,16,0.0,11.6,5,1,40,11:35 AM,09:47 PM,06:31 AM,06:17 PM,14,16,16,16,18,9,86,0.0,1011,16,10,235,9
2020-03-30 09:00:00,25,16,0.0,11.6,5,5,40,11:35 AM,09:47 PM,06:31 AM,06:17 PM,13,19,19,19,19,2,68,0.0,1013,19,10,229,15
2020-03-30 12:00:00,25,16,0.0,11.6,5,6,40,11:35 AM,09:47 PM,06:31 AM,06:17 PM,8,23,23,24,19,6,40,0.0,1013,24,10,246,17
2020-03-30 15:00:00,25,16,0.0,11.6,5,6,40,11:35 AM,09:47 PM,06:31 AM,06:17 PM,5,25,25,25,21,43,28,0.0,1012,25,10,247,18
2020-03-30 18:00:00,25,16,0.0,11.6,5,1,40,11:35 AM,09:47 PM,06:31 AM,06:17 PM,5,25,25,23,22,42,36,0.0,1013,23,10,225,14
2020-03-30 21:00:00,25,16,0.0,11.6,5,1,40,11:35 AM,09:47 PM,06:31 AM,06:17 PM,6,20,22,20,20,12,45,0.0,1015,20,10,226,10
2020-03-31 00:00:00,25,13,0.0,11.6,6,1,44,12:33 PM,10:32 PM,06:32 AM,06:16 PM,5,16,17,16,19,1,51,0.0,1016,16,10,231,9
2020-03-31 03:00:00,25,13,0.0,11.6,6,1,44,12:33 PM,10:32 PM,06:32 AM,06:16 PM,6,13,14,13,19,0,61,0.0,1016,14,10,208,9
2020-03-31 06:00:00,25,13,0.0,11.6,6,1,44,12:33 PM,10:32 PM,06:32 AM,06:16 PM,8,12,13,12,17,0,71,0.0,1017,13,10,189,8
2020-03-31 09:00:00,25,13,0.0,11.6,6,5,44,12:33 PM,10:32 PM,06:32 AM,06:16 PM,8,18,18,18,10,0,55,0.0,1018,18,10,194,7
2020-03-31 12:00:00,25,13,0.0,11.6,6,6,44,12:33 PM,10:32 PM,06:32 AM,06:16 PM,7,23,23,23,10,0,36,0.0,1017,23,10,247,8
2020-03-31 15:00:00,25,13,0.0,11.6,6,6,44,12:33 PM,10:32 PM,06:32 AM,06:16 PM,5,25,25,25,9,0,29,0.0,1015,25,10,261,8
2020-03-31 18:00:00,25,13,0.0,11.6,6,1,44,12:33 PM,10:32 PM,06:32 AM,06:16 PM,5,24,24,23,8,0,34,0.0,1015,23,10,186,5
2020-03-31 21:00:00,25,13,0.0,11.6,6,1,44,12:33 PM,10:32 PM,06:32 AM,06:16 PM,6,21,23,21,12,0,44,0.0,1016,21,10,149,6
2020-04-01 00:00:00,27,14,0.0,11.6,6,1,56,01:31 PM,11:25 PM,06:33 AM,06:14 PM,6,18,18,18,15,0,51,0.0,1017,18,10,131,7
2020-04-01 03:00:00,27,14,0.0,11.6,6,1,56,01:31 PM,11:25 PM,06:33 AM,06:14 PM,7,15,15,15,17,0,57,0.0,1016,15,10,119,8
2020-04-01 06:00:00,27,14,0.0,11.6,6,1,56,01:31 PM,11:25 PM,06:33 AM,06:14 PM,7,14,15,14,21,0,60,0.0,1017,15,10,98,10
2020-04-01 09:00:00,27,14,0.0,11.6,6,6,56,01:31 PM,11:25 PM,06:33 AM,06:14 PM,7,20,21,20,18,0,43,0.0,1017,20,10,67,13
2020-04-01 12:00:00,27,14,0.0,11.6,6,7,56,01:31 PM,11:25 PM,06:33 AM,06:14 PM,5,25,25,26,16,3,28,0.0,1015,26,10,61,14
2020-04-01 15:00:00,27,14,0.0,11.6,6,7,56,01:31 PM,11:25 PM,06:33 AM,06:14 PM,5,26,26,27,14,16,24,0.0,1013,27,10,55,12
2020-04-01 18:00:00,27,14,0.0,11.6,6,1,56,01:31 PM,11:25 PM,06:33 AM,06:14 PM,11,26,26,24,18,43,60,0.9,1013,24,9,209,12
2020-04-01 21:00:00,27,14,0.0,11.6,6,1,56,01:31 PM,11:25 PM,06:33 AM,06:14 PM,15,22,24,22,25,62,82,3.4,1014,22,8,160,17
2020-04-02 00:00:00,23,17,0.0,8.7,5,1,64,02:25 PM,No moonset,06:34 AM,06:13 PM,16,19,20,19,21,89,88,2.4,1012,19,9,67,14
2020-04-02 03:00:00,23,17,0.0,8.7,5,1,64,02:25 PM,No moonset,06:34 AM,06:13 PM,17,19,19,19,18,86,90,4.5,1011,19,8,29,11
2020-04-02 06:00:00,23,17,0.0,8.7,5,1,64,02:25 PM,No moonset,06:34 AM,06:13 PM,17,19,19,19,15,69,88,3.9,1010,19,7,17,9
2020-04-02 09:00:00,23,17,0.0,8.7,5,5,64,02:25 PM,No moonset,06:34 AM,06:13 PM,16,21,23,21,12,63,75,5.3,1010,21,7,208,6
2020-04-02 12:00:00,23,17,0.0,8.7,5,5,64,02:25 PM,No moonset,06:34 AM,06:13 PM,13,25,25,23,20,66,55,2.2,1008,23,9,305,16
2020-04-02 15:00:00,23,17,0.0,8.7,5,5,64,02:25 PM,No moonset,06:34 AM,06:13 PM,11,25,25,23,26,35,48,0.0,1007,23,10,286,22
2020-04-02 18:00:00,23,17,0.0,8.7,5,1,64,02:25 PM,No moonset,06:34 AM,06:13 PM,10,20,21,20,21,17,53,0.0,1008,20,10,298,13
2020-04-02 21:00:00,23,17,0.0,8.7,5,1,64,02:25 PM,No moonset,06:34 AM,06:13 PM,11,18,18,18,14,17,63,0.0,1009,18,10,244,8
2020-04-03 00:00:00,23,16,0.0,10.2,6,1,71,03:15 PM,12:25 AM,06:34 AM,06:11 PM,11,17,17,17,9,17,70,0.0,1009,17,10,154,5
2020-04-03 03:00:00,23,16,0.0,10.2,6,1,71,03:15 PM,12:25 AM,06:34 AM,06:11 PM,11,16,16,16,11,28,72,0.0,1007,16,10,91,6
2020-04-03 06:00:00,23,16,0.0,10.2,6,1,71,03:15 PM,12:25 AM,06:34 AM,06:11 PM,11,17,17,17,19,43,70,0.0,1006,17,10,57,10
2020-04-03 09:00:00,23,16,0.0,10.2,6,5,71,03:15 PM,12:25 AM,06:34 AM,06:11 PM,10,19,19,19,26,48,57,0.0,1006,19,10,34,17
2020-04-03 12:00:00,23,16,0.0,10.2,6,6,71,03:15 PM,12:25 AM,06:34 AM,06:11 PM,12,22,23,22,26,75,53,0.0,1004,22,10,22,21
2020-04-03 15:00:00,23,16,0.0,10.2,6,5,71,03:15 PM,12:25 AM,06:34 AM,06:11 PM,14,22,22,22,28,57,62,0.0,1002,22,10,23,23
2020-04-03 18:00:00,23,16,0.0,10.2,6,1,71,03:15 PM,12:25 AM,06:34 AM,06:11 PM,14,19,19,19,29,21,73,0.0,1001,19,10,29,20
2020-04-03 21:00:00,23,16,0.0,10.2,6,1,71,03:15 PM,12:25 AM,06:34 AM,06:11 PM,13,17,17,17,26,68,79,0.0,999,17,10,34,18
2020-04-04 00:00:00,17,12,0.0,5.9,4,1,79,04:01 PM,01:31 AM,06:35 AM,06:10 PM,13,16,16,16,24,99,85,2.1,998,16,8,251,17
2020-04-04 03:00:00,17,12,0.0,5.9,4,1,79,04:01 PM,01:31 AM,06:35 AM,06:10 PM,11,14,15,14,30,85,76,3.1,998,15,8,288,20
2020-04-04 06:00:00,17,12,0.0,5.9,4,1,79,04:01 PM,01:31 AM,06:35 AM,06:10 PM,9,11,13,11,33,82,75,1.0,1000,13,9,272,22
2020-04-04 09:00:00,17,12,0.0,5.9,4,3,79,04:01 PM,01:31 AM,06:35 AM,06:10 PM,8,14,15,14,36,93,65,0.0,1003,15,10,266,29
2020-04-04 12:00:00,17,12,0.0,5.9,4,4,79,04:01 PM,01:31 AM,06:35 AM,06:10 PM,6,17,17,17,38,86,49,0.1,1004,17,9,263,32
2020-04-04 15:00:00,17,12,0.0,5.9,4,4,79,04:01 PM,01:31 AM,06:35 AM,06:10 PM,5,16,16,16,38,74,48,0.1,1004,16,10,271,30
2020-04-04 18:00:00,17,12,0.0,5.9,4,1,79,04:01 PM,01:31 AM,06:35 AM,06:10 PM,5,13,14,13,32,78,55,0.1,1007,14,10,273,20
2020-04-04 21:00:00,17,12,0.0,5.9,4,1,79,04:01 PM,01:31 AM,06:35 AM,06:10 PM,5,11,13,11,28,34,60,0.0,1010,13,10,264,17
2020-04-05 00:00:00,19,9,0.0,8.7,5,1,87,04:41 PM,02:41 AM,06:36 AM,06:09 PM,4,9,11,9,23,8,63,0.0,1012,11,10,269,14
2020-04-05 03:00:00,19,9,0.0,8.7,5,1,87,04:41 PM,02:41 AM,06:36 AM,06:09 PM,3,8,10,8,21,6,65,0.0,1013,10,10,294,12
2020-04-05 06:00:00,19,9,0.0,8.7,5,1,87,04:41 PM,02:41 AM,06:36 AM,06:09 PM,4,7,9,7,26,19,71,0.0,1014,9,10,317,15
2020-04-05 09:00:00,19,9,0.0,8.7,5,4,87,04:41 PM,02:41 AM,06:36 AM,06:09 PM,6,11,13,11,30,30,64,0.0,1015,13,10,313,23
2020-04-05 12:00:00,19,9,0.0,8.7,5,5,87,04:41 PM,02:41 AM,06:36 AM,06:09 PM,7,17,17,17,32,67,52,0.0,1014,17,10,296,28
2020-04-05 15:00:00,19,9,0.0,8.7,5,4,87,04:41 PM,02:41 AM,06:36 AM,06:09 PM,8,19,19,19,35,66,49,0.0,1013,19,10,288,27
2020-04-05 18:00:00,19,9,0.0,8.7,5,1,87,04:41 PM,02:41 AM,06:36 AM,06:09 PM,8,17,17,17,31,52,54,0.0,1014,17,10,292,21
2020-04-05 21:00:00,19,9,0.0,8.7,5,1,87,04:41 PM,02:41 AM,06:36 AM,06:09 PM,9,16,16,16,26,68,62,0.0,1016,16,10,267,16
2020-04-06 00:00:00,19,12,0.0,11.6,4,1,94,05:19 PM,03:53 AM,06:37 AM,06:07 PM,10,15,15,15,21,54,72,0.0,1017,15,10,254,14
2020-04-06 03:00:00,19,12,0.0,11.6,4,1,94,05:19 PM,03:53 AM,06:37 AM,06:07 PM,11,14,14,14,17,36,81,0.0,1018,14,10,251,10
2020-04-06 06:00:00,19,12,0.0,11.6,4,1,94,05:19 PM,03:53 AM,06:37 AM,06:07 PM,10,12,12,12,14,26,88,0.0,1020,12,10,232,8
2020-04-06 09:00:00,19,12,0.0,11.6,4,4,94,05:19 PM,03:53 AM,06:37 AM,06:07 PM,9,14,14,14,12,42,72,0.0,1021,14,10,199,9
2020-04-06 12:00:00,19,12,0.0,11.6,4,5,94,05:19 PM,03:53 AM,06:37 AM,06:07 PM,7,18,18,18,13,26,50,0.0,1020,18,10,207,11
2020-04-06 15:00:00,19,12,0.0,11.6,4,5,94,05:19 PM,03:53 AM,06:37 AM,06:07 PM,5,19,19,19,14,4,40,0.0,1019,19,10,203,12
2020-04-06 18:00:00,19,12,0.0,11.6,4,1,94,05:19 PM,03:53 AM,06:37 AM,06:07 PM,5,17,17,17,17,0,47,0.0,1020,17,10,198,10
2020-04-06 21:00:00,19,12,0.0,11.6,4,1,94,05:19 PM,03:53 AM,06:37 AM,06:07 PM,6,13,14,13,20,29,60,0.0,1022,14,10,187,11
