date_time,Kootingal_maxtempC,Kootingal_mintempC,Kootingal_totalSnow_cm,Kootingal_sunHour,Kootingal_uvIndex,Kootingal_uvIndex,Kootingal_moon_illumination,Kootingal_moonrise,Kootingal_moonset,Kootingal_sunrise,Kootingal_sunset,Kootingal_DewPointC,Kootingal_FeelsLikeC,Kootingal_HeatIndexC,Kootingal_WindChillC,Kootingal_WindGustKmph,Kootingal_cloudcover,Kootingal_humidity,Kootingal_precipMM,Kootingal_pressure,Kootingal_tempC,Kootingal_visibility,Kootingal_winddirDegree,Kootingal_windspeedKmph
2020-02-19 15:00:00,25,19,0.0,12.0,5,6,15,01:16 AM,03:45 PM,05:38 AM,06:41 PM,14,26,26,25,20,27,51,0.1,1005,25,10,253,16
2020-02-19 18:00:00,25,19,0.0,12.0,5,1,15,01:16 AM,03:45 PM,05:38 AM,06:41 PM,12,27,27,24,21,0,55,0.0,1007,24,10,238,12
2020-02-19 21:00:00,25,19,0.0,12.0,5,1,15,01:16 AM,03:45 PM,05:38 AM,06:41 PM,11,21,24,21,14,0,62,0.0,1008,21,10,211,6
2020-02-20 00:00:00,25,14,0.0,13.0,6,1,7,02:08 AM,04:36 PM,05:38 AM,06:40 PM,10,17,18,17,7,2,66,0.0,1009,17,10,109,3
2020-02-20 03:00:00,25,14,0.0,13.0,6,1,7,02:08 AM,04:36 PM,05:38 AM,06:40 PM,10,15,15,15,6,5,71,0.0,1009,15,10,92,3
2020-02-20 06:00:00,25,14,0.0,13.0,6,1,7,02:08 AM,04:36 PM,05:38 AM,06:40 PM,10,15,15,15,5,3,73,0.0,1010,15,10,113,3
2020-02-20 09:00:00,25,14,0.0,13.0,6,6,7,02:08 AM,04:36 PM,05:38 AM,06:40 PM,12,20,22,20,4,1,60,0.0,1011,20,10,169,4
2020-02-20 12:00:00,25,14,0.0,13.0,6,6,7,02:08 AM,04:36 PM,05:38 AM,06:40 PM,11,25,25,24,8,4,47,0.0,1010,24,10,223,7
2020-02-20 15:00:00,25,14,0.0,13.0,6,6,7,02:08 AM,04:36 PM,05:38 AM,06:40 PM,11,25,25,25,9,7,43,0.0,1009,25,10,239,8
2020-02-20 18:00:00,25,14,0.0,13.0,6,1,7,02:08 AM,04:36 PM,05:38 AM,06:40 PM,11,22,22,22,7,5,51,0.0,1011,22,10,223,4
2020-02-20 21:00:00,25,14,0.0,13.0,6,1,7,02:08 AM,04:36 PM,05:38 AM,06:40 PM,11,19,19,19,13,10,62,0.0,1013,19,10,136,6
2020-02-21 00:00:00,27,15,0.0,13.0,6,1,0,03:04 AM,05:23 PM,05:39 AM,06:39 PM,12,17,17,17,16,15,75,0.0,1013,17,10,94,8
2020-02-21 03:00:00,27,15,0.0,13.0,6,1,0,03:04 AM,05:23 PM,05:39 AM,06:39 PM,13,16,16,16,13,12,86,0.0,1013,16,10,104,6
2020-02-21 06:00:00,27,15,0.0,13.0,6,1,0,03:04 AM,05:23 PM,05:39 AM,06:39 PM,14,16,16,16,9,22,86,0.0,1015,16,10,109,6
2020-02-21 09:00:00,27,15,0.0,13.0,6,6,0,03:04 AM,05:23 PM,05:39 AM,06:39 PM,15,21,22,21,7,17,68,0.0,1016,21,10,38,6
2020-02-21 12:00:00,27,15,0.0,13.0,6,7,0,03:04 AM,05:23 PM,05:39 AM,06:39 PM,14,27,27,26,7,22,49,0.0,1014,26,10,210,6
2020-02-21 15:00:00,27,15,0.0,13.0,6,7,0,03:04 AM,05:23 PM,05:39 AM,06:39 PM,14,27,27,27,5,23,45,0.0,1013,27,10,300,5
2020-02-21 18:00:00,27,15,0.0,13.0,6,1,0,03:04 AM,05:23 PM,05:39 AM,06:39 PM,14,26,26,24,8,22,54,0.0,1014,24,10,189,5
2020-02-21 21:00:00,27,15,0.0,13.0,6,1,0,03:04 AM,05:23 PM,05:39 AM,06:39 PM,15,21,22,21,17,29,69,0.0,1016,21,10,125,10
2020-02-22 00:00:00,27,17,0.0,10.7,6,1,0,04:00 AM,06:03 PM,05:40 AM,06:38 PM,15,19,19,19,18,25,79,0.0,1018,19,10,112,11
2020-02-22 03:00:00,27,17,0.0,10.7,6,1,0,04:00 AM,06:03 PM,05:40 AM,06:38 PM,15,18,18,18,14,21,84,0.0,1018,18,10,112,8
2020-02-22 06:00:00,27,17,0.0,10.7,6,1,0,04:00 AM,06:03 PM,05:40 AM,06:38 PM,15,18,18,18,11,20,83,0.0,1020,18,10,107,7
2020-02-22 09:00:00,27,17,0.0,10.7,6,6,0,04:00 AM,06:03 PM,05:40 AM,06:38 PM,16,23,23,22,11,54,69,0.1,1021,22,10,86,9
2020-02-22 12:00:00,27,17,0.0,10.7,6,6,0,04:00 AM,06:03 PM,05:40 AM,06:38 PM,16,27,27,26,12,72,55,0.4,1021,26,9,70,10
2020-02-22 15:00:00,27,17,0.0,10.7,6,6,0,04:00 AM,06:03 PM,05:40 AM,06:38 PM,17,26,26,25,20,81,60,1.5,1018,25,9,90,14
2020-02-22 18:00:00,27,17,0.0,10.7,6,1,0,04:00 AM,06:03 PM,05:40 AM,06:38 PM,17,22,22,22,22,84,72,0.8,1019,22,9,96,14
2020-02-22 21:00:00,27,17,0.0,10.7,6,1,0,04:00 AM,06:03 PM,05:40 AM,06:38 PM,15,19,19,19,19,81,76,0.3,1021,19,9,86,12
2020-02-23 00:00:00,22,16,0.0,13.0,5,1,0,04:56 AM,06:39 PM,05:41 AM,06:37 PM,14,17,17,17,17,36,78,0.1,1022,17,10,114,10
2020-02-23 03:00:00,22,16,0.0,13.0,5,1,0,04:56 AM,06:39 PM,05:41 AM,06:37 PM,13,16,16,16,17,18,82,0.0,1021,16,10,131,9
2020-02-23 06:00:00,22,16,0.0,13.0,5,1,0,04:56 AM,06:39 PM,05:41 AM,06:37 PM,14,17,17,17,12,38,81,0.0,1023,17,10,123,7
2020-02-23 09:00:00,22,16,0.0,13.0,5,6,0,04:56 AM,06:39 PM,05:41 AM,06:37 PM,13,20,22,20,12,47,66,0.0,1024,20,10,94,9
2020-02-23 12:00:00,22,16,0.0,13.0,5,6,0,04:56 AM,06:39 PM,05:41 AM,06:37 PM,15,22,25,22,10,46,64,0.0,1022,22,10,189,9
2020-02-23 15:00:00,22,16,0.0,13.0,5,6,0,04:56 AM,06:39 PM,05:41 AM,06:37 PM,16,21,22,21,7,52,75,0.7,1021,21,10,280,6
2020-02-23 18:00:00,22,16,0.0,13.0,5,1,0,04:56 AM,06:39 PM,05:41 AM,06:37 PM,16,19,19,19,4,68,85,0.8,1021,19,9,313,3
2020-02-23 21:00:00,22,16,0.0,13.0,5,1,0,04:56 AM,06:39 PM,05:41 AM,06:37 PM,16,18,18,18,5,75,88,0.7,1022,18,9,167,4
2020-02-24 00:00:00,23,17,0.0,10.7,5,1,0,05:52 AM,07:13 PM,05:42 AM,06:36 PM,15,18,18,18,12,78,87,0.2,1021,18,10,103,7
2020-02-24 03:00:00,23,17,0.0,10.7,5,1,0,05:52 AM,07:13 PM,05:42 AM,06:36 PM,14,17,17,17,9,76,84,0.0,1020,17,10,107,5
2020-02-24 06:00:00,23,17,0.0,10.7,5,1,0,05:52 AM,07:13 PM,05:42 AM,06:36 PM,14,17,17,17,6,61,82,0.0,1021,17,10,94,4
2020-02-24 09:00:00,23,17,0.0,10.7,5,5,0,05:52 AM,07:13 PM,05:42 AM,06:36 PM,14,20,20,20,6,48,73,0.0,1021,20,10,129,5
2020-02-24 12:00:00,23,17,0.0,10.7,5,6,0,05:52 AM,07:13 PM,05:42 AM,06:36 PM,15,22,23,22,6,58,67,0.3,1020,22,10,171,5
2020-02-24 15:00:00,23,17,0.0,10.7,5,5,0,05:52 AM,07:13 PM,05:42 AM,06:36 PM,16,25,25,23,10,71,66,0.6,1018,23,9,141,8
2020-02-24 18:00:00,23,17,0.0,10.7,5,1,0,05:52 AM,07:13 PM,05:42 AM,06:36 PM,16,21,21,21,12,81,76,0.3,1018,21,10,106,8
2020-02-24 21:00:00,23,17,0.0,10.7,5,1,0,05:52 AM,07:13 PM,05:42 AM,06:36 PM,16,18,18,18,12,78,85,0.1,1019,18,10,88,7
2020-02-25 00:00:00,28,15,0.0,12.9,5,1,8,06:45 AM,07:43 PM,05:42 AM,06:35 PM,14,17,17,17,9,59,84,1.1,1018,17,9,108,5
2020-02-25 03:00:00,28,15,0.0,12.9,5,1,8,06:45 AM,07:43 PM,05:42 AM,06:35 PM,13,16,16,16,12,23,82,0.0,1017,16,10,93,5
2020-02-25 06:00:00,28,15,0.0,12.9,5,1,8,06:45 AM,07:43 PM,05:42 AM,06:35 PM,12,16,16,16,12,16,79,0.0,1018,16,10,89,6
2020-02-25 09:00:00,28,15,0.0,12.9,5,6,8,06:45 AM,07:43 PM,05:42 AM,06:35 PM,14,22,23,22,5,31,62,0.0,1017,22,10,235,3
2020-02-25 12:00:00,28,15,0.0,12.9,5,7,8,06:45 AM,07:43 PM,05:42 AM,06:35 PM,16,27,27,26,4,36,52,0.0,1015,26,10,264,4
2020-02-25 15:00:00,28,15,0.0,12.9,5,7,8,06:45 AM,07:43 PM,05:42 AM,06:35 PM,16,28,28,27,4,26,51,0.0,1013,27,10,260,3
2020-02-25 18:00:00,28,15,0.0,12.9,5,1,8,06:45 AM,07:43 PM,05:42 AM,06:35 PM,16,26,26,25,3,20,60,0.0,1013,25,10,264,2
2020-02-25 21:00:00,28,15,0.0,12.9,5,1,8,06:45 AM,07:43 PM,05:42 AM,06:35 PM,16,22,22,22,8,28,69,0.0,1013,22,10,138,4
2020-02-26 00:00:00,27,18,0.0,9.4,6,1,15,07:39 AM,08:12 PM,05:43 AM,06:34 PM,16,20,20,20,10,43,78,0.0,1013,20,10,83,5
2020-02-26 03:00:00,27,18,0.0,9.4,6,1,15,07:39 AM,08:12 PM,05:43 AM,06:34 PM,15,18,18,18,10,41,83,0.0,1012,18,10,75,5
2020-02-26 06:00:00,27,18,0.0,9.4,6,1,15,07:39 AM,08:12 PM,05:43 AM,06:34 PM,16,19,19,19,8,42,83,0.0,1012,19,10,47,5
2020-02-26 09:00:00,27,18,0.0,9.4,6,6,15,07:39 AM,08:12 PM,05:43 AM,06:34 PM,18,24,24,23,13,65,74,0.7,1011,23,9,236,9
2020-02-26 12:00:00,27,18,0.0,9.4,6,6,15,07:39 AM,08:12 PM,05:43 AM,06:34 PM,18,27,27,26,19,83,62,1.8,1009,26,10,297,13
2020-02-26 15:00:00,27,18,0.0,9.4,6,6,15,07:39 AM,08:12 PM,05:43 AM,06:34 PM,18,27,27,26,23,76,62,2.9,1007,26,8,259,14
2020-02-26 18:00:00,27,18,0.0,9.4,6,1,15,07:39 AM,08:12 PM,05:43 AM,06:34 PM,18,25,25,23,18,71,75,2.9,1008,23,7,319,9
2020-02-26 21:00:00,27,18,0.0,9.4,6,1,15,07:39 AM,08:12 PM,05:43 AM,06:34 PM,17,20,21,20,13,78,84,2.3,1009,20,8,174,6
2020-02-27 00:00:00,28,18,0.0,11.9,5,1,23,08:31 AM,08:41 PM,05:44 AM,06:33 PM,17,19,19,19,9,79,86,1.2,1009,19,9,80,4
2020-02-27 03:00:00,28,18,0.0,11.9,5,1,23,08:31 AM,08:41 PM,05:44 AM,06:33 PM,16,18,18,18,10,38,89,0.3,1009,18,10,101,5
2020-02-27 06:00:00,28,18,0.0,11.9,5,1,23,08:31 AM,08:41 PM,05:44 AM,06:33 PM,17,19,19,19,9,20,87,0.0,1010,19,10,116,5
2020-02-27 09:00:00,28,18,0.0,11.9,5,6,23,08:31 AM,08:41 PM,05:44 AM,06:33 PM,18,25,25,24,4,17,70,0.0,1011,24,10,252,3
2020-02-27 12:00:00,28,18,0.0,11.9,5,7,23,08:31 AM,08:41 PM,05:44 AM,06:33 PM,18,28,28,27,10,52,57,0.3,1009,27,9,285,9
2020-02-27 15:00:00,28,18,0.0,11.9,5,6,23,08:31 AM,08:41 PM,05:44 AM,06:33 PM,18,28,28,27,14,72,57,0.6,1006,27,9,258,10
2020-02-27 18:00:00,28,18,0.0,11.9,5,1,23,08:31 AM,08:41 PM,05:44 AM,06:33 PM,17,26,26,24,10,81,65,0.4,1007,24,10,162,5
2020-02-27 21:00:00,28,18,0.0,11.9,5,1,23,08:31 AM,08:41 PM,05:44 AM,06:33 PM,16,21,22,21,8,34,75,0.1,1009,21,10,87,4
2020-02-28 00:00:00,27,17,0.0,12.9,6,1,30,09:25 AM,09:10 PM,05:45 AM,06:32 PM,15,19,19,19,6,6,80,0.0,1009,19,10,64,3
2020-02-28 03:00:00,27,17,0.0,12.9,6,1,30,09:25 AM,09:10 PM,05:45 AM,06:32 PM,14,17,17,17,5,4,82,0.0,1009,17,10,61,2
2020-02-28 06:00:00,27,17,0.0,12.9,6,1,30,09:25 AM,09:10 PM,05:45 AM,06:32 PM,14,18,18,18,4,1,81,0.0,1010,18,10,105,2
2020-02-28 09:00:00,27,17,0.0,12.9,6,6,30,09:25 AM,09:10 PM,05:45 AM,06:32 PM,15,23,23,22,4,0,65,0.0,1011,22,10,173,3
2020-02-28 12:00:00,27,17,0.0,12.9,6,7,30,09:25 AM,09:10 PM,05:45 AM,06:32 PM,13,26,26,26,5,0,44,0.0,1010,26,10,207,4
2020-02-28 15:00:00,27,17,0.0,12.9,6,7,30,09:25 AM,09:10 PM,05:45 AM,06:32 PM,11,27,27,27,7,3,37,0.0,1009,27,10,212,6
2020-02-28 18:00:00,27,17,0.0,12.9,6,1,30,09:25 AM,09:10 PM,05:45 AM,06:32 PM,10,26,26,25,15,5,45,0.0,1011,25,10,172,8
2020-02-28 21:00:00,27,17,0.0,12.9,6,1,30,09:25 AM,09:10 PM,05:45 AM,06:32 PM,12,21,24,21,21,9,65,0.0,1014,21,10,127,11
2020-02-29 00:00:00,29,16,0.0,12.9,6,1,38,10:18 AM,09:41 PM,05:45 AM,06:31 PM,13,18,19,18,19,24,76,0.0,1015,18,10,120,10
2020-02-29 03:00:00,29,16,0.0,12.9,6,1,38,10:18 AM,09:41 PM,05:45 AM,06:31 PM,13,17,17,17,17,24,81,0.0,1015,17,10,124,9
2020-02-29 06:00:00,29,16,0.0,12.9,6,1,38,10:18 AM,09:41 PM,05:45 AM,06:31 PM,14,17,17,17,13,14,82,0.0,1016,17,10,119,8
2020-02-29 09:00:00,29,16,0.0,12.9,6,6,38,10:18 AM,09:41 PM,05:45 AM,06:31 PM,15,23,23,22,7,9,67,0.0,1016,22,10,109,5
2020-02-29 12:00:00,29,16,0.0,12.9,6,7,38,10:18 AM,09:41 PM,05:45 AM,06:31 PM,15,28,28,27,8,20,49,0.0,1014,27,10,212,6
2020-02-29 15:00:00,29,16,0.0,12.9,6,7,38,10:18 AM,09:41 PM,05:45 AM,06:31 PM,15,29,29,28,7,19,43,0.0,1012,28,10,217,6
2020-02-29 18:00:00,29,16,0.0,12.9,6,1,38,10:18 AM,09:41 PM,05:45 AM,06:31 PM,15,26,26,25,8,16,52,0.0,1013,25,10,188,4
2020-02-29 21:00:00,29,16,0.0,12.9,6,1,38,10:18 AM,09:41 PM,05:45 AM,06:31 PM,15,22,22,22,16,12,68,0.0,1014,22,10,139,8
2020-03-01 00:00:00,29,18,0.0,12.8,7,1,44,11:13 AM,10:15 PM,05:46 AM,06:30 PM,16,20,20,20,17,12,80,0.0,1014,20,10,99,9
2020-03-01 03:00:00,29,18,0.0,12.8,7,1,44,11:13 AM,10:15 PM,05:46 AM,06:30 PM,16,18,18,18,13,12,87,0.0,1014,18,10,89,6
2020-03-01 06:00:00,29,18,0.0,12.8,7,1,44,11:13 AM,10:15 PM,05:46 AM,06:30 PM,16,19,19,19,9,17,86,0.0,1015,19,10,88,5
2020-03-01 09:00:00,29,18,0.0,12.8,7,6,44,11:13 AM,10:15 PM,05:46 AM,06:30 PM,17,25,25,24,10,14,67,0.0,1015,24,10,246,8
2020-03-01 12:00:00,29,18,0.0,12.8,7,7,44,11:13 AM,10:15 PM,05:46 AM,06:30 PM,16,28,28,28,13,22,49,0.0,1013,28,10,291,11
2020-03-01 15:00:00,29,18,0.0,12.8,7,7,44,11:13 AM,10:15 PM,05:46 AM,06:30 PM,16,29,29,29,12,20,45,0.0,1011,29,10,309,10
2020-03-01 18:00:00,29,18,0.0,12.8,7,1,44,11:13 AM,10:15 PM,05:46 AM,06:30 PM,16,27,27,25,14,13,55,0.0,1012,25,10,143,8
2020-03-01 21:00:00,29,18,0.0,12.8,7,1,44,11:13 AM,10:15 PM,05:46 AM,06:30 PM,15,25,25,22,15,9,64,0.0,1012,22,10,53,8
2020-03-02 00:00:00,32,19,0.0,12.8,7,1,51,12:09 PM,10:53 PM,05:47 AM,06:28 PM,14,20,21,20,14,5,68,0.0,1012,20,10,72,7
2020-03-02 03:00:00,32,19,0.0,12.8,7,1,51,12:09 PM,10:53 PM,05:47 AM,06:28 PM,14,19,19,19,11,5,70,0.0,1012,19,10,74,5
2020-03-02 06:00:00,32,19,0.0,12.8,7,1,51,12:09 PM,10:53 PM,05:47 AM,06:28 PM,14,20,20,20,9,6,69,0.0,1013,20,10,87,5
2020-03-02 09:00:00,32,19,0.0,12.8,7,7,51,12:09 PM,10:53 PM,05:47 AM,06:28 PM,16,26,26,25,13,6,58,0.0,1014,25,10,256,11
2020-03-02 12:00:00,32,19,0.0,12.8,7,8,51,12:09 PM,10:53 PM,05:47 AM,06:28 PM,14,30,30,31,16,5,38,0.0,1012,31,10,297,14
2020-03-02 15:00:00,32,19,0.0,12.8,7,8,51,12:09 PM,10:53 PM,05:47 AM,06:28 PM,12,31,31,32,12,9,30,0.0,1010,32,10,280,10
2020-03-02 18:00:00,32,19,0.0,12.8,7,1,51,12:09 PM,10:53 PM,05:47 AM,06:28 PM,11,31,31,29,7,13,37,0.0,1012,29,10,134,4
2020-03-02 21:00:00,32,19,0.0,12.8,7,1,51,12:09 PM,10:53 PM,05:47 AM,06:28 PM,11,27,27,24,12,9,45,0.0,1014,24,10,65,6
2020-03-03 00:00:00,28,19,0.0,11.9,6,1,58,01:07 PM,11:37 PM,05:48 AM,06:27 PM,11,21,22,21,12,9,51,0.0,1014,21,10,108,6
2020-03-03 03:00:00,28,19,0.0,11.9,6,1,58,01:07 PM,11:37 PM,05:48 AM,06:27 PM,11,20,20,20,15,8,59,0.0,1014,20,10,125,8
2020-03-03 06:00:00,28,19,0.0,11.9,6,1,58,01:07 PM,11:37 PM,05:48 AM,06:27 PM,14,20,20,20,17,8,72,0.0,1016,20,10,116,9
2020-03-03 09:00:00,28,19,0.0,11.9,6,6,58,01:07 PM,11:37 PM,05:48 AM,06:27 PM,17,25,25,25,12,10,62,0.0,1017,25,10,100,9
2020-03-03 12:00:00,28,19,0.0,11.9,6,7,58,01:07 PM,11:37 PM,05:48 AM,06:27 PM,18,29,29,28,9,52,54,0.9,1016,28,10,171,7
2020-03-03 15:00:00,28,19,0.0,11.9,6,6,58,01:07 PM,11:37 PM,05:48 AM,06:27 PM,18,27,27,25,10,66,65,0.4,1015,25,10,132,6
2020-03-03 18:00:00,28,19,0.0,11.9,6,1,58,01:07 PM,11:37 PM,05:48 AM,06:27 PM,18,25,25,22,16,75,78,0.5,1016,22,9,126,10
2020-03-03 21:00:00,28,19,0.0,11.9,6,1,58,01:07 PM,11:37 PM,05:48 AM,06:27 PM,18,21,22,21,17,74,82,0.8,1018,21,10,127,10
2020-03-04 00:00:00,29,18,0.0,12.8,5,1,65,02:05 PM,No moonset,05:48 AM,06:26 PM,17,20,20,20,14,79,83,0.4,1017,20,9,122,8
2020-03-04 03:00:00,29,18,0.0,12.8,5,1,65,02:05 PM,No moonset,05:48 AM,06:26 PM,16,18,18,18,11,86,85,0.2,1016,18,10,112,6
2020-03-04 06:00:00,29,18,0.0,12.8,5,1,65,02:05 PM,No moonset,05:48 AM,06:26 PM,16,19,19,19,9,38,85,0.1,1017,19,10,97,6
2020-03-04 09:00:00,29,18,0.0,12.8,5,6,65,02:05 PM,No moonset,05:48 AM,06:26 PM,16,24,24,23,10,10,68,0.0,1017,23,10,76,8
2020-03-04 12:00:00,29,18,0.0,12.8,5,7,65,02:05 PM,No moonset,05:48 AM,06:26 PM,16,28,28,27,13,21,50,0.0,1015,27,10,57,11
2020-03-04 15:00:00,29,18,0.0,12.8,5,7,65,02:05 PM,No moonset,05:48 AM,06:26 PM,16,29,29,28,18,39,48,0.0,1012,28,10,58,13
2020-03-04 18:00:00,29,18,0.0,12.8,5,1,65,02:05 PM,No moonset,05:48 AM,06:26 PM,16,26,26,25,23,74,59,0.3,1013,25,7,54,13
2020-03-04 21:00:00,29,18,0.0,12.8,5,1,65,02:05 PM,No moonset,05:48 AM,06:26 PM,16,22,22,22,15,67,73,0.6,1015,22,5,88,9
2020-03-05 00:00:00,23,17,0.0,9.3,5,1,73,03:03 PM,12:27 AM,05:49 AM,06:25 PM,16,21,21,21,12,50,75,0.2,1014,21,8,62,7
2020-03-05 03:00:00,23,17,0.0,9.3,5,1,73,03:03 PM,12:27 AM,05:49 AM,06:25 PM,17,19,19,19,10,66,84,0.7,1012,19,9,104,6
2020-03-05 06:00:00,23,17,0.0,9.3,5,1,73,03:03 PM,12:27 AM,05:49 AM,06:25 PM,17,19,19,19,13,67,89,0.7,1012,19,6,98,8
2020-03-05 09:00:00,23,17,0.0,9.3,5,5,73,03:03 PM,12:27 AM,05:49 AM,06:25 PM,17,20,23,20,15,61,81,0.4,1012,20,5,39,9
2020-03-05 12:00:00,23,17,0.0,9.3,5,5,73,03:03 PM,12:27 AM,05:49 AM,06:25 PM,16,25,25,23,26,58,69,0.2,1010,23,8,16,21
2020-03-05 15:00:00,23,17,0.0,9.3,5,5,73,03:03 PM,12:27 AM,05:49 AM,06:25 PM,16,21,22,21,26,85,74,0.6,1008,21,9,16,19
2020-03-05 18:00:00,23,17,0.0,9.3,5,1,73,03:03 PM,12:27 AM,05:49 AM,06:25 PM,17,20,20,20,12,99,86,1.5,1008,20,9,242,7
2020-03-05 21:00:00,23,17,0.0,9.3,5,1,73,03:03 PM,12:27 AM,05:49 AM,06:25 PM,18,18,20,18,13,96,89,2.2,1009,18,9,134,8
2020-03-06 00:00:00,28,20,0.0,11.9,6,1,80,03:58 PM,01:25 AM,05:50 AM,06:24 PM,18,19,20,19,17,81,91,1.5,1008,19,10,9,9
2020-03-06 03:00:00,28,20,0.0,11.9,6,1,80,03:58 PM,01:25 AM,05:50 AM,06:24 PM,19,20,20,20,15,86,94,1.6,1008,20,10,239,8
2020-03-06 06:00:00,28,20,0.0,11.9,6,1,80,03:58 PM,01:25 AM,05:50 AM,06:24 PM,19,20,20,20,13,79,95,1.1,1010,20,10,321,9
2020-03-06 09:00:00,28,20,0.0,11.9,6,5,80,03:58 PM,01:25 AM,05:50 AM,06:24 PM,20,25,25,23,15,80,80,0.9,1011,23,10,282,11
2020-03-06 12:00:00,28,20,0.0,11.9,6,6,80,03:58 PM,01:25 AM,05:50 AM,06:24 PM,18,28,28,27,15,47,60,0.3,1010,27,10,263,13
2020-03-06 15:00:00,28,20,0.0,11.9,6,7,80,03:58 PM,01:25 AM,05:50 AM,06:24 PM,16,28,28,28,17,22,50,0.0,1009,28,10,256,15
2020-03-06 18:00:00,28,20,0.0,11.9,6,1,80,03:58 PM,01:25 AM,05:50 AM,06:24 PM,16,27,27,25,19,15,61,0.0,1011,25,10,241,12
2020-03-06 21:00:00,28,20,0.0,11.9,6,1,80,03:58 PM,01:25 AM,05:50 AM,06:24 PM,15,21,22,21,14,30,69,0.0,1013,21,10,220,7
2020-03-07 00:00:00,26,17,0.0,12.7,6,1,87,04:50 PM,02:29 AM,05:50 AM,06:23 PM,14,19,19,19,9,36,74,0.0,1014,19,10,164,5
2020-03-07 03:00:00,26,17,0.0,12.7,6,1,87,04:50 PM,02:29 AM,05:50 AM,06:23 PM,15,18,18,18,12,46,84,0.0,1014,18,10,144,6
2020-03-07 06:00:00,26,17,0.0,12.7,6,1,87,04:50 PM,02:29 AM,05:50 AM,06:23 PM,16,18,18,18,15,49,86,0.0,1015,18,10,145,9
2020-03-07 09:00:00,26,17,0.0,12.7,6,6,87,04:50 PM,02:29 AM,05:50 AM,06:23 PM,16,23,23,22,19,27,67,0.0,1016,22,10,139,15
2020-03-07 12:00:00,26,17,0.0,12.7,6,7,87,04:50 PM,02:29 AM,05:50 AM,06:23 PM,16,27,27,26,19,44,55,0.2,1016,26,10,142,16
2020-03-07 15:00:00,26,17,0.0,12.7,6,6,87,04:50 PM,02:29 AM,05:50 AM,06:23 PM,16,26,26,25,22,73,55,0.2,1015,25,9,124,18
2020-03-07 18:00:00,26,17,0.0,12.7,6,1,87,04:50 PM,02:29 AM,05:50 AM,06:23 PM,15,23,23,22,24,49,62,0.1,1016,22,10,113,18
2020-03-07 21:00:00,26,17,0.0,12.7,6,1,87,04:50 PM,02:29 AM,05:50 AM,06:23 PM,14,20,20,20,19,60,67,0.1,1018,20,10,124,13
2020-03-08 00:00:00,24,17,0.0,10.6,5,1,95,05:37 PM,03:38 AM,05:51 AM,06:21 PM,12,19,19,19,18,54,67,0.0,1018,19,10,116,12
2020-03-08 03:00:00,24,17,0.0,10.6,5,1,95,05:37 PM,03:38 AM,05:51 AM,06:21 PM,12,17,17,17,15,32,72,0.0,1017,17,10,125,10
2020-03-08 06:00:00,24,17,0.0,10.6,5,1,95,05:37 PM,03:38 AM,05:51 AM,06:21 PM,13,17,17,17,13,24,77,0.0,1018,17,10,143,8
2020-03-08 09:00:00,24,17,0.0,10.6,5,6,95,05:37 PM,03:38 AM,05:51 AM,06:21 PM,14,20,22,20,7,60,68,0.0,1019,20,10,157,5
2020-03-08 12:00:00,24,17,0.0,10.6,5,5,95,05:37 PM,03:38 AM,05:51 AM,06:21 PM,15,25,25,22,12,82,61,0.1,1018,22,9,153,10
2020-03-08 15:00:00,24,17,0.0,10.6,5,5,95,05:37 PM,03:38 AM,05:51 AM,06:21 PM,15,25,25,24,15,84,59,0.8,1015,24,10,138,12
2020-03-08 18:00:00,24,17,0.0,10.6,5,1,95,05:37 PM,03:38 AM,05:51 AM,06:21 PM,15,21,21,21,24,84,69,1.0,1016,21,10,112,15
2020-03-08 21:00:00,24,17,0.0,10.6,5,1,95,05:37 PM,03:38 AM,05:51 AM,06:21 PM,14,18,18,18,24,79,78,0.9,1018,18,10,116,14
2020-03-09 00:00:00,22,16,0.0,11.9,5,1,100,06:19 PM,04:48 AM,05:52 AM,06:20 PM,13,17,17,17,20,55,78,0.3,1018,17,10,114,12
2020-03-09 03:00:00,22,16,0.0,11.9,5,1,100,06:19 PM,04:48 AM,05:52 AM,06:20 PM,12,16,16,16,17,66,79,0.0,1017,16,10,111,10
2020-03-09 06:00:00,22,16,0.0,11.9,5,1,100,06:19 PM,04:48 AM,05:52 AM,06:20 PM,13,16,16,16,17,58,79,0.0,1018,16,10,120,10
2020-03-09 09:00:00,22,16,0.0,11.9,5,6,100,06:19 PM,04:48 AM,05:52 AM,06:20 PM,14,20,22,20,15,60,67,0.0,1019,20,10,109,12
2020-03-09 12:00:00,22,16,0.0,11.9,5,5,100,06:19 PM,04:48 AM,05:52 AM,06:20 PM,15,21,22,21,20,69,65,0.1,1018,21,10,119,18
2020-03-09 15:00:00,22,16,0.0,11.9,5,5,100,06:19 PM,04:48 AM,05:52 AM,06:20 PM,14,21,21,21,22,68,67,0.6,1016,21,10,121,18
2020-03-09 18:00:00,22,16,0.0,11.9,5,1,100,06:19 PM,04:48 AM,05:52 AM,06:20 PM,14,19,19,19,18,55,71,0.4,1018,19,10,119,13
2020-03-09 21:00:00,22,16,0.0,11.9,5,1,100,06:19 PM,04:48 AM,05:52 AM,06:20 PM,13,18,18,18,15,51,73,0.1,1019,18,10,129,10
