date_time,Nyngan_maxtempC,Nyngan_mintempC,Nyngan_totalSnow_cm,Nyngan_sunHour,Nyngan_uvIndex,Nyngan_uvIndex,Nyngan_moon_illumination,Nyngan_moonrise,Nyngan_moonset,Nyngan_sunrise,Nyngan_sunset,Nyngan_DewPointC,Nyngan_FeelsLikeC,Nyngan_HeatIndexC,Nyngan_WindChillC,Nyngan_WindGustKmph,Nyngan_cloudcover,Nyngan_humidity,Nyngan_precipMM,Nyngan_pressure,Nyngan_tempC,Nyngan_visibility,Nyngan_winddirDegree,Nyngan_windspeedKmph
2019-12-23 09:00:00,38,19,0.0,14.1,8,7,14,02:36 AM,04:13 PM,05:04 AM,07:17 PM,15,29,29,28,26,19,45,0.0,1014,28,10,54,23
2019-12-23 12:00:00,38,19,0.0,14.1,8,8,14,02:36 AM,04:13 PM,05:04 AM,07:17 PM,13,33,33,34,17,34,29,0.0,1012,34,10,37,15
2019-12-23 15:00:00,38,19,0.0,14.1,8,9,14,02:36 AM,04:13 PM,05:04 AM,07:17 PM,9,36,36,37,8,46,19,0.0,1010,37,10,150,7
2019-12-23 18:00:00,38,19,0.0,14.1,8,1,14,02:36 AM,04:13 PM,05:04 AM,07:17 PM,8,34,34,36,21,20,19,0.0,1009,36,10,157,13
2019-12-23 21:00:00,38,19,0.0,14.1,8,1,14,02:36 AM,04:13 PM,05:04 AM,07:17 PM,8,34,34,33,33,8,24,0.0,1010,33,10,135,17
2019-12-24 00:00:00,37,25,0.0,14.1,8,1,7,03:16 AM,05:18 PM,05:04 AM,07:17 PM,9,29,29,28,26,8,31,0.0,1010,28,10,140,13
2019-12-24 03:00:00,37,25,0.0,14.1,8,1,7,03:16 AM,05:18 PM,05:04 AM,07:17 PM,8,25,25,26,24,14,34,0.0,1010,26,10,155,12
2019-12-24 06:00:00,37,25,0.0,14.1,8,1,7,03:16 AM,05:18 PM,05:04 AM,07:17 PM,10,26,26,27,18,15,35,0.0,1010,27,10,114,12
2019-12-24 09:00:00,37,25,0.0,14.1,8,8,7,03:16 AM,05:18 PM,05:04 AM,07:17 PM,7,30,30,32,10,14,24,0.0,1010,32,10,166,9
2019-12-24 12:00:00,37,25,0.0,14.1,8,9,7,03:16 AM,05:18 PM,05:04 AM,07:17 PM,5,33,33,35,21,11,15,0.0,1009,35,10,196,18
2019-12-24 15:00:00,37,25,0.0,14.1,8,9,7,03:16 AM,05:18 PM,05:04 AM,07:17 PM,3,36,36,37,28,6,13,0.0,1007,37,10,188,24
2019-12-24 18:00:00,37,25,0.0,14.1,8,1,7,03:16 AM,05:18 PM,05:04 AM,07:17 PM,1,38,38,35,26,1,13,0.0,1007,35,10,163,16
2019-12-24 21:00:00,37,25,0.0,14.1,8,1,7,03:16 AM,05:18 PM,05:04 AM,07:17 PM,3,35,35,32,26,1,19,0.0,1008,32,10,178,12
2019-12-25 00:00:00,36,22,0.0,14.1,8,1,0,04:01 AM,06:21 PM,05:05 AM,07:17 PM,12,28,28,26,33,1,47,0.0,1009,26,10,126,19
2019-12-25 03:00:00,36,22,0.0,14.1,8,1,0,04:01 AM,06:21 PM,05:05 AM,07:17 PM,16,25,25,22,32,2,67,0.0,1010,22,10,99,19
2019-12-25 06:00:00,36,22,0.0,14.1,8,1,0,04:01 AM,06:21 PM,05:05 AM,07:17 PM,16,25,25,24,24,3,61,0.0,1012,24,10,105,18
2019-12-25 09:00:00,36,22,0.0,14.1,8,7,0,04:01 AM,06:21 PM,05:05 AM,07:17 PM,15,29,29,29,15,4,45,0.0,1012,29,10,78,13
2019-12-25 12:00:00,36,22,0.0,14.1,8,8,0,04:01 AM,06:21 PM,05:05 AM,07:17 PM,12,32,32,33,10,27,28,0.0,1010,33,10,116,8
2019-12-25 15:00:00,36,22,0.0,14.1,8,9,0,04:01 AM,06:21 PM,05:05 AM,07:17 PM,9,34,34,35,13,25,20,0.0,1008,35,10,138,11
2019-12-25 18:00:00,36,22,0.0,14.1,8,1,0,04:01 AM,06:21 PM,05:05 AM,07:17 PM,8,32,32,33,18,14,22,0.0,1009,33,10,153,11
2019-12-25 21:00:00,36,22,0.0,14.1,8,1,0,04:01 AM,06:21 PM,05:05 AM,07:17 PM,8,28,28,30,27,11,25,0.0,1011,30,10,114,13
2019-12-26 00:00:00,37,23,0.0,14.1,8,1,0,04:50 AM,07:21 PM,05:05 AM,07:18 PM,11,27,27,27,38,7,38,0.0,1012,27,10,57,21
2019-12-26 03:00:00,37,23,0.0,14.1,8,1,0,04:50 AM,07:21 PM,05:05 AM,07:18 PM,15,25,25,24,28,5,57,0.0,1013,24,10,27,15
2019-12-26 06:00:00,37,23,0.0,14.1,8,1,0,04:50 AM,07:21 PM,05:05 AM,07:18 PM,16,26,26,25,25,5,58,0.0,1015,25,10,21,19
2019-12-26 09:00:00,37,23,0.0,14.1,8,7,0,04:50 AM,07:21 PM,05:05 AM,07:18 PM,15,30,30,29,26,4,43,0.0,1016,29,10,18,23
2019-12-26 12:00:00,37,23,0.0,14.1,8,8,0,04:50 AM,07:21 PM,05:05 AM,07:18 PM,11,33,33,34,17,18,26,0.0,1014,34,10,38,14
2019-12-26 15:00:00,37,23,0.0,14.1,8,9,0,04:50 AM,07:21 PM,05:05 AM,07:18 PM,9,35,35,36,11,17,18,0.0,1012,36,10,67,9
2019-12-26 18:00:00,37,23,0.0,14.1,8,1,0,04:50 AM,07:21 PM,05:05 AM,07:18 PM,8,33,33,35,21,13,19,0.0,1011,35,10,65,13
2019-12-26 21:00:00,37,23,0.0,14.1,8,1,0,04:50 AM,07:21 PM,05:05 AM,07:18 PM,8,29,29,31,33,9,25,0.0,1012,31,10,36,16
2019-12-27 00:00:00,38,25,0.0,14.1,8,1,0,05:43 AM,08:15 PM,05:06 AM,07:18 PM,9,27,27,29,36,7,29,0.0,1013,29,10,43,17
2019-12-27 03:00:00,38,25,0.0,14.1,8,1,0,05:43 AM,08:15 PM,05:06 AM,07:18 PM,10,26,26,26,49,6,36,0.0,1014,26,10,27,26
2019-12-27 06:00:00,38,25,0.0,14.1,8,1,0,05:43 AM,08:15 PM,05:06 AM,07:18 PM,13,26,26,26,42,6,44,0.0,1016,26,10,8,31
2019-12-27 09:00:00,38,25,0.0,14.1,8,8,0,05:43 AM,08:15 PM,05:06 AM,07:18 PM,14,30,30,30,32,6,37,0.0,1017,30,10,239,28
2019-12-27 12:00:00,38,25,0.0,14.1,8,8,0,05:43 AM,08:15 PM,05:06 AM,07:18 PM,11,34,34,35,19,8,24,0.0,1015,35,10,140,17
2019-12-27 15:00:00,38,25,0.0,14.1,8,9,0,05:43 AM,08:15 PM,05:06 AM,07:18 PM,8,36,36,37,15,9,17,0.0,1012,37,10,51,13
2019-12-27 18:00:00,38,25,0.0,14.1,8,1,0,05:43 AM,08:15 PM,05:06 AM,07:18 PM,7,34,34,35,24,8,18,0.0,1012,35,10,51,15
2019-12-27 21:00:00,38,25,0.0,14.1,8,1,0,05:43 AM,08:15 PM,05:06 AM,07:18 PM,7,29,29,31,24,7,22,0.0,1014,31,10,233,12
2019-12-28 00:00:00,38,24,0.0,14.1,8,1,8,06:39 AM,09:04 PM,05:07 AM,07:19 PM,6,26,26,27,24,7,26,0.0,1014,27,10,140,11
2019-12-28 03:00:00,38,24,0.0,14.1,8,1,8,06:39 AM,09:04 PM,05:07 AM,07:19 PM,5,24,24,25,38,5,28,0.0,1014,25,10,32,19
2019-12-28 06:00:00,38,24,0.0,14.1,8,1,8,06:39 AM,09:04 PM,05:07 AM,07:19 PM,11,25,25,25,41,2,43,0.0,1016,25,10,17,30
2019-12-28 09:00:00,38,24,0.0,14.1,8,7,8,06:39 AM,09:04 PM,05:07 AM,07:19 PM,14,29,29,29,34,1,39,0.0,1018,29,10,243,30
2019-12-28 12:00:00,38,24,0.0,14.1,8,8,8,06:39 AM,09:04 PM,05:07 AM,07:19 PM,10,34,34,35,23,0,23,0.0,1016,35,10,135,20
2019-12-28 15:00:00,38,24,0.0,14.1,8,9,8,06:39 AM,09:04 PM,05:07 AM,07:19 PM,5,36,36,37,18,1,14,0.0,1013,37,10,30,15
2019-12-28 18:00:00,38,24,0.0,14.1,8,1,8,06:39 AM,09:04 PM,05:07 AM,07:19 PM,4,33,33,35,27,1,15,0.0,1012,35,10,41,15
2019-12-28 21:00:00,38,24,0.0,14.1,8,1,8,06:39 AM,09:04 PM,05:07 AM,07:19 PM,4,28,28,30,34,8,19,0.0,1014,30,10,30,17
2019-12-29 00:00:00,38,24,0.0,14.1,8,1,15,07:37 AM,09:47 PM,05:07 AM,07:19 PM,4,26,26,27,35,15,23,0.0,1014,27,10,241,17
2019-12-29 03:00:00,38,24,0.0,14.1,8,1,15,07:37 AM,09:47 PM,05:07 AM,07:19 PM,4,24,24,25,30,11,27,0.0,1014,25,10,354,14
2019-12-29 06:00:00,38,24,0.0,14.1,8,1,15,07:37 AM,09:47 PM,05:07 AM,07:19 PM,7,25,25,25,29,4,30,0.0,1017,25,10,128,20
2019-12-29 09:00:00,38,24,0.0,14.1,8,8,15,07:37 AM,09:47 PM,05:07 AM,07:19 PM,10,30,30,31,30,2,28,0.0,1018,31,10,242,25
2019-12-29 12:00:00,38,24,0.0,14.1,8,9,15,07:37 AM,09:47 PM,05:07 AM,07:19 PM,8,35,35,36,24,5,18,0.0,1015,36,10,130,21
2019-12-29 15:00:00,38,24,0.0,14.1,8,9,15,07:37 AM,09:47 PM,05:07 AM,07:19 PM,4,37,37,38,18,4,13,0.0,1013,38,10,10,15
2019-12-29 18:00:00,38,24,0.0,14.1,8,1,15,07:37 AM,09:47 PM,05:07 AM,07:19 PM,4,34,34,35,25,3,14,0.0,1012,35,10,25,14
2019-12-29 21:00:00,38,24,0.0,14.1,8,1,15,07:37 AM,09:47 PM,05:07 AM,07:19 PM,4,29,29,31,30,5,18,0.0,1013,31,10,250,14
2019-12-30 00:00:00,40,25,0.0,14.1,9,1,22,08:33 AM,10:24 PM,05:08 AM,07:19 PM,4,26,26,28,33,5,21,0.0,1013,28,10,345,16
2019-12-30 03:00:00,40,25,0.0,14.1,9,1,22,08:33 AM,10:24 PM,05:08 AM,07:19 PM,2,24,24,25,35,1,22,0.0,1012,25,10,351,17
2019-12-30 06:00:00,40,25,0.0,14.1,9,1,22,08:33 AM,10:24 PM,05:08 AM,07:19 PM,3,25,25,27,30,0,21,0.0,1014,27,10,139,19
2019-12-30 09:00:00,40,25,0.0,14.1,9,8,22,08:33 AM,10:24 PM,05:08 AM,07:19 PM,5,31,31,33,31,0,18,0.0,1014,33,10,245,26
2019-12-30 12:00:00,40,25,0.0,14.1,9,9,22,08:33 AM,10:24 PM,05:08 AM,07:19 PM,4,37,37,38,32,1,12,0.0,1012,38,10,354,28
2019-12-30 15:00:00,40,25,0.0,14.1,9,9,22,08:33 AM,10:24 PM,05:08 AM,07:19 PM,2,40,40,40,31,1,9,0.0,1009,40,10,352,27
2019-12-30 18:00:00,40,25,0.0,14.1,9,1,22,08:33 AM,10:24 PM,05:08 AM,07:19 PM,1,41,41,38,34,0,11,0.0,1008,38,10,352,20
2019-12-30 21:00:00,40,25,0.0,14.1,9,1,22,08:33 AM,10:24 PM,05:08 AM,07:19 PM,2,40,40,36,44,0,16,0.0,1008,36,10,126,21
2019-12-31 00:00:00,42,26,0.0,14.1,9,1,26,09:30 AM,10:57 PM,05:09 AM,07:20 PM,2,30,30,30,51,1,19,0.0,1008,30,10,243,24
2019-12-31 03:00:00,42,26,0.0,14.1,9,1,26,09:30 AM,10:57 PM,05:09 AM,07:20 PM,1,25,25,27,53,1,18,0.0,1008,27,10,347,26
2019-12-31 06:00:00,42,26,0.0,14.1,9,1,26,09:30 AM,10:57 PM,05:09 AM,07:20 PM,2,26,26,28,47,3,19,0.0,1009,28,10,352,32
2019-12-31 09:00:00,42,26,0.0,14.1,9,8,26,09:30 AM,10:57 PM,05:09 AM,07:20 PM,4,32,32,33,44,4,16,0.0,1009,33,10,356,38
2019-12-31 12:00:00,42,26,0.0,14.1,9,9,26,09:30 AM,10:57 PM,05:09 AM,07:20 PM,4,39,39,40,41,10,11,0.0,1007,40,10,348,36
2019-12-31 15:00:00,42,26,0.0,14.1,9,10,26,09:30 AM,10:57 PM,05:09 AM,07:20 PM,5,42,42,41,31,25,11,0.0,1005,41,10,323,27
2019-12-31 18:00:00,42,26,0.0,14.1,9,1,26,09:30 AM,10:57 PM,05:09 AM,07:20 PM,7,42,42,39,26,40,17,0.0,1005,39,10,254,17
2019-12-31 21:00:00,42,26,0.0,14.1,9,1,26,09:30 AM,10:57 PM,05:09 AM,07:20 PM,9,40,40,36,22,18,22,0.0,1006,36,10,311,11
2020-01-01 00:00:00,41,24,0.0,14.1,9,1,37,10:24 AM,11:28 PM,05:09 AM,07:20 PM,10,31,31,30,30,5,31,0.0,1007,30,10,239,14
2020-01-01 03:00:00,41,24,0.0,14.1,9,1,37,10:24 AM,11:28 PM,05:09 AM,07:20 PM,8,25,25,25,27,5,34,0.0,1008,25,10,190,13
2020-01-01 06:00:00,41,24,0.0,14.1,9,1,37,10:24 AM,11:28 PM,05:09 AM,07:20 PM,8,26,26,26,15,5,32,0.0,1010,26,10,164,9
2020-01-01 09:00:00,41,24,0.0,14.1,9,8,37,10:24 AM,11:28 PM,05:09 AM,07:20 PM,7,31,31,33,17,5,21,0.0,1011,33,10,260,14
2020-01-01 12:00:00,41,24,0.0,14.1,9,9,37,10:24 AM,11:28 PM,05:09 AM,07:20 PM,6,36,36,37,18,4,15,0.0,1010,37,10,254,16
2020-01-01 15:00:00,41,24,0.0,14.1,9,9,37,10:24 AM,11:28 PM,05:09 AM,07:20 PM,6,40,40,40,24,3,13,0.0,1007,40,10,211,21
2020-01-01 18:00:00,41,24,0.0,14.1,9,1,37,10:24 AM,11:28 PM,05:09 AM,07:20 PM,6,36,36,37,36,2,14,0.0,1008,37,10,193,24
2020-01-01 21:00:00,41,24,0.0,14.1,9,1,37,10:24 AM,11:28 PM,05:09 AM,07:20 PM,0,36,36,34,50,3,13,0.0,1010,34,10,187,26
2020-01-02 00:00:00,42,23,0.0,14.1,9,1,44,11:18 AM,11:57 PM,05:10 AM,07:20 PM,-6,29,29,28,50,3,11,0.0,1011,28,10,181,24
2020-01-02 03:00:00,42,23,0.0,14.1,9,1,44,11:18 AM,11:57 PM,05:10 AM,07:20 PM,-7,23,23,24,48,4,12,0.0,1012,24,10,179,23
2020-01-02 06:00:00,42,23,0.0,14.1,9,1,44,11:18 AM,11:57 PM,05:10 AM,07:20 PM,8,25,25,25,30,3,40,0.0,1013,25,10,150,19
2020-01-02 09:00:00,42,23,0.0,14.1,9,8,44,11:18 AM,11:57 PM,05:10 AM,07:20 PM,12,31,31,32,14,2,32,0.0,1013,32,10,269,12
2020-01-02 12:00:00,42,23,0.0,14.1,9,9,44,11:18 AM,11:57 PM,05:10 AM,07:20 PM,10,38,38,38,12,1,18,0.0,1011,38,10,253,10
2020-01-02 15:00:00,42,23,0.0,14.1,9,10,44,11:18 AM,11:57 PM,05:10 AM,07:20 PM,6,41,41,41,15,1,13,0.0,1008,41,10,223,13
2020-01-02 18:00:00,42,23,0.0,14.1,9,1,44,11:18 AM,11:57 PM,05:10 AM,07:20 PM,3,38,38,39,30,1,11,0.0,1007,39,10,199,17
2020-01-02 21:00:00,42,23,0.0,14.1,9,1,44,11:18 AM,11:57 PM,05:10 AM,07:20 PM,-1,35,35,34,38,0,12,0.0,1009,34,10,184,19
2020-01-03 00:00:00,44,24,0.0,14.1,9,1,51,12:10 PM,No moonset,05:11 AM,07:20 PM,10,30,30,29,46,0,38,0.0,1011,29,10,78,25
2020-01-03 03:00:00,44,24,0.0,14.1,9,1,51,12:10 PM,No moonset,05:11 AM,07:20 PM,16,26,26,25,41,0,57,0.0,1010,25,10,55,22
2020-01-03 06:00:00,44,24,0.0,14.1,9,1,51,12:10 PM,No moonset,05:11 AM,07:20 PM,15,28,28,27,36,0,48,0.0,1012,27,10,47,27
2020-01-03 09:00:00,44,24,0.0,14.1,9,8,51,12:10 PM,No moonset,05:11 AM,07:20 PM,14,34,34,34,38,0,32,0.0,1012,34,10,16,33
2020-01-03 12:00:00,44,24,0.0,14.1,9,10,51,12:10 PM,No moonset,05:11 AM,07:20 PM,10,42,42,41,32,2,17,0.0,1009,41,10,242,28
2020-01-03 15:00:00,44,24,0.0,14.1,9,10,51,12:10 PM,No moonset,05:11 AM,07:20 PM,6,45,45,44,27,1,11,0.0,1006,44,10,133,23
2020-01-03 18:00:00,44,24,0.0,14.1,9,1,51,12:10 PM,No moonset,05:11 AM,07:20 PM,7,41,41,41,36,1,13,0.0,1006,41,10,9,23
2020-01-03 21:00:00,44,24,0.0,14.1,9,1,51,12:10 PM,No moonset,05:11 AM,07:20 PM,11,40,40,37,58,2,25,0.0,1007,37,10,227,34
2020-01-04 00:00:00,44,29,0.0,14.1,9,1,59,01:04 PM,12:26 AM,05:12 AM,07:20 PM,13,33,33,32,56,1,32,0.0,1008,32,10,337,30
2020-01-04 03:00:00,44,29,0.0,14.1,9,1,59,01:04 PM,12:26 AM,05:12 AM,07:20 PM,12,29,29,29,43,2,33,0.0,1008,29,10,331,21
2020-01-04 06:00:00,44,29,0.0,14.1,9,1,59,01:04 PM,12:26 AM,05:12 AM,07:20 PM,12,30,30,30,34,4,33,0.0,1010,30,10,112,24
2020-01-04 09:00:00,44,29,0.0,14.1,9,9,59,01:04 PM,12:26 AM,05:12 AM,07:20 PM,12,36,36,37,31,4,23,0.0,1011,37,10,228,27
2020-01-04 12:00:00,44,29,0.0,14.1,9,10,59,01:04 PM,12:26 AM,05:12 AM,07:20 PM,8,44,44,42,27,3,13,0.0,1009,42,10,340,23
2020-01-04 15:00:00,44,29,0.0,14.1,9,10,59,01:04 PM,12:26 AM,05:12 AM,07:20 PM,6,45,45,43,25,2,11,0.0,1006,43,10,330,22
2020-01-04 18:00:00,44,29,0.0,14.1,9,1,59,01:04 PM,12:26 AM,05:12 AM,07:20 PM,7,40,40,40,26,2,14,0.0,1006,40,10,337,15
2020-01-04 21:00:00,44,29,0.0,14.1,9,1,59,01:04 PM,12:26 AM,05:12 AM,07:20 PM,8,34,34,36,27,2,18,0.0,1007,36,10,288,13
2020-01-05 00:00:00,43,27,0.0,14.1,9,1,66,01:58 PM,12:56 AM,05:12 AM,07:20 PM,7,31,31,33,29,3,21,0.0,1008,33,10,319,14
2020-01-05 03:00:00,43,27,0.0,14.1,9,1,66,01:58 PM,12:56 AM,05:12 AM,07:20 PM,7,27,27,29,22,4,25,0.0,1008,29,10,293,11
2020-01-05 06:00:00,43,27,0.0,14.1,9,1,66,01:58 PM,12:56 AM,05:12 AM,07:20 PM,8,28,28,29,9,4,26,0.0,1011,29,10,243,5
2020-01-05 09:00:00,43,27,0.0,14.1,9,9,66,01:58 PM,12:56 AM,05:12 AM,07:20 PM,8,36,36,37,18,3,18,0.0,1011,37,10,298,16
2020-01-05 12:00:00,43,27,0.0,14.1,9,10,66,01:58 PM,12:56 AM,05:12 AM,07:20 PM,8,43,43,42,18,3,13,0.0,1009,42,10,338,16
2020-01-05 15:00:00,43,27,0.0,14.1,9,10,66,01:58 PM,12:56 AM,05:12 AM,07:20 PM,6,45,45,43,13,1,11,0.0,1006,43,10,332,12
2020-01-05 18:00:00,43,27,0.0,14.1,9,1,66,01:58 PM,12:56 AM,05:12 AM,07:20 PM,6,43,43,41,13,16,13,0.0,1006,41,10,212,8
2020-01-05 21:00:00,43,27,0.0,14.1,9,1,66,01:58 PM,12:56 AM,05:12 AM,07:20 PM,12,40,40,38,50,14,33,0.0,1009,38,10,127,35
2020-01-06 00:00:00,40,23,0.0,14.1,9,1,73,02:55 PM,01:27 AM,05:13 AM,07:21 PM,14,30,30,28,59,4,54,0.0,1010,28,10,97,39
2020-01-06 03:00:00,40,23,0.0,14.1,9,1,73,02:55 PM,01:27 AM,05:13 AM,07:21 PM,15,25,25,23,48,2,61,0.0,1011,23,10,76,30
2020-01-06 06:00:00,40,23,0.0,14.1,9,1,73,02:55 PM,01:27 AM,05:13 AM,07:21 PM,16,27,27,26,46,3,55,0.0,1012,26,10,55,36
2020-01-06 09:00:00,40,23,0.0,14.1,9,8,73,02:55 PM,01:27 AM,05:13 AM,07:21 PM,14,32,32,32,45,2,35,0.0,1012,32,10,30,39
2020-01-06 12:00:00,40,23,0.0,14.1,9,9,73,02:55 PM,01:27 AM,05:13 AM,07:21 PM,8,38,38,38,34,4,17,0.0,1010,38,10,8,30
2020-01-06 15:00:00,40,23,0.0,14.1,9,9,73,02:55 PM,01:27 AM,05:13 AM,07:21 PM,5,39,39,39,22,13,12,0.0,1007,39,10,8,19
2020-01-06 18:00:00,40,23,0.0,14.1,9,1,73,02:55 PM,01:27 AM,05:13 AM,07:21 PM,5,36,36,37,22,9,14,0.0,1007,37,10,42,13
2020-01-06 21:00:00,40,23,0.0,14.1,9,1,73,02:55 PM,01:27 AM,05:13 AM,07:21 PM,10,35,35,33,45,5,29,0.0,1009,33,10,107,25
2020-01-07 00:00:00,40,22,0.0,14.1,9,1,80,03:54 PM,02:02 AM,05:14 AM,07:21 PM,15,29,29,27,52,6,51,0.0,1010,27,10,104,27
2020-01-07 03:00:00,40,22,0.0,14.1,9,1,80,03:54 PM,02:02 AM,05:14 AM,07:21 PM,16,25,25,23,45,6,66,0.0,1011,23,10,90,24
2020-01-07 06:00:00,40,22,0.0,14.1,9,1,80,03:54 PM,02:02 AM,05:14 AM,07:21 PM,14,27,27,26,37,6,51,0.0,1012,26,10,50,26
2020-01-07 09:00:00,40,22,0.0,14.1,9,8,80,03:54 PM,02:02 AM,05:14 AM,07:21 PM,14,33,33,33,34,4,33,0.0,1012,33,10,12,29
2020-01-07 12:00:00,40,22,0.0,14.1,9,9,80,03:54 PM,02:02 AM,05:14 AM,07:21 PM,13,38,38,38,33,18,23,0.0,1010,38,10,7,29
2020-01-07 15:00:00,40,22,0.0,14.1,9,9,80,03:54 PM,02:02 AM,05:14 AM,07:21 PM,11,40,40,40,31,16,18,0.0,1007,40,10,4,27
2020-01-07 18:00:00,40,22,0.0,14.1,9,1,80,03:54 PM,02:02 AM,05:14 AM,07:21 PM,10,36,36,37,24,11,20,0.0,1007,37,10,6,16
2020-01-07 21:00:00,40,22,0.0,14.1,9,1,80,03:54 PM,02:02 AM,05:14 AM,07:21 PM,14,34,34,33,57,8,40,0.0,1010,33,10,51,38
2020-01-08 00:00:00,40,23,0.0,14.1,9,1,88,04:54 PM,02:41 AM,05:15 AM,07:21 PM,16,29,29,27,55,6,55,0.0,1011,27,10,66,38
2020-01-08 03:00:00,40,23,0.0,14.1,9,1,88,04:54 PM,02:41 AM,05:15 AM,07:21 PM,16,25,25,24,31,8,61,0.0,1011,24,10,55,19
2020-01-08 06:00:00,40,23,0.0,14.1,9,1,88,04:54 PM,02:41 AM,05:15 AM,07:21 PM,16,26,26,25,31,8,56,0.0,1013,25,10,37,24
2020-01-08 09:00:00,40,23,0.0,14.1,9,8,88,04:54 PM,02:41 AM,05:15 AM,07:21 PM,14,33,33,33,32,6,34,0.0,1013,33,10,247,28
2020-01-08 12:00:00,40,23,0.0,14.1,9,9,88,04:54 PM,02:41 AM,05:15 AM,07:21 PM,11,38,38,39,24,9,20,0.0,1010,39,10,347,21
2020-01-08 15:00:00,40,23,0.0,14.1,9,10,88,04:54 PM,02:41 AM,05:15 AM,07:21 PM,9,40,40,40,15,8,16,0.0,1007,40,10,348,13
2020-01-08 18:00:00,40,23,0.0,14.1,9,1,88,04:54 PM,02:41 AM,05:15 AM,07:21 PM,11,40,40,39,9,8,22,0.0,1007,39,10,297,6
2020-01-08 21:00:00,40,23,0.0,14.1,9,1,88,04:54 PM,02:41 AM,05:15 AM,07:21 PM,11,39,39,36,6,9,27,0.0,1009,36,10,116,3
2020-01-09 00:00:00,43,28,0.0,14.1,9,1,95,05:56 PM,03:26 AM,05:16 AM,07:21 PM,9,32,32,32,18,13,26,0.0,1009,32,10,128,9
2020-01-09 03:00:00,43,28,0.0,14.1,9,1,95,05:56 PM,03:26 AM,05:16 AM,07:21 PM,13,28,28,29,36,13,39,0.0,1010,29,10,76,19
2020-01-09 06:00:00,43,28,0.0,14.1,9,1,95,05:56 PM,03:26 AM,05:16 AM,07:21 PM,15,29,29,29,38,9,43,0.0,1011,29,10,21,28
2020-01-09 09:00:00,43,28,0.0,14.1,9,9,95,05:56 PM,03:26 AM,05:16 AM,07:21 PM,14,35,35,35,35,7,29,0.0,1011,35,10,243,30
2020-01-09 12:00:00,43,28,0.0,14.1,9,10,95,05:56 PM,03:26 AM,05:16 AM,07:21 PM,10,42,42,41,24,5,17,0.0,1009,41,10,274,21
2020-01-09 15:00:00,43,28,0.0,14.1,9,10,95,05:56 PM,03:26 AM,05:16 AM,07:21 PM,8,43,43,42,22,4,13,0.0,1005,42,10,219,19
2020-01-09 18:00:00,43,28,0.0,14.1,9,1,95,05:56 PM,03:26 AM,05:16 AM,07:21 PM,8,42,42,39,16,1,16,0.0,1005,39,10,83,11
2020-01-09 21:00:00,43,28,0.0,14.1,9,1,95,05:56 PM,03:26 AM,05:16 AM,07:21 PM,11,38,38,35,28,0,26,0.0,1007,35,10,94,13
2020-01-10 00:00:00,44,26,0.0,14.1,9,1,100,06:56 PM,04:18 AM,05:16 AM,07:21 PM,13,32,32,30,53,2,38,0.0,1008,30,10,77,30
2020-01-10 03:00:00,44,26,0.0,14.1,9,1,100,06:56 PM,04:18 AM,05:16 AM,07:21 PM,15,28,28,27,52,3,47,0.0,1009,27,10,44,29
2020-01-10 06:00:00,44,26,0.0,14.1,9,1,100,06:56 PM,04:18 AM,05:16 AM,07:21 PM,14,29,29,29,45,3,40,0.0,1010,29,10,29,33
2020-01-10 09:00:00,44,26,0.0,14.1,9,9,100,06:56 PM,04:18 AM,05:16 AM,07:21 PM,12,35,35,35,42,2,26,0.0,1009,35,10,245,36
2020-01-10 12:00:00,44,26,0.0,14.1,9,10,100,06:56 PM,04:18 AM,05:16 AM,07:21 PM,9,43,43,42,28,2,14,0.0,1006,42,10,334,24
2020-01-10 15:00:00,44,26,0.0,14.1,9,10,100,06:56 PM,04:18 AM,05:16 AM,07:21 PM,6,47,47,44,23,1,10,0.0,1003,44,10,323,20
2020-01-10 18:00:00,44,26,0.0,14.1,9,1,100,06:56 PM,04:18 AM,05:16 AM,07:21 PM,7,42,42,42,35,5,12,0.0,1002,42,10,313,22
2020-01-10 21:00:00,44,26,0.0,14.1,9,1,100,06:56 PM,04:18 AM,05:16 AM,07:21 PM,12,40,40,38,65,15,28,0.0,1005,38,10,237,46
2020-01-11 00:00:00,33,21,0.0,12.2,7,1,100,07:53 PM,05:18 AM,05:17 AM,07:21 PM,15,32,32,30,61,24,43,0.0,1007,30,10,191,45
2020-01-11 03:00:00,33,21,0.0,12.2,7,1,100,07:53 PM,05:18 AM,05:17 AM,07:21 PM,15,26,26,25,43,19,54,0.0,1008,25,10,184,31
2020-01-11 06:00:00,33,21,0.0,12.2,7,1,100,07:53 PM,05:18 AM,05:17 AM,07:21 PM,12,23,23,22,38,36,54,0.0,1010,22,10,194,30
2020-01-11 09:00:00,33,21,0.0,12.2,7,6,100,07:53 PM,05:18 AM,05:17 AM,07:21 PM,8,22,23,22,37,39,42,0.0,1012,22,10,198,31
2020-01-11 12:00:00,33,21,0.0,12.2,7,7,100,07:53 PM,05:18 AM,05:17 AM,07:21 PM,2,26,26,27,32,65,21,0.1,1011,27,10,199,28
2020-01-11 15:00:00,33,21,0.0,12.2,7,7,100,07:53 PM,05:18 AM,05:17 AM,07:21 PM,-4,30,30,32,32,83,10,0.2,1009,32,10,200,27
