date_time,Cambridge_maxtempC,Cambridge_mintempC,Cambridge_totalSnow_cm,Cambridge_sunHour,Cambridge_uvIndex,Cambridge_uvIndex,Cambridge_moon_illumination,Cambridge_moonrise,Cambridge_moonset,Cambridge_sunrise,Cambridge_sunset,Cambridge_DewPointC,Cambridge_FeelsLikeC,Cambridge_HeatIndexC,Cambridge_WindChillC,Cambridge_WindGustKmph,Cambridge_cloudcover,Cambridge_humidity,Cambridge_precipMM,Cambridge_pressure,Cambridge_tempC,Cambridge_visibility,Cambridge_winddirDegree,Cambridge_windspeedKmph
2020-02-26 06:00:00,3,-2,0.1,10.0,2,2,15,09:34 AM,09:43 PM,08:10 AM,06:37 PM,-4,-7,-2,-7,35,5,84,0.0,995,-2,10,277,17
2020-02-26 09:00:00,3,-2,0.1,10.0,2,2,15,09:34 AM,09:43 PM,08:10 AM,06:37 PM,-1,-4,2,-4,37,31,81,0.0,998,2,10,284,25
2020-02-26 12:00:00,3,-2,0.1,10.0,2,2,15,09:34 AM,09:43 PM,08:10 AM,06:37 PM,-1,-2,3,-2,32,14,75,0.0,1000,3,10,282,26
2020-02-26 15:00:00,3,-2,0.1,10.0,2,2,15,09:34 AM,09:43 PM,08:10 AM,06:37 PM,-1,-2,3,-2,31,7,74,0.0,1001,3,10,264,24
2020-02-26 18:00:00,3,-2,0.1,10.0,2,1,15,09:34 AM,09:43 PM,08:10 AM,06:37 PM,-1,-5,0,-5,30,74,92,0.0,1000,0,10,236,19
2020-02-26 21:00:00,3,-2,0.1,10.0,2,1,15,09:34 AM,09:43 PM,08:10 AM,06:37 PM,-4,-7,-2,-7,37,82,87,0.1,1000,-2,10,241,19
2020-02-27 00:00:00,5,-2,0.1,10.3,1,1,23,09:45 AM,10:53 PM,08:08 AM,06:40 PM,-3,-7,-2,-7,31,100,91,0.1,999,-2,10,237,17
2020-02-27 03:00:00,5,-2,0.1,10.3,1,1,23,09:45 AM,10:53 PM,08:08 AM,06:40 PM,-1,-3,1,-3,27,100,87,0.0,996,1,10,253,19
2020-02-27 06:00:00,5,-2,0.1,10.3,1,2,23,09:45 AM,10:53 PM,08:08 AM,06:40 PM,-3,-6,-1,-6,32,21,88,0.0,995,-1,10,272,17
2020-02-27 09:00:00,5,-2,0.1,10.3,1,2,23,09:45 AM,10:53 PM,08:08 AM,06:40 PM,-4,-3,2,-3,27,13,67,0.0,996,2,10,278,21
2020-02-27 12:00:00,5,-2,0.1,10.3,1,2,23,09:45 AM,10:53 PM,08:08 AM,06:40 PM,-3,-0,5,-0,32,10,56,0.0,998,5,10,286,28
2020-02-27 15:00:00,5,-2,0.1,10.3,1,2,23,09:45 AM,10:53 PM,08:08 AM,06:40 PM,-3,-0,5,-0,37,13,56,0.0,1000,5,10,288,31
2020-02-27 18:00:00,5,-2,0.1,10.3,1,2,23,09:45 AM,10:53 PM,08:08 AM,06:40 PM,-4,-4,1,-4,45,4,69,0.0,1003,1,10,283,24
2020-02-27 21:00:00,5,-2,0.1,10.3,1,1,23,09:45 AM,10:53 PM,08:08 AM,06:40 PM,-4,-5,-0,-5,39,15,77,0.0,1005,-0,10,258,19
2020-02-28 00:00:00,3,-5,0.0,5.2,1,1,30,09:58 AM,No moonset,08:06 AM,06:42 PM,-3,-5,0,-5,40,64,82,0.0,1007,0,10,236,21
2020-02-28 03:00:00,3,-5,0.0,5.2,1,1,30,09:58 AM,No moonset,08:06 AM,06:42 PM,-1,-4,1,-4,41,50,83,0.0,1006,1,10,235,22
2020-02-28 06:00:00,3,-5,0.0,5.2,1,1,30,09:58 AM,No moonset,08:06 AM,06:42 PM,-0,-3,1,-3,27,100,91,0.0,1005,1,10,219,15
2020-02-28 09:00:00,3,-5,0.0,5.2,1,1,30,09:58 AM,No moonset,08:06 AM,06:42 PM,1,-1,3,-1,22,100,90,0.1,1002,3,10,186,16
2020-02-28 12:00:00,3,-5,0.0,5.2,1,1,30,09:58 AM,No moonset,08:06 AM,06:42 PM,1,-2,3,-2,28,100,86,0.0,997,3,10,145,24
2020-02-28 15:00:00,3,-5,0.0,5.2,1,1,30,09:58 AM,No moonset,08:06 AM,06:42 PM,2,-2,2,-2,28,100,97,2.4,991,2,9,142,20
2020-02-28 18:00:00,3,-5,0.0,5.2,1,1,30,09:58 AM,No moonset,08:06 AM,06:42 PM,3,-1,2,-1,15,100,97,0.0,986,-1,2,205,9
2020-02-28 21:00:00,3,-5,0.0,5.2,1,1,30,09:58 AM,No moonset,08:06 AM,06:42 PM,3,-5,-2,-5,14,100,97,0.0,984,-5,0,200,7
2020-02-29 00:00:00,7,-3,0.0,8.4,1,1,38,10:12 AM,12:04 AM,08:03 AM,06:44 PM,5,3,5,3,20,100,98,0.0,981,5,0,137,9
2020-02-29 03:00:00,7,-3,0.0,8.4,1,1,38,10:12 AM,12:04 AM,08:03 AM,06:44 PM,5,2,6,2,35,100,97,0.7,974,6,2,137,17
2020-02-29 06:00:00,7,-3,0.0,8.4,1,2,38,10:12 AM,12:04 AM,08:03 AM,06:44 PM,6,2,7,2,45,100,92,0.0,971,7,10,231,30
2020-02-29 09:00:00,7,-3,0.0,8.4,1,1,38,10:12 AM,12:04 AM,08:03 AM,06:44 PM,1,-1,4,-1,35,82,82,0.2,970,4,9,250,27
2020-02-29 12:00:00,7,-3,0.0,8.4,1,2,38,10:12 AM,12:04 AM,08:03 AM,06:44 PM,-2,-1,4,-1,40,18,63,0.0,973,4,10,227,35
2020-02-29 15:00:00,7,-3,0.0,8.4,1,2,38,10:12 AM,12:04 AM,08:03 AM,06:44 PM,-3,-3,4,-3,46,30,61,0.0,970,4,10,207,40
2020-02-29 18:00:00,7,-3,0.0,8.4,1,1,38,10:12 AM,12:04 AM,08:03 AM,06:44 PM,-0,-6,1,-6,51,84,92,0.0,965,1,10,190,37
2020-02-29 21:00:00,7,-3,0.0,8.4,1,1,38,10:12 AM,12:04 AM,08:03 AM,06:44 PM,2,-3,1,-3,59,59,87,6.0,961,-3,8,236,41
2020-03-01 00:00:00,5,1,2.4,8.4,1,1,44,10:29 AM,01:16 AM,08:01 AM,06:46 PM,2,-3,4,-3,66,100,91,6.8,963,4,6,225,48
2020-03-01 03:00:00,5,1,2.4,8.4,1,1,44,10:29 AM,01:16 AM,08:01 AM,06:46 PM,2,-4,3,-4,76,90,88,0.5,966,3,9,231,55
2020-03-01 06:00:00,5,1,2.4,8.4,1,1,44,10:29 AM,01:16 AM,08:01 AM,06:46 PM,2,-4,3,-4,60,100,93,0.0,968,3,10,236,45
2020-03-01 09:00:00,5,1,2.4,8.4,1,1,44,10:29 AM,01:16 AM,08:01 AM,06:46 PM,1,-4,3,-4,62,100,89,2.8,970,3,2,238,48
2020-03-01 12:00:00,5,1,2.4,8.4,1,2,44,10:29 AM,01:16 AM,08:01 AM,06:46 PM,1,-2,5,-2,60,44,75,0.0,974,5,10,247,50
2020-03-01 15:00:00,5,1,2.4,8.4,1,2,44,10:29 AM,01:16 AM,08:01 AM,06:46 PM,0,-1,5,-1,52,100,70,0.1,975,5,10,243,41
2020-03-01 18:00:00,5,1,2.4,8.4,1,2,44,10:29 AM,01:16 AM,08:01 AM,06:46 PM,-2,-4,2,-4,46,10,76,0.0,978,2,10,237,27
2020-03-01 21:00:00,5,1,2.4,8.4,1,1,44,10:29 AM,01:16 AM,08:01 AM,06:46 PM,-2,-5,1,-5,41,19,83,0.0,979,1,10,233,24
2020-03-02 00:00:00,6,-1,0.0,8.5,2,1,51,10:51 AM,02:29 AM,07:58 AM,06:48 PM,-2,-5,-0,-5,34,17,86,0.0,981,-0,10,221,19
2020-03-02 03:00:00,6,-1,0.0,8.5,2,1,51,10:51 AM,02:29 AM,07:58 AM,06:48 PM,-1,-4,1,-4,31,13,90,0.0,981,1,10,234,19
2020-03-02 06:00:00,6,-1,0.0,8.5,2,2,51,10:51 AM,02:29 AM,07:58 AM,06:48 PM,-1,-5,-1,-5,30,24,93,0.0,982,-1,10,227,16
2020-03-02 09:00:00,6,-1,0.0,8.5,2,2,51,10:51 AM,02:29 AM,07:58 AM,06:48 PM,-1,-2,3,-2,27,7,78,0.0,983,3,10,236,22
2020-03-02 12:00:00,6,-1,0.0,8.5,2,2,51,10:51 AM,02:29 AM,07:58 AM,06:48 PM,-0,1,6,1,28,70,67,0.0,984,6,10,239,24
2020-03-02 15:00:00,6,-1,0.0,8.5,2,2,51,10:51 AM,02:29 AM,07:58 AM,06:48 PM,-0,1,5,1,28,85,68,0.1,985,5,10,241,24
2020-03-02 18:00:00,6,-1,0.0,8.5,2,2,51,10:51 AM,02:29 AM,07:58 AM,06:48 PM,-2,-3,2,-3,32,8,80,0.0,987,2,10,230,18
2020-03-02 21:00:00,6,-1,0.0,8.5,2,1,51,10:51 AM,02:29 AM,07:58 AM,06:48 PM,-2,-5,0,-5,31,44,84,0.0,988,0,10,220,17
2020-03-03 00:00:00,8,0,0.0,7.0,1,1,58,11:20 AM,03:43 AM,07:56 AM,06:50 PM,-2,-4,1,-4,27,90,84,0.0,989,1,10,211,16
2020-03-03 03:00:00,8,0,0.0,7.0,1,1,58,11:20 AM,03:43 AM,07:56 AM,06:50 PM,-1,-4,0,-4,28,100,89,0.0,989,0,10,214,16
2020-03-03 06:00:00,8,0,0.0,7.0,1,1,58,11:20 AM,03:43 AM,07:56 AM,06:50 PM,0,-4,1,-4,32,75,93,0.0,989,1,10,220,21
2020-03-03 09:00:00,8,0,0.0,7.0,1,2,58,11:20 AM,03:43 AM,07:56 AM,06:50 PM,2,-0,4,-0,30,31,85,0.0,991,4,10,245,23
2020-03-03 12:00:00,8,0,0.0,7.0,1,2,58,11:20 AM,03:43 AM,07:56 AM,06:50 PM,2,5,8,5,25,88,67,0.1,995,8,10,301,22
2020-03-03 15:00:00,8,0,0.0,7.0,1,2,58,11:20 AM,03:43 AM,07:56 AM,06:50 PM,2,5,8,5,22,69,66,0.1,998,8,10,289,19
2020-03-03 18:00:00,8,0,0.0,7.0,1,1,58,11:20 AM,03:43 AM,07:56 AM,06:50 PM,0,-1,3,-1,31,75,82,0.5,1001,3,9,280,18
2020-03-03 21:00:00,8,0,0.0,7.0,1,1,58,11:20 AM,03:43 AM,07:56 AM,06:50 PM,-2,-4,0,-4,31,0,84,0.0,1004,0,10,259,15
2020-03-04 00:00:00,7,-1,0.0,5.5,2,1,65,12:01 PM,04:51 AM,07:53 AM,06:52 PM,-3,-5,-1,-5,29,0,85,0.0,1006,-1,10,248,14
2020-03-04 03:00:00,7,-1,0.0,5.5,2,1,65,12:01 PM,04:51 AM,07:53 AM,06:52 PM,-2,-4,-0,-4,26,17,88,0.0,1006,-0,10,254,13
2020-03-04 06:00:00,7,-1,0.0,5.5,2,1,65,12:01 PM,04:51 AM,07:53 AM,06:52 PM,-2,-3,-0,-3,19,100,87,0.0,1006,-0,10,255,9
2020-03-04 09:00:00,7,-1,0.0,5.5,2,1,65,12:01 PM,04:51 AM,07:53 AM,06:52 PM,-0,1,3,1,12,100,79,0.0,1006,3,10,225,8
2020-03-04 12:00:00,7,-1,0.0,5.5,2,2,65,12:01 PM,04:51 AM,07:53 AM,06:52 PM,0,4,6,4,12,85,64,0.0,1006,6,10,229,10
2020-03-04 15:00:00,7,-1,0.0,5.5,2,2,65,12:01 PM,04:51 AM,07:53 AM,06:52 PM,-0,5,7,5,10,100,61,0.1,1005,7,10,232,8
2020-03-04 18:00:00,7,-1,0.0,5.5,2,1,65,12:01 PM,04:51 AM,07:53 AM,06:52 PM,-1,0,2,0,14,83,81,0.4,1005,2,10,231,7
2020-03-04 21:00:00,7,-1,0.0,5.5,2,1,65,12:01 PM,04:51 AM,07:53 AM,06:52 PM,-2,-2,-0,-2,12,32,87,0.0,1005,-0,10,229,6
2020-03-05 00:00:00,7,-1,0.0,8.6,2,1,73,12:57 PM,05:53 AM,07:51 AM,06:54 PM,-3,-3,-1,-3,13,17,88,0.0,1004,-1,10,233,6
2020-03-05 03:00:00,7,-1,0.0,8.6,2,1,73,12:57 PM,05:53 AM,07:51 AM,06:54 PM,-2,-3,-1,-3,11,11,90,0.0,1003,-1,10,225,5
2020-03-05 06:00:00,7,-1,0.0,8.6,2,2,73,12:57 PM,05:53 AM,07:51 AM,06:54 PM,-2,-3,-1,-3,10,13,91,0.0,1002,-1,10,230,5
2020-03-05 09:00:00,7,-1,0.0,8.6,2,2,73,12:57 PM,05:53 AM,07:51 AM,06:54 PM,-0,2,3,2,6,9,79,0.0,1001,3,10,223,5
2020-03-05 12:00:00,7,-1,0.0,8.6,2,3,73,12:57 PM,05:53 AM,07:51 AM,06:54 PM,0,6,7,6,8,17,64,0.0,999,7,10,184,6
2020-03-05 15:00:00,7,-1,0.0,8.6,2,2,73,12:57 PM,05:53 AM,07:51 AM,06:54 PM,0,7,7,7,3,77,61,0.1,998,7,10,16,2
2020-03-05 18:00:00,7,-1,0.0,8.6,2,2,73,12:57 PM,05:53 AM,07:51 AM,06:54 PM,-0,5,7,5,10,73,89,0.1,997,5,10,114,5
2020-03-05 21:00:00,7,-1,0.0,8.6,2,1,73,12:57 PM,05:53 AM,07:51 AM,06:54 PM,-1,-1,0,-1,8,100,90,0.0,998,0,10,190,4
2020-03-06 00:00:00,8,-0,0.0,10.1,2,1,80,02:09 PM,06:42 AM,07:48 AM,06:57 PM,-1,-2,0,-2,11,40,90,0.0,998,0,10,214,5
2020-03-06 03:00:00,8,-0,0.0,10.1,2,1,80,02:09 PM,06:42 AM,07:48 AM,06:57 PM,-2,-2,-0,-2,10,50,91,0.0,1000,-0,10,218,5
2020-03-06 06:00:00,8,-0,0.0,10.1,2,1,80,02:09 PM,06:42 AM,07:48 AM,06:57 PM,-1,-2,-0,-2,10,95,93,0.0,1001,-0,10,210,5
2020-03-06 09:00:00,8,-0,0.0,10.1,2,2,80,02:09 PM,06:42 AM,07:48 AM,06:57 PM,1,2,3,2,7,43,84,0.0,1003,3,10,207,5
2020-03-06 12:00:00,8,-0,0.0,10.1,2,3,80,02:09 PM,06:42 AM,07:48 AM,06:57 PM,1,5,7,5,12,33,66,0.0,1004,7,10,218,10
2020-03-06 15:00:00,8,-0,0.0,10.1,2,2,80,02:09 PM,06:42 AM,07:48 AM,06:57 PM,0,5,8,5,14,51,60,0.1,1005,8,10,228,13
2020-03-06 18:00:00,8,-0,0.0,10.1,2,1,80,02:09 PM,06:42 AM,07:48 AM,06:57 PM,1,-0,3,-0,21,80,88,0.1,1006,3,10,238,12
2020-03-06 21:00:00,8,-0,0.0,10.1,2,1,80,02:09 PM,06:42 AM,07:48 AM,06:57 PM,0,-3,1,-3,25,68,95,0.0,1008,1,10,224,13
2020-03-07 00:00:00,8,-0,0.0,5.6,3,1,87,03:33 PM,07:20 AM,07:46 AM,06:59 PM,-2,-4,1,-4,36,3,85,0.0,1009,1,10,258,18
2020-03-07 03:00:00,8,-0,0.0,5.6,3,1,87,03:33 PM,07:20 AM,07:46 AM,06:59 PM,-1,-4,-0,-4,24,59,93,0.0,1008,-0,10,212,12
2020-03-07 06:00:00,8,-0,0.0,5.6,3,1,87,03:33 PM,07:20 AM,07:46 AM,06:59 PM,2,-1,3,-1,27,100,93,0.0,1007,3,10,209,16
2020-03-07 09:00:00,8,-0,0.0,5.6,3,2,87,03:33 PM,07:20 AM,07:46 AM,06:59 PM,4,2,6,2,35,90,90,0.2,1005,6,2,211,22
2020-03-07 12:00:00,8,-0,0.0,5.6,3,2,87,03:33 PM,07:20 AM,07:46 AM,06:59 PM,6,4,8,4,42,100,90,0.0,1003,8,10,210,28
2020-03-07 15:00:00,8,-0,0.0,5.6,3,2,87,03:33 PM,07:20 AM,07:46 AM,06:59 PM,7,5,8,5,39,100,90,0.5,1001,8,2,211,26
2020-03-07 18:00:00,8,-0,0.0,5.6,3,2,87,03:33 PM,07:20 AM,07:46 AM,06:59 PM,7,6,10,6,53,100,85,0.0,998,6,10,208,36
2020-03-07 21:00:00,8,-0,0.0,5.6,3,1,87,03:33 PM,07:20 AM,07:46 AM,06:59 PM,7,2,4,2,46,100,89,0.5,996,2,2,203,31
2020-03-08 00:00:00,8,3,0.0,8.7,2,1,95,05:05 PM,07:49 AM,07:43 AM,07:01 PM,7,5,9,5,46,100,90,0.0,991,9,10,201,31
2020-03-08 03:00:00,8,3,0.0,8.7,2,1,95,05:05 PM,07:49 AM,07:43 AM,07:01 PM,6,4,8,4,42,64,86,0.3,990,8,5,239,26
2020-03-08 06:00:00,8,3,0.0,8.7,2,3,95,05:05 PM,07:49 AM,07:43 AM,07:01 PM,3,1,5,1,41,27,86,0.0,991,5,10,241,24
2020-03-08 09:00:00,8,3,0.0,8.7,2,3,95,05:05 PM,07:49 AM,07:43 AM,07:01 PM,3,2,7,2,40,53,78,0.0,993,7,10,237,31
2020-03-08 12:00:00,8,3,0.0,8.7,2,3,95,05:05 PM,07:49 AM,07:43 AM,07:01 PM,3,4,8,4,36,60,68,0.0,995,8,10,237,32
2020-03-08 15:00:00,8,3,0.0,8.7,2,2,95,05:05 PM,07:49 AM,07:43 AM,07:01 PM,2,5,8,5,34,71,62,0.5,995,8,9,239,28
2020-03-08 18:00:00,8,3,0.0,8.7,2,2,95,05:05 PM,07:49 AM,07:43 AM,07:01 PM,2,1,5,1,27,61,84,0.0,996,5,10,217,17
2020-03-08 21:00:00,8,3,0.0,8.7,2,1,95,05:05 PM,07:49 AM,07:43 AM,07:01 PM,1,-2,3,-2,34,17,86,0.0,997,3,10,231,19
2020-03-09 00:00:00,9,2,0.0,8.7,3,1,100,06:38 PM,08:10 AM,07:41 AM,07:03 PM,0,-2,2,-2,31,29,89,0.0,998,2,10,228,17
2020-03-09 03:00:00,9,2,0.0,8.7,3,1,100,06:38 PM,08:10 AM,07:41 AM,07:03 PM,1,-0,3,-0,21,84,90,0.0,1000,3,10,254,12
2020-03-09 06:00:00,9,2,0.0,8.7,3,2,100,06:38 PM,08:10 AM,07:41 AM,07:03 PM,1,-2,2,-2,30,18,93,0.0,1002,2,10,234,15
2020-03-09 09:00:00,9,2,0.0,8.7,3,3,100,06:38 PM,08:10 AM,07:41 AM,07:03 PM,3,2,6,2,29,36,79,0.0,1004,6,10,258,23
2020-03-09 12:00:00,9,2,0.0,8.7,3,3,100,06:38 PM,08:10 AM,07:41 AM,07:03 PM,2,5,9,5,32,5,63,0.0,1004,9,10,249,28
2020-03-09 15:00:00,9,2,0.0,8.7,3,2,100,06:38 PM,08:10 AM,07:41 AM,07:03 PM,3,3,7,3,36,74,72,0.1,1002,7,10,216,29
2020-03-09 18:00:00,9,2,0.0,8.7,3,2,100,06:38 PM,08:10 AM,07:41 AM,07:03 PM,4,1,6,1,37,100,89,0.0,997,6,10,193,26
2020-03-09 21:00:00,9,2,0.0,8.7,3,1,100,06:38 PM,08:10 AM,07:41 AM,07:03 PM,6,3,5,3,42,65,92,2.6,993,3,8,207,27
2020-03-10 00:00:00,9,3,0.0,5.8,2,1,100,08:12 PM,08:28 AM,07:38 AM,07:05 PM,7,5,8,5,42,72,89,0.0,991,8,10,249,24
2020-03-10 03:00:00,9,3,0.0,5.8,2,1,100,08:12 PM,08:28 AM,07:38 AM,07:05 PM,5,3,7,3,41,32,86,0.0,991,7,10,245,24
2020-03-10 06:00:00,9,3,0.0,5.8,2,3,100,08:12 PM,08:28 AM,07:38 AM,07:05 PM,5,4,8,4,50,14,81,0.0,990,8,10,247,30
2020-03-10 09:00:00,9,3,0.0,5.8,2,2,100,08:12 PM,08:28 AM,07:38 AM,07:05 PM,6,5,9,5,46,91,81,0.1,989,9,10,246,32
2020-03-10 12:00:00,9,3,0.0,5.8,2,2,100,08:12 PM,08:28 AM,07:38 AM,07:05 PM,5,4,8,4,43,84,77,0.0,991,8,10,254,32
2020-03-10 15:00:00,9,3,0.0,5.8,2,2,100,08:12 PM,08:28 AM,07:38 AM,07:05 PM,5,4,8,4,40,69,82,1.5,992,8,9,263,31
2020-03-10 18:00:00,9,3,0.0,5.8,2,2,100,08:12 PM,08:28 AM,07:38 AM,07:05 PM,2,1,5,1,37,86,79,0.7,995,5,10,259,21
2020-03-10 21:00:00,9,3,0.0,5.8,2,1,100,08:12 PM,08:28 AM,07:38 AM,07:05 PM,1,-2,3,-2,37,15,84,0.0,998,3,10,252,20
2020-03-11 00:00:00,7,2,0.0,7.3,3,1,84,09:45 PM,08:45 AM,07:36 AM,07:07 PM,-0,-3,2,-3,38,3,84,0.0,1000,2,10,246,21
2020-03-11 03:00:00,7,2,0.0,7.3,3,1,84,09:45 PM,08:45 AM,07:36 AM,07:07 PM,-0,-3,3,-3,48,3,81,0.0,1000,3,10,232,28
2020-03-11 06:00:00,7,2,0.0,7.3,3,1,84,09:45 PM,08:45 AM,07:36 AM,07:07 PM,2,-0,5,-0,46,78,83,0.0,999,5,10,223,31
2020-03-11 09:00:00,7,2,0.0,7.3,3,2,84,09:45 PM,08:45 AM,07:36 AM,07:07 PM,4,2,7,2,48,100,82,0.9,997,7,9,221,35
2020-03-11 12:00:00,7,2,0.0,7.3,3,3,84,09:45 PM,08:45 AM,07:36 AM,07:07 PM,1,2,7,2,49,58,64,0.0,998,7,10,244,43
2020-03-11 15:00:00,7,2,0.0,7.3,3,2,84,09:45 PM,08:45 AM,07:36 AM,07:07 PM,1,2,7,2,37,100,65,0.1,997,7,10,244,31
2020-03-11 18:00:00,7,2,0.0,7.3,3,1,84,09:45 PM,08:45 AM,07:36 AM,07:07 PM,2,0,4,0,24,77,88,0.0,994,4,10,224,18
2020-03-11 21:00:00,7,2,0.0,7.3,3,1,84,09:45 PM,08:45 AM,07:36 AM,07:07 PM,3,1,4,1,17,100,95,1.7,989,4,9,182,12
2020-03-12 00:00:00,6,0,0.0,7.3,1,1,76,11:16 PM,09:02 AM,07:33 AM,07:09 PM,0,-4,2,-4,48,100,84,3.6,990,2,0,267,35
2020-03-12 03:00:00,6,0,0.0,7.3,1,1,76,11:16 PM,09:02 AM,07:33 AM,07:09 PM,-3,-6,1,-6,51,31,80,0.0,994,1,2,251,31
2020-03-12 06:00:00,6,0,0.0,7.3,1,2,76,11:16 PM,09:02 AM,07:33 AM,07:09 PM,-3,-6,0,-6,43,30,79,0.0,994,0,10,233,26
2020-03-12 09:00:00,6,0,0.0,7.3,1,1,76,11:16 PM,09:02 AM,07:33 AM,07:09 PM,-0,-3,4,-3,59,71,76,0.0,995,4,10,235,46
2020-03-12 12:00:00,6,0,0.0,7.3,1,3,76,11:16 PM,09:02 AM,07:33 AM,07:09 PM,1,-1,6,-1,57,32,70,0.0,993,6,10,233,50
2020-03-12 15:00:00,6,0,0.0,7.3,1,1,76,11:16 PM,09:02 AM,07:33 AM,07:09 PM,3,-2,4,-2,54,100,88,1.0,990,4,9,223,43
2020-03-12 18:00:00,6,0,0.0,7.3,1,1,76,11:16 PM,09:02 AM,07:33 AM,07:09 PM,2,-2,4,-2,51,78,87,0.0,992,4,10,299,35
2020-03-12 21:00:00,6,0,0.0,7.3,1,1,76,11:16 PM,09:02 AM,07:33 AM,07:09 PM,-1,-3,2,-3,52,34,79,0.0,997,2,10,292,28
2020-03-13 00:00:00,5,0,0.0,8.8,1,1,69,No moonrise,09:20 AM,07:30 AM,07:11 PM,-1,-3,0,-3,24,21,92,0.0,1003,0,10,306,12
2020-03-13 03:00:00,5,0,0.0,8.8,1,1,69,No moonrise,09:20 AM,07:30 AM,07:11 PM,-2,-4,1,-4,39,82,85,0.0,1006,1,10,292,18
2020-03-13 06:00:00,5,0,0.0,8.8,1,1,69,No moonrise,09:20 AM,07:30 AM,07:11 PM,1,-2,2,-2,35,100,90,0.2,1011,2,9,349,21
2020-03-13 09:00:00,5,0,0.0,8.8,1,1,69,No moonrise,09:20 AM,07:30 AM,07:11 PM,1,-0,4,-0,28,63,78,0.3,1016,4,10,18,22
2020-03-13 12:00:00,5,0,0.0,8.8,1,2,69,No moonrise,09:20 AM,07:30 AM,07:11 PM,-0,2,5,2,17,84,68,0.2,1018,5,9,46,15
2020-03-13 15:00:00,5,0,0.0,8.8,1,3,69,No moonrise,09:20 AM,07:30 AM,07:11 PM,-1,2,5,2,14,45,65,0.0,1018,5,10,103,12
2020-03-13 18:00:00,5,0,0.0,8.8,1,2,69,No moonrise,09:20 AM,07:30 AM,07:11 PM,-2,-2,2,-2,23,18,77,0.0,1018,2,10,113,14
2020-03-13 21:00:00,5,0,0.0,8.8,1,1,69,No moonrise,09:20 AM,07:30 AM,07:11 PM,-2,-3,1,-3,22,78,83,0.0,1017,1,10,126,12
2020-03-14 00:00:00,8,2,0.0,5.9,2,1,62,12:45 AM,09:42 AM,07:28 AM,07:13 PM,-1,-3,2,-3,27,100,84,0.0,1016,2,10,143,17
2020-03-14 03:00:00,8,2,0.0,5.9,2,1,62,12:45 AM,09:42 AM,07:28 AM,07:13 PM,1,-2,2,-2,30,100,92,0.0,1013,2,10,145,18
2020-03-14 06:00:00,8,2,0.0,5.9,2,1,62,12:45 AM,09:42 AM,07:28 AM,07:13 PM,2,-2,3,-2,32,100,94,0.0,1010,3,10,150,20
2020-03-14 09:00:00,8,2,0.0,5.9,2,2,62,12:45 AM,09:42 AM,07:28 AM,07:13 PM,3,2,5,2,24,100,88,0.5,1008,5,2,165,17
2020-03-14 12:00:00,8,2,0.0,5.9,2,2,62,12:45 AM,09:42 AM,07:28 AM,07:13 PM,5,4,8,4,26,100,82,0.0,1006,8,10,192,20
2020-03-14 15:00:00,8,2,0.0,5.9,2,2,62,12:45 AM,09:42 AM,07:28 AM,07:13 PM,5,4,8,4,35,100,82,0.1,1004,8,10,205,27
2020-03-14 18:00:00,8,2,0.0,5.9,2,2,62,12:45 AM,09:42 AM,07:28 AM,07:13 PM,4,2,6,2,31,100,88,0.0,1001,6,10,193,21
2020-03-14 21:00:00,8,2,0.0,5.9,2,1,62,12:45 AM,09:42 AM,07:28 AM,07:13 PM,6,2,6,2,31,100,94,0.8,998,2,9,187,19
2020-03-15 00:00:00,8,3,0.0,8.8,2,1,55,02:11 AM,10:09 AM,07:25 AM,07:15 PM,7,4,8,4,34,100,93,0.4,997,8,2,206,21
2020-03-15 03:00:00,8,3,0.0,8.8,2,1,55,02:11 AM,10:09 AM,07:25 AM,07:15 PM,4,2,6,2,42,84,85,1.4,994,6,9,216,25
2020-03-15 06:00:00,8,3,0.0,8.8,2,2,55,02:11 AM,10:09 AM,07:25 AM,07:15 PM,3,1,6,1,48,89,82,1.0,993,6,9,219,31
2020-03-15 09:00:00,8,3,0.0,8.8,2,2,55,02:11 AM,10:09 AM,07:25 AM,07:15 PM,3,1,6,1,53,63,78,0.0,992,6,10,223,42
2020-03-15 12:00:00,8,3,0.0,8.8,2,3,55,02:11 AM,10:09 AM,07:25 AM,07:15 PM,3,3,8,3,45,53,70,0.0,995,8,10,249,38
2020-03-15 15:00:00,8,3,0.0,8.8,2,3,55,02:11 AM,10:09 AM,07:25 AM,07:15 PM,3,4,8,4,36,45,73,0.0,998,8,10,267,31
2020-03-15 18:00:00,8,3,0.0,8.8,2,2,55,02:11 AM,10:09 AM,07:25 AM,07:15 PM,4,4,7,4,22,100,83,0.0,1004,7,10,317,15
2020-03-15 21:00:00,8,3,0.0,8.8,2,1,55,02:11 AM,10:09 AM,07:25 AM,07:15 PM,1,-1,3,-1,24,65,86,0.3,1009,3,5,351,13
2020-03-16 00:00:00,8,0,0.3,8.8,2,1,47,03:29 AM,10:44 AM,07:23 AM,07:17 PM,-1,-1,0,-1,8,75,92,0.3,1014,0,5,356,4
2020-03-16 03:00:00,8,0,0.3,8.8,2,1,47,03:29 AM,10:44 AM,07:23 AM,07:17 PM,-0,1,1,1,1,91,91,0.0,1014,1,10,228,1
2020-03-16 06:00:00,8,0,0.3,8.8,2,1,47,03:29 AM,10:44 AM,07:23 AM,07:17 PM,1,-1,2,-1,13,100,94,0.0,1015,2,2,181,8
