date_time,Maryborough_maxtempC,Maryborough_mintempC,Maryborough_totalSnow_cm,Maryborough_sunHour,Maryborough_uvIndex,Maryborough_uvIndex,Maryborough_moon_illumination,Maryborough_moonrise,Maryborough_moonset,Maryborough_sunrise,Maryborough_sunset,Maryborough_DewPointC,Maryborough_FeelsLikeC,Maryborough_HeatIndexC,Maryborough_WindChillC,Maryborough_WindGustKmph,Maryborough_cloudcover,Maryborough_humidity,Maryborough_precipMM,Maryborough_pressure,Maryborough_tempC,Maryborough_visibility,Maryborough_winddirDegree,Maryborough_windspeedKmph
2019-12-23 12:00:00,27,24,0.0,12.2,7,7,14,02:20 AM,03:41 PM,04:56 AM,06:40 PM,18,27,27,26,12,20,60,0.0,1015,26,10,76,10
2019-12-23 15:00:00,27,24,0.0,12.2,7,7,14,02:20 AM,03:41 PM,04:56 AM,06:40 PM,18,28,28,27,16,3,60,0.0,1013,27,10,73,13
2019-12-23 18:00:00,27,24,0.0,12.2,7,1,14,02:20 AM,03:41 PM,04:56 AM,06:40 PM,19,27,27,26,27,4,69,0.0,1014,26,10,83,19
2019-12-23 21:00:00,27,24,0.0,12.2,7,1,14,02:20 AM,03:41 PM,04:56 AM,06:40 PM,20,26,26,24,25,15,76,0.0,1015,24,10,80,17
2019-12-24 00:00:00,26,24,0.0,12.2,7,1,7,03:04 AM,04:43 PM,04:56 AM,06:40 PM,20,26,26,24,20,64,78,0.0,1014,24,10,77,14
2019-12-24 03:00:00,26,24,0.0,12.2,7,1,7,03:04 AM,04:43 PM,04:56 AM,06:40 PM,20,26,26,24,19,94,79,0.0,1013,24,10,62,13
2019-12-24 06:00:00,26,24,0.0,12.2,7,1,7,03:04 AM,04:43 PM,04:56 AM,06:40 PM,20,26,26,24,12,99,76,0.1,1014,24,10,68,8
2019-12-24 09:00:00,26,24,0.0,12.2,7,5,7,03:04 AM,04:43 PM,04:56 AM,06:40 PM,20,26,26,25,12,90,74,0.1,1014,25,10,44,9
2019-12-24 12:00:00,26,24,0.0,12.2,7,6,7,03:04 AM,04:43 PM,04:56 AM,06:40 PM,20,27,27,25,15,35,71,0.0,1012,25,10,20,13
2019-12-24 15:00:00,26,24,0.0,12.2,7,7,7,03:04 AM,04:43 PM,04:56 AM,06:40 PM,20,27,27,26,22,7,70,0.0,1010,26,10,30,18
2019-12-24 18:00:00,26,24,0.0,12.2,7,1,7,03:04 AM,04:43 PM,04:56 AM,06:40 PM,20,27,27,25,28,56,75,1.7,1010,25,8,34,19
2019-12-24 21:00:00,26,24,0.0,12.2,7,1,7,03:04 AM,04:43 PM,04:56 AM,06:40 PM,20,26,26,24,40,78,80,4.3,1011,24,7,17,22
2019-12-25 00:00:00,25,23,0.0,8.7,5,1,0,03:50 AM,05:45 PM,04:57 AM,06:41 PM,20,26,26,24,28,90,81,2.1,1011,24,9,12,17
2019-12-25 03:00:00,25,23,0.0,8.7,5,1,0,03:50 AM,05:45 PM,04:57 AM,06:41 PM,20,26,26,24,17,89,81,1.0,1011,24,10,33,12
2019-12-25 06:00:00,25,23,0.0,8.7,5,1,0,03:50 AM,05:45 PM,04:57 AM,06:41 PM,21,26,26,24,22,93,80,0.9,1011,24,10,42,16
2019-12-25 09:00:00,25,23,0.0,8.7,5,5,0,03:50 AM,05:45 PM,04:57 AM,06:41 PM,21,26,26,24,26,99,79,1.0,1012,24,10,36,19
2019-12-25 12:00:00,25,23,0.0,8.7,5,5,0,03:50 AM,05:45 PM,04:57 AM,06:41 PM,21,27,27,25,24,83,78,0.9,1011,25,10,31,18
2019-12-25 15:00:00,25,23,0.0,8.7,5,6,0,03:50 AM,05:45 PM,04:57 AM,06:41 PM,21,27,27,25,24,75,76,1.5,1010,25,10,46,17
2019-12-25 18:00:00,25,23,0.0,8.7,5,1,0,03:50 AM,05:45 PM,04:57 AM,06:41 PM,21,27,27,25,32,72,80,1.3,1011,25,10,79,23
2019-12-25 21:00:00,25,23,0.0,8.7,5,1,0,03:50 AM,05:45 PM,04:57 AM,06:41 PM,21,26,26,24,51,81,85,7.5,1013,24,5,92,27
2019-12-26 00:00:00,26,23,0.0,8.7,6,1,0,04:41 AM,06:43 PM,04:57 AM,06:41 PM,20,25,25,23,41,88,81,6.3,1013,23,6,103,24
2019-12-26 03:00:00,26,23,0.0,8.7,6,1,0,04:41 AM,06:43 PM,04:57 AM,06:41 PM,19,25,25,23,28,80,77,4.2,1013,23,8,115,19
2019-12-26 06:00:00,26,23,0.0,8.7,6,1,0,04:41 AM,06:43 PM,04:57 AM,06:41 PM,19,25,25,23,25,77,78,1.7,1014,23,9,125,18
2019-12-26 09:00:00,26,23,0.0,8.7,6,5,0,04:41 AM,06:43 PM,04:57 AM,06:41 PM,20,26,26,25,31,60,76,1.8,1015,25,10,122,21
2019-12-26 12:00:00,26,23,0.0,8.7,6,6,0,04:41 AM,06:43 PM,04:57 AM,06:41 PM,20,27,27,26,36,64,70,1.0,1014,26,9,121,28
2019-12-26 15:00:00,26,23,0.0,8.7,6,6,0,04:41 AM,06:43 PM,04:57 AM,06:41 PM,19,28,28,26,39,71,68,0.4,1014,26,9,119,30
2019-12-26 18:00:00,26,23,0.0,8.7,6,1,0,04:41 AM,06:43 PM,04:57 AM,06:41 PM,19,26,26,25,40,73,71,0.3,1015,25,9,118,30
2019-12-26 21:00:00,26,23,0.0,8.7,6,1,0,04:41 AM,06:43 PM,04:57 AM,06:41 PM,19,26,26,24,42,43,73,0.1,1016,24,10,120,30
2019-12-27 00:00:00,26,23,0.0,9.8,6,1,0,05:35 AM,07:38 PM,04:58 AM,06:42 PM,18,25,25,23,38,28,73,0.0,1015,23,10,123,26
2019-12-27 03:00:00,26,23,0.0,9.8,6,1,0,05:35 AM,07:38 PM,04:58 AM,06:42 PM,18,25,25,23,34,65,71,0.1,1015,23,10,118,23
2019-12-27 06:00:00,26,23,0.0,9.8,6,1,0,05:35 AM,07:38 PM,04:58 AM,06:42 PM,18,26,26,24,33,84,68,0.1,1016,24,10,114,24
2019-12-27 09:00:00,26,23,0.0,9.8,6,6,0,05:35 AM,07:38 PM,04:58 AM,06:42 PM,18,27,27,25,32,84,64,0.2,1017,25,9,116,25
2019-12-27 12:00:00,26,23,0.0,9.8,6,5,0,05:35 AM,07:38 PM,04:58 AM,06:42 PM,19,27,27,25,36,83,69,0.6,1016,25,10,116,28
2019-12-27 15:00:00,26,23,0.0,9.8,6,5,0,05:35 AM,07:38 PM,04:58 AM,06:42 PM,19,27,27,25,41,78,69,0.9,1015,25,9,120,32
2019-12-27 18:00:00,26,23,0.0,9.8,6,1,0,05:35 AM,07:38 PM,04:58 AM,06:42 PM,18,26,26,24,39,59,71,0.3,1017,24,10,125,28
2019-12-27 21:00:00,26,23,0.0,9.8,6,1,0,05:35 AM,07:38 PM,04:58 AM,06:42 PM,18,25,25,23,36,63,74,0.1,1018,23,10,119,25
2019-12-28 00:00:00,26,22,0.0,13.3,5,1,8,06:30 AM,08:28 PM,04:59 AM,06:42 PM,19,25,25,23,37,43,77,0.0,1017,23,10,119,26
2019-12-28 03:00:00,26,22,0.0,13.3,5,1,8,06:30 AM,08:28 PM,04:59 AM,06:42 PM,18,25,25,22,36,21,76,0.0,1017,22,10,125,24
2019-12-28 06:00:00,26,22,0.0,13.3,5,1,8,06:30 AM,08:28 PM,04:59 AM,06:42 PM,18,25,25,23,33,13,71,0.0,1018,23,10,122,25
2019-12-28 09:00:00,26,22,0.0,13.3,5,6,8,06:30 AM,08:28 PM,04:59 AM,06:42 PM,17,26,26,25,29,26,65,0.0,1018,25,10,114,23
2019-12-28 12:00:00,26,22,0.0,13.3,5,7,8,06:30 AM,08:28 PM,04:59 AM,06:42 PM,18,27,27,26,31,48,64,0.1,1017,26,10,115,25
2019-12-28 15:00:00,26,22,0.0,13.3,5,6,8,06:30 AM,08:28 PM,04:59 AM,06:42 PM,18,27,27,25,35,74,65,0.2,1016,25,9,120,28
2019-12-28 18:00:00,26,22,0.0,13.3,5,1,8,06:30 AM,08:28 PM,04:59 AM,06:42 PM,17,26,26,24,36,51,66,0.1,1018,24,10,120,27
2019-12-28 21:00:00,26,22,0.0,13.3,5,1,8,06:30 AM,08:28 PM,04:59 AM,06:42 PM,17,25,25,24,34,47,69,0.0,1019,24,10,115,24
2019-12-29 00:00:00,26,23,0.0,12.2,6,1,15,07:26 AM,09:12 PM,04:59 AM,06:42 PM,17,25,25,23,31,60,68,0.1,1018,23,10,110,21
2019-12-29 03:00:00,26,23,0.0,12.2,6,1,15,07:26 AM,09:12 PM,04:59 AM,06:42 PM,17,25,25,23,29,59,71,0.2,1017,23,10,120,21
2019-12-29 06:00:00,26,23,0.0,12.2,6,1,15,07:26 AM,09:12 PM,04:59 AM,06:42 PM,18,25,25,23,31,76,72,0.1,1018,23,10,127,23
2019-12-29 09:00:00,26,23,0.0,12.2,6,5,15,07:26 AM,09:12 PM,04:59 AM,06:42 PM,18,26,26,25,31,80,67,0.2,1018,25,9,123,24
2019-12-29 12:00:00,26,23,0.0,12.2,6,6,15,07:26 AM,09:12 PM,04:59 AM,06:42 PM,18,27,27,26,30,30,62,0.1,1017,26,10,118,24
2019-12-29 15:00:00,26,23,0.0,12.2,6,7,15,07:26 AM,09:12 PM,04:59 AM,06:42 PM,18,27,27,25,33,10,63,0.0,1016,25,10,120,26
2019-12-29 18:00:00,26,23,0.0,12.2,6,1,15,07:26 AM,09:12 PM,04:59 AM,06:42 PM,18,26,26,24,35,36,71,0.0,1017,24,10,117,26
2019-12-29 21:00:00,26,23,0.0,12.2,6,1,15,07:26 AM,09:12 PM,04:59 AM,06:42 PM,18,25,25,23,34,53,75,0.0,1018,23,10,112,24
2019-12-30 00:00:00,26,23,0.0,12.1,6,1,22,08:21 AM,09:52 PM,05:00 AM,06:43 PM,18,25,25,23,33,73,74,0.0,1017,23,10,112,23
2019-12-30 03:00:00,26,23,0.0,12.1,6,1,22,08:21 AM,09:52 PM,05:00 AM,06:43 PM,18,25,25,23,30,79,72,0.1,1016,23,10,110,22
2019-12-30 06:00:00,26,23,0.0,12.1,6,1,22,08:21 AM,09:52 PM,05:00 AM,06:43 PM,18,25,25,24,30,70,69,0.0,1017,24,10,111,22
2019-12-30 09:00:00,26,23,0.0,12.1,6,5,22,08:21 AM,09:52 PM,05:00 AM,06:43 PM,18,26,26,25,28,67,66,0.1,1017,25,10,114,22
2019-12-30 12:00:00,26,23,0.0,12.1,6,6,22,08:21 AM,09:52 PM,05:00 AM,06:43 PM,18,27,27,25,27,46,65,0.0,1016,25,10,117,22
2019-12-30 15:00:00,26,23,0.0,12.1,6,7,22,08:21 AM,09:52 PM,05:00 AM,06:43 PM,19,27,27,26,29,58,66,0.1,1014,26,10,114,23
2019-12-30 18:00:00,26,23,0.0,12.1,6,1,22,08:21 AM,09:52 PM,05:00 AM,06:43 PM,19,26,26,25,28,37,71,0.0,1015,25,10,112,21
2019-12-30 21:00:00,26,23,0.0,12.1,6,1,22,08:21 AM,09:52 PM,05:00 AM,06:43 PM,19,26,26,24,26,22,77,0.0,1016,24,10,109,17
2019-12-31 00:00:00,26,23,0.0,10.8,7,1,26,09:15 AM,10:28 PM,05:01 AM,06:43 PM,20,25,25,23,24,43,81,0.0,1015,23,10,101,16
2019-12-31 03:00:00,26,23,0.0,10.8,7,1,26,09:15 AM,10:28 PM,05:01 AM,06:43 PM,20,25,25,23,26,60,83,0.1,1013,23,10,90,17
2019-12-31 06:00:00,26,23,0.0,10.8,7,1,26,09:15 AM,10:28 PM,05:01 AM,06:43 PM,20,26,26,24,27,74,80,0.4,1014,24,9,90,19
2019-12-31 09:00:00,26,23,0.0,10.8,7,6,26,09:15 AM,10:28 PM,05:01 AM,06:43 PM,20,27,27,25,23,79,72,0.7,1014,25,9,91,18
2019-12-31 12:00:00,26,23,0.0,10.8,7,6,26,09:15 AM,10:28 PM,05:01 AM,06:43 PM,20,28,28,26,22,83,69,0.4,1013,26,10,85,18
2019-12-31 15:00:00,26,23,0.0,10.8,7,6,26,09:15 AM,10:28 PM,05:01 AM,06:43 PM,20,28,28,26,26,53,70,0.1,1012,26,10,76,20
2019-12-31 18:00:00,26,23,0.0,10.8,7,1,26,09:15 AM,10:28 PM,05:01 AM,06:43 PM,21,27,27,25,27,48,77,0.0,1013,25,10,82,19
2019-12-31 21:00:00,26,23,0.0,10.8,7,1,26,09:15 AM,10:28 PM,05:01 AM,06:43 PM,21,26,26,24,26,63,84,0.0,1015,24,10,81,18
2020-01-01 00:00:00,27,24,0.0,9.6,6,1,37,10:07 AM,11:01 PM,05:01 AM,06:43 PM,21,26,26,24,26,70,86,0.0,1014,24,10,74,18
2020-01-01 03:00:00,27,24,0.0,9.6,6,1,37,10:07 AM,11:01 PM,05:01 AM,06:43 PM,21,26,26,24,23,70,87,0.1,1013,24,10,76,15
2020-01-01 06:00:00,27,24,0.0,9.6,6,1,37,10:07 AM,11:01 PM,05:01 AM,06:43 PM,22,27,27,24,19,75,84,0.2,1014,24,9,74,13
2020-01-01 09:00:00,27,24,0.0,9.6,6,6,37,10:07 AM,11:01 PM,05:01 AM,06:43 PM,21,28,28,26,15,85,77,0.5,1015,26,9,53,12
2020-01-01 12:00:00,27,24,0.0,9.6,6,6,37,10:07 AM,11:01 PM,05:01 AM,06:43 PM,21,28,28,26,15,89,73,0.3,1014,26,9,43,12
2020-01-01 15:00:00,27,24,0.0,9.6,6,6,37,10:07 AM,11:01 PM,05:01 AM,06:43 PM,21,29,29,27,18,84,71,0.3,1013,27,10,55,14
2020-01-01 18:00:00,27,24,0.0,9.6,6,1,37,10:07 AM,11:01 PM,05:01 AM,06:43 PM,21,28,28,26,24,27,76,0.1,1014,26,10,65,17
2020-01-01 21:00:00,27,24,0.0,9.6,6,1,37,10:07 AM,11:01 PM,05:01 AM,06:43 PM,22,27,27,25,24,37,83,0.0,1015,25,10,66,17
2020-01-02 00:00:00,27,24,0.0,9.6,7,1,44,10:58 AM,11:34 PM,05:02 AM,06:44 PM,21,26,26,24,21,61,86,0.0,1015,24,10,71,14
2020-01-02 03:00:00,27,24,0.0,9.6,7,1,44,10:58 AM,11:34 PM,05:02 AM,06:44 PM,21,26,26,24,19,69,85,0.1,1015,24,10,78,13
2020-01-02 06:00:00,27,24,0.0,9.6,7,1,44,10:58 AM,11:34 PM,05:02 AM,06:44 PM,21,26,26,24,17,73,81,0.2,1016,24,9,88,12
2020-01-02 09:00:00,27,24,0.0,9.6,7,6,44,10:58 AM,11:34 PM,05:02 AM,06:44 PM,20,28,28,26,17,81,72,0.3,1017,26,9,99,13
2020-01-02 12:00:00,27,24,0.0,9.6,7,6,44,10:58 AM,11:34 PM,05:02 AM,06:44 PM,21,29,29,27,17,78,69,0.2,1016,27,9,75,14
2020-01-02 15:00:00,27,24,0.0,9.6,7,6,44,10:58 AM,11:34 PM,05:02 AM,06:44 PM,21,29,29,27,21,83,70,0.1,1014,27,10,68,17
2020-01-02 18:00:00,27,24,0.0,9.6,7,1,44,10:58 AM,11:34 PM,05:02 AM,06:44 PM,20,27,27,25,26,34,74,0.0,1014,25,10,84,18
2020-01-02 21:00:00,27,24,0.0,9.6,7,1,44,10:58 AM,11:34 PM,05:02 AM,06:44 PM,20,26,26,24,28,28,79,0.0,1016,24,10,91,20
2020-01-03 00:00:00,27,23,0.0,13.4,7,1,51,11:48 AM,No moonset,05:03 AM,06:44 PM,20,25,25,23,28,69,80,0.0,1015,23,10,96,19
2020-01-03 03:00:00,27,23,0.0,13.4,7,1,51,11:48 AM,No moonset,05:03 AM,06:44 PM,19,25,25,23,26,61,77,0.0,1014,23,10,94,18
2020-01-03 06:00:00,27,23,0.0,13.4,7,1,51,11:48 AM,No moonset,05:03 AM,06:44 PM,19,26,26,24,24,43,72,0.0,1016,24,10,93,18
2020-01-03 09:00:00,27,23,0.0,13.4,7,7,51,11:48 AM,No moonset,05:03 AM,06:44 PM,18,27,27,25,21,15,65,0.0,1016,25,10,91,17
2020-01-03 12:00:00,27,23,0.0,13.4,7,7,51,11:48 AM,No moonset,05:03 AM,06:44 PM,18,28,28,27,19,2,60,0.0,1015,27,10,84,16
2020-01-03 15:00:00,27,23,0.0,13.4,7,7,51,11:48 AM,No moonset,05:03 AM,06:44 PM,19,28,28,27,26,1,61,0.0,1014,27,10,95,20
2020-01-03 18:00:00,27,23,0.0,13.4,7,1,51,11:48 AM,No moonset,05:03 AM,06:44 PM,19,27,27,25,29,7,67,0.0,1014,25,10,101,21
2020-01-03 21:00:00,27,23,0.0,13.4,7,1,51,11:48 AM,No moonset,05:03 AM,06:44 PM,19,26,26,24,28,16,73,0.0,1015,24,10,95,19
2020-01-04 00:00:00,27,23,0.0,13.4,7,1,59,12:38 PM,12:05 AM,05:03 AM,06:44 PM,19,26,26,24,26,43,75,0.0,1015,24,10,90,18
2020-01-04 03:00:00,27,23,0.0,13.4,7,1,59,12:38 PM,12:05 AM,05:03 AM,06:44 PM,19,25,25,23,24,44,75,0.0,1014,23,10,99,16
2020-01-04 06:00:00,27,23,0.0,13.4,7,1,59,12:38 PM,12:05 AM,05:03 AM,06:44 PM,18,26,26,24,22,32,70,0.0,1015,24,10,104,16
2020-01-04 09:00:00,27,23,0.0,13.4,7,7,59,12:38 PM,12:05 AM,05:03 AM,06:44 PM,18,27,27,26,19,14,63,0.0,1016,26,10,93,16
2020-01-04 12:00:00,27,23,0.0,13.4,7,7,59,12:38 PM,12:05 AM,05:03 AM,06:44 PM,18,28,28,27,16,2,57,0.0,1015,27,10,71,13
2020-01-04 15:00:00,27,23,0.0,13.4,7,7,59,12:38 PM,12:05 AM,05:03 AM,06:44 PM,18,28,28,27,18,0,57,0.0,1014,27,10,65,14
2020-01-04 18:00:00,27,23,0.0,13.4,7,1,59,12:38 PM,12:05 AM,05:03 AM,06:44 PM,18,27,27,25,26,0,64,0.0,1014,25,10,79,18
2020-01-04 21:00:00,27,23,0.0,13.4,7,1,59,12:38 PM,12:05 AM,05:03 AM,06:44 PM,18,26,26,24,27,1,71,0.0,1015,24,10,72,19
2020-01-05 00:00:00,26,23,0.0,13.4,7,1,66,01:30 PM,12:37 AM,05:04 AM,06:44 PM,19,25,25,23,24,19,75,0.0,1015,23,10,61,16
2020-01-05 03:00:00,26,23,0.0,13.4,7,1,66,01:30 PM,12:37 AM,05:04 AM,06:44 PM,18,25,25,23,17,43,76,0.0,1014,23,10,62,11
2020-01-05 06:00:00,26,23,0.0,13.4,7,1,66,01:30 PM,12:37 AM,05:04 AM,06:44 PM,18,25,25,24,11,41,72,0.0,1016,24,10,105,8
2020-01-05 09:00:00,26,23,0.0,13.4,7,7,66,01:30 PM,12:37 AM,05:04 AM,06:44 PM,18,27,27,25,9,12,63,0.0,1016,25,10,95,7
2020-01-05 12:00:00,26,23,0.0,13.4,7,7,66,01:30 PM,12:37 AM,05:04 AM,06:44 PM,18,27,27,26,12,0,63,0.0,1015,26,10,42,9
2020-01-05 15:00:00,26,23,0.0,13.4,7,7,66,01:30 PM,12:37 AM,05:04 AM,06:44 PM,20,28,28,26,19,7,68,0.0,1014,26,10,39,15
2020-01-05 18:00:00,26,23,0.0,13.4,7,1,66,01:30 PM,12:37 AM,05:04 AM,06:44 PM,21,28,28,26,29,8,75,0.0,1014,26,10,60,21
2020-01-05 21:00:00,26,23,0.0,13.4,7,1,66,01:30 PM,12:37 AM,05:04 AM,06:44 PM,21,27,27,25,36,12,81,0.0,1016,25,10,62,25
2020-01-06 00:00:00,27,24,0.0,8.4,7,1,73,02:24 PM,01:11 AM,05:05 AM,06:44 PM,22,27,27,25,31,26,83,0.0,1015,25,10,51,21
2020-01-06 03:00:00,27,24,0.0,8.4,7,1,73,02:24 PM,01:11 AM,05:05 AM,06:44 PM,22,27,27,25,26,58,83,0.1,1014,25,10,57,18
2020-01-06 06:00:00,27,24,0.0,8.4,7,1,73,02:24 PM,01:11 AM,05:05 AM,06:44 PM,21,27,27,25,25,75,81,0.2,1016,25,9,73,18
2020-01-06 09:00:00,27,24,0.0,8.4,7,6,73,02:24 PM,01:11 AM,05:05 AM,06:44 PM,21,28,28,26,23,84,74,0.5,1017,26,10,83,18
2020-01-06 12:00:00,27,24,0.0,8.4,7,6,73,02:24 PM,01:11 AM,05:05 AM,06:44 PM,21,29,29,27,22,63,69,0.4,1015,27,10,82,17
2020-01-06 15:00:00,27,24,0.0,8.4,7,6,73,02:24 PM,01:11 AM,05:05 AM,06:44 PM,21,29,29,27,27,72,69,0.3,1014,27,9,85,21
2020-01-06 18:00:00,27,24,0.0,8.4,7,1,73,02:24 PM,01:11 AM,05:05 AM,06:44 PM,21,27,27,25,28,72,75,0.1,1015,25,10,82,21
2020-01-06 21:00:00,27,24,0.0,8.4,7,1,73,02:24 PM,01:11 AM,05:05 AM,06:44 PM,21,27,27,25,26,54,79,0.0,1016,25,10,73,18
2020-01-07 00:00:00,27,24,0.0,13.4,7,1,80,03:20 PM,01:48 AM,05:05 AM,06:45 PM,20,26,26,24,22,65,79,0.0,1015,24,10,74,14
2020-01-07 03:00:00,27,24,0.0,13.4,7,1,80,03:20 PM,01:48 AM,05:05 AM,06:45 PM,19,26,26,24,22,64,76,0.0,1014,24,10,80,15
2020-01-07 06:00:00,27,24,0.0,13.4,7,1,80,03:20 PM,01:48 AM,05:05 AM,06:45 PM,19,26,26,25,21,44,70,0.0,1015,25,10,92,15
2020-01-07 09:00:00,27,24,0.0,13.4,7,7,80,03:20 PM,01:48 AM,05:05 AM,06:45 PM,19,27,27,26,19,50,64,0.1,1016,26,10,88,15
2020-01-07 12:00:00,27,24,0.0,13.4,7,6,80,03:20 PM,01:48 AM,05:05 AM,06:45 PM,18,28,28,27,15,19,58,0.0,1015,27,10,68,12
2020-01-07 15:00:00,27,24,0.0,13.4,7,7,80,03:20 PM,01:48 AM,05:05 AM,06:45 PM,18,28,28,27,21,0,58,0.0,1013,27,10,80,16
2020-01-07 18:00:00,27,24,0.0,13.4,7,1,80,03:20 PM,01:48 AM,05:05 AM,06:45 PM,19,27,27,25,29,0,68,0.0,1014,25,10,89,21
2020-01-07 21:00:00,27,24,0.0,13.4,7,1,80,03:20 PM,01:48 AM,05:05 AM,06:45 PM,19,26,26,24,27,24,74,0.0,1015,24,10,83,19
2020-01-08 00:00:00,27,23,0.0,13.4,7,1,88,04:19 PM,02:29 AM,05:06 AM,06:45 PM,19,25,25,23,24,51,76,0.0,1015,23,10,80,16
2020-01-08 03:00:00,27,23,0.0,13.4,7,1,88,04:19 PM,02:29 AM,05:06 AM,06:45 PM,18,25,25,23,18,59,74,0.0,1014,23,10,101,12
2020-01-08 06:00:00,27,23,0.0,13.4,7,1,88,04:19 PM,02:29 AM,05:06 AM,06:45 PM,18,25,25,24,15,39,71,0.0,1015,24,10,132,11
2020-01-08 09:00:00,27,23,0.0,13.4,7,7,88,04:19 PM,02:29 AM,05:06 AM,06:45 PM,18,27,27,26,16,19,63,0.0,1016,26,10,99,13
2020-01-08 12:00:00,27,23,0.0,13.4,7,7,88,04:19 PM,02:29 AM,05:06 AM,06:45 PM,18,28,28,27,16,7,60,0.0,1015,27,10,70,13
2020-01-08 15:00:00,27,23,0.0,13.4,7,7,88,04:19 PM,02:29 AM,05:06 AM,06:45 PM,19,29,29,27,19,2,60,0.0,1012,27,10,74,15
2020-01-08 18:00:00,27,23,0.0,13.4,7,1,88,04:19 PM,02:29 AM,05:06 AM,06:45 PM,20,28,28,26,27,2,69,0.0,1013,26,10,77,20
2020-01-08 21:00:00,27,23,0.0,13.4,7,1,88,04:19 PM,02:29 AM,05:06 AM,06:45 PM,21,27,27,25,29,42,78,0.0,1014,25,10,74,20
2020-01-09 00:00:00,28,23,0.0,12.0,7,1,95,05:19 PM,03:17 AM,05:07 AM,06:45 PM,21,26,26,24,25,47,80,0.0,1014,24,10,72,17
2020-01-09 03:00:00,28,23,0.0,12.0,7,1,95,05:19 PM,03:17 AM,05:07 AM,06:45 PM,20,26,26,24,16,58,81,0.1,1014,24,10,99,10
2020-01-09 06:00:00,28,23,0.0,12.0,7,1,95,05:19 PM,03:17 AM,05:07 AM,06:45 PM,20,26,26,24,11,78,79,0.3,1015,24,9,124,8
2020-01-09 09:00:00,28,23,0.0,12.0,7,6,95,05:19 PM,03:17 AM,05:07 AM,06:45 PM,20,27,27,26,14,85,71,0.5,1016,26,9,102,11
2020-01-09 12:00:00,28,23,0.0,12.0,7,6,95,05:19 PM,03:17 AM,05:07 AM,06:45 PM,20,29,29,27,18,31,64,0.2,1015,27,10,86,15
2020-01-09 15:00:00,28,23,0.0,12.0,7,7,95,05:19 PM,03:17 AM,05:07 AM,06:45 PM,19,29,29,28,23,1,61,0.0,1013,28,10,81,18
2020-01-09 18:00:00,28,23,0.0,12.0,7,1,95,05:19 PM,03:17 AM,05:07 AM,06:45 PM,20,28,28,26,28,17,70,0.0,1014,26,10,89,20
2020-01-09 21:00:00,28,23,0.0,12.0,7,1,95,05:19 PM,03:17 AM,05:07 AM,06:45 PM,20,27,27,25,30,40,77,0.0,1015,25,10,82,20
2020-01-10 00:00:00,27,24,0.0,13.3,7,1,100,06:19 PM,04:10 AM,05:08 AM,06:45 PM,20,26,26,24,27,51,77,0.0,1014,24,10,80,18
2020-01-10 03:00:00,27,24,0.0,13.3,7,1,100,06:19 PM,04:10 AM,05:08 AM,06:45 PM,20,26,26,24,21,71,76,0.0,1014,24,10,84,14
2020-01-10 06:00:00,27,24,0.0,13.3,7,1,100,06:19 PM,04:10 AM,05:08 AM,06:45 PM,20,26,26,25,18,82,75,0.0,1015,25,10,86,13
2020-01-10 09:00:00,27,24,0.0,13.3,7,6,100,06:19 PM,04:10 AM,05:08 AM,06:45 PM,19,28,28,26,17,39,66,0.0,1015,26,10,80,13
2020-01-10 12:00:00,27,24,0.0,13.3,7,7,100,06:19 PM,04:10 AM,05:08 AM,06:45 PM,19,29,29,27,18,8,63,0.0,1014,27,10,54,14
2020-01-10 15:00:00,27,24,0.0,13.3,7,7,100,06:19 PM,04:10 AM,05:08 AM,06:45 PM,20,29,29,27,21,11,65,0.0,1012,27,10,47,16
2020-01-10 18:00:00,27,24,0.0,13.3,7,1,100,06:19 PM,04:10 AM,05:08 AM,06:45 PM,21,28,28,26,22,20,72,0.0,1013,26,10,69,16
2020-01-10 21:00:00,27,24,0.0,13.3,7,1,100,06:19 PM,04:10 AM,05:08 AM,06:45 PM,21,27,27,25,23,50,80,0.0,1014,25,10,75,15
2020-01-11 00:00:00,27,24,0.0,13.4,6,1,100,07:17 PM,05:09 AM,05:08 AM,06:45 PM,21,26,26,24,22,53,83,0.0,1013,24,10,57,15
2020-01-11 03:00:00,27,24,0.0,13.4,6,1,100,07:17 PM,05:09 AM,05:08 AM,06:45 PM,21,26,26,24,18,55,82,0.0,1012,24,10,54,12
2020-01-11 06:00:00,27,24,0.0,13.4,6,1,100,07:17 PM,05:09 AM,05:08 AM,06:45 PM,21,27,27,25,14,55,78,0.0,1012,25,10,47,10
2020-01-11 09:00:00,27,24,0.0,13.4,6,7,100,07:17 PM,05:09 AM,05:08 AM,06:45 PM,20,28,28,26,12,25,72,0.0,1012,26,10,17,10
2020-01-11 12:00:00,27,24,0.0,13.4,6,7,100,07:17 PM,05:09 AM,05:08 AM,06:45 PM,21,29,29,27,15,13,71,0.0,1011,27,10,4,12
2020-01-11 15:00:00,27,24,0.0,13.4,6,7,100,07:17 PM,05:09 AM,05:08 AM,06:45 PM,22,29,29,27,26,52,74,0.2,1008,27,10,15,21
2020-01-11 18:00:00,27,24,0.0,13.4,6,1,100,07:17 PM,05:09 AM,05:08 AM,06:45 PM,22,28,28,26,30,60,79,0.7,1009,26,10,24,22
