date_time,Mundulla_maxtempC,Mundulla_mintempC,Mundulla_totalSnow_cm,Mundulla_sunHour,Mundulla_uvIndex,Mundulla_uvIndex,Mundulla_moon_illumination,Mundulla_moonrise,Mundulla_moonset,Mundulla_sunrise,Mundulla_sunset,Mundulla_DewPointC,Mundulla_FeelsLikeC,Mundulla_HeatIndexC,Mundulla_WindChillC,Mundulla_WindGustKmph,Mundulla_cloudcover,Mundulla_humidity,Mundulla_precipMM,Mundulla_pressure,Mundulla_tempC,Mundulla_visibility,Mundulla_winddirDegree,Mundulla_windspeedKmph
2020-03-03 18:00:00,26,11,0.0,12.9,4,1,58,01:33 PM,11:37 PM,05:55 AM,06:43 PM,7,22,24,22,9,11,37,0.0,1016,22,10,180,5
2020-03-03 21:00:00,26,11,0.0,12.9,4,1,58,01:33 PM,11:37 PM,05:55 AM,06:43 PM,8,19,19,19,25,67,50,0.0,1017,19,10,133,17
2020-03-04 00:00:00,20,16,0.0,10.6,5,1,65,02:32 PM,No moonset,05:56 AM,06:41 PM,9,17,17,17,24,47,58,0.0,1016,17,10,139,16
2020-03-04 03:00:00,20,16,0.0,10.6,5,1,65,02:32 PM,No moonset,05:56 AM,06:41 PM,9,16,16,16,18,30,62,0.0,1014,16,10,129,12
2020-03-04 06:00:00,20,16,0.0,10.6,5,1,65,02:32 PM,No moonset,05:56 AM,06:41 PM,9,16,16,16,13,49,61,0.0,1015,16,10,141,9
2020-03-04 09:00:00,20,16,0.0,10.6,5,5,65,02:32 PM,No moonset,05:56 AM,06:41 PM,8,20,20,20,12,55,46,0.0,1014,20,10,106,10
2020-03-04 12:00:00,20,16,0.0,10.6,5,4,65,02:32 PM,No moonset,05:56 AM,06:41 PM,13,18,18,18,15,91,69,0.6,1012,18,10,77,10
2020-03-04 15:00:00,20,16,0.0,10.6,5,4,65,02:32 PM,No moonset,05:56 AM,06:41 PM,10,19,19,19,11,100,57,1.2,1009,19,10,113,8
2020-03-04 18:00:00,20,16,0.0,10.6,5,1,65,02:32 PM,No moonset,05:56 AM,06:41 PM,12,17,17,17,13,97,74,1.0,1010,17,10,189,8
2020-03-04 21:00:00,20,16,0.0,10.6,5,1,65,02:32 PM,No moonset,05:56 AM,06:41 PM,12,16,16,16,16,79,78,1.7,1010,16,9,200,10
2020-03-05 00:00:00,22,15,0.0,12.8,4,1,73,03:31 PM,12:26 AM,05:57 AM,06:40 PM,11,16,16,16,21,83,73,0.1,1009,16,10,190,13
2020-03-05 03:00:00,22,15,0.0,12.8,4,1,73,03:31 PM,12:26 AM,05:57 AM,06:40 PM,12,15,15,15,15,85,82,0.1,1007,15,10,189,9
2020-03-05 06:00:00,22,15,0.0,12.8,4,1,73,03:31 PM,12:26 AM,05:57 AM,06:40 PM,13,15,15,15,19,91,86,0.0,1008,15,10,208,13
2020-03-05 09:00:00,22,15,0.0,12.8,4,5,73,03:31 PM,12:26 AM,05:57 AM,06:40 PM,13,18,18,18,16,57,72,0.0,1008,18,10,191,14
2020-03-05 12:00:00,22,15,0.0,12.8,4,6,73,03:31 PM,12:26 AM,05:57 AM,06:40 PM,11,22,24,22,24,55,52,0.0,1008,22,10,240,21
2020-03-05 15:00:00,22,15,0.0,12.8,4,6,73,03:31 PM,12:26 AM,05:57 AM,06:40 PM,11,21,21,21,30,22,51,0.0,1007,21,10,240,26
2020-03-05 18:00:00,22,15,0.0,12.8,4,1,73,03:31 PM,12:26 AM,05:57 AM,06:40 PM,11,17,17,17,30,31,69,0.0,1009,17,10,226,20
2020-03-05 21:00:00,22,15,0.0,12.8,4,1,73,03:31 PM,12:26 AM,05:57 AM,06:40 PM,13,16,16,16,23,68,85,0.0,1012,16,10,242,15
2020-03-06 00:00:00,23,14,0.0,12.8,5,1,80,04:25 PM,01:24 AM,05:58 AM,06:38 PM,14,14,14,14,17,53,96,0.0,1012,14,2,238,10
2020-03-06 03:00:00,23,14,0.0,12.8,5,1,80,04:25 PM,01:24 AM,05:58 AM,06:38 PM,13,14,14,14,15,32,96,0.0,1013,14,2,219,8
2020-03-06 06:00:00,23,14,0.0,12.8,5,1,80,04:25 PM,01:24 AM,05:58 AM,06:38 PM,13,13,14,13,18,37,93,0.0,1015,14,10,186,9
2020-03-06 09:00:00,23,14,0.0,12.8,5,5,80,04:25 PM,01:24 AM,05:58 AM,06:38 PM,10,21,21,21,19,82,51,0.0,1017,21,10,167,17
2020-03-06 12:00:00,23,14,0.0,12.8,5,6,80,04:25 PM,01:24 AM,05:58 AM,06:38 PM,8,24,24,23,18,29,39,0.0,1017,23,10,169,15
2020-03-06 15:00:00,23,14,0.0,12.8,5,6,80,04:25 PM,01:24 AM,05:58 AM,06:38 PM,10,25,25,23,26,55,44,0.0,1017,23,10,186,22
2020-03-06 18:00:00,23,14,0.0,12.8,5,1,80,04:25 PM,01:24 AM,05:58 AM,06:38 PM,9,20,20,20,26,13,52,0.0,1019,20,10,174,16
2020-03-06 21:00:00,23,14,0.0,12.8,5,1,80,04:25 PM,01:24 AM,05:58 AM,06:38 PM,9,16,16,16,30,5,65,0.0,1021,16,10,177,19
2020-03-07 00:00:00,25,11,0.0,12.8,5,1,87,05:15 PM,02:29 AM,05:59 AM,06:37 PM,9,12,13,12,22,4,80,0.0,1022,13,10,166,14
2020-03-07 03:00:00,25,11,0.0,12.8,5,1,87,05:15 PM,02:29 AM,05:59 AM,06:37 PM,10,10,11,10,19,8,89,0.0,1022,11,10,155,11
2020-03-07 06:00:00,25,11,0.0,12.8,5,1,87,05:15 PM,02:29 AM,05:59 AM,06:37 PM,9,9,11,9,21,10,87,0.0,1024,11,10,152,12
2020-03-07 09:00:00,25,11,0.0,12.8,5,5,87,05:15 PM,02:29 AM,05:59 AM,06:37 PM,7,18,18,18,18,5,51,0.0,1024,18,10,135,16
2020-03-07 12:00:00,25,11,0.0,12.8,5,6,87,05:15 PM,02:29 AM,05:59 AM,06:37 PM,6,24,24,23,15,6,33,0.0,1023,23,10,153,13
2020-03-07 15:00:00,25,11,0.0,12.8,5,7,87,05:15 PM,02:29 AM,05:59 AM,06:37 PM,5,25,25,25,14,10,27,0.0,1021,25,10,167,12
2020-03-07 18:00:00,25,11,0.0,12.8,5,1,87,05:15 PM,02:29 AM,05:59 AM,06:37 PM,7,22,24,22,24,13,39,0.0,1021,22,10,157,14
2020-03-07 21:00:00,25,11,0.0,12.8,5,1,87,05:15 PM,02:29 AM,05:59 AM,06:37 PM,9,20,24,20,36,9,60,0.0,1022,20,10,139,23
2020-03-08 00:00:00,27,11,0.0,12.4,6,1,95,05:59 PM,03:40 AM,06:00 AM,06:36 PM,9,12,13,12,25,11,75,0.0,1022,13,10,144,16
2020-03-08 03:00:00,27,11,0.0,12.4,6,1,95,05:59 PM,03:40 AM,06:00 AM,06:36 PM,9,10,11,10,21,6,86,0.0,1021,11,10,150,13
2020-03-08 06:00:00,27,11,0.0,12.4,6,1,95,05:59 PM,03:40 AM,06:00 AM,06:36 PM,10,10,11,10,22,69,94,0.0,1022,11,10,143,14
2020-03-08 09:00:00,27,11,0.0,12.4,6,5,95,05:59 PM,03:40 AM,06:00 AM,06:36 PM,10,19,19,19,18,0,55,0.0,1022,19,10,144,16
2020-03-08 12:00:00,27,11,0.0,12.4,6,6,95,05:59 PM,03:40 AM,06:00 AM,06:36 PM,7,24,24,24,16,3,34,0.0,1020,24,10,163,14
2020-03-08 15:00:00,27,11,0.0,12.4,6,7,95,05:59 PM,03:40 AM,06:00 AM,06:36 PM,6,26,26,27,21,10,26,0.0,1017,27,10,163,18
2020-03-08 18:00:00,27,11,0.0,12.4,6,1,95,05:59 PM,03:40 AM,06:00 AM,06:36 PM,7,24,24,22,26,9,37,0.0,1019,22,10,143,14
2020-03-08 21:00:00,27,11,0.0,12.4,6,1,95,05:59 PM,03:40 AM,06:00 AM,06:36 PM,10,18,18,18,33,4,57,0.0,1021,18,10,156,19
2020-03-09 00:00:00,26,11,0.0,8.9,6,1,100,06:38 PM,04:53 AM,06:01 AM,06:34 PM,8,16,16,16,26,1,61,0.0,1021,16,10,137,14
2020-03-09 03:00:00,26,11,0.0,8.9,6,1,100,06:38 PM,04:53 AM,06:01 AM,06:34 PM,6,12,13,12,24,60,64,0.0,1020,13,10,137,13
2020-03-09 06:00:00,26,11,0.0,8.9,6,1,100,06:38 PM,04:53 AM,06:01 AM,06:34 PM,6,10,11,10,23,4,70,0.0,1021,11,10,138,13
2020-03-09 09:00:00,26,11,0.0,8.9,6,5,100,06:38 PM,04:53 AM,06:01 AM,06:34 PM,6,19,19,19,19,1,43,0.0,1022,19,10,128,17
2020-03-09 12:00:00,26,11,0.0,8.9,6,5,100,06:38 PM,04:53 AM,06:01 AM,06:34 PM,3,24,24,24,19,100,25,0.0,1020,24,10,144,16
2020-03-09 15:00:00,26,11,0.0,8.9,6,7,100,06:38 PM,04:53 AM,06:01 AM,06:34 PM,2,24,24,26,18,32,21,0.0,1018,26,10,141,15
2020-03-09 18:00:00,26,11,0.0,8.9,6,1,100,06:38 PM,04:53 AM,06:01 AM,06:34 PM,4,21,23,21,22,77,33,0.0,1019,21,10,152,11
2020-03-09 21:00:00,26,11,0.0,8.9,6,1,100,06:38 PM,04:53 AM,06:01 AM,06:34 PM,7,18,18,18,31,42,48,0.0,1019,18,10,137,18
2020-03-10 00:00:00,30,13,0.0,10.2,5,1,100,07:15 PM,06:07 AM,06:01 AM,06:33 PM,8,15,15,15,24,93,64,0.0,1020,15,10,135,15
2020-03-10 03:00:00,30,13,0.0,10.2,5,1,100,07:15 PM,06:07 AM,06:01 AM,06:33 PM,8,13,14,13,22,100,69,0.0,1019,14,10,118,13
2020-03-10 06:00:00,30,13,0.0,10.2,5,1,100,07:15 PM,06:07 AM,06:01 AM,06:33 PM,8,12,13,12,22,2,72,0.0,1020,13,10,119,12
2020-03-10 09:00:00,30,13,0.0,10.2,5,5,100,07:15 PM,06:07 AM,06:01 AM,06:33 PM,9,21,24,21,15,84,44,0.0,1019,21,10,84,13
2020-03-10 12:00:00,30,13,0.0,10.2,5,7,100,07:15 PM,06:07 AM,06:01 AM,06:33 PM,9,27,27,27,10,10,32,0.0,1017,27,10,51,9
2020-03-10 15:00:00,30,13,0.0,10.2,5,8,100,07:15 PM,06:07 AM,06:01 AM,06:33 PM,7,28,28,30,1,9,24,0.0,1014,30,10,31,1
2020-03-10 18:00:00,30,13,0.0,10.2,5,1,100,07:15 PM,06:07 AM,06:01 AM,06:33 PM,7,25,25,26,16,11,30,0.0,1015,26,10,181,9
2020-03-10 21:00:00,30,13,0.0,10.2,5,1,100,07:15 PM,06:07 AM,06:01 AM,06:33 PM,7,24,24,22,24,11,38,0.0,1017,22,10,160,13
2020-03-11 00:00:00,33,20,0.0,10.2,7,1,84,07:50 PM,07:21 AM,06:02 AM,06:31 PM,9,21,21,21,18,8,47,0.0,1016,21,10,55,9
2020-03-11 03:00:00,33,20,0.0,10.2,7,1,84,07:50 PM,07:21 AM,06:02 AM,06:31 PM,13,20,20,20,29,13,66,0.0,1015,20,10,53,15
2020-03-11 06:00:00,33,20,0.0,10.2,7,1,84,07:50 PM,07:21 AM,06:02 AM,06:31 PM,13,20,20,20,30,14,62,0.0,1017,20,10,41,17
2020-03-11 09:00:00,33,20,0.0,10.2,7,7,84,07:50 PM,07:21 AM,06:02 AM,06:31 PM,12,28,28,28,27,9,36,0.0,1017,28,10,9,24
2020-03-11 12:00:00,33,20,0.0,10.2,7,8,84,07:50 PM,07:21 AM,06:02 AM,06:31 PM,10,31,31,33,24,32,25,0.0,1016,33,10,351,21
2020-03-11 15:00:00,33,20,0.0,10.2,7,8,84,07:50 PM,07:21 AM,06:02 AM,06:31 PM,9,30,30,32,24,46,25,0.0,1014,32,10,17,21
2020-03-11 18:00:00,33,20,0.0,10.2,7,1,84,07:50 PM,07:21 AM,06:02 AM,06:31 PM,10,31,31,28,7,76,34,0.0,1015,28,10,305,4
2020-03-11 21:00:00,33,20,0.0,10.2,7,1,84,07:50 PM,07:21 AM,06:02 AM,06:31 PM,12,25,25,25,33,45,44,0.0,1016,25,10,33,19
2020-03-12 00:00:00,31,22,0.0,10.2,7,1,76,08:24 PM,08:34 AM,06:03 AM,06:30 PM,11,25,25,24,31,26,43,0.0,1017,24,10,19,17
2020-03-12 03:00:00,31,22,0.0,10.2,7,1,76,08:24 PM,08:34 AM,06:03 AM,06:30 PM,9,24,24,22,30,19,44,0.0,1016,22,10,26,15
2020-03-12 06:00:00,31,22,0.0,10.2,7,1,76,08:24 PM,08:34 AM,06:03 AM,06:30 PM,9,22,24,22,33,10,43,0.0,1017,22,10,23,18
2020-03-12 09:00:00,31,22,0.0,10.2,7,7,76,08:24 PM,08:34 AM,06:03 AM,06:30 PM,10,27,27,28,28,47,31,0.0,1018,28,10,360,24
2020-03-12 12:00:00,31,22,0.0,10.2,7,8,76,08:24 PM,08:34 AM,06:03 AM,06:30 PM,10,29,29,31,18,47,27,0.0,1015,31,10,331,14
2020-03-12 15:00:00,31,22,0.0,10.2,7,6,76,08:24 PM,08:34 AM,06:03 AM,06:30 PM,10,28,28,30,13,78,30,0.0,1013,30,10,240,9
2020-03-12 18:00:00,31,22,0.0,10.2,7,1,76,08:24 PM,08:34 AM,06:03 AM,06:30 PM,11,26,26,26,6,20,40,0.0,1014,26,10,145,3
2020-03-12 21:00:00,31,22,0.0,10.2,7,1,76,08:24 PM,08:34 AM,06:03 AM,06:30 PM,11,27,27,23,32,14,39,0.0,1014,23,10,33,17
2020-03-13 00:00:00,23,12,0.0,8.9,6,1,69,09:01 PM,09:46 AM,06:04 AM,06:28 PM,11,26,26,25,39,44,39,0.0,1013,25,10,20,22
2020-03-13 03:00:00,23,12,0.0,8.9,6,1,69,09:01 PM,09:46 AM,06:04 AM,06:28 PM,10,25,25,25,44,20,39,0.0,1012,25,10,13,25
2020-03-13 06:00:00,23,12,0.0,8.9,6,1,69,09:01 PM,09:46 AM,06:04 AM,06:28 PM,11,25,25,23,26,14,47,0.0,1013,23,10,324,15
2020-03-13 09:00:00,23,12,0.0,8.9,6,5,69,09:01 PM,09:46 AM,06:04 AM,06:28 PM,16,22,25,22,26,100,68,0.0,1014,22,10,256,22
2020-03-13 12:00:00,23,12,0.0,8.9,6,5,69,09:01 PM,09:46 AM,06:04 AM,06:28 PM,13,25,25,22,38,93,56,0.0,1016,22,10,196,33
2020-03-13 15:00:00,23,12,0.0,8.9,6,6,69,09:01 PM,09:46 AM,06:04 AM,06:28 PM,11,21,21,21,36,24,53,0.0,1017,21,10,186,31
2020-03-13 18:00:00,23,12,0.0,8.9,6,1,69,09:01 PM,09:46 AM,06:04 AM,06:28 PM,7,17,17,17,41,2,51,0.0,1020,17,10,173,28
2020-03-13 21:00:00,23,12,0.0,8.9,6,1,69,09:01 PM,09:46 AM,06:04 AM,06:28 PM,3,10,12,10,38,0,54,0.0,1023,12,10,166,25
2020-03-14 00:00:00,22,8,0.0,11.6,5,1,62,09:40 PM,10:57 AM,06:05 AM,06:27 PM,4,8,11,8,32,0,66,0.0,1024,11,10,163,20
2020-03-14 03:00:00,22,8,0.0,11.6,5,1,62,09:40 PM,10:57 AM,06:05 AM,06:27 PM,4,7,9,7,28,0,68,0.0,1024,9,10,165,17
2020-03-14 06:00:00,22,8,0.0,11.6,5,1,62,09:40 PM,10:57 AM,06:05 AM,06:27 PM,4,6,8,6,27,0,73,0.0,1025,8,10,168,15
2020-03-14 09:00:00,22,8,0.0,11.6,5,5,62,09:40 PM,10:57 AM,06:05 AM,06:27 PM,4,13,15,13,29,0,48,0.0,1025,15,10,155,25
2020-03-14 12:00:00,22,8,0.0,11.6,5,6,62,09:40 PM,10:57 AM,06:05 AM,06:27 PM,4,20,20,20,25,0,34,0.0,1024,20,10,162,22
2020-03-14 15:00:00,22,8,0.0,11.6,5,6,62,09:40 PM,10:57 AM,06:05 AM,06:27 PM,3,22,23,22,26,0,30,0.0,1022,22,10,167,22
2020-03-14 18:00:00,22,8,0.0,11.6,5,1,62,09:40 PM,10:57 AM,06:05 AM,06:27 PM,4,18,18,18,32,0,40,0.0,1023,18,10,158,19
2020-03-14 21:00:00,22,8,0.0,11.6,5,1,62,09:40 PM,10:57 AM,06:05 AM,06:27 PM,5,11,13,11,33,0,58,0.0,1025,13,10,143,21
2020-03-15 00:00:00,24,9,0.0,11.6,5,1,55,10:23 PM,12:05 PM,06:06 AM,06:26 PM,6,9,11,9,27,0,71,0.0,1025,11,10,154,16
2020-03-15 03:00:00,24,9,0.0,11.6,5,1,55,10:23 PM,12:05 PM,06:06 AM,06:26 PM,7,8,10,8,23,0,84,0.0,1024,10,10,152,14
2020-03-15 06:00:00,24,9,0.0,11.6,5,1,55,10:23 PM,12:05 PM,06:06 AM,06:26 PM,8,7,9,7,22,26,93,0.0,1025,9,10,159,12
2020-03-15 09:00:00,24,9,0.0,11.6,5,5,55,10:23 PM,12:05 PM,06:06 AM,06:26 PM,7,16,16,16,25,4,53,0.0,1025,16,10,131,22
2020-03-15 12:00:00,24,9,0.0,11.6,5,6,55,10:23 PM,12:05 PM,06:06 AM,06:26 PM,6,24,24,22,19,0,34,0.0,1024,22,10,134,17
2020-03-15 15:00:00,24,9,0.0,11.6,5,6,55,10:23 PM,12:05 PM,06:06 AM,06:26 PM,5,24,24,24,18,5,29,0.0,1021,24,10,152,16
2020-03-15 18:00:00,24,9,0.0,11.6,5,1,55,10:23 PM,12:05 PM,06:06 AM,06:26 PM,6,20,20,20,28,4,42,0.0,1023,20,10,159,15
2020-03-15 21:00:00,24,9,0.0,11.6,5,1,55,10:23 PM,12:05 PM,06:06 AM,06:26 PM,9,16,16,16,31,0,61,0.0,1025,16,10,131,18
2020-03-16 00:00:00,27,11,0.0,11.6,6,1,47,11:11 PM,01:10 PM,06:07 AM,06:24 PM,9,12,13,12,26,0,72,0.0,1024,13,10,128,14
2020-03-16 03:00:00,27,11,0.0,11.6,6,1,47,11:11 PM,01:10 PM,06:07 AM,06:24 PM,8,11,12,11,23,0,78,0.0,1024,12,10,107,12
2020-03-16 06:00:00,27,11,0.0,11.6,6,1,47,11:11 PM,01:10 PM,06:07 AM,06:24 PM,8,10,11,10,23,0,78,0.0,1025,11,10,87,12
2020-03-16 09:00:00,27,11,0.0,11.6,6,6,47,11:11 PM,01:10 PM,06:07 AM,06:24 PM,7,21,21,21,17,0,42,0.0,1025,21,10,54,15
2020-03-16 12:00:00,27,11,0.0,11.6,6,7,47,11:11 PM,01:10 PM,06:07 AM,06:24 PM,4,25,25,25,14,7,25,0.0,1023,25,10,36,12
2020-03-16 15:00:00,27,11,0.0,11.6,6,7,47,11:11 PM,01:10 PM,06:07 AM,06:24 PM,3,26,26,27,11,5,20,0.0,1021,27,10,33,10
2020-03-16 18:00:00,27,11,0.0,11.6,6,1,47,11:11 PM,01:10 PM,06:07 AM,06:24 PM,3,23,23,23,16,2,28,0.0,1021,23,10,33,8
2020-03-16 21:00:00,27,11,0.0,11.6,6,1,47,11:11 PM,01:10 PM,06:07 AM,06:24 PM,3,19,19,19,17,0,33,0.0,1023,19,10,34,8
2020-03-17 00:00:00,31,17,0.0,11.6,7,1,40,No moonrise,02:09 PM,06:08 AM,06:23 PM,3,18,18,18,21,4,36,0.0,1022,18,10,38,10
2020-03-17 03:00:00,31,17,0.0,11.6,7,1,40,No moonrise,02:09 PM,06:08 AM,06:23 PM,5,17,17,17,28,5,44,0.0,1021,17,10,38,13
2020-03-17 06:00:00,31,17,0.0,11.6,7,1,40,No moonrise,02:09 PM,06:08 AM,06:23 PM,6,19,19,19,36,32,42,0.0,1022,19,10,26,19
2020-03-17 09:00:00,31,17,0.0,11.6,7,7,40,No moonrise,02:09 PM,06:08 AM,06:23 PM,6,25,25,26,29,16,28,0.0,1023,26,10,8,25
2020-03-17 12:00:00,31,17,0.0,11.6,7,8,40,No moonrise,02:09 PM,06:08 AM,06:23 PM,5,28,28,31,25,25,19,0.0,1020,31,10,346,22
2020-03-17 15:00:00,31,17,0.0,11.6,7,8,40,No moonrise,02:09 PM,06:08 AM,06:23 PM,4,29,29,31,18,45,18,0.0,1018,31,10,341,16
2020-03-17 18:00:00,31,17,0.0,11.6,7,1,40,No moonrise,02:09 PM,06:08 AM,06:23 PM,4,30,30,27,11,16,25,0.0,1019,27,10,30,5
2020-03-17 21:00:00,31,17,0.0,11.6,7,1,40,No moonrise,02:09 PM,06:08 AM,06:23 PM,4,23,23,23,10,24,29,0.0,1020,23,10,54,5
2020-03-18 00:00:00,30,21,0.0,11.6,7,1,33,12:03 AM,03:02 PM,06:08 AM,06:21 PM,4,22,23,22,30,18,30,0.0,1019,22,10,18,14
2020-03-18 03:00:00,30,21,0.0,11.6,7,1,33,12:03 AM,03:02 PM,06:08 AM,06:21 PM,6,24,24,22,33,49,34,0.0,1019,22,10,6,17
2020-03-18 06:00:00,30,21,0.0,11.6,7,1,33,12:03 AM,03:02 PM,06:08 AM,06:21 PM,6,21,21,21,29,26,39,0.0,1020,21,10,353,14
2020-03-18 09:00:00,30,21,0.0,11.6,7,7,33,12:03 AM,03:02 PM,06:08 AM,06:21 PM,7,25,25,26,23,27,29,0.0,1021,26,10,339,17
2020-03-18 12:00:00,30,21,0.0,11.6,7,8,33,12:03 AM,03:02 PM,06:08 AM,06:21 PM,6,28,28,30,23,31,21,0.0,1019,30,10,301,15
2020-03-18 15:00:00,30,21,0.0,11.6,7,7,33,12:03 AM,03:02 PM,06:08 AM,06:21 PM,6,27,27,28,25,46,24,0.0,1018,28,10,250,17
2020-03-18 18:00:00,30,21,0.0,11.6,7,1,33,12:03 AM,03:02 PM,06:08 AM,06:21 PM,9,24,24,23,15,45,39,0.0,1019,23,10,221,8
2020-03-18 21:00:00,30,21,0.0,11.6,7,1,33,12:03 AM,03:02 PM,06:08 AM,06:21 PM,8,24,24,22,14,29,39,0.0,1020,22,10,176,6
2020-03-19 00:00:00,34,21,0.0,10.2,7,1,25,12:58 AM,03:48 PM,06:09 AM,06:20 PM,8,24,24,23,21,29,37,0.0,1018,23,10,82,11
2020-03-19 03:00:00,34,21,0.0,10.2,7,1,25,12:58 AM,03:48 PM,06:09 AM,06:20 PM,8,21,24,21,31,18,42,0.0,1016,21,10,48,15
2020-03-19 06:00:00,34,21,0.0,10.2,7,1,25,12:58 AM,03:48 PM,06:09 AM,06:20 PM,5,24,24,23,38,49,32,0.0,1016,23,10,20,19
2020-03-19 09:00:00,34,21,0.0,10.2,7,7,25,12:58 AM,03:48 PM,06:09 AM,06:20 PM,6,27,27,28,35,45,24,0.0,1016,28,10,352,23
2020-03-19 12:00:00,34,21,0.0,10.2,7,8,25,12:58 AM,03:48 PM,06:09 AM,06:20 PM,7,33,33,34,42,19,18,0.0,1016,34,10,298,37
2020-03-19 15:00:00,34,21,0.0,10.2,7,6,25,12:58 AM,03:48 PM,06:09 AM,06:20 PM,14,28,28,28,33,88,42,0.1,1014,28,10,274,29
2020-03-19 18:00:00,34,21,0.0,10.2,7,1,25,12:58 AM,03:48 PM,06:09 AM,06:20 PM,8,28,28,25,28,9,47,0.0,1017,25,10,242,18
2020-03-19 21:00:00,34,21,0.0,10.2,7,1,25,12:58 AM,03:48 PM,06:09 AM,06:20 PM,12,26,26,23,26,0,75,0.0,1018,23,10,251,15
2020-03-20 00:00:00,22,13,0.0,8.8,5,1,18,01:55 AM,04:28 PM,06:10 AM,06:18 PM,12,14,15,14,24,0,81,0.0,1018,15,10,260,14
2020-03-20 03:00:00,22,13,0.0,8.8,5,1,18,01:55 AM,04:28 PM,06:10 AM,06:18 PM,12,13,14,13,21,16,90,0.0,1017,14,10,281,12
2020-03-20 06:00:00,22,13,0.0,8.8,5,1,18,01:55 AM,04:28 PM,06:10 AM,06:18 PM,12,13,14,13,23,33,91,0.0,1019,14,10,293,13
2020-03-20 09:00:00,22,13,0.0,8.8,5,4,18,01:55 AM,04:28 PM,06:10 AM,06:18 PM,12,19,19,19,31,85,66,0.1,1019,19,10,260,24
2020-03-20 12:00:00,22,13,0.0,8.8,5,5,18,01:55 AM,04:28 PM,06:10 AM,06:18 PM,11,20,20,20,28,64,55,0.0,1020,20,10,233,24
2020-03-20 15:00:00,22,13,0.0,8.8,5,6,18,01:55 AM,04:28 PM,06:10 AM,06:18 PM,11,22,24,22,28,12,50,0.0,1019,22,10,221,24
2020-03-20 18:00:00,22,13,0.0,8.8,5,1,18,01:55 AM,04:28 PM,06:10 AM,06:18 PM,10,17,17,17,25,9,65,0.0,1022,17,10,200,15
2020-03-20 21:00:00,22,13,0.0,8.8,5,1,18,01:55 AM,04:28 PM,06:10 AM,06:18 PM,10,12,13,12,21,12,82,0.0,1023,13,10,190,11
2020-03-21 00:00:00,21,10,0.0,10.2,5,1,11,02:53 AM,05:03 PM,06:11 AM,06:17 PM,10,11,12,11,17,17,89,0.0,1023,12,10,188,9
2020-03-21 03:00:00,21,10,0.0,10.2,5,1,11,02:53 AM,05:03 PM,06:11 AM,06:17 PM,9,9,10,9,17,19,94,0.0,1022,10,2,176,9
2020-03-21 06:00:00,21,10,0.0,10.2,5,1,11,02:53 AM,05:03 PM,06:11 AM,06:17 PM,9,9,10,9,12,31,95,0.0,1023,10,2,163,6
2020-03-21 09:00:00,21,10,0.0,10.2,5,4,11,02:53 AM,05:03 PM,06:11 AM,06:17 PM,9,16,16,16,9,70,63,0.0,1024,16,10,178,8
2020-03-21 12:00:00,21,10,0.0,10.2,5,5,11,02:53 AM,05:03 PM,06:11 AM,06:17 PM,8,20,20,20,11,59,47,0.0,1022,20,10,229,9
2020-03-21 15:00:00,21,10,0.0,10.2,5,6,11,02:53 AM,05:03 PM,06:11 AM,06:17 PM,8,21,21,21,18,0,45,0.0,1021,21,10,241,15
2020-03-21 18:00:00,21,10,0.0,10.2,5,1,11,02:53 AM,05:03 PM,06:11 AM,06:17 PM,9,18,20,18,28,46,64,0.0,1023,18,10,222,18
2020-03-21 21:00:00,21,10,0.0,10.2,5,1,11,02:53 AM,05:03 PM,06:11 AM,06:17 PM,10,13,14,13,16,33,80,0.0,1024,14,10,223,9
2020-03-22 00:00:00,22,12,0.0,11.6,5,1,4,03:51 AM,05:34 PM,06:12 AM,06:15 PM,11,12,13,12,16,25,89,0.0,1024,13,10,251,9
2020-03-22 03:00:00,22,12,0.0,11.6,5,1,4,03:51 AM,05:34 PM,06:12 AM,06:15 PM,11,11,12,11,15,69,96,0.0,1023,12,2,243,8
2020-03-22 06:00:00,22,12,0.0,11.6,5,1,4,03:51 AM,05:34 PM,06:12 AM,06:15 PM,11,11,12,11,17,46,96,0.0,1025,12,2,237,9
2020-03-22 09:00:00,22,12,0.0,11.6,5,5,4,03:51 AM,05:34 PM,06:12 AM,06:15 PM,10,18,18,18,19,58,60,0.0,1026,18,10,171,17
2020-03-22 12:00:00,22,12,0.0,11.6,5,6,4,03:51 AM,05:34 PM,06:12 AM,06:15 PM,5,24,24,22,22,21,32,0.0,1026,22,10,188,19
2020-03-22 15:00:00,22,12,0.0,11.6,5,6,4,03:51 AM,05:34 PM,06:12 AM,06:15 PM,5,24,24,22,27,5,32,0.0,1025,22,10,185,24
2020-03-22 18:00:00,22,12,0.0,11.6,5,1,4,03:51 AM,05:34 PM,06:12 AM,06:15 PM,6,20,23,20,37,4,51,0.0,1027,20,10,179,22
2020-03-22 21:00:00,22,12,0.0,11.6,5,1,4,03:51 AM,05:34 PM,06:12 AM,06:15 PM,5,17,19,17,29,32,61,0.0,1029,17,10,166,18
2020-03-23 00:00:00,22,7,0.0,10.2,5,1,0,04:48 AM,06:02 PM,06:13 AM,06:14 PM,6,8,10,8,28,6,73,0.0,1029,10,10,148,17
2020-03-23 03:00:00,22,7,0.0,10.2,5,1,0,04:48 AM,06:02 PM,06:13 AM,06:14 PM,5,7,9,7,22,5,79,0.0,1029,9,10,140,12
