date_time,Oakdale_maxtempC,Oakdale_mintempC,Oakdale_totalSnow_cm,Oakdale_sunHour,Oakdale_uvIndex,Oakdale_uvIndex,Oakdale_moon_illumination,Oakdale_moonrise,Oakdale_moonset,Oakdale_sunrise,Oakdale_sunset,Oakdale_DewPointC,Oakdale_FeelsLikeC,Oakdale_HeatIndexC,Oakdale_WindChillC,Oakdale_WindGustKmph,Oakdale_cloudcover,Oakdale_humidity,Oakdale_precipMM,Oakdale_pressure,Oakdale_tempC,Oakdale_visibility,Oakdale_winddirDegree,Oakdale_windspeedKmph
2020-03-18 21:00:00,5,2,0.0,6.0,2,1,33,04:44 AM,01:41 PM,07:18 AM,07:23 PM,2,1,5,1,13,92,87,0.0,1018,2,10,111,10
2020-03-19 00:00:00,4,1,0.0,6.0,1,1,25,05:27 AM,02:42 PM,07:16 AM,07:24 PM,2,1,4,1,15,96,89,0.0,1019,3,10,131,10
2020-03-19 03:00:00,4,1,0.0,6.0,1,1,25,05:27 AM,02:42 PM,07:16 AM,07:24 PM,2,1,3,1,14,100,92,0.0,1017,3,10,133,10
2020-03-19 06:00:00,4,1,0.0,6.0,1,1,25,05:27 AM,02:42 PM,07:16 AM,07:24 PM,2,0,3,0,17,100,95,0.1,1015,3,5,128,11
2020-03-19 09:00:00,4,1,0.0,6.0,1,1,25,05:27 AM,02:42 PM,07:16 AM,07:24 PM,3,1,3,1,13,100,97,0.9,1014,3,7,80,8
2020-03-19 12:00:00,4,1,0.0,6.0,1,1,25,05:27 AM,02:42 PM,07:16 AM,07:24 PM,3,1,4,1,13,100,98,2.6,1012,4,8,45,8
2020-03-19 15:00:00,4,1,0.0,6.0,1,1,25,05:27 AM,02:42 PM,07:16 AM,07:24 PM,3,0,4,0,22,100,96,4.7,1011,4,7,27,14
2020-03-19 18:00:00,4,1,0.0,6.0,1,1,25,05:27 AM,02:42 PM,07:16 AM,07:24 PM,3,-1,4,-1,30,100,94,3.2,1011,4,8,12,21
2020-03-19 21:00:00,4,1,0.0,6.0,1,1,25,05:27 AM,02:42 PM,07:16 AM,07:24 PM,-0,-3,2,-3,34,100,86,0.9,1015,2,4,235,24
2020-03-20 00:00:00,-1,-6,0.1,10.2,1,1,18,06:02 AM,03:44 PM,07:14 AM,07:25 PM,-4,-7,-1,-7,35,100,75,0.1,1018,-1,7,345,27
2020-03-20 03:00:00,-1,-6,0.1,10.2,1,1,18,06:02 AM,03:44 PM,07:14 AM,07:25 PM,-8,-10,-3,-10,33,100,70,0.0,1022,-3,10,341,28
2020-03-20 06:00:00,-1,-6,0.1,10.2,1,1,18,06:02 AM,03:44 PM,07:14 AM,07:25 PM,-10,-13,-5,-13,31,100,68,0.0,1027,-5,10,339,26
2020-03-20 09:00:00,-1,-6,0.1,10.2,1,1,18,06:02 AM,03:44 PM,07:14 AM,07:25 PM,-12,-13,-6,-13,28,73,60,0.0,1031,-6,10,339,24
2020-03-20 12:00:00,-1,-6,0.1,10.2,1,2,18,06:02 AM,03:44 PM,07:14 AM,07:25 PM,-12,-10,-4,-10,22,25,50,0.0,1034,-4,10,346,19
2020-03-20 15:00:00,-1,-6,0.1,10.2,1,2,18,06:02 AM,03:44 PM,07:14 AM,07:25 PM,-12,-6,-1,-6,18,3,43,0.0,1035,-1,10,341,16
2020-03-20 18:00:00,-1,-6,0.1,10.2,1,2,18,06:02 AM,03:44 PM,07:14 AM,07:25 PM,-12,-6,-2,-6,16,14,45,0.0,1036,-2,10,341,13
2020-03-20 21:00:00,-1,-6,0.1,10.2,1,1,18,06:02 AM,03:44 PM,07:14 AM,07:25 PM,-11,-7,-3,-7,17,15,52,0.0,1037,-3,10,133,13
2020-03-21 00:00:00,2,-5,0.0,8.8,2,1,11,06:31 AM,04:47 PM,07:12 AM,07:27 PM,-11,-8,-4,-8,16,8,55,0.0,1038,-4,10,84,12
2020-03-21 03:00:00,2,-5,0.0,8.8,2,1,11,06:31 AM,04:47 PM,07:12 AM,07:27 PM,-12,-9,-4,-9,16,12,56,0.0,1038,-4,10,116,12
2020-03-21 06:00:00,2,-5,0.0,8.8,2,1,11,06:31 AM,04:47 PM,07:12 AM,07:27 PM,-13,-9,-5,-9,14,27,53,0.0,1037,-5,10,129,11
2020-03-21 09:00:00,2,-5,0.0,8.8,2,2,11,06:31 AM,04:47 PM,07:12 AM,07:27 PM,-12,-8,-4,-8,13,17,54,0.0,1037,-4,10,136,11
2020-03-21 12:00:00,2,-5,0.0,8.8,2,2,11,06:31 AM,04:47 PM,07:12 AM,07:27 PM,-11,-5,-1,-5,14,57,47,0.0,1035,-1,10,145,12
2020-03-21 15:00:00,2,-5,0.0,8.8,2,1,11,06:31 AM,04:47 PM,07:12 AM,07:27 PM,-9,-2,2,-2,18,93,45,0.0,1033,2,10,157,15
2020-03-21 18:00:00,2,-5,0.0,8.8,2,1,11,06:31 AM,04:47 PM,07:12 AM,07:27 PM,-7,-3,1,-3,21,100,55,0.0,1031,1,10,150,15
2020-03-21 21:00:00,2,-5,0.0,8.8,2,1,11,06:31 AM,04:47 PM,07:12 AM,07:27 PM,-4,-6,-1,-6,26,100,77,0.0,1030,-1,10,145,18
2020-03-22 00:00:00,7,-1,1.6,7.5,1,1,4,06:57 AM,05:49 PM,07:10 AM,07:28 PM,-3,-7,-1,-7,28,100,90,0.3,1030,-1,5,153,19
2020-03-22 03:00:00,7,-1,1.6,7.5,1,1,4,06:57 AM,05:49 PM,07:10 AM,07:28 PM,-3,-7,-1,-7,30,100,90,0.6,1029,-1,2,157,22
2020-03-22 06:00:00,7,-1,1.6,7.5,1,1,4,06:57 AM,05:49 PM,07:10 AM,07:28 PM,-3,-7,-1,-7,32,100,86,0.6,1027,-1,2,157,23
2020-03-22 09:00:00,7,-1,1.6,7.5,1,1,4,06:57 AM,05:49 PM,07:10 AM,07:28 PM,-3,-6,-0,-6,28,100,79,0.3,1026,-0,4,155,23
2020-03-22 12:00:00,7,-1,1.6,7.5,1,1,4,06:57 AM,05:49 PM,07:10 AM,07:28 PM,-3,-2,3,-2,27,80,65,0.1,1024,3,8,158,23
2020-03-22 15:00:00,7,-1,1.6,7.5,1,2,4,06:57 AM,05:49 PM,07:10 AM,07:28 PM,-2,2,6,2,26,73,56,0.0,1021,6,10,172,23
2020-03-22 18:00:00,7,-1,1.6,7.5,1,2,4,06:57 AM,05:49 PM,07:10 AM,07:28 PM,-1,2,6,2,25,59,63,0.0,1019,6,10,177,19
2020-03-22 21:00:00,7,-1,1.6,7.5,1,1,4,06:57 AM,05:49 PM,07:10 AM,07:28 PM,-2,-0,3,-0,23,84,69,0.0,1020,3,10,178,15
2020-03-23 00:00:00,10,1,0.0,10.2,2,1,0,07:20 AM,06:50 PM,07:08 AM,07:29 PM,-1,-2,2,-2,19,100,86,0.0,1020,2,10,193,13
2020-03-23 03:00:00,10,1,0.0,10.2,2,1,0,07:20 AM,06:50 PM,07:08 AM,07:29 PM,1,-1,2,-1,17,100,96,0.7,1020,2,9,211,11
2020-03-23 06:00:00,10,1,0.0,10.2,2,1,0,07:20 AM,06:50 PM,07:08 AM,07:29 PM,2,0,2,0,12,100,98,0.3,1020,2,3,236,8
2020-03-23 09:00:00,10,1,0.0,10.2,2,1,0,07:20 AM,06:50 PM,07:08 AM,07:29 PM,0,0,3,0,10,92,84,0.0,1021,3,7,294,8
2020-03-23 12:00:00,10,1,0.0,10.2,2,2,0,07:20 AM,06:50 PM,07:08 AM,07:29 PM,-2,4,6,4,9,32,59,0.0,1021,6,10,277,8
2020-03-23 15:00:00,10,1,0.0,10.2,2,3,0,07:20 AM,06:50 PM,07:08 AM,07:29 PM,-3,8,9,8,8,3,41,0.0,1020,9,10,257,7
2020-03-23 18:00:00,10,1,0.0,10.2,2,3,0,07:20 AM,06:50 PM,07:08 AM,07:29 PM,-3,9,10,9,4,4,42,0.0,1019,10,10,144,3
2020-03-23 21:00:00,10,1,0.0,10.2,2,1,0,07:20 AM,06:50 PM,07:08 AM,07:29 PM,-2,7,10,7,9,2,57,0.0,1020,7,10,125,6
2020-03-24 00:00:00,10,2,0.0,7.5,3,1,0,07:41 AM,07:51 PM,07:07 AM,07:31 PM,-1,2,5,2,14,2,75,0.0,1020,4,10,136,8
2020-03-24 03:00:00,10,2,0.0,7.5,3,1,0,07:41 AM,07:51 PM,07:07 AM,07:31 PM,0,-1,2,-1,18,13,87,0.0,1019,2,10,136,9
2020-03-24 06:00:00,10,2,0.0,7.5,3,1,0,07:41 AM,07:51 PM,07:07 AM,07:31 PM,1,-1,2,-1,20,72,94,0.0,1018,2,5,144,11
2020-03-24 09:00:00,10,2,0.0,7.5,3,1,0,07:41 AM,07:51 PM,07:07 AM,07:31 PM,2,1,4,1,21,66,85,0.0,1017,4,7,151,15
2020-03-24 12:00:00,10,2,0.0,7.5,3,3,0,07:41 AM,07:51 PM,07:07 AM,07:31 PM,2,5,8,5,24,38,66,0.0,1016,8,10,153,21
2020-03-24 15:00:00,10,2,0.0,7.5,3,3,0,07:41 AM,07:51 PM,07:07 AM,07:31 PM,3,7,10,7,24,72,61,0.0,1013,10,10,168,21
2020-03-24 18:00:00,10,2,0.0,7.5,3,2,0,07:41 AM,07:51 PM,07:07 AM,07:31 PM,3,7,9,7,23,97,66,0.0,1011,9,10,186,17
2020-03-24 21:00:00,10,2,0.0,7.5,3,1,0,07:41 AM,07:51 PM,07:07 AM,07:31 PM,2,4,7,4,23,100,72,0.0,1011,7,10,172,16
2020-03-25 00:00:00,9,-3,0.0,6.1,2,1,3,08:02 AM,08:52 PM,07:05 AM,07:32 PM,3,3,6,3,24,100,80,0.0,1011,6,10,174,16
2020-03-25 03:00:00,9,-3,0.0,6.1,2,1,3,08:02 AM,08:52 PM,07:05 AM,07:32 PM,5,4,6,4,23,100,90,0.0,1009,6,10,190,15
2020-03-25 06:00:00,9,-3,0.0,6.1,2,1,3,08:02 AM,08:52 PM,07:05 AM,07:32 PM,6,5,7,5,17,100,96,0.0,1009,7,3,218,10
2020-03-25 09:00:00,9,-3,0.0,6.1,2,2,3,08:02 AM,08:52 PM,07:05 AM,07:32 PM,6,6,7,6,10,100,92,0.1,1010,7,1,236,7
2020-03-25 12:00:00,9,-3,0.0,6.1,2,2,3,08:02 AM,08:52 PM,07:05 AM,07:32 PM,5,8,9,8,8,100,75,0.5,1009,9,2,86,7
2020-03-25 15:00:00,9,-3,0.0,6.1,2,2,3,08:02 AM,08:52 PM,07:05 AM,07:32 PM,3,3,6,3,19,100,84,6.2,1009,6,4,230,16
2020-03-25 18:00:00,9,-3,0.0,6.1,2,1,3,08:02 AM,08:52 PM,07:05 AM,07:32 PM,2,-0,4,-0,17,100,86,11.2,1009,1,5,124,14
2020-03-25 21:00:00,9,-3,0.0,6.1,2,1,3,08:02 AM,08:52 PM,07:05 AM,07:32 PM,1,-2,2,-2,13,98,83,4.2,1012,-2,8,6,9
2020-03-26 00:00:00,9,1,0.0,8.9,2,1,11,08:23 AM,09:53 PM,07:03 AM,07:33 PM,-0,-2,2,-2,15,97,82,0.1,1013,1,10,1,10
2020-03-26 03:00:00,9,1,0.0,8.9,2,1,11,08:23 AM,09:53 PM,07:03 AM,07:33 PM,-0,-0,2,-0,10,72,86,0.0,1013,2,10,27,7
2020-03-26 06:00:00,9,1,0.0,8.9,2,1,11,08:23 AM,09:53 PM,07:03 AM,07:33 PM,-1,-1,1,-1,8,86,90,0.0,1013,1,10,25,5
2020-03-26 09:00:00,9,1,0.0,8.9,2,1,11,08:23 AM,09:53 PM,07:03 AM,07:33 PM,-1,2,3,2,6,95,79,0.0,1014,3,10,58,4
2020-03-26 12:00:00,9,1,0.0,8.9,2,2,11,08:23 AM,09:53 PM,07:03 AM,07:33 PM,-0,5,6,5,6,73,64,0.0,1012,6,10,80,5
2020-03-26 15:00:00,9,1,0.0,8.9,2,2,11,08:23 AM,09:53 PM,07:03 AM,07:33 PM,-0,8,9,8,4,52,54,0.0,1011,9,10,87,4
2020-03-26 18:00:00,9,1,0.0,8.9,2,3,11,08:23 AM,09:53 PM,07:03 AM,07:33 PM,0,8,8,8,3,47,57,0.0,1011,8,10,133,2
2020-03-26 21:00:00,9,1,0.0,8.9,2,1,11,08:23 AM,09:53 PM,07:03 AM,07:33 PM,-0,8,8,8,3,45,58,0.0,1013,8,10,274,2
2020-03-27 00:00:00,13,3,0.0,11.6,3,1,18,08:46 AM,10:56 PM,07:01 AM,07:34 PM,0,6,6,6,2,34,66,0.0,1013,6,10,156,1
2020-03-27 03:00:00,13,3,0.0,11.6,3,1,18,08:46 AM,10:56 PM,07:01 AM,07:34 PM,0,4,4,4,6,75,77,0.0,1013,4,10,59,4
2020-03-27 06:00:00,13,3,0.0,11.6,3,1,18,08:46 AM,10:56 PM,07:01 AM,07:34 PM,1,2,3,2,12,81,85,0.0,1012,3,10,89,6
2020-03-27 09:00:00,13,3,0.0,11.6,3,2,18,08:46 AM,10:56 PM,07:01 AM,07:34 PM,2,4,6,4,10,41,80,0.0,1013,6,10,125,7
2020-03-27 12:00:00,13,3,0.0,11.6,3,4,18,08:46 AM,10:56 PM,07:01 AM,07:34 PM,4,9,10,9,11,25,65,0.0,1012,10,10,147,9
2020-03-27 15:00:00,13,3,0.0,11.6,3,4,18,08:46 AM,10:56 PM,07:01 AM,07:34 PM,4,12,13,12,11,31,53,0.0,1010,13,10,131,9
2020-03-27 18:00:00,13,3,0.0,11.6,3,4,18,08:46 AM,10:56 PM,07:01 AM,07:34 PM,4,11,12,11,15,43,58,0.0,1009,12,10,105,11
2020-03-27 21:00:00,13,3,0.0,11.6,3,1,18,08:46 AM,10:56 PM,07:01 AM,07:34 PM,4,8,10,8,18,56,69,0.5,1009,10,9,106,12
2020-03-28 00:00:00,8,5,0.0,6.4,2,1,25,09:12 AM,11:59 PM,06:59 AM,07:36 PM,5,6,9,6,21,87,79,0.3,1010,9,10,89,14
2020-03-28 03:00:00,8,5,0.0,6.4,2,1,25,09:12 AM,11:59 PM,06:59 AM,07:36 PM,5,5,7,5,22,100,85,0.9,1009,7,9,82,16
2020-03-28 06:00:00,8,5,0.0,6.4,2,1,25,09:12 AM,11:59 PM,06:59 AM,07:36 PM,5,4,7,4,21,100,87,0.4,1008,7,10,67,15
2020-03-28 09:00:00,8,5,0.0,6.4,2,2,25,09:12 AM,11:59 PM,06:59 AM,07:36 PM,4,3,7,3,27,100,84,0.2,1008,7,5,67,21
2020-03-28 12:00:00,8,5,0.0,6.4,2,2,25,09:12 AM,11:59 PM,06:59 AM,07:36 PM,5,4,7,4,26,100,82,0.1,1006,7,7,72,21
2020-03-28 15:00:00,8,5,0.0,6.4,2,2,25,09:12 AM,11:59 PM,06:59 AM,07:36 PM,5,4,7,4,28,100,86,4.3,1002,7,8,62,22
2020-03-28 18:00:00,8,5,0.0,6.4,2,2,25,09:12 AM,11:59 PM,06:59 AM,07:36 PM,5,2,7,2,41,100,89,8.1,998,7,6,52,30
2020-03-28 21:00:00,8,5,0.0,6.4,2,1,25,09:12 AM,11:59 PM,06:59 AM,07:36 PM,4,1,6,1,37,100,90,14.6,996,6,5,43,26
2020-03-29 00:00:00,5,-3,0.0,6.4,1,1,32,09:42 AM,No moonset,06:57 AM,07:37 PM,4,2,6,2,33,100,91,15.8,995,6,5,36,23
2020-03-29 03:00:00,5,-3,0.0,6.4,1,1,32,09:42 AM,No moonset,06:57 AM,07:37 PM,4,1,5,1,36,100,91,7.3,994,5,6,249,25
2020-03-29 06:00:00,5,-3,0.0,6.4,1,1,32,09:42 AM,No moonset,06:57 AM,07:37 PM,3,-0,5,-0,37,100,88,3.7,996,5,7,349,27
2020-03-29 09:00:00,5,-3,0.0,6.4,1,1,32,09:42 AM,No moonset,06:57 AM,07:37 PM,3,-1,4,-1,40,100,88,1.6,1000,4,4,343,29
2020-03-29 12:00:00,5,-3,0.0,6.4,1,2,32,09:42 AM,No moonset,06:57 AM,07:37 PM,2,0,5,0,35,100,81,1.0,1004,5,7,341,27
2020-03-29 15:00:00,5,-3,0.0,6.4,1,2,32,09:42 AM,No moonset,06:57 AM,07:37 PM,1,1,5,1,30,100,76,0.4,1008,5,10,339,24
2020-03-29 18:00:00,5,-3,0.0,6.4,1,1,32,09:42 AM,No moonset,06:57 AM,07:37 PM,0,1,4,1,22,100,65,0.0,1012,3,10,336,15
2020-03-29 21:00:00,5,-3,0.0,6.4,1,1,32,09:42 AM,No moonset,06:57 AM,07:37 PM,0,-1,2,-1,23,80,67,0.0,1016,-1,10,325,14
2020-03-30 00:00:00,14,2,0.0,10.3,2,1,40,10:18 AM,01:02 AM,06:55 AM,07:38 PM,1,-0,3,-0,24,57,78,0.0,1019,2,10,333,15
2020-03-30 03:00:00,14,2,0.0,10.3,2,1,40,10:18 AM,01:02 AM,06:55 AM,07:38 PM,1,0,3,0,19,42,85,0.0,1021,3,10,330,12
2020-03-30 06:00:00,14,2,0.0,10.3,2,1,40,10:18 AM,01:02 AM,06:55 AM,07:38 PM,0,-0,2,-0,13,28,88,0.0,1024,2,10,336,8
2020-03-30 09:00:00,14,2,0.0,10.3,2,2,40,10:18 AM,01:02 AM,06:55 AM,07:38 PM,0,2,4,2,9,74,77,0.0,1025,4,10,116,7
2020-03-30 12:00:00,14,2,0.0,10.3,2,2,40,10:18 AM,01:02 AM,06:55 AM,07:38 PM,0,8,9,8,8,37,56,0.0,1025,9,10,233,6
2020-03-30 15:00:00,14,2,0.0,10.3,2,4,40,10:18 AM,01:02 AM,06:55 AM,07:38 PM,0,13,13,13,8,2,42,0.0,1023,13,10,125,7
2020-03-30 18:00:00,14,2,0.0,10.3,2,4,40,10:18 AM,01:02 AM,06:55 AM,07:38 PM,1,12,12,12,9,5,46,0.0,1023,12,10,31,7
2020-03-30 21:00:00,14,2,0.0,10.3,2,1,40,10:18 AM,01:02 AM,06:55 AM,07:38 PM,1,8,11,8,18,5,64,0.0,1023,9,10,57,13
2020-03-31 00:00:00,12,0,0.0,11.6,3,1,44,11:02 AM,02:04 AM,06:53 AM,07:39 PM,-0,2,5,2,20,7,75,0.0,1025,4,10,78,14
2020-03-31 03:00:00,12,0,0.0,11.6,3,1,44,11:02 AM,02:04 AM,06:53 AM,07:39 PM,-1,-2,2,-2,18,17,80,0.0,1024,2,10,80,12
2020-03-31 06:00:00,12,0,0.0,11.6,3,1,44,11:02 AM,02:04 AM,06:53 AM,07:39 PM,-2,-3,1,-3,17,11,83,0.0,1024,1,10,73,11
2020-03-31 09:00:00,12,0,0.0,11.6,3,2,44,11:02 AM,02:04 AM,06:53 AM,07:39 PM,-2,-1,3,-1,14,8,72,0.0,1023,3,10,78,11
2020-03-31 12:00:00,12,0,0.0,11.6,3,3,44,11:02 AM,02:04 AM,06:53 AM,07:39 PM,-2,6,8,6,10,4,52,0.0,1021,8,10,95,9
2020-03-31 15:00:00,12,0,0.0,11.6,3,4,44,11:02 AM,02:04 AM,06:53 AM,07:39 PM,-2,10,11,10,9,10,39,0.0,1019,11,10,96,8
2020-03-31 18:00:00,12,0,0.0,11.6,3,4,44,11:02 AM,02:04 AM,06:53 AM,07:39 PM,-1,9,10,9,13,36,46,0.0,1017,10,10,93,10
2020-03-31 21:00:00,12,0,0.0,11.6,3,1,44,11:02 AM,02:04 AM,06:53 AM,07:39 PM,0,5,7,5,17,31,62,0.0,1018,7,10,104,12
2020-04-01 00:00:00,12,1,0.0,10.3,3,1,56,11:56 AM,03:02 AM,06:51 AM,07:41 PM,-0,2,4,2,17,20,72,0.0,1019,4,10,111,11
2020-04-01 03:00:00,12,1,0.0,10.3,3,1,56,11:56 AM,03:02 AM,06:51 AM,07:41 PM,-1,-0,3,-0,17,35,76,0.0,1018,3,10,125,11
2020-04-01 06:00:00,12,1,0.0,10.3,3,1,56,11:56 AM,03:02 AM,06:51 AM,07:41 PM,-2,-2,2,-2,21,27,78,0.0,1018,2,10,132,13
2020-04-01 09:00:00,12,1,0.0,10.3,3,2,56,11:56 AM,03:02 AM,06:51 AM,07:41 PM,-2,0,4,0,21,11,67,0.0,1018,4,10,133,16
2020-04-01 12:00:00,12,1,0.0,10.3,3,3,56,11:56 AM,03:02 AM,06:51 AM,07:41 PM,-0,5,8,5,22,12,56,0.0,1016,8,10,132,19
2020-04-01 15:00:00,12,1,0.0,10.3,3,4,56,11:56 AM,03:02 AM,06:51 AM,07:41 PM,2,9,11,9,24,55,53,0.0,1015,11,10,135,21
2020-04-01 18:00:00,12,1,0.0,10.3,3,3,56,11:56 AM,03:02 AM,06:51 AM,07:41 PM,3,9,11,9,24,92,60,0.0,1014,11,10,135,18
2020-04-01 21:00:00,12,1,0.0,10.3,3,1,56,11:56 AM,03:02 AM,06:51 AM,07:41 PM,4,7,9,7,28,100,68,0.0,1015,9,10,135,18
2020-04-02 00:00:00,15,6,0.0,6.5,3,1,64,12:59 PM,03:54 AM,06:50 AM,07:42 PM,3,5,8,5,30,96,71,0.0,1016,8,10,139,19
2020-04-02 03:00:00,15,6,0.0,6.5,3,1,64,12:59 PM,03:54 AM,06:50 AM,07:42 PM,3,4,7,4,31,74,73,0.3,1015,7,10,136,21
2020-04-02 06:00:00,15,6,0.0,6.5,3,1,64,12:59 PM,03:54 AM,06:50 AM,07:42 PM,2,2,6,2,30,58,75,0.5,1015,6,10,135,20
2020-04-02 09:00:00,15,6,0.0,6.5,3,2,64,12:59 PM,03:54 AM,06:50 AM,07:42 PM,2,4,7,4,26,85,71,0.2,1015,7,10,142,21
2020-04-02 12:00:00,15,6,0.0,6.5,3,3,64,12:59 PM,03:54 AM,06:50 AM,07:42 PM,5,9,11,9,24,100,66,0.0,1014,11,10,148,21
2020-04-02 15:00:00,15,6,0.0,6.5,3,3,64,12:59 PM,03:54 AM,06:50 AM,07:42 PM,7,12,14,12,25,100,65,0.0,1013,14,10,154,20
2020-04-02 18:00:00,15,6,0.0,6.5,3,3,64,12:59 PM,03:54 AM,06:50 AM,07:42 PM,9,12,13,12,23,100,73,0.0,1012,13,10,154,15
2020-04-02 21:00:00,15,6,0.0,6.5,3,1,64,12:59 PM,03:54 AM,06:50 AM,07:42 PM,9,11,13,11,27,100,77,0.1,1014,13,10,158,17
2020-04-03 00:00:00,1,-3,2.6,6.5,1,1,71,02:10 PM,04:40 AM,06:48 AM,07:43 PM,8,9,11,9,21,100,81,0.2,1015,11,5,204,14
2020-04-03 03:00:00,1,-3,2.6,6.5,1,1,71,02:10 PM,04:40 AM,06:48 AM,07:43 PM,2,2,5,2,18,100,78,0.6,1016,5,7,257,15
2020-04-03 06:00:00,1,-3,2.6,6.5,1,1,71,02:10 PM,04:40 AM,06:48 AM,07:43 PM,-4,-4,0,-4,19,100,74,1.1,1018,0,5,283,17
2020-04-03 09:00:00,1,-3,2.6,6.5,1,1,71,02:10 PM,04:40 AM,06:48 AM,07:43 PM,-6,-7,-2,-7,20,100,75,0.8,1020,-2,6,292,17
2020-04-03 12:00:00,1,-3,2.6,6.5,1,1,71,02:10 PM,04:40 AM,06:48 AM,07:43 PM,-6,-8,-3,-8,21,100,79,1.2,1021,-3,8,301,18
2020-04-03 15:00:00,1,-3,2.6,6.5,1,1,71,02:10 PM,04:40 AM,06:48 AM,07:43 PM,-5,-5,0,-5,21,80,70,1.0,1022,0,6,302,18
2020-04-03 18:00:00,1,-3,2.6,6.5,1,1,71,02:10 PM,04:40 AM,06:48 AM,07:43 PM,-5,-4,1,-4,23,73,65,0.7,1023,1,5,310,18
2020-04-03 21:00:00,1,-3,2.6,6.5,1,1,71,02:10 PM,04:40 AM,06:48 AM,07:43 PM,-8,-6,-1,-6,21,25,62,0.2,1025,-1,8,323,15
2020-04-04 00:00:00,11,-3,0.0,11.6,2,1,79,03:26 PM,05:20 AM,06:46 AM,07:44 PM,-9,-7,-2,-7,18,0,60,0.0,1026,-2,10,326,13
2020-04-04 03:00:00,11,-3,0.0,11.6,2,1,79,03:26 PM,05:20 AM,06:46 AM,07:44 PM,-11,-7,-3,-7,17,0,55,0.0,1026,-3,10,327,12
2020-04-04 06:00:00,11,-3,0.0,11.6,2,1,79,03:26 PM,05:20 AM,06:46 AM,07:44 PM,-12,-7,-3,-7,13,6,49,0.0,1027,-3,10,333,10
2020-04-04 09:00:00,11,-3,0.0,11.6,2,2,79,03:26 PM,05:20 AM,06:46 AM,07:44 PM,-14,-4,-1,-4,11,3,37,0.0,1027,-1,10,340,9
2020-04-04 12:00:00,11,-3,0.0,11.6,2,2,79,03:26 PM,05:20 AM,06:46 AM,07:44 PM,-14,3,4,3,8,0,25,0.0,1026,4,10,334,7
2020-04-04 15:00:00,11,-3,0.0,11.6,2,3,79,03:26 PM,05:20 AM,06:46 AM,07:44 PM,-12,9,9,9,5,0,21,0.0,1023,9,10,118,4
2020-04-04 18:00:00,11,-3,0.0,11.6,2,3,79,03:26 PM,05:20 AM,06:46 AM,07:44 PM,-9,8,9,8,5,4,28,0.0,1022,9,10,93,4
2020-04-04 21:00:00,11,-3,0.0,11.6,2,1,79,03:26 PM,05:20 AM,06:46 AM,07:44 PM,-5,6,7,6,11,4,54,0.0,1023,6,10,144,8
2020-04-05 00:00:00,12,-1,0.0,11.6,3,1,87,04:45 PM,05:53 AM,06:44 AM,07:46 PM,-5,1,3,1,13,64,65,0.0,1023,2,10,155,8
2020-04-05 03:00:00,12,-1,0.0,11.6,3,1,87,04:45 PM,05:53 AM,06:44 AM,07:46 PM,-5,-2,0,-2,14,37,65,0.0,1023,0,10,146,8
2020-04-05 06:00:00,12,-1,0.0,11.6,3,1,87,04:45 PM,05:53 AM,06:44 AM,07:46 PM,-6,-4,-0,-4,16,5,67,0.0,1023,-0,10,145,10
2020-04-05 09:00:00,12,-1,0.0,11.6,3,2,87,04:45 PM,05:53 AM,06:44 AM,07:46 PM,-5,-1,3,-1,15,9,58,0.0,1022,3,10,157,12
2020-04-05 12:00:00,12,-1,0.0,11.6,3,3,87,04:45 PM,05:53 AM,06:44 AM,07:46 PM,-4,6,8,6,16,16,43,0.0,1020,8,10,172,14
2020-04-05 15:00:00,12,-1,0.0,11.6,3,4,87,04:45 PM,05:53 AM,06:44 AM,07:46 PM,-3,10,12,10,18,14,36,0.0,1018,12,10,175,15
2020-04-05 18:00:00,12,-1,0.0,11.6,3,4,87,04:45 PM,05:53 AM,06:44 AM,07:46 PM,-1,9,11,9,21,25,43,0.0,1017,11,10,163,15
2020-04-05 21:00:00,12,-1,0.0,11.6,3,1,87,04:45 PM,05:53 AM,06:44 AM,07:46 PM,0,6,8,6,23,19,59,0.0,1017,8,10,141,13
2020-04-06 00:00:00,11,5,0.0,6.5,3,1,94,06:06 PM,06:23 AM,06:42 AM,07:47 PM,0,4,6,4,22,64,68,0.0,1018,6,10,143,11
2020-04-06 03:00:00,11,5,0.0,6.5,3,1,94,06:06 PM,06:23 AM,06:42 AM,07:47 PM,1,3,5,3,21,67,75,0.0,1017,5,10,146,12
2020-04-06 06:00:00,11,5,0.0,6.5,3,1,94,06:06 PM,06:23 AM,06:42 AM,07:47 PM,1,2,5,2,22,86,78,0.0,1016,5,10,145,13
2020-04-06 09:00:00,11,5,0.0,6.5,3,2,94,06:06 PM,06:23 AM,06:42 AM,07:47 PM,1,3,6,3,21,100,73,0.0,1014,6,10,148,15
2020-04-06 12:00:00,11,5,0.0,6.5,3,2,94,06:06 PM,06:23 AM,06:42 AM,07:47 PM,3,6,8,6,18,91,70,0.0,1013,8,10,148,15
2020-04-06 15:00:00,11,5,0.0,6.5,3,3,94,06:06 PM,06:23 AM,06:42 AM,07:47 PM,6,9,11,9,16,96,74,0.0,1010,11,10,139,13
2020-04-06 18:00:00,11,5,0.0,6.5,3,3,94,06:06 PM,06:23 AM,06:42 AM,07:47 PM,8,10,11,10,18,96,81,0.0,1009,11,10,137,13
