date_time,Hamilton_maxtempC,Hamilton_mintempC,Hamilton_totalSnow_cm,Hamilton_sunHour,Hamilton_uvIndex,Hamilton_uvIndex,Hamilton_moon_illumination,Hamilton_moonrise,Hamilton_moonset,Hamilton_sunrise,Hamilton_sunset,Hamilton_DewPointC,Hamilton_FeelsLikeC,Hamilton_HeatIndexC,Hamilton_WindChillC,Hamilton_WindGustKmph,Hamilton_cloudcover,Hamilton_humidity,Hamilton_precipMM,Hamilton_pressure,Hamilton_tempC,Hamilton_visibility,Hamilton_winddirDegree,Hamilton_windspeedKmph
2019-12-04 00:00:00,2,0,0.0,3.4,1,1,48,02:24 PM,12:37 AM,08:34 AM,05:44 PM,-2,-3,-0,-3,27,66,82,0.1,1000,-2,10,247,21
2019-12-04 03:00:00,2,0,0.0,3.4,1,1,48,02:24 PM,12:37 AM,08:34 AM,05:44 PM,-2,-5,0,-5,26,70,86,0.0,999,0,10,236,18
2019-12-04 06:00:00,2,0,0.0,3.4,1,1,48,02:24 PM,12:37 AM,08:34 AM,05:44 PM,-2,-4,1,-4,27,91,86,0.0,998,1,10,238,19
2019-12-04 09:00:00,2,0,0.0,3.4,1,1,48,02:24 PM,12:37 AM,08:34 AM,05:44 PM,-1,-4,1,-4,28,77,85,0.0,997,1,10,244,21
2019-12-04 12:00:00,2,0,0.0,3.4,1,1,48,02:24 PM,12:37 AM,08:34 AM,05:44 PM,-2,-4,1,-4,26,90,80,0.0,997,1,10,253,20
2019-12-04 15:00:00,2,0,0.0,3.4,1,1,48,02:24 PM,12:37 AM,08:34 AM,05:44 PM,-1,-3,2,-3,24,98,79,0.0,997,2,10,263,19
2019-12-04 18:00:00,2,0,0.0,3.4,1,2,48,02:24 PM,12:37 AM,08:34 AM,05:44 PM,-1,-3,2,-3,26,79,84,0.0,998,2,10,270,20
2019-12-04 21:00:00,2,0,0.0,3.4,1,1,48,02:24 PM,12:37 AM,08:34 AM,05:44 PM,-1,-4,1,-4,26,54,83,0.0,1000,1,10,277,19
2019-12-05 00:00:00,1,-1,0.3,5.2,1,1,55,02:48 PM,01:38 AM,08:35 AM,05:44 PM,-2,-4,1,-4,24,68,82,0.0,1002,1,10,290,18
2019-12-05 03:00:00,1,-1,0.3,5.2,1,1,55,02:48 PM,01:38 AM,08:35 AM,05:44 PM,-3,-5,-0,-5,23,81,82,0.0,1004,-0,10,290,17
2019-12-05 06:00:00,1,-1,0.3,5.2,1,1,55,02:48 PM,01:38 AM,08:35 AM,05:44 PM,-4,-6,-1,-6,22,76,80,0.1,1007,-1,8,291,16
2019-12-05 09:00:00,1,-1,0.3,5.2,1,1,55,02:48 PM,01:38 AM,08:35 AM,05:44 PM,-5,-6,-1,-6,23,84,78,0.2,1010,-1,6,290,17
2019-12-05 12:00:00,1,-1,0.3,5.2,1,1,55,02:48 PM,01:38 AM,08:35 AM,05:44 PM,-6,-7,-1,-7,31,77,68,0.1,1013,-1,7,295,24
2019-12-05 15:00:00,1,-1,0.3,5.2,1,2,55,02:48 PM,01:38 AM,08:35 AM,05:44 PM,-5,-5,1,-5,27,50,69,0.1,1015,1,8,291,23
2019-12-05 18:00:00,1,-1,0.3,5.2,1,2,55,02:48 PM,01:38 AM,08:35 AM,05:44 PM,-5,-5,-0,-5,22,46,70,0.0,1017,-0,10,283,16
2019-12-05 21:00:00,1,-1,0.3,5.2,1,1,55,02:48 PM,01:38 AM,08:35 AM,05:44 PM,-4,-4,-1,-4,16,68,78,0.0,1018,-1,10,263,12
2019-12-06 00:00:00,2,-2,1.2,3.4,1,1,62,03:11 PM,02:37 AM,08:36 AM,05:44 PM,-4,-4,-1,-4,13,93,80,0.0,1018,-1,10,241,9
2019-12-06 03:00:00,2,-2,1.2,3.4,1,1,62,03:11 PM,02:37 AM,08:36 AM,05:44 PM,-3,-2,-0,-2,9,98,81,0.1,1017,-0,8,182,6
2019-12-06 06:00:00,2,-2,1.2,3.4,1,1,62,03:11 PM,02:37 AM,08:36 AM,05:44 PM,-1,-2,0,-2,14,100,90,0.7,1014,0,6,152,9
2019-12-06 09:00:00,2,-2,1.2,3.4,1,1,62,03:11 PM,02:37 AM,08:36 AM,05:44 PM,1,-3,1,-3,29,100,96,1.6,1012,1,9,241,17
2019-12-06 12:00:00,2,-2,1.2,3.4,1,1,62,03:11 PM,02:37 AM,08:36 AM,05:44 PM,0,-3,2,-3,33,91,90,1.3,1014,2,8,293,21
2019-12-06 15:00:00,2,-2,1.2,3.4,1,1,62,03:11 PM,02:37 AM,08:36 AM,05:44 PM,-1,-3,2,-3,28,75,79,1.0,1017,2,6,321,19
2019-12-06 18:00:00,2,-2,1.2,3.4,1,1,62,03:11 PM,02:37 AM,08:36 AM,05:44 PM,-3,-4,1,-4,24,80,76,0.1,1020,1,9,318,18
2019-12-06 21:00:00,2,-2,1.2,3.4,1,1,62,03:11 PM,02:37 AM,08:36 AM,05:44 PM,-4,-6,-1,-6,26,54,78,0.1,1023,-1,9,295,19
2019-12-07 00:00:00,0,-5,0.0,3.4,2,1,70,03:34 PM,03:38 AM,08:37 AM,05:44 PM,-5,-7,-2,-7,25,6,78,0.0,1025,-2,10,299,17
2019-12-07 03:00:00,0,-5,0.0,3.4,2,1,70,03:34 PM,03:38 AM,08:37 AM,05:44 PM,-6,-8,-3,-8,23,14,78,0.0,1026,-3,10,305,17
2019-12-07 06:00:00,0,-5,0.0,3.4,2,1,70,03:34 PM,03:38 AM,08:37 AM,05:44 PM,-7,-9,-4,-9,19,46,78,0.0,1028,-4,10,310,13
2019-12-07 09:00:00,0,-5,0.0,3.4,2,1,70,03:34 PM,03:38 AM,08:37 AM,05:44 PM,-9,-8,-5,-8,13,100,75,0.0,1029,-5,10,302,8
2019-12-07 12:00:00,0,-5,0.0,3.4,2,1,70,03:34 PM,03:38 AM,08:37 AM,05:44 PM,-8,-6,-3,-6,10,100,71,0.0,1030,-3,10,271,6
2019-12-07 15:00:00,0,-5,0.0,3.4,2,2,70,03:34 PM,03:38 AM,08:37 AM,05:44 PM,-6,-4,-1,-4,12,79,70,0.0,1030,-1,10,230,9
2019-12-07 18:00:00,0,-5,0.0,3.4,2,2,70,03:34 PM,03:38 AM,08:37 AM,05:44 PM,-5,-3,-0,-3,12,31,72,0.0,1029,-0,10,218,9
2019-12-07 21:00:00,0,-5,0.0,3.4,2,1,70,03:34 PM,03:38 AM,08:37 AM,05:44 PM,-5,-4,-1,-4,12,15,76,0.0,1029,-1,10,195,9
2019-12-08 00:00:00,5,-3,0.0,5.2,2,1,77,03:58 PM,04:39 AM,08:38 AM,05:44 PM,-4,-4,-1,-4,14,9,78,0.0,1029,-1,10,181,9
2019-12-08 03:00:00,5,-3,0.0,5.2,2,1,77,03:58 PM,04:39 AM,08:38 AM,05:44 PM,-4,-4,-0,-4,21,13,76,0.0,1027,-0,10,191,12
2019-12-08 06:00:00,5,-3,0.0,5.2,2,1,77,03:58 PM,04:39 AM,08:38 AM,05:44 PM,-4,-5,0,-5,32,45,74,0.0,1025,0,10,195,17
2019-12-08 09:00:00,5,-3,0.0,5.2,2,2,77,03:58 PM,04:39 AM,08:38 AM,05:44 PM,-5,-4,1,-4,39,65,66,0.0,1022,1,10,200,20
2019-12-08 12:00:00,5,-3,0.0,5.2,2,2,77,03:58 PM,04:39 AM,08:38 AM,05:44 PM,-4,-2,3,-2,43,22,63,0.0,1019,3,10,208,23
2019-12-08 15:00:00,5,-3,0.0,5.2,2,1,77,03:58 PM,04:39 AM,08:38 AM,05:44 PM,-1,-1,4,-1,50,61,73,0.0,1016,4,10,211,27
2019-12-08 18:00:00,5,-3,0.0,5.2,2,1,77,03:58 PM,04:39 AM,08:38 AM,05:44 PM,3,0,4,0,48,88,84,0.0,1015,3,10,217,26
2019-12-08 21:00:00,5,-3,0.0,5.2,2,1,77,03:58 PM,04:39 AM,08:38 AM,05:44 PM,5,-1,3,-1,42,100,87,0.0,1016,-1,10,221,24
2019-12-09 00:00:00,8,3,0.0,3.4,2,1,84,04:25 PM,05:42 AM,08:39 AM,05:44 PM,4,-1,3,-1,40,100,86,0.0,1015,-0,10,215,23
2019-12-09 03:00:00,8,3,0.0,3.4,2,1,84,04:25 PM,05:42 AM,08:39 AM,05:44 PM,4,3,6,3,36,94,85,0.0,1013,6,10,210,21
2019-12-09 06:00:00,8,3,0.0,3.4,2,1,84,04:25 PM,05:42 AM,08:39 AM,05:44 PM,4,2,6,2,31,88,85,0.0,1012,6,10,200,18
2019-12-09 09:00:00,8,3,0.0,3.4,2,2,84,04:25 PM,05:42 AM,08:39 AM,05:44 PM,4,2,6,2,29,100,88,0.4,1010,6,10,190,17
2019-12-09 12:00:00,8,3,0.0,3.4,2,2,84,04:25 PM,05:42 AM,08:39 AM,05:44 PM,5,2,6,2,29,100,93,2.0,1006,6,8,188,18
2019-12-09 15:00:00,8,3,0.0,3.4,2,2,84,04:25 PM,05:42 AM,08:39 AM,05:44 PM,6,3,7,3,34,100,94,3.4,1001,7,8,192,22
2019-12-09 18:00:00,8,3,0.0,3.4,2,2,84,04:25 PM,05:42 AM,08:39 AM,05:44 PM,7,5,8,5,40,100,93,2.7,998,7,8,209,25
2019-12-09 21:00:00,8,3,0.0,3.4,2,1,84,04:25 PM,05:42 AM,08:39 AM,05:44 PM,8,4,7,4,45,100,90,2.3,997,4,8,229,28
2019-12-10 00:00:00,1,-3,0.3,3.4,1,1,92,04:57 PM,06:47 AM,08:40 AM,05:44 PM,8,4,7,4,46,93,88,0.1,998,5,10,233,29
2019-12-10 03:00:00,1,-3,0.3,3.4,1,1,92,04:57 PM,06:47 AM,08:40 AM,05:44 PM,5,5,9,5,47,80,79,0.2,999,9,10,250,33
2019-12-10 06:00:00,1,-3,0.3,3.4,1,1,92,04:57 PM,06:47 AM,08:40 AM,05:44 PM,-1,-1,5,-1,43,73,69,0.1,1003,5,9,270,33
2019-12-10 09:00:00,1,-3,0.3,3.4,1,1,92,04:57 PM,06:47 AM,08:40 AM,05:44 PM,-5,-5,1,-5,35,77,68,0.1,1008,1,8,273,25
2019-12-10 12:00:00,1,-3,0.3,3.4,1,1,92,04:57 PM,06:47 AM,08:40 AM,05:44 PM,-6,-6,0,-6,31,100,65,0.0,1012,0,9,276,24
2019-12-10 15:00:00,1,-3,0.3,3.4,1,1,92,04:57 PM,06:47 AM,08:40 AM,05:44 PM,-7,-6,-0,-6,30,100,62,0.1,1015,-0,8,277,25
2019-12-10 18:00:00,1,-3,0.3,3.4,1,1,92,04:57 PM,06:47 AM,08:40 AM,05:44 PM,-7,-7,-2,-7,25,100,67,0.1,1018,-2,8,283,21
2019-12-10 21:00:00,1,-3,0.3,3.4,1,1,92,04:57 PM,06:47 AM,08:40 AM,05:44 PM,-8,-8,-3,-8,18,86,67,0.1,1022,-3,7,283,15
2019-12-11 00:00:00,-2,-10,0.0,6.9,2,1,99,05:35 PM,07:53 AM,08:41 AM,05:44 PM,-9,-8,-3,-8,17,60,61,0.0,1023,-3,10,275,13
2019-12-11 03:00:00,-2,-10,0.0,6.9,2,1,99,05:35 PM,07:53 AM,08:41 AM,05:44 PM,-10,-8,-3,-8,21,41,58,0.0,1023,-3,10,259,17
2019-12-11 06:00:00,-2,-10,0.0,6.9,2,1,99,05:35 PM,07:53 AM,08:41 AM,05:44 PM,-11,-10,-4,-10,27,11,55,0.0,1023,-4,10,249,20
2019-12-11 09:00:00,-2,-10,0.0,6.9,2,2,99,05:35 PM,07:53 AM,08:41 AM,05:44 PM,-12,-11,-4,-11,37,27,55,0.0,1023,-4,10,244,24
2019-12-11 12:00:00,-2,-10,0.0,6.9,2,1,99,05:35 PM,07:53 AM,08:41 AM,05:44 PM,-13,-11,-3,-11,42,34,47,0.0,1023,-3,10,248,31
2019-12-11 15:00:00,-2,-10,0.0,6.9,2,1,99,05:35 PM,07:53 AM,08:41 AM,05:44 PM,-13,-11,-3,-11,40,64,44,0.0,1024,-3,10,262,35
2019-12-11 18:00:00,-2,-10,0.0,6.9,2,2,99,05:35 PM,07:53 AM,08:41 AM,05:44 PM,-14,-13,-5,-13,40,36,48,0.0,1028,-5,10,276,33
2019-12-11 21:00:00,-2,-10,0.0,6.9,2,1,99,05:35 PM,07:53 AM,08:41 AM,05:44 PM,-14,-12,-6,-12,33,6,52,0.0,1032,-7,10,278,27
2019-12-12 00:00:00,-0,-7,0.0,5.2,2,1,100,06:20 PM,08:59 AM,08:42 AM,05:44 PM,-14,-10,-7,-10,28,5,51,0.0,1034,-8,10,272,22
2019-12-12 03:00:00,-0,-7,0.0,5.2,2,1,100,06:20 PM,08:59 AM,08:42 AM,05:44 PM,-13,-12,-6,-12,22,7,54,0.0,1035,-6,10,265,17
2019-12-12 06:00:00,-0,-7,0.0,5.2,2,1,100,06:20 PM,08:59 AM,08:42 AM,05:44 PM,-13,-11,-6,-11,18,20,55,0.0,1036,-6,10,250,14
2019-12-12 09:00:00,-0,-7,0.0,5.2,2,2,100,06:20 PM,08:59 AM,08:42 AM,05:44 PM,-14,-10,-6,-10,15,38,51,0.0,1037,-6,10,233,10
2019-12-12 12:00:00,-0,-7,0.0,5.2,2,1,100,06:20 PM,08:59 AM,08:42 AM,05:44 PM,-14,-8,-4,-8,17,65,47,0.0,1036,-4,10,218,12
2019-12-12 15:00:00,-0,-7,0.0,5.2,2,2,100,06:20 PM,08:59 AM,08:42 AM,05:44 PM,-10,-6,-1,-6,24,72,53,0.0,1033,-1,10,193,17
2019-12-12 18:00:00,-0,-7,0.0,5.2,2,2,100,06:20 PM,08:59 AM,08:42 AM,05:44 PM,-9,-4,-0,-4,24,13,49,0.0,1030,-1,10,188,17
2019-12-12 21:00:00,-0,-7,0.0,5.2,2,1,100,06:20 PM,08:59 AM,08:42 AM,05:44 PM,-8,-4,-2,-4,29,9,53,0.0,1027,-4,10,193,18
2019-12-13 00:00:00,4,1,0.0,6.9,2,1,87,07:15 PM,10:01 AM,08:43 AM,05:44 PM,-6,-6,-3,-6,35,5,56,0.0,1025,-4,10,206,22
2019-12-13 03:00:00,4,1,0.0,6.9,2,1,87,07:15 PM,10:01 AM,08:43 AM,05:44 PM,-5,-3,2,-3,32,4,62,0.0,1024,2,10,208,19
2019-12-13 06:00:00,4,1,0.0,6.9,2,1,87,07:15 PM,10:01 AM,08:43 AM,05:44 PM,-4,-3,1,-3,27,4,66,0.0,1022,1,10,207,16
2019-12-13 09:00:00,4,1,0.0,6.9,2,1,87,07:15 PM,10:01 AM,08:43 AM,05:44 PM,-4,-3,2,-3,26,38,67,0.0,1022,2,10,206,17
2019-12-13 12:00:00,4,1,0.0,6.9,2,2,87,07:15 PM,10:01 AM,08:43 AM,05:44 PM,-4,-1,3,-1,23,68,63,0.0,1020,3,10,204,17
2019-12-13 15:00:00,4,1,0.0,6.9,2,1,87,07:15 PM,10:01 AM,08:43 AM,05:44 PM,-2,0,4,0,17,37,65,0.0,1018,4,10,193,13
2019-12-13 18:00:00,4,1,0.0,6.9,2,1,87,07:15 PM,10:01 AM,08:43 AM,05:44 PM,-2,1,3,1,10,100,73,0.0,1017,3,10,164,6
2019-12-13 21:00:00,4,1,0.0,6.9,2,1,87,07:15 PM,10:01 AM,08:43 AM,05:44 PM,-1,2,2,2,5,82,77,0.0,1015,2,10,122,3
2019-12-14 00:00:00,3,1,0.0,3.4,1,1,79,08:17 PM,10:58 AM,08:43 AM,05:44 PM,-1,2,2,2,8,64,78,0.0,1012,2,10,62,5
2019-12-14 03:00:00,3,1,0.0,3.4,1,1,79,08:17 PM,10:58 AM,08:43 AM,05:44 PM,-1,-1,2,-1,15,99,82,0.4,1009,2,10,26,9
2019-12-14 06:00:00,3,1,0.0,3.4,1,1,79,08:17 PM,10:58 AM,08:43 AM,05:44 PM,0,-2,2,-2,21,100,91,2.6,1005,2,8,19,13
2019-12-14 09:00:00,3,1,0.0,3.4,1,1,79,08:17 PM,10:58 AM,08:43 AM,05:44 PM,1,-3,1,-3,29,100,95,4.7,1002,1,7,128,17
2019-12-14 12:00:00,3,1,0.0,3.4,1,1,79,08:17 PM,10:58 AM,08:43 AM,05:44 PM,1,-2,2,-2,27,100,95,4.0,999,2,7,349,17
2019-12-14 15:00:00,3,1,0.0,3.4,1,1,79,08:17 PM,10:58 AM,08:43 AM,05:44 PM,2,-1,3,-1,26,100,95,4.7,996,3,8,328,17
2019-12-14 18:00:00,3,1,0.0,3.4,1,1,79,08:17 PM,10:58 AM,08:43 AM,05:44 PM,2,-2,3,-2,31,100,92,2.1,996,3,9,312,22
2019-12-14 21:00:00,3,1,0.0,3.4,1,1,79,08:17 PM,10:58 AM,08:43 AM,05:44 PM,1,-2,3,-2,30,100,84,1.5,997,3,9,296,22
2019-12-15 00:00:00,-1,-7,0.2,3.4,2,1,72,09:27 PM,11:47 AM,08:44 AM,05:45 PM,-1,-2,3,-2,31,80,79,0.0,998,3,10,283,23
2019-12-15 03:00:00,-1,-7,0.2,3.4,2,1,72,09:27 PM,11:47 AM,08:44 AM,05:45 PM,-2,-4,2,-4,34,58,77,0.0,1000,2,7,276,26
2019-12-15 06:00:00,-1,-7,0.2,3.4,2,1,72,09:27 PM,11:47 AM,08:44 AM,05:45 PM,-3,-6,1,-6,37,89,77,0.1,1002,1,4,277,27
2019-12-15 09:00:00,-1,-7,0.2,3.4,2,1,72,09:27 PM,11:47 AM,08:44 AM,05:45 PM,-6,-7,-1,-7,40,84,68,0.2,1006,-1,5,281,28
2019-12-15 12:00:00,-1,-7,0.2,3.4,2,1,72,09:27 PM,11:47 AM,08:44 AM,05:45 PM,-8,-8,-1,-8,40,99,61,0.1,1010,-1,2,279,31
2019-12-15 15:00:00,-1,-7,0.2,3.4,2,1,72,09:27 PM,11:47 AM,08:44 AM,05:45 PM,-9,-9,-2,-9,36,97,58,0.1,1012,-2,5,281,31
2019-12-15 18:00:00,-1,-7,0.2,3.4,2,2,72,09:27 PM,11:47 AM,08:44 AM,05:45 PM,-10,-9,-3,-9,31,73,58,0.0,1016,-3,10,290,26
2019-12-15 21:00:00,-1,-7,0.2,3.4,2,1,72,09:27 PM,11:47 AM,08:44 AM,05:45 PM,-10,-9,-3,-9,24,25,58,0.0,1019,-4,10,288,20
2019-12-16 00:00:00,1,-3,0.0,5.2,2,1,65,10:39 PM,12:28 PM,08:45 AM,05:45 PM,-7,-5,-2,-5,8,21,70,0.0,1022,-4,10,277,7
2019-12-16 03:00:00,1,-3,0.0,5.2,2,1,65,10:39 PM,12:28 PM,08:45 AM,05:45 PM,-7,-4,-2,-4,6,66,71,0.0,1023,-2,10,238,5
2019-12-16 06:00:00,1,-3,0.0,5.2,2,1,65,10:39 PM,12:28 PM,08:45 AM,05:45 PM,-7,-5,-3,-5,9,87,74,0.0,1022,-3,10,185,7
2019-12-16 09:00:00,1,-3,0.0,5.2,2,1,65,10:39 PM,12:28 PM,08:45 AM,05:45 PM,-6,-6,-3,-6,12,69,75,0.0,1023,-3,10,198,8
2019-12-16 12:00:00,1,-3,0.0,5.2,2,2,65,10:39 PM,12:28 PM,08:45 AM,05:45 PM,-5,-4,-1,-4,11,71,72,0.0,1023,-1,10,209,7
2019-12-16 15:00:00,1,-3,0.0,5.2,2,2,65,10:39 PM,12:28 PM,08:45 AM,05:45 PM,-5,-1,1,-1,6,34,67,0.0,1022,1,10,250,4
2019-12-16 18:00:00,1,-3,0.0,5.2,2,2,65,10:39 PM,12:28 PM,08:45 AM,05:45 PM,-4,1,1,1,3,29,70,0.0,1021,1,10,219,2
2019-12-16 21:00:00,1,-3,0.0,5.2,2,1,65,10:39 PM,12:28 PM,08:45 AM,05:45 PM,-3,-0,1,-0,5,20,76,0.0,1020,1,10,73,4
2019-12-17 00:00:00,0,-2,0.5,3.4,2,1,58,11:52 PM,01:04 PM,08:46 AM,05:45 PM,-3,-2,0,-2,9,10,81,0.0,1019,0,10,52,7
2019-12-17 03:00:00,0,-2,0.5,3.4,2,1,58,11:52 PM,01:04 PM,08:46 AM,05:45 PM,-3,-4,-0,-4,15,39,80,0.0,1017,-0,10,28,12
2019-12-17 06:00:00,0,-2,0.5,3.4,2,1,58,11:52 PM,01:04 PM,08:46 AM,05:45 PM,-4,-6,-1,-6,19,100,78,0.0,1015,-1,10,30,14
2019-12-17 09:00:00,0,-2,0.5,3.4,2,1,58,11:52 PM,01:04 PM,08:46 AM,05:45 PM,-5,-6,-2,-6,19,90,80,0.1,1013,-2,8,143,12
2019-12-17 12:00:00,0,-2,0.5,3.4,2,1,58,11:52 PM,01:04 PM,08:46 AM,05:45 PM,-5,-5,-2,-5,14,80,80,0.5,1012,-2,4,348,9
2019-12-17 15:00:00,0,-2,0.5,3.4,2,2,58,11:52 PM,01:04 PM,08:46 AM,05:45 PM,-5,-3,-1,-3,12,84,72,0.5,1011,-1,5,316,9
2019-12-17 18:00:00,0,-2,0.5,3.4,2,2,58,11:52 PM,01:04 PM,08:46 AM,05:45 PM,-4,-4,-0,-4,18,40,74,0.0,1011,-0,10,289,14
2019-12-17 21:00:00,0,-2,0.5,3.4,2,1,58,11:52 PM,01:04 PM,08:46 AM,05:45 PM,-5,-7,-2,-7,25,15,76,0.0,1012,-2,10,270,18
2019-12-18 00:00:00,-5,-14,1.5,3.4,1,1,50,No moonrise,01:35 PM,08:46 AM,05:46 PM,-6,-8,-2,-8,27,43,74,0.0,1011,-2,10,248,20
2019-12-18 03:00:00,-5,-14,1.5,3.4,1,1,50,No moonrise,01:35 PM,08:46 AM,05:46 PM,-6,-9,-2,-9,33,95,78,0.2,1009,-2,7,251,23
2019-12-18 06:00:00,-5,-14,1.5,3.4,1,1,50,No moonrise,01:35 PM,08:46 AM,05:46 PM,-6,-11,-4,-11,37,86,81,0.7,1009,-4,3,271,25
2019-12-18 09:00:00,-5,-14,1.5,3.4,1,1,50,No moonrise,01:35 PM,08:46 AM,05:46 PM,-10,-14,-6,-14,40,84,69,0.7,1011,-6,6,306,28
2019-12-18 12:00:00,-5,-14,1.5,3.4,1,1,50,No moonrise,01:35 PM,08:46 AM,05:46 PM,-13,-16,-8,-16,32,82,67,0.2,1014,-8,6,322,25
2019-12-18 15:00:00,-5,-14,1.5,3.4,1,1,50,No moonrise,01:35 PM,08:46 AM,05:46 PM,-15,-18,-9,-18,32,100,66,0.2,1017,-9,3,310,26
2019-12-18 18:00:00,-5,-14,1.5,3.4,1,1,50,No moonrise,01:35 PM,08:46 AM,05:46 PM,-16,-19,-10,-19,36,98,63,0.2,1020,-10,0,309,31
2019-12-18 21:00:00,-5,-14,1.5,3.4,1,1,50,No moonrise,01:35 PM,08:46 AM,05:46 PM,-16,-18,-11,-18,33,86,66,0.2,1023,-12,3,312,28
2019-12-19 00:00:00,-4,-11,0.2,3.4,2,1,43,01:05 AM,02:03 PM,08:47 AM,05:46 PM,-16,-16,-11,-16,28,49,66,0.0,1026,-13,10,310,23
2019-12-19 03:00:00,-4,-11,0.2,3.4,2,1,43,01:05 AM,02:03 PM,08:47 AM,05:46 PM,-16,-19,-11,-19,24,14,66,0.0,1027,-11,10,304,19
2019-12-19 06:00:00,-4,-11,0.2,3.4,2,1,43,01:05 AM,02:03 PM,08:47 AM,05:46 PM,-16,-18,-11,-18,18,50,70,0.0,1029,-11,10,294,13
2019-12-19 09:00:00,-4,-11,0.2,3.4,2,1,43,01:05 AM,02:03 PM,08:47 AM,05:46 PM,-14,-16,-11,-16,14,83,77,0.0,1030,-11,9,257,10
2019-12-19 12:00:00,-4,-11,0.2,3.4,2,1,43,01:05 AM,02:03 PM,08:47 AM,05:46 PM,-13,-15,-9,-15,17,71,76,0.2,1030,-9,6,234,12
2019-12-19 15:00:00,-4,-11,0.2,3.4,2,1,43,01:05 AM,02:03 PM,08:47 AM,05:46 PM,-12,-10,-6,-10,15,90,64,0.3,1028,-6,7,227,10
2019-12-19 18:00:00,-4,-11,0.2,3.4,2,1,43,01:05 AM,02:03 PM,08:47 AM,05:46 PM,-8,-7,-4,-7,10,89,75,0.0,1028,-5,10,215,8
2019-12-19 21:00:00,-4,-11,0.2,3.4,2,1,43,01:05 AM,02:03 PM,08:47 AM,05:46 PM,-7,-7,-5,-7,9,69,79,0.1,1029,-7,10,149,6
2019-12-20 00:00:00,-3,-6,0.7,6.9,1,1,36,02:17 AM,02:30 PM,08:47 AM,05:46 PM,-6,-10,-6,-10,8,46,84,0.0,1031,-8,10,22,6
2019-12-20 03:00:00,-3,-6,0.7,6.9,1,1,36,02:17 AM,02:30 PM,08:47 AM,05:46 PM,-6,-9,-5,-9,18,64,90,0.1,1033,-5,7,35,12
2019-12-20 06:00:00,-3,-6,0.7,6.9,1,1,36,02:17 AM,02:30 PM,08:47 AM,05:46 PM,-7,-11,-5,-11,24,89,88,0.3,1035,-5,3,82,15
2019-12-20 09:00:00,-3,-6,0.7,6.9,1,1,36,02:17 AM,02:30 PM,08:47 AM,05:46 PM,-7,-10,-5,-10,19,66,83,0.3,1037,-5,6,90,14
2019-12-20 12:00:00,-3,-6,0.7,6.9,1,1,36,02:17 AM,02:30 PM,08:47 AM,05:46 PM,-7,-9,-4,-9,16,58,77,0.1,1038,-4,7,96,13
2019-12-20 15:00:00,-3,-6,0.7,6.9,1,2,36,02:17 AM,02:30 PM,08:47 AM,05:46 PM,-7,-7,-3,-7,14,36,73,0.1,1038,-3,8,95,12
2019-12-20 18:00:00,-3,-6,0.7,6.9,1,1,36,02:17 AM,02:30 PM,08:47 AM,05:46 PM,-7,-8,-3,-8,15,38,74,0.0,1037,-3,10,93,12
2019-12-20 21:00:00,-3,-6,0.7,6.9,1,1,36,02:17 AM,02:30 PM,08:47 AM,05:46 PM,-8,-9,-4,-9,15,100,76,0.0,1037,-4,10,104,11
2019-12-21 00:00:00,2,-4,0.0,6.9,1,1,28,03:30 AM,02:59 PM,08:48 AM,05:47 PM,-8,-8,-4,-8,14,100,79,0.0,1036,-4,10,106,10
2019-12-21 03:00:00,2,-4,0.0,6.9,1,1,28,03:30 AM,02:59 PM,08:48 AM,05:47 PM,-7,-6,-4,-6,7,74,81,0.0,1035,-4,10,95,5
2019-12-21 06:00:00,2,-4,0.0,6.9,1,1,28,03:30 AM,02:59 PM,08:48 AM,05:47 PM,-6,-4,-3,-4,6,48,82,0.0,1033,-3,10,102,4
2019-12-21 09:00:00,2,-4,0.0,6.9,1,2,28,03:30 AM,02:59 PM,08:48 AM,05:47 PM,-5,-4,-3,-4,8,71,83,0.0,1032,-3,10,155,5
2019-12-21 12:00:00,2,-4,0.0,6.9,1,2,28,03:30 AM,02:59 PM,08:48 AM,05:47 PM,-3,-4,-1,-4,17,13,84,0.0,1030,-1,10,223,10
2019-12-21 15:00:00,2,-4,0.0,6.9,1,2,28,03:30 AM,02:59 PM,08:48 AM,05:47 PM,-1,-3,1,-3,25,11,86,0.0,1028,1,10,219,15
2019-12-21 18:00:00,2,-4,0.0,6.9,1,2,28,03:30 AM,02:59 PM,08:48 AM,05:47 PM,-0,-3,2,-3,28,11,87,0.0,1027,2,10,221,18
2019-12-21 21:00:00,2,-4,0.0,6.9,1,1,28,03:30 AM,02:59 PM,08:48 AM,05:47 PM,-1,-4,1,-4,35,11,85,0.0,1027,-0,10,229,21
2019-12-22 00:00:00,4,-1,0.0,8.7,2,1,21,04:42 AM,03:29 PM,08:49 AM,05:47 PM,-0,-3,0,-3,35,9,86,0.0,1025,-1,10,233,21
2019-12-22 03:00:00,4,-1,0.0,8.7,2,1,21,04:42 AM,03:29 PM,08:49 AM,05:47 PM,-0,-3,2,-3,32,12,87,0.0,1025,2,10,236,20
2019-12-22 06:00:00,4,-1,0.0,8.7,2,1,21,04:42 AM,03:29 PM,08:49 AM,05:47 PM,-1,-4,1,-4,36,17,86,0.0,1024,1,10,236,21
