date_time,Largs_maxtempC,Largs_mintempC,Largs_totalSnow_cm,Largs_sunHour,Largs_uvIndex,Largs_uvIndex,Largs_moon_illumination,Largs_moonrise,Largs_moonset,Largs_sunrise,Largs_sunset,Largs_DewPointC,Largs_FeelsLikeC,Largs_HeatIndexC,Largs_WindChillC,Largs_WindGustKmph,Largs_cloudcover,Largs_humidity,Largs_precipMM,Largs_pressure,Largs_tempC,Largs_visibility,Largs_winddirDegree,Largs_windspeedKmph
2020-02-01 12:00:00,8,5,0.0,3.9,2,2,49,12:01 PM,01:15 AM,09:15 AM,05:52 PM,6,4,8,4,39,81,87,3.6,989,8,8,289,27
2020-02-01 15:00:00,8,5,0.0,3.9,2,2,49,12:01 PM,01:15 AM,09:15 AM,05:52 PM,5,4,8,4,39,53,83,0.2,994,8,10,292,27
2020-02-01 18:00:00,8,5,0.0,3.9,2,2,49,12:01 PM,01:15 AM,09:15 AM,05:52 PM,2,2,5,2,26,70,81,0.1,1000,5,10,289,16
2020-02-01 21:00:00,8,5,0.0,3.9,2,1,49,12:01 PM,01:15 AM,09:15 AM,05:52 PM,3,2,5,2,19,46,82,0.0,1003,5,10,298,13
2020-02-02 00:00:00,8,4,0.0,2.1,2,1,57,12:16 PM,02:27 AM,09:13 AM,05:54 PM,2,4,5,4,8,71,83,0.1,1004,5,10,221,5
2020-02-02 03:00:00,8,4,0.0,2.1,2,1,57,12:16 PM,02:27 AM,09:13 AM,05:54 PM,2,2,5,2,14,79,86,0.0,1001,5,10,142,9
2020-02-02 06:00:00,8,4,0.0,2.1,2,2,57,12:16 PM,02:27 AM,09:13 AM,05:54 PM,3,1,4,1,22,45,88,0.0,999,4,10,105,14
2020-02-02 09:00:00,8,4,0.0,2.1,2,1,57,12:16 PM,02:27 AM,09:13 AM,05:54 PM,3,-0,4,-0,30,100,95,2.9,996,4,7,96,22
2020-02-02 12:00:00,8,4,0.0,2.1,2,2,57,12:16 PM,02:27 AM,09:13 AM,05:54 PM,4,4,6,4,11,100,92,8.0,996,6,5,160,7
2020-02-02 15:00:00,8,4,0.0,2.1,2,2,57,12:16 PM,02:27 AM,09:13 AM,05:54 PM,6,5,8,5,31,65,85,0.8,995,8,10,216,19
2020-02-02 18:00:00,8,4,0.0,2.1,2,2,57,12:16 PM,02:27 AM,09:13 AM,05:54 PM,4,4,7,4,33,74,83,0.9,995,7,10,225,20
2020-02-02 21:00:00,8,4,0.0,2.1,2,1,57,12:16 PM,02:27 AM,09:13 AM,05:54 PM,5,3,7,3,29,100,88,0.6,994,7,2,194,19
2020-02-03 00:00:00,6,5,0.0,2.1,2,1,64,12:35 PM,03:41 AM,09:11 AM,05:57 PM,5,4,8,4,59,100,82,1.5,995,8,9,257,39
2020-02-03 03:00:00,6,5,0.0,2.1,2,1,64,12:35 PM,03:41 AM,09:11 AM,05:57 PM,3,2,7,2,55,94,76,0.3,999,7,10,264,38
2020-02-03 06:00:00,6,5,0.0,2.1,2,2,64,12:35 PM,03:41 AM,09:11 AM,05:57 PM,2,1,6,1,63,68,72,0.5,1001,6,10,264,43
2020-02-03 09:00:00,6,5,0.0,2.1,2,2,64,12:35 PM,03:41 AM,09:11 AM,05:57 PM,0,-1,5,-1,67,83,70,0.2,1003,5,10,270,48
2020-02-03 12:00:00,6,5,0.0,2.1,2,2,64,12:35 PM,03:41 AM,09:11 AM,05:57 PM,1,-0,6,-0,64,79,69,0.6,1005,6,10,271,46
2020-02-03 15:00:00,6,5,0.0,2.1,2,2,64,12:35 PM,03:41 AM,09:11 AM,05:57 PM,-1,-0,6,-0,63,78,65,0.6,1004,6,9,274,45
2020-02-03 18:00:00,6,5,0.0,2.1,2,1,64,12:35 PM,03:41 AM,09:11 AM,05:57 PM,0,-1,5,-1,60,73,73,1.2,1004,5,10,272,43
2020-02-03 21:00:00,6,5,0.0,2.1,2,1,64,12:35 PM,03:41 AM,09:11 AM,05:57 PM,-1,-2,5,-2,69,76,67,0.8,1004,5,10,279,49
2020-02-04 00:00:00,8,5,0.0,5.8,2,1,72,01:00 PM,04:56 AM,09:09 AM,05:59 PM,-1,-1,5,-1,77,55,66,1.2,1003,5,10,285,55
2020-02-04 03:00:00,8,5,0.0,5.8,2,1,72,01:00 PM,04:56 AM,09:09 AM,05:59 PM,0,-1,6,-1,82,74,67,0.4,1006,6,10,292,58
2020-02-04 06:00:00,8,5,0.0,5.8,2,2,72,01:00 PM,04:56 AM,09:09 AM,05:59 PM,4,1,7,1,74,100,81,0.0,1011,7,10,304,52
2020-02-04 09:00:00,8,5,0.0,5.8,2,2,72,01:00 PM,04:56 AM,09:09 AM,05:59 PM,5,3,7,3,51,89,85,0.1,1017,7,10,303,32
2020-02-04 12:00:00,8,5,0.0,5.8,2,3,72,01:00 PM,04:56 AM,09:09 AM,05:59 PM,4,4,8,4,41,6,80,0.0,1024,8,10,308,28
2020-02-04 15:00:00,8,5,0.0,5.8,2,3,72,01:00 PM,04:56 AM,09:09 AM,05:59 PM,4,3,7,3,41,51,84,0.0,1027,7,10,306,28
2020-02-04 18:00:00,8,5,0.0,5.8,2,3,72,01:00 PM,04:56 AM,09:09 AM,05:59 PM,3,2,6,2,36,35,80,0.0,1030,6,10,303,23
2020-02-04 21:00:00,8,5,0.0,5.8,2,1,72,01:00 PM,04:56 AM,09:09 AM,05:59 PM,1,2,5,2,26,49,77,0.0,1032,5,10,305,16
2020-02-05 00:00:00,7,5,0.0,8.7,3,1,79,01:36 PM,06:10 AM,09:07 AM,06:01 PM,1,2,5,2,20,32,77,0.0,1034,5,10,289,12
2020-02-05 03:00:00,7,5,0.0,8.7,3,1,79,01:36 PM,06:10 AM,09:07 AM,06:01 PM,4,3,6,3,20,92,87,0.0,1034,6,10,240,12
2020-02-05 06:00:00,7,5,0.0,8.7,3,2,79,01:36 PM,06:10 AM,09:07 AM,06:01 PM,4,3,5,3,20,72,88,0.0,1034,5,10,240,12
2020-02-05 09:00:00,7,5,0.0,8.7,3,3,79,01:36 PM,06:10 AM,09:07 AM,06:01 PM,4,3,5,3,19,61,89,0.0,1034,5,10,234,12
2020-02-05 12:00:00,7,5,0.0,8.7,3,3,79,01:36 PM,06:10 AM,09:07 AM,06:01 PM,4,4,6,4,14,32,84,0.0,1033,6,10,226,10
2020-02-05 15:00:00,7,5,0.0,8.7,3,3,79,01:36 PM,06:10 AM,09:07 AM,06:01 PM,4,5,7,5,10,16,82,0.0,1032,7,10,234,7
2020-02-05 18:00:00,7,5,0.0,8.7,3,3,79,01:36 PM,06:10 AM,09:07 AM,06:01 PM,3,4,5,4,11,24,86,0.0,1031,5,10,238,7
2020-02-05 21:00:00,7,5,0.0,8.7,3,1,79,01:36 PM,06:10 AM,09:07 AM,06:01 PM,3,4,5,4,9,19,85,0.0,1031,5,10,211,6
2020-02-06 00:00:00,7,4,0.0,5.1,3,1,87,02:24 PM,07:18 AM,09:05 AM,06:03 PM,3,3,4,3,10,9,87,0.0,1030,4,10,165,6
2020-02-06 03:00:00,7,4,0.0,5.1,3,1,87,02:24 PM,07:18 AM,09:05 AM,06:03 PM,4,3,5,3,14,45,93,0.0,1029,5,10,194,8
2020-02-06 06:00:00,7,4,0.0,5.1,3,3,87,02:24 PM,07:18 AM,09:05 AM,06:03 PM,4,3,5,3,15,43,92,0.0,1029,5,10,163,9
2020-02-06 09:00:00,7,4,0.0,5.1,3,3,87,02:24 PM,07:18 AM,09:05 AM,06:03 PM,4,3,6,3,19,27,89,0.0,1028,6,10,168,13
2020-02-06 12:00:00,7,4,0.0,5.1,3,3,87,02:24 PM,07:18 AM,09:05 AM,06:03 PM,5,4,7,4,17,14,86,0.0,1028,7,10,164,13
2020-02-06 15:00:00,7,4,0.0,5.1,3,2,87,02:24 PM,07:18 AM,09:05 AM,06:03 PM,5,5,7,5,17,66,87,0.0,1026,7,10,153,12
2020-02-06 18:00:00,7,4,0.0,5.1,3,2,87,02:24 PM,07:18 AM,09:05 AM,06:03 PM,4,3,6,3,21,86,87,0.0,1025,6,10,161,13
2020-02-06 21:00:00,7,4,0.0,5.1,3,1,87,02:24 PM,07:18 AM,09:05 AM,06:03 PM,3,3,6,3,21,56,85,0.0,1024,6,10,151,14
2020-02-07 00:00:00,6,1,0.0,5.2,2,1,95,03:30 PM,08:16 AM,09:03 AM,06:05 PM,2,1,4,1,19,16,89,0.0,1023,4,10,113,12
2020-02-07 03:00:00,6,1,0.0,5.2,2,1,95,03:30 PM,08:16 AM,09:03 AM,06:05 PM,2,-0,3,-0,23,5,88,0.0,1020,3,10,100,14
2020-02-07 06:00:00,6,1,0.0,5.2,2,2,95,03:30 PM,08:16 AM,09:03 AM,06:05 PM,1,-1,3,-1,28,3,88,0.0,1017,3,10,95,17
2020-02-07 09:00:00,6,1,0.0,5.2,2,2,95,03:30 PM,08:16 AM,09:03 AM,06:05 PM,1,-2,3,-2,30,4,87,0.0,1014,3,10,93,19
2020-02-07 12:00:00,6,1,0.0,5.2,2,2,95,03:30 PM,08:16 AM,09:03 AM,06:05 PM,0,1,5,1,30,100,71,0.0,1010,5,10,120,22
2020-02-07 15:00:00,6,1,0.0,5.2,2,3,95,03:30 PM,08:16 AM,09:03 AM,06:05 PM,1,2,6,2,40,24,70,0.0,1005,6,10,147,29
2020-02-07 18:00:00,6,1,0.0,5.2,2,2,95,03:30 PM,08:16 AM,09:03 AM,06:05 PM,1,1,5,1,37,100,77,0.0,1002,5,10,125,25
2020-02-07 21:00:00,6,1,0.0,5.2,2,1,95,03:30 PM,08:16 AM,09:03 AM,06:05 PM,4,1,4,1,42,100,87,0.2,997,1,2,134,26
2020-02-08 00:00:00,7,4,0.0,5.2,2,1,100,04:50 PM,09:00 AM,09:01 AM,06:07 PM,6,4,8,4,55,71,87,0.0,997,8,10,185,34
2020-02-08 03:00:00,7,4,0.0,5.2,2,1,100,04:50 PM,09:00 AM,09:01 AM,06:07 PM,4,-1,5,-1,60,100,89,2.3,996,5,10,264,44
2020-02-08 06:00:00,7,4,0.0,5.2,2,2,100,04:50 PM,09:00 AM,09:01 AM,06:07 PM,1,0,6,0,51,85,74,3.2,1000,6,8,229,34
2020-02-08 09:00:00,7,4,0.0,5.2,2,3,100,04:50 PM,09:00 AM,09:01 AM,06:07 PM,1,0,5,0,49,41,75,0.0,1001,5,10,210,33
2020-02-08 12:00:00,7,4,0.0,5.2,2,3,100,04:50 PM,09:00 AM,09:01 AM,06:07 PM,2,0,6,0,59,49,74,0.0,1000,6,10,192,43
2020-02-08 15:00:00,7,4,0.0,5.2,2,2,100,04:50 PM,09:00 AM,09:01 AM,06:07 PM,3,2,7,2,70,100,73,0.0,994,7,10,184,49
2020-02-08 18:00:00,7,4,0.0,5.2,2,2,100,04:50 PM,09:00 AM,09:01 AM,06:07 PM,5,0,6,0,66,100,91,6.0,990,6,7,224,48
2020-02-08 21:00:00,7,4,0.0,5.2,2,1,100,04:50 PM,09:00 AM,09:01 AM,06:07 PM,2,-0,4,-0,36,100,86,2.2,991,4,9,268,27
2020-02-09 00:00:00,9,5,0.0,6.5,2,1,100,06:19 PM,09:34 AM,08:59 AM,06:09 PM,2,1,5,1,33,100,80,0.0,991,5,10,219,23
2020-02-09 03:00:00,9,5,0.0,6.5,2,1,100,06:19 PM,09:34 AM,08:59 AM,06:09 PM,4,3,5,3,14,100,91,2.7,979,5,7,175,10
2020-02-09 06:00:00,9,5,0.0,6.5,2,2,100,06:19 PM,09:34 AM,08:59 AM,06:09 PM,7,5,9,5,60,100,92,0.0,970,9,10,193,36
2020-02-09 09:00:00,9,5,0.0,6.5,2,2,100,06:19 PM,09:34 AM,08:59 AM,06:09 PM,7,5,9,5,61,100,86,7.7,964,9,5,239,38
2020-02-09 12:00:00,9,5,0.0,6.5,2,2,100,06:19 PM,09:34 AM,08:59 AM,06:09 PM,5,2,7,2,68,100,83,0.0,966,7,10,252,48
2020-02-09 15:00:00,9,5,0.0,6.5,2,2,100,06:19 PM,09:34 AM,08:59 AM,06:09 PM,3,2,7,2,54,59,78,0.9,967,7,9,266,38
2020-02-09 18:00:00,9,5,0.0,6.5,2,3,100,06:19 PM,09:34 AM,08:59 AM,06:09 PM,1,1,6,1,60,61,71,0.0,971,6,10,271,42
2020-02-09 21:00:00,9,5,0.0,6.5,2,1,100,06:19 PM,09:34 AM,08:59 AM,06:09 PM,1,-1,5,-1,53,100,76,0.2,973,5,10,272,41
2020-02-10 00:00:00,4,-4,0.0,4.8,1,1,83,07:52 PM,09:58 AM,08:56 AM,06:12 PM,1,-2,4,-2,57,100,77,0.0,977,4,10,272,44
2020-02-10 03:00:00,4,-4,0.0,4.8,1,1,83,07:52 PM,09:58 AM,08:56 AM,06:12 PM,-1,-1,5,-1,68,87,65,0.7,979,5,9,274,49
2020-02-10 06:00:00,4,-4,0.0,4.8,1,1,83,07:52 PM,09:58 AM,08:56 AM,06:12 PM,-1,-2,4,-2,67,52,67,0.2,982,4,10,267,51
2020-02-10 09:00:00,4,-4,0.0,4.8,1,1,83,07:52 PM,09:58 AM,08:56 AM,06:12 PM,-2,-2,4,-2,64,88,64,0.8,982,4,10,262,47
2020-02-10 12:00:00,4,-4,0.0,4.8,1,1,83,07:52 PM,09:58 AM,08:56 AM,06:12 PM,-2,-3,4,-3,66,93,67,0.0,983,4,10,260,48
2020-02-10 15:00:00,4,-4,0.0,4.8,1,1,83,07:52 PM,09:58 AM,08:56 AM,06:12 PM,-2,-3,4,-3,66,71,64,1.1,981,4,0,261,50
2020-02-10 18:00:00,4,-4,0.0,4.8,1,1,83,07:52 PM,09:58 AM,08:56 AM,06:12 PM,1,-0,2,-0,76,98,78,0.0,980,-0,9,257,60
2020-02-10 21:00:00,4,-4,0.0,4.8,1,1,83,07:52 PM,09:58 AM,08:56 AM,06:12 PM,-0,-4,-2,-4,76,100,70,2.0,981,-4,9,265,56
2020-02-11 00:00:00,4,1,1.6,4.8,1,1,75,09:24 PM,10:18 AM,08:54 AM,06:14 PM,1,-3,4,-3,79,100,78,6.7,984,4,6,271,60
2020-02-11 03:00:00,4,1,1.6,4.8,1,1,75,09:24 PM,10:18 AM,08:54 AM,06:14 PM,2,-3,4,-3,68,100,91,1.9,985,4,5,275,53
2020-02-11 06:00:00,4,1,1.6,4.8,1,1,75,09:24 PM,10:18 AM,08:54 AM,06:14 PM,-1,-3,4,-3,74,55,70,3.4,988,4,0,277,55
2020-02-11 09:00:00,4,1,1.6,4.8,1,1,75,09:24 PM,10:18 AM,08:54 AM,06:14 PM,-2,-3,4,-3,66,100,64,0.8,991,4,0,277,50
2020-02-11 12:00:00,4,1,1.6,4.8,1,1,75,09:24 PM,10:18 AM,08:54 AM,06:14 PM,-3,-3,4,-3,72,100,61,1.2,992,4,0,272,54
2020-02-11 15:00:00,4,1,1.6,4.8,1,1,75,09:24 PM,10:18 AM,08:54 AM,06:14 PM,-2,-3,4,-3,76,100,64,0.7,993,4,0,274,57
2020-02-11 18:00:00,4,1,1.6,4.8,1,1,75,09:24 PM,10:18 AM,08:54 AM,06:14 PM,-2,-3,4,-3,76,69,65,0.6,994,4,0,273,56
2020-02-11 21:00:00,4,1,1.6,4.8,1,1,75,09:24 PM,10:18 AM,08:54 AM,06:14 PM,-2,1,3,1,78,75,64,0.2,997,1,0,280,57
2020-02-12 00:00:00,5,3,0.8,4.8,1,1,68,10:53 PM,10:35 AM,08:52 AM,06:16 PM,-3,-3,4,-3,75,76,62,0.3,999,4,0,280,52
2020-02-12 03:00:00,5,3,0.8,4.8,1,1,68,10:53 PM,10:35 AM,08:52 AM,06:16 PM,-2,-2,4,-2,69,87,63,0.2,999,4,9,279,46
2020-02-12 06:00:00,5,3,0.8,4.8,1,1,68,10:53 PM,10:35 AM,08:52 AM,06:16 PM,-3,-3,4,-3,67,89,63,0.4,1001,4,7,277,44
2020-02-12 09:00:00,5,3,0.8,4.8,1,1,68,10:53 PM,10:35 AM,08:52 AM,06:16 PM,-2,-2,4,-2,57,73,64,0.3,1003,4,5,275,39
2020-02-12 12:00:00,5,3,0.8,4.8,1,1,68,10:53 PM,10:35 AM,08:52 AM,06:16 PM,-2,-1,5,-1,48,79,62,0.6,1005,5,9,276,36
2020-02-12 15:00:00,5,3,0.8,4.8,1,1,68,10:53 PM,10:35 AM,08:52 AM,06:16 PM,-2,-1,4,-1,42,88,63,0.3,1006,4,9,274,31
2020-02-12 18:00:00,5,3,0.8,4.8,1,1,68,10:53 PM,10:35 AM,08:52 AM,06:16 PM,-2,-1,3,-1,28,100,68,0.2,1005,3,7,251,17
2020-02-12 21:00:00,5,3,0.8,4.8,1,1,68,10:53 PM,10:35 AM,08:52 AM,06:16 PM,-1,-1,3,-1,22,18,73,0.0,1003,3,10,191,13
2020-02-13 00:00:00,5,2,1.4,8.2,2,1,60,No moonrise,10:51 AM,08:50 AM,06:18 PM,-0,-2,2,-2,28,59,83,0.0,1000,2,10,110,18
2020-02-13 03:00:00,5,2,1.4,8.2,2,1,60,No moonrise,10:51 AM,08:50 AM,06:18 PM,0,-3,3,-3,44,100,84,0.1,992,3,5,92,33
2020-02-13 06:00:00,5,2,1.4,8.2,2,1,60,No moonrise,10:51 AM,08:50 AM,06:18 PM,-0,-4,2,-4,48,100,84,0.0,989,2,10,75,38
2020-02-13 09:00:00,5,2,1.4,8.2,2,1,60,No moonrise,10:51 AM,08:50 AM,06:18 PM,2,-3,3,-3,41,100,96,1.6,990,3,2,60,30
2020-02-13 12:00:00,5,2,1.4,8.2,2,1,60,No moonrise,10:51 AM,08:50 AM,06:18 PM,2,-0,5,-0,36,100,84,0.0,995,5,10,20,27
2020-02-13 15:00:00,5,2,1.4,8.2,2,3,60,No moonrise,10:51 AM,08:50 AM,06:18 PM,2,2,5,2,26,30,79,0.0,999,5,10,51,20
2020-02-13 18:00:00,5,2,1.4,8.2,2,2,60,No moonrise,10:51 AM,08:50 AM,06:18 PM,1,3,4,3,6,6,79,0.0,1004,4,10,50,4
2020-02-13 21:00:00,5,2,1.4,8.2,2,1,60,No moonrise,10:51 AM,08:50 AM,06:18 PM,0,2,4,2,12,32,79,0.0,1008,4,10,157,6
2020-02-14 00:00:00,8,3,0.0,6.5,3,1,53,12:22 AM,11:08 AM,08:48 AM,06:20 PM,0,0,3,0,18,51,82,0.0,1008,3,10,124,11
2020-02-14 03:00:00,8,3,0.0,6.5,3,1,53,12:22 AM,11:08 AM,08:48 AM,06:20 PM,1,-1,4,-1,30,54,86,0.0,1007,4,10,123,19
2020-02-14 06:00:00,8,3,0.0,6.5,3,1,53,12:22 AM,11:08 AM,08:48 AM,06:20 PM,3,0,5,0,42,98,88,0.0,1004,5,10,155,27
2020-02-14 09:00:00,8,3,0.0,6.5,3,2,53,12:22 AM,11:08 AM,08:48 AM,06:20 PM,5,2,7,2,64,100,87,0.3,1000,7,2,171,42
2020-02-14 12:00:00,8,3,0.0,6.5,3,2,53,12:22 AM,11:08 AM,08:48 AM,06:20 PM,6,4,8,4,52,100,88,4.0,999,8,7,224,32
2020-02-14 15:00:00,8,3,0.0,6.5,3,2,53,12:22 AM,11:08 AM,08:48 AM,06:20 PM,3,4,8,4,49,52,72,0.4,1000,8,10,236,31
2020-02-14 18:00:00,8,3,0.0,6.5,3,2,53,12:22 AM,11:08 AM,08:48 AM,06:20 PM,3,2,6,2,37,100,77,0.0,1004,6,10,235,23
2020-02-14 21:00:00,8,3,0.0,6.5,3,1,53,12:22 AM,11:08 AM,08:48 AM,06:20 PM,1,2,6,2,30,58,75,0.1,1006,6,10,219,19
2020-02-15 00:00:00,9,1,0.0,4.9,3,1,45,01:49 AM,11:26 AM,08:45 AM,06:22 PM,2,1,5,1,35,10,78,0.0,1005,5,10,203,22
2020-02-15 03:00:00,9,1,0.0,4.9,3,1,45,01:49 AM,11:26 AM,08:45 AM,06:22 PM,4,2,6,2,37,9,85,0.0,1000,6,10,175,23
2020-02-15 06:00:00,9,1,0.0,4.9,3,2,45,01:49 AM,11:26 AM,08:45 AM,06:22 PM,5,2,7,2,50,100,86,0.0,996,7,10,171,32
2020-02-15 09:00:00,9,1,0.0,4.9,3,2,45,01:49 AM,11:26 AM,08:45 AM,06:22 PM,6,3,8,3,60,100,90,1.8,987,8,9,166,40
2020-02-15 12:00:00,9,1,0.0,4.9,3,2,45,01:49 AM,11:26 AM,08:45 AM,06:22 PM,7,4,9,4,81,100,88,0.0,980,9,10,180,52
2020-02-15 15:00:00,9,1,0.0,4.9,3,2,45,01:49 AM,11:26 AM,08:45 AM,06:22 PM,7,4,9,4,61,100,91,1.2,974,9,9,185,39
2020-02-15 18:00:00,9,1,0.0,4.9,3,1,45,01:49 AM,11:26 AM,08:45 AM,06:22 PM,4,-1,5,-1,47,100,92,0.8,971,5,10,295,35
2020-02-15 21:00:00,9,1,0.0,4.9,3,1,45,01:49 AM,11:26 AM,08:45 AM,06:22 PM,3,1,5,1,58,68,81,1.0,976,1,10,226,41
2020-02-16 00:00:00,6,4,0.0,6.6,3,1,38,03:14 AM,11:49 AM,08:43 AM,06:25 PM,2,0,6,0,64,60,77,0.0,975,6,10,220,46
2020-02-16 03:00:00,6,4,0.0,6.6,3,1,38,03:14 AM,11:49 AM,08:43 AM,06:25 PM,3,2,7,2,67,85,77,5.7,970,7,8,235,46
2020-02-16 06:00:00,6,4,0.0,6.6,3,2,38,03:14 AM,11:49 AM,08:43 AM,06:25 PM,-0,-1,5,-1,76,51,70,0.0,972,5,10,238,49
2020-02-16 09:00:00,6,4,0.0,6.6,3,1,38,03:14 AM,11:49 AM,08:43 AM,06:25 PM,-1,-2,5,-2,68,87,66,0.5,974,5,9,228,50
2020-02-16 12:00:00,6,4,0.0,6.6,3,3,38,03:14 AM,11:49 AM,08:43 AM,06:25 PM,0,-1,5,-1,67,43,69,0.0,974,5,10,223,51
2020-02-16 15:00:00,6,4,0.0,6.6,3,2,38,03:14 AM,11:49 AM,08:43 AM,06:25 PM,1,-0,6,-0,75,100,69,0.6,974,6,10,232,54
2020-02-16 18:00:00,6,4,0.0,6.6,3,2,38,03:14 AM,11:49 AM,08:43 AM,06:25 PM,-1,-2,5,-2,75,76,65,0.6,976,5,9,231,53
2020-02-16 21:00:00,6,4,0.0,6.6,3,1,38,03:14 AM,11:49 AM,08:43 AM,06:25 PM,1,-4,4,-4,71,100,83,0.8,977,4,0,226,55
2020-02-17 00:00:00,7,-1,0.9,4.9,2,1,30,04:34 AM,12:18 PM,08:41 AM,06:27 PM,3,0,6,0,68,100,80,1.4,979,6,9,234,50
2020-02-17 03:00:00,7,-1,0.9,4.9,2,1,30,04:34 AM,12:18 PM,08:41 AM,06:27 PM,4,2,7,2,67,100,81,1.7,982,7,6,248,46
2020-02-17 06:00:00,7,-1,0.9,4.9,2,2,30,04:34 AM,12:18 PM,08:41 AM,06:27 PM,3,2,7,2,53,53,80,0.7,986,7,5,259,35
2020-02-17 09:00:00,7,-1,0.9,4.9,2,2,30,04:34 AM,12:18 PM,08:41 AM,06:27 PM,3,2,6,2,42,88,78,0.3,990,6,10,253,29
2020-02-17 12:00:00,7,-1,0.9,4.9,2,2,30,04:34 AM,12:18 PM,08:41 AM,06:27 PM,3,2,7,2,48,100,79,0.0,994,7,10,253,35
2020-02-17 15:00:00,7,-1,0.9,4.9,2,2,30,04:34 AM,12:18 PM,08:41 AM,06:27 PM,0,-0,6,-0,60,82,68,0.6,997,6,9,257,44
2020-02-17 18:00:00,7,-1,0.9,4.9,2,1,30,04:34 AM,12:18 PM,08:41 AM,06:27 PM,2,-3,3,-3,50,100,94,1.1,998,3,2,241,38
2020-02-17 21:00:00,7,-1,0.9,4.9,2,1,30,04:34 AM,12:18 PM,08:41 AM,06:27 PM,0,-1,1,-1,65,56,71,2.7,1002,-1,6,275,44
2020-02-18 00:00:00,5,4,0.0,6.6,1,1,22,05:47 AM,12:56 PM,08:38 AM,06:29 PM,0,-1,5,-1,57,62,73,2.8,1004,5,6,263,38
2020-02-18 03:00:00,5,4,0.0,6.6,1,1,22,05:47 AM,12:56 PM,08:38 AM,06:29 PM,2,-1,4,-1,51,100,86,0.8,1004,4,9,250,37
2020-02-18 06:00:00,5,4,0.0,6.6,1,2,22,05:47 AM,12:56 PM,08:38 AM,06:29 PM,2,-1,5,-1,55,88,81,2.6,1004,5,7,247,37
2020-02-18 09:00:00,5,4,0.0,6.6,1,2,22,05:47 AM,12:56 PM,08:38 AM,06:29 PM,2,0,5,0,51,78,77,1.5,1004,5,10,247,36
2020-02-18 12:00:00,5,4,0.0,6.6,1,1,22,05:47 AM,12:56 PM,08:38 AM,06:29 PM,3,-1,4,-1,48,100,89,1.8,1003,4,10,252,31
2020-02-18 15:00:00,5,4,0.0,6.6,1,1,22,05:47 AM,12:56 PM,08:38 AM,06:29 PM,1,-1,5,-1,55,54,76,2.2,1004,5,9,267,40
2020-02-18 18:00:00,5,4,0.0,6.6,1,1,22,05:47 AM,12:56 PM,08:38 AM,06:29 PM,-1,-1,5,-1,57,84,69,0.0,1005,5,10,279,37
2020-02-18 21:00:00,5,4,0.0,6.6,1,1,22,05:47 AM,12:56 PM,08:38 AM,06:29 PM,-1,-1,4,-1,55,76,69,0.7,1007,4,9,280,36
2020-02-19 00:00:00,7,-0,0.0,5.0,1,1,15,06:48 AM,01:46 PM,08:36 AM,06:31 PM,-0,-1,5,-1,57,78,70,0.8,1009,5,10,281,37
2020-02-19 03:00:00,7,-0,0.0,5.0,1,1,15,06:48 AM,01:46 PM,08:36 AM,06:31 PM,0,-1,5,-1,54,21,72,0.0,1011,5,10,278,35
2020-02-19 06:00:00,7,-0,0.0,5.0,1,2,15,06:48 AM,01:46 PM,08:36 AM,06:31 PM,0,0,5,0,39,20,74,0.0,1011,5,10,268,24
2020-02-19 09:00:00,7,-0,0.0,5.0,1,1,15,06:48 AM,01:46 PM,08:36 AM,06:31 PM,1,1,5,1,31,64,79,0.1,1010,5,10,217,21
2020-02-19 12:00:00,7,-0,0.0,5.0,1,1,15,06:48 AM,01:46 PM,08:36 AM,06:31 PM,4,0,5,0,37,100,92,0.0,1006,5,10,177,26
2020-02-19 15:00:00,7,-0,0.0,5.0,1,2,15,06:48 AM,01:46 PM,08:36 AM,06:31 PM,6,2,7,2,54,100,94,5.2,1000,7,7,184,37
2020-02-19 18:00:00,7,-0,0.0,5.0,1,1,15,06:48 AM,01:46 PM,08:36 AM,06:31 PM,7,4,6,4,40,100,94,9.4,997,4,5,204,24
2020-02-19 21:00:00,7,-0,0.0,5.0,1,1,15,06:48 AM,01:46 PM,08:36 AM,06:31 PM,8,-0,2,-0,31,100,94,3.5,997,-0,7,217,18
2020-02-20 00:00:00,5,-2,0.0,5.0,1,1,7,07:37 AM,02:45 PM,08:34 AM,06:33 PM,7,4,7,4,24,100,95,7.0,996,7,7,267,16
2020-02-20 03:00:00,5,-2,0.0,5.0,1,1,7,07:37 AM,02:45 PM,08:34 AM,06:33 PM,6,5,7,5,17,100,97,10.5,994,7,5,241,12
2020-02-20 06:00:00,5,-2,0.0,5.0,1,2,7,07:37 AM,02:45 PM,08:34 AM,06:33 PM,4,1,5,1,34,100,94,14.3,993,5,5,282,25
2020-02-20 09:00:00,5,-2,0.0,5.0,1,1,7,07:37 AM,02:45 PM,08:34 AM,06:33 PM,1,-1,4,-1,39,72,79,3.8,996,4,0,293,29
2020-02-20 12:00:00,5,-2,0.0,5.0,1,1,7,07:37 AM,02:45 PM,08:34 AM,06:33 PM,-2,-2,4,-2,54,65,65,0.0,998,4,10,274,41
2020-02-20 15:00:00,5,-2,0.0,5.0,1,1,7,07:37 AM,02:45 PM,08:34 AM,06:33 PM,-1,-2,5,-2,65,100,66,0.6,1000,5,10,266,47
2020-02-20 18:00:00,5,-2,0.0,5.0,1,1,7,07:37 AM,02:45 PM,08:34 AM,06:33 PM,-1,2,5,2,68,78,68,0.6,1003,2,10,271,48
