date_time,Finley_maxtempC,Finley_mintempC,Finley_totalSnow_cm,Finley_sunHour,Finley_uvIndex,Finley_uvIndex,Finley_moon_illumination,Finley_moonrise,Finley_moonset,Finley_sunrise,Finley_sunset,Finley_DewPointC,Finley_FeelsLikeC,Finley_HeatIndexC,Finley_WindChillC,Finley_WindGustKmph,Finley_cloudcover,Finley_humidity,Finley_precipMM,Finley_pressure,Finley_tempC,Finley_visibility,Finley_winddirDegree,Finley_windspeedKmph
2020-04-06 12:00:00,18,10,0.0,11.6,4,5,94,05:17 PM,03:50 AM,06:35 AM,06:05 PM,6,17,17,17,17,5,47,0.0,1020,17,10,214,15
2020-04-06 15:00:00,18,10,0.0,11.6,4,5,94,05:17 PM,03:50 AM,06:35 AM,06:05 PM,6,18,18,18,20,4,45,0.0,1019,18,10,222,17
2020-04-06 18:00:00,18,10,0.0,11.6,4,1,94,05:17 PM,03:50 AM,06:35 AM,06:05 PM,7,14,15,14,23,4,57,0.0,1020,15,10,222,14
2020-04-06 21:00:00,18,10,0.0,11.6,4,1,94,05:17 PM,03:50 AM,06:35 AM,06:05 PM,6,11,12,11,23,1,67,0.0,1022,12,10,217,12
2020-04-07 00:00:00,19,9,0.0,8.7,5,1,100,05:53 PM,05:03 AM,06:35 AM,06:03 PM,6,9,10,9,19,22,75,0.0,1022,10,10,197,10
2020-04-07 03:00:00,19,9,0.0,8.7,5,1,100,05:53 PM,05:03 AM,06:35 AM,06:03 PM,6,9,9,9,13,13,81,0.0,1022,9,10,157,7
2020-04-07 06:00:00,19,9,0.0,8.7,5,1,100,05:53 PM,05:03 AM,06:35 AM,06:03 PM,7,8,9,8,15,4,83,0.0,1022,9,10,114,9
2020-04-07 09:00:00,19,9,0.0,8.7,5,4,100,05:53 PM,05:03 AM,06:35 AM,06:03 PM,7,12,13,12,14,12,69,0.0,1023,13,10,82,10
2020-04-07 12:00:00,19,9,0.0,8.7,5,5,100,05:53 PM,05:03 AM,06:35 AM,06:03 PM,7,17,17,17,12,41,53,0.0,1021,17,10,53,10
2020-04-07 15:00:00,19,9,0.0,8.7,5,5,100,05:53 PM,05:03 AM,06:35 AM,06:03 PM,7,18,18,18,7,85,47,0.0,1020,18,10,57,6
2020-04-07 18:00:00,19,9,0.0,8.7,5,1,100,05:53 PM,05:03 AM,06:35 AM,06:03 PM,7,16,16,16,6,93,53,0.0,1020,16,10,147,4
2020-04-07 21:00:00,19,9,0.0,8.7,5,1,100,05:53 PM,05:03 AM,06:35 AM,06:03 PM,7,14,14,14,15,97,64,0.0,1021,14,10,191,8
2020-04-08 00:00:00,21,11,0.0,11.6,4,1,100,06:27 PM,06:16 AM,06:36 AM,06:02 PM,8,12,13,12,18,100,74,0.0,1021,13,10,192,9
2020-04-08 03:00:00,21,11,0.0,11.6,4,1,100,06:27 PM,06:16 AM,06:36 AM,06:02 PM,8,11,12,11,17,38,79,0.0,1020,12,10,153,8
2020-04-08 06:00:00,21,11,0.0,11.6,4,1,100,06:27 PM,06:16 AM,06:36 AM,06:02 PM,8,10,11,10,17,10,82,0.0,1021,11,10,164,9
2020-04-08 09:00:00,21,11,0.0,11.6,4,5,100,06:27 PM,06:16 AM,06:36 AM,06:02 PM,9,15,15,15,13,22,67,0.0,1022,15,10,145,9
2020-04-08 12:00:00,21,11,0.0,11.6,4,5,100,06:27 PM,06:16 AM,06:36 AM,06:02 PM,9,20,20,20,13,35,51,0.0,1021,20,10,101,11
2020-04-08 15:00:00,21,11,0.0,11.6,4,6,100,06:27 PM,06:16 AM,06:36 AM,06:02 PM,9,21,21,21,14,28,49,0.0,1020,21,10,101,12
2020-04-08 18:00:00,21,11,0.0,11.6,4,1,100,06:27 PM,06:16 AM,06:36 AM,06:02 PM,10,18,18,18,15,31,57,0.0,1022,18,10,108,9
2020-04-08 21:00:00,21,11,0.0,11.6,4,1,100,06:27 PM,06:16 AM,06:36 AM,06:02 PM,10,16,16,16,22,29,70,0.0,1024,16,10,102,12
2020-04-09 00:00:00,21,12,0.0,8.7,5,1,83,07:04 PM,07:29 AM,06:37 AM,06:01 PM,11,14,14,14,22,23,79,0.0,1024,14,10,102,12
2020-04-09 03:00:00,21,12,0.0,8.7,5,1,83,07:04 PM,07:29 AM,06:37 AM,06:01 PM,10,12,13,12,19,30,81,0.0,1025,13,10,115,10
2020-04-09 06:00:00,21,12,0.0,8.7,5,1,83,07:04 PM,07:29 AM,06:37 AM,06:01 PM,9,11,12,11,17,42,78,0.0,1026,12,10,111,10
2020-04-09 09:00:00,21,12,0.0,8.7,5,5,83,07:04 PM,07:29 AM,06:37 AM,06:01 PM,9,15,15,15,16,59,65,0.0,1026,15,10,90,12
2020-04-09 12:00:00,21,12,0.0,8.7,5,4,83,07:04 PM,07:29 AM,06:37 AM,06:01 PM,9,19,19,19,18,53,52,0.0,1024,19,10,60,16
2020-04-09 15:00:00,21,12,0.0,8.7,5,6,83,07:04 PM,07:29 AM,06:37 AM,06:01 PM,11,20,20,20,17,63,55,0.0,1022,20,10,52,13
2020-04-09 18:00:00,21,12,0.0,8.7,5,1,83,07:04 PM,07:29 AM,06:37 AM,06:01 PM,12,18,18,18,14,87,68,0.1,1022,18,10,58,9
2020-04-09 21:00:00,21,12,0.0,8.7,5,1,83,07:04 PM,07:29 AM,06:37 AM,06:01 PM,13,17,17,17,23,98,77,0.2,1022,17,10,75,15
2020-04-10 00:00:00,22,14,0.0,4.2,4,1,76,07:43 PM,08:42 AM,06:38 AM,05:59 PM,14,16,16,16,31,100,86,1.7,1020,16,9,72,20
2020-04-10 03:00:00,22,14,0.0,4.2,4,1,76,07:43 PM,08:42 AM,06:38 AM,05:59 PM,14,15,15,15,27,81,92,4.5,1019,15,8,52,17
2020-04-10 06:00:00,22,14,0.0,4.2,4,1,76,07:43 PM,08:42 AM,06:38 AM,05:59 PM,14,14,14,14,21,76,96,2.1,1018,14,9,57,12
2020-04-10 09:00:00,22,14,0.0,4.2,4,4,76,07:43 PM,08:42 AM,06:38 AM,05:59 PM,14,18,18,18,17,84,78,0.6,1017,18,9,259,12
2020-04-10 12:00:00,22,14,0.0,4.2,4,5,76,07:43 PM,08:42 AM,06:38 AM,05:59 PM,11,21,23,21,18,88,54,0.4,1015,21,9,316,15
2020-04-10 15:00:00,22,14,0.0,4.2,4,5,76,07:43 PM,08:42 AM,06:38 AM,05:59 PM,11,21,22,21,20,83,50,0.2,1012,21,9,297,16
2020-04-10 18:00:00,22,14,0.0,4.2,4,1,76,07:43 PM,08:42 AM,06:38 AM,05:59 PM,11,18,18,18,18,28,64,0.1,1011,18,10,313,12
2020-04-10 21:00:00,22,14,0.0,4.2,4,1,76,07:43 PM,08:42 AM,06:38 AM,05:59 PM,12,16,16,16,19,8,74,0.0,1011,16,10,319,10
2020-04-11 00:00:00,17,11,0.0,4.2,5,1,68,08:26 PM,09:54 AM,06:39 AM,05:58 PM,11,15,15,15,26,24,74,0.0,1010,15,10,326,14
2020-04-11 03:00:00,17,11,0.0,4.2,5,1,68,08:26 PM,09:54 AM,06:39 AM,05:58 PM,9,16,16,16,28,69,64,0.0,1007,16,10,317,17
2020-04-11 06:00:00,17,11,0.0,4.2,5,1,68,08:26 PM,09:54 AM,06:39 AM,05:58 PM,8,14,15,14,34,85,59,0.1,1005,15,10,292,23
2020-04-11 09:00:00,17,11,0.0,4.2,5,4,68,08:26 PM,09:54 AM,06:39 AM,05:58 PM,7,15,16,15,42,81,55,0.3,1006,16,10,259,34
2020-04-11 12:00:00,17,11,0.0,4.2,5,4,68,08:26 PM,09:54 AM,06:39 AM,05:58 PM,4,17,17,17,45,81,44,0.2,1007,17,10,240,39
2020-04-11 15:00:00,17,11,0.0,4.2,5,4,68,08:26 PM,09:54 AM,06:39 AM,05:58 PM,3,16,16,16,42,80,41,0.1,1008,16,10,227,36
2020-04-11 18:00:00,17,11,0.0,4.2,5,1,68,08:26 PM,09:54 AM,06:39 AM,05:58 PM,4,12,13,12,35,65,52,0.0,1011,13,10,228,24
2020-04-11 21:00:00,17,11,0.0,4.2,5,1,68,08:26 PM,09:54 AM,06:39 AM,05:58 PM,5,9,12,9,31,20,63,0.0,1015,12,10,234,18
2020-04-12 00:00:00,18,8,0.0,8.7,4,1,61,09:14 PM,11:03 AM,06:39 AM,05:57 PM,5,8,10,8,28,38,72,0.0,1016,10,10,241,17
2020-04-12 03:00:00,18,8,0.0,8.7,4,1,61,09:14 PM,11:03 AM,06:39 AM,05:57 PM,6,7,10,7,30,19,79,0.0,1016,10,10,234,18
2020-04-12 06:00:00,18,8,0.0,8.7,4,1,61,09:14 PM,11:03 AM,06:39 AM,05:57 PM,6,7,9,7,23,3,86,0.0,1017,9,10,230,13
2020-04-12 09:00:00,18,8,0.0,8.7,4,4,61,09:14 PM,11:03 AM,06:39 AM,05:57 PM,8,11,13,11,18,27,73,0.0,1018,13,10,221,13
2020-04-12 12:00:00,18,8,0.0,8.7,4,5,61,09:14 PM,11:03 AM,06:39 AM,05:57 PM,8,17,17,17,21,18,57,0.0,1018,17,10,223,18
2020-04-12 15:00:00,18,8,0.0,8.7,4,5,61,09:14 PM,11:03 AM,06:39 AM,05:57 PM,8,18,18,18,24,3,52,0.0,1017,18,10,227,20
2020-04-12 18:00:00,18,8,0.0,8.7,4,1,61,09:14 PM,11:03 AM,06:39 AM,05:57 PM,7,14,15,14,23,0,59,0.0,1018,15,10,216,15
2020-04-12 21:00:00,18,8,0.0,8.7,4,1,61,09:14 PM,11:03 AM,06:39 AM,05:57 PM,6,11,12,11,19,2,67,0.0,1020,12,10,227,10
2020-04-13 00:00:00,20,9,0.0,8.7,5,1,53,10:05 PM,12:07 PM,06:40 AM,05:56 PM,6,10,11,10,14,5,73,0.0,1020,11,10,221,8
2020-04-13 03:00:00,20,9,0.0,8.7,5,1,53,10:05 PM,12:07 PM,06:40 AM,05:56 PM,6,9,10,9,12,4,78,0.0,1019,10,10,215,6
2020-04-13 06:00:00,20,9,0.0,8.7,5,1,53,10:05 PM,12:07 PM,06:40 AM,05:56 PM,6,9,9,9,10,9,82,0.0,1020,9,10,219,5
2020-04-13 09:00:00,20,9,0.0,8.7,5,4,53,10:05 PM,12:07 PM,06:40 AM,05:56 PM,7,13,13,13,5,33,69,0.0,1021,13,10,100,4
2020-04-13 12:00:00,20,9,0.0,8.7,5,5,53,10:05 PM,12:07 PM,06:40 AM,05:56 PM,6,17,17,17,8,26,49,0.0,1020,17,10,205,7
2020-04-13 15:00:00,20,9,0.0,8.7,5,5,53,10:05 PM,12:07 PM,06:40 AM,05:56 PM,6,20,20,20,12,17,40,0.0,1019,20,10,269,9
2020-04-13 18:00:00,20,9,0.0,8.7,5,1,53,10:05 PM,12:07 PM,06:40 AM,05:56 PM,5,17,17,17,4,6,48,0.0,1021,17,10,91,3
2020-04-13 21:00:00,20,9,0.0,8.7,5,1,53,10:05 PM,12:07 PM,06:40 AM,05:56 PM,5,14,14,14,4,0,56,0.0,1022,14,10,208,2
2020-04-14 00:00:00,22,11,0.0,8.7,5,1,46,11:01 PM,01:05 PM,06:41 AM,05:54 PM,5,13,13,13,3,3,60,0.0,1023,13,10,239,1
2020-04-14 03:00:00,22,11,0.0,8.7,5,1,46,11:01 PM,01:05 PM,06:41 AM,05:54 PM,5,11,12,11,12,7,66,0.0,1023,12,10,120,6
2020-04-14 06:00:00,22,11,0.0,8.7,5,1,46,11:01 PM,01:05 PM,06:41 AM,05:54 PM,6,10,11,10,16,8,72,0.0,1024,11,10,102,8
2020-04-14 09:00:00,22,11,0.0,8.7,5,5,46,11:01 PM,01:05 PM,06:41 AM,05:54 PM,7,15,15,15,10,14,59,0.0,1025,15,10,87,6
2020-04-14 12:00:00,22,11,0.0,8.7,5,6,46,11:01 PM,01:05 PM,06:41 AM,05:54 PM,7,20,22,20,5,34,41,0.0,1025,20,10,39,5
2020-04-14 15:00:00,22,11,0.0,8.7,5,6,46,11:01 PM,01:05 PM,06:41 AM,05:54 PM,6,24,24,22,6,24,34,0.0,1023,22,10,39,5
2020-04-14 18:00:00,22,11,0.0,8.7,5,1,46,11:01 PM,01:05 PM,06:41 AM,05:54 PM,6,20,20,20,9,17,40,0.0,1024,20,10,66,5
2020-04-14 21:00:00,22,11,0.0,8.7,5,1,46,11:01 PM,01:05 PM,06:41 AM,05:54 PM,6,17,17,17,9,18,48,0.0,1025,17,10,61,4
2020-04-15 00:00:00,25,13,0.0,8.7,6,1,38,11:59 PM,01:55 PM,06:42 AM,05:53 PM,6,16,16,16,14,16,53,0.0,1024,16,10,81,6
2020-04-15 03:00:00,25,13,0.0,8.7,6,1,38,11:59 PM,01:55 PM,06:42 AM,05:53 PM,7,14,14,14,19,13,60,0.0,1023,14,10,83,9
2020-04-15 06:00:00,25,13,0.0,8.7,6,1,38,11:59 PM,01:55 PM,06:42 AM,05:53 PM,7,13,13,13,21,13,65,0.0,1023,13,10,68,10
2020-04-15 09:00:00,25,13,0.0,8.7,6,5,38,11:59 PM,01:55 PM,06:42 AM,05:53 PM,8,17,18,17,17,10,53,0.0,1023,18,10,56,12
2020-04-15 12:00:00,25,13,0.0,8.7,6,6,38,11:59 PM,01:55 PM,06:42 AM,05:53 PM,8,23,23,23,16,7,38,0.0,1021,23,10,22,14
2020-04-15 15:00:00,25,13,0.0,8.7,6,7,38,11:59 PM,01:55 PM,06:42 AM,05:53 PM,8,25,25,25,20,17,34,0.0,1018,25,10,242,15
2020-04-15 18:00:00,25,13,0.0,8.7,6,1,38,11:59 PM,01:55 PM,06:42 AM,05:53 PM,8,22,22,22,22,39,41,0.0,1017,22,10,129,12
2020-04-15 21:00:00,25,13,0.0,8.7,6,1,38,11:59 PM,01:55 PM,06:42 AM,05:53 PM,8,20,20,20,27,48,46,0.0,1016,20,10,23,13
2020-04-16 00:00:00,26,19,0.0,8.7,6,1,30,No moonrise,02:37 PM,06:43 AM,05:52 PM,8,19,19,19,26,48,48,0.0,1014,19,10,19,13
2020-04-16 03:00:00,26,19,0.0,8.7,6,1,30,No moonrise,02:37 PM,06:43 AM,05:52 PM,8,20,20,20,31,49,47,0.0,1012,20,10,237,17
2020-04-16 06:00:00,26,19,0.0,8.7,6,1,30,No moonrise,02:37 PM,06:43 AM,05:52 PM,9,20,20,20,20,50,48,0.0,1011,20,10,352,11
2020-04-16 09:00:00,26,19,0.0,8.7,6,6,30,No moonrise,02:37 PM,06:43 AM,05:52 PM,10,20,20,20,22,23,50,0.0,1011,20,10,340,13
2020-04-16 12:00:00,26,19,0.0,8.7,6,6,30,No moonrise,02:37 PM,06:43 AM,05:52 PM,10,24,24,24,25,10,41,0.0,1009,24,10,309,19
2020-04-16 15:00:00,26,19,0.0,8.7,6,7,30,No moonrise,02:37 PM,06:43 AM,05:52 PM,10,25,25,25,26,12,38,0.0,1008,25,10,274,22
2020-04-16 18:00:00,26,19,0.0,8.7,6,1,30,No moonrise,02:37 PM,06:43 AM,05:52 PM,9,25,25,23,33,35,46,0.0,1009,23,10,257,22
2020-04-16 21:00:00,26,19,0.0,8.7,6,1,30,No moonrise,02:37 PM,06:43 AM,05:52 PM,9,20,22,20,30,24,64,0.0,1012,20,10,231,18
2020-04-17 00:00:00,19,9,0.0,8.7,4,1,23,12:58 AM,03:14 PM,06:44 AM,05:50 PM,7,13,15,13,24,4,68,0.0,1014,14,10,222,15
2020-04-17 03:00:00,19,9,0.0,8.7,4,1,23,12:58 AM,03:14 PM,06:44 AM,05:50 PM,6,9,11,9,21,0,72,0.0,1014,11,10,227,12
2020-04-17 06:00:00,19,9,0.0,8.7,4,1,23,12:58 AM,03:14 PM,06:44 AM,05:50 PM,5,8,9,8,18,0,76,0.0,1016,9,10,248,10
2020-04-17 09:00:00,19,9,0.0,8.7,4,4,23,12:58 AM,03:14 PM,06:44 AM,05:50 PM,6,11,13,11,21,14,65,0.0,1016,13,10,245,16
2020-04-17 12:00:00,19,9,0.0,8.7,4,5,23,12:58 AM,03:14 PM,06:44 AM,05:50 PM,7,16,17,16,22,22,54,0.0,1015,17,10,242,19
2020-04-17 15:00:00,19,9,0.0,8.7,4,5,23,12:58 AM,03:14 PM,06:44 AM,05:50 PM,8,18,18,18,25,23,51,0.0,1014,18,10,249,21
2020-04-17 18:00:00,19,9,0.0,8.7,4,1,23,12:58 AM,03:14 PM,06:44 AM,05:50 PM,8,15,16,15,22,8,60,0.0,1014,16,10,251,14
2020-04-17 21:00:00,19,9,0.0,8.7,4,1,23,12:58 AM,03:14 PM,06:44 AM,05:50 PM,8,12,13,12,23,26,69,0.0,1016,13,10,271,11
2020-04-18 00:00:00,17,8,0.0,7.2,4,1,15,01:56 AM,03:47 PM,06:44 AM,05:49 PM,7,10,11,10,23,13,75,0.0,1015,11,10,250,12
2020-04-18 03:00:00,17,8,0.0,7.2,4,1,15,01:56 AM,03:47 PM,06:44 AM,05:49 PM,7,8,9,8,18,0,82,0.0,1015,9,10,224,9
2020-04-18 06:00:00,17,8,0.0,7.2,4,1,15,01:56 AM,03:47 PM,06:44 AM,05:49 PM,6,7,8,7,18,1,88,0.0,1016,8,10,239,9
2020-04-18 09:00:00,17,8,0.0,7.2,4,4,15,01:56 AM,03:47 PM,06:44 AM,05:49 PM,6,11,12,11,16,15,69,0.0,1016,12,10,234,12
2020-04-18 12:00:00,17,8,0.0,7.2,4,5,15,01:56 AM,03:47 PM,06:44 AM,05:49 PM,6,16,16,16,16,8,51,0.0,1015,16,10,231,14
2020-04-18 15:00:00,17,8,0.0,7.2,4,5,15,01:56 AM,03:47 PM,06:44 AM,05:49 PM,6,17,17,17,18,62,47,0.0,1014,17,10,227,14
2020-04-18 18:00:00,17,8,0.0,7.2,4,1,15,01:56 AM,03:47 PM,06:44 AM,05:49 PM,6,15,16,15,21,97,61,0.0,1014,15,10,201,12
2020-04-18 21:00:00,17,8,0.0,7.2,4,1,15,01:56 AM,03:47 PM,06:44 AM,05:49 PM,6,11,12,11,21,100,70,0.0,1015,12,10,211,10
2020-04-19 00:00:00,18,8,0.0,8.7,3,1,8,02:52 AM,04:15 PM,06:45 AM,05:48 PM,5,9,10,9,18,43,72,0.0,1015,10,10,234,9
2020-04-19 03:00:00,18,8,0.0,8.7,3,1,8,02:52 AM,04:15 PM,06:45 AM,05:48 PM,5,8,9,8,15,23,77,0.0,1015,9,10,239,7
2020-04-19 06:00:00,18,8,0.0,8.7,3,1,8,02:52 AM,04:15 PM,06:45 AM,05:48 PM,5,8,8,8,9,16,84,0.0,1015,8,10,182,4
2020-04-19 09:00:00,18,8,0.0,8.7,3,4,8,02:52 AM,04:15 PM,06:45 AM,05:48 PM,6,12,12,12,4,22,70,0.0,1016,12,10,173,3
2020-04-19 12:00:00,18,8,0.0,8.7,3,5,8,02:52 AM,04:15 PM,06:45 AM,05:48 PM,5,17,17,17,4,14,48,0.0,1014,17,10,233,4
2020-04-19 15:00:00,18,8,0.0,8.7,3,5,8,02:52 AM,04:15 PM,06:45 AM,05:48 PM,4,18,18,18,7,9,40,0.0,1013,18,10,305,5
2020-04-19 18:00:00,18,8,0.0,8.7,3,1,8,02:52 AM,04:15 PM,06:45 AM,05:48 PM,4,15,15,15,12,10,46,0.0,1014,15,10,125,6
2020-04-19 21:00:00,18,8,0.0,8.7,3,1,8,02:52 AM,04:15 PM,06:45 AM,05:48 PM,3,13,14,13,16,35,49,0.0,1015,14,10,9,8
2020-04-20 00:00:00,23,13,0.0,7.2,5,1,0,03:49 AM,04:43 PM,06:46 AM,05:47 PM,3,13,14,13,19,48,49,0.0,1014,14,10,19,10
2020-04-20 03:00:00,23,13,0.0,7.2,5,1,0,03:49 AM,04:43 PM,06:46 AM,05:47 PM,4,12,14,12,24,48,52,0.0,1012,14,10,35,15
2020-04-20 06:00:00,23,13,0.0,7.2,5,1,0,03:49 AM,04:43 PM,06:46 AM,05:47 PM,6,11,13,11,31,83,61,0.3,1012,13,5,33,20
2020-04-20 09:00:00,23,13,0.0,7.2,5,3,0,03:49 AM,04:43 PM,06:46 AM,05:47 PM,6,14,15,14,28,89,57,0.4,1013,15,4,21,19
2020-04-20 12:00:00,23,13,0.0,7.2,5,5,0,03:49 AM,04:43 PM,06:46 AM,05:47 PM,7,20,21,20,26,40,43,0.1,1012,20,8,207,21
2020-04-20 15:00:00,23,13,0.0,7.2,5,6,0,03:49 AM,04:43 PM,06:46 AM,05:47 PM,9,22,24,22,22,35,45,0.0,1011,22,10,286,16
2020-04-20 18:00:00,23,13,0.0,7.2,5,1,0,03:49 AM,04:43 PM,06:46 AM,05:47 PM,11,19,22,19,18,62,64,0.1,1013,19,10,274,10
2020-04-20 21:00:00,23,13,0.0,7.2,5,1,0,03:49 AM,04:43 PM,06:46 AM,05:47 PM,8,15,16,15,19,83,64,0.1,1015,15,10,252,9
