date_time,Cloncurry_maxtempC,Cloncurry_mintempC,Cloncurry_totalSnow_cm,Cloncurry_sunHour,Cloncurry_uvIndex,Cloncurry_uvIndex,Cloncurry_moon_illumination,Cloncurry_moonrise,Cloncurry_moonset,Cloncurry_sunrise,Cloncurry_sunset,Cloncurry_DewPointC,Cloncurry_FeelsLikeC,Cloncurry_HeatIndexC,Cloncurry_WindChillC,Cloncurry_WindGustKmph,Cloncurry_cloudcover,Cloncurry_humidity,Cloncurry_precipMM,Cloncurry_pressure,Cloncurry_tempC,Cloncurry_visibility,Cloncurry_winddirDegree,Cloncurry_windspeedKmph
2019-12-04 00:00:00,8,3,0.0,3.9,3,1,48,02:45 PM,12:11 AM,09:24 AM,05:12 PM,4,2,5,2,30,45,93,0.0,1018,5,10,186,16
2019-12-04 03:00:00,8,3,0.0,3.9,3,1,48,02:45 PM,12:11 AM,09:24 AM,05:12 PM,4,2,5,2,32,67,89,0.0,1016,5,10,190,17
2019-12-04 06:00:00,8,3,0.0,3.9,3,1,48,02:45 PM,12:11 AM,09:24 AM,05:12 PM,3,1,5,1,44,31,86,0.0,1015,5,10,195,23
2019-12-04 09:00:00,8,3,0.0,3.9,3,2,48,02:45 PM,12:11 AM,09:24 AM,05:12 PM,4,2,6,2,41,100,83,0.0,1015,6,10,201,24
2019-12-04 12:00:00,8,3,0.0,3.9,3,2,48,02:45 PM,12:11 AM,09:24 AM,05:12 PM,6,4,8,4,27,100,89,0.0,1017,8,10,227,19
2019-12-04 15:00:00,8,3,0.0,3.9,3,3,48,02:45 PM,12:11 AM,09:24 AM,05:12 PM,5,5,7,5,17,17,88,0.0,1017,7,10,246,11
2019-12-04 18:00:00,8,3,0.0,3.9,3,2,48,02:45 PM,12:11 AM,09:24 AM,05:12 PM,3,0,4,0,26,5,93,0.0,1019,4,10,224,13
2019-12-04 21:00:00,8,3,0.0,3.9,3,1,48,02:45 PM,12:11 AM,09:24 AM,05:12 PM,2,-1,3,-1,35,24,91,0.0,1019,3,10,227,17
2019-12-05 00:00:00,11,3,0.0,2.0,3,1,55,03:02 PM,01:20 AM,09:25 AM,05:12 PM,2,-1,3,-1,35,17,91,0.0,1020,3,10,223,18
2019-12-05 03:00:00,11,3,0.0,2.0,3,1,55,03:02 PM,01:20 AM,09:25 AM,05:12 PM,2,-1,3,-1,37,25,93,0.0,1017,3,10,216,19
2019-12-05 06:00:00,11,3,0.0,2.0,3,1,55,03:02 PM,01:20 AM,09:25 AM,05:12 PM,2,-1,4,-1,43,64,91,0.0,1017,4,10,208,23
2019-12-05 09:00:00,11,3,0.0,2.0,3,2,55,03:02 PM,01:20 AM,09:25 AM,05:12 PM,4,2,6,2,47,68,84,0.0,1013,6,10,206,30
2019-12-05 12:00:00,11,3,0.0,2.0,3,2,55,03:02 PM,01:20 AM,09:25 AM,05:12 PM,7,4,9,4,59,100,88,0.2,1011,9,2,215,39
2019-12-05 15:00:00,11,3,0.0,2.0,3,3,55,03:02 PM,01:20 AM,09:25 AM,05:12 PM,9,7,11,7,55,100,91,0.1,1007,11,10,222,35
2019-12-05 18:00:00,11,3,0.0,2.0,3,2,55,03:02 PM,01:20 AM,09:25 AM,05:12 PM,10,9,12,9,50,100,92,0.5,1006,9,2,237,32
2019-12-05 21:00:00,11,3,0.0,2.0,3,1,55,03:02 PM,01:20 AM,09:25 AM,05:12 PM,10,6,8,6,43,100,95,1.4,1006,6,9,238,27
2019-12-06 00:00:00,11,6,0.0,2.0,2,1,62,03:17 PM,02:27 AM,09:26 AM,05:11 PM,11,9,11,9,38,100,95,0.7,1005,11,2,238,24
2019-12-06 03:00:00,11,6,0.0,2.0,2,1,62,03:17 PM,02:27 AM,09:26 AM,05:11 PM,10,9,11,9,38,100,92,0.5,1001,11,2,237,24
2019-12-06 06:00:00,11,6,0.0,2.0,2,1,62,03:17 PM,02:27 AM,09:26 AM,05:11 PM,9,8,11,8,38,97,89,0.2,1001,11,2,245,24
2019-12-06 09:00:00,11,6,0.0,2.0,2,2,62,03:17 PM,02:27 AM,09:26 AM,05:11 PM,7,5,8,5,31,100,90,0.6,1000,8,10,245,20
2019-12-06 12:00:00,11,6,0.0,2.0,2,2,62,03:17 PM,02:27 AM,09:26 AM,05:11 PM,7,5,8,5,35,100,91,1.1,1001,8,9,272,23
2019-12-06 15:00:00,11,6,0.0,2.0,2,2,62,03:17 PM,02:27 AM,09:26 AM,05:11 PM,6,5,9,5,38,89,86,0.3,1003,9,10,276,25
2019-12-06 18:00:00,11,6,0.0,2.0,2,2,62,03:17 PM,02:27 AM,09:26 AM,05:11 PM,5,3,6,3,35,80,91,0.2,1006,6,9,275,19
2019-12-06 21:00:00,11,6,0.0,2.0,2,1,62,03:17 PM,02:27 AM,09:26 AM,05:11 PM,5,2,6,2,30,47,95,0.0,1009,6,10,253,16
2019-12-07 00:00:00,9,4,0.0,3.9,2,1,70,03:32 PM,03:36 AM,09:28 AM,05:11 PM,6,4,7,4,30,52,90,0.1,1010,7,10,255,18
2019-12-07 03:00:00,9,4,0.0,3.9,2,1,70,03:32 PM,03:36 AM,09:28 AM,05:11 PM,5,3,6,3,26,59,96,0.0,1010,6,10,238,14
2019-12-07 06:00:00,9,4,0.0,3.9,2,1,70,03:32 PM,03:36 AM,09:28 AM,05:11 PM,4,2,5,2,29,69,96,0.0,1011,5,10,216,15
2019-12-07 09:00:00,9,4,0.0,3.9,2,2,70,03:32 PM,03:36 AM,09:28 AM,05:11 PM,5,2,6,2,31,100,94,0.0,1010,6,10,200,18
2019-12-07 12:00:00,9,4,0.0,3.9,2,2,70,03:32 PM,03:36 AM,09:28 AM,05:11 PM,6,5,8,5,28,95,88,0.0,1009,8,10,195,18
2019-12-07 15:00:00,9,4,0.0,3.9,2,3,70,03:32 PM,03:36 AM,09:28 AM,05:11 PM,7,6,9,6,36,27,87,0.0,1005,9,10,195,22
2019-12-07 18:00:00,9,4,0.0,3.9,2,2,70,03:32 PM,03:36 AM,09:28 AM,05:11 PM,8,5,9,5,51,65,91,0.0,1001,9,10,195,32
2019-12-07 21:00:00,9,4,0.0,3.9,2,1,70,03:32 PM,03:36 AM,09:28 AM,05:11 PM,10,4,8,4,62,100,93,1.6,994,4,9,199,41
2019-12-08 00:00:00,6,-1,0.0,2.0,1,1,77,03:48 PM,04:45 AM,09:29 AM,05:11 PM,7,6,10,6,55,89,80,1.1,994,10,9,278,38
2019-12-08 03:00:00,6,-1,0.0,2.0,1,1,77,03:48 PM,04:45 AM,09:29 AM,05:11 PM,4,2,6,2,49,65,84,0.4,997,6,10,254,29
2019-12-08 06:00:00,6,-1,0.0,2.0,1,1,77,03:48 PM,04:45 AM,09:29 AM,05:11 PM,3,1,5,1,50,55,82,0.4,997,5,10,245,29
2019-12-08 09:00:00,6,-1,0.0,2.0,1,2,77,03:48 PM,04:45 AM,09:29 AM,05:11 PM,2,0,5,0,49,83,82,0.5,996,5,10,243,31
2019-12-08 12:00:00,6,-1,0.0,2.0,1,2,77,03:48 PM,04:45 AM,09:29 AM,05:11 PM,2,0,6,0,51,100,80,0.9,995,6,10,249,37
2019-12-08 15:00:00,6,-1,0.0,2.0,1,1,77,03:48 PM,04:45 AM,09:29 AM,05:11 PM,3,-1,5,-1,51,100,87,0.8,991,5,10,243,37
2019-12-08 18:00:00,6,-1,0.0,2.0,1,1,77,03:48 PM,04:45 AM,09:29 AM,05:11 PM,4,1,5,1,50,100,91,0.1,986,1,10,237,35
2019-12-08 21:00:00,6,-1,0.0,2.0,1,1,77,03:48 PM,04:45 AM,09:29 AM,05:11 PM,3,-1,2,-1,60,100,88,1.3,987,-1,9,276,40
2019-12-09 00:00:00,6,-1,0.0,5.8,1,1,84,04:06 PM,05:56 AM,09:30 AM,05:10 PM,3,1,6,1,59,100,81,0.8,996,6,9,306,37
2019-12-09 03:00:00,6,-1,0.0,5.8,1,1,84,04:06 PM,05:56 AM,09:30 AM,05:10 PM,3,1,6,1,53,75,80,0.2,1002,6,10,310,31
2019-12-09 06:00:00,6,-1,0.0,5.8,1,1,84,04:06 PM,05:56 AM,09:30 AM,05:10 PM,2,-0,4,-0,37,2,84,0.0,1011,4,10,309,19
2019-12-09 09:00:00,6,-1,0.0,5.8,1,2,84,04:06 PM,05:56 AM,09:30 AM,05:10 PM,1,-1,3,-1,30,3,84,0.0,1016,3,10,304,15
2019-12-09 12:00:00,6,-1,0.0,5.8,1,3,84,04:06 PM,05:56 AM,09:30 AM,05:10 PM,2,3,6,3,20,11,76,0.0,1020,6,10,301,14
2019-12-09 15:00:00,6,-1,0.0,5.8,1,3,84,04:06 PM,05:56 AM,09:30 AM,05:10 PM,3,4,6,4,15,14,83,0.0,1021,6,10,229,9
2019-12-09 18:00:00,6,-1,0.0,5.8,1,2,84,04:06 PM,05:56 AM,09:30 AM,05:10 PM,2,0,3,0,24,9,93,0.0,1021,3,10,184,12
2019-12-09 21:00:00,6,-1,0.0,5.8,1,1,84,04:06 PM,05:56 AM,09:30 AM,05:10 PM,2,-1,2,-1,33,18,91,0.0,1021,-1,10,182,16
2019-12-10 00:00:00,13,3,0.0,1.9,3,1,92,04:29 PM,07:10 AM,09:31 AM,05:10 PM,4,1,5,1,43,61,91,0.0,1017,5,10,181,24
2019-12-10 03:00:00,13,3,0.0,1.9,3,1,92,04:29 PM,07:10 AM,09:31 AM,05:10 PM,6,4,8,4,56,100,85,0.1,1009,8,10,185,37
2019-12-10 06:00:00,13,3,0.0,1.9,3,1,92,04:29 PM,07:10 AM,09:31 AM,05:10 PM,10,7,11,7,57,100,91,0.0,1003,11,10,195,37
2019-12-10 09:00:00,13,3,0.0,1.9,3,3,92,04:29 PM,07:10 AM,09:31 AM,05:10 PM,11,9,12,9,65,100,91,2.0,996,12,9,204,43
2019-12-10 12:00:00,13,3,0.0,1.9,3,3,92,04:29 PM,07:10 AM,09:31 AM,05:10 PM,11,9,13,9,77,100,90,0.5,992,13,2,207,51
2019-12-10 15:00:00,13,3,0.0,1.9,3,2,92,04:29 PM,07:10 AM,09:31 AM,05:10 PM,4,0,5,0,47,100,88,5.0,994,5,7,264,34
2019-12-10 18:00:00,13,3,0.0,1.9,3,2,92,04:29 PM,07:10 AM,09:31 AM,05:10 PM,1,-1,4,-1,46,25,82,0.0,1000,4,10,249,27
2019-12-10 21:00:00,13,3,0.0,1.9,3,1,92,04:29 PM,07:10 AM,09:31 AM,05:10 PM,1,-1,3,-1,41,18,82,0.0,1002,3,10,244,23
2019-12-11 00:00:00,5,1,0.0,3.9,2,1,99,04:57 PM,08:23 AM,09:32 AM,05:10 PM,1,-2,3,-2,41,47,85,0.0,1003,3,10,227,23
2019-12-11 03:00:00,5,1,0.0,3.9,2,1,99,04:57 PM,08:23 AM,09:32 AM,05:10 PM,1,-2,3,-2,41,38,85,0.0,1002,3,10,218,24
2019-12-11 06:00:00,5,1,0.0,3.9,2,1,99,04:57 PM,08:23 AM,09:32 AM,05:10 PM,0,-3,2,-3,39,100,86,0.0,1000,2,10,207,22
2019-12-11 09:00:00,5,1,0.0,3.9,2,1,99,04:57 PM,08:23 AM,09:32 AM,05:10 PM,2,-1,3,-1,29,72,91,0.1,999,3,10,220,19
2019-12-11 12:00:00,5,1,0.0,3.9,2,1,99,04:57 PM,08:23 AM,09:32 AM,05:10 PM,1,0,5,0,31,77,76,0.1,999,5,10,263,23
2019-12-11 15:00:00,5,1,0.0,3.9,2,2,99,04:57 PM,08:23 AM,09:32 AM,05:10 PM,0,-0,4,-0,31,14,78,0.0,1000,4,10,266,20
2019-12-11 18:00:00,5,1,0.0,3.9,2,2,99,04:57 PM,08:23 AM,09:32 AM,05:10 PM,-1,-3,2,-3,32,19,85,0.0,1002,2,10,252,17
2019-12-11 21:00:00,5,1,0.0,3.9,2,1,99,04:57 PM,08:23 AM,09:32 AM,05:10 PM,-1,-3,1,-3,30,29,87,0.0,1002,1,10,223,17
2019-12-12 00:00:00,8,2,0.0,1.9,2,1,100,05:35 PM,09:37 AM,09:33 AM,05:10 PM,-1,-3,2,-3,32,100,85,0.0,1000,2,10,208,19
2019-12-12 03:00:00,8,2,0.0,1.9,2,1,100,05:35 PM,09:37 AM,09:33 AM,05:10 PM,3,0,4,0,27,100,94,1.4,991,4,9,155,17
2019-12-12 06:00:00,8,2,0.0,1.9,2,1,100,05:35 PM,09:37 AM,09:33 AM,05:10 PM,5,3,5,3,22,92,96,0.1,986,5,10,189,14
2019-12-12 09:00:00,8,2,0.0,1.9,2,2,100,05:35 PM,09:37 AM,09:33 AM,05:10 PM,6,3,7,3,36,100,95,1.9,983,7,9,237,23
2019-12-12 12:00:00,8,2,0.0,1.9,2,2,100,05:35 PM,09:37 AM,09:33 AM,05:10 PM,6,4,8,4,33,68,89,1.6,981,8,9,255,24
2019-12-12 15:00:00,8,2,0.0,1.9,2,2,100,05:35 PM,09:37 AM,09:33 AM,05:10 PM,6,4,8,4,31,100,88,0.3,978,8,10,244,21
2019-12-12 18:00:00,8,2,0.0,1.9,2,2,100,05:35 PM,09:37 AM,09:33 AM,05:10 PM,5,2,6,2,34,100,94,0.0,975,6,10,263,23
2019-12-12 21:00:00,8,2,0.0,1.9,2,1,100,05:35 PM,09:37 AM,09:33 AM,05:10 PM,2,-1,4,-1,41,100,86,1.6,975,4,9,262,24
2019-12-13 00:00:00,5,-3,0.0,3.9,1,1,87,06:24 PM,10:44 AM,09:34 AM,05:10 PM,2,-2,4,-2,52,100,86,0.0,976,4,10,273,37
2019-12-13 03:00:00,5,-3,0.0,3.9,1,1,87,06:24 PM,10:44 AM,09:34 AM,05:10 PM,2,-2,4,-2,58,100,86,0.2,977,4,9,280,41
2019-12-13 06:00:00,5,-3,0.0,3.9,1,1,87,06:24 PM,10:44 AM,09:34 AM,05:10 PM,0,-3,3,-3,47,100,84,0.1,980,3,10,269,28
2019-12-13 09:00:00,5,-3,0.0,3.9,1,1,87,06:24 PM,10:44 AM,09:34 AM,05:10 PM,2,-1,5,-1,54,100,84,0.0,981,5,10,268,37
2019-12-13 12:00:00,5,-3,0.0,3.9,1,2,87,06:24 PM,10:44 AM,09:34 AM,05:10 PM,2,0,5,0,48,100,77,0.1,982,5,10,269,33
2019-12-13 15:00:00,5,-3,0.0,3.9,1,2,87,06:24 PM,10:44 AM,09:34 AM,05:10 PM,1,1,5,1,35,31,75,0.0,982,5,10,257,23
2019-12-13 18:00:00,5,-3,0.0,3.9,1,2,87,06:24 PM,10:44 AM,09:34 AM,05:10 PM,0,-1,3,-1,27,17,84,0.0,980,3,10,231,16
2019-12-13 21:00:00,5,-3,0.0,3.9,1,1,87,06:24 PM,10:44 AM,09:34 AM,05:10 PM,3,-3,1,-3,26,100,94,0.0,981,-3,10,252,18
2019-12-14 00:00:00,3,0,0.9,3.9,1,1,79,07:28 PM,11:42 AM,09:35 AM,05:10 PM,2,-2,4,-2,50,100,86,0.0,982,4,10,260,35
2019-12-14 03:00:00,3,0,0.9,3.9,1,1,79,07:28 PM,11:42 AM,09:35 AM,05:10 PM,-2,-4,2,-4,44,80,80,0.2,983,2,9,252,24
2019-12-14 06:00:00,3,0,0.9,3.9,1,1,79,07:28 PM,11:42 AM,09:35 AM,05:10 PM,0,-5,1,-5,47,77,90,0.2,984,1,0,246,32
2019-12-14 09:00:00,3,0,0.9,3.9,1,1,79,07:28 PM,11:42 AM,09:35 AM,05:10 PM,-2,-5,1,-5,46,100,80,0.7,986,1,0,248,28
2019-12-14 12:00:00,3,0,0.9,3.9,1,1,79,07:28 PM,11:42 AM,09:35 AM,05:10 PM,-2,-3,3,-3,45,82,69,0.2,986,3,0,245,31
2019-12-14 15:00:00,3,0,0.9,3.9,1,2,79,07:28 PM,11:42 AM,09:35 AM,05:10 PM,-2,-2,3,-2,31,45,70,0.0,985,3,10,209,19
2019-12-14 18:00:00,3,0,0.9,3.9,1,1,79,07:28 PM,11:42 AM,09:35 AM,05:10 PM,0,-2,0,-2,9,100,99,0.0,981,0,0,256,7
2019-12-14 21:00:00,3,0,0.9,3.9,1,1,79,07:28 PM,11:42 AM,09:35 AM,05:10 PM,0,-2,0,-2,8,100,99,1.0,981,0,2,257,5
2019-12-15 00:00:00,3,-3,0.9,5.8,1,1,72,08:41 PM,12:27 PM,09:36 AM,05:10 PM,-2,-5,-2,-5,18,89,96,1.1,983,-2,5,232,10
2019-12-15 03:00:00,3,-3,0.9,5.8,1,1,72,08:41 PM,12:27 PM,09:36 AM,05:10 PM,-4,-8,-3,-8,35,11,90,0.0,986,-3,10,208,17
2019-12-15 06:00:00,3,-3,0.9,5.8,1,1,72,08:41 PM,12:27 PM,09:36 AM,05:10 PM,-4,-6,-1,-6,35,72,83,0.0,986,-1,10,193,17
2019-12-15 09:00:00,3,-3,0.9,5.8,1,2,72,08:41 PM,12:27 PM,09:36 AM,05:10 PM,-1,-4,0,-4,28,47,94,0.0,986,0,10,180,14
2019-12-15 12:00:00,3,-3,0.9,5.8,1,2,72,08:41 PM,12:27 PM,09:36 AM,05:10 PM,2,-2,3,-2,32,31,92,0.0,986,3,10,203,19
2019-12-15 15:00:00,3,-3,0.9,5.8,1,2,72,08:41 PM,12:27 PM,09:36 AM,05:10 PM,1,-2,3,-2,32,47,89,0.0,986,3,10,197,17
2019-12-15 18:00:00,3,-3,0.9,5.8,1,2,72,08:41 PM,12:27 PM,09:36 AM,05:10 PM,-0,-3,1,-3,36,26,88,0.0,986,1,10,191,17
2019-12-15 21:00:00,3,-3,0.9,5.8,1,1,72,08:41 PM,12:27 PM,09:36 AM,05:10 PM,0,-2,2,-2,29,100,89,0.2,986,-2,10,153,14
2019-12-16 00:00:00,3,-1,0.1,5.8,2,1,65,10:01 PM,01:03 PM,09:37 AM,05:10 PM,0,-2,2,-2,36,60,88,0.0,985,2,10,174,18
2019-12-16 03:00:00,3,-1,0.1,5.8,2,1,65,10:01 PM,01:03 PM,09:37 AM,05:10 PM,2,-2,3,-2,32,100,94,0.1,991,3,10,255,23
2019-12-16 06:00:00,3,-1,0.1,5.8,2,1,65,10:01 PM,01:03 PM,09:37 AM,05:10 PM,-1,-5,-0,-5,27,6,95,0.0,994,-0,9,222,13
2019-12-16 09:00:00,3,-1,0.1,5.8,2,2,65,10:01 PM,01:03 PM,09:37 AM,05:10 PM,-1,-5,0,-5,33,12,92,0.0,996,0,10,202,17
2019-12-16 12:00:00,3,-1,0.1,5.8,2,2,65,10:01 PM,01:03 PM,09:37 AM,05:10 PM,1,-0,4,-0,24,6,80,0.0,996,4,10,214,18
2019-12-16 15:00:00,3,-1,0.1,5.8,2,2,65,10:01 PM,01:03 PM,09:37 AM,05:10 PM,1,-0,3,-0,22,4,83,0.0,996,3,10,207,13
2019-12-16 18:00:00,3,-1,0.1,5.8,2,2,65,10:01 PM,01:03 PM,09:37 AM,05:10 PM,-1,-3,1,-3,24,2,89,0.0,996,1,10,198,12
2019-12-16 21:00:00,3,-1,0.1,5.8,2,1,65,10:01 PM,01:03 PM,09:37 AM,05:10 PM,-2,-4,0,-4,26,0,88,0.0,997,0,10,194,12
2019-12-17 00:00:00,4,-3,0.0,5.8,2,1,58,11:24 PM,01:31 PM,09:38 AM,05:10 PM,-2,-4,-0,-4,26,5,89,0.0,997,-0,10,190,12
2019-12-17 03:00:00,4,-3,0.0,5.8,2,1,58,11:24 PM,01:31 PM,09:38 AM,05:10 PM,-1,-4,0,-4,30,49,92,0.0,996,0,10,203,15
2019-12-17 06:00:00,4,-3,0.0,5.8,2,1,58,11:24 PM,01:31 PM,09:38 AM,05:10 PM,-1,-4,-0,-4,25,85,94,0.0,997,-0,10,198,12
2019-12-17 09:00:00,4,-3,0.0,5.8,2,1,58,11:24 PM,01:31 PM,09:38 AM,05:10 PM,-0,-2,1,-2,18,77,90,0.0,998,1,10,196,11
2019-12-17 12:00:00,4,-3,0.0,5.8,2,2,58,11:24 PM,01:31 PM,09:38 AM,05:10 PM,2,1,4,1,12,44,88,0.0,1000,4,10,209,9
2019-12-17 15:00:00,4,-3,0.0,5.8,2,2,58,11:24 PM,01:31 PM,09:38 AM,05:10 PM,2,2,3,2,10,31,93,0.0,1000,3,10,190,6
2019-12-17 18:00:00,4,-3,0.0,5.8,2,2,58,11:24 PM,01:31 PM,09:38 AM,05:10 PM,0,-2,1,-2,18,35,93,0.0,1001,1,10,181,9
2019-12-17 21:00:00,4,-3,0.0,5.8,2,1,58,11:24 PM,01:31 PM,09:38 AM,05:10 PM,1,-3,1,-3,17,7,91,0.0,1002,-3,10,171,8
2019-12-18 00:00:00,9,1,0.0,1.9,3,1,50,No moonrise,01:53 PM,09:39 AM,05:10 PM,1,-1,2,-1,20,7,92,0.0,1003,2,10,156,9
2019-12-18 03:00:00,9,1,0.0,1.9,3,1,50,No moonrise,01:53 PM,09:39 AM,05:10 PM,0,-2,1,-2,24,8,91,0.0,1002,1,10,127,12
2019-12-18 06:00:00,9,1,0.0,1.9,3,1,50,No moonrise,01:53 PM,09:39 AM,05:10 PM,1,-2,2,-2,26,100,92,0.0,1001,2,10,122,13
2019-12-18 09:00:00,9,1,0.0,1.9,3,2,50,No moonrise,01:53 PM,09:39 AM,05:10 PM,4,2,6,2,33,100,90,0.3,997,6,2,110,18
2019-12-18 12:00:00,9,1,0.0,1.9,3,2,50,No moonrise,01:53 PM,09:39 AM,05:10 PM,7,4,8,4,41,100,93,0.0,993,8,10,129,25
2019-12-18 15:00:00,9,1,0.0,1.9,3,2,50,No moonrise,01:53 PM,09:39 AM,05:10 PM,8,5,9,5,44,100,93,8.3,988,9,5,141,27
2019-12-18 18:00:00,9,1,0.0,1.9,3,2,50,No moonrise,01:53 PM,09:39 AM,05:10 PM,9,6,8,6,55,100,92,0.0,984,6,10,159,34
2019-12-18 21:00:00,9,1,0.0,1.9,3,1,50,No moonrise,01:53 PM,09:39 AM,05:10 PM,5,3,5,3,77,87,78,0.2,983,3,2,173,50
2019-12-19 00:00:00,8,5,0.0,3.9,3,1,43,12:47 AM,02:12 PM,09:39 AM,05:11 PM,4,3,8,3,58,33,77,0.0,988,8,10,196,35
2019-12-19 03:00:00,8,5,0.0,3.9,3,1,43,12:47 AM,02:12 PM,09:39 AM,05:11 PM,6,4,7,4,32,58,93,0.1,989,7,10,186,19
2019-12-19 06:00:00,8,5,0.0,3.9,3,1,43,12:47 AM,02:12 PM,09:39 AM,05:11 PM,5,3,6,3,25,40,95,0.0,989,6,10,149,13
2019-12-19 09:00:00,8,5,0.0,3.9,3,3,43,12:47 AM,02:12 PM,09:39 AM,05:11 PM,4,3,5,3,26,19,94,0.0,989,5,10,127,13
2019-12-19 12:00:00,8,5,0.0,3.9,3,3,43,12:47 AM,02:12 PM,09:39 AM,05:11 PM,7,7,8,7,14,46,90,0.0,987,8,10,108,10
2019-12-19 15:00:00,8,5,0.0,3.9,3,2,43,12:47 AM,02:12 PM,09:39 AM,05:11 PM,7,7,8,7,12,100,94,0.9,983,8,9,79,8
2019-12-19 18:00:00,8,5,0.0,3.9,3,2,43,12:47 AM,02:12 PM,09:39 AM,05:11 PM,7,5,7,5,18,100,98,2.9,979,7,7,268,12
2019-12-19 21:00:00,8,5,0.0,3.9,3,1,43,12:47 AM,02:12 PM,09:39 AM,05:11 PM,6,5,6,5,11,100,98,3.4,977,6,7,269,8
2019-12-20 00:00:00,6,0,0.0,5.8,1,1,36,02:09 AM,02:31 PM,09:40 AM,05:11 PM,5,3,6,3,19,100,96,0.0,978,6,10,230,13
2019-12-20 03:00:00,6,0,0.0,5.8,1,1,36,02:09 AM,02:31 PM,09:40 AM,05:11 PM,5,3,5,3,19,89,96,0.7,977,5,2,270,13
2019-12-20 06:00:00,6,0,0.0,5.8,1,1,36,02:09 AM,02:31 PM,09:40 AM,05:11 PM,3,1,3,1,16,69,96,0.0,978,3,2,205,8
2019-12-20 09:00:00,6,0,0.0,5.8,1,1,36,02:09 AM,02:31 PM,09:40 AM,05:11 PM,2,1,3,1,17,59,95,0.0,978,3,2,196,9
2019-12-20 12:00:00,6,0,0.0,5.8,1,3,36,02:09 AM,02:31 PM,09:40 AM,05:11 PM,4,4,6,4,12,39,91,0.0,978,6,10,228,9
2019-12-20 15:00:00,6,0,0.0,5.8,1,3,36,02:09 AM,02:31 PM,09:40 AM,05:11 PM,4,3,6,3,14,24,92,0.0,977,6,10,207,9
2019-12-20 18:00:00,6,0,0.0,5.8,1,2,36,02:09 AM,02:31 PM,09:40 AM,05:11 PM,2,1,3,1,20,10,93,0.0,977,3,10,176,9
2019-12-20 21:00:00,6,0,0.0,5.8,1,1,36,02:09 AM,02:31 PM,09:40 AM,05:11 PM,3,0,3,0,21,28,94,0.0,977,0,2,162,10
2019-12-21 00:00:00,6,3,0.0,5.8,1,1,28,03:31 AM,02:50 PM,09:40 AM,05:11 PM,3,1,4,1,21,67,93,0.0,977,4,10,153,10
2019-12-21 03:00:00,6,3,0.0,5.8,1,1,28,03:31 AM,02:50 PM,09:40 AM,05:11 PM,3,3,4,3,10,29,93,0.0,975,4,10,95,5
2019-12-21 06:00:00,6,3,0.0,5.8,1,1,28,03:31 AM,02:50 PM,09:40 AM,05:11 PM,2,4,4,4,4,100,92,0.0,974,4,10,133,2
2019-12-21 09:00:00,6,3,0.0,5.8,1,1,28,03:31 AM,02:50 PM,09:40 AM,05:11 PM,3,2,4,2,13,64,95,0.0,974,4,2,204,7
2019-12-21 12:00:00,6,3,0.0,5.8,1,3,28,03:31 AM,02:50 PM,09:40 AM,05:11 PM,5,5,6,5,7,37,91,0.0,972,6,10,153,5
2019-12-21 15:00:00,6,3,0.0,5.8,1,3,28,03:31 AM,02:50 PM,09:40 AM,05:11 PM,5,5,6,5,10,26,92,0.0,971,6,10,85,6
2019-12-21 18:00:00,6,3,0.0,5.8,1,2,28,03:31 AM,02:50 PM,09:40 AM,05:11 PM,2,3,4,3,8,53,92,0.0,972,4,10,73,4
2019-12-21 21:00:00,6,3,0.0,5.8,1,1,28,03:31 AM,02:50 PM,09:40 AM,05:11 PM,2,3,3,3,2,23,92,0.0,974,3,10,297,1
2019-12-22 00:00:00,7,1,0.0,3.9,1,1,21,04:53 AM,03:10 PM,09:41 AM,05:12 PM,2,1,2,1,13,35,94,0.0,976,2,2,217,6
2019-12-22 03:00:00,7,1,0.0,3.9,1,1,21,04:53 AM,03:10 PM,09:41 AM,05:12 PM,0,-3,1,-3,23,38,95,0.0,979,1,2,187,11
2019-12-22 06:00:00,7,1,0.0,3.9,1,1,21,04:53 AM,03:10 PM,09:41 AM,05:12 PM,2,-1,3,-1,33,96,94,0.2,980,3,10,214,19
2019-12-22 09:00:00,7,1,0.0,3.9,1,1,21,04:53 AM,03:10 PM,09:41 AM,05:12 PM,2,-1,3,-1,32,100,96,0.4,981,3,2,208,18
2019-12-22 12:00:00,7,1,0.0,3.9,1,2,21,04:53 AM,03:10 PM,09:41 AM,05:12 PM,5,3,7,3,30,82,89,0.6,983,7,5,235,21
2019-12-22 15:00:00,7,1,0.0,3.9,1,3,21,04:53 AM,03:10 PM,09:41 AM,05:12 PM,5,3,6,3,27,35,90,0.0,985,6,10,237,16
2019-12-22 18:00:00,7,1,0.0,3.9,1,2,21,04:53 AM,03:10 PM,09:41 AM,05:12 PM,4,1,5,1,36,37,93,0.0,988,5,10,232,19
2019-12-22 21:00:00,7,1,0.0,3.9,1,1,21,04:53 AM,03:10 PM,09:41 AM,05:12 PM,4,1,4,1,39,100,93,0.1,992,1,10,270,23
2019-12-23 00:00:00,7,3,0.0,3.9,1,1,14,06:15 AM,03:35 PM,09:41 AM,05:13 PM,3,-1,4,-1,36,80,92,0.0,996,4,10,258,20
2019-12-23 03:00:00,7,3,0.0,3.9,1,1,14,06:15 AM,03:35 PM,09:41 AM,05:13 PM,3,0,5,0,40,94,93,0.0,999,5,10,246,22
