date_time,Narangba_maxtempC,Narangba_mintempC,Narangba_totalSnow_cm,Narangba_sunHour,Narangba_uvIndex,Narangba_uvIndex,Narangba_moon_illumination,Narangba_moonrise,Narangba_moonset,Narangba_sunrise,Narangba_sunset,Narangba_DewPointC,Narangba_FeelsLikeC,Narangba_HeatIndexC,Narangba_WindChillC,Narangba_WindGustKmph,Narangba_cloudcover,Narangba_humidity,Narangba_precipMM,Narangba_pressure,Narangba_tempC,Narangba_visibility,Narangba_winddirDegree,Narangba_windspeedKmph
2020-04-01 15:00:00,26,22,0.0,5.9,5,5,56,12:35 PM,11:14 PM,05:58 AM,05:46 PM,20,27,27,25,26,82,74,0.5,1015,25,9,115,19
2020-04-01 18:00:00,26,22,0.0,5.9,5,1,56,12:35 PM,11:14 PM,05:58 AM,05:46 PM,19,25,25,23,26,84,78,0.2,1016,23,10,118,16
2020-04-01 21:00:00,26,22,0.0,5.9,5,1,56,12:35 PM,11:14 PM,05:58 AM,05:46 PM,19,25,25,23,24,61,82,0.0,1017,23,10,125,14
2020-04-02 00:00:00,26,21,0.0,10.2,6,1,64,01:31 PM,No moonset,05:58 AM,05:45 PM,19,25,25,22,20,52,84,0.5,1016,22,10,141,12
2020-04-02 03:00:00,26,21,0.0,10.2,6,1,64,01:31 PM,No moonset,05:58 AM,05:45 PM,19,21,22,21,19,52,86,0.6,1016,21,10,168,12
2020-04-02 06:00:00,26,21,0.0,10.2,6,1,64,01:31 PM,No moonset,05:58 AM,05:45 PM,19,21,23,21,19,47,86,0.2,1016,21,10,188,13
2020-04-02 09:00:00,26,21,0.0,10.2,6,6,64,01:31 PM,No moonset,05:58 AM,05:45 PM,19,26,26,24,17,46,73,0.0,1017,24,10,167,14
2020-04-02 12:00:00,26,21,0.0,10.2,6,7,64,01:31 PM,No moonset,05:58 AM,05:45 PM,19,27,27,26,15,64,67,0.3,1015,26,9,116,13
2020-04-02 15:00:00,26,21,0.0,10.2,6,6,64,01:31 PM,No moonset,05:58 AM,05:45 PM,19,27,27,25,13,37,68,0.1,1013,25,10,84,11
2020-04-02 18:00:00,26,21,0.0,10.2,6,1,64,01:31 PM,No moonset,05:58 AM,05:45 PM,19,25,25,23,13,12,75,0.0,1014,23,10,63,8
2020-04-02 21:00:00,26,21,0.0,10.2,6,1,64,01:31 PM,No moonset,05:58 AM,05:45 PM,19,25,25,22,10,12,80,0.0,1014,22,10,243,6
2020-04-03 00:00:00,27,20,0.0,11.6,6,1,71,02:23 PM,12:12 AM,05:59 AM,05:44 PM,19,21,22,21,12,29,85,0.0,1014,21,10,316,6
2020-04-03 03:00:00,27,20,0.0,11.6,6,1,71,02:23 PM,12:12 AM,05:59 AM,05:44 PM,19,21,21,21,14,45,88,0.0,1013,21,10,287,8
2020-04-03 06:00:00,27,20,0.0,11.6,6,1,71,02:23 PM,12:12 AM,05:59 AM,05:44 PM,18,21,23,21,12,31,85,0.0,1013,21,10,282,7
2020-04-03 09:00:00,27,20,0.0,11.6,6,6,71,02:23 PM,12:12 AM,05:59 AM,05:44 PM,19,26,26,24,10,14,72,0.0,1013,24,10,97,8
2020-04-03 12:00:00,27,20,0.0,11.6,6,7,71,02:23 PM,12:12 AM,05:59 AM,05:44 PM,19,28,28,26,15,11,65,0.0,1011,26,10,31,13
2020-04-03 15:00:00,27,20,0.0,11.6,6,7,71,02:23 PM,12:12 AM,05:59 AM,05:44 PM,20,27,27,26,20,20,70,0.0,1009,26,10,34,16
2020-04-03 18:00:00,27,20,0.0,11.6,6,1,71,02:23 PM,12:12 AM,05:59 AM,05:44 PM,20,26,26,24,25,23,79,0.0,1010,24,10,16,17
2020-04-03 21:00:00,27,20,0.0,11.6,6,1,71,02:23 PM,12:12 AM,05:59 AM,05:44 PM,20,25,25,23,31,17,82,0.0,1011,23,10,243,19
2020-04-04 00:00:00,28,21,0.0,8.8,7,1,79,03:12 PM,01:16 AM,05:59 AM,05:43 PM,19,25,25,22,28,20,84,0.0,1010,22,10,350,17
2020-04-04 03:00:00,28,21,0.0,8.8,7,1,79,03:12 PM,01:16 AM,05:59 AM,05:43 PM,19,21,24,21,25,35,87,0.0,1009,21,10,340,15
2020-04-04 06:00:00,28,21,0.0,8.8,7,1,79,03:12 PM,01:16 AM,05:59 AM,05:43 PM,19,21,24,21,22,31,87,0.0,1010,21,10,333,14
2020-04-04 09:00:00,28,21,0.0,8.8,7,6,79,03:12 PM,01:16 AM,05:59 AM,05:43 PM,20,27,27,25,18,27,73,0.0,1010,25,10,338,14
2020-04-04 12:00:00,28,21,0.0,8.8,7,7,79,03:12 PM,01:16 AM,05:59 AM,05:43 PM,21,30,30,28,17,65,65,0.2,1009,28,9,119,14
2020-04-04 15:00:00,28,21,0.0,8.8,7,6,79,03:12 PM,01:16 AM,05:59 AM,05:43 PM,22,29,29,26,28,75,76,0.8,1008,26,10,3,18
2020-04-04 18:00:00,28,21,0.0,8.8,7,1,79,03:12 PM,01:16 AM,05:59 AM,05:43 PM,21,26,26,24,29,58,84,1.2,1009,24,10,235,16
2020-04-04 21:00:00,28,21,0.0,8.8,7,1,79,03:12 PM,01:16 AM,05:59 AM,05:43 PM,20,25,25,23,21,72,85,2.0,1011,23,9,321,11
2020-04-05 00:00:00,25,17,0.0,11.4,5,1,87,03:57 PM,02:22 AM,06:00 AM,05:42 PM,19,25,25,22,19,35,85,0.8,1011,22,10,269,10
2020-04-05 03:00:00,25,17,0.0,11.4,5,1,87,03:57 PM,02:22 AM,06:00 AM,05:42 PM,18,21,22,21,20,4,84,0.0,1012,21,10,240,11
2020-04-05 06:00:00,25,17,0.0,11.4,5,1,87,03:57 PM,02:22 AM,06:00 AM,05:42 PM,16,20,20,20,23,0,79,0.0,1013,20,10,236,13
2020-04-05 09:00:00,25,17,0.0,11.4,5,6,87,03:57 PM,02:22 AM,06:00 AM,05:42 PM,14,24,24,23,17,1,59,0.0,1015,23,10,192,12
2020-04-05 12:00:00,25,17,0.0,11.4,5,6,87,03:57 PM,02:22 AM,06:00 AM,05:42 PM,16,26,26,25,19,3,57,0.0,1014,25,10,139,17
2020-04-05 15:00:00,25,17,0.0,11.4,5,6,87,03:57 PM,02:22 AM,06:00 AM,05:42 PM,17,26,26,24,23,1,65,0.0,1013,24,10,117,19
2020-04-05 18:00:00,25,17,0.0,11.4,5,1,87,03:57 PM,02:22 AM,06:00 AM,05:42 PM,18,25,25,22,25,19,77,0.0,1014,22,10,115,17
2020-04-05 21:00:00,25,17,0.0,11.4,5,1,87,03:57 PM,02:22 AM,06:00 AM,05:42 PM,18,19,22,19,19,72,78,0.0,1016,19,10,124,12
2020-04-06 00:00:00,25,19,0.0,11.4,5,1,94,04:39 PM,03:29 AM,06:00 AM,05:41 PM,17,20,23,20,17,90,76,0.1,1016,20,10,155,11
2020-04-06 03:00:00,25,19,0.0,11.4,5,1,94,04:39 PM,03:29 AM,06:00 AM,05:41 PM,16,20,21,20,19,56,80,0.0,1016,20,10,176,12
2020-04-06 06:00:00,25,19,0.0,11.4,5,1,94,04:39 PM,03:29 AM,06:00 AM,05:41 PM,16,20,20,20,18,36,81,0.0,1017,20,10,189,12
2020-04-06 09:00:00,25,19,0.0,11.4,5,6,94,04:39 PM,03:29 AM,06:00 AM,05:41 PM,16,23,23,22,17,27,68,0.0,1018,22,10,165,13
2020-04-06 12:00:00,25,19,0.0,11.4,5,6,94,04:39 PM,03:29 AM,06:00 AM,05:41 PM,15,26,26,25,14,8,57,0.0,1016,25,10,115,12
2020-04-06 15:00:00,25,19,0.0,11.4,5,6,94,04:39 PM,03:29 AM,06:00 AM,05:41 PM,17,26,26,24,18,2,62,0.0,1014,24,10,103,15
2020-04-06 18:00:00,25,19,0.0,11.4,5,1,94,04:39 PM,03:29 AM,06:00 AM,05:41 PM,17,25,25,23,25,7,71,0.0,1015,23,10,115,17
2020-04-06 21:00:00,25,19,0.0,11.4,5,1,94,04:39 PM,03:29 AM,06:00 AM,05:41 PM,17,22,24,22,24,45,74,0.0,1016,22,10,126,14
2020-04-07 00:00:00,25,20,0.0,8.7,5,1,100,05:21 PM,04:36 AM,06:01 AM,05:40 PM,16,21,22,21,24,56,76,0.2,1016,21,10,155,14
2020-04-07 03:00:00,25,20,0.0,8.7,5,1,100,05:21 PM,04:36 AM,06:01 AM,05:40 PM,16,20,20,20,29,74,80,0.4,1016,20,10,168,17
2020-04-07 06:00:00,25,20,0.0,8.7,5,1,100,05:21 PM,04:36 AM,06:01 AM,05:40 PM,16,20,20,20,31,85,78,0.4,1016,20,9,170,19
2020-04-07 09:00:00,25,20,0.0,8.7,5,5,100,05:21 PM,04:36 AM,06:01 AM,05:40 PM,16,24,24,23,28,54,67,0.1,1017,23,10,161,22
2020-04-07 12:00:00,25,20,0.0,8.7,5,6,100,05:21 PM,04:36 AM,06:01 AM,05:40 PM,16,26,26,25,24,26,61,0.0,1016,25,10,135,21
2020-04-07 15:00:00,25,20,0.0,8.7,5,6,100,05:21 PM,04:36 AM,06:01 AM,05:40 PM,17,26,26,24,26,19,63,0.0,1015,24,10,127,21
2020-04-07 18:00:00,25,20,0.0,8.7,5,1,100,05:21 PM,04:36 AM,06:01 AM,05:40 PM,17,25,25,23,36,60,71,0.1,1016,23,10,147,24
2020-04-07 21:00:00,25,20,0.0,8.7,5,1,100,05:21 PM,04:36 AM,06:01 AM,05:40 PM,17,21,22,21,36,77,77,0.0,1017,21,10,162,23
2020-04-08 00:00:00,23,20,0.0,4.3,5,1,100,06:01 PM,05:44 AM,06:01 AM,05:39 PM,17,21,21,21,35,88,79,0.3,1017,21,10,173,23
2020-04-08 03:00:00,23,20,0.0,4.3,5,1,100,06:01 PM,05:44 AM,06:01 AM,05:39 PM,17,21,21,21,34,92,78,0.2,1016,21,10,169,23
2020-04-08 06:00:00,23,20,0.0,4.3,5,1,100,06:01 PM,05:44 AM,06:01 AM,05:39 PM,16,21,21,21,33,79,75,0.5,1017,21,10,165,23
2020-04-08 09:00:00,23,20,0.0,4.3,5,5,100,06:01 PM,05:44 AM,06:01 AM,05:39 PM,17,24,24,22,30,72,70,0.2,1018,22,10,154,23
2020-04-08 12:00:00,23,20,0.0,4.3,5,5,100,06:01 PM,05:44 AM,06:01 AM,05:39 PM,18,25,25,23,30,77,73,0.7,1018,23,10,141,22
2020-04-08 15:00:00,23,20,0.0,4.3,5,5,100,06:01 PM,05:44 AM,06:01 AM,05:39 PM,17,25,25,23,32,63,72,0.3,1017,23,10,134,22
2020-04-08 18:00:00,23,20,0.0,4.3,5,1,100,06:01 PM,05:44 AM,06:01 AM,05:39 PM,17,25,25,23,32,65,70,0.0,1019,23,10,134,21
2020-04-08 21:00:00,23,20,0.0,4.3,5,1,100,06:01 PM,05:44 AM,06:01 AM,05:39 PM,17,25,25,22,29,68,72,0.0,1020,22,10,137,18
2020-04-09 00:00:00,24,21,0.0,5.7,5,1,83,06:42 PM,06:52 AM,06:02 AM,05:38 PM,17,22,25,22,30,71,75,0.1,1020,22,10,148,19
2020-04-09 03:00:00,24,21,0.0,5.7,5,1,83,06:42 PM,06:52 AM,06:02 AM,05:38 PM,17,21,24,21,33,60,75,0.0,1020,21,10,154,23
2020-04-09 06:00:00,24,21,0.0,5.7,5,1,83,06:42 PM,06:52 AM,06:02 AM,05:38 PM,16,21,24,21,34,62,74,0.1,1021,21,10,161,23
2020-04-09 09:00:00,24,21,0.0,5.7,5,5,83,06:42 PM,06:52 AM,06:02 AM,05:38 PM,17,25,25,23,32,75,69,0.1,1022,23,10,150,26
2020-04-09 12:00:00,24,21,0.0,5.7,5,5,83,06:42 PM,06:52 AM,06:02 AM,05:38 PM,17,26,26,24,29,79,64,0.1,1022,24,9,136,25
2020-04-09 15:00:00,24,21,0.0,5.7,5,5,83,06:42 PM,06:52 AM,06:02 AM,05:38 PM,17,26,26,24,27,44,66,0.1,1021,24,10,128,22
2020-04-09 18:00:00,24,21,0.0,5.7,5,1,83,06:42 PM,06:52 AM,06:02 AM,05:38 PM,17,25,25,22,28,68,73,0.1,1022,22,9,114,19
2020-04-09 21:00:00,24,21,0.0,5.7,5,1,83,06:42 PM,06:52 AM,06:02 AM,05:38 PM,18,21,24,21,26,66,80,0.3,1023,21,10,105,16
2020-04-10 00:00:00,24,21,0.0,4.3,5,1,76,07:26 PM,08:00 AM,06:02 AM,05:37 PM,18,21,22,21,23,73,82,0.5,1022,21,10,106,13
2020-04-10 03:00:00,24,21,0.0,4.3,5,1,76,07:26 PM,08:00 AM,06:02 AM,05:37 PM,18,21,21,21,22,75,82,0.5,1021,21,10,100,13
2020-04-10 06:00:00,24,21,0.0,4.3,5,1,76,07:26 PM,08:00 AM,06:02 AM,05:37 PM,18,21,23,21,22,83,81,0.6,1021,21,9,95,13
2020-04-10 09:00:00,24,21,0.0,4.3,5,5,76,07:26 PM,08:00 AM,06:02 AM,05:37 PM,17,25,25,23,19,70,69,0.4,1022,23,10,83,15
2020-04-10 12:00:00,24,21,0.0,4.3,5,5,76,07:26 PM,08:00 AM,06:02 AM,05:37 PM,18,26,26,24,22,70,70,1.6,1019,24,10,62,15
2020-04-10 15:00:00,24,21,0.0,4.3,5,5,76,07:26 PM,08:00 AM,06:02 AM,05:37 PM,19,26,26,24,22,60,76,1.1,1016,24,10,42,16
2020-04-10 18:00:00,24,21,0.0,4.3,5,1,76,07:26 PM,08:00 AM,06:02 AM,05:37 PM,19,25,25,22,24,74,84,0.4,1016,22,9,18,15
2020-04-10 21:00:00,24,21,0.0,4.3,5,1,76,07:26 PM,08:00 AM,06:02 AM,05:37 PM,19,21,22,21,27,85,87,0.7,1016,21,9,236,16
2020-04-11 00:00:00,28,19,0.0,8.7,6,1,68,08:13 PM,09:07 AM,06:03 AM,05:36 PM,18,20,20,20,27,46,88,0.3,1015,20,10,330,16
2020-04-11 03:00:00,28,19,0.0,8.7,6,1,68,08:13 PM,09:07 AM,06:03 AM,05:36 PM,17,19,19,19,20,26,89,0.0,1013,19,10,315,12
2020-04-11 06:00:00,28,19,0.0,8.7,6,1,68,08:13 PM,09:07 AM,06:03 AM,05:36 PM,18,19,19,19,18,20,89,0.0,1013,19,10,311,11
2020-04-11 09:00:00,28,19,0.0,8.7,6,6,68,08:13 PM,09:07 AM,06:03 AM,05:36 PM,18,24,24,23,16,14,75,0.0,1013,23,10,294,13
2020-04-11 12:00:00,28,19,0.0,8.7,6,7,68,08:13 PM,09:07 AM,06:03 AM,05:36 PM,18,28,28,27,13,24,60,0.0,1011,27,10,309,10
2020-04-11 15:00:00,28,19,0.0,8.7,6,7,68,08:13 PM,09:07 AM,06:03 AM,05:36 PM,17,29,29,28,16,15,52,0.0,1008,28,10,306,10
2020-04-11 18:00:00,28,19,0.0,8.7,6,1,68,08:13 PM,09:07 AM,06:03 AM,05:36 PM,12,29,29,27,27,2,45,0.0,1009,27,10,269,14
2020-04-11 21:00:00,28,19,0.0,8.7,6,1,68,08:13 PM,09:07 AM,06:03 AM,05:36 PM,9,26,26,23,31,3,45,0.0,1011,23,10,249,15
2020-04-12 00:00:00,23,18,0.0,8.7,6,1,61,09:03 PM,10:12 AM,06:03 AM,05:34 PM,9,20,21,20,33,9,48,0.0,1011,20,10,254,16
2020-04-12 03:00:00,23,18,0.0,8.7,6,1,61,09:03 PM,10:12 AM,06:03 AM,05:34 PM,8,19,19,19,35,4,48,0.0,1011,19,10,252,17
2020-04-12 06:00:00,23,18,0.0,8.7,6,1,61,09:03 PM,10:12 AM,06:03 AM,05:34 PM,9,18,18,18,26,0,53,0.0,1012,18,10,242,14
2020-04-12 09:00:00,23,18,0.0,8.7,6,6,61,09:03 PM,10:12 AM,06:03 AM,05:34 PM,10,22,22,22,16,0,47,0.0,1014,22,10,187,12
2020-04-12 12:00:00,23,18,0.0,8.7,6,6,61,09:03 PM,10:12 AM,06:03 AM,05:34 PM,13,25,25,23,25,0,54,0.0,1014,23,10,137,22
2020-04-12 15:00:00,23,18,0.0,8.7,6,6,61,09:03 PM,10:12 AM,06:03 AM,05:34 PM,14,22,25,22,30,0,59,0.0,1014,22,10,125,26
2020-04-12 18:00:00,23,18,0.0,8.7,6,1,61,09:03 PM,10:12 AM,06:03 AM,05:34 PM,14,21,22,21,30,0,64,0.0,1016,21,10,129,21
2020-04-12 21:00:00,23,18,0.0,8.7,6,1,61,09:03 PM,10:12 AM,06:03 AM,05:34 PM,13,20,20,20,27,0,66,0.0,1018,20,10,126,16
2020-04-13 00:00:00,24,18,0.0,8.7,6,1,53,09:57 PM,11:15 AM,06:04 AM,05:33 PM,13,19,19,19,24,7,68,0.0,1018,19,10,148,14
2020-04-13 03:00:00,24,18,0.0,8.7,6,1,53,09:57 PM,11:15 AM,06:04 AM,05:33 PM,13,18,18,18,22,38,72,0.0,1019,18,10,166,13
2020-04-13 06:00:00,24,18,0.0,8.7,6,1,53,09:57 PM,11:15 AM,06:04 AM,05:33 PM,13,18,18,18,18,33,71,0.0,1020,18,10,175,12
2020-04-13 09:00:00,24,18,0.0,8.7,6,6,53,09:57 PM,11:15 AM,06:04 AM,05:33 PM,14,21,23,21,17,29,62,0.0,1021,21,10,151,14
2020-04-13 12:00:00,24,18,0.0,8.7,6,6,53,09:57 PM,11:15 AM,06:04 AM,05:33 PM,14,25,25,24,15,15,54,0.0,1019,24,10,117,13
2020-04-13 15:00:00,24,18,0.0,8.7,6,6,53,09:57 PM,11:15 AM,06:04 AM,05:33 PM,14,25,25,23,16,2,57,0.0,1019,23,10,108,13
2020-04-13 18:00:00,24,18,0.0,8.7,6,1,53,09:57 PM,11:15 AM,06:04 AM,05:33 PM,15,21,22,21,20,66,67,0.0,1020,21,10,104,13
2020-04-13 21:00:00,24,18,0.0,8.7,6,1,53,09:57 PM,11:15 AM,06:04 AM,05:33 PM,15,20,20,20,18,53,69,0.0,1022,20,10,99,10
2020-04-14 00:00:00,25,19,0.0,7.2,6,1,46,10:52 PM,12:12 PM,06:04 AM,05:32 PM,15,20,20,20,16,27,70,0.0,1022,20,10,117,9
2020-04-14 03:00:00,25,19,0.0,7.2,6,1,46,10:52 PM,12:12 PM,06:04 AM,05:32 PM,15,19,19,19,17,18,75,0.0,1022,19,10,158,9
2020-04-14 06:00:00,25,19,0.0,7.2,6,1,46,10:52 PM,12:12 PM,06:04 AM,05:32 PM,15,19,19,19,17,42,77,0.1,1023,19,10,186,10
2020-04-14 09:00:00,25,19,0.0,7.2,6,5,46,10:52 PM,12:12 PM,06:04 AM,05:32 PM,15,22,23,22,15,83,67,0.1,1024,22,10,160,12
2020-04-14 12:00:00,25,19,0.0,7.2,6,5,46,10:52 PM,12:12 PM,06:04 AM,05:32 PM,16,26,26,24,18,32,60,0.0,1022,24,10,127,15
2020-04-14 15:00:00,25,19,0.0,7.2,6,6,46,10:52 PM,12:12 PM,06:04 AM,05:32 PM,16,26,26,24,21,0,61,0.0,1022,24,10,113,17
2020-04-14 18:00:00,25,19,0.0,7.2,6,1,46,10:52 PM,12:12 PM,06:04 AM,05:32 PM,16,25,25,22,24,11,70,0.0,1022,22,10,109,15
2020-04-14 21:00:00,25,19,0.0,7.2,6,1,46,10:52 PM,12:12 PM,06:04 AM,05:32 PM,17,21,22,21,21,33,76,0.0,1024,21,10,106,12
2020-04-15 00:00:00,24,19,0.0,7.2,6,1,38,11:49 PM,01:03 PM,06:05 AM,05:31 PM,16,21,21,21,16,55,76,0.0,1023,21,10,121,9
2020-04-15 03:00:00,24,19,0.0,7.2,6,1,38,11:49 PM,01:03 PM,06:05 AM,05:31 PM,15,20,20,20,17,29,76,0.0,1023,20,10,171,10
2020-04-15 06:00:00,24,19,0.0,7.2,6,1,38,11:49 PM,01:03 PM,06:05 AM,05:31 PM,15,19,19,19,17,13,77,0.0,1024,19,10,189,11
2020-04-15 09:00:00,24,19,0.0,7.2,6,6,38,11:49 PM,01:03 PM,06:05 AM,05:31 PM,15,23,23,22,16,16,64,0.0,1024,22,10,156,13
2020-04-15 12:00:00,24,19,0.0,7.2,6,6,38,11:49 PM,01:03 PM,06:05 AM,05:31 PM,16,26,26,24,17,53,59,0.1,1022,24,10,126,14
2020-04-15 15:00:00,24,19,0.0,7.2,6,5,38,11:49 PM,01:03 PM,06:05 AM,05:31 PM,16,25,25,24,18,79,60,0.1,1020,24,10,106,15
2020-04-15 18:00:00,24,19,0.0,7.2,6,1,38,11:49 PM,01:03 PM,06:05 AM,05:31 PM,15,22,22,22,18,28,68,0.0,1021,22,10,84,11
2020-04-15 21:00:00,24,19,0.0,7.2,6,1,38,11:49 PM,01:03 PM,06:05 AM,05:31 PM,15,20,20,20,13,20,73,0.0,1022,20,10,58,7
2020-04-16 00:00:00,26,18,0.0,8.7,6,1,30,No moonrise,01:49 PM,06:05 AM,05:30 PM,15,19,19,19,11,39,76,0.0,1021,19,10,198,6
2020-04-16 03:00:00,26,18,0.0,8.7,6,1,30,No moonrise,01:49 PM,06:05 AM,05:30 PM,15,18,18,18,17,38,81,0.0,1020,18,10,247,9
2020-04-16 06:00:00,26,18,0.0,8.7,6,1,30,No moonrise,01:49 PM,06:05 AM,05:30 PM,15,18,18,18,15,26,81,0.0,1020,18,10,239,9
2020-04-16 09:00:00,26,18,0.0,8.7,6,6,30,No moonrise,01:49 PM,06:05 AM,05:30 PM,16,23,23,22,5,10,67,0.0,1020,22,10,311,3
2020-04-16 12:00:00,26,18,0.0,8.7,6,7,30,No moonrise,01:49 PM,06:05 AM,05:30 PM,16,26,26,25,11,1,57,0.0,1018,25,10,140,9
2020-04-16 15:00:00,26,18,0.0,8.7,6,6,30,No moonrise,01:49 PM,06:05 AM,05:30 PM,17,26,26,25,21,5,63,0.0,1016,25,10,27,17
2020-04-16 18:00:00,26,18,0.0,8.7,6,1,30,No moonrise,01:49 PM,06:05 AM,05:30 PM,18,25,25,22,27,8,77,0.0,1017,22,10,7,17
2020-04-16 21:00:00,26,18,0.0,8.7,6,1,30,No moonrise,01:49 PM,06:05 AM,05:30 PM,18,21,22,21,35,7,85,0.0,1017,21,10,228,20
2020-04-17 00:00:00,29,18,0.0,8.7,7,1,23,12:44 AM,02:28 PM,06:06 AM,05:30 PM,18,20,20,20,29,5,88,0.0,1016,20,10,328,16
2020-04-17 03:00:00,29,18,0.0,8.7,7,1,23,12:44 AM,02:28 PM,06:06 AM,05:30 PM,17,19,19,19,21,6,89,0.0,1016,19,10,311,11
2020-04-17 06:00:00,29,18,0.0,8.7,7,1,23,12:44 AM,02:28 PM,06:06 AM,05:30 PM,17,19,19,19,17,6,88,0.0,1016,19,10,311,10
2020-04-17 09:00:00,29,18,0.0,8.7,7,6,23,12:44 AM,02:28 PM,06:06 AM,05:30 PM,17,24,24,23,13,6,69,0.0,1016,23,10,310,10
2020-04-17 12:00:00,29,18,0.0,8.7,7,7,23,12:44 AM,02:28 PM,06:06 AM,05:30 PM,17,29,29,28,10,4,52,0.0,1013,28,10,325,8
2020-04-17 15:00:00,29,18,0.0,8.7,7,7,23,12:44 AM,02:28 PM,06:06 AM,05:30 PM,18,29,29,28,20,7,56,0.0,1011,28,10,121,13
2020-04-17 18:00:00,29,18,0.0,8.7,7,1,23,12:44 AM,02:28 PM,06:06 AM,05:30 PM,19,27,27,25,30,24,66,0.0,1011,25,10,241,15
2020-04-17 21:00:00,29,18,0.0,8.7,7,1,23,12:44 AM,02:28 PM,06:06 AM,05:30 PM,17,26,26,24,23,19,63,0.0,1012,24,10,321,11
2020-04-18 00:00:00,27,14,0.0,5.7,6,1,15,01:39 AM,03:05 PM,06:06 AM,05:29 PM,15,25,25,23,18,18,58,0.0,1012,23,10,296,9
2020-04-18 03:00:00,27,14,0.0,5.7,6,1,15,01:39 AM,03:05 PM,06:06 AM,05:29 PM,14,25,25,22,16,24,57,0.0,1011,22,10,289,8
2020-04-18 06:00:00,27,14,0.0,5.7,6,1,15,01:39 AM,03:05 PM,06:06 AM,05:29 PM,13,25,25,22,11,30,58,0.0,1011,22,10,270,6
2020-04-18 09:00:00,27,14,0.0,5.7,6,7,15,01:39 AM,03:05 PM,06:06 AM,05:29 PM,14,26,26,25,6,42,49,0.0,1012,25,10,252,4
2020-04-18 12:00:00,27,14,0.0,5.7,6,6,15,01:39 AM,03:05 PM,06:06 AM,05:29 PM,16,26,26,24,19,74,59,0.1,1011,24,10,241,13
2020-04-18 15:00:00,27,14,0.0,5.7,6,5,15,01:39 AM,03:05 PM,06:06 AM,05:29 PM,16,25,25,22,21,87,69,0.2,1011,22,7,308,13
2020-04-18 18:00:00,27,14,0.0,5.7,6,1,15,01:39 AM,03:05 PM,06:06 AM,05:29 PM,15,19,23,19,28,46,66,0.1,1012,19,8,311,17
2020-04-18 21:00:00,27,14,0.0,5.7,6,1,15,01:39 AM,03:05 PM,06:06 AM,05:29 PM,15,15,19,15,23,20,64,0.0,1012,15,10,276,13
2020-04-19 00:00:00,25,18,0.0,7.2,6,1,8,02:32 AM,03:38 PM,06:07 AM,05:28 PM,14,17,19,17,19,22,69,0.0,1012,17,10,272,9
2020-04-19 03:00:00,25,18,0.0,7.2,6,1,8,02:32 AM,03:38 PM,06:07 AM,05:28 PM,12,19,19,19,15,38,66,0.0,1012,19,10,255,8
2020-04-19 06:00:00,25,18,0.0,7.2,6,1,8,02:32 AM,03:38 PM,06:07 AM,05:28 PM,13,19,19,19,16,49,72,0.4,1012,19,7,257,9
2020-04-19 09:00:00,25,18,0.0,7.2,6,5,8,02:32 AM,03:38 PM,06:07 AM,05:28 PM,14,21,23,21,11,72,67,0.4,1013,21,5,263,8
2020-04-19 12:00:00,25,18,0.0,7.2,6,5,8,02:32 AM,03:38 PM,06:07 AM,05:28 PM,14,26,26,24,6,49,52,0.1,1012,24,8,236,5
2020-04-19 15:00:00,25,18,0.0,7.2,6,6,8,02:32 AM,03:38 PM,06:07 AM,05:28 PM,13,25,25,24,12,48,51,0.0,1010,24,10,117,10
2020-04-19 18:00:00,25,18,0.0,7.2,6,1,8,02:32 AM,03:38 PM,06:07 AM,05:28 PM,15,22,22,22,18,27,68,0.0,1011,22,10,259,12
2020-04-19 21:00:00,25,18,0.0,7.2,6,1,8,02:32 AM,03:38 PM,06:07 AM,05:28 PM,16,20,20,20,16,6,80,0.0,1013,20,10,308,9
2020-04-20 00:00:00,26,17,0.0,8.7,6,1,0,03:24 AM,04:09 PM,06:07 AM,05:27 PM,13,18,18,18,21,2,70,0.0,1014,18,10,250,11
2020-04-20 03:00:00,26,17,0.0,8.7,6,1,0,03:24 AM,04:09 PM,06:07 AM,05:27 PM,10,17,17,17,23,1,64,0.0,1014,17,10,237,12
2020-04-20 06:00:00,26,17,0.0,8.7,6,1,0,03:24 AM,04:09 PM,06:07 AM,05:27 PM,8,17,17,17,22,0,57,0.0,1015,17,10,244,11
2020-04-20 09:00:00,26,17,0.0,8.7,6,6,0,03:24 AM,04:09 PM,06:07 AM,05:27 PM,7,21,22,21,14,4,41,0.0,1016,21,10,247,9
2020-04-20 12:00:00,26,17,0.0,8.7,6,7,0,03:24 AM,04:09 PM,06:07 AM,05:27 PM,6,25,25,25,6,13,30,0.0,1015,25,10,225,5
2020-04-20 15:00:00,26,17,0.0,8.7,6,7,0,03:24 AM,04:09 PM,06:07 AM,05:27 PM,9,25,25,25,9,9,37,0.0,1014,25,10,136,6
2020-04-20 18:00:00,26,17,0.0,8.7,6,1,0,03:24 AM,04:09 PM,06:07 AM,05:27 PM,11,22,22,22,11,4,51,0.0,1016,22,10,71,6
2020-04-20 21:00:00,26,17,0.0,8.7,6,1,0,03:24 AM,04:09 PM,06:07 AM,05:27 PM,11,20,20,20,9,4,57,0.0,1017,20,10,225,4
