date_time,Lyndoch_maxtempC,Lyndoch_mintempC,Lyndoch_totalSnow_cm,Lyndoch_sunHour,Lyndoch_uvIndex,Lyndoch_uvIndex,Lyndoch_moon_illumination,Lyndoch_moonrise,Lyndoch_moonset,Lyndoch_sunrise,Lyndoch_sunset,Lyndoch_DewPointC,Lyndoch_FeelsLikeC,Lyndoch_HeatIndexC,Lyndoch_WindChillC,Lyndoch_WindGustKmph,Lyndoch_cloudcover,Lyndoch_humidity,Lyndoch_precipMM,Lyndoch_pressure,Lyndoch_tempC,Lyndoch_visibility,Lyndoch_winddirDegree,Lyndoch_windspeedKmph
2019-12-23 09:00:00,34,21,0.0,14.5,7,7,14,02:36 AM,04:23 PM,04:59 AM,07:28 PM,1,26,26,28,15,11,18,0.0,1016,28,10,54,13
2019-12-23 12:00:00,34,21,0.0,14.5,7,8,14,02:36 AM,04:23 PM,04:59 AM,07:28 PM,1,32,32,34,5,23,12,0.0,1015,34,10,289,4
2019-12-23 15:00:00,34,21,0.0,14.5,7,8,14,02:36 AM,04:23 PM,04:59 AM,07:28 PM,5,29,29,32,31,45,19,0.0,1015,32,10,248,27
2019-12-23 18:00:00,34,21,0.0,14.5,7,1,14,02:36 AM,04:23 PM,04:59 AM,07:28 PM,3,33,33,29,20,24,23,0.0,1016,29,10,226,13
2019-12-23 21:00:00,34,21,0.0,14.5,7,1,14,02:36 AM,04:23 PM,04:59 AM,07:28 PM,4,31,31,27,11,22,30,0.0,1016,27,10,232,6
2019-12-24 00:00:00,35,18,0.0,13.4,7,1,7,03:15 AM,05:29 PM,04:59 AM,07:28 PM,-1,19,19,19,21,9,27,0.0,1014,19,10,138,10
2019-12-24 03:00:00,35,18,0.0,13.4,7,1,7,03:15 AM,05:29 PM,04:59 AM,07:28 PM,1,18,18,18,27,8,32,0.0,1014,18,10,132,13
2019-12-24 06:00:00,35,18,0.0,13.4,7,1,7,03:15 AM,05:29 PM,04:59 AM,07:28 PM,6,19,19,19,25,0,41,0.0,1015,19,10,112,14
2019-12-24 09:00:00,35,18,0.0,13.4,7,6,7,03:15 AM,05:29 PM,04:59 AM,07:28 PM,1,26,26,28,17,100,17,0.0,1015,28,10,93,14
2019-12-24 12:00:00,35,18,0.0,13.4,7,8,7,03:15 AM,05:29 PM,04:59 AM,07:28 PM,-4,33,33,35,6,7,8,0.0,1014,35,10,140,5
2019-12-24 15:00:00,35,18,0.0,13.4,7,8,7,03:15 AM,05:29 PM,04:59 AM,07:28 PM,0,32,32,34,28,10,12,0.0,1013,34,10,244,24
2019-12-24 18:00:00,35,18,0.0,13.4,7,1,7,03:15 AM,05:29 PM,04:59 AM,07:28 PM,4,33,33,30,20,1,21,0.0,1014,30,10,215,15
2019-12-24 21:00:00,35,18,0.0,13.4,7,1,7,03:15 AM,05:29 PM,04:59 AM,07:28 PM,-0,32,32,28,22,0,24,0.0,1015,28,10,176,10
2019-12-25 00:00:00,35,20,0.0,14.3,8,1,0,03:58 AM,06:33 PM,05:00 AM,07:29 PM,-4,20,20,20,18,0,19,0.0,1015,20,10,153,9
2019-12-25 03:00:00,35,20,0.0,14.3,8,1,0,03:58 AM,06:33 PM,05:00 AM,07:29 PM,1,20,20,20,22,6,27,0.0,1014,20,10,131,10
2019-12-25 06:00:00,35,20,0.0,14.3,8,1,0,03:58 AM,06:33 PM,05:00 AM,07:29 PM,6,24,24,23,27,6,33,0.0,1016,23,10,123,18
2019-12-25 09:00:00,35,20,0.0,14.3,8,7,0,03:58 AM,06:33 PM,05:00 AM,07:29 PM,7,28,28,29,19,8,25,0.0,1016,29,10,101,17
2019-12-25 12:00:00,35,20,0.0,14.3,8,9,0,03:58 AM,06:33 PM,05:00 AM,07:29 PM,7,33,33,35,4,8,18,0.0,1014,35,10,120,4
2019-12-25 15:00:00,35,20,0.0,14.3,8,8,0,03:58 AM,06:33 PM,05:00 AM,07:29 PM,8,32,32,34,25,7,20,0.0,1014,34,10,224,22
2019-12-25 18:00:00,35,20,0.0,14.3,8,1,0,03:58 AM,06:33 PM,05:00 AM,07:29 PM,9,34,34,32,31,0,33,0.0,1014,32,10,158,25
2019-12-25 21:00:00,35,20,0.0,14.3,8,1,0,03:58 AM,06:33 PM,05:00 AM,07:29 PM,6,30,30,28,36,0,44,0.0,1017,28,10,151,17
2019-12-26 00:00:00,34,17,0.0,14.3,7,1,0,04:46 AM,07:33 PM,05:00 AM,07:29 PM,7,18,18,18,39,0,48,0.0,1016,18,10,140,18
2019-12-26 03:00:00,34,17,0.0,14.3,7,1,0,04:46 AM,07:33 PM,05:00 AM,07:29 PM,9,17,17,17,30,0,61,0.0,1017,17,10,130,14
2019-12-26 06:00:00,34,17,0.0,14.3,7,1,0,04:46 AM,07:33 PM,05:00 AM,07:29 PM,8,19,19,19,26,0,48,0.0,1018,19,10,122,14
2019-12-26 09:00:00,34,17,0.0,14.3,7,7,0,04:46 AM,07:33 PM,05:00 AM,07:29 PM,8,27,27,28,16,0,28,0.0,1018,28,10,109,14
2019-12-26 12:00:00,34,17,0.0,14.3,7,8,0,04:46 AM,07:33 PM,05:00 AM,07:29 PM,6,30,30,32,14,1,19,0.0,1016,32,10,90,13
2019-12-26 15:00:00,34,17,0.0,14.3,7,8,0,04:46 AM,07:33 PM,05:00 AM,07:29 PM,5,32,32,34,21,7,16,0.0,1015,34,10,124,18
2019-12-26 18:00:00,34,17,0.0,14.3,7,1,0,04:46 AM,07:33 PM,05:00 AM,07:29 PM,6,34,34,31,35,0,26,0.0,1015,31,10,140,24
2019-12-26 21:00:00,34,17,0.0,14.3,7,1,0,04:46 AM,07:33 PM,05:00 AM,07:29 PM,4,31,31,29,45,33,29,0.0,1015,29,10,138,22
2019-12-27 00:00:00,38,21,0.0,14.3,8,1,0,05:40 AM,08:27 PM,05:01 AM,07:30 PM,6,24,24,23,50,8,33,0.0,1014,23,10,126,24
2019-12-27 03:00:00,38,21,0.0,14.3,8,1,0,05:40 AM,08:27 PM,05:01 AM,07:30 PM,5,21,21,21,49,15,36,0.0,1013,21,10,100,25
2019-12-27 06:00:00,38,21,0.0,14.3,8,1,0,05:40 AM,08:27 PM,05:01 AM,07:30 PM,5,24,24,22,37,10,32,0.0,1014,22,10,77,23
2019-12-27 09:00:00,38,21,0.0,14.3,8,7,0,05:40 AM,08:27 PM,05:01 AM,07:30 PM,3,28,28,30,31,10,18,0.0,1013,30,10,58,27
2019-12-27 12:00:00,38,21,0.0,14.3,8,9,0,05:40 AM,08:27 PM,05:01 AM,07:30 PM,3,38,38,38,22,3,11,0.0,1010,38,10,13,19
2019-12-27 15:00:00,38,21,0.0,14.3,8,9,0,05:40 AM,08:27 PM,05:01 AM,07:30 PM,4,37,37,38,31,3,12,0.0,1008,38,10,257,27
2019-12-27 18:00:00,38,21,0.0,14.3,8,1,0,05:40 AM,08:27 PM,05:01 AM,07:30 PM,5,35,35,36,12,12,14,0.0,1008,36,10,202,8
2019-12-27 21:00:00,38,21,0.0,14.3,8,1,0,05:40 AM,08:27 PM,05:01 AM,07:30 PM,5,35,35,33,18,64,25,0.0,1010,33,10,199,9
2019-12-28 00:00:00,38,23,0.0,14.3,8,1,8,06:36 AM,09:15 PM,05:02 AM,07:30 PM,6,24,24,24,20,30,31,0.0,1010,24,10,189,11
2019-12-28 03:00:00,38,23,0.0,14.3,8,1,8,06:36 AM,09:15 PM,05:02 AM,07:30 PM,7,24,24,23,18,65,35,0.0,1010,23,10,140,9
2019-12-28 06:00:00,38,23,0.0,14.3,8,1,8,06:36 AM,09:15 PM,05:02 AM,07:30 PM,6,26,26,27,17,24,26,0.0,1011,27,10,107,8
2019-12-28 09:00:00,38,23,0.0,14.3,8,8,8,06:36 AM,09:15 PM,05:02 AM,07:30 PM,7,30,30,33,9,30,20,0.0,1012,33,10,240,8
2019-12-28 12:00:00,38,23,0.0,14.3,8,9,8,06:36 AM,09:15 PM,05:02 AM,07:30 PM,7,37,37,38,17,8,15,0.0,1011,38,10,355,14
2019-12-28 15:00:00,38,23,0.0,14.3,8,9,8,06:36 AM,09:15 PM,05:02 AM,07:30 PM,8,37,37,38,31,4,17,0.0,1010,38,10,250,27
2019-12-28 18:00:00,38,23,0.0,14.3,8,1,8,06:36 AM,09:15 PM,05:02 AM,07:30 PM,10,32,32,33,20,4,23,0.0,1011,33,10,154,17
2019-12-28 21:00:00,38,23,0.0,14.3,8,1,8,06:36 AM,09:15 PM,05:02 AM,07:30 PM,7,33,33,30,21,5,33,0.0,1013,30,10,60,11
2019-12-29 00:00:00,39,24,0.0,13.4,8,1,15,07:34 AM,09:57 PM,05:02 AM,07:30 PM,4,24,24,24,10,6,28,0.0,1012,24,10,133,5
2019-12-29 03:00:00,39,24,0.0,13.4,8,1,15,07:34 AM,09:57 PM,05:02 AM,07:30 PM,5,24,24,24,25,3,30,0.0,1011,24,10,98,12
2019-12-29 06:00:00,39,24,0.0,13.4,8,1,15,07:34 AM,09:57 PM,05:02 AM,07:30 PM,7,26,26,27,11,4,28,0.0,1012,27,10,54,7
2019-12-29 09:00:00,39,24,0.0,13.4,8,9,15,07:34 AM,09:57 PM,05:02 AM,07:30 PM,9,33,33,35,14,4,21,0.0,1013,35,10,32,12
2019-12-29 12:00:00,39,24,0.0,13.4,8,9,15,07:34 AM,09:57 PM,05:02 AM,07:30 PM,8,38,38,39,24,5,16,0.0,1011,39,10,272,21
2019-12-29 15:00:00,39,24,0.0,13.4,8,9,15,07:34 AM,09:57 PM,05:02 AM,07:30 PM,9,37,37,38,19,5,18,0.0,1009,38,10,344,17
2019-12-29 18:00:00,39,24,0.0,13.4,8,1,15,07:34 AM,09:57 PM,05:02 AM,07:30 PM,10,32,32,34,22,85,23,0.2,1009,34,10,35,17
2019-12-29 21:00:00,39,24,0.0,13.4,8,1,15,07:34 AM,09:57 PM,05:02 AM,07:30 PM,10,35,35,31,14,72,32,0.2,1009,31,9,329,6
2019-12-30 00:00:00,39,26,0.0,13.4,9,1,22,08:32 AM,10:33 PM,05:03 AM,07:30 PM,10,28,28,29,20,6,32,0.0,1007,29,10,47,9
2019-12-30 03:00:00,39,26,0.0,13.4,9,1,22,08:32 AM,10:33 PM,05:03 AM,07:30 PM,10,26,26,26,31,3,36,0.0,1005,26,10,50,15
2019-12-30 06:00:00,39,26,0.0,13.4,9,1,22,08:32 AM,10:33 PM,05:03 AM,07:30 PM,8,30,30,32,31,76,23,0.1,1005,32,10,338,20
2019-12-30 09:00:00,39,26,0.0,13.4,9,9,22,08:32 AM,10:33 PM,05:03 AM,07:30 PM,7,38,38,39,45,32,15,0.0,1002,39,10,322,39
2019-12-30 12:00:00,39,26,0.0,13.4,9,9,22,08:32 AM,10:33 PM,05:03 AM,07:30 PM,7,37,37,38,39,22,15,0.0,1002,38,10,321,34
2019-12-30 15:00:00,39,26,0.0,13.4,9,8,22,08:32 AM,10:33 PM,05:03 AM,07:30 PM,12,34,34,35,38,11,25,0.0,1001,35,10,264,33
2019-12-30 18:00:00,39,26,0.0,13.4,9,1,22,08:32 AM,10:33 PM,05:03 AM,07:30 PM,14,36,36,33,24,5,48,0.0,1006,33,10,200,21
2019-12-30 21:00:00,39,26,0.0,13.4,9,1,22,08:32 AM,10:33 PM,05:03 AM,07:30 PM,13,33,33,29,26,6,79,0.0,1009,29,10,202,20
2019-12-31 00:00:00,25,11,0.0,14.3,6,1,26,09:30 AM,11:05 PM,05:04 AM,07:31 PM,10,12,13,12,15,7,81,0.0,1010,13,10,203,11
2019-12-31 03:00:00,25,11,0.0,14.3,6,1,26,09:30 AM,11:05 PM,05:04 AM,07:31 PM,9,10,11,10,15,25,84,0.0,1011,11,10,216,10
2019-12-31 06:00:00,25,11,0.0,14.3,6,1,26,09:30 AM,11:05 PM,05:04 AM,07:31 PM,8,11,13,11,19,6,72,0.0,1013,13,10,193,17
2019-12-31 09:00:00,25,11,0.0,14.3,6,6,26,09:30 AM,11:05 PM,05:04 AM,07:31 PM,2,20,20,20,18,0,31,0.0,1014,20,10,196,16
2019-12-31 12:00:00,25,11,0.0,14.3,6,7,26,09:30 AM,11:05 PM,05:04 AM,07:31 PM,2,24,24,25,22,3,23,0.0,1014,25,10,234,19
2019-12-31 15:00:00,25,11,0.0,14.3,6,6,26,09:30 AM,11:05 PM,05:04 AM,07:31 PM,5,24,24,24,26,5,30,0.0,1013,24,10,240,22
2019-12-31 18:00:00,25,11,0.0,14.3,6,1,26,09:30 AM,11:05 PM,05:04 AM,07:31 PM,6,20,20,20,13,0,40,0.0,1015,20,10,175,11
2019-12-31 21:00:00,25,11,0.0,14.3,6,1,26,09:30 AM,11:05 PM,05:04 AM,07:31 PM,8,16,19,16,20,0,73,0.0,1016,16,10,140,12
2020-01-01 00:00:00,28,10,0.0,14.3,6,1,37,10:25 AM,11:35 PM,05:05 AM,07:31 PM,8,10,11,10,13,0,81,0.0,1016,11,10,150,6
2020-01-01 03:00:00,28,10,0.0,14.3,6,1,37,10:25 AM,11:35 PM,05:05 AM,07:31 PM,7,10,10,10,9,0,81,0.0,1015,10,10,168,4
2020-01-01 06:00:00,28,10,0.0,14.3,6,1,37,10:25 AM,11:35 PM,05:05 AM,07:31 PM,7,14,13,14,4,0,65,0.0,1018,13,10,145,3
2020-01-01 09:00:00,28,10,0.0,14.3,6,6,37,10:25 AM,11:35 PM,05:05 AM,07:31 PM,3,24,24,23,3,0,28,0.0,1018,23,10,181,2
2020-01-01 12:00:00,28,10,0.0,14.3,6,7,37,10:25 AM,11:35 PM,05:05 AM,07:31 PM,-1,26,26,28,17,0,16,0.0,1017,28,10,254,15
2020-01-01 15:00:00,28,10,0.0,14.3,6,7,37,10:25 AM,11:35 PM,05:05 AM,07:31 PM,2,26,26,28,27,0,19,0.0,1015,28,10,248,23
2020-01-01 18:00:00,28,10,0.0,14.3,6,1,37,10:25 AM,11:35 PM,05:05 AM,07:31 PM,4,30,30,26,20,0,29,0.0,1017,26,10,224,17
2020-01-01 21:00:00,28,10,0.0,14.3,6,1,37,10:25 AM,11:35 PM,05:05 AM,07:31 PM,10,25,25,22,19,0,75,0.0,1018,22,10,142,10
2020-01-02 00:00:00,34,12,0.0,14.3,7,1,44,11:20 AM,No moonset,05:05 AM,07:31 PM,11,11,12,11,21,0,92,0.0,1019,12,10,139,10
2020-01-02 03:00:00,34,12,0.0,14.3,7,1,44,11:20 AM,No moonset,05:05 AM,07:31 PM,10,11,12,11,17,0,91,0.0,1018,12,10,112,8
2020-01-02 06:00:00,34,12,0.0,14.3,7,1,44,11:20 AM,No moonset,05:05 AM,07:31 PM,10,14,14,14,19,0,76,0.0,1019,14,10,114,12
2020-01-02 09:00:00,34,12,0.0,14.3,7,6,44,11:20 AM,No moonset,05:05 AM,07:31 PM,7,24,24,24,15,0,33,0.0,1018,24,10,90,13
2020-01-02 12:00:00,34,12,0.0,14.3,7,8,44,11:20 AM,No moonset,05:05 AM,07:31 PM,2,30,30,32,10,0,15,0.0,1017,32,10,49,9
2020-01-02 15:00:00,34,12,0.0,14.3,7,8,44,11:20 AM,No moonset,05:05 AM,07:31 PM,1,32,32,34,7,0,12,0.0,1014,34,10,73,6
2020-01-02 18:00:00,34,12,0.0,14.3,7,1,44,11:20 AM,No moonset,05:05 AM,07:31 PM,1,27,27,29,4,18,16,0.0,1014,29,10,141,3
2020-01-02 21:00:00,34,12,0.0,14.3,7,1,44,11:20 AM,No moonset,05:05 AM,07:31 PM,4,27,27,25,39,0,36,0.0,1013,25,10,132,18
2020-01-03 00:00:00,40,19,0.0,14.3,8,1,51,12:15 PM,12:02 AM,05:06 AM,07:31 PM,5,19,19,19,38,0,39,0.0,1011,19,10,106,18
2020-01-03 03:00:00,40,19,0.0,14.3,8,1,51,12:15 PM,12:02 AM,05:06 AM,07:31 PM,5,19,19,19,39,0,40,0.0,1010,19,10,84,18
2020-01-03 06:00:00,40,19,0.0,14.3,8,1,51,12:15 PM,12:02 AM,05:06 AM,07:31 PM,3,22,23,22,36,0,29,0.0,1010,22,10,68,17
2020-01-03 09:00:00,40,19,0.0,14.3,8,8,51,12:15 PM,12:02 AM,05:06 AM,07:31 PM,0,29,29,31,36,1,14,0.0,1008,31,10,40,32
2020-01-03 12:00:00,40,19,0.0,14.3,8,9,51,12:15 PM,12:02 AM,05:06 AM,07:31 PM,-5,34,34,36,30,0,7,0.0,1006,36,10,12,26
2020-01-03 15:00:00,40,19,0.0,14.3,8,9,51,12:15 PM,12:02 AM,05:06 AM,07:31 PM,-9,40,40,40,23,8,4,0.0,1002,40,10,331,20
2020-01-03 18:00:00,40,19,0.0,14.3,8,1,51,12:15 PM,12:02 AM,05:06 AM,07:31 PM,-9,35,35,37,22,0,5,0.0,1001,37,10,298,15
2020-01-03 21:00:00,40,19,0.0,14.3,8,1,51,12:15 PM,12:02 AM,05:06 AM,07:31 PM,-8,36,36,33,29,0,8,0.0,1001,33,10,32,14
2020-01-04 00:00:00,25,18,0.0,14.2,6,1,59,01:10 PM,12:29 AM,05:07 AM,07:31 PM,12,21,21,21,44,0,55,0.0,1005,21,10,248,23
2020-01-04 03:00:00,25,18,0.0,14.2,6,1,59,01:10 PM,12:29 AM,05:07 AM,07:31 PM,13,19,19,19,31,3,69,0.0,1007,19,10,244,19
2020-01-04 06:00:00,25,18,0.0,14.2,6,1,59,01:10 PM,12:29 AM,05:07 AM,07:31 PM,13,18,18,18,35,50,75,0.0,1012,18,10,224,28
2020-01-04 09:00:00,25,18,0.0,14.2,6,6,59,01:10 PM,12:29 AM,05:07 AM,07:31 PM,11,24,24,22,28,24,49,0.0,1015,22,10,217,25
2020-01-04 12:00:00,25,18,0.0,14.2,6,6,59,01:10 PM,12:29 AM,05:07 AM,07:31 PM,11,25,25,25,26,26,43,0.0,1014,25,10,191,23
2020-01-04 15:00:00,25,18,0.0,14.2,6,6,59,01:10 PM,12:29 AM,05:07 AM,07:31 PM,8,24,24,24,30,21,37,0.0,1015,24,10,178,26
2020-01-04 18:00:00,25,18,0.0,14.2,6,1,59,01:10 PM,12:29 AM,05:07 AM,07:31 PM,9,20,23,20,30,29,57,0.0,1017,20,10,173,25
2020-01-04 21:00:00,25,18,0.0,14.2,6,1,59,01:10 PM,12:29 AM,05:07 AM,07:31 PM,7,18,22,18,30,100,66,0.0,1019,18,10,172,21
2020-01-05 00:00:00,13,10,0.0,8.9,4,1,66,02:06 PM,12:57 AM,05:08 AM,07:31 PM,6,11,13,11,36,36,63,0.0,1019,13,10,168,25
2020-01-05 03:00:00,13,10,0.0,8.9,4,1,66,02:06 PM,12:57 AM,05:08 AM,07:31 PM,5,10,13,10,30,81,60,0.0,1019,13,10,156,24
2020-01-05 06:00:00,13,10,0.0,8.9,4,1,66,02:06 PM,12:57 AM,05:08 AM,07:31 PM,7,7,10,7,32,95,83,2.5,1022,10,7,136,27
2020-01-05 09:00:00,13,10,0.0,8.9,4,3,66,02:06 PM,12:57 AM,05:08 AM,07:31 PM,8,7,10,7,34,82,84,4.8,1023,10,7,117,29
2020-01-05 12:00:00,13,10,0.0,8.9,4,3,66,02:06 PM,12:57 AM,05:08 AM,07:31 PM,10,10,12,10,22,100,83,2.4,1021,12,9,130,19
2020-01-05 15:00:00,13,10,0.0,8.9,4,3,66,02:06 PM,12:57 AM,05:08 AM,07:31 PM,10,11,13,11,23,99,80,4.1,1020,13,7,138,20
2020-01-05 18:00:00,13,10,0.0,8.9,4,1,66,02:06 PM,12:57 AM,05:08 AM,07:31 PM,10,11,13,11,22,100,81,1.9,1020,13,9,119,19
2020-01-05 21:00:00,13,10,0.0,8.9,4,1,66,02:06 PM,12:57 AM,05:08 AM,07:31 PM,10,11,13,11,22,100,83,2.2,1020,13,9,113,18
2020-01-06 00:00:00,27,13,0.0,12.3,5,1,73,03:04 PM,01:28 AM,05:09 AM,07:32 PM,9,12,13,12,15,89,77,0.2,1019,13,2,123,12
2020-01-06 03:00:00,27,13,0.0,12.3,5,1,73,03:04 PM,01:28 AM,05:09 AM,07:32 PM,9,12,13,12,15,60,78,0.3,1019,13,5,115,12
2020-01-06 06:00:00,27,13,0.0,12.3,5,1,73,03:04 PM,01:28 AM,05:09 AM,07:32 PM,9,12,13,12,13,83,79,0.1,1019,13,10,58,10
2020-01-06 09:00:00,27,13,0.0,12.3,5,4,73,03:04 PM,01:28 AM,05:09 AM,07:32 PM,9,20,20,20,15,81,49,0.1,1019,20,10,102,13
2020-01-06 12:00:00,27,13,0.0,12.3,5,6,73,03:04 PM,01:28 AM,05:09 AM,07:32 PM,8,25,25,24,12,8,37,0.0,1017,24,10,136,10
2020-01-06 15:00:00,27,13,0.0,12.3,5,7,73,03:04 PM,01:28 AM,05:09 AM,07:32 PM,7,26,26,27,10,8,28,0.0,1014,27,10,154,9
2020-01-06 18:00:00,27,13,0.0,12.3,5,1,73,03:04 PM,01:28 AM,05:09 AM,07:32 PM,7,24,24,24,20,4,34,0.0,1015,24,10,151,17
2020-01-06 21:00:00,27,13,0.0,12.3,5,1,73,03:04 PM,01:28 AM,05:09 AM,07:32 PM,7,21,25,21,29,0,50,0.0,1016,21,10,150,16
2020-01-07 00:00:00,30,16,0.0,14.2,7,1,80,04:04 PM,02:01 AM,05:09 AM,07:32 PM,7,17,17,17,35,0,49,0.0,1015,17,10,151,20
2020-01-07 03:00:00,30,16,0.0,14.2,7,1,80,04:04 PM,02:01 AM,05:09 AM,07:32 PM,6,16,16,16,26,1,51,0.0,1015,16,10,134,12
2020-01-07 06:00:00,30,16,0.0,14.2,7,1,80,04:04 PM,02:01 AM,05:09 AM,07:32 PM,6,18,18,18,12,0,45,0.0,1016,18,10,119,6
2020-01-07 09:00:00,30,16,0.0,14.2,7,6,80,04:04 PM,02:01 AM,05:09 AM,07:32 PM,6,25,25,24,15,0,31,0.0,1016,24,10,97,13
2020-01-07 12:00:00,30,16,0.0,14.2,7,7,80,04:04 PM,02:01 AM,05:09 AM,07:32 PM,6,27,27,28,14,4,24,0.0,1014,28,10,98,12
2020-01-07 15:00:00,30,16,0.0,14.2,7,8,80,04:04 PM,02:01 AM,05:09 AM,07:32 PM,5,28,28,30,15,3,21,0.0,1013,30,10,104,13
2020-01-07 18:00:00,30,16,0.0,14.2,7,1,80,04:04 PM,02:01 AM,05:09 AM,07:32 PM,8,26,26,27,20,3,30,0.0,1013,27,10,152,17
2020-01-07 21:00:00,30,16,0.0,14.2,7,1,80,04:04 PM,02:01 AM,05:09 AM,07:32 PM,8,28,28,24,35,2,41,0.0,1014,24,10,146,20
2020-01-08 00:00:00,33,20,0.0,14.2,7,1,88,05:06 PM,02:38 AM,05:10 AM,07:32 PM,6,21,24,21,48,3,36,0.0,1014,21,10,143,29
2020-01-08 03:00:00,33,20,0.0,14.2,7,1,88,05:06 PM,02:38 AM,05:10 AM,07:32 PM,8,20,20,20,47,3,46,0.0,1014,20,10,132,25
2020-01-08 06:00:00,33,20,0.0,14.2,7,1,88,05:06 PM,02:38 AM,05:10 AM,07:32 PM,9,20,20,20,38,0,50,0.0,1015,20,10,107,25
2020-01-08 09:00:00,33,20,0.0,14.2,7,7,88,05:06 PM,02:38 AM,05:10 AM,07:32 PM,8,25,25,26,28,0,32,0.0,1015,26,10,83,25
2020-01-08 12:00:00,33,20,0.0,14.2,7,8,88,05:06 PM,02:38 AM,05:10 AM,07:32 PM,5,29,29,31,17,0,19,0.0,1014,31,10,78,15
2020-01-08 15:00:00,33,20,0.0,14.2,7,8,88,05:06 PM,02:38 AM,05:10 AM,07:32 PM,3,31,31,33,13,0,15,0.0,1012,33,10,78,12
2020-01-08 18:00:00,33,20,0.0,14.2,7,1,88,05:06 PM,02:38 AM,05:10 AM,07:32 PM,1,30,30,32,15,0,14,0.0,1012,32,10,71,12
2020-01-08 21:00:00,33,20,0.0,14.2,7,1,88,05:06 PM,02:38 AM,05:10 AM,07:32 PM,2,33,33,30,29,0,23,0.0,1013,30,10,138,14
2020-01-09 00:00:00,39,22,0.0,14.2,8,1,95,06:08 PM,03:23 AM,05:11 AM,07:31 PM,1,23,23,24,31,0,23,0.0,1012,24,10,125,15
2020-01-09 03:00:00,39,22,0.0,14.2,8,1,95,06:08 PM,03:23 AM,05:11 AM,07:31 PM,7,24,24,22,40,0,38,0.0,1011,22,10,116,19
2020-01-09 06:00:00,39,22,0.0,14.2,8,1,95,06:08 PM,03:23 AM,05:11 AM,07:31 PM,5,24,24,23,39,0,30,0.0,1012,23,10,75,24
2020-01-09 09:00:00,39,22,0.0,14.2,8,7,95,06:08 PM,03:23 AM,05:11 AM,07:31 PM,4,28,28,30,34,0,19,0.0,1011,30,10,47,30
2020-01-09 12:00:00,39,22,0.0,14.2,8,9,95,06:08 PM,03:23 AM,05:11 AM,07:31 PM,4,35,35,36,21,0,13,0.0,1009,36,10,10,18
2020-01-09 15:00:00,39,22,0.0,14.2,8,9,95,06:08 PM,03:23 AM,05:11 AM,07:31 PM,5,39,39,39,20,2,12,0.0,1005,39,10,341,17
2020-01-09 18:00:00,39,22,0.0,14.2,8,1,95,06:08 PM,03:23 AM,05:11 AM,07:31 PM,6,34,34,36,9,5,16,0.0,1004,36,10,184,7
2020-01-09 21:00:00,39,22,0.0,14.2,8,1,95,06:08 PM,03:23 AM,05:11 AM,07:31 PM,5,29,29,31,12,2,19,0.0,1005,31,10,67,6
2020-01-10 00:00:00,24,7,0.0,11.1,4,1,100,07:09 PM,04:15 AM,05:12 AM,07:31 PM,14,25,25,24,48,89,51,0.0,1008,24,10,233,38
2020-01-10 03:00:00,24,7,0.0,11.1,4,1,100,07:09 PM,04:15 AM,05:12 AM,07:31 PM,16,25,25,22,30,81,67,0.0,1008,22,10,230,23
2020-01-10 06:00:00,24,7,0.0,11.1,4,1,100,07:09 PM,04:15 AM,05:12 AM,07:31 PM,17,25,25,22,21,47,71,0.0,1008,22,10,240,17
2020-01-10 09:00:00,24,7,0.0,11.1,4,5,100,07:09 PM,04:15 AM,05:12 AM,07:31 PM,17,26,26,24,30,100,65,0.0,1010,24,10,249,26
2020-01-10 12:00:00,24,7,0.0,11.1,4,4,100,07:09 PM,04:15 AM,05:12 AM,07:31 PM,15,19,19,19,37,100,80,0.1,1014,19,10,235,31
2020-01-10 15:00:00,24,7,0.0,11.1,4,4,100,07:09 PM,04:15 AM,05:12 AM,07:31 PM,9,15,15,15,32,73,64,1.0,1014,15,9,248,26
2020-01-10 18:00:00,24,7,0.0,11.1,4,1,100,07:09 PM,04:15 AM,05:12 AM,07:31 PM,9,11,14,11,23,22,61,0.0,1016,11,10,218,19
2020-01-10 21:00:00,24,7,0.0,11.1,4,1,100,07:09 PM,04:15 AM,05:12 AM,07:31 PM,8,7,11,7,22,19,65,0.0,1018,7,10,203,15
2020-01-11 00:00:00,23,12,0.0,14.2,5,1,100,08:05 PM,05:15 AM,05:13 AM,07:31 PM,9,11,13,11,23,5,79,0.0,1018,13,10,197,15
2020-01-11 03:00:00,23,12,0.0,14.2,5,1,100,08:05 PM,05:15 AM,05:13 AM,07:31 PM,9,11,12,11,15,24,84,0.0,1018,12,10,202,10
2020-01-11 06:00:00,23,12,0.0,14.2,5,1,100,08:05 PM,05:15 AM,05:13 AM,07:31 PM,8,11,13,11,21,13,72,0.0,1020,13,10,187,15
2020-01-11 09:00:00,23,12,0.0,14.2,5,5,100,08:05 PM,05:15 AM,05:13 AM,07:31 PM,6,18,18,18,20,0,44,0.0,1021,18,10,169,18
2020-01-11 12:00:00,23,12,0.0,14.2,5,6,100,08:05 PM,05:15 AM,05:13 AM,07:31 PM,4,24,24,23,19,0,28,0.0,1021,23,10,168,17
2020-01-11 15:00:00,23,12,0.0,14.2,5,6,100,08:05 PM,05:15 AM,05:13 AM,07:31 PM,5,24,24,23,31,0,31,0.0,1019,23,10,160,27
