date_time,Ingham_maxtempC,Ingham_mintempC,Ingham_totalSnow_cm,Ingham_sunHour,Ingham_uvIndex,Ingham_uvIndex,Ingham_moon_illumination,Ingham_moonrise,Ingham_moonset,Ingham_sunrise,Ingham_sunset,Ingham_DewPointC,Ingham_FeelsLikeC,Ingham_HeatIndexC,Ingham_WindChillC,Ingham_WindGustKmph,Ingham_cloudcover,Ingham_humidity,Ingham_precipMM,Ingham_pressure,Ingham_tempC,Ingham_visibility,Ingham_winddirDegree,Ingham_windspeedKmph
2019-12-23 12:00:00,31,23,0.0,8.2,6,7,14,02:55 AM,03:59 PM,05:37 AM,06:52 PM,22,34,34,30,19,74,62,0.5,1012,30,10,97,15
2019-12-23 15:00:00,31,23,0.0,8.2,6,7,14,02:55 AM,03:59 PM,05:37 AM,06:52 PM,22,34,34,30,20,83,63,0.4,1010,30,9,92,17
2019-12-23 18:00:00,31,23,0.0,8.2,6,1,14,02:55 AM,03:59 PM,05:37 AM,06:52 PM,23,30,30,27,16,61,78,0.2,1011,27,10,83,12
2019-12-23 21:00:00,31,23,0.0,8.2,6,1,14,02:55 AM,03:59 PM,05:37 AM,06:52 PM,22,27,27,25,13,68,87,0.2,1013,25,10,82,8
2019-12-24 00:00:00,31,23,0.0,13.2,6,1,7,03:41 AM,04:59 PM,05:37 AM,06:52 PM,22,27,27,24,13,71,88,0.3,1013,24,10,84,9
2019-12-24 03:00:00,31,23,0.0,13.2,6,1,7,03:41 AM,04:59 PM,05:37 AM,06:52 PM,22,26,26,24,13,65,87,0.4,1012,24,10,94,9
2019-12-24 06:00:00,31,23,0.0,13.2,6,1,7,03:41 AM,04:59 PM,05:37 AM,06:52 PM,21,27,27,25,11,72,81,0.3,1013,25,9,102,8
2019-12-24 09:00:00,31,23,0.0,13.2,6,6,7,03:41 AM,04:59 PM,05:37 AM,06:52 PM,20,29,29,28,12,41,64,0.1,1013,28,10,87,10
2019-12-24 12:00:00,31,23,0.0,13.2,6,8,7,03:41 AM,04:59 PM,05:37 AM,06:52 PM,20,32,32,30,17,8,53,0.0,1011,30,10,84,15
2019-12-24 15:00:00,31,23,0.0,13.2,6,8,7,03:41 AM,04:59 PM,05:37 AM,06:52 PM,19,32,32,31,17,0,50,0.0,1009,31,10,83,14
2019-12-24 18:00:00,31,23,0.0,13.2,6,1,7,03:41 AM,04:59 PM,05:37 AM,06:52 PM,19,30,30,28,11,0,63,0.0,1009,28,10,76,8
2019-12-24 21:00:00,31,23,0.0,13.2,6,1,7,03:41 AM,04:59 PM,05:37 AM,06:52 PM,19,26,26,24,5,0,77,0.0,1011,24,10,213,3
2019-12-25 00:00:00,36,21,0.0,13.2,8,1,0,04:30 AM,05:58 PM,05:38 AM,06:53 PM,19,25,25,22,4,2,83,0.0,1010,22,10,264,2
2019-12-25 03:00:00,36,21,0.0,13.2,8,1,0,04:30 AM,05:58 PM,05:38 AM,06:53 PM,19,21,24,21,5,4,86,0.0,1010,21,10,244,3
2019-12-25 06:00:00,36,21,0.0,13.2,8,1,0,04:30 AM,05:58 PM,05:38 AM,06:53 PM,20,26,26,23,5,22,80,0.0,1011,23,10,278,3
2019-12-25 09:00:00,36,21,0.0,13.2,8,7,0,04:30 AM,05:58 PM,05:38 AM,06:53 PM,19,32,32,30,7,13,56,0.0,1011,30,10,111,6
2019-12-25 12:00:00,36,21,0.0,13.2,8,8,0,04:30 AM,05:58 PM,05:38 AM,06:53 PM,19,37,37,35,13,8,41,0.0,1008,35,10,40,11
2019-12-25 15:00:00,36,21,0.0,13.2,8,8,0,04:30 AM,05:58 PM,05:38 AM,06:53 PM,20,36,36,33,15,6,49,0.0,1005,33,10,61,13
2019-12-25 18:00:00,36,21,0.0,13.2,8,1,0,04:30 AM,05:58 PM,05:38 AM,06:53 PM,21,30,30,28,11,3,69,0.0,1005,28,10,55,9
2019-12-25 21:00:00,36,21,0.0,13.2,8,1,0,04:30 AM,05:58 PM,05:38 AM,06:53 PM,22,27,27,25,8,5,82,0.0,1008,25,10,36,5
2019-12-26 00:00:00,29,24,0.0,8.2,7,1,0,05:22 AM,06:56 PM,05:38 AM,06:53 PM,22,26,26,24,8,23,88,0.0,1008,24,10,38,5
2019-12-26 03:00:00,29,24,0.0,8.2,7,1,0,05:22 AM,06:56 PM,05:38 AM,06:53 PM,22,26,26,24,8,52,88,0.0,1007,24,10,30,5
2019-12-26 06:00:00,29,24,0.0,8.2,7,1,0,05:22 AM,06:56 PM,05:38 AM,06:53 PM,22,28,28,25,6,71,82,0.0,1009,25,10,42,4
2019-12-26 09:00:00,29,24,0.0,8.2,7,6,0,05:22 AM,06:56 PM,05:38 AM,06:53 PM,22,31,31,28,13,75,70,0.1,1010,28,10,53,11
2019-12-26 12:00:00,29,24,0.0,8.2,7,6,0,05:22 AM,06:56 PM,05:38 AM,06:53 PM,22,32,32,29,18,78,66,0.2,1008,29,10,66,15
2019-12-26 15:00:00,29,24,0.0,8.2,7,6,0,05:22 AM,06:56 PM,05:38 AM,06:53 PM,22,30,30,28,19,87,73,0.6,1007,28,10,66,15
2019-12-26 18:00:00,29,24,0.0,8.2,7,1,0,05:22 AM,06:56 PM,05:38 AM,06:53 PM,23,28,28,26,18,84,83,0.9,1008,26,10,63,12
2019-12-26 21:00:00,29,24,0.0,8.2,7,1,0,05:22 AM,06:56 PM,05:38 AM,06:53 PM,22,27,27,25,16,78,87,1.4,1010,25,10,72,9
2019-12-27 00:00:00,29,23,0.0,8.2,6,1,0,06:16 AM,07:51 PM,05:39 AM,06:53 PM,22,26,26,24,17,73,89,1.1,1010,24,10,96,9
2019-12-27 03:00:00,29,23,0.0,8.2,6,1,0,06:16 AM,07:51 PM,05:39 AM,06:53 PM,21,25,25,23,18,90,90,2.3,1010,23,8,116,10
2019-12-27 06:00:00,29,23,0.0,8.2,6,1,0,06:16 AM,07:51 PM,05:39 AM,06:53 PM,22,26,26,24,22,86,89,5.0,1011,24,7,128,12
2019-12-27 09:00:00,29,23,0.0,8.2,6,6,0,06:16 AM,07:51 PM,05:39 AM,06:53 PM,22,28,28,25,23,68,84,11.2,1012,25,4,115,11
2019-12-27 12:00:00,29,23,0.0,8.2,6,6,0,06:16 AM,07:51 PM,05:39 AM,06:53 PM,21,31,31,28,21,74,67,5.1,1011,28,8,101,14
2019-12-27 15:00:00,29,23,0.0,8.2,6,6,0,06:16 AM,07:51 PM,05:39 AM,06:53 PM,21,32,32,29,21,77,62,0.7,1009,29,10,97,17
2019-12-27 18:00:00,29,23,0.0,8.2,6,1,0,06:16 AM,07:51 PM,05:39 AM,06:53 PM,21,29,29,27,17,77,73,0.3,1010,27,10,101,12
2019-12-27 21:00:00,29,23,0.0,8.2,6,1,0,06:16 AM,07:51 PM,05:39 AM,06:53 PM,22,26,26,24,17,82,86,1.4,1012,24,10,109,10
2019-12-28 00:00:00,29,22,0.0,8.2,6,1,8,07:11 AM,08:41 PM,05:39 AM,06:54 PM,21,25,25,23,19,85,91,6.0,1012,23,5,120,10
2019-12-28 03:00:00,29,22,0.0,8.2,6,1,8,07:11 AM,08:41 PM,05:39 AM,06:54 PM,21,25,25,22,16,82,92,12.4,1011,22,3,142,8
2019-12-28 06:00:00,29,22,0.0,8.2,6,1,8,07:11 AM,08:41 PM,05:39 AM,06:54 PM,22,26,26,23,14,86,89,6.7,1012,23,6,161,8
2019-12-28 09:00:00,29,22,0.0,8.2,6,6,8,07:11 AM,08:41 PM,05:39 AM,06:54 PM,22,28,28,26,22,87,79,4.3,1013,26,7,138,12
2019-12-28 12:00:00,29,22,0.0,8.2,6,6,8,07:11 AM,08:41 PM,05:39 AM,06:54 PM,22,31,31,28,22,79,69,2.8,1011,28,8,109,14
2019-12-28 15:00:00,29,22,0.0,8.2,6,6,8,07:11 AM,08:41 PM,05:39 AM,06:54 PM,21,32,32,29,21,84,63,1.7,1010,29,9,102,14
2019-12-28 18:00:00,29,22,0.0,8.2,6,1,8,07:11 AM,08:41 PM,05:39 AM,06:54 PM,21,29,29,27,15,76,72,0.7,1011,27,10,108,10
2019-12-28 21:00:00,29,22,0.0,8.2,6,1,8,07:11 AM,08:41 PM,05:39 AM,06:54 PM,21,26,26,24,13,73,83,0.6,1013,24,9,120,7
2019-12-29 00:00:00,28,23,0.0,10.7,6,1,15,08:06 AM,09:28 PM,05:40 AM,06:54 PM,21,25,25,23,14,84,88,0.7,1013,23,9,137,8
2019-12-29 03:00:00,28,23,0.0,10.7,6,1,15,08:06 AM,09:28 PM,05:40 AM,06:54 PM,21,25,25,23,15,78,90,0.8,1012,23,10,145,9
2019-12-29 06:00:00,28,23,0.0,10.7,6,1,15,08:06 AM,09:28 PM,05:40 AM,06:54 PM,22,26,26,24,15,61,86,1.2,1013,24,10,138,10
2019-12-29 09:00:00,28,23,0.0,10.7,6,6,15,08:06 AM,09:28 PM,05:40 AM,06:54 PM,22,29,29,27,22,59,74,2.6,1014,27,8,124,14
2019-12-29 12:00:00,28,23,0.0,10.7,6,6,15,08:06 AM,09:28 PM,05:40 AM,06:54 PM,22,31,31,28,27,59,73,3.9,1013,28,7,114,15
2019-12-29 15:00:00,28,23,0.0,10.7,6,6,15,08:06 AM,09:28 PM,05:40 AM,06:54 PM,22,30,30,27,29,77,74,6.1,1012,27,7,105,15
2019-12-29 18:00:00,28,23,0.0,10.7,6,1,15,08:06 AM,09:28 PM,05:40 AM,06:54 PM,22,28,28,25,21,77,82,2.9,1013,25,9,106,12
2019-12-29 21:00:00,28,23,0.0,10.7,6,1,15,08:06 AM,09:28 PM,05:40 AM,06:54 PM,22,26,26,24,16,71,88,1.3,1014,24,10,106,9
2019-12-30 00:00:00,31,23,0.0,12.0,6,1,22,08:59 AM,10:09 PM,05:40 AM,06:55 PM,21,25,25,23,13,73,90,0.9,1014,23,10,107,7
2019-12-30 03:00:00,31,23,0.0,12.0,6,1,22,08:59 AM,10:09 PM,05:40 AM,06:55 PM,20,25,25,23,12,73,88,0.7,1013,23,10,116,6
2019-12-30 06:00:00,31,23,0.0,12.0,6,1,22,08:59 AM,10:09 PM,05:40 AM,06:55 PM,21,26,26,24,10,75,83,0.3,1013,24,10,118,6
2019-12-30 09:00:00,31,23,0.0,12.0,6,6,22,08:59 AM,10:09 PM,05:40 AM,06:55 PM,20,28,28,26,10,73,71,0.1,1014,26,10,113,8
2019-12-30 12:00:00,31,23,0.0,12.0,6,6,22,08:59 AM,10:09 PM,05:40 AM,06:55 PM,20,31,31,29,13,26,56,0.0,1012,29,10,94,11
2019-12-30 15:00:00,31,23,0.0,12.0,6,7,22,08:59 AM,10:09 PM,05:40 AM,06:55 PM,20,32,32,30,15,8,56,0.0,1010,30,10,85,13
2019-12-30 18:00:00,31,23,0.0,12.0,6,1,22,08:59 AM,10:09 PM,05:40 AM,06:55 PM,21,28,28,26,13,10,71,0.0,1010,26,10,88,9
2019-12-30 21:00:00,31,23,0.0,12.0,6,1,22,08:59 AM,10:09 PM,05:40 AM,06:55 PM,21,26,26,24,12,56,81,0.0,1012,24,10,90,6
2019-12-31 00:00:00,31,22,0.0,10.7,6,1,26,09:50 AM,10:48 PM,05:41 AM,06:55 PM,21,25,25,23,9,75,86,0.1,1012,23,10,83,5
2019-12-31 03:00:00,31,22,0.0,10.7,6,1,26,09:50 AM,10:48 PM,05:41 AM,06:55 PM,21,25,25,23,4,84,89,0.4,1011,23,9,79,2
2019-12-31 06:00:00,31,22,0.0,10.7,6,1,26,09:50 AM,10:48 PM,05:41 AM,06:55 PM,22,26,26,24,2,79,87,0.2,1012,24,10,191,1
2019-12-31 09:00:00,31,22,0.0,10.7,6,6,26,09:50 AM,10:48 PM,05:41 AM,06:55 PM,22,31,31,28,7,60,70,0.2,1012,28,10,153,6
2019-12-31 12:00:00,31,22,0.0,10.7,6,7,26,09:50 AM,10:48 PM,05:41 AM,06:55 PM,21,34,34,31,14,68,59,0.1,1011,31,10,91,12
2019-12-31 15:00:00,31,22,0.0,10.7,6,7,26,09:50 AM,10:48 PM,05:41 AM,06:55 PM,21,33,33,30,16,73,58,0.1,1009,30,10,76,14
2019-12-31 18:00:00,31,22,0.0,10.7,6,1,26,09:50 AM,10:48 PM,05:41 AM,06:55 PM,21,30,30,27,12,27,70,0.0,1009,27,10,54,9
2019-12-31 21:00:00,31,22,0.0,10.7,6,1,26,09:50 AM,10:48 PM,05:41 AM,06:55 PM,22,27,27,25,9,10,82,0.0,1011,25,10,68,5
2020-01-01 00:00:00,32,22,0.0,13.1,7,1,37,10:39 AM,11:24 PM,05:42 AM,06:55 PM,21,26,26,24,6,33,86,0.0,1012,24,10,259,4
2020-01-01 03:00:00,32,22,0.0,13.1,7,1,37,10:39 AM,11:24 PM,05:42 AM,06:55 PM,21,25,25,23,8,23,90,0.0,1012,23,10,298,4
2020-01-01 06:00:00,32,22,0.0,13.1,7,1,37,10:39 AM,11:24 PM,05:42 AM,06:55 PM,21,26,26,24,7,7,86,0.0,1013,24,10,258,4
2020-01-01 09:00:00,32,22,0.0,13.1,7,7,37,10:39 AM,11:24 PM,05:42 AM,06:55 PM,20,31,31,29,7,1,59,0.0,1013,29,10,146,6
2020-01-01 12:00:00,32,22,0.0,13.1,7,8,37,10:39 AM,11:24 PM,05:42 AM,06:55 PM,20,35,35,32,17,2,50,0.0,1011,32,10,87,14
2020-01-01 15:00:00,32,22,0.0,13.1,7,8,37,10:39 AM,11:24 PM,05:42 AM,06:55 PM,21,34,34,31,18,5,58,0.0,1009,31,10,78,15
2020-01-01 18:00:00,32,22,0.0,13.1,7,1,37,10:39 AM,11:24 PM,05:42 AM,06:55 PM,21,30,30,27,13,7,71,0.0,1010,27,10,64,9
2020-01-01 21:00:00,32,22,0.0,13.1,7,1,37,10:39 AM,11:24 PM,05:42 AM,06:55 PM,21,27,27,25,7,23,80,0.0,1012,25,10,76,4
2020-01-02 00:00:00,32,23,0.0,13.1,7,1,44,11:28 AM,11:58 PM,05:42 AM,06:56 PM,21,26,26,24,4,36,84,0.0,1013,24,10,107,3
2020-01-02 03:00:00,32,23,0.0,13.1,7,1,44,11:28 AM,11:58 PM,05:42 AM,06:56 PM,21,25,25,23,3,43,87,0.0,1012,23,10,189,1
2020-01-02 06:00:00,32,23,0.0,13.1,7,1,44,11:28 AM,11:58 PM,05:42 AM,06:56 PM,21,26,26,24,3,46,83,0.0,1013,24,10,248,2
2020-01-02 09:00:00,32,23,0.0,13.1,7,7,44,11:28 AM,11:58 PM,05:42 AM,06:56 PM,20,30,30,28,7,22,63,0.0,1014,28,10,152,6
2020-01-02 12:00:00,32,23,0.0,13.1,7,8,44,11:28 AM,11:58 PM,05:42 AM,06:56 PM,20,33,33,31,14,6,51,0.0,1012,31,10,96,12
2020-01-02 15:00:00,32,23,0.0,13.1,7,8,44,11:28 AM,11:58 PM,05:42 AM,06:56 PM,20,33,33,31,17,1,53,0.0,1010,31,10,90,15
2020-01-02 18:00:00,32,23,0.0,13.1,7,1,44,11:28 AM,11:58 PM,05:42 AM,06:56 PM,20,29,29,27,14,0,68,0.0,1010,27,10,84,10
2020-01-02 21:00:00,32,23,0.0,13.1,7,1,44,11:28 AM,11:58 PM,05:42 AM,06:56 PM,21,27,27,25,8,1,80,0.0,1012,25,10,59,4
2020-01-03 00:00:00,31,24,0.0,9.5,7,1,51,12:15 PM,No moonset,05:43 AM,06:56 PM,21,26,26,24,4,27,84,0.0,1012,24,10,52,3
2020-01-03 03:00:00,31,24,0.0,9.5,7,1,51,12:15 PM,No moonset,05:43 AM,06:56 PM,21,26,26,24,4,61,85,0.0,1010,24,10,44,2
2020-01-03 06:00:00,31,24,0.0,9.5,7,1,51,12:15 PM,No moonset,05:43 AM,06:56 PM,21,27,27,25,1,62,82,0.1,1011,25,10,93,1
2020-01-03 09:00:00,31,24,0.0,9.5,7,6,51,12:15 PM,No moonset,05:43 AM,06:56 PM,22,31,31,28,10,68,70,0.3,1012,28,9,106,8
2020-01-03 12:00:00,31,24,0.0,9.5,7,7,51,12:15 PM,No moonset,05:43 AM,06:56 PM,21,34,34,30,18,77,59,0.3,1011,30,10,96,15
2020-01-03 15:00:00,31,24,0.0,9.5,7,7,51,12:15 PM,No moonset,05:43 AM,06:56 PM,21,33,33,30,17,74,58,0.4,1009,30,10,97,14
2020-01-03 18:00:00,31,24,0.0,9.5,7,1,51,12:15 PM,No moonset,05:43 AM,06:56 PM,21,30,30,27,14,49,70,0.1,1009,27,10,106,10
2020-01-03 21:00:00,31,24,0.0,9.5,7,1,51,12:15 PM,No moonset,05:43 AM,06:56 PM,22,28,28,25,14,62,82,1.4,1011,25,9,106,9
2020-01-04 00:00:00,28,21,0.0,8.2,6,1,59,01:03 PM,12:32 AM,05:43 AM,06:56 PM,22,26,26,24,17,81,88,2.6,1011,24,8,108,10
2020-01-04 03:00:00,28,21,0.0,8.2,6,1,59,01:03 PM,12:32 AM,05:43 AM,06:56 PM,22,26,26,23,15,68,91,4.6,1010,23,7,112,8
2020-01-04 06:00:00,28,21,0.0,8.2,6,1,59,01:03 PM,12:32 AM,05:43 AM,06:56 PM,22,27,27,25,14,73,88,3.2,1011,25,9,112,9
2020-01-04 09:00:00,28,21,0.0,8.2,6,6,59,01:03 PM,12:32 AM,05:43 AM,06:56 PM,23,29,29,27,22,81,80,3.2,1012,27,8,107,13
2020-01-04 12:00:00,28,21,0.0,8.2,6,6,59,01:03 PM,12:32 AM,05:43 AM,06:56 PM,23,31,31,28,26,71,75,2.7,1011,28,9,103,16
2020-01-04 15:00:00,28,21,0.0,8.2,6,6,59,01:03 PM,12:32 AM,05:43 AM,06:56 PM,23,30,30,27,30,64,75,5.2,1009,27,8,100,17
2020-01-04 18:00:00,28,21,0.0,8.2,6,1,59,01:03 PM,12:32 AM,05:43 AM,06:56 PM,22,28,28,25,26,77,84,3.2,1010,25,9,100,14
2020-01-04 21:00:00,28,21,0.0,8.2,6,1,59,01:03 PM,12:32 AM,05:43 AM,06:56 PM,22,24,24,22,19,80,89,2.4,1012,22,8,100,11
2020-01-05 00:00:00,30,23,0.0,12.0,6,1,66,01:52 PM,01:08 AM,05:44 AM,06:57 PM,22,25,25,23,17,77,91,1.4,1011,23,9,104,10
2020-01-05 03:00:00,30,23,0.0,12.0,6,1,66,01:52 PM,01:08 AM,05:44 AM,06:57 PM,22,26,26,24,15,64,91,1.0,1010,24,10,117,9
2020-01-05 06:00:00,30,23,0.0,12.0,6,1,66,01:52 PM,01:08 AM,05:44 AM,06:57 PM,22,27,27,24,13,73,89,0.7,1012,24,9,129,9
2020-01-05 09:00:00,30,23,0.0,12.0,6,6,66,01:52 PM,01:08 AM,05:44 AM,06:57 PM,22,30,30,27,15,75,75,0.7,1012,27,9,126,12
2020-01-05 12:00:00,30,23,0.0,12.0,6,6,66,01:52 PM,01:08 AM,05:44 AM,06:57 PM,20,32,32,30,17,24,58,0.3,1011,30,10,109,14
2020-01-05 15:00:00,30,23,0.0,12.0,6,7,66,01:52 PM,01:08 AM,05:44 AM,06:57 PM,20,32,32,30,17,7,57,0.0,1009,30,10,93,14
2020-01-05 18:00:00,30,23,0.0,12.0,6,1,66,01:52 PM,01:08 AM,05:44 AM,06:57 PM,22,29,29,27,17,41,73,0.0,1010,27,10,86,13
2020-01-05 21:00:00,30,23,0.0,12.0,6,1,66,01:52 PM,01:08 AM,05:44 AM,06:57 PM,22,27,27,25,14,40,86,0.0,1012,25,10,81,9
2020-01-06 00:00:00,31,23,0.0,13.1,7,1,73,02:43 PM,01:44 AM,05:45 AM,06:57 PM,22,26,26,24,11,67,90,0.2,1012,24,10,75,6
2020-01-06 03:00:00,31,23,0.0,13.1,7,1,73,02:43 PM,01:44 AM,05:45 AM,06:57 PM,22,26,26,23,7,78,90,0.3,1011,23,9,84,4
2020-01-06 06:00:00,31,23,0.0,13.1,7,1,73,02:43 PM,01:44 AM,05:45 AM,06:57 PM,22,27,27,24,4,72,88,0.2,1011,24,10,53,3
2020-01-06 09:00:00,31,23,0.0,13.1,7,6,73,02:43 PM,01:44 AM,05:45 AM,06:57 PM,22,31,31,28,10,48,70,0.1,1012,28,10,61,8
2020-01-06 12:00:00,31,23,0.0,13.1,7,8,73,02:43 PM,01:44 AM,05:45 AM,06:57 PM,22,34,34,31,16,17,58,0.0,1010,31,10,81,14
2020-01-06 15:00:00,31,23,0.0,13.1,7,8,73,02:43 PM,01:44 AM,05:45 AM,06:57 PM,22,33,33,30,17,16,60,0.0,1008,30,10,84,15
2020-01-06 18:00:00,31,23,0.0,13.1,7,1,73,02:43 PM,01:44 AM,05:45 AM,06:57 PM,22,30,30,28,17,50,74,0.0,1009,28,10,78,13
2020-01-06 21:00:00,31,23,0.0,13.1,7,1,73,02:43 PM,01:44 AM,05:45 AM,06:57 PM,23,28,28,26,17,48,86,0.0,1010,26,10,67,11
2020-01-07 00:00:00,30,24,0.0,9.5,7,1,80,03:37 PM,02:24 AM,05:45 AM,06:57 PM,23,27,27,25,15,64,90,0.3,1010,25,9,53,9
2020-01-07 03:00:00,30,24,0.0,9.5,7,1,80,03:37 PM,02:24 AM,05:45 AM,06:57 PM,23,27,27,24,11,58,91,0.2,1010,24,10,53,6
2020-01-07 06:00:00,30,24,0.0,9.5,7,1,80,03:37 PM,02:24 AM,05:45 AM,06:57 PM,23,28,28,25,8,53,88,0.3,1011,25,10,63,5
2020-01-07 09:00:00,30,24,0.0,9.5,7,6,80,03:37 PM,02:24 AM,05:45 AM,06:57 PM,23,31,31,28,12,77,75,0.6,1011,28,9,76,9
2020-01-07 12:00:00,30,24,0.0,9.5,7,6,80,03:37 PM,02:24 AM,05:45 AM,06:57 PM,22,33,33,30,17,88,64,0.6,1010,30,9,85,13
2020-01-07 15:00:00,30,24,0.0,9.5,7,6,80,03:37 PM,02:24 AM,05:45 AM,06:57 PM,22,32,32,29,16,78,63,0.2,1009,29,10,86,14
2020-01-07 18:00:00,30,24,0.0,9.5,7,1,80,03:37 PM,02:24 AM,05:45 AM,06:57 PM,22,30,30,27,15,65,74,0.0,1009,27,10,89,10
2020-01-07 21:00:00,30,24,0.0,9.5,7,1,80,03:37 PM,02:24 AM,05:45 AM,06:57 PM,22,27,27,25,14,43,85,0.0,1011,25,10,104,8
2020-01-08 00:00:00,29,24,0.0,8.2,7,1,88,04:33 PM,03:08 AM,05:46 AM,06:57 PM,22,26,26,24,13,48,89,0.2,1011,24,10,117,7
2020-01-08 03:00:00,29,24,0.0,8.2,7,1,88,04:33 PM,03:08 AM,05:46 AM,06:57 PM,22,26,26,24,11,64,89,0.5,1010,24,10,122,6
2020-01-08 06:00:00,29,24,0.0,8.2,7,1,88,04:33 PM,03:08 AM,05:46 AM,06:57 PM,23,27,27,25,13,66,87,0.5,1011,25,10,124,8
2020-01-08 09:00:00,29,24,0.0,8.2,7,6,88,04:33 PM,03:08 AM,05:46 AM,06:57 PM,23,30,30,27,18,68,77,1.0,1012,27,10,113,13
2020-01-08 12:00:00,29,24,0.0,8.2,7,6,88,04:33 PM,03:08 AM,05:46 AM,06:57 PM,23,33,33,29,23,63,70,1.4,1011,29,10,101,16
2020-01-08 15:00:00,29,24,0.0,8.2,7,6,88,04:33 PM,03:08 AM,05:46 AM,06:57 PM,23,32,32,29,24,70,72,2.4,1009,29,8,92,16
2020-01-08 18:00:00,29,24,0.0,8.2,7,1,88,04:33 PM,03:08 AM,05:46 AM,06:57 PM,23,29,29,26,19,75,83,2.3,1010,26,9,93,12
2020-01-08 21:00:00,29,24,0.0,8.2,7,1,88,04:33 PM,03:08 AM,05:46 AM,06:57 PM,23,28,28,25,15,65,90,1.3,1011,25,10,88,9
2020-01-09 00:00:00,30,24,0.0,10.7,6,1,95,05:32 PM,03:57 AM,05:47 AM,06:58 PM,23,27,27,24,15,73,92,0.6,1011,24,9,98,8
2020-01-09 03:00:00,30,24,0.0,10.7,6,1,95,05:32 PM,03:57 AM,05:47 AM,06:58 PM,23,27,27,24,14,58,92,0.2,1011,24,10,110,8
2020-01-09 06:00:00,30,24,0.0,10.7,6,1,95,05:32 PM,03:57 AM,05:47 AM,06:58 PM,23,28,28,25,14,54,90,0.5,1012,25,10,112,9
2020-01-09 09:00:00,30,24,0.0,10.7,6,6,95,05:32 PM,03:57 AM,05:47 AM,06:58 PM,24,31,31,27,17,69,82,0.3,1012,27,10,110,14
2020-01-09 12:00:00,30,24,0.0,10.7,6,6,95,05:32 PM,03:57 AM,05:47 AM,06:58 PM,23,34,34,30,19,80,68,0.2,1010,30,9,104,16
2020-01-09 15:00:00,30,24,0.0,10.7,6,6,95,05:32 PM,03:57 AM,05:47 AM,06:58 PM,22,34,34,30,19,76,64,0.2,1009,30,9,98,17
2020-01-09 18:00:00,30,24,0.0,10.7,6,1,95,05:32 PM,03:57 AM,05:47 AM,06:58 PM,23,30,30,27,18,60,79,0.3,1010,27,10,94,13
2020-01-09 21:00:00,30,24,0.0,10.7,6,1,95,05:32 PM,03:57 AM,05:47 AM,06:58 PM,23,28,28,25,17,59,89,0.4,1011,25,10,89,10
2020-01-10 00:00:00,31,24,0.0,9.5,6,1,100,06:31 PM,04:51 AM,05:47 AM,06:58 PM,23,27,27,25,17,56,91,0.5,1011,25,10,98,10
2020-01-10 03:00:00,31,24,0.0,9.5,6,1,100,06:31 PM,04:51 AM,05:47 AM,06:58 PM,22,26,26,24,15,57,91,0.6,1010,24,10,112,9
2020-01-10 06:00:00,31,24,0.0,9.5,6,1,100,06:31 PM,04:51 AM,05:47 AM,06:58 PM,22,27,27,25,12,54,88,0.4,1010,25,10,120,8
2020-01-10 09:00:00,31,24,0.0,9.5,6,6,100,06:31 PM,04:51 AM,05:47 AM,06:58 PM,22,31,31,28,15,71,73,0.4,1011,28,9,119,12
2020-01-10 12:00:00,31,24,0.0,9.5,6,7,100,06:31 PM,04:51 AM,05:47 AM,06:58 PM,22,33,33,30,18,83,61,0.2,1010,30,10,108,16
2020-01-10 15:00:00,31,24,0.0,9.5,6,6,100,06:31 PM,04:51 AM,05:47 AM,06:58 PM,22,33,33,30,22,87,66,0.4,1008,30,9,104,18
2020-01-10 18:00:00,31,24,0.0,9.5,6,1,100,06:31 PM,04:51 AM,05:47 AM,06:58 PM,23,30,30,27,21,71,81,0.5,1009,27,10,98,14
2020-01-10 21:00:00,31,24,0.0,9.5,6,1,100,06:31 PM,04:51 AM,05:47 AM,06:58 PM,23,27,27,24,17,74,90,1.0,1011,24,10,92,9
2020-01-11 00:00:00,31,24,0.0,9.5,6,1,100,07:30 PM,05:51 AM,05:48 AM,06:58 PM,23,27,27,24,13,74,91,0.9,1010,24,10,89,7
2020-01-11 03:00:00,31,24,0.0,9.5,6,1,100,07:30 PM,05:51 AM,05:48 AM,06:58 PM,23,27,27,24,10,66,91,1.0,1009,24,10,100,5
2020-01-11 06:00:00,31,24,0.0,9.5,6,1,100,07:30 PM,05:51 AM,05:48 AM,06:58 PM,23,28,28,25,13,71,89,0.8,1010,25,10,114,9
2020-01-11 09:00:00,31,24,0.0,9.5,6,6,100,07:30 PM,05:51 AM,05:48 AM,06:58 PM,24,31,31,27,20,61,83,1.9,1010,27,8,114,13
2020-01-11 12:00:00,31,24,0.0,9.5,6,6,100,07:30 PM,05:51 AM,05:48 AM,06:58 PM,23,34,34,30,20,66,70,2.2,1009,30,9,105,13
2020-01-11 15:00:00,31,24,0.0,9.5,6,7,100,07:30 PM,05:51 AM,05:48 AM,06:58 PM,23,35,35,30,19,83,65,2.0,1006,30,9,94,13
2020-01-11 18:00:00,31,24,0.0,9.5,6,1,100,07:30 PM,05:51 AM,05:48 AM,06:58 PM,23,31,31,28,12,50,77,0.7,1007,28,10,77,8
2020-01-11 21:00:00,31,24,0.0,9.5,6,1,100,07:30 PM,05:51 AM,05:48 AM,06:58 PM,24,29,29,26,12,46,88,0.1,1009,26,10,79,7
