date_time,Maylands_maxtempC,Maylands_mintempC,Maylands_totalSnow_cm,Maylands_sunHour,Maylands_uvIndex,Maylands_uvIndex,Maylands_moon_illumination,Maylands_moonrise,Maylands_moonset,Maylands_sunrise,Maylands_sunset,Maylands_DewPointC,Maylands_FeelsLikeC,Maylands_HeatIndexC,Maylands_WindChillC,Maylands_WindGustKmph,Maylands_cloudcover,Maylands_humidity,Maylands_precipMM,Maylands_pressure,Maylands_tempC,Maylands_visibility,Maylands_winddirDegree,Maylands_windspeedKmph
2019-12-23 12:00:00,30,18,0.0,13.4,7,7,14,02:44 AM,04:24 PM,05:08 AM,07:23 PM,14,29,29,30,14,61,38,0.0,1013,30,10,234,12
2019-12-23 15:00:00,30,18,0.0,13.4,7,7,14,02:44 AM,04:24 PM,05:08 AM,07:23 PM,15,28,28,28,26,6,44,0.0,1012,28,10,224,23
2019-12-23 18:00:00,30,18,0.0,13.4,7,1,14,02:44 AM,04:24 PM,05:08 AM,07:23 PM,15,26,26,25,26,7,54,0.0,1013,25,10,212,21
2019-12-23 21:00:00,30,18,0.0,13.4,7,1,14,02:44 AM,04:24 PM,05:08 AM,07:23 PM,15,22,25,22,24,7,63,0.0,1015,22,10,200,17
2019-12-24 00:00:00,31,19,0.0,14.1,7,1,7,03:25 AM,05:30 PM,05:09 AM,07:23 PM,13,21,23,21,22,5,63,0.0,1016,21,10,171,15
2019-12-24 03:00:00,31,19,0.0,14.1,7,1,7,03:25 AM,05:30 PM,05:09 AM,07:23 PM,13,20,20,20,19,6,64,0.0,1016,20,10,146,13
2019-12-24 06:00:00,31,19,0.0,14.1,7,1,7,03:25 AM,05:30 PM,05:09 AM,07:23 PM,12,20,21,20,17,6,62,0.0,1016,20,10,161,12
2019-12-24 09:00:00,31,19,0.0,14.1,7,7,7,03:25 AM,05:30 PM,05:09 AM,07:23 PM,12,26,26,25,12,2,44,0.0,1017,25,10,160,10
2019-12-24 12:00:00,31,19,0.0,14.1,7,8,7,03:25 AM,05:30 PM,05:09 AM,07:23 PM,12,30,30,31,16,2,32,0.0,1015,31,10,201,14
2019-12-24 15:00:00,31,19,0.0,14.1,7,8,7,03:25 AM,05:30 PM,05:09 AM,07:23 PM,14,30,30,30,27,3,37,0.0,1013,30,10,226,23
2019-12-24 18:00:00,31,19,0.0,14.1,7,1,7,03:25 AM,05:30 PM,05:09 AM,07:23 PM,15,28,28,28,24,5,45,0.0,1013,28,10,207,20
2019-12-24 21:00:00,31,19,0.0,14.1,7,1,7,03:25 AM,05:30 PM,05:09 AM,07:23 PM,14,26,26,25,24,17,48,0.0,1014,25,10,171,14
2019-12-25 00:00:00,34,24,0.0,14.2,8,1,0,04:09 AM,06:32 PM,05:09 AM,07:24 PM,13,26,26,25,33,27,46,0.0,1014,25,10,105,19
2019-12-25 03:00:00,34,24,0.0,14.2,8,1,0,04:09 AM,06:32 PM,05:09 AM,07:24 PM,13,25,25,24,31,15,50,0.0,1013,24,10,93,19
2019-12-25 06:00:00,34,24,0.0,14.2,8,1,0,04:09 AM,06:32 PM,05:09 AM,07:24 PM,14,26,26,25,21,11,52,0.0,1013,25,10,84,13
2019-12-25 09:00:00,34,24,0.0,14.2,8,7,0,04:09 AM,06:32 PM,05:09 AM,07:24 PM,15,30,30,29,13,26,41,0.0,1013,29,10,54,10
2019-12-25 12:00:00,34,24,0.0,14.2,8,8,0,04:09 AM,06:32 PM,05:09 AM,07:24 PM,14,34,34,34,13,35,31,0.0,1011,34,10,94,11
2019-12-25 15:00:00,34,24,0.0,14.2,8,8,0,04:09 AM,06:32 PM,05:09 AM,07:24 PM,15,33,33,33,24,15,34,0.0,1010,33,10,236,21
2019-12-25 18:00:00,34,24,0.0,14.2,8,1,0,04:09 AM,06:32 PM,05:09 AM,07:24 PM,16,30,30,29,16,8,46,0.0,1010,29,10,235,14
2019-12-25 21:00:00,34,24,0.0,14.2,8,1,0,04:09 AM,06:32 PM,05:09 AM,07:24 PM,17,29,29,26,9,8,61,0.0,1011,26,10,271,7
2019-12-26 00:00:00,29,20,0.0,14.1,7,1,0,04:59 AM,07:32 PM,05:10 AM,07:24 PM,17,25,25,23,8,7,69,0.0,1012,23,10,327,6
2019-12-26 03:00:00,29,20,0.0,14.1,7,1,0,04:59 AM,07:32 PM,05:10 AM,07:24 PM,17,22,23,22,12,10,76,0.0,1012,22,10,220,8
2019-12-26 06:00:00,29,20,0.0,14.1,7,1,0,04:59 AM,07:32 PM,05:10 AM,07:24 PM,17,22,22,22,12,9,74,0.0,1013,22,10,107,9
2019-12-26 09:00:00,29,20,0.0,14.1,7,7,0,04:59 AM,07:32 PM,05:10 AM,07:24 PM,17,27,27,26,10,9,57,0.0,1013,26,10,294,8
2019-12-26 12:00:00,29,20,0.0,14.1,7,7,0,04:59 AM,07:32 PM,05:10 AM,07:24 PM,16,29,29,29,17,9,45,0.0,1012,29,10,267,15
2019-12-26 15:00:00,29,20,0.0,14.1,7,7,0,04:59 AM,07:32 PM,05:10 AM,07:24 PM,16,28,28,27,25,12,51,0.0,1011,27,10,238,22
2019-12-26 18:00:00,29,20,0.0,14.1,7,1,0,04:59 AM,07:32 PM,05:10 AM,07:24 PM,17,26,26,24,24,18,63,0.0,1012,24,10,216,21
2019-12-26 21:00:00,29,20,0.0,14.1,7,1,0,04:59 AM,07:32 PM,05:10 AM,07:24 PM,16,21,23,21,23,16,74,0.0,1014,21,10,207,18
2019-12-27 00:00:00,26,18,0.0,14.1,6,1,0,05:52 AM,08:26 PM,05:10 AM,07:24 PM,15,20,20,20,21,15,74,0.0,1016,20,10,198,15
2019-12-27 03:00:00,26,18,0.0,14.1,6,1,0,05:52 AM,08:26 PM,05:10 AM,07:24 PM,14,19,19,19,19,23,72,0.0,1016,19,10,181,13
2019-12-27 06:00:00,26,18,0.0,14.1,6,1,0,05:52 AM,08:26 PM,05:10 AM,07:24 PM,12,19,19,19,18,27,64,0.0,1017,19,10,177,13
2019-12-27 09:00:00,26,18,0.0,14.1,6,6,0,05:52 AM,08:26 PM,05:10 AM,07:24 PM,11,23,23,23,18,0,48,0.0,1017,23,10,198,15
2019-12-27 12:00:00,26,18,0.0,14.1,6,7,0,05:52 AM,08:26 PM,05:10 AM,07:24 PM,12,26,26,26,22,0,40,0.0,1015,26,10,224,19
2019-12-27 15:00:00,26,18,0.0,14.1,6,7,0,05:52 AM,08:26 PM,05:10 AM,07:24 PM,13,26,26,26,27,0,46,0.0,1014,26,10,219,24
2019-12-27 18:00:00,26,18,0.0,14.1,6,1,0,05:52 AM,08:26 PM,05:10 AM,07:24 PM,13,24,24,23,27,0,55,0.0,1015,23,10,211,22
2019-12-27 21:00:00,26,18,0.0,14.1,6,1,0,05:52 AM,08:26 PM,05:10 AM,07:24 PM,14,19,19,19,23,0,70,0.0,1016,19,10,198,17
2019-12-28 00:00:00,26,16,0.0,14.1,6,1,8,06:48 AM,09:14 PM,05:11 AM,07:25 PM,12,18,18,18,23,1,72,0.0,1016,18,10,182,16
2019-12-28 03:00:00,26,16,0.0,14.1,6,1,8,06:48 AM,09:14 PM,05:11 AM,07:25 PM,12,16,16,16,20,2,75,0.0,1016,16,10,164,14
2019-12-28 06:00:00,26,16,0.0,14.1,6,1,8,06:48 AM,09:14 PM,05:11 AM,07:25 PM,12,17,17,17,10,0,71,0.0,1016,17,10,158,8
2019-12-28 09:00:00,26,16,0.0,14.1,6,6,8,06:48 AM,09:14 PM,05:11 AM,07:25 PM,12,22,22,22,12,0,54,0.0,1016,22,10,197,11
2019-12-28 12:00:00,26,16,0.0,14.1,6,7,8,06:48 AM,09:14 PM,05:11 AM,07:25 PM,11,26,26,26,19,0,39,0.0,1015,26,10,232,17
2019-12-28 15:00:00,26,16,0.0,14.1,6,7,8,06:48 AM,09:14 PM,05:11 AM,07:25 PM,13,26,26,26,24,0,44,0.0,1013,26,10,229,21
2019-12-28 18:00:00,26,16,0.0,14.1,6,1,8,06:48 AM,09:14 PM,05:11 AM,07:25 PM,13,24,24,23,21,0,54,0.0,1013,23,10,220,17
2019-12-28 21:00:00,26,16,0.0,14.1,6,1,8,06:48 AM,09:14 PM,05:11 AM,07:25 PM,15,20,20,20,19,1,74,0.0,1013,20,10,204,14
2019-12-29 00:00:00,24,18,0.0,10.0,6,1,15,07:46 AM,09:56 PM,05:12 AM,07:25 PM,15,18,18,18,16,14,82,0.0,1013,18,10,192,11
2019-12-29 03:00:00,24,18,0.0,10.0,6,1,15,07:46 AM,09:56 PM,05:12 AM,07:25 PM,15,18,18,18,14,44,84,0.0,1013,18,10,194,10
2019-12-29 06:00:00,24,18,0.0,10.0,6,1,15,07:46 AM,09:56 PM,05:12 AM,07:25 PM,15,18,18,18,12,70,80,0.0,1013,18,10,220,9
2019-12-29 09:00:00,24,18,0.0,10.0,6,6,15,07:46 AM,09:56 PM,05:12 AM,07:25 PM,15,21,22,21,18,60,66,0.0,1013,21,10,244,15
2019-12-29 12:00:00,24,18,0.0,10.0,6,5,15,07:46 AM,09:56 PM,05:12 AM,07:25 PM,15,25,25,24,26,29,57,0.0,1013,24,10,249,22
2019-12-29 15:00:00,24,18,0.0,10.0,6,5,15,07:46 AM,09:56 PM,05:12 AM,07:25 PM,15,25,25,23,28,81,61,0.0,1013,23,10,241,24
2019-12-29 18:00:00,24,18,0.0,10.0,6,1,15,07:46 AM,09:56 PM,05:12 AM,07:25 PM,15,22,23,22,26,83,63,0.0,1013,22,10,232,22
2019-12-29 21:00:00,24,18,0.0,10.0,6,1,15,07:46 AM,09:56 PM,05:12 AM,07:25 PM,14,20,20,20,25,77,67,0.1,1015,20,10,214,19
2019-12-30 00:00:00,23,14,0.0,14.1,5,1,22,08:43 AM,10:32 PM,05:12 AM,07:25 PM,13,19,19,19,26,83,70,0.2,1016,19,9,193,19
2019-12-30 03:00:00,23,14,0.0,14.1,5,1,22,08:43 AM,10:32 PM,05:12 AM,07:25 PM,10,16,16,16,24,59,68,0.1,1016,16,9,175,17
2019-12-30 06:00:00,23,14,0.0,14.1,5,1,22,08:43 AM,10:32 PM,05:12 AM,07:25 PM,8,15,15,15,19,2,60,0.0,1017,15,10,159,13
2019-12-30 09:00:00,23,14,0.0,14.1,5,5,22,08:43 AM,10:32 PM,05:12 AM,07:25 PM,7,19,20,19,16,0,44,0.0,1018,19,10,177,14
2019-12-30 12:00:00,23,14,0.0,14.1,5,6,22,08:43 AM,10:32 PM,05:12 AM,07:25 PM,7,24,24,23,22,0,36,0.0,1017,23,10,214,19
2019-12-30 15:00:00,23,14,0.0,14.1,5,6,22,08:43 AM,10:32 PM,05:12 AM,07:25 PM,9,24,24,23,30,0,42,0.0,1016,23,10,216,26
2019-12-30 18:00:00,23,14,0.0,14.1,5,1,22,08:43 AM,10:32 PM,05:12 AM,07:25 PM,10,21,22,21,29,0,51,0.0,1016,21,10,205,24
2019-12-30 21:00:00,23,14,0.0,14.1,5,1,22,08:43 AM,10:32 PM,05:12 AM,07:25 PM,10,18,18,18,27,0,61,0.0,1017,18,10,190,19
2019-12-31 00:00:00,30,16,0.0,14.1,7,1,26,09:39 AM,11:06 PM,05:13 AM,07:26 PM,9,17,17,17,23,0,59,0.0,1017,17,10,168,15
2019-12-31 03:00:00,30,16,0.0,14.1,7,1,26,09:39 AM,11:06 PM,05:13 AM,07:26 PM,8,16,16,16,18,0,59,0.0,1017,16,10,136,12
2019-12-31 06:00:00,30,16,0.0,14.1,7,1,26,09:39 AM,11:06 PM,05:13 AM,07:26 PM,9,17,17,17,13,0,61,0.0,1017,17,10,120,10
2019-12-31 09:00:00,30,16,0.0,14.1,7,6,26,09:39 AM,11:06 PM,05:13 AM,07:26 PM,9,23,23,23,9,0,42,0.0,1017,23,10,143,8
2019-12-31 12:00:00,30,16,0.0,14.1,7,7,26,09:39 AM,11:06 PM,05:13 AM,07:26 PM,9,28,28,29,13,0,28,0.0,1016,29,10,221,11
2019-12-31 15:00:00,30,16,0.0,14.1,7,7,26,09:39 AM,11:06 PM,05:13 AM,07:26 PM,10,27,27,27,28,0,35,0.0,1013,27,10,218,25
2019-12-31 18:00:00,30,16,0.0,14.1,7,1,26,09:39 AM,11:06 PM,05:13 AM,07:26 PM,10,24,24,24,28,5,44,0.0,1013,24,10,202,23
2019-12-31 21:00:00,30,16,0.0,14.1,7,1,26,09:39 AM,11:06 PM,05:13 AM,07:26 PM,11,20,20,20,26,14,55,0.0,1014,20,10,184,18
2020-01-01 00:00:00,29,18,0.0,13.4,6,1,37,10:33 AM,11:36 PM,05:14 AM,07:26 PM,11,19,19,19,22,41,59,0.0,1013,19,10,169,14
2020-01-01 03:00:00,29,18,0.0,13.4,6,1,37,10:33 AM,11:36 PM,05:14 AM,07:26 PM,10,18,18,18,15,95,57,0.0,1013,18,10,149,9
2020-01-01 06:00:00,29,18,0.0,13.4,6,1,37,10:33 AM,11:36 PM,05:14 AM,07:26 PM,10,19,20,19,12,66,56,0.0,1013,19,10,137,8
2020-01-01 09:00:00,29,18,0.0,13.4,6,6,37,10:33 AM,11:36 PM,05:14 AM,07:26 PM,10,25,25,24,12,14,42,0.0,1013,24,10,168,10
2020-01-01 12:00:00,29,18,0.0,13.4,6,7,37,10:33 AM,11:36 PM,05:14 AM,07:26 PM,11,28,28,29,22,0,34,0.0,1011,29,10,225,19
2020-01-01 15:00:00,29,18,0.0,13.4,6,7,37,10:33 AM,11:36 PM,05:14 AM,07:26 PM,12,28,28,28,28,0,38,0.0,1009,28,10,217,25
2020-01-01 18:00:00,29,18,0.0,13.4,6,1,37,10:33 AM,11:36 PM,05:14 AM,07:26 PM,12,26,26,25,29,0,47,0.0,1009,25,10,208,24
2020-01-01 21:00:00,29,18,0.0,13.4,6,1,37,10:33 AM,11:36 PM,05:14 AM,07:26 PM,13,21,24,21,28,0,60,0.0,1011,21,10,200,21
2020-01-02 00:00:00,23,16,0.0,14.1,6,1,44,11:27 AM,No moonset,05:14 AM,07:26 PM,12,19,19,19,26,1,65,0.0,1011,19,10,189,18
2020-01-02 03:00:00,23,16,0.0,14.1,6,1,44,11:27 AM,No moonset,05:14 AM,07:26 PM,11,17,17,17,22,2,68,0.0,1011,17,10,177,14
2020-01-02 06:00:00,23,16,0.0,14.1,6,1,44,11:27 AM,No moonset,05:14 AM,07:26 PM,11,18,18,18,19,3,67,0.0,1012,18,10,180,14
2020-01-02 09:00:00,23,16,0.0,14.1,6,6,44,11:27 AM,No moonset,05:14 AM,07:26 PM,12,21,22,21,21,23,55,0.0,1012,21,10,207,19
2020-01-02 12:00:00,23,16,0.0,14.1,6,6,44,11:27 AM,No moonset,05:14 AM,07:26 PM,13,25,25,23,27,50,54,0.0,1012,23,10,230,24
2020-01-02 15:00:00,23,16,0.0,14.1,6,6,44,11:27 AM,No moonset,05:14 AM,07:26 PM,13,25,25,23,31,27,54,0.0,1012,23,10,230,27
2020-01-02 18:00:00,23,16,0.0,14.1,6,1,44,11:27 AM,No moonset,05:14 AM,07:26 PM,12,21,23,21,32,33,58,0.0,1013,21,10,222,27
2020-01-02 21:00:00,23,16,0.0,14.1,6,1,44,11:27 AM,No moonset,05:14 AM,07:26 PM,11,18,18,18,33,71,63,0.0,1015,18,10,217,25
2020-01-03 00:00:00,21,14,0.0,11.1,4,1,51,12:20 PM,12:05 AM,05:15 AM,07:26 PM,10,17,17,17,31,79,63,0.2,1016,17,10,210,22
2020-01-03 03:00:00,21,14,0.0,11.1,4,1,51,12:20 PM,12:05 AM,05:15 AM,07:26 PM,9,15,15,15,29,78,67,0.3,1017,15,9,191,20
2020-01-03 06:00:00,21,14,0.0,11.1,4,1,51,12:20 PM,12:05 AM,05:15 AM,07:26 PM,8,14,15,14,27,85,63,0.4,1018,15,9,182,19
2020-01-03 09:00:00,21,14,0.0,11.1,4,4,51,12:20 PM,12:05 AM,05:15 AM,07:26 PM,6,18,18,18,25,85,48,0.4,1018,18,9,195,21
2020-01-03 12:00:00,21,14,0.0,11.1,4,5,51,12:20 PM,12:05 AM,05:15 AM,07:26 PM,6,21,21,21,28,82,38,0.1,1017,21,10,214,24
2020-01-03 15:00:00,21,14,0.0,11.1,4,6,51,12:20 PM,12:05 AM,05:15 AM,07:26 PM,6,21,22,21,32,59,37,0.1,1016,21,10,219,28
2020-01-03 18:00:00,21,14,0.0,11.1,4,1,51,12:20 PM,12:05 AM,05:15 AM,07:26 PM,6,19,19,19,35,9,42,0.0,1017,19,10,209,28
2020-01-03 21:00:00,21,14,0.0,11.1,4,1,51,12:20 PM,12:05 AM,05:15 AM,07:26 PM,3,17,17,17,35,7,39,0.0,1019,17,10,184,24
2020-01-04 00:00:00,26,12,0.0,14.1,6,1,59,01:14 PM,12:34 AM,05:16 AM,07:26 PM,1,15,15,15,30,6,39,0.0,1020,15,10,142,21
2020-01-04 03:00:00,26,12,0.0,14.1,6,1,59,01:14 PM,12:34 AM,05:16 AM,07:26 PM,2,11,13,11,28,3,47,0.0,1021,13,10,120,20
2020-01-04 06:00:00,26,12,0.0,14.1,6,1,59,01:14 PM,12:34 AM,05:16 AM,07:26 PM,3,12,13,12,27,0,49,0.0,1021,13,10,104,20
2020-01-04 09:00:00,26,12,0.0,14.1,6,5,59,01:14 PM,12:34 AM,05:16 AM,07:26 PM,1,17,17,17,18,0,35,0.0,1022,17,10,102,15
2020-01-04 12:00:00,26,12,0.0,14.1,6,6,59,01:14 PM,12:34 AM,05:16 AM,07:26 PM,-3,23,23,23,10,3,18,0.0,1019,23,10,116,9
2020-01-04 15:00:00,26,12,0.0,14.1,6,6,59,01:14 PM,12:34 AM,05:16 AM,07:26 PM,0,24,24,25,15,3,21,0.0,1017,25,10,146,13
2020-01-04 18:00:00,26,12,0.0,14.1,6,1,59,01:14 PM,12:34 AM,05:16 AM,07:26 PM,6,22,22,22,27,0,38,0.0,1016,22,10,194,22
2020-01-04 21:00:00,26,12,0.0,14.1,6,1,59,01:14 PM,12:34 AM,05:16 AM,07:26 PM,8,18,18,18,23,0,51,0.0,1016,18,10,172,15
2020-01-05 00:00:00,32,17,0.0,14.1,7,1,66,02:09 PM,01:03 AM,05:17 AM,07:27 PM,5,17,17,17,21,1,44,0.0,1016,17,10,133,12
2020-01-05 03:00:00,32,17,0.0,14.1,7,1,66,02:09 PM,01:03 AM,05:17 AM,07:27 PM,2,17,17,17,27,2,36,0.0,1015,17,10,83,16
2020-01-05 06:00:00,32,17,0.0,14.1,7,1,66,02:09 PM,01:03 AM,05:17 AM,07:27 PM,4,19,19,19,30,2,38,0.0,1015,19,10,66,19
2020-01-05 09:00:00,32,17,0.0,14.1,7,7,66,02:09 PM,01:03 AM,05:17 AM,07:27 PM,5,26,26,26,23,2,26,0.0,1015,26,10,144,18
2020-01-05 12:00:00,32,17,0.0,14.1,7,8,66,02:09 PM,01:03 AM,05:17 AM,07:27 PM,6,29,29,31,15,0,20,0.0,1013,31,10,308,13
2020-01-05 15:00:00,32,17,0.0,14.1,7,8,66,02:09 PM,01:03 AM,05:17 AM,07:27 PM,7,29,29,31,24,1,24,0.0,1012,31,10,232,21
2020-01-05 18:00:00,32,17,0.0,14.1,7,1,66,02:09 PM,01:03 AM,05:17 AM,07:27 PM,10,27,27,27,27,1,35,0.0,1012,27,10,205,22
2020-01-05 21:00:00,32,17,0.0,14.1,7,1,66,02:09 PM,01:03 AM,05:17 AM,07:27 PM,11,25,25,23,22,2,46,0.0,1013,23,10,177,14
2020-01-06 00:00:00,32,20,0.0,14.1,7,1,73,03:06 PM,01:35 AM,05:17 AM,07:27 PM,10,22,23,22,17,1,46,0.0,1013,22,10,136,10
2020-01-06 03:00:00,32,20,0.0,14.1,7,1,73,03:06 PM,01:35 AM,05:17 AM,07:27 PM,8,21,21,21,19,1,44,0.0,1012,21,10,101,10
2020-01-06 06:00:00,32,20,0.0,14.1,7,1,73,03:06 PM,01:35 AM,05:17 AM,07:27 PM,7,22,22,22,13,3,38,0.0,1012,22,10,101,8
2020-01-06 09:00:00,32,20,0.0,14.1,7,7,73,03:06 PM,01:35 AM,05:17 AM,07:27 PM,8,27,27,27,7,5,29,0.0,1011,27,10,160,6
2020-01-06 12:00:00,32,20,0.0,14.1,7,8,73,03:06 PM,01:35 AM,05:17 AM,07:27 PM,9,29,29,31,16,5,25,0.0,1010,31,10,244,14
2020-01-06 15:00:00,32,20,0.0,14.1,7,8,73,03:06 PM,01:35 AM,05:17 AM,07:27 PM,10,30,30,31,23,1,27,0.0,1009,31,10,229,21
2020-01-06 18:00:00,32,20,0.0,14.1,7,1,73,03:06 PM,01:35 AM,05:17 AM,07:27 PM,10,29,29,29,27,0,33,0.0,1008,29,10,206,22
2020-01-06 21:00:00,32,20,0.0,14.1,7,1,73,03:06 PM,01:35 AM,05:17 AM,07:27 PM,9,28,28,26,23,1,39,0.0,1010,26,10,175,15
2020-01-07 00:00:00,30,21,0.0,14.1,7,1,80,04:05 PM,02:09 AM,05:18 AM,07:27 PM,9,24,24,22,18,2,42,0.0,1010,22,10,127,11
2020-01-07 03:00:00,30,21,0.0,14.1,7,1,80,04:05 PM,02:09 AM,05:18 AM,07:27 PM,10,21,23,21,16,2,51,0.0,1008,21,10,114,10
2020-01-07 06:00:00,30,21,0.0,14.1,7,1,80,04:05 PM,02:09 AM,05:18 AM,07:27 PM,11,22,22,22,8,3,49,0.0,1008,22,10,112,6
2020-01-07 09:00:00,30,21,0.0,14.1,7,7,80,04:05 PM,02:09 AM,05:18 AM,07:27 PM,11,26,26,26,10,4,39,0.0,1007,26,10,124,8
2020-01-07 12:00:00,30,21,0.0,14.1,7,7,80,04:05 PM,02:09 AM,05:18 AM,07:27 PM,11,29,29,30,18,6,31,0.0,1006,30,10,248,15
2020-01-07 15:00:00,30,21,0.0,14.1,7,7,80,04:05 PM,02:09 AM,05:18 AM,07:27 PM,11,28,28,29,25,7,32,0.0,1005,29,10,232,22
2020-01-07 18:00:00,30,21,0.0,14.1,7,1,80,04:05 PM,02:09 AM,05:18 AM,07:27 PM,11,27,27,27,24,7,41,0.0,1005,27,10,215,20
2020-01-07 21:00:00,30,21,0.0,14.1,7,1,80,04:05 PM,02:09 AM,05:18 AM,07:27 PM,14,25,25,23,26,6,61,0.0,1007,23,10,203,19
2020-01-08 00:00:00,27,19,0.0,14.1,7,1,88,05:06 PM,02:49 AM,05:19 AM,07:27 PM,14,20,20,20,23,0,68,0.0,1007,20,10,186,16
2020-01-08 03:00:00,27,19,0.0,14.1,7,1,88,05:06 PM,02:49 AM,05:19 AM,07:27 PM,12,20,20,20,17,0,61,0.0,1007,20,10,177,11
2020-01-08 06:00:00,27,19,0.0,14.1,7,1,88,05:06 PM,02:49 AM,05:19 AM,07:27 PM,11,20,21,20,14,0,55,0.0,1007,20,10,184,10
2020-01-08 09:00:00,27,19,0.0,14.1,7,6,88,05:06 PM,02:49 AM,05:19 AM,07:27 PM,12,25,25,24,15,1,46,0.0,1008,24,10,205,13
2020-01-08 12:00:00,27,19,0.0,14.1,7,7,88,05:06 PM,02:49 AM,05:19 AM,07:27 PM,13,27,27,27,26,3,41,0.0,1007,27,10,221,22
2020-01-08 15:00:00,27,19,0.0,14.1,7,7,88,05:06 PM,02:49 AM,05:19 AM,07:27 PM,12,27,27,26,31,2,41,0.0,1005,26,10,219,27
2020-01-08 18:00:00,27,19,0.0,14.1,7,1,88,05:06 PM,02:49 AM,05:19 AM,07:27 PM,12,24,24,23,32,1,52,0.0,1006,23,10,210,27
2020-01-08 21:00:00,27,19,0.0,14.1,7,1,88,05:06 PM,02:49 AM,05:19 AM,07:27 PM,13,20,20,20,34,1,66,0.0,1008,20,10,196,25
2020-01-09 00:00:00,26,16,0.0,14.1,6,1,95,06:07 PM,03:35 AM,05:20 AM,07:27 PM,13,19,19,19,32,0,68,0.0,1010,19,10,176,22
2020-01-09 03:00:00,26,16,0.0,14.1,6,1,95,06:07 PM,03:35 AM,05:20 AM,07:27 PM,11,17,17,17,23,0,67,0.0,1010,17,10,164,15
2020-01-09 06:00:00,26,16,0.0,14.1,6,1,95,06:07 PM,03:35 AM,05:20 AM,07:27 PM,11,17,17,17,25,0,68,0.0,1011,17,10,178,18
2020-01-09 09:00:00,26,16,0.0,14.1,6,6,95,06:07 PM,03:35 AM,05:20 AM,07:27 PM,10,21,21,21,24,0,50,0.0,1012,21,10,189,21
2020-01-09 12:00:00,26,16,0.0,14.1,6,7,95,06:07 PM,03:35 AM,05:20 AM,07:27 PM,9,25,25,25,28,0,37,0.0,1011,25,10,207,25
2020-01-09 15:00:00,26,16,0.0,14.1,6,7,95,06:07 PM,03:35 AM,05:20 AM,07:27 PM,11,26,26,25,37,0,42,0.0,1010,25,10,212,32
2020-01-09 18:00:00,26,16,0.0,14.1,6,1,95,06:07 PM,03:35 AM,05:20 AM,07:27 PM,10,25,25,24,36,0,41,0.0,1011,24,10,200,29
2020-01-09 21:00:00,26,16,0.0,14.1,6,1,95,06:07 PM,03:35 AM,05:20 AM,07:27 PM,8,23,23,22,35,0,41,0.0,1014,22,10,174,23
2020-01-10 00:00:00,31,14,0.0,14.1,7,1,100,07:08 PM,04:27 AM,05:21 AM,07:27 PM,7,19,19,19,33,0,45,0.0,1016,19,10,129,23
2020-01-10 03:00:00,31,14,0.0,14.1,7,1,100,07:08 PM,04:27 AM,05:21 AM,07:27 PM,7,16,16,16,29,0,56,0.0,1018,16,10,109,21
2020-01-10 06:00:00,31,14,0.0,14.1,7,1,100,07:08 PM,04:27 AM,05:21 AM,07:27 PM,7,15,15,15,26,0,59,0.0,1019,15,10,107,19
2020-01-10 09:00:00,31,14,0.0,14.1,7,6,100,07:08 PM,04:27 AM,05:21 AM,07:27 PM,7,20,20,20,21,0,43,0.0,1020,20,10,104,19
2020-01-10 12:00:00,31,14,0.0,14.1,7,7,100,07:08 PM,04:27 AM,05:21 AM,07:27 PM,5,26,26,27,18,0,24,0.0,1018,27,10,107,16
2020-01-10 15:00:00,31,14,0.0,14.1,7,8,100,07:08 PM,04:27 AM,05:21 AM,07:27 PM,4,28,28,31,17,0,19,0.0,1016,31,10,119,15
2020-01-10 18:00:00,31,14,0.0,14.1,7,1,100,07:08 PM,04:27 AM,05:21 AM,07:27 PM,4,28,28,30,22,0,20,0.0,1016,30,10,117,16
2020-01-10 21:00:00,31,14,0.0,14.1,7,1,100,07:08 PM,04:27 AM,05:21 AM,07:27 PM,5,25,25,26,32,0,25,0.0,1017,26,10,105,19
2020-01-11 00:00:00,36,19,0.0,14.1,8,1,100,08:04 PM,05:28 AM,05:22 AM,07:27 PM,6,23,23,23,41,0,35,0.0,1018,23,10,99,28
2020-01-11 03:00:00,36,19,0.0,14.1,8,1,100,08:04 PM,05:28 AM,05:22 AM,07:27 PM,8,20,20,20,41,0,48,0.0,1018,20,10,91,29
2020-01-11 06:00:00,36,19,0.0,14.1,8,1,100,08:04 PM,05:28 AM,05:22 AM,07:27 PM,9,20,21,20,39,0,49,0.0,1019,20,10,82,28
2020-01-11 09:00:00,36,19,0.0,14.1,8,6,100,08:04 PM,05:28 AM,05:22 AM,07:27 PM,8,25,25,24,27,0,36,0.0,1018,24,10,74,24
2020-01-11 12:00:00,36,19,0.0,14.1,8,8,100,08:04 PM,05:28 AM,05:22 AM,07:27 PM,7,29,29,30,18,0,23,0.0,1015,30,10,63,15
2020-01-11 15:00:00,36,19,0.0,14.1,8,9,100,08:04 PM,05:28 AM,05:22 AM,07:27 PM,8,33,33,35,9,0,20,0.0,1012,35,10,89,8
2020-01-11 18:00:00,36,19,0.0,14.1,8,1,100,08:04 PM,05:28 AM,05:22 AM,07:27 PM,9,35,35,36,14,0,23,0.0,1011,36,10,169,10
2020-01-11 21:00:00,36,19,0.0,14.1,8,1,100,08:04 PM,05:28 AM,05:22 AM,07:27 PM,7,36,36,34,27,2,29,0.0,1012,34,10,167,16
