date_time,Bridgetown_maxtempC,Bridgetown_mintempC,Bridgetown_totalSnow_cm,Bridgetown_sunHour,Bridgetown_uvIndex,Bridgetown_uvIndex,Bridgetown_moon_illumination,Bridgetown_moonrise,Bridgetown_moonset,Bridgetown_sunrise,Bridgetown_sunset,Bridgetown_DewPointC,Bridgetown_FeelsLikeC,Bridgetown_HeatIndexC,Bridgetown_WindChillC,Bridgetown_WindGustKmph,Bridgetown_cloudcover,Bridgetown_humidity,Bridgetown_precipMM,Bridgetown_pressure,Bridgetown_tempC,Bridgetown_visibility,Bridgetown_winddirDegree,Bridgetown_windspeedKmph
2020-04-15 15:00:00,27,25,0.0,10.5,6,6,38,12:51 AM,12:30 PM,05:46 AM,06:11 PM,21,29,29,27,26,36,71,0.0,1013,27,10,76,22
2020-04-15 18:00:00,27,25,0.0,10.5,6,6,38,12:51 AM,12:30 PM,05:46 AM,06:11 PM,22,29,29,26,26,72,75,0.1,1013,26,10,72,20
2020-04-15 21:00:00,27,25,0.0,10.5,6,1,38,12:51 AM,12:30 PM,05:46 AM,06:11 PM,22,28,28,26,29,78,78,0.1,1015,26,10,67,21
2020-04-16 00:00:00,28,25,0.0,12.7,7,1,30,01:39 AM,01:22 PM,05:45 AM,06:11 PM,22,28,28,25,30,73,79,0.1,1015,25,10,65,21
2020-04-16 03:00:00,28,25,0.0,12.7,7,1,30,01:39 AM,01:22 PM,05:45 AM,06:11 PM,22,28,28,25,30,35,80,0.0,1014,25,10,65,22
2020-04-16 06:00:00,28,25,0.0,12.7,7,7,30,01:39 AM,01:22 PM,05:45 AM,06:11 PM,21,28,28,26,30,21,77,0.0,1015,26,10,75,22
2020-04-16 09:00:00,28,25,0.0,12.7,7,7,30,01:39 AM,01:22 PM,05:45 AM,06:11 PM,21,29,29,27,29,14,72,0.0,1016,27,10,88,23
2020-04-16 12:00:00,28,25,0.0,12.7,7,6,30,01:39 AM,01:22 PM,05:45 AM,06:11 PM,21,30,30,28,28,36,68,0.0,1016,28,10,93,24
2020-04-16 15:00:00,28,25,0.0,12.7,7,7,30,01:39 AM,01:22 PM,05:45 AM,06:11 PM,22,30,30,28,27,65,70,0.1,1015,28,10,95,23
2020-04-16 18:00:00,28,25,0.0,12.7,7,7,30,01:39 AM,01:22 PM,05:45 AM,06:11 PM,22,29,29,27,30,34,75,0.0,1015,27,10,89,22
2020-04-16 21:00:00,28,25,0.0,12.7,7,1,30,01:39 AM,01:22 PM,05:45 AM,06:11 PM,22,28,28,26,33,46,79,0.0,1016,26,10,79,25
2020-04-17 00:00:00,27,25,0.0,12.7,7,1,23,02:22 AM,02:11 PM,05:45 AM,06:11 PM,21,28,28,26,35,51,77,0.0,1016,26,10,80,25
2020-04-17 03:00:00,27,25,0.0,12.7,7,1,23,02:22 AM,02:11 PM,05:45 AM,06:11 PM,21,27,27,25,32,34,76,0.0,1016,25,10,80,22
2020-04-17 06:00:00,27,25,0.0,12.7,7,7,23,02:22 AM,02:11 PM,05:45 AM,06:11 PM,21,28,28,26,30,24,74,0.0,1017,26,10,83,22
2020-04-17 09:00:00,27,25,0.0,12.7,7,7,23,02:22 AM,02:11 PM,05:45 AM,06:11 PM,22,29,29,27,27,36,73,0.0,1018,27,10,79,22
2020-04-17 12:00:00,27,25,0.0,12.7,7,7,23,02:22 AM,02:11 PM,05:45 AM,06:11 PM,22,30,30,27,25,28,71,0.0,1017,27,10,84,22
2020-04-17 15:00:00,27,25,0.0,12.7,7,6,23,02:22 AM,02:11 PM,05:45 AM,06:11 PM,22,30,30,27,25,58,73,0.1,1015,27,10,75,21
2020-04-17 18:00:00,27,25,0.0,12.7,7,7,23,02:22 AM,02:11 PM,05:45 AM,06:11 PM,22,29,29,26,27,68,79,0.1,1015,26,9,69,21
2020-04-17 21:00:00,27,25,0.0,12.7,7,1,23,02:22 AM,02:11 PM,05:45 AM,06:11 PM,22,28,28,26,30,55,81,0.1,1016,26,10,72,22
2020-04-18 00:00:00,28,25,0.0,12.7,6,1,15,03:03 AM,02:59 PM,05:44 AM,06:12 PM,22,28,28,26,33,85,79,0.4,1016,26,9,80,23
2020-04-18 03:00:00,28,25,0.0,12.7,6,1,15,03:03 AM,02:59 PM,05:44 AM,06:12 PM,21,28,28,26,35,56,77,0.4,1015,26,9,89,24
2020-04-18 06:00:00,28,25,0.0,12.7,6,6,15,03:03 AM,02:59 PM,05:44 AM,06:12 PM,21,28,28,26,35,30,74,0.0,1016,26,10,85,24
2020-04-18 09:00:00,28,25,0.0,12.7,6,7,15,03:03 AM,02:59 PM,05:44 AM,06:12 PM,21,29,29,27,30,51,68,0.1,1017,27,10,91,24
2020-04-18 12:00:00,28,25,0.0,12.7,6,7,15,03:03 AM,02:59 PM,05:44 AM,06:12 PM,21,30,30,28,27,16,67,0.0,1017,28,10,92,23
2020-04-18 15:00:00,28,25,0.0,12.7,6,7,15,03:03 AM,02:59 PM,05:44 AM,06:12 PM,22,30,30,27,29,36,72,0.0,1015,27,10,85,24
2020-04-18 18:00:00,28,25,0.0,12.7,6,7,15,03:03 AM,02:59 PM,05:44 AM,06:12 PM,22,29,29,26,33,30,76,0.0,1014,26,10,71,24
2020-04-18 21:00:00,28,25,0.0,12.7,6,1,15,03:03 AM,02:59 PM,05:44 AM,06:12 PM,22,28,28,26,37,37,78,0.0,1016,26,10,72,26
2020-04-19 00:00:00,28,24,0.0,12.7,7,1,8,03:42 AM,03:46 PM,05:44 AM,06:12 PM,21,28,28,26,38,26,76,0.0,1016,26,10,83,26
2020-04-19 03:00:00,28,24,0.0,12.7,7,1,8,03:42 AM,03:46 PM,05:44 AM,06:12 PM,21,28,28,25,38,37,78,0.0,1015,25,10,84,26
2020-04-19 06:00:00,28,24,0.0,12.7,7,6,8,03:42 AM,03:46 PM,05:44 AM,06:12 PM,22,28,28,26,39,57,79,0.0,1016,26,10,84,28
2020-04-19 09:00:00,28,24,0.0,12.7,7,7,8,03:42 AM,03:46 PM,05:44 AM,06:12 PM,22,29,29,27,36,49,74,0.1,1017,27,10,88,30
2020-04-19 12:00:00,28,24,0.0,12.7,7,7,8,03:42 AM,03:46 PM,05:44 AM,06:12 PM,21,30,30,27,34,31,70,0.0,1016,27,10,89,30
2020-04-19 15:00:00,28,24,0.0,12.7,7,7,8,03:42 AM,03:46 PM,05:44 AM,06:12 PM,22,30,30,27,34,46,72,0.0,1015,27,10,86,28
2020-04-19 18:00:00,28,24,0.0,12.7,7,6,8,03:42 AM,03:46 PM,05:44 AM,06:12 PM,22,29,29,26,37,55,76,0.0,1014,26,10,82,28
2020-04-19 21:00:00,28,24,0.0,12.7,7,1,8,03:42 AM,03:46 PM,05:44 AM,06:12 PM,21,27,27,25,39,70,77,0.1,1016,25,10,80,27
2020-04-20 00:00:00,27,25,0.0,7.9,6,1,0,04:18 AM,04:31 PM,05:43 AM,06:12 PM,21,26,26,24,41,82,76,0.3,1015,24,9,79,28
2020-04-20 03:00:00,27,25,0.0,7.9,6,1,0,04:18 AM,04:31 PM,05:43 AM,06:12 PM,21,27,27,25,41,77,76,0.4,1014,25,9,73,28
2020-04-20 06:00:00,27,25,0.0,7.9,6,6,0,04:18 AM,04:31 PM,05:43 AM,06:12 PM,21,28,28,26,37,86,74,0.2,1015,26,9,74,27
2020-04-20 09:00:00,27,25,0.0,7.9,6,6,0,04:18 AM,04:31 PM,05:43 AM,06:12 PM,21,29,29,27,35,75,72,0.3,1016,27,9,76,28
2020-04-20 12:00:00,27,25,0.0,7.9,6,6,0,04:18 AM,04:31 PM,05:43 AM,06:12 PM,22,30,30,27,35,67,72,0.5,1016,27,10,81,28
2020-04-20 15:00:00,27,25,0.0,7.9,6,6,0,04:18 AM,04:31 PM,05:43 AM,06:12 PM,21,30,30,27,35,70,71,0.6,1015,27,10,83,28
2020-04-20 18:00:00,27,25,0.0,7.9,6,6,0,04:18 AM,04:31 PM,05:43 AM,06:12 PM,22,29,29,27,35,73,74,0.1,1015,27,10,79,27
2020-04-20 21:00:00,27,25,0.0,7.9,6,1,0,04:18 AM,04:31 PM,05:43 AM,06:12 PM,22,28,28,26,40,77,78,0.2,1016,26,10,80,28
