date_time,Aimadamodo_maxtempC,Aimadamodo_mintempC,Aimadamodo_totalSnow_cm,Aimadamodo_sunHour,Aimadamodo_uvIndex,Aimadamodo_uvIndex,Aimadamodo_moon_illumination,Aimadamodo_moonrise,Aimadamodo_moonset,Aimadamodo_sunrise,Aimadamodo_sunset,Aimadamodo_DewPointC,Aimadamodo_FeelsLikeC,Aimadamodo_HeatIndexC,Aimadamodo_WindChillC,Aimadamodo_WindGustKmph,Aimadamodo_cloudcover,Aimadamodo_humidity,Aimadamodo_precipMM,Aimadamodo_pressure,Aimadamodo_tempC,Aimadamodo_visibility,Aimadamodo_winddirDegree,Aimadamodo_windspeedKmph
2020-01-14 09:00:00,29,28,0.0,11.9,7,6,69,09:37 PM,08:50 AM,05:41 AM,06:22 PM,23,32,32,29,10,49,72,0.2,1010,29,10,103,8
2020-01-14 12:00:00,29,28,0.0,11.9,7,6,69,09:37 PM,08:50 AM,05:41 AM,06:22 PM,23,32,32,29,15,76,71,0.6,1009,29,9,287,11
2020-01-14 15:00:00,29,28,0.0,11.9,7,7,69,09:37 PM,08:50 AM,05:41 AM,06:22 PM,23,32,32,29,10,65,69,0.3,1007,29,9,250,8
2020-01-14 18:00:00,29,28,0.0,11.9,7,1,69,09:37 PM,08:50 AM,05:41 AM,06:22 PM,23,33,33,29,14,15,72,0.0,1007,29,10,239,10
2020-01-14 21:00:00,29,28,0.0,11.9,7,1,69,09:37 PM,08:50 AM,05:41 AM,06:22 PM,24,33,33,29,15,34,75,0.2,1009,29,10,224,10
2020-01-15 00:00:00,29,28,0.0,8.0,6,1,61,10:24 PM,09:48 AM,05:42 AM,06:22 PM,24,33,33,29,20,80,78,0.7,1009,29,9,230,14
2020-01-15 03:00:00,29,28,0.0,8.0,6,1,61,10:24 PM,09:48 AM,05:42 AM,06:22 PM,25,33,33,29,24,83,79,1.1,1009,29,9,228,17
2020-01-15 06:00:00,29,28,0.0,8.0,6,6,61,10:24 PM,09:48 AM,05:42 AM,06:22 PM,24,33,33,29,22,82,78,1.3,1009,29,9,223,15
2020-01-15 09:00:00,29,28,0.0,8.0,6,6,61,10:24 PM,09:48 AM,05:42 AM,06:22 PM,24,33,33,29,18,72,76,1.4,1010,29,9,245,13
2020-01-15 12:00:00,29,28,0.0,8.0,6,6,61,10:24 PM,09:48 AM,05:42 AM,06:22 PM,24,33,33,29,16,63,76,1.1,1009,29,10,264,12
2020-01-15 15:00:00,29,28,0.0,8.0,6,6,61,10:24 PM,09:48 AM,05:42 AM,06:22 PM,24,33,33,29,21,66,77,1.5,1008,29,10,236,15
2020-01-15 18:00:00,29,28,0.0,8.0,6,1,61,10:24 PM,09:48 AM,05:42 AM,06:22 PM,25,34,34,29,27,75,79,0.2,1008,29,10,220,19
2020-01-15 21:00:00,29,28,0.0,8.0,6,1,61,10:24 PM,09:48 AM,05:42 AM,06:22 PM,25,34,34,29,28,83,80,1.3,1009,29,8,210,18
2020-01-16 00:00:00,29,28,0.0,10.6,6,1,54,11:10 PM,10:43 AM,05:42 AM,06:22 PM,25,33,33,28,27,77,80,3.5,1009,28,7,204,16
2020-01-16 03:00:00,29,28,0.0,10.6,6,1,54,11:10 PM,10:43 AM,05:42 AM,06:22 PM,25,33,33,28,21,80,79,3.3,1008,28,8,215,12
2020-01-16 06:00:00,29,28,0.0,10.6,6,6,54,11:10 PM,10:43 AM,05:42 AM,06:22 PM,24,33,33,28,16,82,79,1.4,1009,28,8,227,11
2020-01-16 09:00:00,29,28,0.0,10.6,6,7,54,11:10 PM,10:43 AM,05:42 AM,06:22 PM,24,33,33,29,17,61,76,1.9,1010,29,8,224,11
2020-01-16 12:00:00,29,28,0.0,10.6,6,6,54,11:10 PM,10:43 AM,05:42 AM,06:22 PM,24,34,34,29,19,31,72,0.0,1009,29,10,233,14
2020-01-16 15:00:00,29,28,0.0,10.6,6,6,54,11:10 PM,10:43 AM,05:42 AM,06:22 PM,24,34,34,29,22,71,72,0.1,1008,29,10,226,16
2020-01-16 18:00:00,29,28,0.0,10.6,6,1,54,11:10 PM,10:43 AM,05:42 AM,06:22 PM,24,34,34,29,22,45,74,0.0,1008,29,9,216,15
2020-01-16 21:00:00,29,28,0.0,10.6,6,1,54,11:10 PM,10:43 AM,05:42 AM,06:22 PM,24,33,33,29,18,56,77,0.0,1009,29,9,215,13
2020-01-17 00:00:00,29,28,0.0,11.9,6,1,47,11:56 PM,11:38 AM,05:43 AM,06:22 PM,24,33,33,28,17,82,79,0.4,1009,28,9,223,12
2020-01-17 03:00:00,29,28,0.0,11.9,6,1,47,11:56 PM,11:38 AM,05:43 AM,06:22 PM,24,33,33,28,20,62,79,0.7,1008,28,9,237,14
2020-01-17 06:00:00,29,28,0.0,11.9,6,6,47,11:56 PM,11:38 AM,05:43 AM,06:22 PM,24,33,33,28,22,40,79,0.0,1009,28,10,253,16
2020-01-17 09:00:00,29,28,0.0,11.9,6,7,47,11:56 PM,11:38 AM,05:43 AM,06:22 PM,24,34,34,29,21,68,77,0.1,1010,29,10,266,15
2020-01-17 12:00:00,29,28,0.0,11.9,6,7,47,11:56 PM,11:38 AM,05:43 AM,06:22 PM,25,34,34,29,24,29,77,0.0,1009,29,10,278,18
2020-01-17 15:00:00,29,28,0.0,11.9,6,6,47,11:56 PM,11:38 AM,05:43 AM,06:22 PM,25,34,34,29,25,49,77,0.1,1007,29,10,262,19
2020-01-17 18:00:00,29,28,0.0,11.9,6,1,47,11:56 PM,11:38 AM,05:43 AM,06:22 PM,25,34,34,29,25,79,78,0.4,1008,29,9,243,18
2020-01-17 21:00:00,29,28,0.0,11.9,6,1,47,11:56 PM,11:38 AM,05:43 AM,06:22 PM,25,34,34,29,24,78,79,1.5,1009,29,8,237,17
2020-01-18 00:00:00,29,28,0.0,8.0,6,1,40,No moonrise,12:31 PM,05:43 AM,06:23 PM,25,33,33,29,26,80,79,3.3,1009,29,7,240,16
2020-01-18 03:00:00,29,28,0.0,8.0,6,1,40,No moonrise,12:31 PM,05:43 AM,06:23 PM,24,33,33,28,29,81,79,2.6,1008,28,8,244,18
2020-01-18 06:00:00,29,28,0.0,8.0,6,6,40,No moonrise,12:31 PM,05:43 AM,06:23 PM,24,33,33,29,26,82,79,0.6,1009,29,9,250,18
2020-01-18 09:00:00,29,28,0.0,8.0,6,6,40,No moonrise,12:31 PM,05:43 AM,06:23 PM,24,34,34,29,23,85,77,1.1,1010,29,10,265,17
2020-01-18 12:00:00,29,28,0.0,8.0,6,6,40,No moonrise,12:31 PM,05:43 AM,06:23 PM,25,34,34,29,24,82,77,0.9,1009,29,9,272,18
2020-01-18 15:00:00,29,28,0.0,8.0,6,6,40,No moonrise,12:31 PM,05:43 AM,06:23 PM,25,35,35,29,27,80,77,1.2,1008,29,9,255,19
2020-01-18 18:00:00,29,28,0.0,8.0,6,1,40,No moonrise,12:31 PM,05:43 AM,06:23 PM,25,34,34,29,26,76,78,0.6,1008,29,9,243,19
2020-01-18 21:00:00,29,28,0.0,8.0,6,1,40,No moonrise,12:31 PM,05:43 AM,06:23 PM,25,34,34,29,28,81,79,0.9,1009,29,9,242,20
2020-01-19 00:00:00,29,29,0.0,8.0,6,1,32,12:41 AM,01:26 PM,05:44 AM,06:23 PM,25,34,34,29,32,79,80,1.7,1009,29,8,254,22
2020-01-19 03:00:00,29,29,0.0,8.0,6,1,32,12:41 AM,01:26 PM,05:44 AM,06:23 PM,25,34,34,29,33,66,80,1.9,1008,29,8,255,21
2020-01-19 06:00:00,29,29,0.0,8.0,6,6,32,12:41 AM,01:26 PM,05:44 AM,06:23 PM,25,34,34,29,29,62,80,0.9,1008,29,10,249,21
2020-01-19 09:00:00,29,29,0.0,8.0,6,6,32,12:41 AM,01:26 PM,05:44 AM,06:23 PM,25,34,34,29,30,75,79,2.3,1009,29,9,268,19
2020-01-19 12:00:00,29,29,0.0,8.0,6,6,32,12:41 AM,01:26 PM,05:44 AM,06:23 PM,24,34,34,29,33,78,78,3.3,1009,29,8,289,20
2020-01-19 15:00:00,29,29,0.0,8.0,6,6,32,12:41 AM,01:26 PM,05:44 AM,06:23 PM,24,34,34,29,34,75,76,3.4,1007,29,8,278,20
2020-01-19 18:00:00,29,29,0.0,8.0,6,1,32,12:41 AM,01:26 PM,05:44 AM,06:23 PM,25,34,34,29,34,83,77,0.6,1008,29,9,265,24
2020-01-19 21:00:00,29,29,0.0,8.0,6,1,32,12:41 AM,01:26 PM,05:44 AM,06:23 PM,24,33,33,29,38,54,76,0.5,1010,29,10,261,27
2020-01-20 00:00:00,29,28,0.0,12.8,7,1,25,01:29 AM,02:21 PM,05:44 AM,06:23 PM,24,33,33,29,34,3,75,0.0,1009,29,10,270,24
2020-01-20 03:00:00,29,28,0.0,12.8,7,1,25,01:29 AM,02:21 PM,05:44 AM,06:23 PM,24,32,32,28,32,18,76,0.0,1008,28,10,271,23
2020-01-20 06:00:00,29,28,0.0,12.8,7,7,25,01:29 AM,02:21 PM,05:44 AM,06:23 PM,24,33,33,28,33,43,78,0.0,1009,28,10,276,24
2020-01-20 09:00:00,29,28,0.0,12.8,7,7,25,01:29 AM,02:21 PM,05:44 AM,06:23 PM,24,33,33,28,35,28,77,0.0,1010,28,10,274,26
2020-01-20 12:00:00,29,28,0.0,12.8,7,7,25,01:29 AM,02:21 PM,05:44 AM,06:23 PM,24,33,33,29,35,7,75,0.0,1009,29,10,277,27
2020-01-20 15:00:00,29,28,0.0,12.8,7,7,25,01:29 AM,02:21 PM,05:44 AM,06:23 PM,24,33,33,29,33,10,74,0.0,1008,29,10,276,24
2020-01-20 18:00:00,29,28,0.0,12.8,7,1,25,01:29 AM,02:21 PM,05:44 AM,06:23 PM,24,33,33,29,33,2,73,0.0,1009,29,10,265,23
2020-01-20 21:00:00,29,28,0.0,12.8,7,1,25,01:29 AM,02:21 PM,05:44 AM,06:23 PM,24,33,33,29,35,11,77,0.0,1010,29,10,269,25
2020-01-21 00:00:00,29,28,0.0,12.8,7,1,18,02:18 AM,03:17 PM,05:45 AM,06:23 PM,24,33,33,29,35,25,78,0.0,1010,29,10,278,24
2020-01-21 03:00:00,29,28,0.0,12.8,7,1,18,02:18 AM,03:17 PM,05:45 AM,06:23 PM,24,33,33,28,31,27,78,0.0,1009,28,10,277,22
2020-01-21 06:00:00,29,28,0.0,12.8,7,7,18,02:18 AM,03:17 PM,05:45 AM,06:23 PM,24,33,33,28,28,41,77,0.0,1010,28,10,285,21
2020-01-21 09:00:00,29,28,0.0,12.8,7,7,18,02:18 AM,03:17 PM,05:45 AM,06:23 PM,24,33,33,29,30,29,76,0.0,1011,29,10,280,22
2020-01-21 12:00:00,29,28,0.0,12.8,7,7,18,02:18 AM,03:17 PM,05:45 AM,06:23 PM,24,34,34,29,30,12,75,0.0,1011,29,10,290,22
2020-01-21 15:00:00,29,28,0.0,12.8,7,7,18,02:18 AM,03:17 PM,05:45 AM,06:23 PM,24,34,34,29,28,9,74,0.0,1010,29,10,296,20
2020-01-21 18:00:00,29,28,0.0,12.8,7,1,18,02:18 AM,03:17 PM,05:45 AM,06:23 PM,24,34,34,29,24,8,74,0.0,1010,29,10,298,17
2020-01-21 21:00:00,29,28,0.0,12.8,7,1,18,02:18 AM,03:17 PM,05:45 AM,06:23 PM,24,34,34,29,23,39,76,0.3,1011,29,10,297,16
2020-01-22 00:00:00,29,28,0.0,8.0,6,1,11,03:10 AM,04:13 PM,05:45 AM,06:23 PM,24,33,33,29,25,84,76,1.5,1011,29,8,288,17
2020-01-22 03:00:00,29,28,0.0,8.0,6,1,11,03:10 AM,04:13 PM,05:45 AM,06:23 PM,24,33,33,29,24,80,76,2.0,1010,29,8,274,16
2020-01-22 06:00:00,29,28,0.0,8.0,6,6,11,03:10 AM,04:13 PM,05:45 AM,06:23 PM,24,33,33,29,26,74,76,0.4,1011,29,9,284,19
2020-01-22 09:00:00,29,28,0.0,8.0,6,6,11,03:10 AM,04:13 PM,05:45 AM,06:23 PM,24,33,33,29,28,76,75,0.8,1012,29,9,280,20
2020-01-22 12:00:00,29,28,0.0,8.0,6,6,11,03:10 AM,04:13 PM,05:45 AM,06:23 PM,24,34,34,29,33,73,76,1.8,1011,29,9,277,23
2020-01-22 15:00:00,29,28,0.0,8.0,6,6,11,03:10 AM,04:13 PM,05:45 AM,06:23 PM,24,34,34,29,33,78,75,1.8,1009,29,10,274,22
2020-01-22 18:00:00,29,28,0.0,8.0,6,1,11,03:10 AM,04:13 PM,05:45 AM,06:23 PM,24,34,34,29,28,80,75,0.6,1009,29,10,266,20
2020-01-22 21:00:00,29,28,0.0,8.0,6,1,11,03:10 AM,04:13 PM,05:45 AM,06:23 PM,24,33,33,29,29,76,78,1.0,1010,29,10,258,20
2020-01-23 00:00:00,29,28,0.0,11.9,6,1,3,04:04 AM,05:08 PM,05:46 AM,06:23 PM,24,33,33,28,30,71,78,1.7,1011,28,9,266,20
2020-01-23 03:00:00,29,28,0.0,11.9,6,1,3,04:04 AM,05:08 PM,05:46 AM,06:23 PM,24,33,33,28,28,76,78,1.6,1009,28,9,272,19
2020-01-23 06:00:00,29,28,0.0,11.9,6,6,3,04:04 AM,05:08 PM,05:46 AM,06:23 PM,24,32,32,28,25,83,77,0.5,1009,28,9,283,18
2020-01-23 09:00:00,29,28,0.0,11.9,6,7,3,04:04 AM,05:08 PM,05:46 AM,06:23 PM,24,33,33,29,21,61,76,0.5,1010,29,9,290,15
2020-01-23 12:00:00,29,28,0.0,11.9,6,7,3,04:04 AM,05:08 PM,05:46 AM,06:23 PM,24,34,34,29,23,35,75,0.0,1009,29,10,280,17
2020-01-23 15:00:00,29,28,0.0,11.9,6,7,3,04:04 AM,05:08 PM,05:46 AM,06:23 PM,24,34,34,29,22,24,74,0.0,1007,29,10,271,16
2020-01-23 18:00:00,29,28,0.0,11.9,6,1,3,04:04 AM,05:08 PM,05:46 AM,06:23 PM,24,34,34,29,20,24,74,0.0,1007,29,10,269,14
2020-01-23 21:00:00,29,28,0.0,11.9,6,1,3,04:04 AM,05:08 PM,05:46 AM,06:23 PM,24,33,33,29,19,45,77,0.4,1009,29,10,261,13
2020-01-24 00:00:00,29,28,0.0,10.6,6,1,0,04:58 AM,06:00 PM,05:46 AM,06:23 PM,24,33,33,28,22,81,78,2.0,1010,28,8,249,15
2020-01-24 03:00:00,29,28,0.0,10.6,6,1,0,04:58 AM,06:00 PM,05:46 AM,06:23 PM,23,32,32,28,27,75,76,3.5,1009,28,7,249,16
2020-01-24 06:00:00,29,28,0.0,10.6,6,6,0,04:58 AM,06:00 PM,05:46 AM,06:23 PM,23,32,32,28,22,57,74,4.0,1009,28,7,265,13
2020-01-24 09:00:00,29,28,0.0,10.6,6,6,0,04:58 AM,06:00 PM,05:46 AM,06:23 PM,23,32,32,28,18,76,74,2.9,1010,28,8,270,10
2020-01-24 12:00:00,29,28,0.0,10.6,6,6,0,04:58 AM,06:00 PM,05:46 AM,06:23 PM,24,32,32,28,15,86,75,0.2,1009,28,9,263,11
2020-01-24 15:00:00,29,28,0.0,10.6,6,7,0,04:58 AM,06:00 PM,05:46 AM,06:23 PM,24,34,34,29,22,65,75,0.1,1008,29,10,268,16
2020-01-24 18:00:00,29,28,0.0,10.6,6,1,0,04:58 AM,06:00 PM,05:46 AM,06:23 PM,24,34,34,29,22,33,77,0.0,1008,29,10,247,16
2020-01-24 21:00:00,29,28,0.0,10.6,6,1,0,04:58 AM,06:00 PM,05:46 AM,06:23 PM,24,33,33,29,21,29,78,0.0,1010,29,10,216,14
2020-01-25 00:00:00,29,28,0.0,11.9,6,1,0,05:51 AM,06:49 PM,05:47 AM,06:23 PM,24,33,33,28,19,41,79,0.0,1010,28,10,220,13
2020-01-25 03:00:00,29,28,0.0,11.9,6,1,0,05:51 AM,06:49 PM,05:47 AM,06:23 PM,24,32,32,28,15,60,78,0.1,1009,28,10,226,11
2020-01-25 06:00:00,29,28,0.0,11.9,6,7,0,05:51 AM,06:49 PM,05:47 AM,06:23 PM,24,32,32,28,14,8,75,0.0,1009,28,10,246,10
2020-01-25 09:00:00,29,28,0.0,11.9,6,7,0,05:51 AM,06:49 PM,05:47 AM,06:23 PM,24,33,33,29,17,19,75,0.0,1010,29,10,263,12
2020-01-25 12:00:00,29,28,0.0,11.9,6,6,0,05:51 AM,06:49 PM,05:47 AM,06:23 PM,24,34,34,29,21,53,75,0.0,1009,29,10,260,16
2020-01-25 15:00:00,29,28,0.0,11.9,6,6,0,05:51 AM,06:49 PM,05:47 AM,06:23 PM,24,34,34,29,22,84,74,0.0,1008,29,10,247,16
2020-01-25 18:00:00,29,28,0.0,11.9,6,1,0,05:51 AM,06:49 PM,05:47 AM,06:23 PM,24,34,34,29,22,62,76,0.0,1008,29,10,227,15
2020-01-25 21:00:00,29,28,0.0,11.9,6,1,0,05:51 AM,06:49 PM,05:47 AM,06:23 PM,25,34,34,29,22,38,79,0.1,1010,29,10,212,16
2020-01-26 00:00:00,30,28,0.0,12.8,6,1,4,06:43 AM,07:34 PM,05:47 AM,06:23 PM,24,33,33,28,21,82,78,0.3,1010,28,9,217,15
2020-01-26 03:00:00,30,28,0.0,12.8,6,1,4,06:43 AM,07:34 PM,05:47 AM,06:23 PM,24,32,32,28,14,69,77,0.1,1008,28,9,229,10
2020-01-26 06:00:00,30,28,0.0,12.8,6,7,4,06:43 AM,07:34 PM,05:47 AM,06:23 PM,24,33,33,28,15,32,78,0.0,1009,28,10,250,11
2020-01-26 09:00:00,30,28,0.0,12.8,6,7,4,06:43 AM,07:34 PM,05:47 AM,06:23 PM,24,33,33,29,17,35,75,0.0,1010,29,10,274,12
2020-01-26 12:00:00,30,28,0.0,12.8,6,7,4,06:43 AM,07:34 PM,05:47 AM,06:23 PM,24,34,34,29,18,34,73,0.0,1009,29,10,252,14
2020-01-26 15:00:00,30,28,0.0,12.8,6,7,4,06:43 AM,07:34 PM,05:47 AM,06:23 PM,24,34,34,30,20,9,73,0.0,1007,30,10,243,15
2020-01-26 18:00:00,30,28,0.0,12.8,6,1,4,06:43 AM,07:34 PM,05:47 AM,06:23 PM,24,34,34,29,19,9,74,0.0,1008,29,10,227,14
2020-01-26 21:00:00,30,28,0.0,12.8,6,1,4,06:43 AM,07:34 PM,05:47 AM,06:23 PM,24,33,33,29,15,21,74,0.0,1009,29,10,225,11
2020-01-27 00:00:00,30,28,0.0,12.8,7,1,11,07:33 AM,08:16 PM,05:47 AM,06:23 PM,24,33,33,29,15,32,74,0.0,1009,29,10,229,10
2020-01-27 03:00:00,30,28,0.0,12.8,7,1,11,07:33 AM,08:16 PM,05:47 AM,06:23 PM,23,32,32,28,14,41,73,0.0,1008,28,10,237,10
2020-01-27 06:00:00,30,28,0.0,12.8,7,7,11,07:33 AM,08:16 PM,05:47 AM,06:23 PM,23,32,32,29,14,16,72,0.0,1009,29,10,242,10
2020-01-27 09:00:00,30,28,0.0,12.8,7,7,11,07:33 AM,08:16 PM,05:47 AM,06:23 PM,23,33,33,29,13,10,71,0.0,1010,29,10,245,9
2020-01-27 12:00:00,30,28,0.0,12.8,7,7,11,07:33 AM,08:16 PM,05:47 AM,06:23 PM,24,34,34,29,11,17,73,0.0,1010,29,10,262,8
2020-01-27 15:00:00,30,28,0.0,12.8,7,7,11,07:33 AM,08:16 PM,05:47 AM,06:23 PM,24,34,34,29,15,13,74,0.0,1008,29,10,257,11
2020-01-27 18:00:00,30,28,0.0,12.8,7,1,11,07:33 AM,08:16 PM,05:47 AM,06:23 PM,24,34,34,29,19,7,74,0.0,1008,29,10,223,14
2020-01-27 21:00:00,30,28,0.0,12.8,7,1,11,07:33 AM,08:16 PM,05:47 AM,06:23 PM,24,34,34,29,21,11,76,0.0,1009,29,10,209,14
2020-01-28 00:00:00,29,28,0.0,12.8,7,1,18,08:20 AM,08:56 PM,05:48 AM,06:23 PM,24,33,33,29,22,22,77,0.0,1009,29,10,210,16
2020-01-28 03:00:00,29,28,0.0,12.8,7,1,18,08:20 AM,08:56 PM,05:48 AM,06:23 PM,24,33,33,28,26,39,79,0.0,1009,28,10,219,19
2020-01-28 06:00:00,29,28,0.0,12.8,7,7,18,08:20 AM,08:56 PM,05:48 AM,06:23 PM,24,33,33,29,23,47,77,0.0,1009,29,10,228,17
2020-01-28 09:00:00,29,28,0.0,12.8,7,7,18,08:20 AM,08:56 PM,05:48 AM,06:23 PM,24,33,33,29,21,22,74,0.0,1010,29,10,241,15
2020-01-28 12:00:00,29,28,0.0,12.8,7,7,18,08:20 AM,08:56 PM,05:48 AM,06:23 PM,24,34,34,29,24,3,73,0.0,1009,29,10,255,18
2020-01-28 15:00:00,29,28,0.0,12.8,7,7,18,08:20 AM,08:56 PM,05:48 AM,06:23 PM,24,34,34,29,26,3,74,0.0,1007,29,10,260,19
2020-01-28 18:00:00,29,28,0.0,12.8,7,1,18,08:20 AM,08:56 PM,05:48 AM,06:23 PM,25,34,34,29,24,6,76,0.0,1007,29,10,234,18
2020-01-28 21:00:00,29,28,0.0,12.8,7,1,18,08:20 AM,08:56 PM,05:48 AM,06:23 PM,25,34,34,29,24,18,78,0.0,1009,29,10,223,18
2020-01-29 00:00:00,30,28,0.0,12.8,7,1,26,09:06 AM,09:34 PM,05:48 AM,06:23 PM,25,34,34,29,24,38,79,0.0,1009,29,10,229,17
2020-01-29 03:00:00,30,28,0.0,12.8,7,1,26,09:06 AM,09:34 PM,05:48 AM,06:23 PM,25,33,33,28,25,46,80,0.0,1008,28,10,242,18
2020-01-29 06:00:00,30,28,0.0,12.8,7,7,26,09:06 AM,09:34 PM,05:48 AM,06:23 PM,25,33,33,29,29,20,80,0.0,1008,29,10,258,21
2020-01-29 09:00:00,30,28,0.0,12.8,7,7,26,09:06 AM,09:34 PM,05:48 AM,06:23 PM,25,34,34,29,32,4,79,0.0,1009,29,10,270,23
2020-01-29 12:00:00,30,28,0.0,12.8,7,7,26,09:06 AM,09:34 PM,05:48 AM,06:23 PM,25,34,34,29,33,6,76,0.0,1008,29,10,269,24
2020-01-29 15:00:00,30,28,0.0,12.8,7,7,26,09:06 AM,09:34 PM,05:48 AM,06:23 PM,25,35,35,29,32,4,75,0.0,1006,29,10,266,23
2020-01-29 18:00:00,30,28,0.0,12.8,7,1,26,09:06 AM,09:34 PM,05:48 AM,06:23 PM,25,34,34,29,30,9,78,0.0,1006,29,10,252,21
2020-01-29 21:00:00,30,28,0.0,12.8,7,1,26,09:06 AM,09:34 PM,05:48 AM,06:23 PM,25,34,34,29,32,23,80,0.0,1008,29,10,243,23
2020-01-30 00:00:00,30,29,0.0,11.9,7,1,33,09:50 AM,10:11 PM,05:49 AM,06:23 PM,25,34,34,29,32,35,81,0.0,1008,29,10,243,23
2020-01-30 03:00:00,30,29,0.0,11.9,7,1,33,09:50 AM,10:11 PM,05:49 AM,06:23 PM,25,34,34,29,30,39,81,0.0,1007,29,10,248,22
2020-01-30 06:00:00,30,29,0.0,11.9,7,6,33,09:50 AM,10:11 PM,05:49 AM,06:23 PM,25,34,34,29,29,46,81,0.0,1007,29,10,258,21
2020-01-30 09:00:00,30,29,0.0,11.9,7,7,33,09:50 AM,10:11 PM,05:49 AM,06:23 PM,25,35,35,29,26,60,78,0.0,1008,29,10,267,19
2020-01-30 12:00:00,30,29,0.0,11.9,7,6,33,09:50 AM,10:11 PM,05:49 AM,06:23 PM,25,35,35,30,28,60,77,0.0,1007,30,10,267,21
2020-01-30 15:00:00,30,29,0.0,11.9,7,6,33,09:50 AM,10:11 PM,05:49 AM,06:23 PM,25,36,36,30,30,69,78,0.1,1006,30,10,271,22
2020-01-30 18:00:00,30,29,0.0,11.9,7,1,33,09:50 AM,10:11 PM,05:49 AM,06:23 PM,25,35,35,29,28,65,79,0.1,1006,29,9,264,21
2020-01-30 21:00:00,30,29,0.0,11.9,7,1,33,09:50 AM,10:11 PM,05:49 AM,06:23 PM,25,35,35,29,29,87,79,0.2,1008,29,9,256,21
2020-01-31 00:00:00,30,28,0.0,11.9,6,1,37,10:34 AM,10:48 PM,05:49 AM,06:23 PM,25,35,35,29,35,84,80,1.4,1008,29,9,252,23
2020-01-31 03:00:00,30,28,0.0,11.9,6,1,37,10:34 AM,10:48 PM,05:49 AM,06:23 PM,25,34,34,29,36,80,78,2.6,1007,29,8,257,22
2020-01-31 06:00:00,30,28,0.0,11.9,6,6,37,10:34 AM,10:48 PM,05:49 AM,06:23 PM,25,34,34,29,27,74,77,0.7,1008,29,9,257,19
2020-01-31 09:00:00,30,28,0.0,11.9,6,7,37,10:34 AM,10:48 PM,05:49 AM,06:23 PM,24,35,35,29,23,68,75,0.5,1009,29,9,271,17
2020-01-31 12:00:00,30,28,0.0,11.9,6,7,37,10:34 AM,10:48 PM,05:49 AM,06:23 PM,24,35,35,30,21,39,72,0.0,1008,30,10,300,15
2020-01-31 15:00:00,30,28,0.0,11.9,6,7,37,10:34 AM,10:48 PM,05:49 AM,06:23 PM,24,35,35,30,23,24,73,0.0,1007,30,10,297,17
2020-01-31 18:00:00,30,28,0.0,11.9,6,1,37,10:34 AM,10:48 PM,05:49 AM,06:23 PM,24,34,34,29,22,31,73,0.0,1007,29,10,287,16
2020-01-31 21:00:00,30,28,0.0,11.9,6,1,37,10:34 AM,10:48 PM,05:49 AM,06:23 PM,24,34,34,29,24,76,75,0.3,1009,29,10,279,17
2020-02-01 00:00:00,30,28,0.0,11.9,6,1,49,11:20 AM,11:26 PM,05:49 AM,06:23 PM,24,33,33,29,31,81,78,1.0,1010,29,9,258,22
2020-02-01 03:00:00,30,28,0.0,11.9,6,1,49,11:20 AM,11:26 PM,05:49 AM,06:23 PM,24,33,33,29,37,86,77,1.1,1009,29,9,256,26
2020-02-01 06:00:00,30,28,0.0,11.9,6,6,49,11:20 AM,11:26 PM,05:49 AM,06:23 PM,24,33,33,29,30,76,77,0.3,1009,29,10,257,21
2020-02-01 09:00:00,30,28,0.0,11.9,6,6,49,11:20 AM,11:26 PM,05:49 AM,06:23 PM,24,33,33,29,22,60,76,0.7,1010,29,9,261,16
2020-02-01 12:00:00,30,28,0.0,11.9,6,6,49,11:20 AM,11:26 PM,05:49 AM,06:23 PM,23,34,34,30,17,78,69,0.8,1009,30,10,274,13
2020-02-01 15:00:00,30,28,0.0,11.9,6,7,49,11:20 AM,11:26 PM,05:49 AM,06:23 PM,23,34,34,30,19,58,66,0.5,1008,30,9,266,14
2020-02-01 18:00:00,30,28,0.0,11.9,6,1,49,11:20 AM,11:26 PM,05:49 AM,06:23 PM,23,34,34,30,20,28,69,0.0,1009,30,10,245,14
2020-02-01 21:00:00,30,28,0.0,11.9,6,1,49,11:20 AM,11:26 PM,05:49 AM,06:23 PM,24,33,33,29,22,30,72,0.0,1010,29,10,222,15
2020-02-02 00:00:00,30,29,0.0,12.7,7,1,57,12:06 PM,No moonset,05:50 AM,06:23 PM,23,33,33,29,23,34,72,0.0,1010,29,10,216,16
2020-02-02 03:00:00,30,29,0.0,12.7,7,1,57,12:06 PM,No moonset,05:50 AM,06:23 PM,23,32,32,29,20,34,70,0.0,1010,29,10,217,14
2020-02-02 06:00:00,30,29,0.0,12.7,7,7,57,12:06 PM,No moonset,05:50 AM,06:23 PM,22,32,32,29,15,41,67,0.0,1010,29,10,232,11
2020-02-02 09:00:00,30,29,0.0,12.7,7,7,57,12:06 PM,No moonset,05:50 AM,06:23 PM,22,33,33,29,13,42,66,0.0,1011,29,10,258,10
2020-02-02 12:00:00,30,29,0.0,12.7,7,7,57,12:06 PM,No moonset,05:50 AM,06:23 PM,23,34,34,30,16,30,69,0.0,1010,30,10,260,12
2020-02-02 15:00:00,30,29,0.0,12.7,7,6,57,12:06 PM,No moonset,05:50 AM,06:23 PM,24,34,34,30,20,46,71,0.0,1008,30,10,232,15
