date_time,Moora_maxtempC,Moora_mintempC,Moora_totalSnow_cm,Moora_sunHour,Moora_uvIndex,Moora_uvIndex,Moora_moon_illumination,Moora_moonrise,Moora_moonset,Moora_sunrise,Moora_sunset,Moora_DewPointC,Moora_FeelsLikeC,Moora_HeatIndexC,Moora_WindChillC,Moora_WindGustKmph,Moora_cloudcover,Moora_humidity,Moora_precipMM,Moora_pressure,Moora_tempC,Moora_visibility,Moora_winddirDegree,Moora_windspeedKmph
2020-04-02 12:00:00,23,15,0.0,10.2,6,6,64,02:12 PM,No moonset,06:27 AM,06:11 PM,12,25,25,22,23,84,52,0.1,1013,22,10,203,20
2020-04-02 15:00:00,23,15,0.0,10.2,6,6,64,02:12 PM,No moonset,06:27 AM,06:11 PM,11,25,25,23,26,45,47,0.0,1012,23,10,210,23
2020-04-02 18:00:00,23,15,0.0,10.2,6,1,64,02:12 PM,No moonset,06:27 AM,06:11 PM,11,20,22,20,27,25,56,0.0,1013,20,10,208,22
2020-04-02 21:00:00,23,15,0.0,10.2,6,1,64,02:12 PM,No moonset,06:27 AM,06:11 PM,12,16,16,16,26,4,76,0.0,1014,16,10,201,17
2020-04-03 00:00:00,22,11,0.0,11.6,5,1,71,03:03 PM,12:38 AM,06:28 AM,06:10 PM,11,13,14,13,27,9,82,0.0,1015,14,10,194,17
2020-04-03 03:00:00,22,11,0.0,11.6,5,1,71,03:03 PM,12:38 AM,06:28 AM,06:10 PM,9,11,13,11,26,17,78,0.0,1016,13,10,181,16
2020-04-03 06:00:00,22,11,0.0,11.6,5,1,71,03:03 PM,12:38 AM,06:28 AM,06:10 PM,7,10,12,10,23,16,70,0.0,1018,12,10,146,16
2020-04-03 09:00:00,22,11,0.0,11.6,5,4,71,03:03 PM,12:38 AM,06:28 AM,06:10 PM,5,13,15,13,21,14,54,0.0,1019,15,10,119,18
2020-04-03 12:00:00,22,11,0.0,11.6,5,5,71,03:03 PM,12:38 AM,06:28 AM,06:10 PM,5,19,20,19,19,4,39,0.0,1019,19,10,106,16
2020-04-03 15:00:00,22,11,0.0,11.6,5,6,71,03:03 PM,12:38 AM,06:28 AM,06:10 PM,2,23,23,22,16,13,27,0.0,1017,22,10,108,13
2020-04-03 18:00:00,22,11,0.0,11.6,5,1,71,03:03 PM,12:38 AM,06:28 AM,06:10 PM,1,21,21,21,18,27,28,0.0,1018,21,10,108,12
2020-04-03 21:00:00,22,11,0.0,11.6,5,1,71,03:03 PM,12:38 AM,06:28 AM,06:10 PM,1,17,17,17,22,14,34,0.0,1018,17,10,104,11
2020-04-04 00:00:00,27,14,0.0,11.6,6,1,79,03:50 PM,01:44 AM,06:29 AM,06:08 PM,1,16,16,16,24,5,37,0.0,1018,16,10,103,12
2020-04-04 03:00:00,27,14,0.0,11.6,6,1,79,03:50 PM,01:44 AM,06:29 AM,06:08 PM,2,14,15,14,28,4,42,0.0,1018,15,10,101,14
2020-04-04 06:00:00,27,14,0.0,11.6,6,1,79,03:50 PM,01:44 AM,06:29 AM,06:08 PM,4,14,15,14,31,7,48,0.0,1019,15,10,91,20
2020-04-04 09:00:00,27,14,0.0,11.6,6,5,79,03:50 PM,01:44 AM,06:29 AM,06:08 PM,5,18,18,18,28,7,44,0.0,1019,18,10,70,23
2020-04-04 12:00:00,27,14,0.0,11.6,6,6,79,03:50 PM,01:44 AM,06:29 AM,06:08 PM,4,24,24,24,22,5,27,0.0,1018,24,10,52,19
2020-04-04 15:00:00,27,14,0.0,11.6,6,7,79,03:50 PM,01:44 AM,06:29 AM,06:08 PM,2,25,25,27,16,19,20,0.0,1016,27,10,54,14
2020-04-04 18:00:00,27,14,0.0,11.6,6,1,79,03:50 PM,01:44 AM,06:29 AM,06:08 PM,1,24,24,25,15,50,21,0.0,1016,25,10,60,10
2020-04-04 21:00:00,27,14,0.0,11.6,6,1,79,03:50 PM,01:44 AM,06:29 AM,06:08 PM,1,23,23,22,13,43,24,0.0,1016,22,10,43,6
2020-04-05 00:00:00,23,18,0.0,7.3,6,1,87,04:33 PM,02:51 AM,06:29 AM,06:07 PM,1,21,22,21,9,27,28,0.0,1016,21,10,42,4
2020-04-05 03:00:00,23,18,0.0,7.3,6,1,87,04:33 PM,02:51 AM,06:29 AM,06:07 PM,2,20,20,20,17,28,30,0.0,1015,20,10,96,8
2020-04-05 06:00:00,23,18,0.0,7.3,6,1,87,04:33 PM,02:51 AM,06:29 AM,06:07 PM,0,20,21,20,23,50,27,0.0,1016,20,10,77,14
2020-04-05 09:00:00,23,18,0.0,7.3,6,6,87,04:33 PM,02:51 AM,06:29 AM,06:07 PM,1,22,23,22,24,50,26,0.0,1016,22,10,51,18
2020-04-05 12:00:00,23,18,0.0,7.3,6,5,87,04:33 PM,02:51 AM,06:29 AM,06:07 PM,3,22,22,22,18,63,29,0.0,1016,22,10,46,14
2020-04-05 15:00:00,23,18,0.0,7.3,6,5,87,04:33 PM,02:51 AM,06:29 AM,06:07 PM,7,20,20,20,17,88,42,0.0,1015,20,10,88,13
2020-04-05 18:00:00,23,18,0.0,7.3,6,1,87,04:33 PM,02:51 AM,06:29 AM,06:07 PM,8,20,20,20,33,81,45,0.1,1016,20,10,103,23
2020-04-05 21:00:00,23,18,0.0,7.3,6,1,87,04:33 PM,02:51 AM,06:29 AM,06:07 PM,5,19,20,19,37,77,38,0.0,1016,19,10,91,24
2020-04-06 00:00:00,31,19,0.0,11.6,7,1,94,05:14 PM,04:00 AM,06:30 AM,06:06 PM,5,19,21,19,38,42,36,0.0,1015,19,10,81,23
2020-04-06 03:00:00,31,19,0.0,11.6,7,1,94,05:14 PM,04:00 AM,06:30 AM,06:06 PM,4,20,20,20,35,38,35,0.0,1014,20,10,80,21
2020-04-06 06:00:00,31,19,0.0,11.6,7,1,94,05:14 PM,04:00 AM,06:30 AM,06:06 PM,3,20,20,20,29,40,33,0.0,1015,20,10,86,17
2020-04-06 09:00:00,31,19,0.0,11.6,7,6,94,05:14 PM,04:00 AM,06:30 AM,06:06 PM,4,24,24,24,27,24,28,0.0,1014,24,10,72,21
2020-04-06 12:00:00,31,19,0.0,11.6,7,7,94,05:14 PM,04:00 AM,06:30 AM,06:06 PM,7,27,27,29,23,12,26,0.0,1011,29,10,49,20
2020-04-06 15:00:00,31,19,0.0,11.6,7,8,94,05:14 PM,04:00 AM,06:30 AM,06:06 PM,7,29,29,31,16,13,23,0.0,1009,31,10,37,14
2020-04-06 18:00:00,31,19,0.0,11.6,7,1,94,05:14 PM,04:00 AM,06:30 AM,06:06 PM,7,29,29,30,12,17,28,0.0,1010,30,10,63,8
2020-04-06 21:00:00,31,19,0.0,11.6,7,1,94,05:14 PM,04:00 AM,06:30 AM,06:06 PM,8,29,29,26,21,15,43,0.0,1011,26,10,116,10
2020-04-07 00:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:10 AM,06:30 AM,06:05 PM,10,25,25,23,31,23,47,0.0,1011,23,10,50,17
2020-04-07 03:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:10 AM,06:30 AM,06:05 PM,10,24,24,22,38,26,47,0.0,1011,22,10,51,23
2020-04-07 06:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:10 AM,06:30 AM,06:05 PM,9,22,24,22,39,16,43,0.0,1012,22,10,49,26
2020-04-07 09:00:00,32,22,0.0,11.6,7,6,100,05:53 PM,05:10 AM,06:30 AM,06:05 PM,8,25,25,25,33,18,34,0.0,1013,25,10,44,27
2020-04-07 12:00:00,32,22,0.0,11.6,7,7,100,05:53 PM,05:10 AM,06:30 AM,06:05 PM,7,28,28,30,28,12,24,0.0,1011,30,10,39,25
2020-04-07 15:00:00,32,22,0.0,11.6,7,8,100,05:53 PM,05:10 AM,06:30 AM,06:05 PM,7,30,30,32,25,20,21,0.0,1010,32,10,38,21
2020-04-07 18:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:10 AM,06:30 AM,06:05 PM,8,30,30,31,17,30,26,0.0,1010,31,10,60,13
2020-04-07 21:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:10 AM,06:30 AM,06:05 PM,9,30,30,28,6,27,36,0.0,1010,28,10,94,3
2020-04-08 00:00:00,35,21,0.0,11.6,7,1,100,06:31 PM,06:19 AM,06:31 AM,06:04 PM,9,26,26,25,13,20,39,0.0,1010,25,10,75,7
2020-04-08 03:00:00,35,21,0.0,11.6,7,1,100,06:31 PM,06:19 AM,06:31 AM,06:04 PM,8,24,24,23,28,29,37,0.0,1011,23,10,50,17
2020-04-08 06:00:00,35,21,0.0,11.6,7,1,100,06:31 PM,06:19 AM,06:31 AM,06:04 PM,9,25,25,23,35,22,41,0.0,1011,23,10,46,23
2020-04-08 09:00:00,35,21,0.0,11.6,7,7,100,06:31 PM,06:19 AM,06:31 AM,06:04 PM,11,27,27,27,33,6,38,0.0,1012,27,10,28,27
2020-04-08 12:00:00,35,21,0.0,11.6,7,8,100,06:31 PM,06:19 AM,06:31 AM,06:04 PM,11,31,31,32,28,10,28,0.0,1012,32,10,121,24
2020-04-08 15:00:00,35,21,0.0,11.6,7,8,100,06:31 PM,06:19 AM,06:31 AM,06:04 PM,11,31,31,32,24,21,29,0.0,1011,32,10,308,20
2020-04-08 18:00:00,35,21,0.0,11.6,7,1,100,06:31 PM,06:19 AM,06:31 AM,06:04 PM,12,26,26,26,24,27,43,0.0,1011,26,10,219,17
2020-04-08 21:00:00,35,21,0.0,11.6,7,1,100,06:31 PM,06:19 AM,06:31 AM,06:04 PM,12,23,23,22,14,20,53,0.0,1013,22,10,200,8
2020-04-09 00:00:00,35,20,0.0,11.6,8,1,83,07:11 PM,07:30 AM,06:32 AM,06:03 PM,12,21,21,21,12,11,57,0.0,1014,21,10,183,6
2020-04-09 03:00:00,35,20,0.0,11.6,8,1,83,07:11 PM,07:30 AM,06:32 AM,06:03 PM,10,20,20,20,12,8,53,0.0,1014,20,10,134,5
2020-04-09 06:00:00,35,20,0.0,11.6,8,1,83,07:11 PM,07:30 AM,06:32 AM,06:03 PM,9,21,22,21,16,5,47,0.0,1014,21,10,88,9
2020-04-09 09:00:00,35,20,0.0,11.6,8,7,83,07:11 PM,07:30 AM,06:32 AM,06:03 PM,9,27,27,27,18,4,35,0.0,1015,27,10,43,13
2020-04-09 12:00:00,35,20,0.0,11.6,8,8,83,07:11 PM,07:30 AM,06:32 AM,06:03 PM,8,32,32,34,18,6,21,0.0,1015,34,10,126,15
2020-04-09 15:00:00,35,20,0.0,11.6,8,8,83,07:11 PM,07:30 AM,06:32 AM,06:03 PM,8,33,33,35,11,12,20,0.0,1013,35,10,326,9
2020-04-09 18:00:00,35,20,0.0,11.6,8,1,83,07:11 PM,07:30 AM,06:32 AM,06:03 PM,10,32,32,33,12,17,29,0.0,1014,33,10,249,7
2020-04-09 21:00:00,35,20,0.0,11.6,8,1,83,07:11 PM,07:30 AM,06:32 AM,06:03 PM,13,32,32,30,28,15,49,0.0,1016,30,10,184,15
2020-04-10 00:00:00,36,22,0.0,11.6,8,1,76,07:53 PM,08:39 AM,06:32 AM,06:01 PM,14,29,29,25,25,11,57,0.0,1016,25,10,150,12
2020-04-10 03:00:00,36,22,0.0,11.6,8,1,76,07:53 PM,08:39 AM,06:32 AM,06:01 PM,12,25,25,22,23,4,53,0.0,1016,22,10,100,11
2020-04-10 06:00:00,36,22,0.0,11.6,8,1,76,07:53 PM,08:39 AM,06:32 AM,06:01 PM,8,24,24,23,24,3,38,0.0,1016,23,10,62,13
2020-04-10 09:00:00,36,22,0.0,11.6,8,7,76,07:53 PM,08:39 AM,06:32 AM,06:01 PM,4,27,27,29,24,2,22,0.0,1017,29,10,27,17
2020-04-10 12:00:00,36,22,0.0,11.6,8,9,76,07:53 PM,08:39 AM,06:32 AM,06:01 PM,5,33,33,35,18,3,15,0.0,1016,35,10,4,15
2020-04-10 15:00:00,36,22,0.0,11.6,8,9,76,07:53 PM,08:39 AM,06:32 AM,06:01 PM,6,34,34,36,9,6,16,0.0,1014,36,10,22,7
2020-04-10 18:00:00,36,22,0.0,11.6,8,1,76,07:53 PM,08:39 AM,06:32 AM,06:01 PM,7,34,34,34,11,6,21,0.0,1015,34,10,104,6
2020-04-10 21:00:00,36,22,0.0,11.6,8,1,76,07:53 PM,08:39 AM,06:32 AM,06:01 PM,8,34,34,31,21,4,31,0.0,1016,31,10,164,10
2020-04-11 00:00:00,37,23,0.0,11.6,8,1,68,08:39 PM,09:48 AM,06:33 AM,06:00 PM,7,28,28,27,17,1,30,0.0,1016,27,10,111,8
2020-04-11 03:00:00,37,23,0.0,11.6,8,1,68,08:39 PM,09:48 AM,06:33 AM,06:00 PM,5,24,24,24,20,0,29,0.0,1016,24,10,55,9
2020-04-11 06:00:00,37,23,0.0,11.6,8,1,68,08:39 PM,09:48 AM,06:33 AM,06:00 PM,5,24,24,24,20,0,29,0.0,1016,24,10,39,10
2020-04-11 09:00:00,37,23,0.0,11.6,8,7,68,08:39 PM,09:48 AM,06:33 AM,06:00 PM,4,27,27,29,20,3,22,0.0,1016,29,10,36,14
2020-04-11 12:00:00,37,23,0.0,11.6,8,9,68,08:39 PM,09:48 AM,06:33 AM,06:00 PM,3,34,34,35,19,7,13,0.0,1014,35,10,126,16
2020-04-11 15:00:00,37,23,0.0,11.6,8,9,68,08:39 PM,09:48 AM,06:33 AM,06:00 PM,3,35,35,36,13,4,13,0.0,1013,36,10,330,11
2020-04-11 18:00:00,37,23,0.0,11.6,8,1,68,08:39 PM,09:48 AM,06:33 AM,06:00 PM,5,34,34,34,12,4,21,0.0,1013,34,10,262,7
2020-04-11 21:00:00,37,23,0.0,11.6,8,1,68,08:39 PM,09:48 AM,06:33 AM,06:00 PM,9,35,35,31,15,6,36,0.0,1015,31,10,216,8
2020-04-12 00:00:00,31,20,0.0,8.7,7,1,61,09:29 PM,10:55 AM,06:34 AM,05:59 PM,10,31,31,28,17,3,45,0.0,1015,28,10,245,9
2020-04-12 03:00:00,31,20,0.0,8.7,7,1,61,09:29 PM,10:55 AM,06:34 AM,05:59 PM,14,22,23,22,15,5,64,0.0,1014,22,10,219,8
2020-04-12 06:00:00,31,20,0.0,8.7,7,1,61,09:29 PM,10:55 AM,06:34 AM,05:59 PM,16,21,22,21,11,6,74,0.0,1015,21,10,212,7
2020-04-12 09:00:00,31,20,0.0,8.7,7,6,61,09:29 PM,10:55 AM,06:34 AM,05:59 PM,18,26,26,24,14,16,68,0.0,1015,24,10,215,11
2020-04-12 12:00:00,31,20,0.0,8.7,7,7,61,09:29 PM,10:55 AM,06:34 AM,05:59 PM,19,30,30,29,14,34,55,0.0,1015,29,10,227,13
2020-04-12 15:00:00,31,20,0.0,8.7,7,7,61,09:29 PM,10:55 AM,06:34 AM,05:59 PM,18,31,31,30,18,31,49,0.0,1014,30,10,239,15
2020-04-12 18:00:00,31,20,0.0,8.7,7,1,61,09:29 PM,10:55 AM,06:34 AM,05:59 PM,18,27,27,26,24,34,67,0.0,1014,26,10,220,19
2020-04-12 21:00:00,31,20,0.0,8.7,7,1,61,09:29 PM,10:55 AM,06:34 AM,05:59 PM,18,22,24,22,22,44,86,0.0,1016,22,10,205,16
2020-04-13 00:00:00,28,18,0.0,7.2,5,1,53,10:22 PM,11:57 AM,06:34 AM,05:58 PM,18,19,19,19,19,61,89,0.0,1016,19,10,201,13
2020-04-13 03:00:00,28,18,0.0,7.2,5,1,53,10:22 PM,11:57 AM,06:34 AM,05:58 PM,17,19,19,19,15,65,87,0.0,1016,19,10,189,10
2020-04-13 06:00:00,28,18,0.0,7.2,5,1,53,10:22 PM,11:57 AM,06:34 AM,05:58 PM,16,19,19,19,13,55,83,0.0,1016,19,10,172,9
2020-04-13 09:00:00,28,18,0.0,7.2,5,6,53,10:22 PM,11:57 AM,06:34 AM,05:58 PM,16,21,21,21,12,62,73,0.0,1017,21,10,163,10
2020-04-13 12:00:00,28,18,0.0,7.2,5,6,53,10:22 PM,11:57 AM,06:34 AM,05:58 PM,13,26,26,25,10,15,49,0.0,1016,25,10,190,9
2020-04-13 15:00:00,28,18,0.0,7.2,5,7,53,10:22 PM,11:57 AM,06:34 AM,05:58 PM,10,27,27,27,12,9,35,0.0,1015,27,10,232,10
2020-04-13 18:00:00,28,18,0.0,7.2,5,1,53,10:22 PM,11:57 AM,06:34 AM,05:58 PM,11,25,25,25,26,24,49,0.0,1015,25,10,209,19
2020-04-13 21:00:00,28,18,0.0,7.2,5,1,53,10:22 PM,11:57 AM,06:34 AM,05:58 PM,12,21,22,21,27,44,68,0.0,1017,21,10,197,18
2020-04-14 00:00:00,23,15,0.0,8.7,6,1,46,11:18 PM,12:54 PM,06:35 AM,05:57 PM,13,18,18,18,22,35,72,0.0,1017,18,10,184,14
2020-04-14 03:00:00,23,15,0.0,8.7,6,1,46,11:18 PM,12:54 PM,06:35 AM,05:57 PM,13,16,16,16,19,15,80,0.0,1016,16,10,176,11
2020-04-14 06:00:00,23,15,0.0,8.7,6,1,46,11:18 PM,12:54 PM,06:35 AM,05:57 PM,12,16,16,16,15,20,78,0.0,1017,16,10,178,9
2020-04-14 09:00:00,23,15,0.0,8.7,6,5,46,11:18 PM,12:54 PM,06:35 AM,05:57 PM,12,19,20,19,14,16,65,0.0,1018,19,10,182,12
2020-04-14 12:00:00,23,15,0.0,8.7,6,6,46,11:18 PM,12:54 PM,06:35 AM,05:57 PM,11,22,24,22,15,8,49,0.0,1018,22,10,212,13
2020-04-14 15:00:00,23,15,0.0,8.7,6,6,46,11:18 PM,12:54 PM,06:35 AM,05:57 PM,10,24,24,22,16,12,46,0.0,1016,22,10,243,12
2020-04-14 18:00:00,23,15,0.0,8.7,6,1,46,11:18 PM,12:54 PM,06:35 AM,05:57 PM,11,20,22,20,28,15,59,0.0,1017,20,10,212,19
2020-04-14 21:00:00,23,15,0.0,8.7,6,1,46,11:18 PM,12:54 PM,06:35 AM,05:57 PM,12,16,16,16,26,9,78,0.0,1019,16,10,203,15
2020-04-15 00:00:00,23,13,0.0,8.7,6,1,38,No moonrise,01:44 PM,06:35 AM,05:56 PM,12,15,15,15,24,12,82,0.0,1019,15,10,207,14
2020-04-15 03:00:00,23,13,0.0,8.7,6,1,38,No moonrise,01:44 PM,06:35 AM,05:56 PM,11,13,14,13,19,12,81,0.0,1020,14,10,207,10
2020-04-15 06:00:00,23,13,0.0,8.7,6,1,38,No moonrise,01:44 PM,06:35 AM,05:56 PM,10,13,14,13,15,20,81,0.0,1021,14,10,187,9
2020-04-15 09:00:00,23,13,0.0,8.7,6,5,38,No moonrise,01:44 PM,06:35 AM,05:56 PM,10,17,17,17,15,22,66,0.0,1022,17,10,181,11
2020-04-15 12:00:00,23,13,0.0,8.7,6,6,38,No moonrise,01:44 PM,06:35 AM,05:56 PM,10,21,22,21,17,1,47,0.0,1021,21,10,200,14
2020-04-15 15:00:00,23,13,0.0,8.7,6,6,38,No moonrise,01:44 PM,06:35 AM,05:56 PM,9,24,24,23,22,0,42,0.0,1020,23,10,209,18
2020-04-15 18:00:00,23,13,0.0,8.7,6,1,38,No moonrise,01:44 PM,06:35 AM,05:56 PM,10,21,23,21,25,2,57,0.0,1020,21,10,205,17
2020-04-15 21:00:00,23,13,0.0,8.7,6,1,38,No moonrise,01:44 PM,06:35 AM,05:56 PM,12,17,18,17,24,5,82,0.0,1021,17,10,185,14
2020-04-16 00:00:00,26,12,0.0,7.2,6,1,30,12:14 AM,02:27 PM,06:36 AM,05:55 PM,11,13,14,13,20,0,86,0.0,1021,14,10,168,10
2020-04-16 03:00:00,26,12,0.0,7.2,6,1,30,12:14 AM,02:27 PM,06:36 AM,05:55 PM,11,12,12,12,17,1,89,0.0,1021,12,10,152,9
2020-04-16 06:00:00,26,12,0.0,7.2,6,1,30,12:14 AM,02:27 PM,06:36 AM,05:55 PM,10,12,12,12,15,2,87,0.0,1021,12,10,138,9
2020-04-16 09:00:00,26,12,0.0,7.2,6,5,30,12:14 AM,02:27 PM,06:36 AM,05:55 PM,9,16,17,16,14,0,65,0.0,1022,17,10,102,11
2020-04-16 12:00:00,26,12,0.0,7.2,6,5,30,12:14 AM,02:27 PM,06:36 AM,05:55 PM,6,24,24,23,12,33,35,0.0,1020,23,10,80,10
2020-04-16 15:00:00,26,12,0.0,7.2,6,7,30,12:14 AM,02:27 PM,06:36 AM,05:55 PM,4,25,25,26,8,78,24,0.0,1018,26,10,101,7
2020-04-16 18:00:00,26,12,0.0,7.2,6,1,30,12:14 AM,02:27 PM,06:36 AM,05:55 PM,4,24,24,25,13,29,29,0.0,1018,25,10,166,8
2020-04-16 21:00:00,26,12,0.0,7.2,6,1,30,12:14 AM,02:27 PM,06:36 AM,05:55 PM,5,21,22,21,22,46,43,0.0,1019,21,10,166,10
2020-04-17 00:00:00,30,17,0.0,8.7,6,1,23,01:11 AM,03:06 PM,06:37 AM,05:54 PM,6,18,18,18,24,100,45,0.0,1018,18,10,120,12
2020-04-17 03:00:00,30,17,0.0,8.7,6,1,23,01:11 AM,03:06 PM,06:37 AM,05:54 PM,6,18,18,18,27,100,46,0.0,1017,18,10,98,13
2020-04-17 06:00:00,30,17,0.0,8.7,6,1,23,01:11 AM,03:06 PM,06:37 AM,05:54 PM,6,18,18,18,26,75,46,0.0,1017,18,10,90,13
2020-04-17 09:00:00,30,17,0.0,8.7,6,6,23,01:11 AM,03:06 PM,06:37 AM,05:54 PM,5,22,21,22,17,21,35,0.0,1017,22,10,72,11
2020-04-17 12:00:00,30,17,0.0,8.7,6,7,23,01:11 AM,03:06 PM,06:37 AM,05:54 PM,2,26,26,28,10,23,20,0.0,1016,28,10,116,8
2020-04-17 15:00:00,30,17,0.0,8.7,6,7,23,01:11 AM,03:06 PM,06:37 AM,05:54 PM,-1,27,27,29,6,41,15,0.0,1015,29,10,236,5
2020-04-17 18:00:00,30,17,0.0,8.7,6,1,23,01:11 AM,03:06 PM,06:37 AM,05:54 PM,3,27,27,27,12,40,26,0.0,1015,27,10,193,7
2020-04-17 21:00:00,30,17,0.0,8.7,6,1,23,01:11 AM,03:06 PM,06:37 AM,05:54 PM,9,25,25,23,26,49,47,0.0,1015,23,10,191,14
2020-04-18 00:00:00,28,17,0.0,8.7,5,1,15,02:07 AM,03:40 PM,06:37 AM,05:53 PM,9,20,20,20,20,62,48,0.0,1014,20,10,194,10
2020-04-18 03:00:00,28,17,0.0,8.7,5,1,15,02:07 AM,03:40 PM,06:37 AM,05:53 PM,9,19,19,19,13,68,51,0.1,1013,19,10,220,6
2020-04-18 06:00:00,28,17,0.0,8.7,5,1,15,02:07 AM,03:40 PM,06:37 AM,05:53 PM,8,19,19,19,12,26,51,0.0,1013,19,10,209,6
2020-04-18 09:00:00,28,17,0.0,8.7,5,6,15,02:07 AM,03:40 PM,06:37 AM,05:53 PM,8,22,22,23,9,32,40,0.0,1013,23,10,246,7
2020-04-18 12:00:00,28,17,0.0,8.7,5,7,15,02:07 AM,03:40 PM,06:37 AM,05:53 PM,8,27,27,28,15,46,27,0.0,1011,28,10,254,13
2020-04-18 15:00:00,28,17,0.0,8.7,5,7,15,02:07 AM,03:40 PM,06:37 AM,05:53 PM,11,26,26,26,22,48,40,0.0,1009,26,10,218,19
2020-04-18 18:00:00,28,17,0.0,8.7,5,1,15,02:07 AM,03:40 PM,06:37 AM,05:53 PM,13,21,22,21,24,67,64,0.0,1010,21,10,206,20
2020-04-18 21:00:00,28,17,0.0,8.7,5,1,15,02:07 AM,03:40 PM,06:37 AM,05:53 PM,14,17,17,17,26,99,81,0.4,1012,17,10,209,19
2020-04-19 00:00:00,22,14,0.0,4.2,5,1,8,03:01 AM,04:11 PM,06:38 AM,05:52 PM,14,17,17,17,16,95,82,1.9,1013,17,8,232,12
2020-04-19 03:00:00,22,14,0.0,4.2,5,1,8,03:01 AM,04:11 PM,06:38 AM,05:52 PM,13,17,17,17,12,90,79,2.1,1012,17,8,258,8
2020-04-19 06:00:00,22,14,0.0,4.2,5,1,8,03:01 AM,04:11 PM,06:38 AM,05:52 PM,13,17,17,17,21,86,76,0.0,1012,17,10,275,15
2020-04-19 09:00:00,22,14,0.0,4.2,5,4,8,03:01 AM,04:11 PM,06:38 AM,05:52 PM,13,19,20,19,27,92,70,0.1,1013,19,10,261,22
2020-04-19 12:00:00,22,14,0.0,4.2,5,5,8,03:01 AM,04:11 PM,06:38 AM,05:52 PM,12,22,24,22,28,76,54,0.4,1013,22,10,235,24
2020-04-19 15:00:00,22,14,0.0,4.2,5,5,8,03:01 AM,04:11 PM,06:38 AM,05:52 PM,9,21,23,21,27,85,46,0.3,1013,21,10,234,23
2020-04-19 18:00:00,22,14,0.0,4.2,5,1,8,03:01 AM,04:11 PM,06:38 AM,05:52 PM,10,18,18,18,21,74,59,0.0,1014,18,10,224,15
2020-04-19 21:00:00,22,14,0.0,4.2,5,1,8,03:01 AM,04:11 PM,06:38 AM,05:52 PM,12,15,15,15,13,21,78,0.0,1016,15,10,197,8
2020-04-20 00:00:00,23,12,0.0,8.7,5,1,0,03:55 AM,04:41 PM,06:39 AM,05:51 PM,11,14,14,14,6,18,85,0.0,1016,14,10,233,3
2020-04-20 03:00:00,23,12,0.0,8.7,5,1,0,03:55 AM,04:41 PM,06:39 AM,05:51 PM,11,13,13,13,2,35,89,0.0,1015,13,10,341,1
2020-04-20 06:00:00,23,12,0.0,8.7,5,1,0,03:55 AM,04:41 PM,06:39 AM,05:51 PM,11,13,13,13,9,54,88,0.0,1015,13,10,347,5
2020-04-20 09:00:00,23,12,0.0,8.7,5,5,0,03:55 AM,04:41 PM,06:39 AM,05:51 PM,11,16,16,16,15,45,70,0.0,1016,16,10,336,12
2020-04-20 12:00:00,23,12,0.0,8.7,5,6,0,03:55 AM,04:41 PM,06:39 AM,05:51 PM,9,21,22,21,21,33,46,0.0,1016,21,10,282,18
2020-04-20 15:00:00,23,12,0.0,8.7,5,6,0,03:55 AM,04:41 PM,06:39 AM,05:51 PM,10,22,23,22,25,8,47,0.0,1015,22,10,257,21
2020-04-20 18:00:00,23,12,0.0,8.7,5,1,0,03:55 AM,04:41 PM,06:39 AM,05:51 PM,11,18,18,18,22,16,64,0.0,1015,18,10,249,16
2020-04-20 21:00:00,23,12,0.0,8.7,5,1,0,03:55 AM,04:41 PM,06:39 AM,05:51 PM,12,14,16,14,13,29,79,0.0,1016,14,10,261,7
