date_time,Dunedin_maxtempC,Dunedin_mintempC,Dunedin_totalSnow_cm,Dunedin_sunHour,Dunedin_uvIndex,Dunedin_uvIndex,Dunedin_moon_illumination,Dunedin_moonrise,Dunedin_moonset,Dunedin_sunrise,Dunedin_sunset,Dunedin_DewPointC,Dunedin_FeelsLikeC,Dunedin_HeatIndexC,Dunedin_WindChillC,Dunedin_WindGustKmph,Dunedin_cloudcover,Dunedin_humidity,Dunedin_precipMM,Dunedin_pressure,Dunedin_tempC,Dunedin_visibility,Dunedin_winddirDegree,Dunedin_windspeedKmph
2019-12-23 12:00:00,12,4,0.0,12.7,3,4,14,02:38 AM,05:03 PM,04:44 AM,08:29 PM,5,10,11,10,12,54,63,0.0,1013,11,10,67,9
2019-12-23 15:00:00,12,4,0.0,12.7,3,3,14,02:38 AM,05:03 PM,04:44 AM,08:29 PM,7,9,12,9,36,100,73,0.0,1012,12,10,42,26
2019-12-23 18:00:00,12,4,0.0,12.7,3,1,14,02:38 AM,05:03 PM,04:44 AM,08:29 PM,6,8,10,8,31,97,68,0.0,1013,8,10,63,21
2019-12-23 21:00:00,12,4,0.0,12.7,3,1,14,02:38 AM,05:03 PM,04:44 AM,08:29 PM,6,4,7,4,23,100,68,0.1,1016,4,10,87,16
2019-12-24 00:00:00,12,12,0.0,9.9,3,1,7,03:10 AM,06:16 PM,04:45 AM,08:29 PM,7,10,12,10,25,68,71,0.0,1016,12,10,49,18
2019-12-24 03:00:00,12,12,0.0,9.9,3,1,7,03:10 AM,06:16 PM,04:45 AM,08:29 PM,8,10,12,10,23,100,75,0.1,1015,12,10,51,17
2019-12-24 06:00:00,12,12,0.0,9.9,3,1,7,03:10 AM,06:16 PM,04:45 AM,08:29 PM,9,10,12,10,31,100,79,0.0,1015,12,10,51,22
2019-12-24 09:00:00,12,12,0.0,9.9,3,3,7,03:10 AM,06:16 PM,04:45 AM,08:29 PM,8,10,12,10,31,64,76,0.1,1015,12,10,27,23
2019-12-24 12:00:00,12,12,0.0,9.9,3,3,7,03:10 AM,06:16 PM,04:45 AM,08:29 PM,9,10,12,10,30,74,79,0.0,1014,12,10,50,21
2019-12-24 15:00:00,12,12,0.0,9.9,3,3,7,03:10 AM,06:16 PM,04:45 AM,08:29 PM,9,10,12,10,27,82,79,0.0,1014,12,10,47,19
2019-12-24 18:00:00,12,12,0.0,9.9,3,1,7,03:10 AM,06:16 PM,04:45 AM,08:29 PM,8,11,12,11,18,100,77,0.0,1014,12,10,39,13
2019-12-24 21:00:00,12,12,0.0,9.9,3,1,7,03:10 AM,06:16 PM,04:45 AM,08:29 PM,8,11,12,11,13,100,80,0.6,1016,12,2,42,9
2019-12-25 00:00:00,12,4,0.0,9.9,3,1,0,03:47 AM,07:26 PM,04:45 AM,08:29 PM,9,11,11,11,10,100,87,0.0,1016,11,10,33,7
2019-12-25 03:00:00,12,4,0.0,9.9,3,1,0,03:47 AM,07:26 PM,04:45 AM,08:29 PM,9,11,11,11,4,100,91,1.3,1015,11,9,250,3
2019-12-25 06:00:00,12,4,0.0,9.9,3,1,0,03:47 AM,07:26 PM,04:45 AM,08:29 PM,8,9,11,9,27,89,84,0.0,1016,11,10,212,20
2019-12-25 09:00:00,12,4,0.0,9.9,3,3,0,03:47 AM,07:26 PM,04:45 AM,08:29 PM,7,10,12,10,19,100,75,0.0,1017,12,10,192,14
2019-12-25 12:00:00,12,4,0.0,9.9,3,3,0,03:47 AM,07:26 PM,04:45 AM,08:29 PM,6,10,11,10,21,93,72,0.0,1018,11,10,139,15
2019-12-25 15:00:00,12,4,0.0,9.9,3,3,0,03:47 AM,07:26 PM,04:45 AM,08:29 PM,8,9,10,9,13,97,84,0.4,1017,10,2,162,9
2019-12-25 18:00:00,12,4,0.0,9.9,3,1,0,03:47 AM,07:26 PM,04:45 AM,08:29 PM,7,7,9,7,6,85,80,0.0,1017,7,10,114,4
2019-12-25 21:00:00,12,4,0.0,9.9,3,1,0,03:47 AM,07:26 PM,04:45 AM,08:29 PM,8,4,8,4,9,93,81,0.0,1020,4,10,50,6
2019-12-26 00:00:00,13,7,0.0,12.7,3,1,0,04:30 AM,08:28 PM,04:46 AM,08:30 PM,10,10,12,10,20,100,88,0.0,1020,12,10,42,14
2019-12-26 03:00:00,13,7,0.0,12.7,3,1,0,04:30 AM,08:28 PM,04:46 AM,08:30 PM,10,11,13,11,27,78,84,0.0,1019,13,10,17,20
2019-12-26 06:00:00,13,7,0.0,12.7,3,1,0,04:30 AM,08:28 PM,04:46 AM,08:30 PM,10,12,13,12,21,38,83,0.0,1019,13,10,16,15
2019-12-26 09:00:00,13,7,0.0,12.7,3,4,0,04:30 AM,08:28 PM,04:46 AM,08:30 PM,10,11,13,11,30,36,80,0.0,1019,13,10,21,23
2019-12-26 12:00:00,13,7,0.0,12.7,3,4,0,04:30 AM,08:28 PM,04:46 AM,08:30 PM,11,10,13,10,48,47,85,0.0,1017,13,10,31,34
2019-12-26 15:00:00,13,7,0.0,12.7,3,3,0,04:30 AM,08:28 PM,04:46 AM,08:30 PM,10,11,13,11,33,100,84,0.2,1016,13,10,27,22
2019-12-26 18:00:00,13,7,0.0,12.7,3,1,0,04:30 AM,08:28 PM,04:46 AM,08:30 PM,10,9,12,9,13,100,84,0.0,1015,9,10,35,9
2019-12-26 21:00:00,13,7,0.0,12.7,3,1,0,04:30 AM,08:28 PM,04:46 AM,08:30 PM,11,7,10,7,6,79,91,1.4,1016,7,9,191,4
2019-12-27 00:00:00,15,7,0.0,10.8,3,1,0,05:21 AM,09:24 PM,04:47 AM,08:30 PM,11,12,12,12,7,100,89,0.0,1015,12,10,258,5
2019-12-27 03:00:00,15,7,0.0,10.8,3,1,0,05:21 AM,09:24 PM,04:47 AM,08:30 PM,11,12,12,12,12,72,89,0.0,1013,12,10,328,8
2019-12-27 06:00:00,15,7,0.0,10.8,3,1,0,05:21 AM,09:24 PM,04:47 AM,08:30 PM,11,11,12,11,15,100,90,0.0,1011,12,10,344,10
2019-12-27 09:00:00,15,7,0.0,10.8,3,4,0,05:21 AM,09:24 PM,04:47 AM,08:30 PM,11,13,14,13,27,48,78,0.0,1009,14,10,8,17
2019-12-27 12:00:00,15,7,0.0,10.8,3,4,0,05:21 AM,09:24 PM,04:47 AM,08:30 PM,11,15,15,15,44,88,74,0.0,1006,15,10,20,25
2019-12-27 15:00:00,15,7,0.0,10.8,3,3,0,05:21 AM,09:24 PM,04:47 AM,08:30 PM,11,8,12,8,73,100,95,1.6,1004,12,10,203,53
2019-12-27 18:00:00,15,7,0.0,10.8,3,1,0,05:21 AM,09:24 PM,04:47 AM,08:30 PM,10,8,11,8,45,100,91,7.3,1004,11,6,191,29
2019-12-27 21:00:00,15,7,0.0,10.8,3,1,0,05:21 AM,09:24 PM,04:47 AM,08:30 PM,5,7,11,7,37,73,64,2.8,1008,7,9,254,23
2019-12-28 00:00:00,14,10,0.0,11.7,4,1,8,06:18 AM,10:09 PM,04:48 AM,08:30 PM,5,7,11,7,55,6,70,0.0,1009,11,10,251,41
2019-12-28 03:00:00,14,10,0.0,11.7,4,1,8,06:18 AM,10:09 PM,04:48 AM,08:30 PM,5,6,10,6,52,38,68,0.0,1010,10,10,248,39
2019-12-28 06:00:00,14,10,0.0,11.7,4,1,8,06:18 AM,10:09 PM,04:48 AM,08:30 PM,5,7,10,7,46,41,69,0.0,1011,10,10,252,35
2019-12-28 09:00:00,14,10,0.0,11.7,4,3,8,06:18 AM,10:09 PM,04:48 AM,08:30 PM,5,9,12,9,45,100,63,0.1,1012,12,10,252,36
2019-12-28 12:00:00,14,10,0.0,11.7,4,3,8,06:18 AM,10:09 PM,04:48 AM,08:30 PM,5,10,13,10,44,100,58,0.2,1012,13,10,244,33
2019-12-28 15:00:00,14,10,0.0,11.7,4,4,8,06:18 AM,10:09 PM,04:48 AM,08:30 PM,5,12,14,12,46,34,56,0.0,1012,14,10,220,31
2019-12-28 18:00:00,14,10,0.0,11.7,4,1,8,06:18 AM,10:09 PM,04:48 AM,08:30 PM,6,10,13,10,47,100,61,0.0,1013,13,10,219,32
2019-12-28 21:00:00,14,10,0.0,11.7,4,1,8,06:18 AM,10:09 PM,04:48 AM,08:30 PM,5,9,12,9,48,100,63,0.0,1015,12,10,226,33
2019-12-29 00:00:00,13,5,0.0,12.7,4,1,15,07:20 AM,10:46 PM,04:48 AM,08:31 PM,4,9,11,9,21,46,63,0.0,1015,11,10,255,14
2019-12-29 03:00:00,13,5,0.0,12.7,4,1,15,07:20 AM,10:46 PM,04:48 AM,08:31 PM,4,8,10,8,17,8,67,0.0,1014,10,10,271,12
2019-12-29 06:00:00,13,5,0.0,12.7,4,1,15,07:20 AM,10:46 PM,04:48 AM,08:31 PM,4,8,9,8,11,47,69,0.0,1014,9,10,263,8
2019-12-29 09:00:00,13,5,0.0,12.7,4,4,15,07:20 AM,10:46 PM,04:48 AM,08:31 PM,4,9,11,9,13,20,65,0.0,1013,11,10,43,10
2019-12-29 12:00:00,13,5,0.0,12.7,4,4,15,07:20 AM,10:46 PM,04:48 AM,08:31 PM,9,9,12,9,40,30,79,0.0,1011,12,10,35,30
2019-12-29 15:00:00,13,5,0.0,12.7,4,3,15,07:20 AM,10:46 PM,04:48 AM,08:31 PM,10,11,13,11,37,100,78,0.3,1006,13,2,28,24
2019-12-29 18:00:00,13,5,0.0,12.7,4,1,15,07:20 AM,10:46 PM,04:48 AM,08:31 PM,11,9,11,9,17,67,83,0.2,1005,9,5,88,10
2019-12-29 21:00:00,13,5,0.0,12.7,4,1,15,07:20 AM,10:46 PM,04:48 AM,08:31 PM,11,5,9,5,19,70,91,0.2,1007,5,9,203,11
2019-12-30 00:00:00,16,13,0.0,9.9,3,1,22,08:23 AM,11:17 PM,04:49 AM,08:31 PM,12,13,14,13,20,83,90,0.0,1009,14,10,237,12
2019-12-30 03:00:00,16,13,0.0,9.9,3,1,22,08:23 AM,11:17 PM,04:49 AM,08:31 PM,12,12,13,12,17,32,90,0.0,1009,13,10,228,10
2019-12-30 06:00:00,16,13,0.0,9.9,3,1,22,08:23 AM,11:17 PM,04:49 AM,08:31 PM,11,13,13,13,15,100,87,0.0,1010,13,10,231,10
2019-12-30 09:00:00,16,13,0.0,9.9,3,3,22,08:23 AM,11:17 PM,04:49 AM,08:31 PM,9,14,15,14,22,99,71,0.0,1011,15,10,246,14
2019-12-30 12:00:00,16,13,0.0,9.9,3,4,22,08:23 AM,11:17 PM,04:49 AM,08:31 PM,10,16,16,16,31,69,66,0.0,1011,16,10,204,17
2019-12-30 15:00:00,16,13,0.0,9.9,3,4,22,08:23 AM,11:17 PM,04:49 AM,08:31 PM,10,16,16,16,41,100,69,0.0,1012,16,10,203,22
2019-12-30 18:00:00,16,13,0.0,9.9,3,1,22,08:23 AM,11:17 PM,04:49 AM,08:31 PM,11,12,14,12,44,62,79,0.0,1012,14,10,199,28
2019-12-30 21:00:00,16,13,0.0,9.9,3,1,22,08:23 AM,11:17 PM,04:49 AM,08:31 PM,11,10,13,10,38,24,89,0.0,1016,13,10,202,24
2019-12-31 00:00:00,14,8,0.0,14.5,4,1,26,09:27 AM,11:43 PM,04:50 AM,08:31 PM,11,11,12,11,14,43,90,0.0,1015,12,10,245,10
2019-12-31 03:00:00,14,8,0.0,14.5,4,1,26,09:27 AM,11:43 PM,04:50 AM,08:31 PM,9,12,12,12,8,20,85,0.0,1015,12,10,316,5
2019-12-31 06:00:00,14,8,0.0,14.5,4,1,26,09:27 AM,11:43 PM,04:50 AM,08:31 PM,10,11,12,11,20,23,88,0.0,1014,12,10,2,14
2019-12-31 09:00:00,14,8,0.0,14.5,4,4,26,09:27 AM,11:43 PM,04:50 AM,08:31 PM,11,11,13,11,33,19,88,0.0,1014,13,10,30,24
2019-12-31 12:00:00,14,8,0.0,14.5,4,4,26,09:27 AM,11:43 PM,04:50 AM,08:31 PM,12,11,14,11,51,26,89,0.0,1013,14,10,27,35
2019-12-31 15:00:00,14,8,0.0,14.5,4,4,26,09:27 AM,11:43 PM,04:50 AM,08:31 PM,12,12,14,12,53,19,88,0.0,1010,14,10,25,34
2019-12-31 18:00:00,14,8,0.0,14.5,4,1,26,09:27 AM,11:43 PM,04:50 AM,08:31 PM,13,10,14,10,62,19,88,0.0,1008,10,10,21,34
2019-12-31 21:00:00,14,8,0.0,14.5,4,1,26,09:27 AM,11:43 PM,04:50 AM,08:31 PM,13,8,10,8,57,6,87,0.0,1010,8,10,11,27
2020-01-01 00:00:00,18,12,0.0,12.7,5,1,37,10:29 AM,No moonset,04:51 AM,08:31 PM,14,16,16,16,8,10,85,0.0,1009,16,10,319,4
2020-01-01 03:00:00,18,12,0.0,12.7,5,1,37,10:29 AM,No moonset,04:51 AM,08:31 PM,12,17,17,17,19,51,70,0.0,1009,17,10,240,9
2020-01-01 06:00:00,18,12,0.0,12.7,5,1,37,10:29 AM,No moonset,04:51 AM,08:31 PM,9,16,16,16,18,45,62,0.0,1008,16,10,290,9
2020-01-01 09:00:00,18,12,0.0,12.7,5,5,37,10:29 AM,No moonset,04:51 AM,08:31 PM,10,18,18,18,10,53,63,0.0,1009,18,10,39,5
2020-01-01 12:00:00,18,12,0.0,12.7,5,5,37,10:29 AM,No moonset,04:51 AM,08:31 PM,10,18,18,18,45,45,62,0.0,1010,18,10,139,22
2020-01-01 15:00:00,18,12,0.0,12.7,5,3,37,10:29 AM,No moonset,04:51 AM,08:31 PM,13,13,14,13,24,100,92,0.6,1012,14,2,221,14
2020-01-01 18:00:00,18,12,0.0,12.7,5,1,37,10:29 AM,No moonset,04:51 AM,08:31 PM,12,10,13,10,39,100,94,1.4,1012,13,9,201,26
2020-01-01 21:00:00,18,12,0.0,12.7,5,1,37,10:29 AM,No moonset,04:51 AM,08:31 PM,10,10,12,10,21,83,90,0.7,1014,12,2,180,14
2020-01-02 00:00:00,13,11,0.0,9.9,3,1,44,11:31 AM,12:06 AM,04:52 AM,08:31 PM,9,12,12,12,4,100,84,0.9,1011,12,9,157,3
2020-01-02 03:00:00,13,11,0.0,9.9,3,1,44,11:31 AM,12:06 AM,04:52 AM,08:31 PM,10,10,11,10,11,100,92,3.1,1010,11,7,120,8
2020-01-02 06:00:00,13,11,0.0,9.9,3,1,44,11:31 AM,12:06 AM,04:52 AM,08:31 PM,11,10,11,10,19,100,95,5.3,1009,11,7,146,14
2020-01-02 09:00:00,13,11,0.0,9.9,3,3,44,11:31 AM,12:06 AM,04:52 AM,08:31 PM,11,10,11,10,14,100,95,2.3,1010,11,9,119,10
2020-01-02 12:00:00,13,11,0.0,9.9,3,3,44,11:31 AM,12:06 AM,04:52 AM,08:31 PM,10,10,11,10,15,100,94,2.4,1008,11,9,132,11
2020-01-02 15:00:00,13,11,0.0,9.9,3,3,44,11:31 AM,12:06 AM,04:52 AM,08:31 PM,11,12,13,12,18,100,90,0.0,1006,13,10,153,12
2020-01-02 18:00:00,13,11,0.0,9.9,3,1,44,11:31 AM,12:06 AM,04:52 AM,08:31 PM,11,11,12,11,14,63,93,0.0,1004,12,10,102,10
2020-01-02 21:00:00,13,11,0.0,9.9,3,1,44,11:31 AM,12:06 AM,04:52 AM,08:31 PM,11,12,12,12,7,59,92,0.0,1006,12,10,326,4
2020-01-03 00:00:00,14,11,0.0,13.6,4,1,51,12:32 PM,12:27 AM,04:53 AM,08:31 PM,11,12,12,12,11,16,90,0.0,1004,12,10,326,7
2020-01-03 03:00:00,14,11,0.0,13.6,4,1,51,12:32 PM,12:27 AM,04:53 AM,08:31 PM,9,11,12,11,19,16,81,0.0,1003,12,10,283,11
2020-01-03 06:00:00,14,11,0.0,13.6,4,1,51,12:32 PM,12:27 AM,04:53 AM,08:31 PM,7,9,11,9,41,8,76,0.0,1003,11,10,241,28
2020-01-03 09:00:00,14,11,0.0,13.6,4,4,51,12:32 PM,12:27 AM,04:53 AM,08:31 PM,5,10,13,10,46,14,60,0.0,1004,13,10,243,34
2020-01-03 12:00:00,14,11,0.0,13.6,4,4,51,12:32 PM,12:27 AM,04:53 AM,08:31 PM,5,12,14,12,41,23,55,0.0,1004,14,10,236,29
2020-01-03 15:00:00,14,11,0.0,13.6,4,4,51,12:32 PM,12:27 AM,04:53 AM,08:31 PM,7,13,14,13,37,17,61,0.0,1002,14,10,209,23
2020-01-03 18:00:00,14,11,0.0,13.6,4,1,51,12:32 PM,12:27 AM,04:53 AM,08:31 PM,7,11,13,11,51,82,66,0.1,1000,13,10,248,36
2020-01-03 21:00:00,14,11,0.0,13.6,4,1,51,12:32 PM,12:27 AM,04:53 AM,08:31 PM,5,7,11,7,67,72,65,0.2,1003,11,10,245,46
2020-01-04 00:00:00,13,9,0.0,12.6,3,1,59,01:34 PM,12:48 AM,04:54 AM,08:31 PM,5,5,9,5,53,100,75,0.0,1003,9,10,245,40
2020-01-04 03:00:00,13,9,0.0,12.6,3,1,59,01:34 PM,12:48 AM,04:54 AM,08:31 PM,4,5,9,5,56,52,69,0.1,1005,9,10,240,44
2020-01-04 06:00:00,13,9,0.0,12.6,3,1,59,01:34 PM,12:48 AM,04:54 AM,08:31 PM,4,5,9,5,54,96,70,0.0,1005,9,10,240,42
2020-01-04 09:00:00,13,9,0.0,12.6,3,4,59,01:34 PM,12:48 AM,04:54 AM,08:31 PM,3,6,10,6,52,17,62,0.0,1007,10,10,238,42
2020-01-04 12:00:00,13,9,0.0,12.6,3,4,59,01:34 PM,12:48 AM,04:54 AM,08:31 PM,4,8,12,8,49,10,59,0.0,1006,12,10,232,38
2020-01-04 15:00:00,13,9,0.0,12.6,3,4,59,01:34 PM,12:48 AM,04:54 AM,08:31 PM,6,11,13,11,52,62,61,0.0,1006,13,10,211,34
2020-01-04 18:00:00,13,9,0.0,12.6,3,1,59,01:34 PM,12:48 AM,04:54 AM,08:31 PM,6,9,12,9,52,4,66,0.0,1006,12,10,212,35
2020-01-04 21:00:00,13,9,0.0,12.6,3,1,59,01:34 PM,12:48 AM,04:54 AM,08:31 PM,5,8,11,8,41,12,67,0.0,1009,11,10,220,28
2020-01-05 00:00:00,16,10,0.0,11.7,4,1,66,02:37 PM,01:10 AM,04:55 AM,08:31 PM,5,8,10,8,23,47,67,0.0,1007,10,10,234,17
2020-01-05 03:00:00,16,10,0.0,11.7,4,1,66,02:37 PM,01:10 AM,04:55 AM,08:31 PM,4,9,10,9,17,53,63,0.0,1004,10,10,358,12
2020-01-05 06:00:00,16,10,0.0,11.7,4,1,66,02:37 PM,01:10 AM,04:55 AM,08:31 PM,8,8,11,8,45,76,83,0.8,1000,11,9,13,33
2020-01-05 09:00:00,16,10,0.0,11.7,4,4,66,02:37 PM,01:10 AM,04:55 AM,08:31 PM,9,9,12,9,50,50,80,0.0,996,12,10,12,36
2020-01-05 12:00:00,16,10,0.0,11.7,4,3,66,02:37 PM,01:10 AM,04:55 AM,08:31 PM,10,10,13,10,39,53,83,0.6,995,13,5,220,27
2020-01-05 15:00:00,16,10,0.0,11.7,4,4,66,02:37 PM,01:10 AM,04:55 AM,08:31 PM,8,16,16,16,46,73,62,0.1,996,16,10,234,28
2020-01-05 18:00:00,16,10,0.0,11.7,4,1,66,02:37 PM,01:10 AM,04:55 AM,08:31 PM,6,16,16,16,47,81,53,0.1,995,16,10,238,26
2020-01-05 21:00:00,16,10,0.0,11.7,4,1,66,02:37 PM,01:10 AM,04:55 AM,08:31 PM,5,10,13,10,37,0,60,0.0,998,13,10,262,24
2020-01-06 00:00:00,12,8,0.0,12.6,4,1,73,03:42 PM,01:33 AM,04:56 AM,08:30 PM,4,9,12,9,60,5,56,0.0,996,12,10,264,41
2020-01-06 03:00:00,12,8,0.0,12.6,4,1,73,03:42 PM,01:33 AM,04:56 AM,08:30 PM,6,6,11,6,64,76,74,0.2,995,11,10,274,47
2020-01-06 06:00:00,12,8,0.0,12.6,4,1,73,03:42 PM,01:33 AM,04:56 AM,08:30 PM,6,6,10,6,50,100,76,0.0,994,10,10,264,39
2020-01-06 09:00:00,12,8,0.0,12.6,4,3,73,03:42 PM,01:33 AM,04:56 AM,08:30 PM,4,8,12,8,56,56,58,0.5,995,12,5,252,46
2020-01-06 12:00:00,12,8,0.0,12.6,4,3,73,03:42 PM,01:33 AM,04:56 AM,08:30 PM,4,7,11,7,61,88,61,0.7,994,11,9,257,51
2020-01-06 15:00:00,12,8,0.0,12.6,4,4,73,03:42 PM,01:33 AM,04:56 AM,08:30 PM,5,7,11,7,71,11,63,0.0,994,11,10,256,56
2020-01-06 18:00:00,12,8,0.0,12.6,4,1,73,03:42 PM,01:33 AM,04:56 AM,08:30 PM,6,5,10,5,82,59,75,0.4,994,10,5,254,60
2020-01-06 21:00:00,12,8,0.0,12.6,4,1,73,03:42 PM,01:33 AM,04:56 AM,08:30 PM,7,8,11,8,72,93,80,1.4,999,8,9,242,51
2020-01-07 00:00:00,12,11,0.0,11.7,3,1,80,04:49 PM,01:59 AM,04:57 AM,08:30 PM,8,8,11,8,63,97,80,1.4,1001,11,9,234,47
2020-01-07 03:00:00,12,11,0.0,11.7,3,1,80,04:49 PM,01:59 AM,04:57 AM,08:30 PM,8,8,11,8,57,100,81,0.2,1005,11,10,230,42
2020-01-07 06:00:00,12,11,0.0,11.7,3,1,80,04:49 PM,01:59 AM,04:57 AM,08:30 PM,8,8,11,8,47,91,82,1.6,1007,11,10,228,33
2020-01-07 09:00:00,12,11,0.0,11.7,3,3,80,04:49 PM,01:59 AM,04:57 AM,08:30 PM,7,8,11,8,45,64,77,1.2,1011,11,10,219,33
2020-01-07 12:00:00,12,11,0.0,11.7,3,3,80,04:49 PM,01:59 AM,04:57 AM,08:30 PM,6,8,12,8,49,79,66,1.1,1011,12,9,204,37
2020-01-07 15:00:00,12,11,0.0,11.7,3,4,80,04:49 PM,01:59 AM,04:57 AM,08:30 PM,6,9,12,9,49,30,67,0.0,1012,12,10,201,35
2020-01-07 18:00:00,12,11,0.0,11.7,3,1,80,04:49 PM,01:59 AM,04:57 AM,08:30 PM,6,8,11,8,40,33,68,0.0,1012,11,10,202,28
2020-01-07 21:00:00,12,11,0.0,11.7,3,1,80,04:49 PM,01:59 AM,04:57 AM,08:30 PM,6,8,11,8,35,62,73,0.0,1015,11,10,212,23
2020-01-08 00:00:00,12,7,0.0,11.7,3,1,88,05:56 PM,02:30 AM,04:58 AM,08:30 PM,7,9,11,9,23,84,76,0.0,1015,11,10,241,16
2020-01-08 03:00:00,12,7,0.0,11.7,3,1,88,05:56 PM,02:30 AM,04:58 AM,08:30 PM,7,8,10,8,28,77,81,0.1,1016,10,10,237,19
2020-01-08 06:00:00,12,7,0.0,11.7,3,1,88,05:56 PM,02:30 AM,04:58 AM,08:30 PM,5,7,9,7,23,7,77,0.0,1016,9,10,245,17
2020-01-08 09:00:00,12,7,0.0,11.7,3,4,88,05:56 PM,02:30 AM,04:58 AM,08:30 PM,4,11,11,11,9,43,59,0.0,1017,11,10,224,7
2020-01-08 12:00:00,12,7,0.0,11.7,3,3,88,05:56 PM,02:30 AM,04:58 AM,08:30 PM,7,11,12,11,12,92,71,0.0,1015,12,10,121,8
2020-01-08 15:00:00,12,7,0.0,11.7,3,3,88,05:56 PM,02:30 AM,04:58 AM,08:30 PM,7,10,11,10,21,86,72,0.0,1014,11,10,62,15
2020-01-08 18:00:00,12,7,0.0,11.7,3,1,88,05:56 PM,02:30 AM,04:58 AM,08:30 PM,6,9,11,9,27,100,72,0.0,1012,11,10,13,19
2020-01-08 21:00:00,12,7,0.0,11.7,3,1,88,05:56 PM,02:30 AM,04:58 AM,08:30 PM,7,7,11,7,36,43,73,0.0,1014,7,10,10,23
2020-01-09 00:00:00,12,11,0.0,10.8,3,1,95,07:03 PM,03:09 AM,04:59 AM,08:30 PM,8,10,11,10,19,78,82,0.0,1012,11,10,342,12
2020-01-09 03:00:00,12,11,0.0,10.8,3,1,95,07:03 PM,03:09 AM,04:59 AM,08:30 PM,9,11,12,11,13,85,84,0.3,1013,12,9,318,8
2020-01-09 06:00:00,12,11,0.0,10.8,3,1,95,07:03 PM,03:09 AM,04:59 AM,08:30 PM,9,10,12,10,21,35,85,0.0,1013,12,10,215,14
2020-01-09 09:00:00,12,11,0.0,10.8,3,3,95,07:03 PM,03:09 AM,04:59 AM,08:30 PM,9,10,12,10,25,100,82,0.1,1015,12,10,215,18
2020-01-09 12:00:00,12,11,0.0,10.8,3,3,95,07:03 PM,03:09 AM,04:59 AM,08:30 PM,8,10,12,10,34,85,75,0.0,1014,12,10,184,24
2020-01-09 15:00:00,12,11,0.0,10.8,3,3,95,07:03 PM,03:09 AM,04:59 AM,08:30 PM,6,10,12,10,25,84,70,0.0,1014,12,10,171,17
2020-01-09 18:00:00,12,11,0.0,10.8,3,1,95,07:03 PM,03:09 AM,04:59 AM,08:30 PM,6,10,11,10,14,100,69,0.0,1014,11,10,132,9
2020-01-09 21:00:00,12,11,0.0,10.8,3,1,95,07:03 PM,03:09 AM,04:59 AM,08:30 PM,6,10,11,10,24,100,71,0.0,1017,11,10,331,16
2020-01-10 00:00:00,12,5,0.0,13.5,4,1,100,08:05 PM,03:57 AM,05:00 AM,08:29 PM,6,10,11,10,15,9,70,0.0,1017,11,10,275,10
2020-01-10 03:00:00,12,5,0.0,13.5,4,1,100,08:05 PM,03:57 AM,05:00 AM,08:29 PM,5,8,10,8,16,11,73,0.0,1017,10,10,280,10
2020-01-10 06:00:00,12,5,0.0,13.5,4,1,100,08:05 PM,03:57 AM,05:00 AM,08:29 PM,5,9,10,9,11,48,70,0.0,1016,10,10,262,7
2020-01-10 09:00:00,12,5,0.0,13.5,4,4,100,08:05 PM,03:57 AM,05:00 AM,08:29 PM,6,11,11,11,9,50,68,0.0,1018,11,10,136,6
2020-01-10 12:00:00,12,5,0.0,13.5,4,4,100,08:05 PM,03:57 AM,05:00 AM,08:29 PM,7,9,11,9,22,34,76,0.0,1017,11,10,89,17
2020-01-10 15:00:00,12,5,0.0,13.5,4,4,100,08:05 PM,03:57 AM,05:00 AM,08:29 PM,7,11,12,11,14,50,73,0.0,1016,12,10,55,10
2020-01-10 18:00:00,12,5,0.0,13.5,4,1,100,08:05 PM,03:57 AM,05:00 AM,08:29 PM,8,8,11,8,8,66,74,0.0,1016,8,10,57,5
2020-01-10 21:00:00,12,5,0.0,13.5,4,1,100,08:05 PM,03:57 AM,05:00 AM,08:29 PM,10,5,7,5,31,45,84,0.0,1016,5,10,22,20
2020-01-11 00:00:00,19,12,0.0,11.5,5,1,100,09:00 PM,04:55 AM,05:02 AM,08:29 PM,10,11,13,11,37,40,86,0.0,1015,13,10,19,24
2020-01-11 03:00:00,19,12,0.0,11.5,5,1,100,09:00 PM,04:55 AM,05:02 AM,08:29 PM,10,11,12,11,23,69,84,0.0,1013,12,10,9,15
2020-01-11 06:00:00,19,12,0.0,11.5,5,1,100,09:00 PM,04:55 AM,05:02 AM,08:29 PM,10,11,13,11,32,80,82,0.0,1009,13,10,9,21
2020-01-11 09:00:00,19,12,0.0,11.5,5,4,100,09:00 PM,04:55 AM,05:02 AM,08:29 PM,10,11,14,11,51,5,79,0.0,1007,14,10,22,29
2020-01-11 12:00:00,19,12,0.0,11.5,5,4,100,09:00 PM,04:55 AM,05:02 AM,08:29 PM,10,12,14,12,59,32,76,0.0,1003,14,10,31,29
2020-01-11 15:00:00,19,12,0.0,11.5,5,4,100,09:00 PM,04:55 AM,05:02 AM,08:29 PM,7,19,19,19,59,90,48,0.0,1000,19,10,3,28
2020-01-11 18:00:00,19,12,0.0,11.5,5,1,100,09:00 PM,04:55 AM,05:02 AM,08:29 PM,7,18,18,18,42,61,50,0.0,999,18,10,329,20
2020-01-11 21:00:00,19,12,0.0,11.5,5,1,100,09:00 PM,04:55 AM,05:02 AM,08:29 PM,7,17,17,17,63,49,53,0.0,1001,17,10,346,30
