date_time,Kingscote_maxtempC,Kingscote_mintempC,Kingscote_totalSnow_cm,Kingscote_sunHour,Kingscote_uvIndex,Kingscote_uvIndex,Kingscote_moon_illumination,Kingscote_moonrise,Kingscote_moonset,Kingscote_sunrise,Kingscote_sunset,Kingscote_DewPointC,Kingscote_FeelsLikeC,Kingscote_HeatIndexC,Kingscote_WindChillC,Kingscote_WindGustKmph,Kingscote_cloudcover,Kingscote_humidity,Kingscote_precipMM,Kingscote_pressure,Kingscote_tempC,Kingscote_visibility,Kingscote_winddirDegree,Kingscote_windspeedKmph
2020-03-18 21:00:00,30,18,0.0,11.6,7,1,33,12:17 AM,03:13 PM,06:21 AM,06:33 PM,10,22,24,22,31,45,48,0.0,1017,22,10,87,16
2020-03-19 00:00:00,29,20,0.0,11.6,7,1,25,01:13 AM,03:59 PM,06:21 AM,06:32 PM,12,20,20,20,33,32,58,0.0,1016,20,10,36,16
2020-03-19 03:00:00,29,20,0.0,11.6,7,1,25,01:13 AM,03:59 PM,06:21 AM,06:32 PM,10,25,25,24,59,48,40,0.0,1014,24,10,14,29
2020-03-19 06:00:00,29,20,0.0,11.6,7,1,25,01:13 AM,03:59 PM,06:21 AM,06:32 PM,10,25,25,23,52,8,43,0.0,1015,23,10,330,25
2020-03-19 09:00:00,29,20,0.0,11.6,7,7,25,01:13 AM,03:59 PM,06:21 AM,06:32 PM,11,27,27,27,33,8,38,0.0,1016,27,10,285,27
2020-03-19 12:00:00,29,20,0.0,11.6,7,7,25,01:13 AM,03:59 PM,06:21 AM,06:32 PM,5,27,27,29,33,14,23,0.0,1018,29,10,284,29
2020-03-19 15:00:00,29,20,0.0,11.6,7,6,25,01:13 AM,03:59 PM,06:21 AM,06:32 PM,8,25,25,25,37,6,34,0.0,1017,25,10,276,32
2020-03-19 18:00:00,29,20,0.0,11.6,7,1,25,01:13 AM,03:59 PM,06:21 AM,06:32 PM,12,22,25,22,29,24,68,0.0,1019,22,10,273,19
2020-03-19 21:00:00,29,20,0.0,11.6,7,1,25,01:13 AM,03:59 PM,06:21 AM,06:32 PM,12,20,23,20,23,0,87,0.0,1019,20,10,267,12
2020-03-20 00:00:00,21,14,0.0,7.4,5,1,18,02:10 AM,04:39 PM,06:22 AM,06:30 PM,12,13,14,13,23,4,89,0.0,1019,14,10,276,12
2020-03-20 03:00:00,21,14,0.0,7.4,5,1,18,02:10 AM,04:39 PM,06:22 AM,06:30 PM,13,13,14,13,25,6,89,0.0,1018,14,10,283,13
2020-03-20 06:00:00,21,14,0.0,7.4,5,1,18,02:10 AM,04:39 PM,06:22 AM,06:30 PM,13,16,16,16,22,32,86,0.0,1020,16,10,260,13
2020-03-20 09:00:00,21,14,0.0,7.4,5,4,18,02:10 AM,04:39 PM,06:22 AM,06:30 PM,12,19,19,19,22,91,63,0.0,1021,19,10,215,19
2020-03-20 12:00:00,21,14,0.0,7.4,5,5,18,02:10 AM,04:39 PM,06:22 AM,06:30 PM,12,20,20,20,20,88,58,0.0,1022,20,10,198,18
2020-03-20 15:00:00,21,14,0.0,7.4,5,6,18,02:10 AM,04:39 PM,06:22 AM,06:30 PM,11,21,21,21,21,16,54,0.0,1022,21,10,173,18
2020-03-20 18:00:00,21,14,0.0,7.4,5,1,18,02:10 AM,04:39 PM,06:22 AM,06:30 PM,12,17,21,17,22,71,77,0.0,1023,17,10,166,14
2020-03-20 21:00:00,21,14,0.0,7.4,5,1,18,02:10 AM,04:39 PM,06:22 AM,06:30 PM,11,16,16,16,17,81,74,0.0,1024,16,10,158,12
2020-03-21 00:00:00,21,13,0.0,8.8,4,1,11,03:08 AM,05:14 PM,06:23 AM,06:29 PM,11,13,14,13,14,64,86,0.0,1023,14,10,167,7
2020-03-21 03:00:00,21,13,0.0,8.8,4,1,11,03:08 AM,05:14 PM,06:23 AM,06:29 PM,11,13,13,13,14,98,87,0.0,1023,13,10,195,7
2020-03-21 06:00:00,21,13,0.0,8.8,4,1,11,03:08 AM,05:14 PM,06:23 AM,06:29 PM,11,15,14,15,8,98,79,0.0,1023,14,10,190,5
2020-03-21 09:00:00,21,13,0.0,8.8,4,4,11,03:08 AM,05:14 PM,06:23 AM,06:29 PM,10,17,17,17,7,96,63,0.0,1024,17,10,188,6
2020-03-21 12:00:00,21,13,0.0,8.8,4,6,11,03:08 AM,05:14 PM,06:23 AM,06:29 PM,10,21,21,21,6,15,51,0.0,1023,21,10,12,6
2020-03-21 15:00:00,21,13,0.0,8.8,4,6,11,03:08 AM,05:14 PM,06:23 AM,06:29 PM,10,20,20,20,13,35,53,0.0,1023,20,10,205,11
2020-03-21 18:00:00,21,13,0.0,8.8,4,1,11,03:08 AM,05:14 PM,06:23 AM,06:29 PM,11,16,16,16,15,69,73,0.0,1024,16,10,204,9
2020-03-21 21:00:00,21,13,0.0,8.8,4,1,11,03:08 AM,05:14 PM,06:23 AM,06:29 PM,11,13,13,13,18,18,88,0.0,1025,13,10,229,9
2020-03-22 00:00:00,20,12,0.0,11.6,5,1,4,04:05 AM,05:46 PM,06:24 AM,06:28 PM,12,12,13,12,18,33,93,0.0,1025,13,10,213,10
2020-03-22 03:00:00,20,12,0.0,11.6,5,1,4,04:05 AM,05:46 PM,06:24 AM,06:28 PM,11,12,13,12,21,31,88,0.0,1025,13,10,192,11
2020-03-22 06:00:00,20,12,0.0,11.6,5,1,4,04:05 AM,05:46 PM,06:24 AM,06:28 PM,10,10,12,10,23,8,89,0.0,1027,12,10,193,12
2020-03-22 09:00:00,20,12,0.0,11.6,5,5,4,04:05 AM,05:46 PM,06:24 AM,06:28 PM,9,18,18,18,24,27,56,0.0,1028,18,10,161,21
2020-03-22 12:00:00,20,12,0.0,11.6,5,6,4,04:05 AM,05:46 PM,06:24 AM,06:28 PM,9,20,20,20,27,15,48,0.0,1029,20,10,147,24
2020-03-22 15:00:00,20,12,0.0,11.6,5,5,4,04:05 AM,05:46 PM,06:24 AM,06:28 PM,9,19,19,19,29,17,54,0.0,1027,19,10,146,25
2020-03-22 18:00:00,20,12,0.0,11.6,5,1,4,04:05 AM,05:46 PM,06:24 AM,06:28 PM,10,13,14,13,27,45,75,0.0,1029,14,10,147,18
2020-03-22 21:00:00,20,12,0.0,11.6,5,1,4,04:05 AM,05:46 PM,06:24 AM,06:28 PM,10,12,13,12,30,69,82,0.1,1030,13,10,144,19
2020-03-23 00:00:00,19,12,0.0,11.6,5,1,0,05:01 AM,06:14 PM,06:25 AM,06:26 PM,8,10,12,10,27,11,78,0.0,1030,12,10,140,16
2020-03-23 03:00:00,19,12,0.0,11.6,5,1,0,05:01 AM,06:14 PM,06:25 AM,06:26 PM,9,10,12,10,29,51,81,0.0,1029,12,10,128,17
2020-03-23 06:00:00,19,12,0.0,11.6,5,1,0,05:01 AM,06:14 PM,06:25 AM,06:26 PM,8,10,12,10,28,37,76,0.0,1029,12,10,114,18
2020-03-23 09:00:00,19,12,0.0,11.6,5,5,0,05:01 AM,06:14 PM,06:25 AM,06:26 PM,8,16,16,16,27,26,59,0.0,1029,16,10,111,24
2020-03-23 12:00:00,19,12,0.0,11.6,5,5,0,05:01 AM,06:14 PM,06:25 AM,06:26 PM,7,19,19,19,26,19,46,0.0,1028,19,10,102,23
2020-03-23 15:00:00,19,12,0.0,11.6,5,5,0,05:01 AM,06:14 PM,06:25 AM,06:26 PM,7,17,17,17,28,54,53,0.0,1026,17,10,126,24
2020-03-23 18:00:00,19,12,0.0,11.6,5,1,0,05:01 AM,06:14 PM,06:25 AM,06:26 PM,9,13,14,13,29,11,70,0.0,1026,14,10,140,19
2020-03-23 21:00:00,19,12,0.0,11.6,5,1,0,05:01 AM,06:14 PM,06:25 AM,06:26 PM,11,12,13,12,27,14,83,0.0,1026,13,10,138,16
2020-03-24 00:00:00,20,12,0.0,11.6,5,1,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,11,11,13,11,25,9,88,0.0,1025,13,10,135,13
2020-03-24 03:00:00,20,12,0.0,11.6,5,1,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,11,11,13,11,28,24,88,0.0,1023,13,10,122,15
2020-03-24 06:00:00,20,12,0.0,11.6,5,1,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,11,11,13,11,25,26,88,0.0,1023,13,10,120,13
2020-03-24 09:00:00,20,12,0.0,11.6,5,5,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,9,18,18,18,17,31,56,0.0,1024,18,10,108,15
2020-03-24 12:00:00,20,12,0.0,11.6,5,6,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,9,20,20,20,22,49,48,0.0,1023,20,10,114,19
2020-03-24 15:00:00,20,12,0.0,11.6,5,5,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,9,19,19,19,14,23,53,0.0,1022,19,10,94,13
2020-03-24 18:00:00,20,12,0.0,11.6,5,1,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,10,13,14,13,24,14,75,0.0,1024,14,10,147,15
2020-03-24 21:00:00,20,12,0.0,11.6,5,1,0,05:57 AM,06:41 PM,06:26 AM,06:25 PM,10,11,12,11,25,6,89,0.0,1024,12,10,159,13
2020-03-25 00:00:00,18,12,0.0,8.8,5,1,3,06:52 AM,07:07 PM,06:27 AM,06:23 PM,11,11,12,11,27,25,91,0.0,1024,12,10,155,14
2020-03-25 03:00:00,18,12,0.0,8.8,5,1,3,06:52 AM,07:07 PM,06:27 AM,06:23 PM,10,10,12,10,27,40,90,0.0,1023,12,10,141,14
2020-03-25 06:00:00,18,12,0.0,8.8,5,1,3,06:52 AM,07:07 PM,06:27 AM,06:23 PM,10,10,12,10,30,46,90,0.0,1025,12,10,146,16
2020-03-25 09:00:00,18,12,0.0,8.8,5,4,3,06:52 AM,07:07 PM,06:27 AM,06:23 PM,9,16,16,16,26,72,64,0.0,1026,16,10,131,23
2020-03-25 12:00:00,18,12,0.0,8.8,5,4,3,06:52 AM,07:07 PM,06:27 AM,06:23 PM,8,18,18,18,26,78,51,0.1,1027,18,10,139,22
2020-03-25 15:00:00,18,12,0.0,8.8,5,5,3,06:52 AM,07:07 PM,06:27 AM,06:23 PM,8,18,18,18,28,16,52,0.0,1026,18,10,142,25
2020-03-25 18:00:00,18,12,0.0,8.8,5,1,3,06:52 AM,07:07 PM,06:27 AM,06:23 PM,9,12,14,12,31,14,75,0.0,1027,14,10,149,18
2020-03-25 21:00:00,18,12,0.0,8.8,5,1,3,06:52 AM,07:07 PM,06:27 AM,06:23 PM,9,11,12,11,29,3,83,0.0,1027,12,10,138,15
2020-03-26 00:00:00,20,12,0.0,10.2,5,1,11,07:47 AM,07:34 PM,06:27 AM,06:22 PM,10,11,12,11,27,30,87,0.0,1027,12,10,134,14
2020-03-26 03:00:00,20,12,0.0,10.2,5,1,11,07:47 AM,07:34 PM,06:27 AM,06:22 PM,10,11,12,11,27,41,89,0.0,1026,12,10,125,14
2020-03-26 06:00:00,20,12,0.0,10.2,5,1,11,07:47 AM,07:34 PM,06:27 AM,06:22 PM,10,10,12,10,23,18,89,0.0,1027,12,10,112,12
2020-03-26 09:00:00,20,12,0.0,10.2,5,4,11,07:47 AM,07:34 PM,06:27 AM,06:22 PM,9,17,17,17,20,100,59,0.0,1027,17,10,103,17
2020-03-26 12:00:00,20,12,0.0,10.2,5,6,11,07:47 AM,07:34 PM,06:27 AM,06:22 PM,8,20,20,20,23,15,45,0.0,1026,20,10,102,20
2020-03-26 15:00:00,20,12,0.0,10.2,5,5,11,07:47 AM,07:34 PM,06:27 AM,06:22 PM,8,20,20,20,21,33,48,0.0,1024,20,10,115,18
2020-03-26 18:00:00,20,12,0.0,10.2,5,1,11,07:47 AM,07:34 PM,06:27 AM,06:22 PM,10,17,20,17,26,4,80,0.0,1024,17,10,149,14
2020-03-26 21:00:00,20,12,0.0,10.2,5,1,11,07:47 AM,07:34 PM,06:27 AM,06:22 PM,12,12,13,12,24,14,92,0.0,1024,13,10,145,13
2020-03-27 00:00:00,25,12,0.0,8.8,6,1,18,08:43 AM,08:02 PM,06:28 AM,06:20 PM,11,12,13,12,24,22,91,0.0,1023,13,10,136,12
2020-03-27 03:00:00,25,12,0.0,8.8,6,1,18,08:43 AM,08:02 PM,06:28 AM,06:20 PM,11,12,13,12,20,33,92,0.0,1022,13,10,136,10
2020-03-27 06:00:00,25,12,0.0,8.8,6,1,18,08:43 AM,08:02 PM,06:28 AM,06:20 PM,11,12,12,12,14,14,92,0.0,1022,12,10,126,7
2020-03-27 09:00:00,25,12,0.0,8.8,6,4,18,08:43 AM,08:02 PM,06:28 AM,06:20 PM,11,20,20,20,10,63,57,0.0,1023,20,10,74,9
2020-03-27 12:00:00,25,12,0.0,8.8,6,5,18,08:43 AM,08:02 PM,06:28 AM,06:20 PM,6,24,24,24,15,100,31,0.0,1021,24,10,25,13
2020-03-27 15:00:00,25,12,0.0,8.8,6,7,18,08:43 AM,08:02 PM,06:28 AM,06:20 PM,5,25,25,25,16,12,27,0.0,1019,25,10,16,14
2020-03-27 18:00:00,25,12,0.0,8.8,6,1,18,08:43 AM,08:02 PM,06:28 AM,06:20 PM,7,25,25,22,9,0,50,0.0,1019,22,10,239,4
2020-03-27 21:00:00,25,12,0.0,8.8,6,1,18,08:43 AM,08:02 PM,06:28 AM,06:20 PM,8,18,20,18,7,0,66,0.0,1019,18,10,135,3
2020-03-28 00:00:00,28,14,0.0,11.6,6,1,25,09:40 AM,08:32 PM,06:29 AM,06:19 PM,5,14,14,14,12,0,56,0.0,1017,14,10,86,6
2020-03-28 03:00:00,28,14,0.0,11.6,6,1,25,09:40 AM,08:32 PM,06:29 AM,06:19 PM,7,14,15,14,17,6,61,0.0,1015,15,10,48,8
2020-03-28 06:00:00,28,14,0.0,11.6,6,1,25,09:40 AM,08:32 PM,06:29 AM,06:19 PM,9,16,16,16,23,3,64,0.0,1015,16,10,14,11
2020-03-28 09:00:00,28,14,0.0,11.6,6,6,25,09:40 AM,08:32 PM,06:29 AM,06:19 PM,6,24,24,24,20,5,33,0.0,1015,24,10,4,18
2020-03-28 12:00:00,28,14,0.0,11.6,6,7,25,09:40 AM,08:32 PM,06:29 AM,06:19 PM,7,26,26,28,28,10,27,0.0,1013,28,10,352,24
2020-03-28 15:00:00,28,14,0.0,11.6,6,7,25,09:40 AM,08:32 PM,06:29 AM,06:19 PM,5,26,26,27,27,7,24,0.0,1010,27,10,349,22
2020-03-28 18:00:00,28,14,0.0,11.6,6,1,25,09:40 AM,08:32 PM,06:29 AM,06:19 PM,5,27,27,25,24,26,34,0.0,1011,25,10,7,12
2020-03-28 21:00:00,28,14,0.0,11.6,6,1,25,09:40 AM,08:32 PM,06:29 AM,06:19 PM,5,21,23,21,34,13,33,0.0,1009,21,10,24,16
2020-03-29 00:00:00,24,17,0.0,10.2,6,1,32,10:37 AM,09:07 PM,06:30 AM,06:18 PM,7,21,24,21,41,9,39,0.0,1006,21,10,6,19
2020-03-29 03:00:00,24,17,0.0,10.2,6,1,32,10:37 AM,09:07 PM,06:30 AM,06:18 PM,9,24,24,22,49,34,42,0.0,1005,22,10,315,26
2020-03-29 06:00:00,24,17,0.0,10.2,6,1,32,10:37 AM,09:07 PM,06:30 AM,06:18 PM,14,19,19,19,27,41,74,0.0,1007,19,10,302,17
2020-03-29 09:00:00,24,17,0.0,10.2,6,5,32,10:37 AM,09:07 PM,06:30 AM,06:18 PM,13,21,24,21,22,73,58,0.2,1009,21,10,269,19
2020-03-29 12:00:00,24,17,0.0,10.2,6,6,32,10:37 AM,09:07 PM,06:30 AM,06:18 PM,11,25,25,24,31,0,44,0.0,1010,24,10,285,27
2020-03-29 15:00:00,24,17,0.0,10.2,6,6,32,10:37 AM,09:07 PM,06:30 AM,06:18 PM,12,25,25,23,28,0,51,0.0,1010,23,10,278,25
2020-03-29 18:00:00,24,17,0.0,10.2,6,1,32,10:37 AM,09:07 PM,06:30 AM,06:18 PM,11,19,22,19,27,0,65,0.0,1012,19,10,257,15
2020-03-29 21:00:00,24,17,0.0,10.2,6,1,32,10:37 AM,09:07 PM,06:30 AM,06:18 PM,10,17,20,17,22,33,84,0.0,1014,17,10,249,10
2020-03-30 00:00:00,21,12,0.0,7.3,5,1,40,11:36 AM,09:47 PM,06:31 AM,06:16 PM,9,12,13,12,19,22,81,0.0,1014,13,10,270,9
2020-03-30 03:00:00,21,12,0.0,7.3,5,1,40,11:36 AM,09:47 PM,06:31 AM,06:16 PM,10,11,12,11,18,21,86,0.0,1013,12,10,272,9
2020-03-30 06:00:00,21,12,0.0,7.3,5,1,40,11:36 AM,09:47 PM,06:31 AM,06:16 PM,9,11,12,11,21,5,82,0.0,1015,12,10,271,10
2020-03-30 09:00:00,21,12,0.0,7.3,5,4,40,11:36 AM,09:47 PM,06:31 AM,06:16 PM,9,19,19,19,17,100,53,0.0,1016,19,10,262,15
2020-03-30 12:00:00,21,12,0.0,7.3,5,5,40,11:36 AM,09:47 PM,06:31 AM,06:16 PM,10,21,21,21,22,81,48,0.0,1016,21,10,281,19
2020-03-30 15:00:00,21,12,0.0,7.3,5,5,40,11:36 AM,09:47 PM,06:31 AM,06:16 PM,11,20,20,20,19,74,54,0.0,1015,20,10,275,16
2020-03-30 18:00:00,21,12,0.0,7.3,5,1,40,11:36 AM,09:47 PM,06:31 AM,06:16 PM,10,17,17,17,17,48,64,0.0,1017,17,10,280,10
2020-03-30 21:00:00,21,12,0.0,7.3,5,1,40,11:36 AM,09:47 PM,06:31 AM,06:16 PM,11,13,14,13,21,8,83,0.0,1017,14,10,262,10
2020-03-31 00:00:00,21,13,0.0,10.2,5,1,44,12:34 PM,10:32 PM,06:31 AM,06:15 PM,11,12,13,12,20,14,88,0.0,1017,13,10,279,9
2020-03-31 03:00:00,21,13,0.0,10.2,5,1,44,12:34 PM,10:32 PM,06:31 AM,06:15 PM,11,13,13,13,17,27,89,0.0,1017,13,10,280,8
2020-03-31 06:00:00,21,13,0.0,10.2,5,1,44,12:34 PM,10:32 PM,06:31 AM,06:15 PM,11,13,13,13,11,14,89,0.0,1018,13,10,287,5
2020-03-31 09:00:00,21,13,0.0,10.2,5,5,44,12:34 PM,10:32 PM,06:31 AM,06:15 PM,12,20,20,20,10,22,60,0.0,1018,20,10,337,9
2020-03-31 12:00:00,21,13,0.0,10.2,5,5,44,12:34 PM,10:32 PM,06:31 AM,06:15 PM,11,21,21,21,19,69,56,0.0,1018,21,10,348,16
2020-03-31 15:00:00,21,13,0.0,10.2,5,6,44,12:34 PM,10:32 PM,06:31 AM,06:15 PM,10,20,20,20,10,39,54,0.0,1015,20,10,326,8
2020-03-31 18:00:00,21,13,0.0,10.2,5,1,44,12:34 PM,10:32 PM,06:31 AM,06:15 PM,12,16,16,16,20,0,76,0.0,1017,16,10,205,10
2020-03-31 21:00:00,21,13,0.0,10.2,5,1,44,12:34 PM,10:32 PM,06:31 AM,06:15 PM,12,13,14,13,24,4,90,0.0,1017,14,10,168,12
2020-04-01 00:00:00,18,13,0.0,5.9,5,1,56,01:32 PM,11:25 PM,06:32 AM,06:13 PM,11,13,13,13,13,8,90,0.0,1016,13,10,149,6
2020-04-01 03:00:00,18,13,0.0,5.9,5,1,56,01:32 PM,11:25 PM,06:32 AM,06:13 PM,11,12,13,12,17,9,90,0.0,1015,13,10,125,8
2020-04-01 06:00:00,18,13,0.0,5.9,5,1,56,01:32 PM,11:25 PM,06:32 AM,06:13 PM,12,14,14,14,15,48,88,0.0,1015,14,10,163,8
2020-04-01 09:00:00,18,13,0.0,5.9,5,4,56,01:32 PM,11:25 PM,06:32 AM,06:13 PM,13,16,16,16,17,100,81,0.2,1015,16,2,121,12
2020-04-01 12:00:00,18,13,0.0,5.9,5,4,56,01:32 PM,11:25 PM,06:32 AM,06:13 PM,12,18,18,18,14,100,69,0.1,1014,18,10,155,10
2020-04-01 15:00:00,18,13,0.0,5.9,5,4,56,01:32 PM,11:25 PM,06:32 AM,06:13 PM,12,17,17,17,20,97,76,0.0,1013,17,10,182,14
2020-04-01 18:00:00,18,13,0.0,5.9,5,1,56,01:32 PM,11:25 PM,06:32 AM,06:13 PM,13,16,16,16,23,83,83,0.1,1013,16,10,150,15
2020-04-01 21:00:00,18,13,0.0,5.9,5,1,56,01:32 PM,11:25 PM,06:32 AM,06:13 PM,12,15,15,15,17,63,84,0.1,1014,15,10,154,10
2020-04-02 00:00:00,22,12,0.0,11.6,5,1,64,02:26 PM,No moonset,06:33 AM,06:12 PM,12,13,13,13,16,17,92,0.0,1013,13,10,167,8
2020-04-02 03:00:00,22,12,0.0,11.6,5,1,64,02:26 PM,No moonset,06:33 AM,06:12 PM,12,12,12,12,11,54,95,0.0,1012,12,2,193,5
2020-04-02 06:00:00,22,12,0.0,11.6,5,1,64,02:26 PM,No moonset,06:33 AM,06:12 PM,11,11,12,11,14,45,96,0.0,1012,12,2,211,7
2020-04-02 09:00:00,22,12,0.0,11.6,5,5,64,02:26 PM,No moonset,06:33 AM,06:12 PM,12,18,18,18,10,2,66,0.0,1012,18,10,190,9
2020-04-02 12:00:00,22,12,0.0,11.6,5,6,64,02:26 PM,No moonset,06:33 AM,06:12 PM,11,24,24,22,19,8,48,0.0,1010,22,10,338,17
2020-04-02 15:00:00,22,12,0.0,11.6,5,6,64,02:26 PM,No moonset,06:33 AM,06:12 PM,10,22,24,22,20,27,46,0.0,1007,22,10,312,18
2020-04-02 18:00:00,22,12,0.0,11.6,5,1,64,02:26 PM,No moonset,06:33 AM,06:12 PM,10,20,22,20,13,9,66,0.0,1008,20,10,269,7
2020-04-02 21:00:00,22,12,0.0,11.6,5,1,64,02:26 PM,No moonset,06:33 AM,06:12 PM,11,17,19,17,9,49,81,0.0,1007,17,10,289,4
2020-04-03 00:00:00,22,13,0.0,8.7,5,1,71,03:16 PM,12:25 AM,06:34 AM,06:11 PM,12,14,15,14,19,45,82,0.0,1005,15,10,314,10
2020-04-03 03:00:00,22,13,0.0,8.7,5,1,71,03:16 PM,12:25 AM,06:34 AM,06:11 PM,11,12,13,12,26,0,88,0.0,1003,13,10,313,12
2020-04-03 06:00:00,22,13,0.0,8.7,5,1,71,03:16 PM,12:25 AM,06:34 AM,06:11 PM,12,13,14,13,30,9,87,0.0,1003,14,10,324,15
2020-04-03 09:00:00,22,13,0.0,8.7,5,5,71,03:16 PM,12:25 AM,06:34 AM,06:11 PM,11,20,20,20,31,10,58,0.0,1001,20,10,321,27
2020-04-03 12:00:00,22,13,0.0,8.7,5,5,71,03:16 PM,12:25 AM,06:34 AM,06:11 PM,12,25,25,22,41,87,53,0.1,1000,22,10,306,35
2020-04-03 15:00:00,22,13,0.0,8.7,5,4,71,03:16 PM,12:25 AM,06:34 AM,06:11 PM,11,16,16,16,30,59,74,3.5,999,16,8,269,21
2020-04-03 18:00:00,22,13,0.0,8.7,5,1,71,03:16 PM,12:25 AM,06:34 AM,06:11 PM,9,14,15,14,27,75,67,0.3,1001,15,10,255,17
2020-04-03 21:00:00,22,13,0.0,8.7,5,1,71,03:16 PM,12:25 AM,06:34 AM,06:11 PM,10,12,14,12,34,72,76,0.0,1003,14,9,245,22
2020-04-04 00:00:00,18,12,0.0,7.3,4,1,79,04:01 PM,01:32 AM,06:35 AM,06:09 PM,8,10,12,10,38,77,76,0.6,1005,12,9,238,23
2020-04-04 03:00:00,18,12,0.0,7.3,4,1,79,04:01 PM,01:32 AM,06:35 AM,06:09 PM,6,10,12,10,31,80,67,0.0,1006,12,10,247,20
2020-04-04 06:00:00,18,12,0.0,7.3,4,1,79,04:01 PM,01:32 AM,06:35 AM,06:09 PM,7,10,12,10,32,63,70,0.2,1008,12,10,257,19
2020-04-04 09:00:00,18,12,0.0,7.3,4,4,79,04:01 PM,01:32 AM,06:35 AM,06:09 PM,7,15,15,15,36,100,58,0.0,1010,15,10,239,31
2020-04-04 12:00:00,18,12,0.0,7.3,4,4,79,04:01 PM,01:32 AM,06:35 AM,06:09 PM,6,18,18,18,39,100,46,0.2,1010,18,10,238,33
2020-04-04 15:00:00,18,12,0.0,7.3,4,4,79,04:01 PM,01:32 AM,06:35 AM,06:09 PM,7,17,17,17,36,90,51,0.0,1011,17,10,232,31
2020-04-04 18:00:00,18,12,0.0,7.3,4,1,79,04:01 PM,01:32 AM,06:35 AM,06:09 PM,6,13,14,13,28,60,59,0.0,1013,14,10,237,20
2020-04-04 21:00:00,18,12,0.0,7.3,4,1,79,04:01 PM,01:32 AM,06:35 AM,06:09 PM,7,12,14,12,23,35,64,0.0,1014,14,10,257,16
2020-04-05 00:00:00,19,12,0.0,5.9,5,1,87,04:42 PM,02:41 AM,06:36 AM,06:08 PM,7,10,12,10,31,51,73,0.0,1013,12,10,270,17
2020-04-05 03:00:00,19,12,0.0,5.9,5,1,87,04:42 PM,02:41 AM,06:36 AM,06:08 PM,9,12,14,12,29,29,70,0.0,1013,14,10,265,19
2020-04-05 06:00:00,19,12,0.0,5.9,5,1,87,04:42 PM,02:41 AM,06:36 AM,06:08 PM,9,11,13,11,33,48,76,0.0,1014,13,10,268,18
2020-04-05 09:00:00,19,12,0.0,5.9,5,4,87,04:42 PM,02:41 AM,06:36 AM,06:08 PM,10,17,17,17,30,99,61,0.0,1016,17,10,262,26
2020-04-05 12:00:00,19,12,0.0,5.9,5,4,87,04:42 PM,02:41 AM,06:36 AM,06:08 PM,11,19,19,19,29,80,59,0.2,1016,19,10,258,25
2020-04-05 15:00:00,19,12,0.0,5.9,5,5,87,04:42 PM,02:41 AM,06:36 AM,06:08 PM,11,19,19,19,28,61,59,0.0,1015,19,10,250,22
2020-04-05 18:00:00,19,12,0.0,5.9,5,1,87,04:42 PM,02:41 AM,06:36 AM,06:08 PM,11,16,16,16,24,69,74,0.1,1017,16,10,250,15
2020-04-05 21:00:00,19,12,0.0,5.9,5,1,87,04:42 PM,02:41 AM,06:36 AM,06:08 PM,12,12,14,12,25,42,90,0.0,1019,14,10,257,14
2020-04-06 00:00:00,19,12,0.0,7.3,4,1,94,05:20 PM,03:54 AM,06:36 AM,06:07 PM,12,13,14,13,22,66,89,0.1,1019,14,10,237,12
2020-04-06 03:00:00,19,12,0.0,7.3,4,1,94,05:20 PM,03:54 AM,06:36 AM,06:07 PM,12,12,13,12,22,32,91,0.0,1019,13,10,236,12
2020-04-06 06:00:00,19,12,0.0,7.3,4,1,94,05:20 PM,03:54 AM,06:36 AM,06:07 PM,11,11,12,11,19,25,91,0.0,1021,12,10,233,9
2020-04-06 09:00:00,19,12,0.0,7.3,4,5,94,05:20 PM,03:54 AM,06:36 AM,06:07 PM,11,18,18,18,13,59,64,0.0,1023,18,10,181,12
2020-04-06 12:00:00,19,12,0.0,7.3,4,4,94,05:20 PM,03:54 AM,06:36 AM,06:07 PM,11,19,19,19,7,92,60,0.2,1022,19,10,230,6
2020-04-06 15:00:00,19,12,0.0,7.3,4,4,94,05:20 PM,03:54 AM,06:36 AM,06:07 PM,11,18,18,18,9,100,64,0.2,1022,18,10,159,7
2020-04-06 18:00:00,19,12,0.0,7.3,4,1,94,05:20 PM,03:54 AM,06:36 AM,06:07 PM,11,15,15,15,14,91,77,0.0,1023,15,10,150,9
2020-04-06 21:00:00,19,12,0.0,7.3,4,1,94,05:20 PM,03:54 AM,06:36 AM,06:07 PM,10,13,14,13,15,73,80,0.0,1024,14,10,165,8
2020-04-07 00:00:00,17,13,0.0,8.7,4,1,100,05:55 PM,05:07 AM,06:37 AM,06:05 PM,10,13,13,13,11,100,83,0.0,1023,13,10,168,6
2020-04-07 03:00:00,17,13,0.0,8.7,4,1,100,05:55 PM,05:07 AM,06:37 AM,06:05 PM,10,12,13,12,13,75,85,0.0,1022,13,10,173,7
2020-04-07 06:00:00,17,13,0.0,8.7,4,1,100,05:55 PM,05:07 AM,06:37 AM,06:05 PM,9,12,13,12,11,37,80,0.0,1023,13,10,164,6
