date_time,Nairne_maxtempC,Nairne_mintempC,Nairne_totalSnow_cm,Nairne_sunHour,Nairne_uvIndex,Nairne_uvIndex,Nairne_moon_illumination,Nairne_moonrise,Nairne_moonset,Nairne_sunrise,Nairne_sunset,Nairne_DewPointC,Nairne_FeelsLikeC,Nairne_HeatIndexC,Nairne_WindChillC,Nairne_WindGustKmph,Nairne_cloudcover,Nairne_humidity,Nairne_precipMM,Nairne_pressure,Nairne_tempC,Nairne_visibility,Nairne_winddirDegree,Nairne_windspeedKmph
2019-12-04 00:00:00,20,11,0.0,13.4,4,1,48,11:41 AM,12:35 AM,04:53 AM,07:16 PM,9,10,11,10,17,66,87,0.0,1016,11,10,236,11
2019-12-04 03:00:00,20,11,0.0,13.4,4,1,48,11:41 AM,12:35 AM,04:53 AM,07:16 PM,9,10,11,10,15,58,85,0.0,1016,11,10,243,10
2019-12-04 06:00:00,20,11,0.0,13.4,4,1,48,11:41 AM,12:35 AM,04:53 AM,07:16 PM,10,12,13,12,14,65,81,0.0,1017,13,10,269,12
2019-12-04 09:00:00,20,11,0.0,13.4,4,5,48,11:41 AM,12:35 AM,04:53 AM,07:16 PM,9,16,16,16,16,8,65,0.0,1017,16,10,278,14
2019-12-04 12:00:00,20,11,0.0,13.4,4,5,48,11:41 AM,12:35 AM,04:53 AM,07:16 PM,8,19,19,19,11,4,48,0.0,1016,19,10,280,10
2019-12-04 15:00:00,20,11,0.0,13.4,4,5,48,11:41 AM,12:35 AM,04:53 AM,07:16 PM,9,20,20,20,13,2,49,0.0,1014,20,10,250,12
2019-12-04 18:00:00,20,11,0.0,13.4,4,1,48,11:41 AM,12:35 AM,04:53 AM,07:16 PM,10,17,17,17,14,3,65,0.0,1015,17,10,227,10
2019-12-04 21:00:00,20,11,0.0,13.4,4,1,48,11:41 AM,12:35 AM,04:53 AM,07:16 PM,11,14,14,14,14,0,80,0.0,1015,14,10,237,8
2019-12-05 00:00:00,21,13,0.0,14.5,5,1,55,12:36 PM,01:06 AM,04:53 AM,07:17 PM,11,13,13,13,15,5,84,0.0,1014,13,10,277,9
2019-12-05 03:00:00,21,13,0.0,14.5,5,1,55,12:36 PM,01:06 AM,04:53 AM,07:17 PM,11,13,13,13,13,2,86,0.0,1012,13,10,299,8
2019-12-05 06:00:00,21,13,0.0,14.5,5,1,55,12:36 PM,01:06 AM,04:53 AM,07:17 PM,11,14,14,14,15,0,79,0.0,1013,14,10,287,11
2019-12-05 09:00:00,21,13,0.0,14.5,5,5,55,12:36 PM,01:06 AM,04:53 AM,07:17 PM,10,18,18,18,17,4,58,0.0,1014,18,10,265,14
2019-12-05 12:00:00,21,13,0.0,14.5,5,6,55,12:36 PM,01:06 AM,04:53 AM,07:17 PM,9,21,21,21,16,32,49,0.0,1013,21,10,255,14
2019-12-05 15:00:00,21,13,0.0,14.5,5,6,55,12:36 PM,01:06 AM,04:53 AM,07:17 PM,10,20,20,20,22,33,52,0.0,1012,20,10,232,19
2019-12-05 18:00:00,21,13,0.0,14.5,5,1,55,12:36 PM,01:06 AM,04:53 AM,07:17 PM,12,18,18,18,21,5,67,0.0,1013,18,10,208,15
2019-12-05 21:00:00,21,13,0.0,14.5,5,1,55,12:36 PM,01:06 AM,04:53 AM,07:17 PM,11,12,13,12,18,3,84,0.0,1014,13,10,164,11
2019-12-06 00:00:00,20,11,0.0,14.5,5,1,62,01:31 PM,01:34 AM,04:53 AM,07:18 PM,10,11,12,11,13,8,87,0.0,1014,12,10,160,8
2019-12-06 03:00:00,20,11,0.0,14.5,5,1,62,01:31 PM,01:34 AM,04:53 AM,07:18 PM,9,10,11,10,13,16,88,0.0,1014,11,10,169,8
2019-12-06 06:00:00,20,11,0.0,14.5,5,1,62,01:31 PM,01:34 AM,04:53 AM,07:18 PM,9,13,13,13,7,3,76,0.0,1015,13,10,166,6
2019-12-06 09:00:00,20,11,0.0,14.5,5,5,62,01:31 PM,01:34 AM,04:53 AM,07:18 PM,7,18,18,18,13,0,48,0.0,1016,18,10,220,11
2019-12-06 12:00:00,20,11,0.0,14.5,5,5,62,01:31 PM,01:34 AM,04:53 AM,07:18 PM,9,20,20,20,20,4,51,0.0,1016,20,10,229,18
2019-12-06 15:00:00,20,11,0.0,14.5,5,6,62,01:31 PM,01:34 AM,04:53 AM,07:18 PM,10,20,20,20,24,0,50,0.0,1016,20,10,224,21
2019-12-06 18:00:00,20,11,0.0,14.5,5,1,62,01:31 PM,01:34 AM,04:53 AM,07:18 PM,10,17,17,17,24,0,61,0.0,1017,17,10,185,19
2019-12-06 21:00:00,20,11,0.0,14.5,5,1,62,01:31 PM,01:34 AM,04:53 AM,07:18 PM,9,14,16,14,22,9,85,0.0,1019,14,10,142,14
2019-12-07 00:00:00,24,10,0.0,14.5,5,1,70,02:26 PM,02:01 AM,04:53 AM,07:18 PM,9,9,11,9,17,12,87,0.0,1018,11,10,131,11
2019-12-07 03:00:00,24,10,0.0,14.5,5,1,70,02:26 PM,02:01 AM,04:53 AM,07:18 PM,8,9,10,9,14,9,87,0.0,1017,10,10,119,9
2019-12-07 06:00:00,24,10,0.0,14.5,5,1,70,02:26 PM,02:01 AM,04:53 AM,07:18 PM,8,12,12,12,7,21,76,0.0,1019,12,10,89,6
2019-12-07 09:00:00,24,10,0.0,14.5,5,6,70,02:26 PM,02:01 AM,04:53 AM,07:18 PM,7,20,20,20,1,7,41,0.0,1018,20,10,278,1
2019-12-07 12:00:00,24,10,0.0,14.5,5,6,70,02:26 PM,02:01 AM,04:53 AM,07:18 PM,8,24,24,23,12,0,38,0.0,1017,23,10,223,10
2019-12-07 15:00:00,24,10,0.0,14.5,5,6,70,02:26 PM,02:01 AM,04:53 AM,07:18 PM,9,25,25,24,13,3,39,0.0,1015,24,10,206,11
2019-12-07 18:00:00,24,10,0.0,14.5,5,1,70,02:26 PM,02:01 AM,04:53 AM,07:18 PM,9,20,20,20,23,0,50,0.0,1017,20,10,138,15
2019-12-07 21:00:00,24,10,0.0,14.5,5,1,70,02:26 PM,02:01 AM,04:53 AM,07:18 PM,8,18,21,18,25,0,65,0.0,1018,18,10,113,13
2019-12-08 00:00:00,32,15,0.0,14.5,7,1,77,03:22 PM,02:29 AM,04:53 AM,07:19 PM,6,15,15,15,21,0,56,0.0,1016,15,10,102,10
2019-12-08 03:00:00,32,15,0.0,14.5,7,1,77,03:22 PM,02:29 AM,04:53 AM,07:19 PM,7,16,16,16,19,0,55,0.0,1014,16,10,85,9
2019-12-08 06:00:00,32,15,0.0,14.5,7,1,77,03:22 PM,02:29 AM,04:53 AM,07:19 PM,6,19,19,19,22,0,42,0.0,1014,19,10,57,11
2019-12-08 09:00:00,32,15,0.0,14.5,7,7,77,03:22 PM,02:29 AM,04:53 AM,07:19 PM,4,26,26,28,26,0,22,0.0,1014,28,10,19,18
2019-12-08 12:00:00,32,15,0.0,14.5,7,8,77,03:22 PM,02:29 AM,04:53 AM,07:19 PM,5,30,30,32,12,32,19,0.0,1012,32,10,319,9
2019-12-08 15:00:00,32,15,0.0,14.5,7,8,77,03:22 PM,02:29 AM,04:53 AM,07:19 PM,6,29,29,32,10,31,20,0.0,1010,32,10,254,7
2019-12-08 18:00:00,32,15,0.0,14.5,7,1,77,03:22 PM,02:29 AM,04:53 AM,07:19 PM,5,28,28,30,14,31,21,0.0,1010,30,10,101,7
2019-12-08 21:00:00,32,15,0.0,14.5,7,1,77,03:22 PM,02:29 AM,04:53 AM,07:19 PM,2,25,25,27,30,0,20,0.0,1010,27,10,82,14
2019-12-09 00:00:00,24,15,0.0,13.4,6,1,84,04:20 PM,02:58 AM,04:53 AM,07:20 PM,2,25,25,26,27,38,21,0.0,1008,26,10,44,13
2019-12-09 03:00:00,24,15,0.0,13.4,6,1,84,04:20 PM,02:58 AM,04:53 AM,07:20 PM,-1,25,25,26,43,8,17,0.0,1009,26,10,21,21
2019-12-09 06:00:00,24,15,0.0,13.4,6,1,84,04:20 PM,02:58 AM,04:53 AM,07:20 PM,11,24,24,22,25,20,48,0.0,1011,22,10,339,16
2019-12-09 09:00:00,24,15,0.0,13.4,6,6,84,04:20 PM,02:58 AM,04:53 AM,07:20 PM,12,25,25,24,15,30,47,0.0,1014,24,10,241,13
2019-12-09 12:00:00,24,15,0.0,13.4,6,6,84,04:20 PM,02:58 AM,04:53 AM,07:20 PM,14,22,25,22,24,50,59,0.0,1017,22,10,232,21
2019-12-09 15:00:00,24,15,0.0,13.4,6,6,84,04:20 PM,02:58 AM,04:53 AM,07:20 PM,14,22,25,22,17,35,60,0.0,1016,22,10,213,15
2019-12-09 18:00:00,24,15,0.0,13.4,6,1,84,04:20 PM,02:58 AM,04:53 AM,07:20 PM,14,19,19,19,19,80,71,0.1,1017,19,10,219,15
2019-12-09 21:00:00,24,15,0.0,13.4,6,1,84,04:20 PM,02:58 AM,04:53 AM,07:20 PM,12,15,15,15,22,86,83,0.1,1019,15,10,168,16
2019-12-10 00:00:00,22,12,0.0,14.5,5,1,92,05:20 PM,03:29 AM,04:53 AM,07:21 PM,11,13,14,13,17,12,82,0.0,1019,14,10,170,13
2019-12-10 03:00:00,22,12,0.0,14.5,5,1,92,05:20 PM,03:29 AM,04:53 AM,07:21 PM,10,12,14,12,20,30,81,0.0,1019,14,10,159,15
2019-12-10 06:00:00,22,12,0.0,14.5,5,1,92,05:20 PM,03:29 AM,04:53 AM,07:21 PM,10,13,14,13,17,39,76,0.0,1020,14,10,148,15
2019-12-10 09:00:00,22,12,0.0,14.5,5,5,92,05:20 PM,03:29 AM,04:53 AM,07:21 PM,10,18,18,18,17,2,60,0.0,1020,18,10,156,15
2019-12-10 12:00:00,22,12,0.0,14.5,5,6,92,05:20 PM,03:29 AM,04:53 AM,07:21 PM,9,24,24,22,19,0,44,0.0,1020,22,10,177,16
2019-12-10 15:00:00,22,12,0.0,14.5,5,6,92,05:20 PM,03:29 AM,04:53 AM,07:21 PM,8,21,24,21,25,0,41,0.0,1018,21,10,170,22
2019-12-10 18:00:00,22,12,0.0,14.5,5,1,92,05:20 PM,03:29 AM,04:53 AM,07:21 PM,7,17,17,17,25,0,52,0.0,1019,17,10,152,21
2019-12-10 21:00:00,22,12,0.0,14.5,5,1,92,05:20 PM,03:29 AM,04:53 AM,07:21 PM,8,10,12,10,25,0,76,0.0,1020,12,10,142,18
2019-12-11 00:00:00,23,11,0.0,14.5,5,1,99,06:22 PM,04:05 AM,04:53 AM,07:22 PM,9,10,12,10,25,0,81,0.0,1019,12,10,140,17
2019-12-11 03:00:00,23,11,0.0,14.5,5,1,99,06:22 PM,04:05 AM,04:53 AM,07:22 PM,9,10,11,10,20,7,83,0.0,1019,11,10,138,14
2019-12-11 06:00:00,23,11,0.0,14.5,5,1,99,06:22 PM,04:05 AM,04:53 AM,07:22 PM,8,11,12,11,18,34,74,0.0,1020,12,10,131,14
2019-12-11 09:00:00,23,11,0.0,14.5,5,5,99,06:22 PM,04:05 AM,04:53 AM,07:22 PM,6,18,18,18,15,4,45,0.0,1020,18,10,148,13
2019-12-11 12:00:00,23,11,0.0,14.5,5,6,99,06:22 PM,04:05 AM,04:53 AM,07:22 PM,8,24,24,23,20,4,39,0.0,1019,23,10,180,17
2019-12-11 15:00:00,23,11,0.0,14.5,5,6,99,06:22 PM,04:05 AM,04:53 AM,07:22 PM,9,22,24,22,24,6,43,0.0,1018,22,10,181,21
2019-12-11 18:00:00,23,11,0.0,14.5,5,1,99,06:22 PM,04:05 AM,04:53 AM,07:22 PM,9,17,17,17,24,2,57,0.0,1019,17,10,168,19
2019-12-11 21:00:00,23,11,0.0,14.5,5,1,99,06:22 PM,04:05 AM,04:53 AM,07:22 PM,10,12,14,12,27,41,81,0.0,1021,14,10,159,19
2019-12-12 00:00:00,22,13,0.0,14.5,4,1,100,07:25 PM,04:45 AM,04:54 AM,07:22 PM,11,12,13,12,25,72,87,0.0,1021,13,10,165,18
2019-12-12 03:00:00,22,13,0.0,14.5,4,1,100,07:25 PM,04:45 AM,04:54 AM,07:22 PM,11,13,14,13,22,69,80,0.0,1019,14,10,168,16
2019-12-12 06:00:00,22,13,0.0,14.5,4,1,100,07:25 PM,04:45 AM,04:54 AM,07:22 PM,9,13,14,13,17,37,72,0.0,1021,14,10,166,14
2019-12-12 09:00:00,22,13,0.0,14.5,4,5,100,07:25 PM,04:45 AM,04:54 AM,07:22 PM,8,18,18,18,17,0,54,0.0,1022,18,10,173,15
2019-12-12 12:00:00,22,13,0.0,14.5,4,6,100,07:25 PM,04:45 AM,04:54 AM,07:22 PM,9,22,24,22,20,0,45,0.0,1021,22,10,193,17
2019-12-12 15:00:00,22,13,0.0,14.5,4,6,100,07:25 PM,04:45 AM,04:54 AM,07:22 PM,9,20,20,20,27,0,49,0.0,1021,20,10,195,23
2019-12-12 18:00:00,22,13,0.0,14.5,4,1,100,07:25 PM,04:45 AM,04:54 AM,07:22 PM,9,17,17,17,24,0,61,0.0,1023,17,10,180,19
2019-12-12 21:00:00,22,13,0.0,14.5,4,1,100,07:25 PM,04:45 AM,04:54 AM,07:22 PM,10,11,13,11,28,19,82,0.0,1023,13,10,159,20
2019-12-13 00:00:00,20,11,0.0,14.5,5,1,87,08:25 PM,05:33 AM,04:54 AM,07:23 PM,9,10,12,10,21,27,84,0.0,1022,12,10,157,13
2019-12-13 03:00:00,20,11,0.0,14.5,5,1,87,08:25 PM,05:33 AM,04:54 AM,07:23 PM,9,10,11,10,14,44,83,0.0,1022,11,10,157,9
2019-12-13 06:00:00,20,11,0.0,14.5,5,1,87,08:25 PM,05:33 AM,04:54 AM,07:23 PM,8,12,13,12,12,47,73,0.0,1022,13,10,174,10
2019-12-13 09:00:00,20,11,0.0,14.5,5,5,87,08:25 PM,05:33 AM,04:54 AM,07:23 PM,8,18,18,18,13,8,52,0.0,1022,18,10,232,11
2019-12-13 12:00:00,20,11,0.0,14.5,5,5,87,08:25 PM,05:33 AM,04:54 AM,07:23 PM,9,20,20,20,19,6,51,0.0,1021,20,10,233,16
2019-12-13 15:00:00,20,11,0.0,14.5,5,5,87,08:25 PM,05:33 AM,04:54 AM,07:23 PM,10,19,19,19,23,4,56,0.0,1019,19,10,217,20
2019-12-13 18:00:00,20,11,0.0,14.5,5,1,87,08:25 PM,05:33 AM,04:54 AM,07:23 PM,11,17,17,17,23,3,67,0.0,1020,17,10,204,18
2019-12-13 21:00:00,20,11,0.0,14.5,5,1,87,08:25 PM,05:33 AM,04:54 AM,07:23 PM,10,13,14,13,14,3,81,0.0,1020,14,10,168,9
2019-12-14 00:00:00,22,13,0.0,14.5,5,1,79,09:24 PM,06:28 AM,04:54 AM,07:24 PM,11,14,14,14,6,4,84,0.0,1020,14,10,176,4
2019-12-14 03:00:00,22,13,0.0,14.5,5,1,79,09:24 PM,06:28 AM,04:54 AM,07:24 PM,11,13,13,13,9,9,88,0.0,1018,13,10,219,5
2019-12-14 06:00:00,22,13,0.0,14.5,5,1,79,09:24 PM,06:28 AM,04:54 AM,07:24 PM,12,15,15,15,8,12,81,0.0,1019,15,10,202,7
2019-12-14 09:00:00,22,13,0.0,14.5,5,6,79,09:24 PM,06:28 AM,04:54 AM,07:24 PM,10,20,20,20,11,5,53,0.0,1018,20,10,239,10
2019-12-14 12:00:00,22,13,0.0,14.5,5,6,79,09:24 PM,06:28 AM,04:54 AM,07:24 PM,10,24,24,22,16,4,48,0.0,1017,22,10,246,14
2019-12-14 15:00:00,22,13,0.0,14.5,5,6,79,09:24 PM,06:28 AM,04:54 AM,07:24 PM,9,24,24,22,17,4,41,0.0,1015,22,10,233,14
2019-12-14 18:00:00,22,13,0.0,14.5,5,1,79,09:24 PM,06:28 AM,04:54 AM,07:24 PM,10,20,20,20,15,2,52,0.0,1015,20,10,199,11
2019-12-14 21:00:00,22,13,0.0,14.5,5,1,79,09:24 PM,06:28 AM,04:54 AM,07:24 PM,13,18,18,18,9,0,73,0.0,1016,18,10,138,6
2019-12-15 00:00:00,25,16,0.0,14.5,6,1,72,10:15 PM,07:29 AM,04:54 AM,07:24 PM,11,17,17,17,13,12,68,0.0,1013,17,10,62,6
2019-12-15 03:00:00,25,16,0.0,14.5,6,1,72,10:15 PM,07:29 AM,04:54 AM,07:24 PM,9,16,16,16,15,3,61,0.0,1012,16,10,20,8
2019-12-15 06:00:00,25,16,0.0,14.5,6,1,72,10:15 PM,07:29 AM,04:54 AM,07:24 PM,8,19,19,19,9,6,50,0.0,1012,19,10,11,6
2019-12-15 09:00:00,25,16,0.0,14.5,6,6,72,10:15 PM,07:29 AM,04:54 AM,07:24 PM,7,24,24,23,10,3,36,0.0,1012,23,10,291,9
2019-12-15 12:00:00,25,16,0.0,14.5,6,7,72,10:15 PM,07:29 AM,04:54 AM,07:24 PM,9,25,25,25,14,7,36,0.0,1011,25,10,242,12
2019-12-15 15:00:00,25,16,0.0,14.5,6,7,72,10:15 PM,07:29 AM,04:54 AM,07:24 PM,9,25,25,25,17,10,35,0.0,1010,25,10,232,14
2019-12-15 18:00:00,25,16,0.0,14.5,6,1,72,10:15 PM,07:29 AM,04:54 AM,07:24 PM,7,24,24,23,14,9,36,0.0,1011,23,10,207,9
2019-12-15 21:00:00,25,16,0.0,14.5,6,1,72,10:15 PM,07:29 AM,04:54 AM,07:24 PM,8,20,20,20,9,7,46,0.0,1012,20,10,134,4
2019-12-16 00:00:00,31,19,0.0,14.5,7,1,65,11:02 PM,08:34 AM,04:55 AM,07:25 PM,9,19,19,19,9,4,50,0.0,1012,19,10,80,5
2019-12-16 03:00:00,31,19,0.0,14.5,7,1,65,11:02 PM,08:34 AM,04:55 AM,07:25 PM,8,20,20,20,7,2,46,0.0,1011,20,10,57,4
2019-12-16 06:00:00,31,19,0.0,14.5,7,1,65,11:02 PM,08:34 AM,04:55 AM,07:25 PM,8,24,24,22,4,0,41,0.0,1014,22,10,69,4
2019-12-16 09:00:00,31,19,0.0,14.5,7,7,65,11:02 PM,08:34 AM,04:55 AM,07:25 PM,9,28,28,30,5,0,27,0.0,1014,30,10,276,4
2019-12-16 12:00:00,31,19,0.0,14.5,7,8,65,11:02 PM,08:34 AM,04:55 AM,07:25 PM,3,28,28,30,14,5,18,0.0,1014,30,10,243,12
2019-12-16 15:00:00,31,19,0.0,14.5,7,8,65,11:02 PM,08:34 AM,04:55 AM,07:25 PM,4,28,28,30,18,0,19,0.0,1013,30,10,216,13
2019-12-16 18:00:00,31,19,0.0,14.5,7,1,65,11:02 PM,08:34 AM,04:55 AM,07:25 PM,6,26,26,28,24,0,26,0.0,1014,28,10,173,14
2019-12-16 21:00:00,31,19,0.0,14.5,7,1,65,11:02 PM,08:34 AM,04:55 AM,07:25 PM,4,23,23,23,26,0,29,0.0,1015,23,10,122,12
2019-12-17 00:00:00,35,21,0.0,14.5,8,1,58,11:43 PM,09:42 AM,04:55 AM,07:26 PM,4,21,21,21,25,1,34,0.0,1015,21,10,102,12
2019-12-17 03:00:00,35,21,0.0,14.5,8,1,58,11:43 PM,09:42 AM,04:55 AM,07:26 PM,5,22,24,22,14,0,34,0.0,1014,22,10,85,7
2019-12-17 06:00:00,35,21,0.0,14.5,8,1,58,11:43 PM,09:42 AM,04:55 AM,07:26 PM,6,24,24,24,14,3,32,0.0,1016,24,10,96,7
2019-12-17 09:00:00,35,21,0.0,14.5,8,8,58,11:43 PM,09:42 AM,04:55 AM,07:26 PM,8,31,31,33,4,2,22,0.0,1016,33,10,33,4
2019-12-17 12:00:00,35,21,0.0,14.5,8,9,58,11:43 PM,09:42 AM,04:55 AM,07:26 PM,6,34,34,35,8,33,17,0.0,1014,35,10,240,7
2019-12-17 15:00:00,35,21,0.0,14.5,8,9,58,11:43 PM,09:42 AM,04:55 AM,07:26 PM,6,34,34,35,20,48,16,0.0,1012,35,10,223,13
2019-12-17 18:00:00,35,21,0.0,14.5,8,1,58,11:43 PM,09:42 AM,04:55 AM,07:26 PM,5,31,31,33,29,33,18,0.0,1012,33,10,145,14
2019-12-17 21:00:00,35,21,0.0,14.5,8,1,58,11:43 PM,09:42 AM,04:55 AM,07:26 PM,5,26,26,28,31,57,22,0.0,1014,28,10,107,15
2019-12-18 00:00:00,37,27,0.0,14.5,8,1,50,No moonrise,10:50 AM,04:55 AM,07:26 PM,7,26,26,28,32,6,27,0.0,1012,28,10,93,15
2019-12-18 03:00:00,37,27,0.0,14.5,8,1,50,No moonrise,10:50 AM,04:55 AM,07:26 PM,5,26,26,27,28,33,24,0.0,1012,27,10,40,13
2019-12-18 06:00:00,37,27,0.0,14.5,8,1,50,No moonrise,10:50 AM,04:55 AM,07:26 PM,4,27,27,29,34,5,20,0.0,1013,29,10,24,16
2019-12-18 09:00:00,37,27,0.0,14.5,8,8,50,No moonrise,10:50 AM,04:55 AM,07:26 PM,6,33,33,35,21,3,17,0.0,1013,35,10,334,13
2019-12-18 12:00:00,37,27,0.0,14.5,8,9,50,No moonrise,10:50 AM,04:55 AM,07:26 PM,8,36,36,37,18,2,17,0.0,1011,37,10,275,12
2019-12-18 15:00:00,37,27,0.0,14.5,8,9,50,No moonrise,10:50 AM,04:55 AM,07:26 PM,7,36,36,37,18,3,15,0.0,1010,37,10,238,12
2019-12-18 18:00:00,37,27,0.0,14.5,8,1,50,No moonrise,10:50 AM,04:55 AM,07:26 PM,8,31,31,33,26,20,21,0.0,1010,33,10,161,14
2019-12-18 21:00:00,37,27,0.0,14.5,8,1,50,No moonrise,10:50 AM,04:55 AM,07:26 PM,8,32,32,29,29,46,32,0.0,1012,29,10,115,14
2019-12-19 00:00:00,41,26,0.0,14.5,9,1,43,12:19 AM,11:57 AM,04:56 AM,07:27 PM,8,25,25,26,22,46,31,0.0,1012,26,10,106,10
2019-12-19 03:00:00,41,26,0.0,14.5,9,1,43,12:19 AM,11:57 AM,04:56 AM,07:27 PM,8,26,26,26,5,15,31,0.0,1011,26,10,152,2
2019-12-19 06:00:00,41,26,0.0,14.5,9,1,43,12:19 AM,11:57 AM,04:56 AM,07:27 PM,9,26,26,26,17,12,34,0.0,1012,26,10,123,8
2019-12-19 09:00:00,41,26,0.0,14.5,9,8,43,12:19 AM,11:57 AM,04:56 AM,07:27 PM,10,31,31,33,13,3,25,0.0,1012,33,10,118,9
2019-12-19 12:00:00,41,26,0.0,14.5,9,10,43,12:19 AM,11:57 AM,04:56 AM,07:27 PM,11,42,42,41,4,0,16,0.0,1011,41,10,223,3
2019-12-19 15:00:00,41,26,0.0,14.5,9,9,43,12:19 AM,11:57 AM,04:56 AM,07:27 PM,8,39,39,39,13,0,15,0.0,1009,39,10,243,9
2019-12-19 18:00:00,41,26,0.0,14.5,9,1,43,12:19 AM,11:57 AM,04:56 AM,07:27 PM,8,34,34,36,26,2,18,0.0,1009,36,10,137,13
2019-12-19 21:00:00,41,26,0.0,14.5,9,1,43,12:19 AM,11:57 AM,04:56 AM,07:27 PM,7,29,29,31,33,16,21,0.0,1009,31,10,98,16
2019-12-20 00:00:00,39,24,0.0,12.4,8,1,36,12:53 AM,01:04 PM,04:56 AM,07:27 PM,6,31,31,33,46,3,19,0.0,1008,33,10,78,22
2019-12-20 03:00:00,39,24,0.0,12.4,8,1,36,12:53 AM,01:04 PM,04:56 AM,07:27 PM,4,30,30,32,48,0,17,0.0,1007,32,10,54,23
2019-12-20 06:00:00,39,24,0.0,12.4,8,1,36,12:53 AM,01:04 PM,04:56 AM,07:27 PM,5,32,32,34,50,0,16,0.0,1007,34,10,29,24
2019-12-20 09:00:00,39,24,0.0,12.4,8,9,36,12:53 AM,01:04 PM,04:56 AM,07:27 PM,8,37,37,38,45,2,17,0.0,1006,38,10,329,25
2019-12-20 12:00:00,39,24,0.0,12.4,8,9,36,12:53 AM,01:04 PM,04:56 AM,07:27 PM,13,39,39,39,54,0,21,0.0,1005,39,10,319,32
2019-12-20 15:00:00,39,24,0.0,12.4,8,7,36,12:53 AM,01:04 PM,04:56 AM,07:27 PM,14,32,32,33,41,79,33,0.3,1005,33,10,241,33
2019-12-20 18:00:00,39,24,0.0,12.4,8,1,36,12:53 AM,01:04 PM,04:56 AM,07:27 PM,16,28,28,28,20,91,50,0.5,1010,28,10,210,13
2019-12-20 21:00:00,39,24,0.0,12.4,8,1,36,12:53 AM,01:04 PM,04:56 AM,07:27 PM,13,28,28,24,27,77,64,0.5,1013,24,9,172,19
2019-12-21 00:00:00,22,14,0.0,14.5,5,1,28,01:26 AM,02:10 PM,04:57 AM,07:28 PM,13,19,19,19,19,13,68,0.0,1014,19,10,168,14
2019-12-21 03:00:00,22,14,0.0,14.5,5,1,28,01:26 AM,02:10 PM,04:57 AM,07:28 PM,13,17,17,17,21,9,78,0.0,1015,17,10,163,16
2019-12-21 06:00:00,22,14,0.0,14.5,5,1,28,01:26 AM,02:10 PM,04:57 AM,07:28 PM,12,17,17,17,22,16,70,0.0,1018,17,10,162,19
2019-12-21 09:00:00,22,14,0.0,14.5,5,6,28,01:26 AM,02:10 PM,04:57 AM,07:28 PM,11,21,24,21,22,10,52,0.0,1020,21,10,168,19
2019-12-21 12:00:00,22,14,0.0,14.5,5,6,28,01:26 AM,02:10 PM,04:57 AM,07:28 PM,11,25,25,22,26,26,49,0.0,1020,22,10,170,23
2019-12-21 15:00:00,22,14,0.0,14.5,5,6,28,01:26 AM,02:10 PM,04:57 AM,07:28 PM,10,21,21,21,24,15,50,0.0,1020,21,10,165,21
2019-12-21 18:00:00,22,14,0.0,14.5,5,1,28,01:26 AM,02:10 PM,04:57 AM,07:28 PM,6,17,17,17,26,20,51,0.0,1021,17,10,149,22
2019-12-21 21:00:00,22,14,0.0,14.5,5,1,28,01:26 AM,02:10 PM,04:57 AM,07:28 PM,7,13,14,13,24,9,60,0.0,1022,14,10,135,18
2019-12-22 00:00:00,27,12,0.0,14.5,5,1,21,02:00 AM,03:17 PM,04:57 AM,07:29 PM,8,12,14,12,25,67,67,0.0,1021,14,10,131,18
2019-12-22 03:00:00,27,12,0.0,14.5,5,1,21,02:00 AM,03:17 PM,04:57 AM,07:29 PM,6,10,12,10,26,20,66,0.0,1021,12,10,117,18
2019-12-22 06:00:00,27,12,0.0,14.5,5,1,21,02:00 AM,03:17 PM,04:57 AM,07:29 PM,4,11,13,11,21,4,54,0.0,1021,13,10,107,16
2019-12-22 09:00:00,27,12,0.0,14.5,5,5,21,02:00 AM,03:17 PM,04:57 AM,07:29 PM,0,20,20,20,9,6,27,0.0,1020,20,10,109,8
2019-12-22 12:00:00,27,12,0.0,14.5,5,7,21,02:00 AM,03:17 PM,04:57 AM,07:29 PM,4,25,25,27,7,6,22,0.0,1019,27,10,209,6
2019-12-22 15:00:00,27,12,0.0,14.5,5,7,21,02:00 AM,03:17 PM,04:57 AM,07:29 PM,6,25,25,26,19,10,28,0.0,1018,26,10,224,16
2019-12-22 18:00:00,27,12,0.0,14.5,5,1,21,02:00 AM,03:17 PM,04:57 AM,07:29 PM,7,24,24,24,13,49,34,0.0,1018,24,10,146,8
2019-12-22 21:00:00,27,12,0.0,14.5,5,1,21,02:00 AM,03:17 PM,04:57 AM,07:29 PM,8,20,20,20,14,45,46,0.0,1018,20,10,125,7
2019-12-23 00:00:00,29,19,0.0,14.5,7,1,14,02:35 AM,04:23 PM,04:58 AM,07:29 PM,7,21,21,21,11,14,41,0.0,1017,21,10,140,6
2019-12-23 03:00:00,29,19,0.0,14.5,7,1,14,02:35 AM,04:23 PM,04:58 AM,07:29 PM,9,19,19,19,11,47,50,0.0,1016,19,10,117,6
2019-12-23 06:00:00,29,19,0.0,14.5,7,1,14,02:35 AM,04:23 PM,04:58 AM,07:29 PM,9,20,20,20,14,30,48,0.0,1016,20,10,93,8
2019-12-23 09:00:00,29,19,0.0,14.5,7,7,14,02:35 AM,04:23 PM,04:58 AM,07:29 PM,8,27,27,29,7,12,26,0.0,1016,29,10,232,6
