date_time,Pemberton_maxtempC,Pemberton_mintempC,Pemberton_totalSnow_cm,Pemberton_sunHour,Pemberton_uvIndex,Pemberton_uvIndex,Pemberton_moon_illumination,Pemberton_moonrise,Pemberton_moonset,Pemberton_sunrise,Pemberton_sunset,Pemberton_DewPointC,Pemberton_FeelsLikeC,Pemberton_HeatIndexC,Pemberton_WindChillC,Pemberton_WindGustKmph,Pemberton_cloudcover,Pemberton_humidity,Pemberton_precipMM,Pemberton_pressure,Pemberton_tempC,Pemberton_visibility,Pemberton_winddirDegree,Pemberton_windspeedKmph
2020-03-26 00:00:00,2,-14,2.4,6.4,1,1,11,08:18 AM,10:07 PM,06:59 AM,07:35 PM,-14,-7,-3,-7,9,43,89,0.0,1017,-6,10,216,5
2020-03-26 03:00:00,2,-14,2.4,6.4,1,1,11,08:18 AM,10:07 PM,06:59 AM,07:35 PM,-12,-15,-11,-15,10,91,91,0.1,1016,-11,9,223,6
2020-03-26 06:00:00,2,-14,2.4,6.4,1,1,11,08:18 AM,10:07 PM,06:59 AM,07:35 PM,-5,-7,-4,-7,8,73,93,0.1,1015,-4,7,228,6
2020-03-26 09:00:00,2,-14,2.4,6.4,1,1,11,08:18 AM,10:07 PM,06:59 AM,07:35 PM,-3,-4,-2,-4,6,62,90,0.1,1015,-2,8,239,5
2020-03-26 12:00:00,2,-14,2.4,6.4,1,1,11,08:18 AM,10:07 PM,06:59 AM,07:35 PM,-0,-1,2,-1,9,64,87,0.2,1014,2,7,227,8
2020-03-26 15:00:00,2,-14,2.4,6.4,1,1,11,08:18 AM,10:07 PM,06:59 AM,07:35 PM,-1,-2,1,-2,12,94,91,0.9,1013,1,2,216,9
2020-03-26 18:00:00,2,-14,2.4,6.4,1,1,11,08:18 AM,10:07 PM,06:59 AM,07:35 PM,-5,-6,-3,-6,15,87,94,1.1,1013,-4,2,210,9
2020-03-26 21:00:00,2,-14,2.4,6.4,1,1,11,08:18 AM,10:07 PM,06:59 AM,07:35 PM,-9,-9,-5,-9,14,100,96,0.4,1014,-8,2,208,7
2020-03-27 00:00:00,3,-10,3.1,7.7,1,1,18,08:37 AM,11:14 PM,06:57 AM,07:37 PM,-10,-13,-10,-13,13,100,96,0.5,1015,-10,2,217,6
2020-03-27 03:00:00,3,-10,3.1,7.7,1,1,18,08:37 AM,11:14 PM,06:57 AM,07:37 PM,-8,-11,-8,-11,10,100,95,0.5,1014,-8,2,225,6
2020-03-27 06:00:00,3,-10,3.1,7.7,1,1,18,08:37 AM,11:14 PM,06:57 AM,07:37 PM,-3,-4,-2,-4,6,100,95,0.5,1014,-2,3,227,6
2020-03-27 09:00:00,3,-10,3.1,7.7,1,1,18,08:37 AM,11:14 PM,06:57 AM,07:37 PM,-1,-2,-0,-2,7,100,93,0.3,1014,-0,4,225,6
2020-03-27 12:00:00,3,-10,3.1,7.7,1,1,18,08:37 AM,11:14 PM,06:57 AM,07:37 PM,1,-0,2,-0,9,84,90,0.4,1013,2,4,221,8
2020-03-27 15:00:00,3,-10,3.1,7.7,1,1,18,08:37 AM,11:14 PM,06:57 AM,07:37 PM,0,-1,2,-1,12,57,91,0.6,1013,2,9,218,9
2020-03-27 18:00:00,3,-10,3.1,7.7,1,1,18,08:37 AM,11:14 PM,06:57 AM,07:37 PM,-3,-6,-2,-6,16,75,95,0.9,1013,-2,7,213,9
2020-03-27 21:00:00,3,-10,3.1,7.7,1,1,18,08:37 AM,11:14 PM,06:57 AM,07:37 PM,-4,-7,-4,-7,16,86,98,1.0,1015,-5,2,210,8
2020-03-28 00:00:00,3,-4,2.5,6.4,1,1,25,08:59 AM,No moonset,06:55 AM,07:39 PM,-4,-7,-5,-7,14,87,98,1.3,1015,-6,2,204,7
2020-03-28 03:00:00,3,-4,2.5,6.4,1,1,25,08:59 AM,No moonset,06:55 AM,07:39 PM,-2,-5,-2,-5,13,94,98,1.6,1015,-2,2,193,8
2020-03-28 06:00:00,3,-4,2.5,6.4,1,1,25,08:59 AM,No moonset,06:55 AM,07:39 PM,1,-1,2,-1,10,100,98,2.5,1013,2,4,189,9
2020-03-28 09:00:00,3,-4,2.5,6.4,1,1,25,08:59 AM,No moonset,06:55 AM,07:39 PM,2,-1,2,-1,12,100,98,3.3,1011,2,8,188,10
2020-03-28 12:00:00,3,-4,2.5,6.4,1,1,25,08:59 AM,No moonset,06:55 AM,07:39 PM,3,-0,3,-0,14,100,99,5.4,1010,3,7,190,12
2020-03-28 15:00:00,3,-4,2.5,6.4,1,1,25,08:59 AM,No moonset,06:55 AM,07:39 PM,2,-1,2,-1,14,100,99,6.4,1008,2,6,193,12
2020-03-28 18:00:00,3,-4,2.5,6.4,1,1,25,08:59 AM,No moonset,06:55 AM,07:39 PM,-1,-4,-1,-4,17,100,99,8.6,1007,-1,6,193,12
2020-03-28 21:00:00,3,-4,2.5,6.4,1,1,25,08:59 AM,No moonset,06:55 AM,07:39 PM,-3,-7,-3,-7,23,100,99,7.3,1007,-3,6,191,12
2020-03-29 00:00:00,3,-9,19.6,6.4,1,1,32,09:26 AM,12:21 AM,06:53 AM,07:40 PM,-4,-9,-4,-9,24,100,99,8.7,1006,-4,5,192,11
2020-03-29 03:00:00,3,-9,19.6,6.4,1,1,32,09:26 AM,12:21 AM,06:53 AM,07:40 PM,-4,-8,-4,-8,18,100,98,5.9,1006,-4,2,197,10
2020-03-29 06:00:00,3,-9,19.6,6.4,1,1,32,09:26 AM,12:21 AM,06:53 AM,07:40 PM,1,-2,1,-2,12,100,98,6.2,1006,1,2,198,10
2020-03-29 09:00:00,3,-9,19.6,6.4,1,1,32,09:26 AM,12:21 AM,06:53 AM,07:40 PM,1,-1,2,-1,13,83,97,3.5,1006,2,3,202,11
2020-03-29 12:00:00,3,-9,19.6,6.4,1,1,32,09:26 AM,12:21 AM,06:53 AM,07:40 PM,2,-1,2,-1,15,61,95,3.1,1006,2,7,204,12
2020-03-29 15:00:00,3,-9,19.6,6.4,1,1,32,09:26 AM,12:21 AM,06:53 AM,07:40 PM,1,-2,2,-2,15,81,94,1.1,1006,2,10,200,12
2020-03-29 18:00:00,3,-9,19.6,6.4,1,1,32,09:26 AM,12:21 AM,06:53 AM,07:40 PM,-3,-5,-2,-5,16,74,94,1.3,1006,-2,8,195,10
2020-03-29 21:00:00,3,-9,19.6,6.4,1,1,32,09:26 AM,12:21 AM,06:53 AM,07:40 PM,-5,-9,-5,-9,18,78,96,1.0,1007,-6,5,175,9
2020-03-30 00:00:00,1,-9,35.0,6.5,1,1,40,09:59 AM,01:28 AM,06:50 AM,07:42 PM,-5,-8,-5,-8,13,100,97,2.3,1005,-7,2,134,7
2020-03-30 03:00:00,1,-9,35.0,6.5,1,1,40,09:59 AM,01:28 AM,06:50 AM,07:42 PM,-3,-5,-3,-5,11,100,97,6.3,1000,-3,2,105,8
2020-03-30 06:00:00,1,-9,35.0,6.5,1,1,40,09:59 AM,01:28 AM,06:50 AM,07:42 PM,-1,-3,-0,-3,12,96,97,11.5,998,-0,3,135,10
2020-03-30 09:00:00,1,-9,35.0,6.5,1,1,40,09:59 AM,01:28 AM,06:50 AM,07:42 PM,-1,-4,0,-4,17,81,95,9.2,999,0,5,182,14
2020-03-30 12:00:00,1,-9,35.0,6.5,1,1,40,09:59 AM,01:28 AM,06:50 AM,07:42 PM,-1,-4,1,-4,19,65,90,7.7,1002,1,6,204,14
2020-03-30 15:00:00,1,-9,35.0,6.5,1,1,40,09:59 AM,01:28 AM,06:50 AM,07:42 PM,-1,-4,0,-4,18,63,90,2.0,1005,0,7,206,13
2020-03-30 18:00:00,1,-9,35.0,6.5,1,1,40,09:59 AM,01:28 AM,06:50 AM,07:42 PM,-4,-6,-3,-6,14,76,90,2.2,1008,-3,7,205,9
2020-03-30 21:00:00,1,-9,35.0,6.5,1,1,40,09:59 AM,01:28 AM,06:50 AM,07:42 PM,-6,-9,-5,-9,10,82,96,0.7,1011,-7,5,194,6
2020-03-31 00:00:00,2,-6,3.7,6.5,1,1,44,10:42 AM,02:32 AM,06:48 AM,07:43 PM,-5,-8,-5,-8,5,76,96,0.2,1013,-8,2,183,4
2020-03-31 03:00:00,2,-6,3.7,6.5,1,1,44,10:42 AM,02:32 AM,06:48 AM,07:43 PM,-5,-5,-5,-5,3,88,96,0.4,1014,-5,1,208,2
2020-03-31 06:00:00,2,-6,3.7,6.5,1,1,44,10:42 AM,02:32 AM,06:48 AM,07:43 PM,-6,-5,-5,-5,1,94,96,0.0,1016,-5,3,172,1
2020-03-31 09:00:00,2,-6,3.7,6.5,1,1,44,10:42 AM,02:32 AM,06:48 AM,07:43 PM,-4,-3,-3,-3,1,84,90,0.1,1017,-3,10,131,1
2020-03-31 12:00:00,2,-6,3.7,6.5,1,1,44,10:42 AM,02:32 AM,06:48 AM,07:43 PM,-2,1,1,1,3,72,82,0.2,1017,1,9,294,2
2020-03-31 15:00:00,2,-6,3.7,6.5,1,1,44,10:42 AM,02:32 AM,06:48 AM,07:43 PM,-1,2,2,2,4,85,79,1.1,1017,2,7,255,3
2020-03-31 18:00:00,2,-6,3.7,6.5,1,1,44,10:42 AM,02:32 AM,06:48 AM,07:43 PM,-3,1,2,1,5,77,82,1.7,1017,1,7,215,3
2020-03-31 21:00:00,2,-6,3.7,6.5,1,1,44,10:42 AM,02:32 AM,06:48 AM,07:43 PM,-6,-2,0,-2,7,78,92,1.1,1020,-1,7,150,4
2020-04-01 00:00:00,-2,-10,1.8,9.0,1,1,56,11:36 AM,03:31 AM,06:46 AM,07:45 PM,-5,-6,-4,-6,5,78,95,1.2,1022,-4,6,43,4
2020-04-01 03:00:00,-2,-10,1.8,9.0,1,1,56,11:36 AM,03:31 AM,06:46 AM,07:45 PM,-7,-10,-6,-10,9,71,94,0.9,1025,-6,5,30,8
2020-04-01 06:00:00,-2,-10,1.8,9.0,1,2,56,11:36 AM,03:31 AM,06:46 AM,07:45 PM,-10,-14,-9,-14,11,73,90,0.7,1026,-9,7,26,9
2020-04-01 09:00:00,-2,-10,1.8,9.0,1,1,56,11:36 AM,03:31 AM,06:46 AM,07:45 PM,-11,-14,-9,-14,12,65,84,0.0,1026,-9,10,26,10
2020-04-01 12:00:00,-2,-10,1.8,9.0,1,2,56,11:36 AM,03:31 AM,06:46 AM,07:45 PM,-8,-9,-5,-9,12,61,77,0.0,1025,-5,10,26,10
2020-04-01 15:00:00,-2,-10,1.8,9.0,1,2,56,11:36 AM,03:31 AM,06:46 AM,07:45 PM,-6,-5,-2,-5,10,39,74,0.0,1023,-2,10,26,9
2020-04-01 18:00:00,-2,-10,1.8,9.0,1,2,56,11:36 AM,03:31 AM,06:46 AM,07:45 PM,-7,-6,-3,-6,8,25,74,0.0,1022,-3,10,30,6
2020-04-01 21:00:00,-2,-10,1.8,9.0,1,1,56,11:36 AM,03:31 AM,06:46 AM,07:45 PM,-10,-9,-7,-9,7,15,81,0.0,1023,-7,10,45,4
2020-04-02 00:00:00,1,-13,2.5,7.8,2,1,64,12:41 PM,04:21 AM,06:44 AM,07:46 PM,-13,-12,-10,-12,7,17,82,0.0,1024,-10,10,57,4
2020-04-02 03:00:00,1,-13,2.5,7.8,2,1,64,12:41 PM,04:21 AM,06:44 AM,07:46 PM,-14,-14,-12,-14,8,22,84,0.0,1025,-12,10,53,4
2020-04-02 06:00:00,1,-13,2.5,7.8,2,1,64,12:41 PM,04:21 AM,06:44 AM,07:46 PM,-11,-11,-9,-11,5,33,85,0.0,1025,-9,10,53,3
2020-04-02 09:00:00,1,-13,2.5,7.8,2,1,64,12:41 PM,04:21 AM,06:44 AM,07:46 PM,-8,-7,-6,-7,3,54,82,0.0,1024,-6,9,119,3
2020-04-02 12:00:00,1,-13,2.5,7.8,2,1,64,12:41 PM,04:21 AM,06:44 AM,07:46 PM,-4,-1,-1,-1,4,71,79,0.3,1022,-1,7,243,3
2020-04-02 15:00:00,1,-13,2.5,7.8,2,1,64,12:41 PM,04:21 AM,06:44 AM,07:46 PM,-5,-5,-2,-5,11,86,81,0.9,1020,-2,7,226,7
2020-04-02 18:00:00,1,-13,2.5,7.8,2,1,64,12:41 PM,04:21 AM,06:44 AM,07:46 PM,-12,-15,-10,-15,18,72,86,1.2,1019,-10,7,216,9
2020-04-02 21:00:00,1,-13,2.5,7.8,2,1,64,12:41 PM,04:21 AM,06:44 AM,07:46 PM,-13,-18,-13,-18,17,60,95,0.5,1019,-13,7,207,8
2020-04-03 00:00:00,0,-14,11.9,6.5,1,1,71,01:56 PM,05:03 AM,06:42 AM,07:48 PM,-14,-18,-13,-18,15,78,96,0.7,1020,-13,5,197,7
2020-04-03 03:00:00,0,-14,11.9,6.5,1,1,71,01:56 PM,05:03 AM,06:42 AM,07:48 PM,-11,-14,-11,-14,12,83,95,1.5,1019,-11,2,187,6
2020-04-03 06:00:00,0,-14,11.9,6.5,1,1,71,01:56 PM,05:03 AM,06:42 AM,07:48 PM,-4,-7,-4,-7,8,87,95,2.5,1019,-4,2,195,7
2020-04-03 09:00:00,0,-14,11.9,6.5,1,1,71,01:56 PM,05:03 AM,06:42 AM,07:48 PM,-4,-5,-3,-5,7,77,91,2.1,1018,-3,3,218,6
2020-04-03 12:00:00,0,-14,11.9,6.5,1,1,71,01:56 PM,05:03 AM,06:42 AM,07:48 PM,-3,-1,-0,-1,5,65,84,2.4,1018,-0,6,267,4
2020-04-03 15:00:00,0,-14,11.9,6.5,1,1,71,01:56 PM,05:03 AM,06:42 AM,07:48 PM,-3,-1,-1,-1,4,60,86,1.9,1016,-1,7,283,3
2020-04-03 18:00:00,0,-14,11.9,6.5,1,1,71,01:56 PM,05:03 AM,06:42 AM,07:48 PM,-7,-3,-3,-3,4,72,83,2.1,1016,-3,6,250,2
2020-04-03 21:00:00,0,-14,11.9,6.5,1,1,71,01:56 PM,05:03 AM,06:42 AM,07:48 PM,-11,-7,-5,-7,3,79,88,0.8,1017,-7,4,198,1
2020-04-04 00:00:00,0,-12,1.0,7.8,1,1,79,03:18 PM,05:38 AM,06:39 AM,07:50 PM,-11,-10,-8,-10,4,80,91,0.7,1017,-10,4,166,2
2020-04-04 03:00:00,0,-12,1.0,7.8,1,1,79,03:18 PM,05:38 AM,06:39 AM,07:50 PM,-11,-10,-10,-10,4,67,93,0.2,1016,-10,5,122,2
2020-04-04 06:00:00,0,-12,1.0,7.8,1,1,79,03:18 PM,05:38 AM,06:39 AM,07:50 PM,-8,-7,-7,-7,4,75,92,0.2,1015,-7,5,87,3
2020-04-04 09:00:00,0,-12,1.0,7.8,1,1,79,03:18 PM,05:38 AM,06:39 AM,07:50 PM,-6,-6,-4,-6,5,78,87,0.0,1013,-4,8,50,4
2020-04-04 12:00:00,0,-12,1.0,7.8,1,1,79,03:18 PM,05:38 AM,06:39 AM,07:50 PM,-4,-2,-1,-2,5,100,78,0.1,1011,-1,6,45,4
2020-04-04 15:00:00,0,-12,1.0,7.8,1,1,79,03:18 PM,05:38 AM,06:39 AM,07:50 PM,-4,-2,-0,-2,5,92,75,0.1,1008,-0,8,41,5
2020-04-04 18:00:00,0,-12,1.0,7.8,1,2,79,03:18 PM,05:38 AM,06:39 AM,07:50 PM,-7,-5,-3,-5,7,59,76,0.1,1007,-3,9,33,5
2020-04-04 21:00:00,0,-12,1.0,7.8,1,1,79,03:18 PM,05:38 AM,06:39 AM,07:50 PM,-9,-9,-7,-9,9,48,85,0.0,1007,-7,10,36,4
2020-04-05 00:00:00,2,-14,0.0,7.8,1,1,87,04:43 PM,06:06 AM,06:37 AM,07:51 PM,-11,-13,-10,-13,10,100,88,0.0,1008,-10,10,37,5
2020-04-05 03:00:00,2,-14,0.0,7.8,1,1,87,04:43 PM,06:06 AM,06:37 AM,07:51 PM,-11,-12,-9,-12,10,96,87,0.0,1008,-9,10,34,6
2020-04-05 06:00:00,2,-14,0.0,7.8,1,1,87,04:43 PM,06:06 AM,06:37 AM,07:51 PM,-8,-8,-5,-8,7,91,85,0.0,1008,-5,10,33,6
2020-04-05 09:00:00,2,-14,0.0,7.8,1,1,87,04:43 PM,06:06 AM,06:37 AM,07:51 PM,-6,-6,-3,-6,7,100,81,0.0,1007,-3,10,34,6
2020-04-05 12:00:00,2,-14,0.0,7.8,1,1,87,04:43 PM,06:06 AM,06:37 AM,07:51 PM,-3,-1,1,-1,6,82,76,0.0,1006,1,10,29,5
2020-04-05 15:00:00,2,-14,0.0,7.8,1,1,87,04:43 PM,06:06 AM,06:37 AM,07:51 PM,-5,-2,-1,-2,6,56,77,0.0,1004,-1,9,124,4
2020-04-05 18:00:00,2,-14,0.0,7.8,1,1,87,04:43 PM,06:06 AM,06:37 AM,07:51 PM,-12,-9,-7,-9,7,74,79,0.1,1005,-8,8,336,3
2020-04-05 21:00:00,2,-14,0.0,7.8,1,1,87,04:43 PM,06:06 AM,06:37 AM,07:51 PM,-14,-11,-10,-11,4,73,86,0.1,1008,-11,9,226,2
2020-04-06 00:00:00,4,-15,0.3,10.3,2,1,94,06:09 PM,06:31 AM,06:35 AM,07:53 PM,-16,-14,-14,-14,5,55,85,0.1,1010,-14,9,47,2
2020-04-06 03:00:00,4,-15,0.3,10.3,2,1,94,06:09 PM,06:31 AM,06:35 AM,07:53 PM,-14,-12,-12,-12,5,17,83,0.0,1010,-12,10,52,3
2020-04-06 06:00:00,4,-15,0.3,10.3,2,2,94,06:09 PM,06:31 AM,06:35 AM,07:53 PM,-7,-5,-5,-5,3,24,81,0.0,1011,-5,10,71,1
2020-04-06 09:00:00,4,-15,0.3,10.3,2,2,94,06:09 PM,06:31 AM,06:35 AM,07:53 PM,-4,-1,-1,-1,2,11,78,0.0,1011,-1,10,125,2
2020-04-06 12:00:00,4,-15,0.3,10.3,2,2,94,06:09 PM,06:31 AM,06:35 AM,07:53 PM,-1,1,3,1,7,17,78,0.0,1010,3,10,222,6
2020-04-06 15:00:00,4,-15,0.3,10.3,2,1,94,06:09 PM,06:31 AM,06:35 AM,07:53 PM,-0,-0,2,-0,10,41,85,0.1,1010,2,10,226,8
2020-04-06 18:00:00,4,-15,0.3,10.3,2,1,94,06:09 PM,06:31 AM,06:35 AM,07:53 PM,-2,-4,-1,-4,12,76,90,0.2,1011,-2,9,228,8
2020-04-06 21:00:00,4,-15,0.3,10.3,2,1,94,06:09 PM,06:31 AM,06:35 AM,07:53 PM,-3,-4,-0,-4,11,65,95,0.1,1015,-4,9,223,8
2020-04-07 00:00:00,4,-9,0.1,7.9,1,1,100,07:35 PM,06:54 AM,06:33 AM,07:54 PM,-9,-7,-4,-7,13,70,96,0.1,1017,-6,8,220,6
2020-04-07 03:00:00,4,-9,0.1,7.9,1,1,100,07:35 PM,06:54 AM,06:33 AM,07:54 PM,-8,-9,-7,-9,7,69,94,0.0,1019,-7,9,217,4
2020-04-07 06:00:00,4,-9,0.1,7.9,1,1,100,07:35 PM,06:54 AM,06:33 AM,07:54 PM,-2,-2,-1,-2,4,76,94,0.1,1020,-1,8,218,3
2020-04-07 09:00:00,4,-9,0.1,7.9,1,2,100,07:35 PM,06:54 AM,06:33 AM,07:54 PM,-1,0,1,0,4,74,92,0.0,1020,1,10,224,3
2020-04-07 12:00:00,4,-9,0.1,7.9,1,1,100,07:35 PM,06:54 AM,06:33 AM,07:54 PM,2,2,3,2,5,61,88,0.0,1020,3,10,225,4
2020-04-07 15:00:00,4,-9,0.1,7.9,1,1,100,07:35 PM,06:54 AM,06:33 AM,07:54 PM,2,3,4,3,5,65,87,0.2,1021,4,10,233,5
2020-04-07 18:00:00,4,-9,0.1,7.9,1,1,100,07:35 PM,06:54 AM,06:33 AM,07:54 PM,0,3,4,3,5,45,89,0.2,1022,3,7,246,4
2020-04-07 21:00:00,4,-9,0.1,7.9,1,1,100,07:35 PM,06:54 AM,06:33 AM,07:54 PM,-4,0,4,0,5,24,93,0.0,1025,0,5,178,3
2020-04-08 00:00:00,7,-7,0.0,11.6,2,1,100,09:02 PM,07:17 AM,06:31 AM,07:56 PM,-7,-4,-2,-4,5,7,90,0.0,1027,-3,10,41,3
2020-04-08 03:00:00,7,-7,0.0,11.6,2,1,100,09:02 PM,07:17 AM,06:31 AM,07:56 PM,-7,-7,-5,-7,8,8,88,0.0,1028,-5,10,41,4
2020-04-08 06:00:00,7,-7,0.0,11.6,2,2,100,09:02 PM,07:17 AM,06:31 AM,07:56 PM,-3,-3,-1,-3,6,7,88,0.0,1028,-1,10,49,4
2020-04-08 09:00:00,7,-7,0.0,11.6,2,2,100,09:02 PM,07:17 AM,06:31 AM,07:56 PM,-0,1,2,1,5,13,86,0.0,1027,2,10,37,4
2020-04-08 12:00:00,7,-7,0.0,11.6,2,3,100,09:02 PM,07:17 AM,06:31 AM,07:56 PM,3,5,5,5,3,16,83,0.0,1025,5,10,128,3
2020-04-08 15:00:00,7,-7,0.0,11.6,2,3,100,09:02 PM,07:17 AM,06:31 AM,07:56 PM,3,6,6,6,2,26,81,0.0,1024,6,10,311,2
2020-04-08 18:00:00,7,-7,0.0,11.6,2,2,100,09:02 PM,07:17 AM,06:31 AM,07:56 PM,1,3,3,3,3,39,85,0.0,1023,3,10,198,2
2020-04-08 21:00:00,7,-7,0.0,11.6,2,1,100,09:02 PM,07:17 AM,06:31 AM,07:56 PM,-2,-0,-0,-0,4,17,85,0.0,1024,-0,10,24,2
2020-04-09 00:00:00,8,-3,0.0,11.6,3,1,83,10:27 PM,07:41 AM,06:29 AM,07:57 PM,-5,-2,-2,-2,5,20,80,0.0,1024,-2,10,48,2
2020-04-09 03:00:00,8,-3,0.0,11.6,3,1,83,10:27 PM,07:41 AM,06:29 AM,07:57 PM,-5,-1,-1,-1,5,24,76,0.0,1023,-1,10,39,3
2020-04-09 06:00:00,8,-3,0.0,11.6,3,2,83,10:27 PM,07:41 AM,06:29 AM,07:57 PM,-2,2,2,2,3,23,73,0.0,1021,2,10,21,2
2020-04-09 09:00:00,8,-3,0.0,11.6,3,2,83,10:27 PM,07:41 AM,06:29 AM,07:57 PM,1,5,5,5,1,21,74,0.0,1019,5,10,80,1
2020-04-09 12:00:00,8,-3,0.0,11.6,3,3,83,10:27 PM,07:41 AM,06:29 AM,07:57 PM,4,7,7,7,4,12,78,0.0,1017,7,10,237,4
2020-04-09 15:00:00,8,-3,0.0,11.6,3,3,83,10:27 PM,07:41 AM,06:29 AM,07:57 PM,4,6,7,6,7,9,80,0.0,1015,7,10,238,6
2020-04-09 18:00:00,8,-3,0.0,11.6,3,2,83,10:27 PM,07:41 AM,06:29 AM,07:57 PM,2,3,4,3,8,15,85,0.0,1016,4,10,248,5
2020-04-09 21:00:00,8,-3,0.0,11.6,3,1,83,10:27 PM,07:41 AM,06:29 AM,07:57 PM,-1,1,1,1,5,17,86,0.0,1018,1,10,289,2
2020-04-10 00:00:00,9,-3,0.0,10.4,3,1,76,11:50 PM,08:09 AM,06:27 AM,07:59 PM,-4,-2,-2,-2,3,15,81,0.0,1018,-2,10,237,1
2020-04-10 03:00:00,9,-3,0.0,10.4,3,1,76,11:50 PM,08:09 AM,06:27 AM,07:59 PM,-5,-2,-2,-2,5,11,82,0.0,1018,-2,10,23,2
2020-04-10 06:00:00,9,-3,0.0,10.4,3,2,76,11:50 PM,08:09 AM,06:27 AM,07:59 PM,-1,2,2,2,5,17,83,0.0,1019,2,10,44,4
2020-04-10 09:00:00,9,-3,0.0,10.4,3,3,76,11:50 PM,08:09 AM,06:27 AM,07:59 PM,2,5,5,5,4,29,81,0.0,1018,5,10,39,3
2020-04-10 12:00:00,9,-3,0.0,10.4,3,3,76,11:50 PM,08:09 AM,06:27 AM,07:59 PM,4,8,8,8,2,33,77,0.0,1017,8,10,95,1
2020-04-10 15:00:00,9,-3,0.0,10.4,3,2,76,11:50 PM,08:09 AM,06:27 AM,07:59 PM,4,7,8,7,4,45,80,0.0,1016,8,10,249,3
2020-04-10 18:00:00,9,-3,0.0,10.4,3,1,76,11:50 PM,08:09 AM,06:27 AM,07:59 PM,3,4,5,4,6,76,90,0.1,1015,5,10,256,5
2020-04-10 21:00:00,9,-3,0.0,10.4,3,1,76,11:50 PM,08:09 AM,06:27 AM,07:59 PM,2,2,2,2,6,83,98,0.2,1016,2,10,256,4
2020-04-11 00:00:00,4,-5,1.0,11.6,1,1,68,No moonrise,08:43 AM,06:24 AM,08:01 PM,-0,-1,0,-1,8,74,97,0.3,1018,0,10,173,4
2020-04-11 03:00:00,4,-5,1.0,11.6,1,1,68,No moonrise,08:43 AM,06:24 AM,08:01 PM,-2,-3,-1,-3,12,84,94,1.2,1020,-1,8,24,7
2020-04-11 06:00:00,4,-5,1.0,11.6,1,2,68,No moonrise,08:43 AM,06:24 AM,08:01 PM,-3,-5,-1,-5,13,53,85,1.9,1024,-1,7,22,11
2020-04-11 09:00:00,4,-5,1.0,11.6,1,2,68,No moonrise,08:43 AM,06:24 AM,08:01 PM,-5,-4,-0,-4,13,1,70,0.0,1026,-0,10,16,12
2020-04-11 12:00:00,4,-5,1.0,11.6,1,2,68,No moonrise,08:43 AM,06:24 AM,08:01 PM,-5,0,3,0,13,3,53,0.0,1026,3,10,15,12
2020-04-11 15:00:00,4,-5,1.0,11.6,1,2,68,No moonrise,08:43 AM,06:24 AM,08:01 PM,-5,0,3,0,12,3,55,0.0,1026,3,10,18,10
2020-04-11 18:00:00,4,-5,1.0,11.6,1,2,68,No moonrise,08:43 AM,06:24 AM,08:01 PM,-8,-2,1,-2,12,2,60,0.0,1025,-0,10,23,8
2020-04-11 21:00:00,4,-5,1.0,11.6,1,1,68,No moonrise,08:43 AM,06:24 AM,08:01 PM,-12,-3,1,-3,13,2,69,0.0,1027,-3,10,29,6
2020-04-12 00:00:00,4,-11,0.0,11.6,2,1,61,01:07 AM,09:24 AM,06:22 AM,08:02 PM,-14,-8,-4,-8,13,1,71,0.0,1029,-7,10,34,6
2020-04-12 03:00:00,4,-11,0.0,11.6,2,1,61,01:07 AM,09:24 AM,06:22 AM,08:02 PM,-14,-13,-10,-13,13,1,72,0.0,1030,-10,10,36,6
2020-04-12 06:00:00,4,-11,0.0,11.6,2,2,61,01:07 AM,09:24 AM,06:22 AM,08:02 PM,-10,-9,-6,-9,11,2,73,0.0,1030,-6,10,34,7
2020-04-12 09:00:00,4,-11,0.0,11.6,2,2,61,01:07 AM,09:24 AM,06:22 AM,08:02 PM,-6,-5,-2,-5,9,3,72,0.0,1029,-2,10,30,8
2020-04-12 12:00:00,4,-11,0.0,11.6,2,2,61,01:07 AM,09:24 AM,06:22 AM,08:02 PM,-3,0,3,0,9,4,67,0.0,1027,3,10,23,8
2020-04-12 15:00:00,4,-11,0.0,11.6,2,2,61,01:07 AM,09:24 AM,06:22 AM,08:02 PM,-2,1,3,1,8,5,70,0.0,1026,3,10,126,6
2020-04-12 18:00:00,4,-11,0.0,11.6,2,2,61,01:07 AM,09:24 AM,06:22 AM,08:02 PM,-5,-2,-0,-2,9,5,71,0.0,1026,-0,10,348,6
2020-04-12 21:00:00,4,-11,0.0,11.6,2,1,61,01:07 AM,09:24 AM,06:22 AM,08:02 PM,-7,-4,-2,-4,9,4,70,0.0,1029,-2,10,235,5
2020-04-13 00:00:00,7,-8,0.0,10.4,2,1,53,02:14 AM,10:14 AM,06:20 AM,08:04 PM,-8,-5,-3,-5,9,4,71,0.0,1030,-3,10,27,5
2020-04-13 03:00:00,7,-8,0.0,10.4,2,1,53,02:14 AM,10:14 AM,06:20 AM,08:04 PM,-8,-7,-4,-7,9,6,73,0.0,1031,-4,10,28,5
2020-04-13 06:00:00,7,-8,0.0,10.4,2,2,53,02:14 AM,10:14 AM,06:20 AM,08:04 PM,-8,-6,-4,-6,8,8,72,0.0,1031,-4,10,29,5
