date_time,Maungatapere_maxtempC,Maungatapere_mintempC,Maungatapere_totalSnow_cm,Maungatapere_sunHour,Maungatapere_uvIndex,Maungatapere_uvIndex,Maungatapere_moon_illumination,Maungatapere_moonrise,Maungatapere_moonset,Maungatapere_sunrise,Maungatapere_sunset,Maungatapere_DewPointC,Maungatapere_FeelsLikeC,Maungatapere_HeatIndexC,Maungatapere_WindChillC,Maungatapere_WindGustKmph,Maungatapere_cloudcover,Maungatapere_humidity,Maungatapere_precipMM,Maungatapere_pressure,Maungatapere_tempC,Maungatapere_visibility,Maungatapere_winddirDegree,Maungatapere_windspeedKmph
2020-02-22 18:00:00,23,18,0.0,9.1,5,1,0,04:13 AM,06:37 PM,06:02 AM,07:11 PM,19,21,21,21,14,45,89,0.0,1013,21,10,231,9
2020-02-22 21:00:00,23,18,0.0,9.1,5,1,0,04:13 AM,06:37 PM,06:02 AM,07:11 PM,16,18,18,18,14,83,93,0.3,1015,18,9,226,8
2020-02-23 00:00:00,23,14,0.0,11.6,4,1,0,05:11 AM,07:12 PM,06:03 AM,07:10 PM,14,15,15,15,12,20,95,0.0,1016,15,2,241,6
2020-02-23 03:00:00,23,14,0.0,11.6,4,1,0,05:11 AM,07:12 PM,06:03 AM,07:10 PM,14,15,15,15,15,53,96,0.0,1016,15,2,219,8
2020-02-23 06:00:00,23,14,0.0,11.6,4,1,0,05:11 AM,07:12 PM,06:03 AM,07:10 PM,13,13,14,13,16,23,94,0.0,1016,14,10,217,9
2020-02-23 09:00:00,23,14,0.0,11.6,4,5,0,05:11 AM,07:12 PM,06:03 AM,07:10 PM,10,19,19,19,16,23,59,0.0,1019,19,10,213,13
2020-02-23 12:00:00,23,14,0.0,11.6,4,6,0,05:11 AM,07:12 PM,06:03 AM,07:10 PM,9,22,24,22,19,23,44,0.0,1018,22,10,213,17
2020-02-23 15:00:00,23,14,0.0,11.6,4,6,0,05:11 AM,07:12 PM,06:03 AM,07:10 PM,9,24,24,23,18,15,41,0.0,1018,23,10,209,16
2020-02-23 18:00:00,23,14,0.0,11.6,4,1,0,05:11 AM,07:12 PM,06:03 AM,07:10 PM,10,19,19,19,20,3,56,0.0,1017,19,10,209,15
2020-02-23 21:00:00,23,14,0.0,11.6,4,1,0,05:11 AM,07:12 PM,06:03 AM,07:10 PM,11,15,15,15,18,6,77,0.0,1020,15,10,208,10
2020-02-24 00:00:00,24,12,0.0,11.6,5,1,0,06:08 AM,07:43 PM,06:04 AM,07:09 PM,11,14,14,14,13,8,87,0.0,1019,14,10,201,6
2020-02-24 03:00:00,24,12,0.0,11.6,5,1,0,06:08 AM,07:43 PM,06:04 AM,07:09 PM,11,13,13,13,14,9,86,0.0,1018,13,10,193,7
2020-02-24 06:00:00,24,12,0.0,11.6,5,1,0,06:08 AM,07:43 PM,06:04 AM,07:09 PM,9,11,12,11,13,10,86,0.0,1018,12,10,197,6
2020-02-24 09:00:00,24,12,0.0,11.6,5,5,0,06:08 AM,07:43 PM,06:04 AM,07:09 PM,10,18,18,18,9,6,58,0.0,1020,18,10,182,8
2020-02-24 12:00:00,24,12,0.0,11.6,5,6,0,06:08 AM,07:43 PM,06:04 AM,07:09 PM,10,25,25,23,11,7,44,0.0,1020,23,10,137,10
2020-02-24 15:00:00,24,12,0.0,11.6,5,6,0,06:08 AM,07:43 PM,06:04 AM,07:09 PM,11,25,25,24,11,16,43,0.0,1018,24,10,142,10
2020-02-24 18:00:00,24,12,0.0,11.6,5,1,0,06:08 AM,07:43 PM,06:04 AM,07:09 PM,11,21,21,21,8,4,53,0.0,1018,21,10,153,6
2020-02-24 21:00:00,24,12,0.0,11.6,5,1,0,06:08 AM,07:43 PM,06:04 AM,07:09 PM,12,15,15,15,10,6,84,0.0,1020,15,10,222,5
2020-02-25 00:00:00,26,12,0.0,11.6,6,1,8,07:05 AM,08:11 PM,06:05 AM,07:08 PM,11,14,13,14,10,3,86,0.0,1018,13,10,224,5
2020-02-25 03:00:00,26,12,0.0,11.6,6,1,8,07:05 AM,08:11 PM,06:05 AM,07:08 PM,11,12,12,12,10,1,92,0.0,1018,12,10,243,5
2020-02-25 06:00:00,26,12,0.0,11.6,6,1,8,07:05 AM,08:11 PM,06:05 AM,07:08 PM,11,11,12,11,10,4,95,0.0,1018,12,2,245,5
2020-02-25 09:00:00,26,12,0.0,11.6,6,6,8,07:05 AM,08:11 PM,06:05 AM,07:08 PM,12,21,21,21,9,2,58,0.0,1019,21,10,196,8
2020-02-25 12:00:00,26,12,0.0,11.6,6,7,8,07:05 AM,08:11 PM,06:05 AM,07:08 PM,10,26,26,26,10,4,38,0.0,1017,26,10,131,9
2020-02-25 15:00:00,26,12,0.0,11.6,6,7,8,07:05 AM,08:11 PM,06:05 AM,07:08 PM,12,26,26,25,12,13,43,0.0,1017,25,10,135,10
2020-02-25 18:00:00,26,12,0.0,11.6,6,1,8,07:05 AM,08:11 PM,06:05 AM,07:08 PM,13,25,25,22,8,3,55,0.0,1016,22,10,132,6
2020-02-25 21:00:00,26,12,0.0,11.6,6,1,8,07:05 AM,08:11 PM,06:05 AM,07:08 PM,13,19,23,19,5,5,89,0.0,1018,19,10,226,3
2020-02-26 00:00:00,26,13,0.0,11.6,5,1,15,08:01 AM,08:38 PM,06:06 AM,07:06 PM,13,14,14,14,9,8,96,0.0,1017,14,2,240,4
2020-02-26 03:00:00,26,13,0.0,11.6,5,1,15,08:01 AM,08:38 PM,06:06 AM,07:06 PM,13,14,13,14,9,100,97,0.0,1017,13,0,216,4
2020-02-26 06:00:00,26,13,0.0,11.6,5,1,15,08:01 AM,08:38 PM,06:06 AM,07:06 PM,13,14,13,14,10,25,97,0.0,1017,13,2,220,5
2020-02-26 09:00:00,26,13,0.0,11.6,5,6,15,08:01 AM,08:38 PM,06:06 AM,07:06 PM,14,21,24,21,6,2,62,0.0,1017,21,10,148,5
2020-02-26 12:00:00,26,13,0.0,11.6,5,7,15,08:01 AM,08:38 PM,06:06 AM,07:06 PM,14,26,26,26,10,13,49,0.0,1017,26,10,101,9
2020-02-26 15:00:00,26,13,0.0,11.6,5,7,15,08:01 AM,08:38 PM,06:06 AM,07:06 PM,14,26,26,26,13,30,50,0.0,1016,26,10,96,11
2020-02-26 18:00:00,26,13,0.0,11.6,5,1,15,08:01 AM,08:38 PM,06:06 AM,07:06 PM,15,25,25,22,7,37,62,0.0,1015,22,10,106,5
2020-02-26 21:00:00,26,13,0.0,11.6,5,1,15,08:01 AM,08:38 PM,06:06 AM,07:06 PM,15,20,24,20,6,12,90,0.0,1017,20,10,202,3
2020-02-27 00:00:00,23,15,0.0,7.8,5,1,23,08:56 AM,09:05 PM,06:06 AM,07:05 PM,14,16,15,16,8,29,97,0.0,1016,15,2,225,4
2020-02-27 03:00:00,23,15,0.0,7.8,5,1,23,08:56 AM,09:05 PM,06:06 AM,07:05 PM,14,16,15,16,8,100,98,0.0,1015,15,0,207,4
2020-02-27 06:00:00,23,15,0.0,7.8,5,1,23,08:56 AM,09:05 PM,06:06 AM,07:05 PM,16,16,16,16,8,100,98,0.0,1015,16,0,197,4
2020-02-27 09:00:00,23,15,0.0,7.8,5,5,23,08:56 AM,09:05 PM,06:06 AM,07:05 PM,18,21,21,21,5,86,84,0.3,1016,21,10,157,4
2020-02-27 12:00:00,23,15,0.0,7.8,5,5,23,08:56 AM,09:05 PM,06:06 AM,07:05 PM,19,25,25,22,9,72,83,1.0,1016,22,9,108,6
2020-02-27 15:00:00,23,15,0.0,7.8,5,5,23,08:56 AM,09:05 PM,06:06 AM,07:05 PM,19,25,25,23,11,80,77,1.1,1014,23,10,101,8
2020-02-27 18:00:00,23,15,0.0,7.8,5,1,23,08:56 AM,09:05 PM,06:06 AM,07:05 PM,18,25,25,22,9,45,80,0.0,1014,22,10,82,6
2020-02-27 21:00:00,23,15,0.0,7.8,5,1,23,08:56 AM,09:05 PM,06:06 AM,07:05 PM,18,18,18,18,3,48,97,0.0,1016,18,2,56,2
2020-02-28 00:00:00,26,16,0.0,7.8,5,1,30,09:51 AM,09:32 PM,06:07 AM,07:04 PM,17,17,17,17,2,100,98,0.0,1016,17,0,142,1
2020-02-28 03:00:00,26,16,0.0,7.8,5,1,30,09:51 AM,09:32 PM,06:07 AM,07:04 PM,16,16,16,16,1,56,98,0.0,1015,16,10,0,0
2020-02-28 06:00:00,26,16,0.0,7.8,5,1,30,09:51 AM,09:32 PM,06:07 AM,07:04 PM,16,16,16,16,1,61,98,0.0,1014,16,10,246,1
2020-02-28 09:00:00,26,16,0.0,7.8,5,6,30,09:51 AM,09:32 PM,06:07 AM,07:04 PM,17,25,25,23,2,43,72,0.0,1016,23,10,29,2
2020-02-28 12:00:00,26,16,0.0,7.8,5,6,30,09:51 AM,09:32 PM,06:07 AM,07:04 PM,17,27,27,26,8,78,57,0.0,1015,26,10,54,7
2020-02-28 15:00:00,26,16,0.0,7.8,5,6,30,09:51 AM,09:32 PM,06:07 AM,07:04 PM,16,27,27,26,8,67,56,0.0,1014,26,10,64,7
2020-02-28 18:00:00,26,16,0.0,7.8,5,1,30,09:51 AM,09:32 PM,06:07 AM,07:04 PM,18,25,25,23,5,94,73,0.0,1013,23,10,18,4
2020-02-28 21:00:00,26,16,0.0,7.8,5,1,30,09:51 AM,09:32 PM,06:07 AM,07:04 PM,17,18,18,18,8,59,94,0.1,1016,18,10,282,4
2020-02-29 00:00:00,28,15,0.0,11.6,5,1,38,10:47 AM,10:01 PM,06:08 AM,07:02 PM,16,17,17,17,8,100,97,0.0,1015,17,0,245,4
2020-02-29 03:00:00,28,15,0.0,11.6,5,1,38,10:47 AM,10:01 PM,06:08 AM,07:02 PM,15,16,16,16,7,100,97,0.0,1016,16,0,255,3
2020-02-29 06:00:00,28,15,0.0,11.6,5,1,38,10:47 AM,10:01 PM,06:08 AM,07:02 PM,14,15,15,15,6,9,96,0.0,1015,15,2,259,3
2020-02-29 09:00:00,28,15,0.0,11.6,5,6,38,10:47 AM,10:01 PM,06:08 AM,07:02 PM,13,22,25,22,5,11,59,0.0,1017,22,10,230,4
2020-02-29 12:00:00,28,15,0.0,11.6,5,7,38,10:47 AM,10:01 PM,06:08 AM,07:02 PM,12,27,27,28,3,28,37,0.0,1017,28,10,192,2
2020-02-29 15:00:00,28,15,0.0,11.6,5,7,38,10:47 AM,10:01 PM,06:08 AM,07:02 PM,14,27,27,27,3,37,46,0.0,1017,27,10,169,3
2020-02-29 18:00:00,28,15,0.0,11.6,5,1,38,10:47 AM,10:01 PM,06:08 AM,07:02 PM,16,25,25,23,4,16,64,0.0,1017,23,10,208,3
2020-02-29 21:00:00,28,15,0.0,11.6,5,1,38,10:47 AM,10:01 PM,06:08 AM,07:02 PM,17,21,24,21,7,15,93,0.0,1020,21,10,216,4
2020-03-01 00:00:00,26,16,0.0,11.6,5,1,44,11:44 AM,10:32 PM,06:09 AM,07:01 PM,17,17,17,17,7,100,98,0.0,1020,17,0,232,4
2020-03-01 03:00:00,26,16,0.0,11.6,5,1,44,11:44 AM,10:32 PM,06:09 AM,07:01 PM,17,17,17,17,6,100,98,0.0,1020,17,0,203,3
2020-03-01 06:00:00,26,16,0.0,11.6,5,1,44,11:44 AM,10:32 PM,06:09 AM,07:01 PM,16,16,16,16,5,100,98,0.0,1020,16,0,181,3
2020-03-01 09:00:00,26,16,0.0,11.6,5,6,44,11:44 AM,10:32 PM,06:09 AM,07:01 PM,17,22,24,22,6,28,75,0.0,1021,22,10,129,5
2020-03-01 12:00:00,26,16,0.0,11.6,5,6,44,11:44 AM,10:32 PM,06:09 AM,07:01 PM,16,25,25,24,12,60,63,0.0,1021,24,10,105,10
2020-03-01 15:00:00,26,16,0.0,11.6,5,7,44,11:44 AM,10:32 PM,06:09 AM,07:01 PM,17,27,27,26,13,15,59,0.0,1021,26,10,87,12
2020-03-01 18:00:00,26,16,0.0,11.6,5,1,44,11:44 AM,10:32 PM,06:09 AM,07:01 PM,18,25,25,23,13,33,74,0.0,1020,23,10,57,10
2020-03-01 21:00:00,26,16,0.0,11.6,5,1,44,11:44 AM,10:32 PM,06:09 AM,07:01 PM,19,19,19,19,12,100,97,0.1,1023,19,0,68,7
2020-03-02 00:00:00,21,19,0.0,6.5,5,1,51,12:42 PM,11:08 PM,06:10 AM,07:00 PM,18,19,19,19,13,100,95,0.0,1022,19,2,78,8
2020-03-02 03:00:00,21,19,0.0,6.5,5,1,51,12:42 PM,11:08 PM,06:10 AM,07:00 PM,17,19,19,19,17,58,92,0.2,1021,19,10,91,10
2020-03-02 06:00:00,21,19,0.0,6.5,5,1,51,12:42 PM,11:08 PM,06:10 AM,07:00 PM,17,19,19,19,17,100,91,0.3,1020,19,10,87,10
2020-03-02 09:00:00,21,19,0.0,6.5,5,5,51,12:42 PM,11:08 PM,06:10 AM,07:00 PM,18,20,20,20,21,100,90,0.6,1021,20,10,77,14
2020-03-02 12:00:00,21,19,0.0,6.5,5,5,51,12:42 PM,11:08 PM,06:10 AM,07:00 PM,19,21,21,21,19,100,90,1.3,1020,21,10,70,14
2020-03-02 15:00:00,21,19,0.0,6.5,5,5,51,12:42 PM,11:08 PM,06:10 AM,07:00 PM,18,21,24,21,16,100,83,0.6,1020,21,10,67,13
2020-03-02 18:00:00,21,19,0.0,6.5,5,1,51,12:42 PM,11:08 PM,06:10 AM,07:00 PM,18,20,20,20,14,88,91,0.6,1018,20,10,71,10
2020-03-02 21:00:00,21,19,0.0,6.5,5,1,51,12:42 PM,11:08 PM,06:10 AM,07:00 PM,18,19,19,19,12,87,96,0.2,1020,19,10,70,7
2020-03-03 00:00:00,28,18,0.0,7.6,5,1,58,01:41 PM,11:50 PM,06:11 AM,06:58 PM,18,18,18,18,12,88,98,0.4,1018,18,10,62,7
2020-03-03 03:00:00,28,18,0.0,7.6,5,1,58,01:41 PM,11:50 PM,06:11 AM,06:58 PM,18,18,18,18,10,64,98,0.2,1017,18,10,61,6
2020-03-03 06:00:00,28,18,0.0,7.6,5,1,58,01:41 PM,11:50 PM,06:11 AM,06:58 PM,18,18,18,18,10,100,98,0.1,1016,18,0,60,6
2020-03-03 09:00:00,28,18,0.0,7.6,5,5,58,01:41 PM,11:50 PM,06:11 AM,06:58 PM,19,22,24,22,10,85,84,0.1,1017,22,10,33,8
2020-03-03 12:00:00,28,18,0.0,7.6,5,7,58,01:41 PM,11:50 PM,06:11 AM,06:58 PM,17,28,28,27,11,31,55,0.0,1015,27,10,34,10
2020-03-03 15:00:00,28,18,0.0,7.6,5,6,58,01:41 PM,11:50 PM,06:11 AM,06:58 PM,18,29,29,28,12,69,55,0.1,1013,28,10,32,10
2020-03-03 18:00:00,28,18,0.0,7.6,5,1,58,01:41 PM,11:50 PM,06:11 AM,06:58 PM,19,25,25,23,10,92,80,0.0,1012,23,10,355,6
2020-03-03 21:00:00,28,18,0.0,7.6,5,1,58,01:41 PM,11:50 PM,06:11 AM,06:58 PM,19,20,20,20,12,66,94,0.0,1014,20,10,348,7
2020-03-04 00:00:00,29,17,0.0,10.3,5,1,65,02:41 PM,No moonset,06:12 AM,06:57 PM,19,19,19,19,10,100,99,0.0,1013,19,0,332,5
2020-03-04 03:00:00,29,17,0.0,10.3,5,1,65,02:41 PM,No moonset,06:12 AM,06:57 PM,19,19,19,19,9,100,99,0.0,1011,19,0,318,5
2020-03-04 06:00:00,29,17,0.0,10.3,5,1,65,02:41 PM,No moonset,06:12 AM,06:57 PM,19,19,19,19,9,100,99,0.0,1011,19,0,317,4
2020-03-04 09:00:00,29,17,0.0,10.3,5,6,65,02:41 PM,No moonset,06:12 AM,06:57 PM,19,26,26,24,6,18,75,0.0,1012,24,10,267,5
2020-03-04 12:00:00,29,17,0.0,10.3,5,7,65,02:41 PM,No moonset,06:12 AM,06:57 PM,18,30,30,29,5,21,51,0.0,1013,29,10,223,4
2020-03-04 15:00:00,29,17,0.0,10.3,5,5,65,02:41 PM,No moonset,06:12 AM,06:57 PM,19,26,26,24,18,86,72,1.7,1012,24,10,218,12
2020-03-04 18:00:00,29,17,0.0,10.3,5,1,65,02:41 PM,No moonset,06:12 AM,06:57 PM,16,20,20,20,15,58,74,0.0,1012,20,10,212,12
2020-03-04 21:00:00,29,17,0.0,10.3,5,1,65,02:41 PM,No moonset,06:12 AM,06:57 PM,15,17,17,17,12,39,85,0.0,1015,17,10,224,8
2020-03-05 00:00:00,19,15,0.0,6.2,4,1,73,03:40 PM,12:39 AM,06:13 AM,06:56 PM,14,15,15,15,10,100,90,0.0,1016,15,10,198,5
2020-03-05 03:00:00,19,15,0.0,6.2,4,1,73,03:40 PM,12:39 AM,06:13 AM,06:56 PM,15,17,17,17,6,100,87,0.0,1016,17,10,169,4
2020-03-05 06:00:00,19,15,0.0,6.2,4,1,73,03:40 PM,12:39 AM,06:13 AM,06:56 PM,18,18,18,18,17,100,98,0.6,1016,18,2,88,10
2020-03-05 09:00:00,19,15,0.0,6.2,4,4,73,03:40 PM,12:39 AM,06:13 AM,06:56 PM,18,18,18,18,23,100,96,3.4,1018,18,7,93,15
2020-03-05 12:00:00,19,15,0.0,6.2,4,4,73,03:40 PM,12:39 AM,06:13 AM,06:56 PM,17,19,19,19,24,100,91,0.0,1019,19,10,96,17
2020-03-05 15:00:00,19,15,0.0,6.2,4,4,73,03:40 PM,12:39 AM,06:13 AM,06:56 PM,17,18,18,18,25,100,91,0.5,1018,18,2,92,17
2020-03-05 18:00:00,19,15,0.0,6.2,4,1,73,03:40 PM,12:39 AM,06:13 AM,06:56 PM,16,18,18,18,22,100,89,0.0,1020,18,10,98,15
2020-03-05 21:00:00,19,15,0.0,6.2,4,1,73,03:40 PM,12:39 AM,06:13 AM,06:56 PM,16,17,17,17,24,100,90,0.4,1023,17,2,93,16
2020-03-06 00:00:00,20,16,0.0,7.6,4,1,80,04:34 PM,01:36 AM,06:14 AM,06:54 PM,14,17,17,17,26,88,84,0.6,1023,17,2,92,16
2020-03-06 03:00:00,20,16,0.0,7.6,4,1,80,04:34 PM,01:36 AM,06:14 AM,06:54 PM,13,17,17,17,19,80,78,0.0,1023,17,10,98,11
2020-03-06 06:00:00,20,16,0.0,7.6,4,1,80,04:34 PM,01:36 AM,06:14 AM,06:54 PM,14,16,16,16,19,86,85,0.0,1023,16,10,106,11
2020-03-06 09:00:00,20,16,0.0,7.6,4,4,80,04:34 PM,01:36 AM,06:14 AM,06:54 PM,13,19,19,19,19,78,69,0.2,1024,19,10,104,16
2020-03-06 12:00:00,20,16,0.0,7.6,4,4,80,04:34 PM,01:36 AM,06:14 AM,06:54 PM,12,20,20,20,20,56,59,0.1,1024,20,10,98,17
2020-03-06 15:00:00,20,16,0.0,7.6,4,5,80,04:34 PM,01:36 AM,06:14 AM,06:54 PM,13,20,20,20,18,78,62,0.1,1021,20,10,101,16
2020-03-06 18:00:00,20,16,0.0,7.6,4,1,80,04:34 PM,01:36 AM,06:14 AM,06:54 PM,13,19,19,19,20,74,71,0.4,1022,19,9,98,14
2020-03-06 21:00:00,20,16,0.0,7.6,4,1,80,04:34 PM,01:36 AM,06:14 AM,06:54 PM,13,16,16,16,19,73,82,0.1,1023,16,10,98,10
2020-03-07 00:00:00,22,15,0.0,6.2,4,1,87,05:25 PM,02:40 AM,06:15 AM,06:53 PM,13,15,15,15,20,51,84,0.2,1022,15,10,95,10
2020-03-07 03:00:00,22,15,0.0,6.2,4,1,87,05:25 PM,02:40 AM,06:15 AM,06:53 PM,13,15,15,15,21,88,85,0.1,1021,15,10,96,11
2020-03-07 06:00:00,22,15,0.0,6.2,4,1,87,05:25 PM,02:40 AM,06:15 AM,06:53 PM,13,15,15,15,17,73,91,0.2,1021,15,9,94,8
2020-03-07 09:00:00,22,15,0.0,6.2,4,4,87,05:25 PM,02:40 AM,06:15 AM,06:53 PM,12,20,20,20,17,81,63,0.1,1021,20,10,86,14
2020-03-07 12:00:00,22,15,0.0,6.2,4,5,87,05:25 PM,02:40 AM,06:15 AM,06:53 PM,12,22,25,22,17,72,54,0.3,1020,22,10,83,14
2020-03-07 15:00:00,22,15,0.0,6.2,4,5,87,05:25 PM,02:40 AM,06:15 AM,06:53 PM,13,21,25,21,15,64,60,0.2,1018,21,10,90,13
2020-03-07 18:00:00,22,15,0.0,6.2,4,1,87,05:25 PM,02:40 AM,06:15 AM,06:53 PM,14,19,19,19,12,75,74,0.3,1017,19,9,85,8
2020-03-07 21:00:00,22,15,0.0,6.2,4,1,87,05:25 PM,02:40 AM,06:15 AM,06:53 PM,14,15,15,15,10,76,94,0.1,1018,15,10,78,5
2020-03-08 00:00:00,23,13,0.0,11.6,5,1,95,06:09 PM,03:51 AM,06:16 AM,06:51 PM,12,13,13,13,3,20,94,0.0,1018,13,10,41,1
2020-03-08 03:00:00,23,13,0.0,11.6,5,1,95,06:09 PM,03:51 AM,06:16 AM,06:51 PM,12,13,13,13,1,66,94,0.0,1016,13,10,298,0
2020-03-08 06:00:00,23,13,0.0,11.6,5,1,95,06:09 PM,03:51 AM,06:16 AM,06:51 PM,11,13,13,13,4,71,91,0.0,1016,13,10,56,2
2020-03-08 09:00:00,23,13,0.0,11.6,5,5,95,06:09 PM,03:51 AM,06:16 AM,06:51 PM,12,20,20,20,7,22,60,0.0,1016,20,10,58,6
2020-03-08 12:00:00,23,13,0.0,11.6,5,6,95,06:09 PM,03:51 AM,06:16 AM,06:51 PM,13,25,25,23,12,6,52,0.0,1016,23,10,52,10
2020-03-08 15:00:00,23,13,0.0,11.6,5,6,95,06:09 PM,03:51 AM,06:16 AM,06:51 PM,13,25,25,23,14,7,52,0.0,1014,23,10,42,12
2020-03-08 18:00:00,23,13,0.0,11.6,5,1,95,06:09 PM,03:51 AM,06:16 AM,06:51 PM,14,20,20,20,12,13,68,0.0,1014,20,10,23,9
2020-03-08 21:00:00,23,13,0.0,11.6,5,1,95,06:09 PM,03:51 AM,06:16 AM,06:51 PM,14,15,15,15,12,16,91,0.0,1015,15,10,8,6
2020-03-09 00:00:00,20,13,0.0,6.2,5,1,100,06:50 PM,05:04 AM,06:16 AM,06:50 PM,14,15,15,15,12,21,92,0.0,1014,15,10,355,6
2020-03-09 03:00:00,20,13,0.0,6.2,5,1,100,06:50 PM,05:04 AM,06:16 AM,06:50 PM,14,16,16,16,11,65,89,0.0,1013,16,10,0,5
2020-03-09 06:00:00,20,13,0.0,6.2,5,1,100,06:50 PM,05:04 AM,06:16 AM,06:50 PM,14,18,18,18,14,83,78,0.0,1012,18,10,354,8
2020-03-09 09:00:00,20,13,0.0,6.2,5,4,100,06:50 PM,05:04 AM,06:16 AM,06:50 PM,17,18,18,18,14,96,92,0.4,1012,18,10,5,9
2020-03-09 12:00:00,20,13,0.0,6.2,5,5,100,06:50 PM,05:04 AM,06:16 AM,06:50 PM,19,20,20,20,17,100,94,2.7,1011,20,7,5,12
2020-03-09 15:00:00,20,13,0.0,6.2,5,4,100,06:50 PM,05:04 AM,06:16 AM,06:50 PM,19,19,19,19,15,100,97,3.6,1009,19,7,348,10
2020-03-09 18:00:00,20,13,0.0,6.2,5,1,100,06:50 PM,05:04 AM,06:16 AM,06:50 PM,20,17,19,17,11,76,93,0.0,1008,17,10,328,8
2020-03-09 21:00:00,20,13,0.0,6.2,5,1,100,06:50 PM,05:04 AM,06:16 AM,06:50 PM,18,13,17,13,14,62,97,0.4,1011,13,10,244,9
2020-03-10 00:00:00,23,14,0.0,11.6,4,1,100,07:27 PM,06:17 AM,06:17 AM,06:49 PM,15,16,16,16,13,31,97,0.0,1009,16,2,243,7
2020-03-10 03:00:00,23,14,0.0,11.6,4,1,100,07:27 PM,06:17 AM,06:17 AM,06:49 PM,14,15,15,15,14,22,96,0.0,1009,15,2,264,7
2020-03-10 06:00:00,23,14,0.0,11.6,4,1,100,07:27 PM,06:17 AM,06:17 AM,06:49 PM,14,14,14,14,11,33,96,0.0,1009,14,2,288,5
2020-03-10 09:00:00,23,14,0.0,11.6,4,5,100,07:27 PM,06:17 AM,06:17 AM,06:49 PM,14,19,19,19,14,13,74,0.0,1011,19,10,252,11
2020-03-10 12:00:00,23,14,0.0,11.6,4,6,100,07:27 PM,06:17 AM,06:17 AM,06:49 PM,11,25,25,23,16,21,48,0.0,1011,23,10,250,14
2020-03-10 15:00:00,23,14,0.0,11.6,4,6,100,07:27 PM,06:17 AM,06:17 AM,06:49 PM,12,22,25,22,16,46,53,0.0,1010,22,10,248,13
2020-03-10 18:00:00,23,14,0.0,11.6,4,1,100,07:27 PM,06:17 AM,06:17 AM,06:49 PM,12,19,19,19,17,22,63,0.0,1009,19,10,253,13
2020-03-10 21:00:00,23,14,0.0,11.6,4,1,100,07:27 PM,06:17 AM,06:17 AM,06:49 PM,13,15,15,15,13,80,88,0.1,1013,15,10,278,7
2020-03-11 00:00:00,23,12,0.0,8.9,5,1,84,08:02 PM,07:31 AM,06:18 AM,06:47 PM,12,14,14,14,12,26,92,0.0,1013,14,10,276,6
2020-03-11 03:00:00,23,12,0.0,8.9,5,1,84,08:02 PM,07:31 AM,06:18 AM,06:47 PM,12,13,13,13,14,17,96,0.0,1013,13,2,262,6
2020-03-11 06:00:00,23,12,0.0,8.9,5,1,84,08:02 PM,07:31 AM,06:18 AM,06:47 PM,12,12,12,12,11,22,96,0.0,1013,12,2,272,5
2020-03-11 09:00:00,23,12,0.0,8.9,5,5,84,08:02 PM,07:31 AM,06:18 AM,06:47 PM,11,18,18,18,12,26,64,0.0,1015,18,10,260,10
2020-03-11 12:00:00,23,12,0.0,8.9,5,6,84,08:02 PM,07:31 AM,06:18 AM,06:47 PM,10,24,24,23,12,18,46,0.0,1014,23,10,251,10
2020-03-11 15:00:00,23,12,0.0,8.9,5,5,84,08:02 PM,07:31 AM,06:18 AM,06:47 PM,13,25,25,22,11,68,55,0.2,1013,22,10,240,10
2020-03-11 18:00:00,23,12,0.0,8.9,5,1,84,08:02 PM,07:31 AM,06:18 AM,06:47 PM,14,19,19,19,13,75,71,0.2,1014,19,9,229,9
2020-03-11 21:00:00,23,12,0.0,8.9,5,1,84,08:02 PM,07:31 AM,06:18 AM,06:47 PM,14,15,14,15,10,6,96,0.0,1016,14,2,261,5
2020-03-12 00:00:00,22,13,0.0,8.9,4,1,76,08:38 PM,08:43 AM,06:19 AM,06:46 PM,13,13,13,13,12,11,97,0.0,1016,13,2,262,6
2020-03-12 03:00:00,22,13,0.0,8.9,4,1,76,08:38 PM,08:43 AM,06:19 AM,06:46 PM,13,13,13,13,10,100,97,0.0,1016,13,0,258,5
2020-03-12 06:00:00,22,13,0.0,8.9,4,1,76,08:38 PM,08:43 AM,06:19 AM,06:46 PM,12,13,13,13,5,16,97,0.0,1016,13,2,288,2
2020-03-12 09:00:00,22,13,0.0,8.9,4,5,76,08:38 PM,08:43 AM,06:19 AM,06:46 PM,14,20,20,20,1,18,68,0.0,1018,20,10,331,1
2020-03-12 12:00:00,22,13,0.0,8.9,4,6,76,08:38 PM,08:43 AM,06:19 AM,06:46 PM,12,25,25,22,10,12,53,0.0,1018,22,10,111,9
2020-03-12 15:00:00,22,13,0.0,8.9,4,5,76,08:38 PM,08:43 AM,06:19 AM,06:46 PM,14,22,25,22,18,77,61,0.8,1018,22,9,118,14
2020-03-12 18:00:00,22,13,0.0,8.9,4,1,76,08:38 PM,08:43 AM,06:19 AM,06:46 PM,16,18,18,18,20,87,86,1.6,1018,18,10,83,14
2020-03-12 21:00:00,22,13,0.0,8.9,4,1,76,08:38 PM,08:43 AM,06:19 AM,06:46 PM,15,16,16,16,15,82,96,1.2,1021,16,9,86,9
2020-03-13 00:00:00,21,14,0.0,8.9,4,1,69,09:14 PM,09:55 AM,06:20 AM,06:44 PM,14,14,15,14,17,85,94,1.2,1021,15,9,93,8
