date_time,Cooma_maxtempC,Cooma_mintempC,Cooma_totalSnow_cm,Cooma_sunHour,Cooma_uvIndex,Cooma_uvIndex,Cooma_moon_illumination,Cooma_moonrise,Cooma_moonset,Cooma_sunrise,Cooma_sunset,Cooma_DewPointC,Cooma_FeelsLikeC,Cooma_HeatIndexC,Cooma_WindChillC,Cooma_WindGustKmph,Cooma_cloudcover,Cooma_humidity,Cooma_precipMM,Cooma_pressure,Cooma_tempC,Cooma_visibility,Cooma_winddirDegree,Cooma_windspeedKmph
2020-03-25 18:00:00,20,9,0.0,11.6,5,1,3,06:34 AM,06:50 PM,06:11 AM,06:07 PM,8,14,17,14,16,38,69,0.0,1021,14,10,171,11
2020-03-25 21:00:00,20,9,0.0,11.6,5,1,3,06:34 AM,06:50 PM,06:11 AM,06:07 PM,6,11,14,11,15,32,83,0.0,1024,11,10,180,10
2020-03-26 00:00:00,18,4,0.0,11.6,4,1,11,07:30 AM,07:17 PM,06:11 AM,06:06 PM,5,6,8,6,14,48,93,0.0,1025,7,5,196,8
2020-03-26 03:00:00,18,4,0.0,11.6,4,1,11,07:30 AM,07:17 PM,06:11 AM,06:06 PM,4,3,5,3,14,40,95,0.0,1026,5,2,206,8
2020-03-26 06:00:00,18,4,0.0,11.6,4,1,11,07:30 AM,07:17 PM,06:11 AM,06:06 PM,3,3,5,3,13,31,93,0.0,1027,5,7,207,8
2020-03-26 09:00:00,18,4,0.0,11.6,4,4,11,07:30 AM,07:17 PM,06:11 AM,06:06 PM,3,10,10,10,9,11,65,0.0,1027,10,10,156,7
2020-03-26 12:00:00,18,4,0.0,11.6,4,5,11,07:30 AM,07:17 PM,06:11 AM,06:06 PM,2,17,17,17,10,3,38,0.0,1026,17,10,111,9
2020-03-26 15:00:00,18,4,0.0,11.6,4,5,11,07:30 AM,07:17 PM,06:11 AM,06:06 PM,4,17,17,17,17,13,41,0.0,1024,17,10,90,14
2020-03-26 18:00:00,18,4,0.0,11.6,4,1,11,07:30 AM,07:17 PM,06:11 AM,06:06 PM,7,16,18,16,17,13,76,0.0,1026,16,10,79,11
2020-03-26 21:00:00,18,4,0.0,11.6,4,1,11,07:30 AM,07:17 PM,06:11 AM,06:06 PM,8,13,17,13,11,70,95,0.0,1027,13,3,29,6
2020-03-27 00:00:00,21,7,0.0,11.6,4,1,18,08:25 AM,07:45 PM,06:12 AM,06:05 PM,7,9,11,9,8,63,96,0.0,1027,9,1,228,4
2020-03-27 03:00:00,21,7,0.0,11.6,4,1,18,08:25 AM,07:45 PM,06:12 AM,06:05 PM,7,7,7,7,7,34,95,0.0,1026,7,2,342,4
2020-03-27 06:00:00,21,7,0.0,11.6,4,1,18,08:25 AM,07:45 PM,06:12 AM,06:05 PM,6,7,7,7,6,28,93,0.0,1027,7,7,351,4
2020-03-27 09:00:00,21,7,0.0,11.6,4,4,18,08:25 AM,07:45 PM,06:12 AM,06:05 PM,7,13,13,13,8,16,65,0.0,1027,13,10,135,6
2020-03-27 12:00:00,21,7,0.0,11.6,4,5,18,08:25 AM,07:45 PM,06:12 AM,06:05 PM,6,19,19,19,7,12,42,0.0,1025,19,10,55,6
2020-03-27 15:00:00,21,7,0.0,11.6,4,5,18,08:25 AM,07:45 PM,06:12 AM,06:05 PM,6,20,20,20,10,13,41,0.0,1023,20,10,58,9
2020-03-27 18:00:00,21,7,0.0,11.6,4,1,18,08:25 AM,07:45 PM,06:12 AM,06:05 PM,9,17,18,17,17,12,74,0.0,1024,17,10,61,10
2020-03-27 21:00:00,21,7,0.0,11.6,4,1,18,08:25 AM,07:45 PM,06:12 AM,06:05 PM,10,13,17,13,15,71,95,0.0,1025,13,3,52,9
2020-03-28 00:00:00,19,8,0.0,10.2,4,1,25,09:23 AM,08:14 PM,06:13 AM,06:03 PM,10,10,12,10,12,88,95,0.0,1025,11,1,33,8
2020-03-28 03:00:00,19,8,0.0,10.2,4,1,25,09:23 AM,08:14 PM,06:13 AM,06:03 PM,9,9,9,9,10,64,95,0.0,1025,9,2,11,6
2020-03-28 06:00:00,19,8,0.0,10.2,4,1,25,09:23 AM,08:14 PM,06:13 AM,06:03 PM,8,8,8,8,9,54,95,0.0,1025,8,7,5,5
2020-03-28 09:00:00,19,8,0.0,10.2,4,4,25,09:23 AM,08:14 PM,06:13 AM,06:03 PM,6,12,13,12,10,84,67,0.0,1024,13,10,22,8
2020-03-28 12:00:00,19,8,0.0,10.2,4,4,25,09:23 AM,08:14 PM,06:13 AM,06:03 PM,4,18,18,18,12,39,40,0.0,1023,18,10,33,10
2020-03-28 15:00:00,19,8,0.0,10.2,4,5,25,09:23 AM,08:14 PM,06:13 AM,06:03 PM,4,19,19,19,14,8,38,0.0,1020,19,10,26,13
2020-03-28 18:00:00,19,8,0.0,10.2,4,1,25,09:23 AM,08:14 PM,06:13 AM,06:03 PM,6,16,17,16,18,6,62,0.0,1021,16,10,21,10
2020-03-28 21:00:00,19,8,0.0,10.2,4,1,25,09:23 AM,08:14 PM,06:13 AM,06:03 PM,8,13,16,13,17,11,85,0.0,1022,13,10,14,8
2020-03-29 00:00:00,22,8,0.0,11.6,5,1,32,10:20 AM,08:48 PM,06:14 AM,06:02 PM,8,9,11,9,14,71,95,0.0,1021,9,3,5,7
2020-03-29 03:00:00,22,8,0.0,11.6,5,1,32,10:20 AM,08:48 PM,06:14 AM,06:02 PM,8,7,8,7,12,66,97,0.0,1020,8,1,1,6
2020-03-29 06:00:00,22,8,0.0,11.6,5,1,32,10:20 AM,08:48 PM,06:14 AM,06:02 PM,8,8,8,8,10,39,94,0.0,1020,8,7,3,5
2020-03-29 09:00:00,22,8,0.0,11.6,5,4,32,10:20 AM,08:48 PM,06:14 AM,06:02 PM,8,14,14,14,11,19,67,0.0,1019,14,10,2,9
2020-03-29 12:00:00,22,8,0.0,11.6,5,6,32,10:20 AM,08:48 PM,06:14 AM,06:02 PM,7,21,22,21,15,36,42,0.0,1016,21,10,224,13
2020-03-29 15:00:00,22,8,0.0,11.6,5,6,32,10:20 AM,08:48 PM,06:14 AM,06:02 PM,8,21,21,21,19,47,43,0.0,1013,21,10,335,14
2020-03-29 18:00:00,22,8,0.0,11.6,5,1,32,10:20 AM,08:48 PM,06:14 AM,06:02 PM,9,18,19,18,19,48,63,0.0,1014,18,10,343,11
2020-03-29 21:00:00,22,8,0.0,11.6,5,1,32,10:20 AM,08:48 PM,06:14 AM,06:02 PM,11,14,15,14,14,83,85,1.1,1015,14,9,353,8
2020-03-30 00:00:00,23,13,0.0,10.2,4,1,40,11:19 AM,09:28 PM,06:15 AM,06:00 PM,12,13,13,13,12,67,93,1.7,1014,13,9,353,7
2020-03-30 03:00:00,23,13,0.0,10.2,4,1,40,11:19 AM,09:28 PM,06:15 AM,06:00 PM,12,12,13,12,13,59,94,2.1,1012,13,9,343,7
2020-03-30 06:00:00,23,13,0.0,10.2,4,1,40,11:19 AM,09:28 PM,06:15 AM,06:00 PM,12,12,13,12,15,79,92,0.8,1013,13,10,329,9
2020-03-30 09:00:00,23,13,0.0,10.2,4,4,40,11:19 AM,09:28 PM,06:15 AM,06:00 PM,11,17,17,17,15,80,69,0.2,1013,17,9,310,12
2020-03-30 12:00:00,23,13,0.0,10.2,4,5,40,11:19 AM,09:28 PM,06:15 AM,06:00 PM,7,22,22,22,18,35,40,0.1,1011,22,10,289,15
2020-03-30 15:00:00,23,13,0.0,10.2,4,6,40,11:19 AM,09:28 PM,06:15 AM,06:00 PM,6,24,24,22,19,14,34,0.0,1010,22,10,283,17
2020-03-30 18:00:00,23,13,0.0,10.2,4,1,40,11:19 AM,09:28 PM,06:15 AM,06:00 PM,8,20,24,20,23,8,57,0.0,1012,20,10,293,14
2020-03-30 21:00:00,23,13,0.0,10.2,4,1,40,11:19 AM,09:28 PM,06:15 AM,06:00 PM,10,18,21,18,12,11,85,0.0,1014,18,10,298,6
2020-03-31 00:00:00,23,8,0.0,8.7,5,1,44,12:18 PM,10:13 PM,06:16 AM,05:59 PM,9,12,13,12,3,24,94,0.0,1015,12,5,299,1
2020-03-31 03:00:00,23,8,0.0,8.7,5,1,44,12:18 PM,10:13 PM,06:16 AM,05:59 PM,8,9,9,9,3,37,96,0.0,1015,9,2,272,1
2020-03-31 06:00:00,23,8,0.0,8.7,5,1,44,12:18 PM,10:13 PM,06:16 AM,05:59 PM,9,10,10,10,4,46,91,0.0,1017,10,7,305,3
2020-03-31 09:00:00,23,8,0.0,8.7,5,5,44,12:18 PM,10:13 PM,06:16 AM,05:59 PM,8,15,15,15,5,16,65,0.0,1018,15,10,134,4
2020-03-31 12:00:00,23,8,0.0,8.7,5,6,44,12:18 PM,10:13 PM,06:16 AM,05:59 PM,6,21,22,21,5,2,38,0.0,1016,21,10,25,5
2020-03-31 15:00:00,23,8,0.0,8.7,5,6,44,12:18 PM,10:13 PM,06:16 AM,05:59 PM,6,24,24,22,12,4,34,0.0,1015,22,10,33,10
2020-03-31 18:00:00,23,8,0.0,8.7,5,1,44,12:18 PM,10:13 PM,06:16 AM,05:59 PM,10,20,23,20,20,16,73,0.0,1017,20,10,67,13
2020-03-31 21:00:00,23,8,0.0,8.7,5,1,44,12:18 PM,10:13 PM,06:16 AM,05:59 PM,11,16,20,16,12,39,95,0.0,1019,16,5,48,7
2020-04-01 00:00:00,22,9,0.0,8.7,4,1,56,01:16 PM,11:06 PM,06:17 AM,05:57 PM,9,12,13,12,8,57,94,0.0,1019,12,7,17,4
2020-04-01 03:00:00,22,9,0.0,8.7,4,1,56,01:16 PM,11:06 PM,06:17 AM,05:57 PM,9,9,10,9,10,39,94,0.0,1019,10,5,5,5
2020-04-01 06:00:00,22,9,0.0,8.7,4,1,56,01:16 PM,11:06 PM,06:17 AM,05:57 PM,9,9,10,9,10,29,94,0.0,1020,10,7,238,5
2020-04-01 09:00:00,22,9,0.0,8.7,4,4,56,01:16 PM,11:06 PM,06:17 AM,05:57 PM,9,15,15,15,15,14,71,0.0,1019,15,10,130,12
2020-04-01 12:00:00,22,9,0.0,8.7,4,6,56,01:16 PM,11:06 PM,06:17 AM,05:57 PM,7,20,22,20,18,5,44,0.0,1017,20,10,19,15
2020-04-01 15:00:00,22,9,0.0,8.7,4,6,56,01:16 PM,11:06 PM,06:17 AM,05:57 PM,6,21,24,21,20,4,36,0.0,1015,21,10,18,17
2020-04-01 18:00:00,22,9,0.0,8.7,4,1,56,01:16 PM,11:06 PM,06:17 AM,05:57 PM,7,19,21,19,19,1,54,0.0,1016,19,10,12,12
2020-04-01 21:00:00,22,9,0.0,8.7,4,1,56,01:16 PM,11:06 PM,06:17 AM,05:57 PM,8,15,17,15,14,5,75,0.0,1017,15,10,12,7
2020-04-02 00:00:00,17,10,0.0,4.3,4,1,64,02:10 PM,No moonset,06:17 AM,05:56 PM,8,11,12,11,12,12,86,0.0,1016,11,10,14,5
2020-04-02 03:00:00,17,10,0.0,4.3,4,1,64,02:10 PM,No moonset,06:17 AM,05:56 PM,10,10,11,10,12,72,94,0.0,1015,11,3,27,6
2020-04-02 06:00:00,17,10,0.0,4.3,4,1,64,02:10 PM,No moonset,06:17 AM,05:56 PM,11,11,12,11,12,84,95,0.0,1014,12,1,34,7
2020-04-02 09:00:00,17,10,0.0,4.3,4,3,64,02:10 PM,No moonset,06:17 AM,05:56 PM,12,12,13,12,19,92,92,0.3,1013,13,2,24,13
2020-04-02 12:00:00,17,10,0.0,4.3,4,3,64,02:10 PM,No moonset,06:17 AM,05:56 PM,12,13,14,13,20,68,87,2.0,1011,14,6,241,14
2020-04-02 15:00:00,17,10,0.0,4.3,4,4,64,02:10 PM,No moonset,06:17 AM,05:56 PM,12,16,16,16,19,75,74,2.5,1008,16,9,336,14
2020-04-02 18:00:00,17,10,0.0,4.3,4,1,64,02:10 PM,No moonset,06:17 AM,05:56 PM,11,14,14,14,16,68,83,1.0,1008,14,10,349,10
2020-04-02 21:00:00,17,10,0.0,4.3,4,1,64,02:10 PM,No moonset,06:17 AM,05:56 PM,10,11,12,11,17,34,93,0.1,1009,12,10,327,9
2020-04-03 00:00:00,17,9,0.0,7.2,4,1,71,03:00 PM,12:06 AM,06:18 AM,05:55 PM,8,9,10,9,24,10,88,0.0,1009,10,10,305,12
2020-04-03 03:00:00,17,9,0.0,7.2,4,1,71,03:00 PM,12:06 AM,06:18 AM,05:55 PM,7,8,9,8,22,5,88,0.0,1008,9,10,321,11
2020-04-03 06:00:00,17,9,0.0,7.2,4,1,71,03:00 PM,12:06 AM,06:18 AM,05:55 PM,7,9,10,9,15,67,84,0.0,1008,10,10,320,8
2020-04-03 09:00:00,17,9,0.0,7.2,4,3,71,03:00 PM,12:06 AM,06:18 AM,05:55 PM,7,13,13,13,11,66,67,0.0,1008,13,10,321,8
2020-04-03 12:00:00,17,9,0.0,7.2,4,5,71,03:00 PM,12:06 AM,06:18 AM,05:55 PM,4,16,16,16,13,39,46,0.0,1007,16,10,322,11
2020-04-03 15:00:00,17,9,0.0,7.2,4,5,71,03:00 PM,12:06 AM,06:18 AM,05:55 PM,4,16,16,16,17,33,46,0.0,1004,16,10,339,13
2020-04-03 18:00:00,17,9,0.0,7.2,4,1,71,03:00 PM,12:06 AM,06:18 AM,05:55 PM,7,12,12,12,10,48,72,0.5,1004,12,9,121,7
2020-04-03 21:00:00,17,9,0.0,7.2,4,1,71,03:00 PM,12:06 AM,06:18 AM,05:55 PM,9,10,11,10,7,73,91,0.4,1002,11,4,29,5
2020-04-04 00:00:00,13,6,0.0,8.7,3,1,79,03:45 PM,01:12 AM,06:19 AM,05:53 PM,10,10,11,10,10,75,95,0.1,999,11,2,246,6
2020-04-04 03:00:00,13,6,0.0,8.7,3,1,79,03:45 PM,01:12 AM,06:19 AM,05:53 PM,10,10,11,10,17,69,96,0.0,996,11,2,349,9
2020-04-04 06:00:00,13,6,0.0,8.7,3,1,79,03:45 PM,01:12 AM,06:19 AM,05:53 PM,10,10,11,10,18,75,93,0.7,994,11,7,333,10
2020-04-04 09:00:00,13,6,0.0,8.7,3,3,79,03:45 PM,01:12 AM,06:19 AM,05:53 PM,7,10,12,10,33,42,71,0.4,996,12,10,306,27
2020-04-04 12:00:00,13,6,0.0,8.7,3,4,79,03:45 PM,01:12 AM,06:19 AM,05:53 PM,3,10,13,10,43,19,53,0.0,997,13,10,290,37
2020-04-04 15:00:00,13,6,0.0,8.7,3,4,79,03:45 PM,01:12 AM,06:19 AM,05:53 PM,3,8,11,8,42,29,60,0.0,999,11,10,291,34
2020-04-04 18:00:00,13,6,0.0,8.7,3,1,79,03:45 PM,01:12 AM,06:19 AM,05:53 PM,2,5,8,5,38,64,65,0.1,1003,8,10,288,26
2020-04-04 21:00:00,13,6,0.0,8.7,3,1,79,03:45 PM,01:12 AM,06:19 AM,05:53 PM,2,3,6,3,30,62,75,0.2,1007,6,10,283,19
2020-04-05 00:00:00,12,3,0.0,8.7,2,1,87,04:25 PM,02:22 AM,06:20 AM,05:52 PM,2,2,5,2,21,36,81,0.1,1009,5,10,294,13
2020-04-05 03:00:00,12,3,0.0,8.7,2,1,87,04:25 PM,02:22 AM,06:20 AM,05:52 PM,-0,1,4,1,22,10,77,0.0,1010,4,10,297,13
2020-04-05 06:00:00,12,3,0.0,8.7,2,1,87,04:25 PM,02:22 AM,06:20 AM,05:52 PM,-2,0,3,0,21,1,69,0.0,1011,3,10,319,13
2020-04-05 09:00:00,12,3,0.0,8.7,2,3,87,04:25 PM,02:22 AM,06:20 AM,05:52 PM,-2,4,8,4,30,5,50,0.0,1011,8,10,308,24
2020-04-05 12:00:00,12,3,0.0,8.7,2,4,87,04:25 PM,02:22 AM,06:20 AM,05:52 PM,-0,8,11,8,36,14,45,0.0,1010,11,10,290,31
2020-04-05 15:00:00,12,3,0.0,8.7,2,4,87,04:25 PM,02:22 AM,06:20 AM,05:52 PM,2,8,11,8,33,25,53,0.0,1010,11,10,288,27
2020-04-05 18:00:00,12,3,0.0,8.7,2,1,87,04:25 PM,02:22 AM,06:20 AM,05:52 PM,4,7,10,7,25,31,66,0.0,1012,10,10,303,17
2020-04-05 21:00:00,12,3,0.0,8.7,2,1,87,04:25 PM,02:22 AM,06:20 AM,05:52 PM,5,6,8,6,21,32,79,0.0,1014,8,10,310,11
2020-04-06 00:00:00,16,6,0.0,5.7,4,1,94,05:03 PM,03:35 AM,06:21 AM,05:50 PM,5,6,7,6,17,44,87,0.0,1015,7,10,315,9
2020-04-06 03:00:00,16,6,0.0,5.7,4,1,94,05:03 PM,03:35 AM,06:21 AM,05:50 PM,5,6,7,6,10,49,90,0.0,1016,7,10,301,5
2020-04-06 06:00:00,16,6,0.0,5.7,4,1,94,05:03 PM,03:35 AM,06:21 AM,05:50 PM,4,6,6,6,6,55,90,0.0,1018,6,10,290,3
2020-04-06 09:00:00,16,6,0.0,5.7,4,4,94,05:03 PM,03:35 AM,06:21 AM,05:50 PM,5,11,11,11,3,63,68,0.0,1019,11,10,195,2
2020-04-06 12:00:00,16,6,0.0,5.7,4,3,94,05:03 PM,03:35 AM,06:21 AM,05:50 PM,5,15,15,15,5,76,51,0.1,1018,15,10,196,4
2020-04-06 15:00:00,16,6,0.0,5.7,4,3,94,05:03 PM,03:35 AM,06:21 AM,05:50 PM,4,15,15,15,9,38,47,0.0,1017,15,10,188,8
2020-04-06 18:00:00,16,6,0.0,5.7,4,1,94,05:03 PM,03:35 AM,06:21 AM,05:50 PM,4,12,15,12,12,20,67,0.0,1020,13,10,164,7
2020-04-06 21:00:00,16,6,0.0,5.7,4,1,94,05:03 PM,03:35 AM,06:21 AM,05:50 PM,4,8,10,8,10,72,81,0.0,1023,8,10,179,5
2020-04-07 00:00:00,16,4,0.0,8.7,3,1,100,05:38 PM,04:48 AM,06:22 AM,05:49 PM,4,6,7,6,7,82,80,0.0,1023,7,10,189,5
2020-04-07 03:00:00,16,4,0.0,8.7,3,1,100,05:38 PM,04:48 AM,06:22 AM,05:49 PM,3,5,5,5,5,49,87,0.0,1023,5,10,198,3
2020-04-07 06:00:00,16,4,0.0,8.7,3,1,100,05:38 PM,04:48 AM,06:22 AM,05:49 PM,3,5,5,5,2,52,91,0.0,1023,5,10,191,1
2020-04-07 09:00:00,16,4,0.0,8.7,3,3,100,05:38 PM,04:48 AM,06:22 AM,05:49 PM,4,10,10,10,5,38,70,0.0,1023,10,10,70,5
2020-04-07 12:00:00,16,4,0.0,8.7,3,5,100,05:38 PM,04:48 AM,06:22 AM,05:49 PM,5,15,15,15,9,25,50,0.0,1021,15,10,30,8
2020-04-07 15:00:00,16,4,0.0,8.7,3,5,100,05:38 PM,04:48 AM,06:22 AM,05:49 PM,5,15,16,15,12,23,51,0.0,1020,16,10,32,9
2020-04-07 18:00:00,16,4,0.0,8.7,3,1,100,05:38 PM,04:48 AM,06:22 AM,05:49 PM,6,13,16,13,13,40,73,0.0,1021,13,10,48,8
2020-04-07 21:00:00,16,4,0.0,8.7,3,1,100,05:38 PM,04:48 AM,06:22 AM,05:49 PM,6,9,10,9,8,64,91,0.0,1022,9,5,88,5
2020-04-08 00:00:00,16,8,0.0,4.2,3,1,100,06:13 PM,06:01 AM,06:22 AM,05:48 PM,7,8,8,8,4,91,92,0.0,1022,8,7,156,3
2020-04-08 03:00:00,16,8,0.0,4.2,3,1,100,06:13 PM,06:01 AM,06:22 AM,05:48 PM,7,8,8,8,3,100,89,0.0,1021,8,10,202,3
2020-04-08 06:00:00,16,8,0.0,4.2,3,1,100,06:13 PM,06:01 AM,06:22 AM,05:48 PM,6,8,8,8,4,95,88,0.0,1022,8,10,195,3
2020-04-08 09:00:00,16,8,0.0,4.2,3,3,100,06:13 PM,06:01 AM,06:22 AM,05:48 PM,7,11,11,11,4,91,74,0.0,1023,11,10,197,3
2020-04-08 12:00:00,16,8,0.0,4.2,3,3,100,06:13 PM,06:01 AM,06:22 AM,05:48 PM,7,15,15,15,6,78,58,0.1,1023,15,10,148,6
2020-04-08 15:00:00,16,8,0.0,4.2,3,3,100,06:13 PM,06:01 AM,06:22 AM,05:48 PM,7,13,14,13,13,68,65,0.0,1022,14,10,116,10
2020-04-08 18:00:00,16,8,0.0,4.2,3,1,100,06:13 PM,06:01 AM,06:22 AM,05:48 PM,8,9,10,9,15,60,87,0.5,1025,10,10,113,9
2020-04-08 21:00:00,16,8,0.0,4.2,3,1,100,06:13 PM,06:01 AM,06:22 AM,05:48 PM,7,7,8,7,11,62,97,0.6,1027,8,10,135,6
2020-04-09 00:00:00,15,6,0.0,5.7,3,1,83,06:49 PM,07:15 AM,06:23 AM,05:46 PM,6,6,7,6,8,88,98,0.2,1027,7,3,173,4
2020-04-09 03:00:00,15,6,0.0,5.7,3,1,83,06:49 PM,07:15 AM,06:23 AM,05:46 PM,6,7,7,7,6,77,96,0.0,1028,7,1,214,4
2020-04-09 06:00:00,15,6,0.0,5.7,3,1,83,06:49 PM,07:15 AM,06:23 AM,05:46 PM,6,6,7,6,7,88,97,0.0,1028,7,1,215,4
2020-04-09 09:00:00,15,6,0.0,5.7,3,2,83,06:49 PM,07:15 AM,06:23 AM,05:46 PM,7,9,10,9,8,97,84,0.0,1028,10,7,109,6
2020-04-09 12:00:00,15,6,0.0,5.7,3,3,83,06:49 PM,07:15 AM,06:23 AM,05:46 PM,8,13,14,13,11,67,70,0.1,1026,14,10,59,10
2020-04-09 15:00:00,15,6,0.0,5.7,3,4,83,06:49 PM,07:15 AM,06:23 AM,05:46 PM,8,15,15,15,14,54,65,0.0,1024,15,10,69,12
2020-04-09 18:00:00,15,6,0.0,5.7,3,1,83,06:49 PM,07:15 AM,06:23 AM,05:46 PM,8,13,16,13,14,85,86,0.0,1024,13,3,66,9
2020-04-09 21:00:00,15,6,0.0,5.7,3,1,83,06:49 PM,07:15 AM,06:23 AM,05:46 PM,9,10,11,10,10,100,98,0.0,1025,10,0,48,5
2020-04-10 00:00:00,19,9,0.0,7.2,3,1,76,07:28 PM,08:28 AM,06:24 AM,05:45 PM,9,9,9,9,9,100,99,0.0,1023,9,0,32,5
2020-04-10 03:00:00,19,9,0.0,7.2,3,1,76,07:28 PM,08:28 AM,06:24 AM,05:45 PM,9,9,10,9,10,100,98,0.0,1021,10,0,25,6
2020-04-10 06:00:00,19,9,0.0,7.2,3,1,76,07:28 PM,08:28 AM,06:24 AM,05:45 PM,10,9,10,9,10,100,97,0.3,1019,10,1,18,6
2020-04-10 09:00:00,19,9,0.0,7.2,3,3,76,07:28 PM,08:28 AM,06:24 AM,05:45 PM,9,10,11,10,14,81,90,0.2,1018,11,7,233,9
2020-04-10 12:00:00,19,9,0.0,7.2,3,4,76,07:28 PM,08:28 AM,06:24 AM,05:45 PM,7,16,16,16,17,31,58,0.0,1014,16,10,321,14
2020-04-10 15:00:00,19,9,0.0,7.2,3,5,76,07:28 PM,08:28 AM,06:24 AM,05:45 PM,4,18,18,18,19,6,40,0.0,1010,18,10,297,16
2020-04-10 18:00:00,19,9,0.0,7.2,3,1,76,07:28 PM,08:28 AM,06:24 AM,05:45 PM,4,16,18,16,23,4,57,0.0,1010,16,10,290,13
2020-04-10 21:00:00,19,9,0.0,7.2,3,1,76,07:28 PM,08:28 AM,06:24 AM,05:45 PM,6,14,16,14,24,4,76,0.0,1010,14,10,294,13
2020-04-11 00:00:00,11,4,0.0,7.2,4,1,68,08:10 PM,09:41 AM,06:25 AM,05:44 PM,6,9,11,9,22,5,81,0.0,1008,10,10,302,11
2020-04-11 03:00:00,11,4,0.0,7.2,4,1,68,08:10 PM,09:41 AM,06:25 AM,05:44 PM,6,7,9,7,24,8,81,0.0,1005,9,10,308,12
2020-04-11 06:00:00,11,4,0.0,7.2,4,1,68,08:10 PM,09:41 AM,06:25 AM,05:44 PM,5,7,9,7,26,15,74,0.0,1002,9,10,311,14
2020-04-11 09:00:00,11,4,0.0,7.2,4,4,68,08:10 PM,09:41 AM,06:25 AM,05:44 PM,5,8,11,8,41,47,68,0.0,1001,11,10,291,28
2020-04-11 12:00:00,11,4,0.0,7.2,4,4,68,08:10 PM,09:41 AM,06:25 AM,05:44 PM,3,8,11,8,45,72,57,0.3,1001,11,9,268,36
2020-04-11 15:00:00,11,4,0.0,7.2,4,3,68,08:10 PM,09:41 AM,06:25 AM,05:44 PM,-1,7,10,7,41,55,47,0.1,1002,10,10,262,35
2020-04-11 18:00:00,11,4,0.0,7.2,4,1,68,08:10 PM,09:41 AM,06:25 AM,05:44 PM,-0,2,6,2,39,73,63,0.2,1006,6,7,247,28
2020-04-11 21:00:00,11,4,0.0,7.2,4,1,68,08:10 PM,09:41 AM,06:25 AM,05:44 PM,1,-1,4,-1,40,67,76,0.1,1010,4,8,229,26
2020-04-12 00:00:00,15,2,0.0,8.7,4,1,61,08:57 PM,10:50 AM,06:26 AM,05:42 PM,0,-1,3,-1,26,29,82,0.0,1012,3,10,231,16
2020-04-12 03:00:00,15,2,0.0,8.7,4,1,61,08:57 PM,10:50 AM,06:26 AM,05:42 PM,-0,-0,2,-0,16,10,83,0.0,1013,2,10,246,9
2020-04-12 06:00:00,15,2,0.0,8.7,4,1,61,08:57 PM,10:50 AM,06:26 AM,05:42 PM,-1,-0,2,-0,14,8,80,0.0,1015,2,10,274,7
2020-04-12 09:00:00,15,2,0.0,8.7,4,3,61,08:57 PM,10:50 AM,06:26 AM,05:42 PM,0,5,7,5,17,6,63,0.0,1015,7,10,240,13
2020-04-12 12:00:00,15,2,0.0,8.7,4,4,61,08:57 PM,10:50 AM,06:26 AM,05:42 PM,1,12,13,12,15,6,45,0.0,1015,13,10,215,13
2020-04-12 15:00:00,15,2,0.0,8.7,4,5,61,08:57 PM,10:50 AM,06:26 AM,05:42 PM,2,15,15,15,13,6,42,0.0,1014,15,10,196,11
2020-04-12 18:00:00,15,2,0.0,8.7,4,1,61,08:57 PM,10:50 AM,06:26 AM,05:42 PM,3,14,15,14,9,7,64,0.0,1017,14,10,190,5
2020-04-12 21:00:00,15,2,0.0,8.7,4,1,61,08:57 PM,10:50 AM,06:26 AM,05:42 PM,3,12,14,12,5,5,82,0.0,1019,12,10,216,2
2020-04-13 00:00:00,18,4,0.0,5.7,4,1,53,09:49 PM,11:54 AM,06:27 AM,05:41 PM,3,7,7,7,5,12,89,0.0,1020,7,10,291,2
2020-04-13 03:00:00,18,4,0.0,5.7,4,1,53,09:49 PM,11:54 AM,06:27 AM,05:41 PM,3,4,4,4,4,14,92,0.0,1019,4,10,240,2
2020-04-13 06:00:00,18,4,0.0,5.7,4,1,53,09:49 PM,11:54 AM,06:27 AM,05:41 PM,3,5,5,5,4,12,89,0.0,1021,5,10,287,2
2020-04-13 09:00:00,18,4,0.0,5.7,4,4,53,09:49 PM,11:54 AM,06:27 AM,05:41 PM,4,11,10,11,4,70,66,0.0,1021,10,10,154,3
2020-04-13 12:00:00,18,4,0.0,5.7,4,4,53,09:49 PM,11:54 AM,06:27 AM,05:41 PM,4,16,16,16,6,98,44,0.0,1020,16,10,40,5
2020-04-13 15:00:00,18,4,0.0,5.7,4,4,53,09:49 PM,11:54 AM,06:27 AM,05:41 PM,5,17,17,17,9,39,44,0.0,1018,17,10,29,8
2020-04-13 18:00:00,18,4,0.0,5.7,4,1,53,09:49 PM,11:54 AM,06:27 AM,05:41 PM,6,15,16,15,9,34,71,0.0,1020,15,10,44,6
2020-04-13 21:00:00,18,4,0.0,5.7,4,1,53,09:49 PM,11:54 AM,06:27 AM,05:41 PM,6,12,15,12,6,23,87,0.0,1023,12,10,238,3
2020-04-14 00:00:00,21,6,0.0,8.7,5,1,46,10:45 PM,12:51 PM,06:27 AM,05:40 PM,5,8,9,8,3,12,89,0.0,1023,8,10,258,1
2020-04-14 03:00:00,21,6,0.0,8.7,5,1,46,10:45 PM,12:51 PM,06:27 AM,05:40 PM,4,6,6,6,5,9,87,0.0,1023,6,10,294,2
