date_time,Dampier_maxtempC,Dampier_mintempC,Dampier_totalSnow_cm,Dampier_sunHour,Dampier_uvIndex,Dampier_uvIndex,Dampier_moon_illumination,Dampier_moonrise,Dampier_moonset,Dampier_sunrise,Dampier_sunset,Dampier_DewPointC,Dampier_FeelsLikeC,Dampier_HeatIndexC,Dampier_WindChillC,Dampier_WindGustKmph,Dampier_cloudcover,Dampier_humidity,Dampier_precipMM,Dampier_pressure,Dampier_tempC,Dampier_visibility,Dampier_winddirDegree,Dampier_windspeedKmph
2020-04-08 15:00:00,31,26,0.0,11.6,8,8,100,06:33 PM,06:15 AM,06:22 AM,06:07 PM,19,33,33,31,21,22,49,0.0,1010,31,10,337,18
2020-04-08 18:00:00,31,26,0.0,11.6,8,1,100,06:33 PM,06:15 AM,06:22 AM,06:07 PM,19,31,31,29,21,18,55,0.0,1011,29,10,323,16
2020-04-08 21:00:00,31,26,0.0,11.6,8,1,100,06:33 PM,06:15 AM,06:22 AM,06:07 PM,20,30,30,28,14,11,62,0.0,1012,28,10,303,10
2020-04-09 00:00:00,32,26,0.0,11.6,8,1,83,07:18 PM,07:19 AM,06:23 AM,06:06 PM,20,29,29,27,13,15,64,0.0,1013,27,10,269,9
2020-04-09 03:00:00,32,26,0.0,11.6,8,1,83,07:18 PM,07:19 AM,06:23 AM,06:06 PM,20,28,28,27,15,16,67,0.0,1012,27,10,224,9
2020-04-09 06:00:00,32,26,0.0,11.6,8,1,83,07:18 PM,07:19 AM,06:23 AM,06:06 PM,19,28,28,27,12,14,65,0.0,1013,27,10,232,8
2020-04-09 09:00:00,32,26,0.0,11.6,8,7,83,07:18 PM,07:19 AM,06:23 AM,06:06 PM,19,31,31,29,7,13,54,0.0,1014,29,10,263,6
2020-04-09 12:00:00,32,26,0.0,11.6,8,8,83,07:18 PM,07:19 AM,06:23 AM,06:06 PM,18,33,33,32,15,14,45,0.0,1013,32,10,348,13
2020-04-09 15:00:00,32,26,0.0,11.6,8,8,83,07:18 PM,07:19 AM,06:23 AM,06:06 PM,19,33,33,31,22,11,50,0.0,1012,31,10,338,19
2020-04-09 18:00:00,32,26,0.0,11.6,8,1,83,07:18 PM,07:19 AM,06:23 AM,06:06 PM,20,32,32,30,20,16,57,0.0,1012,30,10,319,16
2020-04-09 21:00:00,32,26,0.0,11.6,8,1,83,07:18 PM,07:19 AM,06:23 AM,06:06 PM,21,31,31,28,12,23,63,0.0,1014,28,10,291,8
2020-04-10 00:00:00,33,27,0.0,11.6,8,1,76,08:05 PM,08:23 AM,06:23 AM,06:05 PM,20,30,30,28,10,34,64,0.0,1014,28,10,225,7
2020-04-10 03:00:00,33,27,0.0,11.6,8,1,76,08:05 PM,08:23 AM,06:23 AM,06:05 PM,19,29,29,27,12,46,62,0.0,1014,27,10,179,8
2020-04-10 06:00:00,33,27,0.0,11.6,8,1,76,08:05 PM,08:23 AM,06:23 AM,06:05 PM,18,29,29,28,17,45,56,0.0,1014,28,10,168,10
2020-04-10 09:00:00,33,27,0.0,11.6,8,8,76,08:05 PM,08:23 AM,06:23 AM,06:05 PM,18,32,32,31,14,36,45,0.0,1015,31,10,119,11
2020-04-10 12:00:00,33,27,0.0,11.6,8,8,76,08:05 PM,08:23 AM,06:23 AM,06:05 PM,18,35,35,33,15,28,41,0.0,1014,33,10,32,13
2020-04-10 15:00:00,33,27,0.0,11.6,8,8,76,08:05 PM,08:23 AM,06:23 AM,06:05 PM,19,34,34,32,24,36,47,0.0,1013,32,10,123,20
2020-04-10 18:00:00,33,27,0.0,11.6,8,1,76,08:05 PM,08:23 AM,06:23 AM,06:05 PM,21,33,33,30,21,17,60,0.0,1013,30,10,329,15
2020-04-10 21:00:00,33,27,0.0,11.6,8,1,76,08:05 PM,08:23 AM,06:23 AM,06:05 PM,22,31,31,28,19,7,68,0.0,1014,28,10,273,12
2020-04-11 00:00:00,34,25,0.0,11.6,8,1,68,08:55 PM,09:28 AM,06:23 AM,06:05 PM,21,29,29,27,22,3,69,0.0,1014,27,10,218,13
2020-04-11 03:00:00,34,25,0.0,11.6,8,1,68,08:55 PM,09:28 AM,06:23 AM,06:05 PM,20,28,28,26,20,3,69,0.0,1014,26,10,203,11
2020-04-11 06:00:00,34,25,0.0,11.6,8,1,68,08:55 PM,09:28 AM,06:23 AM,06:05 PM,19,28,28,26,13,4,63,0.0,1014,26,10,192,8
2020-04-11 09:00:00,34,25,0.0,11.6,8,8,68,08:55 PM,09:28 AM,06:23 AM,06:05 PM,17,31,31,30,10,4,46,0.0,1015,30,10,154,8
2020-04-11 12:00:00,34,25,0.0,11.6,8,8,68,08:55 PM,09:28 AM,06:23 AM,06:05 PM,15,34,34,34,12,6,33,0.0,1013,34,10,67,10
2020-04-11 15:00:00,34,25,0.0,11.6,8,8,68,08:55 PM,09:28 AM,06:23 AM,06:05 PM,16,34,34,33,24,6,37,0.0,1011,33,10,112,21
2020-04-11 18:00:00,34,25,0.0,11.6,8,1,68,08:55 PM,09:28 AM,06:23 AM,06:05 PM,19,32,32,31,25,3,50,0.0,1012,31,10,298,18
2020-04-11 21:00:00,34,25,0.0,11.6,8,1,68,08:55 PM,09:28 AM,06:23 AM,06:05 PM,20,30,30,28,26,3,63,0.0,1013,28,10,248,15
2020-04-12 00:00:00,34,25,0.0,11.6,8,1,61,09:48 PM,10:31 AM,06:23 AM,06:04 PM,19,28,28,27,18,3,64,0.0,1013,27,10,225,9
2020-04-12 03:00:00,34,25,0.0,11.6,8,1,61,09:48 PM,10:31 AM,06:23 AM,06:04 PM,18,27,27,26,18,3,62,0.0,1012,26,10,169,9
2020-04-12 06:00:00,34,25,0.0,11.6,8,1,61,09:48 PM,10:31 AM,06:23 AM,06:04 PM,17,27,27,26,14,2,56,0.0,1012,26,10,84,8
2020-04-12 09:00:00,34,25,0.0,11.6,8,8,61,09:48 PM,10:31 AM,06:23 AM,06:04 PM,16,31,31,30,18,7,42,0.0,1012,30,10,103,15
2020-04-12 12:00:00,34,25,0.0,11.6,8,8,61,09:48 PM,10:31 AM,06:23 AM,06:04 PM,15,34,34,34,36,12,33,0.0,1011,34,10,72,32
2020-04-12 15:00:00,34,25,0.0,11.6,8,8,61,09:48 PM,10:31 AM,06:23 AM,06:04 PM,18,35,35,33,39,6,41,0.0,1010,33,10,57,32
2020-04-12 18:00:00,34,25,0.0,11.6,8,1,61,09:48 PM,10:31 AM,06:23 AM,06:04 PM,20,32,32,30,36,5,56,0.0,1012,30,10,51,27
2020-04-12 21:00:00,34,25,0.0,11.6,8,1,61,09:48 PM,10:31 AM,06:23 AM,06:04 PM,21,31,31,28,28,18,66,0.0,1013,28,10,47,18
2020-04-13 00:00:00,32,25,0.0,5.9,7,1,53,10:42 PM,11:32 AM,06:24 AM,06:03 PM,21,30,30,28,26,33,67,0.0,1013,28,9,43,17
2020-04-13 03:00:00,32,25,0.0,5.9,7,1,53,10:42 PM,11:32 AM,06:24 AM,06:03 PM,21,29,29,27,20,11,66,0.0,1012,27,10,61,13
2020-04-13 06:00:00,32,25,0.0,5.9,7,1,53,10:42 PM,11:32 AM,06:24 AM,06:03 PM,20,29,29,27,17,38,66,0.3,1012,27,10,87,11
2020-04-13 09:00:00,32,25,0.0,5.9,7,6,53,10:42 PM,11:32 AM,06:24 AM,06:03 PM,20,32,32,29,21,80,58,0.7,1013,29,9,64,17
2020-04-13 12:00:00,32,25,0.0,5.9,7,7,53,10:42 PM,11:32 AM,06:24 AM,06:03 PM,20,34,34,31,28,70,53,0.5,1013,31,9,33,23
2020-04-13 15:00:00,32,25,0.0,5.9,7,6,53,10:42 PM,11:32 AM,06:24 AM,06:03 PM,21,33,33,30,29,67,59,0.6,1011,30,10,43,23
2020-04-13 18:00:00,32,25,0.0,5.9,7,1,53,10:42 PM,11:32 AM,06:24 AM,06:03 PM,20,31,31,29,24,85,58,0.2,1012,29,9,67,17
2020-04-13 21:00:00,32,25,0.0,5.9,7,1,53,10:42 PM,11:32 AM,06:24 AM,06:03 PM,20,30,30,28,20,62,59,0.1,1013,28,9,72,13
2020-04-14 00:00:00,33,27,0.0,11.6,8,1,46,11:38 PM,12:28 PM,06:24 AM,06:02 PM,20,28,28,26,16,25,61,0.0,1013,26,10,79,10
2020-04-14 03:00:00,33,27,0.0,11.6,8,1,46,11:38 PM,12:28 PM,06:24 AM,06:02 PM,21,30,30,28,13,15,67,0.0,1012,28,10,82,8
2020-04-14 06:00:00,33,27,0.0,11.6,8,1,46,11:38 PM,12:28 PM,06:24 AM,06:02 PM,20,30,30,27,8,31,66,0.1,1013,27,10,141,4
2020-04-14 09:00:00,33,27,0.0,11.6,8,8,46,11:38 PM,12:28 PM,06:24 AM,06:02 PM,20,32,32,30,6,59,54,0.3,1014,30,9,162,4
2020-04-14 12:00:00,33,27,0.0,11.6,8,8,46,11:38 PM,12:28 PM,06:24 AM,06:02 PM,19,35,35,33,9,32,43,0.0,1013,33,10,57,8
2020-04-14 15:00:00,33,27,0.0,11.6,8,8,46,11:38 PM,12:28 PM,06:24 AM,06:02 PM,20,35,35,32,20,23,47,0.0,1012,32,10,10,17
2020-04-14 18:00:00,33,27,0.0,11.6,8,1,46,11:38 PM,12:28 PM,06:24 AM,06:02 PM,21,33,33,31,18,20,57,0.0,1013,31,10,125,14
2020-04-14 21:00:00,33,27,0.0,11.6,8,1,46,11:38 PM,12:28 PM,06:24 AM,06:02 PM,22,32,32,29,13,21,68,0.0,1014,29,10,359,9
2020-04-15 00:00:00,34,27,0.0,11.6,8,1,38,No moonrise,01:19 PM,06:24 AM,06:01 PM,22,31,31,28,11,14,70,0.0,1014,28,10,339,7
2020-04-15 03:00:00,34,27,0.0,11.6,8,1,38,No moonrise,01:19 PM,06:24 AM,06:01 PM,22,30,30,27,9,12,74,0.0,1014,27,10,273,5
2020-04-15 06:00:00,34,27,0.0,11.6,8,1,38,No moonrise,01:19 PM,06:24 AM,06:01 PM,22,30,30,27,15,12,71,0.0,1014,27,10,207,10
2020-04-15 09:00:00,34,27,0.0,11.6,8,8,38,No moonrise,01:19 PM,06:24 AM,06:01 PM,20,33,33,30,13,8,56,0.0,1015,30,10,135,10
2020-04-15 12:00:00,34,27,0.0,11.6,8,8,38,No moonrise,01:19 PM,06:24 AM,06:01 PM,19,36,36,33,13,7,43,0.0,1014,33,10,154,11
2020-04-15 15:00:00,34,27,0.0,11.6,8,8,38,No moonrise,01:19 PM,06:24 AM,06:01 PM,21,35,35,32,25,6,50,0.0,1012,32,10,354,21
2020-04-15 18:00:00,34,27,0.0,11.6,8,1,38,No moonrise,01:19 PM,06:24 AM,06:01 PM,22,34,34,31,29,5,60,0.0,1013,31,10,344,21
2020-04-15 21:00:00,34,27,0.0,11.6,8,1,38,No moonrise,01:19 PM,06:24 AM,06:01 PM,23,33,33,29,27,10,71,0.0,1014,29,10,305,18
2020-04-16 00:00:00,34,27,0.0,10.2,8,1,30,12:32 AM,02:05 PM,06:25 AM,06:01 PM,24,32,32,28,22,14,76,0.0,1013,28,10,249,14
2020-04-16 03:00:00,34,27,0.0,10.2,8,1,30,12:32 AM,02:05 PM,06:25 AM,06:01 PM,24,31,31,27,24,16,80,0.0,1012,27,10,227,16
2020-04-16 06:00:00,34,27,0.0,10.2,8,1,30,12:32 AM,02:05 PM,06:25 AM,06:01 PM,23,31,31,28,24,47,75,0.0,1013,28,10,211,17
2020-04-16 09:00:00,34,27,0.0,10.2,8,8,30,12:32 AM,02:05 PM,06:25 AM,06:01 PM,21,33,33,30,19,75,58,0.0,1014,30,10,233,15
2020-04-16 12:00:00,34,27,0.0,10.2,8,8,30,12:32 AM,02:05 PM,06:25 AM,06:01 PM,19,35,35,33,16,29,44,0.0,1013,33,10,270,13
2020-04-16 15:00:00,34,27,0.0,10.2,8,8,30,12:32 AM,02:05 PM,06:25 AM,06:01 PM,19,36,36,34,23,27,43,0.0,1011,34,10,307,18
2020-04-16 18:00:00,34,27,0.0,10.2,8,1,30,12:32 AM,02:05 PM,06:25 AM,06:01 PM,21,34,34,31,29,18,57,0.0,1012,31,10,303,20
2020-04-16 21:00:00,34,27,0.0,10.2,8,1,30,12:32 AM,02:05 PM,06:25 AM,06:01 PM,23,33,33,29,26,12,72,0.0,1013,29,10,289,15
2020-04-17 00:00:00,35,27,0.0,11.6,8,1,23,01:27 AM,02:47 PM,06:25 AM,06:00 PM,23,32,32,28,23,14,75,0.0,1013,28,10,255,14
2020-04-17 03:00:00,35,27,0.0,11.6,8,1,23,01:27 AM,02:47 PM,06:25 AM,06:00 PM,23,30,30,27,24,14,77,0.0,1012,27,10,234,14
2020-04-17 06:00:00,35,27,0.0,11.6,8,1,23,01:27 AM,02:47 PM,06:25 AM,06:00 PM,22,30,30,27,26,13,73,0.0,1013,27,10,219,17
2020-04-17 09:00:00,35,27,0.0,11.6,8,8,23,01:27 AM,02:47 PM,06:25 AM,06:00 PM,20,33,33,31,22,10,54,0.0,1014,31,10,222,17
2020-04-17 12:00:00,35,27,0.0,11.6,8,8,23,01:27 AM,02:47 PM,06:25 AM,06:00 PM,18,37,37,35,18,6,39,0.0,1013,35,10,275,15
2020-04-17 15:00:00,35,27,0.0,11.6,8,8,23,01:27 AM,02:47 PM,06:25 AM,06:00 PM,21,37,37,33,30,6,48,0.0,1012,33,10,299,24
2020-04-17 18:00:00,35,27,0.0,11.6,8,1,23,01:27 AM,02:47 PM,06:25 AM,06:00 PM,22,34,34,31,32,7,59,0.0,1012,31,10,283,22
2020-04-17 21:00:00,35,27,0.0,11.6,8,1,23,01:27 AM,02:47 PM,06:25 AM,06:00 PM,22,32,32,29,27,6,65,0.0,1013,29,10,252,16
2020-04-18 00:00:00,35,27,0.0,8.7,8,1,15,02:18 AM,03:26 PM,06:25 AM,05:59 PM,21,30,30,28,31,6,63,0.0,1012,28,10,239,17
2020-04-18 03:00:00,35,27,0.0,8.7,8,1,15,02:18 AM,03:26 PM,06:25 AM,05:59 PM,19,29,29,27,30,9,59,0.0,1012,27,10,227,16
2020-04-18 06:00:00,35,27,0.0,8.7,8,1,15,02:18 AM,03:26 PM,06:25 AM,05:59 PM,17,29,29,28,21,11,51,0.0,1012,28,10,213,11
2020-04-18 09:00:00,35,27,0.0,8.7,8,8,15,02:18 AM,03:26 PM,06:25 AM,05:59 PM,16,32,32,32,8,10,40,0.0,1013,32,10,217,6
2020-04-18 12:00:00,35,27,0.0,8.7,8,9,15,02:18 AM,03:26 PM,06:25 AM,05:59 PM,17,36,36,35,15,6,34,0.0,1012,35,10,256,13
2020-04-18 15:00:00,35,27,0.0,8.7,8,8,15,02:18 AM,03:26 PM,06:25 AM,05:59 PM,19,36,36,34,30,5,40,0.0,1010,34,10,305,23
2020-04-18 18:00:00,35,27,0.0,8.7,8,1,15,02:18 AM,03:26 PM,06:25 AM,05:59 PM,20,34,34,32,30,4,51,0.0,1010,32,10,299,19
2020-04-18 21:00:00,35,27,0.0,8.7,8,1,15,02:18 AM,03:26 PM,06:25 AM,05:59 PM,22,33,33,29,30,7,65,0.0,1012,29,10,277,18
2020-04-19 00:00:00,34,27,0.0,8.7,8,1,8,03:09 AM,04:01 PM,06:26 AM,05:58 PM,22,31,31,28,28,12,69,0.0,1012,28,10,248,16
2020-04-19 03:00:00,34,27,0.0,8.7,8,1,8,03:09 AM,04:01 PM,06:26 AM,05:58 PM,21,29,29,27,23,15,68,0.0,1011,27,10,233,13
2020-04-19 06:00:00,34,27,0.0,8.7,8,1,8,03:09 AM,04:01 PM,06:26 AM,05:58 PM,19,29,29,28,20,24,60,0.0,1011,28,10,238,12
2020-04-19 09:00:00,34,27,0.0,8.7,8,8,8,03:09 AM,04:01 PM,06:26 AM,05:58 PM,17,32,32,31,15,19,44,0.0,1012,31,10,238,12
2020-04-19 12:00:00,34,27,0.0,8.7,8,8,8,03:09 AM,04:01 PM,06:26 AM,05:58 PM,16,35,35,34,18,17,34,0.0,1011,34,10,272,14
2020-04-19 15:00:00,34,27,0.0,8.7,8,8,8,03:09 AM,04:01 PM,06:26 AM,05:58 PM,18,35,35,33,27,23,41,0.0,1010,33,10,301,22
2020-04-19 18:00:00,34,27,0.0,8.7,8,1,8,03:09 AM,04:01 PM,06:26 AM,05:58 PM,20,33,33,31,32,25,53,0.0,1011,31,10,284,23
2020-04-19 21:00:00,34,27,0.0,8.7,8,1,8,03:09 AM,04:01 PM,06:26 AM,05:58 PM,20,31,31,29,28,30,60,0.0,1012,29,10,261,19
2020-04-20 00:00:00,31,25,0.0,8.7,8,1,0,03:58 AM,04:34 PM,06:26 AM,05:58 PM,19,30,30,29,18,48,57,0.0,1012,29,10,220,11
2020-04-20 03:00:00,31,25,0.0,8.7,8,1,0,03:58 AM,04:34 PM,06:26 AM,05:58 PM,18,29,29,28,11,41,56,0.0,1011,28,10,237,6
2020-04-20 06:00:00,31,25,0.0,8.7,8,1,0,03:58 AM,04:34 PM,06:26 AM,05:58 PM,19,30,30,28,13,39,58,0.0,1011,28,10,318,8
2020-04-20 09:00:00,31,25,0.0,8.7,8,7,0,03:58 AM,04:34 PM,06:26 AM,05:58 PM,21,32,32,30,19,54,59,0.0,1013,30,10,308,14
2020-04-20 12:00:00,31,25,0.0,8.7,8,8,0,03:58 AM,04:34 PM,06:26 AM,05:58 PM,20,33,33,31,21,48,54,0.0,1013,31,10,290,17
2020-04-20 15:00:00,31,25,0.0,8.7,8,8,0,03:58 AM,04:34 PM,06:26 AM,05:58 PM,20,33,33,31,22,44,51,0.0,1011,31,10,277,19
2020-04-20 18:00:00,31,25,0.0,8.7,8,1,0,03:58 AM,04:34 PM,06:26 AM,05:58 PM,20,32,32,30,24,32,54,0.0,1012,30,10,256,17
2020-04-20 21:00:00,31,25,0.0,8.7,8,1,0,03:58 AM,04:34 PM,06:26 AM,05:58 PM,21,30,30,27,22,8,62,0.0,1013,27,10,235,13
