date_time,Cootamundra_maxtempC,Cootamundra_mintempC,Cootamundra_totalSnow_cm,Cootamundra_sunHour,Cootamundra_uvIndex,Cootamundra_uvIndex,Cootamundra_moon_illumination,Cootamundra_moonrise,Cootamundra_moonset,Cootamundra_sunrise,Cootamundra_sunset,Cootamundra_DewPointC,Cootamundra_FeelsLikeC,Cootamundra_HeatIndexC,Cootamundra_WindChillC,Cootamundra_WindGustKmph,Cootamundra_cloudcover,Cootamundra_humidity,Cootamundra_precipMM,Cootamundra_pressure,Cootamundra_tempC,Cootamundra_visibility,Cootamundra_winddirDegree,Cootamundra_windspeedKmph
2020-04-08 06:00:00,15,11,0.0,4.2,4,1,100,06:18 PM,06:06 AM,06:26 AM,05:53 PM,10,12,12,12,6,70,84,0.1,1021,12,7,111,4
2020-04-08 09:00:00,15,11,0.0,4.2,4,3,100,06:18 PM,06:06 AM,06:26 AM,05:53 PM,11,14,13,14,7,91,87,0.1,1022,13,8,110,5
2020-04-08 12:00:00,15,11,0.0,4.2,4,3,100,06:18 PM,06:06 AM,06:26 AM,05:53 PM,12,14,14,14,10,98,87,0.6,1021,14,9,113,7
2020-04-08 15:00:00,15,11,0.0,4.2,4,3,100,06:18 PM,06:06 AM,06:26 AM,05:53 PM,12,14,14,14,11,62,85,0.3,1021,14,10,123,8
2020-04-08 18:00:00,15,11,0.0,4.2,4,1,100,06:18 PM,06:06 AM,06:26 AM,05:53 PM,11,13,13,13,15,71,86,0.2,1023,13,9,119,8
2020-04-08 21:00:00,15,11,0.0,4.2,4,1,100,06:18 PM,06:06 AM,06:26 AM,05:53 PM,10,11,12,11,15,78,89,0.3,1025,12,9,132,8
2020-04-09 00:00:00,18,10,0.0,5.7,4,1,83,06:55 PM,07:18 AM,06:26 AM,05:52 PM,9,10,11,10,16,36,90,0.1,1026,11,10,142,8
2020-04-09 03:00:00,18,10,0.0,5.7,4,1,83,06:55 PM,07:18 AM,06:26 AM,05:52 PM,9,10,11,10,16,26,88,0.0,1026,11,10,146,8
2020-04-09 06:00:00,18,10,0.0,5.7,4,1,83,06:55 PM,07:18 AM,06:26 AM,05:52 PM,9,10,11,10,12,47,87,0.0,1027,11,10,158,6
2020-04-09 09:00:00,18,10,0.0,5.7,4,4,83,06:55 PM,07:18 AM,06:26 AM,05:52 PM,8,14,14,14,11,56,70,0.0,1027,14,10,106,6
2020-04-09 12:00:00,18,10,0.0,5.7,4,5,83,06:55 PM,07:18 AM,06:26 AM,05:52 PM,9,17,17,17,17,62,60,0.0,1025,17,10,82,10
2020-04-09 15:00:00,18,10,0.0,5.7,4,4,83,06:55 PM,07:18 AM,06:26 AM,05:52 PM,9,18,18,18,21,81,58,0.1,1023,18,10,72,12
2020-04-09 18:00:00,18,10,0.0,5.7,4,1,83,06:55 PM,07:18 AM,06:26 AM,05:52 PM,12,16,16,16,11,96,83,2.2,1024,16,8,56,6
2020-04-09 21:00:00,18,10,0.0,5.7,4,1,83,06:55 PM,07:18 AM,06:26 AM,05:52 PM,14,12,14,12,8,100,94,1.1,1024,12,9,98,5
2020-04-10 00:00:00,18,12,0.0,4.2,4,1,76,07:35 PM,08:30 AM,06:27 AM,05:51 PM,14,13,14,13,10,94,94,0.7,1022,13,9,106,7
2020-04-10 03:00:00,18,12,0.0,4.2,4,1,76,07:35 PM,08:30 AM,06:27 AM,05:51 PM,13,14,14,14,12,97,94,0.4,1020,14,10,84,8
2020-04-10 06:00:00,18,12,0.0,4.2,4,1,76,07:35 PM,08:30 AM,06:27 AM,05:51 PM,14,14,14,14,9,86,96,2.7,1019,14,9,85,6
2020-04-10 09:00:00,18,12,0.0,4.2,4,3,76,07:35 PM,08:30 AM,06:27 AM,05:51 PM,14,15,15,15,5,81,94,3.9,1018,15,7,104,4
2020-04-10 12:00:00,18,12,0.0,4.2,4,4,76,07:35 PM,08:30 AM,06:27 AM,05:51 PM,13,17,17,17,9,77,82,2.6,1015,17,9,240,6
2020-04-10 15:00:00,18,12,0.0,4.2,4,4,76,07:35 PM,08:30 AM,06:27 AM,05:51 PM,13,17,17,17,8,76,77,2.1,1011,17,9,292,5
2020-04-10 18:00:00,18,12,0.0,4.2,4,1,76,07:35 PM,08:30 AM,06:27 AM,05:51 PM,12,15,15,15,6,81,86,0.9,1011,15,9,190,3
2020-04-10 21:00:00,18,12,0.0,4.2,4,1,76,07:35 PM,08:30 AM,06:27 AM,05:51 PM,11,13,13,13,4,49,92,0.1,1012,13,10,165,2
2020-04-11 00:00:00,14,7,0.0,4.2,4,1,68,08:18 PM,09:42 AM,06:28 AM,05:49 PM,11,12,12,12,2,71,95,0.0,1011,12,10,250,1
2020-04-11 03:00:00,14,7,0.0,4.2,4,1,68,08:18 PM,09:42 AM,06:28 AM,05:49 PM,11,11,11,11,4,71,96,0.0,1008,11,5,128,2
2020-04-11 06:00:00,14,7,0.0,4.2,4,1,68,08:18 PM,09:42 AM,06:28 AM,05:49 PM,10,11,11,11,6,54,97,0.0,1005,11,2,28,4
2020-04-11 09:00:00,14,7,0.0,4.2,4,3,68,08:18 PM,09:42 AM,06:28 AM,05:49 PM,10,10,12,10,26,84,87,0.0,1004,12,7,194,18
2020-04-11 12:00:00,14,7,0.0,4.2,4,3,68,08:18 PM,09:42 AM,06:28 AM,05:49 PM,8,11,13,11,42,86,70,0.3,1004,13,10,263,31
2020-04-11 15:00:00,14,7,0.0,4.2,4,3,68,08:18 PM,09:42 AM,06:28 AM,05:49 PM,4,10,12,10,46,82,56,0.6,1005,12,9,254,31
2020-04-11 18:00:00,14,7,0.0,4.2,4,1,68,08:18 PM,09:42 AM,06:28 AM,05:49 PM,2,6,9,6,37,78,61,0.3,1009,9,10,242,21
2020-04-11 21:00:00,14,7,0.0,4.2,4,1,68,08:18 PM,09:42 AM,06:28 AM,05:49 PM,3,5,7,5,22,77,75,0.1,1013,7,10,239,13
2020-04-12 00:00:00,14,4,0.0,8.7,3,1,61,09:06 PM,10:50 AM,06:29 AM,05:48 PM,4,4,6,4,14,26,84,0.0,1014,6,10,229,8
2020-04-12 03:00:00,14,4,0.0,8.7,3,1,61,09:06 PM,10:50 AM,06:29 AM,05:48 PM,3,3,5,3,10,0,89,0.0,1015,5,10,169,6
2020-04-12 06:00:00,14,4,0.0,8.7,3,1,61,09:06 PM,10:50 AM,06:29 AM,05:48 PM,2,3,4,3,12,0,86,0.0,1016,4,10,154,6
2020-04-12 09:00:00,14,4,0.0,8.7,3,3,61,09:06 PM,10:50 AM,06:29 AM,05:48 PM,2,8,9,8,9,0,65,0.0,1017,9,10,221,6
2020-04-12 12:00:00,14,4,0.0,8.7,3,4,61,09:06 PM,10:50 AM,06:29 AM,05:48 PM,3,13,13,13,9,0,53,0.0,1016,13,10,287,6
2020-04-12 15:00:00,14,4,0.0,8.7,3,4,61,09:06 PM,10:50 AM,06:29 AM,05:48 PM,5,13,14,13,21,3,54,0.0,1015,14,10,289,12
2020-04-12 18:00:00,14,4,0.0,8.7,3,1,61,09:06 PM,10:50 AM,06:29 AM,05:48 PM,4,11,13,11,13,4,69,0.0,1017,11,10,239,7
2020-04-12 21:00:00,14,4,0.0,8.7,3,1,61,09:06 PM,10:50 AM,06:29 AM,05:48 PM,4,8,9,8,9,9,80,0.0,1020,8,10,166,5
2020-04-13 00:00:00,17,7,0.0,7.2,4,1,53,09:58 PM,11:54 AM,06:29 AM,05:47 PM,5,8,8,8,9,70,82,0.0,1020,8,10,133,5
2020-04-13 03:00:00,17,7,0.0,7.2,4,1,53,09:58 PM,11:54 AM,06:29 AM,05:47 PM,6,8,8,8,5,85,82,0.0,1019,8,10,102,3
2020-04-13 06:00:00,17,7,0.0,7.2,4,1,53,09:58 PM,11:54 AM,06:29 AM,05:47 PM,4,7,7,7,6,50,82,0.0,1020,7,10,89,3
2020-04-13 09:00:00,17,7,0.0,7.2,4,4,53,09:58 PM,11:54 AM,06:29 AM,05:47 PM,5,10,10,10,8,78,70,0.0,1021,10,10,256,5
2020-04-13 12:00:00,17,7,0.0,7.2,4,3,53,09:58 PM,11:54 AM,06:29 AM,05:47 PM,6,15,15,15,8,38,57,0.0,1020,15,10,318,6
2020-04-13 15:00:00,17,7,0.0,7.2,4,5,53,09:58 PM,11:54 AM,06:29 AM,05:47 PM,8,17,17,17,6,17,56,0.0,1019,17,10,304,5
2020-04-13 18:00:00,17,7,0.0,7.2,4,1,53,09:58 PM,11:54 AM,06:29 AM,05:47 PM,8,16,18,16,5,19,72,0.0,1021,16,10,198,3
2020-04-13 21:00:00,17,7,0.0,7.2,4,1,53,09:58 PM,11:54 AM,06:29 AM,05:47 PM,8,13,16,13,8,11,84,0.0,1023,13,10,131,4
2020-04-14 00:00:00,20,9,0.0,8.7,5,1,46,10:54 PM,12:51 PM,06:30 AM,05:46 PM,7,10,11,10,11,2,87,0.0,1023,10,10,132,5
2020-04-14 03:00:00,20,9,0.0,8.7,5,1,46,10:54 PM,12:51 PM,06:30 AM,05:46 PM,7,9,9,9,10,1,87,0.0,1024,9,10,136,5
2020-04-14 06:00:00,20,9,0.0,8.7,5,1,46,10:54 PM,12:51 PM,06:30 AM,05:46 PM,7,9,9,9,9,6,84,0.0,1024,9,10,127,4
2020-04-14 09:00:00,20,9,0.0,8.7,5,4,46,10:54 PM,12:51 PM,06:30 AM,05:46 PM,8,14,15,14,6,9,65,0.0,1025,15,10,235,5
2020-04-14 12:00:00,20,9,0.0,8.7,5,5,46,10:54 PM,12:51 PM,06:30 AM,05:46 PM,9,19,19,19,6,17,50,0.0,1024,19,10,287,6
2020-04-14 15:00:00,20,9,0.0,8.7,5,6,46,10:54 PM,12:51 PM,06:30 AM,05:46 PM,10,20,20,20,7,23,51,0.0,1023,20,10,302,6
2020-04-14 18:00:00,20,9,0.0,8.7,5,1,46,10:54 PM,12:51 PM,06:30 AM,05:46 PM,9,18,21,18,5,19,66,0.0,1024,18,10,163,3
2020-04-14 21:00:00,20,9,0.0,8.7,5,1,46,10:54 PM,12:51 PM,06:30 AM,05:46 PM,9,15,16,15,8,16,75,0.0,1025,14,10,104,4
2020-04-15 00:00:00,22,12,0.0,8.7,5,1,38,11:52 PM,01:42 PM,06:31 AM,05:44 PM,9,13,13,13,7,16,78,0.0,1025,13,10,115,4
2020-04-15 03:00:00,22,12,0.0,8.7,5,1,38,11:52 PM,01:42 PM,06:31 AM,05:44 PM,9,12,12,12,6,12,81,0.0,1024,12,10,114,3
2020-04-15 06:00:00,22,12,0.0,8.7,5,1,38,11:52 PM,01:42 PM,06:31 AM,05:44 PM,9,13,12,13,6,9,82,0.0,1024,12,10,106,3
2020-04-15 09:00:00,22,12,0.0,8.7,5,5,38,11:52 PM,01:42 PM,06:31 AM,05:44 PM,10,17,17,17,6,8,66,0.0,1023,17,10,258,4
2020-04-15 12:00:00,22,12,0.0,8.7,5,6,38,11:52 PM,01:42 PM,06:31 AM,05:44 PM,10,21,23,21,7,7,49,0.0,1021,21,10,323,6
2020-04-15 15:00:00,22,12,0.0,8.7,5,6,38,11:52 PM,01:42 PM,06:31 AM,05:44 PM,10,21,22,21,3,6,48,0.0,1019,21,10,328,3
2020-04-15 18:00:00,22,12,0.0,8.7,5,1,38,11:52 PM,01:42 PM,06:31 AM,05:44 PM,9,19,21,19,8,8,60,0.0,1019,19,10,180,4
2020-04-15 21:00:00,22,12,0.0,8.7,5,1,38,11:52 PM,01:42 PM,06:31 AM,05:44 PM,9,16,17,16,11,12,66,0.0,1019,16,10,101,5
2020-04-16 00:00:00,18,10,0.0,5.7,5,1,30,No moonrise,02:25 PM,06:32 AM,05:43 PM,9,15,14,15,9,36,69,0.0,1017,14,10,90,4
2020-04-16 03:00:00,18,10,0.0,5.7,5,1,30,No moonrise,02:25 PM,06:32 AM,05:43 PM,9,14,13,14,9,29,76,0.0,1015,13,10,88,5
2020-04-16 06:00:00,18,10,0.0,5.7,5,1,30,No moonrise,02:25 PM,06:32 AM,05:43 PM,10,14,14,14,4,34,77,0.0,1014,14,10,67,2
2020-04-16 09:00:00,18,10,0.0,5.7,5,5,30,No moonrise,02:25 PM,06:32 AM,05:43 PM,11,17,17,17,1,21,70,0.0,1013,17,10,242,1
2020-04-16 12:00:00,18,10,0.0,5.7,5,5,30,No moonrise,02:25 PM,06:32 AM,05:43 PM,13,17,17,17,5,62,79,0.9,1011,17,9,165,4
2020-04-16 15:00:00,18,10,0.0,5.7,5,4,30,No moonrise,02:25 PM,06:32 AM,05:43 PM,12,16,16,16,8,87,78,0.5,1008,16,10,74,4
2020-04-16 18:00:00,18,10,0.0,5.7,5,1,30,No moonrise,02:25 PM,06:32 AM,05:43 PM,11,15,15,15,6,35,78,0.0,1009,15,10,132,3
2020-04-16 21:00:00,18,10,0.0,5.7,5,1,30,No moonrise,02:25 PM,06:32 AM,05:43 PM,11,11,13,11,9,8,82,0.0,1010,11,10,214,4
2020-04-17 00:00:00,14,8,0.0,8.7,4,1,23,12:50 AM,03:02 PM,06:33 AM,05:42 PM,10,11,12,11,9,3,86,0.0,1011,11,10,233,4
2020-04-17 03:00:00,14,8,0.0,8.7,4,1,23,12:50 AM,03:02 PM,06:33 AM,05:42 PM,9,10,10,10,9,0,89,0.0,1012,10,10,251,5
2020-04-17 06:00:00,14,8,0.0,8.7,4,1,23,12:50 AM,03:02 PM,06:33 AM,05:42 PM,7,8,9,8,10,0,91,0.0,1014,9,10,266,6
2020-04-17 09:00:00,14,8,0.0,8.7,4,4,23,12:50 AM,03:02 PM,06:33 AM,05:42 PM,5,10,12,10,18,0,67,0.0,1014,12,10,256,14
2020-04-17 12:00:00,14,8,0.0,8.7,4,4,23,12:50 AM,03:02 PM,06:33 AM,05:42 PM,4,12,14,12,26,0,52,0.0,1013,14,10,257,20
2020-04-17 15:00:00,14,8,0.0,8.7,4,4,23,12:50 AM,03:02 PM,06:33 AM,05:42 PM,5,12,14,12,30,0,56,0.0,1012,14,10,260,19
2020-04-17 18:00:00,14,8,0.0,8.7,4,1,23,12:50 AM,03:02 PM,06:33 AM,05:42 PM,5,10,12,10,22,0,73,0.0,1014,11,10,228,12
2020-04-17 21:00:00,14,8,0.0,8.7,4,1,23,12:50 AM,03:02 PM,06:33 AM,05:42 PM,6,9,10,9,15,21,85,0.0,1015,9,10,173,7
2020-04-18 00:00:00,17,7,0.0,8.7,4,1,15,01:47 AM,03:35 PM,06:33 AM,05:41 PM,6,8,8,8,8,15,90,0.0,1015,8,10,156,4
2020-04-18 03:00:00,17,7,0.0,8.7,4,1,15,01:47 AM,03:35 PM,06:33 AM,05:41 PM,6,7,7,7,4,15,92,0.0,1014,7,10,123,2
2020-04-18 06:00:00,17,7,0.0,8.7,4,1,15,01:47 AM,03:35 PM,06:33 AM,05:41 PM,6,7,7,7,4,29,94,0.0,1015,7,5,115,2
2020-04-18 09:00:00,17,7,0.0,8.7,4,3,15,01:47 AM,03:35 PM,06:33 AM,05:41 PM,7,11,11,11,7,11,76,0.0,1015,11,7,218,5
2020-04-18 12:00:00,17,7,0.0,8.7,4,5,15,01:47 AM,03:35 PM,06:33 AM,05:41 PM,6,16,16,16,13,0,53,0.0,1013,16,10,265,11
2020-04-18 15:00:00,17,7,0.0,8.7,4,5,15,01:47 AM,03:35 PM,06:33 AM,05:41 PM,6,17,17,17,16,1,50,0.0,1012,17,10,265,14
2020-04-18 18:00:00,17,7,0.0,8.7,4,1,15,01:47 AM,03:35 PM,06:33 AM,05:41 PM,6,14,16,14,13,5,67,0.0,1013,14,10,247,8
2020-04-18 21:00:00,17,7,0.0,8.7,4,1,15,01:47 AM,03:35 PM,06:33 AM,05:41 PM,6,11,15,11,10,9,82,0.0,1015,11,10,181,5
2020-04-19 00:00:00,14,6,0.0,8.7,4,1,8,02:43 AM,04:05 PM,06:34 AM,05:39 PM,6,8,10,8,8,69,88,0.0,1015,8,10,127,4
2020-04-19 03:00:00,14,6,0.0,8.7,4,1,8,02:43 AM,04:05 PM,06:34 AM,05:39 PM,5,7,7,7,8,46,90,0.0,1015,7,10,120,4
2020-04-19 06:00:00,14,6,0.0,8.7,4,1,8,02:43 AM,04:05 PM,06:34 AM,05:39 PM,5,6,6,6,8,8,90,0.0,1015,6,10,109,4
2020-04-19 09:00:00,14,6,0.0,8.7,4,3,8,02:43 AM,04:05 PM,06:34 AM,05:39 PM,5,9,10,9,9,1,72,0.0,1015,10,10,242,7
2020-04-19 12:00:00,14,6,0.0,8.7,4,4,8,02:43 AM,04:05 PM,06:34 AM,05:39 PM,5,13,13,13,8,7,57,0.0,1014,13,10,308,6
2020-04-19 15:00:00,14,6,0.0,8.7,4,4,8,02:43 AM,04:05 PM,06:34 AM,05:39 PM,5,14,14,14,10,5,53,0.0,1012,14,10,304,7
2020-04-19 18:00:00,14,6,0.0,8.7,4,1,8,02:43 AM,04:05 PM,06:34 AM,05:39 PM,4,13,16,13,11,4,65,0.0,1014,13,10,185,6
2020-04-19 21:00:00,14,6,0.0,8.7,4,1,8,02:43 AM,04:05 PM,06:34 AM,05:39 PM,5,10,12,10,13,11,75,0.0,1016,10,10,123,6
2020-04-20 00:00:00,15,9,0.0,5.7,4,1,0,03:39 AM,04:32 PM,06:35 AM,05:38 PM,5,9,9,9,7,37,77,0.0,1015,9,10,126,3
2020-04-20 03:00:00,15,9,0.0,5.7,4,1,0,03:39 AM,04:32 PM,06:35 AM,05:38 PM,5,10,10,10,4,48,71,0.0,1015,10,10,125,2
2020-04-20 06:00:00,15,9,0.0,5.7,4,1,0,03:39 AM,04:32 PM,06:35 AM,05:38 PM,5,11,10,11,5,59,69,0.0,1015,10,10,87,3
2020-04-20 09:00:00,15,9,0.0,5.7,4,3,0,03:39 AM,04:32 PM,06:35 AM,05:38 PM,6,12,11,12,5,77,69,0.0,1015,11,10,48,4
2020-04-20 12:00:00,15,9,0.0,5.7,4,3,0,03:39 AM,04:32 PM,06:35 AM,05:38 PM,7,14,14,14,12,74,61,0.0,1014,14,10,220,10
2020-04-20 15:00:00,15,9,0.0,5.7,4,4,0,03:39 AM,04:32 PM,06:35 AM,05:38 PM,7,15,15,15,22,54,58,0.0,1012,15,10,298,14
2020-04-20 18:00:00,15,9,0.0,5.7,4,1,0,03:39 AM,04:32 PM,06:35 AM,05:38 PM,6,12,15,12,11,33,70,0.0,1014,12,10,309,6
2020-04-20 21:00:00,15,9,0.0,5.7,4,1,0,03:39 AM,04:32 PM,06:35 AM,05:38 PM,6,11,12,11,8,38,76,0.0,1017,11,10,172,4
