date_time,Kelmscott_maxtempC,Kelmscott_mintempC,Kelmscott_totalSnow_cm,Kelmscott_sunHour,Kelmscott_uvIndex,Kelmscott_uvIndex,Kelmscott_moon_illumination,Kelmscott_moonrise,Kelmscott_moonset,Kelmscott_sunrise,Kelmscott_sunset,Kelmscott_DewPointC,Kelmscott_FeelsLikeC,Kelmscott_HeatIndexC,Kelmscott_WindChillC,Kelmscott_WindGustKmph,Kelmscott_cloudcover,Kelmscott_humidity,Kelmscott_precipMM,Kelmscott_pressure,Kelmscott_tempC,Kelmscott_visibility,Kelmscott_winddirDegree,Kelmscott_windspeedKmph
2020-04-01 18:00:00,26,17,0.0,11.6,6,1,56,01:22 PM,11:35 PM,06:27 AM,06:11 PM,12,21,23,21,19,37,57,0.0,1011,21,10,215,15
2020-04-01 21:00:00,26,17,0.0,11.6,6,1,56,01:22 PM,11:35 PM,06:27 AM,06:11 PM,13,19,19,19,19,51,69,0.0,1012,19,10,202,13
2020-04-02 00:00:00,23,14,0.0,8.8,6,1,64,02:16 PM,No moonset,06:28 AM,06:10 PM,14,18,18,18,19,54,76,0.0,1012,18,10,186,13
2020-04-02 03:00:00,23,14,0.0,8.8,6,1,64,02:16 PM,No moonset,06:28 AM,06:10 PM,12,17,17,17,15,47,73,0.0,1011,17,10,178,11
2020-04-02 06:00:00,23,14,0.0,8.8,6,1,64,02:16 PM,No moonset,06:28 AM,06:10 PM,12,17,17,17,17,52,70,0.0,1012,17,10,183,12
2020-04-02 09:00:00,23,14,0.0,8.8,6,4,64,02:16 PM,No moonset,06:28 AM,06:10 PM,12,19,20,19,18,47,63,0.1,1012,19,10,197,14
2020-04-02 12:00:00,23,14,0.0,8.8,6,5,64,02:16 PM,No moonset,06:28 AM,06:10 PM,11,25,25,22,24,62,50,0.2,1012,22,10,221,21
2020-04-02 15:00:00,23,14,0.0,8.8,6,6,64,02:16 PM,No moonset,06:28 AM,06:10 PM,11,23,23,22,27,64,49,0.1,1012,22,10,224,23
2020-04-02 18:00:00,23,14,0.0,8.8,6,1,64,02:16 PM,No moonset,06:28 AM,06:10 PM,12,20,20,20,24,16,61,0.0,1013,20,10,216,19
2020-04-02 21:00:00,23,14,0.0,8.8,6,1,64,02:16 PM,No moonset,06:28 AM,06:10 PM,10,16,16,16,23,4,67,0.0,1015,16,10,196,14
2020-04-03 00:00:00,25,12,0.0,11.6,6,1,71,03:07 PM,12:35 AM,06:29 AM,06:09 PM,7,12,13,12,21,7,67,0.0,1016,13,10,166,13
2020-04-03 03:00:00,25,12,0.0,11.6,6,1,71,03:07 PM,12:35 AM,06:29 AM,06:09 PM,6,11,12,11,18,1,68,0.0,1018,12,10,143,12
2020-04-03 06:00:00,25,12,0.0,11.6,6,1,71,03:07 PM,12:35 AM,06:29 AM,06:09 PM,6,11,12,11,15,5,65,0.0,1019,12,10,132,10
2020-04-03 09:00:00,25,12,0.0,11.6,6,5,71,03:07 PM,12:35 AM,06:29 AM,06:09 PM,6,15,15,15,14,5,54,0.0,1020,15,10,125,12
2020-04-03 12:00:00,25,12,0.0,11.6,6,6,71,03:07 PM,12:35 AM,06:29 AM,06:09 PM,5,21,21,21,11,2,36,0.0,1020,21,10,119,9
2020-04-03 15:00:00,25,12,0.0,11.6,6,6,71,03:07 PM,12:35 AM,06:29 AM,06:09 PM,5,24,24,24,9,3,28,0.0,1018,24,10,155,8
2020-04-03 18:00:00,25,12,0.0,11.6,6,1,71,03:07 PM,12:35 AM,06:29 AM,06:09 PM,8,21,23,21,12,3,44,0.0,1019,21,10,197,10
2020-04-03 21:00:00,25,12,0.0,11.6,6,1,71,03:07 PM,12:35 AM,06:29 AM,06:09 PM,7,18,19,18,15,8,52,0.0,1020,18,10,141,9
2020-04-04 00:00:00,26,14,0.0,11.6,6,1,79,03:53 PM,01:40 AM,06:29 AM,06:08 PM,4,15,15,15,28,7,47,0.0,1020,15,10,102,17
2020-04-04 03:00:00,26,14,0.0,11.6,6,1,79,03:53 PM,01:40 AM,06:29 AM,06:08 PM,6,12,14,12,38,2,59,0.0,1020,14,10,96,25
2020-04-04 06:00:00,26,14,0.0,11.6,6,1,79,03:53 PM,01:40 AM,06:29 AM,06:08 PM,6,12,14,12,35,8,60,0.0,1021,14,10,85,24
2020-04-04 09:00:00,26,14,0.0,11.6,6,5,79,03:53 PM,01:40 AM,06:29 AM,06:08 PM,6,16,18,16,26,12,49,0.0,1021,17,10,73,21
2020-04-04 12:00:00,26,14,0.0,11.6,6,6,79,03:53 PM,01:40 AM,06:29 AM,06:08 PM,5,24,24,24,16,22,31,0.0,1020,24,10,61,14
2020-04-04 15:00:00,26,14,0.0,11.6,6,7,79,03:53 PM,01:40 AM,06:29 AM,06:08 PM,4,25,25,26,12,39,26,0.0,1017,26,10,74,10
2020-04-04 18:00:00,26,14,0.0,11.6,6,1,79,03:53 PM,01:40 AM,06:29 AM,06:08 PM,4,24,24,24,15,47,29,0.0,1017,24,10,104,10
2020-04-04 21:00:00,26,14,0.0,11.6,6,1,79,03:53 PM,01:40 AM,06:29 AM,06:08 PM,3,22,22,22,24,46,29,0.0,1018,22,10,98,14
2020-04-05 00:00:00,27,18,0.0,11.6,6,1,87,04:35 PM,02:49 AM,06:30 AM,06:06 PM,2,21,21,21,32,36,28,0.0,1017,21,10,88,19
2020-04-05 03:00:00,27,18,0.0,11.6,6,1,87,04:35 PM,02:49 AM,06:30 AM,06:06 PM,2,21,22,21,33,16,28,0.0,1017,21,10,80,21
2020-04-05 06:00:00,27,18,0.0,11.6,6,1,87,04:35 PM,02:49 AM,06:30 AM,06:06 PM,3,21,21,21,32,23,30,0.0,1017,21,10,74,21
2020-04-05 09:00:00,27,18,0.0,11.6,6,6,87,04:35 PM,02:49 AM,06:30 AM,06:06 PM,3,22,22,22,27,37,29,0.0,1017,22,10,66,20
2020-04-05 12:00:00,27,18,0.0,11.6,6,7,87,04:35 PM,02:49 AM,06:30 AM,06:06 PM,4,25,25,26,21,49,25,0.0,1017,26,10,46,18
2020-04-05 15:00:00,27,18,0.0,11.6,6,7,87,04:35 PM,02:49 AM,06:30 AM,06:06 PM,6,25,25,26,17,43,27,0.0,1016,26,10,25,15
2020-04-05 18:00:00,27,18,0.0,11.6,6,1,87,04:35 PM,02:49 AM,06:30 AM,06:06 PM,6,23,23,23,18,26,35,0.0,1017,23,10,41,13
2020-04-05 21:00:00,27,18,0.0,11.6,6,1,87,04:35 PM,02:49 AM,06:30 AM,06:06 PM,8,19,19,19,22,26,49,0.0,1017,19,10,82,15
2020-04-06 00:00:00,29,18,0.0,11.6,7,1,94,05:15 PM,03:59 AM,06:31 AM,06:05 PM,9,18,18,18,21,27,55,0.0,1017,18,10,85,13
2020-04-06 03:00:00,29,18,0.0,11.6,7,1,94,05:15 PM,03:59 AM,06:31 AM,06:05 PM,8,19,19,19,26,41,47,0.0,1016,19,10,87,15
2020-04-06 06:00:00,29,18,0.0,11.6,7,1,94,05:15 PM,03:59 AM,06:31 AM,06:05 PM,6,21,22,21,33,59,38,0.0,1017,21,10,83,21
2020-04-06 09:00:00,29,18,0.0,11.6,7,6,94,05:15 PM,03:59 AM,06:31 AM,06:05 PM,5,24,24,24,35,46,31,0.0,1016,24,10,79,26
2020-04-06 12:00:00,29,18,0.0,11.6,7,7,94,05:15 PM,03:59 AM,06:31 AM,06:05 PM,5,26,26,27,28,17,25,0.0,1014,27,10,77,25
2020-04-06 15:00:00,29,18,0.0,11.6,7,7,94,05:15 PM,03:59 AM,06:31 AM,06:05 PM,6,27,27,28,25,12,24,0.0,1011,28,10,79,21
2020-04-06 18:00:00,29,18,0.0,11.6,7,1,94,05:15 PM,03:59 AM,06:31 AM,06:05 PM,6,26,26,27,33,6,26,0.0,1011,27,10,91,22
2020-04-06 21:00:00,29,18,0.0,11.6,7,1,94,05:15 PM,03:59 AM,06:31 AM,06:05 PM,7,25,25,25,44,7,31,0.0,1012,25,10,88,26
2020-04-07 00:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:09 AM,06:31 AM,06:04 PM,8,25,25,24,40,10,37,0.0,1012,24,10,76,24
2020-04-07 03:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:09 AM,06:31 AM,06:04 PM,10,25,25,23,36,14,45,0.0,1012,23,10,69,22
2020-04-07 06:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:09 AM,06:31 AM,06:04 PM,11,25,25,23,35,27,49,0.0,1013,23,10,61,22
2020-04-07 09:00:00,32,22,0.0,11.6,7,7,100,05:53 PM,05:09 AM,06:31 AM,06:04 PM,11,26,26,25,32,37,41,0.0,1014,25,10,57,24
2020-04-07 12:00:00,32,22,0.0,11.6,7,7,100,05:53 PM,05:09 AM,06:31 AM,06:04 PM,9,28,28,30,24,30,27,0.0,1012,30,10,46,21
2020-04-07 15:00:00,32,22,0.0,11.6,7,8,100,05:53 PM,05:09 AM,06:31 AM,06:04 PM,9,30,30,32,20,34,23,0.0,1010,32,10,48,17
2020-04-07 18:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:09 AM,06:31 AM,06:04 PM,9,28,28,30,14,37,29,0.0,1010,30,10,46,10
2020-04-07 21:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:09 AM,06:31 AM,06:04 PM,9,26,26,26,12,15,35,0.0,1011,26,10,39,7
2020-04-08 00:00:00,32,23,0.0,11.6,7,1,100,06:30 PM,06:20 AM,06:32 AM,06:03 PM,8,25,25,25,23,11,33,0.0,1011,25,10,52,13
2020-04-08 03:00:00,32,23,0.0,11.6,7,1,100,06:30 PM,06:20 AM,06:32 AM,06:03 PM,8,25,25,24,24,17,37,0.0,1011,24,10,42,13
2020-04-08 06:00:00,32,23,0.0,11.6,7,1,100,06:30 PM,06:20 AM,06:32 AM,06:03 PM,9,25,25,24,30,14,38,0.0,1011,24,10,46,19
2020-04-08 09:00:00,32,23,0.0,11.6,7,7,100,06:30 PM,06:20 AM,06:32 AM,06:03 PM,10,26,26,26,26,14,35,0.0,1012,26,10,28,21
2020-04-08 12:00:00,32,23,0.0,11.6,7,8,100,06:30 PM,06:20 AM,06:32 AM,06:03 PM,11,30,30,31,22,10,30,0.0,1012,31,10,97,19
2020-04-08 15:00:00,32,23,0.0,11.6,7,8,100,06:30 PM,06:20 AM,06:32 AM,06:03 PM,13,30,30,30,19,7,34,0.0,1011,30,10,277,17
2020-04-08 18:00:00,32,23,0.0,11.6,7,1,100,06:30 PM,06:20 AM,06:32 AM,06:03 PM,13,27,27,27,10,6,44,0.0,1012,27,10,238,9
2020-04-08 21:00:00,32,23,0.0,11.6,7,1,100,06:30 PM,06:20 AM,06:32 AM,06:03 PM,14,25,25,24,5,5,54,0.0,1013,24,10,176,4
2020-04-09 00:00:00,33,22,0.0,11.6,7,1,83,07:09 PM,07:31 AM,06:33 AM,06:02 PM,13,25,25,23,4,6,52,0.0,1014,23,10,87,3
2020-04-09 03:00:00,33,22,0.0,11.6,7,1,83,07:09 PM,07:31 AM,06:33 AM,06:02 PM,12,25,25,23,5,7,51,0.0,1014,23,10,57,3
2020-04-09 06:00:00,33,22,0.0,11.6,7,1,83,07:09 PM,07:31 AM,06:33 AM,06:02 PM,11,25,25,23,8,6,47,0.0,1015,23,10,75,5
2020-04-09 09:00:00,33,22,0.0,11.6,7,7,83,07:09 PM,07:31 AM,06:33 AM,06:02 PM,10,27,27,27,5,7,36,0.0,1016,27,10,149,5
2020-04-09 12:00:00,33,22,0.0,11.6,7,8,83,07:09 PM,07:31 AM,06:33 AM,06:02 PM,10,30,30,32,9,10,27,0.0,1015,32,10,269,7
2020-04-09 15:00:00,33,22,0.0,11.6,7,8,83,07:09 PM,07:31 AM,06:33 AM,06:02 PM,12,31,31,31,16,9,32,0.0,1014,31,10,235,14
2020-04-09 18:00:00,33,22,0.0,11.6,7,1,83,07:09 PM,07:31 AM,06:33 AM,06:02 PM,16,30,30,28,18,8,53,0.0,1015,28,10,196,14
2020-04-09 21:00:00,33,22,0.0,11.6,7,1,83,07:09 PM,07:31 AM,06:33 AM,06:02 PM,19,29,29,26,20,11,73,0.0,1017,26,10,160,12
2020-04-10 00:00:00,35,22,0.0,11.6,8,1,76,07:51 PM,08:41 AM,06:33 AM,06:00 PM,18,25,25,23,18,7,74,0.0,1017,23,10,109,12
2020-04-10 03:00:00,35,22,0.0,11.6,8,1,76,07:51 PM,08:41 AM,06:33 AM,06:00 PM,17,25,25,22,22,6,74,0.0,1016,22,10,94,14
2020-04-10 06:00:00,35,22,0.0,11.6,8,1,76,07:51 PM,08:41 AM,06:33 AM,06:00 PM,17,25,25,22,17,5,70,0.0,1017,22,10,90,10
2020-04-10 09:00:00,35,22,0.0,11.6,8,7,76,07:51 PM,08:41 AM,06:33 AM,06:00 PM,15,27,27,26,8,7,53,0.0,1018,26,10,146,6
2020-04-10 12:00:00,35,22,0.0,11.6,8,8,76,07:51 PM,08:41 AM,06:33 AM,06:00 PM,11,31,31,32,6,10,27,0.0,1016,32,10,258,6
2020-04-10 15:00:00,35,22,0.0,11.6,8,8,76,07:51 PM,08:41 AM,06:33 AM,06:00 PM,9,32,32,34,11,9,21,0.0,1015,34,10,261,9
2020-04-10 18:00:00,35,22,0.0,11.6,8,1,76,07:51 PM,08:41 AM,06:33 AM,06:00 PM,9,30,30,31,14,6,26,0.0,1016,31,10,201,10
2020-04-10 21:00:00,35,22,0.0,11.6,8,1,76,07:51 PM,08:41 AM,06:33 AM,06:00 PM,10,27,27,28,14,7,33,0.0,1017,28,10,123,7
2020-04-11 00:00:00,37,23,0.0,8.7,8,1,68,08:36 PM,09:51 AM,06:34 AM,05:59 PM,10,26,26,26,20,6,35,0.0,1017,26,10,94,10
2020-04-11 03:00:00,37,23,0.0,8.7,8,1,68,08:36 PM,09:51 AM,06:34 AM,05:59 PM,10,25,25,24,30,5,42,0.0,1016,24,10,86,16
2020-04-11 06:00:00,37,23,0.0,8.7,8,1,68,08:36 PM,09:51 AM,06:34 AM,05:59 PM,13,25,25,23,29,3,52,0.0,1017,23,10,80,16
2020-04-11 09:00:00,37,23,0.0,8.7,8,7,68,08:36 PM,09:51 AM,06:34 AM,05:59 PM,11,27,27,27,20,2,38,0.0,1016,27,10,54,14
2020-04-11 12:00:00,37,23,0.0,8.7,8,8,68,08:36 PM,09:51 AM,06:34 AM,05:59 PM,7,33,33,35,16,2,18,0.0,1015,35,10,115,14
2020-04-11 15:00:00,37,23,0.0,8.7,8,9,68,08:36 PM,09:51 AM,06:34 AM,05:59 PM,7,34,34,35,14,4,18,0.0,1013,35,10,288,12
2020-04-11 18:00:00,37,23,0.0,8.7,8,1,68,08:36 PM,09:51 AM,06:34 AM,05:59 PM,11,31,31,31,9,13,30,0.0,1013,31,10,201,7
2020-04-11 21:00:00,37,23,0.0,8.7,8,1,68,08:36 PM,09:51 AM,06:34 AM,05:59 PM,11,29,29,27,7,34,40,0.0,1014,27,10,166,4
2020-04-12 00:00:00,27,20,0.0,8.7,7,1,61,09:25 PM,10:58 AM,06:35 AM,05:58 PM,14,26,26,25,7,22,50,0.0,1014,25,10,249,5
2020-04-12 03:00:00,27,20,0.0,8.7,7,1,61,09:25 PM,10:58 AM,06:35 AM,05:58 PM,16,26,26,24,7,6,62,0.0,1014,24,10,254,5
2020-04-12 06:00:00,27,20,0.0,8.7,7,1,61,09:25 PM,10:58 AM,06:35 AM,05:58 PM,18,25,25,23,6,26,73,0.0,1015,23,10,237,5
2020-04-12 09:00:00,27,20,0.0,8.7,7,6,61,09:25 PM,10:58 AM,06:35 AM,05:58 PM,19,27,27,25,6,60,71,0.0,1015,25,10,250,5
2020-04-12 12:00:00,27,20,0.0,8.7,7,7,61,09:25 PM,10:58 AM,06:35 AM,05:58 PM,19,28,28,27,15,46,61,0.0,1015,27,10,262,13
2020-04-12 15:00:00,27,20,0.0,8.7,7,7,61,09:25 PM,10:58 AM,06:35 AM,05:58 PM,18,28,28,26,18,26,61,0.0,1014,26,10,253,15
2020-04-12 18:00:00,27,20,0.0,8.7,7,1,61,09:25 PM,10:58 AM,06:35 AM,05:58 PM,17,25,25,23,15,52,71,0.0,1015,23,10,237,12
2020-04-12 21:00:00,27,20,0.0,8.7,7,1,61,09:25 PM,10:58 AM,06:35 AM,05:58 PM,17,21,23,21,11,58,79,0.0,1016,21,10,217,8
2020-04-13 00:00:00,25,18,0.0,7.2,6,1,53,10:18 PM,12:01 PM,06:35 AM,05:57 PM,16,20,20,20,11,33,77,0.0,1016,20,10,211,8
2020-04-13 03:00:00,25,18,0.0,7.2,6,1,53,10:18 PM,12:01 PM,06:35 AM,05:57 PM,15,20,20,20,10,29,75,0.0,1016,20,10,205,7
2020-04-13 06:00:00,25,18,0.0,7.2,6,1,53,10:18 PM,12:01 PM,06:35 AM,05:57 PM,14,19,19,19,10,53,73,0.1,1016,19,10,179,7
2020-04-13 09:00:00,25,18,0.0,7.2,6,5,53,10:18 PM,12:01 PM,06:35 AM,05:57 PM,14,21,22,21,7,61,66,0.0,1017,21,10,174,6
2020-04-13 12:00:00,25,18,0.0,7.2,6,6,53,10:18 PM,12:01 PM,06:35 AM,05:57 PM,13,25,25,23,11,42,54,0.0,1016,23,10,244,10
2020-04-13 15:00:00,25,18,0.0,7.2,6,6,53,10:18 PM,12:01 PM,06:35 AM,05:57 PM,12,25,25,24,17,0,48,0.0,1015,24,10,251,14
2020-04-13 18:00:00,25,18,0.0,7.2,6,1,53,10:18 PM,12:01 PM,06:35 AM,05:57 PM,13,21,23,21,18,2,60,0.0,1016,21,10,226,14
2020-04-13 21:00:00,25,18,0.0,7.2,6,1,53,10:18 PM,12:01 PM,06:35 AM,05:57 PM,14,19,19,19,15,12,76,0.0,1017,19,10,180,10
2020-04-14 00:00:00,23,14,0.0,8.7,6,1,46,11:14 PM,12:57 PM,06:36 AM,05:56 PM,14,18,18,18,11,23,78,0.0,1017,18,10,152,7
2020-04-14 03:00:00,23,14,0.0,8.7,6,1,46,11:14 PM,12:57 PM,06:36 AM,05:56 PM,14,17,17,17,8,37,78,0.0,1017,17,10,144,5
2020-04-14 06:00:00,23,14,0.0,8.7,6,1,46,11:14 PM,12:57 PM,06:36 AM,05:56 PM,12,17,17,17,7,77,74,0.0,1017,17,10,126,4
2020-04-14 09:00:00,23,14,0.0,8.7,6,6,46,11:14 PM,12:57 PM,06:36 AM,05:56 PM,12,20,21,20,7,26,60,0.0,1018,20,10,152,6
2020-04-14 12:00:00,23,14,0.0,8.7,6,6,46,11:14 PM,12:57 PM,06:36 AM,05:56 PM,10,25,25,23,17,11,44,0.0,1018,23,10,225,15
2020-04-14 15:00:00,23,14,0.0,8.7,6,6,46,11:14 PM,12:57 PM,06:36 AM,05:56 PM,11,23,23,23,21,10,49,0.0,1017,23,10,237,18
2020-04-14 18:00:00,23,14,0.0,8.7,6,1,46,11:14 PM,12:57 PM,06:36 AM,05:56 PM,12,20,20,20,17,40,62,0.0,1018,20,10,225,13
2020-04-14 21:00:00,23,14,0.0,8.7,6,1,46,11:14 PM,12:57 PM,06:36 AM,05:56 PM,12,16,17,16,15,65,68,0.0,1019,16,10,220,10
2020-04-15 00:00:00,21,16,0.0,5.7,6,1,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,11,15,17,15,21,43,64,0.0,1019,15,10,232,13
2020-04-15 03:00:00,21,16,0.0,5.7,6,1,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,11,17,17,17,21,57,67,0.0,1020,17,10,228,13
2020-04-15 06:00:00,21,16,0.0,5.7,6,1,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,11,18,18,18,19,66,64,0.0,1020,18,10,233,14
2020-04-15 09:00:00,21,16,0.0,5.7,6,4,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,11,20,20,20,18,72,56,0.0,1021,20,10,244,14
2020-04-15 12:00:00,21,16,0.0,5.7,6,5,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,12,21,21,21,19,85,56,0.0,1021,21,10,240,16
2020-04-15 15:00:00,21,16,0.0,5.7,6,6,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,13,21,21,21,21,47,60,0.1,1020,21,10,224,17
2020-04-15 18:00:00,21,16,0.0,5.7,6,1,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,11,19,19,19,20,4,60,0.0,1020,19,10,208,15
2020-04-15 21:00:00,21,16,0.0,5.7,6,1,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,12,17,17,17,17,3,72,0.0,1022,17,10,177,11
2020-04-16 00:00:00,27,14,0.0,8.7,6,1,30,12:11 AM,02:30 PM,06:37 AM,05:53 PM,12,16,16,16,15,0,75,0.0,1022,16,10,153,10
2020-04-16 03:00:00,27,14,0.0,8.7,6,1,30,12:11 AM,02:30 PM,06:37 AM,05:53 PM,11,15,15,15,12,3,76,0.0,1022,15,10,120,9
2020-04-16 06:00:00,27,14,0.0,8.7,6,1,30,12:11 AM,02:30 PM,06:37 AM,05:53 PM,10,14,14,14,14,7,75,0.0,1022,14,10,106,9
2020-04-16 09:00:00,27,14,0.0,8.7,6,5,30,12:11 AM,02:30 PM,06:37 AM,05:53 PM,10,17,18,17,13,3,61,0.0,1022,17,10,97,10
2020-04-16 12:00:00,27,14,0.0,8.7,6,6,30,12:11 AM,02:30 PM,06:37 AM,05:53 PM,9,25,25,24,7,3,40,0.0,1021,24,10,106,6
2020-04-16 15:00:00,27,14,0.0,8.7,6,6,30,12:11 AM,02:30 PM,06:37 AM,05:53 PM,9,24,24,25,7,12,38,0.0,1019,25,10,151,6
2020-04-16 18:00:00,27,14,0.0,8.7,6,1,30,12:11 AM,02:30 PM,06:37 AM,05:53 PM,10,20,20,20,19,14,56,0.0,1020,20,10,183,14
2020-04-16 21:00:00,27,14,0.0,8.7,6,1,30,12:11 AM,02:30 PM,06:37 AM,05:53 PM,9,17,17,17,18,23,61,0.0,1020,17,10,142,10
2020-04-17 00:00:00,28,17,0.0,7.2,5,1,23,01:08 AM,03:09 PM,06:38 AM,05:52 PM,7,17,17,17,18,79,50,0.0,1020,17,10,101,10
2020-04-17 03:00:00,28,17,0.0,7.2,5,1,23,01:08 AM,03:09 PM,06:38 AM,05:52 PM,5,17,17,17,27,100,44,0.0,1019,17,10,90,15
2020-04-17 06:00:00,28,17,0.0,7.2,5,1,23,01:08 AM,03:09 PM,06:38 AM,05:52 PM,5,17,17,17,27,98,46,0.0,1019,17,10,88,17
2020-04-17 09:00:00,28,17,0.0,7.2,5,5,23,01:08 AM,03:09 PM,06:38 AM,05:52 PM,7,20,20,20,18,68,43,0.0,1019,20,10,81,12
2020-04-17 12:00:00,28,17,0.0,7.2,5,7,23,01:08 AM,03:09 PM,06:38 AM,05:52 PM,7,25,25,26,8,25,31,0.0,1017,26,10,128,7
2020-04-17 15:00:00,28,17,0.0,7.2,5,7,23,01:08 AM,03:09 PM,06:38 AM,05:52 PM,8,26,26,26,12,38,31,0.0,1015,26,10,228,9
2020-04-17 18:00:00,28,17,0.0,7.2,5,1,23,01:08 AM,03:09 PM,06:38 AM,05:52 PM,10,23,23,23,15,17,46,0.0,1016,23,10,189,11
2020-04-17 21:00:00,28,17,0.0,7.2,5,1,23,01:08 AM,03:09 PM,06:38 AM,05:52 PM,10,20,20,20,12,9,51,0.0,1016,20,10,156,7
2020-04-18 00:00:00,20,17,0.0,5.7,5,1,15,02:05 AM,03:42 PM,06:39 AM,05:51 PM,8,19,19,19,8,20,47,0.0,1015,19,10,130,5
2020-04-18 03:00:00,20,17,0.0,5.7,5,1,15,02:05 AM,03:42 PM,06:39 AM,05:51 PM,7,19,19,19,4,17,47,0.0,1014,19,10,77,2
2020-04-18 06:00:00,20,17,0.0,5.7,5,1,15,02:05 AM,03:42 PM,06:39 AM,05:51 PM,7,19,19,19,3,20,48,0.0,1013,19,10,150,2
2020-04-18 09:00:00,20,17,0.0,5.7,5,4,15,02:05 AM,03:42 PM,06:39 AM,05:51 PM,9,20,20,20,4,36,50,0.2,1013,20,10,258,4
2020-04-18 12:00:00,20,17,0.0,5.7,5,4,15,02:05 AM,03:42 PM,06:39 AM,05:51 PM,12,20,20,20,9,83,60,0.7,1012,20,9,262,7
2020-04-18 15:00:00,20,17,0.0,5.7,5,4,15,02:05 AM,03:42 PM,06:39 AM,05:51 PM,14,19,19,19,15,100,73,0.8,1010,19,7,217,12
2020-04-18 18:00:00,20,17,0.0,5.7,5,1,15,02:05 AM,03:42 PM,06:39 AM,05:51 PM,14,18,18,18,12,87,78,0.4,1011,18,3,212,9
2020-04-18 21:00:00,20,17,0.0,5.7,5,1,15,02:05 AM,03:42 PM,06:39 AM,05:51 PM,14,17,17,17,15,70,80,0.4,1012,17,7,219,11
2020-04-19 00:00:00,21,16,0.0,5.7,4,1,8,03:00 AM,04:13 PM,06:40 AM,05:50 PM,14,17,17,17,15,91,81,0.4,1012,17,10,253,11
2020-04-19 03:00:00,21,16,0.0,5.7,4,1,8,03:00 AM,04:13 PM,06:40 AM,05:50 PM,14,17,17,17,19,100,82,0.8,1011,17,7,303,13
2020-04-19 06:00:00,21,16,0.0,5.7,4,1,8,03:00 AM,04:13 PM,06:40 AM,05:50 PM,13,18,18,18,28,95,73,1.2,1010,18,4,285,19
2020-04-19 09:00:00,21,16,0.0,5.7,4,4,8,03:00 AM,04:13 PM,06:40 AM,05:50 PM,11,20,21,20,30,83,57,1.5,1012,20,9,251,22
2020-04-19 12:00:00,21,16,0.0,5.7,4,5,8,03:00 AM,04:13 PM,06:40 AM,05:50 PM,10,21,23,21,32,82,48,0.2,1012,21,10,240,28
2020-04-19 15:00:00,21,16,0.0,5.7,4,6,8,03:00 AM,04:13 PM,06:40 AM,05:50 PM,10,20,20,20,28,55,53,0.2,1012,20,9,231,23
2020-04-19 18:00:00,21,16,0.0,5.7,4,1,8,03:00 AM,04:13 PM,06:40 AM,05:50 PM,9,18,18,18,19,9,56,0.0,1014,18,10,221,15
2020-04-19 21:00:00,21,16,0.0,5.7,4,1,8,03:00 AM,04:13 PM,06:40 AM,05:50 PM,9,16,16,16,8,24,64,0.0,1015,16,10,241,5
2020-04-20 00:00:00,20,14,0.0,5.7,5,1,0,03:54 AM,04:41 PM,06:40 AM,05:49 PM,9,16,16,16,6,15,65,0.0,1016,16,10,315,4
2020-04-20 03:00:00,20,14,0.0,5.7,5,1,0,03:54 AM,04:41 PM,06:40 AM,05:49 PM,9,15,15,15,9,9,67,0.0,1014,15,10,329,6
2020-04-20 06:00:00,20,14,0.0,5.7,5,1,0,03:54 AM,04:41 PM,06:40 AM,05:49 PM,10,16,16,16,13,14,70,0.0,1014,16,10,347,9
2020-04-20 09:00:00,20,14,0.0,5.7,5,4,0,03:54 AM,04:41 PM,06:40 AM,05:49 PM,11,17,17,17,21,57,66,0.0,1014,17,10,315,16
2020-04-20 12:00:00,20,14,0.0,5.7,5,4,0,03:54 AM,04:41 PM,06:40 AM,05:49 PM,11,19,19,19,27,95,59,0.1,1015,19,10,288,23
2020-04-20 15:00:00,20,14,0.0,5.7,5,4,0,03:54 AM,04:41 PM,06:40 AM,05:49 PM,12,20,20,20,28,85,61,0.2,1014,20,10,278,23
2020-04-20 18:00:00,20,14,0.0,5.7,5,1,0,03:54 AM,04:41 PM,06:40 AM,05:49 PM,13,19,19,19,24,61,68,0.2,1015,19,10,276,17
2020-04-20 21:00:00,20,14,0.0,5.7,5,1,0,03:54 AM,04:41 PM,06:40 AM,05:49 PM,13,17,17,17,17,62,71,0.3,1015,17,10,289,10
