date_time,Lata_maxtempC,Lata_mintempC,Lata_totalSnow_cm,Lata_sunHour,Lata_uvIndex,Lata_uvIndex,Lata_moon_illumination,Lata_moonrise,Lata_moonset,Lata_sunrise,Lata_sunset,Lata_DewPointC,Lata_FeelsLikeC,Lata_HeatIndexC,Lata_WindChillC,Lata_WindGustKmph,Lata_cloudcover,Lata_humidity,Lata_precipMM,Lata_pressure,Lata_tempC,Lata_visibility,Lata_winddirDegree,Lata_windspeedKmph
2020-04-10 21:00:00,15,8,0.0,11.6,3,1,76,09:02 PM,08:34 AM,06:13 AM,06:18 PM,11,11,14,11,13,82,71,0.8,1012,11,10,128,10
2020-04-11 00:00:00,13,7,0.0,6.0,3,1,68,09:59 PM,09:32 AM,06:12 AM,06:18 PM,9,8,10,8,10,78,78,1.5,1011,8,10,104,7
2020-04-11 03:00:00,13,7,0.0,6.0,3,1,68,09:59 PM,09:32 AM,06:12 AM,06:18 PM,7,8,9,8,11,77,90,1.8,1014,9,10,119,7
2020-04-11 06:00:00,13,7,0.0,6.0,3,1,68,09:59 PM,09:32 AM,06:12 AM,06:18 PM,10,10,11,10,8,82,92,0.8,1015,11,9,157,7
2020-04-11 09:00:00,13,7,0.0,6.0,3,3,68,09:59 PM,09:32 AM,06:12 AM,06:18 PM,10,11,11,11,3,78,94,1.4,1015,11,9,150,2
2020-04-11 12:00:00,13,7,0.0,6.0,3,3,68,09:59 PM,09:32 AM,06:12 AM,06:18 PM,10,11,11,11,2,81,94,2.5,1015,11,9,69,2
2020-04-11 15:00:00,13,7,0.0,6.0,3,3,68,09:59 PM,09:32 AM,06:12 AM,06:18 PM,10,12,12,12,6,81,89,2.6,1016,12,8,87,5
2020-04-11 18:00:00,13,7,0.0,6.0,3,3,68,09:59 PM,09:32 AM,06:12 AM,06:18 PM,10,12,13,12,7,83,79,1.7,1017,12,9,109,6
2020-04-11 21:00:00,13,7,0.0,6.0,3,1,68,09:59 PM,09:32 AM,06:12 AM,06:18 PM,10,8,11,8,7,77,74,2.7,1014,8,9,191,5
2020-04-12 00:00:00,13,5,0.0,6.0,3,1,61,10:55 PM,10:29 AM,06:12 AM,06:18 PM,7,6,8,6,12,82,86,6.0,1013,6,7,308,7
2020-04-12 03:00:00,13,5,0.0,6.0,3,1,61,10:55 PM,10:29 AM,06:12 AM,06:18 PM,6,6,7,6,13,66,92,7.8,1015,7,6,250,6
2020-04-12 06:00:00,13,5,0.0,6.0,3,1,61,10:55 PM,10:29 AM,06:12 AM,06:18 PM,10,12,12,12,2,66,90,0.9,1017,12,6,199,2
2020-04-12 09:00:00,13,5,0.0,6.0,3,3,61,10:55 PM,10:29 AM,06:12 AM,06:18 PM,10,11,11,11,1,69,94,1.0,1016,11,7,263,1
2020-04-12 12:00:00,13,5,0.0,6.0,3,3,61,10:55 PM,10:29 AM,06:12 AM,06:18 PM,10,11,11,11,2,75,95,0.8,1015,11,4,167,2
2020-04-12 15:00:00,13,5,0.0,6.0,3,3,61,10:55 PM,10:29 AM,06:12 AM,06:18 PM,10,12,12,12,5,69,91,0.9,1017,12,8,129,4
2020-04-12 18:00:00,13,5,0.0,6.0,3,3,61,10:55 PM,10:29 AM,06:12 AM,06:18 PM,11,12,13,12,8,80,82,0.7,1016,12,7,145,7
2020-04-12 21:00:00,13,5,0.0,6.0,3,1,61,10:55 PM,10:29 AM,06:12 AM,06:18 PM,10,9,12,9,7,88,74,1.9,1013,9,9,104,5
2020-04-13 00:00:00,12,6,0.0,6.0,3,1,53,11:51 PM,11:26 AM,06:12 AM,06:17 PM,7,7,8,7,5,80,82,4.0,1013,7,7,30,3
2020-04-13 03:00:00,12,6,0.0,6.0,3,1,53,11:51 PM,11:26 AM,06:12 AM,06:17 PM,7,8,8,8,5,69,94,4.8,1016,8,8,79,4
2020-04-13 06:00:00,12,6,0.0,6.0,3,1,53,11:51 PM,11:26 AM,06:12 AM,06:17 PM,11,11,11,11,8,76,94,3.1,1018,11,9,157,6
2020-04-13 09:00:00,12,6,0.0,6.0,3,3,53,11:51 PM,11:26 AM,06:12 AM,06:17 PM,10,11,11,11,3,64,94,4.4,1017,11,8,143,2
2020-04-13 12:00:00,12,6,0.0,6.0,3,3,53,11:51 PM,11:26 AM,06:12 AM,06:17 PM,10,11,11,11,1,68,93,4.4,1017,11,8,97,1
2020-04-13 15:00:00,12,6,0.0,6.0,3,3,53,11:51 PM,11:26 AM,06:12 AM,06:17 PM,9,11,11,11,3,85,88,3.5,1019,11,9,155,2
2020-04-13 18:00:00,12,6,0.0,6.0,3,3,53,11:51 PM,11:26 AM,06:12 AM,06:17 PM,8,11,11,11,3,74,81,0.9,1018,11,10,155,2
2020-04-13 21:00:00,12,6,0.0,6.0,3,1,53,11:51 PM,11:26 AM,06:12 AM,06:17 PM,5,8,9,8,12,63,80,1.8,1015,9,10,201,6
2020-04-14 00:00:00,16,9,0.0,11.6,3,1,46,No moonrise,12:20 PM,06:12 AM,06:17 PM,5,6,8,6,23,84,82,1.6,1013,8,10,316,12
2020-04-14 03:00:00,16,9,0.0,11.6,3,1,46,No moonrise,12:20 PM,06:12 AM,06:17 PM,8,9,10,9,11,86,87,1.0,1016,10,9,326,8
2020-04-14 06:00:00,16,9,0.0,11.6,3,1,46,No moonrise,12:20 PM,06:12 AM,06:17 PM,9,11,11,11,6,63,88,0.1,1017,11,10,331,5
2020-04-14 09:00:00,16,9,0.0,11.6,3,3,46,No moonrise,12:20 PM,06:12 AM,06:17 PM,8,9,10,9,6,21,88,0.0,1017,10,10,335,5
2020-04-14 12:00:00,16,9,0.0,11.6,3,3,46,No moonrise,12:20 PM,06:12 AM,06:17 PM,8,9,10,9,6,22,88,0.0,1016,10,10,334,5
2020-04-14 15:00:00,16,9,0.0,11.6,3,4,46,No moonrise,12:20 PM,06:12 AM,06:17 PM,9,12,12,12,6,21,80,0.0,1017,12,10,335,6
2020-04-14 18:00:00,16,9,0.0,11.6,3,3,46,No moonrise,12:20 PM,06:12 AM,06:17 PM,10,15,16,15,12,36,67,0.5,1015,15,10,320,9
2020-04-14 21:00:00,16,9,0.0,11.6,3,1,46,No moonrise,12:20 PM,06:12 AM,06:17 PM,11,11,15,11,20,85,70,1.7,1013,11,10,309,14
2020-04-15 00:00:00,13,9,0.0,6.0,3,1,38,12:45 AM,01:12 PM,06:12 AM,06:17 PM,11,11,13,11,21,84,80,2.5,1012,11,9,309,13
2020-04-15 03:00:00,13,9,0.0,6.0,3,1,38,12:45 AM,01:12 PM,06:12 AM,06:17 PM,10,11,12,11,11,75,90,3.3,1014,12,7,315,7
2020-04-15 06:00:00,13,9,0.0,6.0,3,1,38,12:45 AM,01:12 PM,06:12 AM,06:17 PM,10,11,11,11,7,82,92,5.0,1016,11,7,324,6
2020-04-15 09:00:00,13,9,0.0,6.0,3,3,38,12:45 AM,01:12 PM,06:12 AM,06:17 PM,10,11,11,11,9,85,91,4.7,1015,11,6,333,8
2020-04-15 12:00:00,13,9,0.0,6.0,3,3,38,12:45 AM,01:12 PM,06:12 AM,06:17 PM,10,10,11,10,8,84,91,1.1,1015,11,6,339,7
2020-04-15 15:00:00,13,9,0.0,6.0,3,3,38,12:45 AM,01:12 PM,06:12 AM,06:17 PM,10,11,12,11,8,76,88,1.5,1017,12,9,332,7
2020-04-15 18:00:00,13,9,0.0,6.0,3,3,38,12:45 AM,01:12 PM,06:12 AM,06:17 PM,10,12,13,12,14,61,80,1.6,1017,13,9,297,11
2020-04-15 21:00:00,13,9,0.0,6.0,3,1,38,12:45 AM,01:12 PM,06:12 AM,06:17 PM,8,11,11,11,14,61,80,3.1,1014,11,7,290,9
2020-04-16 00:00:00,15,5,0.0,10.2,3,1,30,01:36 AM,02:01 PM,06:11 AM,06:17 PM,5,8,7,8,5,70,86,3.9,1013,7,7,308,3
2020-04-16 03:00:00,15,5,0.0,10.2,3,1,30,01:36 AM,02:01 PM,06:11 AM,06:17 PM,5,7,7,7,5,45,89,3.6,1015,7,7,324,3
2020-04-16 06:00:00,15,5,0.0,10.2,3,1,30,01:36 AM,02:01 PM,06:11 AM,06:17 PM,8,10,10,10,3,19,88,0.0,1016,10,10,250,2
2020-04-16 09:00:00,15,5,0.0,10.2,3,3,30,01:36 AM,02:01 PM,06:11 AM,06:17 PM,7,9,9,9,1,23,89,0.0,1016,9,10,73,1
2020-04-16 12:00:00,15,5,0.0,10.2,3,3,30,01:36 AM,02:01 PM,06:11 AM,06:17 PM,7,9,9,9,3,18,88,0.0,1016,9,10,100,3
2020-04-16 15:00:00,15,5,0.0,10.2,3,3,30,01:36 AM,02:01 PM,06:11 AM,06:17 PM,9,12,12,12,6,42,80,0.0,1017,12,10,142,5
2020-04-16 18:00:00,15,5,0.0,10.2,3,3,30,01:36 AM,02:01 PM,06:11 AM,06:17 PM,10,15,16,15,7,83,69,0.3,1017,15,10,154,6
2020-04-16 21:00:00,15,5,0.0,10.2,3,1,30,01:36 AM,02:01 PM,06:11 AM,06:17 PM,11,12,15,12,5,76,72,1.5,1014,12,9,101,4
2020-04-17 00:00:00,15,7,0.0,6.0,3,1,23,02:22 AM,02:46 PM,06:11 AM,06:16 PM,11,10,13,10,6,78,87,3.3,1014,10,7,11,4
2020-04-17 03:00:00,15,7,0.0,6.0,3,1,23,02:22 AM,02:46 PM,06:11 AM,06:16 PM,11,11,12,11,6,65,93,2.3,1017,12,6,66,4
2020-04-17 06:00:00,15,7,0.0,6.0,3,1,23,02:22 AM,02:46 PM,06:11 AM,06:16 PM,9,9,10,9,9,54,93,0.4,1018,10,4,151,8
2020-04-17 09:00:00,15,7,0.0,6.0,3,2,23,02:22 AM,02:46 PM,06:11 AM,06:16 PM,8,8,9,8,7,68,95,0.0,1017,9,2,158,6
2020-04-17 12:00:00,15,7,0.0,6.0,3,2,23,02:22 AM,02:46 PM,06:11 AM,06:16 PM,9,9,9,9,7,81,95,0.0,1017,9,5,156,6
2020-04-17 15:00:00,15,7,0.0,6.0,3,3,23,02:22 AM,02:46 PM,06:11 AM,06:16 PM,9,11,11,11,10,73,86,0.0,1018,11,10,152,8
2020-04-17 18:00:00,15,7,0.0,6.0,3,3,23,02:22 AM,02:46 PM,06:11 AM,06:16 PM,10,13,15,13,13,78,70,0.5,1017,14,10,141,10
2020-04-17 21:00:00,15,7,0.0,6.0,3,1,23,02:22 AM,02:46 PM,06:11 AM,06:16 PM,10,10,13,10,14,85,68,1.4,1015,10,10,122,10
2020-04-18 00:00:00,14,6,0.0,6.0,3,1,15,03:08 AM,03:30 PM,06:11 AM,06:16 PM,10,8,10,8,14,86,80,2.4,1014,8,9,136,9
2020-04-18 03:00:00,14,6,0.0,6.0,3,1,15,03:08 AM,03:30 PM,06:11 AM,06:16 PM,10,10,11,10,13,76,92,2.6,1017,11,6,155,9
2020-04-18 06:00:00,14,6,0.0,6.0,3,1,15,03:08 AM,03:30 PM,06:11 AM,06:16 PM,9,9,10,9,10,68,94,0.3,1018,10,4,151,9
2020-04-18 09:00:00,14,6,0.0,6.0,3,2,15,03:08 AM,03:30 PM,06:11 AM,06:16 PM,8,9,9,9,8,74,94,0.2,1017,9,5,149,6
2020-04-18 12:00:00,14,6,0.0,6.0,3,2,15,03:08 AM,03:30 PM,06:11 AM,06:16 PM,8,8,9,8,8,64,93,0.0,1017,9,10,147,6
2020-04-18 15:00:00,14,6,0.0,6.0,3,3,15,03:08 AM,03:30 PM,06:11 AM,06:16 PM,8,10,11,10,9,66,85,0.0,1019,11,10,144,8
2020-04-18 18:00:00,14,6,0.0,6.0,3,3,15,03:08 AM,03:30 PM,06:11 AM,06:16 PM,9,12,14,12,13,77,71,0.3,1019,12,10,132,11
2020-04-18 21:00:00,14,6,0.0,6.0,3,1,15,03:08 AM,03:30 PM,06:11 AM,06:16 PM,9,8,12,8,16,82,69,0.9,1016,8,10,128,12
2020-04-19 00:00:00,14,5,0.0,8.8,2,1,8,03:50 AM,04:11 PM,06:11 AM,06:16 PM,6,5,7,5,15,75,77,1.2,1015,5,9,136,10
2020-04-19 03:00:00,14,5,0.0,8.8,2,1,8,03:50 AM,04:11 PM,06:11 AM,06:16 PM,5,4,6,4,17,73,90,1.1,1017,6,9,144,10
2020-04-19 06:00:00,14,5,0.0,8.8,2,1,8,03:50 AM,04:11 PM,06:11 AM,06:16 PM,8,7,9,7,10,55,94,0.0,1019,9,7,143,9
2020-04-19 09:00:00,14,5,0.0,8.8,2,2,8,03:50 AM,04:11 PM,06:11 AM,06:16 PM,7,7,8,7,8,61,95,0.0,1018,8,2,136,7
2020-04-19 12:00:00,14,5,0.0,8.8,2,3,8,03:50 AM,04:11 PM,06:11 AM,06:16 PM,7,7,8,7,8,63,94,0.0,1018,8,5,132,7
2020-04-19 15:00:00,14,5,0.0,8.8,2,4,8,03:50 AM,04:11 PM,06:11 AM,06:16 PM,7,9,10,9,10,40,84,0.0,1018,10,10,136,9
2020-04-19 18:00:00,14,5,0.0,8.8,2,3,8,03:50 AM,04:11 PM,06:11 AM,06:16 PM,8,13,14,13,14,35,64,0.1,1017,13,10,136,12
2020-04-19 21:00:00,14,5,0.0,8.8,2,1,8,03:50 AM,04:11 PM,06:11 AM,06:16 PM,9,10,14,10,15,82,62,0.4,1014,10,9,124,12
2020-04-20 00:00:00,14,7,0.0,11.6,2,1,0,04:31 AM,04:51 PM,06:11 AM,06:16 PM,9,9,12,9,13,83,73,1.0,1013,9,10,128,10
2020-04-20 03:00:00,14,7,0.0,11.6,2,1,0,04:31 AM,04:51 PM,06:11 AM,06:16 PM,7,8,9,8,10,76,89,0.9,1016,9,9,136,8
2020-04-20 06:00:00,14,7,0.0,11.6,2,1,0,04:31 AM,04:51 PM,06:11 AM,06:16 PM,7,7,8,7,8,41,93,0.0,1018,8,10,132,7
2020-04-20 09:00:00,14,7,0.0,11.6,2,3,0,04:31 AM,04:51 PM,06:11 AM,06:16 PM,6,6,7,6,8,30,91,0.0,1017,7,10,136,7
2020-04-20 12:00:00,14,7,0.0,11.6,2,3,0,04:31 AM,04:51 PM,06:11 AM,06:16 PM,5,5,7,5,9,38,90,0.0,1017,7,10,132,8
2020-04-20 15:00:00,14,7,0.0,11.6,2,3,0,04:31 AM,04:51 PM,06:11 AM,06:16 PM,7,8,10,8,12,24,81,0.0,1018,10,10,135,10
2020-04-20 18:00:00,14,7,0.0,11.6,2,3,0,04:31 AM,04:51 PM,06:11 AM,06:16 PM,8,13,15,13,16,37,62,0.1,1017,14,10,133,14
2020-04-20 21:00:00,14,7,0.0,11.6,2,1,0,04:31 AM,04:51 PM,06:11 AM,06:16 PM,8,11,14,11,17,79,60,0.3,1014,11,9,121,14
