date_time,Laverton_maxtempC,Laverton_mintempC,Laverton_totalSnow_cm,Laverton_sunHour,Laverton_uvIndex,Laverton_uvIndex,Laverton_moon_illumination,Laverton_moonrise,Laverton_moonset,Laverton_sunrise,Laverton_sunset,Laverton_DewPointC,Laverton_FeelsLikeC,Laverton_HeatIndexC,Laverton_WindChillC,Laverton_WindGustKmph,Laverton_cloudcover,Laverton_humidity,Laverton_precipMM,Laverton_pressure,Laverton_tempC,Laverton_visibility,Laverton_winddirDegree,Laverton_windspeedKmph
2020-01-12 00:00:00,19,14,0.0,12.3,4,1,83,09:09 PM,06:17 AM,05:12 AM,07:46 PM,9,13,15,13,28,66,70,0.1,1020,15,10,204,21
2020-01-12 03:00:00,19,14,0.0,12.3,4,1,83,09:09 PM,06:17 AM,05:12 AM,07:46 PM,9,13,14,13,26,83,73,0.1,1019,14,10,201,18
2020-01-12 06:00:00,19,14,0.0,12.3,4,1,83,09:09 PM,06:17 AM,05:12 AM,07:46 PM,10,14,15,14,22,91,71,0.0,1020,15,10,183,16
2020-01-12 09:00:00,19,14,0.0,12.3,4,4,83,09:09 PM,06:17 AM,05:12 AM,07:46 PM,10,17,17,17,19,74,63,0.0,1021,17,10,164,16
2020-01-12 12:00:00,19,14,0.0,12.3,4,4,83,09:09 PM,06:17 AM,05:12 AM,07:46 PM,10,19,19,19,19,26,59,0.0,1020,19,10,163,17
2020-01-12 15:00:00,19,14,0.0,12.3,4,5,83,09:09 PM,06:17 AM,05:12 AM,07:46 PM,11,19,19,19,23,2,61,0.0,1018,19,10,169,20
2020-01-12 18:00:00,19,14,0.0,12.3,4,1,83,09:09 PM,06:17 AM,05:12 AM,07:46 PM,12,18,18,18,24,0,66,0.0,1018,18,10,166,21
2020-01-12 21:00:00,19,14,0.0,12.3,4,1,83,09:09 PM,06:17 AM,05:12 AM,07:46 PM,11,16,16,16,23,0,71,0.0,1019,16,10,154,17
2020-01-13 00:00:00,31,15,0.0,14.3,7,1,76,09:52 PM,07:28 AM,05:13 AM,07:46 PM,13,17,17,17,15,0,78,0.0,1017,17,10,147,12
2020-01-13 03:00:00,31,15,0.0,14.3,7,1,76,09:52 PM,07:28 AM,05:13 AM,07:46 PM,12,15,16,15,12,2,82,0.0,1016,16,10,61,9
2020-01-13 06:00:00,31,15,0.0,14.3,7,1,76,09:52 PM,07:28 AM,05:13 AM,07:46 PM,12,17,17,17,13,2,71,0.0,1016,17,10,12,10
2020-01-13 09:00:00,31,15,0.0,14.3,7,6,76,09:52 PM,07:28 AM,05:13 AM,07:46 PM,12,23,23,23,21,3,51,0.0,1016,23,10,9,17
2020-01-13 12:00:00,31,15,0.0,14.3,7,7,76,09:52 PM,07:28 AM,05:13 AM,07:46 PM,12,28,28,28,23,7,38,0.0,1014,28,10,14,19
2020-01-13 15:00:00,31,15,0.0,14.3,7,8,76,09:52 PM,07:28 AM,05:13 AM,07:46 PM,12,29,29,30,23,16,32,0.0,1012,30,10,18,17
2020-01-13 18:00:00,31,15,0.0,14.3,7,1,76,09:52 PM,07:28 AM,05:13 AM,07:46 PM,12,29,29,30,21,26,34,0.0,1012,30,10,30,12
2020-01-13 21:00:00,31,15,0.0,14.3,7,1,76,09:52 PM,07:28 AM,05:13 AM,07:46 PM,14,30,30,27,20,25,56,0.0,1013,27,10,162,12
2020-01-14 00:00:00,29,19,0.0,14.3,7,1,69,10:29 PM,08:40 AM,05:14 AM,07:46 PM,15,26,26,23,13,13,66,0.0,1013,23,10,247,9
2020-01-14 03:00:00,29,19,0.0,14.3,7,1,69,10:29 PM,08:40 AM,05:14 AM,07:46 PM,14,20,21,20,14,6,70,0.0,1013,20,10,257,9
2020-01-14 06:00:00,29,19,0.0,14.3,7,1,69,10:29 PM,08:40 AM,05:14 AM,07:46 PM,14,20,20,20,10,7,69,0.0,1015,20,10,271,8
2020-01-14 09:00:00,29,19,0.0,14.3,7,7,69,10:29 PM,08:40 AM,05:14 AM,07:46 PM,14,25,25,25,7,7,52,0.0,1015,25,10,149,6
2020-01-14 12:00:00,29,19,0.0,14.3,7,7,69,10:29 PM,08:40 AM,05:14 AM,07:46 PM,14,28,28,28,13,4,43,0.0,1013,28,10,123,12
2020-01-14 15:00:00,29,19,0.0,14.3,7,7,69,10:29 PM,08:40 AM,05:14 AM,07:46 PM,14,29,29,29,22,5,41,0.0,1011,29,10,151,17
2020-01-14 18:00:00,29,19,0.0,14.3,7,1,69,10:29 PM,08:40 AM,05:14 AM,07:46 PM,14,28,28,28,32,6,42,0.0,1010,28,10,138,19
2020-01-14 21:00:00,29,19,0.0,14.3,7,1,69,10:29 PM,08:40 AM,05:14 AM,07:46 PM,14,27,27,27,20,6,44,0.0,1010,27,10,99,11
2020-01-15 00:00:00,34,22,0.0,12.3,7,1,61,11:03 PM,09:51 AM,05:15 AM,07:45 PM,13,26,26,26,13,5,46,0.0,1009,26,10,53,7
2020-01-15 03:00:00,34,22,0.0,12.3,7,1,61,11:03 PM,09:51 AM,05:15 AM,07:45 PM,12,25,25,25,19,4,45,0.0,1008,25,10,35,9
2020-01-15 06:00:00,34,22,0.0,12.3,7,1,61,11:03 PM,09:51 AM,05:15 AM,07:45 PM,12,26,26,25,34,4,46,0.0,1009,25,10,18,21
2020-01-15 09:00:00,34,22,0.0,12.3,7,7,61,11:03 PM,09:51 AM,05:15 AM,07:45 PM,15,29,29,29,34,4,43,0.0,1008,29,10,9,24
2020-01-15 12:00:00,34,22,0.0,12.3,7,8,61,11:03 PM,09:51 AM,05:15 AM,07:45 PM,15,33,33,33,36,25,34,0.0,1006,33,9,9,24
2020-01-15 15:00:00,34,22,0.0,12.3,7,6,61,11:03 PM,09:51 AM,05:15 AM,07:45 PM,16,28,28,27,53,68,55,1.1,1005,27,10,148,37
2020-01-15 18:00:00,34,22,0.0,12.3,7,1,61,11:03 PM,09:51 AM,05:15 AM,07:45 PM,18,25,25,22,32,75,78,7.2,1007,22,7,122,22
2020-01-15 21:00:00,34,22,0.0,12.3,7,1,61,11:03 PM,09:51 AM,05:15 AM,07:45 PM,18,22,24,22,13,82,82,10.6,1008,22,8,146,8
2020-01-16 00:00:00,19,15,0.0,11.2,4,1,54,11:35 PM,11:01 AM,05:16 AM,07:45 PM,15,19,20,19,23,93,81,3.6,1008,19,10,228,17
2020-01-16 03:00:00,19,15,0.0,11.2,4,1,54,11:35 PM,11:01 AM,05:16 AM,07:45 PM,13,17,17,17,30,97,77,0.0,1008,17,10,244,23
2020-01-16 06:00:00,19,15,0.0,11.2,4,1,54,11:35 PM,11:01 AM,05:16 AM,07:45 PM,12,17,17,17,29,87,75,0.0,1009,17,10,229,22
2020-01-16 09:00:00,19,15,0.0,11.2,4,4,54,11:35 PM,11:01 AM,05:16 AM,07:45 PM,13,18,18,18,30,78,74,0.0,1011,18,10,209,25
2020-01-16 12:00:00,19,15,0.0,11.2,4,4,54,11:35 PM,11:01 AM,05:16 AM,07:45 PM,12,19,19,19,32,77,64,0.1,1011,19,10,195,28
2020-01-16 15:00:00,19,15,0.0,11.2,4,4,54,11:35 PM,11:01 AM,05:16 AM,07:45 PM,11,19,19,19,33,38,60,0.1,1010,19,10,186,28
2020-01-16 18:00:00,19,15,0.0,11.2,4,1,54,11:35 PM,11:01 AM,05:16 AM,07:45 PM,11,17,17,17,33,55,67,0.1,1011,17,10,186,28
2020-01-16 21:00:00,19,15,0.0,11.2,4,1,54,11:35 PM,11:01 AM,05:16 AM,07:45 PM,9,14,15,14,31,62,68,0.0,1013,15,10,185,24
2020-01-17 00:00:00,22,13,0.0,12.3,5,1,47,No moonrise,12:10 PM,05:17 AM,07:45 PM,9,12,14,12,30,67,71,0.0,1013,14,10,191,23
2020-01-17 03:00:00,22,13,0.0,12.3,5,1,47,No moonrise,12:10 PM,05:17 AM,07:45 PM,10,13,14,13,27,86,77,0.0,1012,14,10,190,20
2020-01-17 06:00:00,22,13,0.0,12.3,5,1,47,No moonrise,12:10 PM,05:17 AM,07:45 PM,12,15,15,15,19,72,80,0.3,1012,15,7,176,15
2020-01-17 09:00:00,22,13,0.0,12.3,5,4,47,No moonrise,12:10 PM,05:17 AM,07:45 PM,11,17,17,17,22,65,68,0.1,1012,17,8,156,18
2020-01-17 12:00:00,22,13,0.0,12.3,5,5,47,No moonrise,12:10 PM,05:17 AM,07:45 PM,12,20,22,20,28,32,60,0.0,1011,20,10,160,24
2020-01-17 15:00:00,22,13,0.0,12.3,5,6,47,No moonrise,12:10 PM,05:17 AM,07:45 PM,13,25,25,22,31,8,58,0.0,1010,22,10,158,27
2020-01-17 18:00:00,22,13,0.0,12.3,5,1,47,No moonrise,12:10 PM,05:17 AM,07:45 PM,13,20,21,20,35,19,64,0.0,1010,20,10,148,29
2020-01-17 21:00:00,22,13,0.0,12.3,5,1,47,No moonrise,12:10 PM,05:17 AM,07:45 PM,12,18,18,18,34,40,71,0.0,1011,18,10,142,26
2020-01-18 00:00:00,27,17,0.0,14.3,6,1,40,12:06 AM,01:18 PM,05:18 AM,07:44 PM,12,17,17,17,26,30,75,0.0,1011,17,10,127,19
2020-01-18 03:00:00,27,17,0.0,14.3,6,1,40,12:06 AM,01:18 PM,05:18 AM,07:44 PM,13,17,17,17,14,11,79,0.0,1010,17,10,101,11
2020-01-18 06:00:00,27,17,0.0,14.3,6,1,40,12:06 AM,01:18 PM,05:18 AM,07:44 PM,14,18,18,18,10,4,77,0.0,1010,18,10,91,9
2020-01-18 09:00:00,27,17,0.0,14.3,6,6,40,12:06 AM,01:18 PM,05:18 AM,07:44 PM,14,20,22,20,10,30,66,0.0,1009,20,10,96,9
2020-01-18 12:00:00,27,17,0.0,14.3,6,6,40,12:06 AM,01:18 PM,05:18 AM,07:44 PM,15,25,25,23,15,26,59,0.0,1008,23,10,129,13
2020-01-18 15:00:00,27,17,0.0,14.3,6,7,40,12:06 AM,01:18 PM,05:18 AM,07:44 PM,15,27,27,26,20,23,52,0.0,1006,26,10,135,16
2020-01-18 18:00:00,27,17,0.0,14.3,6,1,40,12:06 AM,01:18 PM,05:18 AM,07:44 PM,16,26,26,25,27,19,56,0.0,1005,25,10,124,19
2020-01-18 21:00:00,27,17,0.0,14.3,6,1,40,12:06 AM,01:18 PM,05:18 AM,07:44 PM,16,25,25,23,25,15,66,0.0,1006,23,10,121,16
2020-01-19 00:00:00,26,19,0.0,12.3,6,1,32,12:39 AM,02:25 PM,05:19 AM,07:44 PM,17,21,22,21,10,9,78,0.0,1005,21,10,129,7
2020-01-19 03:00:00,26,19,0.0,12.3,6,1,32,12:39 AM,02:25 PM,05:19 AM,07:44 PM,17,20,20,20,5,8,83,0.0,1005,20,10,264,4
2020-01-19 06:00:00,26,19,0.0,12.3,6,1,32,12:39 AM,02:25 PM,05:19 AM,07:44 PM,16,21,23,21,7,8,75,0.0,1006,21,10,136,6
2020-01-19 09:00:00,26,19,0.0,12.3,6,6,32,12:39 AM,02:25 PM,05:19 AM,07:44 PM,16,26,26,24,8,8,62,0.0,1006,24,10,60,7
2020-01-19 12:00:00,26,19,0.0,12.3,6,7,32,12:39 AM,02:25 PM,05:19 AM,07:44 PM,16,27,27,26,14,52,57,0.1,1004,26,10,128,12
2020-01-19 15:00:00,26,19,0.0,12.3,6,5,32,12:39 AM,02:25 PM,05:19 AM,07:44 PM,17,26,26,25,26,74,62,0.1,1002,25,9,165,23
2020-01-19 18:00:00,26,19,0.0,12.3,6,1,32,12:39 AM,02:25 PM,05:19 AM,07:44 PM,17,25,25,23,34,81,69,3.0,1003,23,8,121,22
2020-01-19 21:00:00,26,19,0.0,12.3,6,1,32,12:39 AM,02:25 PM,05:19 AM,07:44 PM,16,21,22,21,27,77,74,4.5,1004,21,7,146,15
2020-01-20 00:00:00,20,16,0.0,8.9,4,1,25,01:15 AM,03:32 PM,05:20 AM,07:43 PM,16,19,19,19,26,47,84,1.5,1004,19,9,184,17
2020-01-20 03:00:00,20,16,0.0,8.9,4,1,25,01:15 AM,03:32 PM,05:20 AM,07:43 PM,17,19,19,19,23,68,90,0.1,1004,19,10,190,17
2020-01-20 06:00:00,20,16,0.0,8.9,4,1,25,01:15 AM,03:32 PM,05:20 AM,07:43 PM,17,19,19,19,21,95,89,0.3,1004,19,10,176,16
2020-01-20 09:00:00,20,16,0.0,8.9,4,4,25,01:15 AM,03:32 PM,05:20 AM,07:43 PM,17,20,20,20,24,98,83,0.6,1005,20,10,169,19
2020-01-20 12:00:00,20,16,0.0,8.9,4,5,25,01:15 AM,03:32 PM,05:20 AM,07:43 PM,16,20,20,20,42,91,78,1.8,1004,20,10,178,28
2020-01-20 15:00:00,20,16,0.0,8.9,4,4,25,01:15 AM,03:32 PM,05:20 AM,07:43 PM,16,19,19,19,49,96,81,2.7,1004,19,8,183,31
2020-01-20 18:00:00,20,16,0.0,8.9,4,1,25,01:15 AM,03:32 PM,05:20 AM,07:43 PM,15,18,18,18,37,100,86,1.6,1005,18,8,188,26
2020-01-20 21:00:00,20,16,0.0,8.9,4,1,25,01:15 AM,03:32 PM,05:20 AM,07:43 PM,14,16,16,16,34,100,86,0.9,1007,16,9,208,25
2020-01-21 00:00:00,22,15,0.0,12.3,4,1,18,01:54 AM,04:37 PM,05:21 AM,07:43 PM,12,16,16,16,32,100,82,0.3,1007,16,10,219,22
2020-01-21 03:00:00,22,15,0.0,12.3,4,1,18,01:54 AM,04:37 PM,05:21 AM,07:43 PM,11,14,15,14,27,100,80,0.1,1008,15,10,221,19
2020-01-21 06:00:00,22,15,0.0,12.3,4,1,18,01:54 AM,04:37 PM,05:21 AM,07:43 PM,11,14,15,14,21,99,78,0.0,1009,15,10,220,16
2020-01-21 09:00:00,22,15,0.0,12.3,4,4,18,01:54 AM,04:37 PM,05:21 AM,07:43 PM,10,16,16,16,11,68,68,0.1,1010,16,10,216,9
2020-01-21 12:00:00,22,15,0.0,12.3,4,5,18,01:54 AM,04:37 PM,05:21 AM,07:43 PM,10,20,22,20,11,18,54,0.0,1009,20,10,165,9
2020-01-21 15:00:00,22,15,0.0,12.3,4,6,18,01:54 AM,04:37 PM,05:21 AM,07:43 PM,11,21,22,21,19,3,53,0.0,1007,21,10,161,17
2020-01-21 18:00:00,22,15,0.0,12.3,4,1,18,01:54 AM,04:37 PM,05:21 AM,07:43 PM,11,18,18,18,22,3,64,0.0,1007,18,10,171,18
2020-01-21 21:00:00,22,15,0.0,12.3,4,1,18,01:54 AM,04:37 PM,05:21 AM,07:43 PM,13,16,19,16,13,1,71,0.0,1007,16,10,129,11
2020-01-22 00:00:00,31,17,0.0,13.4,7,1,11,02:38 AM,05:38 PM,05:22 AM,07:42 PM,12,17,18,17,14,2,69,0.0,1006,17,10,65,10
2020-01-22 03:00:00,31,17,0.0,13.4,7,1,11,02:38 AM,05:38 PM,05:22 AM,07:42 PM,10,18,18,18,31,5,59,0.0,1004,18,10,26,17
2020-01-22 06:00:00,31,17,0.0,13.4,7,1,11,02:38 AM,05:38 PM,05:22 AM,07:42 PM,10,20,22,20,46,64,51,0.0,1003,20,10,9,27
2020-01-22 09:00:00,31,17,0.0,13.4,7,5,11,02:38 AM,05:38 PM,05:22 AM,07:42 PM,10,25,25,24,52,45,42,0.0,1001,24,10,8,36
2020-01-22 12:00:00,31,17,0.0,13.4,7,7,11,02:38 AM,05:38 PM,05:22 AM,07:42 PM,10,28,28,29,54,24,31,0.0,999,29,10,236,39
2020-01-22 15:00:00,31,17,0.0,13.4,7,7,11,02:38 AM,05:38 PM,05:22 AM,07:42 PM,10,28,28,29,55,29,31,0.0,998,29,10,356,37
2020-01-22 18:00:00,31,17,0.0,13.4,7,1,11,02:38 AM,05:38 PM,05:22 AM,07:42 PM,12,30,30,27,49,43,48,0.0,997,27,10,264,33
2020-01-22 21:00:00,31,17,0.0,13.4,7,1,11,02:38 AM,05:38 PM,05:22 AM,07:42 PM,14,27,27,24,26,83,77,2.5,998,24,8,180,19
2020-01-23 00:00:00,21,13,0.0,10.0,4,1,3,03:27 AM,06:34 PM,05:24 AM,07:42 PM,13,15,18,15,23,100,88,6.9,998,17,6,210,18
2020-01-23 03:00:00,21,13,0.0,10.0,4,1,3,03:27 AM,06:34 PM,05:24 AM,07:42 PM,11,12,13,12,23,91,85,20.7,997,13,5,286,18
2020-01-23 06:00:00,21,13,0.0,10.0,4,1,3,03:27 AM,06:34 PM,05:24 AM,07:42 PM,11,12,14,12,20,96,82,16.1,997,14,5,332,15
2020-01-23 09:00:00,21,13,0.0,10.0,4,4,3,03:27 AM,06:34 PM,05:24 AM,07:42 PM,11,16,16,16,28,88,73,11.5,997,16,5,341,24
2020-01-23 12:00:00,21,13,0.0,10.0,4,4,3,03:27 AM,06:34 PM,05:24 AM,07:42 PM,11,19,19,19,39,81,62,4.7,998,19,8,316,31
2020-01-23 15:00:00,21,13,0.0,10.0,4,5,3,03:27 AM,06:34 PM,05:24 AM,07:42 PM,9,20,20,20,41,80,49,1.1,999,20,9,286,32
2020-01-23 18:00:00,21,13,0.0,10.0,4,1,3,03:27 AM,06:34 PM,05:24 AM,07:42 PM,8,19,19,19,35,36,47,0.4,1002,19,10,272,26
2020-01-23 21:00:00,21,13,0.0,10.0,4,1,3,03:27 AM,06:34 PM,05:24 AM,07:42 PM,6,16,16,16,30,12,50,0.0,1005,16,10,279,19
2020-01-24 00:00:00,22,13,0.0,14.2,5,1,0,04:21 AM,07:24 PM,05:25 AM,07:41 PM,5,13,14,13,28,7,54,0.0,1007,14,10,295,17
2020-01-24 03:00:00,22,13,0.0,14.2,5,1,0,04:21 AM,07:24 PM,05:25 AM,07:41 PM,5,11,13,11,29,6,59,0.0,1007,13,10,310,18
2020-01-24 06:00:00,22,13,0.0,14.2,5,1,0,04:21 AM,07:24 PM,05:25 AM,07:41 PM,7,12,14,12,26,5,64,0.0,1009,14,10,307,19
2020-01-24 09:00:00,22,13,0.0,14.2,5,5,0,04:21 AM,07:24 PM,05:25 AM,07:41 PM,8,16,17,16,22,23,57,0.0,1011,17,10,289,18
2020-01-24 12:00:00,22,13,0.0,14.2,5,5,0,04:21 AM,07:24 PM,05:25 AM,07:41 PM,9,20,20,20,21,41,52,0.0,1012,20,10,278,18
2020-01-24 15:00:00,22,13,0.0,14.2,5,6,0,04:21 AM,07:24 PM,05:25 AM,07:41 PM,10,21,23,21,19,31,50,0.0,1011,21,10,280,17
2020-01-24 18:00:00,22,13,0.0,14.2,5,1,0,04:21 AM,07:24 PM,05:25 AM,07:41 PM,12,22,24,22,15,18,53,0.0,1012,22,10,280,12
2020-01-24 21:00:00,22,13,0.0,14.2,5,1,0,04:21 AM,07:24 PM,05:25 AM,07:41 PM,11,20,21,20,16,11,57,0.0,1013,20,10,290,11
2020-01-25 00:00:00,26,17,0.0,14.1,6,1,0,05:20 AM,08:06 PM,05:26 AM,07:40 PM,11,19,19,19,18,15,61,0.0,1014,19,10,306,12
2020-01-25 03:00:00,26,17,0.0,14.1,6,1,0,05:20 AM,08:06 PM,05:26 AM,07:40 PM,11,17,17,17,19,10,65,0.0,1014,17,10,303,12
2020-01-25 06:00:00,26,17,0.0,14.1,6,1,0,05:20 AM,08:06 PM,05:26 AM,07:40 PM,12,18,18,18,14,2,67,0.0,1014,18,10,316,11
2020-01-25 09:00:00,26,17,0.0,14.1,6,6,0,05:20 AM,08:06 PM,05:26 AM,07:40 PM,12,21,23,21,8,9,56,0.0,1014,21,10,304,7
2020-01-25 12:00:00,26,17,0.0,14.1,6,6,0,05:20 AM,08:06 PM,05:26 AM,07:40 PM,13,26,26,25,7,8,47,0.0,1013,25,10,197,6
2020-01-25 15:00:00,26,17,0.0,14.1,6,7,0,05:20 AM,08:06 PM,05:26 AM,07:40 PM,13,26,26,26,11,17,46,0.0,1012,26,10,157,10
2020-01-25 18:00:00,26,17,0.0,14.1,6,1,0,05:20 AM,08:06 PM,05:26 AM,07:40 PM,15,25,25,23,22,24,63,0.0,1012,23,10,166,17
2020-01-25 21:00:00,26,17,0.0,14.1,6,1,0,05:20 AM,08:06 PM,05:26 AM,07:40 PM,15,20,21,20,17,20,75,0.0,1013,20,10,155,14
2020-01-26 00:00:00,23,17,0.0,13.4,6,1,4,06:19 AM,08:43 PM,05:27 AM,07:40 PM,15,19,19,19,8,12,78,0.0,1013,19,10,179,7
2020-01-26 03:00:00,23,17,0.0,13.4,6,1,4,06:19 AM,08:43 PM,05:27 AM,07:40 PM,15,18,18,18,6,16,81,0.0,1012,18,10,224,5
2020-01-26 06:00:00,23,17,0.0,13.4,6,1,4,06:19 AM,08:43 PM,05:27 AM,07:40 PM,15,18,18,18,6,25,82,0.0,1013,18,10,254,5
2020-01-26 09:00:00,23,17,0.0,13.4,6,6,4,06:19 AM,08:43 PM,05:27 AM,07:40 PM,15,21,23,21,5,33,68,0.0,1013,21,10,250,4
2020-01-26 12:00:00,23,17,0.0,13.4,6,6,4,06:19 AM,08:43 PM,05:27 AM,07:40 PM,15,25,25,23,13,63,61,0.0,1013,23,10,211,12
2020-01-26 15:00:00,23,17,0.0,13.4,6,5,4,06:19 AM,08:43 PM,05:27 AM,07:40 PM,15,25,25,22,23,30,66,0.0,1013,22,10,180,20
2020-01-26 18:00:00,23,17,0.0,13.4,6,1,4,06:19 AM,08:43 PM,05:27 AM,07:40 PM,14,19,20,19,25,14,73,0.0,1014,19,10,175,21
2020-01-26 21:00:00,23,17,0.0,13.4,6,1,4,06:19 AM,08:43 PM,05:27 AM,07:40 PM,13,18,18,18,16,35,74,0.0,1015,18,10,161,13
2020-01-27 00:00:00,22,16,0.0,14.1,5,1,11,07:18 AM,09:15 PM,05:28 AM,07:39 PM,12,17,17,17,12,59,75,0.0,1015,17,10,157,9
2020-01-27 03:00:00,22,16,0.0,14.1,5,1,11,07:18 AM,09:15 PM,05:28 AM,07:39 PM,12,16,16,16,7,49,77,0.0,1015,16,10,111,5
2020-01-27 06:00:00,22,16,0.0,14.1,5,1,11,07:18 AM,09:15 PM,05:28 AM,07:39 PM,12,17,17,17,4,36,76,0.0,1014,17,10,88,3
2020-01-27 09:00:00,22,16,0.0,14.1,5,5,11,07:18 AM,09:15 PM,05:28 AM,07:39 PM,12,19,19,19,8,39,67,0.0,1015,19,10,151,7
2020-01-27 12:00:00,22,16,0.0,14.1,5,6,11,07:18 AM,09:15 PM,05:28 AM,07:39 PM,13,21,23,21,12,46,59,0.0,1014,21,10,164,10
2020-01-27 15:00:00,22,16,0.0,14.1,5,6,11,07:18 AM,09:15 PM,05:28 AM,07:39 PM,13,21,24,21,21,26,59,0.0,1014,21,10,168,18
2020-01-27 18:00:00,22,16,0.0,14.1,5,1,11,07:18 AM,09:15 PM,05:28 AM,07:39 PM,13,19,20,19,22,22,68,0.0,1014,19,10,174,19
2020-01-27 21:00:00,22,16,0.0,14.1,5,1,11,07:18 AM,09:15 PM,05:28 AM,07:39 PM,13,17,17,17,15,19,73,0.0,1015,17,10,162,12
2020-01-28 00:00:00,24,16,0.0,14.1,6,1,18,08:16 AM,09:44 PM,05:29 AM,07:38 PM,12,17,17,17,10,17,75,0.0,1015,17,10,185,8
2020-01-28 03:00:00,24,16,0.0,14.1,6,1,18,08:16 AM,09:44 PM,05:29 AM,07:38 PM,12,16,16,16,6,18,77,0.0,1014,16,10,247,5
2020-01-28 06:00:00,24,16,0.0,14.1,6,1,18,08:16 AM,09:44 PM,05:29 AM,07:38 PM,12,16,16,16,6,23,78,0.0,1015,16,10,263,5
2020-01-28 09:00:00,24,16,0.0,14.1,6,5,18,08:16 AM,09:44 PM,05:29 AM,07:38 PM,12,18,18,18,9,14,67,0.0,1016,18,10,215,8
2020-01-28 12:00:00,24,16,0.0,14.1,6,6,18,08:16 AM,09:44 PM,05:29 AM,07:38 PM,12,23,23,23,7,7,52,0.0,1015,23,10,148,6
2020-01-28 15:00:00,24,16,0.0,14.1,6,6,18,08:16 AM,09:44 PM,05:29 AM,07:38 PM,13,25,25,24,18,6,48,0.0,1014,24,10,154,15
2020-01-28 18:00:00,24,16,0.0,14.1,6,1,18,08:16 AM,09:44 PM,05:29 AM,07:38 PM,13,21,21,21,22,3,62,0.0,1015,21,10,172,18
2020-01-28 21:00:00,24,16,0.0,14.1,6,1,18,08:16 AM,09:44 PM,05:29 AM,07:38 PM,15,17,18,17,12,1,72,0.0,1017,17,10,180,10
2020-01-29 00:00:00,27,20,0.0,14.1,6,1,26,09:14 AM,10:11 PM,05:30 AM,07:37 PM,17,20,22,20,5,0,77,0.0,1017,20,10,171,4
2020-01-29 03:00:00,27,20,0.0,14.1,6,1,26,09:14 AM,10:11 PM,05:30 AM,07:37 PM,17,21,22,21,1,1,81,0.0,1017,21,10,194,1
2020-01-29 06:00:00,27,20,0.0,14.1,6,1,26,09:14 AM,10:11 PM,05:30 AM,07:37 PM,17,20,20,20,2,1,79,0.0,1017,20,10,289,2
2020-01-29 09:00:00,27,20,0.0,14.1,6,6,26,09:14 AM,10:11 PM,05:30 AM,07:37 PM,16,24,24,23,4,0,63,0.0,1017,23,10,187,3
2020-01-29 12:00:00,27,20,0.0,14.1,6,7,26,09:14 AM,10:11 PM,05:30 AM,07:37 PM,15,27,27,27,7,0,49,0.0,1016,27,10,137,6
2020-01-29 15:00:00,27,20,0.0,14.1,6,7,26,09:14 AM,10:11 PM,05:30 AM,07:37 PM,13,27,27,27,14,0,43,0.0,1015,27,10,143,12
2020-01-29 18:00:00,27,20,0.0,14.1,6,1,26,09:14 AM,10:11 PM,05:30 AM,07:37 PM,14,27,27,26,15,0,48,0.0,1015,26,10,144,13
2020-01-29 21:00:00,27,20,0.0,14.1,6,1,26,09:14 AM,10:11 PM,05:30 AM,07:37 PM,16,26,26,25,8,0,57,0.0,1015,25,10,153,7
2020-01-30 00:00:00,39,23,0.0,14.1,8,1,33,10:10 AM,10:36 PM,05:32 AM,07:37 PM,16,25,25,24,8,0,59,0.0,1014,24,10,276,6
2020-01-30 03:00:00,39,23,0.0,14.1,8,1,33,10:10 AM,10:36 PM,05:32 AM,07:37 PM,12,25,25,23,15,0,50,0.0,1013,23,10,120,9
2020-01-30 06:00:00,39,23,0.0,14.1,8,1,33,10:10 AM,10:36 PM,05:32 AM,07:37 PM,9,25,25,24,20,0,40,0.0,1012,24,10,243,10
2020-01-30 09:00:00,39,23,0.0,14.1,8,7,33,10:10 AM,10:36 PM,05:32 AM,07:37 PM,9,28,28,28,24,0,30,0.0,1013,28,10,121,14
2020-01-30 12:00:00,39,23,0.0,14.1,8,8,33,10:10 AM,10:36 PM,05:32 AM,07:37 PM,9,32,32,34,23,0,23,0.0,1011,34,10,221,15
2020-01-30 15:00:00,39,23,0.0,14.1,8,9,33,10:10 AM,10:36 PM,05:32 AM,07:37 PM,12,37,37,38,10,0,21,0.0,1009,38,10,309,7
2020-01-30 18:00:00,39,23,0.0,14.1,8,1,33,10:10 AM,10:36 PM,05:32 AM,07:37 PM,12,36,36,37,9,0,22,0.0,1009,37,10,134,6
2020-01-30 21:00:00,39,23,0.0,14.1,8,1,33,10:10 AM,10:36 PM,05:32 AM,07:37 PM,12,32,32,33,9,0,28,0.0,1010,33,10,230,5
2020-01-31 00:00:00,39,26,0.0,14.0,8,1,37,11:06 AM,11:02 PM,05:33 AM,07:36 PM,11,29,29,30,13,0,31,0.0,1009,30,10,132,7
2020-01-31 03:00:00,39,26,0.0,14.0,8,1,37,11:06 AM,11:02 PM,05:33 AM,07:36 PM,9,26,26,27,22,0,33,0.0,1008,27,10,39,11
2020-01-31 06:00:00,39,26,0.0,14.0,8,1,37,11:06 AM,11:02 PM,05:33 AM,07:36 PM,9,26,26,27,32,3,33,0.0,1008,27,10,24,15
2020-01-31 09:00:00,39,26,0.0,14.0,8,8,37,11:06 AM,11:02 PM,05:33 AM,07:36 PM,10,31,31,32,48,9,26,0.0,1008,32,10,11,26
