date_time,Harrington_maxtempC,Harrington_mintempC,Harrington_totalSnow_cm,Harrington_sunHour,Harrington_uvIndex,Harrington_uvIndex,Harrington_moon_illumination,Harrington_moonrise,Harrington_moonset,Harrington_sunrise,Harrington_sunset,Harrington_DewPointC,Harrington_FeelsLikeC,Harrington_HeatIndexC,Harrington_WindChillC,Harrington_WindGustKmph,Harrington_cloudcover,Harrington_humidity,Harrington_precipMM,Harrington_pressure,Harrington_tempC,Harrington_visibility,Harrington_winddirDegree,Harrington_windspeedKmph
2020-01-12 00:00:00,25,18,0.0,12.2,5,1,83,08:22 PM,05:59 AM,04:55 AM,06:59 PM,16,19,19,19,12,90,84,0.2,1015,19,7,174,8
2020-01-12 03:00:00,25,18,0.0,12.2,5,1,83,08:22 PM,05:59 AM,04:55 AM,06:59 PM,16,18,18,18,14,76,85,0.1,1014,18,10,184,9
2020-01-12 06:00:00,25,18,0.0,12.2,5,1,83,08:22 PM,05:59 AM,04:55 AM,06:59 PM,15,19,19,19,14,80,80,0.1,1016,19,10,183,10
2020-01-12 09:00:00,25,18,0.0,12.2,5,5,83,08:22 PM,05:59 AM,04:55 AM,06:59 PM,14,21,23,21,14,81,64,0.2,1017,21,9,169,12
2020-01-12 12:00:00,25,18,0.0,12.2,5,5,83,08:22 PM,05:59 AM,04:55 AM,06:59 PM,13,25,25,24,18,29,52,0.1,1017,24,10,148,15
2020-01-12 15:00:00,25,18,0.0,12.2,5,6,83,08:22 PM,05:59 AM,04:55 AM,06:59 PM,14,25,25,24,20,14,54,0.0,1016,24,10,141,17
2020-01-12 18:00:00,25,18,0.0,12.2,5,1,83,08:22 PM,05:59 AM,04:55 AM,06:59 PM,14,21,21,21,18,48,68,0.0,1017,21,10,148,13
2020-01-12 21:00:00,25,18,0.0,12.2,5,1,83,08:22 PM,05:59 AM,04:55 AM,06:59 PM,15,19,19,19,11,69,79,0.2,1019,19,10,144,6
2020-01-13 00:00:00,23,16,0.0,9.9,5,1,76,09:08 PM,07:07 AM,04:56 AM,06:59 PM,16,18,18,18,7,71,86,0.4,1018,18,10,140,4
2020-01-13 03:00:00,23,16,0.0,9.9,5,1,76,09:08 PM,07:07 AM,04:56 AM,06:59 PM,15,17,17,17,5,69,90,0.5,1017,17,10,171,3
2020-01-13 06:00:00,23,16,0.0,9.9,5,1,76,09:08 PM,07:07 AM,04:56 AM,06:59 PM,16,18,18,18,4,65,86,0.2,1018,18,10,203,3
2020-01-13 09:00:00,23,16,0.0,9.9,5,5,76,09:08 PM,07:07 AM,04:56 AM,06:59 PM,15,21,23,21,8,82,68,0.2,1019,21,10,149,6
2020-01-13 12:00:00,23,16,0.0,9.9,5,5,76,09:08 PM,07:07 AM,04:56 AM,06:59 PM,15,25,25,23,13,72,64,0.2,1017,23,10,116,11
2020-01-13 15:00:00,23,16,0.0,9.9,5,5,76,09:08 PM,07:07 AM,04:56 AM,06:59 PM,16,25,25,23,17,65,65,0.1,1016,23,10,108,14
2020-01-13 18:00:00,23,16,0.0,9.9,5,1,76,09:08 PM,07:07 AM,04:56 AM,06:59 PM,16,21,22,21,14,32,73,0.0,1017,21,10,102,9
2020-01-13 21:00:00,23,16,0.0,9.9,5,1,76,09:08 PM,07:07 AM,04:56 AM,06:59 PM,16,18,18,18,7,21,87,0.0,1018,18,10,266,4
2020-01-14 00:00:00,28,16,0.0,14.0,7,1,69,09:50 PM,08:16 AM,04:57 AM,06:59 PM,16,17,17,17,9,24,95,0.0,1018,17,5,312,4
2020-01-14 03:00:00,28,16,0.0,14.0,7,1,69,09:50 PM,08:16 AM,04:57 AM,06:59 PM,15,16,16,16,10,34,96,0.0,1017,16,2,287,5
2020-01-14 06:00:00,28,16,0.0,14.0,7,1,69,09:50 PM,08:16 AM,04:57 AM,06:59 PM,16,19,19,19,7,37,83,0.0,1017,19,7,277,5
2020-01-14 09:00:00,28,16,0.0,14.0,7,6,69,09:50 PM,08:16 AM,04:57 AM,06:59 PM,17,25,25,24,9,46,65,0.1,1017,24,10,183,8
2020-01-14 12:00:00,28,16,0.0,14.0,7,6,69,09:50 PM,08:16 AM,04:57 AM,06:59 PM,17,28,28,27,15,37,55,0.0,1016,27,10,115,13
2020-01-14 15:00:00,28,16,0.0,14.0,7,7,69,09:50 PM,08:16 AM,04:57 AM,06:59 PM,17,28,28,27,17,13,54,0.0,1014,27,10,110,15
2020-01-14 18:00:00,28,16,0.0,14.0,7,1,69,09:50 PM,08:16 AM,04:57 AM,06:59 PM,17,25,25,23,13,1,69,0.0,1015,23,10,105,9
2020-01-14 21:00:00,28,16,0.0,14.0,7,1,69,09:50 PM,08:16 AM,04:57 AM,06:59 PM,17,20,21,20,8,9,85,0.0,1015,20,10,256,4
2020-01-15 00:00:00,27,17,0.0,9.9,6,1,61,10:27 PM,09:24 AM,04:58 AM,06:59 PM,16,18,18,18,7,9,93,0.0,1015,18,5,303,4
2020-01-15 03:00:00,27,17,0.0,9.9,6,1,61,10:27 PM,09:24 AM,04:58 AM,06:59 PM,16,17,17,17,8,14,95,0.0,1013,17,2,294,4
2020-01-15 06:00:00,27,17,0.0,9.9,6,1,61,10:27 PM,09:24 AM,04:58 AM,06:59 PM,16,20,20,20,6,45,82,0.0,1014,20,7,276,4
2020-01-15 09:00:00,27,17,0.0,9.9,6,6,61,10:27 PM,09:24 AM,04:58 AM,06:59 PM,17,25,25,24,6,86,67,0.0,1014,24,10,162,5
2020-01-15 12:00:00,27,17,0.0,9.9,6,6,61,10:27 PM,09:24 AM,04:58 AM,06:59 PM,20,28,28,27,16,87,68,2.6,1012,27,8,77,10
2020-01-15 15:00:00,27,17,0.0,9.9,6,5,61,10:27 PM,09:24 AM,04:58 AM,06:59 PM,21,27,27,25,31,61,80,6.4,1010,25,4,48,16
2020-01-15 18:00:00,27,17,0.0,9.9,6,1,61,10:27 PM,09:24 AM,04:58 AM,06:59 PM,21,25,25,23,22,67,88,2.6,1010,23,8,38,12
2020-01-15 21:00:00,27,17,0.0,9.9,6,1,61,10:27 PM,09:24 AM,04:58 AM,06:59 PM,20,25,25,22,17,75,89,0.1,1011,22,10,30,11
2020-01-16 00:00:00,32,20,0.0,12.2,6,1,54,11:03 PM,10:29 AM,04:59 AM,06:58 PM,20,21,22,21,14,56,93,0.0,1009,21,5,23,9
2020-01-16 03:00:00,32,20,0.0,12.2,6,1,54,11:03 PM,10:29 AM,04:59 AM,06:58 PM,20,21,21,21,13,39,95,0.0,1008,21,2,21,8
2020-01-16 06:00:00,32,20,0.0,12.2,6,1,54,11:03 PM,10:29 AM,04:59 AM,06:58 PM,20,24,24,22,11,24,86,0.0,1009,22,7,13,8
2020-01-16 09:00:00,32,20,0.0,12.2,6,7,54,11:03 PM,10:29 AM,04:59 AM,06:58 PM,19,30,30,28,11,23,61,0.0,1009,28,10,30,10
2020-01-16 12:00:00,32,20,0.0,12.2,6,8,54,11:03 PM,10:29 AM,04:59 AM,06:58 PM,18,33,33,31,19,23,46,0.0,1007,31,10,49,17
2020-01-16 15:00:00,32,20,0.0,12.2,6,6,54,11:03 PM,10:29 AM,04:59 AM,06:58 PM,19,25,25,24,27,63,80,6.7,1006,24,5,159,17
2020-01-16 18:00:00,32,20,0.0,12.2,6,1,54,11:03 PM,10:29 AM,04:59 AM,06:58 PM,20,20,20,20,14,64,97,4.7,1007,20,8,268,8
2020-01-16 21:00:00,32,20,0.0,12.2,6,1,54,11:03 PM,10:29 AM,04:59 AM,06:58 PM,20,20,20,20,5,56,96,0.7,1007,20,5,123,3
2020-01-17 00:00:00,26,15,0.0,9.7,5,1,47,11:38 PM,11:35 AM,05:00 AM,06:58 PM,20,20,20,20,5,85,98,2.3,1007,20,5,183,3
2020-01-17 03:00:00,26,15,0.0,9.7,5,1,47,11:38 PM,11:35 AM,05:00 AM,06:58 PM,19,20,20,20,6,72,98,1.4,1006,20,9,261,4
2020-01-17 06:00:00,26,15,0.0,9.7,5,1,47,11:38 PM,11:35 AM,05:00 AM,06:58 PM,19,20,20,20,5,58,97,0.2,1007,20,5,263,4
2020-01-17 09:00:00,26,15,0.0,9.7,5,5,47,11:38 PM,11:35 AM,05:00 AM,06:58 PM,19,25,25,24,7,68,77,0.0,1007,24,7,213,5
2020-01-17 12:00:00,26,15,0.0,9.7,5,5,47,11:38 PM,11:35 AM,05:00 AM,06:58 PM,21,27,27,25,12,65,80,2.1,1007,25,8,138,8
2020-01-17 15:00:00,26,15,0.0,9.7,5,5,47,11:38 PM,11:35 AM,05:00 AM,06:58 PM,21,22,23,22,13,87,94,6.2,1006,22,4,100,7
2020-01-17 18:00:00,26,15,0.0,9.7,5,1,47,11:38 PM,11:35 AM,05:00 AM,06:58 PM,20,20,20,20,10,100,97,5.1,1007,20,6,103,6
2020-01-17 21:00:00,26,15,0.0,9.7,5,1,47,11:38 PM,11:35 AM,05:00 AM,06:58 PM,20,17,18,17,8,100,98,7.8,1008,17,6,109,5
2020-01-18 00:00:00,21,19,0.0,8.5,5,1,40,No moonrise,12:39 PM,05:00 AM,06:58 PM,20,18,19,18,8,100,97,4.3,1007,18,8,121,5
2020-01-18 03:00:00,21,19,0.0,8.5,5,1,40,No moonrise,12:39 PM,05:00 AM,06:58 PM,20,20,20,20,9,71,96,2.2,1006,20,8,79,5
2020-01-18 06:00:00,21,19,0.0,8.5,5,1,40,No moonrise,12:39 PM,05:00 AM,06:58 PM,20,20,20,20,13,69,96,2.0,1007,20,9,54,8
2020-01-18 09:00:00,21,19,0.0,8.5,5,5,40,No moonrise,12:39 PM,05:00 AM,06:58 PM,20,21,21,21,18,69,96,4.7,1007,21,8,47,10
2020-01-18 12:00:00,21,19,0.0,8.5,5,5,40,No moonrise,12:39 PM,05:00 AM,06:58 PM,20,21,21,21,9,88,97,5.3,1008,21,7,172,5
2020-01-18 15:00:00,21,19,0.0,8.5,5,5,40,No moonrise,12:39 PM,05:00 AM,06:58 PM,20,20,20,20,4,97,98,9.3,1008,20,6,210,3
2020-01-18 18:00:00,21,19,0.0,8.5,5,1,40,No moonrise,12:39 PM,05:00 AM,06:58 PM,19,20,20,20,3,99,96,4.6,1008,20,8,205,2
2020-01-18 21:00:00,21,19,0.0,8.5,5,1,40,No moonrise,12:39 PM,05:00 AM,06:58 PM,19,20,20,20,4,75,95,1.1,1009,20,10,242,3
2020-01-19 00:00:00,28,19,0.0,8.5,5,1,32,12:14 AM,01:43 PM,05:01 AM,06:58 PM,18,19,19,19,4,58,96,0.4,1008,19,5,272,2
2020-01-19 03:00:00,28,19,0.0,8.5,5,1,32,12:14 AM,01:43 PM,05:01 AM,06:58 PM,18,19,19,19,5,85,97,1.0,1006,19,7,260,3
2020-01-19 06:00:00,28,19,0.0,8.5,5,1,32,12:14 AM,01:43 PM,05:01 AM,06:58 PM,19,20,20,20,6,84,97,0.5,1006,20,4,259,4
2020-01-19 09:00:00,28,19,0.0,8.5,5,5,32,12:14 AM,01:43 PM,05:01 AM,06:58 PM,20,25,25,24,5,87,77,0.0,1006,24,7,205,4
2020-01-19 12:00:00,28,19,0.0,8.5,5,6,32,12:14 AM,01:43 PM,05:01 AM,06:58 PM,20,29,29,27,11,88,66,0.2,1005,27,9,164,9
2020-01-19 15:00:00,28,19,0.0,8.5,5,6,32,12:14 AM,01:43 PM,05:01 AM,06:58 PM,21,28,28,25,14,73,80,2.2,1004,25,8,150,10
2020-01-19 18:00:00,28,19,0.0,8.5,5,1,32,12:14 AM,01:43 PM,05:01 AM,06:58 PM,21,25,25,23,7,70,93,2.1,1005,23,9,113,4
2020-01-19 21:00:00,28,19,0.0,8.5,5,1,32,12:14 AM,01:43 PM,05:01 AM,06:58 PM,21,21,22,21,4,60,97,1.6,1006,21,10,270,2
2020-01-20 00:00:00,33,20,0.0,13.3,6,1,25,12:52 AM,02:46 PM,05:02 AM,06:57 PM,21,21,21,21,5,75,98,2.2,1004,21,10,331,3
2020-01-20 03:00:00,33,20,0.0,13.3,6,1,25,12:52 AM,02:46 PM,05:02 AM,06:57 PM,20,20,20,20,6,63,98,3.0,1004,20,8,321,4
2020-01-20 06:00:00,33,20,0.0,13.3,6,1,25,12:52 AM,02:46 PM,05:02 AM,06:57 PM,21,21,23,21,4,38,95,1.1,1004,21,4,320,3
2020-01-20 09:00:00,33,20,0.0,13.3,6,6,25,12:52 AM,02:46 PM,05:02 AM,06:57 PM,20,31,31,29,3,14,65,0.0,1005,29,7,148,3
2020-01-20 12:00:00,33,20,0.0,13.3,6,8,25,12:52 AM,02:46 PM,05:02 AM,06:57 PM,19,35,35,33,8,32,45,0.0,1004,33,9,43,6
2020-01-20 15:00:00,33,20,0.0,13.3,6,7,25,12:52 AM,02:46 PM,05:02 AM,06:57 PM,19,35,35,33,9,46,46,0.0,1002,33,9,31,8
2020-01-20 18:00:00,33,20,0.0,13.3,6,1,25,12:52 AM,02:46 PM,05:02 AM,06:57 PM,21,35,35,31,15,62,77,0.9,1003,31,9,41,9
2020-01-20 21:00:00,33,20,0.0,13.3,6,1,25,12:52 AM,02:46 PM,05:02 AM,06:57 PM,21,32,32,28,18,73,88,1.3,1005,28,9,238,9
2020-01-21 00:00:00,34,19,0.0,13.5,6,1,18,01:34 AM,03:49 PM,05:03 AM,06:57 PM,18,24,24,22,17,25,82,0.4,1006,22,10,318,8
2020-01-21 03:00:00,34,19,0.0,13.5,6,1,18,01:34 AM,03:49 PM,05:03 AM,06:57 PM,14,19,19,19,16,0,70,0.0,1006,19,10,308,8
2020-01-21 06:00:00,34,19,0.0,13.5,6,1,18,01:34 AM,03:49 PM,05:03 AM,06:57 PM,12,21,23,21,13,0,57,0.0,1008,21,10,298,7
2020-01-21 09:00:00,34,19,0.0,13.5,6,7,18,01:34 AM,03:49 PM,05:03 AM,06:57 PM,11,28,28,28,13,0,36,0.0,1008,28,10,287,10
2020-01-21 12:00:00,34,19,0.0,13.5,6,8,18,01:34 AM,03:49 PM,05:03 AM,06:57 PM,10,32,32,33,12,0,24,0.0,1008,33,10,275,10
2020-01-21 15:00:00,34,19,0.0,13.5,6,8,18,01:34 AM,03:49 PM,05:03 AM,06:57 PM,13,31,31,32,12,0,32,0.0,1007,32,10,163,10
2020-01-21 18:00:00,34,19,0.0,13.5,6,1,18,01:34 AM,03:49 PM,05:03 AM,06:57 PM,16,30,30,28,14,0,59,0.0,1009,28,10,85,9
2020-01-21 21:00:00,34,19,0.0,13.5,6,1,18,01:34 AM,03:49 PM,05:03 AM,06:57 PM,16,28,28,26,11,0,77,0.0,1010,26,10,29,5
2020-01-22 00:00:00,35,18,0.0,13.5,7,1,11,02:20 AM,04:49 PM,05:04 AM,06:56 PM,15,21,21,21,10,0,82,0.0,1010,21,10,205,5
2020-01-22 03:00:00,35,18,0.0,13.5,7,1,11,02:20 AM,04:49 PM,05:04 AM,06:56 PM,14,18,18,18,10,0,81,0.0,1010,18,10,299,5
2020-01-22 06:00:00,35,18,0.0,13.5,7,1,11,02:20 AM,04:49 PM,05:04 AM,06:56 PM,13,21,22,21,6,0,64,0.0,1011,21,10,288,4
2020-01-22 09:00:00,35,18,0.0,13.5,7,7,11,02:20 AM,04:49 PM,05:04 AM,06:56 PM,13,30,30,29,4,0,40,0.0,1012,29,10,155,3
2020-01-22 12:00:00,35,18,0.0,13.5,7,8,11,02:20 AM,04:49 PM,05:04 AM,06:56 PM,14,34,34,34,7,0,31,0.0,1009,34,10,125,6
2020-01-22 15:00:00,35,18,0.0,13.5,7,8,11,02:20 AM,04:49 PM,05:04 AM,06:56 PM,17,33,33,32,13,1,40,0.0,1008,32,10,104,12
2020-01-22 18:00:00,35,18,0.0,13.5,7,1,11,02:20 AM,04:49 PM,05:04 AM,06:56 PM,18,33,33,30,18,2,60,0.0,1008,30,10,67,11
2020-01-22 21:00:00,35,18,0.0,13.5,7,1,11,02:20 AM,04:49 PM,05:04 AM,06:56 PM,21,32,32,28,15,21,87,0.0,1009,28,5,27,8
2020-01-23 00:00:00,39,21,0.0,13.3,7,1,3,03:11 AM,05:45 PM,05:05 AM,06:56 PM,20,24,24,23,13,10,93,0.0,1009,23,7,216,6
2020-01-23 03:00:00,39,21,0.0,13.3,7,1,3,03:11 AM,05:45 PM,05:05 AM,06:56 PM,17,21,21,21,13,0,79,0.0,1008,21,10,326,6
2020-01-23 06:00:00,39,21,0.0,13.3,7,1,3,03:11 AM,05:45 PM,05:05 AM,06:56 PM,17,25,25,24,10,3,66,0.0,1008,24,10,113,6
2020-01-23 09:00:00,39,21,0.0,13.3,7,8,3,03:11 AM,05:45 PM,05:05 AM,06:56 PM,17,34,34,32,9,4,43,0.0,1008,32,10,241,7
2020-01-23 12:00:00,39,21,0.0,13.3,7,9,3,03:11 AM,05:45 PM,05:05 AM,06:56 PM,16,39,39,38,12,14,27,0.0,1006,38,10,339,11
2020-01-23 15:00:00,39,21,0.0,13.3,7,9,3,03:11 AM,05:45 PM,05:05 AM,06:56 PM,18,38,38,35,15,23,39,0.0,1004,35,10,138,11
2020-01-23 18:00:00,39,21,0.0,13.3,7,1,3,03:11 AM,05:45 PM,05:05 AM,06:56 PM,22,33,33,31,13,62,72,0.7,1006,31,9,33,7
2020-01-23 21:00:00,39,21,0.0,13.3,7,1,3,03:11 AM,05:45 PM,05:05 AM,06:56 PM,22,31,31,28,13,82,90,1.1,1007,28,9,10,6
2020-01-24 00:00:00,30,23,0.0,10.9,6,1,0,04:05 AM,06:35 PM,05:06 AM,06:56 PM,22,27,27,25,14,34,91,0.4,1007,25,10,228,6
2020-01-24 03:00:00,30,23,0.0,10.9,6,1,0,04:05 AM,06:35 PM,05:06 AM,06:56 PM,21,25,25,23,14,9,88,0.0,1007,23,10,115,7
2020-01-24 06:00:00,30,23,0.0,10.9,6,1,0,04:05 AM,06:35 PM,05:06 AM,06:56 PM,21,27,27,25,13,33,81,0.0,1008,25,10,1,6
2020-01-24 09:00:00,30,23,0.0,10.9,6,7,0,04:05 AM,06:35 PM,05:06 AM,06:56 PM,21,32,32,29,9,36,65,0.0,1009,29,10,201,5
2020-01-24 12:00:00,30,23,0.0,10.9,6,8,0,04:05 AM,06:35 PM,05:06 AM,06:56 PM,22,34,34,30,17,64,63,0.7,1009,30,10,197,12
2020-01-24 15:00:00,30,23,0.0,10.9,6,6,0,04:05 AM,06:35 PM,05:06 AM,06:56 PM,23,30,30,26,21,94,84,4.2,1008,26,8,149,13
2020-01-24 18:00:00,30,23,0.0,10.9,6,1,0,04:05 AM,06:35 PM,05:06 AM,06:56 PM,23,27,27,24,10,91,97,2.7,1010,24,9,156,6
2020-01-24 21:00:00,30,23,0.0,10.9,6,1,0,04:05 AM,06:35 PM,05:06 AM,06:56 PM,23,26,26,24,7,89,99,1.1,1011,24,10,146,5
2020-01-25 00:00:00,31,23,0.0,8.4,6,1,0,05:02 AM,07:20 PM,05:07 AM,06:55 PM,23,26,26,24,6,93,99,0.7,1011,24,10,156,4
2020-01-25 03:00:00,31,23,0.0,8.4,6,1,0,05:02 AM,07:20 PM,05:07 AM,06:55 PM,23,26,26,23,7,93,99,0.6,1011,23,10,183,4
2020-01-25 06:00:00,31,23,0.0,8.4,6,1,0,05:02 AM,07:20 PM,05:07 AM,06:55 PM,23,26,26,24,8,84,98,0.5,1012,24,10,161,5
2020-01-25 09:00:00,31,23,0.0,8.4,6,6,0,05:02 AM,07:20 PM,05:07 AM,06:55 PM,24,29,29,25,5,73,94,0.7,1013,25,10,155,4
2020-01-25 12:00:00,31,23,0.0,8.4,6,6,0,05:02 AM,07:20 PM,05:07 AM,06:55 PM,23,33,33,29,8,73,71,0.4,1012,29,9,136,6
2020-01-25 15:00:00,31,23,0.0,8.4,6,6,0,05:02 AM,07:20 PM,05:07 AM,06:55 PM,23,33,33,29,15,79,74,0.9,1011,29,10,108,12
2020-01-25 18:00:00,31,23,0.0,8.4,6,1,0,05:02 AM,07:20 PM,05:07 AM,06:55 PM,23,29,29,26,16,80,85,1.4,1012,26,9,68,10
2020-01-25 21:00:00,31,23,0.0,8.4,6,1,0,05:02 AM,07:20 PM,05:07 AM,06:55 PM,22,26,26,24,15,82,91,1.4,1013,24,10,42,9
2020-01-26 00:00:00,34,22,0.0,12.1,7,1,4,05:59 AM,07:59 PM,05:08 AM,06:55 PM,22,26,26,23,15,84,93,0.5,1013,23,10,38,9
2020-01-26 03:00:00,34,22,0.0,12.1,7,1,4,05:59 AM,07:59 PM,05:08 AM,06:55 PM,22,26,26,24,15,78,91,0.0,1012,24,10,31,10
2020-01-26 06:00:00,34,22,0.0,12.1,7,1,4,05:59 AM,07:59 PM,05:08 AM,06:55 PM,22,27,27,25,12,43,85,0.0,1013,25,10,17,9
2020-01-26 09:00:00,34,22,0.0,12.1,7,8,4,05:59 AM,07:59 PM,05:08 AM,06:55 PM,22,35,35,31,7,22,61,0.0,1013,31,10,28,6
2020-01-26 12:00:00,34,22,0.0,12.1,7,8,4,05:59 AM,07:59 PM,05:08 AM,06:55 PM,21,37,37,33,11,54,50,0.3,1012,33,9,74,9
2020-01-26 15:00:00,34,22,0.0,12.1,7,7,4,05:59 AM,07:59 PM,05:08 AM,06:55 PM,22,34,34,30,16,75,59,1.1,1011,30,9,72,12
2020-01-26 18:00:00,34,22,0.0,12.1,7,1,4,05:59 AM,07:59 PM,05:08 AM,06:55 PM,22,30,30,27,17,80,84,2.2,1013,27,8,28,11
2020-01-26 21:00:00,34,22,0.0,12.1,7,1,4,05:59 AM,07:59 PM,05:08 AM,06:55 PM,22,26,26,23,11,87,96,2.7,1014,23,8,18,6
2020-01-27 00:00:00,31,21,0.0,13.5,6,1,11,06:56 AM,08:34 PM,05:09 AM,06:54 PM,21,22,24,22,8,96,98,0.9,1013,22,3,18,5
2020-01-27 03:00:00,31,21,0.0,13.5,6,1,11,06:56 AM,08:34 PM,05:09 AM,06:54 PM,21,21,22,21,7,100,98,0.0,1013,21,0,238,4
2020-01-27 06:00:00,31,21,0.0,13.5,6,1,11,06:56 AM,08:34 PM,05:09 AM,06:54 PM,21,24,24,22,4,58,93,0.0,1014,22,7,325,3
2020-01-27 09:00:00,31,21,0.0,13.5,6,7,11,06:56 AM,08:34 PM,05:09 AM,06:54 PM,21,30,30,27,4,24,70,0.0,1014,27,10,184,3
2020-01-27 12:00:00,31,21,0.0,13.5,6,8,11,06:56 AM,08:34 PM,05:09 AM,06:54 PM,21,33,33,31,12,12,56,0.0,1013,31,10,97,11
2020-01-27 15:00:00,31,21,0.0,13.5,6,8,11,06:56 AM,08:34 PM,05:09 AM,06:54 PM,20,33,33,30,20,8,57,0.0,1012,30,10,73,17
2020-01-27 18:00:00,31,21,0.0,13.5,6,1,11,06:56 AM,08:34 PM,05:09 AM,06:54 PM,20,28,28,26,22,6,69,0.0,1013,26,10,52,16
2020-01-27 21:00:00,31,21,0.0,13.5,6,1,11,06:56 AM,08:34 PM,05:09 AM,06:54 PM,19,26,26,24,21,4,77,0.0,1014,24,10,31,13
2020-01-28 00:00:00,34,19,0.0,13.4,7,1,18,07:51 AM,09:06 PM,05:10 AM,06:54 PM,19,21,22,21,17,11,88,0.0,1013,21,10,18,10
2020-01-28 03:00:00,34,19,0.0,13.4,7,1,18,07:51 AM,09:06 PM,05:10 AM,06:54 PM,19,20,20,20,13,21,96,0.0,1012,20,5,10,7
2020-01-28 06:00:00,34,19,0.0,13.4,7,1,18,07:51 AM,09:06 PM,05:10 AM,06:54 PM,19,22,23,22,8,12,85,0.0,1013,22,7,9,5
2020-01-28 09:00:00,34,19,0.0,13.4,7,7,18,07:51 AM,09:06 PM,05:10 AM,06:54 PM,20,32,32,29,5,6,60,0.0,1014,29,10,55,4
2020-01-28 12:00:00,34,19,0.0,13.4,7,8,18,07:51 AM,09:06 PM,05:10 AM,06:54 PM,20,36,36,33,8,8,47,0.0,1012,33,10,85,7
2020-01-28 15:00:00,34,19,0.0,13.4,7,8,18,07:51 AM,09:06 PM,05:10 AM,06:54 PM,20,35,35,32,16,10,49,0.0,1010,32,10,77,13
2020-01-28 18:00:00,34,19,0.0,13.4,7,1,18,07:51 AM,09:06 PM,05:10 AM,06:54 PM,20,31,31,29,18,60,66,0.2,1011,29,10,54,11
2020-01-28 21:00:00,34,19,0.0,13.4,7,1,18,07:51 AM,09:06 PM,05:10 AM,06:54 PM,21,28,28,25,17,83,88,1.5,1013,25,9,27,9
2020-01-29 00:00:00,29,22,0.0,9.6,6,1,26,08:45 AM,09:36 PM,05:11 AM,06:53 PM,21,25,25,23,10,94,96,0.7,1013,23,4,136,5
2020-01-29 03:00:00,29,22,0.0,9.6,6,1,26,08:45 AM,09:36 PM,05:11 AM,06:53 PM,22,25,25,22,9,100,97,0.0,1013,22,1,239,5
2020-01-29 06:00:00,29,22,0.0,9.6,6,1,26,08:45 AM,09:36 PM,05:11 AM,06:53 PM,22,25,25,23,13,79,94,0.0,1015,23,7,248,9
2020-01-29 09:00:00,29,22,0.0,9.6,6,6,26,08:45 AM,09:36 PM,05:11 AM,06:53 PM,22,30,30,27,15,73,73,0.0,1016,27,10,222,12
2020-01-29 12:00:00,29,22,0.0,9.6,6,6,26,08:45 AM,09:36 PM,05:11 AM,06:53 PM,22,32,32,29,15,66,65,0.0,1015,29,10,189,13
2020-01-29 15:00:00,29,22,0.0,9.6,6,7,26,08:45 AM,09:36 PM,05:11 AM,06:53 PM,22,30,30,27,18,58,72,0.0,1014,27,10,168,15
2020-01-29 18:00:00,29,22,0.0,9.6,6,1,26,08:45 AM,09:36 PM,05:11 AM,06:53 PM,22,27,27,24,15,75,86,0.0,1015,24,10,170,11
2020-01-29 21:00:00,29,22,0.0,9.6,6,1,26,08:45 AM,09:36 PM,05:11 AM,06:53 PM,22,25,25,23,11,86,93,0.1,1016,23,10,210,7
2020-01-30 00:00:00,30,22,0.0,12.1,6,1,33,09:39 AM,10:04 PM,05:12 AM,06:52 PM,22,25,25,22,10,84,96,0.3,1016,22,10,228,6
2020-01-30 03:00:00,30,22,0.0,12.1,6,1,33,09:39 AM,10:04 PM,05:12 AM,06:52 PM,21,22,24,22,10,84,98,0.5,1016,22,10,227,6
2020-01-30 06:00:00,30,22,0.0,12.1,6,1,33,09:39 AM,10:04 PM,05:12 AM,06:52 PM,22,25,25,22,9,84,97,0.2,1016,22,5,223,6
2020-01-30 09:00:00,30,22,0.0,12.1,6,5,33,09:39 AM,10:04 PM,05:12 AM,06:52 PM,22,27,27,24,9,73,89,0.5,1017,24,7,189,7
2020-01-30 12:00:00,30,22,0.0,12.1,6,6,33,09:39 AM,10:04 PM,05:12 AM,06:52 PM,21,31,31,28,12,26,67,0.2,1015,28,10,148,10
2020-01-30 15:00:00,30,22,0.0,12.1,6,7,33,09:39 AM,10:04 PM,05:12 AM,06:52 PM,21,32,32,29,13,4,62,0.0,1014,29,10,118,12
2020-01-30 18:00:00,30,22,0.0,12.1,6,1,33,09:39 AM,10:04 PM,05:12 AM,06:52 PM,22,28,28,26,12,4,80,0.0,1015,26,10,86,8
2020-01-30 21:00:00,30,22,0.0,12.1,6,1,33,09:39 AM,10:04 PM,05:12 AM,06:52 PM,22,26,26,23,12,68,94,0.0,1016,23,3,42,7
2020-01-31 00:00:00,36,22,0.0,13.3,7,1,37,10:31 AM,10:32 PM,05:13 AM,06:52 PM,22,25,25,22,13,100,98,0.0,1016,22,0,31,7
2020-01-31 03:00:00,36,22,0.0,13.3,7,1,37,10:31 AM,10:32 PM,05:13 AM,06:52 PM,21,25,25,22,12,72,96,0.0,1015,22,1,28,8
2020-01-31 06:00:00,36,22,0.0,13.3,7,1,37,10:31 AM,10:32 PM,05:13 AM,06:52 PM,22,26,26,24,11,62,89,0.0,1016,24,7,23,9
2020-01-31 09:00:00,36,22,0.0,13.3,7,6,37,10:31 AM,10:32 PM,05:13 AM,06:52 PM,21,32,32,29,11,22,66,0.0,1017,29,10,34,10
