date_time,Denmark_maxtempC,Denmark_mintempC,Denmark_totalSnow_cm,Denmark_sunHour,Denmark_uvIndex,Denmark_uvIndex,Denmark_moon_illumination,Denmark_moonrise,Denmark_moonset,Denmark_sunrise,Denmark_sunset,Denmark_DewPointC,Denmark_FeelsLikeC,Denmark_HeatIndexC,Denmark_WindChillC,Denmark_WindGustKmph,Denmark_cloudcover,Denmark_humidity,Denmark_precipMM,Denmark_pressure,Denmark_tempC,Denmark_visibility,Denmark_winddirDegree,Denmark_windspeedKmph
2020-02-24 03:00:00,5,4,0.0,8.3,1,1,0,09:05 AM,07:17 PM,08:14 AM,06:32 PM,2,-1,5,-1,51,20,81,0.0,1007,5,10,295,34
2020-02-24 06:00:00,5,4,0.0,8.3,1,2,0,09:05 AM,07:17 PM,08:14 AM,06:32 PM,0,-1,4,-1,47,8,74,0.0,1010,4,10,298,31
2020-02-24 09:00:00,5,4,0.0,8.3,1,2,0,09:05 AM,07:17 PM,08:14 AM,06:32 PM,-1,-1,4,-1,42,31,70,0.0,1012,4,10,296,29
2020-02-24 12:00:00,5,4,0.0,8.3,1,2,0,09:05 AM,07:17 PM,08:14 AM,06:32 PM,-0,1,5,1,30,50,71,0.0,1012,5,10,282,21
2020-02-24 15:00:00,5,4,0.0,8.3,1,2,0,09:05 AM,07:17 PM,08:14 AM,06:32 PM,0,2,5,2,22,85,72,0.0,1009,5,10,250,15
2020-02-24 18:00:00,5,4,0.0,8.3,1,1,0,09:05 AM,07:17 PM,08:14 AM,06:32 PM,1,1,5,1,26,100,76,0.0,1006,5,10,197,18
2020-02-24 21:00:00,5,4,0.0,8.3,1,1,0,09:05 AM,07:17 PM,08:14 AM,06:32 PM,2,-2,3,-2,42,100,90,0.7,1000,3,3,164,30
2020-02-25 00:00:00,5,3,0.3,5.1,1,1,8,09:19 AM,08:28 PM,08:12 AM,06:34 PM,2,-3,3,-3,50,100,93,0.4,996,3,9,145,37
2020-02-25 03:00:00,5,3,0.3,5.1,1,1,8,09:19 AM,08:28 PM,08:12 AM,06:34 PM,4,-1,4,-1,43,100,96,2.4,991,4,8,172,29
2020-02-25 06:00:00,5,3,0.3,5.1,1,1,8,09:19 AM,08:28 PM,08:12 AM,06:34 PM,3,0,5,0,43,100,87,1.2,989,5,9,223,30
2020-02-25 09:00:00,5,3,0.3,5.1,1,1,8,09:19 AM,08:28 PM,08:12 AM,06:34 PM,1,-1,5,-1,48,100,80,0.1,987,5,10,239,35
2020-02-25 12:00:00,5,3,0.3,5.1,1,1,8,09:19 AM,08:28 PM,08:12 AM,06:34 PM,1,-2,5,-2,59,100,80,0.1,985,5,10,231,43
2020-02-25 15:00:00,5,3,0.3,5.1,1,1,8,09:19 AM,08:28 PM,08:12 AM,06:34 PM,1,-2,5,-2,69,100,76,0.2,982,5,10,229,52
2020-02-25 18:00:00,5,3,0.3,5.1,1,1,8,09:19 AM,08:28 PM,08:12 AM,06:34 PM,-0,-3,4,-3,77,99,71,0.1,981,4,10,247,59
2020-02-25 21:00:00,5,3,0.3,5.1,1,1,8,09:19 AM,08:28 PM,08:12 AM,06:34 PM,-1,-4,3,-4,71,99,75,0.3,982,3,3,255,55
2020-02-26 00:00:00,2,0,1.0,5.1,1,1,15,09:32 AM,09:39 PM,08:09 AM,06:36 PM,-0,-5,3,-5,64,100,82,0.5,983,3,0,259,49
2020-02-26 03:00:00,2,0,1.0,5.1,1,1,15,09:32 AM,09:39 PM,08:09 AM,06:36 PM,-0,-4,3,-4,54,100,82,0.5,983,3,0,263,42
2020-02-26 06:00:00,2,0,1.0,5.1,1,1,15,09:32 AM,09:39 PM,08:09 AM,06:36 PM,0,-4,2,-4,40,100,86,0.2,984,2,7,292,31
2020-02-26 09:00:00,2,0,1.0,5.1,1,1,15,09:32 AM,09:39 PM,08:09 AM,06:36 PM,-0,-4,2,-4,28,100,88,0.1,986,2,10,325,22
2020-02-26 12:00:00,2,0,1.0,5.1,1,1,15,09:32 AM,09:39 PM,08:09 AM,06:36 PM,-1,-4,1,-4,24,100,87,0.0,989,1,10,349,19
2020-02-26 15:00:00,2,0,1.0,5.1,1,1,15,09:32 AM,09:39 PM,08:09 AM,06:36 PM,-0,-4,1,-4,26,100,92,0.3,991,1,5,120,20
2020-02-26 18:00:00,2,0,1.0,5.1,1,1,15,09:32 AM,09:39 PM,08:09 AM,06:36 PM,-1,-5,0,-5,31,100,92,0.7,993,0,2,13,24
2020-02-26 21:00:00,2,0,1.0,5.1,1,1,15,09:32 AM,09:39 PM,08:09 AM,06:36 PM,-3,-5,0,-5,27,100,80,0.5,996,0,2,21,21
2020-02-27 00:00:00,5,1,0.3,5.2,1,1,23,09:44 AM,10:49 PM,08:07 AM,06:39 PM,-4,-4,0,-4,20,100,70,0.3,997,0,2,245,15
2020-02-27 03:00:00,5,1,0.3,5.2,1,1,23,09:44 AM,10:49 PM,08:07 AM,06:39 PM,-3,-3,1,-3,19,75,72,0.1,999,1,7,309,14
2020-02-27 06:00:00,5,1,0.3,5.2,1,1,23,09:44 AM,10:49 PM,08:07 AM,06:39 PM,-3,-3,1,-3,21,69,74,0.0,999,1,10,280,14
2020-02-27 09:00:00,5,1,0.3,5.2,1,1,23,09:44 AM,10:49 PM,08:07 AM,06:39 PM,-3,-2,2,-2,17,70,72,0.0,999,2,10,243,12
2020-02-27 12:00:00,5,1,0.3,5.2,1,1,23,09:44 AM,10:49 PM,08:07 AM,06:39 PM,-1,-1,2,-1,16,83,83,0.0,998,2,10,208,12
2020-02-27 15:00:00,5,1,0.3,5.2,1,1,23,09:44 AM,10:49 PM,08:07 AM,06:39 PM,1,1,4,1,14,86,80,0.1,998,4,9,207,10
2020-02-27 18:00:00,5,1,0.3,5.2,1,1,23,09:44 AM,10:49 PM,08:07 AM,06:39 PM,1,3,5,3,11,82,76,0.5,997,5,9,243,8
2020-02-27 21:00:00,5,1,0.3,5.2,1,1,23,09:44 AM,10:49 PM,08:07 AM,06:39 PM,0,2,4,2,11,87,76,0.3,998,4,9,272,8
2020-02-28 00:00:00,6,2,0.3,5.2,1,1,30,09:56 AM,12:00 AM,08:05 AM,06:41 PM,-0,-1,3,-1,21,34,78,0.0,999,3,10,275,14
2020-02-28 03:00:00,6,2,0.3,5.2,1,1,30,09:56 AM,12:00 AM,08:05 AM,06:41 PM,0,-2,3,-2,27,64,85,0.0,1001,3,10,254,18
2020-02-28 06:00:00,6,2,0.3,5.2,1,1,30,09:56 AM,12:00 AM,08:05 AM,06:41 PM,0,-2,3,-2,31,77,85,0.1,1003,3,10,260,21
2020-02-28 09:00:00,6,2,0.3,5.2,1,1,30,09:56 AM,12:00 AM,08:05 AM,06:41 PM,1,-1,4,-1,35,76,81,0.1,1004,4,10,264,24
2020-02-28 12:00:00,6,2,0.3,5.2,1,1,30,09:56 AM,12:00 AM,08:05 AM,06:41 PM,1,0,5,0,41,62,75,0.2,1006,5,10,274,28
2020-02-28 15:00:00,6,2,0.3,5.2,1,2,30,09:56 AM,12:00 AM,08:05 AM,06:41 PM,1,1,6,1,45,73,70,0.2,1007,6,9,279,28
2020-02-28 18:00:00,6,2,0.3,5.2,1,1,30,09:56 AM,12:00 AM,08:05 AM,06:41 PM,1,1,5,1,37,85,74,0.2,1008,5,10,263,23
2020-02-28 21:00:00,6,2,0.3,5.2,1,1,30,09:56 AM,12:00 AM,08:05 AM,06:41 PM,1,0,4,0,31,95,82,0.1,1008,4,10,242,19
2020-02-29 00:00:00,6,-1,0.0,6.8,1,1,38,10:10 AM,No moonset,08:02 AM,06:43 PM,2,-0,4,-0,33,100,85,0.0,1007,4,10,210,22
2020-02-29 03:00:00,6,-1,0.0,6.8,1,1,38,10:10 AM,No moonset,08:02 AM,06:43 PM,2,-1,4,-1,36,92,85,0.0,1003,4,10,189,24
2020-02-29 06:00:00,6,-1,0.0,6.8,1,1,38,10:10 AM,No moonset,08:02 AM,06:43 PM,2,-2,3,-2,46,96,88,0.0,999,3,10,170,32
2020-02-29 09:00:00,6,-1,0.0,6.8,1,1,38,10:10 AM,No moonset,08:02 AM,06:43 PM,3,-2,4,-2,51,100,92,0.3,995,4,5,156,36
2020-02-29 12:00:00,6,-1,0.0,6.8,1,1,38,10:10 AM,No moonset,08:02 AM,06:43 PM,4,-1,4,-1,48,100,95,0.1,993,4,7,161,33
2020-02-29 15:00:00,6,-1,0.0,6.8,1,2,38,10:10 AM,No moonset,08:02 AM,06:43 PM,5,1,6,1,48,100,94,0.9,990,6,9,178,28
2020-02-29 18:00:00,6,-1,0.0,6.8,1,1,38,10:10 AM,No moonset,08:02 AM,06:43 PM,5,2,5,2,54,48,89,0.5,987,4,10,171,28
2020-02-29 21:00:00,6,-1,0.0,6.8,1,1,38,10:10 AM,No moonset,08:02 AM,06:43 PM,4,0,3,0,66,65,85,1.9,986,0,8,225,42
2020-03-01 00:00:00,6,5,0.0,6.8,2,1,44,10:27 AM,01:12 AM,08:00 AM,06:45 PM,2,-0,4,-0,54,86,79,1.3,988,3,9,243,36
2020-03-01 03:00:00,6,5,0.0,6.8,2,1,44,10:27 AM,01:12 AM,08:00 AM,06:45 PM,1,-1,5,-1,51,73,79,0.2,989,5,10,228,35
2020-03-01 06:00:00,6,5,0.0,6.8,2,1,44,10:27 AM,01:12 AM,08:00 AM,06:45 PM,2,-1,5,-1,54,89,80,0.0,988,5,10,216,37
2020-03-01 09:00:00,6,5,0.0,6.8,2,1,44,10:27 AM,01:12 AM,08:00 AM,06:45 PM,2,-1,5,-1,54,100,80,0.0,988,5,10,214,38
2020-03-01 12:00:00,6,5,0.0,6.8,2,2,44,10:27 AM,01:12 AM,08:00 AM,06:45 PM,2,-0,5,-0,49,100,79,0.0,989,5,10,212,34
2020-03-01 15:00:00,6,5,0.0,6.8,2,2,44,10:27 AM,01:12 AM,08:00 AM,06:45 PM,2,1,6,1,47,81,77,0.1,990,6,10,215,31
2020-03-01 18:00:00,6,5,0.0,6.8,2,2,44,10:27 AM,01:12 AM,08:00 AM,06:45 PM,2,1,5,1,47,36,76,0.1,991,5,10,218,30
2020-03-01 21:00:00,6,5,0.0,6.8,2,1,44,10:27 AM,01:12 AM,08:00 AM,06:45 PM,1,0,5,0,43,15,77,0.0,991,5,10,217,27
2020-03-02 00:00:00,6,4,0.0,10.9,3,1,51,10:49 AM,02:25 AM,07:57 AM,06:47 PM,2,0,5,0,37,21,84,0.0,992,5,10,209,23
2020-03-02 03:00:00,6,4,0.0,10.9,3,1,51,10:49 AM,02:25 AM,07:57 AM,06:47 PM,2,1,5,1,30,75,86,0.0,992,5,10,199,18
2020-03-02 06:00:00,6,4,0.0,10.9,3,1,51,10:49 AM,02:25 AM,07:57 AM,06:47 PM,3,1,5,1,27,84,86,0.0,992,5,10,184,16
2020-03-02 09:00:00,6,4,0.0,10.9,3,2,51,10:49 AM,02:25 AM,07:57 AM,06:47 PM,3,2,5,2,21,52,84,0.0,992,5,10,167,13
2020-03-02 12:00:00,6,4,0.0,10.9,3,3,51,10:49 AM,02:25 AM,07:57 AM,06:47 PM,3,3,6,3,19,52,83,0.0,992,6,10,159,13
2020-03-02 15:00:00,6,4,0.0,10.9,3,3,51,10:49 AM,02:25 AM,07:57 AM,06:47 PM,3,3,6,3,17,28,85,0.0,992,6,10,159,12
2020-03-02 18:00:00,6,4,0.0,10.9,3,3,51,10:49 AM,02:25 AM,07:57 AM,06:47 PM,4,3,5,3,16,17,88,0.0,993,5,10,155,11
2020-03-02 21:00:00,6,4,0.0,10.9,3,1,51,10:49 AM,02:25 AM,07:57 AM,06:47 PM,3,3,5,3,14,36,88,0.0,994,5,10,147,10
2020-03-03 00:00:00,6,4,0.0,5.5,2,1,58,11:18 AM,03:38 AM,07:55 AM,06:49 PM,3,2,5,2,15,41,87,0.0,995,5,10,99,10
2020-03-03 03:00:00,6,4,0.0,5.5,2,1,58,11:18 AM,03:38 AM,07:55 AM,06:49 PM,2,1,4,1,24,80,86,0.0,996,4,10,88,16
2020-03-03 06:00:00,6,4,0.0,5.5,2,1,58,11:18 AM,03:38 AM,07:55 AM,06:49 PM,2,-1,4,-1,30,100,88,0.0,997,4,10,101,20
2020-03-03 09:00:00,6,4,0.0,5.5,2,1,58,11:18 AM,03:38 AM,07:55 AM,06:49 PM,3,0,4,0,26,100,90,0.0,998,4,10,100,18
2020-03-03 12:00:00,6,4,0.0,5.5,2,2,58,11:18 AM,03:38 AM,07:55 AM,06:49 PM,4,3,5,3,19,100,88,0.0,998,5,10,111,13
2020-03-03 15:00:00,6,4,0.0,5.5,2,2,58,11:18 AM,03:38 AM,07:55 AM,06:49 PM,4,5,6,5,12,100,88,0.1,999,6,10,117,8
2020-03-03 18:00:00,6,4,0.0,5.5,2,2,58,11:18 AM,03:38 AM,07:55 AM,06:49 PM,5,6,6,6,5,100,91,0.0,999,6,10,76,3
2020-03-03 21:00:00,6,4,0.0,5.5,2,1,58,11:18 AM,03:38 AM,07:55 AM,06:49 PM,5,5,6,5,7,100,94,0.5,1000,6,9,220,5
2020-03-04 00:00:00,6,4,0.0,8.5,2,1,65,11:58 AM,04:47 AM,07:52 AM,06:51 PM,4,2,5,2,25,97,92,0.8,1001,5,9,300,17
2020-03-04 03:00:00,6,4,0.0,8.5,2,1,65,11:58 AM,04:47 AM,07:52 AM,06:51 PM,3,0,5,0,33,65,87,0.3,1003,5,10,293,23
2020-03-04 06:00:00,6,4,0.0,8.5,2,2,65,11:58 AM,04:47 AM,07:52 AM,06:51 PM,2,-1,4,-1,33,33,85,0.0,1004,4,10,282,23
2020-03-04 09:00:00,6,4,0.0,8.5,2,2,65,11:58 AM,04:47 AM,07:52 AM,06:51 PM,2,-0,4,-0,31,33,83,0.0,1005,4,10,271,22
2020-03-04 12:00:00,6,4,0.0,8.5,2,3,65,11:58 AM,04:47 AM,07:52 AM,06:51 PM,2,2,5,2,29,45,77,0.0,1005,5,10,260,20
2020-03-04 15:00:00,6,4,0.0,8.5,2,3,65,11:58 AM,04:47 AM,07:52 AM,06:51 PM,2,3,6,3,29,68,72,0.1,1005,6,10,248,19
2020-03-04 18:00:00,6,4,0.0,8.5,2,2,65,11:58 AM,04:47 AM,07:52 AM,06:51 PM,2,2,6,2,29,62,80,0.0,1005,6,10,228,19
2020-03-04 21:00:00,6,4,0.0,8.5,2,1,65,11:58 AM,04:47 AM,07:52 AM,06:51 PM,3,1,5,1,31,77,85,0.1,1005,5,10,229,19
2020-03-05 00:00:00,5,3,0.0,10.1,1,1,73,12:54 PM,05:49 AM,07:50 AM,06:53 PM,2,1,5,1,30,89,86,0.1,1005,5,10,236,19
2020-03-05 03:00:00,5,3,0.0,10.1,1,1,73,12:54 PM,05:49 AM,07:50 AM,06:53 PM,2,-0,4,-0,30,68,89,0.0,1005,4,10,255,19
2020-03-05 06:00:00,5,3,0.0,10.1,1,2,73,12:54 PM,05:49 AM,07:50 AM,06:53 PM,2,-1,3,-1,24,42,90,0.0,1005,3,10,251,16
2020-03-05 09:00:00,5,3,0.0,10.1,1,2,73,12:54 PM,05:49 AM,07:50 AM,06:53 PM,2,1,4,1,17,39,86,0.0,1005,4,10,228,12
2020-03-05 12:00:00,5,3,0.0,10.1,1,2,73,12:54 PM,05:49 AM,07:50 AM,06:53 PM,2,2,5,2,17,72,83,0.0,1004,5,10,195,12
2020-03-05 15:00:00,5,3,0.0,10.1,1,1,73,12:54 PM,05:49 AM,07:50 AM,06:53 PM,2,2,5,2,18,58,83,0.0,1003,5,10,163,13
2020-03-05 18:00:00,5,3,0.0,10.1,1,2,73,12:54 PM,05:49 AM,07:50 AM,06:53 PM,2,1,4,1,24,23,86,0.0,1002,4,10,137,17
2020-03-05 21:00:00,5,3,0.0,10.1,1,1,73,12:54 PM,05:49 AM,07:50 AM,06:53 PM,2,-0,4,-0,31,33,87,0.0,1001,4,10,112,21
2020-03-06 00:00:00,6,0,0.0,5.5,2,1,80,02:05 PM,06:39 AM,07:47 AM,06:56 PM,2,-1,4,-1,39,55,87,0.0,1000,4,10,98,26
2020-03-06 03:00:00,6,0,0.0,5.5,2,1,80,02:05 PM,06:39 AM,07:47 AM,06:56 PM,2,-1,4,-1,42,41,88,0.0,999,4,10,85,27
2020-03-06 06:00:00,6,0,0.0,5.5,2,2,80,02:05 PM,06:39 AM,07:47 AM,06:56 PM,2,-1,4,-1,45,28,87,0.0,998,4,10,76,30
2020-03-06 09:00:00,6,0,0.0,5.5,2,2,80,02:05 PM,06:39 AM,07:47 AM,06:56 PM,2,-0,5,-0,47,76,80,0.0,998,5,10,76,31
2020-03-06 12:00:00,6,0,0.0,5.5,2,2,80,02:05 PM,06:39 AM,07:47 AM,06:56 PM,2,1,6,1,44,100,75,0.0,999,6,10,84,29
2020-03-06 15:00:00,6,0,0.0,5.5,2,2,80,02:05 PM,06:39 AM,07:47 AM,06:56 PM,2,0,5,0,42,100,82,0.5,999,5,9,79,30
2020-03-06 18:00:00,6,0,0.0,5.5,2,1,80,02:05 PM,06:39 AM,07:47 AM,06:56 PM,2,-1,4,-1,41,93,83,0.9,1000,4,9,66,30
2020-03-06 21:00:00,6,0,0.0,5.5,2,1,80,02:05 PM,06:39 AM,07:47 AM,06:56 PM,2,-0,4,-0,39,96,82,0.3,1001,2,10,55,28
2020-03-07 00:00:00,6,3,0.0,7.1,1,1,87,03:29 PM,07:17 AM,07:45 AM,06:58 PM,2,-1,4,-1,39,100,90,0.3,1002,3,9,37,27
2020-03-07 03:00:00,6,3,0.0,7.1,1,1,87,03:29 PM,07:17 AM,07:45 AM,06:58 PM,3,-2,4,-2,37,100,94,0.7,1004,4,9,17,26
2020-03-07 06:00:00,6,3,0.0,7.1,1,1,87,03:29 PM,07:17 AM,07:45 AM,06:58 PM,2,-1,3,-1,32,100,93,1.0,1006,3,9,8,23
2020-03-07 09:00:00,6,3,0.0,7.1,1,1,87,03:29 PM,07:17 AM,07:45 AM,06:58 PM,2,-1,4,-1,27,100,86,0.3,1009,4,10,239,19
2020-03-07 12:00:00,6,3,0.0,7.1,1,1,87,03:29 PM,07:17 AM,07:45 AM,06:58 PM,2,2,5,2,16,85,80,0.0,1011,5,10,355,12
2020-03-07 15:00:00,6,3,0.0,7.1,1,2,87,03:29 PM,07:17 AM,07:45 AM,06:58 PM,2,4,5,4,10,60,77,0.0,1012,5,10,321,7
2020-03-07 18:00:00,6,3,0.0,7.1,1,3,87,03:29 PM,07:17 AM,07:45 AM,06:58 PM,2,3,5,3,13,43,79,0.0,1014,5,10,302,9
2020-03-07 21:00:00,6,3,0.0,7.1,1,1,87,03:29 PM,07:17 AM,07:45 AM,06:58 PM,1,2,5,2,17,28,79,0.0,1015,5,10,252,11
2020-03-08 00:00:00,7,4,0.0,5.8,3,1,95,05:00 PM,07:46 AM,07:42 AM,07:00 PM,1,1,4,1,22,16,78,0.0,1015,4,10,219,14
2020-03-08 03:00:00,7,4,0.0,5.8,3,1,95,05:00 PM,07:46 AM,07:42 AM,07:00 PM,1,0,5,0,37,34,79,0.0,1014,5,10,200,24
2020-03-08 06:00:00,7,4,0.0,5.8,3,2,95,05:00 PM,07:46 AM,07:42 AM,07:00 PM,2,-0,5,-0,47,81,84,0.0,1012,5,10,196,31
2020-03-08 09:00:00,7,4,0.0,5.8,3,2,95,05:00 PM,07:46 AM,07:42 AM,07:00 PM,3,-0,5,-0,50,100,86,0.0,1011,5,10,196,33
2020-03-08 12:00:00,7,4,0.0,5.8,3,2,95,05:00 PM,07:46 AM,07:42 AM,07:00 PM,4,1,6,1,50,100,86,0.0,1010,6,10,196,34
2020-03-08 15:00:00,7,4,0.0,5.8,3,2,95,05:00 PM,07:46 AM,07:42 AM,07:00 PM,4,2,7,2,52,100,85,0.0,1009,7,10,195,32
2020-03-08 18:00:00,7,4,0.0,5.8,3,2,95,05:00 PM,07:46 AM,07:42 AM,07:00 PM,5,3,7,3,49,100,87,0.0,1008,7,10,203,28
2020-03-08 21:00:00,7,4,0.0,5.8,3,1,95,05:00 PM,07:46 AM,07:42 AM,07:00 PM,5,3,7,3,40,78,89,0.0,1007,7,10,210,23
2020-03-09 00:00:00,8,6,0.0,7.3,2,1,100,06:33 PM,08:08 AM,07:40 AM,07:02 PM,5,3,6,3,32,78,92,0.0,1007,6,10,208,19
2020-03-09 03:00:00,8,6,0.0,7.3,2,1,100,06:33 PM,08:08 AM,07:40 AM,07:02 PM,5,3,6,3,23,63,94,0.0,1007,6,10,199,13
2020-03-09 06:00:00,8,6,0.0,7.3,2,3,100,06:33 PM,08:08 AM,07:40 AM,07:02 PM,5,3,6,3,22,84,94,0.1,1007,6,5,179,13
2020-03-09 09:00:00,8,6,0.0,7.3,2,2,100,06:33 PM,08:08 AM,07:40 AM,07:02 PM,5,3,6,3,24,100,97,1.6,1007,6,7,176,15
2020-03-09 12:00:00,8,6,0.0,7.3,2,2,100,06:33 PM,08:08 AM,07:40 AM,07:02 PM,5,4,7,4,23,68,92,2.2,1007,7,9,209,14
2020-03-09 15:00:00,8,6,0.0,7.3,2,2,100,06:33 PM,08:08 AM,07:40 AM,07:02 PM,5,5,8,5,30,67,84,1.0,1007,8,10,235,17
2020-03-09 18:00:00,8,6,0.0,7.3,2,2,100,06:33 PM,08:08 AM,07:40 AM,07:02 PM,4,4,7,4,33,55,84,0.1,1008,7,10,233,19
2020-03-09 21:00:00,8,6,0.0,7.3,2,1,100,06:33 PM,08:08 AM,07:40 AM,07:02 PM,4,2,6,2,35,20,86,0.0,1008,6,10,239,21
2020-03-10 00:00:00,7,1,0.0,5.8,3,1,100,08:07 PM,08:27 AM,07:37 AM,07:04 PM,3,1,5,1,32,14,88,0.0,1008,5,10,237,20
2020-03-10 03:00:00,7,1,0.0,5.8,3,1,100,08:07 PM,08:27 AM,07:37 AM,07:04 PM,3,1,5,1,32,59,90,0.0,1006,5,10,211,21
2020-03-10 06:00:00,7,1,0.0,5.8,3,1,100,08:07 PM,08:27 AM,07:37 AM,07:04 PM,3,0,5,0,39,93,90,0.0,1004,5,10,196,26
2020-03-10 09:00:00,7,1,0.0,5.8,3,2,100,08:07 PM,08:27 AM,07:37 AM,07:04 PM,3,-0,5,-0,50,100,87,0.0,1002,5,10,190,34
2020-03-10 12:00:00,7,1,0.0,5.8,3,2,100,08:07 PM,08:27 AM,07:37 AM,07:04 PM,4,-0,5,-0,61,100,90,0.0,998,5,10,183,41
2020-03-10 15:00:00,7,1,0.0,5.8,3,2,100,08:07 PM,08:27 AM,07:37 AM,07:04 PM,5,2,6,2,58,100,92,0.6,995,6,9,199,36
2020-03-10 18:00:00,7,1,0.0,5.8,3,2,100,08:07 PM,08:27 AM,07:37 AM,07:04 PM,6,4,8,4,53,100,93,0.6,992,6,4,218,31
2020-03-10 21:00:00,7,1,0.0,5.8,3,1,100,08:07 PM,08:27 AM,07:37 AM,07:04 PM,6,2,5,2,55,84,89,1.2,992,2,7,247,31
2020-03-11 00:00:00,8,6,0.0,11.6,2,1,84,09:40 PM,08:43 AM,07:35 AM,07:06 PM,5,1,5,1,55,82,86,1.5,993,5,9,262,33
2020-03-11 03:00:00,8,6,0.0,11.6,2,1,84,09:40 PM,08:43 AM,07:35 AM,07:06 PM,4,2,6,2,53,84,85,0.5,994,6,10,274,33
2020-03-11 06:00:00,8,6,0.0,11.6,2,2,84,09:40 PM,08:43 AM,07:35 AM,07:06 PM,2,1,6,1,57,77,78,0.1,996,6,10,277,36
2020-03-11 09:00:00,8,6,0.0,11.6,2,2,84,09:40 PM,08:43 AM,07:35 AM,07:06 PM,2,1,6,1,55,31,73,0.0,999,6,10,276,36
2020-03-11 12:00:00,8,6,0.0,11.6,2,3,84,09:40 PM,08:43 AM,07:35 AM,07:06 PM,1,2,7,2,54,23,66,0.0,1002,7,10,276,35
2020-03-11 15:00:00,8,6,0.0,11.6,2,3,84,09:40 PM,08:43 AM,07:35 AM,07:06 PM,1,3,8,3,50,13,63,0.0,1003,8,10,268,30
2020-03-11 18:00:00,8,6,0.0,11.6,2,3,84,09:40 PM,08:43 AM,07:35 AM,07:06 PM,2,3,7,3,45,12,69,0.0,1004,7,10,246,26
2020-03-11 21:00:00,8,6,0.0,11.6,2,1,84,09:40 PM,08:43 AM,07:35 AM,07:06 PM,3,2,6,2,42,26,78,0.0,1003,6,10,227,25
2020-03-12 00:00:00,7,5,0.0,7.3,3,1,76,11:11 PM,09:00 AM,07:32 AM,07:08 PM,4,1,6,1,45,76,86,0.0,1000,6,10,220,28
2020-03-12 03:00:00,7,5,0.0,7.3,3,1,76,11:11 PM,09:00 AM,07:32 AM,07:08 PM,5,1,6,1,50,92,90,0.0,996,6,10,211,30
2020-03-12 06:00:00,7,5,0.0,7.3,3,2,76,11:11 PM,09:00 AM,07:32 AM,07:08 PM,5,2,7,2,56,96,90,0.0,991,7,10,219,34
2020-03-12 09:00:00,7,5,0.0,7.3,3,2,76,11:11 PM,09:00 AM,07:32 AM,07:08 PM,3,1,7,1,75,94,77,0.5,988,7,5,243,50
2020-03-12 12:00:00,7,5,0.0,7.3,3,2,76,11:11 PM,09:00 AM,07:32 AM,07:08 PM,1,-1,6,-1,87,82,71,0.2,990,6,7,264,63
2020-03-12 15:00:00,7,5,0.0,7.3,3,2,76,11:11 PM,09:00 AM,07:32 AM,07:08 PM,-1,-0,6,-0,80,80,61,0.1,995,6,10,272,55
2020-03-12 18:00:00,7,5,0.0,7.3,3,2,76,11:11 PM,09:00 AM,07:32 AM,07:08 PM,-1,-1,5,-1,68,39,63,0.0,998,5,10,265,45
2020-03-12 21:00:00,7,5,0.0,7.3,3,1,76,11:11 PM,09:00 AM,07:32 AM,07:08 PM,-0,-1,5,-1,59,57,70,0.0,999,5,10,257,39
2020-03-13 00:00:00,6,3,0.0,5.9,2,1,69,No moonrise,09:19 AM,07:29 AM,07:10 PM,0,-1,5,-1,53,75,74,0.0,999,5,10,250,35
2020-03-13 03:00:00,6,3,0.0,5.9,2,1,69,No moonrise,09:19 AM,07:29 AM,07:10 PM,2,-1,5,-1,47,64,80,0.0,999,5,10,237,31
2020-03-13 06:00:00,6,3,0.0,5.9,2,3,69,No moonrise,09:19 AM,07:29 AM,07:10 PM,2,0,5,0,46,74,83,0.0,999,5,10,230,30
2020-03-13 09:00:00,6,3,0.0,5.9,2,1,69,No moonrise,09:19 AM,07:29 AM,07:10 PM,3,-1,5,-1,45,94,89,0.4,998,5,9,226,31
2020-03-13 12:00:00,6,3,0.0,5.9,2,1,69,No moonrise,09:19 AM,07:29 AM,07:10 PM,3,0,5,0,37,100,90,0.9,998,5,9,270,26
2020-03-13 15:00:00,6,3,0.0,5.9,2,2,69,No moonrise,09:19 AM,07:29 AM,07:10 PM,2,1,6,1,37,93,81,0.5,1001,6,10,299,25
2020-03-13 18:00:00,6,3,0.0,5.9,2,1,69,No moonrise,09:19 AM,07:29 AM,07:10 PM,-1,-1,4,-1,46,76,70,0.7,1006,4,3,334,32
2020-03-13 21:00:00,6,3,0.0,5.9,2,1,69,No moonrise,09:19 AM,07:29 AM,07:10 PM,-5,-3,3,-3,48,23,56,0.3,1012,3,7,353,35
2020-03-14 00:00:00,4,-0,0.0,11.6,2,1,62,12:40 AM,09:40 AM,07:27 AM,07:12 PM,-6,-3,3,-3,37,4,51,0.0,1017,3,10,355,26
2020-03-14 03:00:00,4,-0,0.0,11.6,2,1,62,12:40 AM,09:40 AM,07:27 AM,07:12 PM,-6,-1,3,-1,23,2,51,0.0,1019,3,10,351,16
2020-03-14 06:00:00,4,-0,0.0,11.6,2,2,62,12:40 AM,09:40 AM,07:27 AM,07:12 PM,-5,1,4,1,12,0,52,0.0,1022,4,10,133,9
2020-03-14 09:00:00,4,-0,0.0,11.6,2,2,62,12:40 AM,09:40 AM,07:27 AM,07:12 PM,-6,2,4,2,9,0,50,0.0,1023,4,10,97,8
