date_time,Colac_maxtempC,Colac_mintempC,Colac_totalSnow_cm,Colac_sunHour,Colac_uvIndex,Colac_uvIndex,Colac_moon_illumination,Colac_moonrise,Colac_moonset,Colac_sunrise,Colac_sunset,Colac_DewPointC,Colac_FeelsLikeC,Colac_HeatIndexC,Colac_WindChillC,Colac_WindGustKmph,Colac_cloudcover,Colac_humidity,Colac_precipMM,Colac_pressure,Colac_tempC,Colac_visibility,Colac_winddirDegree,Colac_windspeedKmph
2020-03-06 12:00:00,16,11,0.0,6.2,3,4,80,04:48 PM,01:36 AM,06:15 AM,06:58 PM,10,15,15,15,15,85,73,0.1,1017,15,10,212,13
2020-03-06 15:00:00,16,11,0.0,6.2,3,4,80,04:48 PM,01:36 AM,06:15 AM,06:58 PM,10,16,16,16,15,74,67,0.1,1017,16,10,213,13
2020-03-06 18:00:00,16,11,0.0,6.2,3,1,80,04:48 PM,01:36 AM,06:15 AM,06:58 PM,10,14,14,14,15,69,74,0.0,1019,14,10,208,12
2020-03-06 21:00:00,16,11,0.0,6.2,3,1,80,04:48 PM,01:36 AM,06:15 AM,06:58 PM,9,11,12,11,14,62,88,0.0,1021,12,10,203,8
2020-03-07 00:00:00,19,10,0.0,10.3,5,1,87,05:38 PM,02:42 AM,06:16 AM,06:57 PM,9,9,10,9,14,54,91,0.0,1021,10,10,194,7
2020-03-07 03:00:00,19,10,0.0,10.3,5,1,87,05:38 PM,02:42 AM,06:16 AM,06:57 PM,9,10,11,10,13,79,87,0.0,1022,11,10,190,7
2020-03-07 06:00:00,19,10,0.0,10.3,5,1,87,05:38 PM,02:42 AM,06:16 AM,06:57 PM,9,11,12,11,14,78,85,0.0,1022,12,10,185,8
2020-03-07 09:00:00,19,10,0.0,10.3,5,3,87,05:38 PM,02:42 AM,06:16 AM,06:57 PM,9,14,15,14,15,80,72,0.0,1023,15,10,180,12
2020-03-07 12:00:00,19,10,0.0,10.3,5,4,87,05:38 PM,02:42 AM,06:16 AM,06:57 PM,10,18,18,18,14,39,59,0.0,1023,18,10,176,12
2020-03-07 15:00:00,19,10,0.0,10.3,5,5,87,05:38 PM,02:42 AM,06:16 AM,06:57 PM,10,18,18,18,17,25,59,0.0,1023,18,10,174,14
2020-03-07 18:00:00,19,10,0.0,10.3,5,1,87,05:38 PM,02:42 AM,06:16 AM,06:57 PM,11,15,15,15,17,56,76,0.1,1023,15,10,162,12
2020-03-07 21:00:00,19,10,0.0,10.3,5,1,87,05:38 PM,02:42 AM,06:16 AM,06:57 PM,11,12,13,12,16,53,91,0.0,1024,13,5,156,9
2020-03-08 00:00:00,20,11,0.0,11.6,4,1,95,06:20 PM,03:53 AM,06:17 AM,06:55 PM,11,11,12,11,17,28,95,0.0,1023,12,2,137,9
2020-03-08 03:00:00,20,11,0.0,11.6,4,1,95,06:20 PM,03:53 AM,06:17 AM,06:55 PM,11,11,11,11,15,73,96,0.1,1022,11,1,134,8
2020-03-08 06:00:00,20,11,0.0,11.6,4,1,95,06:20 PM,03:53 AM,06:17 AM,06:55 PM,11,11,12,11,17,61,93,0.0,1022,12,7,125,9
2020-03-08 09:00:00,20,11,0.0,11.6,4,5,95,06:20 PM,03:53 AM,06:17 AM,06:55 PM,10,15,16,15,19,21,70,0.0,1023,16,10,112,14
2020-03-08 12:00:00,20,11,0.0,11.6,4,5,95,06:20 PM,03:53 AM,06:17 AM,06:55 PM,9,19,19,19,19,7,53,0.0,1022,19,10,115,16
2020-03-08 15:00:00,20,11,0.0,11.6,4,5,95,06:20 PM,03:53 AM,06:17 AM,06:55 PM,9,19,19,19,19,2,51,0.0,1021,19,10,122,17
2020-03-08 18:00:00,20,11,0.0,11.6,4,1,95,06:20 PM,03:53 AM,06:17 AM,06:55 PM,9,15,15,15,19,0,66,0.0,1021,15,10,129,13
2020-03-08 21:00:00,20,11,0.0,11.6,4,1,95,06:20 PM,03:53 AM,06:17 AM,06:55 PM,9,12,12,12,18,4,79,0.0,1023,12,10,137,10
2020-03-09 00:00:00,17,10,0.0,8.9,4,1,100,06:59 PM,05:08 AM,06:18 AM,06:54 PM,9,10,11,10,17,15,86,0.0,1023,11,10,142,9
2020-03-09 03:00:00,17,10,0.0,8.9,4,1,100,06:59 PM,05:08 AM,06:18 AM,06:54 PM,9,9,10,9,18,19,91,0.0,1023,10,10,144,9
2020-03-09 06:00:00,17,10,0.0,8.9,4,1,100,06:59 PM,05:08 AM,06:18 AM,06:54 PM,8,9,10,9,15,32,89,0.0,1023,10,10,138,8
2020-03-09 09:00:00,17,10,0.0,8.9,4,4,100,06:59 PM,05:08 AM,06:18 AM,06:54 PM,8,14,14,14,14,50,69,0.0,1024,14,10,128,11
2020-03-09 12:00:00,17,10,0.0,8.9,4,5,100,06:59 PM,05:08 AM,06:18 AM,06:54 PM,9,16,16,16,15,63,62,0.0,1023,16,10,131,13
2020-03-09 15:00:00,17,10,0.0,8.9,4,4,100,06:59 PM,05:08 AM,06:18 AM,06:54 PM,10,17,17,17,14,70,62,0.1,1022,17,10,134,12
2020-03-09 18:00:00,17,10,0.0,8.9,4,1,100,06:59 PM,05:08 AM,06:18 AM,06:54 PM,9,13,14,13,15,35,75,0.0,1022,14,10,134,10
2020-03-09 21:00:00,17,10,0.0,8.9,4,1,100,06:59 PM,05:08 AM,06:18 AM,06:54 PM,9,10,11,10,14,15,90,0.0,1023,11,5,141,8
2020-03-10 00:00:00,22,9,0.0,11.6,4,1,100,07:34 PM,06:23 AM,06:19 AM,06:52 PM,9,9,10,9,16,14,94,0.0,1023,10,7,148,8
2020-03-10 03:00:00,22,9,0.0,11.6,4,1,100,07:34 PM,06:23 AM,06:19 AM,06:52 PM,8,8,9,8,15,8,94,0.0,1022,9,5,140,8
2020-03-10 06:00:00,22,9,0.0,11.6,4,1,100,07:34 PM,06:23 AM,06:19 AM,06:52 PM,9,9,9,9,14,12,94,0.0,1022,9,2,127,7
2020-03-10 09:00:00,22,9,0.0,11.6,4,3,100,07:34 PM,06:23 AM,06:19 AM,06:52 PM,10,15,15,15,13,5,72,0.0,1022,15,7,106,9
2020-03-10 12:00:00,22,9,0.0,11.6,4,6,100,07:34 PM,06:23 AM,06:19 AM,06:52 PM,9,20,22,20,10,0,49,0.0,1021,20,10,82,9
2020-03-10 15:00:00,22,9,0.0,11.6,4,6,100,07:34 PM,06:23 AM,06:19 AM,06:52 PM,9,24,24,22,8,0,43,0.0,1019,22,10,87,7
2020-03-10 18:00:00,22,9,0.0,11.6,4,1,100,07:34 PM,06:23 AM,06:19 AM,06:52 PM,11,21,24,21,15,0,69,0.0,1019,21,10,102,10
2020-03-10 21:00:00,22,9,0.0,11.6,4,1,100,07:34 PM,06:23 AM,06:19 AM,06:52 PM,11,19,21,19,17,1,91,0.0,1020,19,5,107,9
2020-03-11 00:00:00,27,12,0.0,11.6,5,1,84,08:07 PM,07:39 AM,06:20 AM,06:51 PM,10,14,15,14,14,4,89,0.0,1020,14,7,103,7
2020-03-11 03:00:00,27,12,0.0,11.6,5,1,84,08:07 PM,07:39 AM,06:20 AM,06:51 PM,9,12,12,12,14,5,84,0.0,1019,12,10,88,7
2020-03-11 06:00:00,27,12,0.0,11.6,5,1,84,08:07 PM,07:39 AM,06:20 AM,06:51 PM,10,13,13,13,14,4,84,0.0,1020,13,10,81,6
2020-03-11 09:00:00,27,12,0.0,11.6,5,5,84,08:07 PM,07:39 AM,06:20 AM,06:51 PM,12,19,21,19,10,5,67,0.0,1020,19,10,34,7
2020-03-11 12:00:00,27,12,0.0,11.6,5,7,84,08:07 PM,07:39 AM,06:20 AM,06:51 PM,13,26,26,25,9,23,46,0.0,1020,25,10,241,8
2020-03-11 15:00:00,27,12,0.0,11.6,5,7,84,08:07 PM,07:39 AM,06:20 AM,06:51 PM,13,26,26,25,12,20,46,0.0,1018,25,10,145,8
2020-03-11 18:00:00,27,12,0.0,11.6,5,1,84,08:07 PM,07:39 AM,06:20 AM,06:51 PM,13,24,24,23,19,13,62,0.0,1018,23,10,71,9
2020-03-11 21:00:00,27,12,0.0,11.6,5,1,84,08:07 PM,07:39 AM,06:20 AM,06:51 PM,13,19,20,19,19,10,69,0.0,1019,19,10,76,9
2020-03-12 00:00:00,29,17,0.0,11.6,6,1,76,08:41 PM,08:53 AM,06:21 AM,06:49 PM,11,17,17,17,16,10,66,0.0,1019,17,10,42,8
2020-03-12 03:00:00,29,17,0.0,11.6,6,1,76,08:41 PM,08:53 AM,06:21 AM,06:49 PM,9,17,17,17,16,22,61,0.0,1018,17,10,31,8
2020-03-12 06:00:00,29,17,0.0,11.6,6,1,76,08:41 PM,08:53 AM,06:21 AM,06:49 PM,9,18,18,18,14,38,56,0.0,1019,18,10,26,6
2020-03-12 09:00:00,29,17,0.0,11.6,6,6,76,08:41 PM,08:53 AM,06:21 AM,06:49 PM,9,22,22,22,18,22,43,0.0,1020,22,10,239,13
2020-03-12 12:00:00,29,17,0.0,11.6,6,7,76,08:41 PM,08:53 AM,06:21 AM,06:49 PM,10,26,26,26,19,13,35,0.0,1018,26,10,347,16
2020-03-12 15:00:00,29,17,0.0,11.6,6,7,76,08:41 PM,08:53 AM,06:21 AM,06:49 PM,10,28,28,28,18,10,32,0.0,1016,28,10,349,15
2020-03-12 18:00:00,29,17,0.0,11.6,6,1,76,08:41 PM,08:53 AM,06:21 AM,06:49 PM,11,27,27,26,18,11,43,0.0,1016,26,10,144,10
2020-03-12 21:00:00,29,17,0.0,11.6,6,1,76,08:41 PM,08:53 AM,06:21 AM,06:49 PM,11,24,24,22,9,13,56,0.0,1016,22,10,38,4
2020-03-13 00:00:00,23,9,0.0,8.9,5,1,69,09:16 PM,10:06 AM,06:22 AM,06:48 PM,10,20,20,20,15,16,56,0.0,1015,20,10,20,7
2020-03-13 03:00:00,23,9,0.0,8.9,5,1,69,09:16 PM,10:06 AM,06:22 AM,06:48 PM,8,19,19,19,25,16,50,0.0,1013,19,10,238,12
2020-03-13 06:00:00,23,9,0.0,8.9,5,1,69,09:16 PM,10:06 AM,06:22 AM,06:48 PM,7,19,19,19,26,34,47,0.0,1012,19,10,351,13
2020-03-13 09:00:00,23,9,0.0,8.9,5,6,69,09:16 PM,10:06 AM,06:22 AM,06:48 PM,8,21,22,21,29,48,41,0.0,1012,21,10,342,17
2020-03-13 12:00:00,23,9,0.0,8.9,5,6,69,09:16 PM,10:06 AM,06:22 AM,06:48 PM,11,24,24,22,28,66,50,0.5,1012,22,9,272,20
2020-03-13 15:00:00,23,9,0.0,8.9,5,4,69,09:16 PM,10:06 AM,06:22 AM,06:48 PM,12,16,18,16,29,92,73,0.8,1014,17,10,216,23
2020-03-13 18:00:00,23,9,0.0,8.9,5,1,69,09:16 PM,10:06 AM,06:22 AM,06:48 PM,7,11,13,11,27,33,69,0.3,1018,13,10,198,19
2020-03-13 21:00:00,23,9,0.0,8.9,5,1,69,09:16 PM,10:06 AM,06:22 AM,06:48 PM,5,8,10,8,20,12,68,0.0,1022,10,10,191,13
2020-03-14 00:00:00,15,8,0.0,10.2,4,1,62,09:54 PM,11:18 AM,06:23 AM,06:46 PM,4,7,9,7,17,15,71,0.0,1023,9,10,186,10
2020-03-14 03:00:00,15,8,0.0,10.2,4,1,62,09:54 PM,11:18 AM,06:23 AM,06:46 PM,4,7,8,7,17,27,73,0.0,1023,8,10,178,9
2020-03-14 06:00:00,15,8,0.0,10.2,4,1,62,09:54 PM,11:18 AM,06:23 AM,06:46 PM,4,8,9,8,16,29,72,0.0,1024,9,10,176,9
2020-03-14 09:00:00,15,8,0.0,10.2,4,4,62,09:54 PM,11:18 AM,06:23 AM,06:46 PM,5,10,12,10,18,31,62,0.0,1025,12,10,165,14
2020-03-14 12:00:00,15,8,0.0,10.2,4,4,62,09:54 PM,11:18 AM,06:23 AM,06:46 PM,5,13,14,13,18,66,56,0.0,1025,14,10,166,15
2020-03-14 15:00:00,15,8,0.0,10.2,4,3,62,09:54 PM,11:18 AM,06:23 AM,06:46 PM,6,14,15,14,18,51,54,0.0,1024,15,10,165,15
2020-03-14 18:00:00,15,8,0.0,10.2,4,1,62,09:54 PM,11:18 AM,06:23 AM,06:46 PM,6,12,13,12,15,41,63,0.0,1024,13,10,168,11
2020-03-14 21:00:00,15,8,0.0,10.2,4,1,62,09:54 PM,11:18 AM,06:23 AM,06:46 PM,6,8,9,8,14,40,82,0.0,1025,9,10,181,8
2020-03-15 00:00:00,17,8,0.0,10.2,4,1,55,10:36 PM,12:27 PM,06:24 AM,06:45 PM,7,7,8,7,15,15,92,0.0,1025,8,10,176,7
2020-03-15 03:00:00,17,8,0.0,10.2,4,1,55,10:36 PM,12:27 PM,06:24 AM,06:45 PM,7,7,8,7,15,6,94,0.0,1024,8,5,172,7
2020-03-15 06:00:00,17,8,0.0,10.2,4,1,55,10:36 PM,12:27 PM,06:24 AM,06:45 PM,8,7,9,7,15,11,94,0.0,1025,9,7,169,8
2020-03-15 09:00:00,17,8,0.0,10.2,4,4,55,10:36 PM,12:27 PM,06:24 AM,06:45 PM,8,13,13,13,14,55,70,0.1,1026,13,10,153,10
2020-03-15 12:00:00,17,8,0.0,10.2,4,4,55,10:36 PM,12:27 PM,06:24 AM,06:45 PM,8,17,17,17,12,81,55,0.0,1026,17,10,141,10
2020-03-15 15:00:00,17,8,0.0,10.2,4,4,55,10:36 PM,12:27 PM,06:24 AM,06:45 PM,8,17,17,17,15,56,59,0.0,1025,17,10,137,12
2020-03-15 18:00:00,17,8,0.0,10.2,4,1,55,10:36 PM,12:27 PM,06:24 AM,06:45 PM,9,13,13,13,17,31,76,0.0,1025,13,10,135,10
2020-03-15 21:00:00,17,8,0.0,10.2,4,1,55,10:36 PM,12:27 PM,06:24 AM,06:45 PM,9,10,10,10,15,14,91,0.0,1027,10,5,141,8
2020-03-16 00:00:00,24,9,0.0,11.6,4,1,47,11:23 PM,01:33 PM,06:24 AM,06:43 PM,8,8,9,8,15,10,95,0.0,1027,9,2,141,7
2020-03-16 03:00:00,24,9,0.0,11.6,4,1,47,11:23 PM,01:33 PM,06:24 AM,06:43 PM,8,8,9,8,17,10,96,0.0,1026,9,2,132,8
2020-03-16 06:00:00,24,9,0.0,11.6,4,1,47,11:23 PM,01:33 PM,06:24 AM,06:43 PM,9,8,9,8,17,12,95,0.0,1027,9,2,116,8
2020-03-16 09:00:00,24,9,0.0,11.6,4,3,47,11:23 PM,01:33 PM,06:24 AM,06:43 PM,9,15,15,15,14,5,69,0.0,1027,15,7,91,10
2020-03-16 12:00:00,24,9,0.0,11.6,4,6,47,11:23 PM,01:33 PM,06:24 AM,06:43 PM,8,21,22,21,10,0,44,0.0,1026,21,10,40,9
2020-03-16 15:00:00,24,9,0.0,11.6,4,6,47,11:23 PM,01:33 PM,06:24 AM,06:43 PM,7,24,24,23,8,0,35,0.0,1024,23,10,29,7
2020-03-16 18:00:00,24,9,0.0,11.6,4,1,47,11:23 PM,01:33 PM,06:24 AM,06:43 PM,8,25,25,23,14,2,51,0.0,1024,23,10,72,8
2020-03-16 21:00:00,24,9,0.0,11.6,4,1,47,11:23 PM,01:33 PM,06:24 AM,06:43 PM,9,19,23,19,19,10,65,0.0,1024,19,10,87,9
2020-03-17 00:00:00,26,13,0.0,11.6,6,1,40,No moonrise,02:33 PM,06:25 AM,06:41 PM,10,15,16,15,15,18,78,0.0,1024,15,10,83,7
2020-03-17 03:00:00,26,13,0.0,11.6,6,1,40,No moonrise,02:33 PM,06:25 AM,06:41 PM,9,13,13,13,13,19,78,0.0,1024,13,10,76,6
2020-03-17 06:00:00,26,13,0.0,11.6,6,1,40,No moonrise,02:33 PM,06:25 AM,06:41 PM,8,13,13,13,10,10,71,0.0,1024,13,10,58,5
2020-03-17 09:00:00,26,13,0.0,11.6,6,5,40,No moonrise,02:33 PM,06:25 AM,06:41 PM,8,19,20,19,14,7,49,0.0,1024,19,10,249,11
2020-03-17 12:00:00,26,13,0.0,11.6,6,6,40,No moonrise,02:33 PM,06:25 AM,06:41 PM,8,25,25,24,19,34,34,0.0,1023,24,10,337,16
2020-03-17 15:00:00,26,13,0.0,11.6,6,7,40,No moonrise,02:33 PM,06:25 AM,06:41 PM,8,26,26,26,21,47,32,0.0,1021,26,10,331,16
2020-03-17 18:00:00,26,13,0.0,11.6,6,1,40,No moonrise,02:33 PM,06:25 AM,06:41 PM,8,26,26,24,21,36,40,0.0,1020,24,10,350,12
2020-03-17 21:00:00,26,13,0.0,11.6,6,1,40,No moonrise,02:33 PM,06:25 AM,06:41 PM,8,20,22,20,19,33,45,0.0,1020,20,10,358,9
2020-03-18 00:00:00,25,19,0.0,10.2,6,1,33,12:14 AM,03:26 PM,06:26 AM,06:40 PM,8,20,20,20,19,29,46,0.0,1020,20,10,350,9
2020-03-18 03:00:00,25,19,0.0,10.2,6,1,33,12:14 AM,03:26 PM,06:26 AM,06:40 PM,8,20,20,20,22,23,47,0.0,1019,20,10,339,11
2020-03-18 06:00:00,25,19,0.0,10.2,6,1,33,12:14 AM,03:26 PM,06:26 AM,06:40 PM,8,19,19,19,24,40,48,0.0,1020,19,10,331,12
2020-03-18 09:00:00,25,19,0.0,10.2,6,6,33,12:14 AM,03:26 PM,06:26 AM,06:40 PM,9,23,23,23,26,46,41,0.0,1020,23,10,315,18
2020-03-18 12:00:00,25,19,0.0,10.2,6,6,33,12:14 AM,03:26 PM,06:26 AM,06:40 PM,10,25,25,24,22,38,40,0.0,1020,24,10,306,14
2020-03-18 15:00:00,25,19,0.0,10.2,6,6,33,12:14 AM,03:26 PM,06:26 AM,06:40 PM,11,25,25,24,11,46,44,0.0,1019,24,10,274,6
2020-03-18 18:00:00,25,19,0.0,10.2,6,1,33,12:14 AM,03:26 PM,06:26 AM,06:40 PM,10,21,22,21,4,73,48,0.0,1019,21,10,229,2
2020-03-18 21:00:00,25,19,0.0,10.2,6,1,33,12:14 AM,03:26 PM,06:26 AM,06:40 PM,9,20,20,20,3,52,49,0.0,1020,20,10,243,1
2020-03-19 00:00:00,32,18,0.0,11.6,7,1,25,01:10 AM,04:11 PM,06:27 AM,06:38 PM,8,18,18,18,3,44,50,0.0,1020,18,10,214,1
2020-03-19 03:00:00,32,18,0.0,11.6,7,1,25,01:10 AM,04:11 PM,06:27 AM,06:38 PM,8,18,18,18,6,55,50,0.0,1018,18,10,101,3
2020-03-19 06:00:00,32,18,0.0,11.6,7,1,25,01:10 AM,04:11 PM,06:27 AM,06:38 PM,8,19,19,19,9,36,50,0.0,1018,19,10,57,4
2020-03-19 09:00:00,32,18,0.0,11.6,7,6,25,01:10 AM,04:11 PM,06:27 AM,06:38 PM,9,24,24,24,14,17,39,0.0,1017,24,10,258,10
2020-03-19 12:00:00,32,18,0.0,11.6,7,8,25,01:10 AM,04:11 PM,06:27 AM,06:38 PM,8,29,29,30,31,24,26,0.0,1015,30,10,335,24
2020-03-19 15:00:00,32,18,0.0,11.6,7,7,25,01:10 AM,04:11 PM,06:27 AM,06:38 PM,9,28,28,29,33,41,28,0.0,1012,29,10,324,21
2020-03-19 18:00:00,32,18,0.0,11.6,7,1,25,01:10 AM,04:11 PM,06:27 AM,06:38 PM,13,28,28,26,28,50,63,0.1,1013,26,10,262,18
2020-03-19 21:00:00,32,18,0.0,11.6,7,1,25,01:10 AM,04:11 PM,06:27 AM,06:38 PM,12,25,25,22,22,25,76,0.0,1014,22,10,259,14
2020-03-20 00:00:00,17,12,0.0,6.0,5,1,18,02:08 AM,04:51 PM,06:28 AM,06:37 PM,10,15,16,15,26,27,78,0.0,1014,16,10,276,15
2020-03-20 03:00:00,17,12,0.0,6.0,5,1,18,02:08 AM,04:51 PM,06:28 AM,06:37 PM,11,11,13,11,26,70,86,0.0,1014,13,10,280,15
2020-03-20 06:00:00,17,12,0.0,6.0,5,1,18,02:08 AM,04:51 PM,06:28 AM,06:37 PM,11,11,13,11,24,93,89,0.1,1015,13,10,284,15
2020-03-20 09:00:00,17,12,0.0,6.0,5,3,18,02:08 AM,04:51 PM,06:28 AM,06:37 PM,11,14,15,14,26,98,77,0.1,1015,15,10,283,19
2020-03-20 12:00:00,17,12,0.0,6.0,5,4,18,02:08 AM,04:51 PM,06:28 AM,06:37 PM,11,17,17,17,26,83,72,0.2,1016,17,10,264,22
2020-03-20 15:00:00,17,12,0.0,6.0,5,4,18,02:08 AM,04:51 PM,06:28 AM,06:37 PM,11,16,16,16,24,81,74,0.1,1016,16,10,242,19
2020-03-20 18:00:00,17,12,0.0,6.0,5,1,18,02:08 AM,04:51 PM,06:28 AM,06:37 PM,11,14,15,14,19,79,79,0.1,1019,15,10,239,13
2020-03-20 21:00:00,17,12,0.0,6.0,5,1,18,02:08 AM,04:51 PM,06:28 AM,06:37 PM,11,13,13,13,15,57,84,0.0,1021,13,10,231,10
2020-03-21 00:00:00,19,9,0.0,11.6,5,1,11,03:07 AM,05:25 PM,06:29 AM,06:35 PM,10,10,11,10,13,30,93,0.0,1022,11,5,209,7
2020-03-21 03:00:00,19,9,0.0,11.6,5,1,11,03:07 AM,05:25 PM,06:29 AM,06:35 PM,8,8,9,8,13,25,96,0.0,1021,9,2,225,6
2020-03-21 06:00:00,19,9,0.0,11.6,5,1,11,03:07 AM,05:25 PM,06:29 AM,06:35 PM,8,8,9,8,11,35,95,0.0,1022,9,2,232,5
2020-03-21 09:00:00,19,9,0.0,11.6,5,3,11,03:07 AM,05:25 PM,06:29 AM,06:35 PM,8,13,13,13,8,39,72,0.0,1022,13,7,235,5
2020-03-21 12:00:00,19,9,0.0,11.6,5,5,11,03:07 AM,05:25 PM,06:29 AM,06:35 PM,8,18,17,18,8,49,53,0.0,1022,17,10,269,7
2020-03-21 15:00:00,19,9,0.0,11.6,5,5,11,03:07 AM,05:25 PM,06:29 AM,06:35 PM,8,18,18,18,11,42,51,0.0,1021,18,10,263,9
2020-03-21 18:00:00,19,9,0.0,11.6,5,1,11,03:07 AM,05:25 PM,06:29 AM,06:35 PM,8,14,15,14,14,55,66,0.0,1021,15,10,248,9
2020-03-21 21:00:00,19,9,0.0,11.6,5,1,11,03:07 AM,05:25 PM,06:29 AM,06:35 PM,8,12,12,12,11,82,78,0.0,1022,12,10,242,6
2020-03-22 00:00:00,17,7,0.0,10.2,3,1,4,04:05 AM,05:55 PM,06:30 AM,06:34 PM,8,10,10,10,9,79,89,0.0,1021,10,10,267,5
2020-03-22 03:00:00,17,7,0.0,10.2,3,1,4,04:05 AM,05:55 PM,06:30 AM,06:34 PM,10,10,11,10,15,82,92,0.1,1021,11,5,265,9
2020-03-22 06:00:00,17,7,0.0,10.2,3,1,4,04:05 AM,05:55 PM,06:30 AM,06:34 PM,9,9,10,9,16,50,92,0.1,1022,10,7,244,9
2020-03-22 09:00:00,17,7,0.0,10.2,3,4,4,04:05 AM,05:55 PM,06:30 AM,06:34 PM,8,12,13,12,18,45,74,0.1,1024,13,10,228,14
2020-03-22 12:00:00,17,7,0.0,10.2,3,4,4,04:05 AM,05:55 PM,06:30 AM,06:34 PM,7,16,16,16,19,58,54,0.2,1025,16,10,215,16
2020-03-22 15:00:00,17,7,0.0,10.2,3,4,4,04:05 AM,05:55 PM,06:30 AM,06:34 PM,7,15,16,15,20,70,56,0.3,1026,16,9,208,17
2020-03-22 18:00:00,17,7,0.0,10.2,3,1,4,04:05 AM,05:55 PM,06:30 AM,06:34 PM,6,12,15,12,18,39,72,0.1,1027,12,10,199,12
2020-03-22 21:00:00,17,7,0.0,10.2,3,1,4,04:05 AM,05:55 PM,06:30 AM,06:34 PM,5,8,10,8,15,27,83,0.0,1029,9,10,192,8
2020-03-23 00:00:00,16,7,0.0,11.6,4,1,0,05:03 AM,06:22 PM,06:31 AM,06:32 PM,5,6,7,6,12,37,87,0.0,1029,7,10,192,5
2020-03-23 03:00:00,16,7,0.0,11.6,4,1,0,05:03 AM,06:22 PM,06:31 AM,06:32 PM,6,8,8,8,10,55,85,0.0,1028,8,10,198,5
2020-03-23 06:00:00,16,7,0.0,11.6,4,1,0,05:03 AM,06:22 PM,06:31 AM,06:32 PM,6,7,8,7,12,34,88,0.0,1029,8,10,180,6
2020-03-23 09:00:00,16,7,0.0,11.6,4,4,0,05:03 AM,06:22 PM,06:31 AM,06:32 PM,6,12,12,12,11,41,67,0.0,1029,12,10,162,8
2020-03-23 12:00:00,16,7,0.0,11.6,4,5,0,05:03 AM,06:22 PM,06:31 AM,06:32 PM,6,16,16,16,9,48,53,0.0,1029,16,10,173,8
2020-03-23 15:00:00,16,7,0.0,11.6,4,5,0,05:03 AM,06:22 PM,06:31 AM,06:32 PM,6,15,15,15,14,41,54,0.0,1027,15,10,171,11
2020-03-23 18:00:00,16,7,0.0,11.6,4,1,0,05:03 AM,06:22 PM,06:31 AM,06:32 PM,6,11,12,11,15,26,69,0.0,1027,12,10,159,9
2020-03-23 21:00:00,16,7,0.0,11.6,4,1,0,05:03 AM,06:22 PM,06:31 AM,06:32 PM,6,8,9,8,13,21,82,0.0,1028,9,10,157,6
2020-03-24 00:00:00,16,8,0.0,10.2,4,1,0,06:01 AM,06:47 PM,06:32 AM,06:31 PM,7,8,9,8,12,65,86,0.0,1027,9,10,170,6
2020-03-24 03:00:00,16,8,0.0,10.2,4,1,0,06:01 AM,06:47 PM,06:32 AM,06:31 PM,7,9,10,9,11,78,84,0.0,1025,10,10,166,6
2020-03-24 06:00:00,16,8,0.0,10.2,4,1,0,06:01 AM,06:47 PM,06:32 AM,06:31 PM,7,9,10,9,11,73,83,0.0,1025,10,10,165,6
2020-03-24 09:00:00,16,8,0.0,10.2,4,3,0,06:01 AM,06:47 PM,06:32 AM,06:31 PM,7,12,12,12,10,78,68,0.0,1025,12,10,148,8
2020-03-24 12:00:00,16,8,0.0,10.2,4,4,0,06:01 AM,06:47 PM,06:32 AM,06:31 PM,7,15,15,15,9,52,56,0.0,1024,15,10,145,8
2020-03-24 15:00:00,16,8,0.0,10.2,4,5,0,06:01 AM,06:47 PM,06:32 AM,06:31 PM,7,16,16,16,8,34,53,0.0,1022,16,10,157,7
2020-03-24 18:00:00,16,8,0.0,10.2,4,1,0,06:01 AM,06:47 PM,06:32 AM,06:31 PM,7,14,16,14,12,54,68,0.0,1023,14,10,152,7
2020-03-24 21:00:00,16,8,0.0,10.2,4,1,0,06:01 AM,06:47 PM,06:32 AM,06:31 PM,6,9,11,9,12,22,86,0.0,1024,9,10,162,6
2020-03-25 00:00:00,16,7,0.0,8.8,4,1,3,06:57 AM,07:13 PM,06:33 AM,06:29 PM,6,7,7,7,10,9,92,0.0,1024,7,10,175,5
2020-03-25 03:00:00,16,7,0.0,8.8,4,1,3,06:57 AM,07:13 PM,06:33 AM,06:29 PM,6,7,7,7,10,41,91,0.0,1023,7,10,186,5
2020-03-25 06:00:00,16,7,0.0,8.8,4,1,3,06:57 AM,07:13 PM,06:33 AM,06:29 PM,6,8,8,8,11,63,86,0.0,1024,8,10,200,6
2020-03-25 09:00:00,16,7,0.0,8.8,4,3,3,06:57 AM,07:13 PM,06:33 AM,06:29 PM,7,13,13,13,11,61,67,0.0,1025,13,10,194,8
2020-03-25 12:00:00,16,7,0.0,8.8,4,5,3,06:57 AM,07:13 PM,06:33 AM,06:29 PM,7,15,15,15,13,82,56,0.0,1025,15,10,200,11
2020-03-25 15:00:00,16,7,0.0,8.8,4,4,3,06:57 AM,07:13 PM,06:33 AM,06:29 PM,7,16,16,16,14,38,54,0.0,1025,16,10,195,13
2020-03-25 18:00:00,16,7,0.0,8.8,4,1,3,06:57 AM,07:13 PM,06:33 AM,06:29 PM,8,14,16,14,16,20,72,0.0,1026,14,10,187,10
2020-03-25 21:00:00,16,7,0.0,8.8,4,1,3,06:57 AM,07:13 PM,06:33 AM,06:29 PM,8,10,11,10,16,16,90,0.0,1027,10,5,174,8
