date_time,Lakelands_maxtempC,Lakelands_mintempC,Lakelands_totalSnow_cm,Lakelands_sunHour,Lakelands_uvIndex,Lakelands_uvIndex,Lakelands_moon_illumination,Lakelands_moonrise,Lakelands_moonset,Lakelands_sunrise,Lakelands_sunset,Lakelands_DewPointC,Lakelands_FeelsLikeC,Lakelands_HeatIndexC,Lakelands_WindChillC,Lakelands_WindGustKmph,Lakelands_cloudcover,Lakelands_humidity,Lakelands_precipMM,Lakelands_pressure,Lakelands_tempC,Lakelands_visibility,Lakelands_winddirDegree,Lakelands_windspeedKmph
2019-12-23 12:00:00,27,23,0.0,4.1,7,6,14,03:58 AM,03:38 PM,06:34 AM,05:38 PM,20,28,28,27,24,81,67,1.3,1013,27,9,121,17
2019-12-23 15:00:00,27,23,0.0,4.1,7,6,14,03:58 AM,03:38 PM,06:34 AM,05:38 PM,20,28,28,26,24,79,72,1.2,1011,26,9,122,17
2019-12-23 18:00:00,27,23,0.0,4.1,7,5,14,03:58 AM,03:38 PM,06:34 AM,05:38 PM,20,26,26,24,22,77,80,1.8,1011,24,9,111,13
2019-12-23 21:00:00,27,23,0.0,4.1,7,1,14,03:58 AM,03:38 PM,06:34 AM,05:38 PM,21,25,25,23,21,79,85,1.4,1013,23,10,109,11
2019-12-24 00:00:00,26,23,0.0,4.1,6,1,7,04:58 AM,04:27 PM,06:34 AM,05:38 PM,21,25,25,23,21,83,88,1.4,1012,23,10,116,12
2019-12-24 03:00:00,26,23,0.0,4.1,6,1,7,04:58 AM,04:27 PM,06:34 AM,05:38 PM,22,27,27,24,14,84,89,2.0,1011,24,9,118,9
2019-12-24 06:00:00,26,23,0.0,4.1,6,5,7,04:58 AM,04:27 PM,06:34 AM,05:38 PM,23,27,27,25,14,76,88,3.1,1012,25,8,118,9
2019-12-24 09:00:00,26,23,0.0,4.1,6,6,7,04:58 AM,04:27 PM,06:34 AM,05:38 PM,21,27,27,25,15,71,79,1.4,1013,25,8,132,10
2019-12-24 12:00:00,26,23,0.0,4.1,6,6,7,04:58 AM,04:27 PM,06:34 AM,05:38 PM,21,28,28,26,15,76,77,1.4,1011,26,9,148,10
2019-12-24 15:00:00,26,23,0.0,4.1,6,6,7,04:58 AM,04:27 PM,06:34 AM,05:38 PM,21,28,28,26,10,84,75,1.5,1009,26,9,158,7
2019-12-24 18:00:00,26,23,0.0,4.1,6,6,7,04:58 AM,04:27 PM,06:34 AM,05:38 PM,21,27,27,25,4,88,77,1.4,1010,25,9,279,3
2019-12-24 21:00:00,26,23,0.0,4.1,6,1,7,04:58 AM,04:27 PM,06:34 AM,05:38 PM,20,26,26,24,9,83,81,0.6,1011,24,10,345,5
2019-12-25 00:00:00,30,23,0.0,8.7,6,1,0,05:57 AM,05:20 PM,06:35 AM,05:39 PM,21,26,26,24,12,85,84,0.1,1011,24,10,117,8
2019-12-25 03:00:00,30,23,0.0,8.7,6,1,0,05:57 AM,05:20 PM,06:35 AM,05:39 PM,21,26,26,24,10,64,85,0.0,1010,24,10,8,8
2019-12-25 06:00:00,30,23,0.0,8.7,6,6,0,05:57 AM,05:20 PM,06:35 AM,05:39 PM,22,26,26,24,9,35,86,0.0,1010,24,10,12,7
2019-12-25 09:00:00,30,23,0.0,8.7,6,7,0,05:57 AM,05:20 PM,06:35 AM,05:39 PM,22,29,29,27,7,33,74,0.0,1012,27,10,242,6
2019-12-25 12:00:00,30,23,0.0,8.7,6,7,0,05:57 AM,05:20 PM,06:35 AM,05:39 PM,22,32,32,29,4,41,64,0.0,1011,29,10,258,4
2019-12-25 15:00:00,30,23,0.0,8.7,6,7,0,05:57 AM,05:20 PM,06:35 AM,05:39 PM,22,31,31,28,3,57,72,0.2,1009,28,10,260,2
2019-12-25 18:00:00,30,23,0.0,8.7,6,6,0,05:57 AM,05:20 PM,06:35 AM,05:39 PM,22,28,28,25,8,48,81,0.1,1010,25,10,333,6
2019-12-25 21:00:00,30,23,0.0,8.7,6,1,0,05:57 AM,05:20 PM,06:35 AM,05:39 PM,21,26,26,24,13,27,83,0.0,1011,24,10,123,10
2019-12-26 00:00:00,31,21,0.0,8.7,7,1,0,06:54 AM,06:14 PM,06:35 AM,05:39 PM,20,25,25,23,15,11,82,0.0,1011,23,10,8,11
2019-12-26 03:00:00,31,21,0.0,8.7,7,1,0,06:54 AM,06:14 PM,06:35 AM,05:39 PM,20,25,25,23,12,3,81,0.0,1010,23,10,13,9
2019-12-26 06:00:00,31,21,0.0,8.7,7,6,0,06:54 AM,06:14 PM,06:35 AM,05:39 PM,19,25,25,23,10,11,78,0.0,1011,23,10,12,7
2019-12-26 09:00:00,31,21,0.0,8.7,7,7,0,06:54 AM,06:14 PM,06:35 AM,05:39 PM,20,29,29,27,5,7,67,0.0,1013,27,10,9,4
2019-12-26 12:00:00,31,21,0.0,8.7,7,8,0,06:54 AM,06:14 PM,06:35 AM,05:39 PM,21,33,33,30,5,1,59,0.0,1012,30,10,144,5
2019-12-26 15:00:00,31,21,0.0,8.7,7,8,0,06:54 AM,06:14 PM,06:35 AM,05:39 PM,22,34,34,30,7,0,63,0.0,1011,30,10,190,6
2019-12-26 18:00:00,31,21,0.0,8.7,7,7,0,06:54 AM,06:14 PM,06:35 AM,05:39 PM,22,29,29,27,7,7,76,0.0,1011,27,10,80,6
2019-12-26 21:00:00,31,21,0.0,8.7,7,1,0,06:54 AM,06:14 PM,06:35 AM,05:39 PM,22,25,25,22,7,4,81,0.0,1013,22,10,18,6
2019-12-27 00:00:00,30,21,0.0,7.2,7,1,0,07:49 AM,07:10 PM,06:36 AM,05:40 PM,22,25,25,23,6,16,84,0.0,1013,23,10,14,5
2019-12-27 03:00:00,30,21,0.0,7.2,7,1,0,07:49 AM,07:10 PM,06:36 AM,05:40 PM,21,26,26,24,4,16,86,0.0,1012,24,10,18,3
2019-12-27 06:00:00,30,21,0.0,7.2,7,6,0,07:49 AM,07:10 PM,06:36 AM,05:40 PM,22,27,27,24,5,6,86,0.0,1013,24,10,14,5
2019-12-27 09:00:00,30,21,0.0,7.2,7,7,0,07:49 AM,07:10 PM,06:36 AM,05:40 PM,23,32,32,28,4,2,73,0.0,1015,28,10,13,4
2019-12-27 12:00:00,30,21,0.0,7.2,7,7,0,07:49 AM,07:10 PM,06:36 AM,05:40 PM,22,33,33,29,6,17,65,0.0,1014,29,10,85,5
2019-12-27 15:00:00,30,21,0.0,7.2,7,7,0,07:49 AM,07:10 PM,06:36 AM,05:40 PM,22,31,31,28,9,64,69,0.1,1012,28,9,112,8
2019-12-27 18:00:00,30,21,0.0,7.2,7,6,0,07:49 AM,07:10 PM,06:36 AM,05:40 PM,22,28,28,26,13,52,81,0.1,1012,26,10,74,9
2019-12-27 21:00:00,30,21,0.0,7.2,7,1,0,07:49 AM,07:10 PM,06:36 AM,05:40 PM,23,22,25,22,11,65,86,0.1,1014,22,10,54,8
2019-12-28 00:00:00,28,23,0.0,7.2,6,1,8,08:38 AM,08:04 PM,06:36 AM,05:41 PM,23,26,26,23,9,35,86,0.0,1014,23,10,39,6
2019-12-28 03:00:00,28,23,0.0,7.2,6,1,8,08:38 AM,08:04 PM,06:36 AM,05:41 PM,22,27,27,25,8,13,86,0.0,1013,25,10,29,6
2019-12-28 06:00:00,28,23,0.0,7.2,6,6,8,08:38 AM,08:04 PM,06:36 AM,05:41 PM,22,27,27,25,8,9,86,0.0,1013,25,10,35,6
2019-12-28 09:00:00,28,23,0.0,7.2,6,7,8,08:38 AM,08:04 PM,06:36 AM,05:41 PM,22,30,30,27,5,28,76,0.0,1015,27,10,60,4
2019-12-28 12:00:00,28,23,0.0,7.2,6,7,8,08:38 AM,08:04 PM,06:36 AM,05:41 PM,22,29,29,27,9,57,75,0.3,1014,27,10,117,6
2019-12-28 15:00:00,28,23,0.0,7.2,6,5,8,08:38 AM,08:04 PM,06:36 AM,05:41 PM,22,27,27,25,14,63,82,1.6,1012,25,10,115,9
2019-12-28 18:00:00,28,23,0.0,7.2,6,5,8,08:38 AM,08:04 PM,06:36 AM,05:41 PM,21,26,26,24,13,79,86,2.6,1013,24,8,78,8
2019-12-28 21:00:00,28,23,0.0,7.2,6,1,8,08:38 AM,08:04 PM,06:36 AM,05:41 PM,20,25,25,23,12,37,84,0.9,1014,23,9,43,6
2019-12-29 00:00:00,28,22,0.0,8.7,7,1,15,09:25 AM,08:56 PM,06:37 AM,05:41 PM,19,25,25,23,12,13,82,0.0,1013,23,10,24,6
2019-12-29 03:00:00,28,22,0.0,8.7,7,1,15,09:25 AM,08:56 PM,06:37 AM,05:41 PM,20,25,25,23,9,9,82,0.0,1012,23,10,25,6
2019-12-29 06:00:00,28,22,0.0,8.7,7,6,15,09:25 AM,08:56 PM,06:37 AM,05:41 PM,21,26,26,24,8,6,83,0.0,1013,24,10,40,6
2019-12-29 09:00:00,28,22,0.0,8.7,7,7,15,09:25 AM,08:56 PM,06:37 AM,05:41 PM,20,28,28,27,4,4,69,0.0,1014,27,10,254,3
2019-12-29 12:00:00,28,22,0.0,8.7,7,7,15,09:25 AM,08:56 PM,06:37 AM,05:41 PM,20,30,30,28,8,2,61,0.0,1013,28,10,217,7
2019-12-29 15:00:00,28,22,0.0,8.7,7,7,15,09:25 AM,08:56 PM,06:37 AM,05:41 PM,20,28,28,26,15,30,69,0.0,1012,26,10,131,11
2019-12-29 18:00:00,28,22,0.0,8.7,7,6,15,09:25 AM,08:56 PM,06:37 AM,05:41 PM,20,26,26,24,18,61,80,0.1,1012,24,10,96,10
2019-12-29 21:00:00,28,22,0.0,8.7,7,1,15,09:25 AM,08:56 PM,06:37 AM,05:41 PM,20,25,25,23,16,38,84,0.0,1013,23,10,67,8
2019-12-30 00:00:00,29,23,0.0,8.7,7,1,22,10:06 AM,09:47 PM,06:37 AM,05:42 PM,20,25,25,23,14,63,83,0.1,1014,23,10,64,8
2019-12-30 03:00:00,29,23,0.0,8.7,7,1,22,10:06 AM,09:47 PM,06:37 AM,05:42 PM,21,26,26,24,10,28,82,0.0,1013,24,10,56,8
2019-12-30 06:00:00,29,23,0.0,8.7,7,6,22,10:06 AM,09:47 PM,06:37 AM,05:42 PM,20,26,26,24,12,0,80,0.0,1014,24,10,58,9
2019-12-30 09:00:00,29,23,0.0,8.7,7,7,22,10:06 AM,09:47 PM,06:37 AM,05:42 PM,20,29,29,27,10,0,67,0.0,1015,27,10,85,8
2019-12-30 12:00:00,29,23,0.0,8.7,7,7,22,10:06 AM,09:47 PM,06:37 AM,05:42 PM,20,30,30,28,13,3,62,0.0,1014,28,10,115,11
2019-12-30 15:00:00,29,23,0.0,8.7,7,7,22,10:06 AM,09:47 PM,06:37 AM,05:42 PM,21,29,29,27,18,52,69,0.5,1012,27,10,112,12
2019-12-30 18:00:00,29,23,0.0,8.7,7,5,22,10:06 AM,09:47 PM,06:37 AM,05:42 PM,21,27,27,25,17,74,80,0.8,1012,25,9,83,10
2019-12-30 21:00:00,29,23,0.0,8.7,7,1,22,10:06 AM,09:47 PM,06:37 AM,05:42 PM,21,26,26,24,13,26,83,0.3,1014,24,10,59,8
2019-12-31 00:00:00,28,23,0.0,5.7,7,1,26,10:44 AM,10:36 PM,06:37 AM,05:42 PM,20,26,26,24,9,3,79,0.0,1014,24,10,38,6
2019-12-31 03:00:00,28,23,0.0,5.7,7,1,26,10:44 AM,10:36 PM,06:37 AM,05:42 PM,20,26,26,24,6,4,76,0.0,1013,24,10,29,4
2019-12-31 06:00:00,28,23,0.0,5.7,7,6,26,10:44 AM,10:36 PM,06:37 AM,05:42 PM,19,26,26,24,7,9,74,0.0,1014,24,10,25,5
2019-12-31 09:00:00,28,23,0.0,5.7,7,7,26,10:44 AM,10:36 PM,06:37 AM,05:42 PM,19,28,28,27,4,9,62,0.0,1015,27,10,238,3
2019-12-31 12:00:00,28,23,0.0,5.7,7,7,26,10:44 AM,10:36 PM,06:37 AM,05:42 PM,19,30,30,28,8,61,60,0.1,1015,28,10,218,6
2019-12-31 15:00:00,28,23,0.0,5.7,7,6,26,10:44 AM,10:36 PM,06:37 AM,05:42 PM,21,28,28,26,10,76,72,1.0,1013,26,10,132,7
2019-12-31 18:00:00,28,23,0.0,5.7,7,5,26,10:44 AM,10:36 PM,06:37 AM,05:42 PM,21,26,26,24,12,78,81,2.0,1013,24,9,73,7
2019-12-31 21:00:00,28,23,0.0,5.7,7,1,26,10:44 AM,10:36 PM,06:37 AM,05:42 PM,20,25,25,23,11,42,82,0.8,1014,23,10,36,6
2020-01-01 00:00:00,29,23,0.0,5.7,7,1,37,11:20 AM,11:24 PM,06:38 AM,05:43 PM,20,26,26,24,7,6,82,0.0,1015,24,10,15,5
2020-01-01 03:00:00,29,23,0.0,5.7,7,1,37,11:20 AM,11:24 PM,06:38 AM,05:43 PM,20,26,26,24,8,9,81,0.0,1014,24,10,9,5
2020-01-01 06:00:00,29,23,0.0,5.7,7,6,37,11:20 AM,11:24 PM,06:38 AM,05:43 PM,20,26,26,24,8,17,79,0.0,1014,24,10,13,5
2020-01-01 09:00:00,29,23,0.0,5.7,7,7,37,11:20 AM,11:24 PM,06:38 AM,05:43 PM,20,29,29,27,3,10,67,0.0,1015,27,10,99,2
2020-01-01 12:00:00,29,23,0.0,5.7,7,7,37,11:20 AM,11:24 PM,06:38 AM,05:43 PM,20,30,30,28,4,61,62,0.2,1015,28,9,153,3
2020-01-01 15:00:00,29,23,0.0,5.7,7,6,37,11:20 AM,11:24 PM,06:38 AM,05:43 PM,21,29,29,27,10,76,68,0.9,1013,27,9,126,7
2020-01-01 18:00:00,29,23,0.0,5.7,7,5,37,11:20 AM,11:24 PM,06:38 AM,05:43 PM,21,27,27,25,14,72,77,1.2,1013,25,9,81,8
2020-01-01 21:00:00,29,23,0.0,5.7,7,1,37,11:20 AM,11:24 PM,06:38 AM,05:43 PM,20,25,25,23,15,32,81,0.4,1015,23,10,56,8
2020-01-02 00:00:00,30,24,0.0,8.7,7,1,44,11:55 AM,No moonset,06:38 AM,05:43 PM,20,26,26,24,12,13,81,0.0,1014,24,10,54,6
2020-01-02 03:00:00,30,24,0.0,8.7,7,1,44,11:55 AM,No moonset,06:38 AM,05:43 PM,20,26,26,24,11,10,80,0.0,1014,24,10,49,7
2020-01-02 06:00:00,30,24,0.0,8.7,7,6,44,11:55 AM,No moonset,06:38 AM,05:43 PM,21,26,26,24,10,7,80,0.0,1014,24,10,37,7
2020-01-02 09:00:00,30,24,0.0,8.7,7,7,44,11:55 AM,No moonset,06:38 AM,05:43 PM,21,30,30,28,5,7,69,0.0,1016,28,10,66,4
2020-01-02 12:00:00,30,24,0.0,8.7,7,7,44,11:55 AM,No moonset,06:38 AM,05:43 PM,21,33,33,30,9,15,61,0.0,1016,30,10,118,8
2020-01-02 15:00:00,30,24,0.0,8.7,7,7,44,11:55 AM,No moonset,06:38 AM,05:43 PM,22,31,31,28,14,53,67,0.6,1014,28,9,113,12
2020-01-02 18:00:00,30,24,0.0,8.7,7,6,44,11:55 AM,No moonset,06:38 AM,05:43 PM,22,29,29,26,14,81,78,0.7,1014,26,10,80,11
2020-01-02 21:00:00,30,24,0.0,8.7,7,1,44,11:55 AM,No moonset,06:38 AM,05:43 PM,22,27,27,25,14,32,83,0.2,1016,25,10,73,10
2020-01-03 00:00:00,29,22,0.0,8.7,7,1,51,12:29 PM,12:11 AM,06:38 AM,05:44 PM,21,26,26,24,12,7,84,0.0,1016,24,10,62,9
2020-01-03 03:00:00,29,22,0.0,8.7,7,1,51,12:29 PM,12:11 AM,06:38 AM,05:44 PM,22,27,27,24,9,5,85,0.0,1016,24,10,49,8
2020-01-03 06:00:00,29,22,0.0,8.7,7,6,51,12:29 PM,12:11 AM,06:38 AM,05:44 PM,22,27,27,25,9,2,86,0.0,1016,25,10,44,8
2020-01-03 09:00:00,29,22,0.0,8.7,7,7,51,12:29 PM,12:11 AM,06:38 AM,05:44 PM,22,31,31,28,8,2,73,0.0,1018,28,10,74,6
2020-01-03 12:00:00,29,22,0.0,8.7,7,7,51,12:29 PM,12:11 AM,06:38 AM,05:44 PM,21,32,32,29,14,5,64,0.0,1017,29,10,117,12
2020-01-03 15:00:00,29,22,0.0,8.7,7,7,51,12:29 PM,12:11 AM,06:38 AM,05:44 PM,22,30,30,28,17,59,69,0.3,1016,28,10,118,14
2020-01-03 18:00:00,29,22,0.0,8.7,7,6,51,12:29 PM,12:11 AM,06:38 AM,05:44 PM,22,28,28,26,15,85,81,0.5,1017,26,9,97,11
2020-01-03 21:00:00,29,22,0.0,8.7,7,1,51,12:29 PM,12:11 AM,06:38 AM,05:44 PM,22,26,26,23,14,41,84,0.2,1018,23,10,86,9
2020-01-04 00:00:00,30,24,0.0,7.2,7,1,59,01:05 PM,12:59 AM,06:39 AM,05:45 PM,21,26,26,24,13,13,82,0.0,1018,24,10,64,9
2020-01-04 03:00:00,30,24,0.0,7.2,7,1,59,01:05 PM,12:59 AM,06:39 AM,05:45 PM,21,26,26,24,12,11,80,0.0,1017,24,10,47,8
2020-01-04 06:00:00,30,24,0.0,7.2,7,6,59,01:05 PM,12:59 AM,06:39 AM,05:45 PM,20,26,26,24,12,7,80,0.0,1018,24,10,39,8
2020-01-04 09:00:00,30,24,0.0,7.2,7,7,59,01:05 PM,12:59 AM,06:39 AM,05:45 PM,21,31,31,28,8,4,67,0.0,1019,28,10,58,6
2020-01-04 12:00:00,30,24,0.0,7.2,7,7,59,01:05 PM,12:59 AM,06:39 AM,05:45 PM,22,33,33,30,9,11,61,0.0,1019,30,10,121,8
2020-01-04 15:00:00,30,24,0.0,7.2,7,7,59,01:05 PM,12:59 AM,06:39 AM,05:45 PM,22,32,32,29,11,65,69,0.2,1017,29,9,128,9
2020-01-04 18:00:00,30,24,0.0,7.2,7,6,59,01:05 PM,12:59 AM,06:39 AM,05:45 PM,22,29,29,26,13,43,79,0.1,1017,26,10,80,9
2020-01-04 21:00:00,30,24,0.0,7.2,7,1,59,01:05 PM,12:59 AM,06:39 AM,05:45 PM,21,27,27,25,12,11,82,0.0,1019,25,10,258,8
2020-01-05 00:00:00,31,24,0.0,8.7,7,1,66,01:42 PM,01:48 AM,06:39 AM,05:45 PM,20,26,26,24,12,7,77,0.0,1019,24,10,131,8
2020-01-05 03:00:00,31,24,0.0,8.7,7,1,66,01:42 PM,01:48 AM,06:39 AM,05:45 PM,20,26,26,25,10,6,77,0.0,1018,25,10,16,6
2020-01-05 06:00:00,31,24,0.0,8.7,7,6,66,01:42 PM,01:48 AM,06:39 AM,05:45 PM,20,26,26,24,9,7,78,0.0,1018,24,10,11,6
2020-01-05 09:00:00,31,24,0.0,8.7,7,7,66,01:42 PM,01:48 AM,06:39 AM,05:45 PM,18,28,28,27,4,5,60,0.0,1019,27,10,94,3
2020-01-05 12:00:00,31,24,0.0,8.7,7,8,66,01:42 PM,01:48 AM,06:39 AM,05:45 PM,19,32,32,30,3,1,49,0.0,1018,30,10,198,3
2020-01-05 15:00:00,31,24,0.0,8.7,7,8,66,01:42 PM,01:48 AM,06:39 AM,05:45 PM,19,32,32,30,5,0,51,0.0,1016,30,10,270,4
2020-01-05 18:00:00,31,24,0.0,8.7,7,7,66,01:42 PM,01:48 AM,06:39 AM,05:45 PM,19,28,28,27,8,0,62,0.0,1016,27,10,108,6
2020-01-05 21:00:00,31,24,0.0,8.7,7,1,66,01:42 PM,01:48 AM,06:39 AM,05:45 PM,19,26,26,25,9,0,71,0.0,1017,25,10,19,6
2020-01-06 00:00:00,28,22,0.0,4.2,7,1,73,02:22 PM,02:39 AM,06:39 AM,05:46 PM,21,27,27,25,6,0,77,0.0,1017,25,10,37,5
2020-01-06 03:00:00,28,22,0.0,4.2,7,1,73,02:22 PM,02:39 AM,06:39 AM,05:46 PM,22,28,28,25,6,1,83,0.0,1015,25,10,254,5
2020-01-06 06:00:00,28,22,0.0,4.2,7,6,73,02:22 PM,02:39 AM,06:39 AM,05:46 PM,22,27,27,25,6,58,84,0.1,1016,25,10,141,5
2020-01-06 09:00:00,28,22,0.0,4.2,7,6,73,02:22 PM,02:39 AM,06:39 AM,05:46 PM,21,28,28,27,3,84,70,0.1,1017,27,10,223,3
2020-01-06 12:00:00,28,22,0.0,4.2,7,6,73,02:22 PM,02:39 AM,06:39 AM,05:46 PM,19,29,29,28,3,86,61,0.2,1016,28,9,241,3
2020-01-06 15:00:00,28,22,0.0,4.2,7,6,73,02:22 PM,02:39 AM,06:39 AM,05:46 PM,20,28,28,26,3,78,67,0.4,1014,26,10,120,2
2020-01-06 18:00:00,28,22,0.0,4.2,7,5,73,02:22 PM,02:39 AM,06:39 AM,05:46 PM,20,26,26,24,6,77,79,0.9,1015,24,10,44,4
2020-01-06 21:00:00,28,22,0.0,4.2,7,1,73,02:22 PM,02:39 AM,06:39 AM,05:46 PM,20,25,25,23,9,82,84,0.6,1016,23,9,34,5
2020-01-07 00:00:00,28,23,0.0,4.1,6,1,80,03:07 PM,03:33 AM,06:40 AM,05:46 PM,20,25,25,23,9,82,85,0.4,1016,23,10,45,5
2020-01-07 03:00:00,28,23,0.0,4.1,6,1,80,03:07 PM,03:33 AM,06:40 AM,05:46 PM,22,26,26,24,8,77,86,0.4,1015,24,9,29,5
2020-01-07 06:00:00,28,23,0.0,4.1,6,5,80,03:07 PM,03:33 AM,06:40 AM,05:46 PM,22,26,26,24,5,73,87,0.5,1015,24,9,24,4
2020-01-07 09:00:00,28,23,0.0,4.1,6,6,80,03:07 PM,03:33 AM,06:40 AM,05:46 PM,22,29,29,26,6,66,81,0.5,1017,26,10,85,5
2020-01-07 12:00:00,28,23,0.0,4.1,6,6,80,03:07 PM,03:33 AM,06:40 AM,05:46 PM,22,30,30,28,8,68,72,1.1,1016,28,9,131,6
2020-01-07 15:00:00,28,23,0.0,4.1,6,6,80,03:07 PM,03:33 AM,06:40 AM,05:46 PM,22,30,30,27,8,71,73,0.8,1015,27,9,134,6
2020-01-07 18:00:00,28,23,0.0,4.1,6,6,80,03:07 PM,03:33 AM,06:40 AM,05:46 PM,22,28,28,26,7,72,79,0.4,1016,26,10,85,5
2020-01-07 21:00:00,28,23,0.0,4.1,6,1,80,03:07 PM,03:33 AM,06:40 AM,05:46 PM,22,26,26,24,8,27,84,0.1,1017,24,10,254,6
2020-01-08 00:00:00,31,22,0.0,8.7,7,1,88,03:57 PM,04:29 AM,06:40 AM,05:47 PM,22,27,27,25,9,1,85,0.0,1017,25,10,143,7
2020-01-08 03:00:00,31,22,0.0,8.7,7,1,88,03:57 PM,04:29 AM,06:40 AM,05:47 PM,22,27,27,25,8,1,85,0.0,1017,25,10,18,7
2020-01-08 06:00:00,31,22,0.0,8.7,7,6,88,03:57 PM,04:29 AM,06:40 AM,05:47 PM,21,26,26,24,8,4,85,0.0,1018,24,10,20,6
2020-01-08 09:00:00,31,22,0.0,8.7,7,7,88,03:57 PM,04:29 AM,06:40 AM,05:47 PM,21,29,29,27,7,4,73,0.0,1019,27,10,15,6
2020-01-08 12:00:00,31,22,0.0,8.7,7,7,88,03:57 PM,04:29 AM,06:40 AM,05:47 PM,21,33,33,30,6,7,61,0.0,1018,30,10,60,6
2020-01-08 15:00:00,31,22,0.0,8.7,7,7,88,03:57 PM,04:29 AM,06:40 AM,05:47 PM,20,31,31,29,11,12,58,0.0,1017,29,10,69,9
2020-01-08 18:00:00,31,22,0.0,8.7,7,7,88,03:57 PM,04:29 AM,06:40 AM,05:47 PM,19,27,27,25,18,13,70,0.0,1017,25,10,54,13
2020-01-08 21:00:00,31,22,0.0,8.7,7,1,88,03:57 PM,04:29 AM,06:40 AM,05:47 PM,21,26,26,22,17,55,80,0.1,1018,22,10,46,12
2020-01-09 00:00:00,30,24,0.0,8.7,6,1,95,04:52 PM,05:28 AM,06:40 AM,05:48 PM,22,26,26,24,15,56,83,0.0,1018,24,10,51,11
2020-01-09 03:00:00,30,24,0.0,8.7,6,1,95,04:52 PM,05:28 AM,06:40 AM,05:48 PM,22,27,27,24,18,72,84,0.2,1017,24,9,51,13
2020-01-09 06:00:00,30,24,0.0,8.7,6,5,95,04:52 PM,05:28 AM,06:40 AM,05:48 PM,22,26,26,24,19,35,85,0.1,1018,24,10,53,13
2020-01-09 09:00:00,30,24,0.0,8.7,6,7,95,04:52 PM,05:28 AM,06:40 AM,05:48 PM,22,30,30,27,15,58,73,0.1,1020,27,10,66,12
2020-01-09 12:00:00,30,24,0.0,8.7,6,6,95,04:52 PM,05:28 AM,06:40 AM,05:48 PM,22,32,32,29,14,42,64,0.1,1019,29,10,87,12
2020-01-09 15:00:00,30,24,0.0,8.7,6,7,95,04:52 PM,05:28 AM,06:40 AM,05:48 PM,21,32,32,29,16,57,63,0.1,1017,29,9,87,14
2020-01-09 18:00:00,30,24,0.0,8.7,6,6,95,04:52 PM,05:28 AM,06:40 AM,05:48 PM,21,28,28,26,18,28,74,0.1,1017,26,10,67,14
2020-01-09 21:00:00,30,24,0.0,8.7,6,1,95,04:52 PM,05:28 AM,06:40 AM,05:48 PM,21,27,27,25,15,3,82,0.0,1018,25,10,55,12
2020-01-10 00:00:00,29,22,0.0,5.7,7,1,100,05:53 PM,06:27 AM,06:40 AM,05:48 PM,21,26,26,24,13,11,84,0.0,1018,24,10,50,10
2020-01-10 03:00:00,29,22,0.0,5.7,7,1,100,05:53 PM,06:27 AM,06:40 AM,05:48 PM,21,26,26,24,16,55,85,0.1,1017,24,10,54,12
2020-01-10 06:00:00,29,22,0.0,5.7,7,5,100,05:53 PM,06:27 AM,06:40 AM,05:48 PM,21,26,26,24,17,30,86,0.0,1017,24,10,58,12
2020-01-10 09:00:00,29,22,0.0,5.7,7,7,100,05:53 PM,06:27 AM,06:40 AM,05:48 PM,21,29,29,27,16,59,72,0.1,1018,27,10,82,13
2020-01-10 12:00:00,29,22,0.0,5.7,7,6,100,05:53 PM,06:27 AM,06:40 AM,05:48 PM,20,31,31,29,19,78,58,0.2,1017,29,10,96,17
2020-01-10 15:00:00,29,22,0.0,5.7,7,6,100,05:53 PM,06:27 AM,06:40 AM,05:48 PM,18,29,29,28,26,83,58,0.2,1016,28,10,93,19
2020-01-10 18:00:00,29,22,0.0,5.7,7,5,100,05:53 PM,06:27 AM,06:40 AM,05:48 PM,18,26,26,24,33,86,70,0.3,1016,24,10,85,18
2020-01-10 21:00:00,29,22,0.0,5.7,7,1,100,05:53 PM,06:27 AM,06:40 AM,05:48 PM,18,25,25,22,33,39,78,0.1,1017,22,10,78,17
2020-01-11 00:00:00,27,18,0.0,7.2,7,1,100,06:55 PM,07:25 AM,06:40 AM,05:49 PM,19,25,25,23,29,63,80,0.1,1017,23,10,76,17
2020-01-11 03:00:00,27,18,0.0,7.2,7,1,100,06:55 PM,07:25 AM,06:40 AM,05:49 PM,19,25,25,23,27,34,80,0.0,1016,23,10,80,17
2020-01-11 06:00:00,27,18,0.0,7.2,7,6,100,06:55 PM,07:25 AM,06:40 AM,05:49 PM,20,25,25,23,28,56,79,0.1,1017,23,10,85,19
2020-01-11 09:00:00,27,18,0.0,7.2,7,6,100,06:55 PM,07:25 AM,06:40 AM,05:49 PM,19,27,27,26,28,30,65,0.0,1019,26,10,87,23
2020-01-11 12:00:00,27,18,0.0,7.2,7,7,100,06:55 PM,07:25 AM,06:40 AM,05:49 PM,17,28,28,27,31,58,55,0.1,1018,27,10,90,26
2020-01-11 15:00:00,27,18,0.0,7.2,7,6,100,06:55 PM,07:25 AM,06:40 AM,05:49 PM,17,27,27,26,33,85,59,0.1,1017,26,10,89,24
2020-01-11 18:00:00,27,18,0.0,7.2,7,5,100,06:55 PM,07:25 AM,06:40 AM,05:49 PM,18,25,25,23,36,80,71,0.2,1017,23,10,82,21
