date_time,Gore_maxtempC,Gore_mintempC,Gore_totalSnow_cm,Gore_sunHour,Gore_uvIndex,Gore_uvIndex,Gore_moon_illumination,Gore_moonrise,Gore_moonset,Gore_sunrise,Gore_sunset,Gore_DewPointC,Gore_FeelsLikeC,Gore_HeatIndexC,Gore_WindChillC,Gore_WindGustKmph,Gore_cloudcover,Gore_humidity,Gore_precipMM,Gore_pressure,Gore_tempC,Gore_visibility,Gore_winddirDegree,Gore_windspeedKmph
2020-03-04 06:00:00,15,6,0.0,11.6,4,4,65,12:18 PM,02:49 AM,06:53 AM,06:18 PM,2,10,12,10,21,0,54,0.0,1020,12,10,183,10
2020-03-04 09:00:00,15,6,0.0,11.6,4,4,65,12:18 PM,02:49 AM,06:53 AM,06:18 PM,4,13,14,13,14,0,53,0.0,1019,14,10,148,7
2020-03-04 12:00:00,15,6,0.0,11.6,4,5,65,12:18 PM,02:49 AM,06:53 AM,06:18 PM,5,15,15,15,9,0,51,0.0,1017,15,10,93,6
2020-03-04 15:00:00,15,6,0.0,11.6,4,4,65,12:18 PM,02:49 AM,06:53 AM,06:18 PM,5,15,15,15,12,1,52,0.0,1015,15,10,117,7
2020-03-04 18:00:00,15,6,0.0,11.6,4,4,65,12:18 PM,02:49 AM,06:53 AM,06:18 PM,3,12,12,12,17,19,52,0.0,1015,12,10,154,8
2020-03-04 21:00:00,15,6,0.0,11.6,4,1,65,12:18 PM,02:49 AM,06:53 AM,06:18 PM,0,8,10,8,23,67,50,0.0,1015,9,10,188,11
2020-03-05 00:00:00,17,10,0.0,10.2,4,1,73,01:15 PM,03:48 AM,06:52 AM,06:20 PM,0,7,9,7,24,59,48,0.0,1014,8,10,189,12
2020-03-05 03:00:00,17,10,0.0,10.2,4,1,73,01:15 PM,03:48 AM,06:52 AM,06:20 PM,-0,9,10,9,24,4,48,0.0,1014,10,10,187,12
2020-03-05 06:00:00,17,10,0.0,10.2,4,4,73,01:15 PM,03:48 AM,06:52 AM,06:20 PM,0,10,11,10,23,6,48,0.0,1014,11,10,184,11
2020-03-05 09:00:00,17,10,0.0,10.2,4,4,73,01:15 PM,03:48 AM,06:52 AM,06:20 PM,3,13,14,13,14,5,48,0.0,1013,14,10,192,7
2020-03-05 12:00:00,17,10,0.0,10.2,4,4,73,01:15 PM,03:48 AM,06:52 AM,06:20 PM,4,16,16,16,7,37,46,0.0,1012,16,10,178,4
2020-03-05 15:00:00,17,10,0.0,10.2,4,5,73,01:15 PM,03:48 AM,06:52 AM,06:20 PM,4,16,16,16,16,74,44,0.0,1011,16,10,134,8
2020-03-05 18:00:00,17,10,0.0,10.2,4,4,73,01:15 PM,03:48 AM,06:52 AM,06:20 PM,2,13,14,13,25,25,46,0.0,1011,14,10,152,12
2020-03-05 21:00:00,17,10,0.0,10.2,4,1,73,01:15 PM,03:48 AM,06:52 AM,06:20 PM,1,11,12,11,27,30,47,0.0,1011,12,10,189,13
2020-03-06 00:00:00,16,10,0.0,8.7,4,1,80,02:19 PM,04:43 AM,06:50 AM,06:21 PM,1,10,12,10,25,40,48,0.0,1011,12,10,185,12
2020-03-06 03:00:00,16,10,0.0,8.7,4,1,80,02:19 PM,04:43 AM,06:50 AM,06:21 PM,2,10,12,10,24,50,51,0.0,1011,12,10,181,12
2020-03-06 06:00:00,16,10,0.0,8.7,4,3,80,02:19 PM,04:43 AM,06:50 AM,06:21 PM,3,12,13,12,21,64,53,0.0,1011,13,10,176,10
2020-03-06 09:00:00,16,10,0.0,8.7,4,3,80,02:19 PM,04:43 AM,06:50 AM,06:21 PM,5,14,15,14,26,87,53,0.1,1012,15,10,164,13
2020-03-06 12:00:00,16,10,0.0,8.7,4,5,80,02:19 PM,04:43 AM,06:50 AM,06:21 PM,7,16,16,16,26,59,53,0.1,1011,16,10,175,13
2020-03-06 15:00:00,16,10,0.0,8.7,4,4,80,02:19 PM,04:43 AM,06:50 AM,06:21 PM,7,15,15,15,14,51,57,0.1,1011,15,10,210,7
2020-03-06 18:00:00,16,10,0.0,8.7,4,4,80,02:19 PM,04:43 AM,06:50 AM,06:21 PM,7,12,13,12,22,85,66,0.1,1012,13,10,233,12
2020-03-06 21:00:00,16,10,0.0,8.7,4,1,80,02:19 PM,04:43 AM,06:50 AM,06:21 PM,7,9,11,9,22,53,76,0.0,1015,11,10,263,12
2020-03-07 00:00:00,14,8,0.0,11.6,4,1,87,03:31 PM,05:32 AM,06:48 AM,06:22 PM,7,8,9,8,12,45,84,0.0,1016,9,10,266,7
2020-03-07 03:00:00,14,8,0.0,11.6,4,1,87,03:31 PM,05:32 AM,06:48 AM,06:22 PM,6,8,8,8,5,31,84,0.0,1016,8,10,242,3
2020-03-07 06:00:00,14,8,0.0,11.6,4,3,87,03:31 PM,05:32 AM,06:48 AM,06:22 PM,5,9,9,9,6,19,79,0.0,1017,9,10,231,3
2020-03-07 09:00:00,14,8,0.0,11.6,4,4,87,03:31 PM,05:32 AM,06:48 AM,06:22 PM,7,12,12,12,4,10,71,0.0,1017,12,10,235,3
2020-03-07 12:00:00,14,8,0.0,11.6,4,4,87,03:31 PM,05:32 AM,06:48 AM,06:22 PM,7,14,14,14,8,7,65,0.0,1017,14,10,66,7
2020-03-07 15:00:00,14,8,0.0,11.6,4,4,87,03:31 PM,05:32 AM,06:48 AM,06:22 PM,8,13,13,13,11,8,68,0.0,1017,13,10,74,8
2020-03-07 18:00:00,14,8,0.0,11.6,4,4,87,03:31 PM,05:32 AM,06:48 AM,06:22 PM,7,12,12,12,11,9,71,0.0,1018,12,10,110,6
2020-03-07 21:00:00,14,8,0.0,11.6,4,1,87,03:31 PM,05:32 AM,06:48 AM,06:22 PM,5,11,11,11,11,12,66,0.0,1020,11,10,142,5
2020-03-08 00:00:00,16,11,0.0,11.6,4,1,95,04:47 PM,06:14 AM,06:47 AM,06:23 PM,4,10,11,10,13,13,63,0.0,1021,11,10,150,6
2020-03-08 03:00:00,16,11,0.0,11.6,4,1,95,04:47 PM,06:14 AM,06:47 AM,06:23 PM,4,10,11,10,16,6,61,0.0,1021,11,10,162,8
2020-03-08 06:00:00,16,11,0.0,11.6,4,4,95,04:47 PM,06:14 AM,06:47 AM,06:23 PM,5,12,12,12,14,4,61,0.0,1022,12,10,176,6
2020-03-08 09:00:00,16,11,0.0,11.6,4,4,95,04:47 PM,06:14 AM,06:47 AM,06:23 PM,6,15,14,15,8,2,58,0.0,1023,14,10,148,4
2020-03-08 12:00:00,16,11,0.0,11.6,4,5,95,04:47 PM,06:14 AM,06:47 AM,06:23 PM,7,16,16,16,10,1,55,0.0,1022,16,10,71,6
2020-03-08 15:00:00,16,11,0.0,11.6,4,5,95,04:47 PM,06:14 AM,06:47 AM,06:23 PM,8,15,15,15,12,2,60,0.0,1021,15,10,78,8
2020-03-08 18:00:00,16,11,0.0,11.6,4,4,95,04:47 PM,06:14 AM,06:47 AM,06:23 PM,7,13,13,13,13,9,65,0.0,1022,13,10,106,6
2020-03-08 21:00:00,16,11,0.0,11.6,4,1,95,04:47 PM,06:14 AM,06:47 AM,06:23 PM,4,11,11,11,13,28,61,0.0,1022,11,10,149,6
2020-03-09 00:00:00,17,11,0.0,8.7,4,1,100,06:04 PM,06:52 AM,06:45 AM,06:24 PM,3,10,11,10,13,60,59,0.0,1021,11,10,165,6
2020-03-09 03:00:00,17,11,0.0,8.7,4,1,100,06:04 PM,06:52 AM,06:45 AM,06:24 PM,2,10,11,10,17,86,56,0.0,1020,11,10,173,8
2020-03-09 06:00:00,17,11,0.0,8.7,4,4,100,06:04 PM,06:52 AM,06:45 AM,06:24 PM,2,11,11,11,17,39,53,0.0,1019,11,10,181,8
2020-03-09 09:00:00,17,11,0.0,8.7,4,4,100,06:04 PM,06:52 AM,06:45 AM,06:24 PM,4,15,14,15,10,4,51,0.0,1018,14,10,155,5
2020-03-09 12:00:00,17,11,0.0,8.7,4,4,100,06:04 PM,06:52 AM,06:45 AM,06:24 PM,6,17,17,17,10,29,48,0.0,1016,17,10,105,6
2020-03-09 15:00:00,17,11,0.0,8.7,4,4,100,06:04 PM,06:52 AM,06:45 AM,06:24 PM,6,16,16,16,16,81,50,0.0,1014,16,10,116,8
2020-03-09 18:00:00,17,11,0.0,8.7,4,3,100,06:04 PM,06:52 AM,06:45 AM,06:24 PM,4,14,14,14,22,97,51,0.0,1013,14,10,147,10
2020-03-09 21:00:00,17,11,0.0,8.7,4,1,100,06:04 PM,06:52 AM,06:45 AM,06:24 PM,2,12,13,12,27,63,48,0.0,1013,13,10,179,13
2020-03-10 00:00:00,19,12,0.0,11.6,5,1,100,07:22 PM,07:26 AM,06:43 AM,06:25 PM,2,11,12,11,26,6,49,0.0,1012,12,10,181,12
2020-03-10 03:00:00,19,12,0.0,11.6,5,1,100,07:22 PM,07:26 AM,06:43 AM,06:25 PM,2,11,12,11,28,5,49,0.0,1012,12,10,180,14
2020-03-10 06:00:00,19,12,0.0,11.6,5,4,100,07:22 PM,07:26 AM,06:43 AM,06:25 PM,2,11,13,11,34,2,49,0.0,1012,13,10,178,16
2020-03-10 09:00:00,19,12,0.0,11.6,5,5,100,07:22 PM,07:26 AM,06:43 AM,06:25 PM,4,15,16,15,31,8,46,0.0,1011,16,10,167,15
2020-03-10 12:00:00,19,12,0.0,11.6,5,5,100,07:22 PM,07:26 AM,06:43 AM,06:25 PM,6,19,19,19,22,12,43,0.0,1011,19,10,156,10
2020-03-10 15:00:00,19,12,0.0,11.6,5,5,100,07:22 PM,07:26 AM,06:43 AM,06:25 PM,7,18,18,18,17,10,48,0.0,1011,18,10,151,8
2020-03-10 18:00:00,19,12,0.0,11.6,5,5,100,07:22 PM,07:26 AM,06:43 AM,06:25 PM,6,15,15,15,25,10,54,0.0,1012,15,10,142,12
2020-03-10 21:00:00,19,12,0.0,11.6,5,1,100,07:22 PM,07:26 AM,06:43 AM,06:25 PM,5,12,13,12,28,15,58,0.0,1014,13,10,192,14
2020-03-11 00:00:00,12,8,0.0,8.8,4,1,84,08:38 PM,07:57 AM,06:42 AM,06:26 PM,5,12,13,12,18,20,61,0.0,1016,13,10,217,9
2020-03-11 03:00:00,12,8,0.0,8.8,4,1,84,08:38 PM,07:57 AM,06:42 AM,06:26 PM,6,12,12,12,9,18,70,0.0,1017,12,10,236,4
2020-03-11 06:00:00,12,8,0.0,8.8,4,4,84,08:38 PM,07:57 AM,06:42 AM,06:26 PM,7,11,11,11,5,16,81,0.0,1018,11,10,267,3
2020-03-11 09:00:00,12,8,0.0,8.8,4,3,84,08:38 PM,07:57 AM,06:42 AM,06:26 PM,8,12,12,12,5,38,78,0.0,1019,12,10,230,4
2020-03-11 12:00:00,12,8,0.0,8.8,4,4,84,08:38 PM,07:57 AM,06:42 AM,06:26 PM,8,12,12,12,7,62,79,0.1,1019,12,10,37,5
2020-03-11 15:00:00,12,8,0.0,8.8,4,3,84,08:38 PM,07:57 AM,06:42 AM,06:26 PM,9,11,12,11,8,39,82,0.1,1018,12,10,57,6
2020-03-11 18:00:00,12,8,0.0,8.8,4,4,84,08:38 PM,07:57 AM,06:42 AM,06:26 PM,8,10,10,10,8,63,85,0.3,1019,10,10,70,5
2020-03-11 21:00:00,12,8,0.0,8.8,4,1,84,08:38 PM,07:57 AM,06:42 AM,06:26 PM,6,8,8,8,8,23,85,0.0,1019,8,10,83,4
2020-03-12 00:00:00,12,8,0.0,10.2,4,1,76,09:54 PM,08:29 AM,06:40 AM,06:27 PM,6,8,8,8,6,19,86,0.0,1020,8,10,129,3
2020-03-12 03:00:00,12,8,0.0,10.2,4,1,76,09:54 PM,08:29 AM,06:40 AM,06:27 PM,6,8,8,8,7,14,84,0.0,1019,8,10,147,3
2020-03-12 06:00:00,12,8,0.0,10.2,4,3,76,09:54 PM,08:29 AM,06:40 AM,06:27 PM,6,9,9,9,5,17,80,0.0,1019,9,10,220,3
2020-03-12 09:00:00,12,8,0.0,10.2,4,3,76,09:54 PM,08:29 AM,06:40 AM,06:27 PM,7,10,11,10,3,37,78,0.0,1020,11,10,347,3
2020-03-12 12:00:00,12,8,0.0,10.2,4,3,76,09:54 PM,08:29 AM,06:40 AM,06:27 PM,8,12,12,12,8,81,78,0.0,1021,12,10,231,6
2020-03-12 15:00:00,12,8,0.0,10.2,4,4,76,09:54 PM,08:29 AM,06:40 AM,06:27 PM,8,11,11,11,8,44,82,0.1,1021,11,10,45,6
2020-03-12 18:00:00,12,8,0.0,10.2,4,3,76,09:54 PM,08:29 AM,06:40 AM,06:27 PM,8,10,10,10,6,22,85,0.0,1021,10,10,88,4
2020-03-12 21:00:00,12,8,0.0,10.2,4,1,76,09:54 PM,08:29 AM,06:40 AM,06:27 PM,6,8,8,8,9,12,85,0.0,1021,8,10,94,5
2020-03-13 00:00:00,14,10,0.0,11.6,4,1,69,11:08 PM,09:01 AM,06:38 AM,06:29 PM,6,8,9,8,9,26,84,0.0,1020,9,10,97,5
2020-03-13 03:00:00,14,10,0.0,11.6,4,1,69,11:08 PM,09:01 AM,06:38 AM,06:29 PM,7,10,10,10,7,55,84,0.1,1018,10,8,99,4
2020-03-13 06:00:00,14,10,0.0,11.6,4,4,69,11:08 PM,09:01 AM,06:38 AM,06:29 PM,8,11,11,11,6,56,84,0.1,1017,11,7,114,4
2020-03-13 09:00:00,14,10,0.0,11.6,4,4,69,11:08 PM,09:01 AM,06:38 AM,06:29 PM,9,13,13,13,4,56,79,0.0,1016,13,10,119,3
2020-03-13 12:00:00,14,10,0.0,11.6,4,4,69,11:08 PM,09:01 AM,06:38 AM,06:29 PM,9,15,14,15,4,52,74,0.0,1014,14,10,75,3
2020-03-13 15:00:00,14,10,0.0,11.6,4,4,69,11:08 PM,09:01 AM,06:38 AM,06:29 PM,10,14,14,14,4,41,76,0.0,1012,14,10,63,3
2020-03-13 18:00:00,14,10,0.0,11.6,4,4,69,11:08 PM,09:01 AM,06:38 AM,06:29 PM,9,13,12,13,5,30,79,0.0,1011,12,10,108,3
2020-03-13 21:00:00,14,10,0.0,11.6,4,1,69,11:08 PM,09:01 AM,06:38 AM,06:29 PM,7,12,11,12,7,42,77,0.0,1010,11,10,172,3
2020-03-14 00:00:00,12,8,0.0,6.0,3,1,62,No moonrise,09:37 AM,06:37 AM,06:30 PM,7,12,11,12,8,67,76,0.0,1010,11,10,220,4
2020-03-14 03:00:00,12,8,0.0,6.0,3,1,62,No moonrise,09:37 AM,06:37 AM,06:30 PM,8,11,11,11,11,82,77,0.2,1010,11,7,215,5
2020-03-14 06:00:00,12,8,0.0,6.0,3,3,62,No moonrise,09:37 AM,06:37 AM,06:30 PM,8,11,11,11,13,96,83,1.5,1011,11,4,159,6
2020-03-14 09:00:00,12,8,0.0,6.0,3,3,62,No moonrise,09:37 AM,06:37 AM,06:30 PM,9,11,12,11,21,93,84,2.1,1012,12,8,188,13
2020-03-14 12:00:00,12,8,0.0,6.0,3,3,62,No moonrise,09:37 AM,06:37 AM,06:30 PM,9,9,11,9,21,100,88,0.2,1013,11,7,295,17
2020-03-14 15:00:00,12,8,0.0,6.0,3,2,62,No moonrise,09:37 AM,06:37 AM,06:30 PM,9,8,10,8,14,99,93,0.6,1013,10,4,295,11
2020-03-14 18:00:00,12,8,0.0,6.0,3,2,62,No moonrise,09:37 AM,06:37 AM,06:30 PM,8,8,9,8,13,89,91,0.9,1015,9,9,282,9
2020-03-14 21:00:00,12,8,0.0,6.0,3,1,62,No moonrise,09:37 AM,06:37 AM,06:30 PM,7,8,9,8,8,57,88,0.7,1016,9,9,251,5
2020-03-15 00:00:00,11,3,0.0,8.8,3,1,55,12:20 AM,10:16 AM,06:35 AM,06:31 PM,6,8,8,8,5,27,87,0.0,1016,8,10,273,3
2020-03-15 03:00:00,11,3,0.0,8.8,3,1,55,12:20 AM,10:16 AM,06:35 AM,06:31 PM,5,8,8,8,4,10,86,0.0,1016,8,10,285,2
2020-03-15 06:00:00,11,3,0.0,8.8,3,3,55,12:20 AM,10:16 AM,06:35 AM,06:31 PM,6,8,8,8,4,13,84,0.0,1016,8,10,107,2
2020-03-15 09:00:00,11,3,0.0,8.8,3,4,55,12:20 AM,10:16 AM,06:35 AM,06:31 PM,7,10,10,10,4,21,81,0.0,1015,10,10,140,4
2020-03-15 12:00:00,11,3,0.0,8.8,3,3,55,12:20 AM,10:16 AM,06:35 AM,06:31 PM,8,10,10,10,10,54,83,0.0,1014,10,10,323,9
2020-03-15 15:00:00,11,3,0.0,8.8,3,2,55,12:20 AM,10:16 AM,06:35 AM,06:31 PM,7,7,9,7,15,100,92,0.4,1014,9,10,213,13
2020-03-15 18:00:00,11,3,0.0,8.8,3,2,55,12:20 AM,10:16 AM,06:35 AM,06:31 PM,6,4,7,4,19,100,95,5.9,1015,7,8,114,15
2020-03-15 21:00:00,11,3,0.0,8.8,3,1,55,12:20 AM,10:16 AM,06:35 AM,06:31 PM,3,2,4,2,12,100,95,13.7,1017,4,5,271,7
2020-03-16 00:00:00,3,-2,25.6,6.0,1,1,47,01:28 AM,11:01 AM,06:33 AM,06:32 PM,2,2,3,2,6,100,92,11.3,1018,3,5,119,4
2020-03-16 03:00:00,3,-2,25.6,6.0,1,1,47,01:28 AM,11:01 AM,06:33 AM,06:32 PM,1,-1,3,-1,17,100,89,9.7,1021,3,4,120,11
2020-03-16 06:00:00,3,-2,25.6,6.0,1,1,47,01:28 AM,11:01 AM,06:33 AM,06:32 PM,0,-2,2,-2,19,100,87,3.7,1024,2,2,355,13
2020-03-16 09:00:00,3,-2,25.6,6.0,1,1,47,01:28 AM,11:01 AM,06:33 AM,06:32 PM,2,-1,2,-1,13,99,95,4.4,1025,2,2,341,10
2020-03-16 12:00:00,3,-2,25.6,6.0,1,1,47,01:28 AM,11:01 AM,06:33 AM,06:32 PM,1,1,3,1,7,100,87,3.3,1025,3,2,213,6
2020-03-16 15:00:00,3,-2,25.6,6.0,1,1,47,01:28 AM,11:01 AM,06:33 AM,06:32 PM,-1,0,3,0,10,99,79,3.4,1025,3,2,124,9
2020-03-16 18:00:00,3,-2,25.6,6.0,1,1,47,01:28 AM,11:01 AM,06:33 AM,06:32 PM,-2,-1,1,-1,8,99,83,2.4,1026,1,2,326,6
2020-03-16 21:00:00,3,-2,25.6,6.0,1,1,47,01:28 AM,11:01 AM,06:33 AM,06:32 PM,-3,-4,-2,-4,10,97,94,3.2,1027,-2,2,247,6
2020-03-17 00:00:00,2,-2,14.7,6.0,1,1,40,02:29 AM,11:51 AM,06:32 AM,06:33 PM,-3,-6,-2,-6,15,94,91,2.1,1027,-2,2,199,9
2020-03-17 03:00:00,2,-2,14.7,6.0,1,1,40,02:29 AM,11:51 AM,06:32 AM,06:33 PM,-3,-5,-2,-5,13,97,95,3.1,1027,-2,2,204,8
2020-03-17 06:00:00,2,-2,14.7,6.0,1,1,40,02:29 AM,11:51 AM,06:32 AM,06:33 PM,-2,-3,-1,-3,9,93,93,3.3,1028,-1,2,222,6
2020-03-17 09:00:00,2,-2,14.7,6.0,1,1,40,02:29 AM,11:51 AM,06:32 AM,06:33 PM,-1,-2,0,-2,8,96,91,3.1,1027,0,2,279,6
2020-03-17 12:00:00,2,-2,14.7,6.0,1,1,40,02:29 AM,11:51 AM,06:32 AM,06:33 PM,1,-1,2,-1,12,92,92,2.0,1026,2,2,306,10
2020-03-17 15:00:00,2,-2,14.7,6.0,1,1,40,02:29 AM,11:51 AM,06:32 AM,06:33 PM,-0,-2,2,-2,14,93,87,2.1,1025,2,2,309,12
2020-03-17 18:00:00,2,-2,14.7,6.0,1,1,40,02:29 AM,11:51 AM,06:32 AM,06:33 PM,-2,-2,1,-2,13,94,85,0.9,1026,1,2,275,10
2020-03-17 21:00:00,2,-2,14.7,6.0,1,1,40,02:29 AM,11:51 AM,06:32 AM,06:33 PM,-4,-4,-1,-4,17,84,81,0.7,1026,-1,5,240,10
2020-03-18 00:00:00,4,-1,1.6,6.0,1,1,33,03:24 AM,12:46 PM,06:30 AM,06:34 PM,-4,-4,-1,-4,17,85,78,0.1,1025,-1,8,229,10
2020-03-18 03:00:00,4,-1,1.6,6.0,1,1,33,03:24 AM,12:46 PM,06:30 AM,06:34 PM,-4,-4,-1,-4,15,86,77,0.1,1024,-1,6,225,9
2020-03-18 06:00:00,4,-1,1.6,6.0,1,1,33,03:24 AM,12:46 PM,06:30 AM,06:34 PM,-5,-4,-1,-4,15,63,74,0.1,1022,-1,7,228,9
2020-03-18 09:00:00,4,-1,1.6,6.0,1,1,33,03:24 AM,12:46 PM,06:30 AM,06:34 PM,-3,0,2,0,8,62,69,0.1,1020,2,7,277,6
2020-03-18 12:00:00,4,-1,1.6,6.0,1,1,33,03:24 AM,12:46 PM,06:30 AM,06:34 PM,1,2,4,2,8,78,79,0.3,1018,4,8,309,6
2020-03-18 15:00:00,4,-1,1.6,6.0,1,1,33,03:24 AM,12:46 PM,06:30 AM,06:34 PM,2,3,4,3,5,100,89,1.0,1017,4,9,275,4
2020-03-18 18:00:00,4,-1,1.6,6.0,1,1,33,03:24 AM,12:46 PM,06:30 AM,06:34 PM,2,2,3,2,6,95,92,1.7,1017,3,9,222,4
2020-03-18 21:00:00,4,-1,1.6,6.0,1,1,33,03:24 AM,12:46 PM,06:30 AM,06:34 PM,-0,-1,1,-1,12,80,88,1.5,1017,1,8,263,7
2020-03-19 00:00:00,6,1,0.0,8.8,2,1,25,04:10 AM,01:45 PM,06:28 AM,06:35 PM,-2,-1,1,-1,10,78,83,0.2,1016,1,8,236,5
2020-03-19 03:00:00,6,1,0.0,8.8,2,1,25,04:10 AM,01:45 PM,06:28 AM,06:35 PM,-3,-1,1,-1,11,70,75,0.1,1016,1,9,210,6
2020-03-19 06:00:00,6,1,0.0,8.8,2,2,25,04:10 AM,01:45 PM,06:28 AM,06:35 PM,-4,-0,1,-0,10,25,69,0.0,1016,1,10,227,5
2020-03-19 09:00:00,6,1,0.0,8.8,2,2,25,04:10 AM,01:45 PM,06:28 AM,06:35 PM,-1,3,4,3,4,39,70,0.0,1015,4,10,330,4
2020-03-19 12:00:00,6,1,0.0,8.8,2,3,25,04:10 AM,01:45 PM,06:28 AM,06:35 PM,2,4,6,4,9,45,77,0.0,1015,6,10,334,8
2020-03-19 15:00:00,6,1,0.0,8.8,2,2,25,04:10 AM,01:45 PM,06:28 AM,06:35 PM,3,5,6,5,8,63,82,0.0,1015,6,10,313,6
2020-03-19 18:00:00,6,1,0.0,8.8,2,1,25,04:10 AM,01:45 PM,06:28 AM,06:35 PM,2,5,5,5,5,85,84,0.1,1016,5,7,270,4
2020-03-19 21:00:00,6,1,0.0,8.8,2,1,25,04:10 AM,01:45 PM,06:28 AM,06:35 PM,1,3,4,3,8,100,84,0.2,1017,4,2,248,5
2020-03-20 00:00:00,7,3,0.0,6.0,2,1,18,04:50 AM,02:44 PM,06:27 AM,06:36 PM,1,2,4,2,12,100,84,0.3,1017,4,2,283,7
2020-03-20 03:00:00,7,3,0.0,6.0,2,1,18,04:50 AM,02:44 PM,06:27 AM,06:36 PM,1,2,3,2,9,100,87,0.7,1017,3,4,277,5
2020-03-20 06:00:00,7,3,0.0,6.0,2,1,18,04:50 AM,02:44 PM,06:27 AM,06:36 PM,2,3,4,3,9,99,90,1.2,1017,4,9,267,6
2020-03-20 09:00:00,7,3,0.0,6.0,2,2,18,04:50 AM,02:44 PM,06:27 AM,06:36 PM,4,3,5,3,11,99,88,1.7,1018,5,9,296,8
2020-03-20 12:00:00,7,3,0.0,6.0,2,2,18,04:50 AM,02:44 PM,06:27 AM,06:36 PM,5,4,6,4,12,100,88,1.2,1018,6,9,318,10
2020-03-20 15:00:00,7,3,0.0,6.0,2,2,18,04:50 AM,02:44 PM,06:27 AM,06:36 PM,5,4,6,4,12,98,88,1.4,1018,6,9,315,10
2020-03-20 18:00:00,7,3,0.0,6.0,2,2,18,04:50 AM,02:44 PM,06:27 AM,06:36 PM,4,4,6,4,12,89,88,1.0,1019,6,9,288,9
2020-03-20 21:00:00,7,3,0.0,6.0,2,1,18,04:50 AM,02:44 PM,06:27 AM,06:36 PM,2,2,4,2,12,80,87,0.9,1020,4,7,253,7
2020-03-21 00:00:00,7,4,0.0,7.4,2,1,11,05:24 AM,03:45 PM,06:25 AM,06:37 PM,1,2,4,2,11,78,84,0.2,1020,4,3,227,6
2020-03-21 03:00:00,7,4,0.0,7.4,2,1,11,05:24 AM,03:45 PM,06:25 AM,06:37 PM,2,3,5,3,10,82,85,0.4,1021,5,7,247,6
2020-03-21 06:00:00,7,4,0.0,7.4,2,2,11,05:24 AM,03:45 PM,06:25 AM,06:37 PM,4,5,6,5,8,98,88,0.3,1021,6,10,311,7
2020-03-21 09:00:00,7,4,0.0,7.4,2,2,11,05:24 AM,03:45 PM,06:25 AM,06:37 PM,4,6,7,6,5,83,85,0.0,1021,7,10,312,5
2020-03-21 12:00:00,7,4,0.0,7.4,2,2,11,05:24 AM,03:45 PM,06:25 AM,06:37 PM,5,6,7,6,6,65,84,0.1,1020,7,10,328,5
2020-03-21 15:00:00,7,4,0.0,7.4,2,2,11,05:24 AM,03:45 PM,06:25 AM,06:37 PM,5,6,7,6,6,71,85,0.0,1019,7,10,255,6
2020-03-21 18:00:00,7,4,0.0,7.4,2,3,11,05:24 AM,03:45 PM,06:25 AM,06:37 PM,5,7,7,7,4,58,86,0.0,1019,7,10,88,3
2020-03-21 21:00:00,7,4,0.0,7.4,2,1,11,05:24 AM,03:45 PM,06:25 AM,06:37 PM,4,6,6,6,6,11,84,0.0,1019,6,10,155,4
2020-03-22 00:00:00,12,6,0.0,11.6,4,1,4,05:53 AM,04:44 PM,06:23 AM,06:38 PM,2,5,6,5,7,3,77,0.0,1018,6,10,160,4
2020-03-22 03:00:00,12,6,0.0,11.6,4,1,4,05:53 AM,04:44 PM,06:23 AM,06:38 PM,1,5,6,5,10,5,70,0.0,1018,6,10,160,6
2020-03-22 06:00:00,12,6,0.0,11.6,4,3,4,05:53 AM,04:44 PM,06:23 AM,06:38 PM,1,7,7,7,10,12,62,0.0,1018,7,10,133,6
2020-03-22 09:00:00,12,6,0.0,11.6,4,4,4,05:53 AM,04:44 PM,06:23 AM,06:38 PM,2,10,10,10,5,13,58,0.0,1017,10,10,74,5
2020-03-22 12:00:00,12,6,0.0,11.6,4,4,4,05:53 AM,04:44 PM,06:23 AM,06:38 PM,4,11,12,11,9,4,60,0.0,1016,12,10,61,8
2020-03-22 15:00:00,12,6,0.0,11.6,4,4,4,05:53 AM,04:44 PM,06:23 AM,06:38 PM,5,11,12,11,7,6,66,0.0,1015,12,10,68,6
2020-03-22 18:00:00,12,6,0.0,11.6,4,4,4,05:53 AM,04:44 PM,06:23 AM,06:38 PM,5,10,10,10,7,12,72,0.0,1016,10,10,108,4
2020-03-22 21:00:00,12,6,0.0,11.6,4,1,4,05:53 AM,04:44 PM,06:23 AM,06:38 PM,4,8,9,8,14,12,70,0.0,1017,8,10,161,6
2020-03-23 00:00:00,12,7,0.0,11.6,4,1,0,06:19 AM,05:44 PM,06:22 AM,06:39 PM,4,7,9,7,14,6,68,0.0,1017,7,10,168,7
2020-03-23 03:00:00,12,7,0.0,11.6,4,1,0,06:19 AM,05:44 PM,06:22 AM,06:39 PM,3,8,9,8,13,33,67,0.0,1016,9,10,169,6
2020-03-23 06:00:00,12,7,0.0,11.6,4,2,0,06:19 AM,05:44 PM,06:22 AM,06:39 PM,4,9,9,9,8,84,71,0.0,1016,9,10,119,4
2020-03-23 09:00:00,12,7,0.0,11.6,4,4,0,06:19 AM,05:44 PM,06:22 AM,06:39 PM,6,11,11,11,3,49,72,0.0,1016,11,10,12,2
2020-03-23 12:00:00,12,7,0.0,11.6,4,4,0,06:19 AM,05:44 PM,06:22 AM,06:39 PM,7,11,12,11,6,14,71,0.0,1015,12,10,19,6
