date_time,Phillip_maxtempC,Phillip_mintempC,Phillip_totalSnow_cm,Phillip_sunHour,Phillip_uvIndex,Phillip_uvIndex,Phillip_moon_illumination,Phillip_moonrise,Phillip_moonset,Phillip_sunrise,Phillip_sunset,Phillip_DewPointC,Phillip_FeelsLikeC,Phillip_HeatIndexC,Phillip_WindChillC,Phillip_WindGustKmph,Phillip_cloudcover,Phillip_humidity,Phillip_precipMM,Phillip_pressure,Phillip_tempC,Phillip_visibility,Phillip_winddirDegree,Phillip_windspeedKmph
2020-01-29 00:00:00,3,-6,0.0,10.0,2,1,26,10:56 AM,10:54 PM,08:14 AM,06:14 PM,-4,-4,-1,-4,15,34,84,0.0,1015,-1,10,309,9
2020-01-29 03:00:00,3,-6,0.0,10.0,2,1,26,10:56 AM,10:54 PM,08:14 AM,06:14 PM,-5,-5,-2,-5,15,19,81,0.0,1016,-2,10,314,9
2020-01-29 06:00:00,3,-6,0.0,10.0,2,1,26,10:56 AM,10:54 PM,08:14 AM,06:14 PM,-6,-6,-3,-6,15,15,77,0.0,1017,-3,10,317,9
2020-01-29 09:00:00,3,-6,0.0,10.0,2,2,26,10:56 AM,10:54 PM,08:14 AM,06:14 PM,-8,-6,-2,-6,17,0,67,0.0,1018,-2,10,316,12
2020-01-29 12:00:00,3,-6,0.0,10.0,2,2,26,10:56 AM,10:54 PM,08:14 AM,06:14 PM,-8,-4,1,-4,18,0,52,0.0,1019,1,10,331,15
2020-01-29 15:00:00,3,-6,0.0,10.0,2,2,26,10:56 AM,10:54 PM,08:14 AM,06:14 PM,-8,-1,3,-1,18,0,45,0.0,1018,3,10,342,15
2020-01-29 18:00:00,3,-6,0.0,10.0,2,2,26,10:56 AM,10:54 PM,08:14 AM,06:14 PM,-7,-3,1,-3,18,0,55,0.0,1019,1,10,352,13
2020-01-29 21:00:00,3,-6,0.0,10.0,2,1,26,10:56 AM,10:54 PM,08:14 AM,06:14 PM,-7,-6,-2,-6,13,0,69,0.0,1021,-3,10,232,7
2020-01-30 00:00:00,3,-5,0.0,5.0,2,1,33,11:20 AM,11:52 PM,08:13 AM,06:15 PM,-6,-6,-3,-6,6,1,72,0.0,1023,-5,10,11,4
2020-01-30 03:00:00,3,-5,0.0,5.0,2,1,33,11:20 AM,11:52 PM,08:13 AM,06:15 PM,-9,-6,-4,-6,10,3,68,0.0,1024,-4,10,17,6
2020-01-30 06:00:00,3,-5,0.0,5.0,2,1,33,11:20 AM,11:52 PM,08:13 AM,06:15 PM,-9,-7,-4,-7,9,22,67,0.0,1025,-4,10,27,6
2020-01-30 09:00:00,3,-5,0.0,5.0,2,1,33,11:20 AM,11:52 PM,08:13 AM,06:15 PM,-10,-6,-4,-6,8,73,63,0.0,1026,-4,10,39,5
2020-01-30 12:00:00,3,-5,0.0,5.0,2,1,33,11:20 AM,11:52 PM,08:13 AM,06:15 PM,-12,-3,-0,-3,8,98,43,0.0,1027,-0,10,74,7
2020-01-30 15:00:00,3,-5,0.0,5.0,2,1,33,11:20 AM,11:52 PM,08:13 AM,06:15 PM,-12,1,2,1,6,99,34,0.0,1026,2,10,114,5
2020-01-30 18:00:00,3,-5,0.0,5.0,2,1,33,11:20 AM,11:52 PM,08:13 AM,06:15 PM,-11,-1,1,-1,8,89,41,0.0,1026,1,10,135,5
2020-01-30 21:00:00,3,-5,0.0,5.0,2,1,33,11:20 AM,11:52 PM,08:13 AM,06:15 PM,-11,-4,-2,-4,8,52,50,0.0,1027,-2,10,115,4
2020-01-31 00:00:00,4,-3,0.0,8.3,2,1,37,11:44 AM,No moonset,08:12 AM,06:16 PM,-9,-3,-3,-3,6,24,63,0.0,1028,-3,10,90,4
2020-01-31 03:00:00,4,-3,0.0,8.3,2,1,37,11:44 AM,No moonset,08:12 AM,06:16 PM,-7,-3,-3,-3,5,46,76,0.0,1028,-3,10,65,3
2020-01-31 06:00:00,4,-3,0.0,8.3,2,1,37,11:44 AM,No moonset,08:12 AM,06:16 PM,-5,-4,-3,-4,5,63,83,0.0,1027,-3,10,55,3
2020-01-31 09:00:00,4,-3,0.0,8.3,2,2,37,11:44 AM,No moonset,08:12 AM,06:16 PM,-4,-2,-2,-2,3,51,82,0.0,1027,-2,10,43,2
2020-01-31 12:00:00,4,-3,0.0,8.3,2,1,37,11:44 AM,No moonset,08:12 AM,06:16 PM,-3,2,2,2,5,53,70,0.0,1027,2,10,104,4
2020-01-31 15:00:00,4,-3,0.0,8.3,2,1,37,11:44 AM,No moonset,08:12 AM,06:16 PM,-1,3,4,3,9,90,70,0.0,1025,4,10,182,6
2020-01-31 18:00:00,4,-3,0.0,8.3,2,1,37,11:44 AM,No moonset,08:12 AM,06:16 PM,0,3,3,3,7,93,80,0.0,1024,3,10,146,5
2020-01-31 21:00:00,4,-3,0.0,8.3,2,1,37,11:44 AM,No moonset,08:12 AM,06:16 PM,-0,1,1,1,5,98,90,0.1,1023,1,7,121,3
2020-02-01 00:00:00,3,-1,0.0,5.0,1,1,49,12:09 PM,12:50 AM,08:11 AM,06:18 PM,-0,0,0,0,3,88,97,0.2,1022,0,1,142,2
2020-02-01 03:00:00,3,-1,0.0,5.0,1,1,49,12:09 PM,12:50 AM,08:11 AM,06:18 PM,-1,-1,-1,-1,4,83,97,0.1,1019,-1,0,158,2
2020-02-01 06:00:00,3,-1,0.0,5.0,1,1,49,12:09 PM,12:50 AM,08:11 AM,06:18 PM,-0,-0,-0,-0,3,97,98,0.0,1017,-0,3,211,1
2020-02-01 09:00:00,3,-1,0.0,5.0,1,1,49,12:09 PM,12:50 AM,08:11 AM,06:18 PM,1,1,1,1,2,100,95,0.0,1016,1,10,187,2
2020-02-01 12:00:00,3,-1,0.0,5.0,1,1,49,12:09 PM,12:50 AM,08:11 AM,06:18 PM,2,2,3,2,5,100,89,0.0,1014,3,10,227,4
2020-02-01 15:00:00,3,-1,0.0,5.0,1,1,49,12:09 PM,12:50 AM,08:11 AM,06:18 PM,2,3,3,3,4,100,94,0.0,1011,3,7,255,3
2020-02-01 18:00:00,3,-1,0.0,5.0,1,1,49,12:09 PM,12:50 AM,08:11 AM,06:18 PM,2,2,2,2,5,95,97,0.0,1009,2,1,262,3
2020-02-01 21:00:00,3,-1,0.0,5.0,1,1,49,12:09 PM,12:50 AM,08:11 AM,06:18 PM,1,-1,2,-1,10,89,96,0.0,1008,0,5,264,6
2020-02-02 00:00:00,5,-7,0.2,6.7,1,1,57,12:37 PM,01:50 AM,08:10 AM,06:19 PM,0,-1,2,-1,12,99,93,0.0,1006,-1,10,267,8
2020-02-02 03:00:00,5,-7,0.2,6.7,1,1,57,12:37 PM,01:50 AM,08:10 AM,06:19 PM,-1,-3,1,-3,15,85,90,0.0,1005,1,10,268,9
2020-02-02 06:00:00,5,-7,0.2,6.7,1,1,57,12:37 PM,01:50 AM,08:10 AM,06:19 PM,-2,-4,-0,-4,19,46,89,0.0,1004,-0,10,276,12
2020-02-02 09:00:00,5,-7,0.2,6.7,1,2,57,12:37 PM,01:50 AM,08:10 AM,06:19 PM,-3,-4,0,-4,18,32,82,0.0,1004,0,10,279,12
2020-02-02 12:00:00,5,-7,0.2,6.7,1,1,57,12:37 PM,01:50 AM,08:10 AM,06:19 PM,-2,-0,4,-0,19,75,67,0.0,1002,4,10,269,17
2020-02-02 15:00:00,5,-7,0.2,6.7,1,1,57,12:37 PM,01:50 AM,08:10 AM,06:19 PM,-1,-0,4,-0,21,100,74,0.2,1000,4,7,246,17
2020-02-02 18:00:00,5,-7,0.2,6.7,1,1,57,12:37 PM,01:50 AM,08:10 AM,06:19 PM,1,-3,1,-3,18,100,96,0.8,999,0,4,220,14
2020-02-02 21:00:00,5,-7,0.2,6.7,1,1,57,12:37 PM,01:50 AM,08:10 AM,06:19 PM,1,-4,-1,-4,11,100,98,1.7,999,-4,8,201,7
2020-02-03 00:00:00,9,2,0.0,10.1,2,1,64,01:10 PM,02:51 AM,08:09 AM,06:20 PM,1,-5,-3,-5,13,98,99,3.1,1001,-4,7,230,8
2020-02-03 03:00:00,9,2,0.0,10.1,2,1,64,01:10 PM,02:51 AM,08:09 AM,06:20 PM,2,-1,2,-1,22,73,95,2.2,1003,2,8,269,12
2020-02-03 06:00:00,9,2,0.0,10.1,2,1,64,01:10 PM,02:51 AM,08:09 AM,06:20 PM,2,0,3,0,26,30,89,0.0,1006,3,10,289,13
2020-02-03 09:00:00,9,2,0.0,10.1,2,2,64,01:10 PM,02:51 AM,08:09 AM,06:20 PM,2,1,4,1,21,22,86,0.0,1009,4,10,270,12
2020-02-03 12:00:00,9,2,0.0,10.1,2,3,64,01:10 PM,02:51 AM,08:09 AM,06:20 PM,3,4,7,4,21,18,77,0.0,1012,7,10,275,17
2020-02-03 15:00:00,9,2,0.0,10.1,2,3,64,01:10 PM,02:51 AM,08:09 AM,06:20 PM,4,6,9,6,18,31,74,0.0,1012,9,10,261,15
2020-02-03 18:00:00,9,2,0.0,10.1,2,3,64,01:10 PM,02:51 AM,08:09 AM,06:20 PM,5,7,8,7,12,24,81,0.0,1013,8,10,176,8
2020-02-03 21:00:00,9,2,0.0,10.1,2,1,64,01:10 PM,02:51 AM,08:09 AM,06:20 PM,4,5,6,5,8,12,86,0.0,1013,5,10,55,4
2020-02-04 00:00:00,12,5,0.0,5.1,3,1,72,01:48 PM,03:54 AM,08:08 AM,06:21 PM,4,3,6,3,9,25,87,0.0,1011,3,10,114,4
2020-02-04 03:00:00,12,5,0.0,5.1,3,1,72,01:48 PM,03:54 AM,08:08 AM,06:21 PM,4,5,6,5,7,49,90,0.0,1010,6,10,159,3
2020-02-04 06:00:00,12,5,0.0,5.1,3,1,72,01:48 PM,03:54 AM,08:08 AM,06:21 PM,4,6,6,6,5,54,91,0.1,1010,6,8,290,3
2020-02-04 09:00:00,12,5,0.0,5.1,3,2,72,01:48 PM,03:54 AM,08:08 AM,06:21 PM,6,6,7,6,12,67,90,0.1,1010,7,7,231,7
2020-02-04 12:00:00,12,5,0.0,5.1,3,3,72,01:48 PM,03:54 AM,08:08 AM,06:21 PM,8,8,10,8,19,94,88,0.0,1009,10,10,241,13
2020-02-04 15:00:00,12,5,0.0,5.1,3,3,72,01:48 PM,03:54 AM,08:08 AM,06:21 PM,10,10,12,10,21,100,88,0.1,1008,12,10,235,15
2020-02-04 18:00:00,12,5,0.0,5.1,3,3,72,01:48 PM,03:54 AM,08:08 AM,06:21 PM,10,10,11,10,18,99,92,0.0,1008,11,7,233,12
2020-02-04 21:00:00,12,5,0.0,5.1,3,1,72,01:48 PM,03:54 AM,08:08 AM,06:21 PM,10,8,10,8,13,99,96,0.6,1009,9,4,152,8
2020-02-05 00:00:00,4,-2,0.1,5.1,1,1,79,02:34 PM,04:57 AM,08:07 AM,06:23 PM,8,5,8,5,14,100,93,2.0,1010,6,9,126,10
2020-02-05 03:00:00,4,-2,0.1,5.1,1,1,79,02:34 PM,04:57 AM,08:07 AM,06:23 PM,2,1,5,1,23,100,83,1.7,1011,5,7,357,19
2020-02-05 06:00:00,4,-2,0.1,5.1,1,1,79,02:34 PM,04:57 AM,08:07 AM,06:23 PM,-2,-1,3,-1,20,95,73,0.1,1014,3,5,351,15
2020-02-05 09:00:00,4,-2,0.1,5.1,1,1,79,02:34 PM,04:57 AM,08:07 AM,06:23 PM,-4,-2,2,-2,17,82,66,0.0,1018,2,10,239,13
2020-02-05 12:00:00,4,-2,0.1,5.1,1,1,79,02:34 PM,04:57 AM,08:07 AM,06:23 PM,-4,-2,2,-2,14,78,66,0.0,1019,2,10,15,11
2020-02-05 15:00:00,4,-2,0.1,5.1,1,2,79,02:34 PM,04:57 AM,08:07 AM,06:23 PM,-4,0,3,0,12,74,60,0.0,1019,3,10,29,9
2020-02-05 18:00:00,4,-2,0.1,5.1,1,1,79,02:34 PM,04:57 AM,08:07 AM,06:23 PM,-4,1,3,1,12,66,61,0.0,1019,3,10,52,9
2020-02-05 21:00:00,4,-2,0.1,5.1,1,1,79,02:34 PM,04:57 AM,08:07 AM,06:23 PM,-3,-1,1,-1,11,94,71,0.1,1018,0,8,81,7
2020-02-06 00:00:00,8,0,0.0,5.1,2,1,87,03:30 PM,05:59 AM,08:06 AM,06:24 PM,-1,-3,1,-3,15,89,82,0.6,1015,-1,5,115,10
2020-02-06 03:00:00,8,0,0.0,5.1,2,1,87,03:30 PM,05:59 AM,08:06 AM,06:24 PM,-0,-3,1,-3,18,100,95,2.2,1011,1,6,100,13
2020-02-06 06:00:00,8,0,0.0,5.1,2,1,87,03:30 PM,05:59 AM,08:06 AM,06:24 PM,2,-0,2,-0,12,100,99,3.8,1008,2,7,77,7
2020-02-06 09:00:00,8,0,0.0,5.1,2,1,87,03:30 PM,05:59 AM,08:06 AM,06:24 PM,4,2,4,2,10,100,99,2.9,1005,4,5,86,5
2020-02-06 12:00:00,8,0,0.0,5.1,2,2,87,03:30 PM,05:59 AM,08:06 AM,06:24 PM,5,4,5,4,13,100,100,0.3,1002,5,1,101,7
2020-02-06 15:00:00,8,0,0.0,5.1,2,2,87,03:30 PM,05:59 AM,08:06 AM,06:24 PM,7,7,7,7,9,100,100,0.9,999,7,2,111,5
2020-02-06 18:00:00,8,0,0.0,5.1,2,2,87,03:30 PM,05:59 AM,08:06 AM,06:24 PM,8,6,7,6,10,100,100,4.4,996,7,6,111,5
2020-02-06 21:00:00,8,0,0.0,5.1,2,1,87,03:30 PM,05:59 AM,08:06 AM,06:24 PM,7,3,5,3,9,100,98,5.2,995,4,4,106,5
2020-02-07 00:00:00,14,-2,0.0,5.1,2,1,95,04:34 PM,06:57 AM,08:05 AM,06:25 PM,4,3,4,3,10,100,97,0.3,996,4,2,99,6
2020-02-07 03:00:00,14,-2,0.0,5.1,2,1,95,04:34 PM,06:57 AM,08:05 AM,06:25 PM,6,5,6,5,11,100,99,0.9,992,6,4,106,6
2020-02-07 06:00:00,14,-2,0.0,5.1,2,1,95,04:34 PM,06:57 AM,08:05 AM,06:25 PM,8,6,8,6,23,100,99,1.2,987,8,9,148,13
2020-02-07 09:00:00,14,-2,0.0,5.1,2,3,95,04:34 PM,06:57 AM,08:05 AM,06:25 PM,10,8,11,8,33,98,94,0.6,981,11,9,155,21
2020-02-07 12:00:00,14,-2,0.0,5.1,2,2,95,04:34 PM,06:57 AM,08:05 AM,06:25 PM,7,6,10,6,51,97,85,2.5,980,10,4,216,35
2020-02-07 15:00:00,14,-2,0.0,5.1,2,1,95,04:34 PM,06:57 AM,08:05 AM,06:25 PM,-2,-5,2,-5,47,100,79,2.5,986,2,1,277,36
2020-02-07 18:00:00,14,-2,0.0,5.1,2,1,95,04:34 PM,06:57 AM,08:05 AM,06:25 PM,-4,-6,1,-6,38,95,70,0.0,995,1,5,281,31
2020-02-07 21:00:00,14,-2,0.0,5.1,2,1,95,04:34 PM,06:57 AM,08:05 AM,06:25 PM,-6,-7,-1,-7,35,75,69,0.0,1002,-1,9,282,26
2020-02-08 00:00:00,3,-3,0.0,10.2,2,1,100,05:46 PM,07:48 AM,08:04 AM,06:26 PM,-7,-8,-2,-8,31,40,68,0.1,1008,-2,8,289,22
2020-02-08 03:00:00,3,-3,0.0,10.2,2,1,100,05:46 PM,07:48 AM,08:04 AM,06:26 PM,-8,-8,-2,-8,26,6,66,0.0,1013,-2,10,291,18
2020-02-08 06:00:00,3,-3,0.0,10.2,2,1,100,05:46 PM,07:48 AM,08:04 AM,06:26 PM,-8,-7,-2,-7,22,9,65,0.0,1017,-2,10,282,15
2020-02-08 09:00:00,3,-3,0.0,10.2,2,2,100,05:46 PM,07:48 AM,08:04 AM,06:26 PM,-7,-6,-1,-6,20,13,65,0.0,1020,-1,10,263,15
2020-02-08 12:00:00,3,-3,0.0,10.2,2,2,100,05:46 PM,07:48 AM,08:04 AM,06:26 PM,-6,-3,2,-3,24,27,58,0.0,1021,2,10,253,21
2020-02-08 15:00:00,3,-3,0.0,10.2,2,2,100,05:46 PM,07:48 AM,08:04 AM,06:26 PM,-6,-1,3,-1,25,53,50,0.0,1021,3,10,253,21
2020-02-08 18:00:00,3,-3,0.0,10.2,2,2,100,05:46 PM,07:48 AM,08:04 AM,06:26 PM,-6,-2,2,-2,21,42,58,0.0,1023,2,10,249,15
2020-02-08 21:00:00,3,-3,0.0,10.2,2,1,100,05:46 PM,07:48 AM,08:04 AM,06:26 PM,-5,-3,-0,-3,13,49,70,0.0,1026,-0,10,238,7
2020-02-09 00:00:00,6,-2,0.0,10.3,1,1,100,07:02 PM,08:32 AM,08:03 AM,06:28 PM,-6,-2,-1,-2,7,70,69,0.0,1028,-1,10,180,4
2020-02-09 03:00:00,6,-2,0.0,10.3,1,1,100,07:02 PM,08:32 AM,08:03 AM,06:28 PM,-5,-2,-1,-2,6,90,73,0.0,1029,-1,10,58,4
2020-02-09 06:00:00,6,-2,0.0,10.3,1,1,100,07:02 PM,08:32 AM,08:03 AM,06:28 PM,-4,-4,-1,-4,11,70,80,0.0,1030,-1,10,61,7
2020-02-09 09:00:00,6,-2,0.0,10.3,1,2,100,07:02 PM,08:32 AM,08:03 AM,06:28 PM,-4,-3,-0,-3,10,51,75,0.0,1032,-0,10,82,6
2020-02-09 12:00:00,6,-2,0.0,10.3,1,2,100,07:02 PM,08:32 AM,08:03 AM,06:28 PM,-4,1,3,1,8,18,59,0.0,1032,3,10,137,7
2020-02-09 15:00:00,6,-2,0.0,10.3,1,3,100,07:02 PM,08:32 AM,08:03 AM,06:28 PM,-3,4,6,4,10,15,56,0.0,1031,6,10,200,8
2020-02-09 18:00:00,6,-2,0.0,10.3,1,2,100,07:02 PM,08:32 AM,08:03 AM,06:28 PM,-2,3,4,3,10,22,65,0.0,1030,4,10,201,7
2020-02-09 21:00:00,6,-2,0.0,10.3,1,1,100,07:02 PM,08:32 AM,08:03 AM,06:28 PM,-3,-1,1,-1,13,65,77,0.0,1030,1,10,183,7
2020-02-10 00:00:00,5,-2,0.0,5.1,1,1,83,08:18 PM,09:11 AM,08:01 AM,06:29 PM,-2,-2,1,-2,15,92,80,0.1,1028,1,7,150,9
2020-02-10 03:00:00,5,-2,0.0,5.1,1,1,83,08:18 PM,09:11 AM,08:01 AM,06:29 PM,-1,-1,2,-1,18,83,84,0.4,1025,2,2,169,10
2020-02-10 06:00:00,5,-2,0.0,5.1,1,1,83,08:18 PM,09:11 AM,08:01 AM,06:29 PM,1,-1,3,-1,24,100,87,1.1,1023,3,4,194,14
2020-02-10 09:00:00,5,-2,0.0,5.1,1,1,83,08:18 PM,09:11 AM,08:01 AM,06:29 PM,2,-0,3,-0,22,100,90,1.6,1021,3,7,211,14
2020-02-10 12:00:00,5,-2,0.0,5.1,1,1,83,08:18 PM,09:11 AM,08:01 AM,06:29 PM,3,1,4,1,21,100,89,0.6,1020,4,4,215,14
2020-02-10 15:00:00,5,-2,0.0,5.1,1,1,83,08:18 PM,09:11 AM,08:01 AM,06:29 PM,4,2,5,2,20,100,93,1.4,1019,5,9,214,13
2020-02-10 18:00:00,5,-2,0.0,5.1,1,1,83,08:18 PM,09:11 AM,08:01 AM,06:29 PM,4,2,4,2,19,100,95,1.6,1019,4,9,218,13
2020-02-10 21:00:00,5,-2,0.0,5.1,1,1,83,08:18 PM,09:11 AM,08:01 AM,06:29 PM,4,-0,2,-0,14,100,97,1.6,1020,-0,9,223,9
2020-02-11 00:00:00,8,5,0.0,5.2,2,1,75,09:33 PM,09:46 AM,08:00 AM,06:30 PM,4,0,2,0,6,100,99,1.1,1020,0,9,203,4
2020-02-11 03:00:00,8,5,0.0,5.2,2,1,75,09:33 PM,09:46 AM,08:00 AM,06:30 PM,5,4,5,4,6,100,99,1.0,1018,5,7,130,4
2020-02-11 06:00:00,8,5,0.0,5.2,2,1,75,09:33 PM,09:46 AM,08:00 AM,06:30 PM,5,5,5,5,5,100,99,0.6,1016,5,2,53,3
2020-02-11 09:00:00,8,5,0.0,5.2,2,2,75,09:33 PM,09:46 AM,08:00 AM,06:30 PM,5,5,5,5,4,100,99,1.4,1015,5,4,61,3
2020-02-11 12:00:00,8,5,0.0,5.2,2,2,75,09:33 PM,09:46 AM,08:00 AM,06:30 PM,6,6,6,6,4,100,99,3.5,1013,6,7,141,3
2020-02-11 15:00:00,8,5,0.0,5.2,2,2,75,09:33 PM,09:46 AM,08:00 AM,06:30 PM,7,7,7,7,4,90,97,3.2,1011,7,8,288,3
2020-02-11 18:00:00,8,5,0.0,5.2,2,2,75,09:33 PM,09:46 AM,08:00 AM,06:30 PM,6,6,8,6,13,80,91,0.1,1011,8,10,277,9
2020-02-11 21:00:00,8,5,0.0,5.2,2,1,75,09:33 PM,09:46 AM,08:00 AM,06:30 PM,4,4,6,4,22,92,84,0.1,1013,6,10,293,14
2020-02-12 00:00:00,5,-1,0.0,8.5,2,1,68,10:47 PM,10:17 AM,07:59 AM,06:31 PM,1,1,4,1,23,53,78,0.0,1015,4,10,291,15
2020-02-12 03:00:00,5,-1,0.0,8.5,2,1,68,10:47 PM,10:17 AM,07:59 AM,06:31 PM,-3,-2,2,-2,24,9,72,0.0,1017,2,10,289,16
2020-02-12 06:00:00,5,-1,0.0,8.5,2,1,68,10:47 PM,10:17 AM,07:59 AM,06:31 PM,-4,-3,-0,-3,17,23,78,0.0,1020,-0,10,288,10
2020-02-12 09:00:00,5,-1,0.0,8.5,2,1,68,10:47 PM,10:17 AM,07:59 AM,06:31 PM,-5,-3,0,-3,12,62,71,0.0,1023,0,10,302,8
2020-02-12 12:00:00,5,-1,0.0,8.5,2,2,68,10:47 PM,10:17 AM,07:59 AM,06:31 PM,-5,0,3,0,9,70,57,0.0,1024,3,10,279,8
2020-02-12 15:00:00,5,-1,0.0,8.5,2,3,68,10:47 PM,10:17 AM,07:59 AM,06:31 PM,-4,3,5,3,11,26,53,0.0,1023,5,10,214,9
2020-02-12 18:00:00,5,-1,0.0,8.5,2,2,68,10:47 PM,10:17 AM,07:59 AM,06:31 PM,-2,2,5,2,15,56,62,0.0,1021,5,10,204,10
2020-02-12 21:00:00,5,-1,0.0,8.5,2,1,68,10:47 PM,10:17 AM,07:59 AM,06:31 PM,-1,0,3,0,14,73,79,0.6,1020,3,10,195,9
2020-02-13 00:00:00,9,1,0.0,5.4,2,1,60,12:00 AM,10:47 AM,07:58 AM,06:32 PM,0,-2,1,-2,14,100,95,2.9,1016,1,8,163,9
2020-02-13 03:00:00,9,1,0.0,5.4,2,1,60,12:00 AM,10:47 AM,07:58 AM,06:32 PM,1,-0,1,-0,9,100,98,5.2,1010,1,7,115,5
2020-02-13 06:00:00,9,1,0.0,5.4,2,1,60,12:00 AM,10:47 AM,07:58 AM,06:32 PM,2,2,3,2,7,100,99,5.3,1005,3,7,141,4
2020-02-13 09:00:00,9,1,0.0,5.4,2,2,60,12:00 AM,10:47 AM,07:58 AM,06:32 PM,5,4,5,4,14,100,99,4.2,1004,5,8,218,8
2020-02-13 12:00:00,9,1,0.0,5.4,2,2,60,12:00 AM,10:47 AM,07:58 AM,06:32 PM,7,6,8,6,21,100,97,2.5,1003,8,8,233,13
2020-02-13 15:00:00,9,1,0.0,5.4,2,2,60,12:00 AM,10:47 AM,07:58 AM,06:32 PM,7,6,9,6,27,100,91,3.3,1004,9,5,269,19
2020-02-13 18:00:00,9,1,0.0,5.4,2,2,60,12:00 AM,10:47 AM,07:58 AM,06:32 PM,4,4,7,4,26,98,84,0.1,1006,7,5,291,18
2020-02-13 21:00:00,9,1,0.0,5.4,2,1,60,12:00 AM,10:47 AM,07:58 AM,06:32 PM,1,0,3,0,21,66,86,0.0,1011,3,10,304,13
2020-02-14 00:00:00,-3,-9,0.0,10.8,2,1,53,No moonrise,11:19 AM,07:57 AM,06:34 PM,-2,-3,1,-3,22,9,82,0.0,1015,1,10,296,13
2020-02-14 03:00:00,-3,-9,0.0,10.8,2,1,53,No moonrise,11:19 AM,07:57 AM,06:34 PM,-4,-5,-1,-5,23,9,78,0.0,1017,-1,10,291,13
2020-02-14 06:00:00,-3,-9,0.0,10.8,2,1,53,No moonrise,11:19 AM,07:57 AM,06:34 PM,-7,-8,-3,-8,23,9,73,0.0,1020,-3,10,316,15
2020-02-14 09:00:00,-3,-9,0.0,10.8,2,2,53,No moonrise,11:19 AM,07:57 AM,06:34 PM,-12,-11,-5,-11,26,4,59,0.0,1024,-5,10,321,20
2020-02-14 12:00:00,-3,-9,0.0,10.8,2,2,53,No moonrise,11:19 AM,07:57 AM,06:34 PM,-15,-11,-4,-11,27,3,44,0.0,1027,-4,10,324,23
2020-02-14 15:00:00,-3,-9,0.0,10.8,2,2,53,No moonrise,11:19 AM,07:57 AM,06:34 PM,-16,-10,-4,-10,25,0,38,0.0,1028,-4,10,331,22
2020-02-14 18:00:00,-3,-9,0.0,10.8,2,2,53,No moonrise,11:19 AM,07:57 AM,06:34 PM,-16,-12,-5,-12,23,0,41,0.0,1031,-5,10,341,19
2020-02-14 21:00:00,-3,-9,0.0,10.8,2,1,53,No moonrise,11:19 AM,07:57 AM,06:34 PM,-17,-14,-8,-14,22,0,47,0.0,1034,-8,10,346,17
2020-02-15 00:00:00,-1,-9,0.0,10.1,2,1,45,01:11 AM,11:52 AM,07:55 AM,06:35 PM,-18,-15,-9,-15,17,0,47,0.0,1036,-9,10,351,13
2020-02-15 03:00:00,-1,-9,0.0,10.1,2,1,45,01:11 AM,11:52 AM,07:55 AM,06:35 PM,-19,-13,-9,-13,10,0,44,0.0,1037,-9,10,353,8
2020-02-15 06:00:00,-1,-9,0.0,10.1,2,1,45,01:11 AM,11:52 AM,07:55 AM,06:35 PM,-18,-11,-8,-11,6,0,44,0.0,1037,-8,10,242,6
2020-02-15 09:00:00,-1,-9,0.0,10.1,2,2,45,01:11 AM,11:52 AM,07:55 AM,06:35 PM,-18,-9,-7,-9,5,0,41,0.0,1037,-7,10,93,4
2020-02-15 12:00:00,-1,-9,0.0,10.1,2,2,45,01:11 AM,11:52 AM,07:55 AM,06:35 PM,-19,-6,-4,-6,8,0,29,0.0,1036,-4,10,193,7
2020-02-15 15:00:00,-1,-9,0.0,10.1,2,1,45,01:11 AM,11:52 AM,07:55 AM,06:35 PM,-19,-5,-1,-5,15,33,25,0.0,1033,-1,10,194,13
2020-02-15 18:00:00,-1,-9,0.0,10.1,2,2,45,01:11 AM,11:52 AM,07:55 AM,06:35 PM,-17,-6,-2,-6,19,85,31,0.0,1030,-2,10,192,14
2020-02-15 21:00:00,-1,-9,0.0,10.1,2,1,45,01:11 AM,11:52 AM,07:55 AM,06:35 PM,-14,-8,-3,-8,20,69,42,0.0,1029,-3,10,195,12
2020-02-16 00:00:00,6,-3,0.0,5.4,2,1,38,02:20 AM,12:29 PM,07:54 AM,06:36 PM,-12,-9,-4,-9,21,68,53,0.0,1027,-4,10,202,13
2020-02-16 03:00:00,6,-3,0.0,5.4,2,1,38,02:20 AM,12:29 PM,07:54 AM,06:36 PM,-9,-7,-3,-7,15,22,65,0.0,1026,-3,10,203,10
2020-02-16 06:00:00,6,-3,0.0,5.4,2,1,38,02:20 AM,12:29 PM,07:54 AM,06:36 PM,-7,-6,-3,-6,11,49,72,0.0,1024,-3,10,202,7
2020-02-16 09:00:00,6,-3,0.0,5.4,2,1,38,02:20 AM,12:29 PM,07:54 AM,06:36 PM,-7,-4,-2,-4,12,60,67,0.0,1023,-2,10,211,8
2020-02-16 12:00:00,6,-3,0.0,5.4,2,1,38,02:20 AM,12:29 PM,07:54 AM,06:36 PM,-6,-1,2,-1,16,88,54,0.0,1021,2,10,226,13
2020-02-16 15:00:00,6,-3,0.0,5.4,2,3,38,02:20 AM,12:29 PM,07:54 AM,06:36 PM,-3,2,5,2,17,87,54,0.0,1019,5,10,237,13
