date_time,Isangel_maxtempC,Isangel_mintempC,Isangel_totalSnow_cm,Isangel_sunHour,Isangel_uvIndex,Isangel_uvIndex,Isangel_moon_illumination,Isangel_moonrise,Isangel_moonset,Isangel_sunrise,Isangel_sunset,Isangel_DewPointC,Isangel_FeelsLikeC,Isangel_HeatIndexC,Isangel_WindChillC,Isangel_WindGustKmph,Isangel_cloudcover,Isangel_humidity,Isangel_precipMM,Isangel_pressure,Isangel_tempC,Isangel_visibility,Isangel_winddirDegree,Isangel_windspeedKmph
2020-03-26 09:00:00,29,26,0.0,7.4,6,6,11,07:00 AM,07:04 PM,05:49 AM,05:49 PM,24,31,31,27,31,65,81,0.5,1011,27,10,116,24
2020-03-26 12:00:00,29,26,0.0,7.4,6,6,11,07:00 AM,07:04 PM,05:49 AM,05:49 PM,24,33,33,28,31,63,79,0.9,1010,28,10,125,24
2020-03-26 15:00:00,29,26,0.0,7.4,6,6,11,07:00 AM,07:04 PM,05:49 AM,05:49 PM,24,32,32,28,38,55,79,1.7,1010,28,9,135,26
2020-03-26 18:00:00,29,26,0.0,7.4,6,1,11,07:00 AM,07:04 PM,05:49 AM,05:49 PM,24,31,31,27,44,62,83,2.0,1010,27,8,131,28
2020-03-26 21:00:00,29,26,0.0,7.4,6,1,11,07:00 AM,07:04 PM,05:49 AM,05:49 PM,24,30,30,27,42,71,85,0.4,1011,27,10,127,30
2020-03-27 00:00:00,28,26,0.0,6.0,6,1,18,07:48 AM,07:40 PM,05:49 AM,05:48 PM,24,30,30,26,40,72,85,0.4,1011,26,10,126,27
2020-03-27 03:00:00,28,26,0.0,6.0,6,1,18,07:48 AM,07:40 PM,05:49 AM,05:48 PM,24,30,30,26,39,73,86,0.5,1010,26,10,126,27
2020-03-27 06:00:00,28,26,0.0,6.0,6,6,18,07:48 AM,07:40 PM,05:49 AM,05:48 PM,24,30,30,27,39,63,84,0.5,1010,27,10,126,27
2020-03-27 09:00:00,28,26,0.0,6.0,6,6,18,07:48 AM,07:40 PM,05:49 AM,05:48 PM,24,31,31,28,35,70,80,0.1,1011,28,10,125,27
2020-03-27 12:00:00,28,26,0.0,6.0,6,6,18,07:48 AM,07:40 PM,05:49 AM,05:48 PM,24,33,33,28,32,76,76,0.2,1010,28,10,128,27
2020-03-27 15:00:00,28,26,0.0,6.0,6,6,18,07:48 AM,07:40 PM,05:49 AM,05:48 PM,24,32,32,28,34,63,79,0.2,1008,28,10,127,28
2020-03-27 18:00:00,28,26,0.0,6.0,6,1,18,07:48 AM,07:40 PM,05:49 AM,05:48 PM,24,31,31,27,37,55,83,0.3,1009,27,10,123,27
2020-03-27 21:00:00,28,26,0.0,6.0,6,1,18,07:48 AM,07:40 PM,05:49 AM,05:48 PM,24,30,30,27,37,54,86,0.3,1010,27,10,120,26
2020-03-28 00:00:00,28,26,0.0,7.4,6,1,25,08:37 AM,08:16 PM,05:49 AM,05:47 PM,24,30,30,26,36,53,87,1.0,1010,26,10,120,24
2020-03-28 03:00:00,28,26,0.0,7.4,6,1,25,08:37 AM,08:16 PM,05:49 AM,05:47 PM,24,29,29,26,39,58,87,2.6,1008,26,9,125,25
2020-03-28 06:00:00,28,26,0.0,7.4,6,6,25,08:37 AM,08:16 PM,05:49 AM,05:47 PM,24,30,30,26,40,66,86,2.4,1009,26,8,124,26
2020-03-28 09:00:00,28,26,0.0,7.4,6,6,25,08:37 AM,08:16 PM,05:49 AM,05:47 PM,24,31,31,27,34,56,83,0.9,1010,27,10,121,25
2020-03-28 12:00:00,28,26,0.0,7.4,6,6,25,08:37 AM,08:16 PM,05:49 AM,05:47 PM,24,32,32,28,36,67,82,1.8,1009,28,10,120,25
2020-03-28 15:00:00,28,26,0.0,7.4,6,6,25,08:37 AM,08:16 PM,05:49 AM,05:47 PM,24,31,31,27,39,74,84,2.6,1008,27,9,119,25
2020-03-28 18:00:00,28,26,0.0,7.4,6,1,25,08:37 AM,08:16 PM,05:49 AM,05:47 PM,24,30,30,27,40,59,86,3.1,1009,27,8,116,24
2020-03-28 21:00:00,28,26,0.0,7.4,6,1,25,08:37 AM,08:16 PM,05:49 AM,05:47 PM,24,30,30,26,39,59,87,2.4,1010,26,9,119,24
2020-03-29 00:00:00,27,25,0.0,6.0,6,1,32,09:29 AM,08:56 PM,05:49 AM,05:46 PM,24,29,29,26,47,68,88,4.4,1009,26,7,118,26
2020-03-29 03:00:00,27,25,0.0,6.0,6,1,32,09:29 AM,08:56 PM,05:49 AM,05:46 PM,24,29,29,26,46,66,88,5.2,1008,26,6,115,25
2020-03-29 06:00:00,27,25,0.0,6.0,6,6,32,09:29 AM,08:56 PM,05:49 AM,05:46 PM,24,29,29,26,50,71,88,7.2,1009,26,4,107,25
2020-03-29 09:00:00,27,25,0.0,6.0,6,6,32,09:29 AM,08:56 PM,05:49 AM,05:46 PM,24,30,30,26,44,67,86,6.9,1010,26,6,98,22
2020-03-29 12:00:00,27,25,0.0,6.0,6,6,32,09:29 AM,08:56 PM,05:49 AM,05:46 PM,24,31,31,27,40,86,83,7.3,1009,27,4,93,20
2020-03-29 15:00:00,27,25,0.0,6.0,6,6,32,09:29 AM,08:56 PM,05:49 AM,05:46 PM,24,30,30,27,32,89,85,4.6,1007,27,6,102,18
2020-03-29 18:00:00,27,25,0.0,6.0,6,1,32,09:29 AM,08:56 PM,05:49 AM,05:46 PM,24,28,28,25,37,68,90,8.2,1008,25,3,108,18
2020-03-29 21:00:00,27,25,0.0,6.0,6,1,32,09:29 AM,08:56 PM,05:49 AM,05:46 PM,24,28,28,25,28,69,93,11.2,1010,25,3,102,14
2020-03-30 00:00:00,27,24,0.0,6.0,6,1,40,10:21 AM,09:41 PM,05:50 AM,05:45 PM,23,27,27,25,19,74,93,12.1,1009,25,5,80,10
2020-03-30 03:00:00,27,24,0.0,6.0,6,1,40,10:21 AM,09:41 PM,05:50 AM,05:45 PM,23,27,27,24,12,70,91,1.4,1007,24,10,65,8
2020-03-30 06:00:00,27,24,0.0,6.0,6,5,40,10:21 AM,09:41 PM,05:50 AM,05:45 PM,23,27,27,25,15,80,89,1.2,1008,25,10,63,10
2020-03-30 09:00:00,27,24,0.0,6.0,6,6,40,10:21 AM,09:41 PM,05:50 AM,05:45 PM,23,28,28,25,18,93,87,1.4,1008,25,9,59,12
2020-03-30 12:00:00,27,24,0.0,6.0,6,6,40,10:21 AM,09:41 PM,05:50 AM,05:45 PM,23,30,30,27,20,89,82,2.5,1008,27,8,82,13
2020-03-30 15:00:00,27,24,0.0,6.0,6,6,40,10:21 AM,09:41 PM,05:50 AM,05:45 PM,23,30,30,27,22,82,80,1.4,1006,27,9,140,16
2020-03-30 18:00:00,27,24,0.0,6.0,6,1,40,10:21 AM,09:41 PM,05:50 AM,05:45 PM,23,29,29,26,28,83,83,1.6,1007,26,10,130,18
2020-03-30 21:00:00,27,24,0.0,6.0,6,1,40,10:21 AM,09:41 PM,05:50 AM,05:45 PM,23,29,29,26,29,75,87,0.1,1009,26,10,118,19
2020-03-31 00:00:00,28,25,0.0,8.8,6,1,44,11:16 AM,10:29 PM,05:50 AM,05:45 PM,23,28,28,26,32,66,88,0.0,1008,26,10,124,22
2020-03-31 03:00:00,28,25,0.0,8.8,6,1,44,11:16 AM,10:29 PM,05:50 AM,05:45 PM,23,28,28,25,32,56,88,0.1,1007,25,10,131,22
2020-03-31 06:00:00,28,25,0.0,8.8,6,6,44,11:16 AM,10:29 PM,05:50 AM,05:45 PM,23,29,29,26,33,51,85,0.0,1008,26,10,128,23
2020-03-31 09:00:00,28,25,0.0,8.8,6,7,44,11:16 AM,10:29 PM,05:50 AM,05:45 PM,23,30,30,27,35,54,80,0.1,1009,27,10,125,27
2020-03-31 12:00:00,28,25,0.0,8.8,6,6,44,11:16 AM,10:29 PM,05:50 AM,05:45 PM,24,32,32,28,32,65,77,0.0,1009,28,10,124,27
2020-03-31 15:00:00,28,25,0.0,8.8,6,6,44,11:16 AM,10:29 PM,05:50 AM,05:45 PM,24,31,31,28,32,72,78,0.1,1007,28,10,119,26
2020-03-31 18:00:00,28,25,0.0,8.8,6,1,44,11:16 AM,10:29 PM,05:50 AM,05:45 PM,24,30,30,27,37,71,83,0.1,1008,27,10,117,26
2020-03-31 21:00:00,28,25,0.0,8.8,6,1,44,11:16 AM,10:29 PM,05:50 AM,05:45 PM,24,30,30,26,36,71,86,0.3,1009,26,9,112,24
2020-04-01 00:00:00,29,26,0.0,6.0,6,1,56,12:11 PM,11:23 PM,05:50 AM,05:44 PM,24,30,30,26,33,61,87,0.6,1009,26,10,113,22
2020-04-01 03:00:00,29,26,0.0,6.0,6,1,56,12:11 PM,11:23 PM,05:50 AM,05:44 PM,24,29,29,26,31,78,88,2.4,1009,26,9,114,19
2020-04-01 06:00:00,29,26,0.0,6.0,6,6,56,12:11 PM,11:23 PM,05:50 AM,05:44 PM,24,29,29,26,31,72,87,4.0,1009,26,8,103,18
2020-04-01 09:00:00,29,26,0.0,6.0,6,6,56,12:11 PM,11:23 PM,05:50 AM,05:44 PM,24,30,30,27,26,74,85,3.3,1010,27,9,73,16
2020-04-01 12:00:00,29,26,0.0,6.0,6,6,56,12:11 PM,11:23 PM,05:50 AM,05:44 PM,24,32,32,28,29,83,82,4.9,1009,28,7,35,16
2020-04-01 15:00:00,29,26,0.0,6.0,6,6,56,12:11 PM,11:23 PM,05:50 AM,05:44 PM,24,33,33,28,27,73,80,4.7,1007,28,7,3,15
2020-04-01 18:00:00,29,26,0.0,6.0,6,1,56,12:11 PM,11:23 PM,05:50 AM,05:44 PM,24,31,31,27,16,80,85,4.8,1008,27,8,124,9
2020-04-01 21:00:00,29,26,0.0,6.0,6,1,56,12:11 PM,11:23 PM,05:50 AM,05:44 PM,24,30,30,26,15,85,87,2.1,1009,26,9,351,9
2020-04-02 00:00:00,26,21,0.0,7.4,6,1,64,01:06 PM,No moonset,05:50 AM,05:43 PM,24,30,30,26,16,84,85,3.3,1009,26,8,339,9
2020-04-02 03:00:00,26,21,0.0,7.4,6,1,64,01:06 PM,No moonset,05:50 AM,05:43 PM,23,29,29,26,10,71,85,1.7,1008,26,9,344,6
2020-04-02 06:00:00,26,21,0.0,7.4,6,6,64,01:06 PM,No moonset,05:50 AM,05:43 PM,23,29,29,26,17,56,86,2.8,1009,26,8,239,11
2020-04-02 09:00:00,26,21,0.0,7.4,6,6,64,01:06 PM,No moonset,05:50 AM,05:43 PM,24,29,29,26,17,64,88,2.2,1010,26,9,27,12
2020-04-02 12:00:00,26,21,0.0,7.4,6,6,64,01:06 PM,No moonset,05:50 AM,05:43 PM,24,29,29,26,13,75,87,3.2,1008,26,8,61,9
2020-04-02 15:00:00,26,21,0.0,7.4,6,6,64,01:06 PM,No moonset,05:50 AM,05:43 PM,24,29,29,26,19,71,87,4.9,1006,26,6,85,10
2020-04-02 18:00:00,26,21,0.0,7.4,6,1,64,01:06 PM,No moonset,05:50 AM,05:43 PM,24,28,28,25,25,96,91,7.3,1007,25,4,104,13
2020-04-02 21:00:00,26,21,0.0,7.4,6,1,64,01:06 PM,No moonset,05:50 AM,05:43 PM,24,27,27,24,30,81,91,6.7,1008,24,6,92,16
2020-04-03 00:00:00,25,24,0.0,6.0,5,1,71,02:00 PM,12:21 AM,05:51 AM,05:42 PM,24,26,26,23,37,74,91,7.5,1007,23,4,82,19
2020-04-03 03:00:00,25,24,0.0,6.0,5,1,71,02:00 PM,12:21 AM,05:51 AM,05:42 PM,24,28,28,25,39,92,91,6.5,1006,25,6,68,21
2020-04-03 06:00:00,25,24,0.0,6.0,5,6,71,02:00 PM,12:21 AM,05:51 AM,05:42 PM,24,28,28,25,42,99,92,10.6,1007,25,3,44,21
2020-04-03 09:00:00,25,24,0.0,6.0,5,6,71,02:00 PM,12:21 AM,05:51 AM,05:42 PM,24,28,28,25,37,99,92,12.8,1008,25,3,13,19
2020-04-03 12:00:00,25,24,0.0,6.0,5,6,71,02:00 PM,12:21 AM,05:51 AM,05:42 PM,23,28,28,25,33,94,90,14.6,1007,25,4,13,16
2020-04-03 15:00:00,25,24,0.0,6.0,5,5,71,02:00 PM,12:21 AM,05:51 AM,05:42 PM,23,27,27,24,9,92,93,7.0,1006,24,6,48,5
2020-04-03 18:00:00,25,24,0.0,6.0,5,1,71,02:00 PM,12:21 AM,05:51 AM,05:42 PM,23,27,27,24,22,100,94,10.8,1007,24,5,82,14
2020-04-03 21:00:00,25,24,0.0,6.0,5,1,71,02:00 PM,12:21 AM,05:51 AM,05:42 PM,23,26,26,24,24,98,95,16.2,1008,24,5,79,17
2020-04-04 00:00:00,26,23,0.0,6.0,6,1,79,02:51 PM,01:22 AM,05:51 AM,05:41 PM,23,26,26,24,20,87,94,16.6,1007,24,6,82,13
2020-04-04 03:00:00,26,23,0.0,6.0,6,1,79,02:51 PM,01:22 AM,05:51 AM,05:41 PM,23,26,26,24,14,79,94,6.9,1006,24,6,99,10
2020-04-04 06:00:00,26,23,0.0,6.0,6,5,79,02:51 PM,01:22 AM,05:51 AM,05:41 PM,23,26,26,24,21,88,94,8.7,1007,24,6,99,15
2020-04-04 09:00:00,26,23,0.0,6.0,6,5,79,02:51 PM,01:22 AM,05:51 AM,05:41 PM,23,27,27,24,40,97,92,5.7,1008,24,7,90,28
2020-04-04 12:00:00,26,23,0.0,6.0,6,6,79,02:51 PM,01:22 AM,05:51 AM,05:41 PM,23,28,28,25,41,93,87,4.3,1007,25,8,78,28
2020-04-04 15:00:00,26,23,0.0,6.0,6,6,79,02:51 PM,01:22 AM,05:51 AM,05:41 PM,23,29,29,26,31,86,81,0.0,1005,26,10,64,22
2020-04-04 18:00:00,26,23,0.0,6.0,6,1,79,02:51 PM,01:22 AM,05:51 AM,05:41 PM,23,29,29,26,36,94,86,0.5,1006,26,10,59,24
2020-04-04 21:00:00,26,23,0.0,6.0,6,1,79,02:51 PM,01:22 AM,05:51 AM,05:41 PM,24,28,28,25,38,92,90,2.4,1008,25,9,56,26
2020-04-05 00:00:00,26,24,0.0,5.9,6,1,87,03:41 PM,02:25 AM,05:51 AM,05:40 PM,23,28,28,25,39,99,92,3.3,1007,25,8,53,26
2020-04-05 03:00:00,26,24,0.0,5.9,6,1,87,03:41 PM,02:25 AM,05:51 AM,05:40 PM,23,28,28,25,43,93,92,3.2,1005,25,8,64,30
2020-04-05 06:00:00,26,24,0.0,5.9,6,5,87,03:41 PM,02:25 AM,05:51 AM,05:40 PM,23,28,28,25,49,87,92,8.6,1005,25,6,71,35
2020-04-05 09:00:00,26,24,0.0,5.9,6,6,87,03:41 PM,02:25 AM,05:51 AM,05:40 PM,23,28,28,25,63,77,89,15.3,1005,25,5,82,44
2020-04-05 12:00:00,26,24,0.0,5.9,6,6,87,03:41 PM,02:25 AM,05:51 AM,05:40 PM,23,28,28,25,62,73,88,21.0,1003,25,6,87,44
2020-04-05 15:00:00,26,24,0.0,5.9,6,6,87,03:41 PM,02:25 AM,05:51 AM,05:40 PM,24,28,28,25,59,100,92,27.0,1001,25,5,78,37
2020-04-05 18:00:00,26,24,0.0,5.9,6,1,87,03:41 PM,02:25 AM,05:51 AM,05:40 PM,24,29,29,26,71,100,89,25.0,1001,26,5,67,40
2020-04-05 21:00:00,26,24,0.0,5.9,6,1,87,03:41 PM,02:25 AM,05:51 AM,05:40 PM,24,29,29,25,76,89,90,13.3,1002,25,5,62,43
2020-04-06 00:00:00,27,22,0.0,5.9,6,1,94,04:27 PM,03:29 AM,05:51 AM,05:40 PM,24,28,28,25,74,72,88,14.9,1001,25,6,60,41
2020-04-06 03:00:00,27,22,0.0,5.9,6,1,94,04:27 PM,03:29 AM,05:51 AM,05:40 PM,24,30,30,26,72,81,87,5.0,998,26,7,62,39
2020-04-06 06:00:00,27,22,0.0,5.9,6,6,94,04:27 PM,03:29 AM,05:51 AM,05:40 PM,24,31,31,27,78,83,86,5.6,998,27,7,67,42
2020-04-06 09:00:00,27,22,0.0,5.9,6,6,94,04:27 PM,03:29 AM,05:51 AM,05:40 PM,24,31,31,27,72,100,86,4.9,998,27,6,64,42
2020-04-06 12:00:00,27,22,0.0,5.9,6,6,94,04:27 PM,03:29 AM,05:51 AM,05:40 PM,24,30,30,27,75,94,88,6.3,996,27,4,73,46
2020-04-06 15:00:00,27,22,0.0,5.9,6,6,94,04:27 PM,03:29 AM,05:51 AM,05:40 PM,24,30,30,26,72,88,89,3.5,995,26,7,92,49
2020-04-06 18:00:00,27,22,0.0,5.9,6,1,94,04:27 PM,03:29 AM,05:51 AM,05:40 PM,24,30,30,26,77,100,88,5.4,995,26,7,92,51
2020-04-06 21:00:00,27,22,0.0,5.9,6,1,94,04:27 PM,03:29 AM,05:51 AM,05:40 PM,25,28,28,25,71,91,90,9.1,995,25,7,94,48
2020-04-07 00:00:00,28,26,0.0,5.9,6,1,100,05:12 PM,04:32 AM,05:52 AM,05:39 PM,24,27,27,24,77,82,89,10.9,993,24,6,100,50
2020-04-07 03:00:00,28,26,0.0,5.9,6,1,100,05:12 PM,04:32 AM,05:52 AM,05:39 PM,24,29,29,26,85,100,90,8.3,992,26,6,123,51
2020-04-07 06:00:00,28,26,0.0,5.9,6,6,100,05:12 PM,04:32 AM,05:52 AM,05:39 PM,24,29,29,26,85,100,89,8.6,993,26,6,140,51
2020-04-07 09:00:00,28,26,0.0,5.9,6,6,100,05:12 PM,04:32 AM,05:52 AM,05:39 PM,24,29,29,26,59,99,87,1.2,995,26,9,156,44
2020-04-07 12:00:00,28,26,0.0,5.9,6,6,100,05:12 PM,04:32 AM,05:52 AM,05:39 PM,24,30,30,26,47,84,86,1.3,998,26,10,176,36
2020-04-07 15:00:00,28,26,0.0,5.9,6,6,100,05:12 PM,04:32 AM,05:52 AM,05:39 PM,24,31,31,27,43,63,83,1.0,1001,27,10,185,32
2020-04-07 18:00:00,28,26,0.0,5.9,6,1,100,05:12 PM,04:32 AM,05:52 AM,05:39 PM,24,30,30,27,42,63,86,1.0,1003,27,10,187,29
2020-04-07 21:00:00,28,26,0.0,5.9,6,1,100,05:12 PM,04:32 AM,05:52 AM,05:39 PM,24,30,30,26,36,53,87,0.6,1004,26,10,191,24
2020-04-08 00:00:00,28,25,0.0,7.3,6,1,100,05:56 PM,05:36 AM,05:52 AM,05:38 PM,24,29,29,26,31,66,87,0.7,1004,26,10,191,21
2020-04-08 03:00:00,28,25,0.0,7.3,6,1,100,05:56 PM,05:36 AM,05:52 AM,05:38 PM,24,29,29,26,26,79,88,0.4,1003,26,9,198,17
2020-04-08 06:00:00,28,25,0.0,7.3,6,6,100,05:56 PM,05:36 AM,05:52 AM,05:38 PM,24,30,30,26,25,59,87,0.3,1005,26,10,185,17
2020-04-08 09:00:00,28,25,0.0,7.3,6,6,100,05:56 PM,05:36 AM,05:52 AM,05:38 PM,24,31,31,27,24,68,83,0.1,1007,27,10,167,18
2020-04-08 12:00:00,28,25,0.0,7.3,6,6,100,05:56 PM,05:36 AM,05:52 AM,05:38 PM,24,32,32,28,21,86,79,0.2,1007,28,9,155,18
2020-04-08 15:00:00,28,25,0.0,7.3,6,6,100,05:56 PM,05:36 AM,05:52 AM,05:38 PM,24,31,31,27,23,77,81,0.5,1006,27,9,141,19
2020-04-08 18:00:00,28,25,0.0,7.3,6,1,100,05:56 PM,05:36 AM,05:52 AM,05:38 PM,23,29,29,26,29,67,84,0.8,1008,26,10,122,21
2020-04-08 21:00:00,28,25,0.0,7.3,6,1,100,05:56 PM,05:36 AM,05:52 AM,05:38 PM,23,28,28,26,33,82,84,0.4,1010,26,9,120,22
2020-04-09 00:00:00,27,25,0.0,10.2,6,1,83,06:42 PM,06:39 AM,05:52 AM,05:37 PM,22,28,28,25,35,84,84,0.4,1010,25,9,121,23
2020-04-09 03:00:00,27,25,0.0,10.2,6,1,83,06:42 PM,06:39 AM,05:52 AM,05:37 PM,22,27,27,25,34,74,84,0.1,1010,25,9,123,23
2020-04-09 06:00:00,27,25,0.0,10.2,6,7,83,06:42 PM,06:39 AM,05:52 AM,05:37 PM,22,27,27,25,30,49,82,0.0,1011,25,10,123,21
2020-04-09 09:00:00,27,25,0.0,10.2,6,7,83,06:42 PM,06:39 AM,05:52 AM,05:37 PM,22,28,28,26,29,41,78,0.0,1013,26,10,125,23
2020-04-09 12:00:00,27,25,0.0,10.2,6,7,83,06:42 PM,06:39 AM,05:52 AM,05:37 PM,22,29,29,26,28,42,76,0.0,1012,26,10,125,23
2020-04-09 15:00:00,27,25,0.0,10.2,6,7,83,06:42 PM,06:39 AM,05:52 AM,05:37 PM,22,28,28,26,28,61,76,0.0,1011,26,10,125,23
2020-04-09 18:00:00,27,25,0.0,10.2,6,1,83,06:42 PM,06:39 AM,05:52 AM,05:37 PM,21,27,27,25,31,58,79,0.0,1013,25,10,117,22
2020-04-09 21:00:00,27,25,0.0,10.2,6,1,83,06:42 PM,06:39 AM,05:52 AM,05:37 PM,21,27,27,25,32,50,80,0.0,1015,25,10,116,22
2020-04-10 00:00:00,26,24,0.0,8.8,7,1,76,07:29 PM,07:43 AM,05:52 AM,05:36 PM,21,27,27,25,32,41,79,0.0,1014,25,10,117,21
2020-04-10 03:00:00,26,24,0.0,8.8,7,1,76,07:29 PM,07:43 AM,05:52 AM,05:36 PM,20,26,26,24,31,54,79,0.0,1013,24,10,121,21
2020-04-10 06:00:00,26,24,0.0,8.8,7,5,76,07:29 PM,07:43 AM,05:52 AM,05:36 PM,20,26,26,24,30,50,77,0.0,1014,24,10,124,21
2020-04-10 09:00:00,26,24,0.0,8.8,7,6,76,07:29 PM,07:43 AM,05:52 AM,05:36 PM,20,27,27,25,28,76,72,0.0,1015,25,10,127,22
2020-04-10 12:00:00,26,24,0.0,8.8,7,6,76,07:29 PM,07:43 AM,05:52 AM,05:36 PM,20,28,28,26,27,76,70,0.0,1014,26,10,128,21
2020-04-10 15:00:00,26,24,0.0,8.8,7,6,76,07:29 PM,07:43 AM,05:52 AM,05:36 PM,20,28,28,26,25,59,70,0.1,1013,26,10,127,19
2020-04-10 18:00:00,26,24,0.0,8.8,7,1,76,07:29 PM,07:43 AM,05:52 AM,05:36 PM,20,27,27,25,26,56,74,0.1,1013,25,10,118,18
2020-04-10 21:00:00,26,24,0.0,8.8,7,1,76,07:29 PM,07:43 AM,05:52 AM,05:36 PM,20,26,26,24,26,46,77,0.0,1015,24,10,112,16
2020-04-11 00:00:00,26,23,0.0,11.6,7,1,68,08:19 PM,08:46 AM,05:53 AM,05:36 PM,20,26,26,24,25,65,79,0.1,1014,24,10,110,16
2020-04-11 03:00:00,26,23,0.0,11.6,7,1,68,08:19 PM,08:46 AM,05:53 AM,05:36 PM,19,25,25,23,23,33,79,0.0,1012,23,10,110,14
2020-04-11 06:00:00,26,23,0.0,11.6,7,6,68,08:19 PM,08:46 AM,05:53 AM,05:36 PM,19,26,26,24,20,43,76,0.0,1013,24,10,110,14
2020-04-11 09:00:00,26,23,0.0,11.6,7,6,68,08:19 PM,08:46 AM,05:53 AM,05:36 PM,19,27,27,25,18,58,71,0.0,1014,25,10,116,14
2020-04-11 12:00:00,26,23,0.0,11.6,7,7,68,08:19 PM,08:46 AM,05:53 AM,05:36 PM,19,27,27,26,18,49,66,0.1,1014,26,10,120,14
2020-04-11 15:00:00,26,23,0.0,11.6,7,7,68,08:19 PM,08:46 AM,05:53 AM,05:36 PM,18,27,27,26,20,13,63,0.0,1012,26,10,115,16
2020-04-11 18:00:00,26,23,0.0,11.6,7,1,68,08:19 PM,08:46 AM,05:53 AM,05:36 PM,18,26,26,25,20,13,67,0.0,1013,25,10,100,14
2020-04-11 21:00:00,26,23,0.0,11.6,7,1,68,08:19 PM,08:46 AM,05:53 AM,05:36 PM,18,25,25,24,19,12,69,0.0,1014,24,10,94,12
2020-04-12 00:00:00,27,23,0.0,11.6,7,1,61,09:12 PM,09:50 AM,05:53 AM,05:35 PM,17,25,25,23,17,17,70,0.0,1014,23,10,86,10
2020-04-12 03:00:00,27,23,0.0,11.6,7,1,61,09:12 PM,09:50 AM,05:53 AM,05:35 PM,17,25,25,23,11,12,70,0.0,1012,23,10,92,6
2020-04-12 06:00:00,27,23,0.0,11.6,7,6,61,09:12 PM,09:50 AM,05:53 AM,05:35 PM,17,25,25,23,10,0,68,0.0,1013,23,10,93,6
2020-04-12 09:00:00,27,23,0.0,11.6,7,7,61,09:12 PM,09:50 AM,05:53 AM,05:35 PM,18,27,27,25,9,0,62,0.0,1014,25,10,78,7
2020-04-12 12:00:00,27,23,0.0,11.6,7,7,61,09:12 PM,09:50 AM,05:53 AM,05:35 PM,19,28,28,27,6,1,60,0.0,1013,27,10,52,5
2020-04-12 15:00:00,27,23,0.0,11.6,7,7,61,09:12 PM,09:50 AM,05:53 AM,05:35 PM,19,28,28,27,7,16,64,0.0,1012,27,10,51,5
2020-04-12 18:00:00,27,23,0.0,11.6,7,1,61,09:12 PM,09:50 AM,05:53 AM,05:35 PM,20,27,27,26,12,35,73,0.0,1013,26,10,94,8
2020-04-12 21:00:00,27,23,0.0,11.6,7,1,61,09:12 PM,09:50 AM,05:53 AM,05:35 PM,20,27,27,25,13,25,78,0.0,1015,25,10,92,8
2020-04-13 00:00:00,28,24,0.0,11.6,7,1,53,10:06 PM,10:50 AM,05:53 AM,05:34 PM,21,27,27,25,12,26,79,0.0,1015,25,10,95,8
2020-04-13 03:00:00,28,24,0.0,11.6,7,1,53,10:06 PM,10:50 AM,05:53 AM,05:34 PM,21,27,27,25,12,34,80,0.0,1014,25,10,93,7
2020-04-13 06:00:00,28,24,0.0,11.6,7,6,53,10:06 PM,10:50 AM,05:53 AM,05:34 PM,21,27,27,25,13,43,79,0.0,1014,25,10,83,9
2020-04-13 09:00:00,28,24,0.0,11.6,7,7,53,10:06 PM,10:50 AM,05:53 AM,05:34 PM,22,29,29,27,16,53,74,0.0,1015,27,10,93,12
2020-04-13 12:00:00,28,24,0.0,11.6,7,7,53,10:06 PM,10:50 AM,05:53 AM,05:34 PM,22,30,30,27,19,45,71,0.0,1015,27,10,102,16
2020-04-13 15:00:00,28,24,0.0,11.6,7,7,53,10:06 PM,10:50 AM,05:53 AM,05:34 PM,22,30,30,27,22,43,71,0.0,1013,27,10,110,17
2020-04-13 18:00:00,28,24,0.0,11.6,7,1,53,10:06 PM,10:50 AM,05:53 AM,05:34 PM,22,28,28,26,24,59,77,0.0,1015,26,10,118,17
2020-04-13 21:00:00,28,24,0.0,11.6,7,1,53,10:06 PM,10:50 AM,05:53 AM,05:34 PM,22,28,28,25,27,58,80,0.0,1017,25,10,118,18
2020-04-14 00:00:00,27,25,0.0,11.6,7,1,46,11:02 PM,11:47 AM,05:53 AM,05:33 PM,22,27,27,25,32,53,81,0.0,1016,25,10,112,22
2020-04-14 03:00:00,27,25,0.0,11.6,7,1,46,11:02 PM,11:47 AM,05:53 AM,05:33 PM,21,27,27,25,27,53,81,0.0,1015,25,10,113,18
2020-04-14 06:00:00,27,25,0.0,11.6,7,7,46,11:02 PM,11:47 AM,05:53 AM,05:33 PM,21,27,27,25,24,43,79,0.0,1016,25,10,101,16
2020-04-14 09:00:00,27,25,0.0,11.6,7,7,46,11:02 PM,11:47 AM,05:53 AM,05:33 PM,22,29,29,26,24,28,75,0.0,1016,26,10,107,19
2020-04-14 12:00:00,27,25,0.0,11.6,7,7,46,11:02 PM,11:47 AM,05:53 AM,05:33 PM,22,30,30,27,27,27,73,0.0,1016,27,10,118,21
2020-04-14 15:00:00,27,25,0.0,11.6,7,6,46,11:02 PM,11:47 AM,05:53 AM,05:33 PM,22,29,29,27,26,50,76,0.0,1014,27,10,123,20
2020-04-14 18:00:00,27,25,0.0,11.6,7,1,46,11:02 PM,11:47 AM,05:53 AM,05:33 PM,22,28,28,26,27,78,81,0.1,1016,26,10,121,19
