date_time,Deloraine_maxtempC,Deloraine_mintempC,Deloraine_totalSnow_cm,Deloraine_sunHour,Deloraine_uvIndex,Deloraine_uvIndex,Deloraine_moon_illumination,Deloraine_moonrise,Deloraine_moonset,Deloraine_sunrise,Deloraine_sunset,Deloraine_DewPointC,Deloraine_FeelsLikeC,Deloraine_HeatIndexC,Deloraine_WindChillC,Deloraine_WindGustKmph,Deloraine_cloudcover,Deloraine_humidity,Deloraine_precipMM,Deloraine_pressure,Deloraine_tempC,Deloraine_visibility,Deloraine_winddirDegree,Deloraine_windspeedKmph
2020-03-31 03:00:00,18,5,0.0,8.7,3,1,44,12:44 PM,10:06 PM,06:28 AM,06:06 PM,5,6,6,6,5,3,93,0.0,1013,6,10,333,2
2020-03-31 06:00:00,18,5,0.0,8.7,3,1,44,12:44 PM,10:06 PM,06:28 AM,06:06 PM,4,6,6,6,3,3,92,0.0,1014,6,10,177,1
2020-03-31 09:00:00,18,5,0.0,8.7,3,4,44,12:44 PM,10:06 PM,06:28 AM,06:06 PM,7,12,12,12,5,10,70,0.0,1015,12,10,237,4
2020-03-31 12:00:00,18,5,0.0,8.7,3,5,44,12:44 PM,10:06 PM,06:28 AM,06:06 PM,9,17,17,17,11,55,57,0.0,1014,17,10,305,10
2020-03-31 15:00:00,18,5,0.0,8.7,3,4,44,12:44 PM,10:06 PM,06:28 AM,06:06 PM,10,18,18,18,14,68,61,0.0,1014,18,10,313,12
2020-03-31 18:00:00,18,5,0.0,8.7,3,1,44,12:44 PM,10:06 PM,06:28 AM,06:06 PM,10,15,17,15,13,73,83,0.1,1015,15,10,343,8
2020-03-31 21:00:00,18,5,0.0,8.7,3,1,44,12:44 PM,10:06 PM,06:28 AM,06:06 PM,10,12,13,12,10,29,95,0.0,1017,12,5,353,5
2020-04-01 00:00:00,21,9,0.0,11.6,4,1,56,01:43 PM,10:59 PM,06:29 AM,06:05 PM,9,10,10,10,7,8,96,0.0,1017,10,2,352,3
2020-04-01 03:00:00,21,9,0.0,11.6,4,1,56,01:43 PM,10:59 PM,06:29 AM,06:05 PM,8,9,9,9,3,12,96,0.0,1017,9,7,143,1
2020-04-01 06:00:00,21,9,0.0,11.6,4,1,56,01:43 PM,10:59 PM,06:29 AM,06:05 PM,9,9,9,9,3,18,96,0.0,1018,9,5,123,1
2020-04-01 09:00:00,21,9,0.0,11.6,4,3,56,01:43 PM,10:59 PM,06:29 AM,06:05 PM,10,15,15,15,3,7,74,0.0,1019,15,7,266,3
2020-04-01 12:00:00,21,9,0.0,11.6,4,6,56,01:43 PM,10:59 PM,06:29 AM,06:05 PM,10,20,22,20,7,1,53,0.0,1018,20,10,317,6
2020-04-01 15:00:00,21,9,0.0,11.6,4,5,56,01:43 PM,10:59 PM,06:29 AM,06:05 PM,10,20,21,20,10,51,53,0.0,1017,20,10,332,9
2020-04-01 18:00:00,21,9,0.0,11.6,4,1,56,01:43 PM,10:59 PM,06:29 AM,06:05 PM,10,17,18,17,10,28,74,0.0,1018,17,10,337,6
2020-04-01 21:00:00,21,9,0.0,11.6,4,1,56,01:43 PM,10:59 PM,06:29 AM,06:05 PM,9,13,13,13,5,13,86,0.0,1018,13,10,130,3
2020-04-02 00:00:00,15,10,0.0,5.9,4,1,64,02:37 PM,12:00 AM,06:30 AM,06:03 PM,9,11,11,11,4,21,89,0.0,1018,11,10,98,2
2020-04-02 03:00:00,15,10,0.0,5.9,4,1,64,02:37 PM,12:00 AM,06:30 AM,06:03 PM,8,10,10,10,11,55,89,0.0,1016,10,10,147,5
2020-04-02 06:00:00,15,10,0.0,5.9,4,1,64,02:37 PM,12:00 AM,06:30 AM,06:03 PM,9,10,11,10,15,91,88,0.5,1014,11,9,150,8
2020-04-02 09:00:00,15,10,0.0,5.9,4,3,64,02:37 PM,12:00 AM,06:30 AM,06:03 PM,12,12,13,12,14,100,94,4.9,1012,13,8,157,10
2020-04-02 12:00:00,15,10,0.0,5.9,4,3,64,02:37 PM,12:00 AM,06:30 AM,06:03 PM,14,14,14,14,10,100,97,8.5,1008,14,6,143,8
2020-04-02 15:00:00,15,10,0.0,5.9,4,3,64,02:37 PM,12:00 AM,06:30 AM,06:03 PM,15,15,15,15,5,100,98,10.4,1004,15,5,60,3
2020-04-02 18:00:00,15,10,0.0,5.9,4,1,64,02:37 PM,12:00 AM,06:30 AM,06:03 PM,14,14,14,14,7,100,99,4.1,1003,14,3,230,4
2020-04-02 21:00:00,15,10,0.0,5.9,4,1,64,02:37 PM,12:00 AM,06:30 AM,06:03 PM,13,12,13,12,13,100,99,0.2,1003,13,1,341,7
2020-04-03 00:00:00,18,9,0.0,7.3,3,1,71,03:25 PM,No moonset,06:31 AM,06:01 PM,11,12,12,12,11,100,98,0.0,1003,12,0,345,6
2020-04-03 03:00:00,18,9,0.0,7.3,3,1,71,03:25 PM,No moonset,06:31 AM,06:01 PM,10,10,10,10,9,100,99,0.0,1003,10,0,345,4
2020-04-03 06:00:00,18,9,0.0,7.3,3,1,71,03:25 PM,No moonset,06:31 AM,06:01 PM,9,10,9,10,7,100,98,0.0,1003,9,0,351,4
2020-04-03 09:00:00,18,9,0.0,7.3,3,3,71,03:25 PM,No moonset,06:31 AM,06:01 PM,11,13,13,13,7,68,89,0.0,1003,13,7,341,6
2020-04-03 12:00:00,18,9,0.0,7.3,3,5,71,03:25 PM,No moonset,06:31 AM,06:01 PM,12,17,17,17,13,77,72,0.1,1002,17,10,334,11
2020-04-03 15:00:00,18,9,0.0,7.3,3,4,71,03:25 PM,No moonset,06:31 AM,06:01 PM,12,18,18,18,16,52,69,0.0,1000,18,10,341,14
2020-04-03 18:00:00,18,9,0.0,7.3,3,1,71,03:25 PM,No moonset,06:31 AM,06:01 PM,12,15,15,15,11,64,88,0.1,999,15,5,132,8
2020-04-03 21:00:00,18,9,0.0,7.3,3,1,71,03:25 PM,No moonset,06:31 AM,06:01 PM,11,12,12,12,10,62,92,0.0,998,12,7,43,5
2020-04-04 00:00:00,14,7,0.0,7.3,4,1,79,04:07 PM,01:08 AM,06:32 AM,06:00 PM,11,12,12,12,15,70,90,0.1,995,12,5,35,8
2020-04-04 03:00:00,14,7,0.0,7.3,4,1,79,04:07 PM,01:08 AM,06:32 AM,06:00 PM,12,12,13,12,14,93,95,1.9,992,13,5,233,8
2020-04-04 06:00:00,14,7,0.0,7.3,4,1,79,04:07 PM,01:08 AM,06:32 AM,06:00 PM,11,11,12,11,14,89,96,6.8,990,12,6,306,9
2020-04-04 09:00:00,14,7,0.0,7.3,4,3,79,04:07 PM,01:08 AM,06:32 AM,06:00 PM,11,12,13,12,12,82,92,8.9,989,13,5,316,9
2020-04-04 12:00:00,14,7,0.0,7.3,4,3,79,04:07 PM,01:08 AM,06:32 AM,06:00 PM,10,13,14,13,19,91,76,3.7,989,14,8,283,14
2020-04-04 15:00:00,14,7,0.0,7.3,4,3,79,04:07 PM,01:08 AM,06:32 AM,06:00 PM,5,11,13,11,22,80,58,1.2,991,13,9,260,16
2020-04-04 18:00:00,14,7,0.0,7.3,4,1,79,04:07 PM,01:08 AM,06:32 AM,06:00 PM,2,10,13,10,19,42,63,0.4,994,11,10,286,12
2020-04-04 21:00:00,14,7,0.0,7.3,4,1,79,04:07 PM,01:08 AM,06:32 AM,06:00 PM,1,8,12,8,18,17,75,0.0,997,8,10,311,10
2020-04-05 00:00:00,11,4,0.0,4.2,3,1,87,04:44 PM,02:21 AM,06:33 AM,05:58 PM,1,4,7,4,19,52,79,0.1,997,5,10,323,10
2020-04-05 03:00:00,11,4,0.0,4.2,3,1,87,04:44 PM,02:21 AM,06:33 AM,05:58 PM,1,2,4,2,18,82,83,0.2,997,4,10,327,9
2020-04-05 06:00:00,11,4,0.0,4.2,3,1,87,04:44 PM,02:21 AM,06:33 AM,05:58 PM,3,4,4,4,8,96,91,1.7,995,4,8,178,4
2020-04-05 09:00:00,11,4,0.0,4.2,3,1,87,04:44 PM,02:21 AM,06:33 AM,05:58 PM,4,3,4,3,9,97,96,13.5,994,4,6,158,7
2020-04-05 12:00:00,11,4,0.0,4.2,3,2,87,04:44 PM,02:21 AM,06:33 AM,05:58 PM,6,6,8,6,16,89,85,6.9,997,8,8,247,13
2020-04-05 15:00:00,11,4,0.0,4.2,3,3,87,04:44 PM,02:21 AM,06:33 AM,05:58 PM,5,9,10,9,19,75,70,1.4,1000,10,10,279,14
2020-04-05 18:00:00,11,4,0.0,4.2,3,1,87,04:44 PM,02:21 AM,06:33 AM,05:58 PM,2,9,12,9,16,74,76,0.7,1004,9,9,291,9
2020-04-05 21:00:00,11,4,0.0,4.2,3,1,87,04:44 PM,02:21 AM,06:33 AM,05:58 PM,1,6,9,6,11,73,87,0.2,1008,6,10,303,5
2020-04-06 00:00:00,17,1,0.0,8.7,3,1,94,05:18 PM,03:38 AM,06:34 AM,05:56 PM,0,2,3,2,9,32,91,0.1,1011,3,10,323,4
2020-04-06 03:00:00,17,1,0.0,8.7,3,1,94,05:18 PM,03:38 AM,06:34 AM,05:56 PM,0,1,1,1,7,8,92,0.0,1013,1,10,331,4
2020-04-06 06:00:00,17,1,0.0,8.7,3,1,94,05:18 PM,03:38 AM,06:34 AM,05:56 PM,1,1,2,1,3,27,92,0.0,1015,2,10,346,1
2020-04-06 09:00:00,17,1,0.0,8.7,3,3,94,05:18 PM,03:38 AM,06:34 AM,05:56 PM,4,8,8,8,3,14,74,0.0,1017,8,10,322,3
2020-04-06 12:00:00,17,1,0.0,8.7,3,5,94,05:18 PM,03:38 AM,06:34 AM,05:56 PM,6,16,15,16,5,2,53,0.0,1017,15,10,289,4
2020-04-06 15:00:00,17,1,0.0,8.7,3,5,94,05:18 PM,03:38 AM,06:34 AM,05:56 PM,6,17,17,17,2,5,47,0.0,1017,17,10,322,2
2020-04-06 18:00:00,17,1,0.0,8.7,3,1,94,05:18 PM,03:38 AM,06:34 AM,05:56 PM,5,16,17,16,6,11,68,0.0,1019,16,10,197,3
2020-04-06 21:00:00,17,1,0.0,8.7,3,1,94,05:18 PM,03:38 AM,06:34 AM,05:56 PM,5,14,16,14,11,17,81,0.0,1021,14,10,143,5
2020-04-07 00:00:00,18,6,0.0,8.7,4,1,100,05:50 PM,04:55 AM,06:35 AM,05:55 PM,5,8,10,8,13,9,84,0.0,1021,9,10,154,6
2020-04-07 03:00:00,18,6,0.0,8.7,4,1,100,05:50 PM,04:55 AM,06:35 AM,05:55 PM,4,5,6,5,10,5,88,0.0,1021,6,10,152,5
2020-04-07 06:00:00,18,6,0.0,8.7,4,1,100,05:50 PM,04:55 AM,06:35 AM,05:55 PM,4,5,6,5,9,14,89,0.0,1022,6,10,162,5
2020-04-07 09:00:00,18,6,0.0,8.7,4,4,100,05:50 PM,04:55 AM,06:35 AM,05:55 PM,5,10,10,10,7,49,72,0.0,1023,10,10,169,5
2020-04-07 12:00:00,18,6,0.0,8.7,4,4,100,05:50 PM,04:55 AM,06:35 AM,05:55 PM,7,16,16,16,3,23,54,0.0,1022,16,10,245,3
2020-04-07 15:00:00,18,6,0.0,8.7,4,5,100,05:50 PM,04:55 AM,06:35 AM,05:55 PM,7,17,17,17,1,11,52,0.0,1020,17,10,240,1
2020-04-07 18:00:00,18,6,0.0,8.7,4,1,100,05:50 PM,04:55 AM,06:35 AM,05:55 PM,7,15,16,15,3,25,75,0.0,1021,15,10,298,2
2020-04-07 21:00:00,18,6,0.0,8.7,4,1,100,05:50 PM,04:55 AM,06:35 AM,05:55 PM,7,13,16,13,5,46,89,0.0,1022,13,10,209,3
2020-04-08 00:00:00,18,7,0.0,8.7,4,1,100,06:20 PM,06:12 AM,06:36 AM,05:53 PM,6,10,11,10,8,85,87,0.0,1022,10,10,145,4
2020-04-08 03:00:00,18,7,0.0,8.7,4,1,100,06:20 PM,06:12 AM,06:36 AM,05:53 PM,6,8,8,8,11,64,88,0.0,1023,8,10,151,5
2020-04-08 06:00:00,18,7,0.0,8.7,4,1,100,06:20 PM,06:12 AM,06:36 AM,05:53 PM,6,7,7,7,12,18,92,0.0,1025,7,10,154,5
2020-04-08 09:00:00,18,7,0.0,8.7,4,4,100,06:20 PM,06:12 AM,06:36 AM,05:53 PM,7,12,12,12,10,2,73,0.0,1026,12,10,156,8
2020-04-08 12:00:00,18,7,0.0,8.7,4,5,100,06:20 PM,06:12 AM,06:36 AM,05:53 PM,7,17,17,17,8,3,54,0.0,1027,17,10,167,7
2020-04-08 15:00:00,18,7,0.0,8.7,4,5,100,06:20 PM,06:12 AM,06:36 AM,05:53 PM,7,17,17,17,5,1,50,0.0,1027,17,10,168,4
2020-04-08 18:00:00,18,7,0.0,8.7,4,1,100,06:20 PM,06:12 AM,06:36 AM,05:53 PM,7,16,18,16,4,0,70,0.0,1029,16,10,295,2
2020-04-08 21:00:00,18,7,0.0,8.7,4,1,100,06:20 PM,06:12 AM,06:36 AM,05:53 PM,7,13,16,13,2,7,89,0.0,1030,13,10,177,1
2020-04-09 00:00:00,18,8,0.0,8.7,4,1,83,06:52 PM,07:30 AM,06:37 AM,05:52 PM,7,10,11,10,1,58,92,0.0,1031,10,10,122,0
2020-04-09 03:00:00,18,8,0.0,8.7,4,1,83,06:52 PM,07:30 AM,06:37 AM,05:52 PM,7,8,8,8,2,68,94,0.0,1030,8,5,184,1
2020-04-09 06:00:00,18,8,0.0,8.7,4,1,83,06:52 PM,07:30 AM,06:37 AM,05:52 PM,7,9,9,9,1,49,93,0.0,1030,9,7,77,1
2020-04-09 09:00:00,18,8,0.0,8.7,4,4,83,06:52 PM,07:30 AM,06:37 AM,05:52 PM,9,13,13,13,5,24,75,0.0,1030,13,10,205,4
2020-04-09 12:00:00,18,8,0.0,8.7,4,5,83,06:52 PM,07:30 AM,06:37 AM,05:52 PM,9,17,17,17,9,6,58,0.0,1028,17,10,320,8
2020-04-09 15:00:00,18,8,0.0,8.7,4,5,83,06:52 PM,07:30 AM,06:37 AM,05:52 PM,9,17,17,17,12,1,56,0.0,1025,17,10,333,10
2020-04-09 18:00:00,18,8,0.0,8.7,4,1,83,06:52 PM,07:30 AM,06:37 AM,05:52 PM,8,15,16,15,10,0,82,0.0,1024,15,10,332,6
2020-04-09 21:00:00,18,8,0.0,8.7,4,1,83,06:52 PM,07:30 AM,06:37 AM,05:52 PM,7,13,16,13,10,0,92,0.0,1023,13,10,344,5
2020-04-10 00:00:00,18,7,0.0,7.2,5,1,76,07:27 PM,08:47 AM,06:39 AM,05:50 PM,7,9,10,9,9,17,94,0.0,1020,9,5,347,4
2020-04-10 03:00:00,18,7,0.0,7.2,5,1,76,07:27 PM,08:47 AM,06:39 AM,05:50 PM,8,9,10,9,8,64,93,0.0,1017,10,7,340,5
2020-04-10 06:00:00,18,7,0.0,7.2,5,1,76,07:27 PM,08:47 AM,06:39 AM,05:50 PM,11,11,12,11,10,76,94,0.0,1014,12,5,350,6
2020-04-10 09:00:00,18,7,0.0,7.2,5,3,76,07:27 PM,08:47 AM,06:39 AM,05:50 PM,12,13,14,13,13,89,90,0.0,1012,14,7,336,10
2020-04-10 12:00:00,18,7,0.0,7.2,5,4,76,07:27 PM,08:47 AM,06:39 AM,05:50 PM,12,17,17,17,19,53,73,0.0,1009,17,10,324,16
2020-04-10 15:00:00,18,7,0.0,7.2,5,5,76,07:27 PM,08:47 AM,06:39 AM,05:50 PM,12,18,18,18,21,41,67,0.0,1006,18,10,319,18
2020-04-10 18:00:00,18,7,0.0,7.2,5,1,76,07:27 PM,08:47 AM,06:39 AM,05:50 PM,10,13,14,13,25,29,78,0.0,1004,14,10,326,15
2020-04-10 21:00:00,18,7,0.0,7.2,5,1,76,07:27 PM,08:47 AM,06:39 AM,05:50 PM,9,11,12,11,22,37,83,0.0,1001,12,10,333,12
2020-04-11 00:00:00,15,7,0.0,4.2,4,1,68,08:06 PM,10:03 AM,06:40 AM,05:49 PM,10,10,12,10,26,77,90,2.2,997,12,8,332,14
2020-04-11 03:00:00,15,7,0.0,4.2,4,1,68,08:06 PM,10:03 AM,06:40 AM,05:49 PM,8,8,10,8,24,75,90,4.7,994,10,8,309,13
2020-04-11 06:00:00,15,7,0.0,4.2,4,1,68,08:06 PM,10:03 AM,06:40 AM,05:49 PM,6,6,8,6,18,78,91,1.9,994,8,9,294,9
2020-04-11 09:00:00,15,7,0.0,4.2,4,3,68,08:06 PM,10:03 AM,06:40 AM,05:49 PM,5,9,10,9,14,78,72,0.3,996,10,9,254,10
2020-04-11 12:00:00,15,7,0.0,4.2,4,3,68,08:06 PM,10:03 AM,06:40 AM,05:49 PM,5,13,14,13,15,72,54,0.3,996,14,9,206,13
2020-04-11 15:00:00,15,7,0.0,4.2,4,3,68,08:06 PM,10:03 AM,06:40 AM,05:49 PM,5,13,14,13,17,72,54,0.4,999,14,9,183,14
2020-04-11 18:00:00,15,7,0.0,4.2,4,1,68,08:06 PM,10:03 AM,06:40 AM,05:49 PM,5,12,15,12,14,32,69,0.2,1004,12,10,164,8
2020-04-11 21:00:00,15,7,0.0,4.2,4,1,68,08:06 PM,10:03 AM,06:40 AM,05:49 PM,4,9,13,9,8,9,83,0.0,1008,9,10,192,4
2020-04-12 00:00:00,17,4,0.0,7.2,4,1,61,08:51 PM,11:15 AM,06:41 AM,05:47 PM,4,6,7,6,4,30,87,0.0,1010,6,10,254,2
2020-04-12 03:00:00,17,4,0.0,7.2,4,1,61,08:51 PM,11:15 AM,06:41 AM,05:47 PM,3,5,5,5,3,19,89,0.0,1011,5,10,295,1
2020-04-12 06:00:00,17,4,0.0,7.2,4,1,61,08:51 PM,11:15 AM,06:41 AM,05:47 PM,2,4,4,4,2,12,87,0.0,1012,4,10,210,1
2020-04-12 09:00:00,17,4,0.0,7.2,4,3,61,08:51 PM,11:15 AM,06:41 AM,05:47 PM,4,10,10,10,6,52,67,0.0,1013,10,10,254,5
2020-04-12 12:00:00,17,4,0.0,7.2,4,4,61,08:51 PM,11:15 AM,06:41 AM,05:47 PM,7,16,16,16,12,49,54,0.0,1012,16,10,272,10
2020-04-12 15:00:00,17,4,0.0,7.2,4,5,61,08:51 PM,11:15 AM,06:41 AM,05:47 PM,8,17,17,17,15,67,55,0.0,1012,17,10,258,13
2020-04-12 18:00:00,17,4,0.0,7.2,4,1,61,08:51 PM,11:15 AM,06:41 AM,05:47 PM,7,14,17,14,15,53,71,0.0,1014,14,10,280,9
2020-04-12 21:00:00,17,4,0.0,7.2,4,1,61,08:51 PM,11:15 AM,06:41 AM,05:47 PM,6,10,11,10,10,32,83,0.0,1015,10,10,305,5
2020-04-13 00:00:00,17,5,0.0,8.7,4,1,53,09:43 PM,12:21 PM,06:42 AM,05:45 PM,6,7,7,7,5,30,91,0.0,1016,7,10,331,2
2020-04-13 03:00:00,17,5,0.0,8.7,4,1,53,09:43 PM,12:21 PM,06:42 AM,05:45 PM,5,6,6,6,1,17,94,0.0,1016,6,10,164,1
2020-04-13 06:00:00,17,5,0.0,8.7,4,1,53,09:43 PM,12:21 PM,06:42 AM,05:45 PM,5,6,6,6,3,40,94,0.0,1017,6,10,156,1
2020-04-13 09:00:00,17,5,0.0,8.7,4,4,53,09:43 PM,12:21 PM,06:42 AM,05:45 PM,7,11,11,11,2,25,77,0.0,1018,11,10,200,1
2020-04-13 12:00:00,17,5,0.0,8.7,4,5,53,09:43 PM,12:21 PM,06:42 AM,05:45 PM,8,16,16,16,4,16,60,0.0,1018,16,10,280,4
2020-04-13 15:00:00,17,5,0.0,8.7,4,5,53,09:43 PM,12:21 PM,06:42 AM,05:45 PM,9,16,16,16,8,37,62,0.0,1017,16,10,328,8
2020-04-13 18:00:00,17,5,0.0,8.7,4,1,53,09:43 PM,12:21 PM,06:42 AM,05:45 PM,8,12,12,12,11,46,77,0.0,1018,12,10,115,6
2020-04-13 21:00:00,17,5,0.0,8.7,4,1,53,09:43 PM,12:21 PM,06:42 AM,05:45 PM,8,9,9,9,11,72,91,0.0,1019,9,5,240,5
2020-04-14 00:00:00,18,8,0.0,8.7,3,1,46,10:38 PM,01:19 PM,06:43 AM,05:44 PM,7,8,8,8,10,71,95,0.0,1020,8,2,355,5
2020-04-14 03:00:00,18,8,0.0,8.7,3,1,46,10:38 PM,01:19 PM,06:43 AM,05:44 PM,7,8,9,8,12,54,92,0.0,1019,9,7,340,6
2020-04-14 06:00:00,18,8,0.0,8.7,3,1,46,10:38 PM,01:19 PM,06:43 AM,05:44 PM,8,8,9,8,12,40,95,0.0,1020,9,5,338,6
2020-04-14 09:00:00,18,8,0.0,8.7,3,3,46,10:38 PM,01:19 PM,06:43 AM,05:44 PM,9,13,13,13,12,48,79,0.0,1021,13,7,322,9
2020-04-14 12:00:00,18,8,0.0,8.7,3,5,46,10:38 PM,01:19 PM,06:43 AM,05:44 PM,10,17,17,17,14,37,64,0.0,1020,17,10,319,12
2020-04-14 15:00:00,18,8,0.0,8.7,3,5,46,10:38 PM,01:19 PM,06:43 AM,05:44 PM,11,17,17,17,13,44,70,0.0,1019,17,10,326,12
2020-04-14 18:00:00,18,8,0.0,8.7,3,1,46,10:38 PM,01:19 PM,06:43 AM,05:44 PM,10,13,13,13,14,47,83,0.0,1020,13,10,333,9
2020-04-14 21:00:00,18,8,0.0,8.7,3,1,46,10:38 PM,01:19 PM,06:43 AM,05:44 PM,10,11,11,11,12,70,93,0.1,1020,11,5,346,6
2020-04-15 00:00:00,15,6,0.0,7.2,3,1,38,11:38 PM,02:08 PM,06:44 AM,05:42 PM,10,11,11,11,11,51,93,0.0,1020,11,7,342,6
2020-04-15 03:00:00,15,6,0.0,7.2,3,1,38,11:38 PM,02:08 PM,06:44 AM,05:42 PM,10,11,11,11,9,50,91,0.1,1019,11,10,350,4
2020-04-15 06:00:00,15,6,0.0,7.2,3,1,38,11:38 PM,02:08 PM,06:44 AM,05:42 PM,9,11,11,11,7,86,90,0.2,1019,11,5,130,3
2020-04-15 09:00:00,15,6,0.0,7.2,3,3,38,11:38 PM,02:08 PM,06:44 AM,05:42 PM,11,14,14,14,9,72,81,0.3,1018,14,4,221,7
2020-04-15 12:00:00,15,6,0.0,7.2,3,4,38,11:38 PM,02:08 PM,06:44 AM,05:42 PM,12,15,15,15,7,59,82,1.0,1017,15,8,331,6
2020-04-15 15:00:00,15,6,0.0,7.2,3,3,38,11:38 PM,02:08 PM,06:44 AM,05:42 PM,12,15,14,15,5,56,88,2.1,1014,14,9,292,4
2020-04-15 18:00:00,15,6,0.0,7.2,3,1,38,11:38 PM,02:08 PM,06:44 AM,05:42 PM,10,12,11,12,6,55,93,1.0,1012,11,6,102,3
2020-04-15 21:00:00,15,6,0.0,7.2,3,1,38,11:38 PM,02:08 PM,06:44 AM,05:42 PM,9,8,10,8,10,54,93,0.4,1010,8,5,232,5
2020-04-16 00:00:00,18,8,0.0,4.1,3,1,30,No moonrise,02:48 PM,06:45 AM,05:41 PM,10,9,10,9,12,79,96,3.1,1007,9,6,331,6
2020-04-16 03:00:00,18,8,0.0,4.1,3,1,30,No moonrise,02:48 PM,06:45 AM,05:41 PM,10,10,11,10,15,89,96,4.9,1003,11,8,339,8
2020-04-16 06:00:00,18,8,0.0,4.1,3,1,30,No moonrise,02:48 PM,06:45 AM,05:41 PM,11,10,12,10,24,91,94,2.0,1002,12,9,325,13
2020-04-16 09:00:00,18,8,0.0,4.1,3,3,30,No moonrise,02:48 PM,06:45 AM,05:41 PM,11,14,14,14,23,67,80,0.6,1003,14,10,294,17
2020-04-16 12:00:00,18,8,0.0,4.1,3,4,30,No moonrise,02:48 PM,06:45 AM,05:41 PM,8,17,17,17,23,69,56,0.4,1003,17,9,280,20
2020-04-16 15:00:00,18,8,0.0,4.1,3,4,30,No moonrise,02:48 PM,06:45 AM,05:41 PM,5,14,15,14,20,75,50,0.2,1003,15,9,276,17
2020-04-16 18:00:00,18,8,0.0,4.1,3,1,30,No moonrise,02:48 PM,06:45 AM,05:41 PM,3,12,15,12,19,78,62,0.1,1005,13,10,307,12
2020-04-16 21:00:00,18,8,0.0,4.1,3,1,30,No moonrise,02:48 PM,06:45 AM,05:41 PM,4,8,11,8,24,61,73,0.0,1005,10,10,321,13
2020-04-17 00:00:00,13,6,0.0,4.1,4,1,23,12:38 AM,03:23 PM,06:46 AM,05:39 PM,5,6,9,6,29,51,74,0.0,1003,9,10,313,16
2020-04-17 03:00:00,13,6,0.0,4.1,4,1,23,12:38 AM,03:23 PM,06:46 AM,05:39 PM,6,6,9,6,35,83,79,0.4,1001,9,5,307,19
2020-04-17 06:00:00,13,6,0.0,4.1,4,1,23,12:38 AM,03:23 PM,06:46 AM,05:39 PM,5,5,7,5,28,89,83,0.4,1001,7,7,292,15
2020-04-17 09:00:00,13,6,0.0,4.1,4,2,23,12:38 AM,03:23 PM,06:46 AM,05:39 PM,3,7,9,7,24,75,66,0.4,1003,9,9,275,18
2020-04-17 12:00:00,13,6,0.0,4.1,4,3,23,12:38 AM,03:23 PM,06:46 AM,05:39 PM,3,10,12,10,24,64,51,0.1,1004,12,10,267,21
2020-04-17 15:00:00,13,6,0.0,4.1,4,4,23,12:38 AM,03:23 PM,06:46 AM,05:39 PM,3,10,12,10,23,87,52,0.1,1003,12,10,273,20
2020-04-17 18:00:00,13,6,0.0,4.1,4,1,23,12:38 AM,03:23 PM,06:46 AM,05:39 PM,3,7,10,7,24,85,63,0.0,1004,10,10,299,16
2020-04-17 21:00:00,13,6,0.0,4.1,4,1,23,12:38 AM,03:23 PM,06:46 AM,05:39 PM,3,6,9,6,26,93,67,0.0,1004,7,10,304,14
2020-04-18 00:00:00,14,6,0.0,5.6,3,1,15,01:40 AM,03:52 PM,06:47 AM,05:38 PM,3,6,9,6,26,100,67,0.0,1004,8,10,300,14
2020-04-18 03:00:00,14,6,0.0,5.6,3,1,15,01:40 AM,03:52 PM,06:47 AM,05:38 PM,3,6,8,6,21,44,71,0.0,1005,8,10,291,11
2020-04-18 06:00:00,14,6,0.0,5.6,3,1,15,01:40 AM,03:52 PM,06:47 AM,05:38 PM,2,5,6,5,13,31,75,0.0,1007,6,10,300,6
2020-04-18 09:00:00,14,6,0.0,5.6,3,3,15,01:40 AM,03:52 PM,06:47 AM,05:38 PM,2,9,10,9,9,62,61,0.0,1009,10,10,273,6
2020-04-18 12:00:00,14,6,0.0,5.6,3,3,15,01:40 AM,03:52 PM,06:47 AM,05:38 PM,3,13,13,13,8,69,49,0.0,1010,13,10,248,6
2020-04-18 15:00:00,14,6,0.0,5.6,3,3,15,01:40 AM,03:52 PM,06:47 AM,05:38 PM,4,14,14,14,7,42,50,0.0,1009,14,10,252,6
2020-04-18 18:00:00,14,6,0.0,5.6,3,1,15,01:40 AM,03:52 PM,06:47 AM,05:38 PM,3,12,14,12,6,53,64,0.0,1011,12,10,262,4
2020-04-18 21:00:00,14,6,0.0,5.6,3,1,15,01:40 AM,03:52 PM,06:47 AM,05:38 PM,2,10,13,10,6,55,78,0.0,1012,10,10,310,3
2020-04-19 00:00:00,17,4,0.0,8.7,4,1,8,02:39 AM,04:17 PM,06:48 AM,05:36 PM,2,6,7,6,4,31,86,0.0,1012,6,10,118,2
2020-04-19 03:00:00,17,4,0.0,8.7,4,1,8,02:39 AM,04:17 PM,06:48 AM,05:36 PM,3,4,4,4,3,20,91,0.0,1012,4,10,13,1
2020-04-19 06:00:00,17,4,0.0,8.7,4,1,8,02:39 AM,04:17 PM,06:48 AM,05:36 PM,3,4,4,4,3,24,93,0.0,1013,4,10,70,1
2020-04-19 09:00:00,17,4,0.0,8.7,4,4,8,02:39 AM,04:17 PM,06:48 AM,05:36 PM,5,11,11,11,1,19,71,0.0,1013,11,10,174,1
2020-04-19 12:00:00,17,4,0.0,8.7,4,5,8,02:39 AM,04:17 PM,06:48 AM,05:36 PM,6,16,16,16,2,10,52,0.0,1013,16,10,258,1
