date_time,Mittagong_maxtempC,Mittagong_mintempC,Mittagong_totalSnow_cm,Mittagong_sunHour,Mittagong_uvIndex,Mittagong_uvIndex,Mittagong_moon_illumination,Mittagong_moonrise,Mittagong_moonset,Mittagong_sunrise,Mittagong_sunset,Mittagong_DewPointC,Mittagong_FeelsLikeC,Mittagong_HeatIndexC,Mittagong_WindChillC,Mittagong_WindGustKmph,Mittagong_cloudcover,Mittagong_humidity,Mittagong_precipMM,Mittagong_pressure,Mittagong_tempC,Mittagong_visibility,Mittagong_winddirDegree,Mittagong_windspeedKmph
2020-04-13 00:00:00,18,5,0.0,5.7,4,1,53,09:49 PM,11:44 AM,06:20 AM,05:37 PM,4,9,10,9,7,2,81,0.0,1020,9,10,280,4
2020-04-13 03:00:00,18,5,0.0,5.7,4,1,53,09:49 PM,11:44 AM,06:20 AM,05:37 PM,3,6,6,6,6,67,80,0.0,1019,6,10,294,3
2020-04-13 06:00:00,18,5,0.0,5.7,4,1,53,09:49 PM,11:44 AM,06:20 AM,05:37 PM,2,6,6,6,5,100,77,0.0,1020,6,10,281,2
2020-04-13 09:00:00,18,5,0.0,5.7,4,3,53,09:49 PM,11:44 AM,06:20 AM,05:37 PM,4,11,11,11,8,94,61,0.0,1021,11,10,103,6
2020-04-13 12:00:00,18,5,0.0,5.7,4,4,53,09:49 PM,11:44 AM,06:20 AM,05:37 PM,4,16,16,16,8,97,45,0.0,1020,16,10,17,7
2020-04-13 15:00:00,18,5,0.0,5.7,4,4,53,09:49 PM,11:44 AM,06:20 AM,05:37 PM,7,18,18,18,7,37,50,0.0,1019,18,10,23,6
2020-04-13 18:00:00,18,5,0.0,5.7,4,1,53,09:49 PM,11:44 AM,06:20 AM,05:37 PM,8,16,17,16,9,19,73,0.0,1021,16,10,22,5
2020-04-13 21:00:00,18,5,0.0,5.7,4,1,53,09:49 PM,11:44 AM,06:20 AM,05:37 PM,8,13,15,13,8,20,88,0.0,1023,13,10,237,4
2020-04-14 00:00:00,22,7,0.0,8.7,5,1,46,10:44 PM,12:41 PM,06:20 AM,05:36 PM,7,10,10,10,7,15,91,0.0,1023,10,10,313,3
2020-04-14 03:00:00,22,7,0.0,8.7,5,1,46,10:44 PM,12:41 PM,06:20 AM,05:36 PM,5,7,7,7,8,7,87,0.0,1023,7,10,279,4
2020-04-14 06:00:00,22,7,0.0,8.7,5,1,46,10:44 PM,12:41 PM,06:20 AM,05:36 PM,4,7,8,7,8,1,80,0.0,1024,8,10,285,4
2020-04-14 09:00:00,22,7,0.0,8.7,5,4,46,10:44 PM,12:41 PM,06:20 AM,05:36 PM,6,15,15,15,6,1,57,0.0,1024,15,10,295,5
2020-04-14 12:00:00,22,7,0.0,8.7,5,6,46,10:44 PM,12:41 PM,06:20 AM,05:36 PM,6,20,22,20,7,6,40,0.0,1023,20,10,273,6
2020-04-14 15:00:00,22,7,0.0,8.7,5,6,46,10:44 PM,12:41 PM,06:20 AM,05:36 PM,10,22,24,22,8,9,46,0.0,1022,22,10,254,7
2020-04-14 18:00:00,22,7,0.0,8.7,5,1,46,10:44 PM,12:41 PM,06:20 AM,05:36 PM,10,21,23,21,10,10,67,0.0,1023,21,10,251,6
2020-04-14 21:00:00,22,7,0.0,8.7,5,1,46,10:44 PM,12:41 PM,06:20 AM,05:36 PM,9,19,21,19,12,14,75,0.0,1024,19,10,254,6
2020-04-15 00:00:00,26,12,0.0,8.7,6,1,38,11:42 PM,01:31 PM,06:21 AM,05:35 PM,7,14,15,14,12,11,73,0.0,1024,14,10,262,5
2020-04-15 03:00:00,26,12,0.0,8.7,6,1,38,11:42 PM,01:31 PM,06:21 AM,05:35 PM,7,12,12,12,9,9,71,0.0,1023,12,10,276,4
2020-04-15 06:00:00,26,12,0.0,8.7,6,1,38,11:42 PM,01:31 PM,06:21 AM,05:35 PM,7,13,13,13,8,11,68,0.0,1024,13,10,280,4
2020-04-15 09:00:00,26,12,0.0,8.7,6,5,38,11:42 PM,01:31 PM,06:21 AM,05:35 PM,9,19,21,19,6,10,51,0.0,1023,19,10,312,4
2020-04-15 12:00:00,26,12,0.0,8.7,6,6,38,11:42 PM,01:31 PM,06:21 AM,05:35 PM,11,26,26,25,7,11,41,0.0,1021,25,10,303,6
2020-04-15 15:00:00,26,12,0.0,8.7,6,6,38,11:42 PM,01:31 PM,06:21 AM,05:35 PM,13,26,26,25,8,10,48,0.0,1018,25,10,293,6
2020-04-15 18:00:00,26,12,0.0,8.7,6,1,38,11:42 PM,01:31 PM,06:21 AM,05:35 PM,12,22,23,22,11,8,65,0.0,1018,22,10,293,6
2020-04-15 21:00:00,26,12,0.0,8.7,6,1,38,11:42 PM,01:31 PM,06:21 AM,05:35 PM,11,17,18,17,15,8,72,0.0,1018,17,10,288,7
2020-04-16 00:00:00,23,15,0.0,8.7,5,1,30,No moonrise,02:14 PM,06:22 AM,05:34 PM,10,16,16,16,15,14,70,0.0,1017,16,10,290,7
2020-04-16 03:00:00,23,15,0.0,8.7,5,1,30,No moonrise,02:14 PM,06:22 AM,05:34 PM,8,16,16,16,24,37,61,0.0,1015,16,10,290,11
2020-04-16 06:00:00,23,15,0.0,8.7,5,1,30,No moonrise,02:14 PM,06:22 AM,05:34 PM,7,16,16,16,26,25,58,0.0,1015,16,10,293,13
2020-04-16 09:00:00,23,15,0.0,8.7,5,5,30,No moonrise,02:14 PM,06:22 AM,05:34 PM,8,18,18,18,26,35,52,0.0,1014,18,10,295,15
2020-04-16 12:00:00,23,15,0.0,8.7,5,6,30,No moonrise,02:14 PM,06:22 AM,05:34 PM,9,21,23,21,27,23,47,0.0,1012,21,10,291,17
2020-04-16 15:00:00,23,15,0.0,8.7,5,6,30,No moonrise,02:14 PM,06:22 AM,05:34 PM,11,25,25,22,23,17,49,0.0,1009,22,10,290,17
2020-04-16 18:00:00,23,15,0.0,8.7,5,1,30,No moonrise,02:14 PM,06:22 AM,05:34 PM,11,19,20,19,17,11,60,0.0,1009,19,10,318,10
2020-04-16 21:00:00,23,15,0.0,8.7,5,1,30,No moonrise,02:14 PM,06:22 AM,05:34 PM,11,17,17,17,14,9,69,0.0,1009,17,10,310,7
2020-04-17 00:00:00,18,10,0.0,8.7,5,1,23,12:40 AM,02:52 PM,06:23 AM,05:32 PM,10,16,16,16,15,12,71,0.0,1010,16,10,270,8
2020-04-17 03:00:00,18,10,0.0,8.7,5,1,23,12:40 AM,02:52 PM,06:23 AM,05:32 PM,8,12,12,12,19,6,74,0.0,1010,12,10,264,9
2020-04-17 06:00:00,18,10,0.0,8.7,5,1,23,12:40 AM,02:52 PM,06:23 AM,05:32 PM,6,9,10,9,24,1,77,0.0,1011,10,10,272,12
2020-04-17 09:00:00,18,10,0.0,8.7,5,4,23,12:40 AM,02:52 PM,06:23 AM,05:32 PM,4,12,13,12,25,0,55,0.0,1012,13,10,269,18
2020-04-17 12:00:00,18,10,0.0,8.7,5,5,23,12:40 AM,02:52 PM,06:23 AM,05:32 PM,2,17,17,17,25,0,37,0.0,1010,17,10,265,21
2020-04-17 15:00:00,18,10,0.0,8.7,5,5,23,12:40 AM,02:52 PM,06:23 AM,05:32 PM,3,18,18,18,25,0,37,0.0,1010,18,10,270,21
2020-04-17 18:00:00,18,10,0.0,8.7,5,1,23,12:40 AM,02:52 PM,06:23 AM,05:32 PM,3,13,14,13,28,0,47,0.0,1011,14,10,269,20
2020-04-17 21:00:00,18,10,0.0,8.7,5,1,23,12:40 AM,02:52 PM,06:23 AM,05:32 PM,4,9,11,9,27,0,63,0.0,1013,11,10,263,18
2020-04-18 00:00:00,18,7,0.0,8.7,4,1,15,01:38 AM,03:25 PM,06:23 AM,05:31 PM,5,8,10,8,25,0,71,0.0,1013,10,10,256,16
2020-04-18 03:00:00,18,7,0.0,8.7,4,1,15,01:38 AM,03:25 PM,06:23 AM,05:31 PM,5,6,8,6,28,0,77,0.0,1012,8,10,255,16
2020-04-18 06:00:00,18,7,0.0,8.7,4,1,15,01:38 AM,03:25 PM,06:23 AM,05:31 PM,4,5,7,5,28,0,80,0.0,1013,7,10,258,14
2020-04-18 09:00:00,18,7,0.0,8.7,4,4,15,01:38 AM,03:25 PM,06:23 AM,05:31 PM,4,10,12,10,21,0,61,0.0,1013,12,10,256,15
2020-04-18 12:00:00,18,7,0.0,8.7,4,5,15,01:38 AM,03:25 PM,06:23 AM,05:31 PM,4,16,17,16,13,0,43,0.0,1012,17,10,250,12
2020-04-18 15:00:00,18,7,0.0,8.7,4,5,15,01:38 AM,03:25 PM,06:23 AM,05:31 PM,5,18,18,18,9,0,43,0.0,1011,18,10,258,8
2020-04-18 18:00:00,18,7,0.0,8.7,4,1,15,01:38 AM,03:25 PM,06:23 AM,05:31 PM,6,15,17,15,5,0,70,0.0,1013,15,10,265,4
2020-04-18 21:00:00,18,7,0.0,8.7,4,1,15,01:38 AM,03:25 PM,06:23 AM,05:31 PM,6,13,15,13,6,7,86,0.0,1014,13,10,294,3
2020-04-19 00:00:00,18,8,0.0,7.2,4,1,8,02:34 AM,03:55 PM,06:24 AM,05:30 PM,8,11,11,11,4,62,89,0.1,1014,11,10,275,2
2020-04-19 03:00:00,18,8,0.0,7.2,4,1,8,02:34 AM,03:55 PM,06:24 AM,05:30 PM,7,9,9,9,5,94,87,0.2,1014,9,10,262,2
2020-04-19 06:00:00,18,8,0.0,7.2,4,1,8,02:34 AM,03:55 PM,06:24 AM,05:30 PM,6,8,8,8,6,82,85,0.2,1015,8,10,234,3
2020-04-19 09:00:00,18,8,0.0,7.2,4,3,8,02:34 AM,03:55 PM,06:24 AM,05:30 PM,8,12,12,12,3,77,73,0.2,1015,12,9,176,2
2020-04-19 12:00:00,18,8,0.0,7.2,4,4,8,02:34 AM,03:55 PM,06:24 AM,05:30 PM,6,17,17,17,5,40,51,0.1,1013,17,10,78,5
2020-04-19 15:00:00,18,8,0.0,7.2,4,5,8,02:34 AM,03:55 PM,06:24 AM,05:30 PM,9,17,17,17,11,54,60,0.1,1012,17,9,76,9
2020-04-19 18:00:00,18,8,0.0,7.2,4,1,8,02:34 AM,03:55 PM,06:24 AM,05:30 PM,10,15,17,15,9,90,89,0.1,1014,15,3,116,6
2020-04-19 21:00:00,18,8,0.0,7.2,4,1,8,02:34 AM,03:55 PM,06:24 AM,05:30 PM,10,12,12,12,6,100,99,0.1,1016,11,0,45,4
2020-04-20 00:00:00,17,8,0.0,5.7,3,1,0,03:29 AM,04:22 PM,06:25 AM,05:29 PM,10,10,10,10,9,100,98,0.0,1015,10,0,225,5
2020-04-20 03:00:00,17,8,0.0,5.7,3,1,0,03:29 AM,04:22 PM,06:25 AM,05:29 PM,8,9,9,9,9,74,97,0.0,1014,9,1,311,4
2020-04-20 06:00:00,17,8,0.0,5.7,3,1,0,03:29 AM,04:22 PM,06:25 AM,05:29 PM,7,8,9,8,9,69,92,0.0,1015,9,7,291,5
2020-04-20 09:00:00,17,8,0.0,5.7,3,3,0,03:29 AM,04:22 PM,06:25 AM,05:29 PM,6,9,10,9,13,81,78,0.0,1015,10,10,308,7
2020-04-20 12:00:00,17,8,0.0,5.7,3,3,0,03:29 AM,04:22 PM,06:25 AM,05:29 PM,5,14,15,14,20,64,55,0.0,1014,15,10,294,14
2020-04-20 15:00:00,17,8,0.0,5.7,3,5,0,03:29 AM,04:22 PM,06:25 AM,05:29 PM,7,16,16,16,19,29,53,0.0,1013,16,10,286,15
2020-04-20 18:00:00,17,8,0.0,5.7,3,1,0,03:29 AM,04:22 PM,06:25 AM,05:29 PM,8,13,13,13,18,9,68,0.0,1014,13,10,283,12
2020-04-20 21:00:00,17,8,0.0,5.7,3,1,0,03:29 AM,04:22 PM,06:25 AM,05:29 PM,7,10,12,10,20,55,75,0.0,1017,12,10,278,12
