date_time,Alyangula_maxtempC,Alyangula_mintempC,Alyangula_totalSnow_cm,Alyangula_sunHour,Alyangula_uvIndex,Alyangula_uvIndex,Alyangula_moon_illumination,Alyangula_moonrise,Alyangula_moonset,Alyangula_sunrise,Alyangula_sunset,Alyangula_DewPointC,Alyangula_FeelsLikeC,Alyangula_HeatIndexC,Alyangula_WindChillC,Alyangula_WindGustKmph,Alyangula_cloudcover,Alyangula_humidity,Alyangula_precipMM,Alyangula_pressure,Alyangula_tempC,Alyangula_visibility,Alyangula_winddirDegree,Alyangula_windspeedKmph
2020-01-26 03:00:00,32,29,0.0,7.7,7,1,4,07:08 AM,08:08 PM,06:13 AM,07:00 PM,25,35,35,29,69,88,79,7.7,1005,29,3,315,34
2020-01-26 06:00:00,32,29,0.0,7.7,7,1,4,07:08 AM,08:08 PM,06:13 AM,07:00 PM,25,35,35,29,44,19,78,0.0,1006,29,10,317,31
2020-01-26 09:00:00,32,29,0.0,7.7,7,7,4,07:08 AM,08:08 PM,06:13 AM,07:00 PM,25,36,36,30,38,14,76,0.0,1007,30,10,310,30
2020-01-26 12:00:00,32,29,0.0,7.7,7,7,4,07:08 AM,08:08 PM,06:13 AM,07:00 PM,25,38,38,31,26,88,71,4.2,1006,31,7,302,15
2020-01-26 15:00:00,32,29,0.0,7.7,7,7,4,07:08 AM,08:08 PM,06:13 AM,07:00 PM,25,39,39,32,14,75,67,4.3,1004,32,7,22,8
2020-01-26 18:00:00,32,29,0.0,7.7,7,7,4,07:08 AM,08:08 PM,06:13 AM,07:00 PM,26,39,39,31,23,83,72,0.5,1004,31,9,42,15
2020-01-26 21:00:00,32,29,0.0,7.7,7,1,4,07:08 AM,08:08 PM,06:13 AM,07:00 PM,26,38,38,31,34,77,77,1.8,1006,31,9,349,22
2020-01-27 00:00:00,33,29,0.0,11.6,7,1,11,07:58 AM,08:49 PM,06:14 AM,07:00 PM,26,37,37,30,51,70,78,4.0,1006,30,7,327,29
2020-01-27 03:00:00,33,29,0.0,11.6,7,1,11,07:58 AM,08:49 PM,06:14 AM,07:00 PM,26,36,36,30,54,89,79,5.7,1004,30,7,307,28
2020-01-27 06:00:00,33,29,0.0,11.6,7,1,11,07:58 AM,08:49 PM,06:14 AM,07:00 PM,25,35,35,29,37,16,79,0.0,1005,29,10,288,26
2020-01-27 09:00:00,33,29,0.0,11.6,7,8,11,07:58 AM,08:49 PM,06:14 AM,07:00 PM,25,37,37,30,31,8,76,0.0,1006,30,10,288,24
2020-01-27 12:00:00,33,29,0.0,11.6,7,8,11,07:58 AM,08:49 PM,06:14 AM,07:00 PM,26,39,39,32,26,7,70,0.0,1005,32,10,317,19
2020-01-27 15:00:00,33,29,0.0,11.6,7,8,11,07:58 AM,08:49 PM,06:14 AM,07:00 PM,26,41,41,33,23,16,65,0.0,1002,33,10,341,15
2020-01-27 18:00:00,33,29,0.0,11.6,7,7,11,07:58 AM,08:49 PM,06:14 AM,07:00 PM,26,42,42,33,22,46,68,0.0,1002,33,9,346,12
2020-01-27 21:00:00,33,29,0.0,11.6,7,1,11,07:58 AM,08:49 PM,06:14 AM,07:00 PM,26,39,39,31,51,84,75,0.1,1004,31,9,325,34
2020-01-28 00:00:00,33,30,0.0,6.2,7,1,18,08:47 AM,09:28 PM,06:14 AM,06:59 PM,26,38,38,31,54,85,76,1.5,1004,31,10,313,33
2020-01-28 03:00:00,33,30,0.0,6.2,7,1,18,08:47 AM,09:28 PM,06:14 AM,06:59 PM,25,37,37,30,57,88,74,6.4,1002,30,7,286,29
2020-01-28 06:00:00,33,30,0.0,6.2,7,1,18,08:47 AM,09:28 PM,06:14 AM,06:59 PM,25,36,36,30,48,82,74,3.6,1003,30,7,278,28
2020-01-28 09:00:00,33,30,0.0,6.2,7,7,18,08:47 AM,09:28 PM,06:14 AM,06:59 PM,25,38,38,31,47,70,72,4.0,1004,31,7,270,27
2020-01-28 12:00:00,33,30,0.0,6.2,7,7,18,08:47 AM,09:28 PM,06:14 AM,06:59 PM,25,40,40,32,14,85,66,0.9,1003,32,9,257,10
2020-01-28 15:00:00,33,30,0.0,6.2,7,7,18,08:47 AM,09:28 PM,06:14 AM,06:59 PM,25,41,41,33,8,77,63,1.0,1000,33,9,332,5
2020-01-28 18:00:00,33,30,0.0,6.2,7,7,18,08:47 AM,09:28 PM,06:14 AM,06:59 PM,25,38,38,31,35,76,70,0.1,1000,31,10,324,21
2020-01-28 21:00:00,33,30,0.0,6.2,7,1,18,08:47 AM,09:28 PM,06:14 AM,06:59 PM,26,37,37,31,49,76,75,0.3,1003,31,10,308,33
2020-01-29 00:00:00,32,28,0.0,11.6,7,1,26,09:34 AM,10:05 PM,06:15 AM,06:59 PM,25,36,36,30,48,76,77,1.1,1003,30,9,296,33
2020-01-29 03:00:00,32,28,0.0,11.6,7,1,26,09:34 AM,10:05 PM,06:15 AM,06:59 PM,25,33,33,28,32,85,81,1.1,1002,28,9,289,23
2020-01-29 06:00:00,32,28,0.0,11.6,7,1,26,09:34 AM,10:05 PM,06:15 AM,06:59 PM,23,32,32,29,35,14,72,0.0,1003,29,10,289,25
2020-01-29 09:00:00,32,28,0.0,11.6,7,7,26,09:34 AM,10:05 PM,06:15 AM,06:59 PM,25,35,35,30,30,13,74,0.0,1005,30,10,286,24
2020-01-29 12:00:00,32,28,0.0,11.6,7,8,26,09:34 AM,10:05 PM,06:15 AM,06:59 PM,23,35,35,31,12,5,63,0.0,1004,31,10,312,10
2020-01-29 15:00:00,32,28,0.0,11.6,7,8,26,09:34 AM,10:05 PM,06:15 AM,06:59 PM,24,39,39,32,26,23,63,0.0,1002,32,10,15,18
2020-01-29 18:00:00,32,28,0.0,11.6,7,8,26,09:34 AM,10:05 PM,06:15 AM,06:59 PM,26,38,38,31,39,26,76,0.0,1002,31,10,38,26
2020-01-29 21:00:00,32,28,0.0,11.6,7,1,26,09:34 AM,10:05 PM,06:15 AM,06:59 PM,26,37,37,30,59,89,77,2.3,1004,30,9,330,39
2020-01-30 00:00:00,32,30,0.0,10.3,7,1,33,10:19 AM,10:41 PM,06:15 AM,06:59 PM,25,36,36,30,52,77,77,3.4,1005,30,7,312,31
2020-01-30 03:00:00,32,30,0.0,10.3,7,1,33,10:19 AM,10:41 PM,06:15 AM,06:59 PM,25,37,37,30,48,77,76,4.5,1003,30,7,305,26
2020-01-30 06:00:00,32,30,0.0,10.3,7,1,33,10:19 AM,10:41 PM,06:15 AM,06:59 PM,25,36,36,30,39,24,78,0.0,1005,30,10,308,26
2020-01-30 09:00:00,32,30,0.0,10.3,7,7,33,10:19 AM,10:41 PM,06:15 AM,06:59 PM,25,36,36,30,33,17,77,0.0,1006,30,10,306,25
2020-01-30 12:00:00,32,30,0.0,10.3,7,8,33,10:19 AM,10:41 PM,06:15 AM,06:59 PM,26,38,38,31,21,21,73,0.0,1005,31,10,327,17
2020-01-30 15:00:00,32,30,0.0,10.3,7,8,33,10:19 AM,10:41 PM,06:15 AM,06:59 PM,26,40,40,32,27,5,71,0.0,1003,32,10,340,20
2020-01-30 18:00:00,32,30,0.0,10.3,7,7,33,10:19 AM,10:41 PM,06:15 AM,06:59 PM,26,39,39,31,28,72,75,1.5,1004,31,9,20,18
2020-01-30 21:00:00,32,30,0.0,10.3,7,1,33,10:19 AM,10:41 PM,06:15 AM,06:59 PM,26,38,38,30,45,89,80,2.4,1007,30,9,341,29
2020-01-31 00:00:00,31,29,0.0,8.9,7,1,37,11:05 AM,11:17 PM,06:16 AM,06:59 PM,26,35,35,29,41,73,82,2.2,1007,29,9,316,27
2020-01-31 03:00:00,31,29,0.0,8.9,7,1,37,11:05 AM,11:17 PM,06:16 AM,06:59 PM,26,35,35,29,43,81,84,3.3,1005,29,7,312,26
2020-01-31 06:00:00,31,29,0.0,8.9,7,1,37,11:05 AM,11:17 PM,06:16 AM,06:59 PM,25,35,35,29,36,83,82,0.1,1007,29,10,305,24
2020-01-31 09:00:00,31,29,0.0,8.9,7,6,37,11:05 AM,11:17 PM,06:16 AM,06:59 PM,25,35,35,30,26,78,76,0.3,1008,30,10,287,21
2020-01-31 12:00:00,31,29,0.0,8.9,7,8,37,11:05 AM,11:17 PM,06:16 AM,06:59 PM,24,36,36,31,9,10,68,0.0,1007,31,10,315,8
2020-01-31 15:00:00,31,29,0.0,8.9,7,8,37,11:05 AM,11:17 PM,06:16 AM,06:59 PM,24,37,37,31,8,22,66,0.0,1005,31,10,21,6
2020-01-31 18:00:00,31,29,0.0,8.9,7,7,37,11:05 AM,11:17 PM,06:16 AM,06:59 PM,25,38,38,31,21,83,72,0.3,1006,31,9,67,14
2020-01-31 21:00:00,31,29,0.0,8.9,7,1,37,11:05 AM,11:17 PM,06:16 AM,06:59 PM,26,36,36,30,29,84,79,1.2,1008,30,9,62,19
2020-02-01 00:00:00,31,29,0.0,6.2,7,1,49,11:51 AM,11:54 PM,06:16 AM,06:59 PM,25,35,35,29,26,74,79,1.7,1008,29,9,15,18
2020-02-01 03:00:00,31,29,0.0,6.2,7,1,49,11:51 AM,11:54 PM,06:16 AM,06:59 PM,25,34,34,29,36,89,81,3.6,1007,29,7,347,21
2020-02-01 06:00:00,31,29,0.0,6.2,7,1,49,11:51 AM,11:54 PM,06:16 AM,06:59 PM,25,34,34,29,39,76,79,4.2,1008,29,7,328,22
2020-02-01 09:00:00,31,29,0.0,6.2,7,6,49,11:51 AM,11:54 PM,06:16 AM,06:59 PM,25,36,36,30,41,83,78,7.2,1009,30,7,315,20
2020-02-01 12:00:00,31,29,0.0,6.2,7,7,49,11:51 AM,11:54 PM,06:16 AM,06:59 PM,24,36,36,31,12,82,67,0.7,1008,31,9,275,10
2020-02-01 15:00:00,31,29,0.0,6.2,7,7,49,11:51 AM,11:54 PM,06:16 AM,06:59 PM,24,37,37,31,5,89,64,0.7,1006,31,9,52,4
2020-02-01 18:00:00,31,29,0.0,6.2,7,7,49,11:51 AM,11:54 PM,06:16 AM,06:59 PM,25,37,37,31,13,60,68,0.4,1006,31,10,39,9
2020-02-01 21:00:00,31,29,0.0,6.2,7,1,49,11:51 AM,11:54 PM,06:16 AM,06:59 PM,26,36,36,30,28,80,77,1.8,1008,30,10,33,18
2020-02-02 00:00:00,30,22,0.0,7.6,6,1,57,12:38 PM,No moonset,06:17 AM,06:59 PM,25,36,36,30,35,85,77,1.7,1007,30,9,329,23
2020-02-02 03:00:00,30,22,0.0,7.6,6,1,57,12:38 PM,No moonset,06:17 AM,06:59 PM,25,34,34,29,35,78,78,4.6,1006,29,7,289,19
2020-02-02 06:00:00,30,22,0.0,7.6,6,1,57,12:38 PM,No moonset,06:17 AM,06:59 PM,25,33,33,28,31,74,82,2.6,1008,28,7,230,20
2020-02-02 09:00:00,30,22,0.0,7.6,6,6,57,12:38 PM,No moonset,06:17 AM,06:59 PM,24,34,34,29,17,87,74,2.6,1008,29,7,266,10
2020-02-02 12:00:00,30,22,0.0,7.6,6,7,57,12:38 PM,No moonset,06:17 AM,06:59 PM,23,33,33,29,12,30,70,0.0,1007,29,10,270,9
2020-02-02 15:00:00,30,22,0.0,7.6,6,6,57,12:38 PM,No moonset,06:17 AM,06:59 PM,24,34,34,30,3,79,69,0.1,1005,30,10,121,3
2020-02-02 18:00:00,30,22,0.0,7.6,6,6,57,12:38 PM,No moonset,06:17 AM,06:59 PM,24,30,30,26,13,74,70,0.3,1006,26,9,173,9
2020-02-02 21:00:00,30,22,0.0,7.6,6,1,57,12:38 PM,No moonset,06:17 AM,06:59 PM,24,22,24,22,14,53,75,0.8,1008,22,10,58,9
2020-02-03 00:00:00,31,24,0.0,10.3,6,1,64,01:28 PM,12:33 AM,06:17 AM,06:59 PM,25,34,34,29,24,64,78,3.6,1007,29,7,27,14
