date_time,Atherton_maxtempC,Atherton_mintempC,Atherton_totalSnow_cm,Atherton_sunHour,Atherton_uvIndex,Atherton_uvIndex,Atherton_moon_illumination,Atherton_moonrise,Atherton_moonset,Atherton_sunrise,Atherton_sunset,Atherton_DewPointC,Atherton_FeelsLikeC,Atherton_HeatIndexC,Atherton_WindChillC,Atherton_WindGustKmph,Atherton_cloudcover,Atherton_humidity,Atherton_precipMM,Atherton_pressure,Atherton_tempC,Atherton_visibility,Atherton_winddirDegree,Atherton_windspeedKmph
2020-02-26 21:00:00,6,1,2.0,5.2,1,1,15,09:32 AM,09:42 PM,08:06 AM,06:41 PM,-0,1,3,1,21,100,77,1.3,1005,1,2,256,15
2020-02-27 00:00:00,6,3,6.1,5.2,1,1,23,09:46 AM,10:50 PM,08:04 AM,06:43 PM,-1,1,4,1,16,100,70,1.2,1003,4,2,260,11
2020-02-27 03:00:00,6,3,6.1,5.2,1,1,23,09:46 AM,10:50 PM,08:04 AM,06:43 PM,2,-0,3,-0,14,100,95,1.2,999,3,2,203,11
2020-02-27 06:00:00,6,3,6.1,5.2,1,1,23,09:46 AM,10:50 PM,08:04 AM,06:43 PM,2,1,3,1,8,100,95,4.1,998,3,2,299,6
2020-02-27 09:00:00,6,3,6.1,5.2,1,1,23,09:46 AM,10:50 PM,08:04 AM,06:43 PM,-0,-1,4,-1,23,78,76,0.7,999,4,5,322,18
2020-02-27 12:00:00,6,3,6.1,5.2,1,2,23,09:46 AM,10:50 PM,08:04 AM,06:43 PM,-3,1,6,1,29,78,56,0.1,1002,6,10,309,24
2020-02-27 15:00:00,6,3,6.1,5.2,1,2,23,09:46 AM,10:50 PM,08:04 AM,06:43 PM,-3,1,6,1,33,82,54,0.3,1004,6,10,302,28
2020-02-27 18:00:00,6,3,6.1,5.2,1,1,23,09:46 AM,10:50 PM,08:04 AM,06:43 PM,-2,1,4,1,28,74,63,0.3,1008,4,9,294,18
2020-02-27 21:00:00,6,3,6.1,5.2,1,1,23,09:46 AM,10:50 PM,08:04 AM,06:43 PM,-1,2,4,2,14,27,71,0.0,1010,4,10,277,9
2020-02-28 00:00:00,7,1,1.5,5.2,1,1,30,10:01 AM,11:58 PM,08:01 AM,06:44 PM,-1,1,3,1,14,100,75,0.0,1011,3,10,213,8
2020-02-28 03:00:00,7,1,1.5,5.2,1,1,30,10:01 AM,11:58 PM,08:01 AM,06:44 PM,-0,0,3,0,15,50,81,0.0,1010,3,10,179,10
2020-02-28 06:00:00,7,1,1.5,5.2,1,1,30,10:01 AM,11:58 PM,08:01 AM,06:44 PM,-1,-1,3,-1,22,100,75,0.0,1008,3,10,170,15
2020-02-28 09:00:00,7,1,1.5,5.2,1,1,30,10:01 AM,11:58 PM,08:01 AM,06:44 PM,1,-3,2,-3,32,100,95,1.8,1003,2,2,159,23
2020-02-28 12:00:00,7,1,1.5,5.2,1,1,30,10:01 AM,11:58 PM,08:01 AM,06:44 PM,3,0,5,0,37,100,89,2.4,997,5,9,160,25
2020-02-28 15:00:00,7,1,1.5,5.2,1,2,30,10:01 AM,11:58 PM,08:01 AM,06:44 PM,7,4,7,4,27,100,97,3.9,992,7,7,186,16
2020-02-28 18:00:00,7,1,1.5,5.2,1,2,30,10:01 AM,11:58 PM,08:01 AM,06:44 PM,8,5,9,5,22,100,96,0.0,990,5,2,193,12
2020-02-28 21:00:00,7,1,1.5,5.2,1,1,30,10:01 AM,11:58 PM,08:01 AM,06:44 PM,8,1,3,1,24,100,95,0.9,988,1,9,184,15
2020-02-29 00:00:00,7,1,0.0,7.0,2,1,38,10:17 AM,No moonset,07:59 AM,06:46 PM,8,7,10,7,38,100,91,1.5,984,10,9,183,24
2020-02-29 03:00:00,7,1,0.0,7.0,2,1,38,10:17 AM,No moonset,07:59 AM,06:46 PM,8,7,10,7,43,100,86,1.2,977,10,9,184,28
2020-02-29 06:00:00,7,1,0.0,7.0,2,2,38,10:17 AM,No moonset,07:59 AM,06:46 PM,4,3,7,3,28,100,84,1.6,977,7,9,266,22
2020-02-29 09:00:00,7,1,0.0,7.0,2,1,38,10:17 AM,No moonset,07:59 AM,06:46 PM,1,-1,4,-1,31,100,82,1.5,977,4,9,253,26
2020-02-29 12:00:00,7,1,0.0,7.0,2,3,38,10:17 AM,No moonset,07:59 AM,06:46 PM,-5,1,6,1,35,27,44,0.0,979,6,10,240,29
2020-02-29 15:00:00,7,1,0.0,7.0,2,2,38,10:17 AM,No moonset,07:59 AM,06:46 PM,-6,1,6,1,37,77,42,0.2,976,6,9,222,32
2020-02-29 18:00:00,7,1,0.0,7.0,2,1,38,10:17 AM,No moonset,07:59 AM,06:46 PM,-2,-1,5,-1,45,100,62,0.1,975,5,10,216,36
2020-02-29 21:00:00,7,1,0.0,7.0,2,1,38,10:17 AM,No moonset,07:59 AM,06:46 PM,-1,1,3,1,48,100,65,0.2,975,1,2,234,35
2020-03-01 00:00:00,7,4,0.0,7.0,2,1,44,10:36 AM,01:08 AM,07:57 AM,06:48 PM,-2,-0,5,-0,41,99,62,0.0,978,5,10,233,30
2020-03-01 03:00:00,7,4,0.0,7.0,2,1,44,10:36 AM,01:08 AM,07:57 AM,06:48 PM,-2,0,5,0,44,100,60,0.1,978,5,10,242,31
2020-03-01 06:00:00,7,4,0.0,7.0,2,1,44,10:36 AM,01:08 AM,07:57 AM,06:48 PM,-3,-0,5,-0,41,100,59,0.1,980,5,10,245,29
2020-03-01 09:00:00,7,4,0.0,7.0,2,3,44,10:36 AM,01:08 AM,07:57 AM,06:48 PM,-3,0,5,0,39,55,54,0.0,981,5,10,250,30
2020-03-01 12:00:00,7,4,0.0,7.0,2,2,44,10:36 AM,01:08 AM,07:57 AM,06:48 PM,-3,2,7,2,35,71,48,0.2,983,7,9,250,30
2020-03-01 15:00:00,7,4,0.0,7.0,2,2,44,10:36 AM,01:08 AM,07:57 AM,06:48 PM,-3,3,7,3,35,71,50,0.7,983,7,9,252,28
2020-03-01 18:00:00,7,4,0.0,7.0,2,2,44,10:36 AM,01:08 AM,07:57 AM,06:48 PM,-3,2,5,2,25,70,57,0.6,984,5,9,239,18
2020-03-01 21:00:00,7,4,0.0,7.0,2,1,44,10:36 AM,01:08 AM,07:57 AM,06:48 PM,-2,1,4,1,19,79,65,0.2,984,4,9,213,13
2020-03-02 00:00:00,6,2,0.2,5.5,1,1,51,11:01 AM,02:18 AM,07:55 AM,06:50 PM,-1,-0,3,-0,14,76,77,0.2,985,3,7,205,10
2020-03-02 03:00:00,6,2,0.2,5.5,1,1,51,11:01 AM,02:18 AM,07:55 AM,06:50 PM,1,2,3,2,8,10,85,0.0,984,3,10,214,6
2020-03-02 06:00:00,6,2,0.2,5.5,1,1,51,11:01 AM,02:18 AM,07:55 AM,06:50 PM,0,0,2,0,11,69,87,0.0,985,2,10,196,7
2020-03-02 09:00:00,6,2,0.2,5.5,1,1,51,11:01 AM,02:18 AM,07:55 AM,06:50 PM,-0,2,4,2,13,87,73,0.2,987,4,9,257,10
2020-03-02 12:00:00,6,2,0.2,5.5,1,2,51,11:01 AM,02:18 AM,07:55 AM,06:50 PM,-3,3,6,3,26,89,53,0.2,988,6,9,269,22
2020-03-02 15:00:00,6,2,0.2,5.5,1,2,51,11:01 AM,02:18 AM,07:55 AM,06:50 PM,-3,2,6,2,27,85,52,0.5,989,6,9,271,22
2020-03-02 18:00:00,6,2,0.2,5.5,1,1,51,11:01 AM,02:18 AM,07:55 AM,06:50 PM,-3,2,5,2,21,89,56,0.4,991,5,9,253,14
2020-03-02 21:00:00,6,2,0.2,5.5,1,1,51,11:01 AM,02:18 AM,07:55 AM,06:50 PM,-2,1,4,1,19,64,66,0.1,992,4,10,231,14
2020-03-03 00:00:00,5,-3,0.0,5.5,1,1,58,11:33 AM,03:29 AM,07:52 AM,06:52 PM,-1,0,4,0,19,52,70,0.4,993,4,10,234,12
2020-03-03 03:00:00,5,-3,0.0,5.5,1,1,58,11:33 AM,03:29 AM,07:52 AM,06:52 PM,-1,0,4,0,19,53,74,0.2,994,4,10,223,13
2020-03-03 06:00:00,5,-3,0.0,5.5,1,1,58,11:33 AM,03:29 AM,07:52 AM,06:52 PM,1,0,3,0,15,100,86,0.6,994,3,10,215,10
2020-03-03 09:00:00,5,-3,0.0,5.5,1,1,58,11:33 AM,03:29 AM,07:52 AM,06:52 PM,3,2,5,2,16,100,91,0.7,996,5,2,244,12
2020-03-03 12:00:00,5,-3,0.0,5.5,1,2,58,11:33 AM,03:29 AM,07:52 AM,06:52 PM,3,1,5,1,32,100,86,1.5,999,5,9,290,23
2020-03-03 15:00:00,5,-3,0.0,5.5,1,1,58,11:33 AM,03:29 AM,07:52 AM,06:52 PM,3,-0,5,-0,33,100,88,0.6,1002,5,2,289,25
2020-03-03 18:00:00,5,-3,0.0,5.5,1,1,58,11:33 AM,03:29 AM,07:52 AM,06:52 PM,1,2,4,2,21,84,73,1.0,1005,2,9,285,13
2020-03-03 21:00:00,5,-3,0.0,5.5,1,1,58,11:33 AM,03:29 AM,07:52 AM,06:52 PM,1,-3,1,-3,12,54,78,0.0,1008,-3,10,278,7
2020-03-04 00:00:00,8,3,0.0,7.0,3,1,65,12:15 PM,04:36 AM,07:50 AM,06:54 PM,1,3,4,3,6,35,80,0.0,1009,4,10,239,4
2020-03-04 03:00:00,8,3,0.0,7.0,3,1,65,12:15 PM,04:36 AM,07:50 AM,06:54 PM,1,3,3,3,6,100,87,0.0,1008,3,10,176,4
2020-03-04 06:00:00,8,3,0.0,7.0,3,1,65,12:15 PM,04:36 AM,07:50 AM,06:54 PM,-0,1,3,1,11,96,83,0.0,1008,3,10,140,7
2020-03-04 09:00:00,8,3,0.0,7.0,3,1,65,12:15 PM,04:36 AM,07:50 AM,06:54 PM,0,3,4,3,9,100,74,0.0,1008,4,10,155,6
2020-03-04 12:00:00,8,3,0.0,7.0,3,2,65,12:15 PM,04:36 AM,07:50 AM,06:54 PM,0,7,8,7,7,83,60,0.0,1008,8,10,169,6
2020-03-04 15:00:00,8,3,0.0,7.0,3,2,65,12:15 PM,04:36 AM,07:50 AM,06:54 PM,0,6,8,6,12,82,58,0.1,1005,8,10,180,10
2020-03-04 18:00:00,8,3,0.0,7.0,3,3,65,12:15 PM,04:36 AM,07:50 AM,06:54 PM,1,4,6,4,10,50,71,0.0,1005,6,10,152,8
2020-03-04 21:00:00,8,3,0.0,7.0,3,1,65,12:15 PM,04:36 AM,07:50 AM,06:54 PM,2,3,5,3,9,71,81,0.0,1004,5,10,91,6
2020-03-05 00:00:00,8,3,0.0,8.6,2,1,73,01:11 PM,05:37 AM,07:48 AM,06:56 PM,1,2,4,2,11,63,84,0.0,1003,4,10,47,7
2020-03-05 03:00:00,8,3,0.0,8.6,2,1,73,01:11 PM,05:37 AM,07:48 AM,06:56 PM,1,2,4,2,12,29,84,0.0,1002,4,10,59,7
2020-03-05 06:00:00,8,3,0.0,8.6,2,2,73,01:11 PM,05:37 AM,07:48 AM,06:56 PM,1,0,3,0,16,18,87,0.0,1001,3,10,55,10
2020-03-05 09:00:00,8,3,0.0,8.6,2,2,73,01:11 PM,05:37 AM,07:48 AM,06:56 PM,1,1,4,1,13,50,79,0.0,1000,4,10,69,10
2020-03-05 12:00:00,8,3,0.0,8.6,2,3,73,01:11 PM,05:37 AM,07:48 AM,06:56 PM,-0,5,7,5,14,22,61,0.0,999,7,10,62,12
2020-03-05 15:00:00,8,3,0.0,8.6,2,2,73,01:11 PM,05:37 AM,07:48 AM,06:56 PM,-1,6,8,6,13,84,54,0.0,998,8,10,30,11
2020-03-05 18:00:00,8,3,0.0,8.6,2,2,73,01:11 PM,05:37 AM,07:48 AM,06:56 PM,0,4,6,4,11,85,67,0.2,998,6,10,346,8
2020-03-05 21:00:00,8,3,0.0,8.6,2,1,73,01:11 PM,05:37 AM,07:48 AM,06:56 PM,1,4,5,4,6,73,75,0.1,999,5,10,1,5
2020-03-06 00:00:00,8,2,0.0,10.1,2,1,80,02:21 PM,06:28 AM,07:45 AM,06:58 PM,-1,4,4,4,2,52,75,0.1,998,4,10,2,1
2020-03-06 03:00:00,8,2,0.0,10.1,2,1,80,02:21 PM,06:28 AM,07:45 AM,06:58 PM,-2,3,3,3,4,100,70,0.0,999,3,10,110,3
2020-03-06 06:00:00,8,2,0.0,10.1,2,2,80,02:21 PM,06:28 AM,07:45 AM,06:58 PM,-2,2,2,2,5,48,74,0.0,1001,2,10,127,3
2020-03-06 09:00:00,8,2,0.0,10.1,2,3,80,02:21 PM,06:28 AM,07:45 AM,06:58 PM,-0,5,5,5,4,10,68,0.0,1003,5,10,156,3
2020-03-06 12:00:00,8,2,0.0,10.1,2,3,80,02:21 PM,06:28 AM,07:45 AM,06:58 PM,0,6,8,6,9,38,58,0.0,1005,8,10,239,8
2020-03-06 15:00:00,8,2,0.0,10.1,2,2,80,02:21 PM,06:28 AM,07:45 AM,06:58 PM,0,6,8,6,16,66,56,0.0,1006,8,10,272,14
2020-03-06 18:00:00,8,2,0.0,10.1,2,2,80,02:21 PM,06:28 AM,07:45 AM,06:58 PM,1,3,6,3,17,54,73,0.1,1009,6,10,281,12
2020-03-06 21:00:00,8,2,0.0,10.1,2,1,80,02:21 PM,06:28 AM,07:45 AM,06:58 PM,3,2,5,2,16,62,85,0.1,1011,5,10,289,11
2020-03-07 00:00:00,11,4,0.0,5.8,2,1,87,03:43 PM,07:08 AM,07:43 AM,07:00 PM,2,3,5,3,14,70,81,0.2,1013,5,9,270,9
2020-03-07 03:00:00,11,4,0.0,5.8,2,1,87,03:43 PM,07:08 AM,07:43 AM,07:00 PM,1,2,4,2,14,85,83,0.0,1012,4,10,203,9
2020-03-07 06:00:00,11,4,0.0,5.8,2,1,87,03:43 PM,07:08 AM,07:43 AM,07:00 PM,2,2,5,2,17,100,85,0.3,1011,5,2,180,12
2020-03-07 09:00:00,11,4,0.0,5.8,2,2,87,03:43 PM,07:08 AM,07:43 AM,07:00 PM,5,5,7,5,19,100,86,0.1,1011,7,10,197,13
2020-03-07 12:00:00,11,4,0.0,5.8,2,3,87,03:43 PM,07:08 AM,07:43 AM,07:00 PM,6,8,11,8,26,100,72,0.0,1009,11,10,206,18
2020-03-07 15:00:00,11,4,0.0,5.8,2,3,87,03:43 PM,07:08 AM,07:43 AM,07:00 PM,6,9,11,9,27,100,72,0.1,1008,11,10,218,18
2020-03-07 18:00:00,11,4,0.0,5.8,2,2,87,03:43 PM,07:08 AM,07:43 AM,07:00 PM,5,7,10,7,37,72,71,0.1,1005,10,10,217,24
2020-03-07 21:00:00,11,4,0.0,5.8,2,1,87,03:43 PM,07:08 AM,07:43 AM,07:00 PM,5,6,9,6,43,100,73,0.0,1003,9,10,201,30
2020-03-08 00:00:00,10,7,0.0,5.8,2,1,95,05:11 PM,07:40 AM,07:41 AM,07:02 PM,6,6,10,6,45,100,78,0.3,998,10,2,194,32
2020-03-08 03:00:00,10,7,0.0,5.8,2,1,95,05:11 PM,07:40 AM,07:41 AM,07:02 PM,7,7,10,7,35,100,81,3.9,996,10,7,211,24
2020-03-08 06:00:00,10,7,0.0,5.8,2,2,95,05:11 PM,07:40 AM,07:41 AM,07:02 PM,5,4,8,4,31,100,81,2.0,998,8,6,257,23
2020-03-08 09:00:00,10,7,0.0,5.8,2,2,95,05:11 PM,07:40 AM,07:41 AM,07:02 PM,3,5,8,5,26,64,68,0.5,999,8,10,243,21
2020-03-08 12:00:00,10,7,0.0,5.8,2,2,95,05:11 PM,07:40 AM,07:41 AM,07:02 PM,3,6,9,6,29,100,62,0.4,1001,9,10,235,23
2020-03-08 15:00:00,10,7,0.0,5.8,2,2,95,05:11 PM,07:40 AM,07:41 AM,07:02 PM,1,7,10,7,27,78,53,0.8,1000,10,9,244,21
2020-03-08 18:00:00,10,7,0.0,5.8,2,2,95,05:11 PM,07:40 AM,07:41 AM,07:02 PM,2,5,8,5,28,100,64,1.0,1001,8,10,247,19
2020-03-08 21:00:00,10,7,0.0,5.8,2,1,95,05:11 PM,07:40 AM,07:41 AM,07:02 PM,1,4,7,4,24,78,67,0.3,1002,7,9,251,16
2020-03-09 00:00:00,8,3,0.0,5.8,2,1,100,06:42 PM,08:04 AM,07:38 AM,07:04 PM,1,2,6,2,30,100,72,0.4,1003,6,10,244,21
2020-03-09 03:00:00,8,3,0.0,5.8,2,1,100,06:42 PM,08:04 AM,07:38 AM,07:04 PM,3,1,6,1,44,100,83,2.5,1005,6,6,286,32
2020-03-09 06:00:00,8,3,0.0,5.8,2,2,100,06:42 PM,08:04 AM,07:38 AM,07:04 PM,3,3,7,3,34,100,78,2.1,1007,7,9,278,23
2020-03-09 09:00:00,8,3,0.0,5.8,2,2,100,06:42 PM,08:04 AM,07:38 AM,07:04 PM,3,4,8,4,31,100,74,0.6,1009,8,10,278,23
2020-03-09 12:00:00,8,3,0.0,5.8,2,2,100,06:42 PM,08:04 AM,07:38 AM,07:04 PM,2,4,8,4,27,100,66,0.7,1010,8,10,260,21
2020-03-09 15:00:00,8,3,0.0,5.8,2,2,100,06:42 PM,08:04 AM,07:38 AM,07:04 PM,2,4,8,4,26,100,66,0.3,1008,8,2,217,22
2020-03-09 18:00:00,8,3,0.0,5.8,2,2,100,06:42 PM,08:04 AM,07:38 AM,07:04 PM,5,3,7,3,36,100,88,3.4,1003,7,7,187,25
2020-03-09 21:00:00,8,3,0.0,5.8,2,1,100,06:42 PM,08:04 AM,07:38 AM,07:04 PM,8,3,7,3,31,100,92,4.0,999,3,7,227,19
2020-03-10 00:00:00,12,8,0.0,5.9,3,1,100,08:12 PM,08:25 AM,07:36 AM,07:06 PM,10,9,11,9,35,100,91,1.0,999,11,9,250,21
2020-03-10 03:00:00,12,8,0.0,5.9,3,1,100,08:12 PM,08:25 AM,07:36 AM,07:06 PM,10,8,11,8,40,100,90,3.6,997,11,7,251,25
2020-03-10 06:00:00,12,8,0.0,5.9,3,3,100,08:12 PM,08:25 AM,07:36 AM,07:06 PM,10,9,11,9,31,100,92,2.5,997,11,9,237,19
2020-03-10 09:00:00,12,8,0.0,5.9,3,3,100,08:12 PM,08:25 AM,07:36 AM,07:06 PM,9,9,12,9,35,100,84,0.4,997,12,2,236,22
2020-03-10 12:00:00,12,8,0.0,5.9,3,3,100,08:12 PM,08:25 AM,07:36 AM,07:06 PM,9,10,12,10,42,100,78,0.0,998,12,10,257,28
2020-03-10 15:00:00,12,8,0.0,5.9,3,3,100,08:12 PM,08:25 AM,07:36 AM,07:06 PM,7,8,11,8,35,100,78,1.6,998,11,9,265,24
2020-03-10 18:00:00,12,8,0.0,5.9,3,3,100,08:12 PM,08:25 AM,07:36 AM,07:06 PM,4,7,10,7,37,79,66,0.2,1000,10,10,265,25
2020-03-10 21:00:00,12,8,0.0,5.9,3,1,100,08:12 PM,08:25 AM,07:36 AM,07:06 PM,3,5,8,5,30,61,67,0.0,1002,8,10,265,19
2020-03-11 00:00:00,11,6,0.0,5.9,3,1,84,09:42 PM,08:45 AM,07:34 AM,07:08 PM,2,4,7,4,23,11,72,0.0,1004,7,10,263,15
2020-03-11 03:00:00,11,6,0.0,5.9,3,1,84,09:42 PM,08:45 AM,07:34 AM,07:08 PM,2,4,7,4,17,30,75,0.0,1005,7,10,236,11
2020-03-11 06:00:00,11,6,0.0,5.9,3,2,84,09:42 PM,08:45 AM,07:34 AM,07:08 PM,3,3,6,3,24,70,83,0.0,1005,6,10,210,15
2020-03-11 09:00:00,11,6,0.0,5.9,3,2,84,09:42 PM,08:45 AM,07:34 AM,07:08 PM,3,6,9,6,29,100,70,0.0,1004,9,10,225,20
2020-03-11 12:00:00,11,6,0.0,5.9,3,3,84,09:42 PM,08:45 AM,07:34 AM,07:08 PM,2,8,11,8,30,93,54,0.4,1004,11,10,240,23
2020-03-11 15:00:00,11,6,0.0,5.9,3,3,84,09:42 PM,08:45 AM,07:34 AM,07:08 PM,2,8,10,8,31,85,58,0.1,1001,10,10,225,22
2020-03-11 18:00:00,11,6,0.0,5.9,3,2,84,09:42 PM,08:45 AM,07:34 AM,07:08 PM,3,5,9,5,38,100,68,0.2,999,9,10,223,29
2020-03-11 21:00:00,11,6,0.0,5.9,3,1,84,09:42 PM,08:45 AM,07:34 AM,07:08 PM,4,4,8,4,46,84,73,2.5,996,8,8,237,33
2020-03-12 00:00:00,8,4,0.0,5.9,2,1,76,11:10 PM,09:05 AM,07:31 AM,07:09 PM,-2,-0,5,-0,46,71,59,0.1,999,5,10,268,36
2020-03-12 03:00:00,8,4,0.0,5.9,2,1,76,11:10 PM,09:05 AM,07:31 AM,07:09 PM,-5,-1,5,-1,46,88,49,1.1,1002,5,9,263,32
2020-03-12 06:00:00,8,4,0.0,5.9,2,1,76,11:10 PM,09:05 AM,07:31 AM,07:09 PM,-3,0,4,0,32,78,59,0.4,1002,4,9,254,22
2020-03-12 09:00:00,8,4,0.0,5.9,2,2,76,11:10 PM,09:05 AM,07:31 AM,07:09 PM,-3,1,6,1,34,100,55,0.0,1003,6,10,247,27
2020-03-12 12:00:00,8,4,0.0,5.9,2,2,76,11:10 PM,09:05 AM,07:31 AM,07:09 PM,-4,4,8,4,36,73,45,0.1,1003,8,10,246,31
2020-03-12 15:00:00,8,4,0.0,5.9,2,2,76,11:10 PM,09:05 AM,07:31 AM,07:09 PM,-1,3,7,3,42,100,57,0.2,1001,7,10,247,35
2020-03-12 18:00:00,8,4,0.0,5.9,2,2,76,11:10 PM,09:05 AM,07:31 AM,07:09 PM,-2,2,7,2,50,88,54,0.8,1001,7,10,260,35
2020-03-12 21:00:00,8,4,0.0,5.9,2,1,76,11:10 PM,09:05 AM,07:31 AM,07:09 PM,-0,1,5,1,36,91,67,2.2,1004,5,9,279,26
2020-03-13 00:00:00,10,6,0.0,7.3,2,1,69,No moonrise,09:26 AM,07:29 AM,07:11 PM,-0,1,6,1,40,100,65,0.0,1008,6,10,276,28
2020-03-13 03:00:00,10,6,0.0,7.3,2,1,69,No moonrise,09:26 AM,07:29 AM,07:11 PM,2,2,7,2,39,99,74,0.2,1010,7,10,272,27
2020-03-13 06:00:00,10,6,0.0,7.3,2,2,69,No moonrise,09:26 AM,07:29 AM,07:11 PM,2,2,6,2,36,66,75,0.3,1012,6,10,283,24
2020-03-13 09:00:00,10,6,0.0,7.3,2,3,69,No moonrise,09:26 AM,07:29 AM,07:11 PM,3,5,7,5,14,12,73,0.0,1015,7,10,309,12
2020-03-13 12:00:00,10,6,0.0,7.3,2,2,69,No moonrise,09:26 AM,07:29 AM,07:11 PM,1,8,10,8,10,86,54,0.0,1017,10,10,58,9
2020-03-13 15:00:00,10,6,0.0,7.3,2,2,69,No moonrise,09:26 AM,07:29 AM,07:11 PM,0,8,9,8,12,100,52,0.1,1017,9,10,121,10
2020-03-13 18:00:00,10,6,0.0,7.3,2,2,69,No moonrise,09:26 AM,07:29 AM,07:11 PM,1,6,8,6,19,100,61,0.0,1017,8,10,124,13
2020-03-13 21:00:00,10,6,0.0,7.3,2,1,69,No moonrise,09:26 AM,07:29 AM,07:11 PM,1,3,6,3,26,100,70,0.0,1016,6,10,120,18
2020-03-14 00:00:00,11,6,0.0,5.9,2,1,62,12:36 AM,09:50 AM,07:26 AM,07:13 PM,2,3,6,3,19,83,73,0.0,1015,6,10,134,14
2020-03-14 03:00:00,11,6,0.0,5.9,2,1,62,12:36 AM,09:50 AM,07:26 AM,07:13 PM,3,3,6,3,26,100,79,0.1,1012,6,10,146,18
2020-03-14 06:00:00,11,6,0.0,5.9,2,2,62,12:36 AM,09:50 AM,07:26 AM,07:13 PM,4,3,6,3,21,100,84,0.8,1011,6,9,149,15
2020-03-14 09:00:00,11,6,0.0,5.9,2,2,62,12:36 AM,09:50 AM,07:26 AM,07:13 PM,5,5,8,5,20,100,85,0.1,1010,8,10,166,15
2020-03-14 12:00:00,11,6,0.0,5.9,2,2,62,12:36 AM,09:50 AM,07:26 AM,07:13 PM,6,7,10,7,21,100,77,0.1,1009,10,10,192,16
2020-03-14 15:00:00,11,6,0.0,5.9,2,3,62,12:36 AM,09:50 AM,07:26 AM,07:13 PM,4,9,11,9,26,72,60,0.4,1007,11,10,218,21
2020-03-14 18:00:00,11,6,0.0,5.9,2,2,62,12:36 AM,09:50 AM,07:26 AM,07:13 PM,5,7,9,7,30,100,74,0.5,1006,9,10,197,21
2020-03-14 21:00:00,11,6,0.0,5.9,2,1,62,12:36 AM,09:50 AM,07:26 AM,07:13 PM,6,7,11,7,36,100,77,0.1,1004,7,10,200,23
2020-03-15 00:00:00,9,6,0.0,6.0,2,1,55,01:59 AM,10:20 AM,07:24 AM,07:15 PM,7,7,10,7,36,100,81,0.1,1003,10,10,196,24
2020-03-15 03:00:00,9,6,0.0,6.0,2,1,55,01:59 AM,10:20 AM,07:24 AM,07:15 PM,7,6,10,6,37,100,85,4.9,1001,10,7,202,27
2020-03-15 06:00:00,9,6,0.0,6.0,2,2,55,01:59 AM,10:20 AM,07:24 AM,07:15 PM,3,6,9,6,31,99,68,1.0,1000,9,9,225,22
2020-03-15 09:00:00,9,6,0.0,6.0,2,2,55,01:59 AM,10:20 AM,07:24 AM,07:15 PM,3,5,9,5,29,100,68,0.2,1000,9,10,226,22
2020-03-15 12:00:00,9,6,0.0,6.0,2,2,55,01:59 AM,10:20 AM,07:24 AM,07:15 PM,3,4,8,4,28,100,72,0.0,1003,8,10,266,22
2020-03-15 15:00:00,9,6,0.0,6.0,2,2,55,01:59 AM,10:20 AM,07:24 AM,07:15 PM,2,6,9,6,24,76,61,0.3,1005,9,10,285,20
2020-03-15 18:00:00,9,6,0.0,6.0,2,2,55,01:59 AM,10:20 AM,07:24 AM,07:15 PM,1,4,7,4,26,79,64,0.3,1008,7,9,299,18
2020-03-15 21:00:00,9,6,0.0,6.0,2,1,55,01:59 AM,10:20 AM,07:24 AM,07:15 PM,1,2,6,2,26,14,71,0.0,1011,6,10,294,17
2020-03-16 00:00:00,11,5,0.0,11.6,3,1,47,03:15 AM,10:58 AM,07:21 AM,07:17 PM,1,2,5,2,18,23,76,0.0,1015,5,10,296,12
2020-03-16 03:00:00,11,5,0.0,11.6,3,1,47,03:15 AM,10:58 AM,07:21 AM,07:17 PM,3,3,5,3,14,35,84,0.0,1015,5,10,281,10
2020-03-16 06:00:00,11,5,0.0,11.6,3,2,47,03:15 AM,10:58 AM,07:21 AM,07:17 PM,3,4,5,4,9,14,86,0.0,1018,5,10,260,6
2020-03-16 09:00:00,11,5,0.0,11.6,3,3,47,03:15 AM,10:58 AM,07:21 AM,07:17 PM,2,5,7,5,10,42,73,0.0,1019,7,10,263,9
2020-03-16 12:00:00,11,5,0.0,11.6,3,3,47,03:15 AM,10:58 AM,07:21 AM,07:17 PM,0,8,9,8,13,20,52,0.0,1020,9,10,231,11
2020-03-16 15:00:00,11,5,0.0,11.6,3,4,47,03:15 AM,10:58 AM,07:21 AM,07:17 PM,-2,8,11,8,22,12,41,0.0,1019,11,10,224,18
2020-03-16 18:00:00,11,5,0.0,11.6,3,3,47,03:15 AM,10:58 AM,07:21 AM,07:17 PM,-2,5,8,5,25,29,48,0.0,1019,8,10,218,18
2020-03-16 21:00:00,11,5,0.0,11.6,3,1,47,03:15 AM,10:58 AM,07:21 AM,07:17 PM,1,4,7,4,25,82,67,0.0,1020,7,10,201,17
2020-03-17 00:00:00,13,7,0.0,6.0,3,1,40,04:20 AM,11:46 AM,07:19 AM,07:19 PM,3,4,7,4,25,91,75,0.0,1020,7,10,191,17
2020-03-17 03:00:00,13,7,0.0,6.0,3,1,40,04:20 AM,11:46 AM,07:19 AM,07:19 PM,6,6,9,6,23,100,81,0.1,1020,9,10,222,15
2020-03-17 06:00:00,13,7,0.0,6.0,3,2,40,04:20 AM,11:46 AM,07:19 AM,07:19 PM,7,7,9,7,21,100,89,0.1,1021,9,10,233,13
