date_time,Eaton_maxtempC,Eaton_mintempC,Eaton_totalSnow_cm,Eaton_sunHour,Eaton_uvIndex,Eaton_uvIndex,Eaton_moon_illumination,Eaton_moonrise,Eaton_moonset,Eaton_sunrise,Eaton_sunset,Eaton_DewPointC,Eaton_FeelsLikeC,Eaton_HeatIndexC,Eaton_WindChillC,Eaton_WindGustKmph,Eaton_cloudcover,Eaton_humidity,Eaton_precipMM,Eaton_pressure,Eaton_tempC,Eaton_visibility,Eaton_winddirDegree,Eaton_windspeedKmph
2020-01-11 06:00:00,15,10,0.0,8.7,3,1,100,06:55 PM,09:06 AM,08:18 AM,05:50 PM,9,8,11,8,48,37,90,0.0,1028,11,10,203,23
2020-01-11 09:00:00,15,10,0.0,8.7,3,4,100,06:55 PM,09:06 AM,08:18 AM,05:50 PM,10,9,12,9,54,32,86,0.0,1027,12,10,199,27
2020-01-11 12:00:00,15,10,0.0,8.7,3,4,100,06:55 PM,09:06 AM,08:18 AM,05:50 PM,10,12,14,12,56,49,78,0.0,1025,14,10,198,28
2020-01-11 15:00:00,15,10,0.0,8.7,3,4,100,06:55 PM,09:06 AM,08:18 AM,05:50 PM,10,13,15,13,60,57,76,0.0,1022,15,10,193,30
2020-01-11 18:00:00,15,10,0.0,8.7,3,4,100,06:55 PM,09:06 AM,08:18 AM,05:50 PM,10,12,14,12,57,49,79,0.0,1020,14,10,190,27
2020-01-11 21:00:00,15,10,0.0,8.7,3,1,100,06:55 PM,09:06 AM,08:18 AM,05:50 PM,11,11,13,11,59,47,85,0.0,1019,12,10,192,28
2020-01-12 00:00:00,17,9,0.0,5.2,3,1,83,08:07 PM,09:54 AM,08:18 AM,05:51 PM,12,11,13,11,63,84,89,0.0,1017,12,10,190,30
2020-01-12 03:00:00,17,9,0.0,5.2,3,1,83,08:07 PM,09:54 AM,08:18 AM,05:51 PM,13,14,15,14,69,100,88,0.0,1014,15,10,190,36
2020-01-12 06:00:00,17,9,0.0,5.2,3,1,83,08:07 PM,09:54 AM,08:18 AM,05:51 PM,13,16,16,16,75,100,83,0.2,1012,16,7,211,42
2020-01-12 09:00:00,17,9,0.0,5.2,3,4,83,08:07 PM,09:54 AM,08:18 AM,05:51 PM,10,15,16,15,75,95,70,0.3,1015,16,5,258,39
2020-01-12 12:00:00,17,9,0.0,5.2,3,3,83,08:07 PM,09:54 AM,08:18 AM,05:51 PM,6,12,14,12,62,84,56,0.2,1019,14,10,264,35
2020-01-12 15:00:00,17,9,0.0,5.2,3,4,83,08:07 PM,09:54 AM,08:18 AM,05:51 PM,6,12,14,12,49,55,57,0.1,1021,14,10,272,28
2020-01-12 18:00:00,17,9,0.0,5.2,3,4,83,08:07 PM,09:54 AM,08:18 AM,05:51 PM,5,10,12,10,40,0,60,0.0,1024,12,10,286,23
2020-01-12 21:00:00,17,9,0.0,5.2,3,1,83,08:07 PM,09:54 AM,08:18 AM,05:51 PM,3,7,10,7,32,7,64,0.0,1028,10,10,319,19
2020-01-13 00:00:00,9,6,0.0,5.2,2,1,76,09:20 PM,10:34 AM,08:18 AM,05:52 PM,3,5,8,5,31,48,67,0.0,1029,8,10,239,19
2020-01-13 03:00:00,9,6,0.0,5.2,2,1,76,09:20 PM,10:34 AM,08:18 AM,05:52 PM,1,3,7,3,26,97,66,0.0,1030,7,10,26,19
2020-01-13 06:00:00,9,6,0.0,5.2,2,1,76,09:20 PM,10:34 AM,08:18 AM,05:52 PM,1,2,6,2,28,76,72,0.0,1030,6,10,68,20
2020-01-13 09:00:00,9,6,0.0,5.2,2,3,76,09:20 PM,10:34 AM,08:18 AM,05:52 PM,3,3,6,3,25,45,78,0.0,1030,6,10,78,18
2020-01-13 12:00:00,9,6,0.0,5.2,2,2,76,09:20 PM,10:34 AM,08:18 AM,05:52 PM,6,6,8,6,19,63,87,0.0,1029,8,10,87,13
2020-01-13 15:00:00,9,6,0.0,5.2,2,3,76,09:20 PM,10:34 AM,08:18 AM,05:52 PM,7,7,9,7,13,79,89,0.0,1028,9,10,68,9
2020-01-13 18:00:00,9,6,0.0,5.2,2,3,76,09:20 PM,10:34 AM,08:18 AM,05:52 PM,7,7,9,7,12,55,91,0.0,1028,9,10,149,9
2020-01-13 21:00:00,9,6,0.0,5.2,2,1,76,09:20 PM,10:34 AM,08:18 AM,05:52 PM,6,6,8,6,13,32,89,0.0,1028,8,10,352,9
2020-01-14 00:00:00,7,1,0.0,7.0,2,1,69,10:33 PM,11:10 AM,08:17 AM,05:53 PM,4,5,7,5,14,34,82,0.0,1029,7,10,335,9
2020-01-14 03:00:00,7,1,0.0,7.0,2,1,69,10:33 PM,11:10 AM,08:17 AM,05:53 PM,3,5,6,5,13,86,81,0.0,1029,6,10,224,8
2020-01-14 06:00:00,7,1,0.0,7.0,2,1,69,10:33 PM,11:10 AM,08:17 AM,05:53 PM,3,4,6,4,18,77,80,0.0,1028,6,10,21,12
2020-01-14 09:00:00,7,1,0.0,7.0,2,3,69,10:33 PM,11:10 AM,08:17 AM,05:53 PM,3,4,6,4,18,30,81,0.0,1027,6,10,67,13
2020-01-14 12:00:00,7,1,0.0,7.0,2,2,69,10:33 PM,11:10 AM,08:17 AM,05:53 PM,4,4,7,4,23,50,83,0.0,1026,7,10,104,16
2020-01-14 15:00:00,7,1,0.0,7.0,2,2,69,10:33 PM,11:10 AM,08:17 AM,05:53 PM,6,5,7,5,22,100,88,1.0,1023,7,9,119,15
2020-01-14 18:00:00,7,1,0.0,7.0,2,2,69,10:33 PM,11:10 AM,08:17 AM,05:53 PM,7,5,7,5,18,100,94,2.1,1021,6,5,135,12
2020-01-14 21:00:00,7,1,0.0,7.0,2,1,69,10:33 PM,11:10 AM,08:17 AM,05:53 PM,7,3,6,3,9,97,95,0.1,1021,3,5,141,6
2020-01-15 00:00:00,12,6,0.0,8.7,3,1,61,11:45 PM,11:42 AM,08:17 AM,05:54 PM,6,2,5,2,9,72,93,0.1,1021,3,10,174,6
2020-01-15 03:00:00,12,6,0.0,8.7,3,1,61,11:45 PM,11:42 AM,08:17 AM,05:54 PM,5,4,6,4,22,29,91,0.0,1020,6,10,285,14
2020-01-15 06:00:00,12,6,0.0,8.7,3,1,61,11:45 PM,11:42 AM,08:17 AM,05:54 PM,4,2,6,2,33,12,85,0.0,1021,6,10,296,20
2020-01-15 09:00:00,12,6,0.0,8.7,3,3,61,11:45 PM,11:42 AM,08:17 AM,05:54 PM,2,3,6,3,28,9,75,0.0,1022,6,10,305,18
2020-01-15 12:00:00,12,6,0.0,8.7,3,3,61,11:45 PM,11:42 AM,08:17 AM,05:54 PM,1,5,8,5,23,0,61,0.0,1023,8,10,308,17
2020-01-15 15:00:00,12,6,0.0,8.7,3,3,61,11:45 PM,11:42 AM,08:17 AM,05:54 PM,2,7,9,7,17,0,59,0.0,1022,9,10,295,13
2020-01-15 18:00:00,12,6,0.0,8.7,3,4,61,11:45 PM,11:42 AM,08:17 AM,05:54 PM,4,10,11,10,8,0,64,0.0,1020,11,10,275,7
2020-01-15 21:00:00,12,6,0.0,8.7,3,1,61,11:45 PM,11:42 AM,08:17 AM,05:54 PM,3,8,9,8,13,26,68,0.0,1020,9,10,228,9
2020-01-16 00:00:00,9,2,0.0,7.0,2,1,54,No moonrise,12:12 PM,08:17 AM,05:55 PM,3,5,7,5,24,72,72,0.0,1017,7,10,188,15
2020-01-16 03:00:00,9,2,0.0,7.0,2,1,54,No moonrise,12:12 PM,08:17 AM,05:55 PM,5,4,7,4,28,63,83,0.7,1014,7,10,198,18
2020-01-16 06:00:00,9,2,0.0,7.0,2,1,54,No moonrise,12:12 PM,08:17 AM,05:55 PM,6,5,8,5,28,71,91,1.5,1011,8,7,227,17
2020-01-16 09:00:00,9,2,0.0,7.0,2,3,54,No moonrise,12:12 PM,08:17 AM,05:55 PM,5,5,8,5,46,54,81,0.5,1012,8,5,269,29
2020-01-16 12:00:00,9,2,0.0,7.0,2,2,54,No moonrise,12:12 PM,08:17 AM,05:55 PM,0,4,9,4,54,33,56,0.0,1014,9,10,294,38
2020-01-16 15:00:00,9,2,0.0,7.0,2,3,54,No moonrise,12:12 PM,08:17 AM,05:55 PM,-3,3,7,3,49,74,49,0.0,1015,7,10,298,36
2020-01-16 18:00:00,9,2,0.0,7.0,2,2,54,No moonrise,12:12 PM,08:17 AM,05:55 PM,-4,1,6,1,51,44,48,0.0,1017,6,10,307,37
2020-01-16 21:00:00,9,2,0.0,7.0,2,1,54,No moonrise,12:12 PM,08:17 AM,05:55 PM,-5,-2,4,-2,48,61,54,0.0,1020,4,7,318,36
2020-01-17 00:00:00,-1,-4,0.0,8.7,1,1,47,12:55 AM,12:42 PM,08:16 AM,05:56 PM,-7,-5,1,-5,48,25,53,0.0,1023,1,2,318,37
2020-01-17 03:00:00,-1,-4,0.0,8.7,1,1,47,12:55 AM,12:42 PM,08:16 AM,05:56 PM,-9,-8,-1,-8,46,24,53,0.0,1026,-1,5,321,37
2020-01-17 06:00:00,-1,-4,0.0,8.7,1,1,47,12:55 AM,12:42 PM,08:16 AM,05:56 PM,-11,-11,-3,-11,46,2,52,0.0,1030,-3,10,326,40
2020-01-17 09:00:00,-1,-4,0.0,8.7,1,2,47,12:55 AM,12:42 PM,08:16 AM,05:56 PM,-12,-12,-4,-12,45,0,50,0.0,1034,-4,10,332,39
2020-01-17 12:00:00,-1,-4,0.0,8.7,1,2,47,12:55 AM,12:42 PM,08:16 AM,05:56 PM,-13,-11,-3,-11,42,0,44,0.0,1036,-3,10,336,37
2020-01-17 15:00:00,-1,-4,0.0,8.7,1,2,47,12:55 AM,12:42 PM,08:16 AM,05:56 PM,-15,-8,-2,-8,35,0,36,0.0,1036,-2,10,337,30
2020-01-17 18:00:00,-1,-4,0.0,8.7,1,2,47,12:55 AM,12:42 PM,08:16 AM,05:56 PM,-15,-8,-1,-8,31,1,34,0.0,1037,-1,10,330,26
2020-01-17 21:00:00,-1,-4,0.0,8.7,1,1,47,12:55 AM,12:42 PM,08:16 AM,05:56 PM,-15,-9,-2,-9,28,12,37,0.0,1038,-2,10,331,23
2020-01-18 00:00:00,1,-8,0.4,3.5,1,1,40,02:05 AM,01:13 PM,08:16 AM,05:58 PM,-17,-8,-3,-8,22,53,34,0.0,1039,-3,10,335,17
2020-01-18 03:00:00,1,-8,0.4,3.5,1,1,40,02:05 AM,01:13 PM,08:16 AM,05:58 PM,-17,-7,-3,-7,13,99,33,0.0,1038,-3,10,322,10
2020-01-18 06:00:00,1,-8,0.4,3.5,1,1,40,02:05 AM,01:13 PM,08:16 AM,05:58 PM,-18,-5,-3,-5,7,93,30,0.0,1036,-3,10,292,6
2020-01-18 09:00:00,1,-8,0.4,3.5,1,1,40,02:05 AM,01:13 PM,08:16 AM,05:58 PM,-18,-5,-2,-5,11,79,29,0.0,1034,-2,10,235,9
2020-01-18 12:00:00,1,-8,0.4,3.5,1,1,40,02:05 AM,01:13 PM,08:16 AM,05:58 PM,-16,-5,-0,-5,20,85,30,0.1,1031,-0,10,204,15
2020-01-18 15:00:00,1,-8,0.4,3.5,1,1,40,02:05 AM,01:13 PM,08:16 AM,05:58 PM,-10,-4,1,-4,30,100,47,0.5,1026,1,7,204,23
2020-01-18 18:00:00,1,-8,0.4,3.5,1,1,40,02:05 AM,01:13 PM,08:16 AM,05:58 PM,-1,-4,0,-4,37,100,88,1.3,1020,-1,2,196,26
2020-01-18 21:00:00,1,-8,0.4,3.5,1,1,40,02:05 AM,01:13 PM,08:16 AM,05:58 PM,2,-5,-3,-5,48,92,94,0.8,1015,-5,4,218,31
2020-01-19 00:00:00,4,-0,0.0,8.7,1,1,32,03:14 AM,01:47 PM,08:15 AM,05:59 PM,3,-5,-2,-5,50,82,89,1.0,1010,-4,7,230,31
2020-01-19 03:00:00,4,-0,0.0,8.7,1,1,32,03:14 AM,01:47 PM,08:15 AM,05:59 PM,4,0,5,0,50,97,91,0.6,1007,5,4,240,30
2020-01-19 06:00:00,4,-0,0.0,8.7,1,1,32,03:14 AM,01:47 PM,08:15 AM,05:59 PM,3,-0,5,-0,48,68,89,0.5,1005,5,9,264,29
2020-01-19 09:00:00,4,-0,0.0,8.7,1,2,32,03:14 AM,01:47 PM,08:15 AM,05:59 PM,1,-2,4,-2,40,25,81,0.0,1007,4,10,279,26
2020-01-19 12:00:00,4,-0,0.0,8.7,1,2,32,03:14 AM,01:47 PM,08:15 AM,05:59 PM,-2,-3,3,-3,37,51,75,0.0,1008,3,10,282,29
2020-01-19 15:00:00,4,-0,0.0,8.7,1,2,32,03:14 AM,01:47 PM,08:15 AM,05:59 PM,-4,-4,2,-4,39,32,66,0.0,1009,2,10,285,31
2020-01-19 18:00:00,4,-0,0.0,8.7,1,2,32,03:14 AM,01:47 PM,08:15 AM,05:59 PM,-5,-6,1,-6,39,35,66,0.0,1010,1,10,287,30
2020-01-19 21:00:00,4,-0,0.0,8.7,1,1,32,03:14 AM,01:47 PM,08:15 AM,05:59 PM,-6,-7,-0,-7,39,27,67,0.0,1014,-0,10,293,30
2020-01-20 00:00:00,-1,-4,0.0,9.9,1,1,25,04:21 AM,02:25 PM,08:15 AM,06:00 PM,-7,-8,-1,-8,40,17,63,0.0,1016,-1,7,306,31
2020-01-20 03:00:00,-1,-4,0.0,9.9,1,1,25,04:21 AM,02:25 PM,08:15 AM,06:00 PM,-10,-10,-3,-10,38,16,59,0.0,1017,-3,5,321,32
2020-01-20 06:00:00,-1,-4,0.0,9.9,1,1,25,04:21 AM,02:25 PM,08:15 AM,06:00 PM,-11,-12,-4,-12,37,14,59,0.0,1019,-4,10,328,31
2020-01-20 09:00:00,-1,-4,0.0,9.9,1,2,25,04:21 AM,02:25 PM,08:15 AM,06:00 PM,-11,-11,-4,-11,33,3,56,0.0,1022,-4,10,336,28
2020-01-20 12:00:00,-1,-4,0.0,9.9,1,2,25,04:21 AM,02:25 PM,08:15 AM,06:00 PM,-12,-9,-3,-9,30,0,48,0.0,1024,-3,10,336,26
2020-01-20 15:00:00,-1,-4,0.0,9.9,1,2,25,04:21 AM,02:25 PM,08:15 AM,06:00 PM,-13,-7,-1,-7,30,0,39,0.0,1024,-1,10,334,26
2020-01-20 18:00:00,-1,-4,0.0,9.9,1,2,25,04:21 AM,02:25 PM,08:15 AM,06:00 PM,-12,-7,-1,-7,31,0,42,0.0,1026,-1,10,332,24
2020-01-20 21:00:00,-1,-4,0.0,9.9,1,1,25,04:21 AM,02:25 PM,08:15 AM,06:00 PM,-12,-9,-2,-9,30,0,49,0.0,1028,-2,10,332,23
2020-01-21 00:00:00,-1,-8,0.0,9.9,2,1,18,05:28 AM,03:09 PM,08:14 AM,06:01 PM,-11,-10,-3,-10,31,0,52,0.0,1029,-3,10,337,24
2020-01-21 03:00:00,-1,-8,0.0,9.9,2,1,18,05:28 AM,03:09 PM,08:14 AM,06:01 PM,-12,-10,-3,-10,27,0,53,0.0,1029,-3,10,339,21
2020-01-21 06:00:00,-1,-8,0.0,9.9,2,1,18,05:28 AM,03:09 PM,08:14 AM,06:01 PM,-11,-9,-3,-9,23,0,55,0.0,1029,-3,10,337,18
2020-01-21 09:00:00,-1,-8,0.0,9.9,2,2,18,05:28 AM,03:09 PM,08:14 AM,06:01 PM,-10,-8,-3,-8,19,0,57,0.0,1030,-3,10,328,15
2020-01-21 12:00:00,-1,-8,0.0,9.9,2,2,18,05:28 AM,03:09 PM,08:14 AM,06:01 PM,-11,-7,-2,-7,17,1,50,0.0,1030,-2,10,324,14
2020-01-21 15:00:00,-1,-8,0.0,9.9,2,2,18,05:28 AM,03:09 PM,08:14 AM,06:01 PM,-12,-5,-1,-5,17,16,43,0.0,1029,-1,10,337,14
2020-01-21 18:00:00,-1,-8,0.0,9.9,2,2,18,05:28 AM,03:09 PM,08:14 AM,06:01 PM,-11,-5,-1,-5,19,40,43,0.0,1029,-2,10,338,14
2020-01-21 21:00:00,-1,-8,0.0,9.9,2,1,18,05:28 AM,03:09 PM,08:14 AM,06:01 PM,-11,-6,-3,-6,21,36,45,0.0,1031,-6,10,329,15
2020-01-22 00:00:00,4,-3,0.0,9.9,2,1,11,06:29 AM,03:59 PM,08:13 AM,06:02 PM,-11,-7,-3,-7,22,37,48,0.0,1031,-5,10,335,16
2020-01-22 03:00:00,4,-3,0.0,9.9,2,1,11,06:29 AM,03:59 PM,08:13 AM,06:02 PM,-9,-6,-1,-6,20,11,54,0.0,1030,-1,10,223,15
2020-01-22 06:00:00,4,-3,0.0,9.9,2,1,11,06:29 AM,03:59 PM,08:13 AM,06:02 PM,-8,-4,-0,-4,13,4,57,0.0,1030,-0,10,119,10
2020-01-22 09:00:00,4,-3,0.0,9.9,2,2,11,06:29 AM,03:59 PM,08:13 AM,06:02 PM,-8,-2,0,-2,7,3,56,0.0,1032,0,10,330,6
2020-01-22 12:00:00,4,-3,0.0,9.9,2,2,11,06:29 AM,03:59 PM,08:13 AM,06:02 PM,-7,-1,2,-1,8,3,52,0.0,1032,2,10,274,7
2020-01-22 15:00:00,4,-3,0.0,9.9,2,2,11,06:29 AM,03:59 PM,08:13 AM,06:02 PM,-7,2,4,2,8,3,44,0.0,1031,4,10,270,7
2020-01-22 18:00:00,4,-3,0.0,9.9,2,2,11,06:29 AM,03:59 PM,08:13 AM,06:02 PM,-6,2,4,2,7,2,45,0.0,1030,3,10,299,6
2020-01-22 21:00:00,4,-3,0.0,9.9,2,1,11,06:29 AM,03:59 PM,08:13 AM,06:02 PM,-5,-0,3,-0,7,4,52,0.0,1031,-0,10,240,6
2020-01-23 00:00:00,4,-0,0.0,5.0,1,1,3,07:24 AM,04:54 PM,08:13 AM,06:03 PM,-4,-3,-0,-3,11,39,62,0.0,1030,-2,10,234,8
2020-01-23 03:00:00,4,-0,0.0,5.0,1,1,3,07:24 AM,04:54 PM,08:13 AM,06:03 PM,-5,-1,2,-1,14,66,64,0.0,1029,2,10,271,9
2020-01-23 06:00:00,4,-0,0.0,5.0,1,1,3,07:24 AM,04:54 PM,08:13 AM,06:03 PM,-4,-1,2,-1,12,33,63,0.0,1029,2,10,258,9
2020-01-23 09:00:00,4,-0,0.0,5.0,1,1,3,07:24 AM,04:54 PM,08:13 AM,06:03 PM,-6,-2,1,-2,14,100,59,0.0,1030,1,10,245,9
2020-01-23 12:00:00,4,-0,0.0,5.0,1,1,3,07:24 AM,04:54 PM,08:13 AM,06:03 PM,-6,-0,3,-0,14,98,51,0.0,1030,3,10,253,11
2020-01-23 15:00:00,4,-0,0.0,5.0,1,1,3,07:24 AM,04:54 PM,08:13 AM,06:03 PM,-6,2,4,2,13,97,48,0.0,1028,4,10,263,9
2020-01-23 18:00:00,4,-0,0.0,5.0,1,2,3,07:24 AM,04:54 PM,08:13 AM,06:03 PM,-5,2,4,2,13,68,52,0.0,1027,4,10,259,9
2020-01-23 21:00:00,4,-0,0.0,5.0,1,1,3,07:24 AM,04:54 PM,08:13 AM,06:03 PM,-5,0,3,0,14,7,54,0.0,1028,2,10,249,10
2020-01-24 00:00:00,7,3,0.0,9.9,3,1,0,08:12 AM,05:53 PM,08:12 AM,06:04 PM,-5,1,3,1,9,16,51,0.0,1028,1,10,252,5
2020-01-24 03:00:00,7,3,0.0,9.9,3,1,0,08:12 AM,05:53 PM,08:12 AM,06:04 PM,-5,4,4,4,6,37,53,0.0,1027,4,10,273,4
2020-01-24 06:00:00,7,3,0.0,9.9,3,1,0,08:12 AM,05:53 PM,08:12 AM,06:04 PM,-4,3,4,3,7,33,55,0.0,1028,4,10,313,4
2020-01-24 09:00:00,7,3,0.0,9.9,3,2,0,08:12 AM,05:53 PM,08:12 AM,06:04 PM,-4,4,5,4,8,8,55,0.0,1028,5,10,253,6
2020-01-24 12:00:00,7,3,0.0,9.9,3,3,0,08:12 AM,05:53 PM,08:12 AM,06:04 PM,-2,4,6,4,14,7,58,0.0,1028,6,10,58,11
2020-01-24 15:00:00,7,3,0.0,9.9,3,3,0,08:12 AM,05:53 PM,08:12 AM,06:04 PM,1,4,7,4,23,16,67,0.0,1027,7,10,84,17
2020-01-24 18:00:00,7,3,0.0,9.9,3,3,0,08:12 AM,05:53 PM,08:12 AM,06:04 PM,3,3,7,3,32,31,76,0.0,1026,7,10,90,21
2020-01-24 21:00:00,7,3,0.0,9.9,3,1,0,08:12 AM,05:53 PM,08:12 AM,06:04 PM,3,3,7,3,37,18,81,0.0,1026,5,10,89,23
2020-01-25 00:00:00,10,6,0.0,5.0,3,1,0,08:53 AM,06:53 PM,08:11 AM,06:06 PM,4,3,7,3,39,7,81,0.0,1024,4,10,89,23
2020-01-25 03:00:00,10,6,0.0,5.0,3,1,0,08:53 AM,06:53 PM,08:11 AM,06:06 PM,4,3,7,3,41,45,84,0.0,1022,7,10,88,25
2020-01-25 06:00:00,10,6,0.0,5.0,3,1,0,08:53 AM,06:53 PM,08:11 AM,06:06 PM,6,3,8,3,52,96,90,0.0,1020,8,10,88,33
2020-01-25 09:00:00,10,6,0.0,5.0,3,2,0,08:53 AM,06:53 PM,08:11 AM,06:06 PM,7,4,9,4,62,100,92,0.0,1017,9,10,97,38
2020-01-25 12:00:00,10,6,0.0,5.0,3,2,0,08:53 AM,06:53 PM,08:11 AM,06:06 PM,9,6,10,6,72,100,93,0.1,1013,10,10,117,42
2020-01-25 15:00:00,10,6,0.0,5.0,3,3,0,08:53 AM,06:53 PM,08:11 AM,06:06 PM,10,7,10,7,58,97,96,7.0,1010,10,8,158,33
2020-01-25 18:00:00,10,6,0.0,5.0,3,2,0,08:53 AM,06:53 PM,08:11 AM,06:06 PM,9,7,10,7,32,90,96,14.3,1009,10,6,223,18
2020-01-25 21:00:00,10,6,0.0,5.0,3,1,0,08:53 AM,06:53 PM,08:11 AM,06:06 PM,6,5,8,5,30,59,89,0.5,1009,8,9,265,18
2020-01-26 00:00:00,6,3,0.0,10.0,2,1,4,09:29 AM,07:53 PM,08:11 AM,06:07 PM,3,1,6,1,35,13,84,0.0,1010,6,10,281,23
2020-01-26 03:00:00,6,3,0.0,10.0,2,1,4,09:29 AM,07:53 PM,08:11 AM,06:07 PM,2,0,5,0,33,27,82,0.0,1010,5,10,280,23
2020-01-26 06:00:00,6,3,0.0,10.0,2,1,4,09:29 AM,07:53 PM,08:11 AM,06:07 PM,0,-1,4,-1,33,6,78,0.0,1011,4,10,269,22
2020-01-26 09:00:00,6,3,0.0,10.0,2,2,4,09:29 AM,07:53 PM,08:11 AM,06:07 PM,0,-1,4,-1,29,16,78,0.0,1011,4,10,262,21
2020-01-26 12:00:00,6,3,0.0,10.0,2,3,4,09:29 AM,07:53 PM,08:11 AM,06:07 PM,-1,1,5,1,27,15,66,0.0,1010,5,10,267,21
2020-01-26 15:00:00,6,3,0.0,10.0,2,3,4,09:29 AM,07:53 PM,08:11 AM,06:07 PM,-1,3,6,3,28,18,59,0.0,1010,6,10,269,21
2020-01-26 18:00:00,6,3,0.0,10.0,2,3,4,09:29 AM,07:53 PM,08:11 AM,06:07 PM,-1,2,6,2,31,35,63,0.0,1010,6,10,270,22
2020-01-26 21:00:00,6,3,0.0,10.0,2,1,4,09:29 AM,07:53 PM,08:11 AM,06:07 PM,-1,0,5,0,31,64,66,0.0,1010,5,10,276,21
2020-01-27 00:00:00,5,2,0.0,5.0,1,1,11,09:59 AM,08:53 PM,08:10 AM,06:08 PM,-2,0,4,0,30,64,67,0.1,1010,4,10,275,20
2020-01-27 03:00:00,5,2,0.0,5.0,1,1,11,09:59 AM,08:53 PM,08:10 AM,06:08 PM,-2,-1,3,-1,32,19,70,0.0,1008,3,9,263,21
2020-01-27 06:00:00,5,2,0.0,5.0,1,1,11,09:59 AM,08:53 PM,08:10 AM,06:08 PM,-2,-3,2,-3,33,36,74,0.0,1007,2,10,261,22
2020-01-27 09:00:00,5,2,0.0,5.0,1,1,11,09:59 AM,08:53 PM,08:10 AM,06:08 PM,-1,-2,3,-2,33,64,73,0.0,1007,3,10,260,24
2020-01-27 12:00:00,5,2,0.0,5.0,1,1,11,09:59 AM,08:53 PM,08:10 AM,06:08 PM,-1,-0,4,-0,33,77,68,0.0,1007,4,10,261,25
2020-01-27 15:00:00,5,2,0.0,5.0,1,2,11,09:59 AM,08:53 PM,08:10 AM,06:08 PM,-1,1,5,1,33,100,66,0.0,1006,5,10,272,24
2020-01-27 18:00:00,5,2,0.0,5.0,1,3,11,09:59 AM,08:53 PM,08:10 AM,06:08 PM,-2,1,5,1,33,80,62,0.0,1006,5,10,285,23
2020-01-27 21:00:00,5,2,0.0,5.0,1,1,11,09:59 AM,08:53 PM,08:10 AM,06:08 PM,-2,-0,4,-0,31,54,67,0.0,1007,4,10,294,21
2020-01-28 00:00:00,5,-1,0.0,10.0,2,1,18,10:26 AM,09:52 PM,08:09 AM,06:09 PM,-1,-1,3,-1,31,58,73,0.1,1008,3,10,303,21
2020-01-28 03:00:00,5,-1,0.0,10.0,2,1,18,10:26 AM,09:52 PM,08:09 AM,06:09 PM,-3,-3,2,-3,32,9,70,0.0,1008,2,10,309,23
2020-01-28 06:00:00,5,-1,0.0,10.0,2,1,18,10:26 AM,09:52 PM,08:09 AM,06:09 PM,-4,-4,2,-4,34,12,69,0.0,1008,2,10,309,24
2020-01-28 09:00:00,5,-1,0.0,10.0,2,2,18,10:26 AM,09:52 PM,08:09 AM,06:09 PM,-4,-4,2,-4,34,19,67,0.0,1009,2,10,311,26
2020-01-28 12:00:00,5,-1,0.0,10.0,2,2,18,10:26 AM,09:52 PM,08:09 AM,06:09 PM,-4,-2,3,-2,30,11,59,0.0,1010,3,10,314,24
2020-01-28 15:00:00,5,-1,0.0,10.0,2,2,18,10:26 AM,09:52 PM,08:09 AM,06:09 PM,-4,0,5,0,30,15,54,0.0,1009,5,10,315,23
2020-01-28 18:00:00,5,-1,0.0,10.0,2,2,18,10:26 AM,09:52 PM,08:09 AM,06:09 PM,-3,-0,4,-0,33,16,58,0.0,1010,4,10,317,24
2020-01-28 21:00:00,5,-1,0.0,10.0,2,1,18,10:26 AM,09:52 PM,08:09 AM,06:09 PM,-3,-2,2,-2,34,33,64,0.0,1013,2,10,321,24
2020-01-29 00:00:00,4,0,0.0,10.0,2,1,26,10:51 AM,10:49 PM,08:08 AM,06:10 PM,-3,-2,1,-2,32,36,65,0.0,1014,-0,10,320,23
2020-01-29 03:00:00,4,0,0.0,10.0,2,1,26,10:51 AM,10:49 PM,08:08 AM,06:10 PM,-4,-4,1,-4,32,3,66,0.0,1015,1,10,322,24
2020-01-29 06:00:00,4,0,0.0,10.0,2,1,26,10:51 AM,10:49 PM,08:08 AM,06:10 PM,-6,-5,0,-5,31,3,65,0.0,1015,0,10,326,23
2020-01-29 09:00:00,4,0,0.0,10.0,2,2,26,10:51 AM,10:49 PM,08:08 AM,06:10 PM,-6,-5,1,-5,26,1,61,0.0,1017,1,10,323,19
2020-01-29 12:00:00,4,0,0.0,10.0,2,2,26,10:51 AM,10:49 PM,08:08 AM,06:10 PM,-7,-3,2,-3,22,0,52,0.0,1017,2,10,325,18
2020-01-29 15:00:00,4,0,0.0,10.0,2,2,26,10:51 AM,10:49 PM,08:08 AM,06:10 PM,-8,-1,3,-1,21,0,44,0.0,1017,3,10,335,16
2020-01-29 18:00:00,4,0,0.0,10.0,2,2,26,10:51 AM,10:49 PM,08:08 AM,06:10 PM,-8,0,4,0,21,0,42,0.0,1018,4,10,340,15
2020-01-29 21:00:00,4,0,0.0,10.0,2,1,26,10:51 AM,10:49 PM,08:08 AM,06:10 PM,-7,-1,3,-1,22,0,48,0.0,1020,3,10,233,15
2020-01-30 00:00:00,2,-1,0.0,8.3,2,1,33,11:16 AM,11:47 PM,08:07 AM,06:12 PM,-7,-3,1,-3,27,0,54,0.0,1022,1,10,24,19
