date_time,Kempsey_maxtempC,Kempsey_mintempC,Kempsey_totalSnow_cm,Kempsey_sunHour,Kempsey_uvIndex,Kempsey_uvIndex,Kempsey_moon_illumination,Kempsey_moonrise,Kempsey_moonset,Kempsey_sunrise,Kempsey_sunset,Kempsey_DewPointC,Kempsey_FeelsLikeC,Kempsey_HeatIndexC,Kempsey_WindChillC,Kempsey_WindGustKmph,Kempsey_cloudcover,Kempsey_humidity,Kempsey_precipMM,Kempsey_pressure,Kempsey_tempC,Kempsey_visibility,Kempsey_winddirDegree,Kempsey_windspeedKmph
2019-12-23 09:00:00,28,18,0.0,8.8,5,6,14,02:13 AM,03:49 PM,04:42 AM,06:52 PM,16,26,26,26,9,99,55,0.0,1018,26,10,170,7
2019-12-23 12:00:00,28,18,0.0,8.8,5,6,14,02:13 AM,03:49 PM,04:42 AM,06:52 PM,18,28,28,27,12,97,61,0.1,1016,27,10,140,10
2019-12-23 15:00:00,28,18,0.0,8.8,5,5,14,02:13 AM,03:49 PM,04:42 AM,06:52 PM,21,26,26,24,10,99,83,0.7,1015,24,10,112,8
2019-12-23 18:00:00,28,18,0.0,8.8,5,1,14,02:13 AM,03:49 PM,04:42 AM,06:52 PM,21,25,25,22,5,91,95,0.9,1016,22,10,122,4
2019-12-23 21:00:00,28,18,0.0,8.8,5,1,14,02:13 AM,03:49 PM,04:42 AM,06:52 PM,21,21,22,21,3,86,98,0.9,1016,21,10,50,2
2019-12-24 00:00:00,28,20,0.0,8.8,6,1,7,02:54 AM,04:53 PM,04:43 AM,06:53 PM,20,21,21,21,3,95,99,0.4,1015,21,3,241,2
2019-12-24 03:00:00,28,20,0.0,8.8,6,1,7,02:54 AM,04:53 PM,04:43 AM,06:53 PM,20,21,21,21,10,87,99,0.2,1013,21,7,121,6
2019-12-24 06:00:00,28,20,0.0,8.8,6,1,7,02:54 AM,04:53 PM,04:43 AM,06:53 PM,21,22,23,22,12,61,94,0.2,1013,22,10,22,8
2019-12-24 09:00:00,28,20,0.0,8.8,6,6,7,02:54 AM,04:53 PM,04:43 AM,06:53 PM,20,28,28,26,12,76,71,0.2,1013,26,9,41,9
2019-12-24 12:00:00,28,20,0.0,8.8,6,6,7,02:54 AM,04:53 PM,04:43 AM,06:53 PM,22,30,30,28,13,76,69,1.5,1011,28,9,68,9
2019-12-24 15:00:00,28,20,0.0,8.8,6,6,7,02:54 AM,04:53 PM,04:43 AM,06:53 PM,22,28,28,26,15,76,80,4.6,1010,26,8,71,8
2019-12-24 18:00:00,28,20,0.0,8.8,6,1,7,02:54 AM,04:53 PM,04:43 AM,06:53 PM,21,25,25,23,9,78,93,3.7,1012,23,7,103,5
2019-12-24 21:00:00,28,20,0.0,8.8,6,1,7,02:54 AM,04:53 PM,04:43 AM,06:53 PM,20,20,21,20,6,72,97,4.5,1014,20,7,167,3
2019-12-25 00:00:00,25,18,0.0,10.0,5,1,0,03:39 AM,05:56 PM,04:43 AM,06:53 PM,19,19,19,19,6,90,98,1.9,1014,19,2,197,3
2019-12-25 03:00:00,25,18,0.0,10.0,5,1,0,03:39 AM,05:56 PM,04:43 AM,06:53 PM,18,18,18,18,5,83,98,0.4,1013,18,7,192,3
2019-12-25 06:00:00,25,18,0.0,10.0,5,1,0,03:39 AM,05:56 PM,04:43 AM,06:53 PM,19,20,20,20,5,64,94,0.4,1015,20,10,177,3
2019-12-25 09:00:00,25,18,0.0,10.0,5,5,0,03:39 AM,05:56 PM,04:43 AM,06:53 PM,20,25,25,23,8,57,82,1.8,1015,23,8,128,5
2019-12-25 12:00:00,25,18,0.0,10.0,5,5,0,03:39 AM,05:56 PM,04:43 AM,06:53 PM,21,25,25,23,15,85,86,4.1,1015,23,7,102,8
2019-12-25 15:00:00,25,18,0.0,10.0,5,5,0,03:39 AM,05:56 PM,04:43 AM,06:53 PM,20,25,25,23,17,87,88,7.5,1015,23,4,87,8
2019-12-25 18:00:00,25,18,0.0,10.0,5,1,0,03:39 AM,05:56 PM,04:43 AM,06:53 PM,19,21,21,21,12,78,91,3.5,1016,21,8,78,6
2019-12-25 21:00:00,25,18,0.0,10.0,5,1,0,03:39 AM,05:56 PM,04:43 AM,06:53 PM,18,19,19,19,6,65,94,1.0,1018,19,10,74,3
2019-12-26 00:00:00,28,17,0.0,12.2,5,1,0,04:27 AM,06:56 PM,04:44 AM,06:54 PM,17,17,17,17,3,59,95,0.4,1018,17,5,55,2
2019-12-26 03:00:00,28,17,0.0,12.2,5,1,0,04:27 AM,06:56 PM,04:44 AM,06:54 PM,16,17,17,17,2,63,94,0.1,1018,17,7,35,1
2019-12-26 06:00:00,28,17,0.0,12.2,5,1,0,04:27 AM,06:56 PM,04:44 AM,06:54 PM,17,19,19,19,3,61,88,0.0,1019,19,10,66,1
2019-12-26 09:00:00,28,17,0.0,12.2,5,6,0,04:27 AM,06:56 PM,04:44 AM,06:54 PM,15,24,24,23,5,79,63,0.1,1020,23,10,66,4
2019-12-26 12:00:00,28,17,0.0,12.2,5,6,0,04:27 AM,06:56 PM,04:44 AM,06:54 PM,15,27,27,27,12,34,47,0.0,1019,27,10,67,10
2019-12-26 15:00:00,28,17,0.0,12.2,5,7,0,04:27 AM,06:56 PM,04:44 AM,06:54 PM,15,27,27,26,14,2,49,0.0,1018,26,10,70,13
2019-12-26 18:00:00,28,17,0.0,12.2,5,1,0,04:27 AM,06:56 PM,04:44 AM,06:54 PM,15,26,26,24,12,0,66,0.0,1019,24,10,57,8
2019-12-26 21:00:00,28,17,0.0,12.2,5,1,0,04:27 AM,06:56 PM,04:44 AM,06:54 PM,15,21,23,21,8,46,83,0.0,1020,21,10,247,4
2019-12-27 00:00:00,28,15,0.0,13.4,6,1,0,05:21 AM,07:51 PM,04:44 AM,06:54 PM,15,18,18,18,6,35,88,0.0,1019,18,10,326,3
2019-12-27 03:00:00,28,15,0.0,13.4,6,1,0,05:21 AM,07:51 PM,04:44 AM,06:54 PM,14,16,16,16,7,33,91,0.0,1019,16,10,315,3
2019-12-27 06:00:00,28,15,0.0,13.4,6,1,0,05:21 AM,07:51 PM,04:44 AM,06:54 PM,15,19,19,19,5,54,76,0.0,1020,19,10,320,4
2019-12-27 09:00:00,28,15,0.0,13.4,6,7,0,05:21 AM,07:51 PM,04:44 AM,06:54 PM,14,25,25,25,7,76,51,0.1,1021,25,10,140,6
2019-12-27 12:00:00,28,15,0.0,13.4,6,6,0,05:21 AM,07:51 PM,04:44 AM,06:54 PM,14,28,28,28,14,28,44,0.0,1019,28,10,60,12
2019-12-27 15:00:00,28,15,0.0,13.4,6,7,0,05:21 AM,07:51 PM,04:44 AM,06:54 PM,15,27,27,26,16,1,49,0.0,1018,26,10,62,14
2019-12-27 18:00:00,28,15,0.0,13.4,6,1,0,05:21 AM,07:51 PM,04:44 AM,06:54 PM,15,26,26,24,13,1,65,0.0,1020,24,10,49,9
2019-12-27 21:00:00,28,15,0.0,13.4,6,1,0,05:21 AM,07:51 PM,04:44 AM,06:54 PM,15,21,24,21,9,4,82,0.0,1021,21,10,247,5
2019-12-28 00:00:00,29,15,0.0,14.1,7,1,8,06:17 AM,08:39 PM,04:45 AM,06:55 PM,14,17,18,17,9,6,91,0.0,1020,17,10,332,4
2019-12-28 03:00:00,29,15,0.0,14.1,7,1,8,06:17 AM,08:39 PM,04:45 AM,06:55 PM,13,16,15,16,9,46,90,0.0,1020,15,10,315,4
2019-12-28 06:00:00,29,15,0.0,14.1,7,1,8,06:17 AM,08:39 PM,04:45 AM,06:55 PM,13,19,18,19,8,42,72,0.0,1020,18,10,327,5
2019-12-28 09:00:00,29,15,0.0,14.1,7,6,8,06:17 AM,08:39 PM,04:45 AM,06:55 PM,13,25,25,25,10,10,50,0.0,1021,25,10,133,8
2019-12-28 12:00:00,29,15,0.0,14.1,7,7,8,06:17 AM,08:39 PM,04:45 AM,06:55 PM,13,28,28,28,15,0,40,0.0,1019,28,10,46,13
2019-12-28 15:00:00,29,15,0.0,14.1,7,7,8,06:17 AM,08:39 PM,04:45 AM,06:55 PM,15,28,28,27,17,0,49,0.0,1017,27,10,45,15
2019-12-28 18:00:00,29,15,0.0,14.1,7,1,8,06:17 AM,08:39 PM,04:45 AM,06:55 PM,17,27,27,24,17,1,69,0.0,1018,24,10,34,12
2019-12-28 21:00:00,29,15,0.0,14.1,7,1,8,06:17 AM,08:39 PM,04:45 AM,06:55 PM,16,20,21,20,16,1,81,0.0,1020,20,10,17,8
2019-12-29 00:00:00,30,15,0.0,14.1,7,1,15,07:14 AM,09:22 PM,04:46 AM,06:55 PM,15,17,17,17,14,2,90,0.0,1019,17,10,239,7
2019-12-29 03:00:00,30,15,0.0,14.1,7,1,15,07:14 AM,09:22 PM,04:46 AM,06:55 PM,15,16,16,16,15,9,94,0.0,1018,16,5,349,7
2019-12-29 06:00:00,30,15,0.0,14.1,7,1,15,07:14 AM,09:22 PM,04:46 AM,06:55 PM,14,19,19,19,9,4,77,0.0,1019,19,7,131,6
2019-12-29 09:00:00,30,15,0.0,14.1,7,7,15,07:14 AM,09:22 PM,04:46 AM,06:55 PM,14,26,26,26,11,0,50,0.0,1020,26,10,34,9
2019-12-29 12:00:00,30,15,0.0,14.1,7,7,15,07:14 AM,09:22 PM,04:46 AM,06:55 PM,15,30,30,30,16,0,41,0.0,1018,30,10,45,14
2019-12-29 15:00:00,30,15,0.0,14.1,7,7,15,07:14 AM,09:22 PM,04:46 AM,06:55 PM,17,29,29,29,17,0,49,0.0,1016,29,10,49,14
2019-12-29 18:00:00,30,15,0.0,14.1,7,1,15,07:14 AM,09:22 PM,04:46 AM,06:55 PM,17,29,29,26,15,0,71,0.0,1017,26,10,38,10
2019-12-29 21:00:00,30,15,0.0,14.1,7,1,15,07:14 AM,09:22 PM,04:46 AM,06:55 PM,17,25,25,23,15,0,86,0.0,1018,23,10,23,8
2019-12-30 00:00:00,31,16,0.0,14.1,7,1,22,08:11 AM,10:00 PM,04:46 AM,06:55 PM,16,19,19,19,16,5,92,0.0,1018,19,10,7,8
2019-12-30 03:00:00,31,16,0.0,14.1,7,1,22,08:11 AM,10:00 PM,04:46 AM,06:55 PM,15,16,16,16,15,15,94,0.0,1017,16,5,239,7
2019-12-30 06:00:00,31,16,0.0,14.1,7,1,22,08:11 AM,10:00 PM,04:46 AM,06:55 PM,15,19,19,19,12,6,81,0.0,1018,19,7,126,8
2019-12-30 09:00:00,31,16,0.0,14.1,7,7,22,08:11 AM,10:00 PM,04:46 AM,06:55 PM,15,25,25,25,13,0,53,0.0,1018,25,10,30,12
2019-12-30 12:00:00,31,16,0.0,14.1,7,7,22,08:11 AM,10:00 PM,04:46 AM,06:55 PM,15,30,30,30,18,0,41,0.0,1016,30,10,47,15
2019-12-30 15:00:00,31,16,0.0,14.1,7,7,22,08:11 AM,10:00 PM,04:46 AM,06:55 PM,17,29,29,29,19,0,49,0.0,1013,29,10,47,17
2019-12-30 18:00:00,31,16,0.0,14.1,7,1,22,08:11 AM,10:00 PM,04:46 AM,06:55 PM,18,29,29,26,19,0,69,0.0,1014,26,10,38,13
2019-12-30 21:00:00,31,16,0.0,14.1,7,1,22,08:11 AM,10:00 PM,04:46 AM,06:55 PM,17,27,27,24,20,0,82,0.0,1015,24,10,20,11
2019-12-31 00:00:00,34,16,0.0,14.1,7,1,26,09:07 AM,10:33 PM,04:47 AM,06:55 PM,16,19,20,19,19,3,89,0.0,1015,19,10,6,10
2019-12-31 03:00:00,34,16,0.0,14.1,7,1,26,09:07 AM,10:33 PM,04:47 AM,06:55 PM,16,17,17,17,17,6,93,0.0,1014,17,10,235,8
2019-12-31 06:00:00,34,16,0.0,14.1,7,1,26,09:07 AM,10:33 PM,04:47 AM,06:55 PM,15,19,19,19,13,2,78,0.0,1014,19,10,357,9
2019-12-31 09:00:00,34,16,0.0,14.1,7,7,26,09:07 AM,10:33 PM,04:47 AM,06:55 PM,13,27,27,27,14,0,46,0.0,1013,27,10,141,12
2019-12-31 12:00:00,34,16,0.0,14.1,7,8,26,09:07 AM,10:33 PM,04:47 AM,06:55 PM,14,33,33,33,18,0,33,0.0,1011,33,10,44,16
2019-12-31 15:00:00,34,16,0.0,14.1,7,8,26,09:07 AM,10:33 PM,04:47 AM,06:55 PM,17,32,32,31,20,0,45,0.0,1009,31,10,47,17
2019-12-31 18:00:00,34,16,0.0,14.1,7,1,26,09:07 AM,10:33 PM,04:47 AM,06:55 PM,19,30,30,27,19,2,67,0.0,1011,27,10,39,14
2019-12-31 21:00:00,34,16,0.0,14.1,7,1,26,09:07 AM,10:33 PM,04:47 AM,06:55 PM,19,24,24,23,21,5,83,0.0,1012,23,10,24,12
2020-01-01 00:00:00,31,18,0.0,14.1,7,1,37,10:01 AM,11:05 PM,04:48 AM,06:56 PM,18,20,20,20,19,10,91,0.0,1012,20,10,12,10
2020-01-01 03:00:00,31,18,0.0,14.1,7,1,37,10:01 AM,11:05 PM,04:48 AM,06:56 PM,18,18,18,18,10,23,95,0.0,1012,18,5,227,5
2020-01-01 06:00:00,31,18,0.0,14.1,7,1,37,10:01 AM,11:05 PM,04:48 AM,06:56 PM,18,21,23,21,3,12,81,0.0,1014,21,7,279,2
2020-01-01 09:00:00,31,18,0.0,14.1,7,7,37,10:01 AM,11:05 PM,04:48 AM,06:56 PM,18,29,29,28,5,5,56,0.0,1015,28,10,141,4
2020-01-01 12:00:00,31,18,0.0,14.1,7,8,37,10:01 AM,11:05 PM,04:48 AM,06:56 PM,19,33,33,31,14,4,48,0.0,1014,31,10,64,12
2020-01-01 15:00:00,31,18,0.0,14.1,7,7,37,10:01 AM,11:05 PM,04:48 AM,06:56 PM,19,31,31,29,17,4,55,0.0,1012,29,10,51,15
2020-01-01 18:00:00,31,18,0.0,14.1,7,1,37,10:01 AM,11:05 PM,04:48 AM,06:56 PM,19,27,27,25,15,7,70,0.0,1014,25,10,44,11
2020-01-01 21:00:00,31,18,0.0,14.1,7,1,37,10:01 AM,11:05 PM,04:48 AM,06:56 PM,19,25,25,22,14,62,82,0.1,1015,22,10,33,8
2020-01-02 00:00:00,32,19,0.0,12.2,6,1,44,10:54 AM,11:34 PM,04:48 AM,06:56 PM,19,20,21,20,10,39,91,0.0,1015,20,5,20,5
2020-01-02 03:00:00,32,19,0.0,12.2,6,1,44,10:54 AM,11:34 PM,04:48 AM,06:56 PM,19,19,19,19,6,71,97,0.0,1015,19,1,149,3
2020-01-02 06:00:00,32,19,0.0,12.2,6,1,44,10:54 AM,11:34 PM,04:48 AM,06:56 PM,19,22,23,22,5,86,85,0.0,1017,22,7,203,4
2020-01-02 09:00:00,32,19,0.0,12.2,6,6,44,10:54 AM,11:34 PM,04:48 AM,06:56 PM,19,29,29,27,5,36,63,0.0,1017,27,10,154,4
2020-01-02 12:00:00,32,19,0.0,12.2,6,8,44,10:54 AM,11:34 PM,04:48 AM,06:56 PM,20,33,33,31,10,8,53,0.0,1016,31,10,103,9
2020-01-02 15:00:00,32,19,0.0,12.2,6,7,44,10:54 AM,11:34 PM,04:48 AM,06:56 PM,21,32,32,29,12,50,63,0.1,1015,29,9,73,10
2020-01-02 18:00:00,32,19,0.0,12.2,6,1,44,10:54 AM,11:34 PM,04:48 AM,06:56 PM,21,29,29,25,10,71,83,0.7,1016,25,9,41,7
2020-01-02 21:00:00,32,19,0.0,12.2,6,1,44,10:54 AM,11:34 PM,04:48 AM,06:56 PM,20,22,23,22,7,79,94,0.9,1016,22,9,11,4
2020-01-03 00:00:00,31,19,0.0,13.4,6,1,51,11:47 AM,No moonset,04:49 AM,06:56 PM,19,20,20,20,5,60,96,0.3,1016,20,4,237,3
2020-01-03 03:00:00,31,19,0.0,13.4,6,1,51,11:47 AM,No moonset,04:49 AM,06:56 PM,19,19,19,19,5,83,97,0.0,1015,19,1,324,3
2020-01-03 06:00:00,31,19,0.0,13.4,6,1,51,11:47 AM,No moonset,04:49 AM,06:56 PM,19,21,23,21,6,70,91,0.0,1017,21,7,104,4
2020-01-03 09:00:00,31,19,0.0,13.4,6,7,51,11:47 AM,No moonset,04:49 AM,06:56 PM,19,28,28,26,7,21,66,0.0,1017,26,10,22,6
2020-01-03 12:00:00,31,19,0.0,13.4,6,8,51,11:47 AM,No moonset,04:49 AM,06:56 PM,19,32,32,30,15,2,50,0.0,1015,30,10,49,13
2020-01-03 15:00:00,31,19,0.0,13.4,6,7,51,11:47 AM,No moonset,04:49 AM,06:56 PM,19,31,31,30,17,0,52,0.0,1013,30,10,51,14
2020-01-03 18:00:00,31,19,0.0,13.4,6,1,51,11:47 AM,No moonset,04:49 AM,06:56 PM,19,28,28,26,14,13,69,0.0,1014,26,10,42,10
2020-01-03 21:00:00,31,19,0.0,13.4,6,1,51,11:47 AM,No moonset,04:49 AM,06:56 PM,19,25,25,22,15,8,81,0.0,1015,22,10,22,8
2020-01-04 00:00:00,35,18,0.0,14.1,8,1,59,12:40 PM,12:03 AM,04:50 AM,06:56 PM,18,20,21,20,17,3,87,0.0,1014,20,10,7,9
2020-01-04 03:00:00,35,18,0.0,14.1,8,1,59,12:40 PM,12:03 AM,04:50 AM,06:56 PM,18,19,19,19,14,9,92,0.0,1013,19,5,240,7
2020-01-04 06:00:00,35,18,0.0,14.1,8,1,59,12:40 PM,12:03 AM,04:50 AM,06:56 PM,18,23,23,22,9,9,77,0.0,1014,22,7,121,6
2020-01-04 09:00:00,35,18,0.0,14.1,8,8,59,12:40 PM,12:03 AM,04:50 AM,06:56 PM,18,32,32,31,9,7,49,0.0,1014,31,10,37,8
2020-01-04 12:00:00,35,18,0.0,14.1,8,8,59,12:40 PM,12:03 AM,04:50 AM,06:56 PM,18,37,37,35,16,4,36,0.0,1012,35,10,62,14
2020-01-04 15:00:00,35,18,0.0,14.1,8,8,59,12:40 PM,12:03 AM,04:50 AM,06:56 PM,18,34,34,33,17,5,44,0.0,1010,33,10,54,14
2020-01-04 18:00:00,35,18,0.0,14.1,8,1,59,12:40 PM,12:03 AM,04:50 AM,06:56 PM,19,33,33,30,15,6,63,0.0,1011,30,10,41,10
2020-01-04 21:00:00,35,18,0.0,14.1,8,1,59,12:40 PM,12:03 AM,04:50 AM,06:56 PM,19,31,31,27,15,6,78,0.0,1012,27,10,19,8
2020-01-05 00:00:00,31,19,0.0,13.4,7,1,66,01:35 PM,12:33 AM,04:51 AM,06:56 PM,18,24,24,22,15,3,87,0.0,1012,22,10,7,7
2020-01-05 03:00:00,31,19,0.0,13.4,7,1,66,01:35 PM,12:33 AM,04:51 AM,06:56 PM,18,20,20,20,6,3,88,0.0,1012,20,10,168,3
2020-01-05 06:00:00,31,19,0.0,13.4,7,1,66,01:35 PM,12:33 AM,04:51 AM,06:56 PM,18,24,24,23,9,3,74,0.0,1015,23,10,196,7
2020-01-05 09:00:00,31,19,0.0,13.4,7,7,66,01:35 PM,12:33 AM,04:51 AM,06:56 PM,18,30,30,29,10,2,53,0.0,1016,29,10,154,9
2020-01-05 12:00:00,31,19,0.0,13.4,7,8,66,01:35 PM,12:33 AM,04:51 AM,06:56 PM,19,33,33,31,15,1,48,0.0,1015,31,10,131,13
2020-01-05 15:00:00,31,19,0.0,13.4,7,7,66,01:35 PM,12:33 AM,04:51 AM,06:56 PM,20,31,31,29,15,12,57,0.0,1014,29,10,130,13
2020-01-05 18:00:00,31,19,0.0,13.4,7,1,66,01:35 PM,12:33 AM,04:51 AM,06:56 PM,20,28,28,26,14,61,72,0.0,1016,26,10,157,10
2020-01-05 21:00:00,31,19,0.0,13.4,7,1,66,01:35 PM,12:33 AM,04:51 AM,06:56 PM,19,25,25,23,14,87,77,0.1,1018,23,10,188,9
2020-01-06 00:00:00,32,20,0.0,12.2,6,1,73,02:30 PM,01:04 AM,04:51 AM,06:57 PM,19,22,22,22,12,93,83,0.2,1018,22,10,198,7
2020-01-06 03:00:00,32,20,0.0,12.2,6,1,73,02:30 PM,01:04 AM,04:51 AM,06:57 PM,19,20,20,20,12,94,92,0.5,1017,20,10,203,7
2020-01-06 06:00:00,32,20,0.0,12.2,6,1,73,02:30 PM,01:04 AM,04:51 AM,06:57 PM,19,21,21,21,11,93,92,0.3,1018,21,10,209,7
2020-01-06 09:00:00,32,20,0.0,12.2,6,5,73,02:30 PM,01:04 AM,04:51 AM,06:57 PM,18,25,25,24,9,79,71,0.3,1018,24,10,191,7
2020-01-06 12:00:00,32,20,0.0,12.2,6,6,73,02:30 PM,01:04 AM,04:51 AM,06:57 PM,17,31,31,30,10,24,47,0.1,1016,30,10,155,9
2020-01-06 15:00:00,32,20,0.0,12.2,6,7,73,02:30 PM,01:04 AM,04:51 AM,06:57 PM,19,31,31,29,14,40,53,0.0,1014,29,10,129,12
2020-01-06 18:00:00,32,20,0.0,12.2,6,1,73,02:30 PM,01:04 AM,04:51 AM,06:57 PM,20,27,27,25,9,50,77,0.0,1015,25,10,139,7
2020-01-06 21:00:00,32,20,0.0,12.2,6,1,73,02:30 PM,01:04 AM,04:51 AM,06:57 PM,21,22,23,22,3,61,92,0.1,1017,22,10,229,2
2020-01-07 00:00:00,31,19,0.0,14.1,6,1,80,03:29 PM,01:39 AM,04:52 AM,06:57 PM,20,21,21,21,4,80,96,0.1,1016,21,5,302,2
2020-01-07 03:00:00,31,19,0.0,14.1,6,1,80,03:29 PM,01:39 AM,04:52 AM,06:57 PM,19,20,20,20,5,95,97,0.1,1016,20,1,320,2
2020-01-07 06:00:00,31,19,0.0,14.1,6,1,80,03:29 PM,01:39 AM,04:52 AM,06:57 PM,19,22,23,22,6,49,87,0.0,1017,22,7,343,4
2020-01-07 09:00:00,31,19,0.0,14.1,6,7,80,03:29 PM,01:39 AM,04:52 AM,06:57 PM,18,29,29,27,11,11,60,0.0,1016,27,10,140,9
2020-01-07 12:00:00,31,19,0.0,14.1,6,8,80,03:29 PM,01:39 AM,04:52 AM,06:57 PM,18,32,32,31,15,9,48,0.0,1015,31,10,50,14
2020-01-07 15:00:00,31,19,0.0,14.1,6,7,80,03:29 PM,01:39 AM,04:52 AM,06:57 PM,19,31,31,30,17,10,54,0.0,1014,30,10,55,14
2020-01-07 18:00:00,31,19,0.0,14.1,6,1,80,03:29 PM,01:39 AM,04:52 AM,06:57 PM,20,28,28,26,14,12,69,0.0,1015,26,10,35,11
2020-01-07 21:00:00,31,19,0.0,14.1,6,1,80,03:29 PM,01:39 AM,04:52 AM,06:57 PM,20,25,25,23,9,13,85,0.0,1016,23,10,36,6
2020-01-08 00:00:00,33,19,0.0,13.4,7,1,88,04:29 PM,02:18 AM,04:53 AM,06:57 PM,20,21,22,21,7,23,93,0.0,1016,21,5,244,4
2020-01-08 03:00:00,33,19,0.0,13.4,7,1,88,04:29 PM,02:18 AM,04:53 AM,06:57 PM,19,19,19,19,8,34,96,0.0,1015,19,2,345,4
2020-01-08 06:00:00,33,19,0.0,13.4,7,1,88,04:29 PM,02:18 AM,04:53 AM,06:57 PM,18,22,23,22,8,22,81,0.0,1016,22,7,117,5
2020-01-08 09:00:00,33,19,0.0,13.4,7,7,88,04:29 PM,02:18 AM,04:53 AM,06:57 PM,18,30,30,28,10,11,57,0.0,1016,28,10,27,9
2020-01-08 12:00:00,33,19,0.0,13.4,7,8,88,04:29 PM,02:18 AM,04:53 AM,06:57 PM,19,34,34,32,16,10,47,0.0,1014,32,10,58,14
2020-01-08 15:00:00,33,19,0.0,13.4,7,8,88,04:29 PM,02:18 AM,04:53 AM,06:57 PM,20,33,33,31,15,12,52,0.0,1012,31,10,57,13
2020-01-08 18:00:00,33,19,0.0,13.4,7,1,88,04:29 PM,02:18 AM,04:53 AM,06:57 PM,20,29,29,27,10,60,74,0.1,1014,27,10,54,7
2020-01-08 21:00:00,33,19,0.0,13.4,7,1,88,04:29 PM,02:18 AM,04:53 AM,06:57 PM,20,23,23,23,3,85,90,0.4,1016,23,9,19,1
2020-01-09 00:00:00,29,19,0.0,9.9,6,1,95,05:31 PM,03:04 AM,04:54 AM,06:57 PM,20,20,20,20,3,95,96,0.2,1016,20,3,215,1
2020-01-09 03:00:00,29,19,0.0,9.9,6,1,95,05:31 PM,03:04 AM,04:54 AM,06:57 PM,19,20,20,20,3,100,98,0.0,1015,20,0,267,1
2020-01-09 06:00:00,29,19,0.0,9.9,6,1,95,05:31 PM,03:04 AM,04:54 AM,06:57 PM,20,20,20,20,4,81,96,0.0,1016,20,1,230,2
2020-01-09 09:00:00,29,19,0.0,9.9,6,6,95,05:31 PM,03:04 AM,04:54 AM,06:57 PM,20,27,27,25,5,61,75,0.0,1017,25,7,168,4
2020-01-09 12:00:00,29,19,0.0,9.9,6,7,95,05:31 PM,03:04 AM,04:54 AM,06:57 PM,20,31,31,29,8,56,61,0.0,1016,29,9,120,7
2020-01-09 15:00:00,29,19,0.0,9.9,6,6,95,05:31 PM,03:04 AM,04:54 AM,06:57 PM,21,28,28,26,12,82,80,0.6,1015,26,10,115,8
2020-01-09 18:00:00,29,19,0.0,9.9,6,1,95,05:31 PM,03:04 AM,04:54 AM,06:57 PM,22,25,25,23,8,98,95,1.1,1016,23,10,152,5
2020-01-09 21:00:00,29,19,0.0,9.9,6,1,95,05:31 PM,03:04 AM,04:54 AM,06:57 PM,21,22,24,22,3,94,98,1.3,1016,22,10,218,2
2020-01-10 00:00:00,31,21,0.0,13.4,6,1,100,06:31 PM,03:56 AM,04:55 AM,06:57 PM,21,21,24,21,1,80,98,0.4,1015,21,10,309,1
2020-01-10 03:00:00,31,21,0.0,13.4,6,1,100,06:31 PM,03:56 AM,04:55 AM,06:57 PM,21,21,22,21,4,91,99,0.0,1014,21,3,340,2
2020-01-10 06:00:00,31,21,0.0,13.4,6,1,100,06:31 PM,03:56 AM,04:55 AM,06:57 PM,21,22,24,22,5,62,93,0.0,1015,22,7,121,3
2020-01-10 09:00:00,31,21,0.0,13.4,6,7,100,06:31 PM,03:56 AM,04:55 AM,06:57 PM,20,29,29,28,9,25,64,0.0,1014,28,10,27,7
2020-01-10 12:00:00,31,21,0.0,13.4,6,8,100,06:31 PM,03:56 AM,04:55 AM,06:57 PM,19,33,33,31,18,11,50,0.0,1012,31,10,42,15
2020-01-10 15:00:00,31,21,0.0,13.4,6,8,100,06:31 PM,03:56 AM,04:55 AM,06:57 PM,20,32,32,30,19,24,55,0.0,1010,30,10,45,17
2020-01-10 18:00:00,31,21,0.0,13.4,6,1,100,06:31 PM,03:56 AM,04:55 AM,06:57 PM,21,29,29,27,16,20,70,0.0,1010,27,10,40,11
2020-01-10 21:00:00,31,21,0.0,13.4,6,1,100,06:31 PM,03:56 AM,04:55 AM,06:57 PM,21,26,26,24,17,14,81,0.0,1010,24,10,27,9
2020-01-11 00:00:00,29,20,0.0,11.1,7,1,100,07:29 PM,04:56 AM,04:56 AM,06:57 PM,20,25,25,22,17,8,88,0.0,1008,22,10,11,9
2020-01-11 03:00:00,29,20,0.0,11.1,7,1,100,07:29 PM,04:56 AM,04:56 AM,06:57 PM,20,22,24,22,14,5,88,0.0,1008,22,10,238,7
2020-01-11 06:00:00,29,20,0.0,11.1,7,1,100,07:29 PM,04:56 AM,04:56 AM,06:57 PM,19,26,26,24,7,5,76,0.0,1009,24,10,260,4
2020-01-11 09:00:00,29,20,0.0,11.1,7,7,100,07:29 PM,04:56 AM,04:56 AM,06:57 PM,19,29,29,28,9,10,60,0.0,1010,28,10,166,8
2020-01-11 12:00:00,29,20,0.0,11.1,7,7,100,07:29 PM,04:56 AM,04:56 AM,06:57 PM,20,28,28,26,16,67,66,0.2,1010,26,10,156,14
2020-01-11 15:00:00,29,20,0.0,11.1,7,5,100,07:29 PM,04:56 AM,04:56 AM,06:57 PM,20,25,25,23,17,98,86,1.4,1010,23,10,170,12
