date_time,Oxford_maxtempC,Oxford_mintempC,Oxford_totalSnow_cm,Oxford_sunHour,Oxford_uvIndex,Oxford_uvIndex,Oxford_moon_illumination,Oxford_moonrise,Oxford_moonset,Oxford_sunrise,Oxford_sunset,Oxford_DewPointC,Oxford_FeelsLikeC,Oxford_HeatIndexC,Oxford_WindChillC,Oxford_WindGustKmph,Oxford_cloudcover,Oxford_humidity,Oxford_precipMM,Oxford_pressure,Oxford_tempC,Oxford_visibility,Oxford_winddirDegree,Oxford_windspeedKmph
2019-12-23 09:00:00,7,4,0.0,1.8,3,2,14,05:55 AM,03:16 PM,09:21 AM,04:54 PM,3,1,5,1,35,74,88,0.1,1003,5,10,255,19
2019-12-23 12:00:00,7,4,0.0,1.8,3,2,14,05:55 AM,03:16 PM,09:21 AM,04:54 PM,3,3,7,3,39,100,78,0.2,1006,7,10,261,26
2019-12-23 15:00:00,7,4,0.0,1.8,3,2,14,05:55 AM,03:16 PM,09:21 AM,04:54 PM,4,3,7,3,33,79,82,0.1,1007,7,10,257,19
2019-12-23 18:00:00,7,4,0.0,1.8,3,1,14,05:55 AM,03:16 PM,09:21 AM,04:54 PM,3,1,4,1,30,79,91,0.1,1008,4,10,238,16
2019-12-23 21:00:00,7,4,0.0,1.8,3,1,14,05:55 AM,03:16 PM,09:21 AM,04:54 PM,4,1,4,1,23,39,95,0.0,1009,4,2,208,12
2019-12-24 00:00:00,8,4,0.0,1.8,2,1,7,07:15 AM,03:46 PM,09:22 AM,04:55 PM,4,1,4,1,25,100,96,0.1,1007,4,10,181,14
2019-12-24 03:00:00,8,4,0.0,1.8,2,1,7,07:15 AM,03:46 PM,09:22 AM,04:55 PM,4,2,5,2,24,100,95,1.9,1004,5,9,139,15
2019-12-24 06:00:00,8,4,0.0,1.8,2,2,7,07:15 AM,03:46 PM,09:22 AM,04:55 PM,5,3,6,3,34,51,94,0.6,1002,6,5,202,20
2019-12-24 09:00:00,8,4,0.0,1.8,2,2,7,07:15 AM,03:46 PM,09:22 AM,04:55 PM,4,2,6,2,34,74,90,0.1,1002,6,10,233,17
2019-12-24 12:00:00,8,4,0.0,1.8,2,2,7,07:15 AM,03:46 PM,09:22 AM,04:55 PM,6,5,8,5,30,64,83,0.0,1004,8,10,246,19
2019-12-24 15:00:00,8,4,0.0,1.8,2,2,7,07:15 AM,03:46 PM,09:22 AM,04:55 PM,6,5,8,5,27,90,87,0.1,1005,8,10,259,16
2019-12-24 18:00:00,8,4,0.0,1.8,2,2,7,07:15 AM,03:46 PM,09:22 AM,04:55 PM,5,3,7,3,32,58,91,0.2,1009,7,10,290,20
2019-12-24 21:00:00,8,4,0.0,1.8,2,1,7,07:15 AM,03:46 PM,09:22 AM,04:55 PM,4,2,6,2,35,97,87,0.1,1013,6,10,301,22
2019-12-25 00:00:00,6,3,0.0,3.8,1,1,0,08:29 AM,04:24 PM,09:22 AM,04:55 PM,3,1,5,1,28,94,90,0.2,1017,5,10,299,16
2019-12-25 03:00:00,6,3,0.0,3.8,1,1,0,08:29 AM,04:24 PM,09:22 AM,04:55 PM,3,1,4,1,24,53,94,0.0,1019,4,10,289,13
2019-12-25 06:00:00,6,3,0.0,3.8,1,1,0,08:29 AM,04:24 PM,09:22 AM,04:55 PM,2,-0,3,-0,27,89,94,0.1,1021,3,10,286,14
2019-12-25 09:00:00,6,3,0.0,3.8,1,1,0,08:29 AM,04:24 PM,09:22 AM,04:55 PM,3,1,3,1,17,50,96,0.0,1023,3,2,279,9
2019-12-25 12:00:00,6,3,0.0,3.8,1,2,0,08:29 AM,04:24 PM,09:22 AM,04:55 PM,5,4,6,4,14,74,91,0.0,1024,6,10,258,10
2019-12-25 15:00:00,6,3,0.0,3.8,1,3,0,08:29 AM,04:24 PM,09:22 AM,04:55 PM,5,5,6,5,9,30,93,0.0,1023,6,10,281,6
2019-12-25 18:00:00,6,3,0.0,3.8,1,2,0,08:29 AM,04:24 PM,09:22 AM,04:55 PM,3,3,4,3,8,30,94,0.0,1024,4,10,143,4
2019-12-25 21:00:00,6,3,0.0,3.8,1,1,0,08:29 AM,04:24 PM,09:22 AM,04:55 PM,3,1,3,1,18,100,95,0.0,1023,3,2,133,10
2019-12-26 00:00:00,8,3,0.0,1.8,2,1,0,09:36 AM,05:13 PM,09:22 AM,04:56 PM,3,-0,4,-0,28,86,92,0.0,1022,4,10,125,17
2019-12-26 03:00:00,8,3,0.0,1.8,2,1,0,09:36 AM,05:13 PM,09:22 AM,04:56 PM,2,-1,3,-1,37,100,91,0.0,1020,3,10,125,23
2019-12-26 06:00:00,8,3,0.0,1.8,2,1,0,09:36 AM,05:13 PM,09:22 AM,04:56 PM,2,-1,4,-1,46,86,89,0.0,1016,4,10,130,29
2019-12-26 09:00:00,8,3,0.0,1.8,2,1,0,09:36 AM,05:13 PM,09:22 AM,04:56 PM,3,-1,5,-1,54,100,91,1.9,1013,5,9,126,35
2019-12-26 12:00:00,8,3,0.0,1.8,2,2,0,09:36 AM,05:13 PM,09:22 AM,04:56 PM,5,2,7,2,49,100,92,2.3,1012,7,9,138,32
2019-12-26 15:00:00,8,3,0.0,1.8,2,2,0,09:36 AM,05:13 PM,09:22 AM,04:56 PM,6,5,8,5,31,100,89,1.4,1011,8,9,197,18
2019-12-26 18:00:00,8,3,0.0,1.8,2,2,0,09:36 AM,05:13 PM,09:22 AM,04:56 PM,6,4,7,4,25,78,93,1.6,1013,7,9,197,14
2019-12-26 21:00:00,8,3,0.0,1.8,2,1,0,09:36 AM,05:13 PM,09:22 AM,04:56 PM,5,4,6,4,17,50,95,0.0,1016,6,2,205,8
2019-12-27 00:00:00,6,0,0.0,1.8,1,1,0,10:30 AM,06:11 PM,09:23 AM,04:57 PM,6,6,7,6,12,97,96,0.0,1019,7,2,208,6
2019-12-27 03:00:00,6,0,0.0,1.8,1,1,0,10:30 AM,06:11 PM,09:23 AM,04:57 PM,3,3,4,3,8,32,95,0.0,1023,4,2,134,4
2019-12-27 06:00:00,6,0,0.0,1.8,1,1,0,10:30 AM,06:11 PM,09:23 AM,04:57 PM,4,1,4,1,21,71,97,0.0,1025,4,2,125,12
2019-12-27 09:00:00,6,0,0.0,1.8,1,1,0,10:30 AM,06:11 PM,09:23 AM,04:57 PM,4,2,5,2,23,89,96,0.0,1027,5,10,148,14
2019-12-27 12:00:00,6,0,0.0,1.8,1,2,0,10:30 AM,06:11 PM,09:23 AM,04:57 PM,5,3,6,3,25,100,92,0.0,1029,6,10,145,16
2019-12-27 15:00:00,6,0,0.0,1.8,1,2,0,10:30 AM,06:11 PM,09:23 AM,04:57 PM,5,3,6,3,26,96,91,0.0,1029,6,10,151,17
2019-12-27 18:00:00,6,0,0.0,1.8,1,1,0,10:30 AM,06:11 PM,09:23 AM,04:57 PM,5,3,7,3,19,79,94,0.0,1031,3,10,144,11
2019-12-27 21:00:00,6,0,0.0,1.8,1,1,0,10:30 AM,06:11 PM,09:23 AM,04:57 PM,5,0,2,0,25,66,96,0.0,1032,0,10,152,13
2019-12-28 00:00:00,8,1,0.0,3.8,2,1,8,11:13 AM,07:16 PM,09:23 AM,04:58 PM,6,3,6,3,28,81,97,0.0,1033,6,10,154,14
2019-12-28 03:00:00,8,1,0.0,3.8,2,1,8,11:13 AM,07:16 PM,09:23 AM,04:58 PM,6,3,7,3,30,100,98,0.0,1033,7,10,162,17
2019-12-28 06:00:00,8,1,0.0,3.8,2,2,8,11:13 AM,07:16 PM,09:23 AM,04:58 PM,6,4,7,4,27,98,98,0.0,1033,7,10,164,16
2019-12-28 09:00:00,8,1,0.0,3.8,2,2,8,11:13 AM,07:16 PM,09:23 AM,04:58 PM,6,4,7,4,26,100,97,0.0,1033,7,10,167,16
2019-12-28 12:00:00,8,1,0.0,3.8,2,3,8,11:13 AM,07:16 PM,09:23 AM,04:58 PM,7,5,8,5,26,56,92,0.0,1034,8,10,171,17
2019-12-28 15:00:00,8,1,0.0,3.8,2,2,8,11:13 AM,07:16 PM,09:23 AM,04:58 PM,7,5,8,5,30,66,94,0.0,1033,8,10,177,19
2019-12-28 18:00:00,8,1,0.0,3.8,2,3,8,11:13 AM,07:16 PM,09:23 AM,04:58 PM,7,5,7,5,40,51,93,0.0,1033,5,10,167,24
2019-12-28 21:00:00,8,1,0.0,3.8,2,1,8,11:13 AM,07:16 PM,09:23 AM,04:58 PM,7,1,4,1,33,79,95,0.0,1032,1,10,169,20
2019-12-29 00:00:00,8,6,0.0,5.8,2,1,15,11:46 AM,08:25 PM,09:23 AM,04:59 PM,7,5,8,5,38,87,95,0.0,1032,8,10,171,24
2019-12-29 03:00:00,8,6,0.0,5.8,2,1,15,11:46 AM,08:25 PM,09:23 AM,04:59 PM,6,4,7,4,33,95,96,0.0,1032,7,10,174,21
2019-12-29 06:00:00,8,6,0.0,5.8,2,2,15,11:46 AM,08:25 PM,09:23 AM,04:59 PM,6,4,7,4,38,80,94,0.0,1031,7,10,166,24
2019-12-29 09:00:00,8,6,0.0,5.8,2,2,15,11:46 AM,08:25 PM,09:23 AM,04:59 PM,6,3,6,3,32,77,95,0.0,1030,6,10,170,20
2019-12-29 12:00:00,8,6,0.0,5.8,2,3,15,11:46 AM,08:25 PM,09:23 AM,04:59 PM,6,5,8,5,33,41,86,0.0,1030,8,10,176,22
2019-12-29 15:00:00,8,6,0.0,5.8,2,3,15,11:46 AM,08:25 PM,09:23 AM,04:59 PM,6,5,8,5,28,22,86,0.0,1028,8,10,179,17
2019-12-29 18:00:00,8,6,0.0,5.8,2,3,15,11:46 AM,08:25 PM,09:23 AM,04:59 PM,5,3,6,3,33,7,92,0.0,1029,6,10,174,16
2019-12-29 21:00:00,8,6,0.0,5.8,2,1,15,11:46 AM,08:25 PM,09:23 AM,04:59 PM,4,2,6,2,32,2,91,0.0,1028,6,10,178,16
2019-12-30 00:00:00,10,5,0.0,5.8,3,1,22,12:10 PM,09:35 PM,09:23 AM,05:00 PM,4,2,5,2,28,0,91,0.0,1029,5,10,168,13
2019-12-30 03:00:00,10,5,0.0,5.8,3,1,22,12:10 PM,09:35 PM,09:23 AM,05:00 PM,4,2,5,2,28,0,93,0.0,1026,5,10,165,13
2019-12-30 06:00:00,10,5,0.0,5.8,3,2,22,12:10 PM,09:35 PM,09:23 AM,05:00 PM,3,2,5,2,29,0,90,0.0,1026,5,10,164,14
2019-12-30 09:00:00,10,5,0.0,5.8,3,3,22,12:10 PM,09:35 PM,09:23 AM,05:00 PM,3,2,5,2,33,0,88,0.0,1026,5,10,171,16
2019-12-30 12:00:00,10,5,0.0,5.8,3,3,22,12:10 PM,09:35 PM,09:23 AM,05:00 PM,6,7,9,7,22,0,81,0.0,1026,9,10,188,13
2019-12-30 15:00:00,10,5,0.0,5.8,3,3,22,12:10 PM,09:35 PM,09:23 AM,05:00 PM,7,8,10,8,20,0,85,0.0,1025,10,10,215,11
2019-12-30 18:00:00,10,5,0.0,5.8,3,3,22,12:10 PM,09:35 PM,09:23 AM,05:00 PM,6,7,7,7,8,56,90,0.0,1027,7,10,238,4
2019-12-30 21:00:00,10,5,0.0,5.8,3,1,22,12:10 PM,09:35 PM,09:23 AM,05:00 PM,6,5,8,5,4,100,91,0.0,1028,5,10,310,2
2019-12-31 00:00:00,6,4,0.0,5.8,2,1,26,12:31 PM,10:43 PM,09:23 AM,05:01 PM,7,7,7,7,5,88,95,0.0,1030,7,2,272,3
2019-12-31 03:00:00,6,4,0.0,5.8,2,1,26,12:31 PM,10:43 PM,09:23 AM,05:01 PM,5,4,6,4,12,36,94,0.0,1031,6,2,97,6
2019-12-31 06:00:00,6,4,0.0,5.8,2,2,26,12:31 PM,10:43 PM,09:23 AM,05:01 PM,2,1,5,1,28,20,83,0.0,1032,5,10,94,16
2019-12-31 09:00:00,6,4,0.0,5.8,2,2,26,12:31 PM,10:43 PM,09:23 AM,05:01 PM,3,1,4,1,30,25,90,0.0,1033,4,10,104,18
2019-12-31 12:00:00,6,4,0.0,5.8,2,3,26,12:31 PM,10:43 PM,09:23 AM,05:01 PM,4,2,6,2,33,11,83,0.0,1033,6,10,115,23
2019-12-31 15:00:00,6,4,0.0,5.8,2,3,26,12:31 PM,10:43 PM,09:23 AM,05:01 PM,3,3,6,3,25,49,83,0.0,1032,6,10,112,15
2019-12-31 18:00:00,6,4,0.0,5.8,2,2,26,12:31 PM,10:43 PM,09:23 AM,05:01 PM,3,2,5,2,26,91,87,0.0,1032,5,10,112,17
2019-12-31 21:00:00,6,4,0.0,5.8,2,1,26,12:31 PM,10:43 PM,09:23 AM,05:01 PM,4,2,5,2,26,98,90,0.0,1032,5,10,108,17
2020-01-01 00:00:00,5,2,0.0,5.8,2,1,37,12:48 PM,11:52 PM,09:23 AM,05:02 PM,4,2,5,2,24,50,93,0.0,1031,5,10,123,14
2020-01-01 03:00:00,5,2,0.0,5.8,2,1,37,12:48 PM,11:52 PM,09:23 AM,05:02 PM,5,3,5,3,14,70,96,0.0,1030,5,2,126,8
2020-01-01 06:00:00,5,2,0.0,5.8,2,1,37,12:48 PM,11:52 PM,09:23 AM,05:02 PM,2,1,3,1,15,44,96,0.0,1029,3,2,130,8
2020-01-01 09:00:00,5,2,0.0,5.8,2,1,37,12:48 PM,11:52 PM,09:23 AM,05:02 PM,1,-1,2,-1,22,15,95,0.0,1028,2,2,158,12
2020-01-01 12:00:00,5,2,0.0,5.8,2,2,37,12:48 PM,11:52 PM,09:23 AM,05:02 PM,3,2,5,2,18,26,88,0.0,1028,5,10,202,13
2020-01-01 15:00:00,5,2,0.0,5.8,2,2,37,12:48 PM,11:52 PM,09:23 AM,05:02 PM,4,4,5,4,11,51,94,0.0,1026,5,2,188,7
2020-01-01 18:00:00,5,2,0.0,5.8,2,1,37,12:48 PM,11:52 PM,09:23 AM,05:02 PM,3,1,4,1,21,53,97,0.0,1026,4,2,176,11
2020-01-01 21:00:00,5,2,0.0,5.8,2,1,37,12:48 PM,11:52 PM,09:23 AM,05:02 PM,3,-0,3,-0,27,83,98,0.0,1025,3,10,171,14
2020-01-02 00:00:00,9,2,0.0,2.0,2,1,44,01:04 PM,No moonset,09:23 AM,05:03 PM,5,2,6,2,31,89,95,0.0,1024,6,10,194,19
2020-01-02 03:00:00,9,2,0.0,2.0,2,1,44,01:04 PM,No moonset,09:23 AM,05:03 PM,5,3,6,3,33,55,91,0.0,1021,6,10,189,21
2020-01-02 06:00:00,9,2,0.0,2.0,2,3,44,01:04 PM,No moonset,09:23 AM,05:03 PM,5,2,6,2,40,53,94,0.0,1018,6,10,185,24
2020-01-02 09:00:00,9,2,0.0,2.0,2,3,44,01:04 PM,No moonset,09:23 AM,05:03 PM,4,1,5,1,39,37,93,0.0,1016,5,10,179,23
2020-01-02 12:00:00,9,2,0.0,2.0,2,2,44,01:04 PM,No moonset,09:23 AM,05:03 PM,6,4,8,4,44,100,85,0.0,1014,8,10,192,29
2020-01-02 15:00:00,9,2,0.0,2.0,2,2,44,01:04 PM,No moonset,09:23 AM,05:03 PM,7,5,9,5,46,100,86,0.0,1011,9,10,204,29
2020-01-02 18:00:00,9,2,0.0,2.0,2,2,44,01:04 PM,No moonset,09:23 AM,05:03 PM,8,6,8,6,50,100,87,0.0,1010,6,10,201,32
2020-01-02 21:00:00,9,2,0.0,2.0,2,1,44,01:04 PM,No moonset,09:23 AM,05:03 PM,8,2,4,2,39,75,90,0.1,1009,2,10,209,23
2020-01-03 00:00:00,6,4,0.0,5.8,2,1,51,01:19 PM,12:59 AM,09:23 AM,05:04 PM,7,6,9,6,35,98,89,0.2,1008,9,10,213,20
2020-01-03 03:00:00,6,4,0.0,5.8,2,1,51,01:19 PM,12:59 AM,09:23 AM,05:04 PM,8,6,8,6,22,98,96,0.2,1010,8,10,228,12
2020-01-03 06:00:00,6,4,0.0,5.8,2,2,51,01:19 PM,12:59 AM,09:23 AM,05:04 PM,3,1,6,1,46,80,82,0.9,1014,6,9,318,30
2020-01-03 09:00:00,6,4,0.0,5.8,2,2,51,01:19 PM,12:59 AM,09:23 AM,05:04 PM,1,0,4,0,35,17,77,0.0,1019,4,10,332,20
2020-01-03 12:00:00,6,4,0.0,5.8,2,3,51,01:19 PM,12:59 AM,09:23 AM,05:04 PM,1,3,6,3,27,8,69,0.0,1024,6,10,325,18
2020-01-03 15:00:00,6,4,0.0,5.8,2,3,51,01:19 PM,12:59 AM,09:23 AM,05:04 PM,3,3,6,3,31,28,79,0.0,1026,6,10,299,19
2020-01-03 18:00:00,6,4,0.0,5.8,2,2,51,01:19 PM,12:59 AM,09:23 AM,05:04 PM,2,0,4,0,32,5,86,0.0,1029,4,10,276,17
2020-01-03 21:00:00,6,4,0.0,5.8,2,1,51,01:19 PM,12:59 AM,09:23 AM,05:04 PM,2,-0,4,-0,31,62,89,0.0,1030,4,10,263,17
2020-01-04 00:00:00,7,4,0.0,3.9,3,1,59,01:34 PM,02:07 AM,09:22 AM,05:05 PM,2,-0,4,-0,29,51,93,0.0,1031,4,10,248,15
2020-01-04 03:00:00,7,4,0.0,3.9,3,1,59,01:34 PM,02:07 AM,09:22 AM,05:05 PM,3,1,5,1,35,54,88,0.0,1031,5,10,261,20
2020-01-04 06:00:00,7,4,0.0,3.9,3,2,59,01:34 PM,02:07 AM,09:22 AM,05:05 PM,3,2,6,2,32,57,84,0.1,1032,6,10,272,19
2020-01-04 09:00:00,7,4,0.0,3.9,3,2,59,01:34 PM,02:07 AM,09:22 AM,05:05 PM,3,2,6,2,37,61,84,0.1,1031,6,10,269,23
2020-01-04 12:00:00,7,4,0.0,3.9,3,2,59,01:34 PM,02:07 AM,09:22 AM,05:05 PM,4,4,7,4,34,57,80,0.1,1032,7,10,285,22
2020-01-04 15:00:00,7,4,0.0,3.9,3,2,59,01:34 PM,02:07 AM,09:22 AM,05:05 PM,5,5,7,5,15,88,85,0.0,1032,7,10,280,9
2020-01-04 18:00:00,7,4,0.0,3.9,3,3,59,01:34 PM,02:07 AM,09:22 AM,05:05 PM,4,3,5,3,18,27,92,0.0,1033,5,10,244,10
2020-01-04 21:00:00,7,4,0.0,3.9,3,1,59,01:34 PM,02:07 AM,09:22 AM,05:05 PM,4,2,5,2,24,39,94,0.0,1032,5,10,223,12
2020-01-05 00:00:00,8,5,0.0,2.0,2,1,66,01:51 PM,03:16 AM,09:22 AM,05:07 PM,5,3,7,3,29,87,88,0.0,1033,7,10,230,18
2020-01-05 03:00:00,8,5,0.0,2.0,2,1,66,01:51 PM,03:16 AM,09:22 AM,05:07 PM,4,2,5,2,27,84,95,0.0,1032,5,10,220,14
2020-01-05 06:00:00,8,5,0.0,2.0,2,2,66,01:51 PM,03:16 AM,09:22 AM,05:07 PM,4,3,6,3,29,89,88,0.0,1032,6,10,208,17
2020-01-05 09:00:00,8,5,0.0,2.0,2,2,66,01:51 PM,03:16 AM,09:22 AM,05:07 PM,4,3,6,3,30,71,87,0.0,1030,6,10,210,18
2020-01-05 12:00:00,8,5,0.0,2.0,2,2,66,01:51 PM,03:16 AM,09:22 AM,05:07 PM,5,5,8,5,35,89,81,0.0,1030,8,10,219,23
2020-01-05 15:00:00,8,5,0.0,2.0,2,2,66,01:51 PM,03:16 AM,09:22 AM,05:07 PM,6,5,8,5,32,71,83,0.0,1028,8,10,223,20
2020-01-05 18:00:00,8,5,0.0,2.0,2,3,66,01:51 PM,03:16 AM,09:22 AM,05:07 PM,5,3,7,3,37,10,90,0.0,1029,7,10,208,21
2020-01-05 21:00:00,8,5,0.0,2.0,2,1,66,01:51 PM,03:16 AM,09:22 AM,05:07 PM,4,2,6,2,33,19,93,0.0,1027,6,10,202,18
2020-01-06 00:00:00,8,4,0.0,2.0,2,1,73,02:11 PM,04:27 AM,09:22 AM,05:08 PM,4,1,5,1,32,82,93,0.0,1026,5,10,184,18
2020-01-06 03:00:00,8,4,0.0,2.0,2,1,73,02:11 PM,04:27 AM,09:22 AM,05:08 PM,3,2,6,2,37,90,85,0.0,1022,6,10,190,23
2020-01-06 06:00:00,8,4,0.0,2.0,2,2,73,02:11 PM,04:27 AM,09:22 AM,05:08 PM,3,2,6,2,43,84,81,0.0,1019,6,10,193,27
2020-01-06 09:00:00,8,4,0.0,2.0,2,2,73,02:11 PM,04:27 AM,09:22 AM,05:08 PM,3,2,6,2,46,99,80,0.0,1017,6,10,192,30
2020-01-06 12:00:00,8,4,0.0,2.0,2,2,73,02:11 PM,04:27 AM,09:22 AM,05:08 PM,4,3,8,3,49,100,79,0.0,1014,8,10,189,32
2020-01-06 15:00:00,8,4,0.0,2.0,2,2,73,02:11 PM,04:27 AM,09:22 AM,05:08 PM,7,5,8,5,42,100,89,0.5,1012,8,2,208,26
2020-01-06 18:00:00,8,4,0.0,2.0,2,2,73,02:11 PM,04:27 AM,09:22 AM,05:08 PM,4,3,6,3,28,77,90,0.6,1016,6,10,266,14
2020-01-06 21:00:00,8,4,0.0,2.0,2,1,73,02:11 PM,04:27 AM,09:22 AM,05:08 PM,3,2,4,2,22,18,93,0.0,1019,4,10,239,11
2020-01-07 00:00:00,13,4,0.0,2.0,3,1,80,02:36 PM,05:40 AM,09:21 AM,05:09 PM,3,1,4,1,26,6,93,0.0,1022,4,10,235,13
2020-01-07 03:00:00,13,4,0.0,2.0,3,1,80,02:36 PM,05:40 AM,09:21 AM,05:09 PM,4,1,5,1,35,18,93,0.0,1020,5,10,212,18
2020-01-07 06:00:00,13,4,0.0,2.0,3,1,80,02:36 PM,05:40 AM,09:21 AM,05:09 PM,4,1,5,1,30,100,94,0.0,1020,5,10,194,16
2020-01-07 09:00:00,13,4,0.0,2.0,3,2,80,02:36 PM,05:40 AM,09:21 AM,05:09 PM,5,3,7,3,40,100,88,0.1,1017,7,10,175,24
2020-01-07 12:00:00,13,4,0.0,2.0,3,2,80,02:36 PM,05:40 AM,09:21 AM,05:09 PM,7,5,9,5,42,100,88,1.0,1016,9,9,196,25
2020-01-07 15:00:00,13,4,0.0,2.0,3,3,80,02:36 PM,05:40 AM,09:21 AM,05:09 PM,11,10,13,10,54,100,89,0.0,1012,13,10,204,32
2020-01-07 18:00:00,13,4,0.0,2.0,3,2,80,02:36 PM,05:40 AM,09:21 AM,05:09 PM,11,9,13,9,55,100,89,0.0,1012,9,10,213,32
2020-01-07 21:00:00,13,4,0.0,2.0,3,1,80,02:36 PM,05:40 AM,09:21 AM,05:09 PM,11,7,10,7,45,100,89,0.1,1011,7,10,225,26
2020-01-08 00:00:00,8,1,0.0,3.9,2,1,88,03:09 PM,06:54 AM,09:21 AM,05:11 PM,10,10,12,10,36,86,88,0.2,1014,12,10,248,22
2020-01-08 03:00:00,8,1,0.0,3.9,2,1,88,03:09 PM,06:54 AM,09:21 AM,05:11 PM,7,7,9,7,32,54,88,0.1,1015,9,10,249,18
2020-01-08 06:00:00,8,1,0.0,3.9,2,2,88,03:09 PM,06:54 AM,09:21 AM,05:11 PM,6,5,8,5,30,76,87,0.2,1018,8,9,263,18
2020-01-08 09:00:00,8,1,0.0,3.9,2,2,88,03:09 PM,06:54 AM,09:21 AM,05:11 PM,4,3,6,3,25,88,88,0.0,1020,6,10,274,15
2020-01-08 12:00:00,8,1,0.0,3.9,2,2,88,03:09 PM,06:54 AM,09:21 AM,05:11 PM,3,5,7,5,23,100,75,0.0,1022,7,10,265,16
2020-01-08 15:00:00,8,1,0.0,3.9,2,3,88,03:09 PM,06:54 AM,09:21 AM,05:11 PM,4,5,7,5,14,28,79,0.0,1021,7,10,262,9
2020-01-08 18:00:00,8,1,0.0,3.9,2,2,88,03:09 PM,06:54 AM,09:21 AM,05:11 PM,3,3,5,3,11,38,89,0.0,1021,5,10,208,6
2020-01-08 21:00:00,8,1,0.0,3.9,2,1,88,03:09 PM,06:54 AM,09:21 AM,05:11 PM,3,1,5,1,10,100,89,0.0,1020,1,10,123,6
2020-01-09 00:00:00,10,5,0.0,2.0,2,1,95,03:54 PM,08:05 AM,09:20 AM,05:12 PM,4,1,5,1,31,100,93,1.4,1015,5,9,110,21
2020-01-09 03:00:00,10,5,0.0,2.0,2,1,95,03:54 PM,08:05 AM,09:20 AM,05:12 PM,8,6,9,6,36,100,97,7.1,1003,9,7,142,19
2020-01-09 06:00:00,10,5,0.0,2.0,2,2,95,03:54 PM,08:05 AM,09:20 AM,05:12 PM,8,6,10,6,49,84,87,0.0,1000,10,10,200,29
2020-01-09 09:00:00,10,5,0.0,2.0,2,2,95,03:54 PM,08:05 AM,09:20 AM,05:12 PM,6,5,8,5,35,75,90,0.1,1000,8,10,214,20
2020-01-09 12:00:00,10,5,0.0,2.0,2,2,95,03:54 PM,08:05 AM,09:20 AM,05:12 PM,5,4,7,4,23,82,88,0.0,1003,7,10,272,17
2020-01-09 15:00:00,10,5,0.0,2.0,2,2,95,03:54 PM,08:05 AM,09:20 AM,05:12 PM,4,3,6,3,20,100,87,0.0,1002,6,10,331,14
2020-01-09 18:00:00,10,5,0.0,2.0,2,2,95,03:54 PM,08:05 AM,09:20 AM,05:12 PM,3,2,5,2,20,100,84,0.0,1005,5,10,347,13
2020-01-09 21:00:00,10,5,0.0,2.0,2,1,95,03:54 PM,08:05 AM,09:20 AM,05:12 PM,3,2,5,2,22,100,89,0.1,1008,5,10,336,15
2020-01-10 00:00:00,5,-1,0.0,5.8,1,1,100,04:51 PM,09:08 AM,09:19 AM,05:13 PM,3,2,5,2,25,73,88,0.0,1013,5,10,336,16
2020-01-10 03:00:00,5,-1,0.0,5.8,1,1,100,04:51 PM,09:08 AM,09:19 AM,05:13 PM,1,-0,3,-0,20,34,91,0.0,1015,3,10,299,11
2020-01-10 06:00:00,5,-1,0.0,5.8,1,1,100,04:51 PM,09:08 AM,09:19 AM,05:13 PM,1,-1,2,-1,19,48,94,0.0,1019,2,2,314,10
2020-01-10 09:00:00,5,-1,0.0,5.8,1,1,100,04:51 PM,09:08 AM,09:19 AM,05:13 PM,2,1,3,1,10,87,93,0.0,1022,3,10,253,6
2020-01-10 12:00:00,5,-1,0.0,5.8,1,3,100,04:51 PM,09:08 AM,09:19 AM,05:13 PM,3,3,5,3,14,45,87,0.0,1024,5,10,247,10
2020-01-10 15:00:00,5,-1,0.0,5.8,1,3,100,04:51 PM,09:08 AM,09:19 AM,05:13 PM,3,3,5,3,17,9,87,0.0,1024,5,10,212,11
2020-01-10 18:00:00,5,-1,0.0,5.8,1,2,100,04:51 PM,09:08 AM,09:19 AM,05:13 PM,2,-1,3,-1,28,20,91,0.0,1025,3,10,197,14
2020-01-10 21:00:00,5,-1,0.0,5.8,1,1,100,04:51 PM,09:08 AM,09:19 AM,05:13 PM,2,-1,3,-1,37,30,86,0.0,1024,-1,10,186,21
2020-01-11 00:00:00,11,4,0.0,2.0,2,1,100,06:02 PM,10:01 AM,09:19 AM,05:15 PM,3,1,5,1,42,100,86,0.1,1023,5,10,187,26
2020-01-11 03:00:00,11,4,0.0,2.0,2,1,100,06:02 PM,10:01 AM,09:19 AM,05:15 PM,5,3,8,3,51,96,85,0.0,1020,8,10,202,31
2020-01-11 06:00:00,11,4,0.0,2.0,2,2,100,06:02 PM,10:01 AM,09:19 AM,05:15 PM,6,5,8,5,45,87,84,0.0,1019,8,10,203,27
2020-01-11 09:00:00,11,4,0.0,2.0,2,2,100,06:02 PM,10:01 AM,09:19 AM,05:15 PM,7,6,10,6,58,90,81,0.0,1017,10,10,208,36
2020-01-11 12:00:00,11,4,0.0,2.0,2,3,100,06:02 PM,10:01 AM,09:19 AM,05:15 PM,7,7,10,7,58,100,82,0.0,1016,10,10,206,36
2020-01-11 15:00:00,11,4,0.0,2.0,2,3,100,06:02 PM,10:01 AM,09:19 AM,05:15 PM,8,8,11,8,54,100,81,0.0,1013,11,10,207,33
