date_time,Derby_maxtempC,Derby_mintempC,Derby_totalSnow_cm,Derby_sunHour,Derby_uvIndex,Derby_uvIndex,Derby_moon_illumination,Derby_moonrise,Derby_moonset,Derby_sunrise,Derby_sunset,Derby_DewPointC,Derby_FeelsLikeC,Derby_HeatIndexC,Derby_WindChillC,Derby_WindGustKmph,Derby_cloudcover,Derby_humidity,Derby_precipMM,Derby_pressure,Derby_tempC,Derby_visibility,Derby_winddirDegree,Derby_windspeedKmph
2020-03-03 21:00:00,7,4,0.0,8.7,2,1,58,11:51 AM,03:24 AM,07:56 AM,07:01 PM,1,1,4,1,22,36,84,0.0,1011,4,10,250,11
2020-03-04 00:00:00,9,3,0.0,5.7,2,1,65,12:35 PM,04:29 AM,07:54 AM,07:03 PM,1,0,3,0,23,69,85,0.0,1011,3,10,197,12
2020-03-04 03:00:00,9,3,0.0,5.7,2,1,65,12:35 PM,04:29 AM,07:54 AM,07:03 PM,2,0,4,0,28,93,88,0.1,1009,4,10,203,18
2020-03-04 06:00:00,9,3,0.0,5.7,2,1,65,12:35 PM,04:29 AM,07:54 AM,07:03 PM,3,0,4,0,22,100,96,0.8,1007,4,9,131,14
2020-03-04 09:00:00,9,3,0.0,5.7,2,2,65,12:35 PM,04:29 AM,07:54 AM,07:03 PM,4,1,5,1,36,100,93,1.3,1005,5,9,121,25
2020-03-04 12:00:00,9,3,0.0,5.7,2,2,65,12:35 PM,04:29 AM,07:54 AM,07:03 PM,6,3,7,3,32,100,94,4.4,1003,7,7,123,23
2020-03-04 15:00:00,9,3,0.0,5.7,2,2,65,12:35 PM,04:29 AM,07:54 AM,07:03 PM,8,7,9,7,15,100,97,1.5,1001,9,9,196,10
2020-03-04 18:00:00,9,3,0.0,5.7,2,2,65,12:35 PM,04:29 AM,07:54 AM,07:03 PM,8,8,8,8,3,100,97,1.6,1001,8,9,338,2
2020-03-04 21:00:00,9,3,0.0,5.7,2,1,65,12:35 PM,04:29 AM,07:54 AM,07:03 PM,6,5,7,5,17,100,97,0.1,1000,7,0,38,11
2020-03-05 00:00:00,6,4,0.0,5.8,2,1,73,01:32 PM,05:30 AM,07:52 AM,07:05 PM,5,2,6,2,29,100,95,0.1,1000,6,10,54,19
2020-03-05 03:00:00,6,4,0.0,5.8,2,1,73,01:32 PM,05:30 AM,07:52 AM,07:05 PM,4,0,5,0,39,100,93,0.0,997,5,10,79,27
2020-03-05 06:00:00,6,4,0.0,5.8,2,1,73,01:32 PM,05:30 AM,07:52 AM,07:05 PM,4,0,5,0,39,100,94,1.4,994,5,9,55,27
2020-03-05 09:00:00,6,4,0.0,5.8,2,2,73,01:32 PM,05:30 AM,07:52 AM,07:05 PM,4,1,5,1,40,100,90,1.0,994,5,9,29,30
2020-03-05 12:00:00,6,4,0.0,5.8,2,2,73,01:32 PM,05:30 AM,07:52 AM,07:05 PM,4,1,5,1,35,100,90,1.0,995,5,9,21,27
2020-03-05 15:00:00,6,4,0.0,5.8,2,2,73,01:32 PM,05:30 AM,07:52 AM,07:05 PM,3,1,6,1,31,90,84,0.1,997,6,10,340,23
2020-03-05 18:00:00,6,4,0.0,5.8,2,1,73,01:32 PM,05:30 AM,07:52 AM,07:05 PM,2,1,5,1,28,76,82,0.0,999,5,10,334,18
2020-03-05 21:00:00,6,4,0.0,5.8,2,1,73,01:32 PM,05:30 AM,07:52 AM,07:05 PM,2,1,4,1,23,82,85,0.0,1000,4,10,306,12
2020-03-06 00:00:00,7,3,0.0,8.7,2,1,80,02:41 PM,06:21 AM,07:49 AM,07:06 PM,1,3,4,3,10,84,85,0.0,999,4,10,242,5
2020-03-06 03:00:00,7,3,0.0,8.7,2,1,80,02:41 PM,06:21 AM,07:49 AM,07:06 PM,1,0,3,0,17,78,89,0.1,999,3,10,192,10
2020-03-06 06:00:00,7,3,0.0,8.7,2,1,80,02:41 PM,06:21 AM,07:49 AM,07:06 PM,3,2,3,2,7,78,95,1.3,1001,3,9,262,5
2020-03-06 09:00:00,7,3,0.0,8.7,2,2,80,02:41 PM,06:21 AM,07:49 AM,07:06 PM,3,3,6,3,23,75,78,0.2,1004,6,9,296,18
2020-03-06 12:00:00,7,3,0.0,8.7,2,2,80,02:41 PM,06:21 AM,07:49 AM,07:06 PM,3,5,7,5,15,54,76,0.2,1007,7,10,288,13
2020-03-06 15:00:00,7,3,0.0,8.7,2,2,80,02:41 PM,06:21 AM,07:49 AM,07:06 PM,3,2,7,2,32,87,78,0.2,1009,7,9,303,27
2020-03-06 18:00:00,7,3,0.0,8.7,2,3,80,02:41 PM,06:21 AM,07:49 AM,07:06 PM,2,1,5,1,40,55,80,0.0,1012,5,10,316,24
2020-03-06 21:00:00,7,3,0.0,8.7,2,1,80,02:41 PM,06:21 AM,07:49 AM,07:06 PM,2,1,5,1,37,12,81,0.0,1015,5,10,299,20
2020-03-07 00:00:00,10,5,0.0,7.3,3,1,87,04:00 PM,07:03 AM,07:47 AM,07:08 PM,2,1,5,1,32,29,84,0.0,1017,5,10,287,17
2020-03-07 03:00:00,10,5,0.0,7.3,3,1,87,04:00 PM,07:03 AM,07:47 AM,07:08 PM,5,3,6,3,25,100,94,0.1,1016,6,10,233,15
2020-03-07 06:00:00,10,5,0.0,7.3,3,2,87,04:00 PM,07:03 AM,07:47 AM,07:08 PM,8,5,8,5,35,84,96,0.0,1015,8,10,235,22
2020-03-07 09:00:00,10,5,0.0,7.3,3,2,87,04:00 PM,07:03 AM,07:47 AM,07:08 PM,7,5,9,5,37,100,91,0.0,1016,9,10,230,24
2020-03-07 12:00:00,10,5,0.0,7.3,3,2,87,04:00 PM,07:03 AM,07:47 AM,07:08 PM,8,6,10,6,46,100,86,0.0,1015,10,10,238,31
2020-03-07 15:00:00,10,5,0.0,7.3,3,3,87,04:00 PM,07:03 AM,07:47 AM,07:08 PM,8,6,10,6,50,85,85,0.1,1013,10,10,230,35
2020-03-07 18:00:00,10,5,0.0,7.3,3,3,87,04:00 PM,07:03 AM,07:47 AM,07:08 PM,7,5,9,5,49,51,86,0.0,1012,9,10,208,29
2020-03-07 21:00:00,10,5,0.0,7.3,3,1,87,04:00 PM,07:03 AM,07:47 AM,07:08 PM,6,5,7,5,57,100,84,0.0,1008,5,10,207,36
2020-03-08 00:00:00,9,6,0.0,5.8,2,1,95,05:26 PM,07:38 AM,07:45 AM,07:10 PM,8,5,9,5,72,100,92,0.0,1004,9,10,210,46
2020-03-08 03:00:00,9,6,0.0,5.8,2,1,95,05:26 PM,07:38 AM,07:45 AM,07:10 PM,7,5,9,5,61,86,88,3.0,1003,9,8,238,39
2020-03-08 06:00:00,9,6,0.0,5.8,2,2,95,05:26 PM,07:38 AM,07:45 AM,07:10 PM,6,3,7,3,48,59,91,3.0,1005,7,8,243,28
2020-03-08 09:00:00,9,6,0.0,5.8,2,2,95,05:26 PM,07:38 AM,07:45 AM,07:10 PM,6,4,8,4,41,100,86,0.6,1005,8,10,241,29
2020-03-08 12:00:00,9,6,0.0,5.8,2,2,95,05:26 PM,07:38 AM,07:45 AM,07:10 PM,6,5,9,5,52,78,82,1.8,1006,9,10,254,36
2020-03-08 15:00:00,9,6,0.0,5.8,2,2,95,05:26 PM,07:38 AM,07:45 AM,07:10 PM,5,4,8,4,50,87,79,0.9,1005,8,10,256,38
2020-03-08 18:00:00,9,6,0.0,5.8,2,2,95,05:26 PM,07:38 AM,07:45 AM,07:10 PM,4,2,7,2,50,70,85,0.6,1007,7,9,260,31
2020-03-08 21:00:00,9,6,0.0,5.8,2,1,95,05:26 PM,07:38 AM,07:45 AM,07:10 PM,3,1,6,1,53,89,81,0.3,1009,6,9,275,31
2020-03-09 00:00:00,9,1,0.0,5.8,2,1,100,06:52 PM,08:05 AM,07:43 AM,07:12 PM,3,1,6,1,50,100,84,0.0,1011,6,10,279,30
2020-03-09 03:00:00,9,1,0.0,5.8,2,1,100,06:52 PM,08:05 AM,07:43 AM,07:12 PM,4,1,6,1,57,88,84,1.3,1012,6,10,288,34
2020-03-09 06:00:00,9,1,0.0,5.8,2,2,100,06:52 PM,08:05 AM,07:43 AM,07:12 PM,3,2,6,2,42,89,85,1.7,1015,6,9,279,24
2020-03-09 09:00:00,9,1,0.0,5.8,2,2,100,06:52 PM,08:05 AM,07:43 AM,07:12 PM,4,4,7,4,33,74,81,0.1,1016,7,10,276,23
2020-03-09 12:00:00,9,1,0.0,5.8,2,2,100,06:52 PM,08:05 AM,07:43 AM,07:12 PM,5,5,9,5,34,100,77,0.1,1016,9,10,251,26
2020-03-09 15:00:00,9,1,0.0,5.8,2,2,100,06:52 PM,08:05 AM,07:43 AM,07:12 PM,6,3,7,3,46,100,93,1.4,1013,7,9,214,31
2020-03-09 18:00:00,9,1,0.0,5.8,2,2,100,06:52 PM,08:05 AM,07:43 AM,07:12 PM,8,5,9,5,64,100,94,0.0,1009,5,10,235,40
2020-03-09 21:00:00,9,1,0.0,5.8,2,1,100,06:52 PM,08:05 AM,07:43 AM,07:12 PM,9,1,3,1,67,100,95,2.1,1008,1,9,241,42
2020-03-10 00:00:00,12,10,0.0,7.3,3,1,100,08:20 PM,08:29 AM,07:41 AM,07:13 PM,10,6,10,6,64,100,96,0.6,1008,10,2,248,40
2020-03-10 03:00:00,12,10,0.0,7.3,3,1,100,08:20 PM,08:29 AM,07:41 AM,07:13 PM,10,7,11,7,66,100,97,0.8,1005,11,9,253,40
2020-03-10 06:00:00,12,10,0.0,7.3,3,3,100,08:20 PM,08:29 AM,07:41 AM,07:13 PM,10,7,11,7,71,100,96,0.7,1006,11,2,250,44
2020-03-10 09:00:00,12,10,0.0,7.3,3,3,100,08:20 PM,08:29 AM,07:41 AM,07:13 PM,11,8,11,8,67,100,95,0.3,1006,11,2,252,44
2020-03-10 12:00:00,12,10,0.0,7.3,3,3,100,08:20 PM,08:29 AM,07:41 AM,07:13 PM,10,8,12,8,63,60,91,0.3,1007,12,5,245,41
2020-03-10 15:00:00,12,10,0.0,7.3,3,3,100,08:20 PM,08:29 AM,07:41 AM,07:13 PM,10,8,11,8,67,100,92,0.2,1006,11,2,244,44
2020-03-10 18:00:00,12,10,0.0,7.3,3,3,100,08:20 PM,08:29 AM,07:41 AM,07:13 PM,10,7,11,7,64,100,92,0.0,1007,11,10,248,42
2020-03-10 21:00:00,12,10,0.0,7.3,3,1,100,08:20 PM,08:29 AM,07:41 AM,07:13 PM,10,7,11,7,58,100,93,0.7,1007,11,2,243,37
2020-03-11 00:00:00,11,8,0.0,5.9,2,1,84,09:46 PM,08:52 AM,07:38 AM,07:15 PM,9,6,11,6,73,100,92,1.4,1008,11,9,242,47
2020-03-11 03:00:00,11,8,0.0,5.9,2,1,84,09:46 PM,08:52 AM,07:38 AM,07:15 PM,8,5,9,5,34,94,94,0.2,1009,9,2,261,23
2020-03-11 06:00:00,11,8,0.0,5.9,2,2,84,09:46 PM,08:52 AM,07:38 AM,07:15 PM,7,4,8,4,33,69,94,0.1,1010,8,10,248,21
2020-03-11 09:00:00,11,8,0.0,5.9,2,2,84,09:46 PM,08:52 AM,07:38 AM,07:15 PM,8,6,9,6,42,100,89,0.0,1010,9,10,236,28
2020-03-11 12:00:00,11,8,0.0,5.9,2,3,84,09:46 PM,08:52 AM,07:38 AM,07:15 PM,7,7,11,7,48,79,79,0.1,1010,11,10,235,33
2020-03-11 15:00:00,11,8,0.0,5.9,2,3,84,09:46 PM,08:52 AM,07:38 AM,07:15 PM,7,7,11,7,54,93,79,0.3,1008,11,10,235,39
2020-03-11 18:00:00,11,8,0.0,5.9,2,2,84,09:46 PM,08:52 AM,07:38 AM,07:15 PM,6,6,10,6,60,68,78,0.0,1006,10,10,232,40
2020-03-11 21:00:00,11,8,0.0,5.9,2,1,84,09:46 PM,08:52 AM,07:38 AM,07:15 PM,6,3,8,3,65,100,85,0.5,1006,8,10,253,45
2020-03-12 00:00:00,7,5,0.0,8.8,2,1,76,11:12 PM,09:14 AM,07:36 AM,07:17 PM,1,-0,6,-0,69,92,73,0.0,1009,6,10,272,47
2020-03-12 03:00:00,7,5,0.0,8.8,2,1,76,11:12 PM,09:14 AM,07:36 AM,07:17 PM,0,-1,5,-1,59,81,72,0.1,1010,5,10,255,34
2020-03-12 06:00:00,7,5,0.0,8.8,2,1,76,11:12 PM,09:14 AM,07:36 AM,07:17 PM,1,-1,5,-1,57,100,79,0.5,1010,5,10,253,34
2020-03-12 09:00:00,7,5,0.0,8.8,2,2,76,11:12 PM,09:14 AM,07:36 AM,07:17 PM,1,1,6,1,58,77,69,0.7,1011,6,9,265,39
2020-03-12 12:00:00,7,5,0.0,8.8,2,2,76,11:12 PM,09:14 AM,07:36 AM,07:17 PM,1,2,7,2,64,85,65,1.4,1012,7,9,260,46
2020-03-12 15:00:00,7,5,0.0,8.8,2,2,76,11:12 PM,09:14 AM,07:36 AM,07:17 PM,1,2,7,2,66,56,65,0.2,1012,7,10,262,48
2020-03-12 18:00:00,7,5,0.0,8.8,2,3,76,11:12 PM,09:14 AM,07:36 AM,07:17 PM,2,2,7,2,64,45,73,0.0,1013,7,10,264,41
2020-03-12 21:00:00,7,5,0.0,8.8,2,1,76,11:12 PM,09:14 AM,07:36 AM,07:17 PM,3,1,6,1,58,64,78,0.3,1015,6,10,269,34
2020-03-13 00:00:00,8,5,0.0,5.9,2,1,69,No moonrise,09:38 AM,07:34 AM,07:18 PM,3,1,6,1,57,98,79,0.8,1017,6,10,275,34
2020-03-13 03:00:00,8,5,0.0,5.9,2,1,69,No moonrise,09:38 AM,07:34 AM,07:18 PM,4,1,6,1,47,85,85,0.2,1017,6,9,272,27
2020-03-13 06:00:00,8,5,0.0,5.9,2,2,69,No moonrise,09:38 AM,07:34 AM,07:18 PM,3,1,5,1,42,75,84,0.3,1018,5,10,273,23
2020-03-13 09:00:00,8,5,0.0,5.9,2,2,69,No moonrise,09:38 AM,07:34 AM,07:18 PM,4,4,7,4,28,84,80,0.1,1019,7,10,269,21
2020-03-13 12:00:00,8,5,0.0,5.9,2,2,69,No moonrise,09:38 AM,07:34 AM,07:18 PM,3,6,8,6,20,80,71,0.3,1020,8,9,252,15
2020-03-13 15:00:00,8,5,0.0,5.9,2,2,69,No moonrise,09:38 AM,07:34 AM,07:18 PM,4,6,8,6,22,86,73,0.2,1018,8,10,213,16
2020-03-13 18:00:00,8,5,0.0,5.9,2,2,69,No moonrise,09:38 AM,07:34 AM,07:18 PM,4,4,7,4,29,100,84,0.4,1016,7,10,172,19
2020-03-13 21:00:00,8,5,0.0,5.9,2,1,69,No moonrise,09:38 AM,07:34 AM,07:18 PM,6,3,7,3,34,100,94,2.7,1014,7,7,161,22
2020-03-14 00:00:00,9,5,0.0,5.9,2,1,62,12:35 AM,10:05 AM,07:32 AM,07:20 PM,6,4,7,4,30,83,94,4.5,1012,7,7,166,18
2020-03-14 03:00:00,9,5,0.0,5.9,2,1,62,12:35 AM,10:05 AM,07:32 AM,07:20 PM,6,4,6,4,25,80,94,0.4,1011,6,9,193,13
2020-03-14 06:00:00,9,5,0.0,5.9,2,2,62,12:35 AM,10:05 AM,07:32 AM,07:20 PM,7,4,7,4,27,85,97,0.0,1011,7,10,243,16
2020-03-14 09:00:00,9,5,0.0,5.9,2,2,62,12:35 AM,10:05 AM,07:32 AM,07:20 PM,8,6,9,6,33,79,91,0.2,1012,9,10,260,24
2020-03-14 12:00:00,9,5,0.0,5.9,2,2,62,12:35 AM,10:05 AM,07:32 AM,07:20 PM,7,5,9,5,32,69,85,0.3,1013,9,10,260,26
2020-03-14 15:00:00,9,5,0.0,5.9,2,2,62,12:35 AM,10:05 AM,07:32 AM,07:20 PM,7,6,9,6,39,100,84,0.0,1012,9,10,230,29
2020-03-14 18:00:00,9,5,0.0,5.9,2,2,62,12:35 AM,10:05 AM,07:32 AM,07:20 PM,7,6,9,6,41,100,88,0.0,1011,9,10,214,27
2020-03-14 21:00:00,9,5,0.0,5.9,2,1,62,12:35 AM,10:05 AM,07:32 AM,07:20 PM,7,5,8,5,46,100,88,0.1,1009,5,10,204,29
2020-03-15 00:00:00,9,5,0.0,6.0,2,1,55,01:55 AM,10:38 AM,07:30 AM,07:22 PM,7,6,10,6,51,90,87,0.0,1007,10,10,202,33
2020-03-15 03:00:00,9,5,0.0,6.0,2,1,55,01:55 AM,10:38 AM,07:30 AM,07:22 PM,7,6,10,6,58,100,85,0.0,1005,10,10,205,39
2020-03-15 06:00:00,9,5,0.0,6.0,2,2,55,01:55 AM,10:38 AM,07:30 AM,07:22 PM,6,3,7,3,33,100,94,2.5,1004,7,9,261,24
2020-03-15 09:00:00,9,5,0.0,6.0,2,2,55,01:55 AM,10:38 AM,07:30 AM,07:22 PM,6,4,8,4,27,100,91,3.0,1004,8,7,242,21
2020-03-15 12:00:00,9,5,0.0,6.0,2,2,55,01:55 AM,10:38 AM,07:30 AM,07:22 PM,6,6,9,6,23,86,81,3.2,1007,9,8,258,19
2020-03-15 15:00:00,9,5,0.0,6.0,2,2,55,01:55 AM,10:38 AM,07:30 AM,07:22 PM,5,6,9,6,20,75,78,0.3,1008,9,10,282,17
2020-03-15 18:00:00,9,5,0.0,6.0,2,2,55,01:55 AM,10:38 AM,07:30 AM,07:22 PM,4,4,6,4,22,89,87,0.2,1011,6,10,314,13
2020-03-15 21:00:00,9,5,0.0,6.0,2,1,55,01:55 AM,10:38 AM,07:30 AM,07:22 PM,3,2,5,2,30,14,86,0.0,1014,5,10,358,17
2020-03-16 00:00:00,8,3,0.0,11.6,3,1,47,03:08 AM,11:18 AM,07:27 AM,07:24 PM,2,1,4,1,25,8,85,0.0,1017,4,10,356,13
2020-03-16 03:00:00,8,3,0.0,11.6,3,1,47,03:08 AM,11:18 AM,07:27 AM,07:24 PM,2,2,4,2,19,0,87,0.0,1018,4,10,324,10
2020-03-16 06:00:00,8,3,0.0,11.6,3,2,47,03:08 AM,11:18 AM,07:27 AM,07:24 PM,1,2,3,2,9,0,85,0.0,1020,3,10,348,4
2020-03-16 09:00:00,8,3,0.0,11.6,3,3,47,03:08 AM,11:18 AM,07:27 AM,07:24 PM,2,5,6,5,9,0,75,0.0,1022,6,10,288,6
2020-03-16 12:00:00,8,3,0.0,11.6,3,3,47,03:08 AM,11:18 AM,07:27 AM,07:24 PM,2,7,8,7,14,29,65,0.0,1023,8,10,271,12
2020-03-16 15:00:00,8,3,0.0,11.6,3,3,47,03:08 AM,11:18 AM,07:27 AM,07:24 PM,3,6,8,6,23,39,69,0.0,1023,8,10,256,18
2020-03-16 18:00:00,8,3,0.0,11.6,3,3,47,03:08 AM,11:18 AM,07:27 AM,07:24 PM,3,3,6,3,27,18,79,0.0,1024,6,10,243,16
2020-03-16 21:00:00,8,3,0.0,11.6,3,1,47,03:08 AM,11:18 AM,07:27 AM,07:24 PM,3,1,5,1,34,27,85,0.0,1025,5,10,208,18
2020-03-17 00:00:00,11,5,0.0,6.0,3,1,40,04:12 AM,12:06 PM,07:25 AM,07:25 PM,2,1,5,1,39,24,83,0.0,1026,5,10,207,22
2020-03-17 03:00:00,11,5,0.0,6.0,3,1,40,04:12 AM,12:06 PM,07:25 AM,07:25 PM,4,3,7,3,43,100,84,0.0,1025,7,10,216,27
2020-03-17 06:00:00,11,5,0.0,6.0,3,2,40,04:12 AM,12:06 PM,07:25 AM,07:25 PM,6,4,8,4,42,100,89,0.0,1026,8,10,221,26
2020-03-17 09:00:00,11,5,0.0,6.0,3,2,40,04:12 AM,12:06 PM,07:25 AM,07:25 PM,7,5,9,5,37,100,91,0.0,1026,9,10,214,25
2020-03-17 12:00:00,11,5,0.0,6.0,3,3,40,04:12 AM,12:06 PM,07:25 AM,07:25 PM,9,7,10,7,34,100,91,0.0,1027,10,10,214,23
2020-03-17 15:00:00,11,5,0.0,6.0,3,3,40,04:12 AM,12:06 PM,07:25 AM,07:25 PM,9,8,11,8,38,100,91,0.0,1026,11,10,212,26
2020-03-17 18:00:00,11,5,0.0,6.0,3,3,40,04:12 AM,12:06 PM,07:25 AM,07:25 PM,9,8,11,8,39,84,89,0.0,1025,11,10,212,24
2020-03-17 21:00:00,11,5,0.0,6.0,3,1,40,04:12 AM,12:06 PM,07:25 AM,07:25 PM,8,6,9,6,41,75,94,0.0,1026,9,10,213,26
2020-03-18 00:00:00,11,6,0.0,6.0,2,1,33,05:05 AM,01:03 PM,07:23 AM,07:27 PM,9,6,9,6,45,100,95,0.0,1024,9,10,225,29
2020-03-18 03:00:00,11,6,0.0,6.0,2,1,33,05:05 AM,01:03 PM,07:23 AM,07:27 PM,9,7,10,7,46,100,93,0.0,1024,10,10,233,30
2020-03-18 06:00:00,11,6,0.0,6.0,2,3,33,05:05 AM,01:03 PM,07:23 AM,07:27 PM,9,7,10,7,45,97,90,0.0,1024,10,10,226,29
2020-03-18 09:00:00,11,6,0.0,6.0,2,3,33,05:05 AM,01:03 PM,07:23 AM,07:27 PM,9,8,11,8,44,100,89,0.0,1024,11,10,229,30
2020-03-18 12:00:00,11,6,0.0,6.0,2,3,33,05:05 AM,01:03 PM,07:23 AM,07:27 PM,9,8,11,8,39,100,86,0.0,1024,11,10,224,28
2020-03-18 15:00:00,11,6,0.0,6.0,2,2,33,05:05 AM,01:03 PM,07:23 AM,07:27 PM,9,8,10,8,25,100,92,0.7,1024,10,2,256,17
2020-03-18 18:00:00,11,6,0.0,6.0,2,2,33,05:05 AM,01:03 PM,07:23 AM,07:27 PM,5,3,6,3,24,100,94,1.3,1024,6,9,334,17
2020-03-18 21:00:00,11,6,0.0,6.0,2,1,33,05:05 AM,01:03 PM,07:23 AM,07:27 PM,5,4,6,4,15,100,91,0.3,1025,6,2,4,10
2020-03-19 00:00:00,7,3,0.0,6.0,2,1,25,05:47 AM,02:06 PM,07:21 AM,07:29 PM,5,3,6,3,26,100,95,1.4,1025,6,9,48,18
2020-03-19 03:00:00,7,3,0.0,6.0,2,1,25,05:47 AM,02:06 PM,07:21 AM,07:29 PM,6,4,7,4,23,100,96,0.6,1024,7,2,67,15
2020-03-19 06:00:00,7,3,0.0,6.0,2,2,25,05:47 AM,02:06 PM,07:21 AM,07:29 PM,6,3,7,3,30,100,96,2.3,1024,7,9,67,19
2020-03-19 09:00:00,7,3,0.0,6.0,2,2,25,05:47 AM,02:06 PM,07:21 AM,07:29 PM,6,2,6,2,33,100,96,4.5,1025,6,7,69,23
2020-03-19 12:00:00,7,3,0.0,6.0,2,2,25,05:47 AM,02:06 PM,07:21 AM,07:29 PM,6,3,7,3,33,100,93,6.5,1025,7,7,67,24
2020-03-19 15:00:00,7,3,0.0,6.0,2,2,25,05:47 AM,02:06 PM,07:21 AM,07:29 PM,6,3,7,3,34,76,90,0.2,1024,7,2,69,27
2020-03-19 18:00:00,7,3,0.0,6.0,2,2,25,05:47 AM,02:06 PM,07:21 AM,07:29 PM,5,2,6,2,37,100,91,0.2,1024,6,2,62,26
2020-03-19 21:00:00,7,3,0.0,6.0,2,1,25,05:47 AM,02:06 PM,07:21 AM,07:29 PM,4,3,7,3,42,100,88,0.0,1026,3,10,62,28
2020-03-20 00:00:00,9,5,0.0,10.2,2,1,18,06:20 AM,03:12 PM,07:18 AM,07:30 PM,4,1,6,1,44,100,89,0.2,1026,6,2,65,30
2020-03-20 03:00:00,9,5,0.0,10.2,2,1,18,06:20 AM,03:12 PM,07:18 AM,07:30 PM,3,1,5,1,41,100,87,0.0,1027,5,10,59,27
2020-03-20 06:00:00,9,5,0.0,10.2,2,2,18,06:20 AM,03:12 PM,07:18 AM,07:30 PM,1,0,5,0,51,100,76,0.0,1027,5,10,66,34
2020-03-20 09:00:00,9,5,0.0,10.2,2,3,18,06:20 AM,03:12 PM,07:18 AM,07:30 PM,2,0,6,0,45,45,78,0.0,1028,6,10,70,35
2020-03-20 12:00:00,9,5,0.0,10.2,2,3,18,06:20 AM,03:12 PM,07:18 AM,07:30 PM,3,3,7,3,45,53,75,0.0,1028,7,10,72,36
2020-03-20 15:00:00,9,5,0.0,10.2,2,2,18,06:20 AM,03:12 PM,07:18 AM,07:30 PM,4,5,9,5,45,83,73,0.0,1027,9,10,77,34
2020-03-20 18:00:00,9,5,0.0,10.2,2,3,18,06:20 AM,03:12 PM,07:18 AM,07:30 PM,3,3,7,3,50,39,76,0.0,1027,7,10,81,31
2020-03-20 21:00:00,9,5,0.0,10.2,2,1,18,06:20 AM,03:12 PM,07:18 AM,07:30 PM,2,1,6,1,59,27,76,0.0,1027,6,10,82,38
2020-03-21 00:00:00,9,4,0.0,10.2,3,1,11,06:46 AM,04:19 PM,07:16 AM,07:32 PM,1,-1,5,-1,59,30,78,0.0,1027,5,10,90,39
2020-03-21 03:00:00,9,4,0.0,10.2,3,1,11,06:46 AM,04:19 PM,07:16 AM,07:32 PM,1,-2,4,-2,62,46,79,0.0,1024,4,10,96,43
2020-03-21 06:00:00,9,4,0.0,10.2,3,2,11,06:46 AM,04:19 PM,07:16 AM,07:32 PM,0,-2,4,-2,63,52,76,0.0,1023,4,10,98,44
2020-03-21 09:00:00,9,4,0.0,10.2,3,3,11,06:46 AM,04:19 PM,07:16 AM,07:32 PM,1,-1,5,-1,62,49,74,0.0,1022,5,10,103,46
2020-03-21 12:00:00,9,4,0.0,10.2,3,3,11,06:46 AM,04:19 PM,07:16 AM,07:32 PM,4,4,8,4,53,21,72,0.0,1022,8,10,106,42
2020-03-21 15:00:00,9,4,0.0,10.2,3,3,11,06:46 AM,04:19 PM,07:16 AM,07:32 PM,4,5,9,5,48,6,70,0.0,1021,9,10,107,35
2020-03-21 18:00:00,9,4,0.0,10.2,3,2,11,06:46 AM,04:19 PM,07:16 AM,07:32 PM,2,2,7,2,47,100,72,0.0,1021,7,10,106,30
2020-03-21 21:00:00,9,4,0.0,10.2,3,1,11,06:46 AM,04:19 PM,07:16 AM,07:32 PM,0,-0,5,-0,54,34,71,0.0,1023,5,10,100,33
2020-03-22 00:00:00,10,3,0.0,10.2,3,1,4,07:08 AM,05:27 PM,07:14 AM,07:34 PM,1,-0,4,-0,40,28,78,0.0,1024,4,10,96,24
2020-03-22 03:00:00,10,3,0.0,10.2,3,1,4,07:08 AM,05:27 PM,07:14 AM,07:34 PM,1,-2,3,-2,32,20,85,0.0,1024,3,10,84,18
2020-03-22 06:00:00,10,3,0.0,10.2,3,2,4,07:08 AM,05:27 PM,07:14 AM,07:34 PM,0,-2,3,-2,38,48,82,0.0,1025,3,10,87,23
2020-03-22 09:00:00,10,3,0.0,10.2,3,2,4,07:08 AM,05:27 PM,07:14 AM,07:34 PM,-0,0,5,0,40,97,68,0.0,1026,5,10,95,32
2020-03-22 12:00:00,10,3,0.0,10.2,3,3,4,07:08 AM,05:27 PM,07:14 AM,07:34 PM,3,4,8,4,32,18,71,0.0,1026,8,10,90,27
2020-03-22 15:00:00,10,3,0.0,10.2,3,3,4,07:08 AM,05:27 PM,07:14 AM,07:34 PM,4,6,10,6,33,0,68,0.0,1025,10,10,82,25
2020-03-22 18:00:00,10,3,0.0,10.2,3,3,4,07:08 AM,05:27 PM,07:14 AM,07:34 PM,3,4,7,4,37,0,74,0.0,1025,7,10,80,21
2020-03-22 21:00:00,10,3,0.0,10.2,3,1,4,07:08 AM,05:27 PM,07:14 AM,07:34 PM,0,-0,4,-0,40,4,73,0.0,1026,4,10,92,22
2020-03-23 00:00:00,10,3,0.0,11.6,3,1,0,07:27 AM,06:33 PM,07:11 AM,07:35 PM,-2,-1,4,-1,41,7,68,0.0,1026,4,10,95,22
2020-03-23 03:00:00,10,3,0.0,11.6,3,1,0,07:27 AM,06:33 PM,07:11 AM,07:35 PM,0,-1,3,-1,37,15,79,0.0,1023,3,10,103,19
2020-03-23 06:00:00,10,3,0.0,11.6,3,2,0,07:27 AM,06:33 PM,07:11 AM,07:35 PM,1,-0,4,-0,32,22,84,0.0,1024,4,10,99,17
